energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-5.84392196,2.37121438,1.44148458,0.48872471,0.00559857,0.47216660,0.39930308,0.03708971,1.15175493
-5.83791896,2.41516236,1.48987402,0.49436877,0.00585926,0.48486597,0.40611338,0.03691423,1.16806223
-5.83191596,2.45633152,1.53908630,0.49942171,0.00613178,0.49789484,0.41217852,0.03655116,1.18206083
-5.82591296,2.49486211,1.58901661,0.50394029,0.00641768,0.51123606,0.41754937,0.03601149,1.19387504
-5.81990995,2.53086948,1.63948910,0.50797890,0.00671825,0.52485416,0.42228452,0.03530985,1.20362988
-5.81390695,2.56441708,1.69024083,0.51158335,0.00703434,0.53868982,0.42644484,0.03446392,1.21143839
-5.80790395,2.59549253,1.74090953,0.51478518,0.00736621,0.55265521,0.43008799,0.03349367,1.21739025
-5.80190095,2.62398856,1.79102658,0.51759692,0.00771343,0.56663062,0.43326300,0.03242066,1.22154232
-5.79589795,2.64969033,1.84001604,0.52000862,0.00807469,0.58046281,0.43600556,0.03126723,1.22391192
-5.78989495,2.67227033,1.88720051,0.52198580,0.00844781,0.59396536,0.43833398,0.03005566,1.22447316
-5.78389195,2.69129151,1.93181415,0.52346929,0.00882964,0.60692108,0.44024637,0.02880750,1.22315676
-5.77788894,2.70621892,1.97302252,0.52437668,0.00921609,0.61908659,0.44171900,0.02754282,1.21985338
-5.77188594,2.71643949,2.00994879,0.52460565,0.00960216,0.63019904,0.44270619,0.02627972,1.21442033
-5.76588294,2.72128905,2.04170528,0.52403882,0.00998205,0.63998451,0.44314153,0.02503385,1.20669140
-5.75987994,2.72008539,2.06742881,0.52254997,0.01034929,0.64816800,0.44294062,0.02381811,1.19648911
-5.75387694,2.71216552,2.08631833,0.52001135,0.01069692,0.65448438,0.44200496,0.02264250,1.18363884
-5.74787394,2.69692527,2.09767296,0.51630151,0.01101769,0.65868980,0.44022705,0.02151413,1.16798395
-5.74187094,2.67385885,2.10092832,0.51131343,0.01130433,0.66057309,0.43749609,0.02043728,1.14940098
-5.73586793,2.64259640,2.09568938,0.50496229,0.01154977,0.65996642,0.43370433,0.01941368,1.12781410
-5.72986493,2.60293727,2.08175805,0.49719266,0.01174740,0.65675482,0.42875345,0.01844281,1.10320792
-5.72386193,2.55487722,2.05915379,0.48798449,0.01189133,0.65088389,0.42256069,0.01752233,1.07563792
-5.71785893,2.49862795,2.02812625,0.47735776,0.01197662,0.64236547,0.41506450,0.01664845,1.04523785
-5.71185593,2.43462786,1.98915898,0.46537542,0.01199947,0.63128079,0.40622927,0.01581649,1.01222377
-5.70585293,2.36354335,1.94296388,0.45214446,0.01195738,0.61778104,0.39604892,0.01502121,0.97689429
-5.69984992,2.28626046,1.89046644,0.43781514,0.01184926,0.60208526,0.38454923,0.01425735,0.93962716
-5.69384692,2.20386723,1.83278232,0.42257827,0.01167549,0.58447551,0.37178878,0.01351990,0.90087220
-5.68784392,2.11762751,1.77118617,0.40666079,0.01143793,0.56528980,0.35785835,0.01280447,0.86114097
-5.68184092,2.02894736,1.70707388,0.39031977,0.01113985,0.54491273,0.34287900,0.01210752,0.82099369
-5.67583792,1.93933561,1.64192000,0.37383518,0.01078585,0.52376452,0.32699886,0.01142650,0.78102388
-5.66983492,1.85036021,1.57723187,0.35750167,0.01038171,0.50228878,0.31038873,0.01075993,0.74184156
-5.66383192,1.76360232,1.51450238,0.34161979,0.00993414,0.48093954,0.29323695,0.01010746,0.70405566
-5.65782891,1.68060996,1.45516330,0.32648700,0.00945065,0.46016802,0.27574349,0.00946973,0.66825637
-5.65182591,1.60285313,1.40054089,0.31238884,0.00893923,0.44040978,0.25811386,0.00884834,0.63499813
-5.64582291,1.53168198,1.35181555,0.29959054,0.00840815,0.42207261,0.24055292,0.00824566,0.60478398
-5.63981991,1.46828976,1.30998687,0.28832946,0.00786566,0.40552565,0.22325890,0.00766463,0.57805172
-5.63381691,1.41368148,1.27584542,0.27880862,0.00731981,0.39109012,0.20641796,0.00710860,0.55516240
-5.62781391,1.36864951,1.24995206,0.27119137,0.00677819,0.37903184,0.19019941,0.00658108,0.53639149
-5.62181091,1.33375659,1.23262554,0.26559759,0.00624775,0.36955588,0.17475185,0.00608559,0.52192291
-5.61580790,1.30932658,1.22393843,0.26210120,0.00573468,0.36280326,0.16020023,0.00562543,0.51184606
-5.60980490,1.29544306,1.22372162,0.26072935,0.00524425,0.35884983,0.14664395,0.00520354,0.50615582
-5.60380190,1.29195538,1.23157672,0.26146286,0.00478077,0.35770725,0.13415611,0.00482238,0.50475550
-5.59779890,1.29849169,1.24689592,0.26423817,0.00434755,0.35932580,0.12278364,0.00448383,0.50746246
-5.59179590,1.31447833,1.26888833,0.26895046,0.00394692,0.36359888,0.11254852,0.00418909,0.51401616
-5.58579290,1.33916446,1.29661155,0.27545789,0.00358026,0.37036898,0.10344968,0.00393872,0.52408847
-5.57978989,1.37165115,1.32900743,0.28358663,0.00324807,0.37943464,0.09546575,0.00373257,0.53729568
-5.57378689,1.41092367,1.36494034,0.29313676,0.00295009,0.39055827,0.08855825,0.00356988,0.55321205
-5.56778389,1.45588601,1.40323662,0.30388849,0.00268540,0.40347431,0.08267520,0.00344928,0.57138431
-5.56178089,1.50539634,1.44272378,0.31560874,0.00245257,0.41789762,0.07775495,0.00336892,0.59134696
-5.55577789,1.55830255,1.48226793,0.32805785,0.00224976,0.43353160,0.07373011,0.00332654,0.61263771
-5.54977489,1.61347666,1.52080819,0.34099610,0.00207490,0.45007588,0.07053137,0.00331958,0.63481290
-5.54377189,1.66984735,1.55738709,0.35419005,0.00192579,0.46723340,0.06809114,0.00334533,0.65746236
-5.53776888,1.72642972,1.59117576,0.36741842,0.00180020,0.48471666,0.06634688,0.00340101,0.68022344
-5.53176588,1.78235155,1.62149361,0.38047748,0.00169605,0.50225302,0.06524401,0.00348392,0.70279373
-5.52576288,1.83687557,1.64782173,0.39318570,0.00161141,0.51958910,0.06473836,0.00359157,0.72494224
-5.51975988,1.88941713,1.66981012,0.40538775,0.00154464,0.53649408,0.06479807,0.00372175,0.74651855
-5.51375688,1.93955698,1.68727873,0.41695762,0.00149439,0.55276222,0.06540487,0.00387266,0.76745965
-5.50775388,1.98704881,1.70021276,0.42780088,0.00145967,0.56821439,0.06655476,0.00404296,0.78779416
-5.50175088,2.03182151,1.70875259,0.43785596,0.00143984,0.58269889,0.06825808,0.00423183,0.80764356
-5.49574787,2.07397573,1.71317934,0.44709455,0.00143462,0.59609171,0.07053886,0.00443901,0.82722023
-5.48974487,2.11377516,1.71389665,0.45552091,0.00144403,0.60829610,0.07343360,0.00466477,0.84682202
-5.48374187,2.15163227,1.71140965,0.46317027,0.00146840,0.61924192,0.07698938,0.00490990,0.86682334
-5.47773887,2.18808887,1.70630216,0.47010626,0.00150828,0.62888460,0.08126140,0.00517566,0.88766265
-5.47173587,2.22379192,1.69921280,0.47641731,0.00156437,0.63720391,0.08630997,0.00546364,0.90982645
-5.46573287,2.25946489,1.69081106,0.48221230,0.00163749,0.64420255,0.09219711,0.00577566,0.93383012
-5.45972986,2.29587542,1.68177388,0.48761540,0.00172844,0.64990468,0.09898265,0.00611360,0.96019592
-5.45372686,2.33380022,1.67276347,0.49276024,0.00183794,0.65435432,0.10672024,0.00647925,0.98942876
-5.44772386,2.37398802,1.66440694,0.49778364,0.00196656,0.65761363,0.11545309,0.00687408,1.02199051
-5.44172086,2.41712188,1.65727796,0.50281908,0.00211462,0.65976113,0.12520990,0.00729907,1.05827384
-5.43571786,2.46378226,1.65188097,0.50799014,0.00228211,0.66088967,0.13600087,0.00775450,1.09857645
-5.42971486,2.51441218,1.64863796,0.51340407,0.00246862,0.66110442,0.14781419,0.00823977,1.14307708
-5.42371186,2.56928608,1.64787811,0.51914602,0.00267332,0.66052052,0.16061311,0.00875323,1.19181431
-5.41770885,2.62848391,1.64983024,0.52527384,0.00289488,0.65926076,0.17433371,0.00929208,1.24466949
-5.41170585,2.69187184,1.65461823,0.53181413,0.00313147,0.65745299,0.18888366,0.00985231,1.30135480
-5.40570285,2.75909089,1.66225927,0.53875936,0.00338079,0.65522755,0.20414193,0.01042862,1.36140741
-5.39969985,2.82955446,1.67266504,0.54606656,0.00364004,0.65271466,0.21995975,0.01101453,1.42419061
-5.39369685,2.90245547,1.68564567,0.55365764,0.00390601,0.65004188,0.23616269,0.01160241,1.48890215
-5.38769385,2.97678325,1.70091633,0.56142125,0.00417515,0.64733175,0.25255388,0.01218373,1.55459008
-5.38169085,3.05135005,1.71810648,0.56921638,0.00444366,0.64469963,0.26891842,0.01274923,1.62017571
-5.37568784,3.12482642,1.73677127,0.57687745,0.00470759,0.64225187,0.28502869,0.01328921,1.68448321
-5.36968484,3.19578427,1.75640509,0.58422075,0.00496301,0.64008445,0.30065048,0.01379387,1.74627469
-5.36368184,3.26274593,1.77645676,0.59105197,0.00520610,0.63828194,0.31554963,0.01425363,1.80428956
-5.35767884,3.32423729,1.79634606,0.59717444,0.00543336,0.63691705,0.32949902,0.01465953,1.85728651
-5.35167584,3.37884268,1.81548097,0.60239773,0.00564171,0.63605055,0.34228542,0.01500356,1.90408637
-5.34567284,3.42525907,1.83327539,0.60654628,0.00582866,0.63573178,0.35371612,0.01527900,1.94361395
-5.33966983,3.46234719,1.84916650,0.60946743,0.00599246,0.63599945,0.36362485,0.01548069,1.97493699
-5.33366683,3.48917719,1.86263152,0.61103871,0.00613221,0.63688288,0.37187685,0.01560534,1.99730054
-5.32766383,3.50506690,1.87320315,0.61117392,0.00624794,0.63840350,0.37837274,0.01565160,2.01015513
-5.32166083,3.50961089,1.88048335,0.60982766,0.00634071,0.64057654,0.38305119,0.01562023,2.01317760
-5.31565783,3.50269918,1.88415512,0.60699825,0.00641265,0.64341287,0.38589007,0.01551408,2.00628370
-5.30965483,3.48452498,1.88399175,0.60272885,0.00646698,0.64692082,0.38690624,0.01533802,1.98963199
-5.30365183,3.45558117,1.87986364,0.59710672,0.00650794,0.65110800,0.38615393,0.01509876,1.96361901
-5.29764882,3.41664611,1.87174222,0.59026080,0.00654077,0.65598293,0.38372183,0.01480465,1.92886619
-5.29164582,3.36875942,1.85970128,0.58235770,0.00657164,0.66155650,0.37972905,0.01446538,1.88619911
-5.28564282,3.31318931,1.84391537,0.57359626,0.00660744,0.66784312,0.37432019,0.01409161,1.83662038
-5.27963982,3.25139280,1.82465579,0.56420114,0.00665570,0.67486153,0.36765986,0.01369463,1.78127730
-5.27363682,3.18497078,1.80228393,0.55441553,0.00672433,0.68263517,0.35992671,0.01328596,1.72142585
-5.26763382,3.11561976,1.77724246,0.54449339,0.00682145,0.69119212,0.35130749,0.01287695,1.65839256
-5.26163082,3.04508213,1.75004442,0.53469162,0.00695515,0.70056447,0.34199119,0.01247843,1.59353576
-5.25562781,2.97509678,1.72126058,0.52526228,0.00713317,0.71078711,0.33216373,0.01210036,1.52820766
-5.24962481,2.90735153,1.69150523,0.51644515,0.00736272,0.72189592,0.32200311,0.01175155,1.46371847
-5.24362181,2.84343881,1.66142076,0.50846098,0.00765014,0.73392537,0.31167538,0.01143943,1.40130370
-5.23761881,2.78481558,1.63166138,0.50150543,0.00800067,0.74690551,0.30133153,0.01116988,1.34209550
-5.23161581,2.73276845,1.60287622,0.49574386,0.00841819,0.76085843,0.29110512,0.01094712,1.28709848
-5.22561281,2.68838438,1.57569227,0.49130711,0.00890499,0.77579427,0.28111098,0.01077369,1.23717065
-5.21960980,2.65252753,1.55069756,0.48828829,0.00946154,0.79170696,0.27144462,0.01065045,1.19300927
-5.21360680,2.62582233,1.52842505,0.48674054,0.01008636,0.80856988,0.26218250,0.01057668,1.15514203
-5.20760380,2.60864287,1.50933756,0.48667589,0.01077592,0.82633155,0.25338293,0.01055018,1.12392290
-5.20160080,2.60110850,1.49381449,0.48806508,0.01152455,0.84491182,0.24508744,0.01056748,1.09953274
-5.19559780,2.60308564,1.48214050,0.49083836,0.01232448,0.86419855,0.23732270,0.01062399,1.08198407
-5.18959480,2.61419530,1.47449682,0.49488732,0.01316592,0.88404529,0.23010253,0.01071425,1.07112954
-5.18359180,2.63382633,1.47095536,0.50006756,0.01403722,0.90427010,0.22343015,0.01083210,1.06667377
-5.17758879,2.66115379,1.47147607,0.50620223,0.01492510,0.92465563,0.21730041,0.01097098,1.06818784
-5.17158579,2.69516207,1.47590759,0.51308646,0.01581493,0.94495079,0.21170187,0.01112405,1.07512605
-5.16558279,2.73467216,1.48399120,0.52049232,0.01669113,0.96487389,0.20661880,0.01128446,1.08684437
-5.15957979,2.77837242,1.49536808,0.52817454,0.01753757,0.98411737,0.20203276,0.01144550,1.10262001
-5.15357679,2.82485197,1.50958945,0.53587652,0.01833800,1.00235398,0.19792404,0.01160071,1.12167166
-5.14757379,2.87263591,1.52612925,0.54333678,0.01907656,1.01924410,0.19427262,0.01174410,1.14317980
-5.14157079,2.92022131,1.54439892,0.55029539,0.01973822,1.03444416,0.19105885,0.01187016,1.16630669
-5.13556778,2.96611295,1.56376351,0.55650038,0.02030926,1.04761560,0.18826371,0.01197397,1.19021540
-5.12956478,3.00885777,1.58355863,0.56171386,0.02077769,1.05843409,0.18586876,0.01205125,1.21408770
-5.12356178,3.04707713,1.60310749,0.56571762,0.02113360,1.06659865,0.18385580,0.01209839,1.23714020
-5.11755878,3.07949584,1.62173744,0.56831812,0.02136946,1.07184022,0.18220624,0.01211245,1.25863862
-5.11155578,3.10496725,1.63879547,0.56935062,0.02148034,1.07392924,0.18090027,0.01209116,1.27790982
-5.10555278,3.12249394,1.65366216,0.56868241,0.02146404,1.07268218,0.17991593,0.01203291,1.29435164
-5.09954977,3.13124343,1.66576385,0.56621502,0.02132107,1.06796646,0.17922808,0.01193670,1.30744032
-5.09354677,3.13055905,1.67458279,0.56188538,0.02105460,1.05970389,0.17880745,0.01180213,1.31673566
-5.08754377,3.11996577,1.67966512,0.55566600,0.02067028,1.04787235,0.17861979,0.01162936,1.32188404
-5.08154077,3.09917145,1.68062690,0.54756413,0.02017602,1.03250591,0.17862522,0.01141907,1.32261947
-5.07553777,3.06806400,1.67715831,0.53762010,0.01958164,1.01369329,0.17877786,0.01117241,1.31876296
-5.06953477,3.02670488,1.66902613,0.52590494,0.01889852,0.99157504,0.17902577,0.01089099,1.31022039
-5.06353177,2.97531974,1.65607491,0.51251743,0.01813917,0.96633951,0.17931137,0.01057684,1.29697938
-5.05752876,2.91428691,1.63822719,0.49758066,0.01731688,0.93821788,0.17957217,0.01023235,1.27910523
-5.05152576,2.84412426,1.61548277,0.48123846,0.01644524,0.90747856,0.17974201,0.00986025,1.25673627
-5.04552276,2.76547525,1.58791757,0.46365164,0.01553777,0.87442124,0.17975272,0.00946358,1.23007889
-5.03951976,2.67909455,1.55568200,0.44499433,0.01460758,0.83937063,0.17953604,0.00904567,1.19940240
-5.03351676,2.58583362,1.51899912,0.42545043,0.01366707,0.80267044,0.17902598,0.00861003,1.16503364
-5.02751376,2.48662668,1.47816242,0.40521033,0.01272765,0.76467736,0.17816131,0.00816041,1.12735180
-5.02151076,2.38247707,1.43353329,0.38446790,0.01179955,0.72575556,0.17688817,0.00770067,1.08678298
-5.01550775,2.27444406,1.38553807,0.36341783,0.01089173,0.68627145,0.17516268,0.00723475,1.04379493
-5.00950475,2.16363026,1.33466440,0.34225330,0.01001178,0.64658896,0.17295338,0.00676665,0.99889150
-5.00350175,2.05116927,1.28145684,0.32116398,0.00916590,0.60706531,0.17024345,0.00630034,0.95260708
-4.99749875,1.93821370,1.22651154,0.30033435,0.00835897,0.56804712,0.16703247,0.00583974,0.90550075
-4.99149575,1.82592321,1.17046978,0.27994223,0.00759460,0.52986709,0.16333777,0.00538861,0.85815017
-4.98549275,1.71545272,1.11401032,0.26015762,0.00687523,0.49284091,0.15919515,0.00495056,0.81114515
-4.97948974,1.60794037,1.05784057,0.24114170,0.00620228,0.45726460,0.15465898,0.00452897,0.76508091
-4.97348674,1.50449555,1.00268642,0.22304593,0.00557628,0.42341214,0.14980161,0.00412696,0.72055107
-4.96748374,1.40618675,0.94928111,0.20601134,0.00499700,0.39153332,0.14471214,0.00374735,0.67814025
-4.96148074,1.31402945,0.89835298,0.19016786,0.00446365,0.36185192,0.13949454,0.00339263,0.63841664
-4.95547774,1.22897406,0.85061258,0.17563370,0.00397495,0.33456399,0.13426508,0.00306498,0.60192430
-4.94947474,1.15189413,0.80673929,0.16251482,0.00352928,0.30983652,0.12914933,0.00276621,0.56917558
-4.94347174,1.08357501,0.76736774,0.15090432,0.00312484,0.28780622,0.12427870,0.00249782,0.54064361
-4.93746873,1.02470305,0.73307453,0.14088197,0.00275968,0.26857856,0.11978662,0.00226097,0.51675503
-4.93146573,0.97585582,0.70436549,0.13251364,0.00243183,0.25222718,0.11580452,0.00205655,0.49788320
-4.92546273,0.93749332,0.68166388,0.12585082,0.00213936,0.23879340,0.11245777,0.00188518,0.48434195
-4.91945973,0.90995067,0.66530004,0.12093010,0.00188045,0.22828621,0.10986163,0.00174725,0.47638009
-4.91345673,0.89343239,0.65550267,0.11777276,0.00165343,0.22068250,0.10811741,0.00164298,0.47417683
-4.90745373,0.88800868,0.65239227,0.11638436,0.00145684,0.21592767,0.10730890,0.00157249,0.47783844
-4.90145073,0.89361390,0.65597698,0.11675450,0.00128946,0.21393669,0.10749926,0.00153581,0.48739606
-4.89544772,0.91004761,0.66615112,0.11885669,0.00115035,0.21459551,0.10872842,0.00153296,0.50280522
-4.88944472,0.93697826,0.68269659,0.12264841,0.00103886,0.21776299,0.11101112,0.00156403,0.52394692
-4.88344172,0.97394994,0.70528745,0.12807143,0.00095469,0.22327326,0.11433566,0.00162923,0.55063062
-4.87743872,1.02039215,0.73349756,0.13505242,0.00089790,0.23093860,0.11866344,0.00172892,0.58259914
-4.87143572,1.07563276,0.76681134,0.14350389,0.00086893,0.24055274,0.12392929,0.00186373,0.61953564
-4.86543272,1.13891398,0.80463750,0.15332549,0.00086863,0.25189465,0.13004267,0.00203459,0.66107243
-4.85942971,1.20941116,0.84632552,0.16440570,0.00089824,0.26473276,0.13688975,0.00224278,0.70680174
-4.85342671,1.28625410,0.89118431,0.17662387,0.00095943,0.27882943,0.14433620,0.00249001,0.75628799
-4.84742371,1.36855013,0.93850264,0.18985262,0.00105426,0.29394573,0.15223087,0.00277844,0.80908130
-4.84142071,1.45540839,0.98757070,0.20396051,0.00118519,0.30984629,0.16041001,0.00311071,0.86473174
-4.83541771,1.54596427,1.03770184,0.21881487,0.00135502,0.32630412,0.16870203,0.00348996,0.92280374
-4.82941471,1.63940308,1.08825375,0.23428470,0.00156683,0.34310520,0.17693273,0.00391986,0.98288997
-4.82341171,1.73498174,1.13864811,0.25024358,0.00182392,0.36005270,0.18493057,0.00440453,1.04462395
-4.81740870,1.83204729,1.18838782,0.26657219,0.00212973,0.37697058,0.19253207,0.00494848,1.10769069
-4.81140570,1.93005129,1.23707079,0.28316067,0.00248770,0.39370649,0.19958688,0.00555660,1.17183453
-4.80540270,2.02855888,1.28439968,0.29991024,0.00290115,0.41013371,0.20596247,0.00623392,1.23686373
-4.79939970,2.12725186,1.33018681,0.31673437,0.00337315,0.42615211,0.21154821,0.00698555,1.30265107
-4.79339670,2.22592524,1.37435389,0.33355905,0.00390631,0.44168796,0.21625852,0.00781644,1.36913032
-4.78739370,2.32447707,1.41692637,0.35032230,0.00450267,0.45669260,0.22003524,0.00873115,1.43628848
-4.78139070,2.42289173,1.45802246,0.36697295,0.00516347,0.47114010,0.22284875,0.00973362,1.50415378
-4.77538769,2.52121738,1.49783730,0.38346854,0.00588902,0.48502383,0.22469809,0.01082689,1.57278010
-4.76938469,2.61953846,1.53662286,0.39977262,0.00667850,0.49835225,0.22560990,0.01201282,1.64222838
-4.76338169,2.71794475,1.57466461,0.41585157,0.00752983,0.51114409,0.22563630,0.01329182,1.71254595
-4.75737869,2.81649859,1.61225601,0.43167110,0.00843957,0.52342311,0.22485184,0.01466256,1.78374494
-4.75137569,2.91520216,1.64967233,0.44719266,0.00940278,0.53521286,0.22334957,0.01612180,1.85578111
-4.74537269,3.01396680,1.68714497,0.46237008,0.01041300,0.54653161,0.22123656,0.01766415,1.92853426
-4.73936968,3.11258643,1.72483798,0.47714663,0.01146227,0.55738783,0.21862900,0.01928199,2.00179175
-4.73336668,3.21071671,1.76282793,0.49145274,0.01254112,0.56777645,0.21564712,0.02096538,2.07523609
-4.72736368,3.30786159,1.80108843,0.50520462,0.01363870,0.57767605,0.21241025,0.02270210,2.14843784
-4.72136068,3.40336846,1.83948017,0.51830391,0.01474295,0.58704735,0.20903216,0.02447777,2.22085445
-4.71535768,3.49643232,1.87774723,0.53063840,0.01584075,0.59583283,0.20561682,0.02627602,2.29183539
-4.70935468,3.58610951,1.91551986,0.54208388,0.01691823,0.60395769,0.20225500,0.02807879,2.36063387
-4.70335168,3.67134016,1.95232373,0.55250718,0.01796097,0.61133202,0.19902151,0.02986665,2.42642460
-4.69734867,3.75097887,1.98759523,0.56177000,0.01895443,0.61785398,0.19597340,0.03161925,2.48832709
-4.69134567,3.82383191,2.02070201,0.56973361,0.01988421,0.62341395,0.19314901,0.03331570,2.54543339
-4.68534267,3.88869929,2.05096771,0.57626410,0.02073642,0.62789923,0.19056794,0.03493517,2.59683915
-4.67933967,3.94441964,2.07769967,0.58123782,0.02149805,0.63119913,0.18823176,0.03645725,2.64167637
-4.67333667,3.98991559,2.10021804,0.58454690,0.02215726,0.63321006,0.18612551,0.03786255,2.67914643
-4.66733367,4.02423752,2.11788489,0.58610436,0.02270376,0.63384046,0.18421977,0.03913304,2.70855171
-4.66133067,4.04660346,2.13013186,0.58584877,0.02312900,0.63301510,0.18247314,0.04025253,2.72932442
-4.65532766,4.05643329,2.13648480,0.58374804,0.02342642,0.63067875,0.18083509,0.04120696,2.74105117
-4.64932466,4.05337567,2.13658454,0.57980228,0.02359164,0.62679886,0.17924886,0.04198468,2.74349223
-4.64332166,4.03732654,2.13020250,0.57404555,0.02362251,0.62136724,0.17765452,0.04257664,2.73659468
-4.63731866,4.00843857,2.11725076,0.56654644,0.02351919,0.61440068,0.17599174,0.04297646,2.72049891
-4.63131566,3.96712126,2.09778619,0.55740755,0.02328412,0.60594046,0.17420253,0.04318052,2.69553826
-4.62531266,3.91403200,2.07200855,0.54676374,0.02292190,0.59605089,0.17223351,0.04318785,2.66223209
-4.61930965,3.85005876,2.04025302,0.53477951,0.02243916,0.58481704,0.17003793,0.04300009,2.62127255
-4.61330665,3.77629545,2.00297768,0.52164540,0.02184438,0.57234169,0.16757729,0.04262128,2.57350593
-4.60730365,3.69401114,1.96074669,0.50757370,0.02114760,0.55874186,0.16482248,0.04205775,2.51990938
-4.60130065,3.60461485,1.91421027,0.49279371,0.02036019,0.54414505,0.16175454,0.04131782,2.46156413
-4.59529765,3.50961717,1.86408243,0.47754655,0.01949452,0.52868534,0.15836507,0.04041163,2.39962631
-4.58929465,3.41059060,1.81111772,0.46207985,0.01856366,0.51249975,0.15465616,0.03935089,2.33529648
-4.58329165,3.30912982,1.75608791,0.44664245,0.01758105,0.49572476,0.15064010,0.03814866,2.26978909
-4.57728864,3.20681340,1.69975972,0.43147916,0.01656020,0.47849334,0.14633864,0.03681910,2.20430265
-4.57128564,3.10516805,1.64287447,0.41682588,0.01551441,0.46093255,0.14178216,0.03537729,2.13999174
-4.56528264,3.00563626,1.58613021,0.40290496,0.01445648,0.44316166,0.13700845,0.03383897,2.07794140
-4.55927964,2.90954808,1.53016702,0.38992100,0.01339849,0.42529098,0.13206147,0.03222039,2.01914451
-4.55327664,2.81809739,1.47555552,0.37805714,0.01235162,0.40742120,0.12698987,0.03053806,1.96448262
-4.54727364,2.73232295,1.42278898,0.36747179,0.01132595,0.38964334,0.12184548,0.02880860,1.91471029
-4.54127064,2.65309411,1.37227862,0.35829590,0.01033037,0.37203915,0.11668183,0.02704850,1.87044322
-4.53526763,2.58110127,1.32435214,0.35063078,0.00937251,0.35468180,0.11155253,0.02527395,1.83214998
-4.52926463,2.51685048,1.27925490,0.34454637,0.00845867,0.33763688,0.10650990,0.02350064,1.80014731
-4.52326163,2.46066230,1.23715343,0.34008015,0.00759386,0.32096348,0.10160357,0.02174356,1.77459881
-4.51725863,2.41267407,1.19814068,0.33723657,0.00678181,0.30471532,0.09687929,0.02001682,1.75551670
-4.51125563,2.37284567,1.16224261,0.33598704,0.00602503,0.28894175,0.09237792,0.01833345,1.74276653
-4.50525263,2.34096802,1.12942555,0.33627053,0.00532489,0.27368861,0.08813464,0.01670530,1.73607446
-4.49924962,2.31667429,1.09960390,0.33799479,0.00468177,0.25899881,0.08417839,0.01514283,1.73503696
-4.49324662,2.29945339,1.07264794,0.34103815,0.00409510,0.24491275,0.08053162,0.01365506,1.73913265
