energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.89794897,3.78425108,0.01530483,0.55514774,0.72014703,0.73941356,1.75195891,1.11175438,0.02956123,1.34189282
-5.89194597,3.78121276,0.01470935,0.55110149,0.72545138,0.73465695,1.75748501,1.10885714,0.02808229,1.34788310
-5.88594297,3.76926862,0.01406978,0.54592640,0.72843144,0.72854643,1.75860989,1.10370266,0.02658956,1.35006689
-5.87993997,3.74906151,0.01339539,0.53978299,0.72910706,0.72128487,1.75572596,1.09649554,0.02510685,1.34854386
-5.87393697,3.72153667,0.01269593,0.53287020,0.72756999,0.71312063,1.74935841,1.08753184,0.02365696,1.34354011
-5.86793397,3.68790760,0.01198142,0.52541714,0.72398075,0.70434144,1.74014384,1.07718539,0.02226124,1.33540113
-5.86193097,3.64961064,0.01126189,0.51767377,0.71856292,0.69526652,1.72880403,1.06589070,0.02093922,1.32457980
-5.85592796,3.60824995,0.01054710,0.50990051,0.71159478,0.68623709,1.71611597,1.05412341,0.01970838,1.31161983
-5.84992496,3.56553489,0.00984636,0.50235763,0.70339886,0.67760558,1.70287926,1.04237889,0.01858390,1.29713527
-5.84392196,3.52321241,0.00916834,0.49529446,0.69432963,0.66972398,1.68988244,1.03115012,0.01757850,1.28178685
-5.83791896,3.48299723,0.00852086,0.48893922,0.68475994,0.66293171,1.67786967,1.02090550,0.01670238,1.26625626
-5.83191596,3.44650283,0.00791084,0.48348955,0.67506679,0.65754349,1.66750919,1.01206788,0.01596318,1.25121934
-5.82591296,3.41517626,0.00734412,0.47910452,0.66561697,0.65383771,1.65936530,1.00499557,0.01536600,1.23731937
-5.81990995,3.39023967,0.00682545,0.47589815,0.65675324,0.65204581,1.65387490,0.99996610,0.01491351,1.22514182
-5.81390695,3.37264123,0.00635846,0.47393490,0.64878172,0.65234313,1.65133002,0.99716374,0.01460602,1.21519137
-5.80790395,3.36301760,0.00594562,0.47322729,0.64196092,0.65484169,1.65186708,0.99667104,0.01444163,1.20787246
-5.80190095,3.36166984,0.00558828,0.47373578,0.63649299,0.65958506,1.65546352,0.99846504,0.01441645,1.20347416
-5.79589795,3.36855350,0.00528672,0.47537084,0.63251746,0.66654581,1.66194206,1.00241816,0.01452472,1.20215989
-5.78989495,3.38328368,0.00504021,0.47799729,0.63010782,0.67562547,1.67098237,1.00830375,0.01475903,1.20396253
-5.78389195,3.40515446,0.00484710,0.48144047,0.62927098,0.68665708,1.68213975,1.01580618,0.01511052,1.20878496
-5.77788894,3.43317186,0.00470488,0.48549422,0.62994952,0.69941021,1.69486977,1.02453472,0.01556907,1.21640597
-5.77188594,3.46609860,0.00461030,0.48993012,0.63202674,0.71359832,1.70855795,1.03404085,0.01612347,1.22649109
-5.76588294,3.50250864,0.00455949,0.49450768,0.63533400,0.72888799,1.72255271,1.04383800,0.01676163,1.23860798
-5.75987994,3.54084869,0.00454806,0.49898488,0.63966018,0.74490974,1.73620024,1.05342285,0.01747071,1.25224526
-5.75387694,3.57950406,0.00457120,0.50312876,0.64476253,0.76127003,1.74887944,1.06229723,0.01823733,1.26683420
-5.74787394,3.61686565,0.00462384,0.50672547,0.65037858,0.77756384,1.76003523,1.06998962,0.01904766,1.28177212
-5.74187094,3.65139512,0.00470074,0.50958927,0.65623846,0.79338740,1.76920856,1.07607520,0.01988761,1.29644643
-5.73586793,3.68168552,0.00479660,0.51157025,0.66207703,0.80835059,1.77606168,1.08019378,0.02074296,1.31025840
-5.72986493,3.70651467,0.00490618,0.51256031,0.66764532,0.82208861,1.78039742,1.08206458,0.02159953,1.32264549
-5.72386193,3.72488935,0.00502443,0.51249720,0.67272076,0.83427242,1.78217154,1.08149751,0.02244328,1.33310165
-5.71785893,3.73607849,0.00514656,0.51136644,0.67711575,0.84461769,1.78149762,1.07840027,0.02326051,1.34119450
-5.71185593,3.73963441,0.00526815,0.50920119,0.68068438,0.85289195,1.77864418,1.07278133,0.02403801,1.34657912
-5.70585293,3.73540153,0.00538521,0.50607993,0.68332683,0.85891987,1.77402437,1.06474850,0.02476323,1.34900780
-5.69984992,3.72351268,0.00549429,0.50212226,0.68499152,0.86258643,1.76817862,1.05450335,0.02542448,1.34833559
-5.69384692,3.70437350,0.00559249,0.49748304,0.68567495,0.86383798,1.76175116,1.04233185,0.02601108,1.34452171
-5.68784392,3.67863617,0.00567752,0.49234504,0.68541928,0.86268138,1.75546165,1.02859167,0.02651357,1.33762671
-5.68184092,3.64716387,0.00574773,0.48691062,0.68430790,0.85918109,1.75007311,1.01369676,0.02692388,1.32780593
-5.67583792,3.61098785,0.00580211,0.48139281,0.68245923,0.85345462,1.74635787,0.99809992,0.02723550,1.31529940
-5.66983492,3.57125927,0.00584024,0.47600607,0.68001916,0.84566642,1.74506293,0.98227419,0.02744360,1.30041908
-5.66383192,3.52919795,0.00586230,0.47095732,0.67715251,0.83602045,1.74687648,0.96669378,0.02754516,1.28353370
-5.65782891,3.48604030,0.00586902,0.46643751,0.67403398,0.82475188,1.75239696,0.95181541,0.02753905,1.26505225
-5.65182591,3.44298876,0.00586158,0.46261406,0.67083901,0.81211810,1.76210613,0.93806077,0.02742603,1.24540663
-5.64582291,3.40116478,0.00584153,0.45962464,0.66773507,0.79838942,1.77634721,0.92580081,0.02720877,1.22503439
-5.63981991,3.36156714,0.00581073,0.45757223,0.66487373,0.78383975,1.79530911,0.91534250,0.02689177,1.20436214
-5.63381691,3.32503735,0.00577125,0.45652194,0.66238401,0.76873776,1.81901733,0.90691842,0.02648123,1.18379044
-5.62781391,3.29223333,0.00572523,0.45649940,0.66036711,0.75333859,1.84733189,0.90067970,0.02598493,1.16368067
-5.62181091,3.26361213,0.00567480,0.45749096,0.65889298,0.73787661,1.87995230,0.89669241,0.02541195,1.14434441
-5.61580790,3.23942243,0.00562200,0.45944547,0.65799870,0.72255937,1.91642929,0.89493756,0.02477251,1.12603577
-5.60980490,3.21970648,0.00556866,0.46227758,0.65768871,0.70756299,1.95618279,0.89531449,0.02407765,1.10894678
-5.60380190,3.20431158,0.00551637,0.46587246,0.65793702,0.69302912,1.99852531,0.89764768,0.02333897,1.09320597
-5.59779890,3.19290985,0.00546637,0.47009149,0.65869091,0.67906354,2.04268956,0.90169638,0.02256832,1.07888016
-5.59179590,3.18502563,0.00541954,0.47477892,0.65987624,0.66573648,2.08785929,0.90716678,0.02177755,1.06597910
-5.58579290,3.18006865,0.00537637,0.47976892,0.66140371,0.65308444,2.13320180,0.91372608,0.02097821,1.05446274
-5.57978989,3.17737162,0.00533697,0.48489295,0.66317602,0.64111358,2.17790086,0.92101782,0.02018134,1.04425058
-5.57378689,3.17623020,0.00530106,0.48998695,0.66509526,0.62980433,2.22118839,0.92867788,0.01939724,1.03523261
-5.56778389,3.17594344,0.00526801,0.49489812,0.66707025,0.61911705,2.26237378,0.93635030,0.01863531,1.02728116
-5.56178089,3.17585284,0.00523694,0.49949104,0.66902342,0.60899831,2.30086934,0.94370236,0.01790390,1.02026303
-5.55577789,3.17537801,0.00520670,0.50365284,0.67089679,0.59938767,2.33621092,0.95043822,0.01721026,1.01405125
-5.54977489,3.17404749,0.00517599,0.50729715,0.67265675,0.59022440,2.36807272,0.95631051,0.01656047,1.00853589
-5.54377189,3.17152313,0.00514342,0.51036684,0.67429741,0.58145395,2.39627573,0.96112946,0.01595943,1.00363327
-5.53776888,3.16761712,0.00510761,0.51283529,0.67584232,0.57303379,2.42078940,0.96476917,0.01541090,0.99929319
-5.53176588,3.16230084,0.00506720,0.51470636,0.67734444,0.56493836,2.44172656,0.96717077,0.01491752,0.99550388
-5.52576288,3.15570542,0.00502099,0.51601279,0.67888444,0.55716288,2.45933180,0.96834242,0.01448095,0.99229433
-5.51975988,3.14811399,0.00496792,0.51681349,0.68056736,0.54972598,2.47396402,0.96835627,0.01410188,0.98973409
-5.51375688,3.13994628,0.00490715,0.51718959,0.68251780,0.54267088,2.48607382,0.96734250,0.01378022,0.98793053
-5.50775388,3.13173649,0.00483811,0.51723957,0.68487395,0.53606526,2.49617701,0.96548087,0.01351513,0.98702376
-5.50175088,3.12410561,0.00476047,0.51707367,0.68778069,0.52999983,2.50482535,0.96299024,0.01330518,0.98717961
-5.49574787,3.11772975,0.00467414,0.51680791,0.69138218,0.52458572,2.51257603,0.96011650,0.01314846,0.98858109
-5.48974487,3.11330608,0.00457931,0.51655793,0.69581416,0.51995086,2.51996119,0.95711976,0.01304264,0.99141868
-5.48374187,3.11151822,0.00447637,0.51643290,0.70119658,0.51623561,2.52745899,0.95426114,0.01298509,0.99588024
-5.47773887,3.11300260,0.00436594,0.51652988,0.70762655,0.51358784,2.53546746,0.95179005,0.01297297,1.00214089
-5.47173587,3.11831762,0.00424879,0.51692880,0.71517229,0.51215780,2.54428228,0.94993243,0.01300330,1.01035349
-5.46573287,3.12791689,0.00412581,0.51768825,0.72386808,0.51209300,2.55407947,0.94888047,0.01307303,1.02064014
-5.45972986,3.14212786,0.00399801,0.51884231,0.73371058,0.51353335,2.56490360,0.94878432,0.01317908,1.03308524
-5.45372686,3.16113667,0.00386646,0.52039852,0.74465667,0.51660680,2.57666203,0.94974610,0.01331841,1.04773035
-5.44772386,3.18497984,0.00373227,0.52233703,0.75662275,0.52142574,2.58912521,0.95181642,0.01348809,1.06457106
-5.44172086,3.21354306,0.00359656,0.52461098,0.76948582,0.52808413,2.60193293,0.95499347,0.01368527,1.08355612
-5.43571786,3.24656698,0.00346045,0.52714806,0.78308598,0.53665566,2.61460623,0.95922479,0.01390727,1.10458872
-5.42971486,3.28365962,0.00332507,0.52985325,0.79723052,0.54719286,2.62656415,0.96441134,0.01415161,1.12752987
-5.42371186,3.32431459,0.00319154,0.53261243,0.81169928,0.55972712,2.63714477,0.97041392,0.01441597,1.15220370
-5.41770885,3.36793438,0.00306095,0.53529702,0.82625122,0.57426963,2.64562941,0.97706125,0.01469827,1.17840430
-5.41170585,3.41385735,0.00293441,0.53776907,0.84063179,0.59081306,2.65126915,0.98415960,0.01499665,1.20590385
-5.40570285,3.46138713,0.00281301,0.53988696,0.85458098,0.60933381,2.65331244,0.99150331,0.01530946,1.23446143
-5.39969985,3.50982308,0.00269788,0.54151129,0.86784165,0.62979466,2.65103294,0.99888575,0.01563527,1.26383220
-5.39369685,3.55849029,0.00259012,0.54251070,0.88016789,0.65214749,2.64375641,1.00611015,0.01597286,1.29377631
-5.38769385,3.60676755,0.00249089,0.54276755,0.89133293,0.67633594,2.63088574,1.01299987,0.01632116,1.32406715
-5.38169085,3.65411204,0.00240133,0.54218307,0.90113649,0.70229766,2.61192337,1.01940748,0.01667922,1.35449836
-5.37568784,3.70007939,0.00232258,0.54068188,0.90941105,0.72996600,2.58649014,1.02522237,0.01704618,1.38488927
-5.36968484,3.74433810,0.00225577,0.53821558,0.91602692,0.75927088,2.55434023,1.03037633,0.01742118,1.41508844
-5.36368184,3.78667749,0.00220199,0.53476541,0.92089577,0.79013867,2.51537148,1.03484697,0.01780330,1.44497494
-5.35767884,3.82700866,0.00216225,0.53034362,0.92397251,0.82249111,2.46963096,1.03865868,0.01819145,1.47445745
-5.35167584,3.86535838,0.00213748,0.52499373,0.92525539,0.85624308,2.41731560,1.04188107,0.01858433,1.50347103
-5.34567284,3.90185609,0.00212845,0.51878948,0.92478432,0.89129950,2.35876792,1.04462498,0.01898028,1.53197180
-5.33966983,3.93671466,0.00213573,0.51183249,0.92263744,0.92755126,2.29446708,1.04703616,0.01937721,1.55992984
-5.33366683,3.97020575,0.00215970,0.50424886,0.91892620,0.96487069,2.22501570,1.04928698,0.01977255,1.58732067
-5.32766383,4.00263132,0.00220044,0.49618468,0.91378905,1.00310668,2.15112287,1.05156646,0.02016312,1.61411590
-5.32166083,4.03429268,0.00225774,0.48780072,0.90738416,1.04207989,2.07358418,1.05406926,0.02054515,1.64027368
-5.31565783,4.06545896,0.00233106,0.47926655,0.89988155,1.08157848,1.99325953,1.05698405,0.02091422,1.66572955
-5.30965483,4.09633685,0.00241948,0.47075429,0.89145499,1.12135478,1.91104951,1.06048208,0.02126528,1.69038847
-5.30365183,4.12704360,0.00252171,0.46243235,0.88227418,1.16112324,1.82787145,1.06470631,0.02159272,1.71411852
-5.29764882,4.15758491,0.00263611,0.45445938,0.87249754,1.20056011,1.74463593,1.06976198,0.02189043,1.73674694
-5.29164582,4.18783925,0.00276064,0.44697877,0.86226613,1.23930511,1.66222467,1.07570898,0.02215196,1.75805897
-5.28564282,4.21754988,0.00289295,0.44011389,0.85169885,1.27696520,1.58147062,1.08255661,0.02237070,1.77779959
-5.27963982,4.24632518,0.00303036,0.43396434,0.84088935,1.31312070,1.50314079,1.09026089,0.02254001,1.79567842
-5.27363682,4.27364762,0.00316998,0.42860335,0.82990462,1.34733347,1.42792246,1.09872484,0.02265354,1.81137763
-5.26763382,4.29889102,0.00330872,0.42407636,0.81878542,1.37915712,1.35641290,1.10780149,0.02270539,1.82456251
-5.26163082,4.32134532,0.00344337,0.42040088,0.80754833,1.40814888,1.28911280,1.11729969,0.02269039,1.83489422
-5.25562781,4.34024761,0.00357074,0.41756754,0.79618939,1.43388254,1.22642324,1.12699228,0.02260434,1.84204423
-5.24962481,4.35481770,0.00368767,0.41554221,0.78468887,1.45596218,1.16864600,1.13662619,0.02244422,1.84570943
-5.24362181,4.36429618,0.00379120,0.41426909,0.77301698,1.47403577,1.11598668,1.14593396,0.02220834,1.84562729
-5.23761881,4.36798291,0.00387858,0.41367440,0.76113993,1.48780819,1.06856014,1.15464597,0.02189654,1.84159015
-5.23161581,4.36527365,0.00394742,0.41367059,0.74902610,1.49705294,1.02639771,1.16250264,0.02151021,1.83345775
-5.22561281,4.35569271,0.00399573,0.41416075,0.73665174,1.50162194,0.98945538,1.16926601,0.02105236,1.82116738
-5.21960980,4.33891973,0.00402198,0.41504292,0.72400588,1.50145287,0.95762257,1.17473001,0.02052759,1.80474094
-5.21360680,4.31480912,0.00402516,0.41621412,0.71109419,1.49657367,0.93073076,1.17872877,0.01994197,1.78428854
-5.20760380,4.28340087,0.00400479,0.41757392,0.69794137,1.48710390,0.90856171,1.18114269,0.01930292,1.76000831
-5.20160080,4.24492232,0.00396095,0.41902731,0.68459212,1.47325272,0.89085478,1.18190179,0.01861902,1.73218251
-5.19559780,4.19978072,0.00389424,0.42048689,0.67111049,1.45531369,0.87731335,1.18098631,0.01789977,1.70116985
-5.18959480,4.14854694,0.00380577,0.42187420,0.65757778,1.43365641,0.86761022,1.17842458,0.01715533,1.66739471
-5.18359180,4.09193147,0.00369711,0.42312034,0.64408902,1.40871539,0.86139195,1.17428833,0.01639627,1.63133347
-5.17758879,4.03075384,0.00357022,0.42416579,0.63074843,1.38097657,0.85828259,1.16868575,0.01563328,1.59349877
-5.17158579,3.96590729,0.00342740,0.42495974,0.61766396,1.35096213,0.85788677,1.16175283,0.01487693,1.55442242
-5.16558279,3.89832051,0.00327119,0.42545882,0.60494146,1.31921410,0.85979261,1.15364349,0.01413741,1.51463769
-5.15957979,3.82891853,0.00310428,0.42562557,0.59267869,1.28627754,0.86357467,1.14451905,0.01342433,1.47466192
-5.15357679,3.75858461,0.00292944,0.42542683,0.58095960,1.25268396,0.86879728,1.13453782,0.01274658,1.43498003
-5.14757379,3.68812522,0.00274942,0.42483200,0.56984926,1.21893560,0.87501838,1.12384523,0.01211215,1.39602982
-5.14157079,3.61823955,0.00256691,0.42381162,0.55938963,1.18549130,0.88179405,1.11256516,0.01152804,1.35818945
-5.13556778,3.54949505,0.00238443,0.42233615,0.54959650,1.15275428,0.88868378,1.10079290,0.01100024,1.32176773
-5.12956478,3.48230980,0.00220428,0.42037516,0.54045774,1.12106251,0.89525651,1.08859005,0.01053366,1.28699744
-5.12356178,3.41694262,0.00202853,0.41789694,0.53193292,1.09068183,0.90109715,1.07598165,0.01013216,1.25403174
-5.11755878,3.35349069,0.00185895,0.41486866,0.52395433,1.06180199,0.90581353,1.06295556,0.00979855,1.22294395
-5.11155578,3.29189485,0.00169701,0.41125686,0.51642937,1.03453572,0.90904342,1.04946414,0.00953461,1.19373020
-5.10555278,3.23195174,0.00154386,0.40702843,0.50924401,1.00892083,0.91046139,1.03542792,0.00934116,1.16631499
-5.09954977,3.17333201,0.00140037,0.40215190,0.50226739,0.98492488,0.90978509,1.02074115,0.00921804,1.14055909
-5.09354677,3.11560346,0.00126710,0.39659893,0.49535701,0.96245240,0.90678073,1.00527872,0.00916420,1.11626940
-5.08754377,3.05825772,0.00114434,0.39034598,0.48836455,0.94135406,0.90126741,0.98890421,0.00917763,1.09321025
-5.08154077,3.00073911,0.00103216,0.38337592,0.48114171,0.92143740,0.89312008,0.97147832,0.00925544,1.07111552
-5.07553777,2.94247423,0.00093040,0.37567965,0.47354607,0.90247856,0.88227109,0.95286762,0.00939385,1.04970120
-5.06953477,2.88290088,0.00083874,0.36725738,0.46544652,0.88423447,0.86871000,0.93295274,0.00958815,1.02867763
-5.06353177,2.82149495,0.00075671,0.35811978,0.45672814,0.86645502,0.85248191,0.91163591,0.00983273,1.00776114
-5.05752876,2.75779439,0.00068374,0.34828858,0.44729621,0.84889451,0.83368421,0.88884740,0.01012106,0.98668460
-5.05152576,2.69141915,0.00061918,0.33779700,0.43707937,0.83132223,0.81246200,0.86455055,0.01044577,0.96520651
-5.04552276,2.62208664,0.00056233,0.32668955,0.42603171,0.81353142,0.78900232,0.83874532,0.01079864,0.94311842
-5.03951976,2.54962223,0.00051247,0.31502154,0.41413378,0.79534664,0.76352762,0.81147010,0.01117071,0.92025057
-5.03351676,2.47396481,0.00046889,0.30285819,0.40139265,0.77662909,0.73628851,0.78280207,0.01155239,0.89647563
-5.02751376,2.39516751,0.00043087,0.29027336,0.38784090,0.75728002,0.70755640,0.75285588,0.01193357,0.87171058
-5.02151076,2.31339395,0.00039773,0.27734806,0.37353484,0.73724199,0.67761610,0.72178104,0.01230388,0.84591689
-5.01550775,2.22891075,0.00036884,0.26416872,0.35855201,0.71649838,0.64675882,0.68975818,0.01265283,0.81909916
-5.00950475,2.14207680,0.00034360,0.25082539,0.34298812,0.69507115,0.61527586,0.65699439,0.01297008,0.79130246
-5.00350175,2.05333037,0.00032149,0.23740996,0.32695369,0.67301715,0.58345298,0.62371802,0.01324574,0.76260863
-4.99749875,1.96317474,0.00030203,0.22401435,0.31057047,0.65042351,0.55156592,0.59017315,0.01347057,0.73313190
-4.99149575,1.87216329,0.00028479,0.21072897,0.29396787,0.62740216,0.51987694,0.55661406,0.01363633,0.70301402
-4.98549275,1.78088484,0.00026942,0.19764135,0.27727962,0.60408421,0.48863252,0.52329996,0.01373594,0.67241930
-4.97948974,1.68994992,0.00025562,0.18483502,0.26064063,0.58061423,0.45806218,0.49049015,0.01376379,0.64152969
-4.97348674,1.59997858,0.00024316,0.17238882,0.24418427,0.55714504,0.42837838,0.45843978,0.01371586,0.61054023
-4.96748374,1.51159014,0.00023185,0.16037644,0.22804014,0.53383301,0.39977738,0.42739633,0.01358991,0.57965496
-4.96148074,1.42539505,0.00022155,0.14886639,0.21233233,0.51083437,0.37244080,0.39759698,0.01338548,0.54908340
-4.95547774,1.34198914,0.00021218,0.13792230,0.19717809,0.48830239,0.34653799,0.36926656,0.01310398,0.51903768
-4.94947474,1.26195003,0.00020371,0.12760353,0.18268712,0.46638562,0.32222867,0.34261645,0.01274857,0.48973034
-4.94347174,1.18583547,0.00019613,0.11796609,0.16896119,0.44522713,0.29966593,0.31784400,0.01232410,0.46137263
-4.93746873,1.11418351,0.00018946,0.10906376,0.15609407,0.42496465,0.27899929,0.29513261,0.01183691,0.43417348
-4.93146573,1.04751384,0.00018378,0.10094946,0.14417187,0.40573136,0.26037762,0.27465211,0.01129459,0.40833867
-4.92546273,0.98632996,0.00017914,0.09367665,0.13327339,0.38765723,0.24395184,0.25655962,0.01070575,0.38407040
-4.91945973,0.93112175,0.00017563,0.08730080,0.12347071,0.37087057,0.22987723,0.24100040,0.01007974,0.36156685
-4.91345673,0.88236782,0.00017336,0.08188095,0.11482965,0.35549951,0.21831517,0.22810890,0.00942631,0.34102173
-4.90745373,0.84053730,0.00017239,0.07748099,0.10741025,0.34167328,0.20943435,0.21800966,0.00875535,0.32262360
-4.90145073,0.80609068,0.00017281,0.07417090,0.10126699,0.32952291,0.20341130,0.21081810,0.00807655,0.30655486
-4.89544772,0.77947931,0.00017468,0.07202777,0.09644887,0.31918120,0.20043014,0.20664116,0.00739919,0.29299030
-4.88944472,0.76114343,0.00017803,0.07113638,0.09299924,0.31078188,0.20068165,0.20557765,0.00673191,0.28209511
-4.88344172,0.75150845,0.00018285,0.07158960,0.09095534,0.30445783,0.20436156,0.20771832,0.00608244,0.27402242
-4.87743872,0.75097968,0.00018914,0.07348819,0.09034758,0.30033835,0.21166806,0.21314572,0.00545756,0.26891027
-4.87143572,0.75993526,0.00019680,0.07694025,0.09119860,0.29854555,0.22279860,0.22193371,0.00486292,0.26687808
-4.86543272,0.77871775,0.00020575,0.08206008,0.09352209,0.29919002,0.23794598,0.23414676,0.00430306,0.26802281
-4.85942971,0.80762428,0.00021583,0.08896650,0.09732152,0.30236587,0.25729381,0.24983892,0.00378132,0.27241479
-4.85342671,0.84689588,0.00022687,0.09778063,0.10258872,0.30814545,0.28101138,0.26905253,0.00329996,0.28009353
-4.84742371,0.89670601,0.00023864,0.10862308,0.10930253,0.31657408,0.30924804,0.29181670,0.00286016,0.29106363
-4.84142071,0.95714895,0.00025089,0.12161059,0.11742747,0.32766486,0.34212724,0.31814536,0.00246218,0.30529098
-4.83541771,1.02822821,0.00026337,0.13685219,0.12691271,0.34139409,0.37974031,0.34803520,0.00210541,0.32269954
-4.82941471,1.10984558,0.00027576,0.15444492,0.13769111,0.35769742,0.42214009,0.38146310,0.00178854,0.34316885
-4.82341171,1.20179106,0.00028779,0.17446921,0.14967882,0.37646706,0.46933475,0.41838335,0.00150968,0.36653250
-4.81740870,1.30373421,0.00029915,0.19698404,0.16277514,0.39755021,0.52128173,0.45872453,0.00126652,0.39257770
-4.81140570,1.41521714,0.00030956,0.22202208,0.17686293,0.42074889,0.57788222,0.50238609,0.00105641,0.42104618
-4.80540270,1.53564965,0.00031873,0.24958482,0.19180944,0.44582124,0.63897629,0.54923473,0.00087651,0.45163628
-4.79939970,1.66430666,0.00032643,0.27963813,0.20746773,0.47248436,0.70433882,0.59910062,0.00072390,0.48400659
-4.79339670,1.80032824,0.00033245,0.31210814,0.22367850,0.50041858,0.77367652,0.65177371,0.00059567,0.51778073
-4.78739370,1.94272247,0.00033660,0.34687789,0.24027245,0.52927314,0.84662621,0.70700016,0.00048895,0.55255357
-4.78139070,2.09037123,0.00033877,0.38378482,0.25707295,0.55867293,0.92275446,0.76447920,0.00040104,0.58789836
-4.77538769,2.24203896,0.00033888,0.42261922,0.27389908,0.58822635,1.00155878,0.82386068,0.00032941,0.62337487
-4.76938469,2.39638448,0.00033690,0.46312394,0.29056887,0.61753375,1.08247042,0.88474349,0.00027172,0.65853811
-4.76338169,2.55197572,0.00033286,0.50499535,0.30690261,0.64619629,1.16485884,0.94667522,0.00022586,0.69294746
-4.75737869,2.70730729,0.00032681,0.54788561,0.32272622,0.67382493,1.24803787,1.00915323,0.00018995,0.72617578
-4.75137569,2.86082064,0.00031888,0.59140642,0.33787445,0.70004919,1.33127346,1.07162747,0.00016234,0.75781834
-4.74537269,3.01092646,0.00030922,0.63513398,0.35219387,0.72452537,1.41379297,1.13350511,0.00014160,0.78750117
-4.73936968,3.15602907,0.00029802,0.67861538,0.36554561,0.74694401,1.49479584,1.19415717,0.00012647,0.81488860
-4.73336668,3.29455221,0.00028548,0.72137595,0.37780757,0.76703641,1.57346533,1.25292714,0.00011591,0.83968973
-4.72736368,3.42496579,0.00027184,0.76292770,0.38887632,0.78457981,1.64898129,1.30914152,0.00010903,0.86166363
-4.72136068,3.54581292,0.00025734,0.80277841,0.39866847,0.79940141,1.72053351,1.36212213,0.00010509,0.88062317
-4.71535768,3.65573671,0.00024222,0.84044122,0.40712143,0.81138084,1.78733546,1.41119984,0.00010347,0.89643734
-4.70935468,3.75350603,0.00022672,0.87544444,0.41419385,0.82045123,1.84863801,1.45572944,0.00010366,0.90903206
-4.70335168,3.83803966,0.00021108,0.90734126,0.41986538,0.82659888,1.90374289,1.49510509,0.00010525,0.91838951
-4.69734867,3.90842801,0.00019550,0.93571913,0.42413612,0.82986149,1.95201557,1.52877592,0.00010790,0.92454603
-4.69134567,3.96395193,0.00018018,0.96020847,0.42702557,0.83032520,1.99289724,1.55626113,0.00011134,0.92758870
-4.68534267,4.00409794,0.00016530,0.98049054,0.42857126,0.82812047,2.02591552,1.57716403,0.00011536,0.92765087
-4.67933967,4.02856925,0.00015100,0.99630422,0.42882705,0.82341696,2.05069389,1.59118459,0.00011979,0.92490661
-4.67333667,4.03729248,0.00013741,1.00745148,0.42786123,0.81641765,2.06695923,1.59812979,0.00012452,0.91956442
-4.66733367,4.03041944,0.00012464,1.01380153,0.42575431,0.80735236,2.07454774,1.59792146,0.00012946,0.91186045
-4.66133067,4.00832406,0.00011277,1.01529337,0.42259684,0.79647083,2.07340861,1.59060129,0.00013458,0.90205118
-4.65532766,3.97159442,0.00010186,1.01193686,0.41848692,0.78403559,2.06360567,1.57633267,0.00013986,0.89040608
-4.64932466,3.92101995,0.00009196,1.00381220,0.41352785,0.77031476,2.04531683,1.55539934,0.00014536,0.87720019
-4.64332166,3.85757423,0.00008309,0.99106788,0.40782564,0.75557509,2.01883114,1.52820089,0.00015113,0.86270691
