energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.73586793,0.98942073,0.33133152,0.57024578,0.03882271,0.43899318,0.00844328,0.00002660
-5.72986493,1.00245249,0.32958582,0.57335464,0.03845886,0.43822630,0.00892643,0.00002774
-5.72386193,1.02107843,0.33002528,0.57949411,0.03834056,0.43992673,0.00942769,0.00002914
-5.71785893,1.04446440,0.33237528,0.58815327,0.03842778,0.44369262,0.00993749,0.00003080
-5.71185593,1.07173490,0.33634890,0.59879856,0.03867923,0.44910617,0.01044660,0.00003269
-5.70585293,1.10200296,0.34165798,0.61089266,0.03905381,0.45574889,0.01094634,0.00003479
-5.69984992,1.13439851,0.34802342,0.62391262,0.03951198,0.46321611,0.01142882,0.00003709
-5.69384692,1.16809412,0.35518425,0.63736644,0.04001688,0.47113017,0.01188722,0.00003956
-5.68784392,1.20232690,0.36290524,0.65080736,0.04053542,0.47915174,0.01231591,0.00004218
-5.68184092,1.23641585,0.37098246,0.66384539,0.04103905,0.48698869,0.01271058,0.00004492
-5.67583792,1.26977371,0.37924683,0.67615542,0.04150434,0.49440235,0.01306837,0.00004774
-5.66983492,1.30191327,0.38756540,0.68748186,0.04191325,0.50121071,0.01338783,0.00005062
-5.66383192,1.33244775,0.39584031,0.69763948,0.04225318,0.50728870,0.01366886,0.00005353
-5.65782891,1.36108577,0.40400579,0.70651077,0.04251678,0.51256548,0.01391259,0.00005642
-5.65182591,1.38762127,0.41202310,0.71403985,0.04270141,0.51701901,0.01412124,0.00005926
-5.64582291,1.41191947,0.41987407,0.72022371,0.04280853,0.52066838,0.01429780,0.00006202
-5.63981991,1.43389964,0.42755351,0.72510105,0.04284288,0.52356427,0.01444581,0.00006466
-5.63381691,1.45351625,0.43506105,0.72873978,0.04281149,0.52577825,0.01456907,0.00006714
-5.62781391,1.47073971,0.44239293,0.73122378,0.04272273,0.52739157,0.01467126,0.00006941
-5.62181091,1.48553796,0.44953435,0.73263986,0.04258531,0.52848407,0.01475575,0.00007145
-5.61580790,1.49786046,0.45645284,0.73306577,0.04240733,0.52912405,0.01482523,0.00007322
-5.60980490,1.50762547,0.46309318,0.73255982,0.04219550,0.52935953,0.01488156,0.00007468
-5.60380190,1.51471156,0.46937416,0.73115305,0.04195447,0.52921158,0.01492557,0.00007580
-5.59779890,1.51895413,0.47518753,0.72884406,0.04168635,0.52867002,0.01495698,0.00007657
-5.59179590,1.52014687,0.48039915,0.72559708,0.04139050,0.52769181,0.01497438,0.00007697
-5.58579290,1.51804846,0.48485253,0.72134315,0.04106345,0.52620211,0.01497528,0.00007697
-5.57978989,1.51239386,0.48837424,0.71598432,0.04069912,0.52409808,0.01495626,0.00007657
-5.57378689,1.50290947,0.49078135,0.70940070,0.04028919,0.52125489,0.01491315,0.00007577
-5.56778389,1.48933136,0.49189004,0.70145963,0.03982368,0.51753392,0.01484126,0.00007458
-5.56178089,1.47142524,0.49152532,0.69202656,0.03929158,0.51279221,0.01473569,0.00007301
-5.55577789,1.44900698,0.48953089,0.68097678,0.03868163,0.50689298,0.01459165,0.00007107
-5.54977489,1.42196232,0.48577895,0.66820738,0.03798310,0.49971623,0.01440470,0.00006881
-5.54377189,1.39026466,0.48017912,0.65364860,0.03718653,0.49116903,0.01417114,0.00006624
-5.53776888,1.35398968,0.47268613,0.63727391,0.03628447,0.48119482,0.01388817,0.00006340
-5.53176588,1.31332598,0.46330583,0.61910829,0.03527200,0.46978109,0.01355416,0.00006033
-5.52576288,1.26858107,0.45209906,0.59923410,0.03414722,0.45696527,0.01316879,0.00005708
-5.51975988,1.22018234,0.43918342,0.57779440,0.03291151,0.44283821,0.01273312,0.00005369
-5.51375688,1.16867288,0.42473258,0.55499341,0.03156961,0.42754537,0.01224962,0.00005021
-5.50775388,1.11470236,0.40897338,0.53109413,0.03012959,0.41128548,0.01172212,0.00004668
-5.50175088,1.05901349,0.39218070,0.50641337,0.02860256,0.39430682,0.01115570,0.00004314
-5.49574787,1.00242446,0.37467053,0.48131432,0.02700234,0.37690144,0.01055648,0.00003963
-5.48974487,0.94580840,0.35679131,0.45619707,0.02534490,0.35939733,0.00993148,0.00003620
-5.48374187,0.89007058,0.33891420,0.43148756,0.02364784,0.34214917,0.00928831,0.00003288
-5.47773887,0.83612432,0.32142239,0.40762542,0.02192971,0.32552794,0.00863492,0.00002968
-5.47173587,0.78486643,0.30470011,0.38505113,0.02020936,0.30990975,0.00797937,0.00002665
-5.46573287,0.73715322,0.28912150,0.36419306,0.01850534,0.29566438,0.00732954,0.00002380
-5.45972986,0.69377757,0.27503991,0.34545480,0.01683528,0.28314394,0.00669289,0.00002114
-5.45372686,0.65544784,0.26277775,0.32920309,0.01521540,0.27267185,0.00607627,0.00001868
-5.44772386,0.62276923,0.25261732,0.31575689,0.01366010,0.26453264,0.00548575,0.00001644
-5.44172086,0.59622767,0.24479266,0.30537760,0.01218166,0.25896267,0.00492649,0.00001441
-5.43571786,0.57617697,0.23948284,0.29826083,0.01078997,0.25614215,0.00440265,0.00001258
-5.42971486,0.56282897,0.23680651,0.29452988,0.00949252,0.25618852,0.00391733,0.00001096
-5.42371186,0.55624723,0.23681806,0.29423092,0.00829435,0.25915133,0.00347263,0.00000954
-5.41770885,0.55634400,0.23950535,0.29733022,0.00719816,0.26500896,0.00306963,0.00000830
-5.41170585,0.56288076,0.24478907,0.30371316,0.00620446,0.27366693,0.00270845,0.00000723
-5.40570285,0.57547217,0.25252368,0.31318535,0.00531185,0.28495824,0.00238838,0.00000632
-5.39969985,0.59359341,0.26250010,0.32547580,0.00451722,0.29864552,0.00210799,0.00000556
-5.39369685,0.61659105,0.27445000,0.34024197,0.00381607,0.31442512,0.00186518,0.00000493
-5.38769385,0.64369697,0.28805166,0.35707694,0.00320284,0.33193316,0.00165740,0.00000442
-5.38169085,0.67404555,0.30293737,0.37551832,0.00267116,0.35075340,0.00148170,0.00000401
-5.37568784,0.70669360,0.31870225,0.39505899,0.00221415,0.37042681,0.00133489,0.00000368
-5.36968484,0.74064272,0.33491419,0.41515927,0.00182468,0.39046270,0.00121365,0.00000343
-5.36368184,0.77486376,0.35112493,0.43526044,0.00149555,0.41035119,0.00111460,0.00000324
-5.35767884,0.80832254,0.36688171,0.45479905,0.00121975,0.42957647,0.00103444,0.00000310
-5.35167584,0.84000645,0.38173943,0.47322184,0.00099053,0.44763083,0.00096999,0.00000299
-5.34567284,0.86895075,0.39527277,0.49000058,0.00080157,0.46402862,0.00091824,0.00000292
-5.33966983,0.89426415,0.40708786,0.50464655,0.00064702,0.47831994,0.00087645,0.00000287
-5.33366683,0.91515235,0.41683328,0.51672395,0.00052159,0.49010343,0.00084213,0.00000283
-5.32766383,0.93093899,0.42420970,0.52586182,0.00042053,0.49903768,0.00081310,0.00000279
-5.32166083,0.94108299,0.42897800,0.53176406,0.00033966,0.50485079,0.00078749,0.00000276
-5.31565783,0.94519171,0.43096545,0.53421698,0.00027533,0.50734773,0.00076372,0.00000272
-5.30965483,0.94302931,0.43006969,0.53309419,0.00022444,0.50641509,0.00074053,0.00000268
-5.30365183,0.93451993,0.42626033,0.52835861,0.00018432,0.50202320,0.00071695,0.00000263
-5.29764882,0.91974567,0.41957825,0.52006145,0.00015278,0.49422526,0.00069227,0.00000256
-5.29164582,0.89893937,0.41013236,0.50833830,0.00012797,0.48315383,0.00066603,0.00000249
-5.28564282,0.87247264,0.39809436,0.49340245,0.00010840,0.46901460,0.00063798,0.00000241
-5.27963982,0.84083956,0.38369133,0.47553587,0.00009288,0.45207793,0.00060806,0.00000231
-5.27363682,0.80463693,0.36719688,0.45507809,0.00008045,0.43266843,0.00057638,0.00000220
-5.26763382,0.76454194,0.34892104,0.43241370,0.00007036,0.41115318,0.00054314,0.00000209
-5.26163082,0.72128819,0.32919933,0.40795885,0.00006204,0.38792893,0.00050868,0.00000197
-5.25562781,0.67564115,0.30838169,0.38214743,0.00005503,0.36340915,0.00047336,0.00000184
-5.24962481,0.62837409,0.28682148,0.35541753,0.00004903,0.33801109,0.00043759,0.00000171
-5.24362181,0.58024531,0.26486518,0.32819861,0.00004379,0.31214370,0.00040182,0.00000158
-5.23761881,0.53197762,0.24284300,0.30089993,0.00003913,0.28619664,0.00036645,0.00000144
-5.23161581,0.48424071,0.22106088,0.27390058,0.00003493,0.26053086,0.00033189,0.00000131
-5.22561281,0.43763676,0.19979393,0.24754141,0.00003112,0.23547087,0.00029850,0.00000119
-5.21960980,0.39268978,0.17928157,0.22211899,0.00002764,0.21129909,0.00026659,0.00000106
-5.21360680,0.34983864,0.15972435,0.19788168,0.00002444,0.18825207,0.00023640,0.00000095
-5.20760380,0.30943371,0.14128241,0.17502776,0.00002151,0.16651870,0.00020816,0.00000084
-5.20160080,0.27173689,0.12407552,0.15370545,0.00001883,0.14624027,0.00018198,0.00000073
-5.19559780,0.23692473,0.10818446,0.13401466,0.00001639,0.12751210,0.00015797,0.00000064
-5.18959480,0.20509392,0.09365358,0.11601012,0.00001418,0.11038654,0.00013615,0.00000055
-5.18359180,0.17626892,0.08049422,0.09970571,0.00001219,0.09487705,0.00011650,0.00000048
-5.17758879,0.15041099,0.06868888,0.08507953,0.00001041,0.08096301,0.00009899,0.00000041
-5.17158579,0.12742798,0.05819567,0.07207950,0.00000883,0.06859511,0.00008351,0.00000034
-5.16558279,0.10718467,0.04895301,0.06062915,0.00000744,0.05770077,0.00006995,0.00000029
-5.15957979,0.08951286,0.04088428,0.05063336,0.00000623,0.04818965,0.00005819,0.00000024
-5.15357679,0.07422105,0.03390223,0.04198385,0.00000518,0.03995885,0.00004808,0.00000020
-5.14757379,0.06110334,0.02791302,0.03456416,0.00000427,0.03289766,0.00003947,0.00000016
-5.14157079,0.04994726,0.02281986,0.02825418,0.00000350,0.02689182,0.00003221,0.00000013
-5.13556778,0.04054057,0.01852607,0.02293389,0.00000285,0.02182713,0.00002615,0.00000011
-5.12956478,0.03267676,0.01493765,0.01848656,0.00000230,0.01759245,0.00002116,0.00000009
-5.12356178,0.02615948,0.01196530,0.01480120,0.00000184,0.01408204,0.00001711,0.00000007
-5.11755878,0.02080573,0.00952591,0.01177441,0.00000147,0.01119730,0.00001390,0.00000006
-5.11155578,0.01644810,0.00754361,0.00931166,0.00000116,0.00884797,0.00001142,0.00000004
-5.10555278,0.01293611,0.00595039,0.00732799,0.00000091,0.00695282,0.00000961,0.00000003
-5.09954977,0.01013676,0.00468645,0.00574844,0.00000072,0.00543995,0.00000840,0.00000003
-5.09354677,0.00793453,0.00370019,0.00450794,0.00000056,0.00424675,0.00000778,0.00000002
-5.08754377,0.00623085,0.00294803,0.00355115,0.00000043,0.00331967,0.00000772,0.00000002
-5.08154077,0.00494332,0.00239413,0.00283191,0.00000034,0.00261368,0.00000825,0.00000001
-5.07553777,0.00400466,0.00200998,0.00231276,0.00000027,0.00209175,0.00000941,0.00000001
-5.06953477,0.00336156,0.00177388,0.00196427,0.00000022,0.00172420,0.00001127,0.00000001
-5.06353177,0.00297353,0.00167056,0.00176438,0.00000020,0.00148801,0.00001395,0.00000001
-5.05752876,0.00281169,0.00169064,0.00169780,0.00000019,0.00136623,0.00001759,0.00000000
-5.05152576,0.00285777,0.00183024,0.00175541,0.00000021,0.00134730,0.00002238,0.00000000
-5.04552276,0.00310299,0.00209054,0.00193368,0.00000025,0.00142450,0.00002854,0.00000000
-5.03951976,0.00354723,0.00247740,0.00223418,0.00000033,0.00159547,0.00003637,0.00000000
-5.03351676,0.00419815,0.00300098,0.00266314,0.00000046,0.00186167,0.00004620,0.00000000
-5.02751376,0.00507046,0.00367537,0.00323100,0.00000065,0.00222801,0.00005846,0.00000000
-5.02151076,0.00618517,0.00451821,0.00395202,0.00000092,0.00270243,0.00007362,0.00000000
-5.01550775,0.00756895,0.00555022,0.00484392,0.00000132,0.00329552,0.00009227,0.00000001
-5.00950475,0.00925344,0.00679476,0.00592744,0.00000188,0.00402019,0.00011510,0.00000001
-5.00350175,0.01127462,0.00827725,0.00722598,0.00000268,0.00489130,0.00014294,0.00000001
-4.99749875,0.01367208,0.01002453,0.00876519,0.00000379,0.00592530,0.00017676,0.00000002
-4.99149575,0.01648837,0.01206414,0.01057254,0.00000534,0.00713987,0.00021775,0.00000003
-4.98549275,0.01976834,0.01442352,0.01267690,0.00000747,0.00855359,0.00026731,0.00000004
-4.97948974,0.02355852,0.01712912,0.01510819,0.00001038,0.01018559,0.00032717,0.00000005
-4.97348674,0.02790661,0.02020547,0.01789699,0.00001433,0.01205524,0.00039943,0.00000007
-4.96748374,0.03286113,0.02367432,0.02107438,0.00001966,0.01418196,0.00048666,0.00000010
-4.96148074,0.03847135,0.02755369,0.02467185,0.00002679,0.01658503,0.00059202,0.00000014
-4.95547774,0.04478754,0.03185714,0.02872146,0.00003627,0.01928364,0.00071938,0.00000019
-4.94947474,0.05186171,0.03659316,0.03325626,0.00004877,0.02229707,0.00087354,0.00000026
-4.94347174,0.05974882,0.04176484,0.03831109,0.00006514,0.02564509,0.00106038,0.00000034
-4.93746873,0.06850874,0.04736978,0.04392376,0.00008641,0.02934868,0.00128709,0.00000046
-4.93146573,0.07820882,0.05340051,0.05013666,0.00011385,0.03343098,0.00156245,0.00000061
-4.92546273,0.08892725,0.05984519,0.05699888,0.00014899,0.03791863,0.00189708,0.00000080
-4.91945973,0.10075720,0.06668899,0.06456878,0.00019364,0.04284342,0.00230373,0.00000105
-4.91345673,0.11381158,0.07391573,0.07291696,0.00024995,0.04824424,0.00279762,0.00000136
-4.90745373,0.12822838,0.08151025,0.08212965,0.00032045,0.05416936,0.00339666,0.00000175
-4.90145073,0.14417643,0.08946104,0.09231224,0.00040802,0.06067883,0.00412177,0.00000224
-4.89544772,0.16186116,0.09776328,0.10359298,0.00051599,0.06784710,0.00499707,0.00000284
-4.88944472,0.18153017,0.10642219,0.11612636,0.00064809,0.07576552,0.00605001,0.00000358
-4.88344172,0.20347815,0.11545638,0.13009622,0.00080846,0.08454470,0.00731145,0.00000448
-4.87743872,0.22805058,0.12490110,0.14571808,0.00100168,0.09431651,0.00881552,0.00000557
-4.87143572,0.25564584,0.13481127,0.16324035,0.00123265,0.10523544,0.01059937,0.00000687
-4.86543272,0.28671516,0.14526384,0.18294433,0.00150662,0.11747928,0.01270276,0.00000843
-4.85942971,0.32175983,0.15635950,0.20514237,0.00182905,0.13124864,0.01516737,0.00001026
-4.85342671,0.36132535,0.16822329,0.23017421,0.00220553,0.14676543,0.01803591,0.00001240
-4.84742371,0.40599214,0.18100414,0.25840104,0.00264164,0.16426984,0.02135097,0.00001488
-4.84142071,0.45636247,0.19487293,0.29019732,0.00314278,0.18401589,0.02515369,0.00001773
-4.83541771,0.51304375,0.21001926,0.32594028,0.00371403,0.20626543,0.02948212,0.00002098
-4.82941471,0.57662824,0.22664659,0.36599710,0.00435991,0.23128056,0.03436949,0.00002466
-4.82341171,0.64766945,0.24496605,0.41071022,0.00508416,0.25931463,0.03984226,0.00002878
-4.81740870,0.72665610,0.26518892,0.46038097,0.00588956,0.29060198,0.04591814,0.00003335
-4.81140570,0.81398424,0.28751795,0.51525217,0.00677764,0.32534667,0.05260419,0.00003839
-4.80540270,0.90992869,0.31213798,0.57549027,0.00774853,0.36371063,0.05989490,0.00004388
-4.79939970,1.01461505,0.33920600,0.64116791,0.00880071,0.40580163,0.06777064,0.00004982
-4.79339670,1.12799362,0.36884129,0.71224768,0.00993086,0.45166159,0.07619633,0.00005617
-4.78739370,1.24981668,0.40111593,0.78856800,0.01113373,0.50125579,0.08512068,0.00006289
-4.78139070,1.37962052,0.43604621,0.86983192,0.01240208,0.55446359,0.09447584,0.00006994
-4.77538769,1.51671359,0.47358547,0.95559989,0.01372661,0.61107118,0.10417779,0.00007726
-4.76938469,1.66017194,0.51361870,1.04528687,0.01509604,0.67076684,0.11412740,0.00008478
-4.76338169,1.80884276,0.55595933,1.13816464,0.01649722,0.73313930,0.12421223,0.00009240
-4.75737869,1.96135665,0.60034838,1.23336940,0.01791532,0.79767932,0.13430900,0.00010003
-4.75137569,2.11614869,0.64645637,1.32991495,0.01933404,0.86378489,0.14428680,0.00010759
-4.74537269,2.27148815,0.69388770,1.42671112,0.02073598,0.93076996,0.15401089,0.00011497
-4.73936968,2.42551605,0.74218775,1.52258698,0.02210301,0.99787664,0.16334696,0.00012205
-4.73336668,2.57628935,0.79085225,1.61631830,0.02341665,1.06429053,0.17216568,0.00012875
-4.72736368,2.72183039,0.83933870,1.70665811,0.02465853,1.12915875,0.18034740,0.00013496
-4.72136068,2.86017956,0.88707937,1.79236927,0.02581091,1.19161012,0.18778679,0.00014059
-4.71535768,2.98944918,0.93349537,1.87225778,0.02685707,1.25077663,0.19439710,0.00014557
-4.70935468,3.10787646,0.97801118,1.94520555,0.02778180,1.30581550,0.20011401,0.00014983
-4.70335168,3.21387311,1.02006912,2.01020108,0.02857179,1.35593093,0.20489861,0.00015332
-4.69734867,3.30606973,1.05914307,2.06636702,0.02921598,1.40039474,0.20873968,0.00015600
-4.69134567,3.38335306,1.09475102,2.11298333,0.02970588,1.43856498,0.21165472,0.00015786
-4.68534267,3.44489454,1.12646590,2.14950524,0.03003572,1.46990193,0.21369009,0.00015891
-4.67933967,3.49016915,1.15392438,2.17557527,0.03020263,1.49398082,0.21491976,0.00015918
-4.67333667,3.51896390,1.17683335,2.19102907,0.03020663,1.51050089,0.21544313,0.00015869
-4.66733367,3.53137589,1.19497403,2.19589492,0.03005063,1.51929046,0.21538162,0.00015752
-4.66133067,3.52780027,1.20820360,2.19038722,0.02974021,1.52030807,0.21487444,0.00015574
-4.65532766,3.50890898,1.21645459,2.17489446,0.02928346,1.51363967,0.21407345,0.00015343
-4.64932466,3.47562148,1.21973222,2.14996234,0.02869067,1.49949231,0.21313757,0.00015071
-4.64332166,3.42906897,1.21810987,2.11627302,0.02797400,1.47818459,0.21222678,0.00014766
-4.63731866,3.37055382,1.21172321,2.07462156,0.02714707,1.45013454,0.21149603,0.00014441
-4.63131566,3.30150606,1.20076331,2.02589045,0.02622457,1.41584551,0.21108929,0.00014106
-4.62531266,3.22343873,1.18546899,1.97102348,0.02522186,1.37589073,0.21113398,0.00013774
-4.61930965,3.13790369,1.16611891,1.91099973,0.02415453,1.33089720,0.21173601,0.00013454
-4.61330665,3.04644970,1.14302372,1.84680876,0.02303806,1.28152947,0.21297560,0.00013157
-4.60730365,2.95058369,1.11651836,1.77942752,0.02188742,1.22847397,0.21490403,0.00012892
-4.60130065,2.85173661,1.08695486,1.70979967,0.02071681,1.17242428,0.21754146,0.00012666
-4.59529765,2.75123438,1.05469577,1.63881766,0.01953938,1.11406767,0.22087587,0.00012486
-4.58929465,2.65027455,1.02010814,1.56730784,0.01836705,1.05407324,0.22486316,0.00012357
-4.58329165,2.54990871,0.98355825,1.49601862,0.01721036,0.99308175,0.22942837,0.00012283
-4.57728864,2.45103090,0.94540697,1.42561178,0.01607841,0.93169724,0.23446807,0.00012264
-4.57128564,2.35437161,0.90600578,1.35665672,0.01497879,0.87048035,0.23985365,0.00012301
-4.56528264,2.26049709,0.86569327,1.28962757,0.01391765,0.80994334,0.24543557,0.00012391
-4.55927964,2.16981361,0.82479226,1.22490284,0.01289975,0.75054660,0.25104831,0.00012531
-4.55327664,2.08257605,0.78360737,1.16276756,0.01192853,0.69269653,0.25651586,0.00012716
-4.54727364,1.99890033,0.74242300,1.10341745,0.01100625,0.63674464,0.26165763,0.00012939
-4.54127064,1.91877905,0.70150180,1.04696507,0.01013416,0.58298767,0.26629447,0.00013193
-4.53526763,1.84209966,0.66108354,0.99344758,0.00931258,0.53166859,0.27025467,0.00013467
-4.52926463,1.76866467,0.62138442,0.94283591,0.00854112,0.48297840,0.27337975,0.00013752
-4.52326163,1.69821307,0.58259685,0.89504505,0.00781879,0.43705844,0.27552972,0.00014040
-4.51725863,1.63044237,0.54488956,0.84994513,0.00714415,0.39400341,0.27658781,0.00014319
-4.51125563,1.56503054,0.50840828,0.80737303,0.00651543,0.35386466,0.27646435,0.00014579
-4.50525263,1.50165713,0.47327669,0.76714416,0.00593064,0.31665391,0.27509975,0.00014813
-4.49924962,1.44002289,0.43959772,0.72906397,0.00538768,0.28234730,0.27246646,0.00015011
-4.49324662,1.37986721,0.40745516,0.69293887,0.00488436,0.25088956,0.26856983,0.00015168
-4.48724362,1.32098278,0.37691538,0.65858620,0.00441854,0.22219831,0.26344789,0.00015278
-4.48124062,1.26322690,0.34802923,0.62584284,0.00398811,0.19616852,0.25716996,0.00015339
-4.47523762,1.20652906,0.32083378,0.59457211,0.00359105,0.17267676,0.24983433,0.00015348
-4.46923462,1.15089448,0.29535403,0.56466880,0.00322542,0.15158545,0.24156491,0.00015308
-4.46323162,1.09640353,0.27160441,0.53606209,0.00288939,0.13274689,0.23250710,0.00015220
-4.45722861,1.04320699,0.24958989,0.50871623,0.00258125,0.11600692,0.22282304,0.00015090
-4.45122561,0.99151761,0.22930692,0.48262912,0.00229935,0.10120837,0.21268636,0.00014924
-4.44522261,0.94159815,0.21074386,0.45782877,0.00204215,0.08819396,0.20227670,0.00014730
-4.43921961,0.89374665,0.19388114,0.43436803,0.00180819,0.07680894,0.19177413,0.00014516
-4.43321661,0.84827972,0.17869113,0.41231775,0.00159607,0.06690311,0.18135381,0.00014293
-4.42721361,0.80551449,0.16513772,0.39175891,0.00140444,0.05833248,0.17118090,0.00014070
-4.42121061,0.76575034,0.15317580,0.37277411,0.00123199,0.05096051,0.16140607,0.00013856
-4.41520760,0.72925124,0.14275061,0.35543893,0.00107746,0.04465892,0.15216168,0.00013660
-4.40920460,0.69622958,0.13379722,0.33981358,0.00093961,0.03930811,0.14355870,0.00013490
-4.40320160,0.66683237,0.12624017,0.32593547,0.00081724,0.03479735,0.13568464,0.00013351
-4.39719860,0.64113045,0.11999329,0.31381296,0.00070919,0.03102473,0.12860235,0.00013248
-4.39119560,0.61911130,0.11496001,0.30342060,0.00061429,0.02789683,0.12234978,0.00013184
-4.38519260,0.60067583,0.11103395,0.29469637,0.00053145,0.02532841,0.11694071,0.00013158
-4.37918959,0.58563915,0.10810008,0.28754074,0.00045959,0.02324197,0.11236639,0.00013168
-4.37318659,0.57373555,0.10603628,0.28181781,0.00039769,0.02156726,0.10859788,0.00013211
-4.36718359,0.56462720,0.10471537,0.27735843,0.00034477,0.02024089,0.10558917,0.00013279
-4.36118059,0.55791629,0.10400751,0.27396501,0.00029990,0.01920592,0.10328068,0.00013366
-4.35517759,0.55315985,0.10378301,0.27141796,0.00026221,0.01841162,0.10160328,0.00013462
-4.34917459,0.54988676,0.10391521,0.26948324,0.00023091,0.01781318,0.10048235,0.00013557
-4.34317159,0.54761587,0.10428360,0.26792076,0.00020526,0.01737160,0.09984191,0.00013642
-4.33716858,0.54587459,0.10477684,0.26649316,0.00018460,0.01705363,0.09960850,0.00013704
-4.33116558,0.54421688,0.10529561,0.26497454,0.00016833,0.01683178,0.09971478,0.00013735
-4.32516258,0.54223995,0.10575523,0.26315876,0.00015594,0.01668435,0.10010252,0.00013724
-4.31915958,0.53959887,0.10608776,0.26086691,0.00014698,0.01659554,0.10072498,0.00013665
-4.31315658,0.53601840,0.10624367,0.25795366,0.00014106,0.01655553,0.10154852,0.00013549
-4.30715358,0.53130165,0.10619291,0.25431214,0.00013786,0.01656059,0.10255337,0.00013372
