energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.28564282,1.48554385,0.09064029,0.00000000,0.00019095,1.02759599,0.86537329,0.34364189
-5.27963982,1.55404560,0.09474910,0.00000000,0.00018329,1.07536254,0.90584337,0.36061531
-5.27363682,1.62152203,0.09893745,0.00000000,0.00018488,1.12215968,0.94568197,0.37769711
-5.26763382,1.68797331,0.10324072,0.00000000,0.00019539,1.16796677,0.98488087,0.39492961
-5.26163082,1.75355088,0.10770695,0.00000000,0.00021466,1.21286280,1.02351907,0.41239278
-5.25562781,1.81855402,0.11239573,0.00000000,0.00024272,1.25702515,1.06176126,0.43020272
-5.24962481,1.88342079,0.11737662,0.00000000,0.00027971,1.30072478,1.09985293,0.44850883
-5.24362181,1.94871357,0.12272702,0.00000000,0.00032588,1.34431775,1.13811213,0.46748950
-5.23761881,2.01509913,0.12852957,0.00000000,0.00038153,1.38823326,1.17691800,0.48734645
-5.23161581,2.08332390,0.13486918,0.00000000,0.00044702,1.43295841,1.21669614,0.50829782
-5.22561281,2.15418481,0.14182972,0.00000000,0.00052268,1.47901995,1.25790135,0.53057007
-5.21960980,2.22849666,0.14949047,0.00000000,0.00060878,1.52696369,1.30099802,0.55438913
-5.21360680,2.30705696,0.15792251,0.00000000,0.00070551,1.57733196,1.34643894,0.57997073
-5.20760380,2.39060949,0.16718514,0.00000000,0.00081292,1.63064015,1.39464325,0.60751063
-5.20160080,2.47980790,0.17732249,0.00000000,0.00093090,1.68735287,1.44597423,0.63717469
-5.19559780,2.57518074,0.18836044,0.00000000,0.00105912,1.74786097,1.50071800,0.66908958
-5.18959480,2.67709952,0.20030406,0.00000000,0.00119704,1.81246005,1.55906405,0.70333415
-5.18359180,2.78575129,0.21313566,0.00000000,0.00134386,1.88133175,1.62108840,0.73993216
-5.17758879,2.90111698,0.22681354,0.00000000,0.00149855,1.95452846,1.68674053,0.77884663
-5.17158579,3.02295692,0.24127160,0.00000000,0.00165982,2.03196251,1.75583459,0.81997607
-5.16558279,3.15080443,0.25641983,0.00000000,0.00182613,2.11340033,1.82804581,0.86315302
-5.15957979,3.28396813,0.27214566,0.00000000,0.00199576,2.19846215,1.90291221,0.90814501
-5.15357679,3.42154333,0.28831623,0.00000000,0.00216681,2.28662760,1.97984214,0.95465795
-5.14757379,3.56243223,0.30478144,0.00000000,0.00233726,2.37724690,2.05812732,1.00234214
-5.14157079,3.70537250,0.32137773,0.00000000,0.00250503,2.46955775,2.13696107,1.05080044
-5.13556778,3.84897319,0.33793235,0.00000000,0.00266807,2.56270698,2.21546127,1.09959870
-5.12956478,3.99175643,0.35426808,0.00000000,0.00282441,2.65577646,2.29269688,1.14827776
-5.12356178,4.13220343,0.37020804,0.00000000,0.00297221,2.74781193,2.36771723,1.19636679
-5.11755878,4.26880258,0.38558048,0.00000000,0.00310990,2.83785380,2.43958259,1.24339726
-5.11155578,4.40009773,0.40022332,0.00000000,0.00323618,2.92496840,2.50739491,1.28891716
-5.10555278,4.52473438,0.41398820,0.00000000,0.00335012,3.00827856,2.57032727,1.33250467
-5.09954977,4.64150190,0.42674392,0.00000000,0.00345120,3.08699193,2.62765082,1.37378094
-5.09354677,4.74936996,0.43837905,0.00000000,0.00353930,3.16042614,2.67875811,1.41242129
-5.08754377,4.84751772,0.44880374,0.00000000,0.00361476,3.22802972,2.72318190,1.44816452
-5.08154077,4.93535485,0.45795056,0.00000000,0.00367836,3.28939794,2.76060872,1.48081991
-5.07553777,5.01253359,0.46577450,0.00000000,0.00373125,3.34428328,2.79088687,1.51027178
-5.06953477,5.07895207,0.47225210,0.00000000,0.00377496,3.39260011,2.81402870,1.53648148
-5.06353177,5.13474894,0.47737983,0.00000000,0.00381133,3.43442393,2.83020738,1.55948680
-5.05752876,5.18029025,0.48117197,0.00000000,0.00384236,3.46998529,2.83974851,1.57939901
-5.05152576,5.21614962,0.48365798,0.00000000,0.00387023,3.49965911,2.84311728,1.59639771
-5.04552276,5.24308307,0.48487969,0.00000000,0.00389709,3.52395005,2.84090187,1.61072376
-5.03951976,5.26199989,0.48488842,0.00000000,0.00392506,3.54347476,2.83379403,1.62267082
-5.03351676,5.27393111,0.48374224,0.00000000,0.00395606,3.55894197,2.82256768,1.63257562
-5.02751376,5.27999705,0.48150347,0.00000000,0.00399174,3.57113118,2.80805643,1.64080761
-5.02151076,5.28137502,0.47823651,0.00000000,0.00403343,3.58087080,2.79113080,1.64775818
-5.01550775,5.27926852,0.47400624,0.00000000,0.00408203,3.58901645,2.77267599,1.65382988
-5.00950475,5.27487844,0.46887679,0.00000000,0.00413799,3.59642990,2.75357050,1.65942591
-5.00350175,5.26937699,0.46291082,0.00000000,0.00420129,3.60395918,2.73466637,1.66494012
-4.99749875,5.26388453,0.45616926,0.00000000,0.00427142,3.61242001,2.71677115,1.67074767
-4.99149575,5.25944929,0.44871140,0.00000000,0.00434739,3.62257883,2.70063185,1.67719657
-4.98549275,5.25702988,0.44059526,0.00000000,0.00442780,3.63513727,2.68692092,1.68460006
-4.97948974,5.25748022,0.43187811,0.00000000,0.00451088,3.65071823,2.67622442,1.69322993
-4.97348674,5.26153651,0.42261709,0.00000000,0.00459456,3.66985332,2.66903215,1.70331081
-4.96748374,5.26980589,0.41286977,0.00000000,0.00467654,3.69297162,2.66572976,1.71501535
-4.96148074,5.28275648,0.40269459,0.00000000,0.00475442,3.72038971,2.66659282,1.72846029
-4.95547774,5.30070845,0.39215110,0.00000000,0.00482576,3.75230288,2.67178271,1.74370350
-4.94947474,5.32382623,0.38129998,0.00000000,0.00488820,3.78877770,2.68134435,1.76074176
-4.94347174,5.35211180,0.37020280,0.00000000,0.00493954,3.82974590,2.69520574,1.77950952
-4.93746873,5.38539936,0.35892156,0.00000000,0.00497779,3.87500001,2.71317939,1.79987858
-4.93146573,5.42335187,0.34751796,0.00000000,0.00500129,3.92419090,2.73496577,1.82165867
-4.92546273,5.46545988,0.33605254,0.00000000,0.00500873,3.97682775,2.76015867,1.84459915
-4.91945973,5.51104347,0.32458375,0.00000000,0.00499916,4.03228075,2.78825287,1.86839183
-4.91345673,5.55925779,0.31316695,0.00000000,0.00497208,4.08978707,2.81865394,1.89267507
-4.90745373,5.60910306,0.30185348,0.00000000,0.00492735,4.14846040,2.85069044,1.91703913
-4.90145073,5.65943938,0.29068983,0.00000000,0.00486523,4.20730454,2.88362832,1.94103310
-4.89544772,5.70900688,0.27971707,0.00000000,0.00478636,4.26523094,2.91668765,1.96417307
-4.88944472,5.75645126,0.26897044,0.00000000,0.00469165,4.32108051,2.94906125,1.98595196
-4.88344172,5.80035459,0.25847926,0.00000000,0.00458231,4.37364927,2.97993510,2.00585046
-4.87743872,5.83927087,0.24826712,0.00000000,0.00445975,4.42171748,3.00850997,2.02334932
-4.87143572,5.87176555,0.23835234,0.00000000,0.00432550,4.46408157,3.03402370,2.03794243
-4.86543272,5.89645771,0.22874874,0.00000000,0.00418122,4.49958773,3.05577339,2.04915051
-4.85942971,5.91206345,0.21946662,0.00000000,0.00402859,4.52716630,3.07313670,2.05653482
-4.85342671,5.91743869,0.21051383,0.00000000,0.00386931,4.54586527,3.08559133,2.05971053
-4.84742371,5.91161946,0.20189705,0.00000000,0.00370500,4.55488156,3.09273170,2.05835906
-4.84142071,5.89385765,0.19362304,0.00000000,0.00353725,4.55358860,3.09428195,2.05223891
-4.83541771,5.86365022,0.18569979,0.00000000,0.00336753,4.54155860,3.09010446,2.04119432
-4.82941471,5.82076022,0.17813762,0.00000000,0.00319722,4.51857842,3.08020312,2.02516130
-4.82341171,5.76522814,0.17094997,0.00000000,0.00302758,4.48465776,3.06472095,2.00417063
-4.81740870,5.69737264,0.16415399,0.00000000,0.00285978,4.44002916,3.04393195,1.97834755
-4.81140570,5.61778015,0.15777075,0.00000000,0.00269487,4.38513943,3.01822715,1.94790794
-4.80540270,5.52728365,0.15182518,0.00000000,0.00253382,4.32063268,2.98809549,1.91315115
-4.79939970,5.42693118,0.14634553,0.00000000,0.00237750,4.24732565,2.95410022,1.87444969
-4.79339670,5.31794579,0.14136255,0.00000000,0.00222671,4.16617638,2.91685207,1.83223617
-4.78739370,5.20167852,0.13690833,0.00000000,0.00208217,4.07824774,2.87698031,1.78698820
-4.78139070,5.07955695,0.13301485,0.00000000,0.00194454,3.98466770,2.83510358,1.73921180
-4.77538769,4.95303200,0.12971230,0.00000000,0.00181439,3.88658832,2.79180186,1.68942436
-4.76938469,4.82352554,0.12702724,0.00000000,0.00169223,3.78514551,2.74759132,1.63813785
-4.76338169,4.69238173,0.12498078,0.00000000,0.00157847,3.68142187,2.70290352,1.58584316
-4.75737869,4.56082446,0.12358673,0.00000000,0.00147344,3.57641413,2.65807015,1.53299644
-4.75137569,4.42992291,0.12284987,0.00000000,0.00137735,3.47100712,2.61331429,1.48000790
-4.74537269,4.30056698,0.12276447,0.00000000,0.00129031,3.36595511,2.56874869,1.42723374
-4.73936968,4.17345329,0.12331315,0.00000000,0.00121230,3.26187138,2.52438105,1.37497146
-4.73336668,4.04908217,0.12446597,0.00000000,0.00114317,3.15922609,2.48012596,1.32345845
-4.72736368,3.92776518,0.12618014,0.00000000,0.00108262,3.05835203,2.43582267,1.27287398
-4.72136068,3.80964202,0.12840002,0.00000000,0.00103025,2.95945745,2.39125734,1.22334411
-4.71535768,3.69470547,0.13105772,0.00000000,0.00098550,2.86264474,2.34618850,1.17494896
-4.70935468,3.58283208,0.13407410,0.00000000,0.00094772,2.76793322,2.30037364,1.12773186
-4.70335168,3.47381662,0.13736036,0.00000000,0.00091613,2.67528444,2.25359546,1.08170950
-4.69734867,3.36740780,0.14081988,0.00000000,0.00088990,2.58462817,2.20568595,1.03688247
-4.69134567,3.26334301,0.14435063,0.00000000,0.00086811,2.49588722,2.15654663,0.99324536
-4.68534267,3.16138006,0.14784770,0.00000000,0.00084983,2.40899963,2.10616388,0.95079583
-4.67933967,3.06132414,0.15120619,0.00000000,0.00083410,2.32393695,2.05461832,0.90954214
-4.67333667,2.96304884,0.15432410,0.00000000,0.00082002,2.24071768,2.00208784,0.86950868
-4.66733367,2.86651028,0.15710534,0.00000000,0.00080669,2.15941538,1.94884416,0.83073934
-4.66133067,2.77175419,0.15946253,0.00000000,0.00079332,2.08016133,1.89524348,0.79329864
-4.65532766,2.67891609,0.16131972,0.00000000,0.00077919,2.00314191,1.84171180,0.75727074
-4.64932466,2.58821524,0.16261466,0.00000000,0.00076371,1.92859157,1.78872614,0.72275648
-4.64332166,2.49994318,0.16330081,0.00000000,0.00074640,1.85678187,1.73679302,0.68986898
-4.63731866,2.41444824,0.16334876,0.00000000,0.00072691,1.78800798,1.68642542,0.65872799
-4.63131566,2.33211715,0.16274716,0.00000000,0.00070502,1.72257348,1.63812000,0.62945368
-4.62531266,2.25335528,0.16150297,0.00000000,0.00068066,1.66077474,1.59233561,0.60216015
-4.61930965,2.17856651,0.15964119,0.00000000,0.00065386,1.60288580,1.54947454,0.57694917
-4.61330665,2.10813409,0.15720385,0.00000000,0.00062478,1.54914459,1.50986715,0.55390454
-4.60730365,2.04240313,0.15424847,0.00000000,0.00059366,1.49974127,1.47376082,0.53308726
-4.60130065,1.98166555,0.15084593,0.00000000,0.00056084,1.45480903,1.44131315,0.51453179
-4.59529765,1.92614767,0.14707788,0.00000000,0.00052670,1.41441746,1.41258971,0.49824343
-4.58929465,1.87600075,0.14303370,0.00000000,0.00049167,1.37856882,1.38756579,0.48419693
-4.58329165,1.83129429,0.13880727,0.00000000,0.00045620,1.34719664,1.36613176,0.47233614
-4.57728864,1.79201208,0.13449353,0.00000000,0.00042075,1.32016664,1.34810123,0.46257464
-4.57128564,1.75805053,0.13018505,0.00000000,0.00038576,1.29727947,1.33322127,0.45479724
-4.56528264,1.72921908,0.12596872,0.00000000,0.00035165,1.27827496,1.32118390,0.44886211
-4.55927964,1.70524255,0.12192269,0.00000000,0.00031878,1.26283744,1.31163800,0.44460343
-4.55327664,1.68576494,0.11811376,0.00000000,0.00028750,1.25060186,1.30420111,0.44183442
-4.54727364,1.67035494,0.11459521,0.00000000,0.00025807,1.24116062,1.29847065,0.44035054
-4.54127064,1.65851280,0.11140522,0.00000000,0.00023073,1.23407080,1.29403420,0.43993307
-4.53526763,1.64967899,0.10856603,0.00000000,0.00020564,1.22886195,1.29047883,0.44035269
-4.52926463,1.64324443,0.10608368,0.00000000,0.00018292,1.22504454,1.28739949,0.44137331
-4.52326163,1.63856279,0.10394855,0.00000000,0.00016266,1.22211903,1.28440678,0.44275618
-4.51725863,1.63496473,0.10213649,0.00000000,0.00014491,1.21958579,1.28113431,0.44426409
-4.51125563,1.63177426,0.10061064,0.00000000,0.00012966,1.21695606,1.27724603,0.44566599
-4.50525263,1.62832708,0.09932370,0.00000000,0.00011694,1.21376371,1.27244381,0.44674175
-4.49924962,1.62399062,0.09822070,0.00000000,0.00010673,1.20957802,1.26647559,0.44728723
-4.49324662,1.61818531,0.09724197,0.00000000,0.00009903,1.20401699,1.25914401,0.44711948
-4.48724362,1.61040658,0.09632632,0.00000000,0.00009385,1.19676102,1.25031563,0.44608189
-4.48124062,1.60024645,0.09541419,0.00000000,0.00009123,1.18756633,1.23993040,0.44404926
-4.47523762,1.58741402,0.09445067,0.00000000,0.00009123,1.17627752,1.22801086,0.44093240
-4.46923462,1.57175359,0.09338819,0.00000000,0.00009396,1.16283862,1.21467062,0.43668218
-4.46323162,1.55325929,0.09218887,0.00000000,0.00009956,1.14730181,1.20012127,0.43129256
-4.45722861,1.53208520,0.09082626,0.00000000,0.00010821,1.12983304,1.18467694,0.42480258
-4.45122561,1.50854991,0.08928661,0.00000000,0.00012014,1.11071394,1.16875573,0.41729690
-4.44522261,1.48313466,0.08756940,0.00000000,0.00013562,1.09033941,1.15287723,0.40890475
-4.43921961,1.45647468,0.08568731,0.00000000,0.00015495,1.06921045,1.13765549,0.39979727
-4.43321661,1.42934334,0.08366546,0.00000000,0.00017844,1.04792213,1.12378706,0.39018303
-4.42721361,1.40262926,0.08154015,0.00000000,0.00020644,1.02714669,1.11203377,0.38030193
-4.42121061,1.37730691,0.07935702,0.00000000,0.00023928,1.00761207,1.10320060,0.37041747
-4.41520760,1.35440148,0.07716882,0.00000000,0.00027728,0.99007655,1.09810876,0.36080779
-4.40920460,1.33494924,0.07503281,0.00000000,0.00032073,0.97530015,1.09756490,0.35175559
-4.40320160,1.31995480,0.07300806,0.00000000,0.00036986,0.96401402,1.10232746,0.34353741
-4.39719860,1.31034717,0.07115257,0.00000000,0.00042483,0.95688890,1.11307135,0.33641275
-4.39119560,1.30693629,0.06952056,0.00000000,0.00048570,0.95450408,1.13035267,0.33061331
-4.38519260,1.31037215,0.06815988,0.00000000,0.00055246,0.95731815,1.15457491,0.32633301
-4.37918959,1.32110838,0.06710977,0.00000000,0.00062492,0.96564315,1.18595858,0.32371911
-4.37318659,1.33937219,0.06639901,0.00000000,0.00070282,0.97962317,1.22451587,0.32286496
-4.36718359,1.36514228,0.06604451,0.00000000,0.00078572,0.99921885,1.27003194,0.32380464
-4.36118059,1.39813609,0.06605053,0.00000000,0.00087306,1.02419860,1.32205433,0.32650984
-4.35517759,1.43780732,0.06640838,0.00000000,0.00096416,1.05413723,1.37989139,0.33088924
-4.34917459,1.48335431,0.06709674,0.00000000,0.00105821,1.08842258,1.44262064,0.33679030
-4.34317159,1.53373927,0.06808259,0.00000000,0.00115432,1.12626990,1.50910721,0.34400368
-4.33716858,1.58771807,0.06932254,0.00000000,0.00125153,1.16674398,1.57803207,0.35226999
-4.33116558,1.64387946,0.07076480,0.00000000,0.00134886,1.20878814,1.64792950,0.36128870
-4.32516258,1.70069240,0.07235133,0.00000000,0.00144533,1.25125903,1.71723238,0.37072883
-4.31915958,1.75655961,0.07402041,0.00000000,0.00154004,1.29296609,1.78432373,0.38024106
-4.31315658,1.80987513,0.07570926,0.00000000,0.00163218,1.33271385,1.84759240,0.38947069
-4.30715358,1.85908346,0.07735683,0.00000000,0.00172110,1.36934530,1.90549044,0.39807086
