energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.75387694,2.72124831,0.10373364,0.03300501,0.04585837,0.06648156,0.20446643,2.15449061
-5.74787394,2.73670647,0.10743767,0.03407670,0.04747418,0.06897440,0.21155772,2.15278723
-5.74187094,2.75707683,0.11119941,0.03516204,0.04905088,0.07159673,0.21879605,2.15549889
-5.73586793,2.78107526,0.11500219,0.03625455,0.05057039,0.07432741,0.22613977,2.16149033
-5.72986493,2.80752238,0.11882238,0.03734588,0.05201517,0.07714039,0.23353398,2.16975504
-5.72386193,2.83530465,0.12262886,0.03842550,0.05336819,0.08000448,0.24090943,2.17938000
-5.71785893,2.86334187,0.12638278,0.03948065,0.05461290,0.08288339,0.24818212,2.18951496
-5.71185593,2.89056345,0.13003790,0.04049631,0.05573338,0.08573607,0.25525387,2.19934810
-5.70585293,2.91589479,0.13354143,0.04145539,0.05671442,0.08851741,0.26201384,2.20808934
-5.69984992,2.93825458,0.13683534,0.04233910,0.05754180,0.09117925,0.26834107,2.21496195
-5.69384692,2.95656306,0.13985819,0.04312740,0.05820262,0.09367171,0.27410789,2.21920265
-5.68784392,2.96976027,0.14254738,0.04379966,0.05868567,0.09594479,0.27918420,2.22006974
-5.68184092,2.97683312,0.14484169,0.04433537,0.05898194,0.09795021,0.28344232,2.21685814
-5.67583792,2.97684892,0.14668407,0.04471492,0.05908513,0.09964328,0.28676223,2.20892005
-5.66983492,2.96899296,0.14802441,0.04492043,0.05899211,0.10098490,0.28903695,2.19568918
-5.66383192,2.95260730,0.14882225,0.04493655,0.05870345,0.10194334,0.29017775,2.17670660
-5.65782891,2.92722769,0.14904929,0.04475120,0.05822384,0.10249598,0.29011884,2.15164604
-5.65182591,2.89261587,0.14869136,0.04435619,0.05756235,0.10263066,0.28882140,2.12033631
-5.64582291,2.84878453,0.14774997,0.04374770,0.05673267,0.10234664,0.28627654,2.08277913
-5.63981991,2.79601284,0.14624316,0.04292664,0.05575303,0.10165518,0.28250712,2.03916053
-5.63381691,2.73485075,0.14420570,0.04189874,0.05464603,0.10057956,0.27756828,1.98985467
-5.62781391,2.66611140,0.14168842,0.04067452,0.05343827,0.09915460,0.27154648,1.93541926
-5.62181091,2.59085118,0.13875691,0.03926901,0.05215967,0.09742565,0.26455731,1.87658242
-5.61580790,2.51033805,0.13548948,0.03770134,0.05084272,0.09544713,0.25674190,1.81422121
-5.60980490,2.42600946,0.13197445,0.03599409,0.04952145,0.09328056,0.24826226,1.74933278
-5.60380190,2.33942153,0.12830702,0.03417263,0.04823037,0.09099235,0.23929566,1.68299921
-5.59779890,2.25219202,0.12458571,0.03226422,0.04700319,0.08865128,0.23002836,1.61634792
-5.59179590,2.16593965,0.12090866,0.03029723,0.04587162,0.08632588,0.22064901,1.55050931
-5.58579290,2.08222290,0.11736984,0.02830016,0.04486410,0.08408179,0.21134192,1.48657396
-5.57978989,2.00248098,0.11405549,0.02630088,0.04400467,0.08197926,0.20228067,1.42555120
-5.57378689,1.92798001,0.11104084,0.02432574,0.04331188,0.08007086,0.19362219,1.36833124
-5.56778389,1.85976687,0.10838727,0.02239899,0.04279800,0.07839959,0.18550166,1.31565261
-5.56178089,1.79863273,0.10614018,0.02054211,0.04246833,0.07699731,0.17802849,1.26807631
-5.55577789,1.74508805,0.10432744,0.01877343,0.04232093,0.07588379,0.17128333,1.22596799
-5.54977489,1.69934988,0.10295868,0.01710782,0.04234644,0.07506616,0.16531654,1.18948863
-5.54377189,1.66134189,0.10202536,0.01555657,0.04252841,0.07453906,0.16014778,1.15859428
-5.53776888,1.63070693,0.10150158,0.01412736,0.04284375,0.07428515,0.15576704,1.13304441
-5.53176588,1.60683112,0.10134568,0.01282444,0.04326356,0.07427626,0.15213670,1.11241843
-5.52576288,1.58887822,0.10150246,0.01164879,0.04375415,0.07447486,0.14919480,1.09613941
-5.51975988,1.57583225,0.10190587,0.01059855,0.04427829,0.07483597,0.14685903,1.08350355
-5.51375688,1.56654628,0.10248225,0.00966931,0.04479663,0.07530925,0.14503145,1.07371407
-5.50775388,1.55979495,0.10315364,0.00885463,0.04526910,0.07584126,0.14360355,1.06591769
-5.50175088,1.55432802,0.10384127,0.00814645,0.04565646,0.07637774,0.14246153,1.05924189
-5.49574787,1.54892274,0.10446898,0.00753558,0.04592177,0.07686587,0.14149143,1.05283144
-5.48974487,1.54243234,0.10496632,0.00701209,0.04603166,0.07725628,0.14058393,1.04588223
-5.48374187,1.53382891,0.10527130,0.00656575,0.04595759,0.07750484,0.13963868,1.03767129
-5.47773887,1.52223869,0.10533270,0.00618636,0.04567677,0.07757412,0.13856789,1.02758157
-5.47173587,1.50696866,0.10511171,0.00586404,0.04517291,0.07743445,0.13729904,1.01512071
-5.46573287,1.48752360,0.10458290,0.00558948,0.04443665,0.07706458,0.13577684,0.99993322
-5.45972986,1.46361334,0.10373465,0.00535412,0.04346570,0.07645194,0.13396408,0.98180585
-5.45372686,1.43515046,0.10256872,0.00515025,0.04226476,0.07559250,0.13184166,0.96066636
-5.44772386,1.40223913,0.10109937,0.00497110,0.04084511,0.07449022,0.12940777,0.93657611
-5.44172086,1.36515623,0.09935187,0.00481084,0.03922396,0.07315629,0.12667625,0.90971719
-5.43571786,1.32432618,0.09736052,0.00466461,0.03742368,0.07160805,0.12367440,0.88037526
-5.42971486,1.28029121,0.09516645,0.00452845,0.03547075,0.06986783,0.12044030,0.84891895
-5.42371186,1.23367886,0.09281515,0.00439923,0.03339476,0.06796164,0.11701989,0.81577743
-5.41770885,1.18516859,0.09035405,0.00427463,0.03122722,0.06591791,0.11346390,0.78141707
-5.41170585,1.13545926,0.08783008,0.00415303,0.02900047,0.06376631,0.10982489,0.74631875
-5.40570285,1.08523908,0.08528754,0.00403346,0.02674661,0.06153666,0.10615453,0.71095657
-5.39969985,1.03515943,0.08276621,0.00391553,0.02449649,0.05925812,0.10250124,0.67577930
-5.39369685,0.98581348,0.08029998,0.00379941,0.02227892,0.05695850,0.09890823,0.64119485
-5.38769385,0.93772042,0.07791576,0.00368576,0.02011988,0.05466387,0.09541224,0.60755873
-5.38169085,0.89131540,0.07563306,0.00357573,0.01804209,0.05239844,0.09204267,0.57516627
-5.37568784,0.84694545,0.07346388,0.00347096,0.01606457,0.05018457,0.08882141,0.54424899
-5.36968484,0.80487059,0.07141314,0.00337355,0.01420250,0.04804305,0.08576308,0.51497464
-5.36368184,0.76526981,0.06947945,0.00328607,0.01246717,0.04599354,0.08287587,0.48745055
-5.35767884,0.72825073,0.06765618,0.00321160,0.01086608,0.04405503,0.08016257,0.46172979
-5.35167584,0.69386215,0.06593273,0.00315369,0.00940321,0.04224644,0.07762200,0.43781930
-5.34567284,0.66210805,0.06429591,0.00311635,0.00807930,0.04058714,0.07525046,0.41568943
-5.33966983,0.63296220,0.06273137,0.00310409,0.00689229,0.03909744,0.07304326,0.39528389
-5.33366683,0.60638205,0.06122482,0.00312180,0.00583771,0.03779893,0.07099613,0.37652974
-5.32766383,0.58232111,0.05976326,0.00317477,0.00490919,0.03671468,0.06910638,0.35934641
-5.32166083,0.56073902,0.05833580,0.00326855,0.00409885,0.03586924,0.06737386,0.34365352
-5.31565783,0.54160866,0.05693430,0.00340888,0.00339782,0.03528839,0.06580147,0.32937695
-5.30965483,0.52492008,0.05555372,0.00360153,0.00279654,0.03499868,0.06439542,0.31645305
-5.30365183,0.51068109,0.05419211,0.00385214,0.00228521,0.03502675,0.06316498,0.30483072
-5.29764882,0.49891472,0.05285037,0.00416608,0.00185401,0.03539838,0.06212197,0.29447165
-5.29164582,0.48965376,0.05153172,0.00454818,0.00149342,0.03613746,0.06127989,0.28534866
-5.28564282,0.48293307,0.05024107,0.00500259,0.00119436,0.03726468,0.06065282,0.27744267
-5.27963982,0.47878019,0.04898421,0.00553248,0.00094836,0.03879625,0.06025416,0.27073843
-5.27363682,0.47720500,0.04776693,0.00613990,0.00074765,0.04074254,0.06009525,0.26521963
-5.26763382,0.47818935,0.04659424,0.00682556,0.00058522,0.04310677,0.06018409,0.26086375
-5.26163082,0.48167726,0.04546959,0.00758863,0.00045483,0.04588378,0.06052411,0.25763709
-5.25562781,0.48756659,0.04439431,0.00842667,0.00035101,0.04905909,0.06111319,0.25549030
-5.24962481,0.49570271,0.04336712,0.00933549,0.00026902,0.05260814,0.06194291,0.25435497
-5.24362181,0.50587477,0.04238401,0.01030923,0.00020480,0.05649585,0.06299822,0.25414132
-5.23761881,0.51781493,0.04143815,0.01134033,0.00015493,0.06067668,0.06425745,0.25473731
-5.23161581,0.53120072,0.04052017,0.01241977,0.00011657,0.06509500,0.06569267,0.25600920
-5.22561281,0.54566064,0.03961858,0.01353723,0.00008734,0.06968600,0.06727059,0.25780359
-5.21960980,0.56078273,0.03872029,0.01468144,0.00006535,0.07437700,0.06895372,0.25995081
-5.21360680,0.57612589,0.03781137,0.01584059,0.00004907,0.07908926,0.07070184,0.26226954
-5.20760380,0.59123351,0.03687778,0.01700275,0.00003727,0.08374017,0.07247388,0.26457238
-5.20160080,0.60564862,0.03590618,0.01815641,0.00002903,0.08824574,0.07422979,0.26667203
-5.19559780,0.61893012,0.03488464,0.01929098,0.00002364,0.09252340,0.07593261,0.26838789
-5.18959480,0.63066910,0.03380339,0.02039736,0.00002059,0.09649493,0.07755048,0.26955258
-5.18359180,0.64050462,0.03265532,0.02146846,0.00001955,0.10008936,0.07905854,0.27001815
-5.17758879,0.64813810,0.03143643,0.02249958,0.00002030,0.10324583,0.08044052,0.26966163
-5.17158579,0.65334562,0.03014606,0.02348887,0.00002276,0.10591617,0.08169012,0.26838964
-5.16558279,0.65598754,0.02878699,0.02443749,0.00002695,0.10806715,0.08281190,0.26614184
-5.15957979,0.65601492,0.02736534,0.02534979,0.00003298,0.10968221,0.08382170,0.26289303
-5.15357679,0.65347234,0.02589032,0.02623322,0.00004105,0.11076267,0.08474655,0.25865392
-5.14757379,0.64849707,0.02437386,0.02709813,0.00005142,0.11132820,0.08562406,0.25347034
-5.14157079,0.64131441,0.02283009,0.02795737,0.00006444,0.11141671,0.08650128,0.24742112
-5.13556778,0.63222950,0.02127481,0.02882577,0.00008052,0.11108340,0.08743300,0.24061469
-5.12956478,0.62161590,0.01972489,0.02971938,0.00010012,0.11039925,0.08847967,0.23318455
-5.12356178,0.60990136,0.01819759,0.03065474,0.00012374,0.10944875,0.08970498,0.22528382
-5.11755878,0.59755149,0.01671003,0.03164790,0.00015196,0.10832713,0.09117309,0.21707914
-5.11155578,0.58505197,0.01527860,0.03271354,0.00018535,0.10713716,0.09294588,0.20874425
-5.10555278,0.57289008,0.01391849,0.03386401,0.00022452,0.10598555,0.09508002,0.20045339
-5.09954977,0.56153634,0.01264328,0.03510846,0.00027007,0.10497921,0.09762431,0.19237491
-5.09354677,0.55142698,0.01146460,0.03645211,0.00032257,0.10422153,0.10061725,0.18466531
-5.08754377,0.54294811,0.01039197,0.03789560,0.00038256,0.10380867,0.10408499,0.17746392
-5.08154077,0.53642204,0.00943260,0.03943463,0.00045050,0.10382624,0.10803983,0.17088845
-5.07553777,0.53209642,0.00859137,0.04105975,0.00052674,0.10434632,0.11247926,0.16503151
-5.06953477,0.53013656,0.00787087,0.04275644,0.00061153,0.10542506,0.11738576,0.15995820
-5.06353177,0.53062120,0.00727146,0.04450550,0.00070493,0.10710085,0.12272725,0.15570486
-5.05752876,0.53354178,0.00679141,0.04628356,0.00080684,0.10939329,0.12845827,0.15227898
-5.05152576,0.53880533,0.00642711,0.04806398,0.00091695,0.11230279,0.13452185,0.14966009
-5.04552276,0.54624051,0.00617323,0.04981785,0.00103468,0.11581101,0.14085196,0.14780179
-5.03951976,0.55560680,0.00602297,0.05151517,0.00115927,0.11988202,0.14737650,0.14663457
-5.03351676,0.56660607,0.00596829,0.05312615,0.00128964,0.12446407,0.15402063,0.14606933
-5.02751376,0.57889623,0.00600013,0.05462254,0.00142452,0.12949205,0.16071034,0.14600156
-5.02151076,0.59210622,0.00610863,0.05597889,0.00156236,0.13489039,0.16737606,0.14631580
-5.01550775,0.60585158,0.00628339,0.05717379,0.00170140,0.14057632,0.17395602,0.14689029
-5.00950475,0.61975018,0.00651369,0.05819089,0.00183971,0.14646331,0.18039941,0.14760167
-5.00350175,0.63343711,0.00678865,0.05901970,0.00197519,0.15246458,0.18666886,0.14832946
-4.99749875,0.64657835,0.00709750,0.05965616,0.00210569,0.15849653,0.19274230,0.14896019
-4.99149575,0.65888251,0.00742971,0.06010290,0.00222899,0.16448176,0.19861397,0.14939109
-4.98549275,0.67011020,0.00777521,0.06036916,0.00234293,0.17035185,0.20429449,0.14953315
-4.97948974,0.68008077,0.00812452,0.06047047,0.00244543,0.17604939,0.20980994,0.14931354
-4.97348674,0.68867604,0.00846891,0.06042788,0.00253463,0.18152952,0.21520002,0.14867729
-4.96748374,0.69584112,0.00880050,0.06026712,0.00260887,0.18676069,0.22051517,0.14758819
-4.96148074,0.70158231,0.00911237,0.06001735,0.00266685,0.19172469,0.22581303,0.14602904
-4.95547774,0.70596231,0.00939860,0.05970988,0.00270762,0.19641600,0.23115415,0.14400114
-4.94947474,0.70909321,0.00965433,0.05937670,0.00273068,0.20084048,0.23659733,0.14152317
-4.94347174,0.71112760,0.00987576,0.05904908,0.00273602,0.20501356,0.24219472,0.13862957
-4.93746873,0.71224855,0.01006009,0.05875614,0.00272412,0.20895798,0.24798713,0.13536850
-4.93146573,0.71265895,0.01020550,0.05852356,0.00269601,0.21270139,0.25399959,0.13179950
-4.92546273,0.71257105,0.01031106,0.05837257,0.00265328,0.21627386,0.26023769,0.12799098
-4.91945973,0.71219666,0.01037661,0.05831907,0.00259809,0.21970554,0.26668476,0.12401772
-4.91345673,0.71173880,0.01040267,0.05837313,0.00253313,0.22302474,0.27330019,0.11995841
-4.90745373,0.71138518,0.01039029,0.05853874,0.00246169,0.22625642,0.28001908,0.11589344
-4.90145073,0.71130396,0.01034094,0.05881400,0.00238756,0.22942133,0.28675327,0.11190295
-4.89544772,0.71164202,0.01025639,0.05919150,0.00231509,0.23253592,0.29339373,0.10806527
-4.88944472,0.71252574,0.01013862,0.05965912,0.00224914,0.23561296,0.29981431,0.10445569
-4.88344172,0.71406427,0.00998969,0.06020102,0.00219507,0.23866282,0.30587675,0.10114571
-4.87743872,0.71635497,0.00981174,0.06079885,0.00215875,0.24169553,0.31143660,0.09820270
-4.87143572,0.71949063,0.00960692,0.06143314,0.00214651,0.24472323,0.31634985,0.09568982
-4.86543272,0.72356781,0.00937739,0.06208466,0.00216517,0.24776306,0.32048005,0.09366638
-4.85942971,0.72869586,0.00912531,0.06273589,0.00222197,0.25084011,0.32370531,0.09218830
-4.85342671,0.73500572,0.00885293,0.06337235,0.00232459,0.25399037,0.32592510,0.09130879
-4.84742371,0.74265792,0.00856261,0.06398371,0.00248107,0.25726332,0.32706630,0.09107900
-4.84142071,0.75184923,0.00825694,0.06456486,0.00269978,0.26072404,0.32708833,0.09154872
-4.83541771,0.76281714,0.00793875,0.06511654,0.00298934,0.26445456,0.32598692,0.09276679
-4.82941471,0.77584200,0.00761130,0.06564578,0.00335847,0.26855445,0.32379658,0.09478148
-4.82341171,0.79124639,0.00727828,0.06616604,0.00381593,0.27314036,0.32059140,0.09764043
-4.81740870,0.80939166,0.00694397,0.06669698,0.00437029,0.27834465,0.31648434,0.10139043
-4.81140570,0.83067171,0.00661329,0.06726402,0.00502980,0.28431309,0.31162496,0.10607678
-4.80540270,0.85550412,0.00629190,0.06789758,0.00580211,0.29120155,0.30619577,0.11174243
-4.79939970,0.88431932,0.00598622,0.06863213,0.00669408,0.29917211,0.30040734,0.11842683
-4.79339670,0.91754794,0.00570356,0.06950512,0.00771152,0.30838848,0.29449258,0.12616457
-4.78739370,0.95560733,0.00545208,0.07055575,0.00885892,0.31901119,0.28870020,0.13498391
-4.78139070,0.99888761,0.00524090,0.07182376,0.01013924,0.33119254,0.28328796,0.14490526
-4.77538769,1.04773822,0.00508007,0.07334817,0.01155366,0.34507178,0.27851581,0.15593978
-4.76938469,1.10245545,0.00498058,0.07516617,0.01310143,0.36077058,0.27463921,0.16808801
-4.76338169,1.16327158,0.00495435,0.07731208,0.01477972,0.37838911,0.27190304,0.18133889
-4.75737869,1.23034618,0.00501419,0.07981650,0.01658355,0.39800273,0.27053598,0.19566901
-4.75137569,1.30375980,0.00517372,0.08270557,0.01850584,0.41965965,0.27074589,0.21104230
-4.74537269,1.38351035,0.00544726,0.08600052,0.02053746,0.44337931,0.27271587,0.22741009
-4.73936968,1.46951204,0.00584967,0.08971731,0.02266742,0.46915181,0.27660134,0.24471165
-4.73336668,1.56159676,0.00639617,0.09386649,0.02488310,0.49693804,0.28252787,0.26287508
-4.72736368,1.65951766,0.00710204,0.09845322,0.02717057,0.52667059,0.29058977,0.28181863
-4.72136068,1.76295424,0.00798234,0.10347735,0.02951499,0.55825514,0.30084941,0.30145218
-4.71535768,1.87151856,0.00905147,0.10893364,0.03190093,0.59157229,0.31333688,0.32167901
-4.70935468,1.98476180,0.01032275,0.11481199,0.03431289,0.62647949,0.32805014,0.34239755
-4.70335168,2.10218060,0.01180792,0.12109766,0.03673558,0.66281292,0.34495527,0.36350304
-4.69734867,2.22322255,0.01351653,0.12777150,0.03915434,0.70038909,0.36398694,0.38488903
-4.69134567,2.34729018,0.01545544,0.13481008,0.04155545,0.73900611,0.38504873,0.40644851
-4.68534267,2.47374337,0.01762812,0.14218577,0.04392624,0.77844437,0.40801360,0.42807466
-4.67933967,2.60189970,0.02003414,0.14986668,0.04625530,0.81846672,0.43272416,0.44966110
-4.67333667,2.73103305,0.02266860,0.15781660,0.04853238,0.85881813,0.45899313,0.47110161
-4.66733367,2.86037057,0.02552169,0.16599481,0.05074833,0.89922503,0.48660377,0.49228939
-4.66133067,2.98908860,0.02857826,0.17435584,0.05289485,0.93939434,0.51531066,0.51311594
-4.65532766,3.11630835,0.03181769,0.18284926,0.05496421,0.97901270,0.54484082,0.53346957
-4.64932466,3.24109207,0.03521374,0.19141948,0.05694886,1.01774594,0.57489539,0.55323378
-4.64332166,3.36244082,0.03873472,0.20000568,0.05884103,1.05523938,0.60515210,0.57228571
-4.63731866,3.47929485,0.04234381,0.20854178,0.06063239,1.09111898,0.63526846,0.59049479
-4.63131566,3.59053740,0.04599955,0.21695670,0.06231361,1.12499393,0.66488602,0.60772183
-4.62531266,3.69500287,0.04965663,0.22517474,0.06387417,1.15646069,0.69363555,0.62381873
-4.61930965,3.79148981,0.05326674,0.23311629,0.06530213,1.18510865,0.72114323,0.63862896
-4.61330665,3.87877890,0.05677971,0.24069875,0.06658411,1.21052747,0.74703762,0.65198898
-4.60730365,3.95565597,0.06014470,0.24783772,0.06770540,1.23231600,0.77095744,0.66373054
-4.60130065,4.02093930,0.06331146,0.25444844,0.06865017,1.25009242,0.79255972,0.67368394
-4.59529765,4.07351061,0.06623172,0.26044743,0.06940191,1.26350533,0.81152813,0.68168216
-4.58929465,4.11234819,0.06886051,0.26575431,0.06994392,1.27224533,0.82758116,0.68756572
-4.58329165,4.13656094,0.07115735,0.27029367,0.07025998,1.27605636,0.84047971,0.69118794
-4.57728864,4.14542153,0.07308748,0.27399704,0.07033502,1.27474642,0.85003378,0.69242060
-4.57128564,4.13839688,0.07462277,0.27680474,0.07015586,1.26819692,0.85610794,0.69115943
-4.56528264,4.11517445,0.07574255,0.27866761,0.06971192,1.25637007,0.85862526,0.68732937
-4.55927964,4.07568262,0.07643411,0.27954861,0.06899595,1.23931392,0.85756955,0.68088912
-4.55327664,4.02010411,0.07669310,0.27942408,0.06800453,1.21716465,0.85298572,0.67183490
-4.54727364,3.94888146,0.07652350,0.27828475,0.06673859,1.19014583,0.84497831,0.66020305
-4.54127064,3.86271417,0.07593756,0.27613639,0.06520371,1.15856471,0.83370831,0.64607139
-4.53526763,3.76254769,0.07495533,0.27300012,0.06341022,1.12280560,0.81938836,0.62955920
-4.52926463,3.64955451,0.07360414,0.26891233,0.06137319,1.08332062,0.80227672,0.61082594
-4.52326163,3.52510851,0.07191786,0.26392435,0.05911222,1.04061835,0.78267028,0.59006852
-4.51725863,3.39075376,0.06993607,0.25810177,0.05665103,0.99525089,0.76089708,0.56751751
-4.51125563,3.24816931,0.06770314,0.25152344,0.05401699,0.94779997,0.73730857,0.54343229
-4.50525263,3.09913168,0.06526733,0.24428039,0.05124044,0.89886280,0.71227225,0.51809546
-4.49924962,2.94547673,0.06267977,0.23647441,0.04835402,0.84903830,0.68616478,0.49180671
-4.49324662,2.78906259,0.05999367,0.22821669,0.04539189,0.79891443,0.65936591,0.46487645
-4.48724362,2.63173511,0.05726342,0.21962620,0.04238896,0.74905697,0.63225349,0.43761946
-4.48124062,2.47529685,0.05454381,0.21082807,0.03938017,0.70000027,0.60519946,0.41034875
-4.47523762,2.32148069,0.05188942,0.20195196,0.03639980,0.65224024,0.57856692,0.38336990
-4.46923462,2.17192832,0.04935396,0.19313031,0.03348089,0.60622954,0.55270818,0.35697595
-4.46323162,2.02817379,0.04698976,0.18449660,0.03065472,0.56237510,0.52796342,0.33144309
-4.45722861,1.89163202,0.04484729,0.17618355,0.02795052,0.52103770,0.50465992,0.30702702
-4.45122561,1.76359150,0.04297474,0.16832123,0.02539515,0.48253327,0.48311137,0.28396024
-4.44522261,1.64521072,0.04141754,0.16103510,0.02301305,0.44713566,0.46361709,0.26244993
-4.43921961,1.53751723,0.04021798,0.15444403,0.02082623,0.41508032,0.44646079,0.24267670
-4.43321661,1.44140857,0.03941470,0.14865819,0.01885439,0.38656851,0.43190875,0.22479381
-4.42721361,1.35765398,0.03904226,0.14377688,0.01711514,0.36177152,0.42020707,0.20892697
-4.42121061,1.28689620,0.03913051,0.13988640,0.01562423,0.34083460,0.41157817,0.19517451
-4.41520760,1.22965262,0.03970408,0.13705793,0.01439591,0.32388007,0.40621626,0.18360783
-4.40920460,1.18631530,0.04078172,0.13534546,0.01344319,0.31100954,0.40428226,0.17427206
-4.40320160,1.15714956,0.04237568,0.13478397,0.01277814,0.30230489,0.40589794,0.16718677
-4.39719860,1.14229124,0.04449107,0.13538785,0.01241218,0.29782804,0.41114005,0.16234679
-4.39119560,1.14174261,0.04712526,0.13714967,0.01235620,0.29761945,0.42003435,0.15972306
-4.38519260,1.15536746,0.05026737,0.14003946,0.01262065,0.30169542,0.43255028,0.15926342
-4.37918959,1.18288582,0.05389783,0.14400443,0.01321551,0.31004447,0.44859645,0.16089347
-4.37318659,1.22386890,0.05798815,0.14896943,0.01415018,0.32262298,0.46801743,0.16451743
-4.36718359,1.27773512,0.06250080,0.15483803,0.01543310,0.33935029,0.49059215,0.17001914
-4.36118059,1.34374761,0.06738936,0.16149421,0.01707146,0.36010381,0.51603428,0.17726308
-4.35517759,1.42101417,0.07259885,0.16880488,0.01907062,0.38471430,0.54399460,0.18609568
-4.34917459,1.50849003,0.07806635,0.17662290,0.02143351,0.41296167,0.57406560,0.19634667
-4.34317159,1.60498390,0.08372181,0.18479076,0.02415997,0.44457181,0.60578829,0.20783085
-4.33716858,1.70916769,0.08948922,0.19314459,0.02724601,0.47921458,0.63866097,0.22034996
-4.33116558,1.81958992,0.09528781,0.20151859,0.03068309,0.51650327,0.67214976,0.23369487
-4.32516258,1.93469280,0.10103364,0.20974953,0.03445743,0.55599579,0.70570067,0.24764804
-4.31915958,2.05283285,0.10664119,0.21768125,0.03854941,0.59719771,0.73875259,0.26198614
-4.31315658,2.17230462,0.11202509,0.22516886,0.04293305,0.63956719,0.77075082,0.27648297
-4.30715358,2.29136697,0.11710197,0.23208266,0.04757569,0.68252179,0.80116068,0.29091237
