energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.84992496,1.59489543,0.02223023,0.02857907,0.01072953,0.00000000,0.45804295,0.49848862,0.00361400,1.01025988
-5.84392196,1.56947784,0.02227241,0.02462892,0.01009791,0.00000000,0.42671697,0.50358730,0.00340508,0.99313615
-5.83791896,1.55004087,0.02241928,0.02113114,0.00951847,0.00000000,0.39918227,0.50962032,0.00323526,0.97958562
-5.83191596,1.53610043,0.02267584,0.01806024,0.00899088,0.00000000,0.37539013,0.51628813,0.00310658,0.96936851
-5.82591296,1.52710176,0.02304533,0.01538714,0.00851379,0.00000000,0.35524284,0.52328977,0.00302043,0.96219745
-5.81990995,1.52245154,0.02352920,0.01308058,0.00808499,0.00000000,0.33860339,0.53033538,0.00297750,0.95775657
-5.81390695,1.52154792,0.02412700,0.01110824,0.00770166,0.00000000,0.32530472,0.53715763,0.00297778,0.95571971
-5.80790395,1.52380736,0.02483634,0.00943778,0.00736059,0.00000000,0.31515825,0.54352154,0.00302058,0.95576673
-5.80190095,1.52868712,0.02565288,0.00803770,0.00705833,0.00000000,0.30796141,0.54923242,0.00310451,0.95759742
-5.79589795,1.53570255,0.02657021,0.00687804,0.00679139,0.00000000,0.30350405,0.55414161,0.00322751,0.96094223
-5.78989495,1.54443892,0.02757990,0.00593089,0.00655641,0.00000000,0.30157367,0.55814976,0.00338691,0.96556965
-5.78389195,1.55455751,0.02867148,0.00517082,0.00635025,0.00000000,0.30195937,0.56120784,0.00357938,0.97129017
-5.77788894,1.56579646,0.02983245,0.00457514,0.00617011,0.00000000,0.30445486,0.56331581,0.00380111,0.97795679
-5.77188594,1.57796691,0.03104847,0.00412409,0.00601353,0.00000000,0.30886041,0.56451928,0.00404777,0.98546260
-5.76588294,1.59094525,0.03230346,0.00380091,0.00587851,0.00000000,0.31498414,0.56490438,0.00431467,0.99373595
-5.75987994,1.60466270,0.03357986,0.00359188,0.00576344,0.00000000,0.32264288,0.56459139,0.00459683,1.00273371
-5.75387694,1.61909320,0.03485904,0.00348630,0.00566710,0.00000000,0.33166270,0.56372749,0.00488912,1.01243356
-5.74787394,1.63424094,0.03612162,0.00347647,0.00558864,0.00000000,0.34187952,0.56247897,0.00518637,1.02282592
-5.74187094,1.65012848,0.03734806,0.00355760,0.00552754,0.00000000,0.35313978,0.56102364,0.00548350,1.03390621
-5.73586793,1.66678646,0.03851916,0.00372776,0.00548353,0.00000000,0.36530160,0.55954356,0.00577571,1.04566825
-5.72986493,1.68424556,0.03961673,0.00398780,0.00545658,0.00000000,0.37823617,0.55821847,0.00605859,1.05809897
-5.72386193,1.70253105,0.04062417,0.00434131,0.00544680,0.00000000,0.39182963,0.55722032,0.00632824,1.07117501
-5.71785893,1.72166016,0.04152708,0.00479454,0.00545445,0.00000000,0.40598527,0.55670877,0.00658144,1.08486115
-5.71185593,1.74164200,0.04231387,0.00535633,0.00547985,0.00000000,0.42062598,0.55682794,0.00681570,1.09911056
-5.70585293,1.76247956,0.04297615,0.00603806,0.00552337,0.00000000,0.43569664,0.55770413,0.00702936,1.11386664
-5.69984992,1.78417327,0.04350915,0.00685357,0.00558542,0.00000000,0.45116640,0.55944458,0.00722163,1.12906599
-5.69384692,1.80672520,0.04391186,0.00781901,0.00566639,0.00000000,0.46703048,0.56213687,0.00739260,1.14464218
-5.68784392,1.83014313,0.04418712,0.00895274,0.00576665,0.00000000,0.48331131,0.56584891,0.00754318,1.16052955
-5.68184092,1.85444364,0.04434140,0.01027510,0.00588655,0.00000000,0.50005865,0.57062913,0.00767505,1.17666675
-5.67583792,1.87965357,0.04438449,0.01180818,0.00602637,0.00000000,0.51734871,0.57650672,0.00779053,1.19299938
-5.66983492,1.90580925,0.04432899,0.01357545,0.00618632,0.00000000,0.53528193,0.58349183,0.00789249,1.20948131
-5.66383192,1.93295311,0.04418962,0.01560139,0.00636651,0.00000000,0.55397940,0.59157538,0.00798408,1.22607464
-5.65782891,1.96112791,0.04398243,0.01791093,0.00656691,0.00000000,0.57357794,0.60072867,0.00806865,1.24274788
-5.65182591,1.99036838,0.04372395,0.02052889,0.00678733,0.00000000,0.59422394,0.61090267,0.00814947,1.25947270
-5.64582291,2.02069114,0.04343023,0.02347922,0.00702738,0.00000000,0.61606597,0.62202715,0.00822958,1.27621926
-5.63981991,2.05208326,0.04311600,0.02678422,0.00728643,0.00000000,0.63924654,0.63400979,0.00831158,1.29295058
-5.63381691,2.08449047,0.04279383,0.03046358,0.00756358,0.00000000,0.66389315,0.64673539,0.00839745,1.30961637
-5.62781391,2.11780590,0.04247342,0.03453342,0.00785758,0.00000000,0.69010912,0.66006556,0.00848847,1.32614690
-5.62181091,2.15186023,0.04216106,0.03900520,0.00816686,0.00000000,0.71796434,0.67383895,0.00858505,1.34244736
-5.61580790,2.18641417,0.04185927,0.04388461,0.00848945,0.00000000,0.74748645,0.68787223,0.00868673,1.35839336
-5.60980490,2.22115403,0.04156670,0.04917048,0.00882298,0.00000000,0.77865288,0.70196209,0.00879216,1.37382796
-5.60380190,2.25569090,0.04127815,0.05485369,0.00916468,0.00000000,0.81138393,0.71588820,0.00889910,1.38856056
-5.59779890,2.28956376,0.04098491,0.06091618,0.00951137,0.00000000,0.84553735,0.72941719,0.00900459,1.40236808
-5.59179590,2.32224664,0.04067527,0.06733007,0.00985950,0.00000000,0.88090472,0.74230762,0.00910497,1.41499815
-5.58579290,2.35315968,0.04033518,0.07405707,0.01020516,0.00000000,0.91720982,0.75431575,0.00919612,1.42617468
-5.57978989,2.38168353,0.03994903,0.08104797,0.01054414,0.00000000,0.95410914,0.76520199,0.00927363,1.43560521
-5.57378689,2.40717674,0.03950060,0.08824261,0.01087200,0.00000000,0.99119482,0.77473766,0.00933294,1.44298998
-5.56778389,2.42899512,0.03897395,0.09557010,0.01118413,0.00000000,1.02799989,0.78271185,0.00936965,1.44803216
-5.56178089,2.44651240,0.03835433,0.10294944,0.01147585,0.00000000,1.06400584,0.78893817,0.00937959,1.45044873
-5.55577789,2.45914114,0.03762901,0.11029061,0.01174248,0.00000000,1.09865253,0.79326085,0.00935913,1.44998153
-5.54977489,2.46635309,0.03678805,0.11749601,0.01197947,0.00000000,1.13135007,0.79556016,0.00930524,1.44640793
-5.54377189,2.46769809,0.03582482,0.12446239,0.01218247,0.00000000,1.16149256,0.79575685,0.00921566,1.43955059
-5.53776888,2.46282078,0.03473644,0.13108310,0.01234748,0.00000000,1.18847321,0.79381537,0.00908899,1.42928591
-5.53176588,2.45147456,0.03352401,0.13725073,0.01247089,0.00000000,1.21170058,0.78974581,0.00892474,1.41555082
-5.52576288,2.43353220,0.03219257,0.14285989,0.01254964,0.00000000,1.23061525,0.78360448,0.00872331,1.39834754
-5.51975988,2.40899289,0.03075098,0.14781028,0.01258127,0.00000000,1.24470656,0.77549317,0.00848602,1.37774628
-5.51375688,2.37798543,0.02921153,0.15200970,0.01256400,0.00000000,1.25352865,0.76555699,0.00821501,1.35388570
-5.50775388,2.34076769,0.02758949,0.15537702,0.01249680,0.00000000,1.25671540,0.75398108,0.00791314,1.32697115
-5.50175088,2.29772216,0.02590251,0.15784490,0.01237946,0.00000000,1.25399354,0.74098616,0.00758392,1.29727089
-5.49574787,2.24934801,0.02416989,0.15936227,0.01221257,0.00000000,1.24519336,0.72682308,0.00723134,1.26511019
-5.48974487,2.19624976,0.02241194,0.15989628,0.01199757,0.00000000,1.23025674,0.71176660,0.00685974,1.23086388
-5.48374187,2.13912301,0.02064920,0.15943375,0.01173672,0.00000000,1.20924183,0.69610848,0.00647371,1.19494729
-5.47773887,2.07873768,0.01890183,0.15798199,0.01143306,0.00000000,1.18232441,0.68015011,0.00607786,1.15780600
-5.47173587,2.01591907,0.01718893,0.15556903,0.01109036,0.00000000,1.14979559,0.66419490,0.00567679,1.11990480
-5.46573287,1.95152754,0.01552809,0.15224314,0.01071306,0.00000000,1.11205608,0.64854047,0.00527492,1.08171606
-5.45972986,1.88643730,0.01393495,0.14807169,0.01030615,0.00000000,1.06960704,0.63347098,0.00487640,1.04370792
-5.45372686,1.82151487,0.01242288,0.14313952,0.00987507,0.00000000,1.02303809,0.61924980,0.00448506,1.00633276
-5.44772386,1.75759817,0.01100289,0.13754672,0.00942562,0.00000000,0.97301280,0.60611255,0.00410430,0.97001617
-5.44172086,1.69547665,0.00968353,0.13140606,0.00896378,0.00000000,0.92025239,0.59426098,0.00373713,0.93514691
-5.43571786,1.63587350,0.00847096,0.12484020,0.00849564,0.00000000,0.86551826,0.58385772,0.00338605,0.90206825
-5.42971486,1.57943038,0.00736915,0.11797868,0.00802723,0.00000000,0.80959416,0.57502210,0.00305315,0.87107083
-5.42371186,1.52669538,0.00638010,0.11095500,0.00756444,0.00000000,0.75326866,0.56782744,0.00274005,0.84238758
-5.41770885,1.47811488,0.00550417,0.10390382,0.00711291,0.00000000,0.69731876,0.56229969,0.00244798,0.81619078
-5.41170585,1.43402946,0.00474043,0.09695840,0.00667792,0.00000000,0.64249503,0.55841773,0.00217776,0.79259144
-5.40570285,1.39467435,0.00408705,0.09024839,0.00626438,0.00000000,0.58950902,0.55611540,0.00192990,0.77164110
-5.39969985,1.36018426,0.00354171,0.08389805,0.00587674,0.00000000,0.53902312,0.55528517,0.00170462,0.75333599
-5.39369685,1.33060250,0.00310197,0.07802490,0.00551899,0.00000000,0.49164323,0.55578346,0.00150190,0.73762345
-5.38769385,1.30589399,0.00276564,0.07273887,0.00519463,0.00000000,0.44791403,0.55743740,0.00132153,0.72441023
-5.38169085,1.28596145,0.00253110,0.06814176,0.00490675,0.00000000,0.40831701,0.56005295,0.00116319,0.71357252
-5.37568784,1.27066411,0.00239759,0.06432723,0.00465802,0.00000000,0.37327071,0.56342386,0.00102646,0.70496696
-5.36968484,1.25983773,0.00236541,0.06138098,0.00445073,0.00000000,0.34313292,0.56734127,0.00091087,0.69844237
-5.36368184,1.25331499,0.00243610,0.05938112,0.00428686,0.00000000,0.31820426,0.57160354,0.00081596,0.69385135
-5.35767884,1.25094499,0.00261251,0.05839869,0.00416816,0.00000000,0.29873259,0.57602569,0.00074130,0.69106132
-5.35167584,1.25261073,0.00289880,0.05849816,0.00409613,0.00000000,0.28491761,0.58044824,0.00068650,0.68996427
-5.34567284,1.25824335,0.00330035,0.05973771,0.00407210,0.00000000,0.27691518,0.58474470,0.00065126,0.69048463
-5.33966983,1.26783232,0.00382365,0.06216942,0.00409727,0.00000000,0.27484069,0.58882769,0.00063533,0.69258480
-5.33366683,1.28143062,0.00447602,0.06583913,0.00417266,0.00000000,0.27877120,0.59265297,0.00063855,0.69626798
-5.32766383,1.29915457,0.00526527,0.07078595,0.00429912,0.00000000,0.28874596,0.59622136,0.00066083,0.70157794
-5.32166083,1.32117794,0.00619938,0.07704143,0.00447731,0.00000000,0.30476514,0.59957843,0.00070213,0.70859568
-5.31565783,1.34772053,0.00728594,0.08462844,0.00470760,0.00000000,0.32678688,0.60281176,0.00076243,0.71743309
-5.30965483,1.37903166,0.00853170,0.09355973,0.00499001,0.00000000,0.35472265,0.60604606,0.00084171,0.72822381
-5.30365183,1.41536938,0.00994195,0.10383633,0.00532412,0.00000000,0.38843143,0.60943626,0.00093991,0.74111171
-5.29764882,1.45697639,0.01151998,0.11544580,0.00570896,0.00000000,0.42771299,0.61315902,0.00105688,0.75623755
-5.29164582,1.50405412,0.01326647,0.12836057,0.00614290,0.00000000,0.47230106,0.61740298,0.00119235,0.77372462
-5.28564282,1.55673643,0.01517891,0.14253647,0.00662360,0.00000000,0.52185682,0.62235842,0.00134589,0.79366409
-5.27963982,1.61506463,0.01725112,0.15791151,0.00714784,0.00000000,0.57596368,0.62820679,0.00151686,0.81610088
-5.27363682,1.67896535,0.01947281,0.17440522,0.00771155,0.00000000,0.63412384,0.63511075,0.00170438,0.84102106
-5.26763382,1.74823292,0.02182926,0.19191856,0.00830975,0.00000000,0.69575750,0.64320524,0.00190730,0.86834152
-5.26163082,1.82251753,0.02430113,0.21033448,0.00893652,0.00000000,0.76020513,0.65259017,0.00212420,0.89790263
-5.25562781,1.90132032,0.02686448,0.22951932,0.00958512,0.00000000,0.82673332,0.66332505,0.00235335,0.92946458
-5.24962481,1.98399605,0.02949091,0.24932494,0.01024803,0.00000000,0.89454443,0.67542591,0.00259275,0.96270766
-5.24362181,2.06976358,0.03214795,0.26959163,0.01091710,0.00000000,0.96279011,0.68886471,0.00284016,0.99723680
-5.23761881,2.15772403,0.03479958,0.29015168,0.01158373,0.00000000,1.03058837,0.70357107,0.00309308,1.03259032
-5.23161581,2.24688597,0.03740701,0.31083358,0.01223910,0.00000000,1.09704389,0.71943642,0.00334886,1.06825249
-5.22561281,2.33619634,0.03992956,0.33146645,0.01287436,0.00000000,1.16127079,0.73632003,0.00360473,1.10366945
-5.21960980,2.42457575,0.04232579,0.35188486,0.01348096,0.00000000,1.22241701,0.75405664,0.00385785,1.13826776
-5.21360680,2.51095616,0.04455458,0.37193335,0.01405084,0.00000000,1.27968925,0.77246509,0.00410542,1.17147461
-5.20760380,2.59431900,0.04657644,0.39147090,0.01457673,0.00000000,1.33237732,0.79135732,0.00434474,1.20273862
-5.20160080,2.67373146,0.04835471,0.41037464,0.01505240,0.00000000,1.37987655,0.81054721,0.00457327,1.23155025
-5.19559780,2.74837901,0.04985676,0.42854297,0.01547281,0.00000000,1.42170740,0.82985861,0.00478873,1.25746053
-5.18959480,2.81759216,0.05105510,0.44589767,0.01583431,0.00000000,1.45753080,0.84913192,0.00498912,1.28009727
-5.18359180,2.88086597,0.05192831,0.46238500,0.01613473,0.00000000,1.48715859,0.86822899,0.00517278,1.29917771
-5.17758879,2.93787122,0.05246183,0.47797563,0.01637343,0.00000000,1.51055836,0.88703590,0.00533846,1.31451709
-5.17158579,2.98845668,0.05264843,0.49266351,0.01655130,0.00000000,1.52785218,0.90546351,0.00548526,1.32603252
-5.16558279,3.03264241,0.05248848,0.50646367,0.01667064,0.00000000,1.53930927,0.92344590,0.00561267,1.33374222
-5.15957979,3.07060468,0.05198994,0.51940915,0.01673508,0.00000000,1.54533294,0.94093678,0.00572057,1.33776008
-5.15357679,3.10265377,0.05116803,0.53154720,0.01674934,0.00000000,1.54644216,0.95790439,0.00580912,1.33828604
-5.14757379,3.12920597,0.05004472,0.54293509,0.01671902,0.00000000,1.54324896,0.97432524,0.00587880,1.33559292
-5.14157079,3.15075189,0.04864789,0.55363567,0.01665037,0.00000000,1.53643246,0.99017741,0.00593027,1.33001068
-5.13556778,3.16782326,0.04701035,0.56371310,0.01655000,0.00000000,1.52671106,1.00543389,0.00596435,1.32190891
-5.12956478,3.18096015,0.04516870,0.57322891,0.01642461,0.00000000,1.51481403,1.02005675,0.00598196,1.31167883
-5.12356178,3.19068112,0.04316209,0.58223869,0.01628073,0.00000000,1.50145390,1.03399257,0.00598403,1.29971579
-5.11755878,3.19745781,0.04103097,0.59078960,0.01612453,0.00000000,1.48730099,1.04716964,0.00597145,1.28640324
-5.11155578,3.20169562,0.03881575,0.59891874,0.01596160,0.00000000,1.47296120,1.05949737,0.00594506,1.27209910
-5.10555278,3.20372152,0.03655572,0.60665256,0.01579684,0.00000000,1.45895802,1.07086786,0.00590556,1.25712517
-5.09954977,3.20377940,0.03428788,0.61400722,0.01563433,0.00000000,1.44571936,1.08115989,0.00585358,1.24175990
-5.09354677,3.20203286,0.03204607,0.62098979,0.01547735,0.00000000,1.43356960,1.09024494,0.00578959,1.22623488
-5.08754377,3.19857491,0.02986022,0.62760020,0.01532834,0.00000000,1.42272694,1.09799496,0.00571397,1.21073480
-5.08154077,3.19344346,0.02775583,0.63383367,0.01518898,0.00000000,1.41330582,1.10429145,0.00562704,1.19540058
-5.07553777,3.18664111,0.02575362,0.63968345,0.01506028,0.00000000,1.40532388,1.10903519,0.00552907,1.18033530
-5.06953477,3.17815749,0.02386946,0.64514358,0.01494268,0.00000000,1.39871276,1.11215598,0.00542034,1.16561201
-5.06353177,3.16799250,0.02211439,0.65021141,0.01483620,0.00000000,1.39333199,1.11362175,0.00530117,1.15128285
-5.05752876,3.15617836,0.02049489,0.65488983,0.01474057,0.00000000,1.38898489,1.11344642,0.00517200,1.13738864
-5.05152576,3.14279913,0.01901327,0.65918872,0.01465534,0.00000000,1.38543569,1.11169585,0.00503338,1.12396813
-5.04552276,3.12800607,0.01766816,0.66312593,0.01458001,0.00000000,1.38242672,1.10849168,0.00488604,1.11106627
-5.03951976,3.11202809,0.01645511,0.66672741,0.01451411,0.00000000,1.37969515,1.10401249,0.00473091,1.09874096
-5.03351676,3.09517649,0.01536717,0.67002665,0.01445726,0.00000000,1.37698829,1.09849240,0.00456908,1.08706793
-5.02751376,3.07784405,0.01439560,0.67306362,0.01440923,0.00000000,1.37407711,1.09221700,0.00440186,1.07614343
-5.02151076,3.06049882,0.01353045,0.67588314,0.01436989,0.00000000,1.37076758,1.08551691,0.00423071,1.06608487
-5.01550775,3.04367304,0.01276119,0.67853313,0.01433925,0.00000000,1.36690956,1.07875930,0.00405723,1.05702942
-5.00950475,3.02794861,0.01207723,0.68106277,0.01431743,0.00000000,1.36240330,1.07233777,0.00388313,1.04913092
-5.00350175,3.01394002,0.01146842,0.68352088,0.01430455,0.00000000,1.35720359,1.06666129,0.00371019,1.04255551
-4.99749875,3.00227614,0.01092544,0.68595477,0.01430074,0.00000000,1.35132173,1.06214257,0.00354017,1.03747634
-4.99149575,2.99358236,0.01044010,0.68840964,0.01430609,0.00000000,1.34482555,1.05918660,0.00337483,1.03406788
-4.98549275,2.98846393,0.01000563,0.69092880,0.01432058,0.00000000,1.33783785,1.05817983,0.00321583,1.03250033
-4.97948974,2.98749176,0.00961675,0.69355459,0.01434410,0.00000000,1.33053330,1.05948047,0.00306471,1.03293433
-4.97348674,2.99119114,0.00926981,0.69633012,0.01437642,0.00000000,1.32313422,1.06341021,0.00292286,1.03551649
-4.96748374,3.00003379,0.00896276,0.69930169,0.01441722,0.00000000,1.31590536,1.07024759,0.00279151,1.04037564
-4.96148074,3.01443315,0.00869511,0.70252166,0.01446613,0.00000000,1.30914765,1.08022320,0.00267169,1.04762012
-4.95547774,3.03474253,0.00846778,0.70605153,0.01452277,0.00000000,1.30319117,1.09351655,0.00256425,1.05733586
-4.94947474,3.06125548,0.00828293,0.70996492,0.01458685,0.00000000,1.29838726,1.11025444,0.00246985,1.06958514
-4.94347174,3.09420735,0.00814375,0.71435007,0.01465818,0.00000000,1.29509969,1.13051074,0.00238899,1.08440586
-4.93746873,3.13377714,0.00805421,0.71931157,0.01473677,0.00000000,1.29369504,1.15430698,0.00232199,1.10181094
-4.93146573,3.18008844,0.00801875,0.72497077,0.01482290,0.00000000,1.29453207,1.18161357,0.00226907,1.12178765
-4.92546273,3.23320847,0.00804200,0.73146479,0.01491710,0.00000000,1.29795042,1.21235128,0.00223029,1.14429655
-4.91945973,3.29314449,0.00812843,0.73894379,0.01502018,0.00000000,1.30425846,1.24639240,0.00220564,1.16926993
-4.91345673,3.35983691,0.00828206,0.74756630,0.01513322,0.00000000,1.31372077,1.28356166,0.00219500,1.19660951
-4.90745373,3.43314902,0.00850611,0.75749271,0.01525746,0.00000000,1.32654543,1.32363642,0.00219819,1.22618352
-4.90145073,3.51285345,0.00880274,0.76887707,0.01539427,0.00000000,1.34287155,1.36634627,0.00221492,1.25782329
-4.89544772,3.59861612,0.00917272,0.78185727,0.01554498,0.00000000,1.36275764,1.41137200,0.00224483,1.29131941
-4.88944472,3.68997852,0.00961522,0.79654428,0.01571073,0.00000000,1.38617127,1.45834421,0.00228744,1.32641812
-4.88344172,3.78634000,0.01012761,0.81301081,0.01589234,0.00000000,1.41298072,1.50684186,0.00234216,1.36281808
-4.87743872,3.88694138,0.01070536,0.83128007,0.01609010,0.00000000,1.44294929,1.55639117,0.00240826,1.40016817
-4.87143572,3.99085199,0.01134190,0.85131533,0.01630363,0.00000000,1.47573274,1.60646540,0.00248484,1.43806677
-4.86543272,4.09696180,0.01202870,0.87301106,0.01653174,0.00000000,1.51088044,1.65648599,0.00257078,1.47606308
-4.85942971,4.20398049,0.01275532,0.89618629,0.01677229,0.00000000,1.54784067,1.70582567,0.00266481,1.51366078
-4.85342671,4.31044482,0.01350958,0.92058083,0.01702213,0.00000000,1.58597009,1.75381381,0.00276541,1.55032445
-4.84742371,4.41473542,0.01427780,0.94585498,0.01727710,0.00000000,1.62454767,1.79974461,0.00287084,1.58548877
-4.84142071,4.51510355,0.01504514,0.97159286,0.01753205,0.00000000,1.66279253,1.84288805,0.00297917,1.61857057
-4.83541771,4.60970772,0.01579596,0.99730977,0.01778092,0.00000000,1.69988560,1.88250384,0.00308829,1.64898354
-4.82941471,4.69665951,0.01651423,1.02246339,0.01801693,0.00000000,1.73499410,1.91785802,0.00319594,1.67615500
-4.82341171,4.77407714,0.01718405,1.04646843,0.01823277,0.00000000,1.76729813,1.94824188,0.00329976,1.69954430
-4.81740870,4.84014486,0.01779008,1.06871452,0.01842085,0.00000000,1.79601832,1.97299255,0.00339735,1.71866203
-4.81140570,4.89317557,0.01831806,1.08858621,0.01857362,0.00000000,1.82044315,1.99151442,0.00348637,1.73308903
-4.80540270,4.93167381,0.01875523,1.10548460,0.01868384,0.00000000,1.83995493,2.00330053,0.00356454,1.74249443
-4.79939970,4.95439584,0.01909074,1.11884925,0.01874492,0.00000000,1.85405303,2.00795277,0.00362980,1.74665150
-4.79339670,4.96040379,0.01931603,1.12817960,0.01875121,0.00000000,1.86237320,2.00519986,0.00368034,1.74545062
-4.78739370,4.94911069,0.01942507,1.13305459,0.01869827,0.00000000,1.86470202,1.99491210,0.00371469,1.73890828
-4.78139070,4.92031378,0.01941453,1.13314964,0.01858311,0.00000000,1.86098560,1.97711182,0.00373176,1.72717161
-4.77538769,4.87421395,0.01928389,1.12825014,0.01840433,0.00000000,1.85133200,1.95197887,0.00373090,1.71051801
-4.76938469,4.81141986,0.01903541,1.11826061,0.01816224,0.00000000,1.83600722,1.91985061,0.00371197,1.68934948
-4.76338169,4.73293609,0.01867398,1.10320930,0.01785889,0.00000000,1.81542474,1.88121600,0.00367529,1.66418193
-4.75737869,4.64013555,0.01820698,1.08324780,0.01749801,0.00000000,1.79012914,1.83670393,0.00362172,1.63562971
-4.75137569,4.53471713,0.01764390,1.05864597,0.01708492,0.00000000,1.76077447,1.78706610,0.00355257,1.60438593
-4.74537269,4.41865045,0.01699605,1.02978222,0.01662635,0.00000000,1.72809854,1.73315501,0.00346960,1.57119947
-4.73936968,4.29411023,0.01627614,0.99712989,0.01613016,0.00000000,1.69289411,1.67589800,0.00337498,1.53684964
-4.73336668,4.16340331,0.01549782,0.96124041,0.01560512,0.00000000,1.65597862,1.61626847,0.00327119,1.50211965
-4.72736368,4.02889168,0.01467527,0.92272399,0.01506057,0.00000000,1.61816373,1.55525541,0.00316098,1.46777001
-4.72136068,3.89291503,0.01382274,0.88222902,0.01450609,0.00000000,1.58022619,1.49383273,0.00304724,1.43451313
-4.71535768,3.75771630,0.01295415,0.84042085,0.01395121,0.00000000,1.54288130,1.43292951,0.00293296,1.40299022
-4.70935468,3.62537343,0.01208271,0.79796126,0.01340508,0.00000000,1.50676014,1.37340271,0.00282108,1.37375132
-4.70335168,3.49774001,0.01122063,0.75548910,0.01287619,0.00000000,1.47239147,1.31601312,0.00271448,1.34723947
-4.69734867,3.37639703,0.01037882,0.71360313,0.01237214,0.00000000,1.44018902,1.26140577,0.00261580,1.32377938
-4.69134567,3.26261739,0.00956675,0.67284748,0.01189943,0.00000000,1.41044430,1.21009531,0.00252745,1.30357104
-4.68534267,3.15734372,0.00879229,0.63370007,0.01146331,0.00000000,1.38332520,1.16245677,0.00245149,1.28668827
-4.67933967,3.06117995,0.00806166,0.59656440,0.01106770,0.00000000,1.35887993,1.11872198,0.00238960,1.27308206
-4.67333667,2.97439581,0.00737944,0.56176448,0.01071513,0.00000000,1.33704579,1.07898129,0.00234301,1.26258832
-4.66733367,2.89694321,0.00674861,0.52954296,0.01040676,0.00000000,1.31766198,1.04319044,0.00231253,1.25493942
-4.66133067,2.82848297,0.00617067,0.50006205,0.01014241,0.00000000,1.30048560,1.01118186,0.00229846,1.24977882
-4.65532766,2.76841975,0.00564576,0.47340696,0.00992066,0.00000000,1.28520962,0.98267971,0.00230065,1.24667792
-4.64932466,2.71594320,0.00517283,0.44959137,0.00973896,0.00000000,1.27148187,0.95731775,0.00231847,1.24515434
-4.64332166,2.67007295,0.00474981,0.42856442,0.00959381,0.00000000,1.25892400,0.93465919,0.00235088,1.24469075
