energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.69384692,2.96616261,-2.96628345,0.04530047,-0.04529890,0.38731134,-0.38730428,0.83164953,-0.83177029,0.79134038,-0.79129388,0.07776952,-0.07776753,1.20614648,-1.20626144
-5.68784392,2.99839213,-2.99855746,0.04500615,-0.04500523,0.38674095,-0.38674933,0.86517656,-0.86531561,0.77980731,-0.77978264,0.07757544,-0.07757527,1.23434849,-1.23446631
-5.68184092,3.04204428,-3.04226014,0.04486880,-0.04486853,0.39006408,-0.39008884,0.90340063,-0.90355933,0.77373414,-0.77373321,0.07785645,-0.07785836,1.26341181,-1.26353462
-5.67583792,3.09852239,-3.09879479,0.04489110,-0.04489150,0.39748052,-0.39752249,0.94664752,-0.94682728,0.77353393,-0.77355853,0.07867266,-0.07867690,1.29387201,-1.29400215
-5.66983492,3.16919852,-3.16953321,0.04507771,-0.04507880,0.40915815,-0.40921802,0.99524854,-0.99545076,0.77958079,-0.77963254,0.08007521,-0.08008196,1.32630221,-1.32644212
-5.66383192,3.25536752,-3.25576986,0.04543504,-0.04543686,0.42522786,-0.42530616,1.04952716,-1.04975316,0.79220034,-0.79228064,0.08210448,-0.08211387,1.36129224,-1.36144436
-5.65782891,3.35819650,-3.35867120,0.04597087,-0.04597345,0.44577819,-0.44587527,1.10978270,-1.11003366,0.81165961,-0.81176960,0.08478863,-0.08480077,1.39942506,-1.39959175
-5.65182591,3.47867129,-3.47922218,0.04669377,-0.04669715,0.47084984,-0.47096583,1.17627163,-1.17654851,0.83815667,-0.83829719,0.08814239,-0.08815729,1.44125130,-1.44143473
-5.64582291,3.61754193,-3.61817171,0.04761236,-0.04761657,0.50043017,-0.50056497,1.24918714,-1.24949058,0.87181029,-0.87198182,0.09216601,-0.09218365,1.48726280,-1.48746481
-5.63981991,3.77526925,-3.77597935,0.04873452,-0.04873960,0.53444806,-0.53460133,1.32863790,-1.32896814,0.91265018,-0.91285281,0.09684473,-0.09686500,1.53786609,-1.53808813
-5.63381691,3.95197509,-3.95276539,0.05006652,-0.05007249,0.57276937,-0.57294048,1.41462693,-1.41498374,0.96060805,-0.96084145,0.10214839,-0.10217115,1.59335709,-1.59360009
-5.62781391,4.14739829,-4.14826701,0.05161212,-0.05161897,0.61519316,-0.61538120,1.50703176,-1.50741435,1.01551023,-1.01577361,0.10803158,-0.10805660,1.65389793,-1.65416223
-5.62181091,4.36085902,-4.36180254,0.05337171,-0.05337945,0.66144919,-0.66165297,1.60558677,-1.60599374,1.07707206,-1.07736413,0.11443407,-0.11446107,1.71949714,-1.71978238
-5.61580790,4.59123352,-4.59224635,0.05534161,-0.05535021,0.71119682,-0.71141483,1.70986898,-1.71029824,1.14489463,-1.14521362,0.12128168,-0.12131032,1.78999408,-1.79029918
-5.60980490,4.83694152,-4.83801623,0.05751343,-0.05752283,0.76402563,-0.76425608,1.81928817,-1.81973693,1.21846436,-1.21880799,0.12848752,-0.12851742,1.86504865,-1.86537179
-5.60380190,5.09594774,-5.09707502,0.05987360,-0.05988374,0.81945810,-0.81969893,1.93308221,-1.93354699,1.29715570,-1.29752123,0.13595365,-0.13598438,1.94413696,-1.94447555
-5.59779890,5.36577900,-5.36694776,0.06240318,-0.06241395,0.87695439,-0.87720328,2.05031847,-2.05079510,1.38023740,-1.38062164,0.14357307,-0.14360417,2.02655348,-2.02690419
-5.59179590,5.64355775,-5.64475528,0.06507779,-0.06508910,0.93591950,-0.93617390,2.16990163,-2.17038530,1.46688248,-1.46728182,0.15123214,-0.15126313,2.11142007,-2.11177887
-5.58579290,5.92605199,-5.92726418,0.06786793,-0.06787963,0.99571277,-0.99596997,2.29058829,-2.29107363,1.55618205,-1.55659254,0.15881316,-0.15884355,2.19770194,-2.19806422
-5.57978989,6.20974139,-6.21095309,0.07073940,-0.07075133,1.05565972,-1.05591688,2.41100832,-2.41148950,1.64716294,-1.64758038,0.16619738,-0.16622667,2.28423041,-2.28459103
-5.57378689,6.49089835,-6.49209367,0.07365403,-0.07366602,1.11506600,-1.11532022,2.52969267,-2.53016351,1.73880893,-1.73922895,0.17326805,-0.17329579,2.36973185,-2.37008532
-5.56778389,6.76568206,-6.76684483,0.07657066,-0.07658254,1.17323324,-1.17348162,2.64510694,-2.64556109,1.83008513,-1.83050331,0.17991370,-0.17993943,2.45286232,-2.45320294
-5.56178089,7.03024312,-7.03135730,0.07944624,-0.07945782,1.22947633,-1.22971605,2.75568992,-2.75612098,1.91996492,-1.92037688,0.18603133,-0.18605465,2.53224665,-2.53256865
-5.55577789,7.28083523,-7.28188542,0.08223711,-0.08224822,1.28314159,-1.28337000,2.85989577,-2.86029752,2.00745858,-2.00786014,0.19152959,-0.19155016,2.60652090,-2.60681866
-5.54977489,7.51393036,-7.51490226,0.08490039,-0.08491084,1.33362523,-1.33383992,2.95623853,-2.95660507,2.09164272,-2.09203001,0.19633176,-0.19634930,2.67437672,-2.67464493
-5.54377189,7.72633290,-7.72721380,0.08739535,-0.08740498,1.38039136,-1.38059022,3.04333718,-3.04366316,2.17168913,-2.17205870,0.20037839,-0.20039269,2.73460595,-2.73483982
-5.53776888,7.91528833,-7.91606752,0.08968483,-0.08969350,1.42298870,-1.42316998,3.11995969,-3.12024043,2.24689195,-2.24724091,0.20362952,-0.20364048,2.78614394,-2.78633934
-5.53176588,8.07858164,-8.07925084,0.09173648,-0.09174407,1.46106528,-1.46122768,3.18506412,-3.18529582,2.31669176,-2.31701785,0.20606643,-0.20607402,2.82810969,-2.82826333
-5.52576288,8.21462114,-8.21517478,0.09352394,-0.09353035,1.49438032,-1.49452302,3.23783510,-3.23801494,2.38069521,-2.38099690,0.20769271,-0.20769700,2.85984134,-2.85995091
-5.51975988,8.32250334,-8.32293883,0.09502769,-0.09503287,1.52281257,-1.52293526,3.27771412,-3.27784040,2.43868903,-2.43896555,0.20853465,-0.20853580,2.88092536,-2.88098964
-5.51375688,8.40205554,-8.40237338,0.09623575,-0.09623966,1.54636462,-1.54646749,3.30442220,-3.30449442,2.49064737,-2.49089875,0.20864090,-0.20863916,2.89121821,-2.89123713
-5.50775388,8.45385337,-8.45405721,0.09714397,-0.09714661,1.56516262,-1.56524637,3.31797397,-3.31799285,2.53673167,-2.53695873,0.20808136,-0.20807708,2.89085933,-2.89083403
-5.50175088,8.47921175,-8.47930826,0.09775607,-0.09775748,1.57945137,-1.57951721,3.31868226,-3.31864974,2.57728266,-2.57748694,0.20694531,-0.20693890,2.88027485,-2.88020766
-5.49574787,8.48014868,-8.48014739,0.09808331,-0.09808355,1.58958477,-1.58963429,3.30715314,-3.30707237,2.61280434,-2.61298802,0.20533879,-0.20533073,2.86017151,-2.86006591
-5.48974487,8.45932282,-8.45923580,0.09814382,-0.09814298,1.59601173,-1.59604693,3.28427135,-3.28414659,2.64394045,-2.64410628,0.20338142,-0.20337223,2.83152107,-2.83138162
-5.48374187,8.41994683,-8.41978831,0.09796167,-0.09795987,1.59925837,-1.59928151,3.25117684,-3.25101336,2.67144419,-2.67159529,0.20120260,-0.20119285,2.79553541,-2.79536763
-5.47773887,8.36567979,-8.36546563,0.09756566,-0.09756303,1.59990697,-1.59992050,3.20923319,-3.20903711,2.69614236,-2.69628212,0.19893740,-0.19892764,2.75363340,-2.75344361
-5.47173587,8.30050297,-8.30025016,0.09698791,-0.09698459,1.59857274,-1.59857922,3.15998937,-3.15976750,2.71889562,-2.71902749,0.19672215,-0.19671295,2.70740053,-2.70719567
-5.46573287,8.22858422,-8.22831027,0.09626239,-0.09625851,1.59587943,-1.59588139,3.10513632,-3.10489598,2.74055671,-2.74068402,0.19469001,-0.19468192,2.65854300,-2.65833042
-5.45972986,8.15413670,-8.15385905,0.09542328,-0.09541899,1.59243502,-1.59243488,3.04646011,-3.04620892,2.76192870,-2.76205450,0.19296668,-0.19296020,2.60883777,-2.60862504
-5.45372686,8.08127797,-8.08101340,0.09450351,-0.09449893,1.58880853,-1.58880852,2.98579350,-2.98553918,2.78372544,-2.78385234,0.19166638,-0.19166195,2.56008064,-2.55987531
-5.44772386,8.01389549,-8.01365958,0.09353331,-0.09352855,1.58550923,-1.58551126,2.92496773,-2.92471789,2.80653630,-2.80666635,0.19088827,-0.19088627,2.51403417,-2.51384354
-5.44172086,7.95552407,-7.95533072,0.09253900,-0.09253415,1.58296908,-1.58297476,2.86576621,-2.86552818,2.83079715,-2.83093168,0.19071358,-0.19071430,2.47237729,-2.47220823
-5.43571786,7.90924035,-7.90910136,0.09154200,-0.09153713,1.58152942,-1.58153992,2.80988160,-2.80966224,2.85676895,-2.85690855,0.19120339,-0.19120704,2.43665847,-2.43651723
-5.42971486,7.87757809,-7.87750285,0.09055814,-0.09055329,1.58143224,-1.58144832,2.75887755,-2.75868310,2.88452547,-2.88466993,0.19239721,-0.19240391,2.40825396,-2.40814596
-5.42371186,7.86246729,-7.86246258,0.08959728,-0.08959247,1.58281657,-1.58283855,2.71415603,-2.71399198,2.91395044,-2.91409878,0.19431252,-0.19432228,2.38833231,-2.38826205
-5.41770885,7.86519860,-7.86526846,0.08866328,-0.08865851,1.58571977,-1.58574759,2.67693074,-2.67680174,2.94474448,-2.94489498,0.19694501,-0.19695776,2.37782628,-2.37779720
-5.41170585,7.88641318,-7.88655896,0.08775427,-0.08774949,1.59008372,-1.59011692,2.64820704,-2.64811681,2.97644125,-2.97659157,0.20026974,-0.20028534,2.37741273,-2.37742717
-5.40570285,7.92611706,-7.92633750,0.08686320,-0.08685837,1.59576503,-1.59580281,2.62876818,-2.62871948,3.00843183,-3.00857912,0.20424298,-0.20426121,2.38750072,-2.38755987
-5.39969985,7.98371753,-7.98400897,0.08597865,-0.08597369,1.60254873,-1.60259007,2.61916762,-2.61916221,3.03999594,-3.04013696,0.20880464,-0.20882521,2.40822785,-2.40833172
-5.39369685,8.05807847,-8.05843510,0.08508583,-0.08508068,1.61016442,-1.61020808,2.61972684,-2.61976550,3.07033796,-3.07046929,0.21388117,-0.21390375,2.43946430,-2.43961180
-5.38769385,8.14759024,-8.14800445,0.08416771,-0.08416229,1.61830369,-1.61834834,2.63053803,-2.63062055,3.09862592,-3.09874409,0.21938876,-0.21941297,2.48082411,-2.48101309
-5.38169085,8.25024988,-8.25071260,0.08320621,-0.08320043,1.62663787,-1.62668214,2.65147075,-2.65159602,3.12403084,-3.12413254,0.22523659,-0.22526205,2.53168264,-2.53190996
-5.37568784,8.36374659,-8.36424764,0.08218333,-0.08217712,1.63483487,-1.63487741,2.68218201,-2.68234801,3.14576453,-3.14584673,0.23133009,-0.23135639,2.59119910,-2.59146077
-5.36968484,8.48554792,-8.48607640,0.08108229,-0.08107559,1.64257420,-1.64261376,2.72212872,-2.72233262,3.16311351,-3.16317358,0.23757393,-0.23760066,2.65834321,-2.65863447
-5.36368184,8.61298240,-8.61352703,0.07988845,-0.07988120,1.64955941,-1.64959486,2.77058211,-2.77082034,3.17546737,-3.17550323,0.24387460,-0.24390139,2.73192442,-2.73223991
-5.35767884,8.74331486,-8.74386424,0.07859013,-0.07858230,1.65552717,-1.65555756,2.82664349,-2.82691178,3.18234016,-3.18235032,0.25014259,-0.25016908,2.81062282,-2.81095669
-5.35167584,8.87381168,-8.87435457,0.07717916,-0.07717074,1.66025294,-1.66027749,2.88926091,-2.88955440,3.18338382,-3.18336742,0.25629397,-0.25631980,2.89302041,-2.89336647
-5.34567284,9.00179400,-9.00231953,0.07565124,-0.07564223,1.66355278,-1.66357090,2.95724660,-2.95755990,3.17839333,-3.17835014,0.26225129,-0.26227615,2.97763184,-2.97798367
-5.33966983,9.12467814,-9.12517591,0.07400606,-0.07399648,1.66528186,-1.66529311,3.02929505,-3.02962232,3.16730358,-3.16723395,0.26794402,-0.26796763,3.06293374,-3.06328483
-5.33366683,9.24000314,-9.24046333,0.07224718,-0.07223707,1.66532980,-1.66533386,3.10400170,-3.10433675,3.15017875,-3.15008355,0.27330837,-0.27333047,3.14739209,-3.14773595
-5.32766383,9.34544675,-9.34586015,0.07038173,-0.07037115,1.66361358,-1.66361025,3.17988250,-3.18021884,3.12719508,-3.12707562,0.27828663,-0.27830698,3.22948715,-3.22981741
-5.32166083,9.43883143,-9.43918942,0.06841995,-0.06840897,1.66006891,-1.66005802,3.25539435,-3.25572533,3.09861874,-3.09847662,0.28282622,-0.28284460,3.30773582,-3.30804630
-5.31565783,9.51812300,-9.51841754,0.06637459,-0.06636327,1.65464070,-1.65462210,3.32895673,-3.32927558,3.06478025,-3.06461729,0.28687850,-0.28689470,3.38071126,-3.38099610
-5.30965483,9.58142466,-9.58164827,0.06426018,-0.06424861,1.64727371,-1.64724721,3.39897455,-3.39927451,3.02604749,-3.02586554,0.29039748,-0.29041132,3.44706013,-3.44731379
-5.30365183,9.62696941,-9.62711506,0.06209235,-0.06208062,1.63790419,-1.63786953,3.46386228,-3.46413670,2.98279903,-2.98259992,0.29333872,-0.29334998,3.50551752,-3.50573487
-5.29764882,9.65311357,-9.65317473,0.05988708,-0.05987526,1.62645320,-1.62641003,3.52206941,-3.52231183,2.93539965,-2.93518505,0.29565830,-0.29566680,3.55492004,-3.55509642
-5.29164582,9.65833413,-9.65830471,0.05766001,-0.05764820,1.61282237,-1.61277024,3.57210685,-3.57231116,2.88417948,-2.88395083,0.29731229,-0.29731782,3.59421741,-3.59434866
-5.28564282,9.64123171,-9.64110609,0.05542586,-0.05541411,1.59689233,-1.59683066,3.61257412,-3.61273459,2.82941807,-2.82917649,0.29825651,-0.29825888,3.62248295,-3.62256544
-5.27963982,9.60054054,-9.60031363,0.05319789,-0.05318627,1.57852414,-1.57845228,3.64218661,-3.64229810,2.77133409,-2.77108041,0.29844687,-0.29844588,3.63892318,-3.63895386
-5.27363682,9.53514595,-9.53481329,0.05098755,-0.05097610,1.55756364,-1.55748084,3.65980248,-3.65986047,2.71008127,-2.70981598,0.29784016,-0.29783562,3.64288689,-3.64286334
-5.26763382,9.44410910,-9.44366696,0.04880421,-0.04879299,1.53384847,-1.53375397,3.66444825,-3.66444899,2.64575046,-2.64547373,0.29639529,-0.29638702,3.63387356,-3.63379398
-5.26163082,9.32669777,-9.32614334,0.04665509,-0.04664412,1.50721733,-1.50711037,3.65534230,-3.65528288,2.57837735,-2.57808912,0.29407494,-0.29406278,3.61154121,-3.61140451
-5.25562781,9.18242162,-9.18175310,0.04454526,-0.04453456,1.47752083,-1.47740072,3.63191543,-3.63179387,2.50795518,-2.50765520,0.29084752,-0.29083134,3.57571342,-3.57551920
-5.24962481,9.01106923,-9.01028608,0.04247778,-0.04246736,1.44463329,-1.44449945,3.59382748,-3.59364279,2.43445136,-2.43413928,0.28668924,-0.28666895,3.52638509,-3.52613368
-5.24362181,8.81274458,-8.81184763,0.04045395,-0.04044381,1.40846458,-1.40831659,3.54097930,-3.54073151,2.35782654,-2.35750200,0.28158626,-0.28156183,3.46372656,-3.46341904
-5.23761881,8.58789971,-8.58689133,0.03847361,-0.03846375,1.36897131,-1.36880899,3.47351928,-3.47320947,2.27805497,-2.27771770,0.27553669,-0.27550813,3.38808563,-3.38772382
-5.23161581,8.33736092,-8.33624511,0.03653556,-0.03652597,1.32616660,-1.32599002,3.39184396,-3.39147427,2.19514451,-2.19479442,0.26855225,-0.26851965,3.29998675,-3.29957322
-5.22561281,8.06234569,-8.06112815,0.03463789,-0.03462854,1.28012771,-1.27993722,3.29659236,-3.29616591,2.10915512,-2.10879238,0.26065961,-0.26062311,3.20012712,-3.19966517
-5.21960980,7.76446842,-7.76315656,0.03277839,-0.03276929,1.23100107,-1.23079734,3.18863388,-3.18815478,2.02021446,-2.01983957,0.25190113,-0.25186096,3.08936909,-3.08886270
-5.21360680,7.44573322,-7.44433612,0.03095495,-0.03094608,1.17900441,-1.17878844,3.06905010,-3.06852328,1.92852978,-1.92814363,0.24233505,-0.24229149,2.96872876,-2.96818254
-5.20760380,7.10851315,-7.10704145,0.02916585,-0.02915720,1.12442569,-1.12419877,2.93911067,-2.93854185,1.83439544,-1.83399930,0.23203498,-0.23198839,2.83936053,-2.83877965
-5.20160080,6.75551582,-6.75398156,0.02741002,-0.02740158,1.06761897,-1.06738267,2.80024421,-2.79963970,1.73819551,-1.73779108,0.22108885,-0.22103963,2.70253786,-2.70192797
-5.19559780,6.38973623,-6.38815262,0.02568725,-0.02567903,1.00899740,-1.00875355,2.65400491,-2.65337153,1.64040170,-1.63999106,0.20959710,-0.20954574,2.55963046,-2.55899758
-5.18959480,6.01439849,-6.01277965,0.02399830,-0.02399028,0.94902363,-0.94877428,2.50203619,-2.50138105,1.54156660,-1.54115221,0.19767053,-0.19761751,2.41207856,-2.41142897
-5.18359180,5.63288858,-5.63124924,0.02234489,-0.02233710,0.88819834,-0.88794567,2.34603230,-2.34536268,1.44231305,-1.44189765,0.18542754,-0.18537339,2.26136488,-2.26070499
-5.17758879,5.24868106,-5.24703623,0.02072974,-0.02072218,0.82704715,-0.82679345,2.18769953,-2.18702272,1.34332011,-1.34290671,0.17299116,-0.17293644,2.10898529,-2.10832153
-5.17158579,4.86526274,-4.86362739,0.01915640,-0.01914908,0.76610696,-0.76585455,2.02871816,-2.02804124,1.24530686,-1.24489863,0.16048593,-0.16043118,1.95641913,-1.95575780
-5.16558279,4.48605662,-4.48444538,0.01762911,-0.01762205,0.70591210,-0.70566328,1.87070639,-1.87003615,1.14901478,-1.14861499,0.14803472,-0.14798047,1.80510023,-1.80444738
