energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-6.00000000,7.35032303,0.06917533,0.56681826,2.15457680,3.28155643,2.93293054,0.00000000,0.97529401,0.29065076
-5.99399700,7.17142407,0.06631637,0.56296259,2.05837279,3.27514712,2.78838161,0.00000000,0.91268236,0.27484153
-5.98799400,7.00325504,0.06331391,0.55908254,1.96509334,3.27190073,2.65114752,0.00000000,0.85518482,0.25982886
-5.98199100,6.84726055,0.06020281,0.55513654,1.87516107,3.27217864,2.52218215,0.00000000,0.80308376,0.24571476
-5.97598799,6.70458036,0.05701960,0.55109822,1.78894042,3.27626024,2.40221988,0.00000000,0.75652607,0.23257528
-5.96998499,6.57603047,0.05380176,0.54695301,1.70673677,3.28432551,2.29177848,0.00000000,0.71552834,0.22046147
-5.96398199,6.46208757,0.05058687,0.54269419,1.62879518,3.29643809,2.19116507,0.00000000,0.67998490,0.20940095
-5.95797899,6.36287780,0.04741181,0.53831893,1.55529863,3.31252982,2.10048470,0.00000000,0.64967833,0.19939970
-5.95197599,6.27817122,0.04431192,0.53382461,1.48636646,3.33238816,2.01965121,0.00000000,0.62429207,0.19044407
-5.94597299,6.20738320,0.04132026,0.52920562,1.42205297,3.35564750,1.94840003,0.00000000,0.60342479,0.18250308
-5.93996998,6.14958407,0.03846684,0.52445120,1.36234689,3.38178576,1.88630305,0.00000000,0.58660609,0.17553066
-5.93396698,6.10351819,0.03577807,0.51954429,1.30717186,3.41012688,1.83278525,0.00000000,0.57331314,0.16946809
-5.92796398,6.06763298,0.03327620,0.51446165,1.25638838,3.43985021,1.78714317,0.00000000,0.56298784,0.16424637
-5.92196098,6.04011836,0.03097897,0.50917524,1.20979747,3.47000668,1.74856526,0.00000000,0.55505413,0.15978859
-5.91595798,6.01895604,0.02889936,0.50365489,1.16714606,3.49954194,1.71615386,0.00000000,0.54893485,0.15601229
-5.90995498,6.00197799,0.02704546,0.49787203,1.12813435,3.52732572,1.68894881,0.00000000,0.54406808,0.15283178
-5.90395198,5.98693222,0.02542052,0.49180419,1.09242478,3.55218654,1.66595227,0.00000000,0.53992219,0.15016033
-5.89794897,5.97155422,0.02402306,0.48544013,1.05965256,3.57295045,1.64615445,0.00000000,0.53600957,0.14791227
-5.89194597,5.95364111,0.02284721,0.47878509,1.02943736,3.58848211,1.62855983,0.00000000,0.53189848,0.14600508
-5.88594297,5.93112615,0.02188301,0.47186586,1.00139569,3.59772668,1.61221304,0.00000000,0.52722303,0.14436115
-5.87993997,5.90215036,0.02111692,0.46473523,0.97515359,3.59975031,1.59622408,0.00000000,0.52169082,0.14290960
-5.87393697,5.86512864,0.02053235,0.45747555,0.95035900,3.59377781,1.57979188,0.00000000,0.51508842,0.14158771
-5.86793397,5.81880765,0.02011024,0.45020101,0.92669344,3.57922554,1.56222579,0.00000000,0.50728444,0.14034234
-5.86193097,5.76231327,0.01982968,0.44305852,0.90388240,3.55572829,1.54296412,0.00000000,0.49823041,0.13913095
-5.85592796,5.69518580,0.01966858,0.43622693,0.88170420,3.52315893,1.52158939,0.00000000,0.48795952,0.13792256
-5.84992496,5.61740189,0.01960434,0.42991467,0.85999685,3.48164034,1.49783965,0.00000000,0.47658340,0.13669833
-5.84392196,5.52938258,0.01961443,0.42435577,0.83866275,3.43154894,1.47161572,0.00000000,0.46428727,0.13545200
-5.83791896,5.43198752,0.01967709,0.41980447,0.81767120,3.37351037,1.44298398,0.00000000,0.45132365,0.13419004
-5.83191596,5.32649606,0.01977186,0.41652864,0.79705851,3.30838733,1.41217486,0.00000000,0.43800502,0.13293154
-5.82591296,5.21457644,0.01988017,0.41480226,0.77692602,3.23726066,1.37957702,0.00000000,0.42469554,0.13170786
-5.81990995,5.09824447,0.01998575,0.41489732,0.75743588,3.16140447,1.34572743,0.00000000,0.41180236,0.13056208
-5.81390695,4.97981359,0.02007509,0.41707555,0.73880518,3.08225662,1.31129780,0.00000000,0.39976642,0.12954814
-5.80790395,4.86183820,0.02013775,0.42158023,0.72129829,3.00138561,1.27707763,0.00000000,0.38905321,0.12872980
-5.80190095,4.74705228,0.02016659,0.42862850,0.70521800,2.92045534,1.24395440,0.00000000,0.38014336,0.12817925
-5.79589795,4.63830488,0.02015790,0.43840436,0.69089564,2.84118862,1.21289145,0.00000000,0.37352325,0.12797564
-5.78989495,4.53849445,0.02011147,0.45105272,0.67868037,2.76533072,1.18490395,0.00000000,0.36967564,0.12820320
-5.78389195,4.45050314,0.02003050,0.46667447,0.66892814,2.69461347,1.16103350,0.00000000,0.36907024,0.12894922
-5.77788894,4.37713231,0.01992142,0.48532282,0.66199042,2.63072094,1.14232194,0.00000000,0.37215417,0.13030181
-5.77188594,4.32104020,0.01979367,0.50700090,0.65820290,2.57525672,1.12978471,0.00000000,0.37934237,0.13234747
-5.76588294,4.28468239,0.01965923,0.53166040,0.65787462,2.52971341,1.12438430,0.00000000,0.39100780,0.13516846
-5.75987994,4.27025544,0.01953228,0.55920142,0.66127752,2.49544427,1.12700428,0.00000000,0.40747156,0.13884013
-5.75387694,4.27964454,0.01942856,0.58947322,0.66863665,2.47363710,1.13842433,0.00000000,0.42899294,0.14342822
-5.74787394,4.31437516,0.01936483,0.62227570,0.68012147,2.46529038,1.15929680,0.00000000,0.45575969,0.14898621
-5.74187094,4.37556964,0.01935824,0.65736168,0.69583812,2.47119171,1.19012538,0.00000000,0.48787855,0.15555281
-5.73586793,4.46390917,0.01942561,0.69443959,0.71582324,2.49189852,1.23124626,0.00000000,0.52536665,0.16314978
-5.72986493,4.57960217,0.01958280,0.73317665,0.74003931,2.52772143,1.28281266,0.00000000,0.56814387,0.17178009
-5.72386193,4.72236000,0.01984405,0.77320246,0.76837196,2.57871049,1.34478298,0.00000000,0.61602698,0.18142660
-5.71785893,4.89138145,0.02022137,0.81411299,0.80062936,2.64464477,1.41691355,0.00000000,0.66872573,0.19205139
-5.71185593,5.08534717,0.02072400,0.85547493,0.83654401,2.72502601,1.49875624,0.00000000,0.72584163,0.20359581
-5.70585293,5.30242562,0.02135794,0.89683064,0.87577704,2.81907698,1.58966170,0.00000000,0.78686979,0.21598128
-5.69984992,5.54029182,0.02212557,0.93770359,0.91792527,2.92574540,1.68878844,0.00000000,0.85120421,0.22911102
-5.69384692,5.79616003,0.02302544,0.97760463,0.96253092,3.04371418,1.79511817,0.00000000,0.91814687,0.24287262
-5.68784392,6.06683131,0.02405215,1.01603891,1.00909407,3.17141865,1.90747743,0.00000000,0.98692071,0.25714142
-5.68184092,6.34875604,0.02519632,1.05251370,1.05708771,3.30707136,2.02456534,0.00000000,1.05668651,0.27178475
-5.67583792,6.63811137,0.02644478,1.08654701,1.10597493,3.44869464,2.14498708,0.00000000,1.12656341,0.28666671
-5.66983492,6.93089241,0.02778090,1.11767699,1.15522805,3.59416107,2.26729237,0.00000000,1.19565265,0.30165361
-5.66383192,7.22301555,0.02918492,1.14547195,1.20434893,3.74124113,2.39001812,0.00000000,1.26306394,0.31661952
-5.65782891,7.51043120,0.03063458,1.16954068,1.25288992,3.88765745,2.51173376,0.00000000,1.32794351,0.33145207
-5.65182591,7.78924266,0.03210570,1.18954297,1.30047455,4.03114418,2.63108794,0.00000000,1.38950299,0.34605791
-5.64582291,8.05582714,0.03357295,1.20519974,1.34681710,4.16950979,2.74685485,0.00000000,1.44704793,0.36036786
-5.63981991,8.30695426,0.03501055,1.21630255,1.39174020,4.30070124,2.85797818,0.00000000,1.50000469,0.37434115
-5.63381691,8.53989719,0.03639317,1.22272183,1.43518939,4.42286702,2.96361109,0.00000000,1.54794463,0.38796883
-5.62781391,8.75253134,0.03769663,1.22441367,1.47724387,4.53441645,3.06314993,0.00000000,1.59060429,0.40127588
-5.62181091,8.94341568,0.03889871,1.22142443,1.51812256,4.63407265,3.15626031,0.00000000,1.62790052,0.41432189
-5.61580790,9.11185224,0.03997986,1.21389307,1.55818479,4.72091643,3.24289367,0.00000000,1.65993960,0.42720030
-5.60980490,9.25791991,0.04092377,1.20205073,1.59792525,4.79441886,3.32329336,0.00000000,1.68701973,0.44003589
-5.60380190,9.38247982,0.04171786,1.18621747,1.63796276,4.85446045,3.39798916,0.00000000,1.70962636,0.45298080
-5.59779890,9.48715043,0.04235366,1.16679611,1.67902298,4.90133553,3.46778009,0.00000000,1.72842017,0.46620891
-5.59179590,9.57425209,0.04282699,1.14426312,1.72191526,4.93574095,3.53370552,0.00000000,1.74421803,0.47990891
-5.58579290,9.64672215,0.04313802,1.11915694,1.76750417,4.95874908,3.59700523,0.00000000,1.75796728,0.49427618
-5.57978989,9.70800301,0.04329114,1.09206382,1.81667658,4.97176573,3.65906984,0.00000000,1.77071417,0.50950390
-5.57378689,9.76190718,0.04329473,1.06360185,1.87030523,4.97647439,3.72138311,0.00000000,1.78356757,0.52577354
-5.56778389,9.81246441,0.04316074,1.03440354,1.92921026,4.97476909,3.78545844,0.00000000,1.79765930,0.54324534
-5.56178089,9.86375710,0.04290419,1.00509766,1.99411995,4.96867840,3.85277208,0.00000000,1.81410252,0.56204903
-5.55577789,9.91975098,0.04254259,0.97629088,2.06563249,4.96028416,3.92469580,0.00000000,1.83394990,0.58227534
-5.54977489,9.98412831,0.04209526,0.94855011,2.14418021,4.95163822,4.00243193,0.00000000,1.85815324,0.60396854
-5.54377189,10.06013115,0.04158266,0.92238589,2.22999802,4.94468119,4.08695366,0.00000000,1.88752620,0.62712053
-5.53776888,10.15042157,0.04102570,0.89823782,2.32309750,4.94116666,4.17895341,0.00000000,1.92271164,0.65166679
-5.53176588,10.25696531,0.04044509,0.87646220,2.42324798,4.94259435,4.27880146,0.00000000,1.96415514,0.67748423
-5.52576288,10.38094407,0.03986078,0.85732274,2.52996587,4.95015525,4.38651712,0.00000000,2.01208559,0.70439138
-5.51975988,10.52270047,0.03929136,0.84098430,2.64251277,4.96469091,4.50175358,0.00000000,2.06650382,0.73215083
-5.51375688,10.68171815,0.03875374,0.82751024,2.75990310,4.98666859,4.62379759,0.00000000,2.12717982,0.76047382
-5.50775388,10.85663767,0.03826279,0.81686321,2.88092116,5.01617308,4.75158391,0.00000000,2.19365850,0.78902705
-5.50175088,11.04530745,0.03783112,0.80890939,3.00414728,5.05291518,4.88372407,0.00000000,2.26527385,0.81744129
-5.49574787,11.24486706,0.03746904,0.80342608,3.12799243,5.09625591,5.01854836,0.00000000,2.34117084,0.84532161
-5.48974487,11.45185883,0.03718451,0.80011216,3.25074008,5.14524496,5.15415924,0.00000000,2.42033407,0.87225871
-5.48374187,11.66236257,0.03698325,0.79860109,3.37059387,5.19867118,5.28849383,0.00000000,2.50162188,0.89784109
-5.47773887,11.87214683,0.03686892,0.79847582,3.48572941,5.25512224,5.41939291,0.00000000,2.58380447,0.92166736
-5.47173587,12.07683006,0.03684328,0.79928508,3.59434804,5.31305056,5.54467334,0.00000000,2.66560431,0.94335846
-5.46573287,12.27204416,0.03690652,0.80056037,3.69473076,5.37084230,5.66220100,0.00000000,2.74573702,0.96256908
-5.45972986,12.45359337,0.03705741,0.80183284,3.78528988,5.42688602,5.76996098,0.00000000,2.82295114,0.97899793
-5.45372686,12.61760174,0.03729367,0.80264971,3.86461654,5.47963827,5.86612237,0.00000000,2.89606495,0.99239652
-5.44772386,12.76064325,0.03761214,0.80258923,3.93152202,5.52768313,5.94909481,0.00000000,2.96399892,1.00257601
-5.44172086,12.87984947,0.03800902,0.80127390,3.98507136,5.56978368,6.01757490,0.00000000,3.02580262,1.00941196
-5.43571786,12.97299114,0.03848006,0.79838149,4.02460771,5.60492338,6.07058063,0.00000000,3.08067505,1.01284674
-5.42971486,13.03853126,0.03902071,0.79365329,4.04976672,5.63233644,6.10747284,0.00000000,3.12797791,1.01288970
-5.42371186,13.07564858,0.03962623,0.78689964,4.06048036,5.65152634,6.12796319,0.00000000,3.16724158,1.00961500
-5.41770885,13.08423207,0.04029173,0.77800256,4.05697014,5.66227258,6.13210895,0.00000000,3.19816400,1.00315722
-5.41170585,13.06484782,0.04101229,0.76691540,4.03973029,5.66462599,6.12029513,0.00000000,3.22060298,0.99370521
-5.40570285,13.01868157,0.04178290,0.75365995,4.00950182,5.65889372,6.09320539,0.00000000,3.23456292,0.98149414
-5.39969985,12.94746026,0.04259850,0.73832105,3.96723861,5.64561482,6.05178339,0.00000000,3.24017684,0.96679643
-5.39369685,12.85335747,0.04345396,0.72103920,3.91406744,5.62552826,5.99718665,0.00000000,3.23768526,0.94991177
-5.38769385,12.73888744,0.04434407,0.70200162,3.85124369,5.59953494,5.93073527,0.00000000,3.22741322,0.93115675
-5.38169085,12.60679302,0.04526347,0.68143225,3.78010480,5.56865546,5.85385787,0.00000000,3.20974686,0.91085445
-5.37568784,12.45993243,0.04620666,0.65958115,3.70202356,5.53398549,5.76803722,0.00000000,3.18511087,0.88932458
-5.36968484,12.30116978,0.04716794,0.63671392,3.61836323,5.49665047,5.67475781,0.00000000,3.15394810,0.86687428
-5.36368184,12.13327340,0.04814139,0.61310144,3.53043632,5.45776117,5.57545747,0.00000000,3.11670212,0.84379015
-5.35767884,11.95882567,0.04912080,0.58901050,3.43946858,5.41837169,5.47148478,0.00000000,3.07380349,0.82033165
-5.35167584,11.78014712,0.05009966,0.56469561,3.34656938,5.37944101,5.36406363,0.00000000,3.02566012,0.79672602
-5.34567284,11.59923668,0.05107108,0.54039209,3.25270939,5.34179924,5.25426587,0.00000000,2.97265174,0.77316493
-5.33966983,11.41772921,0.05202775,0.51631086,3.15870586,5.30611938,5.14299272,0.00000000,2.91512829,0.74980278
-5.33366683,11.23687050,0.05296186,0.49263472,3.06521563,5.27289521,5.03096481,0.00000000,2.85341169,0.72675665
-5.32766383,11.05750935,0.05386505,0.46951631,2.97273542,5.24242588,4.91872074,0.00000000,2.78780042,0.70410768
-5.32166083,10.88010553,0.05472835,0.44707744,2.88160879,5.21480719,4.80662352,0.00000000,2.71857597,0.68190387
-5.31565783,10.70475202,0.05554212,0.42540985,2.79203867,5.18993002,4.69487383,0.00000000,2.64601047,0.66016384
-5.30965483,10.53120947,0.05629606,0.40457696,2.70410455,5.16748543,4.58352908,0.00000000,2.57037446,0.63888149
-5.30365183,10.35895082,0.05697914,0.38461657,2.61778278,5.14697651,4.47252700,0.00000000,2.49194420,0.61803115
-5.29764882,10.18721342,0.05757970,0.36554409,2.53296901,5.12773636,4.36171238,0.00000000,2.41100776,0.59757305
-5.29164582,10.01505669,0.05808553,0.34735625,2.44950131,5.10895179,4.25086564,0.00000000,2.32786948,0.57745872
-5.28564282,9.84142276,0.05848395,0.33003488,2.36718305,5.08969191,4.13973196,0.00000000,2.24285256,0.55763630
-5.27963982,9.66519812,0.05876208,0.31355072,2.28580446,5.06894093,4.02804983,0.00000000,2.15629962,0.53805539
-5.27363682,9.48527442,0.05890704,0.29786705,2.20516217,5.04563405,3.91557794,0.00000000,2.06857142,0.51867134
-5.26763382,9.30060662,0.05890630,0.28294299,2.12507618,5.01869545,3.80211960,0.00000000,1.98004390,0.49944895
-5.26163082,9.11026714,0.05874803,0.26873648,2.04540394,4.98707719,3.68754396,0.00000000,1.89110402,0.48036545
-5.25562781,8.91349456,0.05842146,0.25520688,1.96605127,4.94979776,3.57180347,0.00000000,1.80214477,0.46141272
-5.24962481,8.70973604,0.05791739,0.24231708,1.88698025,4.90597903,3.45494722,0.00000000,1.71355980,0.44259887
-5.24362181,8.49868226,0.05722852,0.23003530,1.80821413,4.85488035,3.33712998,0.00000000,1.62573815,0.42394904
-5.23761881,8.28029437,0.05634995,0.21833640,1.72983943,4.79592855,3.21861674,0.00000000,1.53905937,0.40550564
-5.23161581,8.05482224,0.05527951,0.20720297,1.65200570,4.72874292,3.09978286,0.00000000,1.45388943,0.38732802
-5.22561281,7.82281365,0.05401809,0.19662594,1.57492296,4.65315398,2.98110992,0.00000000,1.37057746,0.36949157
-5.21960980,7.58511417,0.05256989,0.18660500,1.49885747,4.56921560,2.86317752,0.00000000,1.28945350,0.35208645
-5.21360680,7.34285776,0.05094257,0.17714870,1.42412591,4.47720976,2.74665141,0.00000000,1.21082713,0.33521590
-5.20760380,7.09744815,0.04914730,0.16827427,1.35108836,4.37764379,2.63226832,0.00000000,1.13498691,0.31899426
-5.20160080,6.85053180,0.04719868,0.16000721,1.28014047,4.27124028,2.52081809,0.00000000,1.06220051,0.30354473
-5.19559780,6.60396269,0.04511457,0.15238058,1.21170487,4.15891968,2.41312365,0.00000000,0.99271513,0.28899684
-5.18959480,6.35976045,0.04291583,0.14543414,1.14622229,4.04177655,2.31001959,0.00000000,0.92675820,0.27548394
-5.18359180,6.12006265,0.04062589,0.13921313,1.08414253,3.92104999,2.21233013,0.00000000,0.86453798,0.26314036
-5.17758879,5.88707296,0.03827033,0.13376696,1.02591548,3.79808955,2.12084706,0.00000000,0.80624403,0.25209874
-5.17158579,5.66300679,0.03587631,0.12914765,0.97198253,3.67431762,2.03630879,0.00000000,0.75204733,0.24248720
-5.16558279,5.45003601,0.03347208,0.12540816,0.92276830,3.55118975,1.95938094,0.00000000,0.70209997,0.23442671
-5.15957979,5.25023475,0.03108634,0.12260056,0.87867324,3.43015420,1.89063943,0.00000000,0.65653454,0.22802854
-5.15357679,5.06552783,0.02874768,0.12077424,0.84006680,3.31261212,1.83055658,0.00000000,0.61546307,0.22339194
-5.14757379,4.89764346,0.02648407,0.11997403,0.80728154,3.19987957,1.77949073,0.00000000,0.57897572,0.22060202
-5.14157079,4.74807171,0.02432236,0.12023848,0.78060812,3.09315268,1.73767960,0.00000000,0.54713925,0.21972801
-5.13556778,4.61802971,0.02228781,0.12159815,0.76029111,2.99347689,1.70523767,0.00000000,0.51999540,0.22082182
-5.12956478,4.50843454,0.02040379,0.12407417,0.74652549,2.90172114,1.68215735,0.00000000,0.49755917,0.22391690
-5.12356178,4.41988409,0.01869144,0.12767695,0.73945385,2.81855768,1.66831366,0.00000000,0.47981725,0.22902758
-5.11755878,4.35264619,0.01716945,0.13240510,0.73916399,2.74444792,1.66347198,0.00000000,0.46672644,0.23614853
-5.11155578,4.30665562,0.01585395,0.13824468,0.74568672,2.67963453,1.66729819,0.00000000,0.45821222,0.24525474
-5.10555278,4.28151861,0.01475833,0.14516860,0.75899373,2.62413981,1.67937050,0.00000000,0.45416745,0.25630151
-5.09954977,4.27652390,0.01389325,0.15313632,0.77899533,2.57777008,1.69919197,0.00000000,0.45445111,0.26922477
-5.09354677,4.29065965,0.01326654,0.16209377,0.80553800,2.54012578,1.72620312,0.00000000,0.45888722,0.28394143
-5.08754377,4.32263500,0.01288319,0.17197344,0.83840160,2.51061684,1.75979366,0.00000000,0.46726376,0.30034979
-5.08154077,4.37090543,0.01274534,0.18269465,0.87729643,2.48848245,1.79931280,0.00000000,0.47933184,0.31832990
-5.07553777,4.43370080,0.01285221,0.19416401,0.92186025,2.47281474,1.84407758,0.00000000,0.49480497,0.33774402
-5.06953477,4.50905540,0.01320008,0.20627600,0.97165552,2.46258549,1.89337905,0.00000000,0.51335870,0.35843686
-5.06353177,4.59483925,0.01378217,0.21891362,1.02616723,2.45667494,1.94648612,0.00000000,0.53463069,0.38023596
-5.05752876,4.68879023,0.01458866,0.23194927,1.08480179,2.45390204,2.00264735,0.00000000,0.55822140,0.40295204
-5.05152576,4.78854672,0.01560654,0.24524575,1.14688738,2.45305508,2.06109119,0.00000000,0.58369565,0.42637945
-5.04552276,4.89168066,0.01681958,0.25865738,1.21167635,2.45292217,2.12102510,0.00000000,0.61058513,0.45029686
-5.03951976,4.99573099,0.01820832,0.27203138,1.27834996,2.45232049,2.18163441,0.00000000,0.63839222,0.47446826
-5.03351676,5.09823758,0.01975014,0.28520949,1.34602597,2.45012393,2.24208178,0.00000000,0.66659513,0.49864438
-5.02751376,5.19677569,0.02141927,0.29802975,1.41376912,2.44528828,2.30150793,0.00000000,0.69465449,0.52256462
-5.02151076,5.28899100,0.02318711,0.31032866,1.48060469,2.43687353,2.35903447,0.00000000,0.72202137,0.54595962
-5.01550775,5.37263495,0.02502243,0.32194357,1.54553492,2.42406290,2.41376949,0.00000000,0.74814678,0.56855444
-5.00950475,5.44560036,0.02689187,0.33271530,1.60755801,2.40617813,2.46481609,0.00000000,0.77249218,0.59007241
-5.00350175,5.50595651,0.02876042,0.34249102,1.66568908,2.38269095,2.51128413,0.00000000,0.79454101,0.61023955
-4.99749875,5.55198329,0.03059209,0.35112723,1.71898238,2.35323054,2.55230499,0.00000000,0.81381068,0.62878957
-4.99149575,5.58220331,0.03235068,0.35849289,1.76655404,2.31758693,2.58704893,0.00000000,0.82986452,0.64546916
-4.98549275,5.59541107,0.03400055,0.36447237,1.80760418,2.27571059,2.61474432,0.00000000,0.84232338,0.66004347
-4.97948974,5.59069809,0.03550759,0.36896844,1.84143759,2.22770824,2.63469790,0.00000000,0.85087609,0.67230158
-4.97348674,5.56747274,0.03684003,0.37190477,1.86748187,2.17383525,2.64631497,0.00000000,0.85528850,0.68206170
-4.96748374,5.52547402,0.03796942,0.37322817,1.88530236,2.11448507,2.64911847,0.00000000,0.85541042,0.68917578
-4.96148074,5.46477808,0.03887140,0.37291025,1.89461292,2.05017597,2.64276577,0.00000000,0.85118025,0.69353344
-4.95547774,5.38579725,0.03952647,0.37094848,1.89528226,1.98153580,2.62706221,0.00000000,0.84262692,0.69506495
-4.94947474,5.28927089,0.03992059,0.36736652,1.88733538,1.90928512,2.60197057,0.00000000,0.82986902,0.69374308
-4.94347174,5.17624849,0.04004566,0.36221387,1.87095019,1.83421930,2.56761570,0.00000000,0.81311110,0.68958380
-4.93746873,5.04806503,0.03989973,0.35556478,1.84644953,1.75719023,2.52428423,0.00000000,0.79263730,0.68264570
-4.93146573,4.90630966,0.03948713,0.34751644,1.81428892,1.67908799,2.47241895,0.00000000,0.76880259,0.67302824
-4.92546273,4.75278862,0.03881828,0.33818653,1.77504086,1.60082310,2.41260842,0.00000000,0.74202197,0.66086886
-4.91945973,4.58948369,0.03790935,0.32771027,1.72937639,1.52330961,2.34557198,0.00000000,0.71275812,0.64633911
-4.91345673,4.41850769,0.03678173,0.31623704,1.67804470,1.44744949,2.27214117,0.00000000,0.68150803,0.62964001
-4.90745373,4.24205852,0.03546134,0.30392665,1.62185200,1.37411854,2.19323809,0.00000000,0.64878920,0.61099682
-4.90145073,4.06237337,0.03397774,0.29094563,1.56164018,1.30415389,2.10985201,0.00000000,0.61512598,0.59065343
-4.89544772,3.88168442,0.03236323,0.27746335,1.49826636,1.23834333,2.02301497,0.00000000,0.58103641,0.56886667
-4.88944472,3.70217736,0.03065178,0.26364840,1.43258389,1.17741636,1.93377747,0.00000000,0.54702024,0.54590071
-4.88344172,3.52595371,0.02887807,0.24966521,1.36542539,1.12203702,1.84318519,0.00000000,0.51354832,0.52202170
-4.87743872,3.35499784,0.02707641,0.23567096,1.29758812,1.07279829,1.75225730,0.00000000,0.48105361,0.49749291
-4.87143572,3.19114902,0.02527981,0.22181298,1.22982202,1.03021807,1.66196730,0.00000000,0.44992407,0.47257035
-4.86543272,3.03607895,0.02351911,0.20822658,1.16282024,0.99473649,1.57322644,0.00000000,0.42049741,0.44749903
-4.85942971,2.89127461,0.02182224,0.19503337,1.09721229,0.96671457,1.48687032,0.00000000,0.39305763,0.42250990
-4.85342671,2.75802640,0.02021357,0.18234005,1.03355943,0.94643398,1.40364860,0.00000000,0.36783331,0.39781736
-4.84742371,2.63742125,0.01871350,0.17023763,0.97235206,0.93409787,1.32421775,0.00000000,0.34499739,0.37361746
-4.84142071,2.53034019,0.01733812,0.15880110,0.91400881,0.92983279,1.24913688,0.00000000,0.32466830,0.35008659
-4.83541771,2.43746005,0.01609909,0.14808942,0.85887698,0.93369154,1.17886624,0.00000000,0.30691218,0.32738072
-4.82941471,2.35925878,0.01500365,0.13814585,0.80723406,0.94565696,1.11376810,0.00000000,0.29174591,0.30563507
-4.82341171,2.29602392,0.01405473,0.12899851,0.75929000,0.96564665,1.05410990,0.00000000,0.27914083,0.28496406
-4.81740870,2.24786372,0.01325129,0.12066116,0.71519016,0.99351858,1.00006912,0.00000000,0.26902693,0.26546173
-4.81140570,2.21472050,0.01258864,0.11313418,0.67501866,1.02907734,0.95173958,0.00000000,0.26129726,0.24720222
-4.80540270,2.19638580,0.01205893,0.10640561,0.63880219,1.07208113,0.90913903,0.00000000,0.25581258,0.23024066
-4.79939970,2.19251686,0.01165164,0.10045235,0.60651410,1.12224906,0.87221746,0.00000000,0.25240607,0.21461411
-4.79339670,2.20265383,0.01135419,0.09524140,0.57807890,1.17926850,0.84086605,0.00000000,0.25088801,0.20034269
-4.78739370,2.22623731,0.01115246,0.09073122,0.55337708,1.24280233,0.81492633,0.00000000,0.25105051,0.18743088
-4.78139070,2.26262551,0.01103143,0.08687305,0.53225028,1.31249542,0.79419935,0.00000000,0.25267202,0.17586889
-4.77538769,2.31111049,0.01097567,0.08361233,0.51450677,1.38798012,0.77845448,0.00000000,0.25552191,0.16563404
-4.76938469,2.37093282,0.01096987,0.08089009,0.49992728,1.46888029,0.76743772,0.00000000,0.25936479,0.15669235
-4.76338169,2.44129404,0.01099934,0.07864434,0.48827093,1.55481350,0.76087907,0.00000000,0.26396470,0.14899992
-4.75737869,2.52136653,0.01105036,0.07681146,0.47928128,1.64539112,0.75849886,0.00000000,0.26908915,0.14250442
-4.75137569,2.61030011,0.01111053,0.07532750,0.47269233,1.74021611,0.76001285,0.00000000,0.27451280,0.13714647
-4.74537269,2.70722552,0.01116904,0.07412943,0.46823424,1.83887856,0.76513584,0.00000000,0.28002094,0.13286081
-4.73936968,2.81125431,0.01121681,0.07315628,0.46563862,1.94094903,0.77358388,0.00000000,0.28541256,0.12957745
-4.73336668,2.92147581,0.01124657,0.07235020,0.46464330,2.04597016,0.78507499,0.00000000,0.29050301,0.12722253
-4.72736368,3.03695120,0.01125295,0.07165726,0.46499630,2.15344695,0.79932853,0.00000000,0.29512629,0.12571906
-4.72136068,3.15670573,0.01123236,0.07102824,0.46645907,2.26283649,0.81606333,0.00000000,0.29913673,0.12498742
-4.71535768,3.27971982,0.01118290,0.07041916,0.46880872,2.37353782,0.83499502,0.00000000,0.30241028,0.12494576
-4.70935468,3.40492018,0.01110424,0.06979161,0.47183941,2.48488307,0.85583268,0.00000000,0.30484528,0.12551020
-4.70335168,3.53117207,0.01099738,0.06911302,0.47536288,2.59613044,0.87827534,0.00000000,0.30636269,0.12659498
-4.69734867,3.65727401,0.01086446,0.06835662,0.47920814,2.70646024,0.90200870,0.00000000,0.30690596,0.12811260
-4.69134567,3.78195589,0.01070855,0.06750134,0.48322057,2.81497451,0.92670240,0.00000000,0.30644039,0.12997395
-4.68534267,3.90388158,0.01053341,0.06653159,0.48726046,2.92070094,0.95200836,0.00000000,0.30495222,0.13208854
-4.67933967,4.02165658,0.01034331,0.06543686,0.49120134,3.02260145,0.97756038,0.00000000,0.30244738,0.13436493
-4.67333667,4.13384126,0.01014285,0.06421131,0.49492802,3.11958544,1.00297518,0.00000000,0.29895002,0.13671125
-4.66733367,4.23896959,0.00993683,0.06285325,0.49833488,3.21052769,1.02785526,0.00000000,0.29450088,0.13903608
-4.66133067,4.33557308,0.00973014,0.06136461,0.50132423,3.29429023,1.05179321,0.00000000,0.28915556,0.14124941
-4.65532766,4.42220909,0.00952772,0.05975041,0.50380503,3.36974756,1.07437775,0.00000000,0.28298270,0.14326393
-4.64932466,4.49749258,0.00933454,0.05801827,0.50569213,3.43581428,1.09520099,0.00000000,0.27606218,0.14499644
-4.64332166,4.56012991,0.00915561,0.05617784,0.50690585,3.49147371,1.11386680,0.00000000,0.26848326,0.14636943
-4.63731866,4.60895297,0.00899606,0.05424041,0.50737219,3.53580652,1.12999973,0.00000000,0.26034284,0.14731272
