energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.48374187,2.75615555,0.01108892,0.33148425,0.55637260,0.01991549,1.47363211,1.15765661,0.26327578
-5.47773887,2.85219908,0.01080781,0.33983656,0.58095264,0.02130441,1.52927202,1.21363802,0.26781918
-5.47173587,2.94090703,0.01051073,0.34753402,0.60338480,0.02266106,1.58070988,1.26564679,0.27181923
-5.46573287,3.02061281,0.01020114,0.35440572,0.62329367,0.02396375,1.62701736,1.31270717,0.27517666
-5.45972986,3.08970815,0.00988202,0.36028218,0.64033104,0.02519076,1.66730382,1.35390184,0.27779307
-5.45372686,3.14669764,0.00955590,0.36500165,0.65418623,0.02632099,1.70074574,1.38840319,0.27957489
-5.44772386,3.19025331,0.00922480,0.36841671,0.66459570,0.02733470,1.72661591,1.41550303,0.28043757
-5.44172086,3.21926681,0.00889027,0.37040070,0.67135184,0.02821417,1.74431125,1.43463941,0.28030975
-5.43571786,3.23289695,0.00855344,0.37085378,0.67431026,0.02894438,1.75337789,1.44541945,0.27913718
-5.42971486,3.23061032,0.00821509,0.36970825,0.67339544,0.02951361,1.75353252,1.44763700,0.27688625
-5.42371186,3.21221310,0.00787572,0.36693301,0.66860435,0.02991396,1.74467878,1.44128442,0.27354696
-5.41770885,3.17787228,0.00753567,0.36253676,0.66000795,0.03014178,1.72691799,1.42655783,0.26913503
-5.41170585,3.12812522,0.00719520,0.35656984,0.64775030,0.03019791,1.70055356,1.40385546,0.26369326
-5.40570285,3.06387671,0.00685460,0.34912467,0.63204543,0.03008785,1.66608867,1.37376926,0.25729179
-5.39969985,2.98638339,0.00651425,0.34033455,0.61317202,0.02982172,1.62421727,1.33706981,0.25002737
-5.39369685,2.89722594,0.00617474,0.33037098,0.59146603,0.02941409,1.57580847,1.29468541,0.24202161
-5.38769385,2.79826986,0.00583688,0.31943951,0.56731157,0.02888362,1.52188502,1.24767585,0.23341827
-5.38169085,2.69161627,0.00550174,0.30777431,0.54113044,0.02825263,1.46359643,1.19720213,0.22437959
-5.37568784,2.57954453,0.00517069,0.29563165,0.51337068,0.02754643,1.40218792,1.14449304,0.21508192
-5.36968484,2.46444871,0.00484536,0.28328239,0.48449447,0.02679264,1.33896614,1.09081010,0.20571078
-5.36368184,2.34877036,0.00452764,0.27100406,0.45496609,0.02602033,1.27526299,1.03741186,0.19645538
-5.35767884,2.23492980,0.00421960,0.25907253,0.42524009,0.02525923,1.21239889,0.98551901,0.18750315
-5.35167584,2.12525861,0.00392349,0.24775370,0.39575030,0.02453876,1.15164668,0.93628124,0.17903407
-5.34567284,2.02193535,0.00364158,0.23729550,0.36689987,0.02388718,1.09419737,0.89074712,0.17121536
-5.33966983,1.92692684,0.00337618,0.22792049,0.33905283,0.02333070,1.04112893,0.84983754,0.16419653
-5.33366683,1.84193680,0.00312948,0.21981928,0.31252715,0.02289271,0.99337913,0.81432381,0.15810499
-5.32766383,1.76836335,0.00290354,0.21314495,0.28758972,0.02259303,0.95172299,0.78481056,0.15304247
-5.32166083,1.70726663,0.00270016,0.20800870,0.26445310,0.02244733,0.91675580,0.76172402,0.14908223
-5.31565783,1.65934730,0.00252087,0.20447691,0.24327415,0.02246667,0.88888182,0.74530578,0.14626728
-5.30965483,1.62493647,0.00236682,0.20256952,0.22415444,0.02265711,0.86830905,0.73561196,0.14460956
-5.30365183,1.60399696,0.00223876,0.20225998,0.20714230,0.02301962,0.85505003,0.73251779,0.14409021
-5.29764882,1.59613580,0.00213703,0.20347655,0.19223630,0.02354999,0.84892845,0.73572715,0.14466074
-5.29164582,1.60062717,0.00206149,0.20610505,0.17939000,0.02423907,0.84959136,0.74478679,0.14624530
-5.28564282,1.61644499,0.00201155,0.20999296,0.16851764,0.02507298,0.85652626,0.75910465,0.14874367
-5.27963982,1.64230379,0.00198618,0.21495453,0.15950054,0.02603364,0.86908259,0.77797177,0.15203513
-5.27363682,1.67670651,0.00198389,0.22077708,0.15219395,0.02709932,0.88649681,0.80058695,0.15598281
-5.26763382,1.71799756,0.00200282,0.22722784,0.14643409,0.02824534,0.90792011,0.82608356,0.16043861
-5.26163082,1.76441925,0.00204074,0.23406155,0.14204506,0.02944484,0.93244786,0.85355758,0.16524828
-5.25562781,1.81416974,0.00209512,0.24102817,0.13884551,0.03066964,0.95914981,0.88209606,0.17025658
-5.24962481,1.86546047,0.00216319,0.24788076,0.13665474,0.03189109,0.98709998,0.91080511,0.17531235
-5.24362181,1.91657120,0.00224202,0.25438296,0.13529825,0.03308090,1.01540524,0.93883656,0.18027319
-5.23761881,1.96590078,0.00232858,0.26031607,0.13461236,0.03421199,1.04323168,0.96541239,0.18500972
-5.23161581,2.01201197,0.00241985,0.26548535,0.13444806,0.03525925,1.06982781,0.98984623,0.18940907
-5.22561281,2.05366882,0.00251286,0.26972530,0.13467391,0.03620013,1.09454397,1.01156120,0.19337773
-5.21960980,2.08986555,0.00260484,0.27290384,0.13517797,0.03701527,1.11684727,1.03010354,0.19684342
-5.21360680,2.11984602,0.00269320,0.27492519,0.13586890,0.03768882,1.13633172,1.04515153,0.19975606
-5.20760380,2.14311347,0.00277570,0.27573140,0.13667612,0.03820873,1.15272326,1.05651967,0.20208790
-5.20160080,2.15943042,0.00285045,0.27530242,0.13754930,0.03856686,1.16587987,1.06415783,0.20383268
-5.19559780,2.16880926,0.00291598,0.27365498,0.13845715,0.03875896,1.17578677,1.06814571,0.20500398
-5.18959480,2.17149423,0.00297127,0.27084004,0.13938573,0.03878444,1.18254726,1.06868289,0.20563299
-5.18359180,2.16793588,0.00301578,0.26693925,0.14033632,0.03864613,1.18636974,1.06607488,0.20576558
-5.17758879,2.15875954,0.00304944,0.26206046,0.14132307,0.03834987,1.18755163,1.06071608,0.20545913
-5.17158579,2.14472928,0.00307266,0.25633249,0.14237055,0.03790406,1.18646102,1.05307015,0.20477906
-5.16558279,2.12670910,0.00308625,0.24989953,0.14351116,0.03731918,1.18351686,1.04364892,0.20379536
-5.15957979,2.10562315,0.00309146,0.24291524,0.14478276,0.03660724,1.17916873,1.03299045,0.20257924
-5.15357679,2.08241655,0.00308983,0.23553696,0.14622631,0.03578130,1.17387680,1.02163738,0.20120006
-5.14757379,2.05801834,0.00308320,0.22792020,0.14788377,0.03485503,1.16809293,1.01011622,0.19972263
-5.14157079,2.03330794,0.00307359,0.22021354,0.14979616,0.03384224,1.16224354,0.99891834,0.19820499
-5.13556778,2.00908603,0.00306315,0.21255424,0.15200185,0.03275660,1.15671460,0.98848336,0.19669672
-5.12956478,1.98605072,0.00305406,0.20506460,0.15453505,0.03161135,1.15183941,0.97918524,0.19523780
-5.12356178,1.96477936,0.00304850,0.19784917,0.15742440,0.03041912,1.14788908,0.97132155,0.19385795
-5.11755878,1.94571629,0.00304856,0.19099278,0.16069179,0.02919182,1.14506607,0.96510602,0.19257655
-5.11155578,1.92916624,0.00305618,0.18455958,0.16435125,0.02794062,1.14350060,0.96066437,0.19140293
-5.10555278,1.91529336,0.00307316,0.17859280,0.16840796,0.02667595,1.14324984,0.95803336,0.19033700
-5.09954977,1.90412509,0.00310106,0.17311529,0.17285736,0.02540762,1.14429968,0.95716286,0.18937028
-5.09354677,1.89556061,0.00314127,0.16813078,0.17768440,0.02414488,1.14656880,0.95792064,0.18848701
-5.08754377,1.88938294,0.00319498,0.16362564,0.18286292,0.02289659,1.14991476,0.96009951,0.18766548
-5.08154077,1.88527417,0.00326316,0.15957110,0.18835533,0.02167131,1.15414177,0.96342650,0.18687939
-5.07553777,1.88283312,0.00334665,0.15592572,0.19411245,0.02047748,1.15900983,0.96757365,0.18609927
-5.06953477,1.88159467,0.00344612,0.15263819,0.20007377,0.01932352,1.16424503,0.97216994,0.18529384
-5.06353177,1.88105033,0.00356218,0.14965003,0.20616805,0.01821793,1.16955053,0.97681420,0.18443141
-5.05752876,1.88066918,0.00369532,0.14689848,0.21231446,0.01716938,1.17461811,0.98108827,0.18348113
-5.05152576,1.87991898,0.00384603,0.14431912,0.21842410,0.01618675,1.17913987,0.98457047,0.18241425
-5.04552276,1.87828661,0.00401473,0.14184845,0.22440205,0.01527918,1.18281989,0.98684871,0.18120524
-5.03951976,1.87529748,0.00420187,0.13942618,0.23014982,0.01445606,1.18538546,0.98753313,0.17983284
-5.03351676,1.87053344,0.00440786,0.13699729,0.23556826,0.01372698,1.18659759,0.98626779,0.17828106
-5.02751376,1.86364855,0.00463309,0.13451372,0.24056066,0.01310176,1.18626051,0.98274141,0.17653996
-5.02151076,1.85438241,0.00487788,0.13193581,0.24503607,0.01259026,1.18422984,0.97669651,0.17460638
-5.01550775,1.84257048,0.00514250,0.12923328,0.24891254,0.01220238,1.18041901,0.96793707,0.17248442
-5.00950475,1.82815105,0.00542705,0.12638593,0.25212027,0.01194784,1.17480381,0.95633433,0.17018575
-5.00350175,1.81116857,0.00573149,0.12338391,0.25460438,0.01183608,1.16742475,0.94183053,0.16772969
-4.99749875,1.79177309,0.00605549,0.12022759,0.25632717,0.01187599,1.15838699,0.92444069,0.16514303
-4.99149575,1.77021576,0.00639848,0.11692714,0.25726972,0.01207571,1.14785801,0.90425212,0.16245951
-4.98549275,1.74684051,0.00675951,0.11350169,0.25743286,0.01244232,1.13606269,0.88142195,0.15971916
-4.97948974,1.72207205,0.00713727,0.10997823,0.25683714,0.01298156,1.12327632,0.85617264,0.15696717
-4.97348674,1.69640081,0.00752998,0.10639022,0.25552211,0.01369744,1.10981543,0.82878565,0.15425272
-4.96748374,1.67036520,0.00793545,0.10277601,0.25354475,0.01459194,1.09602714,0.79959365,0.15162746
-4.96148074,1.64453209,0.00835099,0.09917707,0.25097708,0.01566457,1.08227719,0.76897145,0.14914389
-4.95547774,1.61947627,0.00877346,0.09563620,0.24790328,0.01691206,1.06893741,0.73732606,0.14685368
-4.94947474,1.59575990,0.00919926,0.09219569,0.24441620,0.01832801,1.05637308,0.70508629,0.14480602
-4.94347174,1.57391279,0.00962438,0.08889559,0.24061369,0.01990260,1.04493075,0.67269229,0.14304599
-4.93746873,1.55441444,0.01004442,0.08577211,0.23659468,0.02162237,1.03492724,0.64058524,0.14161314
-4.93146573,1.53767872,0.01045470,0.08285625,0.23245546,0.02347013,1.02664010,0.60919784,0.14054036
-4.92546273,1.52404177,0.01085029,0.08017268,0.22828612,0.02542491,1.02030012,0.57894548,0.13985295
-4.91945973,1.51375366,0.01122611,0.07773899,0.22416743,0.02746209,1.01608604,0.55021864,0.13956816
-4.91345673,1.50697394,0.01157702,0.07556521,0.22016830,0.02955369,1.01412179,0.52337641,0.13969500
-4.90745373,1.50377138,0.01189794,0.07365376,0.21634377,0.03166873,1.01447604,0.49874129,0.14023445
-4.90145073,1.50412732,0.01218393,0.07199971,0.21273381,0.03377378,1.01716408,0.47659521,0.14118004
-4.89544772,1.50794252,0.01243032,0.07059128,0.20936270,0.03583370,1.02215168,0.45717671,0.14251864
-4.88944472,1.51504671,0.01263281,0.06941077,0.20623919,0.03781236,1.02936058,0.44067899,0.14423155
-4.88344172,1.52521004,0.01278758,0.06843554,0.20335721,0.03967360,1.03867499,0.42724887,0.14629565
-4.87743872,1.53815576,0.01289137,0.06763922,0.20069721,0.04138215,1.04994869,0.41698632,0.14868464
-4.87143572,1.55357293,0.01294159,0.06699299,0.19822782,0.04290460,1.06301219,0.40994441,0.15137016
-4.86543272,1.57112856,0.01293641,0.06646680,0.19590799,0.04421042,1.07767920,0.40612951,0.15432282
-4.85942971,1.59047823,0.01287479,0.06603058,0.19368921,0.04527279,1.09375224,0.40550171,0.15751296
-4.85342671,1.61127461,0.01275654,0.06565533,0.19151791,0.04606949,1.11102674,0.40797531,0.16091116
-4.84742371,1.63317343,0.01258236,0.06531395,0.18933781,0.04658353,1.12929361,0.41341937,0.16448839
-4.84142071,1.65583667,0.01235383,0.06498198,0.18709218,0.04680370,1.14834006,0.42165843,0.16821581
-4.83541771,1.67893304,0.01207339,0.06463803,0.18472595,0.04672485,1.16794876,0.43247353,0.17206437
-4.82941471,1.70213592,0.01174429,0.06426401,0.18218751,0.04634809,1.18789562,0.44560350,0.17600398
-4.82341171,1.72511934,0.01137054,0.06384521,0.17943031,0.04568063,1.20794641,0.46074696,0.18000265
-4.81740870,1.74755252,0.01095683,0.06337014,0.17641409,0.04473555,1.22785288,0.47756488,0.18402542
-4.81140570,1.76909398,0.01050838,0.06283025,0.17310587,0.04353129,1.24734879,0.49568420,0.18803344
-4.80540270,1.78938589,0.01003087,0.06221958,0.16948057,0.04209102,1.26614646,0.51470235,0.19198303
-4.79939970,1.80804954,0.00953026,0.06153441,0.16552143,0.04044182,1.28393447,0.53419294,0.19582515
-4.79339670,1.82468297,0.00901267,0.06077284,0.16122008,0.03861387,1.30037710,0.55371259,0.19950513
-4.78739370,1.83886111,0.00848424,0.05993448,0.15657646,0.03663941,1.31511574,0.57280878,0.20296288
-4.78139070,1.85013922,0.00795096,0.05902029,0.15159848,0.03455185,1.32777279,0.59102875,0.20613362
-4.77538769,1.85805965,0.00741857,0.05803241,0.14630158,0.03238474,1.33795807,0.60792906,0.20894914
-4.76938469,1.86216211,0.00689243,0.05697428,0.14070810,0.03017096,1.34527763,0.62308572,0.21133953
-4.76338169,1.86199706,0.00637738,0.05585079,0.13484655,0.02794183,1.34934492,0.63610442,0.21323545
-4.75737869,1.85714179,0.00587772,0.05466860,0.12875080,0.02572646,1.34979362,0.64663058,0.21457076
-4.75137569,1.84721827,0.00539711,0.05343658,0.12245924,0.02355117,1.34629176,0.65435879,0.21528542
-4.74537269,1.83191206,0.00493854,0.05216630,0.11601384,0.02143904,1.33855636,0.65904126,0.21532855
-4.73936968,1.81099092,0.00450432,0.05087255,0.10945921,0.01940967,1.32636768,0.66049486,0.21466137
-4.73336668,1.78432226,0.00409609,0.04957386,0.10284166,0.01747904,1.30958244,0.65860652,0.21326009
-4.72736368,1.75188810,0.00371485,0.04829298,0.09620826,0.01565946,1.28814505,0.65333659,0.21111827
-4.72136068,1.71379668,0.00336101,0.04705716,0.08960588,0.01395975,1.26209622,0.64472013,0.20824877
-4.71535768,1.67028967,0.00303444,0.04589840,0.08308037,0.01238542,1.23157823,0.63286585,0.20468501
-4.70935468,1.62174452,0.00273458,0.04485342,0.07667566,0.01093894,1.19683659,0.61795281,0.20048141
-4.70335168,1.56867143,0.00246048,0.04396342,0.07043310,0.00962017,1.15821758,0.60022506,0.19571309
-4.69734867,1.51170482,0.00221087,0.04327362,0.06439071,0.00842667,1.11616193,0.57998412,0.19047463
-4.69134567,1.45158961,0.00198431,0.04283251,0.05858271,0.00735412,1.07119455,0.55757994,0.18487803
-4.68534267,1.38916255,0.00177917,0.04269089,0.05303903,0.00639678,1.02391083,0.53340041,0.17904987
-4.67933967,1.32532954,0.00159378,0.04290061,0.04778503,0.00554778,0.97496006,0.50785993,0.17312774
-4.67333667,1.26103975,0.00142646,0.04351315,0.04284137,0.00479955,0.92502656,0.48138751,0.16725615
-4.66733367,1.19725764,0.00127555,0.04457799,0.03822394,0.00414409,0.87480955,0.45441478,0.16158199
-4.66133067,1.13493410,0.00113947,0.04614088,0.03394407,0.00357326,0.82500245,0.42736438,0.15624982
-4.65532766,1.07497802,0.00101675,0.04824203,0.03000871,0.00307900,0.77627253,0.40063913,0.15139705
-4.64932466,1.01822932,0.00090606,0.05091436,0.02642091,0.00265350,0.72924198,0.37461245,0.14714938
-4.64332166,0.96543484,0.00080618,0.05418180,0.02318028,0.00228937,0.68447085,0.34962020,0.14361651
-4.63731866,0.91722792,0.00071603,0.05805784,0.02028365,0.00197966,0.64244289,0.32595427,0.14088849
-4.63131566,0.87411259,0.00063468,0.06254429,0.01772572,0.00171802,0.60355453,0.30385812,0.13903270
-4.62531266,0.83645296,0.00056132,0.06763054,0.01549989,0.00149865,0.56810767,0.28352424,0.13809177
-4.61930965,0.80446835,0.00049525,0.07329314,0.01359896,0.00131635,0.53630619,0.26509370,0.13808239
-4.61330665,0.77823412,0.00043587,0.07949608,0.01201602,0.00116651,0.50825649,0.24865753,0.13899523
-4.60730365,0.75768827,0.00038266,0.08619149,0.01074513,0.00104509,0.48397160,0.23425999,0.14079589
-4.60130065,0.74264340,0.00033520,0.09332117,0.00978216,0.00094856,0.46337892,0.22190328,0.14342691
-4.59529765,0.73280357,0.00029309,0.10081860,0.00912536,0.00087392,0.44633080,0.21155364,0.14681085
-4.58929465,0.72778511,0.00025602,0.10861166,0.00877595,0.00081863,0.43261755,0.20314834,0.15085420
-4.58329165,0.72714065,0.00022369,0.11662588,0.00873855,0.00078058,0.42198227,0.19660337,0.15545215
-4.57728864,0.73038515,0.00019584,0.12478812,0.00902144,0.00075806,0.41413659,0.19182134,0.16049385
-4.57128564,0.73702278,0.00017224,0.13303061,0.00963665,0.00074972,0.40877675,0.18869922,0.16586818
-4.56528264,0.74657348,0.00015267,0.14129512,0.01059985,0.00075454,0.40559919,0.18713567,0.17146952
-4.55927964,0.75859782,0.00013696,0.14953703,0.01192998,0.00077182,0.40431487,0.18703751,0.17720346
-4.55327664,0.77271922,0.00012490,0.15772924,0.01364873,0.00080107,0.40466185,0.18832503,0.18299213
-4.54727364,0.78864212,0.00011635,0.16586543,0.01577971,0.00084208,0.40641540,0.19093594,0.18877883
-4.54127064,0.80616554,0.00011114,0.17396274,0.01834738,0.00089477,0.40939534,0.19482779,0.19453175
-4.53526763,0.82519105,0.00010912,0.18206333,0.02137584,0.00095924,0.41347023,0.19997864,0.20024658
-4.52926463,0.84572476,0.00011016,0.19023496,0.02488730,0.00103564,0.41855843,0.20638605,0.20594778
-4.52326163,0.86787320,0.00011411,0.19857019,0.02890051,0.00112421,0.42462584,0.21406441,0.21168843
-4.51725863,0.89183313,0.00012082,0.20718426,0.03342904,0.00122515,0.43168081,0.22304070,0.21754858
-4.51125563,0.91787571,0.00013017,0.21621151,0.03847949,0.00133860,0.43976628,0.23334903,0.22363207
-4.50525263,0.94632569,0.00014198,0.22580050,0.04404982,0.00146461,0.44894991,0.24502411,0.23006196
-4.49924962,0.97753674,0.00015608,0.23610786,0.05012773,0.00160307,0.45931265,0.25809406,0.23697469
-4.49324662,1.01186401,0.00017231,0.24729116,0.05668934,0.00175369,0.47093652,0.27257309,0.24451316
