energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.82591296,0.54659315,-0.54659315,0.18390756,-0.18390756,0.09844866,-0.09844866,0.00037489,-0.00037489,0.00081565,-0.00081565,0.39248843,-0.39248843,0.00000000,-0.00000000
-5.81990995,0.49432743,-0.49432743,0.16639256,-0.16639256,0.08864919,-0.08864919,0.00033360,-0.00033360,0.00074113,-0.00074113,0.35501495,-0.35501495,0.00000000,-0.00000000
-5.81390695,0.44416075,-0.44416075,0.14956015,-0.14956015,0.07934999,-0.07934999,0.00029582,-0.00029582,0.00066864,-0.00066864,0.31903019,-0.31903019,0.00000000,-0.00000000
-5.80790395,0.39646331,-0.39646331,0.13353996,-0.13353996,0.07059335,-0.07059335,0.00026153,-0.00026153,0.00059897,-0.00059897,0.28480362,-0.28480362,0.00000000,-0.00000000
-5.80190095,0.35153751,-0.35153751,0.11843787,-0.11843787,0.06241262,-0.06241262,0.00023073,-0.00023073,0.00053273,-0.00053273,0.25255543,-0.25255543,0.00000000,-0.00000000
-5.79589795,0.30961415,-0.30961415,0.10433494,-0.10433494,0.05483135,-0.05483135,0.00020347,-0.00020347,0.00047045,-0.00047045,0.22245386,-0.22245386,0.00000000,-0.00000000
-5.78989495,0.27085187,-0.27085187,0.09128718,-0.09128718,0.04786308,-0.04786308,0.00017988,-0.00017988,0.00041248,-0.00041248,0.19461482,-0.19461482,0.00000000,-0.00000000
-5.78389195,0.23533937,-0.23533937,0.07932646,-0.07932646,0.04151149,-0.04151149,0.00016014,-0.00016014,0.00035908,-0.00035908,0.16910346,-0.16910346,0.00000000,-0.00000000
-5.77788894,0.20310007,-0.20310007,0.06846204,-0.06846204,0.03577101,-0.03577101,0.00014456,-0.00014456,0.00031035,-0.00031035,0.14593754,-0.14593754,0.00000000,-0.00000000
-5.77188594,0.17409866,-0.17409866,0.05868288,-0.05868288,0.03062774,-0.03062774,0.00013358,-0.00013358,0.00026632,-0.00026632,0.12509218,-0.12509218,0.00000000,-0.00000000
-5.76588294,0.14824928,-0.14824928,0.04996037,-0.04996037,0.02606070,-0.02606070,0.00012783,-0.00012783,0.00022690,-0.00022690,0.10650565,-0.10650565,0.00000000,-0.00000000
-5.75987994,0.12542451,-0.12542451,0.04225139,-0.04225139,0.02204322,-0.02204322,0.00012819,-0.00012819,0.00019194,-0.00019194,0.09008583,-0.09008583,0.00000000,-0.00000000
-5.75387694,0.10546498,-0.10546498,0.03550151,-0.03550151,0.01854446,-0.01854446,0.00013587,-0.00013587,0.00016121,-0.00016121,0.07571711,-0.07571711,0.00000000,-0.00000000
-5.74787394,0.08818901,-0.08818901,0.02964820,-0.02964820,0.01553100,-0.01553100,0.00015244,-0.00015244,0.00013443,-0.00013443,0.06326717,-0.06326717,0.00000000,-0.00000000
-5.74187094,0.07340196,-0.07340196,0.02462391,-0.02462391,0.01296837,-0.01296837,0.00018001,-0.00018001,0.00011131,-0.00011131,0.05259365,-0.05259365,0.00000000,-0.00000000
-5.73586793,0.06090502,-0.06090502,0.02035899,-0.02035899,0.01082257,-0.01082257,0.00022128,-0.00022128,0.00009153,-0.00009153,0.04355038,-0.04355038,0.00000000,-0.00000000
-5.72986493,0.05050325,-0.05050325,0.01678428,-0.01678428,0.00906146,-0.00906146,0.00027972,-0.00027972,0.00007474,-0.00007474,0.03599294,-0.03599294,0.00000000,-0.00000000
-5.72386193,0.04201267,-0.04201267,0.01383334,-0.01383334,0.00765600,-0.00765600,0.00035968,-0.00035968,0.00006062,-0.00006062,0.02978366,-0.02978366,0.00000000,-0.00000000
-5.71785893,0.03526637,-0.03526637,0.01144443,-0.01144443,0.00658146,-0.00658146,0.00046656,-0.00046656,0.00004886,-0.00004886,0.02479580,-0.02479580,0.00000000,-0.00000000
-5.71185593,0.03011965,-0.03011965,0.00956206,-0.00956206,0.00581829,-0.00581829,0.00060704,-0.00060704,0.00003914,-0.00003914,0.02091704,-0.02091704,0.00000000,-0.00000000
-5.70585293,0.02645410,-0.02645410,0.00813818,-0.00813818,0.00535304,-0.00535304,0.00078919,-0.00078919,0.00003120,-0.00003120,0.01805218,-0.01805218,0.00000000,-0.00000000
-5.69984992,0.02418080,-0.02418080,0.00713316,-0.00713316,0.00517898,-0.00517898,0.00102273,-0.00102273,0.00002478,-0.00002478,0.01612524,-0.01612524,0.00000000,-0.00000000
-5.69384692,0.02324254,-0.02324254,0.00651633,-0.00651633,0.00529661,-0.00529661,0.00131920,-0.00131920,0.00001966,-0.00001966,0.01508081,-0.01508081,0.00000000,-0.00000000
-5.68784392,0.02361526,-0.02361526,0.00626637,-0.00626637,0.00571405,-0.00571405,0.00169214,-0.00169214,0.00001562,-0.00001562,0.01488489,-0.01488489,0.00000000,-0.00000000
-5.68184092,0.02530862,-0.02530862,0.00637139,-0.00637139,0.00644715,-0.00644715,0.00215728,-0.00215728,0.00001251,-0.00001251,0.01552511,-0.01552511,0.00000000,-0.00000000
-5.67583792,0.02836577,-0.02836577,0.00682882,-0.00682882,0.00751956,-0.00751956,0.00273265,-0.00273265,0.00001016,-0.00001016,0.01701042,-0.01701042,0.00000000,-0.00000000
-5.66983492,0.03286232,-0.03286232,0.00764508,-0.00764508,0.00896249,-0.00896249,0.00343873,-0.00343873,0.00000847,-0.00000847,0.01937030,-0.01937030,0.00000000,-0.00000000
-5.66383192,0.03890446,-0.03890446,0.00883510,-0.00883510,0.01081427,-0.01081427,0.00429843,-0.00429843,0.00000733,-0.00000733,0.02265334,-0.02265334,0.00000000,-0.00000000
-5.65782891,0.04662618,-0.04662618,0.01042155,-0.01042155,0.01311969,-0.01311969,0.00533713,-0.00533713,0.00000666,-0.00000666,0.02692543,-0.02692543,0.00000000,-0.00000000
-5.65182591,0.05618565,-0.05618565,0.01243401,-0.01243401,0.01592906,-0.01592906,0.00658259,-0.00658259,0.00000640,-0.00000640,0.03226721,-0.03226721,0.00000000,-0.00000000
-5.64582291,0.06776044,-0.06776044,0.01490788,-0.01490788,0.01929691,-0.01929691,0.00806478,-0.00806478,0.00000650,-0.00000650,0.03877112,-0.03877112,0.00000000,-0.00000000
-5.63981991,0.08154194,-0.08154194,0.01788309,-0.01788309,0.02328048,-0.02328048,0.00981563,-0.00981563,0.00000692,-0.00000692,0.04653768,-0.04653768,0.00000000,-0.00000000
-5.63381691,0.09772864,-0.09772864,0.02140270,-0.02140270,0.02793781,-0.02793781,0.01186876,-0.01186876,0.00000764,-0.00000764,0.05567126,-0.05567126,0.00000000,-0.00000000
-5.62781391,0.11651851,-0.11651851,0.02551129,-0.02551129,0.03332553,-0.03332553,0.01425905,-0.01425905,0.00000866,-0.00000866,0.06627530,-0.06627530,0.00000000,-0.00000000
-5.62181091,0.13810049,-0.13810049,0.03025323,-0.03025323,0.03949645,-0.03949645,0.01702228,-0.01702228,0.00000995,-0.00000995,0.07844692,-0.07844692,0.00000000,-0.00000000
-5.61580790,0.16264533,-0.16264533,0.03567085,-0.03567085,0.04649676,-0.04649676,0.02019464,-0.02019464,0.00001153,-0.00001153,0.09227118,-0.09227118,0.00000000,-0.00000000
-5.60980490,0.19029604,-0.19029604,0.04180258,-0.04180258,0.05436326,-0.05436326,0.02381230,-0.02381230,0.00001339,-0.00001339,0.10781506,-0.10781506,0.00000000,-0.00000000
-5.60380190,0.22115813,-0.22115813,0.04868108,-0.04868108,0.06312038,-0.06312038,0.02791105,-0.02791105,0.00001554,-0.00001554,0.12512129,-0.12512129,0.00000000,-0.00000000
-5.59779890,0.25529026,-0.25529026,0.05633157,-0.05633157,0.07277729,-0.07277729,0.03252592,-0.03252592,0.00001798,-0.00001798,0.14420240,-0.14420240,0.00000000,-0.00000000
-5.59179590,0.29269554,-0.29269554,0.06477020,-0.06477020,0.08332528,-0.08332528,0.03769105,-0.03769105,0.00002074,-0.00002074,0.16503509,-0.16503509,0.00000000,-0.00000000
-5.58579290,0.33331404,-0.33331404,0.07400282,-0.07400282,0.09473532,-0.09473532,0.04343961,-0.04343961,0.00002380,-0.00002380,0.18755536,-0.18755536,0.00000000,-0.00000000
-5.57978989,0.37701713,-0.37701713,0.08402410,-0.08402410,0.10695628,-0.10695628,0.04980392,-0.04980392,0.00002720,-0.00002720,0.21165459,-0.21165459,0.00000000,-0.00000000
-5.57378689,0.42360383,-0.42360383,0.09481706,-0.09481706,0.11991364,-0.11991364,0.05681580,-0.05681580,0.00003093,-0.00003093,0.23717698,-0.23717698,0.00000000,-0.00000000
-5.56778389,0.47279989,-0.47279989,0.10635315,-0.10635315,0.13350911,-0.13350911,0.06450707,-0.06450707,0.00003500,-0.00003500,0.26391851,-0.26391851,0.00000000,-0.00000000
-5.56178089,0.52425977,-0.52425977,0.11859288,-0.11859288,0.14762103,-0.14762103,0.07291022,-0.07291022,0.00003943,-0.00003943,0.29162770,-0.29162770,0.00000000,-0.00000000
-5.55577789,0.57757167,-0.57757167,0.13148701,-0.13148701,0.16210583,-0.16210583,0.08205919,-0.08205919,0.00004422,-0.00004422,0.32000844,-0.32000844,0.00000000,-0.00000000
-5.54977489,0.63226585,-0.63226585,0.14497823,-0.14497823,0.17680044,-0.17680044,0.09199021,-0.09199021,0.00004939,-0.00004939,0.34872477,-0.34872477,0.00000000,-0.00000000
-5.54377189,0.68782586,-0.68782586,0.15900341,-0.15900341,0.19152573,-0.19152573,0.10274260,-0.10274260,0.00005495,-0.00005495,0.37740773,-0.37740773,0.00000000,-0.00000000
-5.53776888,0.74370261,-0.74370261,0.17349610,-0.17349610,0.20609086,-0.20609086,0.11435930,-0.11435930,0.00006091,-0.00006091,0.40566416,-0.40566416,0.00000000,-0.00000000
-5.53176588,0.79933057,-0.79933057,0.18838930,-0.18838930,0.22029848,-0.22029848,0.12688728,-0.12688728,0.00006730,-0.00006730,0.43308719,-0.43308719,0.00000000,-0.00000000
-5.52576288,0.85414562,-0.85414562,0.20361833,-0.20361833,0.23395052,-0.23395052,0.14037729,-0.14037729,0.00007413,-0.00007413,0.45926801,-0.45926801,0.00000000,-0.00000000
-5.51975988,0.90760361,-0.90760361,0.21912345,-0.21912345,0.24685447,-0.24685447,0.15488328,-0.15488328,0.00008144,-0.00008144,0.48380868,-0.48380868,0.00000000,-0.00000000
-5.51375688,0.95919888,-0.95919888,0.23485227,-0.23485227,0.25882976,-0.25882976,0.17046089,-0.17046089,0.00008925,-0.00008925,0.50633527,-0.50633527,0.00000000,-0.00000000
-5.50775388,1.00848170,-1.00848170,0.25076154,-0.25076154,0.26971409,-0.26971410,0.18716540,-0.18716540,0.00009759,-0.00009759,0.52651099,-0.52651099,0.00000000,-0.00000000
-5.50175088,1.05507388,-1.05507388,0.26681839,-0.26681839,0.27936943,-0.27936943,0.20504868,-0.20504868,0.00010650,-0.00010650,0.54404859,-0.54404859,0.00000000,-0.00000000
-5.49574787,1.09868158,-1.09868158,0.28300065,-0.28300065,0.28768725,-0.28768725,0.22415549,-0.22415549,0.00011603,-0.00011603,0.55872158,-0.55872158,0.00000000,-0.00000000
-5.48974487,1.13910493,-1.13910493,0.29929642,-0.29929642,0.29459310,-0.29459310,0.24451900,-0.24451900,0.00012622,-0.00012622,0.57037381,-0.57037381,0.00000000,-0.00000000
-5.48374187,1.17624370,-1.17624370,0.31570276,-0.31570276,0.30004990,-0.30004990,0.26615577,-0.26615577,0.00013712,-0.00013712,0.57892689,-0.57892689,0.00000000,-0.00000000
-5.47773887,1.21009916,-1.21009916,0.33222364,-0.33222364,0.30406027,-0.30406027,0.28906039,-0.28906039,0.00014877,-0.00014877,0.58438536,-0.58438536,0.00000000,-0.00000000
-5.47173587,1.24077191,-1.24077192,0.34886719,-0.34886719,0.30666741,-0.30666741,0.31320010,-0.31320010,0.00016122,-0.00016122,0.58683918,-0.58683918,0.00000000,-0.00000000
-5.46573287,1.26845623,-1.26845623,0.36564267,-0.36564267,0.30795491,-0.30795491,0.33850971,-0.33850971,0.00017453,-0.00017453,0.58646374,-0.58646374,0.00000000,-0.00000000
-5.45972986,1.29343126,-1.29343126,0.38255719,-0.38255719,0.30804523,-0.30804523,0.36488712,-0.36488712,0.00018874,-0.00018874,0.58351730,-0.58351730,0.00000000,-0.00000000
-5.45372686,1.31605005,-1.31605005,0.39961261,-0.39961261,0.30709720,-0.30709720,0.39219004,-0.39219004,0.00020389,-0.00020389,0.57833625,-0.57833625,0.00000000,-0.00000000
-5.44772386,1.33672713,-1.33672713,0.41680295,-0.41680295,0.30530259,-0.30530259,0.42023401,-0.42023401,0.00022005,-0.00022005,0.57132823,-0.57132823,0.00000000,-0.00000000
-5.44172086,1.35592553,-1.35592553,0.43411252,-0.43411252,0.30288202,-0.30288202,0.44879229,-0.44879229,0.00023727,-0.00023727,0.56296378,-0.56296378,0.00000000,-0.00000000
-5.43571786,1.37414434,-1.37414434,0.45151501,-0.45151501,0.30008033,-0.30008033,0.47759773,-0.47759773,0.00025560,-0.00025560,0.55376666,-0.55376666,0.00000000,-0.00000000
-5.42971486,1.39190727,-1.39190727,0.46897379,-0.46897379,0.29716167,-0.29716167,0.50634682,-0.50634682,0.00027512,-0.00027512,0.54430339,-0.54430340,0.00000000,-0.00000000
-5.42371186,1.40975307,-1.40975307,0.48644351,-0.48644351,0.29440450,-0.29440450,0.53470592,-0.53470593,0.00029590,-0.00029590,0.53517227,-0.53517227,0.00000000,-0.00000000
-5.41770885,1.42822789,-1.42822789,0.50387278,-0.50387278,0.29209658,-0.29209658,0.56231968,-0.56231968,0.00031803,-0.00031803,0.52699220,-0.52699220,0.00000000,-0.00000000
-5.41170585,1.44787977,-1.44787977,0.52120809,-0.52120809,0.29053004,-0.29053004,0.58882113,-0.58882113,0.00034163,-0.00034163,0.52039157,-0.52039158,0.00000000,-0.00000000
-5.40570285,1.46925478,-1.46925478,0.53839841,-0.53839840,0.28999658,-0.28999658,0.61384342,-0.61384342,0.00036681,-0.00036681,0.51599718,-0.51599718,0.00000000,-0.00000000
-5.39969985,1.49289447,-1.49289447,0.55540028,-0.55540028,0.29078270,-0.29078270,0.63703234,-0.63703234,0.00039372,-0.00039372,0.51442324,-0.51442324,0.00000000,-0.00000000
-5.39369685,1.51933362,-1.51933362,0.57218296,-0.57218295,0.29316506,-0.29316506,0.65805919,-0.65805919,0.00042253,-0.00042253,0.51626052,-0.51626052,0.00000000,-0.00000000
-5.38769385,1.54909743,-1.54909743,0.58873297,-0.58873297,0.29740557,-0.29740557,0.67663335,-0.67663335,0.00045340,-0.00045340,0.52206524,-0.52206524,0.00000000,-0.00000000
-5.38169085,1.58269708,-1.58269708,0.60505777,-0.60505777,0.30374636,-0.30374636,0.69251369,-0.69251369,0.00048653,-0.00048653,0.53234784,-0.53234784,0.00000000,-0.00000000
-5.37568784,1.62062276,-1.62062276,0.62118789,-0.62118789,0.31240443,-0.31240443,0.70551833,-0.70551833,0.00052211,-0.00052211,0.54756123,-0.54756123,0.00000000,-0.00000000
-5.36968484,1.66333328,-1.66333328,0.63717725,-0.63717724,0.32356580,-0.32356580,0.71553204,-0.71553204,0.00056032,-0.00056032,0.56808859,-0.56808859,0.00000000,-0.00000000
-5.36368184,1.71124182,-1.71124182,0.65310138,-0.65310137,0.33737931,-0.33737931,0.72251079,-0.72251079,0.00060134,-0.00060134,0.59423075,-0.59423075,0.00000000,-0.00000000
-5.35767884,1.76469770,-1.76469770,0.66905338,-0.66905337,0.35395008,-0.35395008,0.72648330,-0.72648330,0.00064529,-0.00064529,0.62619319,-0.62619319,0.00000000,-0.00000000
-5.35167584,1.82396441,-1.82396441,0.68513770,-0.68513770,0.37333261,-0.37333261,0.72754915,-0.72754914,0.00069226,-0.00069226,0.66407305,-0.66407305,0.00000000,-0.00000000
-5.34567284,1.88919470,-1.88919470,0.70146202,-0.70146201,0.39552412,-0.39552412,0.72587379,-0.72587379,0.00074228,-0.00074228,0.70784662,-0.70784662,0.00000000,-0.00000000
-5.33966983,1.96040400,-1.96040400,0.71812748,-0.71812748,0.42045801,-0.42045801,0.72168059,-0.72168059,0.00079529,-0.00079529,0.75735786,-0.75735786,0.00000000,-0.00000000
-5.33366683,2.03744379,-2.03744379,0.73521813,-0.73521812,0.44799831,-0.44799831,0.71524024,-0.71524024,0.00085114,-0.00085114,0.81230887,-0.81230887,0.00000000,-0.00000000
-5.32766383,2.11997685,-2.11997685,0.75278997,-0.75278997,0.47793516,-0.47793515,0.70685841,-0.70685841,0.00090956,-0.00090956,0.87225293,-0.87225293,0.00000000,-0.00000000
-5.32166083,2.20745656,-2.20745656,0.77086069,-0.77086069,0.50998209,-0.50998209,0.69686205,-0.69686205,0.00097017,-0.00097017,0.93659118,-0.93659118,0.00000000,-0.00000000
-5.31565783,2.29911242,-2.29911242,0.78940061,-0.78940061,0.54377552,-0.54377552,0.68558538,-0.68558538,0.00103247,-0.00103247,1.00457368,-1.00457368,0.00000000,-0.00000000
-5.30965483,2.39394377,-2.39394377,0.80832590,-0.80832589,0.57887672,-0.57887672,0.67335620,-0.67335620,0.00109584,-0.00109584,1.07530560,-1.07530560,0.00000000,-0.00000000
-5.30365183,2.49072348,-2.49072347,0.82749452,-0.82749451,0.61477675,-0.61477675,0.66048344,-0.66048344,0.00115953,-0.00115953,1.14775906,-1.14775906,0.00000000,-0.00000000
-5.29764882,2.58801274,-2.58801274,0.84670561,-0.84670560,0.65090453,-0.65090453,0.64724652,-0.64724652,0.00122269,-0.00122269,1.22079098,-1.22079098,0.00000000,-0.00000000
-5.29164582,2.68418769,-2.68418769,0.86570252,-0.86570252,0.68663798,-0.68663798,0.63388719,-0.63388719,0.00128439,-0.00128439,1.29316681,-1.29316681,0.00000000,-0.00000000
-5.28564282,2.77747763,-2.77747762,0.88417965,-0.88417965,0.72131814,-0.72131814,0.62060410,-0.62060410,0.00134364,-0.00134364,1.36358987,-1.36358987,0.00000000,-0.00000000
-5.27963982,2.86601408,-2.86601408,0.90179296,-0.90179295,0.75426591,-0.75426591,0.60755048,-0.60755048,0.00139941,-0.00139941,1.43073553,-1.43073553,0.00000000,-0.00000000
-5.27363682,2.94788909,-2.94788909,0.91817364,-0.91817364,0.78480096,-0.78480096,0.59483469,-0.59483469,0.00145068,-0.00145068,1.49328919,-1.49328919,0.00000000,-0.00000000
-5.26763382,3.02122031,-3.02122031,0.93294449,-0.93294448,0.81226197,-0.81226197,0.58252373,-0.58252373,0.00149648,-0.00149648,1.54998664,-1.54998664,0.00000000,-0.00000000
-5.26163082,3.08422021,-3.08422021,0.94573785,-0.94573785,0.83602749,-0.83602749,0.57064897,-0.57064897,0.00153592,-0.00153592,1.59965521,-1.59965521,0.00000000,-0.00000000
-5.25562781,3.13526593,-3.13526593,0.95621443,-0.95621443,0.85553654,-0.85553654,0.55921396,-0.55921396,0.00156823,-0.00156823,1.64125394,-1.64125394,0.00000000,-0.00000000
-5.24962481,3.17296631,-3.17296631,0.96408163,-0.96408163,0.87030786,-0.87030785,0.54820331,-0.54820331,0.00159280,-0.00159280,1.67391076,-1.67391076,0.00000000,-0.00000000
-5.24362181,3.19622264,-3.19622263,0.96911042,-0.96911042,0.87995699,-0.87995699,0.53759223,-0.53759223,0.00160921,-0.00160921,1.69695515,-1.69695515,0.00000000,-0.00000000
-5.23761881,3.20427965,-3.20427965,0.97114967,-0.97114966,0.88421038,-0.88421038,0.52735579,-0.52735579,0.00161727,-0.00161727,1.70994431,-1.70994431,0.00000000,-0.00000000
-5.23161581,3.19676409,-3.19676408,0.97013696,-0.97013696,0.88291563,-0.88291563,0.51747742,-0.51747742,0.00161701,-0.00161701,1.71268171,-1.71268171,0.00000000,-0.00000000
-5.22561281,3.17370827,-3.17370827,0.96610521,-0.96610521,0.87604751,-0.87604751,0.50795584,-0.50795584,0.00160871,-0.00160871,1.70522670,-1.70522670,0.00000000,-0.00000000
-5.21960980,3.13555750,-3.13555750,0.95918452,-0.95918452,0.86370930,-0.86370930,0.49881012,-0.49881012,0.00159291,-0.00159291,1.68789482,-1.68789482,0.00000000,-0.00000000
-5.21360680,3.08316033,-3.08316033,0.94959904,-0.94959904,0.84612950,-0.84612950,0.49008246,-0.49008246,0.00157038,-0.00157038,1.66124844,-1.66124844,0.00000000,-0.00000000
-5.20760380,3.01774209,-3.01774209,0.93765901,-0.93765900,0.82365384,-0.82365384,0.48183846,-0.48183846,0.00154210,-0.00154210,1.62607802,-1.62607802,0.00000000,-0.00000000
-5.20160080,2.94086284,-2.94086284,0.92374815,-0.92374815,0.79673317,-0.79673317,0.47416503,-0.47416503,0.00150925,-0.00150925,1.58337493,-1.58337493,0.00000000,-0.00000000
-5.19559780,2.85436156,-2.85436156,0.90830726,-0.90830726,0.76590774,-0.76590774,0.46716601,-0.46716601,0.00147318,-0.00147318,1.53429679,-1.53429679,0.00000000,-0.00000000
-5.18959480,2.76028926,-2.76028926,0.89181463,-0.89181463,0.73178861,-0.73178861,0.46095582,-0.46095582,0.00143531,-0.00143531,1.48012692,-1.48012692,0.00000000,-0.00000000
-5.18359180,2.66083428,-2.66083428,0.87476452,-0.87476452,0.69503702,-0.69503702,0.45565170,-0.45565170,0.00139716,-0.00139716,1.42222980,-1.42222980,0.00000000,-0.00000000
-5.17758879,2.55824308,-2.55824308,0.85764476,-0.85764476,0.65634282,-0.65634282,0.45136493,-0.45136493,0.00136023,-0.00136023,1.36200427,-1.36200427,0.00000000,-0.00000000
-5.17158579,2.45474045,-2.45474045,0.84091464,-0.84091464,0.61640275,-0.61640275,0.44819185,-0.44819185,0.00132600,-0.00132600,1.30083662,-1.30083662,0.00000000,-0.00000000
-5.16558279,2.35245250,-2.35245250,0.82498436,-0.82498436,0.57589959,-0.57589959,0.44620501,-0.44620501,0.00129584,-0.00129584,1.24005552,-1.24005552,0.00000000,-0.00000000
