energy_ev,total_up,Ag_p_up,Ag_d_up,As_p_up,As_d_up,Se_s_up,Se_p_up
-5.83791896,7.52474955,0.62316286,7.21177645,0.15392776,0.00000000,0.06463734,0.13361529
-5.83191596,7.36883475,0.61865519,7.05998511,0.15334546,0.00000000,0.06464071,0.13108325
-5.82591296,7.22019741,0.61450790,6.91529773,0.15263230,0.00000000,0.06465571,0.12869748
-5.81990995,7.08032426,0.61071513,6.77920275,0.15178776,0.00000000,0.06467728,0.12646031
-5.81390695,6.95037367,0.60725712,6.65286645,0.15081271,0.00000000,0.06469983,0.12436957
-5.80790395,6.83114419,0.60410015,6.53710113,0.14970913,0.00000000,0.06471746,0.12241886
-5.80190095,6.72305232,0.60119642,6.43234243,0.14847981,0.00000000,0.06472398,0.12059791
-5.79589795,6.62612074,0.59848402,6.33863727,0.14712790,0.00000000,0.06471301,0.11889283
-5.78989495,6.53997802,0.59588713,6.25564320,0.14565655,0.00000000,0.06467797,0.11728654
-5.78389195,6.46387054,0.59331643,6.18263999,0.14406843,0.00000000,0.06461211,0.11575904
-5.77788894,6.39668709,0.59067001,6.11855382,0.14236535,0.00000000,0.06450848,0.11428783
-5.77188594,6.33699603,0.58783481,6.06199383,0.14054803,0.00000000,0.06435997,0.11284833
-5.76588294,6.28309448,0.58468873,6.01130061,0.13861592,0.00000000,0.06415939,0.11141431
-5.75987994,6.23306827,0.58110344,5.96460518,0.13656728,0.00000000,0.06389952,0.10995854
-5.75387694,6.18486118,0.57694795,5.91989688,0.13439934,0.00000000,0.06357336,0.10845336
-5.74787394,6.13635083,0.57209278,5.87509789,0.13210872,0.00000000,0.06317434,0.10687145
-5.74187094,6.08542886,0.56641482,5.82814156,0.12969197,0.00000000,0.06269661,0.10518662
-5.73586793,6.03008199,0.55980250,5.77705154,0.12714627,0.00000000,0.06213541,0.10337473
-5.72986493,5.96847073,0.55216115,5.72001848,0.12447023,0.00000000,0.06148745,0.10141461
-5.72386193,5.89900249,0.54341837,5.65547101,0.12166464,0.00000000,0.06075129,0.09928900
-5.71785893,5.82039561,0.53352893,5.58213780,0.11873331,0.00000000,0.05992770,0.09698546
-5.71185593,5.73173165,0.52247913,5.49909813,0.11568376,0.00000000,0.05901995,0.09449724
-5.70585293,5.63249342,0.51029026,5.40581837,0.11252772,0.00000000,0.05803405,0.09182403
-5.69984992,5.52258710,0.49702094,5.30217313,0.10928151,0.00000000,0.05697885,0.08897250
-5.69384692,5.40234750,0.48276817,5.18844992,0.10596616,0.00000000,0.05586602,0.08595679
-5.68784392,5.27252628,0.46766717,5.06533741,0.10260719,0.00000000,0.05470988,0.08279871
-5.68184092,5.13426404,0.45188971,4.93389800,0.09923425,0.00000000,0.05352714,0.07952774
-5.67583792,4.98904772,0.43564126,4.79552626,0.09588041,0.00000000,0.05233641,0.07618087
-5.66983492,4.83865553,0.41915705,4.65189545,0.09258132,0.00000000,0.05115773,0.07280224
-5.66383192,4.68509245,0.40269711,4.50489485,0.08937407,0.00000000,0.05001189,0.06944256
-5.65782891,4.53051933,0.38654083,4.35656106,0.08629612,0.00000000,0.04891979,0.06615853
-5.65182591,4.37717912,0.37098102,4.20900658,0.08338401,0.00000000,0.04790172,0.06301203
-5.64582291,4.22732361,0.35631799,4.06434885,0.08067224,0.00000000,0.04697672,0.06006935
-5.63981991,4.08314392,0.34285385,3.92464302,0.07819213,0.00000000,0.04616196,0.05740037
-5.63381691,3.94670742,0.33088721,3.79182099,0.07597094,0.00000000,0.04547222,0.05507779
-5.62781391,3.81990350,0.32070857,3.66763898,0.07403108,0.00000000,0.04491951,0.05317634
-5.62181091,3.70439972,0.31259638,3.55363527,0.07238967,0.00000000,0.04451281,0.05177206
-5.61580790,3.60160926,0.30681389,3.45109885,0.07105826,0.00000000,0.04425795,0.05094166
-5.60980490,3.51266981,0.30360667,3.36104945,0.07004283,0.00000000,0.04415766,0.05076174
-5.60380190,3.43843362,0.30320074,3.28422832,0.06934406,0.00000000,0.04421167,0.05130820
-5.59779890,3.37946740,0.30580108,3.22109897,0.06895777,0.00000000,0.04441705,0.05265538
-5.59179590,3.33606080,0.31159032,3.17185642,0.06887550,0.00000000,0.04476849,0.05487524
-5.58579290,3.30824141,0.32072735,3.13644314,0.06908522,0.00000000,0.04525872,0.05803630
-5.57978989,3.29579443,0.33334564,3.11456993,0.06957215,0.00000000,0.04587893,0.06220238
-5.57378689,3.29828493,0.34955105,3.10573973,0.07031945,0.00000000,0.04661912,0.06743122
-5.56778389,3.31508086,0.36941896,3.10927256,0.07130900,0.00000000,0.04746848,0.07377268
-5.56178089,3.34537519,0.39299072,3.12433004,0.07252196,0.00000000,0.04841562,0.08126690
-5.55577789,3.38820598,0.42026932,3.14993826,0.07393929,0.00000000,0.04944879,0.08994219
-5.54977489,3.44247367,0.45121445,3.18500809,0.07554204,0.00000000,0.05055589,0.09981275
-5.54377189,3.50695522,0.48573721,3.22835263,0.07731156,0.00000000,0.05172455,0.11087645
-5.53776888,3.58031526,0.52369466,3.27870159,0.07922947,0.00000000,0.05294192,0.12311266
-5.53176588,3.66111494,0.56488460,3.33471317,0.08127753,0.00000000,0.05419457,0.13648022
-5.52576288,3.74781932,0.60904119,3.39498406,0.08343737,0.00000000,0.05546824,0.15091588
-5.51975988,3.83880444,0.65583155,3.45805832,0.08569017,0.00000000,0.05674762,0.16633316
-5.51375688,3.93236549,0.70485410,3.52243647,0.08801622,0.00000000,0.05801611,0.18262185
-5.50775388,4.02672716,0.75563891,3.58658557,0.09039459,0.00000000,0.05925567,0.19964826
-5.50175088,4.12005742,0.80765035,3.64895140,0.09280268,0.00000000,0.06044676,0.21725638
-5.49574787,4.21048558,0.86029248,3.70797343,0.09521603,0.00000000,0.06156834,0.23526980
-5.48974487,4.29612518,0.91291704,3.76210320,0.09760807,0.00000000,0.06259801,0.25349462
-5.48374187,4.37510167,0.96483424,3.80982602,0.09995007,0.00000000,0.06351237,0.27172316
-5.47773887,4.44558475,1.01532593,3.84968613,0.10221131,0.00000000,0.06428735,0.28973840
-5.47173587,4.50582443,1.06366100,3.88031448,0.10435926,0.00000000,0.06489886,0.30731904
-5.46573287,4.55418958,1.10911233,3.90045828,0.10636004,0.00000000,0.06532341,0.32424491
-5.45972986,4.58920750,1.15097477,3.90901125,0.10817896,0.00000000,0.06553887,0.34030257
-5.45372686,4.60960258,1.18858345,3.90504300,0.10978116,0.00000000,0.06552524,0.35529078
-5.44772386,4.61433222,1.22133147,3.88782613,0.11113244,0.00000000,0.06526550,0.36902569
-5.44172086,4.60261795,1.24868651,3.85685943,0.11220001,0.00000000,0.06474630,0.38134540
-5.43571786,4.57397008,1.27020528,3.81188585,0.11295338,0.00000000,0.06395868,0.39211370
-5.42971486,4.52820424,1.28554546,3.75290394,0.11336521,0.00000000,0.06289858,0.40122286
-5.42371186,4.46544874,1.29447436,3.68017194,0.11341207,0.00000000,0.06156727,0.40859536
-5.41770885,4.38614214,1.29687416,3.59420386,0.11307516,0.00000000,0.05997150,0.41418438
-5.41170585,4.29102075,1.29274340,3.49575747,0.11234095,0.00000000,0.05812355,0.41797326
-5.40570285,4.18109662,1.28219470,3.38581460,0.11120160,0.00000000,0.05604099,0.41997385
-5.39969985,4.05762687,1.26544909,3.26555428,0.10965533,0.00000000,0.05374628,0.42022398
-5.39369685,3.92207578,1.24282708,3.13632011,0.10770658,0.00000000,0.05126621,0.41878419
-5.38769385,3.77607148,1.21473708,2.99958293,0.10536602,0.00000000,0.04863111,0.41573402
-5.38169085,3.62135908,1.18166181,2.85690077,0.10265041,0.00000000,0.04587399,0.41116798
-5.37568784,3.45975259,1.14414328,2.70987760,0.09958229,0.00000000,0.04302964,0.40519164
-5.36968484,3.29308768,1.10276709,2.56012270,0.09618954,0.00000000,0.04013360,0.39791783
-5.36368184,3.12317713,1.05814671,2.40921232,0.09250483,0.00000000,0.03722118,0.38946331
-5.35767884,2.95177094,1.01090830,2.25865510,0.08856495,0.00000000,0.03432658,0.37994605
-5.35167584,2.78052213,0.96167672,2.10986227,0.08441003,0.00000000,0.03148202,0.36948311
-5.34567284,2.61095942,0.91106300,1.96412369,0.08008278,0.00000000,0.02871705,0.35818924
-5.33966983,2.44446709,0.85965357,1.82259005,0.07562758,0.00000000,0.02605792,0.34617610
-5.33366683,2.28227201,0.80800154,1.68626125,0.07108965,0.00000000,0.02352721,0.33355213
-5.32766383,2.12543760,0.75661987,1.55598100,0.06651414,0.00000000,0.02114355,0.32042282
-5.32166083,1.97486373,0.70597650,1.43243673,0.06194533,0.00000000,0.01892148,0.30689131
-5.31565783,1.83129178,0.65649119,1.31616435,0.05742578,0.00000000,0.01687153,0.29305914
-5.30965483,1.69531343,0.60853393,1.20755663,0.05299565,0.00000000,0.01500034,0.27902693
-5.30365183,1.56738220,0.56242451,1.10687441,0.04869198,0.00000000,0.01331093,0.26489498
-5.29764882,1.44782623,0.51843323,1.01425946,0.04454818,0.00000000,0.01180304,0.25076347
-5.29164582,1.33686150,0.47678217,0.92974809,0.04059350,0.00000000,0.01047356,0.23673232
-5.28564282,1.23460437,0.43764712,0.85328460,0.03685272,0.00000000,0.00931689,0.22290065
-5.27963982,1.14108287,0.40115970,0.78473407,0.03334589,0.00000000,0.00832542,0.20936577
-5.27363682,1.05624637,0.36740971,0.72389388,0.03008819,0.00000000,0.00748993,0.19622184
-5.26763382,0.97997337,0.33644757,0.67050371,0.02708994,0.00000000,0.00679998,0.18355817
-5.26163082,0.91207764,0.30828680,0.62425410,0.02435666,0.00000000,0.00624430,0.17145738
-5.25562781,0.85231292,0.28290656,0.58479352,0.02188933,0.00000000,0.00581104,0.15999350
-5.24962481,0.80037658,0.26025428,0.55173427,0.01968462,0.00000000,0.00548810,0.14923012
-5.24362181,0.75591295,0.24024837,0.52465761,0.01773530,0.00000000,0.00526331,0.13921877
-5.23761881,0.71851663,0.22278121,0.50311838,0.01603066,0.00000000,0.00512461,0.12999763
-5.23161581,0.68773645,0.20772230,0.48664953,0.01455703,0.00000000,0.00506022,0.12159066
-5.22561281,0.66308041,0.19492169,0.47476701,0.01329829,0.00000000,0.00505873,0.11400725
-5.21960980,0.64402199,0.18421372,0.46697507,0.01223642,0.00000000,0.00510922,0.10724237
-5.21360680,0.63000777,0.17542090,0.46277226,0.01135209,0.00000000,0.00520129,0.10127725
-5.20760380,0.62046655,0.16835806,0.46165811,0.01062516,0.00000000,0.00532518,0.09608059
-5.20160080,0.61481948,0.16283655,0.46314034,0.01003524,0.00000000,0.00547177,0.09161015
-5.19559780,0.61249109,0.15866840,0.46674245,0.00956219,0.00000000,0.00563268,0.08781467
-5.18959480,0.61292057,0.15567030,0.47201135,0.00918651,0.00000000,0.00580029,0.08463611
-5.18359180,0.61557271,0.15366735,0.47852464,0.00888980,0.00000000,0.00596779,0.08201186
-5.17758879,0.61994811,0.15249621,0.48589710,0.00865501,0.00000000,0.00612919,0.07987704
-5.17158579,0.62559173,0.15200783,0.49378609,0.00846679,0.00000000,0.00627940,0.07816663
-5.16558279,0.63209965,0.15206931,0.50189533,0.00831157,0.00000000,0.00641418,0.07681740
-5.15957979,0.63912334,0.15256512,0.50997698,0.00817776,0.00000000,0.00653015,0.07576949
-5.15357679,0.64637133,0.15339744,0.51783165,0.00805578,0.00000000,0.00662481,0.07496765
-5.14757379,0.65360813,0.15448564,0.52530638,0.00793800,0.00000000,0.00669643,0.07436210
-5.14157079,0.66065060,0.15576514,0.53229066,0.00781874,0.00000000,0.00674406,0.07390895
-5.13556778,0.66736189,0.15718541,0.53871079,0.00769405,0.00000000,0.00676742,0.07357030
-5.12956478,0.67364351,0.15870761,0.54452273,0.00756164,0.00000000,0.00676682,0.07331391
-5.12356178,0.67942616,0.16030178,0.54970411,0.00742059,0.00000000,0.00674306,0.07311278
-5.11755878,0.68465978,0.16194389,0.55424578,0.00727123,0.00000000,0.00669736,0.07294435
-5.11155578,0.68930384,0.16361291,0.55814359,0.00711482,0.00000000,0.00663122,0.07278979
-5.10555278,0.69331840,0.16528819,0.56139085,0.00695342,0.00000000,0.00654636,0.07263318
-5.09954977,0.69665663,0.16694718,0.56397206,0.00678965,0.00000000,0.00644462,0.07246079
-5.09354677,0.69925955,0.16856388,0.56585841,0.00662654,0.00000000,0.00632792,0.07226061
-5.08754377,0.70105313,0.17010794,0.56700526,0.00646741,0.00000000,0.00619819,0.07202194
-5.08154077,0.70194839,0.17154458,0.56735193,0.00631577,0.00000000,0.00605737,0.07173546
-5.07553777,0.70184418,0.17283544,0.56682381,0.00617530,0.00000000,0.00590739,0.07139334
-5.06953477,0.70063289,0.17394020,0.56533663,0.00604989,0.00000000,0.00575021,0.07098985
-5.06353177,0.69820847,0.17481896,0.56280273,0.00594368,0.00000000,0.00558784,0.07052208
-5.05752876,0.69447652,0.17543527,0.55913892,0.00586119,0.00000000,0.00542244,0.06999093
-5.05152576,0.68936573,0.17575964,0.55427537,0.00580750,0.00000000,0.00525634,0.06940223
-5.04552276,0.68283995,0.17577327,0.54816514,0.00578844,0.00000000,0.00509215,0.06876795
-5.03951976,0.67491019,0.17547193,0.54079351,0.00581077,0.00000000,0.00493282,0.06810740
-5.03351676,0.66564579,0.17486956,0.53218681,0.00588247,0.00000000,0.00478176,0.06744837
-5.02751376,0.65518395,0.17400158,0.52241987,0.00601292,0.00000000,0.00464285,0.06682800
-5.02151076,0.64373716,0.17292757,0.51162192,0.00621316,0.00000000,0.00452053,0.06629357
-5.01550775,0.63159785,0.17173320,0.49998032,0.00649604,0.00000000,0.00441986,0.06590280
-5.00950475,0.61914001,0.17053128,0.48774199,0.00687639,0.00000000,0.00434650,0.06572395
-5.00350175,0.60681748,0.16946181,0.47521232,0.00737110,0.00000000,0.00430670,0.06583537
-4.99749875,0.59515899,0.16869105,0.46275156,0.00799917,0.00000000,0.00430735,0.06632473
-4.99149575,0.58475987,0.16840948,0.45076891,0.00878166,0.00000000,0.00435583,0.06728780
-4.98549275,0.57627086,0.16882882,0.43971434,0.00974158,0.00000000,0.00446000,0.06882678
-4.97948974,0.57038428,0.17017812,0.43006862,0.01090369,0.00000000,0.00462808,0.07104825
-4.97348674,0.56781811,0.17269907,0.42233186,0.01229418,0.00000000,0.00486854,0.07406085
-4.96748374,0.56929838,0.17664057,0.41701100,0.01394034,0.00000000,0.00518994,0.07797253
-4.96148074,0.57554060,0.18225293,0.41460668,0.01587006,0.00000000,0.00560077,0.08288773
-4.95547774,0.58723073,0.18978154,0.41560002,0.01811131,0.00000000,0.00610928,0.08890429
-4.94947474,0.60500617,0.19946054,0.42043952,0.02069150,0.00000000,0.00672328,0.09611042
-4.94347174,0.62943751,0.21150632,0.42952875,0.02363682,0.00000000,0.00744994,0.10458153
-4.93746873,0.66101132,0.22611130,0.44321484,0.02697147,0.00000000,0.00829557,0.11437736
-4.93146573,0.70011450,0.24343784,0.46177833,0.03071693,0.00000000,0.00926537,0.12553914
-4.92546273,0.74702046,0.26361267,0.48542435,0.03489108,0.00000000,0.01036324,0.13808715
-4.91945973,0.80187758,0.28672178,0.51427539,0.03950745,0.00000000,0.01159154,0.15201854
-4.91345673,0.86469989,0.31280592,0.54836580,0.04457435,0.00000000,0.01295085,0.16730570
-4.90745373,0.93536043,0.34185683,0.58763794,0.05009414,0.00000000,0.01443979,0.18389496
-4.90145073,1.01358706,0.37381415,0.63194008,0.05606245,0.00000000,0.01605478,0.20170595
-4.89544772,1.09896114,0.40856329,0.68102601,0.06246752,0.00000000,0.01778990,0.22063146
-4.88944472,1.19091872,0.44593402,0.73455632,0.06928965,0.00000000,0.01963675,0.24053793
-4.88344172,1.28875457,0.48570020,0.79210134,0.07650073,0.00000000,0.02158429,0.26126650
-4.87743872,1.39162879,0.52758028,0.85314560,0.08406392,0.00000000,0.02361885,0.28263462
-4.87143572,1.49857606,0.57123909,0.91709393,0.09193355,0.00000000,0.02572403,0.30443836
-4.86543272,1.60851755,0.61629053,0.98327897,0.10005512,0.00000000,0.02788085,0.32645512
-4.85942971,1.72027523,0.66230155,1.05097020,0.10836564,0.00000000,0.03006780,0.34844690
-4.85342671,1.83258873,0.70879722,1.11938439,0.11679408,0.00000000,0.03226108,0.37016410
-4.84742371,1.94413448,0.75526704,1.18769743,0.12526217,0.00000000,0.03443485,0.39134955
-4.84142071,2.05354699,0.80117243,1.25505741,0.13368541,0.00000000,0.03656163,0.41174308
-4.83541771,2.15944213,0.84595527,1.32059897,0.14197433,0.00000000,0.03861273,0.43108618
-4.82941471,2.26044212,0.88904764,1.38345860,0.15003602,0.00000000,0.04055876,0.44912695
-4.82341171,2.35520168,0.92988227,1.44279084,0.15777589,0.00000000,0.04237025,0.46562503
-4.81740870,2.44243520,0.96790385,1.49778504,0.16509958,0.00000000,0.04401832,0.48035665
-4.81140570,2.52094403,1.00258074,1.54768234,0.17191504,0.00000000,0.04547532,0.49311943
-4.80540270,2.58964353,1.03341677,1.59179245,0.17813474,0.00000000,0.04671561,0.50373697
-4.79939970,2.64758888,1.05996306,1.62950996,0.18367781,0.00000000,0.04771621,0.51206313
-4.79339670,2.69399910,1.08182906,1.66032939,0.18847226,0.00000000,0.04845754,0.51798576
-4.78739370,2.72827830,1.09869290,1.68385872,0.19245694,0.00000000,0.04892397,0.52142976
-4.78139070,2.75003342,1.11031023,1.69983082,0.19558341,0.00000000,0.04910440,0.52235956
-4.77538769,2.75908771,1.11652160,1.70811220,0.19781750,0.00000000,0.04899268,0.52078057
-4.76938469,2.75548923,1.11725778,1.70870877,0.19914056,0.00000000,0.04858785,0.51673984
-4.76338169,2.73951394,1.11254290,1.70176822,0.19955028,0.00000000,0.04789431,0.51032565
-4.75737869,2.71166295,1.10249536,1.68757873,0.19906113,0.00000000,0.04692178,0.50166613
-4.75137569,2.67265386,1.08732623,1.66656402,0.19770434,0.00000000,0.04568510,0.49092685
-4.74537269,2.62340622,1.06733539,1.63927463,0.19552745,0.00000000,0.04420385,0.47830742
-4.73936968,2.56502145,1.04290542,1.60637572,0.19259341,0.00000000,0.04250186,0.46403724
-4.73336668,2.49875778,1.01449363,1.56863156,0.18897927,0.00000000,0.04060656,0.44837047
-4.72736368,2.42600088,0.98262231,1.52688732,0.18477454,0.00000000,0.03854824,0.43158036
-4.72136068,2.34823120,0.94786781,1.48204861,0.18007924,0.00000000,0.03635918,0.41395318
-4.71535768,2.26698891,0.91084875,1.43505936,0.17500173,0.00000000,0.03407283,0.39578186
-4.70935468,2.18383771,0.87221380,1.38687886,0.16965641,0.00000000,0.03172294,0.37735962
-4.70335168,2.10032855,0.83262938,1.33845865,0.16416124,0.00000000,0.02934267,0.35897369
-4.69734867,2.01796446,0.79276785,1.29071987,0.15863542,0.00000000,0.02696385,0.34089949
-4.69134567,1.93816751,0.75329620,1.24453191,0.15319698,0.00000000,0.02461626,0.32339521
-4.68534267,1.86224890,0.71486580,1.20069297,0.14796058,0.00000000,0.02232710,0.30669714
-4.67933967,1.79138295,0.67810322,1.15991299,0.14303542,0.00000000,0.02012049,0.29101573
-4.67333667,1.72658573,0.64360213,1.12279955,0.13852345,0.00000000,0.01801720,0.27653252
-4.66733367,1.66869865,0.61191649,1.08984699,0.13451767,0.00000000,0.01603449,0.26339801
-4.66133067,1.61837751,0.58355482,1.06142908,0.13110086,0.00000000,0.01418611,0.25173040
-4.65532766,1.57608688,0.55897545,1.03779527,0.12834438,0.00000000,0.01248238,0.24161521
-4.64932466,1.54209986,0.53858259,1.01907063,0.12630741,0.00000000,0.01093047,0.23310579
-4.64332166,1.51650295,0.52272308,1.00525920,0.12503628,0.00000000,0.00953471,0.22622449
-4.63731866,1.49920553,0.51168362,0.99625074,0.12456409,0.00000000,0.00829704,0.22096450
-4.63131566,1.48995347,0.50568822,0.99183033,0.12491058,0.00000000,0.00721747,0.21729226
-4.62531266,1.48834625,0.50489588,0.99169055,0.12608211,0.00000000,0.00629459,0.21515021
-4.61930965,1.49385674,0.50939839,0.99544565,0.12807185,0.00000000,0.00552614,0.21445980
-4.61330665,1.50585293,0.51921816,1.00264729,0.13086009,0.00000000,0.00490952,0.21512475
-4.60730365,1.52362087,0.53430621,1.01280106,0.13441472,0.00000000,0.00444227,0.21703422
-4.60130065,1.54638786,0.55454045,1.02538340,0.13869178,0.00000000,0.00412261,0.22006603
-4.59529765,1.57334534,0.57972437,1.03985822,0.14363617,0.00000000,0.00394981,0.22408967
-4.58929465,1.60367060,0.60958652,1.05569266,0.14918242,0.00000000,0.00392454,0.22896919
-4.58329165,1.63654696,0.64378081,1.07237159,0.15525567,0.00000000,0.00404920,0.23456576
-4.57728864,1.67118178,0.68188825,1.08941037,0.16177266,0.00000000,0.00432808,0.24074004
-4.57128564,1.70682197,0.72342011,1.10636556,0.16864297,0.00000000,0.00476746,0.24735427
-4.56528264,1.74276697,0.76782289,1.12284340,0.17577033,0.00000000,0.00537565,0.25427409
-4.55927964,1.77837891,0.81448530,1.13850589,0.18305414,0.00000000,0.00616285,0.26137019
-4.55327664,1.81309012,0.86274720,1.15307457,0.19039113,0.00000000,0.00714097,0.26851970
-4.54727364,1.84640811,0.91191068,1.16633201,0.19767719,0.00000000,0.00832329,0.27560747
-4.54127064,1.87791823,0.96125295,1.17812121,0.20480932,0.00000000,0.00972403,0.28252717
-4.53526763,1.90728432,1.01004085,1.18834321,0.21168770,0.00000000,0.01135779,0.28918237
-4.52926463,1.93424762,1.05754666,1.19695317,0.21821787,0.00000000,0.01323893,0.29548744
-4.52326163,1.95862432,1.10306452,1.20395528,0.22431283,0.00000000,0.01538083,0.30136841
-4.51725863,1.98030197,1.14592714,1.20939686,0.22989524,0.00000000,0.01779510,0.30676374
-4.51125563,1.99923522,1.18552184,1.21336191,0.23489934,0.00000000,0.02049071,0.31162497
-4.50525263,2.01544089,1.22130556,1.21596459,0.23927281,0.00000000,0.02347319,0.31591727
-4.49924962,2.02899284,1.25281806,1.21734276,0.24297830,0.00000000,0.02674375,0.31961976
-4.49324662,2.04001668,1.27969267,1.21765195,0.24599463,0.00000000,0.03029860,0.32272571
-4.48724362,2.04868452,1.30166437,1.21705993,0.24831760,0.00000000,0.03412828,0.32524252
-4.48124062,2.05520997,1.31857468,1.21574197,0.24996042,0.00000000,0.03821715,0.32719141
-4.47523762,2.05984329,1.33037319,1.21387711,0.25095363,0.00000000,0.04254320,0.32860691
-4.46923462,2.06286708,1.33711593,1.21164519,0.25134456,0.00000000,0.04707793,0.32953614
-4.46323162,2.06459228,1.33896056,1.20922500,0.25119643,0.00000000,0.05178663,0.33003782
-4.45722861,2.06535461,1.33615873,1.20679315,0.25058696,0.00000000,0.05662886,0.33018108
-4.45122561,2.06551150,1.32904616,1.20452388,0.24960668,0.00000000,0.06155926,0.33004409
-4.44522261,2.06543921,1.31803083,1.20258939,0.24835693,0.00000000,0.06652860,0.32971261
-4.43921961,2.06553025,1.30357994,1.20116067,0.24694763,0.00000000,0.07148507,0.32927833
-4.43321661,2.06619059,1.28620613,1.20040842,0.24549490,0.00000000,0.07637578,0.32883712
-4.42721361,2.06783662,1.26645364,1.20050392,0.24411862,0.00000000,0.08114833,0.32848726
-4.42121061,2.07089143,1.24488463,1.20161944,0.24293984,0.00000000,0.08575252,0.32832752
-4.41520760,2.07577997,1.22206624,1.20392785,0.24207838,0.00000000,0.09014195,0.32845512
-4.40920460,2.08292295,1.19855862,1.20760125,0.24165029,0.00000000,0.09427553,0.32896366
-4.40320160,2.09272900,1.17490386,1.21280835,0.24176555,0.00000000,0.09811878,0.32994084
-4.39719860,2.10558507,1.15161626,1.21971041,0.24252576,0.00000000,0.10164488,0.33146613
-4.39119560,2.12184487,1.12917346,1.22845570,0.24402207,0.00000000,0.10483538,0.33360826
-4.38519260,2.14181566,1.10800883,1.23917262,0.24633314,0.00000000,0.10768048,0.33642267
-4.37918959,2.16574360,1.08850459,1.25196168,0.24952339,0.00000000,0.11017898,0.33994885
-4.37318659,2.19379824,1.07098592,1.26688659,0.25364140,0.00000000,0.11233778,0.34420781
-4.36718359,2.22605701,1.05571579,1.28396520,0.25871857,0.00000000,0.11417108,0.34919967
-4.36118059,2.26249045,1.04289073,1.30316054,0.26476806,0.00000000,0.11569917,0.35490149
-4.35517759,2.30294936,1.03263732,1.32437289,0.27178408,0.00000000,0.11694706,0.36126567
-4.34917459,2.34715483,1.02500989,1.34743345,0.27974154,0.00000000,0.11794289,0.36821883
-4.34317159,2.39469219,1.01998925,1.37210023,0.28859615,0.00000000,0.11871634,0.37566157
-4.33716858,2.44500979,1.01748291,1.39805673,0.29828488,0.00000000,0.11929701,0.38346901
-4.33116558,2.49742313,1.01732690,1.42491385,0.30872694,0.00000000,0.11971292,0.39149243
-4.32516258,2.55112487,1.01928925,1.45221523,0.31982515,0.00000000,0.11998928,0.39956196
-4.31915958,2.60520050,1.02307543,1.47944606,0.33146769,0.00000000,0.12014745,0.40749022
-4.31315658,2.65864955,1.02833565,1.50604514,0.34353026,0.00000000,0.12020424,0.41507708
-4.30715358,2.71041137,1.03467394,1.53141970,0.35587838,0.00000000,0.12017150,0.42211513
