energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.14757379,1.74868696,0.36206012,0.00719355,0.29174598,1.31337505,0.61075529,0.00000000
-5.14157079,1.71068829,0.34675681,0.00661310,0.27994213,1.29031245,0.60404384,0.00000000
-5.13556778,1.68386813,0.33390060,0.00612433,0.27203062,1.27462602,0.60064593,0.00000000
-5.12956478,1.66844501,0.32349843,0.00572940,0.26827151,1.26634707,0.60065649,0.00000000
-5.12356178,1.66446484,0.31551773,0.00542996,0.26889404,1.26537773,0.60410916,0.00000000
-5.11755878,1.67181222,0.30989027,0.00522713,0.27409430,1.27150169,0.61097956,0.00000000
-5.11155578,1.69022331,0.30651641,0.00512161,0.28403202,1.28439659,0.62118922,0.00000000
-5.10555278,1.71929912,0.30526960,0.00511361,0.29882655,1.30364731,0.63460995,0.00000000
-5.09954977,1.75851822,0.30600078,0.00520291,0.31855175,1.32875948,0.65106816,0.00000000
-5.09354677,1.80724820,0.30854266,0.00538873,0.34323006,1.35917235,0.67034891,0.00000000
-5.08754377,1.86475518,0.31271355,0.00566969,0.37282571,1.39427061,0.69219952,0.00000000
-5.08154077,1.93021123,0.31832078,0.00604370,0.40723746,1.43339475,0.71633259,0.00000000
-5.07553777,2.00269965,0.32516363,0.00650779,0.44629133,1.47584971,0.74242837,0.00000000
-5.06953477,2.08121844,0.33303566,0.00705800,0.48973368,1.52091185,0.77013674,0.00000000
-5.06353177,2.16468266,0.34172676,0.00768922,0.53722535,1.56783440,0.79907874,0.00000000
-5.05752876,2.25192633,0.35102459,0.00839505,0.58833743,1.61585173,0.82884819,0.00000000
-5.05152576,2.34170494,0.36071601,0.00916769,0.64254926,1.66418290,0.85901343,0.00000000
-5.04552276,2.43269964,0.37058821,0.00999787,0.69924924,1.71203499,0.88911972,0.00000000
-5.03951976,2.52352392,0.38042990,0.01087480,0.75773895,1.75860689,0.91869252,0.00000000
-5.03351676,2.61273399,0.39003269,0.01178625,0.81724087,1.80309401,0.94724187,0.00000000
-5.02751376,2.69884321,0.39919264,0.01271860,0.87690986,1.84469444,0.97426821,0.00000000
-5.02151076,2.78034123,0.40771212,0.01365703,0.93584837,1.88261693,0.99926962,0.00000000
-5.01550775,2.85571775,0.41540211,0.01458578,0.99312509,1.91609094,1.02175051,0.00000000
-5.00950475,2.92349074,0.42208472,0.01548841,1.04779654,1.94437863,1.04123162,0.00000000
-5.00350175,2.98223827,0.42759610,0.01634824,1.09893084,1.96678884,1.05726109,0.00000000
-4.99749875,3.03063302,0.43178945,0.01714871,1.14563292,1.98269240,1.06942619,0.00000000
-4.99149575,3.06747816,0.43453820,0.01787383,1.18706991,1.99153848,1.07736520,0.00000000
-4.98549275,3.09174284,0.43573905,0.01850870,1.22249583,1.99287102,1.08077901,0.00000000
-4.97948974,3.10259581,0.43531473,0.01903989,1.25127429,1.98634452,1.07944176,0.00000000
-4.97348674,3.09943516,0.43321640,0.01945594,1.27289824,1.97173834,1.07320999,0.00000000
-4.96748374,3.08191279,0.42942540,0.01974769,1.28700576,1.94896853,1.06202975,0.00000000
-4.96148074,3.04995200,0.42395433,0.01990862,1.29339117,1.91809648,1.04594125,0.00000000
-4.95547774,3.00375705,0.41684725,0.01993507,1.29201089,1.87933364,1.02508067,0.00000000
-4.94947474,2.94381400,0.40817901,0.01982639,1.28298376,1.83304195,0.99967901,0.00000000
-4.94347174,2.87088253,0.39805365,0.01958496,1.26658599,1.77972944,0.97005778,0.00000000
-4.93746873,2.78597876,0.38660199,0.01921615,1.24324078,1.72004134,0.93662185,0.00000000
-4.93146573,2.69034982,0.37397829,0.01872813,1.21350340,1.65474656,0.89984953,0.00000000
-4.92546273,2.58544117,0.36035634,0.01813162,1.17804236,1.58472018,0.86028038,0.00000000
-4.91945973,2.47285797,0.34592500,0.01743953,1.13761774,1.51092259,0.81850127,0.00000000
-4.91345673,2.35432229,0.33088338,0.01666657,1.09305759,1.43437603,0.77513126,0.00000000
-4.90745373,2.23162794,0.31543583,0.01582881,1.04523361,1.35613956,0.73080587,0.00000000
-4.90145073,2.10659471,0.29978707,0.01494317,0.99503717,1.27728335,0.68616157,0.00000000
-4.89544772,1.98102399,0.28413736,0.01402695,0.94335659,1.19886341,0.64182081,0.00000000
-4.88944472,1.85665732,0.26867824,0.01309736,0.89105659,1.12189761,0.59837846,0.00000000
-4.88344172,1.73513927,0.25358860,0.01217109,0.83896058,1.04734382,0.55638980,0.00000000
-4.87743872,1.61798596,0.23903145,0.01126391,0.78783619,0.97608093,0.51636066,0.00000000
-4.87143572,1.50655969,0.22515132,0.01039033,0.73838439,0.90889320,0.47873975,0.00000000
-4.86543272,1.40205035,0.21207235,0.00956335,0.69123211,0.84645827,0.44391336,0.00000000
-4.85942971,1.30546355,0.19989709,0.00879427,0.64692840,0.78933906,0.41220234,0.00000000
-4.85342671,1.21761520,0.18870593,0.00809255,0.60594359,0.73797934,0.38386132,0.00000000
-4.84742371,1.13913210,0.17855716,0.00746580,0.56867115,0.69270297,0.35907980,0.00000000
-4.84142071,1.07045764,0.16948757,0.00691972,0.53543174,0.65371639,0.33798498,0.00000000
-4.83541771,1.01186188,0.16151354,0.00645825,0.50647864,0.62111390,0.32064583,0.00000000
-4.82941471,0.96345490,0.15463243,0.00608364,0.48200426,0.59488529,0.30707816,0.00000000
-4.82341171,0.92520237,0.14882440,0.00579657,0.46214682,0.57492526,0.29725026,0.00000000
-4.81740870,0.89694250,0.14405432,0.00559636,0.44699696,0.56104416,0.29108874,0.00000000
-4.81140570,0.87840325,0.14027393,0.00548115,0.43660356,0.55297934,0.28848436,0.00000000
-4.80540270,0.86921914,0.13742400,0.00544805,0.43097853,0.55040691,0.28929740,0.00000000
-4.79939970,0.86894691,0.13543658,0.00549331,0.43010028,0.55295322,0.29336258,0.00000000
-4.79339670,0.87707956,0.13423711,0.00561252,0.43391563,0.56020585,0.30049322,0.00000000
-4.78739370,0.89305831,0.13374649,0.00580073,0.44234021,0.57172381,0.31048457,0.00000000
-4.78139070,0.91628251,0.13388302,0.00605254,0.45525727,0.58704672,0.32311637,0.00000000
-4.77538769,0.94611719,0.13456411,0.00636227,0.47251521,0.60570285,0.33815461,0.00000000
-4.76938469,0.98189875,0.13570778,0.00672395,0.49392400,0.62721602,0.35535264,0.00000000
-4.76338169,1.02293873,0.13723396,0.00713148,0.51925086,0.65111138,0.37445168,0.00000000
-4.75737869,1.06852636,0.13906549,0.00757858,0.54821566,0.67692015,0.39518113,0.00000000
-4.75137569,1.11793026,0.14112892,0.00805890,0.58048650,0.70418353,0.41725865,0.00000000
-4.74537269,1.17039990,0.14335502,0.00856605,0.61567603,0.73245602,0.44039044,0.00000000
-4.73936968,1.22516755,0.14567918,0.00909360,0.65333900,0.76130832,0.46427187,0.00000000
-4.73336668,1.28145115,0.14804151,0.00963518,0.69297160,0.79033016,0.48858878,0.00000000
-4.72736368,1.33845887,0.15038697,0.01018453,0.73401305,0.81913330,0.51301956,0.00000000
-4.72136068,1.39539575,0.15266534,0.01073554,0.77584977,0.84735489,0.53723820,0.00000000
-4.71535768,1.45147271,0.15483126,0.01128242,0.81782242,0.87466140,0.56091844,0.00000000
-4.70935468,1.50591817,0.15684424,0.01181977,0.85923591,0.90075323,0.58373900,0.00000000
-4.70335168,1.55799218,0.15866888,0.01234270,0.89937232,0.92537001,0.60538987,0.00000000
-4.69734867,1.60700284,0.16027509,0.01284701,0.93750647,0.94829649,0.62557942,0.00000000
-4.69134567,1.65232436,0.16163857,0.01332930,0.97292369,0.96936880,0.64404224,0.00000000
-4.68534267,1.69341620,0.16274132,0.01378713,1.00493927,0.98848084,0.66054726,0.00000000
-4.67933967,1.72984222,0.16357227,0.01421914,1.03291863,1.00559034,0.67490578,0.00000000
-4.67333667,1.76128889,0.16412794,0.01462517,1.05629760,1.02072418,0.68697911,0.00000000
-4.66733367,1.78758124,0.16441308,0.01500631,1.07460164,1.03398239,0.69668516,0.00000000
-4.66133067,1.80869561,0.16444108,0.01536497,1.08746311,1.04554037,0.70400374,0.00000000
-4.65532766,1.82476787,0.16423427,0.01570482,1.09463567,1.05564881,0.70897998,0.00000000
-4.64932466,1.83609633,0.16382380,0.01603076,1.09600508,1.06463088,0.71172564,0.00000000
-4.64332166,1.84313851,0.16324919,0.01634879,1.09159545,1.07287645,0.71241800,0.00000000
-4.63731866,1.84650147,0.16255738,0.01666580,1.08157085,1.08083307,0.71129615,0.00000000
-4.63131566,1.84692535,0.16180127,0.01698935,1.06623174,1.08899381,0.70865474,0.00000000
-4.62531266,1.84526074,0.16103786,0.01732739,1.04600640,1.09788214,0.70483521,0.00000000
-4.61930965,1.84244020,0.16032590,0.01768792,1.02143764,1.10803425,0.70021489,0.00000000
-4.61330665,1.83944517,0.15972312,0.01807865,0.99316527,1.11997933,0.69519417,0.00000000
-4.60730365,1.83726935,0.15928341,0.01850662,0.96190504,1.13421867,0.69018245,0.00000000
-4.60130065,1.83688040,0.15905366,0.01897785,0.92842518,1.15120440,0.68558328,0.00000000
-4.59529765,1.83918138,0.15907089,0.01949703,0.89352124,1.17131879,0.68177945,0.00000000
-4.58929465,1.84497395,0.15935951,0.02006715,0.85799070,1.19485527,0.67911871,0.00000000
-4.58329165,1.85492500,0.15992903,0.02068934,0.82260807,1.22200198,0.67790072,0.00000000
-4.57728864,1.86953832,0.16077237,0.02136263,0.78810190,1.25282887,0.67836593,0.00000000
-4.57128564,1.88913282,0.16186491,0.02208392,0.75513421,1.28727916,0.68068684,0.00000000
-4.56528264,1.91382829,0.16316434,0.02284790,0.72428344,1.32516556,0.68496221,0.00000000
-4.55927964,1.94353950,0.16461135,0.02364722,0.69603125,1.36617189,0.69121434,0.00000000
-4.55327664,1.97797893,0.16613130,0.02447261,0.67075356,1.40985992,0.69938971,0.00000000
-4.54727364,2.01666802,0.16763661,0.02531319,0.64871596,1.45568154,0.70936283,0.00000000
-4.54127064,2.05895632,0.16902996,0.02615679,0.63007345,1.50299560,0.72094323,0.00000000
-4.53526763,2.10404772,0.17020804,0.02699035,0.61487407,1.55108885,0.73388509,0.00000000
-4.52926463,2.15103232,0.17106574,0.02780041,0.60306608,1.59920008,0.74789917,0.00000000
-4.52326163,2.19892248,0.17150048,0.02857353,0.59450813,1.64654631,0.76266639,0.00000000
-4.51725863,2.24669125,0.17141662,0.02929679,0.58898163,1.69234992,0.77785225,0.00000000
-4.51125563,2.29331128,0.17072949,0.02995827,0.58620473,1.73586533,0.79312166,0.00000000
-4.50525263,2.33779258,0.16936909,0.03054740,0.58584715,1.77640411,0.80815304,0.00000000
-4.49924962,2.37921711,0.16728315,0.03105539,0.58754517,1.81335731,0.82265139,0.00000000
-4.49324662,2.41676895,0.16443930,0.03147543,0.59091616,1.84621397,0.83635940,0.00000000
-4.48724362,2.44975865,0.16082652,0.03180293,0.59557217,1.87457494,0.84906619,0.00000000
-4.48124062,2.47764087,0.15645556,0.03203557,0.60113203,1.89816165,0.86061333,0.00000000
-4.47523762,2.50002483,0.15135849,0.03217328,0.60723187,1.91681918,0.87089776,0.00000000
-4.46923462,2.51667735,0.14558734,0.03221819,0.61353352,1.93051397,0.87987169,0.00000000
-4.46323162,2.52751876,0.13921201,0.03217434,0.61973111,1.93932623,0.88753950,0.00000000
-4.45722861,2.53261229,0.13231751,0.03204745,0.62555554,1.94343767,0.89395186,0.00000000
-4.45122561,2.53214784,0.12500069,0.03184460,0.63077707,1.94311532,0.89919765,0.00000000
-4.44522261,2.52642133,0.11736676,0.03157377,0.63520626,1.93869247,0.90339400,0.00000000
-4.43921961,2.51581099,0.10952559,0.03124350,0.63869339,1.93054778,0.90667525,0.00000000
-4.43321661,2.50075204,0.10158810,0.03086246,0.64112666,1.91908374,0.90918145,0.00000000
-4.42721361,2.48171127,0.09366292,0.03043907,0.64242951,1.90470578,0.91104712,0.00000000
-4.42121061,2.45916285,0.08585334,0.02998112,0.64255724,1.88780295,0.91239091,0.00000000
-4.41520760,2.43356685,0.07825477,0.02949554,0.64149340,1.86873137,0.91330677,0.00000000
-4.40920460,2.40535117,0.07095272,0.02898811,0.63924594,1.84780117,0.91385720,0.00000000
-4.40320160,2.37489799,0.06402142,0.02846338,0.63584360,1.82526741,0.91406883,0.00000000
-4.39719860,2.34253508,0.05752292,0.02792457,0.63133249,1.80132550,0.91393067,0.00000000
-4.39119560,2.30853202,0.05150692,0.02737360,0.62577313,1.77611105,0.91339489,0.00000000
-4.38519260,2.27310135,0.04601091,0.02681121,0.61923794,1.74970393,0.91238023,0.00000000
-4.37918959,2.23640397,0.04106093,0.02623711,0.61180912,1.72213609,0.91077757,0.00000000
-4.37318659,2.19855814,0.03667255,0.02565017,0.60357707,1.69340243,0.90845733,0.00000000
-4.36718359,2.15965113,0.03285213,0.02504875,0.59463903,1.66347392,0.90527810,0.00000000
-4.36118059,2.11975229,0.02959821,0.02443094,0.58509807,1.63231181,0.90109601,0.00000000
-4.35517759,2.07892649,0.02690299,0.02379482,0.57506200,1.59988206,0.89577405,0.00000000
-4.34917459,2.03724668,0.02475366,0.02313880,0.56464240,1.56616882,0.88919087,0.00000000
-4.34317159,1.99480463,0.02313366,0.02246180,0.55395336,1.53118608,0.88124835,0.00000000
-4.33716858,1.95171877,0.02202376,0.02176347,0.54310991,1.49498670,0.87187762,0.00000000
-4.33116558,1.90813865,0.02140286,0.02104432,0.53222617,1.45766805,0.86104304,0.00000000
-4.32516258,1.86424554,0.02124857,0.02030584,0.52141300,1.41937412,0.84874404,0.00000000
-4.31915958,1.82024913,0.02153748,0.01955045,0.51077532,1.38029375,0.83501470,0.00000000
-4.31315658,1.77638056,0.02224524,0.01878149,0.50040906,1.34065524,0.81992130,0.00000000
-4.30715358,1.73288218,0.02334635,0.01800310,0.49039799,1.30071769,0.80355789,0.00000000
