energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-6.00000000,5.82626050,0.01816266,0.07208990,2.11385894,0.62446694,0.10878458,3.50483342,0.58844521,0.28629323
-5.99399700,5.72423501,0.01793631,0.07280617,2.07253358,0.62034781,0.10563218,3.43808015,0.57546035,0.28278261
-5.98799400,5.61305318,0.01766847,0.07360266,2.02625547,0.61508722,0.10252507,3.36530014,0.56223097,0.27887283
-5.98199100,5.49379522,0.01736114,0.07444348,1.97571842,0.60878821,0.09948225,3.28729109,0.54881155,0.27456367
-5.97598799,5.36766848,0.01701701,0.07529263,1.92165038,0.60156910,0.09652559,3.20492665,0.53526355,0.26986570
-5.96998499,5.23595654,0.01663930,0.07611467,1.86479106,0.59355765,0.09367849,3.11912257,0.52165096,0.26479875
-5.96398199,5.09996690,0.01623160,0.07687524,1.80586980,0.58488483,0.09096453,3.03080228,0.50803592,0.25939020
-5.95797899,4.96098026,0.01579773,0.07754179,1.74558474,0.57567872,0.08840608,2.94086356,0.49447463,0.25367309
-5.95197599,4.82020354,0.01534159,0.07808412,1.68458413,0.56605873,0.08602299,2.85014790,0.48101387,0.24768430
-5.94597299,4.67872905,0.01486704,0.07847498,1.62345072,0.55613052,0.08383144,2.75941396,0.46768821,0.24146266
-5.93996998,4.53750130,0.01437785,0.07869059,1.56268952,0.54598180,0.08184289,2.66931616,0.45451829,0.23504731
-5.93396698,4.39729293,0.01387757,0.07871101,1.50271962,0.53567919,0.08006331,2.58038916,0.44150994,0.22847616
-5.92796398,4.25869013,0.01336951,0.07852050,1.44387001,0.52526636,0.07849260,2.49303869,0.42865444,0.22178467
-5.92196098,4.12208797,0.01285672,0.07810768,1.38637933,0.51476346,0.07712435,2.40753880,0.41592965,0.21500478
-5.91595798,3.98769504,0.01234195,0.07746558,1.33039943,0.50416777,0.07594575,2.32403526,0.40330203,0.20816428
-5.90995498,3.85554681,0.01182767,0.07659160,1.27600219,0.49345564,0.07493786,2.24255452,0.39072931,0.20128633
-5.90395198,3.72552633,0.01131604,0.07548727,1.22318905,0.48258541,0.07407611,2.16301751,0.37816373,0.19438938
-5.89794897,3.59739086,0.01080897,0.07415801,1.17190270,0.47150133,0.07333098,2.08525733,0.36555545,0.18748726
-5.89194597,3.47080292,0.01030811,0.07261271,1.12204006,0.46013808,0.07266895,2.00903964,0.35285618,0.18058962
-5.88594297,3.34536379,0.00981489,0.07086328,1.07346608,0.44842567,0.07205358,1.93408478,0.34002254,0.17370247
-5.87993997,3.22064796,0.00933052,0.06892423,1.02602744,0.43629460,0.07144671,1.86009036,0.32701920,0.16682898
-5.87393697,3.09623672,0.00885607,0.06681214,0.97956576,0.42368083,0.07080975,1.78675334,0.31382158,0.15997030
-5.86793397,2.97174954,0.00839246,0.06454518,0.93392964,0.41053045,0.07010498,1.71379063,0.30041791,0.15312655
-5.86193097,2.84687193,0.00794051,0.06214275,0.88898519,0.39680377,0.06929689,1.64095740,0.28681067,0.14629775
-5.85592796,2.72137875,0.00750100,0.05962502,0.84462469,0.38247865,0.06835332,1.56806246,0.27301739,0.13948475
-5.84992496,2.59515224,0.00707467,0.05701270,0.80077329,0.36755306,0.06724667,1.49498025,0.25907079,0.13269010
-5.84392196,2.46819441,0.00666233,0.05432671,0.75739344,0.35204653,0.06595472,1.42165912,0.24501822,0.12591881
-5.83791896,2.34063350,0.00626485,0.05158809,0.71448737,0.33600074,0.06446150,1.34812592,0.23092062,0.11917890
-5.83191596,2.21272471,0.00588324,0.04881781,0.67209745,0.31947909,0.06275768,1.27448690,0.21685104,0.11248189
-5.82591296,2.08484550,0.00551870,0.04603674,0.63030481,0.30256537,0.06084093,1.20092511,0.20289273,0.10584298
-5.81990995,1.95748602,0.00517266,0.04326559,0.58922639,0.28536163,0.05871590,1.12769479,0.18913708,0.09928115
-5.81390695,1.83123546,0.00484680,0.04052492,0.54901061,0.26798536,0.05639398,1.05511312,0.17568140,0.09281899
-5.80790395,1.70676500,0.00454314,0.03783512,0.50983220,0.25056618,0.05389282,0.98354986,0.16262665,0.08648241
-5.80190095,1.58480841,0.00426402,0.03521640,0.47188622,0.23324220,0.05123569,0.91341555,0.15007533,0.08030016
-5.79589795,1.46614122,0.00401211,0.03268877,0.43538180,0.21615614,0.04845055,0.84514866,0.13812940,0.07430322
-5.78989495,1.35155917,0.00379046,0.03027202,0.40053570,0.19945154,0.04556912,0.77920252,0.12688852,0.06852415
-5.78389195,1.24185704,0.00360244,0.02798563,0.36756602,0.18326905,0.04262575,0.71603229,0.11644839,0.06299633
-5.77788894,1.13780841,0.00345173,0.02584869,0.33668619,0.16774305,0.03965631,0.65608252,0.10689944,0.05775321
-5.77188594,1.04014694,0.00334226,0.02387978,0.30809950,0.15299860,0.03669706,0.59977574,0.09832559,0.05282754
-5.76588294,0.94954971,0.00327815,0.02209683,0.28199403,0.13914894,0.03378359,0.54750222,0.09080337,0.04825071
-5.75987994,0.86662284,0.00326362,0.02051699,0.25853829,0.12629339,0.03094984,0.49961110,0.08440106,0.04405210
-5.75387694,0.79188955,0.00330287,0.01915644,0.23787733,0.11451586,0.02822724,0.45640309,0.07917793,0.04025855
-5.74787394,0.72578075,0.00339996,0.01803024,0.22012956,0.10388388,0.02564402,0.41812456,0.07518361,0.03689395
-5.74187094,0.66862790,0.00355868,0.01715216,0.20538387,0.09444809,0.02322465,0.38496323,0.07245735,0.03397892
-5.73586793,0.62065818,0.00378233,0.01653448,0.19369740,0.08624218,0.02098950,0.35704496,0.07102730,0.03153059
-5.72986493,0.58199161,0.00407361,0.01618788,0.18509357,0.07928328,0.01895460,0.33443201,0.07090971,0.02956255
-5.72386193,0.55263999,0.00443440,0.01612130,0.17956048,0.07357263,0.01713168,0.31712216,0.07210803,0.02808481
-5.71785893,0.53250736,0.00486558,0.01634176,0.17704971,0.06909660,0.01552822,0.30504892,0.07461199,0.02710391
-5.71185593,0.52139205,0.00536686,0.01685430,0.17747535,0.06582786,0.01414771,0.29808259,0.07839662,0.02662309
-5.70585293,0.51898992,0.00593662,0.01766190,0.18071350,0.06372688,0.01299004,0.29603213,0.08342136,0.02664248
-5.69984992,0.52489912,0.00657175,0.01876543,0.18660221,0.06274342,0.01205191,0.29864786,0.08962920,0.02715939
-5.69384692,0.53862616,0.00726756,0.02016365,0.19494196,0.06281835,0.01132735,0.30562506,0.09694615,0.02816857
-5.68784392,0.55959359,0.00801770,0.02185320,0.20549688,0.06388549,0.01080828,0.31660848,0.10528084,0.02966255
-5.68184092,0.58714933,0.00881415,0.02382876,0.21799671,0.06587360,0.01048506,0.33119790,0.11452470,0.03163195
-5.67583792,0.62057781,0.00964728,0.02608312,0.23213979,0.06870857,0.01034708,0.34895484,0.12455247,0.03406581
-5.66983492,0.65911309,0.01050592,0.02860737,0.24759702,0.07231564,0.01038335,0.36941033,0.13522340,0.03695194
-5.66383192,0.70195389,0.01137756,0.03139120,0.26401692,0.07662181,0.01058298,0.39207405,0.14638295,0.04027729
-5.65782891,0.74828057,0.01224857,0.03442313,0.28103180,0.08155835,0.01093573,0.41644452,0.15786524,0.04402826
-5.65182591,0.79727374,0.01310451,0.03769091,0.29826497,0.08706331,0.01143244,0.44202035,0.16949601,0.04819110
-5.64582291,0.84813425,0.01393047,0.04118189,0.31533883,0.09308412,0.01206543,0.46831228,0.18109627,0.05275228
-5.63981991,0.90010404,0.01471148,0.04488351,0.33188371,0.09958007,0.01282878,0.49485582,0.19248636,0.05769888
-5.63381691,0.95248719,0.01543289,0.04878373,0.34754706,0.10652472,0.01371862,0.52122388,0.20349040,0.06301897
-5.62781391,1.00467044,0.01608089,0.05287157,0.36200289,0.11390800,0.01473324,0.54703918,0.21394104,0.06870208
-5.62181091,1.05614241,0.01664284,0.05713761,0.37496083,0.12173809,0.01587318,0.57198573,0.22368415,0.07473964
-5.61580790,1.10651062,0.01710775,0.06157453,0.38617466,0.13004274,0.01714112,0.59581898,0.23258353,0.08112543
-5.60980490,1.15551550,0.01746662,0.06617763,0.39544973,0.13887019,0.01854182,0.61837407,0.24052520,0.08785618
-5.60380190,1.20304066,0.01771270,0.07094534,0.40264910,0.14828937,0.02008180,0.63957175,0.24742127,0.09493203
-5.59779890,1.24911880,0.01784178,0.07587968,0.40769790,0.15838952,0.02176904,0.65942157,0.25321321,0.10235718
-5.59179590,1.29393282,0.01785229,0.08098677,0.41058583,0.16927898,0.02361252,0.67802205,0.25787424,0.11014045
-5.58579290,1.33781184,0.01774533,0.08627718,0.41136748,0.18108337,0.02562174,0.69555775,0.26141099,0.11829593
-5.57978989,1.38122218,0.01752466,0.09176631,0.41016062,0.19394289,0.02780614,0.71229316,0.26386404,0.12684356
-5.57378689,1.42475335,0.01719649,0.09747461,0.40714218,0.20800907,0.03017450,0.72856364,0.26530765,0.13580965
-5.56778389,1.46909958,0.01676929,0.10342778,0.40254239,0.22344074,0.03273434,0.74476361,0.26584838,0.14522735
-5.56178089,1.51503735,0.01625347,0.10965676,0.39663707,0.24039958,0.03549132,0.76133244,0.26562280,0.15513690
-5.55577789,1.56339963,0.01566098,0.11619758,0.38973844,0.25904507,0.03844867,0.77873855,0.26479434,0.16558567
-5.54977489,1.61504763,0.01500493,0.12309098,0.38218478,0.27952922,0.04160666,0.79746223,0.26354932,0.17662787
-5.54377189,1.67084086,0.01429911,0.13038182,0.37432943,0.30199097,0.04496223,0.81797787,0.26209220,0.18832385
-5.53776888,1.73160634,0.01355757,0.13811809,0.36652937,0.32655045,0.04850863,0.84073606,0.26064035,0.20073894
-5.53176588,1.79810775,0.01279419,0.14634966,0.35913392,0.35330331,0.05223520,0.86614626,0.25941828,0.21394167
-5.52576288,1.87101520,0.01202224,0.15512665,0.35247393,0.38231507,0.05612726,0.89456051,0.25865152,0.22800140
-5.51975988,1.95087640,0.01125410,0.16449735,0.34685165,0.41361566,0.06016612,0.92625857,0.25856028,0.24298530
-5.51375688,2.03808969,0.01050091,0.17450585,0.34253182,0.44719433,0.06432915,0.96143498,0.25935303,0.25895463
-5.50775388,2.13287951,0.00977234,0.18518921,0.33973400,0.48299497,0.06859006,1.00018815,0.26122015,0.27596046
-5.50175088,2.23527491,0.00907649,0.19657443,0.33862638,0.52091195,0.07291907,1.04251195,0.26432771,0.29403891
-5.49574787,2.34509145,0.00841974,0.20867515,0.33932121,0.56078670,0.07728331,1.08828961,0.26881167,0.31320597
-5.48974487,2.46191717,0.00780676,0.22148835,0.34187195,0.60240516,0.08164722,1.13729043,0.27477253,0.33345230
-5.48374187,2.58510301,0.00724057,0.23499105,0.34627199,0.64549619,0.08597291,1.18916905,0.28227069,0.35473802
-5.47773887,2.71375843,0.00672261,0.24913737,0.35245511,0.68973129,0.09022065,1.24346748,0.29132263,0.37698809
-5.47173587,2.84675270,0.00625291,0.26385600,0.36029749,0.73472563,0.09434927,1.29961993,0.30189820,0.40008831
-5.46573287,2.98272263,0.00583024,0.27904837,0.36962126,0.78004069,0.09831673,1.35696046,0.31391902,0.42388251
-5.45972986,3.12008709,0.00545235,0.29458775,0.38019940,0.82518870,0.10208048,1.41473336,0.32725833,0.44817110
-5.45372686,3.25706899,0.00511612,0.31031935,0.39176201,0.86963884,0.10559811,1.47210643,0.34174227,0.47271137
-5.44772386,3.39172479,0.00481786,0.32606173,0.40400357,0.91282540,0.10882778,1.52818683,0.35715278,0.49721970
-5.44172086,3.52198174,0.00455345,0.34160943,0.41659129,0.95415783,0.11172889,1.58203962,0.37323217,0.52137589
-5.43571786,3.64568238,0.00431859,0.35673707,0.42917416,0.99303259,0.11426268,1.63270849,0.38968922,0.54482956
-5.42971486,3.76063578,0.00410894,0.37120468,0.44139260,1.02884661,0.11639296,1.67923851,0.40620689,0.56720870
-5.42371186,3.86467436,0.00392031,0.38476436,0.45288837,1.06101194,0.11808683,1.72070042,0.42245141,0.58813003
-5.41770885,3.95571485,0.00374879,0.39716783,0.46331469,1.08897138,0.11931547,1.75621568,0.43808245,0.60721099
-5.41170585,4.03182154,0.00359086,0.40817488,0.47234599,1.11221441,0.12005496,1.78498185,0.45276421,0.62408284
-5.40570285,4.09126963,0.00344347,0.41756225,0.47968731,1.13029290,0.12028713,1.80629720,0.46617697,0.63840450
-5.39969985,4.13260628,0.00330412,0.42513256,0.48508284,1.14283607,0.12000028,1.81958391,0.47802872,0.64987635
-5.39369685,4.15470691,0.00317086,0.43072296,0.48832349,1.14956390,0.11918994,1.82440875,0.48806644,0.65825361
-5.38769385,4.15682406,0.00304234,0.43421312,0.48925306,1.15029853,0.11785945,1.82050060,0.49608655,0.66335844
-5.38169085,4.13862667,0.00291781,0.43553203,0.48777291,1.14497301,0.11602043,1.80776362,0.50194411,0.66509042
-5.37568784,4.10022758,0.00279707,0.43466349,0.48384496,1.13363690,0.11369304,1.78628583,0.50556034,0.66343458
-5.36968484,4.04219772,0.00268044,0.43164977,0.47749279,1.11645851,0.11090599,1.75634211,0.50692816,0.65846691
-5.36368184,3.96556577,0.00256873,0.42659336,0.46880084,1.09372335,0.10769635,1.71839166,0.50611529,0.65035664
-5.35767884,3.87180294,0.00246319,0.41965668,0.45791179,1.06582893,0.10410910,1.67306954,0.50326502,0.63936548
-5.35167584,3.76279289,0.00236537,0.41105965,0.44502207,1.03327588,0.10019633,1.62117258,0.49859417,0.62584356
-5.34567284,3.64078773,0.00227716,0.40107530,0.43037579,0.99665582,0.09601631,1.56364004,0.49238857,0.61022225
-5.33966983,3.50835138,0.00220059,0.39002338,0.41425720,0.95663614,0.09163222,1.50152951,0.48499593,0.59300417
-5.33366683,3.36829235,0.00213787,0.37826245,0.39698204,0.91394249,0.08711075,1.43598901,0.47681650,0.57475074
-5.32766383,3.22358832,0.00209119,0.36618058,0.37888802,0.86933952,0.08252050,1.36822613,0.46829169,0.55606774
-5.32166083,3.07730521,0.00206276,0.35418507,0.36032488,0.82361045,0.07793036,1.29947539,0.45989103,0.53758938
-5.31565783,2.93251384,0.00205463,0.34269160,0.34164421,0.77753648,0.07340776,1.23096500,0.45209807,0.51996166
-5.30965483,2.79220684,0.00206870,0.33211311,0.32318964,0.73187647,0.06901697,1.16388402,0.44539558,0.50382536
-5.30365183,2.65921911,0.00210664,0.32284893,0.30528744,0.68734790,0.06481754,1.09935133,0.44025051,0.48979946
-5.29764882,2.53615422,0.00216983,0.31527442,0.28823815,0.64460945,0.06086277,1.03838723,0.43709950,0.47846537
-5.29164582,2.42531940,0.00225933,0.30973139,0.27230923,0.60424603,0.05719849,0.98188877,0.43633522,0.47035250
-5.28564282,2.32867099,0.00237588,0.30651972,0.25772919,0.56675649,0.05386195,0.93060956,0.43829402,0.46592561
-5.27963982,2.24777205,0.00251991,0.30589019,0.24468318,0.53254452,0.05088107,0.88514469,0.44324556,0.46557405
-5.27363682,2.18376324,0.00269151,0.30803885,0.23331035,0.50191284,0.04827392,0.84592119,0.45138453,0.46960329
-5.26763382,2.13734755,0.00289052,0.31310281,0.22370279,0.47506079,0.04604856,0.81319427,0.46282480,0.47822867
-5.26163082,2.10878906,0.00311658,0.32115763,0.21590637,0.45208533,0.04420311,0.78704949,0.47759642,0.49157156
-5.25562781,2.09792530,0.00336919,0.33221619,0.20992306,0.43298532,0.04272616,0.76741045,0.49564517,0.50965761
-5.24962481,2.10419254,0.00364785,0.34622902,0.20571494,0.41766871,0.04159748,0.75405199,0.51683506,0.53241735
-5.24362181,2.12666272,0.00395213,0.36308597,0.20320946,0.40596245,0.04078892,0.74661811,0.54095341,0.55968858
-5.23761881,2.16409037,0.00428183,0.38261901,0.20230602,0.39762461,0.04026555,0.74464398,0.56771842,0.59122061
-5.23161581,2.21496782,0.00463710,0.40460621,0.20288327,0.39235822,0.03998701,0.74758130,0.59678885,0.62668014
-5.22561281,2.27758647,0.00501856,0.42877649,0.20480715,0.38982633,0.03990892,0.75482588,0.62777557,0.66565834
-5.21960980,2.35010171,0.00542746,0.45481532,0.20793915,0.38966771,0.03998437,0.76574655,0.66025439,0.70767923
-5.21360680,2.43059935,0.00586577,0.48237085,0.21214447,0.39151251,0.04016552,0.77971403,0.69377968,0.75220890
-5.20760380,2.51716082,0.00633624,0.51106071,0.21729984,0.39499744,0.04040505,0.79612884,0.72789835,0.79866554
-5.20160080,2.60792496,0.00684248,0.54047909,0.22330046,0.39977981,0.04065759,0.81444690,0.76216354,0.84643010
-5.19559780,2.70114406,0.00738898,0.57020415,0.23006586,0.40554980,0.04088101,0.83420177,0.79614747,0.89485728
-5.18959480,2.79523224,0.00798100,0.59980557,0.23754435,0.41204078,0.04103756,0.85502268,0.82945311,0.94328696
-5.18359180,2.88880440,0.00862455,0.62885217,0.24571575,0.41903696,0.04109474,0.87664719,0.86172395,0.99105572
-5.17758879,2.98070441,0.00932617,0.65691962,0.25459227,0.42637830,0.04102604,0.89892819,0.89265185,1.03750844
-5.17158579,3.07002192,0.01009274,0.68359788,0.26421745,0.43396256,0.04081131,0.92183466,0.92198238,1.08200974
-5.16558279,3.15609718,0.01093120,0.70849856,0.27466298,0.44174416,0.04043701,0.94544614,0.94951776,1.12395528
-5.15957979,3.23851428,0.01184818,0.73126195,0.28602373,0.44973035,0.03989611,0.96994101,0.97511715,1.16278250
-5.15357679,3.31708356,0.01284969,0.75156352,0.29841098,0.45797466,0.03918780,0.99557937,0.99869455,1.19798094
-5.14757379,3.39181433,0.01394066,0.76912002,0.31194419,0.46656802,0.03831701,1.02268097,1.02021439,1.22910161
-5.14157079,3.46287982,0.01512455,0.78369474,0.32674176,0.47562824,0.03729373,1.05159956,1.03968523,1.25576552
-5.13556778,3.53057640,0.01640293,0.79510203,0.34291114,0.48528820,0.03613217,1.08269492,1.05715191,1.27767094
-5.12956478,3.59527951,0.01777509,0.80321087,0.36053895,0.49568352,0.03484993,1.11630397,1.07268662,1.29459933
-5.12356178,3.65739893,0.01923774,0.80794737,0.37968148,0.50694043,0.03346699,1.15271273,1.08637957,1.30641967
-5.11755878,3.71733602,0.02078469,0.80929611,0.40035637,0.51916442,0.03200480,1.19213058,1.09832959,1.31309117
-5.11155578,3.77544533,0.02240675,0.80730025,0.42253584,0.53243043,0.03048535,1.23466848,1.10863550,1.31466408
-5.10555278,3.83200299,0.02409161,0.80206044,0.44614203,0.54677505,0.02893036,1.28032237,1.11738850,1.31127870
-5.09954977,3.88718359,0.02582394,0.79373245,0.47104477,0.56219123,0.02736052,1.32896291,1.12466617,1.30316244
-5.09354677,3.94104682,0.02758556,0.78252355,0.49706217,0.57862577,0.02579491,1.38033234,1.13052842,1.29062512
-5.08754377,3.99353475,0.02935581,0.76868788,0.52396400,0.59597978,0.02425055,1.43404872,1.13501562,1.27405248
-5.08154077,4.04447961,0.03111195,0.75252074,0.55147789,0.61411205,0.02274208,1.48961754,1.13814895,1.25389811
-5.07553777,4.09362152,0.03282979,0.73435203,0.57929820,0.63284505,0.02128156,1.54645014,1.13993301,1.23067396
-5.06953477,4.14063481,0.03448431,0.71453912,0.60709707,0.65197330,0.01987853,1.60388811,1.14036045,1.20493974
-5.06353177,4.18516116,0.03605041,0.69345909,0.63453724,0.67127356,0.01854004,1.66123220,1.13941834,1.17729131
-5.05752876,4.22684707,0.03750369,0.67150079,0.66128597,0.69051607,0.01727088,1.71777437,1.13709575,1.14834840
-5.05152576,4.26538313,0.03882125,0.64905678,0.68702932,0.70947644,0.01607386,1.77283096,1.13339222,1.11874191
-5.04552276,4.30054226,0.03998237,0.62651535,0.71148616,0.72794712,0.01495017,1.82577533,1.12832622,1.08910102
-5.03951976,4.33221410,0.04096926,0.60425279,0.73442097,0.74574803,0.01389976,1.87606793,1.12194331,1.06004032
-5.03351676,4.36043316,0.04176759,0.58262610,0.75565496,0.76273561,0.01292173,1.92328222,1.11432325,1.03214730
-5.02751376,4.38539852,0.04236694,0.56196623,0.77507466,0.77880971,0.01201473,1.96712500,1.10558548,1.00597018
-5.02151076,4.40748359,0.04276111,0.54257197,0.79263777,0.79391810,0.01117734,2.00745001,1.09589269,0.98200667
-5.01550775,4.42723507,0.04294824,0.52470461,0.80837573,0.80805823,0.01040839,2.04426410,1.08545207,0.96069342
-5.00950475,4.44536093,0.04293075,0.50858347,0.82239304,0.82127635,0.00970727,2.07772584,1.07451402,0.94239685
-5.00350175,4.46270802,0.04271516,0.49438231,0.83486327,0.83366398,0.00907419,2.10813676,1.06336837,0.92740516
-4.99749875,4.48023066,0.04231169,0.48222676,0.84602206,0.84535218,0.00851036,2.13592574,1.05233825,0.91592204
-4.99149575,4.49895195,0.04173382,0.47219279,0.85615738,0.85650397,0.00801816,2.16162782,1.04177173,0.90806217
-4.98549275,4.51992026,0.04099765,0.46430631,0.86559774,0.86730540,0.00760124,2.18585855,1.03203175,0.90384877
-4.97948974,4.54416346,0.04012125,0.45854381,0.87469868,0.87795597,0.00726461,2.20928537,1.02348476,0.90321332
-4.97348674,4.57264346,0.03912398,0.45483427,0.88382840,0.88865891,0.00701466,2.23259779,1.01648852,0.90599762
-4.96748374,4.60621382,0.03802578,0.45306209,0.89335306,0.89961187,0.00685917,2.25647770,1.01137975,0.91195831
-4.96148074,4.64558251,0.03684652,0.45307114,0.90362233,0.91099870,0.00680734,2.28157129,1.00846191,0.92077374
-4.95547774,4.69128173,0.03560541,0.45466983,0.91495590,0.92298247,0.00686973,2.30846398,1.00799394,0.93205310
-4.94947474,4.74364622,0.03432048,0.45763701,0.92763115,0.93570032,0.00705822,2.33765895,1.01018005,0.94534771
-4.94347174,4.80280051,0.03300822,0.46172855,0.94187257,0.94926000,0.00738599,2.36956027,1.01516111,0.96016403
-4.93746873,4.86865538,0.03168328,0.46668455,0.95784301,0.96373845,0.00786746,2.40446078,1.02300786,0.97597794
-4.93146573,4.94091316,0.03035831,0.47223661,0.97563705,0.97918210,0.00851820,2.44253475,1.03371600,0.99225004
-4.92546273,5.01908064,0.02904391,0.47811528,0.99527640,0.99560877,0.00935483,2.48383529,1.04720350,1.00844104
-4.91945973,5.10248869,0.02774870,0.48405716,1.01670739,1.01301108,0.01039493,2.52829588,1.06330987,1.02402700
-4.91345673,5.19031681,0.02647947,0.48981149,1.03980058,1.03136072,0.01165688,2.57573576,1.08179762,1.03851362
-4.90745373,5.28162119,0.02524134,0.49514601,1.06435222,1.05061362,0.01315965,2.62586835,1.10235573,1.05144909
-4.90145073,5.37536466,0.02403808,0.49985186,1.09008756,1.07071533,0.01492258,2.67831227,1.12460500,1.06243502
-4.89544772,5.47044724,0.02287230,0.50374738,1.11666595,1.09160658,0.01696506,2.73260425,1.14810535,1.07113517
-4.88944472,5.56573606,0.02174584,0.50668071,1.14368756,1.11322843,0.01930614,2.78821353,1.17236480,1.07728155
-4.88344172,5.66009378,0.02065993,0.50853129,1.17070167,1.13552701,0.02196407,2.84455717,1.19685003,1.08067790
-4.87743872,5.75240492,0.01961550,0.50921007,1.19721636,1.15845745,0.02495578,2.90101606,1.22099833,1.08120068
-4.87143572,5.84159967,0.01861338,0.50865880,1.22270960,1.18198694,0.02829619,2.95695113,1.24423088,1.07879745
-4.86543272,5.92667500,0.01765443,0.50684837,1.24664147,1.20609673,0.03199753,3.01171964,1.26596683,1.07348326
-4.85942971,6.00671315,0.01673968,0.50377652,1.26846741,1.23078300,0.03606856,3.06469111,1.28563819,1.06533523
-4.85342671,6.08089727,0.01587039,0.49946503,1.28765215,1.25605654,0.04051363,3.11526279,1.30270492,1.05448580
-4.84742371,6.14852447,0.01504809,0.49395673,1.30368402,1.28194135,0.04533188,3.16287410,1.31666995,1.04111523
-4.84142071,6.20901625,0.01427456,0.48731249,1.31608928,1.30847191,0.05051625,3.20701994,1.32709357,1.02544365
-4.83541771,6.26192609,0.01355177,0.47960839,1.32444599,1.33568956,0.05605265,3.24726230,1.33360683,1.00772331
-4.82941471,6.30694442,0.01288186,0.47093320,1.32839693,1.36363778,0.06191912,3.28323984,1.33592326,0.98823124
-4.82341171,6.34390052,0.01226703,0.46138638,1.32766105,1.39235673,0.06808515,3.31467510,1.33384864,0.96726279
-4.81740870,6.37276150,0.01170942,0.45107656,1.32204300,1.42187720,0.07451117,3.34137896,1.32728830,0.94512606
-4.81140570,6.39362821,0.01121109,0.44012061,1.31144031,1.45221418,0.08114821,3.36325215,1.31625160,0.92213766
-4.80540270,6.40672809,0.01077387,0.42864321,1.29584782,1.48336051,0.08793791,3.38028382,1.30085347,0.89861947
-4.79939970,6.41240531,0.01039933,0.41677697,1.27535911,1.51528073,0.09481278,3.39254695,1.28131283,0.87489668
-4.79339670,6.41110843,0.01008867,0.40466294,1.25016485,1.54790567,0.10169685,3.40019119,1.25794807,0.85129687
-4.78739370,6.40337625,0.00984274,0.39245141,1.22054814,1.58112809,0.10850666,3.40343315,1.23116968,0.82815000
-4.78139070,6.38982248,0.00966197,0.38030306,1.18687683,1.61479962,0.11515260,3.40254489,1.20147054,0.80578915
-4.77538769,6.37112013,0.00954642,0.36839012,1.14959338,1.64872940,0.12154069,3.39784114,1.16941416,0.78455178
-4.76938469,6.34798641,0.00949581,0.35689771,1.10920249,1.68268459,0.12757458,3.38966603,1.13562169,0.76478149
-4.76338169,6.32116913,0.00950956,0.34602504,1.06625711,1.71639286,0.13315791,3.37837984,1.10075798,0.74682978
-4.75737869,6.29143525,0.00958692,0.33598665,1.02134350,1.74954697,0.13819680,3.36434676,1.06551769,0.73105798
-4.75137569,6.25956217,0.00972706,0.32701331,0.97506576,1.78181122,0.14260252,3.34792400,1.03061169,0.71783897
-4.74537269,6.22633224,0.00992924,0.31935280,0.92803069,1.81282972,0.14629406,3.32945281,0.99675446,0.70755854
-4.73936968,6.19253038,0.01019289,0.31327034,0.88083329,1.84223612,0.14920076,3.30925177,0.96465284,0.70061631
-4.73336668,6.15894471,0.01051782,0.30904852,0.83404363,1.86966435,0.15126460,3.28761243,0.93499636,0.69742599
-4.72736368,6.12636951,0.01090433,0.30698679,0.78819533,1.89476008,0.15244223,3.26479731,0.90844923,0.69841481
-4.72136068,6.09560988,0.01135332,0.30740020,0.74377605,1.91719230,0.15270660,3.24104006,0.88564398,0.70402190
-4.71535768,6.06748686,0.01186638,0.31061734,0.70122002,1.93666452,0.15204810,3.21654750,0.86717654,0.71469549
-4.70935468,6.04284207,0.01244585,0.31697734,0.66090286,1.95292521,0.15047512,3.19150307,0.85360236,0.73088858
-4.70335168,6.02254052,0.01309476,0.32682566,0.62313852,1.96577705,0.14801412,3.16607129,0.84543328,0.75305311
-4.69734867,6.00747054,0.01381679,0.34050862,0.58817818,1.97508451,0.14470896,3.14040276,0.84313455,0.78163215
-4.69134567,5.99853984,0.01461607,0.35836654,0.55621107,1.98077972,0.14061986,3.11463910,0.84712159,0.81705027
-4.68534267,5.99666689,0.01549701,0.38072540,0.52736674,1.98286626,0.13582164,3.08891771,0.85775605,0.85970187
-4.67933967,6.00276731,0.01646397,0.40788698,0.50171870,1.98142094,0.13040169,3.06337582,0.87534086,0.90993748
-4.67333667,6.01773511,0.01752090,0.44011770,0.47928897,1.97659355,0.12445744,3.03815369,0.90011395,0.96804834
-4.66733367,6.04241918,0.01867094,0.47763619,0.46005344,1.96860469,0.11809366,3.01339697,0.93224071,1.03424933
-4.66133067,6.07759572,0.01991602,0.52060004,0.44394758,1.95774181,0.11141954,2.98925804,0.97180522,1.10866093
-4.65532766,6.12393774,0.02125637,0.56909204,0.43087247,1.94435379,0.10454588,2.96589667,1.01880061,1.19129058
-4.64932466,6.18198313,0.02269014,0.62310652,0.42070088,1.92884423,0.09758219,2.94347988,1.07311903,1.28201444
-4.64332166,6.25210294,0.02421300,0.68253640,0.41328321,1.91166373,0.09063409,2.92218150,1.13454183,1.38056017
-4.63731866,6.33447168,0.02581788,0.74716159,0.40845334,1.89330144,0.08380097,2.90218140,1.20273079,1.48649202
