energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.03351676,1.77854938,0.06438257,0.00150173,1.45211348,0.83098593,0.00252188,1.33900410
-5.02751376,1.74690947,0.06509637,0.00149493,1.39015000,0.81990882,0.00258283,1.30977702
-5.02151076,1.71717438,0.06589418,0.00149256,1.33173210,0.80899404,0.00264025,1.28120953
-5.01550775,1.68981954,0.06676186,0.00149468,1.27742887,0.79845081,0.00269369,1.25370205
-5.00950475,1.66525223,0.06768470,0.00150135,1.22769237,0.78846354,0.00274283,1.22759974
-5.00350175,1.64381602,0.06864837,0.00151258,1.18286380,0.77919257,0.00278759,1.20319395
-4.99749875,1.62579494,0.06963968,0.00152843,1.14318143,0.77077528,0.00282809,1.18072448
-4.99149575,1.61141679,0.07064702,0.00154895,1.10878921,0.76332686,0.00286464,1.16038200
-4.98549275,1.60085449,0.07166070,0.00157422,1.07974522,0.75694072,0.00289774,1.14231006
-4.97948974,1.59422516,0.07267291,0.00160437,1.05602936,0.75168799,0.00292803,1.12660618
-4.97348674,1.59158666,0.07367749,0.00163952,1.03754949,0.74761623,0.00295628,1.11332195
-4.96748374,1.59293174,0.07466943,0.00167981,1.02414611,0.74474722,0.00298326,1.10246178
-4.96148074,1.59818031,0.07564426,0.00172535,1.01559535,0.74307409,0.00300979,1.09398083
-4.95547774,1.60717057,0.07659720,0.00177620,1.01161051,0.74255792,0.00303658,1.08778207
-4.94947474,1.61964989,0.07752238,0.00183237,1.01184275,0.74312430,0.00306422,1.08371328
-4.94347174,1.63526678,0.07841206,0.00189373,1.01588124,0.74466031,0.00309312,1.08156441
-4.93746873,1.65356498,0.07925586,0.00196004,1.02325375,0.74701223,0.00312346,1.08106592
-4.93146573,1.67398086,0.08004034,0.00203086,1.03342809,0.74998464,0.00315516,1.08188893
-4.92546273,1.69584506,0.08074859,0.00210560,1.04581527,0.75334115,0.00318783,1.08364749
-4.91945973,1.71838924,0.08136033,0.00218344,1.05977481,0.75680714,0.00322083,1.08590354
-4.91345673,1.74075816,0.08185207,0.00226338,1.07462263,0.76007461,0.00325321,1.08817474
-4.90745373,1.76202732,0.08219774,0.00234419,1.08964169,0.76280928,0.00328378,1.08994516
-4.90145073,1.78122565,0.08236949,0.00242447,1.10409533,0.76465957,0.00331114,1.09067876
-4.89544772,1.79736266,0.08233878,0.00250268,1.11724304,0.76526746,0.00333377,1.08983494
-4.88944472,1.80945887,0.08207756,0.00257714,1.12835823,0.76428047,0.00335003,1.08688592
-4.88344172,1.81657822,0.08155965,0.00264610,1.13674719,0.76136446,0.00335827,1.08133476
-4.87743872,1.81786092,0.08076205,0.00270779,1.14176851,0.75621640,0.00335693,1.07273350
-4.87143572,1.81255504,0.07966625,0.00276048,1.14285210,0.74857664,0.00334457,1.06070014
-4.86543272,1.80004525,0.07825934,0.00280254,1.13951667,0.73823988,0.00331996,1.04493383
-4.85942971,1.77987723,0.07653495,0.00283251,1.13138503,0.72506426,0.00328212,1.02522726
-4.85342671,1.75177644,0.07449391,0.00284912,1.11819616,0.70897811,0.00323039,1.00147560
-4.84742371,1.71566022,0.07214456,0.00285137,1.09981358,0.68998402,0.00316447,0.97368159
-4.84142071,1.67164269,0.06950278,0.00283857,1.07622947,0.66815987,0.00308440,0.94195630
-4.83541771,1.62003219,0.06659165,0.00281036,1.04756434,0.64365695,0.00299062,0.90651575
-4.82941471,1.56132140,0.06344084,0.00276673,1.01406219,0.61669512,0.00288388,0.86767340
-4.82341171,1.49617076,0.06008567,0.00270804,0.97608152,0.58755546,0.00276530,0.82582903
-4.81740870,1.42538605,0.05656595,0.00263496,0.93408242,0.55657060,0.00263627,0.78145447
-4.81140570,1.34989133,0.05292475,0.00254854,0.88861063,0.52411344,0.00249841,0.73507718
-4.80540270,1.27069857,0.04920693,0.00245010,0.84027908,0.49058474,0.00235355,0.68726215
-4.79939970,1.18887550,0.04545778,0.00234121,0.78974798,0.45640014,0.00220362,0.63859336
-4.79339670,1.10551304,0.04172162,0.00222367,0.73770413,0.42197737,0.00205062,0.58965535
-4.78739370,1.02169393,0.03804057,0.00209944,0.68484058,0.38772403,0.00189654,0.54101589
-4.78139070,0.93846349,0.03445341,0.00197057,0.63183725,0.35402656,0.00174331,0.49321037
-4.77538769,0.85680396,0.03099469,0.00183916,0.57934329,0.32124075,0.00159278,0.44672846
-4.76938469,0.77761286,0.02769406,0.00170730,0.52796185,0.28968406,0.00144663,0.40200339
-4.76338169,0.70168611,0.02457581,0.00157702,0.47823753,0.25962991,0.00130634,0.35940423
-4.75737869,0.62970608,0.02165864,0.00145027,0.43064684,0.23130404,0.00117321,0.31923103
-4.75137569,0.56223449,0.01895571,0.00132882,0.38559180,0.20488290,0.00104832,0.28171287
-4.74537269,0.49970997,0.01647476,0.00121429,0.34339653,0.18049377,0.00093249,0.24700856
-4.73936968,0.44244981,0.01421857,0.00110810,0.30430670,0.15821661,0.00082636,0.21520971
-4.73336668,0.39065520,0.01218538,0.00101146,0.26849146,0.13808719,0.00073031,0.18634565
-4.72736368,0.34441930,0.01036953,0.00092535,0.23604751,0.12010124,0.00064454,0.16038988
-4.72136068,0.30373739,0.00876208,0.00085052,0.20700485,0.10421937,0.00056907,0.13726761
-4.71535768,0.26851837,0.00735153,0.00078748,0.18133374,0.09037237,0.00050375,0.11686377
-4.70935468,0.23859675,0.00612440,0.00073654,0.15895239,0.07846660,0.00044830,0.09903130
-4.70335168,0.21374483,0.00506597,0.00069779,0.13973503,0.06838928,0.00040230,0.08359924
-4.69734867,0.19368415,0.00416074,0.00067111,0.12351994,0.06001349,0.00036527,0.07038030
-4.69134567,0.17809628,0.00339306,0.00065618,0.11011710,0.05320268,0.00033664,0.05917779
-4.68534267,0.16663227,0.00274745,0.00065250,0.09931535,0.04781456,0.00031578,0.04979168
-4.67933967,0.15892108,0.00220903,0.00065942,0.09088880,0.04370451,0.00030204,0.04202375
-4.67333667,0.15457658,0.00176375,0.00067611,0.08460245,0.04072827,0.00029474,0.03568173
-4.66733367,0.15320353,0.00139860,0.00070160,0.08021704,0.03874415,0.00029320,0.03058259
-4.66133067,0.15440256,0.00110176,0.00073482,0.07749310,0.03761467,0.00029674,0.02655488
-4.65532766,0.15777442,0.00086261,0.00077457,0.07619441,0.03720779,0.00030474,0.02344042
-4.64932466,0.16292370,0.00067183,0.00081954,0.07609077,0.03739793,0.00031658,0.02109524
-4.64332166,0.16946234,0.00052130,0.00086838,0.07696047,0.03806657,0.00033172,0.01939006
-4.63731866,0.17701307,0.00040414,0.00091967,0.07859242,0.03910291,0.00034969,0.01821045
-4.63131566,0.18521301,0.00031457,0.00097197,0.08078801,0.04040437,0.00037013,0.01745663
-4.62531266,0.19371747,0.00024790,0.00102384,0.08336305,0.04187711,0.00039279,0.01704319
-4.61930965,0.20220419,0.00020039,0.00107387,0.08614957,0.04343665,0.00041761,0.01689879
-4.61330665,0.21037770,0.00016925,0.00112070,0.08899773,0.04500860,0.00044470,0.01696586
-4.60730365,0.21797411,0.00015252,0.00116308,0.09177781,0.04652942,0.00047442,0.01720046
-4.60130065,0.22476594,0.00014903,0.00119986,0.09438221,0.04794735,0.00050741,0.01757226
-4.59529765,0.23056685,0.00015838,0.00123004,0.09672753,0.04922340,0.00054467,0.01806476
-4.58929465,0.23523628,0.00018091,0.00125279,0.09875664,0.05033239,0.00058758,0.01867567
-4.58329165,0.23868360,0.00021768,0.00126747,0.10044062,0.05126402,0.00063797,0.01941754
-4.57728864,0.24087165,0.00027048,0.00127366,0.10178065,0.05202390,0.00069819,0.02031860
-4.57128564,0.24181950,0.00034185,0.00127112,0.10280958,0.05263455,0.00077119,0.02142370
-4.56528264,0.24160430,0.00043512,0.00125988,0.10359328,0.05313623,0.00086053,0.02279546
-4.55927964,0.24036204,0.00055443,0.00124013,0.10423157,0.05358766,0.00097049,0.02451538
-4.55327664,0.23828718,0.00070477,0.00121231,0.10485875,0.05406649,0.00110609,0.02668507
-4.54727364,0.23563110,0.00089202,0.00117703,0.10564355,0.05466957,0.00127312,0.02942722
-4.54127064,0.23269937,0.00112294,0.00113505,0.10678858,0.05551283,0.00147816,0.03288645
-4.53526763,0.22984776,0.00140523,0.00108730,0.10852903,0.05673092,0.00172860,0.03722978
-4.52926463,0.22747717,0.00174746,0.00103481,0.11113064,0.05847630,0.00203259,0.04264656
-4.52326163,0.22602730,0.00215905,0.00097868,0.11488690,0.06091795,0.00239897,0.04934779
-4.51725863,0.22596933,0.00265015,0.00092006,0.12011525,0.06423950,0.00283717,0.05756462
-4.51125563,0.22779745,0.00323156,0.00086012,0.12715233,0.06863671,0.00335709,0.06754577
-4.50525263,0.23201933,0.00391448,0.00080002,0.13634816,0.07431432,0.00396889,0.07955397
-4.49924962,0.23914561,0.00471032,0.00074084,0.14805910,0.08148217,0.00468276,0.09386096
-4.49324662,0.24967838,0.00563037,0.00068363,0.16263974,0.09035051,0.00550863,0.11074126
-4.48724362,0.26409876,0.00668547,0.00062933,0.18043352,0.10112456,0.00645585,0.13046451
-4.48124062,0.28285359,0.00788558,0.00057879,0.20176234,0.11399831,0.00753280,0.15328641
-4.47523762,0.30634159,0.00923936,0.00053272,0.22691513,0.12914765,0.00874649,0.17943845
-4.46923462,0.33489893,0.01075365,0.00049172,0.25613571,0.14672293,0.01010212,0.20911664
-4.46323162,0.36878483,0.01243297,0.00045627,0.28961023,0.16684116,0.01160266,0.24246940
-4.45722861,0.40816732,0.01427906,0.00042670,0.32745448,0.18957804,0.01324838,0.27958526
-4.45122561,0.45310987,0.01629033,0.00040323,0.36970183,0.21496023,0.01503648,0.32048062
-4.44522261,0.50355938,0.01846150,0.00038598,0.41629202,0.24295809,0.01696067,0.36508833
-4.43921961,0.55933615,0.02078319,0.00037493,0.46706174,0.27347938,0.01901095,0.41324769
-4.43321661,0.62012660,0.02324172,0.00036999,0.52173746,0.30636426,0.02117336,0.46469648
-4.42721361,0.68547943,0.02581893,0.00037097,0.57993127,0.34138207,0.02342991,0.51906578
-4.42121061,0.75480574,0.02849228,0.00037760,0.64114026,0.37823028,0.02575861,0.57587807
-4.41520760,0.82738383,0.03123503,0.00038957,0.70474996,0.41653582,0.02813370,0.63454934
-4.40920460,0.90236892,0.03401661,0.00040650,0.77004220,0.45585922,0.03052592,0.69439535
-4.40320160,0.97880811,0.03680325,0.00042799,0.83620761,0.49570155,0.03290307,0.75464242
-4.39719860,1.05566049,0.03955872,0.00045361,0.90236262,0.53551426,0.03523060,0.81444273
-4.39119560,1.13182202,0.04224529,0.00048293,0.96757078,0.57471162,0.03747245,0.87289378
-4.38519260,1.20615474,0.04482481,0.00051551,1.03086778,0.61268576,0.03959188,0.92906173
-4.37918959,1.27751931,0.04725994,0.00055092,1.09128944,0.64882343,0.04155250,0.98200764
-4.37318659,1.34480978,0.04951539,0.00058878,1.14790161,0.68252431,0.04331927,1.03081596
-4.36718359,1.40698928,0.05155926,0.00062873,1.19983091,0.71321980,0.04485955,1.07462392
-4.36118059,1.46312502,0.05336428,0.00067044,1.24629475,0.74039180,0.04614412,1.11265068
-4.35517759,1.51242118,0.05490895,0.00071367,1.28662956,0.76359037,0.04714813,1.14422495
-4.34917459,1.55424792,0.05617860,0.00075819,1.32031553,0.78244965,0.04785191,1.16880968
-4.34317159,1.58816518,0.05716615,0.00080388,1.34699685,0.79670107,0.04824162,1.18602269
-4.33716858,1.61393988,0.05787267,0.00085063,1.36649616,0.80618339,0.04830978,1.19565212
-4.33116558,1.63155549,0.05830759,0.00089844,1.37882242,0.81084882,0.04805552,1.19766582
-4.32516258,1.64121335,0.05848868,0.00094732,1.38417159,0.81076491,0.04748465,1.19221421
-4.31915958,1.64332537,0.05844155,0.00099734,1.38291991,0.80611219,0.04660947,1.17962621
-4.31315658,1.63849817,0.05819893,0.00104862,1.37560988,0.79717742,0.04544837,1.16039846
-4.30715358,1.62750933,0.05779960,0.00110127,1.36292943,0.78434281,0.04402527,1.13517810
