energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-3.43071536,14.91298678,0.00269607,0.78595221,1.03296117,2.65159460,1.26979472,8.27669601,0.00954121,3.83376093
-3.42471236,14.39718894,0.00256000,0.72863223,1.01186630,2.58353152,1.18422770,7.98330621,0.00923324,3.72241757
-3.41870935,13.92600992,0.00243977,0.67374553,0.99525658,2.51726415,1.10299503,7.72323674,0.00904778,3.61773962
-3.41270635,13.50376914,0.00233662,0.62174530,0.98337113,2.45337966,1.02683496,7.49904879,0.00897870,3.52055489
-3.40670335,13.13351055,0.00225161,0.57297946,0.97633544,2.39232583,0.95633072,7.31250339,0.00901913,3.43143803
-3.40070035,12.81700482,0.00218558,0.52769185,0.97416073,2.33441283,0.89190782,7.16455670,0.00916172,3.35071599
-3.39469735,12.55478754,0.00213917,0.48602687,0.97674664,2.27981877,0.83383611,7.05537761,0.00939895,3.27848036
-3.38869435,12.34622950,0.00211275,0.44803708,0.98388714,2.22859872,0.78223631,6.98438560,0.00972338,3.21460579
-3.38269135,12.18963451,0.00210644,0.41369302,0.99527941,2.18069641,0.73709007,6.95030633,0.01012793,3.15877338
-3.37668834,12.08235951,0.00212011,0.38289477,1.01053518,2.13595798,0.69825320,6.95124182,0.01060611,3.11049802
-3.37068534,12.02095141,0.00215334,0.35548458,1.02919433,2.09414729,0.66547101,6.98475204,0.01115225,3.06915849
-3.36468234,12.00129501,0.00220548,0.33125977,1.05074013,2.05496202,0.63839517,7.04794446,0.01176167,3.03402930
-3.35867934,12.01876686,0.00227562,0.30998561,1.07461557,2.01805021,0.61660149,7.13756830,0.01243089,3.00431318
-3.35267634,12.06838998,0.00236266,0.29140735,1.10024048,1.98302665,0.59960779,7.25011055,0.01315770,2.97917318
-3.34667334,12.14498514,0.00246531,0.27526128,1.12702871,1.94948871,0.58689146,7.38189099,0.01394126,2.95776366
-3.34067034,12.24331513,0.00258218,0.26128425,1.15440499,1.91703138,0.57790626,7.52915396,0.01478208,2.93925918
-3.33466733,12.35821864,0.00271182,0.24922169,1.18182093,1.88526124,0.57209796,7.68815493,0.01568202,2.92288085
-3.32866433,12.48473152,0.00285276,0.23883380,1.20876974,1.85380901,0.56891851,7.85524042,0.01664415,2.90791931
-3.32266133,12.61819344,0.00300362,0.22990007,1.23479921,1.82234065,0.56783868,8.02692004,0.01767258,2.89375398
-3.31665833,12.75433844,0.00316318,0.22222206,1.25952262,1.79056681,0.56835890,8.19992975,0.01877220,2.87986828
-3.31065533,12.88936837,0.00333040,0.21562476,1.28262721,1.75825050,0.57001824,8.37128566,0.01994841,2.86586023
-3.30465233,13.02000846,0.00350454,0.20995652,1.30387998,1.72521289,0.57240162,8.53832779,0.02120670,2.85144857
-3.29864932,13.14354460,0.00368520,0.20508795,1.32313057,1.69133712,0.57514511,8.69875339,0.02255226,2.83647402
-3.29264632,13.25784218,0.00387234,0.20090994,1.34031116,1.65657017,0.57793936,8.85063952,0.02398951,2.82089582
-3.28664332,13.36134649,0.00406634,0.19733114,1.35543337,1.62092254,0.58053134,8.99245461,0.02552165,2.80478363
-3.28064032,13.45306525,0.00426797,0.19427502,1.36858215,1.58446597,0.58272429,9.12305902,0.02715015,2.78830512
-3.27463732,13.53253399,0.00447841,0.19167690,1.37990687,1.54732909,0.58437609,9.24169462,0.02887435,2.77170954
-3.26863432,13.59976557,0.00469919,0.18948103,1.38961003,1.50969107,0.58539618,9.34796389,0.03069100,2.75530799
-3.26263132,13.65518563,0.00493216,0.18763789,1.39793370,1.47177362,0.58574109,9.44179907,0.03259397,2.73945096
-3.25662831,13.69955639,0.00517939,0.18610199,1.40514456,1.43383127,0.58540886,9.52342265,0.03457398,2.72450409
-3.25062531,13.73389147,0.00544307,0.18483001,1.41151777,1.39614055,0.58443259,9.59330034,0.03661849,2.71082314
-3.24462231,13.75936535,0.00572544,0.18377951,1.41732068,1.35898821,0.58287325,9.65208861,0.03871168,2.69872922
-3.23861931,13.77722116,0.00602864,0.18290823,1.42279687,1.32265898,0.58081216,9.70057879,0.04083463,2.68848545
-3.23261631,13.78868094,0.00635463,0.18217384,1.42815139,1.28742343,0.57834335,9.73964024,0.04296553,2.68027611
-3.22661331,13.79486240,0.00670501,0.18153417,1.43353788,1.25352639,0.57556619,9.77016509,0.04508018,2.67418950
-3.22061031,13.79670640,0.00708100,0.18094785,1.43904827,1.22117640,0.57257851,9.79301717,0.04715251,2.67020539
-3.21460730,13.79491860,0.00748329,0.18037523,1.44470562,1.19053677,0.56947054,9.80898752,0.04915531,2.66818784
-3.20860430,13.78992830,0.00791198,0.17977958,1.45046059,1.16171872,0.56631988,9.81875867,0.05106092,2.66788398
-3.20260130,13.78186673,0.00836651,0.17912829,1.45619171,1.13477685,0.56318777,9.82287923,0.05284216,2.66892906
-3.19659830,13.77056574,0.00884569,0.17839415,1.46170971,1.10970734,0.56011671,9.82174991,0.05447317,2.67085760
-3.19059530,13.75557697,0.00934762,0.17755650,1.46676554,1.08644896,0.55712954,9.81562140,0.05593028,2.67312047
-3.18459230,13.73621019,0.00986974,0.17660223,1.47106200,1.06488681,0.55422992,9.80460360,0.05719282,2.67510695
-3.17858929,13.71158856,0.01040890,0.17552647,1.47426833,1.04485887,0.55140424,9.78868541,0.05824390,2.67617105
-3.17258629,13.68071722,0.01096136,0.17433309,1.47603692,1.02616475,0.54862455,9.76776307,0.05907102,2.67566057
-3.16658329,13.64256107,0.01152288,0.17303473,1.47602161,1.00857653,0.54585253,9.74167498,0.05966656,2.67294768
-3.16058029,13.59612683,0.01208881,0.17165255,1.47389625,0.99185096,0.54304404,9.71024030,0.06002813,2.66745929
-3.15457729,13.54054431,0.01265416,0.17021565,1.46937286,0.97574243,0.54015404,9.67329842,0.06015866,2.65870570
-3.14857429,13.47514168,0.01321370,0.16876011,1.46221822,0.96001611,0.53714135,9.63074644,0.06006640,2.64630609
-3.14257129,13.39951009,0.01376201,0.16732777,1.45226804,0.94446049,0.53397323,9.58257191,0.05976467,2.63000930
-3.13656828,13.31355359,0.01429359,0.16596475,1.43943798,0.92889878,0.53062913,9.52887861,0.05927150,2.60970890
-3.13056528,13.21752107,0.01480290,0.16471980,1.42373090,0.91319843,0.52710362,9.46990331,0.05860904,2.58545180
-3.12456228,13.11201836,0.01528447,0.16364247,1.40523994,0.89727834,0.52340817,9.40602261,0.05780292,2.55743964
-3.11855928,12.99799953,0.01573290,0.16278134,1.38414733,0.88111344,0.51957163,9.33774913,0.05688151,2.52602320
-3.11255628,12.87673789,0.01614299,0.16218211,1.36071892,0.86473628,0.51563954,9.26571750,0.05587511,2.49168982
-3.10655328,12.74977841,0.01650974,0.16188587,1.33529483,0.84823564,0.51167211,9.19066093,0.05481509,2.45504463
-3.10055028,12.61887423,0.01682845,0.16192740,1.30827672,0.83175216,0.50774114,9.11338011,0.05373312,2.41678640
-3.09454727,12.48591087,0.01709478,0.16233378,1.28011232,0.81547123,0.50392591,9.03470631,0.05266036,2.37767928
-3.08854427,12.35282259,0.01730481,0.16312304,1.25127809,0.79961362,0.50030856,8.95546139,0.05162679,2.33852177
-3.08254127,12.22150538,0.01745514,0.16430324,1.22226082,0.78442403,0.49696886,8.87641700,0.05066058,2.30011436
-3.07653827,12.09373146,0.01754295,0.16587172,1.19353920,0.77015845,0.49397910,8.79825589,0.04978754,2.26322734
-3.07053527,11.97106982,0.01756610,0.16781468,1.16556607,0.75707072,0.49139898,8.72153773,0.04903073,2.22857023
-3.06453227,11.85481698,0.01752320,0.17010709,1.13875231,0.74539904,0.48927120,8.64667153,0.04841011,2.19676410
-3.05852926,11.74594146,0.01741370,0.17271292,1.11345291,0.73535301,0.48761771,8.57389663,0.04794230,2.16831788
-3.05252626,11.64504461,0.01723792,0.17558566,1.08995587,0.72710191,0.48643694,8.50327326,0.04764040,2.14360955
-3.04652326,11.55233958,0.01699712,0.17866916,1.06847425,0.72076460,0.48570223,8.43468361,0.04751392,2.12287284
-3.04052026,11.46764929,0.01669355,0.18189875,1.04914145,0.71640163,0.48536144,8.36784324,0.04756873,2.10618980
-3.03451726,11.39042316,0.01633035,0.18520263,1.03201002,0.71400986,0.48533783,8.30232256,0.04780700,2.09348926
-3.02851426,11.31977165,0.01591161,0.18850351,1.01705360,0.71351982,0.48553220,8.23757718,0.04822728,2.08455119
-3.02251126,11.25451667,0.01544227,0.19172037,1.00417181,0.71479587,0.48582607,8.17298585,0.04882453,2.07901629
-3.01650825,11.19325555,0.01492799,0.19477046,0.99319776,0.71763929,0.48608590,8.10789406,0.04959016,2.07640058
-3.01050525,11.13443543,0.01437508,0.19757134,0.98390770,0.72179390,0.48616804,8.04166141,0.05051220,2.07611400
-3.00450225,11.07643493,0.01379031,0.20004297,0.97603220,0.72695425,0.48592422,7.97371049,0.05157538,2.07748234
-2.99849925,11.01764961,0.01318078,0.20210982,0.96926846,0.73277577,0.48520736,7.90357531,0.05276139,2.07977157
-2.99249625,10.95657791,0.01255374,0.20370289,0.96329308,0.73888663,0.48387740,7.83094714,0.05404907,2.08221360
-2.98649325,10.89190409,0.01191640,0.20476157,0.95777491,0.74490070,0.48180688,7.75571604,0.05541482,2.08403268
-2.98049025,10.82257552,0.01127579,0.20523536,0.95238737,0.75043114,0.47888618,7.67800649,0.05683294,2.08447138
-2.97448724,10.74787130,0.01063860,0.20508537,0.94681998,0.75510405,0.47502800,7.59820587,0.05827619,2.08281544
-2.96848424,10.66746022,0.01001106,0.20428550,0.94078866,0.75857167,0.47017111,7.51698485,0.05971638,2.07841673
-2.96248124,10.58144616,0.00939882,0.20282330,0.93404453,0.76052457,0.46428314,7.43530912,0.06112498,2.07071354
-2.95647824,10.49039954,0.00880690,0.20070055,0.92638110,0.76070247,0.45736232,7.35444206,0.06247391,2.05924783
-2.95047524,10.39537388,0.00823963,0.19793345,0.91763962,0.75890318,0.44943820,7.27593826,0.06373628,2.04367874
-2.94447224,10.29790689,0.00770065,0.19455241,0.90771259,0.75498946,0.44057125,7.20162811,0.06488720,2.02379229
-2.93846923,10.20000604,0.00719292,0.19060156,0.89654544,0.74889353,0.43085151,7.13359362,0.06590450,1.99950685
-2.93246623,10.10411855,0.00671879,0.18613787,0.88413640,0.74061910,0.42039626,7.07413592,0.06676947,1.97087438
-2.92646323,10.01308647,0.00628002,0.18122993,0.87053468,0.73024098,0.40934685,7.02573494,0.06746745,1.93807749
-2.92046023,9.93008758,0.00587788,0.17595651,0.85583706,0.71790219,0.39786484,6.99100189,0.06798831,1.90142247
-2.91445723,9.85856311,0.00551324,0.17040479,0.84018321,0.70380890,0.38612758,6.97262500,0.06832681,1.86132845
-2.90845423,9.80213377,0.00518660,0.16466846,0.82374966,0.68822333,0.37432334,6.97330949,0.06848271,1.81831333
-2.90245123,9.76450562,0.00489825,0.15884560,0.80674300,0.67145491,0.36264628,6.99571247,0.06846076,1.77297673
-2.89644822,9.74936792,0.00464824,0.15303646,0.78939222,0.65385020,0.35129119,7.04237369,0.06827046,1.72598070
-2.89044522,9.76028506,0.00443651,0.14734121,0.77194063,0.63578171,0.34044837,7.11564356,0.06792565,1.67802870
-2.88444222,9.80058541,0.00426286,0.14185761,0.75463760,0.61763628,0.33029864,7.21760958,0.06744389,1.62984376
-2.87843922,9.87324972,0.00412699,0.13667885,0.73773024,0.59980328,0.32100865,7.35002303,0.06684577,1.58214631
-2.87243622,9.98080251,0.00402849,0.13189130,0.72145546,0.58266307,0.31272661,7.51422762,0.06615408,1.53563266
-2.86643322,10.12520959,0.00396682,0.12757256,0.70603247,0.56657612,0.30557851,7.71109245,0.06539289,1.49095464
-2.86043022,10.30778537,0.00394124,0.12378961,0.69165610,0.55187303,0.29966490,7.94095145,0.06458665,1.44870116
-2.85442721,10.52911332,0.00395083,0.12059719,0.67849095,0.53884587,0.29505836,8.20355179,0.06375929,1.40938236
-2.84842421,10.78898307,0.00399435,0.11803650,0.66666676,0.52774092,0.29180159,8.49801385,0.06293343,1.37341666
-2.84242121,11.08634729,0.00407024,0.11613414,0.65627495,0.51875309,0.28990635,8.82280511,0.06212964,1.34112131
-2.83641821,11.41930099,0.00417659,0.11490145,0.64736655,0.51202209,0.28935301,9.17573024,0.06136583,1.31270651
-2.83041521,11.78508550,0.00431102,0.11433418,0.63995150,0.50763036,0.29009107,9.55393921,0.06065693,1.28827338
-2.82441221,12.18011861,0.00447076,0.11441254,0.63399943,0.50560284,0.29204025,9.95395494,0.06001456,1.26781570
-2.81840920,12.60005131,0.00465258,0.11510168,0.62944179,0.50590842,0.29509257,10.37172114,0.05944699,1.25122525
-2.81240620,13.03985105,0.00485279,0.11635255,0.62617531,0.50846301,0.29911498,10.80267060,0.05895928,1.23830051
-2.80640320,13.49390996,0.00506737,0.11810311,0.62406672,0.51313415,0.30395280,11.24181286,0.05855353,1.22875840
-2.80040020,13.95617567,0.00529190,0.12027996,0.62295847,0.51974678,0.30943376,11.68383998,0.05822928,1.22224843
-2.79439720,14.42030141,0.00552177,0.12280029,0.62267532,0.52809014,0.31537256,12.12324756,0.05798402,1.21836883
-2.78839420,14.87981074,0.00575218,0.12557403,0.62303163,0.53792553,0.32157591,12.55446788,0.05781375,1.21668401
-2.78239120,15.32827197,0.00597829,0.12850636,0.62383901,0.54899454,0.32784786,12.97201095,0.05771363,1.21674263
-2.77638819,15.75947609,0.00619536,0.13150025,0.62491409,0.56102768,0.33399532,13.37060876,0.05767853,1.21809577
-2.77038519,16.16761214,0.00639885,0.13445908,0.62608626,0.57375296,0.33983359,13.74535756,0.05770362,1.22031447
-2.76438219,16.54743321,0.00658451,0.13728932,0.62720489,0.58690432,0.34519172,14.09185284,0.05778483,1.22300596
-2.75837919,16.89440694,0.00674859,0.13990299,0.62814601,0.60022953,0.34991760,14.40631163,0.05791926,1.22582822
-2.75237619,17.20484431,0.00688782,0.14222002,0.62881806,0.61349733,0.35388249,14.68567715,0.05810538,1.22850218
-2.74637319,17.47600144,0.00699961,0.14417022,0.62916650,0.62650365,0.35698490,14.92770123,0.05834316,1.23082132
-2.74037019,17.70615012,0.00708201,0.14569503,0.62917723,0.63907671,0.35915372,15.13100093,0.05863406,1.23265824
-2.73436718,17.89461378,0.00713383,0.14674871,0.62887845,0.65108072,0.36035032,15.29508662,0.05898078,1.23396805
-2.72836418,18.04176733,0.00715462,0.14729918,0.62834111,0.66241824,0.36056970,15.42036004,0.05938703,1.23478855
-2.72236118,18.14900046,0.00714463,0.14732834,0.62767770,0.67303097,0.35984049,15.50808217,0.05985700,1.23523705
-2.71635818,18.21864581,0.00710484,0.14683192,0.62703956,0.68289902,0.35822386,15.56031201,0.06039495,1.23550415
-2.71035518,18.25387487,0.00703686,0.14581880,0.62661260,0.69203864,0.35581141,15.57981881,0.06100454,1.23584456
-2.70435218,18.25856596,0.00694286,0.14431007,0.62661169,0.70049857,0.35272194,15.56997122,0.06168831,1.23656541
-2.69834917,18.23714966,0.00682551,0.14233756,0.62727384,0.70835503,0.34909743,15.53460824,0.06244709,1.23801243
-2.69234617,18.19443840,0.00668789,0.13994215,0.62885032,0.71570559,0.34509825,15.47789737,0.06327947,1.24055451
-2.68634317,18.13544721,0.00653336,0.13717195,0.63159814,0.72266218,0.34089780,15.40418607,0.06418135,1.24456725
-2.68034017,18.06521335,0.00636553,0.13408024,0.63577099,0.72934350,0.33667686,15.31785274,0.06514569,1.25041607
-2.67433717,17.98862204,0.00618810,0.13072349,0.64161016,0.73586714,0.33261781,15.22316345,0.06616230,1.25843957
-2.66833417,17.91024562,0.00600486,0.12715942,0.64933556,0.74234171,0.32889900,15.12414026,0.06721782,1.26893372
-2.66233117,17.83420217,0.00581958,0.12344519,0.65913740,0.74885941,0.32568943,15.02444618,0.06829591,1.28213758
-2.65632816,17.76403922,0.00563597,0.11963582,0.67116859,0.75548937,0.32314405,14.92729100,0.06937753,1.29822102
-2.65032516,17.70264611,0.00545766,0.11578286,0.68553847,0.76227203,0.32139974,14.83536101,0.07044140,1.31727499
-2.64432216,17.65219801,0.00528817,0.11193336,0.70230773,0.76921488,0.32057224,14.75077446,0.07146466,1.33930477
-2.63831916,17.61413227,0.00513088,0.10812915,0.72148514,0.77628990,0.32075401,14.67506332,0.07242347,1.36422642
-2.63231616,17.58915673,0.00498905,0.10440640,0.74302587,0.78343275,0.32201313,14.60918040,0.07329386,1.39186668
-2.62631316,17.57728814,0.00486584,0.10079546,0.76683173,0.79054386,0.32439327,14.55353018,0.07405251,1.42196629
-2.62031016,17.57791720,0.00476428,0.09732097,0.79275327,0.79749151,0.32791464,14.50802016,0.07467755,1.45418673
-2.61430715,17.58989617,0.00468729,0.09400214,0.82059355,0.80411670,0.33257585,14.47212902,0.07514939,1.48812002
-2.60830415,17.61164371,0.00463772,0.09085324,0.85011366,0.81023977,0.33835653,14.44498728,0.07545136,1.52330142
-2.60230115,17.64126148,0.00461831,0.08788413,0.88103967,0.81566841,0.34522066,14.42546582,0.07557042,1.55922440
-2.59629815,17.67665664,0.00463169,0.08510088,0.91307077,0.82020681,0.35312022,14.41226750,0.07549759,1.59535744
-2.59029515,17.71566450,0.00468041,0.08250645,0.94588831,0.82366551,0.36199921,14.40401752,0.07522841,1.63116201
-2.58429215,17.75616602,0.00476686,0.08010127,0.97916546,0.82587147,0.37179767,14.39934839,0.07476313,1.66611101
-2.57828914,17.79619563,0.00489326,0.07788382,1.01257708,0.82667801,0.38245561,14.39697627,0.07410689,1.69970715
-2.57228614,17.83403532,0.00506166,0.07585114,1.04580948,0.82597397,0.39391664,14.39576595,0.07326963,1.73150037
-2.56628314,17.86829222,0.00527383,0.07399923,1.07856968,0.82369181,0.40613111,14.39478279,0.07226604,1.76110390
-2.56028014,17.89795778,0.00553129,0.07232343,1.11059394,0.81981412,0.41905872,14.39333065,0.07111525,1.78820815
-2.55427714,17.92244772,0.00583521,0.07081862,1.14165514,0.81437832,0.43267051,14.39097581,0.06984054,1.81259213
-2.54827414,17.94162276,0.00618638,0.06947948,1.17156887,0.80747916,0.44695004,14.38755742,0.06846889,1.83413179
-2.54227114,17.95579110,0.00658518,0.06830057,1.20019795,0.79926906,0.46189386,14.38318589,0.06703058,1.85280526
-2.53626813,17.96569426,0.00703155,0.06727645,1.22745528,0.78995603,0.47751130,14.37823072,0.06555861,1.86869445
-2.53026513,17.97247825,0.00752497,0.06640174,1.25330494,0.77979947,0.49382345,14.37329992,0.06408818,1.88198330
-2.52426213,17.97765262,0.00806441,0.06567114,1.27776146,0.76910376,0.51086155,14.36921287,0.06265613,1.89295245
-2.51825913,17.98303957,0.00864840,0.06507944,1.30088738,0.75821021,0.52866480,14.36696866,0.06130032,1.90197075
-2.51225613,17.99071579,0.00927496,0.06462157,1.32278905,0.74748736,0.54727762,14.36771158,0.06005903,1.90948361
-2.50625313,18.00294887,0.00994167,0.06429256,1.34361102,0.73732026,0.56674660,14.37269512,0.05897035,1.91599884
-2.50025013,18.02213034,0.01064570,0.06408756,1.36352898,0.72809915,0.58711706,14.38324536,0.05807149,1.92207016
-2.49424712,18.05070663,0.01138379,0.06400178,1.38274167,0.72020772,0.60842953,14.40072441,0.05739814,1.92827906
-2.48824412,18.09110904,0.01215235,0.06403050,1.40146192,0.71401174,0.63071602,14.42649391,0.05698377,1.93521548
-2.48224112,18.14568349,0.01294745,0.06416896,1.41990711,0.70984811,0.65399642,14.46187846,0.05685893,1.94345790
-2.47623812,18.21662043,0.01376487,0.06441227,1.43828945,0.70801492,0.67827495,14.50812846,0.05705050,1.95355344
-2.47023512,18.30588537,0.01460014,0.06475532,1.45680629,0.70876271,0.70353685,14.56638205,0.05758100,1.96599857
-2.46423212,18.41515039,0.01544855,0.06519258,1.47563091,0.71228710,0.72974536,14.63762556,0.05846783,1.98122104
-2.45822911,18.54572694,0.01630517,0.06571799,1.49490392,0.71872313,0.75683912,14.72265222,0.05972259,1.99956348
-2.45222611,18.69850091,0.01716486,0.06632476,1.51472578,0.72814122,0.78473008,14.82201939,0.06135042,2.02126931
-2.44622311,18.87387096,0.01802230,0.06700516,1.53515049,0.74054488,0.81330194,14.93600461,0.06334943,2.04647125
-2.44022011,19.07169159,0.01887196,0.06775038,1.55618082,0.75587023,0.84240936,15.06456161,0.06571024,2.07518298
-2.43421711,19.29122280,0.01970813,0.06855038,1.57776515,0.77398702,0.87187779,15.20727770,0.06841563,2.10729404
-2.42821411,19.53108875,0.02052496,0.06939379,1.59979608,0.79470140,0.90150424,15.36333450,0.07144038,2.14256826
-2.42221111,19.78924773,0.02131643,0.07026788,1.62211082,0.81776001,0.93105884,15.53147424,0.07475129,2.18064579
-2.41620810,20.06297615,0.02207645,0.07115854,1.64449334,0.84285542,0.96028735,15.70997430,0.07830743,2.22104872
-2.41020510,20.34886903,0.02279889,0.07205042,1.66667823,0.86963272,0.98891460,15.89663244,0.08206066,2.26318998
-2.40420210,20.64285926,0.02347769,0.07292711,1.68835602,0.89769700,1.01664878,16.08876517,0.08595628,2.30638555
-2.39819910,20.94025747,0.02410696,0.07377140,1.70917997,0.92662177,1.04318668,16.28322162,0.08993412,2.34986934
-2.39219610,21.23581342,0.02468116,0.07456561,1.72877378,0.95595784,1.06821957,16.47641417,0.09392965,2.39281052
-2.38619310,21.52379935,0.02519524,0.07529204,1.74674029,0.98524274,1.09143990,16.66436703,0.09787546,2.43433268
-2.38019010,21.79811449,0.02564484,0.07593337,1.76267068,1.01401034,1.11254832,16.84278274,0.10170286,2.47353427
-2.37418709,22.05240890,0.02602650,0.07647324,1.77615386,1.04180051,1.13126112,17.00712569,0.10534358,2.50950981
-2.36818409,22.28022382,0.02633788,0.07689670,1.78678605,1.06816865,1.14731765,17.15272099,0.10873161,2.54137119
-2.36218109,22.47514485,0.02657796,0.07719077,1.79417999,1.09269486,1.16048765,17.27486585,0.11180494,2.56826861
-2.35617809,22.63096301,0.02674726,0.07734485,1.79797380,1.11499256,1.17057810,17.36895005,0.11450739,2.58941046
-2.35017509,22.74183867,0.02684795,0.07735120,1.79783927,1.13471636,1.17743935,17.43058112,0.11679021,2.60408187
-2.34417209,22.80246214,0.02688402,0.07720524,1.79348937,1.15156900,1.18097032,17.45570973,0.11861349,2.61166130
-2.33816908,22.80820537,0.02686134,0.07690579,1.78468503,1.16530711,1.18112255,17.44075022,0.11994740,2.61163503
-2.33216608,22.75525865,0.02678764,0.07645521,1.77124105,1.17574575,1.17790278,17.38269147,0.12077301,2.60360909
-2.32616308,22.64074705,0.02667249,0.07585940,1.75303104,1.18276147,1.17137401,17.27919339,0.12108290,2.58731862
-2.32016008,22.46282182,0.02652711,0.07512766,1.72999150,1.18629384,1.16165492,17.12866502,0.12088128,2.56263431
-2.31415708,22.22072316,0.02636417,0.07427246,1.70212488,1.18634542,1.14891760,16.93032088,0.12018383,2.52956607
-2.30815408,21.91481146,0.02619750,0.07330905,1.66950165,1.18298001,1.13338354,16.68421316,0.11901709,2.48826373
-2.30215108,21.54656606,0.02604170,0.07225497,1.63226132,1.17631939,1.11531811,16.39123844,0.11741754,2.43901494
-2.29614807,21.11855111,0.02591174,0.07112950,1.59061233,1.16653849,1.09502359,16.05311860,0.11543036,2.38224017
-2.29014507,20.63435016,0.02582250,0.06995298,1.54483073,1.15385922,1.07283101,15.67235698,0.11310791,2.31848508
-2.28414207,20.09847184,0.02578821,0.06874616,1.49525769,1.13854298,1.04909109,15.25217145,0.11050799,2.24841031
-2.27813907,19.51623052,0.02582203,0.06752947,1.44229557,1.12088238,1.02416459,14.79640754,0.10769202,2.17277881
-2.27213607,18.89360626,0.02593547,0.06632233,1.38640277,1.10119216,0.99841240,14.30943504,0.10472308,2.09244112
-2.26613307,18.23708978,0.02613799,0.06514256,1.32808704,1.07979972,0.97218589,13.79603234,0.10166398,2.00831866
-2.26013007,17.55351779,0.02643655,0.06400575,1.26789764,1.05703573,0.94581765,13.26126310,0.09857543,1.92138548
-2.25412706,16.84990498,0.02683529,0.06292482,1.20641615,1.03322495,0.91961326,12.71034983,0.09551432,1.83264886
-2.24812406,16.13327843,0.02733528,0.06190971,1.14424628,1.00867771,0.89384415,12.14854911,0.09253223,1.74312913
-2.24212106,15.41052000,0.02793442,0.06096717,1.08200283,0.98368241,0.86874205,11.58103254,0.08967418,1.65383929
-2.23611806,14.68822183,0.02862737,0.06010069,1.02030011,0.95849923,0.84449509,11.01277747,0.08697766,1.56576489
-2.23011506,13.97255919,0.02940573,0.05931063,0.95974023,0.93335533,0.82124574,10.44847060,0.08447201,1.47984487
-2.22411206,13.26918432,0.03025823,0.05859448,0.90090159,0.90844175,0.79909071,9.89242702,0.08217808,1.39695382
-2.21810905,12.58314351,0.03117115,0.05794725,0.84432804,0.88391204,0.77808261,9.34852646,0.08010825,1.31788632
-2.21210605,11.91881925,0.03212880,0.05736197,0.79051908,0.85988269,0.75823345,8.82016770,0.07826675,1.24334382
-2.20610305,11.27989753,0.03311411,0.05683031,0.73992158,0.83643529,0.73951970,8.31024134,0.07665028,1.17392467
-2.20010005,10.66936004,0.03410934,0.05634319,0.69292332,0.81362027,0.72188854,7.82112040,0.07524885,1.11011747
-2.19409705,10.08949959,0.03509682,0.05589154,0.64984854,0.79146206,0.70526523,7.35466756,0.07404686,1.05229815
-2.18809405,9.54195640,0.03605973,0.05546689,0.61095587,0.76996526,0.68956090,6.91225718,0.07302433,1.00073078
-2.18209105,9.02777225,0.03698289,0.05506199,0.57643851,0.74912166,0.67468073,6.49481002,0.07215819,0.95557202
-2.17608804,8.54745872,0.03785348,0.05467138,0.54642671,0.72891749,0.66053178,6.10283787,0.07142370,0.91687914
-2.17008504,8.10107554,0.03866177,0.05429177,0.52099234,0.70934084,0.64703030,5.73649544,0.07079579,0.88462089
-2.16408204,7.68831467,0.03940166,0.05392232,0.50015535,0.69038841,0.63410815,5.39563651,0.07025031,0.85869106
-2.15807904,7.30858585,0.04007111,0.05356474,0.48389154,0.67207164,0.62171791,5.07987151,0.06976525,0.83892364
-2.15207604,6.96109938,0.04067242,0.05322327,0.47214134,0.65442156,0.60983658,4.78862382,0.06932167,0.82510908
-2.14607304,6.64494235,0.04121230,0.05290446,0.46481908,0.63749220,0.59846761,4.52118226,0.06890453,0.81701071
-2.14007004,6.35914493,0.04170178,0.05261685,0.46182209,0.62136232,0.58764129,4.27674782,0.06850320,0.81438038
-2.13406703,6.10273417,0.04215583,0.05237044,0.46303916,0.60613528,0.57741338,4.05447280,0.06811174,0.81697259
-2.12806403,5.87477330,0.04259286,0.05217616,0.46835791,0.59193710,0.56786229,3.85349140,0.06772892,0.82455640
-2.12206103,5.67438559,0.04303397,0.05204522,0.47767060,0.57891267,0.55908469,3.67294110,0.06735798,0.83692436
-2.11605803,5.50076279,0.04350211,0.05198841,0.49087805,0.56722026,0.55119021,3.51197477,0.06700605,0.85389817
-2.11005503,5.35315867,0.04402100,0.05201550,0.50789154,0.55702464,0.54429510,3.36976414,0.06668352,0.87533074
-2.10405203,5.23086968,0.04461408,0.05213460,0.52863251,0.54848913,0.53851560,3.24549556,0.06640305,0.90110466
-2.09804902,5.13320494,0.04530335,0.05235164,0.55303032,0.54176687,0.53396110,3.13835952,0.06617858,0.93112721
-2.09204602,5.05944867,0.04610830,0.05266998,0.58101802,0.53699192,0.53072771,3.04753586,0.06602415,0.96532246
-2.08604302,5.00881864,0.04704489,0.05309019,0.61252675,0.53427050,0.52889231,2.97217651,0.06595286,1.00362087
-2.08004002,4.98042426,0.04812468,0.05360986,0.64747894,0.53367300,0.52850778,2.91138804,0.06597570,1.04594731
-2.07403702,4.97322813,0.04935416,0.05422377,0.68578109,0.53522707,0.52959926,2.86421605,0.06610067,1.09220831
-2.06803402,4.98601454,0.05073440,0.05492403,0.72731640,0.53891239,0.53216197,2.82963332,0.06633191,1.14227948
