energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.68184092,8.42515794,0.03611137,1.10634066,1.36473150,4.64357166,0.82224895,0.57919981,2.64886498,0.00000000
-5.67583792,8.52437199,0.03587090,1.11280982,1.38887793,4.68373863,0.84294585,0.59379167,2.69877266,0.00000000
-5.66983492,8.60400217,0.03555582,1.11581058,1.41106701,4.71196272,0.86277758,0.60763941,2.74230131,0.00000000
-5.66383192,8.66502864,0.03517875,1.11546216,1.43148255,4.72881238,0.88192467,0.62072629,2.77961698,0.00000000
-5.65782891,8.70859438,0.03475198,1.11190291,1.45033061,4.73495095,0.90058444,0.63303877,2.81097065,0.00000000
-5.65182591,8.73596555,0.03428711,1.10528570,1.46783482,4.73111097,0.91896500,0.64456832,2.83669089,0.00000000
-5.64582291,8.74850032,0.03379479,1.09577467,1.48423346,4.71807311,0.93727959,0.65531409,2.85717790,0.00000000
-5.63981991,8.74762727,0.03328453,1.08354323,1.49977836,4.69665056,0.95574155,0.66528645,2.87289894,0.00000000
-5.63381691,8.73483347,0.03276459,1.06877344,1.51473532,4.66767921,0.97455986,0.67451102,2.88438526,0.00000000
-5.62781391,8.71166105,0.03224190,1.05165643,1.52938576,4.63201335,0.99393525,0.68303302,2.89223002,0.00000000
-5.62181091,8.67971045,0.03172216,1.03239370,1.54402894,4.59052612,1.01405679,0.69092131,2.89708667,0.00000000
-5.61580790,8.64064773,0.03120985,1.01119880,1.55898416,4.54411353,1.03509865,0.69827197,2.89966697,0.00000000
-5.60980490,8.59621264,0.03070840,0.98829912,1.57459205,4.49370040,1.05721692,0.70521071,2.90073776,0.00000000
-5.60380190,8.54822422,0.03022033,0.96393733,1.59121431,4.44024670,1.08054615,0.71189396,2.90111557,0.00000000
-5.59779890,8.49858070,0.02974743,0.93837195,1.60923110,4.38475223,1.10519550,0.71850811,2.90165821,0.00000000
-5.59179590,8.44925089,0.02929093,0.91187695,1.62903565,4.32825827,1.13124438,0.72526682,2.90325267,0.00000000
-5.58579290,8.40225506,0.02885163,0.88474005,1.65102570,4.27184470,1.15873740,0.73240627,2.90679901,0.00000000
-5.57978989,8.35963424,0.02843011,0.85725946,1.67559181,4.21662168,1.18767895,0.74017831,2.91319018,0.00000000
-5.57378689,8.32340792,0.02802677,0.82973939,1.70310273,4.16371535,1.21802750,0.74884188,2.92328803,0.00000000
-5.56778389,8.29552143,0.02764196,0.80248419,1.73388838,4.11424778,1.24968991,0.75865295,2.93789653,0.00000000
-5.56178089,8.27778524,0.02727603,0.77579146,1.76822144,4.06931169,1.28251639,0.76985351,2.95773296,0.00000000
-5.55577789,8.27180958,0.02692935,0.74994457,1.80629846,4.02994110,1.31629647,0.78266027,2.98339892,0.00000000
-5.54977489,8.27893838,0.02660236,0.72520493,1.84822194,3.99707950,1.35075662,0.79725374,3.01535259,0.00000000
-5.54377189,8.30018718,0.02629554,0.70180452,1.89398464,3.97154753,1.38556014,0.81376841,3.05388418,0.00000000
-5.53776888,8.33618953,0.02600945,0.67993913,1.94345753,3.95401196,1.42030968,0.83228480,3.09909637,0.00000000
-5.53176588,8.38715640,0.02574473,0.65976280,1.99638266,3.94495840,1.45455287,0.85282388,3.15089136,0.00000000
-5.52576288,8.45285239,0.02550213,0.64138386,2.05237189,3.94466937,1.48779126,0.87534460,3.20896591,0.00000000
-5.51975988,8.53259148,0.02528257,0.62486278,2.11091223,3.95320955,1.51949256,0.89974468,3.27281542,0.00000000
-5.51375688,8.62525422,0.02508722,0.61021208,2.17137811,3.97041936,1.54910594,0.92586485,3.34174727,0.00000000
-5.50775388,8.72932632,0.02491759,0.59739836,2.23305044,3.99591767,1.57608003,0.95349657,3.41490355,0.00000000
-5.50175088,8.84295786,0.02477568,0.58634624,2.29514178,4.02911362,1.59988289,0.98239272,3.49129230,0.00000000
-5.49574787,8.96404028,0.02466410,0.57694416,2.35682673,4.06922741,1.62002304,1.01228099,3.56982590,0.00000000
-5.48974487,9.09029735,0.02458628,0.56905159,2.41727592,4.11531885,1.63607070,1.04287887,3.64936499,0.00000000
-5.48374187,9.21938539,0.02454656,0.56250727,2.47569186,4.16632236,1.64767792,1.07390973,3.72876540,0.00000000
-5.47773887,9.34899687,0.02455040,0.55713798,2.53134477,4.22108649,1.65459666,1.10511865,3.80692574,0.00000000
-5.47173587,9.47696158,0.02460444,0.55276729,2.58360607,4.27841606,1.65669361,1.13628722,3.88283292,0.00000000
-5.46573287,9.60133935,0.02471668,0.54922390,2.63197770,4.33711450,1.65396081,1.16724610,3.95560298,0.00000000
-5.45972986,9.72049879,0.02489642,0.54634889,2.67611520,4.39602439,1.64652137,1.19788452,4.02451488,0.00000000
-5.45372686,9.83317736,0.02515433,0.54400172,2.71584312,4.45406405,1.63462962,1.22815598,4.08903511,0.00000000
-5.44772386,9.93851925,0.02550228,0.54206442,2.75116164,4.51025867,1.61866552,1.25807959,4.14883185,0.00000000
-5.44172086,10.03608881,0.02595322,0.54044403,2.78224358,4.56376448,1.59912339,1.28773675,4.20377761,0.00000000
-5.43571786,10.12585895,0.02652089,0.53907301,2.80942197,4.61388516,1.57659521,1.31726334,4.25394034,0.00000000
-5.42971486,10.20817535,0.02721951,0.53790780,2.83316851,4.66008024,1.55174937,1.34683760,4.29956348,0.00000000
-5.42371186,10.28369899,0.02806333,0.53692571,2.85406410,4.70196556,1.52530547,1.37666443,4.34103622,0.00000000
-5.41770885,10.35333079,0.02906614,0.53612034,2.87276287,4.73930644,1.49800666,1.40695699,4.37885582,0.00000000
-5.41170585,10.41812311,0.03024071,0.53549605,2.88995178,4.77200462,1.47059051,1.43791655,4.41358431,0.00000000
-5.40570285,10.47918393,0.03159813,0.53506172,2.90630798,4.80008036,1.44375995,1.46971204,4.44580227,0.00000000
-5.39969985,10.53757972,0.03314723,0.53482442,2.92245623,4.82365121,1.41815554,1.50246035,4.47606247,0.00000000
-5.39369685,10.59424286,0.03489382,0.53478333,2.93892891,4.84290923,1.39433042,1.53620876,4.50484624,0.00000000
-5.38769385,10.64988956,0.03684011,0.53492443,2.95613067,4.85809806,1.37272909,1.57092067,4.53252519,0.00000000
-5.38169085,10.70495293,0.03898408,0.53521622,2.97430983,4.86949165,1.35367086,1.60646548,4.55933047,0.00000000
-5.37568784,10.75953509,0.04131890,0.53560676,2.99353799,4.87737556,1.33733890,1.64261349,4.58533131,0.00000000
-5.36968484,10.81338098,0.04383254,0.53602233,3.01369884,4.88203185,1.32377498,1.67903609,4.61042406,0.00000000
-5.36368184,10.86587470,0.04650744,0.53636766,3.03448694,4.88372817,1.31288033,1.71531154,4.63433199,0.00000000
-5.35767884,10.91605839,0.04932034,0.53652770,3.05541621,4.88271095,1.30442231,1.75093588,4.65661574,0.00000000
-5.35167584,10.96267148,0.05224234,0.53637095,3.07583769,4.87920262,1.29804644,1.78533872,4.67669345,0.00000000
-5.34567284,11.00420763,0.05523910,0.53575394,3.09496546,4.87340204,1.29329316,1.81790274,4.69386910,0.00000000
-5.33966983,11.03898508,0.05827127,0.53452679,3.11190931,4.86548743,1.28961847,1.84798621,4.70736700,0.00000000
-5.33366683,11.06522573,0.06129516,0.53253924,3.12571228,4.85562057,1.28641734,1.87494700,4.71637025,0.00000000
-5.32766383,11.08113783,0.06426353,0.52964714,3.13539117,4.84395123,1.28304886,1.89816703,4.72006067,0.00000000
-5.32166083,11.08499705,0.06712669,0.52571865,3.13997778,4.83062061,1.27886203,1.91707572,4.71765774,0.00000000
-5.31565783,11.07522113,0.06983363,0.52064013,3.13855902,4.81576295,1.27322094,1.93117124,4.70845420,0.00000000
-5.30965483,11.05043380,0.07233338,0.51432117,3.13031386,4.79950440,1.26552848,1.94003860,4.69184651,0.00000000
-5.30365183,11.00951483,0.07457636,0.50669870,3.11454548,4.78195897,1.25524756,1.94336352,4.66735847,0.00000000
-5.29764882,10.95163377,0.07651583,0.49773977,3.09070738,4.76322126,1.24191915,1.94094176,4.63465701,0.00000000
-5.29164582,10.87626647,0.07810927,0.48744307,3.05842234,4.74335644,1.22517662,1.93268329,4.59355983,0.00000000
-5.28564282,10.78319454,0.07931968,0.47583912,3.01749391,4.72238815,1.20475583,1.91861160,4.54403480,0.00000000
-5.27963982,10.67248897,0.08011679,0.46298906,2.96791014,4.70028521,1.18050113,1.89885816,4.48619187,0.00000000
-5.27363682,10.54448029,0.08047796,0.44898227,2.90983990,4.67694843,1.15236694,1.87365276,4.42026867,0.00000000
-5.26763382,10.39971834,0.08038902,0.43393290,2.84362242,4.65219883,1.12041540,1.84331030,4.34661107,0.00000000
-5.26163082,10.23892528,0.07984465,0.41797560,2.76975106,4.62576870,1.08481034,1.80821512,4.26565051,0.00000000
-5.25562781,10.06294568,0.07884864,0.40126061,2.68885226,4.59729658,1.04580805,1.76880371,4.17787993,0.00000000
-5.24962481,9.87269755,0.07741374,0.38394857,2.60166132,4.56632742,1.00374547,1.72554689,4.08382995,0.00000000
-5.24362181,9.66912791,0.07556124,0.36620522,2.50899594,4.53231861,0.95902646,1.67893250,3.98404700,0.00000000
-5.23761881,9.45317569,0.07332032,0.34819624,2.41172936,4.49465215,0.91210678,1.62944940,3.87907477,0.00000000
-5.23161581,9.22574446,0.07072708,0.33008261,2.31076391,4.45265308,0.86347849,1.57757366,3.76943987,0.00000000
-5.22561281,8.98768625,0.06782343,0.31201640,2.20700645,4.40561356,0.81365443,1.52375735,3.65564250,0.00000000
-5.21960980,8.73979698,0.06465578,0.29413740,2.10134636,4.35282178,0.76315323,1.46842051,3.53815224,0.00000000
-5.21360680,8.48282314,0.06127368,0.27657057,1.99463691,4.29359444,0.71248553,1.41194628,3.41740881,0.00000000
-5.20760380,8.21747846,0.05772840,0.25942425,1.88768040,4.22731126,0.66214170,1.35467919,3.29382721,0.00000000
-5.20160080,7.94446877,0.05407149,0.24278937,1.78121719,4.15344977,0.61258133,1.29692647,3.16780652,0.00000000
-5.19559780,7.66452242,0.05035351,0.22673942,1.67591873,4.07161863,0.56422483,1.23896171,3.03974115,0.00000000
-5.18959480,7.37842370,0.04662280,0.21133113,1.57238415,3.98158769,0.51744707,1.18103068,2.91003348,0.00000000
-5.18359180,7.08704616,0.04292441,0.19660581,1.47114013,3.88331310,0.47257319,1.12335838,2.77910660,0.00000000
-5.17758879,6.79138330,0.03929929,0.18259114,1.37264342,3.77695625,0.42987636,1.06615678,2.64741596,0.00000000
-5.17158579,6.49257368,0.03578361,0.16930337,1.27728542,3.66289524,0.38957750,1.00963268,2.51545903,0.00000000
-5.16558279,6.19191874,0.03240837,0.15674962,1.18539820,3.54172842,0.35184649,0.95399494,2.38378185,0.00000000
-5.15957979,5.89089136,0.02919909,0.14493026,1.09726120,3.41426943,0.31680488,0.89946060,2.25298222,0.00000000
-5.15357679,5.59113439,0.02617588,0.13384126,1.01310816,3.28153410,0.28452959,0.84625948,2.12370888,0.00000000
-5.14757379,5.29444862,0.02335354,0.12347626,0.93313373,3.14471947,0.25505741,0.79463705,1.99665678,0.00000000
-5.14157079,5.00277061,0.02074185,0.11382841,0.85749931,3.00517590,0.22838995,0.74485517,1.87255855,0.00000000
-5.13556778,4.71814108,0.01834601,0.10489187,0.78633795,2.86437329,0.20449880,0.69719105,1.75217268,0.00000000
-5.12956478,4.44266519,0.01616717,0.09666292,0.71975806,2.72386282,0.18333065,0.65193408,1.63626885,0.00000000
-5.12356178,4.17846659,0.01420296,0.08914063,0.65784597,2.58523567,0.16481213,0.60938122,1.52561131,0.00000000
-5.11755878,3.92763714,0.01244811,0.08232723,0.60066733,2.45008017,0.14885418,0.56983086,1.42094103,0.00000000
-5.11155578,3.69218448,0.01089504,0.07622806,0.54826763,2.31993924,0.13535595,0.53357575,1.32295751,0.00000000
-5.10555278,3.47397993,0.00953449,0.07085126,0.50067195,2.19626931,0.12420795,0.50089532,1.23230114,0.00000000
-5.09954977,3.27470857,0.00835602,0.06620714,0.45788421,2.08040232,0.11529467,0.47204788,1.14953679,0.00000000
-5.09354677,3.09582397,0.00734853,0.06230743,0.41988633,1.97351210,0.10849646,0.44726303,1.07513943,0.00000000
-5.08754377,2.93850910,0.00650074,0.05916433,0.38663740,1.87658596,0.10369086,0.42673473,1.00948230,0.00000000
-5.08154077,2.80364517,0.00580157,0.05678956,0.35807330,1.79040261,0.10075344,0.41061539,0.95282811,0.00000000
-5.07553777,2.69178953,0.00524045,0.05519333,0.33410678,1.71551685,0.09955818,0.39901118,0.90532358,0.00000000
-5.06953477,2.60316356,0.00480767,0.05438343,0.31462841,1.65225143,0.09997762,0.39197896,0.86699741,0.00000000
-5.06353177,2.53765089,0.00449455,0.05436433,0.29950825,1.60069625,0.10188282,0.38952469,0.83776183,0.00000000
-5.05752876,2.49480624,0.00429364,0.05513650,0.28859854,1.56071475,0.10514332,0.39160368,0.81741753,0.00000000
-5.05152576,2.47387432,0.00419888,0.05669580,0.28173708,1.53195714,0.10962715,0.39812253,0.80566178,0.00000000
-5.04552276,2.47381819,0.00420567,0.05903309,0.27875153,1.51387978,0.11520098,0.40894266,0.80209940,0.00000000
-5.03951976,2.49335614,0.00431098,0.06213404,0.27946417,1.50577020,0.12173060,0.42388537,0.80625611,0.00000000
-5.03351676,2.53100537,0.00451330,0.06597908,0.28369720,1.50677646,0.12908157,0.44273814,0.81759388,0.00000000
-5.02751376,2.58513116,0.00481268,0.07054358,0.29127802,1.51593993,0.13712029,0.46526190,0.83552747,0.00000000
-5.02151076,2.65399928,0.00521065,0.07579817,0.30204445,1.53223019,0.14571518,0.49119903,0.85944181,0.00000000
-5.01550775,2.73582972,0.00571009,0.08170917,0.31584949,1.55458075,0.15473822,0.52028155,0.88870924,0.00000000
-5.00950475,2.82884950,0.00631513,0.08823915,0.33256524,1.58192413,0.16406658,0.55223929,0.92270624,0.00000000
-5.00350175,2.93134224,0.00703086,0.09534759,0.35208572,1.61322517,0.17358430,0.58680745,0.96082871,0.00000000
-4.99749875,3.04169256,0.00786309,0.10299149,0.37432839,1.64751102,0.18318389,0.62373333,1.00250534,0.00000000
-4.99149575,3.15842307,0.00881804,0.11112600,0.39923399,1.68389702,0.19276777,0.66278161,1.04720844,0.00000000
-4.98549275,3.28022257,0.00990192,0.11970493,0.42676462,1.72160717,0.20224948,0.70373807,1.09446170,0.00000000
-4.97948974,3.40596404,0.01112050,0.12868122,0.45689999,1.75998878,0.21155440,0.74641135,1.14384462,0.00000000
-4.97348674,3.53471158,0.01247861,0.13800717,0.48963174,1.79852064,0.22062009,0.79063257,1.19499337,0.00000000
-4.96748374,3.66571621,0.01397969,0.14763449,0.52495612,1.83681470,0.22939615,0.83625283,1.24759802,0.00000000
-4.96148074,3.79840074,0.01562519,0.15751421,0.56286507,1.87461136,0.23784346,0.88313855,1.30139635,0.00000000
-4.95547774,3.93233478,0.01741412,0.16759629,0.60333623,1.91176900,0.24593305,0.93116492,1.35616458,0.00000000
-4.94947474,4.06720138,0.01934258,0.17782912,0.64632216,1.94824834,0.25364443,0.98020778,1.41170564,0.00000000
-4.94347174,4.20275736,0.02140334,0.18815880,0.69173950,1.98409296,0.26096366,1.03013430,1.46783555,0.00000000
-4.93746873,4.33879005,0.02358553,0.19852841,0.73945845,2.01940702,0.26788114,1.08079323,1.52436899,0.00000000
-4.93146573,4.47507296,0.02587451,0.20887714,0.78929345,2.05433175,0.27438938,1.13200517,1.58110484,0.00000000
-4.92546273,4.61132369,0.02825172,0.21913955,0.84099559,2.08902215,0.28048073,1.18355366,1.63781288,0.00000000
-4.91945973,4.74716679,0.03069491,0.22924502,0.89424731,2.12362534,0.28614547,1.23517781,1.69422246,0.00000000
-4.91345673,4.88210441,0.03317833,0.23911731,0.94866011,2.15826192,0.29137017,1.28656709,1.75001421,0.00000000
-4.90745373,5.01549699,0.03567325,0.24867455,1.00377541,2.19301154,0.29613655,1.33735888,1.80481543,0.00000000
-4.90145073,5.14655579,0.03814857,0.25782962,1.05906913,2.22790347,0.30042091,1.38713915,1.85819984,0.00000000
-4.89544772,5.27434825,0.04057158,0.26649092,1.11395973,2.26291284,0.30419423,1.43544658,1.90969183,0.00000000
-4.88944472,5.39781636,0.04290891,0.27456367,1.16781989,2.29796262,0.30742279,1.48178018,1.95877532,0.00000000
-4.88344172,5.51580743,0.04512746,0.28195163,1.21999119,2.33293131,0.31006951,1.52561014,2.00490690,0.00000000
-4.87743872,5.62711574,0.04719546,0.28855929,1.26980155,2.36766549,0.31209573,1.56639164,2.04753261,0.00000000
-4.87143572,5.73053283,0.04908355,0.29429430,1.31658440,2.40199660,0.31346338,1.60358083,2.08610757,0.00000000
-4.86543272,5.82490344,0.05076569,0.29907029,1.35969901,2.43576051,0.31413746,1.63665245,2.12011722,0.00000000
-4.85942971,5.90918374,0.05222009,0.30280966,1.39855082,2.46881849,0.31408857,1.66511797,2.14909907,0.00000000
-4.85342671,5.98249816,0.05342993,0.30544640,1.43261079,2.50107797,0.31329532,1.68854330,2.17266355,0.00000000
-4.84742371,6.04419104,0.05438389,0.30692870,1.46143298,2.53251148,0.31174656,1.70656528,2.19051263,0.00000000
-4.84142071,6.09386975,0.05507650,0.30722119,1.48466917,2.56317214,0.30944313,1.71890569,2.20245512,0.00000000
-4.83541771,6.13143598,0.05550818,0.30630675,1.50207999,2.59320441,0.30639906,1.72538228,2.20841742,0.00000000
-4.82941471,6.15710297,0.05568511,0.30418766,1.51354188,2.62284878,0.30264220,1.72591600,2.20844917,0.00000000
-4.82341171,6.17139694,0.05561878,0.30088610,1.51904954,2.65243979,0.29821401,1.72053410,2.20272322,0.00000000
-4.81740870,6.17514212,0.05532545,0.29644392,1.51871377,2.68239680,0.29316882,1.70936884,2.19152981,0.00000000
-4.81140570,6.16942961,0.05482522,0.29092168,1.51275485,2.71320767,0.28757229,1.69265209,2.17526524,0.00000000
-4.80540270,6.15557128,0.05414121,0.28439702,1.50149182,2.74540574,0.28149933,1.67070583,2.15441566,0.00000000
-4.79939970,6.13504106,0.05329841,0.27696239,1.48532824,2.77954103,0.27503155,1.64392948,2.12953666,0.00000000
-4.79339670,6.10940629,0.05232266,0.26872229,1.46473527,2.81614702,0.26825432,1.61278445,2.10123000,0.00000000
-4.78739370,6.08025281,0.05123959,0.25979016,1.44023286,2.85570452,0.26125379,1.57777701,2.07011860,0.00000000
-4.78139070,6.04910770,0.05007362,0.25028509,1.41237013,2.89860456,0.25411373,1.53944021,2.03682118,0.00000000
-4.77538769,6.01736353,0.04884713,0.24032836,1.38170573,2.94511226,0.24691266,1.49831601,2.00192785,0.00000000
-4.76938469,5.98620831,0.04757972,0.23004029,1.34878928,2.99533375,0.23972130,1.45493820,1.96597800,0.00000000
-4.76338169,5.95656454,0.04628779,0.21953711,1.31414457,3.04918806,0.23260035,1.40981714,1.92944139,0.00000000
-4.75737869,5.92904070,0.04498413,0.20892837,1.27825518,3.10638564,0.22559890,1.36342685,1.89270342,0.00000000
-4.75137569,5.90389741,0.04367794,0.19831472,1.24155313,3.16641511,0.21875345,1.31619482,1.85605511,0.00000000
-4.74537269,5.88103004,0.04237487,0.18778622,1.20441068,3.22853929,0.21208749,1.26849493,1.81968811,0.00000000
-4.73936968,5.85996857,0.04107737,0.17742124,1.16713559,3.29180095,0.20561176,1.22064350,1.78369471,0.00000000
-4.73336668,5.83989437,0.03978508,0.16728581,1.12996950,3.35503879,0.19932502,1.17289833,1.74807258,0.00000000
-4.72736368,5.81967326,0.03849542,0.15743357,1.09308948,3.41691290,0.19321543,1.12546050,1.71273379,0.00000000
-4.72136068,5.79790285,0.03720424,0.14790616,1.05661218,3.47593919,0.18726219,1.07847856,1.67751729,0.00000000
-4.71535768,5.77297188,0.03590643,0.13873392,1.02060009,3.53053134,0.18143759,1.03205461,1.64220424,0.00000000
-4.70935468,5.74312869,0.03459664,0.12993698,0.98506958,3.57904868,0.17570921,0.98625169,1.60653496,0.00000000
-4.70335168,5.70655549,0.03326981,0.12152652,0.94999989,3.61984804,0.17004213,0.94110211,1.57022686,0.00000000
-4.69734867,5.66144516,0.03192177,0.11350615,0.91534277,3.65133736,0.16440117,0.89661598,1.53299227,0.00000000
-4.69134567,5.60607696,0.03054963,0.10587333,0.88103201,3.67202890,0.15875285,0.85278959,1.49455544,0.00000000
-4.68534267,5.53888818,0.02915209,0.09862076,0.84699268,3.68058983,0.15306729,0.80961324,1.45466788,0.00000000
-4.67933967,5.45853852,0.02772964,0.09173772,0.81314943,3.67588799,0.14731961,0.76707807,1.41312162,0.00000000
-4.67333667,5.36396501,0.02628460,0.08521121,0.77943385,3.65703115,0.14149114,0.72518178,1.36975986,0.00000000
-4.66733367,5.25442527,0.02482109,0.07902696,0.74579036,3.62339809,0.13557019,0.68393301,1.32448478,0.00000000
-4.66133067,5.12952789,0.02334488,0.07317031,0.71218090,3.57466046,0.12955242,0.64335430,1.27726243,0.00000000
-4.65532766,4.98924910,0.02186311,0.06762677,0.67858802,3.51079457,0.12344092,0.60348371,1.22812469,0.00000000
-4.64932466,4.83393571,0.02038402,0.06238258,0.64501669,3.43208300,0.11724593,0.56437508,1.17716851,0.00000000
-4.64332166,4.66429469,0.01891662,0.05742494,0.61149476,3.33910610,0.11098427,0.52609713,1.12455264,0.00000000
