energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.87393697,3.66433313,0.00764614,0.52109288,0.02642487,1.92497985,2.23834448,1.00248615
-5.86793397,3.59784325,0.00739868,0.52593253,0.02498134,1.87414476,2.20845169,0.98869141
-5.86193097,3.51784135,0.00713620,0.52766200,0.02352190,1.81758213,2.17032613,0.97057215
-5.85592796,3.42503500,0.00686121,0.52618301,0.02205969,1.75589737,2.12434499,0.94827828
-5.84992496,3.32032192,0.00657628,0.52146370,0.02060651,1.68975019,2.07100427,0.92202987
-5.84392196,3.20477829,0.00628399,0.51354022,0.01917287,1.61984423,2.01091029,0.89211390
-5.83791896,3.07964062,0.00598693,0.50251603,0.01776799,1.54691510,1.94476720,0.85887867
-5.83191596,2.94628149,0.00568765,0.48855885,0.01639987,1.47171692,1.87336090,0.82272607
-5.82591296,2.80618012,0.00538862,0.47189536,0.01507540,1.39500777,1.79753989,0.78410190
-5.81990995,2.66088861,0.00509220,0.45280395,0.01380039,1.31753478,1.71819395,0.74348473
-5.81390695,2.51199547,0.00480060,0.43160577,0.01257968,1.24001910,1.63623158,0.70137372
-5.80790395,2.36108792,0.00451583,0.40865466,0.01141722,1.16314165,1.55255712,0.65827587
-5.80190095,2.20971456,0.00423967,0.38432613,0.01031610,1.08753011,1.46804860,0.61469332
-5.79589795,2.05935013,0.00397362,0.35900624,0.00927866,1.01374778,1.38353740,0.57111118
-5.78989495,1.91136376,0.00371889,0.33308046,0.00830647,0.94228466,1.29979039,0.52798641
-5.78389195,1.76699201,0.00347638,0.30692339,0.00740043,0.87355118,1.21749541,0.48573814
-5.77788894,1.62731773,0.00324669,0.28088933,0.00656073,0.80787485,1.13725050,0.44473982
-5.77188594,1.49325527,0.00303009,0.25530429,0.00578698,0.74549966,1.05955710,0.40531339
-5.76588294,1.36554241,0.00282659,0.23045956,0.00507817,0.68658837,0.98481746,0.36772549
-5.75987994,1.24473885,0.00263592,0.20660704,0.00443276,0.63122729,0.91333584,0.33218595
-5.75387694,1.13123099,0.00245759,0.18395630,0.00384867,0.57943326,0.84532336,0.29884821
-5.74787394,1.02524211,0.00229093,0.16267347,0.00332343,0.53116238,0.78090578,0.26781161
-5.74187094,0.92684721,0.00213515,0.14288162,0.00285414,0.48631993,0.72013379,0.23912528
-5.73586793,0.83599137,0.00198937,0.12466277,0.00243762,0.44477105,0.66299487,0.21279329
-5.72986493,0.75251056,0.00185266,0.10806101,0.00207044,0.40635153,0.60942623,0.18878072
-5.72386193,0.67615372,0.00172412,0.09308661,0.00174900,0.37087835,0.55932792,0.16702033
-5.71785893,0.60660508,0.00160288,0.07972090,0.00146963,0.33815942,0.51257566,0.14741949
-5.71185593,0.54350576,0.00148817,0.06792154,0.00122864,0.30800236,0.46903270,0.12986705
-5.70585293,0.48647394,0.00137928,0.05762799,0.00102238,0.28022187,0.42856047,0.11423990
-5.69984992,0.43512289,0.00127568,0.04876694,0.00084735,0.25464570,0.39102749,0.10040902
-5.69384692,0.38907650,0.00117690,0.04125759,0.00070018,0.23111918,0.35631665,0.08824491
-5.68784392,0.34798218,0.00108265,0.03501639,0.00057775,0.20950822,0.32433063,0.07762215
-5.68184092,0.31152087,0.00099274,0.02996143,0.00047718,0.18970098,0.29499557,0.06842328
-5.67583792,0.27941445,0.00090708,0.02601615,0.00039585,0.17160845,0.26826322,0.06054171
-5.66983492,0.25143060,0.00082568,0.02311243,0.00033145,0.15516396,0.24411165,0.05388400
-5.66383192,0.22738552,0.00074866,0.02119304,0.00028198,0.14032202,0.22254487,0.04837125
-5.65782891,0.20714465,0.00067617,0.02021340,0.00024571,0.12705658,0.20359150,0.04393997
-5.65182591,0.19062192,0.00060842,0.02014271,0.00022123,0.11535903,0.18730292,0.04054232
-5.64582291,0.17777766,0.00054566,0.02096454,0.00020740,0.10523593,0.17375082,0.03814586
-5.63981991,0.16861563,0.00048818,0.02267681,0.00020336,0.09670687,0.16302463,0.03673297
-5.63381691,0.16317931,0.00043628,0.02529130,0.00020847,0.08980233,0.15522869,0.03629987
-5.62781391,0.16154765,0.00039030,0.02883277,0.00022236,0.08456167,0.15047948,0.03685553
-5.62181091,0.16383055,0.00035060,0.03333773,0.00024481,0.08103136,0.14890276,0.03842025
-5.61580790,0.17016406,0.00031762,0.03885288,0.00027583,0.07926331,0.15063074,0.04102431
-5.60980490,0.18070550,0.00029180,0.04543343,0.00031558,0.07931336,0.15579930,0.04470632
-5.60380190,0.19562851,0.00027369,0.05314124,0.00036432,0.08123981,0.16454511,0.04951179
-5.59779890,0.21511812,0.00026394,0.06204296,0.00042249,0.08510209,0.17700279,0.05549147
-5.59179590,0.23936586,0.00026327,0.07220812,0.00049058,0.09095929,0.19330202,0.06269987
-5.58579290,0.26856499,0.00027257,0.08370741,0.00056918,0.09886876,0.21356461,0.07119379
-5.57978989,0.30290591,0.00029285,0.09661102,0.00065895,0.10888457,0.23790150,0.08103092
-5.57378689,0.34257167,0.00032527,0.11098720,0.00076061,0.12105589,0.26640987,0.09226852
-5.56778389,0.38773381,0.00037116,0.12690103,0.00087489,0.13542532,0.29917020,0.10496221
-5.56178089,0.43854819,0.00043200,0.14441338,0.00100257,0.15202711,0.33624347,0.11916477
-5.55577789,0.49515119,0.00050941,0.16357998,0.00114443,0.17088535,0.37766836,0.13492512
-5.54977489,0.55765573,0.00060512,0.18445070,0.00130127,0.19201214,0.42345865,0.15228714
-5.54377189,0.62614738,0.00072096,0.20706875,0.00147384,0.21540570,0.47360064,0.17128857
-5.53776888,0.70068016,0.00085878,0.23146985,0.00166287,0.24104853,0.52805056,0.19195974
-5.53176588,0.78127186,0.00102042,0.25768118,0.00186902,0.26890561,0.58673208,0.21432213
-5.52576288,0.86789875,0.00120761,0.28571996,0.00209287,0.29892257,0.64953356,0.23838669
-5.51975988,0.96048953,0.00142192,0.31559168,0.00233487,0.33102390,0.71630520,0.26415176
-5.51375688,1.05891816,0.00166466,0.34728764,0.00259531,0.36511121,0.78685597,0.29160074
-5.50775388,1.16299587,0.00193678,0.38078209,0.00287429,0.40106154,0.86095019,0.32069927
-5.50175088,1.27246212,0.00223879,0.41602860,0.00317164,0.43872564,0.93830398,0.35139211
-5.49574787,1.38697490,0.00257067,0.45295613,0.00348692,0.47792648,1.01858151,0.38359972
-5.48974487,1.50610076,0.00293179,0.49146458,0.00381931,0.51845786,1.10139143,0.41721469
-5.48374187,1.62930507,0.00332082,0.53142033,0.00416762,0.56008337,1.18628364,0.45209824
-5.47773887,1.75594332,0.00373574,0.57265192,0.00453024,0.60253572,1.27274688,0.48807693
-5.47173587,1.88525437,0.00417377,0.61494632,0.00490505,0.64551680,1.36020758,0.52494001
-5.46573287,2.01635656,0.00463138,0.65804611,0.00528949,0.68869843,1.44803050,0.56243765
-5.45972986,2.14824770,0.00510439,0.70164812,0.00568050,0.73172424,1.53552170,0.60028034
-5.45372686,2.27981001,0.00558797,0.74540373,0.00607456,0.77421270,1.62193426,0.63813983
-5.44772386,2.40982061,0.00607679,0.78892145,0.00646772,0.81576159,1.70647726,0.67565189
-5.44172086,2.53696836,0.00656517,0.83177175,0.00685568,0.85595393,1.78832820,0.71242099
-5.43571786,2.65987711,0.00704723,0.87349447,0.00723388,0.89436548,1.86664884,0.74802710
-5.42971486,2.77713533,0.00751710,0.91360868,0.00759760,0.93057367,1.94060447,0.78203449
-5.42371186,2.88733148,0.00796911,0.95162489,0.00794213,0.96416796,2.00938586,0.81400244
-5.41770885,2.98909414,0.00839802,0.98705913,0.00826288,0.99476108,2.07223348,0.84349752
-5.41170585,3.08113527,0.00879925,1.01944840,0.00855562,1.02200097,2.12846273,0.87010703
-5.40570285,3.16229492,0.00916900,1.04836693,0.00881656,1.04558291,2.17748914,0.89345296
-5.39969985,3.23158507,0.00950450,1.07344221,0.00904262,1.06526110,2.21885213,0.91320596
-5.39369685,3.28823040,0.00980408,1.09437017,0.00923156,1.08085925,2.25223592,0.92909854
-5.38769385,3.33170356,0.01006724,1.11092847,0.00938211,1.09227948,2.27748628,0.94093669
-5.38169085,3.36175274,0.01029472,1.12298716,0.00949415,1.09950894,2.29462164,0.94860948
-5.37568784,3.37841979,0.01048840,1.13051595,0.00956881,1.10262367,2.30383785,0.95209575
-5.36968484,3.38204716,0.01065128,1.13358760,0.00960848,1.10178929,2.30550565,0.95146768
-5.36368184,3.37327314,0.01078723,1.13237700,0.00961692,1.09725841,2.30016065,0.94689074
-5.35767884,3.35301486,0.01090088,1.12715591,0.00959922,1.08936459,2.28848591,0.93861996
-5.35167584,3.32243977,0.01099728,1.11828347,0.00956176,1.07851310,2.27128791,0.92699264
-5.34567284,3.28292667,0.01108171,1.10619284,0.00951209,1.06516885,2.24946660,0.91241775
-5.33966983,3.23601808,0.01115930,1.09137472,0.00945887,1.04984200,2.22398136,0.89536241
-5.33366683,3.18336624,0.01123482,1.07435847,0.00941167,1.03307196,2.19581427,0.87633627
-5.32766383,3.12667557,0.01131230,1.05569175,0.00938078,1.01541046,2.16593285,0.85587427
-5.32166083,3.06764418,0.01139489,1.03591989,0.00937701,0.99740470,2.13525405,0.83451883
-5.31565783,3.00790757,0.01148457,1.01556578,0.00941147,0.97958118,2.10461162,0.81280219
-5.30965483,2.94898702,0.01158206,0.99511158,0.00949527,0.96243119,2.07472830,0.79122970
-5.30365183,2.89224504,0.01168669,0.97498275,0.00963931,0.94639830,2.04619455,0.77026474
-5.29764882,2.83884969,0.01179646,0.95553548,0.00985395,0.93186859,2.01945445,0.75031607
-5.29164582,2.78974905,0.01190805,0.93704771,0.01014876,0.91916376,1.99479959,0.73172775
-5.28564282,2.74565621,0.01201698,0.91971408,0.01053224,0.90853721,1.97237067,0.71477213
-5.27963982,2.70704495,0.01211782,0.90364499,0.01101150,0.90017295,1.95216659,0.69964592
-5.27363682,2.67415513,0.01220442,0.88886926,0.01159198,0.89418719,1.93405988,0.68646932
-5.26763382,2.64700674,0.01227023,0.87534030,0.01227723,0.89063193,1.91781727,0.67528787
-5.26163082,2.62542096,0.01230856,0.86294503,0.01306859,0.88950031,1.90312385,0.66607685
-5.25562781,2.60904627,0.01231300,0.85151491,0.01396501,0.89073287,1.88960914,0.65874770
-5.24962481,2.59738783,0.01227762,0.84083841,0.01496283,0.89422435,1.87687331,0.65315591
-5.24362181,2.58983815,0.01219735,0.83067422,0.01605566,0.89983049,1.86451205,0.64911013
-5.23761881,2.58570736,0.01206816,0.82076430,0.01723425,0.90737435,1.85213868,0.64638176
-5.23161581,2.58425184,0.01188731,0.81084648,0.01848655,0.91665201,1.83940256,0.64471482
-5.22561281,2.58470013,0.01165342,0.80066575,0.01979769,0.92743740,1.82600291,0.64383553
-5.21960980,2.58627564,0.01136660,0.78998425,0.02115020,0.93948643,1.81169817,0.64346164
-5.21360680,2.58821596,0.01102841,0.77858942,0.02252424,0.95254055,1.79631053,0.64331091
-5.20760380,2.58978901,0.01064182,0.76630034,0.02389798,0.96632993,1.77972659,0.64310910
-5.20160080,2.59030647,0.01021108,0.75297239,0.02524799,0.98057678,1.76189451,0.64259692
-5.19559780,2.58913518,0.00974154,0.73850009,0.02654985,0.99499900,1.74281889,0.64153641
-5.18959480,2.58570724,0.00923948,0.72281864,0.02777876,1.00931459,1.72255419,0.63971643
-5.18359180,2.57952944,0.00871182,0.70590408,0.02891017,1.02324706,1.70119792,0.63695747
-5.17758879,2.57019255,0.00816593,0.68777256,0.02992054,1.03653183,1.67888431,0.63311572
-5.17158579,2.55738080,0.00760932,0.66847884,0.03078806,1.04892380,1.65577947,0.62808654
-5.16558279,2.54088154,0.00704946,0.64811429,0.03149330,1.06020572,1.63207808,0.62180708
-5.15957979,2.52059485,0.00649351,0.62680447,0.03201992,1.07019699,1.60800227,0.61425826
-5.15357679,2.49654242,0.00594816,0.60470650,0.03235518,1.07876251,1.58380215,0.60546578
-5.14757379,2.46887509,0.00541945,0.58200623,0.03249042,1.08582081,1.55975784,0.59550019
-5.14157079,2.43787793,0.00491267,0.55891519,0.03242134,1.09135079,1.53618213,0.58447597
-5.13556778,2.40397196,0.00443226,0.53566734,0.03214822,1.09539652,1.51342316,0.57254924
-5.12956478,2.36771145,0.00398179,0.51251548,0.03167588,1.09806919,1.49186605,0.55991439
-5.12356178,2.32977604,0.00356391,0.48972735,0.03101352,1.09954598,1.47193254,0.54679924
-5.11755878,2.29095702,0.00318041,0.46758124,0.03017445,1.10006528,1.45407804,0.53345900
-5.11155578,2.25213761,0.00283226,0.44636106,0.02917556,1.09991827,1.43878516,0.52016892
-5.10555278,2.21426725,0.00251966,0.42635091,0.02803681,1.09943693,1.42655354,0.50721594
-5.09954977,2.17833058,0.00224212,0.40782914,0.02678052,1.09897877,1.41788590,0.49488943
-5.09354677,2.14531202,0.00199858,0.39106187,0.02543062,1.09890914,1.41327037,0.48347137
-5.08754377,2.11615724,0.00178750,0.37629622,0.02401191,1.09958169,1.41315996,0.47322630
-5.08154077,2.09173336,0.00160691,0.36375337,0.02254926,1.10131821,1.41794983,0.46439145
-5.07553777,2.07278961,0.00145456,0.35362152,0.02106691,1.10438892,1.42795375,0.45716742
-5.06953477,2.05992062,0.00132798,0.34604931,0.01958777,1.10899432,1.44338084,0.45170992
-5.06353177,2.05353420,0.00122456,0.34113965,0.01813287,1.11524988,1.46431437,0.44812279
-5.05752876,2.05382570,0.00114162,0.33894446,0.01672088,1.12317447,1.49069377,0.44645294
-5.05152576,2.06076034,0.00107646,0.33946062,0.01536773,1.13268349,1.52230153,0.44668716
-5.04552276,2.07406510,0.00102644,0.34262727,0.01408643,1.14358717,1.55875594,0.44875132
-5.03951976,2.09323062,0.00098900,0.34832482,0.01288695,1.15559443,1.59951071,0.45251190
-5.03351676,2.11752375,0.00096171,0.35637585,0.01177623,1.16832228,1.64386205,0.45777989
-5.02751376,2.14601031,0.00094229,0.36654792,0.01075833,1.18131031,1.69096328,0.46431702
-5.02151076,2.17758729,0.00092862,0.37855848,0.00983463,1.19403976,1.73984672,0.47184398
-5.01550775,2.21102322,0.00091882,0.39208169,0.00900416,1.20595608,1.78945224,0.48005048
-5.00950475,2.24500493,0.00091118,0.40675702,0.00826389,1.21649396,1.83866125,0.48860656
-5.00350175,2.27818852,0.00090422,0.42219943,0.00760921,1.22510340,1.88633472,0.49717480
-4.99749875,2.30925211,0.00089671,0.43801076,0.00703421,1.23127546,1.93135354,0.50542286
-4.99149575,2.33694803,0.00088762,0.45379185,0.00653220,1.23456642,1.97265917,0.51303576
-4.98549275,2.36015176,0.00087614,0.46915499,0.00609599,1.23461890,2.00929277,0.51972742
-4.97948974,2.37790535,0.00086171,0.48373613,0.00571830,1.23117888,2.04043075,0.52525087
-4.97348674,2.38945335,0.00084394,0.49720633,0.00539201,1.22410790,2.06541493,0.52940674
-4.96748374,2.39426947,0.00082267,0.50928193,0.00511047,1.21338951,2.08377591,0.53204963
-4.96148074,2.39207290,0.00079788,0.51973303,0.00486767,1.19913009,2.09524840,0.53309213
-4.95547774,2.38283367,0.00076975,0.52838977,0.00465840,1.18155375,2.09977773,0.53250631
-4.94947474,2.36676701,0.00073855,0.53514629,0.00447836,1.16099191,2.09751746,0.53032272
-4.94347174,2.34431728,0.00070471,0.53996211,0.00432420,1.13786817,2.08881803,0.52662693
-4.93746873,2.31613262,0.00066872,0.54286086,0.00419355,1.11267927,2.07420744,0.52155398
-4.93146573,2.28303179,0.00063115,0.54392661,0.00408500,1.08597348,2.05436488,0.51528097
-4.92546273,2.24596519,0.00059262,0.54329786,0.00399804,1.05832736,2.03008889,0.50801824
-4.91945973,2.20597226,0.00055375,0.54115966,0.00393301,1.03032241,2.00226179,0.49999971
-4.91345673,2.16413750,0.00051518,0.53773425,0.00389104,1.00252261,1.97181234,0.49147275
-4.90745373,2.12154734,0.00047754,0.53327074,0.00387393,0.97545410,1.93967844,0.48268823
-4.90145073,2.07925015,0.00044143,0.52803432,0.00388406,0.94958793,1.90677195,0.47389115
-4.89544772,2.03822090,0.00040740,0.52229562,0.00392434,0.92532653,1.87394715,0.46531234
-4.88944472,1.99933228,0.00037597,0.51632063,0.00399809,0.90299447,1.84197434,0.45716146
-4.88344172,1.96333298,0.00034758,0.51036177,0.00410895,0.88283364,1.81151950,0.44962165
-4.87743872,1.93083379,0.00032266,0.50465019,0.00426080,0.86500279,1.78313084,0.44284594
-4.87143572,1.90230158,0.00030154,0.49938991,0.00445766,0.84958116,1.75723218,0.43695535
-4.86543272,1.87806051,0.00028452,0.49475363,0.00470363,0.83657550,1.73412312,0.43203869
-4.85942971,1.85829981,0.00027183,0.49088038,0.00500271,0.82593003,1.71398524,0.42815382
-4.85342671,1.84308682,0.00026369,0.48787490,0.00535873,0.81753815,1.69689347,0.42533010
-4.84742371,1.83238383,0.00026021,0.48580853,0.00577525,0.81125535,1.68283131,0.42357177
-4.84142071,1.82606723,0.00026153,0.48472140,0.00625532,0.80691210,1.67170869,0.42286181
-4.83541771,1.82394733,0.00026768,0.48462556,0.00680141,0.80432615,1.66338083,0.42316603
-4.82941471,1.82578742,0.00027871,0.48550870,0.00741521,0.80331328,1.65766689,0.42443694
-4.82341171,1.83132071,0.00029460,0.48733821,0.00809744,0.80369610,1.65436707,0.42661734
-4.81740870,1.84026430,0.00031529,0.49006515,0.00884768,0.80531040,1.65327704,0.42964305
-4.81140570,1.85232925,0.00034070,0.49362788,0.00966426,0.80800883,1.65419909,0.43344506
-4.80540270,1.86722663,0.00037071,0.49795521,0.01054401,0.81166205,1.65694926,0.43795065
-4.79939970,1.88466944,0.00040514,0.50296878,0.01148225,0.81615737,1.66136045,0.44308376
-4.79339670,1.90437088,0.00044380,0.50858474,0.01247263,0.82139538,1.66728164,0.44876460
-4.78739370,1.92603939,0.00048642,0.51471465,0.01350717,0.82728494,1.67457354,0.45490870
-4.78139070,1.94937167,0.00053273,0.52126565,0.01457623,0.83373719,1.68310139,0.46142557
-4.77538769,1.97404437,0.00058238,0.52814012,0.01566866,0.84065921,1.69272583,0.46821723
-4.76938469,1.99970577,0.00063501,0.53523495,0.01677192,0.84794789,1.70329267,0.47517693
-4.76338169,2.02596854,0.00069020,0.54244060,0.01787233,0.85548473,1.71462275,0.48218826
-4.75737869,2.05240445,0.00074754,0.54964024,0.01895538,0.86313186,1.72650278,0.48912482
-4.75137569,2.07854202,0.00080654,0.55670919,0.02000604,0.87073001,1.73867810,0.49585076
-4.74537269,2.10386781,0.00086674,0.56351484,0.02100923,0.87809838,1.75084830,0.50222218
-4.73936968,2.12783153,0.00092764,0.56991715,0.02195019,0.88503669,1.76266606,0.50808958
-4.73336668,2.14985540,0.00098878,0.57577009,0.02281499,0.89132947,1.77373986,0.51330124
-4.72736368,2.16934743,0.00104966,0.58092379,0.02359094,0.89675222,1.78364048,0.51770749
-4.72136068,2.18571825,0.00110986,0.58522766,0.02426705,0.90107936,1.79191142,0.52116577
-4.71535768,2.19840092,0.00116894,0.58853434,0.02483442,0.90409340,1.79808268,0.52354614
-4.70935468,2.20687282,0.00122655,0.59070429,0.02528660,0.90559503,1.80168760,0.52473722
-4.70335168,2.21067865,0.00128235,0.59161103,0.02561984,0.90541344,1.80228179,0.52465201
-4.69734867,2.20945342,0.00133609,0.59114670,0.02583330,0.90341649,1.79946344,0.52323353
-4.69134567,2.20294437,0.00138758,0.58922762,0.02592917,0.89952004,1.79289401,0.52045981
-4.68534267,2.19103066,0.00143670,0.58579985,0.02591264,0.89369609,1.78231821,0.51634806
-4.67933967,2.17373977,0.00148341,0.58084410,0.02579185,0.88597911,1.76758231,0.51095775
-4.67333667,2.15125980,0.00152775,0.57438006,0.02557770,0.87647043,1.74864994,0.50439237
-4.66733367,2.12394678,0.00156983,0.56646966,0.02528358,0.86534022,1.72561431,0.49679972
-4.66133067,2.09232664,0.00160985,0.55721919,0.02492501,0.85282703,1.69870637,0.48837071
-4.65532766,2.05709132,0.00164805,0.54678006,0.02451927,0.83923467,1.66829834,0.47933657
-4.64932466,2.01908908,0.00168475,0.53534804,0.02408490,0.82492675,1.63490227,0.46996455
-4.64332166,1.97930912,0.00172030,0.52316108,0.02364122,0.81031871,1.59916359,0.46055226
-4.63731866,1.93886088,0.00175510,0.51049559,0.02320778,0.79586776,1.56184973,0.45142071
-4.63131566,1.89894857,0.00178955,0.49766127,0.02280387,0.78206109,1.52383419,0.44290640
-4.62531266,1.86084180,0.00182404,0.48499477,0.02244793,0.76940253,1.48607645,0.43535263
-4.61930965,1.82584309,0.00185896,0.47285212,0.02215712,0.75839832,1.44959858,0.42910025
-4.61330665,1.79525327,0.00189462,0.46160042,0.02194677,0.74954231,1.41545899,0.42447836
-4.60730365,1.77033601,0.00193130,0.45160874,0.02183002,0.74330104,1.38472452,0.42179498
-4.60130065,1.75228222,0.00196919,0.44323884,0.02181742,0.74009940,1.35844139,0.42132820
-4.59529765,1.74217579,0.00200838,0.43683562,0.02191662,0.74030702,1.33760614,0.42331791
-4.58929465,1.74096130,0.00204886,0.43271776,0.02213218,0.74422607,1.32313727,0.42795850
-4.58329165,1.74941488,0.00209049,0.43116884,0.02246539,0.75208068,1.31584834,0.43539253
-4.57728864,1.76811881,0.00213304,0.43242894,0.02291426,0.76400842,1.31642328,0.44570579
-4.57128564,1.79744081,0.00217613,0.43668711,0.02347349,0.78005406,1.32539447,0.45892354
-4.56528264,1.83751818,0.00221932,0.44407486,0.02413466,0.80016568,1.34312411,0.47500836
-4.55927964,1.88824757,0.00226204,0.45466070,0.02488640,0.82419345,1.36978934,0.49385935
-4.55327664,1.94928039,0.00230365,0.46844601,0.02571471,0.85189098,1.40537134,0.51531285
-4.54727364,2.02002408,0.00234349,0.48536225,0.02660332,0.88291920,1.44964881,0.53914460
-4.54127064,2.09964932,0.00238085,0.50526970,0.02753413,0.91685277,1.50219588,0.56507331
-4.53526763,2.18710296,0.00241500,0.52795768,0.02848773,0.95318875,1.56238475,0.59276553
-4.52926463,2.28112665,0.00244528,0.55314643,0.02944388,0.99135750,1.62939295,0.62184178
-4.52326163,2.38028067,0.00247104,0.58049069,0.03038214,1.03073529,1.70221548,0.65188381
-4.51725863,2.48297287,0.00249173,0.60958493,0.03128239,1.07065868,1.77968158,0.68244287
-4.51125563,2.58749198,0.00250687,0.63997027,0.03212538,1.11044007,1.86047614,0.71304890
-4.50525263,2.69204496,0.00251610,0.67114308,0.03289330,1.14938426,1.94316553,0.74322041
-4.49924962,2.79479744,0.00251918,0.70256509,0.03357024,1.18680553,2.02622745,0.77247503
-4.49324662,2.89391679,0.00251597,0.73367492,0.03414263,1.22204507,2.10808439,0.80034035
-4.48724362,2.98761654,0.00250649,0.76390077,0.03459960,1.25448806,2.18714014,0.82636501
-4.48124062,3.07420143,0.00249084,0.79267401,0.03493323,1.28358027,2.26181834,0.85012966
-4.47523762,3.15211161,0.00246926,0.81944341,0.03513879,1.30884356,2.33060243,0.87125759
-4.46923462,3.21996495,0.00244208,0.84368936,0.03521479,1.32988999,2.39207557,0.88942472
-4.46323162,3.27659604,0.00240974,0.86493795,0.03516301,1.34643387,2.44495960,0.90436859
-4.45722861,3.32109043,0.00237277,0.88277415,0.03498838,1.35830162,2.48815147,0.91589609
-4.45122561,3.35281290,0.00233176,0.89685377,0.03469881,1.36543877,2.52075595,0.92388950
-4.44522261,3.37142846,0.00228739,0.90691358,0.03430493,1.36791389,2.54211328,0.92831071
-4.43921961,3.37691496,0.00224040,0.91277930,0.03381969,1.36591905,2.55182044,0.92920318
-4.43321661,3.36956652,0.00219160,0.91437093,0.03325800,1.35976678,2.54974523,0.92669162
-4.42721361,3.34998730,0.00214185,0.91170519,0.03263625,1.34988316,2.53603206,0.92097913
-4.42121061,3.31907527,0.00209208,0.90489502,0.03197175,1.33679730,2.51109924,0.91234191
-4.41520760,3.27799643,0.00204329,0.89414585,0.03128226,1.32112737,2.47562744,0.90112148
-4.40920460,3.22814995,0.00199650,0.87974896,0.03058540,1.30356329,2.43053969,0.88771481
-4.40320160,3.17112546,0.00195282,0.86207204,0.02989816,1.28484687,2.37697334,0.87256243
-4.39719860,3.10865381,0.00191337,0.84154732,0.02923632,1.26574981,2.31624519,0.85613510
-4.39119560,3.04255323,0.00187934,0.81865779,0.02861404,1.24705029,2.24981088,0.83891949
-4.38519260,2.97467288,0.00185188,0.79392196,0.02804343,1.22950922,2.17922020,0.82140334
-4.37918959,2.90683590,0.00183215,0.76787790,0.02753422,1.21384673,2.10607000,0.80406079
-4.37318659,2.84078443,0.00182128,0.74106705,0.02709347,1.20072008,2.03195658,0.78733838
-4.36718359,2.77812849,0.00182030,0.71401853,0.02672544,1.19070374,1.95842937,0.77164234
-4.36118059,2.72030091,0.00183014,0.68723451,0.02643153,1.18427245,1.88694759,0.75732767
-4.35517759,2.66851989,0.00185154,0.66117713,0.02621029,1.18178796,1.81884155,0.74468933
-4.34917459,2.62376043,0.00188507,0.63625734,0.02605757,1.18349008,1.75527978,0.73395596
-4.34317159,2.58673565,0.00193105,0.61282614,0.02596674,1.18949210,1.69724304,0.72528628
-4.33716858,2.55788820,0.00198950,0.59116817,0.02592901,1.19978101,1.64550595,0.71876812
-4.33116558,2.53739173,0.00206013,0.57149792,0.02593378,1.21422220,1.60062627,0.71442015
-4.32516258,2.52516178,0.00214233,0.55395845,0.02596910,1.23256839,1.56294209,0.71219593
-4.31915958,2.52087516,0.00223510,0.53862244,0.02602211,1.25447227,1.53257625,0.71199013
-4.31315658,2.52399640,0.00233711,0.52549539,0.02607950,1.27950218,1.50944746,0.71364635
-4.30715358,2.53380974,0.00244666,0.51452068,0.02612802,1.30715988,1.49328723,0.71696619
