energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.79589795,1.13408336,0.60256169,0.00313057,0.10211508,0.00000000,0.47339861,0.51863760
-5.78989495,1.14767337,0.60787115,0.00323502,0.09974621,0.00000000,0.47637614,0.52676025
-5.78389195,1.15926567,0.61133511,0.00333156,0.09829165,0.00000000,0.47896763,0.53420112
-5.77788894,1.16898343,0.61304659,0.00341939,0.09780199,0.00000000,0.48125211,0.54100725
-5.77188594,1.17699924,0.61312595,0.00349797,0.09832774,0.00000000,0.48332630,0.54724583
-5.76588294,1.18352560,0.61171641,0.00356701,0.09991548,0.00000000,0.48529917,0.55299994
-5.75987994,1.18880347,0.60897892,0.00362649,0.10260380,0.00000000,0.48728575,0.55836341
-5.75387694,1.19308931,0.60508638,0.00367662,0.10641907,0.00000000,0.48940044,0.56343487
-5.74787394,1.19664111,0.60021751,0.00371778,0.11137139,0.00000000,0.49174998,0.56831142
-5.74187094,1.19970387,0.59455052,0.00375054,0.11745075,0.00000000,0.49442656,0.57308192
-5.73586793,1.20249521,0.58825678,0.00377556,0.12462384,0.00000000,0.49750116,0.57782042
-5.72986493,1.20519173,0.58149478,0.00379353,0.13283147,0.00000000,0.50101756,0.58257989
-5.72386193,1.20791680,0.57440450,0.00380518,0.14198688,0.00000000,0.50498727,0.58738659
-5.71785893,1.21073045,0.56710266,0.00381115,0.15197508,0.00000000,0.50938564,0.59223556
-5.71185593,1.21362202,0.55967889,0.00381199,0.16265328,0.00000000,0.51414955,0.59708735
-5.70585293,1.21650608,0.55219313,0.00380811,0.17385251,0.00000000,0.51917669,0.60186641
-5.69984992,1.21922209,0.54467452,0.00379975,0.18538044,0.00000000,0.52432674,0.60646128
-5.69384692,1.22153812,0.53712173,0.00378698,0.19702536,0.00000000,0.52942448,0.61072686
-5.68784392,1.22315867,0.52950499,0.00376965,0.20856117,0.00000000,0.53426475,0.61448862
-5.68184092,1.22373654,0.52176970,0.00374744,0.21975346,0.00000000,0.53861932,0.61754891
-5.67583792,1.22288840,0.51384159,0.00371991,0.23036614,0.00000000,0.54224529,0.61969503
-5.66983492,1.22021355,0.50563324,0.00368645,0.24016871,0.00000000,0.54489488,0.62070899
-5.66383192,1.21531518,0.49705171,0.00364642,0.24894369,0.00000000,0.54632604,0.62037837
-5.65782891,1.20782310,0.48800702,0.00359915,0.25649403,0.00000000,0.54631373,0.61850801
-5.65182591,1.19741713,0.47842108,0.00354400,0.26265016,0.00000000,0.54466104,0.61493193
-5.64582291,1.18384989,0.46823657,0.00348044,0.26727633,0.00000000,0.54120989,0.60952493
-5.63981991,1.16696802,0.45742561,0.00340811,0.27027602,0.00000000,0.53585075,0.60221332
-5.63381691,1.14673065,0.44599751,0.00332686,0.27159623,0.00000000,0.52853079,0.59298427
-5.62781391,1.12322433,0.43400542,0.00323678,0.27123032,0.00000000,0.51926027,0.58189319
-5.62181091,1.09667354,0.42155145,0.00313826,0.26921936,0.00000000,0.50811660,0.56906893
-5.61580790,1.06744622,0.40878999,0.00303201,0.26565190,0.00000000,0.49524606,0.55471631
-5.60980490,1.03605389,0.39592909,0.00291903,0.26066216,0.00000000,0.48086297,0.53911585
-5.60380190,1.00314629,0.38322961,0.00280065,0.25442671,0.00000000,0.46524628,0.52262067
-5.59779890,0.96950058,0.37100234,0.00267847,0.24715969,0.00000000,0.44873372,0.50565058
-5.59179590,0.93600539,0.35960281,0.00255434,0.23910689,0.00000000,0.43171380,0.48868344
-5.58579290,0.90364018,0.34942420,0.00243032,0.23053880,0.00000000,0.41461574,0.47224416
-5.57978989,0.87345056,0.34088825,0.00230860,0.22174284,0.00000000,0.39789791,0.45689154
-5.57378689,0.84652030,0.33443460,0.00219145,0.21301519,0.00000000,0.38203503,0.44320345
-5.56778389,0.82394089,0.33050868,0.00208118,0.20465234,0.00000000,0.36750464,0.43176072
-5.56178089,0.80677946,0.32954848,0.00198001,0.19694267,0.00000000,0.35477314,0.42313019
-5.55577789,0.79604602,0.33197060,0.00189005,0.19015828,0.00000000,0.34428199,0.41784742
-5.54977489,0.79266095,0.33815596,0.00181322,0.18454738,0.00000000,0.33643434,0.41639957
-5.54377189,0.79742359,0.34843538,0.00175117,0.18032723,0.00000000,0.33158249,0.41920884
-5.53776888,0.81098285,0.36307569,0.00170526,0.17767810,0.00000000,0.33001657,0.42661703
-5.53176588,0.83381075,0.38226671,0.00167649,0.17673799,0.00000000,0.33195464,0.43887164
-5.52576288,0.86617968,0.40610945,0.00166548,0.17759866,0.00000000,0.33753459,0.45611398
-5.51975988,0.90814427,0.43460623,0.00167242,0.18030268,0.00000000,0.34680801,0.47836970
-5.51375688,0.95952857,0.46765298,0.00169712,0.18484181,0.00000000,0.35973628,0.50554216
-5.50775388,1.01991928,0.50503427,0.00173891,0.19115662,0.00000000,0.37618898,0.53740907
-5.50175088,1.08866564,0.54642142,0.00179678,0.19913751,0.00000000,0.39594486,0.57362259
-5.49574787,1.16488638,0.59137409,0.00186928,0.20862697,0.00000000,0.41869535,0.61371323
-5.48974487,1.24748403,0.63934557,0.00195466,0.21942321,0.00000000,0.44405064,0.65709772
-5.48374187,1.33516673,0.68969184,0.00205085,0.23128502,0.00000000,0.47154841,0.70309069
-5.47773887,1.42647706,0.74168445,0.00215557,0.24393780,0.00000000,0.50066485,0.75092026
-5.47173587,1.51982767,0.79452701,0.00226637,0.25708068,0.00000000,0.53082801,0.79974712
-5.46573287,1.61354260,0.84737485,0.00238069,0.27039445,0.00000000,0.56143289,0.84868655
-5.45972986,1.70590320,0.89935738,0.00249600,0.28355029,0.00000000,0.59185807,0.89683300
-5.45372686,1.79519717,0.94960240,0.00260980,0.29621876,0.00000000,0.62148326,0.94328611
-5.44772386,1.87976889,0.99726136,0.00271977,0.30807913,0.00000000,0.64970714,0.98717746
-5.44172086,1.95806919,1.04153478,0.00282381,0.31882843,0.00000000,0.67596495,1.02769689
-5.43571786,2.02870233,1.08169652,0.00292009,0.32819007,0.00000000,0.69974501,1.06411733
-5.42971486,2.09046833,1.11711600,0.00300715,0.33592166,0.00000000,0.72060357,1.09581703
-5.42371186,2.14239848,1.14727721,0.00308390,0.34182178,0.00000000,0.73817737,1.12229813
-5.41770885,2.18378254,1.17179367,0.00314968,0.34573529,0.00000000,0.75219318,1.14320074
-5.41170585,2.21418608,1.19041846,0.00320421,0.34755722,0.00000000,0.76247414,1.15831172
-5.40570285,2.23345716,1.20304890,0.00324765,0.34723477,0.00000000,0.76894228,1.16756778
-5.39969985,2.24172184,1.20972557,0.00328052,0.34476764,0.00000000,0.77161733,1.17105265
-5.39369685,2.23936882,1.21062563,0.00330368,0.34020650,0.00000000,0.77061182,1.16898839
-5.38769385,2.22702381,1.20605084,0.00331822,0.33364975,0.00000000,0.76612256,1.16172136
-5.38169085,2.20551491,1.19641077,0.00332548,0.32523874,0.00000000,0.75841918,1.14970342
-5.37568784,2.17583091,1.18220217,0.00332685,0.31515170,0.00000000,0.74783007,1.13346941
-5.36968484,2.13907434,1.16398552,0.00332379,0.30359666,0.00000000,0.73472660,1.11361193
-5.36368184,2.09641202,1.14235985,0.00331767,0.29080363,0.00000000,0.71950634,1.09075490
-5.35767884,2.04902531,1.11793734,0.00330972,0.27701652,0.00000000,0.70257618,1.06552704
-5.35167584,1.99806277,1.09131874,0.00330098,0.26248507,0.00000000,0.68433612,1.03853671
-5.34567284,1.94459737,1.06307103,0.00329220,0.24745713,0.00000000,0.66516457,1.01034928
-5.33966983,1.88959035,1.03370819,0.00328381,0.23217166,0.00000000,0.64540583,0.98146816
-5.33366683,1.83386333,1.00367608,0.00327595,0.21685266,0.00000000,0.62536025,0.95232015
-5.32766383,1.77807961,0.97334188,0.00326840,0.20170413,0.00000000,0.60527757,0.92324593
-5.32166083,1.72273532,0.94298861,0.00326064,0.18690645,0.00000000,0.58535340,0.89449563
-5.31565783,1.66816023,0.91281446,0.00325186,0.17261391,0.00000000,0.56572911,0.86622968
-5.30965483,1.61452770,0.88293694,0.00324105,0.15895362,0.00000000,0.54649474,0.83852450
-5.30365183,1.56187269,0.85340117,0.00322704,0.14602555,0.00000000,0.52769461,0.81138232
-5.29764882,1.51011612,0.82419158,0.00320860,0.13390376,0.00000000,0.50933524,0.78474459
-5.29164582,1.45909405,0.79524621,0.00318447,0.12263844,0.00000000,0.49139481,0.75850769
-5.28564282,1.40858951,0.76647249,0.00315353,0.11225861,0.00000000,0.47383364,0.73254009
-5.27963982,1.35836491,0.73776353,0.00311477,0.10277546,0.00000000,0.45660494,0.70669981
-5.27363682,1.30819331,0.70901397,0.00306746,0.09418575,0.00000000,0.43966508,0.68085114
-5.26763382,1.25788640,0.68013430,0.00301112,0.08647536,0.00000000,0.42298291,0.65487961
-5.26163082,1.20731810,0.65106313,0.00294564,0.07962264,0.00000000,0.40654754,0.62870465
-5.25562781,1.15644231,0.62177656,0.00287123,0.07360148,0.00000000,0.39037409,0.60228902
-5.24962481,1.10530430,0.59229445,0.00278847,0.06838385,0.00000000,0.37450733,0.57564497
-5.24362181,1.05404529,0.56268328,0.00269828,0.06394182,0.00000000,0.35902278,0.54883670
-5.23761881,1.00290035,0.53305574,0.00260191,0.06024904,0.00000000,0.34402566,0.52197931
-5.23161581,0.95219012,0.50356714,0.00250085,0.05728149,0.00000000,0.32964743,0.49523454
-5.22561281,0.90230707,0.47440917,0.00239682,0.05501768,0.00000000,0.31604048,0.46880359
-5.21960980,0.85369742,0.44580142,0.00229168,0.05343833,0.00000000,0.30337114,0.44291768
-5.21360680,0.80683990,0.41798128,0.00218736,0.05252552,0.00000000,0.29181158,0.41782700
-5.20760380,0.76222265,0.39119296,0.00208577,0.05226146,0.00000000,0.28153094,0.39378864
-5.20160080,0.72031970,0.36567613,0.00198874,0.05262710,0.00000000,0.27268628,0.37105442
-5.19559780,0.68156827,0.34165504,0.00189796,0.05360049,0.00000000,0.26541389,0.34985900
-5.18959480,0.64634801,0.31932842,0.00181489,0.05515518,0.00000000,0.25982130,0.33040922
-5.18359180,0.61496340,0.29886095,0.00174073,0.05725880,0.00000000,0.25598056,0.31287490
-5.17758879,0.58762993,0.28037635,0.00167640,0.05987178,0.00000000,0.25392310,0.29738170
-5.17158579,0.56446471,0.26395272,0.00162245,0.06294645,0.00000000,0.25363645,0.28400630
-5.16558279,0.54548200,0.24961990,0.00157914,0.06642665,0.00000000,0.25506306,0.27277400
-5.15957979,0.53059363,0.23735928,0.00154636,0.07024769,0.00000000,0.25810136,0.26365897
-5.15357679,0.51961429,0.22710563,0.00152371,0.07433697,0.00000000,0.26260905,0.25658684
-5.14757379,0.51227139,0.21875104,0.00151053,0.07861507,0.00000000,0.26840849,0.25143977
-5.14157079,0.50821895,0.21215066,0.00150591,0.08299742,0.00000000,0.27529415,0.24806339
-5.13556778,0.50705502,0.20712987,0.00150876,0.08739639,0.00000000,0.28304175,0.24627567
-5.12956478,0.50834161,0.20349266,0.00151791,0.09172387,0.00000000,0.29141881,0.24587693
-5.12356178,0.51162657,0.20103071,0.00153211,0.09589411,0.00000000,0.30019617,0.24666089
-5.11755878,0.51646623,0.19953292,0.00155016,0.09982673,0.00000000,0.30916000,0.24842604
-5.11155578,0.52244806,0.19879494,0.00157095,0.10344985,0.00000000,0.31812389,0.25098700
-5.10555278,0.52921226,0.19862829,0.00159351,0.10670309,0.00000000,0.32694030,0.25418529
-5.09954977,0.53647143,0.19886884,0.00161711,0.10954027,0.00000000,0.33551104,0.25789919
-5.09354677,0.54402753,0.19938426,0.00164126,0.11193186,0.00000000,0.34379613,0.26205203
-5.08754377,0.55178529,0.20008023,0.00166579,0.11386675,0.00000000,0.35182061,0.26661881
-5.08154077,0.55976152,0.20090518,0.00169085,0.11535346,0.00000000,0.35967887,0.27163062
-5.07553777,0.56808986,0.20185342,0.00171690,0.11642063,0.00000000,0.36753621,0.27717672
-5.06953477,0.57702064,0.20296662,0.00174475,0.11711666,0.00000000,0.37562727,0.28340405
-5.06353177,0.58691569,0.20433350,0.00177549,0.11750855,0.00000000,0.38425142,0.29051422
-5.05752876,0.59823827,0.20608786,0.00181051,0.11767995,0.00000000,0.39376489,0.29875788
-5.05152576,0.61153840,0.20840501,0.00185138,0.11772845,0.00000000,0.40456992,0.30842669
-5.04552276,0.62743383,0.21149669,0.00189983,0.11776214,0.00000000,0.41710118,0.31984308
-5.03951976,0.64658762,0.21560474,0.00195766,0.11789568,0.00000000,0.43180985,0.33334822
-5.03351676,0.66968290,0.22099363,0.00202667,0.11824593,0.00000000,0.44914585,0.34928855
-5.02751376,0.69739581,0.22794220,0.00210857,0.11892732,0.00000000,0.46953897,0.36800137
-5.02151076,0.73036769,0.23673484,0.00220488,0.12004720,0.00000000,0.49337946,0.38980017
-5.01550775,0.76917761,0.24765230,0.00231687,0.12170130,0.00000000,0.52099898,0.41496022
-5.00950475,0.81431637,0.26096251,0.00244546,0.12396948,0.00000000,0.55265270,0.44370509
-5.00350175,0.86616305,0.27691169,0.00259118,0.12691210,0.00000000,0.58850332,0.47619468
-4.99749875,0.92496522,0.29571583,0.00275412,0.13056692,0.00000000,0.62860774,0.51251551
-4.99149575,0.99082358,0.31755298,0.00293387,0.13494686,0.00000000,0.67290720,0.55267347
-4.98549275,1.06368188,0.34255640,0.00312953,0.14003876,0.00000000,0.72122130,0.59658983
-4.97948974,1.14332265,0.37080880,0.00333975,0.14580294,0.00000000,0.77324643,0.64410050
-4.97348674,1.22936887,0.40233782,0.00356268,0.15217395,0.00000000,0.82855887,0.69495879
-4.96748374,1.32129176,0.43711275,0.00379612,0.15906220,0.00000000,0.88662249,0.74884168
-4.96148074,1.41842442,0.47504271,0.00403751,0.16635660,0.00000000,0.94680109,0.80535936
-4.95547774,1.51998056,0.51597617,0.00428407,0.17392795,0.00000000,1.00837484,0.86406762
-4.94947474,1.62507783,0.55970189,0.00453289,0.18163319,0.00000000,1.07056042,0.92448268
-4.94347174,1.73276446,0.60595125,0.00478101,0.18932001,0.00000000,1.13253391,0.98609763
-4.93746873,1.84204820,0.65440179,0.00502559,0.19683194,0.00000000,1.19345577,1.04839982
-4.93146573,1.95192611,0.70468205,0.00526395,0.20401353,0.00000000,1.25249670,1.11088824
-4.92546273,2.06141393,0.75637749,0.00549374,0.21071546,0.00000000,1.30886339,1.17309014
-4.91945973,2.16957361,0.80903730,0.00571299,0.21679942,0.00000000,1.36182309,1.23457592
-4.91345673,2.27553783,0.86218209,0.00592015,0.22214244,0.00000000,1.41072595,1.29497155
-4.90745373,2.37853054,0.91531222,0.00611422,0.22664066,0.00000000,1.45502417,1.35396799
-4.90145073,2.47788248,0.96791664,0.00629470,0.23021231,0.00000000,1.49428719,1.41132701
-4.89544772,2.57304142,1.01948194,0.00646161,0.23279979,0.00000000,1.52821241,1.46688328
-4.88944472,2.66357679,1.06950168,0.00661547,0.23437085,0.00000000,1.55663090,1.52054259
-4.88344172,2.74917888,1.11748552,0.00675724,0.23491884,0.00000000,1.57950823,1.57227660
-4.87743872,2.82965304,1.16296829,0.00688825,0.23446203,0.00000000,1.59694032,1.62211432
-4.87143572,2.90490966,1.20551852,0.00701011,0.23304213,0.00000000,1.60914484,1.67013120
-4.86543272,2.97495087,1.24474652,0.00712462,0.23072208,0.00000000,1.61644866,1.71643635
-4.85942971,3.03985512,1.28031173,0.00723364,0.22758323,0.00000000,1.61927205,1.76115906
-4.85342671,3.09976074,1.31192922,0.00733903,0.22372208,0.00000000,1.61811059,1.80443527
-4.84742371,3.15484972,1.33937516,0.00744254,0.21924681,0.00000000,1.61351566,1.84639506
-4.84142071,3.20533279,1.36249126,0.00754569,0.21427358,0.00000000,1.60607443,1.88715185
-4.83541771,3.25143652,1.38118790,0.00764978,0.20892297,0.00000000,1.59639022,1.92679395
-4.82941471,3.29339312,1.39544590,0.00775579,0.20331653,0.00000000,1.58506403,1.96537891
-4.82341171,3.33143329,1.40531688,0.00786434,0.19757357,0.00000000,1.57267785,2.00293075
-4.81740870,3.36578192,1.41092205,0.00797577,0.19180840,0.00000000,1.55978025,2.03944018
-4.81140570,3.39665643,1.41244936,0.00809005,0.18612788,0.00000000,1.54687442,2.07486727
-4.80540270,3.42426706,1.41014900,0.00820688,0.18062945,0.00000000,1.53440889,2.10914616
-4.79939970,3.44881830,1.40432716,0.00832571,0.17539959,0.00000000,1.52277062,2.14219112
-4.79339670,3.47051043,1.39533823,0.00844578,0.17051261,0.00000000,1.51228055,2.17390300
-4.78739370,3.48954031,1.38357528,0.00856618,0.16602993,0.00000000,1.50319087,2.20417543
-4.78139070,3.50610040,1.36945919,0.00868591,0.16199956,0.00000000,1.49568396,2.23289982
-4.77538769,3.52037525,1.35342651,0.00880386,0.15845589,0.00000000,1.48987240,2.25996843
-4.76938469,3.53253514,1.33591640,0.00891894,0.15541970,0.00000000,1.48579967,2.28527531
-4.76338169,3.54272665,1.31735698,0.00902998,0.15289831,0.00000000,1.48344132,2.30871450
-4.75737869,3.55106044,1.29815152,0.00913584,0.15088590,0.00000000,1.48270640,2.33017588
-4.75137569,3.55759692,1.27866514,0.00923532,0.14936393,0.00000000,1.48343906,2.34953874
-4.74537269,3.56233078,1.25921225,0.00932721,0.14830171,0.00000000,1.48542038,2.36666387
-4.73936968,3.56517573,1.24004569,0.00941019,0.14765710,0.00000000,1.48837069,2.38138492
-4.73336668,3.56595093,1.22134779,0.00948289,0.14737733,0.00000000,1.49195268,2.39350009
-4.72736368,3.56437068,1.20322409,0.00954379,0.14740005,0.00000000,1.49577557,2.40276517
-4.72136068,3.56003884,1.18570006,0.00959126,0.14765454,0.00000000,1.49940082,2.40888914
-4.71535768,3.55244942,1.16872111,0.00962353,0.14806324,0.00000000,1.50234969,2.41153314
-4.70935468,3.54099418,1.15215623,0.00963870,0.14854336,0.00000000,1.50411289,2.41031372
-4.70335168,3.52497787,1.13580498,0.00963478,0.14900890,0.00000000,1.50416246,2.40481082
-4.69734867,3.50364119,1.11940793,0.00960974,0.14937274,0.00000000,1.50196586,2.39458055
-4.69134567,3.47619077,1.10266002,0.00956158,0.14954901,0.00000000,1.49700203,2.37917267
-4.68534267,3.44183531,1.08522631,0.00948839,0.14945547,0.00000000,1.48877902,2.35815204
-4.67933967,3.39982626,1.06675954,0.00938847,0.14901600,0.00000000,1.47685256,2.33112326
-4.67333667,3.34950092,1.04691848,0.00926041,0.14816300,0.00000000,1.46084493,2.29775704
-4.66733367,3.29032589,1.02538645,0.00910319,0.14683963,0.00000000,1.44046313,2.25781712
-4.66133067,3.22193845,1.00188887,0.00891629,0.14500181,0.00000000,1.41551556,2.21118592
-4.65532766,3.14418339,0.97620919,0.00869977,0.14261982,0.00000000,1.38592634,2.15788763
-4.64932466,3.05714320,0.94820220,0.00845431,0.13967958,0.00000000,1.35174638,2.09810704
-4.64332166,2.96115988,0.91780429,0.00818131,0.13618331,0.00000000,1.31316054,2.03220309
-4.63731866,2.85684677,0.88504004,0.00788282,0.13214972,0.00000000,1.27049041,1.96071601
-4.63131566,2.74508980,0.85002495,0.00756161,0.12761367,0.00000000,1.22419237,1.88436760
-4.62531266,2.62703769,0.81296417,0.00722111,0.12262525,0.00000000,1.17485095,1.80405430
-4.61930965,2.50408167,0.77414747,0.00686531,0.11724839,0.00000000,1.12316753,1.72083324
-4.61330665,2.37782541,0.73394076,0.00649870,0.11155902,0.00000000,1.06994489,1.63590194
-4.60730365,2.25004667,0.69277458,0.00612617,0.10564294,0.00000000,1.01606822,1.55057219
-4.60130065,2.12265230,0.65113037,0.00575287,0.09959337,0.00000000,0.96248313,1.46623956
-4.59529765,1.99762865,0.60952507,0.00538405,0.09350843,0.00000000,0.91017173,1.38434951
-4.58929465,1.87698944,0.56849490,0.00502500,0.08748856,0.00000000,0.86012749,1.30636152
-4.58329165,1.76272312,0.52857908,0.00468080,0.08163399,0.00000000,0.81332980,1.23371271
-4.57728864,1.65674181,0.49030411,0.00435629,0.07604244,0.00000000,0.77071908,1.16778194
-4.57128564,1.56083333,0.45416931,0.00405591,0.07080702,0.00000000,0.73317313,1.10985586
-4.56528264,1.47661796,0.42063401,0.00378358,0.06601445,0.00000000,0.70148540,1.06109757
-4.55927964,1.40551089,0.39010690,0.00354263,0.06174360,0.00000000,0.67634562,1.02251890
-4.55327664,1.34869118,0.36293762,0.00333576,0.05806444,0.00000000,0.65832322,0.99495670
-4.54727364,1.30707764,0.33941078,0.00316494,0.05503725,0.00000000,0.64785387,0.97905370
-4.54127064,1.28131179,0.31974234,0.00303141,0.05271226,0.00000000,0.64522910,0.97524400
-4.53526763,1.27174780,0.30407823,0.00293567,0.05112949,0.00000000,0.65058934,0.98374336
-4.52926463,1.27844919,0.29249501,0.00287751,0.05031888,0.00000000,0.66392023,1.00454428
-4.52326163,1.30119174,0.28500227,0.00285598,0.05030064,0.00000000,0.68505224,1.03741569
-4.51725863,1.33947227,0.28154643,0.00286948,0.05108560,0.00000000,0.71366359,1.08190724
-4.51125563,1.39252277,0.28201570,0.00291580,0.05267578,0.00000000,0.74928635,1.13735792
-4.50525263,1.45932927,0.28624579,0.00299218,0.05506488,0.00000000,0.79131567,1.20290886
-4.49924962,1.53865501,0.29402616,0.00309538,0.05823878,0.00000000,0.83902206,1.27752011
-4.49324662,1.62906747,0.30510640,0.00322176,0.06217597,0.00000000,0.89156656,1.35999126
-4.48724362,1.72896861,0.31920274,0.00336737,0.06684792,0.00000000,0.94801865,1.44898540
-4.48124062,1.83662802,0.33600426,0.00352806,0.07221934,0.00000000,1.00737658,1.54305633
-4.47523762,1.95021836,0.35517883,0.00369956,0.07824833,0.00000000,1.06858992,1.64067854
-4.46923462,2.06785242,0.37637866,0.00387755,0.08488653,0.00000000,1.13058376,1.74027929
-4.46323162,2.18762138,0.39924533,0.00405780,0.09207912,0.00000000,1.19228421,1.84027243
-4.45722861,2.30763340,0.42341438,0.00423626,0.09976488,0.00000000,1.25264447,1.93909303
-4.45122561,2.42605179,0.44851938,0.00440912,0.10787622,0.00000000,1.31067077,2.03523215
-4.44522261,2.54113190,0.47419563,0.00457290,0.11633932,0.00000000,1.36544749,2.12727068
-4.43921961,2.65125596,0.50008344,0.00472458,0.12507431,0.00000000,1.41616059,2.21391149
-4.43321661,2.75496484,0.52583109,0.00486156,0.13399569,0.00000000,1.46211857,2.29400866
-4.42721361,2.85098582,0.55109766,0.00498183,0.14301282,0.00000000,1.50277013,2.36659308
-4.42121061,2.93825573,0.57555563,0.00508389,0.15203075,0.00000000,1.53771779,2.43089327
-4.41520760,3.01593852,0.59889345,0.00516686,0.16095118,0.00000000,1.56672701,2.48635083
-4.40920460,3.08343677,0.62081816,0.00523042,0.16967370,0.00000000,1.58973016,2.53262968
-4.40320160,3.14039667,0.64105797,0.00527483,0.17809727,0.00000000,1.60682518,2.56961880
-4.39719860,3.18670628,0.65936498,0.00530088,0.18612187,0.00000000,1.61826884,2.59742814
-4.39119560,3.22248701,0.67551796,0.00530984,0.19365033,0.00000000,1.62446473,2.61637766
-4.38519260,3.24807853,0.68932505,0.00530337,0.20059030,0.00000000,1.62594640,2.62698000
-4.37918959,3.26401768,0.70062654,0.00528349,0.20685618,0.00000000,1.62335617,2.62991706
-4.37318659,3.27101198,0.70929740,0.00525244,0.21237107,0.00000000,1.61742047,2.62601146
-4.36718359,3.26990873,0.71524954,0.00521263,0.21706864,0.00000000,1.60892268,2.61619388
-4.36118059,3.26166076,0.71843366,0.00516650,0.22089472,0.00000000,1.59867438,2.60146746
-4.35517759,3.24729020,0.71884051,0.00511643,0.22380868,0.00000000,1.58748647,2.58287078
-4.34917459,3.22785154,0.71650146,0.00506469,0.22578443,0.00000000,1.57614106,2.56144075
-4.34317159,3.20439552,0.71148825,0.00501330,0.22681112,0.00000000,1.56536543,2.53817697
-4.33716858,3.17793518,0.70391176,0.00496400,0.22689326,0.00000000,1.55580907,2.51400912
-4.33116558,3.14941549,0.69391990,0.00491817,0.22605058,0.00000000,1.54802472,2.48976863
-4.32516258,3.11968762,0.68169449,0.00487682,0.22431733,0.00000000,1.54245417,2.46616575
-4.31915958,3.08948898,0.66744720,0.00484053,0.22174126,0.00000000,1.53941914,2.44377308
-4.31315658,3.05942961,0.65141470,0.00480951,0.21838219,0.00000000,1.53911773,2.42301603
-4.30715358,3.02998539,0.63385319,0.00478356,0.21431037,0.00000000,1.54162609,2.40417050
