energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.74787394,1.77074038,0.12500439,0.01132111,1.24675106,0.00000000,1.05349729,0.55985831
-5.74187094,1.78016808,0.12448784,0.01111944,1.25446850,0.00000000,1.04622479,0.56970046
-5.73586793,1.78354516,0.12345542,0.01086309,1.25800056,0.00000000,1.03465409,0.57858428
-5.72986493,1.78154541,0.12194287,0.01056021,1.25783481,0.00000000,1.01936169,0.58673664
-5.72386193,1.77495934,0.11999482,0.01021996,1.25453988,0.00000000,1.00099789,0.59441309
-5.71785893,1.76466388,0.11766250,0.00985225,1.24874437,0.00000000,0.98026451,0.60188727
-5.71185593,1.75159009,0.11500155,0.00946738,1.24111423,0.00000000,0.95789156,0.60943967
-5.70585293,1.73669039,0.11206984,0.00907579,1.23232955,0.00000000,0.93461381,0.61734619
-5.69984992,1.72090629,0.10892553,0.00868769,1.22306168,0.00000000,0.91114835,0.62586696
-5.69384692,1.70513790,0.10562538,0.00831278,1.21395146,0.00000000,0.88817364,0.63523564
-5.68784392,1.69021618,0.10222335,0.00796000,1.20558924,0.00000000,0.86631108,0.64564991
-5.68184092,1.67687879,0.09876950,0.00763730,1.19849744,0.00000000,0.84610952,0.65726308
-5.67583792,1.66575027,0.09530931,0.00735142,1.19311603,0.00000000,0.82803310,0.67017739
-5.66983492,1.65732694,0.09188324,0.00710776,1.18979140,0.00000000,0.81245277,0.68443923
-5.66383192,1.65196698,0.08852668,0.00691033,1.18876886,0.00000000,0.79964154,0.70003619
-5.65782891,1.64988571,0.08527026,0.00676164,1.19018888,0.00000000,0.78977349,0.71689644
-5.65182591,1.65115618,0.08214029,0.00666271,1.19408712,0.00000000,0.78292629,0.73489021
-5.64582291,1.65571480,0.07915955,0.00661317,1.20039822,0.00000000,0.77908707,0.75383348
-5.63981991,1.66337189,0.07634819,0.00661126,1.20896308,0.00000000,0.77816126,0.77349380
-5.63381691,1.67382661,0.07372478,0.00665405,1.21953945,0.00000000,0.77998400,0.79359814
-5.62781391,1.68668577,0.07130738,0.00673750,1.23181550,0.00000000,0.78433366,0.81384249
-5.62181091,1.70148605,0.06911469,0.00685669,1.24542590,0.00000000,0.79094693,0.83390305
-5.61580790,1.71771875,0.06716711,0.00700600,1.25996989,0.00000000,0.79953502,0.85344855
-5.60980490,1.73485630,0.06548772,0.00717931,1.27503083,0.00000000,0.80980032,0.87215347
-5.60380190,1.75237963,0.06410308,0.00737024,1.29019647,0.00000000,0.82145308,0.88971152
-5.59779890,1.76980542,0.06304394,0.00757231,1.30507932,0.00000000,0.83422731,0.90584896
-5.59179590,1.78671211,0.06234554,0.00777922,1.31933626,0.00000000,0.84789550,0.92033730
-5.58579290,1.80276363,0.06204785,0.00798498,1.33268654,0.00000000,0.86228150,0.93300464
-5.57978989,1.81772975,0.06219529,0.00818415,1.34492753,0.00000000,0.87727101,0.94374529
-5.57378689,1.83150205,0.06283629,0.00837193,1.35594728,0.00000000,0.89281910,0.95252696
-5.56778389,1.84410453,0.06402239,0.00854434,1.36573325,0.00000000,0.90895454,0.95939527
-5.56178089,1.85569824,0.06580708,0.00869829,1.37437665,0.00000000,0.92578036,0.96447508
-5.55577789,1.86657930,0.06824426,0.00883166,1.38207195,0.00000000,0.94347058,0.96796852
-5.54977489,1.87717008,0.07138645,0.00894330,1.38911142,0.00000000,0.96226307,0.97014946
-5.54377189,1.88800381,0.07528275,0.00903302,1.39587455,0.00000000,0.98244861,0.97135475
-5.53776888,1.89970270,0.07997659,0.00910156,1.40281284,0.00000000,1.00435646,0.97197226
-5.53176588,1.91295080,0.08550350,0.00915050,1.41043035,0.00000000,1.02833705,0.97242633
-5.52576288,1.92846226,0.09188880,0.00918209,1.41926079,0.00000000,1.05474229,0.97316099
-5.51975988,1.94694677,0.09914553,0.00919918,1.42984225,0.00000000,1.08390456,0.97462201
-5.51375688,1.96907354,0.10727257,0.00920501,1.44269054,0.00000000,1.11611514,0.97723823
-5.50775388,1.99543574,0.11625319,0.00920305,1.45827262,0.00000000,1.15160327,0.98140333
-5.50175088,2.02651714,0.12605408,0.00919682,1.47698131,0.00000000,1.19051680,0.98745878
-5.49574787,2.06266276,0.13662500,0.00918972,1.49911256,0.00000000,1.23290555,0.99567895
-5.48974487,2.10405493,0.14789904,0.00918485,1.52484649,0.00000000,1.27870818,1.00625886
-5.48374187,2.15069625,0.15979366,0.00918490,1.55423312,0.00000000,1.32774342,1.01930551
-5.47773887,2.20240022,0.17221234,0.00919204,1.58718357,0.00000000,1.37970618,1.03483289
-5.47173587,2.25879005,0.18504700,0.00920780,1.62346709,0.00000000,1.43416877,1.05276104
-5.46573287,2.31930576,0.19818093,0.00923308,1.66271403,0.00000000,1.49058736,1.07291901
-5.45972986,2.38321895,0.21149217,0.00926807,1.70442459,0.00000000,1.54831329,1.09505161
-5.45372686,2.44965451,0.22485727,0.00931234,1.74798272,0.00000000,1.60660878,1.11882920
-5.44772386,2.51761795,0.23815502,0.00936488,1.79267440,0.00000000,1.66466629,1.14386023
-5.44172086,2.58602677,0.25127024,0.00942412,1.83770930,0.00000000,1.72163047,1.16970544
-5.43571786,2.65374414,0.26409718,0.00948813,1.88224463,0.00000000,1.77662186,1.19589308
-5.42971486,2.71961319,0.27654236,0.00955463,1.92540997,0.00000000,1.82876092,1.22193421
-5.42371186,2.78249004,0.28852685,0.00962121,1.96633195,0.00000000,1.87719166,1.24733732
-5.41770885,2.84127414,0.29998765,0.00968535,2.00415761,0.00000000,1.92110351,1.27162152
-5.41170585,2.89493462,0.31087811,0.00974460,2.03807559,0.00000000,1.95975090,1.29432785
-5.40570285,2.94253172,0.32116745,0.00979665,2.06733444,0.00000000,1.99246963,1.31502825
-5.39969985,2.98323276,0.33083934,0.00983938,2.09125763,0.00000000,2.01868983,1.33333206
-5.39369685,3.01632266,0.33988953,0.00987098,2.10925501,0.00000000,2.03794515,1.34889017
-5.38769385,3.04120906,0.34832288,0.00988991,2.12083086,0.00000000,2.04987831,1.36139686
-5.38169085,3.05742294,0.35614980,0.00989495,2.12558867,0.00000000,2.05424315,1.37058992
-5.37568784,3.06461528,0.36338234,0.00988521,2.12323319,0.00000000,2.05090372,1.37624936
-5.36968484,3.06255104,0.37003034,0.00986004,2.11357019,0.00000000,2.03983077,1.37819527
-5.36368184,3.05110138,0.37609775,0.00981905,2.09650448,0.00000000,2.02109628,1.37628548
-5.35767884,3.03023529,0.38157938,0.00976203,2.07203679,0.00000000,1.99486660,1.37041337
-5.35167584,3.00001134,0.38645843,0.00968891,2.04025993,0.00000000,1.96139471,1.36050630
-5.34567284,2.96057062,0.39070482,0.00959971,2.00135450,0.00000000,1.92101209,1.34652495
-5.33966983,2.91213093,0.39427466,0.00949449,1.95558457,0.00000000,1.87412044,1.32846363
-5.33366683,2.85498282,0.39711071,0.00937331,1.90329328,0.00000000,1.82118371,1.30635164
-5.32766383,2.78948714,0.39914398,0.00923623,1.84489822,0.00000000,1.76272023,1.28025544
-5.32166083,2.71607404,0.40029643,0.00908326,1.78088676,0.00000000,1.69929533,1.25028139
-5.31565783,2.63524277,0.40048452,0.00891442,1.71181071,0.00000000,1.63151399,1.21657868
-5.30965483,2.54756191,0.39962357,0.00872969,1.63828044,0.00000000,1.56001382,1.17934202
-5.30365183,2.45366916,0.39763258,0.00852910,1.56095797,0.00000000,1.48545787,1.13881374
-5.29764882,2.35427027,0.39443937,0.00831275,1.48054903,0.00000000,1.40852739,1.09528481
-5.29164582,2.25013654,0.38998574,0.00808083,1.39779390,0.00000000,1.32991437,1.04909456
-5.28564282,2.14210034,0.38423228,0.00783370,1.31345711,0.00000000,1.25031385,1.00062881
-5.27963982,2.03104867,0.37716272,0.00757193,1.22831617,0.00000000,1.17041599,0.95031635
-5.27363682,1.91791451,0.36878758,0.00729633,1.14314953,0.00000000,1.09089814,0.89862384
-5.26763382,1.80366615,0.35914677,0.00700799,1.05872412,0.00000000,1.01241688,0.84604909
-5.26163082,1.68929491,0.34831124,0.00670833,0.97578299,0.00000000,0.93560043,0.79311330
-5.25562781,1.57580149,0.33638346,0.00639908,0.89503342,0.00000000,0.86104155,0.74035219
-5.24962481,1.46418171,0.32349672,0.00608230,0.81713596,0.00000000,0.78929124,0.68830675
-5.24362181,1.35541200,0.30981328,0.00576036,0.74269496,0.00000000,0.72085334,0.63751386
-5.23761881,1.25043544,0.29552156,0.00543590,0.67225078,0.00000000,0.65618044,0.58849715
-5.23161581,1.15014867,0.28083227,0.00511183,0.60627416,0.00000000,0.59567097,0.54175857
-5.22561281,1.05539027,0.26597385,0.00479122,0.54516271,0.00000000,0.53966773,0.49777092
-5.21960980,0.96693092,0.25118730,0.00447729,0.48923976,0.00000000,0.48845773,0.45697158
-5.21360680,0.88546556,0.23672051,0.00417332,0.43875539,0.00000000,0.44227331,0.41975753
-5.20760380,0.81160755,0.22282245,0.00388258,0.39388950,0.00000000,0.40129447,0.38648190
-5.20160080,0.74588501,0.20973722,0.00360825,0.35475674,0.00000000,0.36565207,0.35745169
-5.19559780,0.68873896,0.19769826,0.00335336,0.32141284,0.00000000,0.33543179,0.33292700
-5.18959480,0.64052327,0.18692274,0.00312070,0.29386211,0.00000000,0.31067862,0.31312117
-5.18359180,0.60150597,0.17760638,0.00291279,0.27206562,0.00000000,0.29140158,0.29820204
-5.17758879,0.57187182,0.16991865,0.00273176,0.25594981,0.00000000,0.27757850,0.28829386
-5.17158579,0.55172570,0.16399866,0.00257936,0.24541511,0.00000000,0.26916070,0.28347982
-5.16558279,0.54109671,0.15995149,0.00245689,0.24034433,0.00000000,0.26607735,0.28380489
-5.15957979,0.53994275,0.15784535,0.00236514,0.24061050,0.00000000,0.26823949,0.28927900
-5.15357679,0.54815544,0.15770940,0.00230442,0.24608413,0.00000000,0.27554366,0.29988029
-5.14757379,0.56556542,0.15953235,0.00227450,0.25663968,0.00000000,0.28787512,0.31555850
-5.14157079,0.59194787,0.16326194,0.00227463,0.27216116,0.00000000,0.30511066,0.33623837
-5.13556778,0.62702850,0.16880517,0.00230357,0.29254692,0.00000000,0.32712116,0.36182316
-5.12956478,0.67048998,0.17602962,0.00235954,0.31771352,0.00000000,0.35377390,0.39219816
-5.12356178,0.72197887,0.18476556,0.00244034,0.34759877,0.00000000,0.38493466,0.42723441
-5.11755878,0.78111312,0.19480907,0.00254334,0.38216395,0.00000000,0.42046978,0.46679243
-5.11155578,0.84749019,0.20592617,0.00266555,0.42139512,0.00000000,0.46024805,0.51072604
-5.10555278,0.92069556,0.21785777,0.00280369,0.46530351,0.00000000,0.50414248,0.55888626
-5.09954977,1.00031155,0.23032553,0.00295426,0.51392498,0.00000000,0.55203190,0.61112500
-5.09354677,1.08592610,0.24303848,0.00311363,0.56731838,0.00000000,0.60380223,0.66729852
-5.08754377,1.17714119,0.25570012,0.00327812,0.62556269,0.00000000,0.65934720,0.72727049
-5.08154077,1.27358030,0.26801606,0.00344412,0.68875292,0.00000000,0.71856849,0.79091418
-5.07553777,1.37489452,0.27970164,0.00360815,0.75699443,0.00000000,0.78137485,0.85811380
-5.06953477,1.48076671,0.29048963,0.00376699,0.83039589,0.00000000,0.84768026,0.92876447
-5.06353177,1.59091319,0.30013738,0.00391773,0.90906051,0.00000000,0.91740074,1.00277087
-5.05752876,1.70508255,0.30843343,0.00405789,0.99307583,0.00000000,0.99044975,1.08004408
-5.05152576,1.82305133,0.31520312,0.00418544,1.08250209,0.00000000,1.06673227,1.16049677
-5.04552276,1.94461633,0.32031309,0.00429889,1.17735940,0.00000000,1.14613749,1.24403668
-5.03951976,2.06958379,0.32367436,0.00439732,1.27761411,0.00000000,1.22853034,1.33055844
-5.03351676,2.19775574,0.32524398,0.00448037,1.38316492,0.00000000,1.31374220,1.41993413
-5.02751376,2.32891405,0.32502506,0.00454826,1.49382913,0.00000000,1.40156127,1.51200293
-5.02151076,2.46280304,0.32306538,0.00460172,1.60933000,0.00000000,1.49172308,1.60656034
-5.01550775,2.59911174,0.31945440,0.00464204,1.72928572,0.00000000,1.58390187,1.70334774
-5.00950475,2.73745689,0.31431906,0.00467089,1.85320089,0.00000000,1.67770349,1.80204282
-5.00350175,2.87736801,0.30781853,0.00469034,1.98046138,0.00000000,1.77266061,1.90225176
-4.99749875,3.01827576,0.30013809,0.00470273,2.11033298,0.00000000,1.86823085,2.00350376
-4.99149575,3.15950478,0.29148256,0.00471058,2.24196477,0.00000000,1.96379850,2.10524865
-4.98549275,3.30027203,0.28206954,0.00471653,2.37439726,0.00000000,2.05868018,2.20685806
-4.97948974,3.43969129,0.27212277,0.00472322,2.50657580,0.00000000,2.15213482,2.30763054
-4.97348674,3.57678435,0.26186589,0.00473322,2.63736894,0.00000000,2.24337779,2.40680072
-4.96748374,3.71049861,0.25151684,0.00474893,2.76559146,0.00000000,2.33159906,2.50355256
-4.96148074,3.83973100,0.24128314,0.00477259,2.89003147,0.00000000,2.41598488,2.59703623
-4.95547774,3.96335710,0.23135808,0.00480614,3.00948068,0.00000000,2.49574195,2.68638819
-4.94947474,4.08026434,0.22191790,0.00485127,3.12276650,0.00000000,2.57012329,2.77075361
-4.94347174,4.18938769,0.21312002,0.00490935,3.22878493,0.00000000,2.63845445,2.84931025
-4.93746873,4.28974601,0.20510209,0.00498146,3.32653249,0.00000000,2.70015853,2.92129264
-4.93146573,4.38047707,0.19798195,0.00506837,3.41513585,0.00000000,2.75477895,2.98601544
-4.92546273,4.46086924,0.19185804,0.00517057,3.49387758,0.00000000,2.80199807,3.04289479
-4.91945973,4.53038807,0.18681036,0.00528833,3.56221681,0.00000000,2.84165088,3.09146657
-4.91345673,4.58869590,0.18290159,0.00542167,3.61980344,0.00000000,2.87373232,3.13140056
-4.90745373,4.63566336,0.18017821,0.00557040,3.66648527,0.00000000,2.89839766,3.16250974
-4.90145073,4.67137174,0.17867153,0.00573419,3.70230741,0.00000000,2.91595553,3.18475419
-4.89544772,4.69610587,0.17839840,0.00591253,3.72750392,0.00000000,2.92685353,3.19823927
-4.88944472,4.71033759,0.17936155,0.00610478,3.74248181,0.00000000,2.93165690,3.20320818
-4.88344172,4.71470057,0.18154955,0.00631015,3.74779829,0.00000000,2.93102110,3.20002907
-4.87743872,4.70995747,0.18493633,0.00652769,3.74413213,0.00000000,2.92565957,3.18917750
-4.87143572,4.69696120,0.18948042,0.00675630,3.73225052,0.00000000,2.91630809,3.17121490
-4.86543272,4.67661214,0.19512394,0.00699468,3.71297309,0.00000000,2.90368776,3.14676409
-4.85942971,4.64981354,0.20179147,0.00724131,3.68713473,0.00000000,2.88846836,3.11648312
-4.85342671,4.61742744,0.20938911,0.00749442,3.65554917,0.00000000,2.87123417,3.08103863
-4.84742371,4.58023340,0.21780373,0.00775195,3.61897491,0.00000000,2.85245405,3.04107995
-4.84142071,4.53889221,0.22690264,0.00801156,3.57808531,0.00000000,2.83245757,2.99721523
-4.83541771,4.49391652,0.23653398,0.00827054,3.53344422,0.00000000,2.81141847,2.94999066
-4.82941471,4.44564988,0.24652768,0.00852591,3.48548827,0.00000000,2.78934652,2.89987372
-4.82341171,4.39425539,0.25669743,0.00877432,3.43451657,0.00000000,2.76608821,2.84724120
-4.81740870,4.33971445,0.26684337,0.00901217,3.38068831,0.00000000,2.74133643,2.79237242
-4.81140570,4.28183576,0.27675568,0.00923560,3.32402814,0.00000000,2.71464864,2.73544792
-4.80540270,4.22027402,0.28621906,0.00944058,3.26443902,0.00000000,2.68547258,2.67655353
-4.79939970,4.15455738,0.29501776,0.00962300,3.20172161,0.00000000,2.65317827,2.61568953
-4.79339670,4.08412231,0.30294124,0.00977874,3.13559918,0.00000000,2.61709447,2.55278422
-4.78739370,4.00835389,0.30979007,0.00990385,3.06574666,0.00000000,2.57654795,2.48771136
-4.78139070,3.92662965,0.31538204,0.00999459,2.99182212,0.00000000,2.53090323,2.42031024
-4.77538769,3.83836467,0.31955802,0.01004764,2.91349920,0.00000000,2.47960098,2.35040753
-4.76938469,3.74305568,0.32218753,0.01006018,2.83049865,0.00000000,2.42219306,2.27783970
-4.76338169,3.64032208,0.32317368,0.01003005,2.74261749,0.00000000,2.35837245,2.20247486
-4.75737869,3.52994181,0.32245732,0.00995582,2.64975424,0.00000000,2.28799676,2.12423298
-4.75137569,3.41188061,0.32002027,0.00983694,2.55192915,0.00000000,2.21110427,2.04310349
-4.74537269,3.28631326,0.31588746,0.00967377,2.44929848,0.00000000,2.12792191,1.95915942
-4.73936968,3.15363604,0.31012805,0.00946764,2.34216225,0.00000000,2.03886507,1.87256760
-4.73336668,3.01447017,0.30285534,0.00922090,2.23096525,0.00000000,1.94452957,1.78359432
-4.72736368,2.86965622,0.29422571,0.00893688,2.11629162,0.00000000,1.84567655,1.69260655
-4.72136068,2.72024030,0.28443660,0.00861991,1.99885323,0.00000000,1.74321115,1.60006856
-4.71535768,2.56745279,0.27372369,0.00827520,1.87947286,0.00000000,1.63815665,1.50653455
-4.70935468,2.41268110,0.26235740,0.00790881,1.75906313,0.00000000,1.53162518,1.41263747
-4.70335168,2.25743789,0.25063894,0.00752757,1.63860237,0.00000000,1.42478689,1.31907506
-4.69734867,2.10332644,0.23889604,0.00713891,1.51910860,0.00000000,1.31883891,1.22659362
-4.69134567,1.95200478,0.22747848,0.00675079,1.40161317,0.00000000,1.21497560,1.13597050
-4.68534267,1.80515018,0.21675361,0.00637156,1.28713496,0.00000000,1.11436131,1.04799604
-4.67933967,1.66442524,0.20710183,0.00600984,1.17665643,0.00000000,1.01810656,0.96345591
-4.67333667,1.53144679,0.19891213,0.00567439,1.07110238,0.00000000,0.92724840,0.88311433
-4.66733367,1.40775824,0.19257756,0.00537398,0.97132205,0.00000000,0.84273509,0.80769883
-4.66133067,1.29480585,0.18849069,0.00511728,0.87807494,0.00000000,0.76541534,0.73788701
-4.65532766,1.19391893,0.18703876,0.00491273,0.79202059,0.00000000,0.69603166,0.67429524
-4.64932466,1.10629379,0.18859852,0.00476847,0.71371214,0.00000000,0.63521736,0.61746967
-4.64332166,1.03298071,0.19353056,0.00469213,0.64359339,0.00000000,0.58349644,0.56787917
-4.63731866,0.97487349,0.20217290,0.00469081,0.58199887,0.00000000,0.54128554,0.52591008
-4.63131566,0.93270048,0.21483383,0.00477088,0.52915621,0.00000000,0.50889704,0.49186238
-4.62531266,0.90701648,0.23178393,0.00493790,0.48519028,0.00000000,0.48654245,0.46594699
-4.61930965,0.89819459,0.25324722,0.00519644,0.45012821,0.00000000,0.47433519,0.44828362
-4.61330665,0.90641758,0.27939160,0.00554991,0.42390481,0.00000000,0.47229226,0.43889907
-4.60730365,0.93166845,0.31031885,0.00600047,0.40636769,0.00000000,0.48033430,0.43772558
-4.60130065,0.97372009,0.34605433,0.00654880,0.39728172,0.00000000,0.49828389,0.44459910
-4.59529765,1.03212452,0.38653712,0.00719395,0.39633258,0.00000000,0.52586201,0.45925755
-4.58929465,1.10620232,0.43161072,0.00793323,0.40312937,0.00000000,0.56268321,0.48133916
-4.58329165,1.19503317,0.48101533,0.00876203,0.41720627,0.00000000,0.60824991,0.51038122
-4.57728864,1.29744891,0.53438198,0.00967374,0.43802364,0.00000000,0.66194649,0.54581960
-4.57128564,1.41203023,0.59122932,0.01065970,0.46496896,0.00000000,0.72303436,0.58698952
-4.56528264,1.53710871,0.65096366,0.01170917,0.49735806,0.00000000,0.79064867,0.63312821
-4.55927964,1.67077542,0.71288267,0.01280939,0.53443741,0.00000000,0.86379790,0.68337987
-4.55327664,1.81089722,0.77618315,0.01394569,0.57538773,0.00000000,0.94136715,0.73680341
-4.54727364,1.95514173,0.83997309,0.01510172,0.61932983,0.00000000,1.02212586,0.79238345
-4.54127064,2.10101141,0.90328796,0.01625965,0.66533280,0.00000000,1.10474067,0.84904463
-4.53526763,2.24588658,0.96511101,0.01740059,0.71242501,0.00000000,1.18779359,0.90566935
-4.52926463,2.38707685,1.02439710,0.01850493,0.75960791,0.00000000,1.26980542,0.96111863
-4.52326163,2.52187984,1.08009938,0.01955284,0.80587259,0.00000000,1.34926422,1.01425581
-4.51725863,2.64764526,1.13119790,0.02052476,0.85021878,0.00000000,1.42465790,1.06397223
-4.51125563,2.76184241,1.17672902,0.02140195,0.89167564,0.00000000,1.49451003,1.10921419
-4.50525263,2.86212826,1.21581458,0.02216698,0.92932376,0.00000000,1.55741745,1.14901007
-4.49924962,2.94641352,1.24768942,0.02280429,0.96231746,0.00000000,1.61208835,1.18249657
-4.49324662,3.01292354,1.27172608,0.02330062,0.98990634,0.00000000,1.65737882,1.20894284
-4.48724362,3.06025143,1.28745558,0.02364547,1.01145519,0.00000000,1.69232657,1.22777135
-4.48124062,3.08740070,1.29458326,0.02383138,1.02646126,0.00000000,1.71617993,1.23857458
-4.47523762,3.09381522,1.29299877,0.02385419,1.03456792,0.00000000,1.72842077,1.24112657
-4.46923462,3.07939510,1.28277994,0.02371317,1.03557404,0.00000000,1.72878023,1.23538859
-4.46323162,3.04449729,1.26419006,0.02341101,1.02943851,0.00000000,1.71724626,1.22150883
-4.45722861,2.98992084,1.23766879,0.02295374,1.01627961,0.00000000,1.69406258,1.19981569
-4.45122561,2.91687733,1.20381701,0.02235049,0.99636913,0.00000000,1.65971910,1.17080520
-4.44522261,2.82694769,1.16337633,0.02161322,0.97012147,0.00000000,1.61493400,1.13512276
-4.43921961,2.72202722,1.11720422,0.02075624,0.93807816,0.00000000,1.56062842,1.09354033
-4.43321661,2.60426145,1.06624568,0.01979583,0.90088852,0.00000000,1.49789487,1.04692974
-4.42721361,2.47597541,1.01150293,0.01874966,0.85928725,0.00000000,1.42796066,0.99623349
-4.42121061,2.33959958,0.95400430,0.01763625,0.81406998,0.00000000,1.35214820,0.94243423
-4.41520760,2.19759542,0.89477354,0.01647448,0.76606787,0.00000000,1.27183370,0.88652415
-4.40920460,2.05238375,0.83480091,0.01528300,0.71612225,0.00000000,1.18840612,0.82947560
-4.40320160,1.90627853,0.77501705,0.01407978,0.66506043,0.00000000,1.10322800,0.77221403
-4.39719860,1.76142841,0.71627050,0.01288169,0.61367343,0.00000000,1.01759965,0.71559419
-4.39119560,1.61976808,0.65930957,0.01170410,0.56269662,0.00000000,0.93272785,0.66038042
-4.38519260,1.48298053,0.60476906,0.01056067,0.51279369,0.00000000,0.84970019,0.60723153
-4.37918959,1.35247106,0.55316185,0.00946305,0.46454436,0.00000000,0.76946545,0.55669053
-4.37318659,1.22935314,0.50487555,0.00842087,0.41843614,0.00000000,0.69282047,0.50917938
-4.36718359,1.11444566,0.46017370,0.00744161,0.37485990,0.00000000,0.62040333,0.46499838
-4.36118059,1.00828074,0.41920124,0.00653072,0.33410932,0.00000000,0.55269269,0.42433009
-4.35517759,0.91112079,0.38199365,0.00569165,0.29638363,0.00000000,0.49001249,0.38724695
-4.34917459,0.82298323,0.34848897,0.00492603,0.26179333,0.00000000,0.43254147,0.35372216
-4.34317159,0.74367108,0.31854196,0.00423386,0.23036824,0.00000000,0.38032644,0.32364302
-4.33716858,0.67280768,0.29193979,0.00361374,0.20206732,0.00000000,0.33329839,0.29682589
-4.33116558,0.60987354,0.26841818,0.00306306,0.17678967,0.00000000,0.29129051,0.27303202
-4.32516258,0.55424383,0.24767764,0.00257830,0.15438606,0.00000000,0.25405704,0.25198361
-4.31915958,0.50522470,0.22939895,0.00215521,0.13467050,0.00000000,0.22129222,0.23337931
-4.31315658,0.46208738,0.21325741,0.00178906,0.11743137,0.00000000,0.19264857,0.21690871
-4.30715358,0.42409883,0.19893553,0.00147482,0.10244177,0.00000000,0.16775373,0.20226530
