energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.74787394,11.76483297,0.96247595,0.01965964,4.32134387,8.44731360,2.39333863,0.00000000
-5.74187094,11.51250995,0.93492085,0.01931893,4.23214880,8.27684722,2.34676520,0.00000000
-5.73586793,11.25408295,0.90691827,0.01896970,4.13870011,8.10262332,2.29834093,0.00000000
-5.72986493,10.99250952,0.87872509,0.01861732,4.04204823,7.92670933,2.24861255,0.00000000
-5.72386193,10.73046282,0.85057109,0.01826653,3.94316833,7.75096458,2.19808382,0.00000000
-5.71785893,10.47030366,0.82265775,0.01792138,3.84295087,7.57702215,2.14720825,0.00000000
-5.71185593,10.21406737,0.79515829,0.01758520,3.74219709,7.40628142,2.09638408,0.00000000
-5.70585293,9.96346496,0.76821893,0.01726055,3.64161907,7.23991101,2.04595180,0.00000000
-5.69984992,9.71989813,0.74196115,0.01694929,3.54184425,7.07886159,1.99619415,0.00000000
-5.69384692,9.48448657,0.71648478,0.01665263,3.44342353,6.92388756,1.94733865,0.00000000
-5.68784392,9.25810582,0.69187163,0.01637122,3.34684237,6.77557616,1.89956244,0.00000000
-5.68184092,9.04143307,0.66818961,0.01610527,3.25253402,6.63438233,1.85299910,0.00000000
-5.67583792,8.83499848,0.64549676,0.01585467,3.16089377,6.50066717,1.80774723,0.00000000
-5.66983492,8.63923898,0.62384525,0.01561912,3.07229343,6.37473817,1.76388007,0.00000000
-5.66383192,8.45455162,0.60328495,0.01539830,2.98709507,6.25688874,1.72145591,0.00000000
-5.65782891,8.28134370,0.58386648,0.01519197,2.90566320,6.14743517,1.68052853,0.00000000
-5.65182591,8.12007712,0.56564346,0.01500012,2.82837475,6.04674902,1.64115715,0.00000000
-5.64582291,7.97130466,0.54867401,0.01482307,2.75562630,5.95528334,1.60341551,0.00000000
-5.63981991,7.83569662,0.53302139,0.01466154,2.68783837,5.87359146,1.56739930,0.00000000
-5.63381691,7.71405648,0.51875377,0.01451674,2.62545644,5.80233730,1.53323191,0.00000000
-5.62781391,7.60732516,0.50594323,0.01439037,2.56894901,5.74229709,1.50106787,0.00000000
-5.62181091,7.51657373,0.49466402,0.01428466,2.51880281,5.69435200,1.47109406,0.00000000
-5.61580790,7.44298509,0.48499036,0.01420230,2.47551540,5.65947253,1.44352845,0.00000000
-5.60980490,7.38782577,0.47699371,0.01414641,2.43958590,5.63869499,1.41861654,0.00000000
-5.60380190,7.35240901,0.47073992,0.01412048,2.41150397,5.63309145,1.39662561,0.00000000
-5.59779890,7.33805107,0.46628627,0.01412821,2.39173788,5.64373422,1.37783701,0.00000000
-5.59179590,7.34602240,0.46367859,0.01417346,2.38072190,5.67165645,1.36253695,0.00000000
-5.58579290,7.37749591,0.46294870,0.01426008,2.37884358,5.71781034,1.35100595,0.00000000
-5.57978989,7.43349412,0.46411217,0.01439177,2.38643117,5.78302457,1.34350770,0.00000000
-5.57378689,7.51483731,0.46716659,0.01457195,2.40374163,5.86796245,1.34027743,0.00000000
-5.56778389,7.62209431,0.47209039,0.01480360,2.43094923,5.97308230,1.34151047,0.00000000
-5.56178089,7.75553768,0.47884218,0.01508913,2.46813518,6.09860136,1.34735135,0.00000000
-5.55577789,7.91510464,0.48736079,0.01543023,2.51527816,6.24446451,1.35788377,0.00000000
-5.54977489,8.10036510,0.49756578,0.01582777,2.57224616,6.41031863,1.37312187,0.00000000
-5.54377189,8.31049767,0.50935857,0.01628172,2.63878951,6.59549379,1.39300308,0.00000000
-5.53776888,8.54427461,0.52262398,0.01679100,2.71453548,6.79899167,1.41738284,0.00000000
-5.53176588,8.80005629,0.53723222,0.01735351,2.79898452,7.01948191,1.44603128,0.00000000
-5.52576288,9.07579564,0.55304116,0.01796603,2.89150858,7.25530670,1.47863218,0.00000000
-5.51975988,9.36905277,0.56989889,0.01862427,2.99135157,7.50449373,1.51478422,0.00000000
-5.51375688,9.67702001,0.58764637,0.01932285,3.09763248,7.76477765,1.55400461,0.00000000
-5.50775388,9.99655688,0.60612021,0.02005540,3.20935147,8.03362962,1.59573500,0.00000000
-5.50175088,10.32423500,0.62515539,0.02081463,3.32539904,8.30829476,1.63934979,0.00000000
-5.49574787,10.65639199,0.64458795,0.02159247,3.44456884,8.58583681,1.68416659,0.00000000
-5.48974487,10.98919367,0.66425755,0.02238021,3.56557384,8.86318917,1.72945859,0.00000000
-5.48374187,11.31870337,0.68400983,0.02316865,3.68706627,9.13721136,1.77446876,0.00000000
-5.47773887,11.64095700,0.70369866,0.02394835,3.80766085,9.40474974,1.81842542,0.00000000
-5.47173587,11.95204213,0.72318816,0.02470981,3.92596120,9.66270105,1.86055885,0.00000000
-5.46573287,12.24817950,0.74235453,0.02544372,4.04058878,9.90807731,1.90011852,0.00000000
-5.45972986,12.52580476,0.76108777,0.02614118,4.15021382,10.13807059,1.93639050,0.00000000
-5.45372686,12.78164856,0.77929321,0.02679392,4.25358729,10.35011591,1.96871438,0.00000000
-5.44772386,13.01281279,0.79689304,0.02739457,4.34957306,10.54195080,1.99649945,0.00000000
-5.44172086,13.21684109,0.81382774,0.02793684,4.43717919,10.71166992,2.01923942,0.00000000
-5.43571786,13.39178161,0.83005751,0.02841570,4.51558728,10.85777340,2.03652526,0.00000000
-5.42971486,13.53624043,0.84556377,0.02882758,4.58417884,10.97920772,2.04805580,0.00000000
-5.42371186,13.64942408,0.86035064,0.02917049,4.64255766,11.07539797,2.05364563,0.00000000
-5.41770885,13.73117008,0.87444657,0.02944410,4.69056728,11.14627088,2.05323013,0.00000000
-5.41170585,13.78196459,0.88790579,0.02964986,4.72830286,11.19226792,2.04686730,0.00000000
-5.40570285,13.80294656,0.90080987,0.02979096,4.75611671,11.21434812,2.03473654,0.00000000
-5.39969985,13.79589814,0.91326900,0.02987234,4.77461722,11.21398056,2.01713421,0.00000000
-5.39369685,13.76322143,0.92542297,0.02990065,4.78466091,11.19312639,1.99446625,0.00000000
-5.38769385,13.70790156,0.93744169,0.02988412,4.78733756,11.15421062,1.96723802,0.00000000
-5.38169085,13.63345679,0.94952506,0.02983244,4.78394871,11.10008396,1.93604179,0.00000000
-5.37568784,13.54387607,0.96190192,0.02975660,4.77597978,11.03397496,1.90154213,0.00000000
-5.36968484,13.44354494,0.97482799,0.02966862,4.76506650,10.95943303,1.86445986,0.00000000
-5.36368184,13.33716049,0.98858244,0.02958140,4.75295626,10.88026271,1.82555480,0.00000000
-5.35767884,13.22963675,1.00346322,0.02950833,4.74146530,10.80044995,1.78560798,0.00000000
-5.35167584,13.12600140,1.01978065,0.02946308,4.73243267,10.72408103,1.74540377,0.00000000
-5.34567284,13.03128554,1.03784972,0.02945923,4.72767219,10.65525522,1.70571233,0.00000000
-5.33966983,12.95040810,1.05798063,0.02950991,4.72892338,10.59799215,1.66727282,0.00000000
-5.33366683,12.88805692,1.08046822,0.02962748,4.73780283,10.55613550,1.63077778,0.00000000
-5.32766383,12.84856875,1.10558020,0.02982313,4.75575735,10.53325468,1.59685900,0.00000000
-5.32166083,12.83581099,1.13354461,0.03010653,4.78402007,10.53254665,1.56607505,0.00000000
-5.31565783,12.85306805,1.16453717,0.03048548,4.82357115,10.55674028,1.53890081,0.00000000
-5.30965483,12.90293558,1.19866874,0.03096559,4.87510427,10.60800600,1.51571905,0.00000000
-5.30365183,12.98722626,1.23597378,0.03154996,4.93900029,10.68787382,1.49681422,0.00000000
-5.29764882,13.10689056,1.27640028,0.03223899,5.01530920,10.79716281,1.48236850,0.00000000
-5.29164582,13.26195606,1.31980185,0.03303015,5.10374146,10.93592516,1.47246005,0.00000000
-5.28564282,13.45148885,1.36593260,0.03391788,5.20366933,11.10340812,1.46706365,0.00000000
-5.27963982,13.67357965,1.41444522,0.03489357,5.31413878,11.29803618,1.46605337,0.00000000
-5.27363682,13.92535711,1.46489284,0.03594561,5.43389204,11.51741612,1.46920753,0.00000000
-5.26763382,14.20302975,1.51673469,0.03705954,5.56140046,11.75836620,1.47621555,0.00000000
-5.26163082,14.50195689,1.56934576,0.03821830,5.69490698,12.01697036,1.48668674,0.00000000
-5.25562781,14.81674808,1.62203035,0.03940256,5.83247709,12.28865718,1.50016081,0.00000000
-5.24962481,15.14138893,1.67403899,0.04059117,5.97205655,12.56830223,1.51611982,0.00000000
-5.24362181,15.46939052,1.72458835,0.04176165,6.11153412,12.85035155,1.53400143,0.00000000
-5.23761881,15.79395792,1.77288329,0.04289077,6.24880683,13.12896269,1.55321316,0.00000000
-5.23161581,16.10817259,1.81814027,0.04395517,6.38184545,13.39815923,1.57314728,0.00000000
-5.22561281,16.40518274,1.85961105,0.04493197,6.50875762,13.65199335,1.59319608,0.00000000
-5.21960980,16.67839469,1.89660567,0.04579944,6.62784597,13.88471107,1.61276706,0.00000000
-5.21360680,16.92165861,1.92851371,0.04653763,6.73765907,14.09091402,1.63129782,0.00000000
-5.20760380,17.12944178,1.95482293,0.04712890,6.83703307,14.26571199,1.64827006,0.00000000
-5.20160080,17.29698282,1.97513432,0.04755850,6.92512248,14.40486040,1.66322250,0.00000000
-5.19559780,17.42042161,1.98917305,0.04781491,7.00141889,14.50487789,1.67576219,0.00000000
-5.18959480,17.49690006,1.99679481,0.04789024,7.06575724,14.56313959,1.68557404,0.00000000
-5.18359180,17.52463056,1.99798743,0.04778036,7.11830961,14.57794313,1.69242817,0.00000000
-5.17758879,17.50293019,1.99286771,0.04748508,7.15956725,14.54854525,1.69618491,0.00000000
-5.17158579,17.43222028,1.98167384,0.04700802,7.19031195,14.47516836,1.69679724,0.00000000
-5.16558279,17.31399231,1.96475389,0.04635654,7.21157856,14.35897767,1.69431065,0.00000000
-5.15957979,17.15074254,1.94255109,0.04554141,7.22461045,14.20203062,1.68886039,0.00000000
-5.15357679,16.94587904,1.91558663,0.04457650,7.23081021,14.00720130,1.68066615,0.00000000
-5.14757379,16.70360539,1.88444092,0.04347833,7.23168781,13.77808385,1.67002440,0.00000000
-5.14157079,16.42878648,1.84973427,0.04226556,7.22880843,13.51887885,1.65729860,0.00000000
-5.13556778,16.12680175,1.81210780,0.04095845,7.22374208,13.23426776,1.64290760,0.00000000
-5.12956478,15.80339179,1.77220533,0.03957833,7.21801654,12.92928016,1.62731258,0.00000000
-5.12356178,15.46450352,1.73065703,0.03814699,7.21307534,12.60915867,1.61100297,0.00000000
-5.11755878,15.11613936,1.68806529,0.03668620,7.21024155,12.27922624,1.59448186,0.00000000
-5.11155578,14.76421467,1.64499311,0.03521716,7.21068823,11.94475973,1.57825124,0.00000000
-5.10555278,14.41442745,1.60195527,0.03376007,7.21541571,11.61087340,1.56279768,0.00000000
-5.09954977,14.07214311,1.55941223,0.03233374,7.22523567,11.28241512,1.54857879,0.00000000
-5.09354677,13.74229661,1.51776667,0.03095524,7.24076164,10.96387731,1.53601097,0.00000000
-5.08754377,13.42931318,1.47736237,0.02963971,7.26240553,10.65932396,1.52545873,0.00000000
-5.08154077,13.13704804,1.43848516,0.02840011,7.29037935,10.37233432,1.51722588,0.00000000
-5.07553777,12.86874507,1.40136547,0.02724714,7.32470133,10.10596319,1.51154888,0.00000000
-5.06953477,12.62701334,1.36618214,0.02618922,7.36520582,9.86271712,1.50859240,0.00000000
-5.06353177,12.41382020,1.33306696,0.02523249,7.41155597,9.64454539,1.50844716,0.00000000
-5.05752876,12.23049919,1.30210966,0.02438087,7.46325855,9.45284418,1.51112997,0.00000000
-5.05152576,12.07777048,1.27336297,0.02363618,7.51968021,9.28847210,1.51658589,0.00000000
-5.04552276,11.95577172,1.24684742,0.02299832,7.58006447,9.15177514,1.52469219,0.00000000
-5.03951976,11.86409691,1.22255568,0.02246540,7.64354900,9.04261885,1.53526396,0.00000000
-5.03351676,11.80184089,1.20045638,0.02203395,7.70918264,8.96042574,1.54806092,0.00000000
-5.02751376,11.76764747,1.18049710,0.02169911,7.77594167,8.90421612,1.56279517,0.00000000
-5.02151076,11.75975908,1.16260679,0.02145487,7.84274525,8.87265041,1.57913944,0.00000000
-5.01550775,11.77606650,1.14669740,0.02129422,7.90846944,8.86407176,1.59673555,0.00000000
-5.00950475,11.81415715,1.13266498,0.02120937,7.97195995,8.87654762,1.61520274,0.00000000
-5.00350175,11.87136141,1.12039017,0.02119190,8.03204333,8.90790970,1.63414560,0.00000000
-4.99749875,11.94479615,1.10973847,0.02123296,8.08753691,8.95579173,1.65316142,0.00000000
-4.99149575,12.03140563,1.10056019,0.02132342,8.13725735,9.01766504,1.67184674,0.00000000
-4.98549275,12.12799992,1.09269042,0.02145395,8.18002844,9.09087219,1.68980314,0.00000000
-4.97948974,12.23129146,1.08594915,0.02161521,8.21468821,9.17265894,1.70664222,0.00000000
-4.97348674,12.33793045,1.08014164,0.02179792,8.24009610,9.26020536,1.72198977,0.00000000
-4.96748374,12.44453988,1.07505921,0.02199297,8.25514042,9.35065661,1.73548934,0.00000000
-4.96148074,12.54775109,1.07048064,0.02219152,8.25874680,9.44115401,1.74680521,0.00000000
-4.95547774,12.64424039,1.06617411,0.02238506,8.24988798,9.52886699,1.75562506,0.00000000
-4.94947474,12.73076725,1.06189985,0.02256550,8.22759529,9.61102607,1.76166234,0.00000000
-4.94347174,12.80421412,1.05741341,0.02272526,8.19097204,9.68495703,1.76465847,0.00000000
-4.93746873,12.86162760,1.05246960,0.02285732,8.13920876,9.74811589,1.76438513,0.00000000
-4.93146573,12.90026039,1.04682684,0.02295530,8.07160018,9.79812422,1.76064637,0.00000000
-4.92546273,12.91761293,1.04025196,0.02301351,7.98756348,9.83280379,1.75328093,0.00000000
-4.91945973,12.91147356,1.03252521,0.02302703,7.88665719,9.85020965,1.74216435,0.00000000
-4.91345673,12.87995563,1.02344525,0.02299170,7.76859996,9.84866030,1.72721108,0.00000000
-4.90745373,12.82153012,1.01283397,0.02290425,7.63328826,9.82676385,1.70837634,0.00000000
-4.90145073,12.73505225,1.00054092,0.02276223,7.48081207,9.78343890,1.68565768,0.00000000
-4.89544772,12.61978083,0.98644718,0.02256409,7.31146746,9.71792927,1.65909601,0.00000000
-4.88944472,12.47538940,0.97046840,0.02230914,7.12576530,9.62981187,1.62877617,0.00000000
-4.88344172,12.30196849,0.95255709,0.02199754,6.92443518,9.51899742,1.59482678,0.00000000
-4.87743872,12.10001916,0.93270375,0.02163028,6.70842402,9.38572397,1.55741944,0.00000000
-4.87143572,11.87043795,0.91093721,0.02120909,6.47888911,9.23054389,1.51676711,0.00000000
-4.86543272,11.61449421,0.88732375,0.02073644,6.23718538,9.05430496,1.47312192,0.00000000
-4.85942971,11.33380102,0.86196542,0.02021541,5.98484721,8.85812679,1.42677221,0.00000000
-4.85342671,11.03028123,0.83499742,0.01964964,5.72356529,8.64337391,1.37803906,0.00000000
-4.84742371,10.70613019,0.80658479,0.01904324,5.45515918,8.41162682,1.32727235,0.00000000
-4.84142071,10.36377690,0.77691852,0.01840068,5.18154651,8.16465259,1.27484643,0.00000000
-4.83541771,10.00584515,0.74621120,0.01772676,4.90470985,7.90437604,1.22115559,0.00000000
-4.82941471,9.63511586,0.71469245,0.01702648,4.62666242,7.63285267,1.16660937,0.00000000
-4.82341171,9.25449170,0.68260427,0.01630498,4.34941365,7.35224388,1.11162787,0.00000000
-4.81740870,8.86696443,0.65019632,0.01556749,4.07493571,7.06479492,1.05663702,0.00000000
-4.81140570,8.47558522,0.61772144,0.01481926,3.80513197,6.77281540,1.00206392,0.00000000
-4.80540270,8.08343768,0.58543131,0.01406550,3.54180810,6.47866208,0.94833233,0.00000000
-4.79939970,7.69361306,0.55357243,0.01331136,3.28664654,6.18472322,0.89585821,0.00000000
-4.79339670,7.30918678,0.52238243,0.01256189,3.04118477,5.89340365,0.84504528,0.00000000
-4.78739370,6.93319556,0.49208659,0.01182200,2.80679751,5.60710961,0.79628074,0.00000000
-4.78139070,6.56861402,0.46289484,0.01109644,2.58468315,5.32823256,0.74993101,0.00000000
-4.77538769,6.21833012,0.43499899,0.01038978,2.37585410,5.05913100,0.70633749,0.00000000
-4.76938469,5.88511890,0.40857024,0.00970635,2.18113118,4.80210994,0.66581243,0.00000000
-4.76338169,5.57161407,0.38375713,0.00905028,2.00114144,4.55939753,0.62863490,0.00000000
-4.75737869,5.28027774,0.36068364,0.00842537,1.83631939,4.33311908,0.59504693,0.00000000
-4.75137569,5.01336850,0.33944779,0.00783518,1.68691115,4.12526869,0.56524988,0.00000000
-4.74537269,4.77290871,0.32012046,0.00728289,1.55298109,3.93767925,0.53940120,0.00000000
-4.73936968,4.56065192,0.30274472,0.00677133,1.43442083,3.77199159,0.51761160,0.00000000
-4.73336668,4.37805165,0.28733552,0.00630293,1.33096007,3.62962413,0.49994287,0.00000000
-4.72736368,4.22623291,0.27387992,0.00587967,1.24217914,3.51174397,0.48640632,0.00000000
-4.72136068,4.10596768,0.26233780,0.00550309,1.16752282,3.41924091,0.47696206,0.00000000
-4.71535768,4.01765568,0.25264316,0.00517424,1.10631546,3.35270544,0.47151917,0.00000000
-4.70935468,3.96131161,0.24470595,0.00489369,1.05777691,3.31241194,0.46993676,0.00000000
-4.70335168,3.93655961,0.23841457,0.00466149,1.02103932,3.29830784,0.47202603,0.00000000
-4.69734867,3.94263580,0.23363876,0.00447717,0.99516436,3.31000958,0.47755330,0.00000000
-4.69134567,3.97839903,0.23023315,0.00433980,0.97916080,3.34680575,0.48624386,0.00000000
-4.68534267,4.04235015,0.22804120,0.00424794,0.97200222,3.40766768,0.49778680,0.00000000
-4.67933967,4.13265936,0.22689941,0.00419970,0.97264446,3.49126740,0.51184040,0.00000000
-4.67333667,4.24720145,0.22664188,0.00419277,0.98004265,3.59600280,0.52803822,0.00000000
-4.66733367,4.38359786,0.22710490,0.00422446,0.99316747,3.72002952,0.54599558,0.00000000
-4.66133067,4.53926508,0.22813155,0.00429176,1.01102038,3.86129886,0.56531625,0.00000000
-4.65532766,4.71146794,0.22957605,0.00439135,1.03264746,4.01760108,0.58559933,0.00000000
-4.64932466,4.89737679,0.23130784,0.00451973,1.05715158,4.18661299,0.60644596,0.00000000
-4.64332166,5.09412727,0.23321517,0.00467322,1.08370274,4.36594892,0.62746579,0.00000000
-4.63731866,5.29888103,0.23520798,0.00484809,1.11154621,4.55321366,0.64828315,0.00000000
-4.63131566,5.50888616,0.23722018,0.00504057,1.14000847,4.74605635,0.66854261,0.00000000
-4.62531266,5.72153558,0.23921100,0.00524697,1.16850081,4.94222363,0.68791400,0.00000000
-4.61930965,5.93442196,0.24116541,0.00546375,1.19652057,5.13961076,0.70609680,0.00000000
-4.61330665,6.14538739,0.24309373,0.00568756,1.22365015,5.33630902,0.72282378,0.00000000
-4.60730365,6.35256648,0.24503011,0.00591533,1.24955398,5.53064787,0.73786392,0.00000000
-4.60130065,6.55442113,0.24703023,0.00614433,1.27397366,5.72123033,0.75102469,0.00000000
-4.59529765,6.74976583,0.24916807,0.00637223,1.29672152,5.90696000,0.76215359,0.00000000
-4.58929465,6.93778221,0.25153196,0.00659711,1.31767317,6.08705856,0.77113906,0.00000000
-4.58329165,7.11802200,0.25421994,0.00681754,1.33675919,6.26107254,0.77791080,0.00000000
-4.57728864,7.29039784,0.25733477,0.00703255,1.35395650,6.42886874,0.78243949,0.00000000
-4.57128564,7.45516182,0.26097857,0.00724168,1.36927985,6.59061785,0.78473599,0.00000000
-4.56528264,7.61287212,0.26524736,0.00744492,1.38277360,6.74676657,0.78485008,0.00000000
-4.55927964,7.76434855,0.27022581,0.00764271,1.39450438,6.89799869,0.78286863,0.00000000
-4.55327664,7.91061851,0.27598226,0.00783587,1.40455463,7.04518658,0.77891344,0.00000000
-4.54727364,8.05285519,0.28256431,0.00802557,1.41301737,7.18933476,0.77313856,0.00000000
-4.54127064,8.19231044,0.28999509,0.00821323,1.41999223,7.33151777,0.76572720,0.00000000
-4.53526763,8.33024513,0.29827050,0.00840045,1.42558279,7.47281507,0.75688829,0.00000000
-4.52926463,8.46786006,0.30735737,0.00858893,1.42989525,7.61424602,0.74685266,0.00000000
-4.52326163,8.60623051,0.31719288,0.00878036,1.43303818,7.75670787,0.73586890,0.00000000
-4.51725863,8.74624763,0.32768500,0.00897634,1.43512333,7.90092005,0.72419902,0.00000000
-4.51125563,8.88856956,0.33871428,0.00917830,1.43626722,8.04737745,0.71211385,0.00000000
-4.50525263,9.03358468,0.35013669,0.00938741,1.43659336,8.19631525,0.69988846,0.00000000
-4.49924962,9.18138887,0.36178763,0.00960454,1.43623472,8.34768709,0.68779756,0.00000000
-4.49324662,9.33177791,0.37348674,0.00983020,1.43533637,8.50115791,0.67611102,0.00000000
-4.48724362,9.48425537,0.38504369,0.01006451,1.43405797,8.65611148,0.66508969,0.00000000
-4.48124062,9.63805530,0.39626437,0.01030720,1.43257585,8.81167254,0.65498152,0.00000000
-4.47523762,9.79217828,0.40695753,0.01055758,1.43108471,8.96674166,0.64601813,0.00000000
-4.46923462,9.94543873,0.41694146,0.01081462,1.42979851,9.12004118,0.63841196,0.00000000
-4.46323162,10.09652027,0.42605047,0.01107695,1.42895067,9.27016895,0.63235385,0.00000000
-4.45722861,10.24403607,0.43414106,0.01134291,1.42879346,9.41565690,0.62801133,0.00000000
-4.45122561,10.38659021,0.44109725,0.01161062,1.42959650,9.55503084,0.62552742,0.00000000
-4.44522261,10.52283662,0.44683516,0.01187805,1.43164445,9.68686785,0.62501993,0.00000000
-4.43921961,10.65153205,0.45130645,0.01214307,1.43523396,9.80984804,0.62658131,0.00000000
-4.43321661,10.77158014,0.45450054,0.01240352,1.44066998,9.92279783,0.63027881,0.00000000
-4.42721361,10.88206435,0.45644558,0.01265726,1.44826154,10.02472256,0.63615504,0.00000000
-4.42121061,10.98226815,0.45720803,0.01290225,1.45831715,10.11482702,0.64422861,0.00000000
-4.41520760,11.07168219,0.45689101,0.01313654,1.47114003,10.19252341,0.65449504,0.00000000
-4.40920460,11.14999855,0.45563128,0.01335834,1.48702341,10.25742716,0.66692753,0.00000000
-4.40320160,11.21709352,0.45359530,0.01356600,1.50624588,10.30934181,0.68147791,0.00000000
-4.39719860,11.27300095,0.45097417,0.01375807,1.52906721,10.34823487,0.69807729,0.00000000
-4.39119560,11.31787857,0.44797800,0.01393326,1.55572462,10.37420729,0.71663683,0.00000000
-4.38519260,11.35197048,0.44482964,0.01409042,1.58642966,10.38745918,0.73704829,0.00000000
-4.37918959,11.37556870,0.44175823,0.01422859,1.62136578,10.38825483,0.75918457,0.00000000
-4.37318659,11.38897679,0.43899266,0.01434691,1.66068653,10.37688975,0.78290025,0.00000000
-4.36718359,11.39247810,0.43675521,0.01444466,1.70451452,10.35366211,0.80803213,0.00000000
-4.36118059,11.38631064,0.43525565,0.01452124,1.75294085,10.31885056,0.83439988,0.00000000
-4.35517759,11.37065009,0.43468576,0.01457614,1.80602495,10.27269947,0.86180695,0.00000000
-4.34917459,11.34560128,0.43521464,0.01460897,1.86379478,10.21541221,0.89004156,0.00000000
-4.34317159,11.31119828,0.43698476,0.01461943,1.92624686,10.14715225,0.91887809,0.00000000
-4.33716858,11.26741208,0.44010882,0.01460732,1.99334629,10.06805101,0.94807876,0.00000000
-4.33116558,11.21416450,0.44466747,0.01457257,2.06502616,9.97822127,0.97739560,0.00000000
-4.32516258,11.15134652,0.45070790,0.01451524,2.14118651,9.87777406,1.00657276,0.00000000
-4.31915958,11.07883899,0.45824314,0.01443549,2.22169241,9.76683732,1.03534919,0.00000000
-4.31315658,10.99653359,0.46725221,0.01433366,2.30637123,9.64557410,1.06346146,0.00000000
-4.30715358,10.90435226,0.47768084,0.01421020,2.39500909,9.51419861,1.09064691,0.00000000
