energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.45972986,1.32418480,0.12186592,0.00000000,0.90714946,0.53939877,0.56286766,0.00000000
-5.45372686,1.36134962,0.12523973,0.00000000,0.93281369,0.55742326,0.57560422,0.00000000
-5.44772386,1.40018381,0.12884866,0.00000000,0.95831750,0.57560479,0.58982578,0.00000000
-5.44172086,1.44000486,0.13265124,0.00000000,0.98307682,0.59370747,0.60519887,0.00000000
-5.43571786,1.48009576,0.13659747,0.00000000,1.00653277,0.61148537,0.62136332,0.00000000
-5.42971486,1.51971295,0.14062924,0.00000000,1.02815919,0.62868426,0.63793745,0.00000000
-5.42371186,1.55809463,0.14468099,0.00000000,1.04746889,0.64504336,0.65452365,0.00000000
-5.41770885,1.59446977,0.14868070,0.00000000,1.06401891,0.66029763,0.67071451,0.00000000
-5.41170585,1.62806834,0.15255106,0.00000000,1.07741484,0.67418047,0.68609960,0.00000000
-5.40570285,1.65813296,0.15621110,0.00000000,1.08731466,0.68642734,0.70027290,0.00000000
-5.39969985,1.68393211,0.15957801,0.00000000,1.09343206,0.69678007,0.71284093,0.00000000
-5.39369685,1.70477479,0.16256926,0.00000000,1.09553949,0.70499206,0.72343139,0.00000000
-5.38769385,1.72002654,0.16510501,0.00000000,1.09347099,0.71083422,0.73170214,0.00000000
-5.38169085,1.72912612,0.16711050,0.00000000,1.08712470,0.71410147,0.73735030,0.00000000
-5.37568784,1.73160245,0.16851868,0.00000000,1.07646506,0.71461953,0.74012095,0.00000000
-5.36968484,1.72709081,0.16927259,0.00000000,1.06152433,0.71225170,0.73981524,0.00000000
-5.36368184,1.71534753,0.16932770,0.00000000,1.04240345,0.70690519,0.73629732,0.00000000
-5.35767884,1.69626216,0.16865377,0.00000000,1.01927171,0.69853664,0.72949970,0.00000000
-5.35167584,1.66986631,0.16723645,0.00000000,0.99236524,0.68715642,0.71942677,0.00000000
-5.34567284,1.63633832,0.16507824,0.00000000,0.96198385,0.67283136,0.70615604,0.00000000
-5.33966983,1.59600326,0.16219884,0.00000000,0.92848622,0.65568565,0.68983701,0.00000000
-5.33366683,1.54932783,0.15863496,0.00000000,0.89228337,0.63589966,0.67068745,0.00000000
-5.32766383,1.49691009,0.15443932,0.00000000,0.85383035,0.61370677,0.64898734,0.00000000
-5.32166083,1.43946430,0.14967915,0.00000000,0.81361629,0.58938798,0.62507039,0.00000000
-5.31565783,1.37780127,0.14443401,0.00000000,0.77215322,0.56326486,0.59931376,0.00000000
-5.30965483,1.31280510,0.13879316,0.00000000,0.72996383,0.53569071,0.57212607,0.00000000
-5.30365183,1.24540717,0.13285263,0.00000000,0.68756873,0.50704065,0.54393442,0.00000000
-5.29764882,1.17655861,0.12671196,0.00000000,0.64547370,0.47770088,0.51517100,0.00000000
-5.29164582,1.10720252,0.12047095,0.00000000,0.60415736,0.44805768,0.48625971,0.00000000
-5.28564282,1.03824706,0.11422647,0.00000000,0.56406002,0.41848670,0.45760352,0.00000000
-5.27963982,0.97054079,0.10806953,0.00000000,0.52557396,0.38934291,0.42957312,0.00000000
-5.27363682,0.90485119,0.10208267,0.00000000,0.48903571,0.36095179,0.40249719,0.00000000
-5.26763382,0.84184733,0.09633797,0.00000000,0.45472072,0.33360196,0.37665484,0.00000000
-5.26163082,0.78208735,0.09089544,0.00000000,0.42284047,0.30753978,0.35227040,0.00000000
-5.25562781,0.72601112,0.08580229,0.00000000,0.39354234,0.28296573,0.32951068,0.00000000
-5.24962481,0.67393825,0.08109262,0.00000000,0.36691214,0.26003310,0.30848480,0.00000000
-5.24362181,0.62607123,0.07678795,0.00000000,0.34297902,0.23884843,0.28924637,0.00000000
-5.23761881,0.58250345,0.07289825,0.00000000,0.32172282,0.21947407,0.27179799,0.00000000
-5.23161581,0.54323135,0.06942350,0.00000000,0.30308320,0.20193224,0.25609749,0.00000000
-5.22561281,0.50817001,0.06635576,0.00000000,0.28697019,0.18621048,0.24206585,0.00000000
-5.21960980,0.47717128,0.06368149,0.00000000,0.27327585,0.17226817,0.22959608,0.00000000
-5.21360680,0.45004342,0.06138408,0.00000000,0.26188622,0.16004363,0.21856280,0.00000000
-5.20760380,0.42657128,0.05944648,0.00000000,0.25269324,0.14946153,0.20883200,0.00000000
-5.20160080,0.40653614,0.05785374,0.00000000,0.24560603,0.14044018,0.20027049,0.00000000
-5.19559780,0.38973415,0.05659534,0.00000000,0.24056110,0.13289842,0.19275473,0.00000000
-5.18959480,0.37599282,0.05566727,0.00000000,0.23753101,0.12676168,0.18617871,0.00000000
-5.18359180,0.36518469,0.05507368,0.00000000,0.23653120,0.12196724,0.18046046,0.00000000
-5.17758879,0.35723788,0.05482806,0.00000000,0.23762462,0.11846815,0.17554716,0.00000000
-5.17158579,0.35214310,0.05495393,0.00000000,0.24092411,0.11623605,0.17141866,0.00000000
-5.16558279,0.34995708,0.05548496,0.00000000,0.24659236,0.11526257,0.16808935,0.00000000
-5.15957979,0.35080222,0.05646451,0.00000000,0.25483943,0.11555950,0.16560836,0.00000000
-5.15357679,0.35486294,0.05794464,0.00000000,0.26591793,0.11715767,0.16405827,0.00000000
-5.14757379,0.36237869,0.05998468,0.00000000,0.28011612,0.12010473,0.16355238,0.00000000
-5.14157079,0.37363423,0.06264921,0.00000000,0.29774896,0.12446207,0.16423075,0.00000000
-5.13556778,0.38894756,0.06600580,0.00000000,0.31914751,0.13030082,0.16625519,0.00000000
-5.12956478,0.40865608,0.07012238,0.00000000,0.34464701,0.13769746,0.16980337,0.00000000
-5.12356178,0.43310147,0.07506443,0.00000000,0.37457394,0.14672900,0.17506241,0.00000000
-5.11755878,0.46261393,0.08089212,0.00000000,0.40923246,0.15746813,0.18222201,0.00000000
-5.11155578,0.49749639,0.08765741,0.00000000,0.44889055,0.16997849,0.19146739,0.00000000
-5.10555278,0.53800901,0.09540129,0.00000000,0.49376638,0.18431025,0.20297228,0.00000000
-5.09954977,0.58435477,0.10415130,0.00000000,0.54401512,0.20049619,0.21689207,0.00000000
-5.09354677,0.63666629,0.11391929,0.00000000,0.59971665,0.21854847,0.23335725,0.00000000
-5.08754377,0.69499451,0.12469968,0.00000000,0.66086447,0.23845614,0.25246745,0.00000000
-5.08154077,0.75929930,0.13646817,0.00000000,0.72735621,0.26018343,0.27428593,0.00000000
-5.07553777,0.82944240,0.14918096,0.00000000,0.79898591,0.28366901,0.29883489,0.00000000
-5.06953477,0.90518288,0.16277463,0.00000000,0.87543850,0.30882601,0.32609156,0.00000000
-5.06353177,0.98617501,0.17716659,0.00000000,0.95628662,0.33554289,0.35598518,0.00000000
-5.05752876,1.07196888,0.19225613,0.00000000,1.04099000,0.36368503,0.38839499,0.00000000
-5.05152576,1.16201351,0.20792607,0.00000000,1.12889765,0.39309692,0.42314923,0.00000000
-5.04552276,1.25566250,0.22404497,0.00000000,1.21925292,0.42360485,0.46002539,0.00000000
-5.03951976,1.35218216,0.24046983,0.00000000,1.31120158,0.45502000,0.49875152,0.00000000
-5.03351676,1.45076183,0.25704915,0.00000000,1.40380278,0.48714166,0.53900889,0.00000000
-5.02751376,1.55052630,0.27362639,0.00000000,1.49604315,0.51976060,0.58043580,0.00000000
-5.02151076,1.65055006,0.29004361,0.00000000,1.58685349,0.55266241,0.62263275,0.00000000
-5.01550775,1.74987320,0.30614514,0.00000000,1.67512818,0.58563061,0.66516869,0.00000000
-5.00950475,1.84751841,0.32178137,0.00000000,1.75974675,0.61844963,0.70758850,0.00000000
-5.00350175,1.94250912,0.33681221,0.00000000,1.83959726,0.65090749,0.74942136,0.00000000
-4.99749875,2.03388799,0.35111044,0.00000000,1.91360086,0.68279820,0.79019000,0.00000000
-4.99149575,2.12073567,0.36456458,0.00000000,1.98073700,0.71392383,0.82942046,0.00000000
-4.98549275,2.20218914,0.37708126,0.00000000,2.04006840,0.74409637,0.86665224,0.00000000
-4.97948974,2.27745939,0.38858698,0.00000000,2.09076511,0.77313939,0.90144838,0.00000000
-4.97348674,2.34584771,0.39902930,0.00000000,2.13212668,0.80088942,0.93340534,0.00000000
-4.96748374,2.40676035,0.40837716,0.00000000,2.16360182,0.82719739,0.96216215,0.00000000
-4.96148074,2.45972102,0.41662053,0.00000000,2.18480447,0.85192987,0.98740865,0.00000000
-4.95547774,2.50438075,0.42376933,0.00000000,2.19552586,0.87497037,1.00889247,0.00000000
-4.94947474,2.54052488,0.42985155,0.00000000,2.19574175,0.89622068,1.02642446,0.00000000
-4.94347174,2.56807685,0.43491081,0.00000000,2.18561456,0.91560216,1.03988248,0.00000000
-4.93746873,2.58709864,0.43900333,0.00000000,2.16549014,0.93305707,1.04921327,0.00000000
-4.93146573,2.59778774,0.44219445,0.00000000,2.13588908,0.94854983,1.05443243,0.00000000
-4.92546273,2.60047084,0.44455499,0.00000000,2.09749299,0.96206819,1.05562253,0.00000000
-4.91945973,2.59559419,0.44615737,0.00000000,2.05112586,0.97362416,1.05292939,0.00000000
-4.91345673,2.58371105,0.44707196,0.00000000,1.99773150,0.98325459,1.04655676,0.00000000
-4.90745373,2.56546657,0.44736357,0.00000000,1.93834752,0.99102131,1.03675959,0.00000000
-4.90145073,2.54158042,0.44708851,0.00000000,1.87407713,0.99701072,1.02383616,0.00000000
-4.89544772,2.51282780,0.44629214,0.00000000,1.80605951,1.00133260,1.00811931,0.00000000
-4.88944472,2.48001932,0.44500716,0.00000000,1.73544000,1.00411818,0.98996729,0.00000000
-4.88344172,2.44398018,0.44325273,0.00000000,1.66334107,1.00551726,0.96975419,0.00000000
-4.87743872,2.40552942,0.44103441,0.00000000,1.59083513,1.00569445,0.94786061,0.00000000
-4.87143572,2.36545947,0.43834487,0.00000000,1.51891992,1.00482441,0.92466449,0.00000000
-4.86543272,2.32451675,0.43516541,0.00000000,1.44849734,1.00308634,0.90053262,0.00000000
-4.85942971,2.28338365,0.43146812,0.00000000,1.38035620,1.00065759,0.87581281,0.00000000
-4.85342671,2.24266229,0.42721857,0.00000000,1.31515918,0.99770682,0.85082686,0.00000000
-4.84742371,2.20286049,0.42237880,0.00000000,1.25343433,0.99438681,0.82586465,0.00000000
-4.84142071,2.16438032,0.41691051,0.00000000,1.19557095,0.99082724,0.80117919,0.00000000
-4.83541771,2.12750940,0.41077815,0.00000000,1.14181981,0.98712786,0.77698278,0.00000000
-4.82941471,2.09241542,0.40395188,0.00000000,1.09229727,0.98335229,0.75344433,0.00000000
-4.82341171,2.05914387,0.39641008,0.00000000,1.04699301,0.97952292,0.73068791,0.00000000
-4.81740870,2.02761939,0.38814137,0.00000000,1.00578088,0.97561736,0.70879238,0.00000000
-4.81140570,1.99765061,0.37914605,0.00000000,0.96843216,0.97156649,0.68779225,0.00000000
-4.80540270,1.96893868,0.36943690,0.00000000,0.93463086,0.96725463,0.66767974,0.00000000
-4.79939970,1.94108931,0.35903930,0.00000000,0.90399047,0.96252192,0.64840791,0.00000000
-4.79339670,1.91362814,0.34799083,0.00000000,0.87607140,0.95716892,0.62989489,0.00000000
-4.78739370,1.88601900,0.33634026,0.00000000,0.85039885,0.95096335,0.61202910,0.00000000
-4.78139070,1.85768480,0.32414618,0.00000000,0.82648043,0.94364894,0.59467532,0.00000000
-4.77538769,1.82803017,0.31147529,0.00000000,0.80382308,0.93495587,0.57768143,0.00000000
-4.76938469,1.79646518,0.29840053,0.00000000,0.78194897,0.92461251,0.56088563,0.00000000
-4.76338169,1.76242943,0.28499920,0.00000000,0.76040989,0.91235788,0.54412397,0.00000000
-4.75737869,1.72541526,0.27135103,0.00000000,0.73879988,0.89795426,0.52723772,0.00000000
-4.75137569,1.68498943,0.25753654,0.00000000,0.71676581,0.88119928,0.51008056,0.00000000
-4.74537269,1.64081219,0.24363547,0.00000000,0.69401568,0.86193693,0.49252512,0.00000000
-4.73936968,1.59265288,0.22972558,0.00000000,0.67032449,0.84006693,0.47446863,0.00000000
-4.73336668,1.54040140,0.21588164,0.00000000,0.64553768,0.81555185,0.45583757,0.00000000
-4.72736368,1.48407501,0.20217473,0.00000000,0.61957201,0.78842173,0.43659089,0.00000000
-4.72136068,1.42382016,0.18867173,0.00000000,0.59241414,0.75877590,0.41672195,0.00000000
-4.71535768,1.35990922,0.17543499,0.00000000,0.56411691,0.72678188,0.39625890,0.00000000
-4.70935468,1.29273241,0.16252225,0.00000000,0.53479365,0.69267149,0.37526366,0.00000000
-4.70335168,1.22278530,0.14998653,0.00000000,0.50461084,0.65673434,0.35382948,0.00000000
-4.69734867,1.15065254,0.13787613,0.00000000,0.47377944,0.61930910,0.33207740,0.00000000
-4.69134567,1.07698875,0.12623474,0.00000000,0.44254544,0.58077301,0.31015167,0.00000000
-4.68534267,1.00249742,0.11510139,0.00000000,0.41117984,0.54153012,0.28821449,0.00000000
-4.67933967,0.92790901,0.10451062,0.00000000,0.37996873,0.50199906,0.26644039,0.00000000
-4.67333667,0.85395923,0.09449246,0.00000000,0.34920386,0.46260066,0.24501053,0.00000000
-4.66733367,0.78136852,0.08507256,0.00000000,0.31917395,0.42374630,0.22410720,0.00000000
-4.66133067,0.71082368,0.07627232,0.00000000,0.29015725,0.38582730,0.20390886,0.00000000
-4.65532766,0.64296237,0.06810910,0.00000000,0.26241551,0.34920588,0.18458591,0.00000000
-4.64932466,0.57836105,0.06059653,0.00000000,0.23618963,0.31420803,0.16629740,0.00000000
-4.64332166,0.51752668,0.05374489,0.00000000,0.21169689,0.28111844,0.14918874,0.00000000
-4.63731866,0.46089232,0.04756167,0.00000000,0.18913008,0.25017764,0.13339061,0.00000000
-4.63131566,0.40881656,0.04205222,0.00000000,0.16865806,0.22158120,0.11901880,0.00000000
-4.62531266,0.36158646,0.03722048,0.00000000,0.15042784,0.19548095,0.10617518,0.00000000
-4.61930965,0.31942341,0.03306988,0.00000000,0.13456788,0.17198797,0.09494944,0.00000000
-4.61330665,0.28249161,0.02960421,0.00000000,0.12119222,0.15117690,0.08542155,0.00000000
-4.60730365,0.25090805,0.02682851,0.00000000,0.11040507,0.13309130,0.07766456,0.00000000
-4.60130065,0.22475359,0.02474996,0.00000000,0.10230574,0.11774974,0.07174771,0.00000000
-4.59529765,0.20408406,0.02337860,0.00000000,0.09699311,0.10515192,0.06773937,0.00000000
-4.58929465,0.18894082,0.02272789,0.00000000,0.09456966,0.09528477,0.06570962,0.00000000
-4.58329165,0.17935998,0.02281510,0.00000000,0.09514445,0.08812791,0.06573229,0.00000000
-4.57728864,0.17537965,0.02366127,0.00000000,0.09883489,0.08365827,0.06788612,0.00000000
-4.57128564,0.17704477,0.02529103,0.00000000,0.10576695,0.08185363,0.07225493,0.00000000
-4.56528264,0.18440910,0.02773184,0.00000000,0.11607371,0.08269476,0.07892667,0.00000000
-4.55927964,0.19753423,0.03101305,0.00000000,0.12989221,0.08616625,0.08799122,0.00000000
-4.55327664,0.21648552,0.03516443,0.00000000,0.14735839,0.09225581,0.09953692,0.00000000
-4.54727364,0.24132512,0.04021441,0.00000000,0.16860054,0.10095227,0.11364605,0.00000000
-4.54127064,0.27210230,0.04618799,0.00000000,0.19373118,0.11224222,0.13038908,0.00000000
-4.53526763,0.30884167,0.05310446,0.00000000,0.22283786,0.12610561,0.14981829,0.00000000
-4.52926463,0.35152980,0.06097487,0.00000000,0.25597324,0.14251063,0.17196066,0.00000000
-4.52326163,0.40010096,0.06979959,0.00000000,0.29314488,0.16140791,0.19681066,0.00000000
-4.51725863,0.45442290,0.07956584,0.00000000,0.33430536,0.18272477,0.22432310,0.00000000
-4.51125563,0.51428339,0.09024556,0.00000000,0.37934328,0.20635961,0.25440663,0.00000000
-4.50525263,0.57937859,0.10179350,0.00000000,0.42807568,0.23217693,0.28691819,0.00000000
-4.49924962,0.64930394,0.11414593,0.00000000,0.48024257,0.26000335,0.32165897,0.00000000
-4.49324662,0.72354856,0.12721990,0.00000000,0.53550392,0.28962498,0.35837205,0.00000000
-4.48724362,0.80149356,0.14091318,0.00000000,0.59343960,0.32078635,0.39674224,0.00000000
-4.48124062,0.88241493,0.15510500,0.00000000,0.65355251,0.35319120,0.43639830,0.00000000
-4.47523762,0.96549119,0.16965758,0.00000000,0.71527496,0.38650521,0.47691752,0.00000000
-4.46923462,1.04981578,0.18441843,0.00000000,0.77797838,0.42036065,0.51783292,0.00000000
-4.46323162,1.13441396,0.19922342,0.00000000,0.84098588,0.45436293,0.55864266,0.00000000
-4.45722861,1.21826379,0.21390041,0.00000000,0.90358742,0.48809885,0.59882160,0.00000000
-4.45122561,1.30032026,0.22827347,0.00000000,0.96505685,0.52114620,0.63783452,0.00000000
-4.44522261,1.37954173,0.24216734,0.00000000,1.02467019,0.55308441,0.67515047,0.00000000
-4.43921961,1.45491758,0.25541211,0.00000000,1.08172421,0.58350576,0.71025774,0.00000000
-4.43321661,1.52549576,0.26784781,0.00000000,1.13555454,0.61202664,0.74267874,0.00000000
-4.42721361,1.59040908,0.27932873,0.00000000,1.18555240,0.63829850,0.77198410,0.00000000
-4.42121061,1.64889905,0.28972733,0.00000000,1.23117919,0.66201777,0.79780553,0.00000000
-4.41520760,1.70033616,0.29893749,0.00000000,1.27197826,0.68293452,0.81984657,0.00000000
-4.40920460,1.74423591,0.30687709,0.00000000,1.30758341,0.70085949,0.83789102,0.00000000
-4.40320160,1.78026971,0.31348973,0.00000000,1.33772383,0.71566895,0.85180858,0.00000000
-4.39719860,1.80827060,0.31874560,0.00000000,1.36222542,0.72730766,0.86155746,0.00000000
-4.39119560,1.82823350,0.32264152,0.00000000,1.38100874,0.73578941,0.86718405,0.00000000
-4.38519260,1.84031040,0.32520014,0.00000000,1.39408378,0.74119555,0.86881959,0.00000000
-4.37918959,1.84480090,0.32646853,0.00000000,1.40154242,0.74367145,0.86667419,0.00000000
-4.37318659,1.84213880,0.32651608,0.00000000,1.40354901,0.74342125,0.86102862,0.00000000
-4.36718359,1.83287557,0.32543208,0.00000000,1.40032990,0.74070112,0.85222418,0.00000000
-4.36118059,1.81766177,0.32332293,0.00000000,1.39216288,0.73581138,0.84065138,0.00000000
-4.35517759,1.79722709,0.32030927,0.00000000,1.37936697,0.72908797,0.82673775,0.00000000
-4.34917459,1.77236023,0.31652305,0.00000000,1.36229344,0.72089335,0.81093559,0.00000000
-4.34317159,1.74388916,0.31210471,0.00000000,1.34131842,0.71160744,0.79370984,0.00000000
-4.33716858,1.71266250,0.30720061,0.00000000,1.31683739,0.70161870,0.77552677,0.00000000
-4.33116558,1.67953251,0.30196055,0.00000000,1.28926172,0.69131559,0.75684364,0.00000000
-4.32516258,1.64533992,0.29653565,0.00000000,1.25901709,0.68107864,0.73809967,0.00000000
-4.31915958,1.61090078,0.29107640,0.00000000,1.22654353,0.67127318,0.71970834,0.00000000
-4.31315658,1.57699523,0.28573093,0.00000000,1.19229667,0.66224282,0.70205121,0.00000000
-4.30715358,1.54435812,0.28064341,0.00000000,1.15674965,0.65430370,0.68547305,0.00000000
