energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.80190095,1.33605729,0.00683031,0.02809558,0.32123239,0.33196646,0.09062647,0.01993175,0.82234078
-5.79589795,1.35933595,0.00720768,0.02820728,0.32602424,0.33821195,0.09246189,0.02018602,0.83845999
-5.78989495,1.38496088,0.00764849,0.02828846,0.33177913,0.34489480,0.09448156,0.02049983,0.85600854
-5.78389195,1.41245299,0.00815112,0.02832649,0.33837169,0.35187824,0.09665536,0.02086935,0.87468524
-5.77788894,1.44128321,0.00871305,0.02830913,0.34566456,0.35901660,0.09894964,0.02128904,0.89415953
-5.77188594,1.47089255,0.00933091,0.02822514,0.35351225,0.36616061,0.10132849,0.02175186,0.91408381
-5.76588294,1.50071258,0.01000042,0.02806487,0.36176513,0.37316267,0.10375516,0.02224956,0.93410591
-5.75987994,1.53018528,0.01071640,0.02782087,0.37027354,0.37988184,0.10619332,0.02277299,0.95388131
-5.75387694,1.55878169,0.01147283,0.02748828,0.37889174,0.38618846,0.10860839,0.02331231,0.97308436
-5.74787394,1.58601843,0.01226293,0.02706518,0.38748164,0.39196813,0.11096861,0.02385739,0.99141838
-5.74187094,1.61147175,0.01307921,0.02655281,0.39591613,0.39712488,0.11324606,0.02439801,1.00862410
-5.73586793,1.63478868,0.01391367,0.02595560,0.40408197,0.40158369,0.11541741,0.02492417,1.02448640
-5.72986493,1.65569520,0.01475790,0.02528115,0.41188225,0.40529204,0.11746459,0.02542638,1.03883920
-5.72386193,1.67400140,0.01560330,0.02453991,0.41923824,0.40822077,0.11937512,0.02589585,1.05156844
-5.71785893,1.68960362,0.01644127,0.02374495,0.42609083,0.41036406,0.12114239,0.02632474,1.06261332
-5.71185593,1.70248392,0.01726340,0.02291143,0.43240139,0.41173880,0.12276558,0.02670637,1.07196580
-5.70585293,1.71270703,0.01806168,0.02205611,0.43815223,0.41238338,0.12424959,0.02703540,1.07966857
-5.69984992,1.72041503,0.01882870,0.02119679,0.44334652,0.41235585,0.12560464,0.02730797,1.08581163
-5.69384692,1.72582023,0.01955783,0.02035164,0.44800792,0.41173177,0.12684580,0.02752183,1.09052766
-5.68784392,1.72919627,0.02024334,0.01953868,0.45217973,0.41060172,0.12799241,0.02767645,1.09398637
-5.68184092,1.73086798,0.02088052,0.01877512,0.45592380,0.40906854,0.12906730,0.02777310,1.09638801
-5.67583792,1.73120022,0.02146574,0.01807691,0.45931916,0.40724437,0.13009599,0.02781485,1.09795620
-5.66983492,1.73058598,0.02199646,0.01745824,0.46246038,0.40524770,0.13110585,0.02780659,1.09893032
-5.66383192,1.72943408,0.02247119,0.01693119,0.46545593,0.40320033,0.13212513,0.02775499,1.09955764
-5.65782891,1.72815693,0.02288946,0.01650547,0.46842641,0.40122434,0.13318207,0.02766839,1.10008550
-5.65182591,1.72715863,0.02325169,0.01618826,0.47150284,0.39943928,0.13430402,0.02755675,1.10075370
-5.64582291,1.72682381,0.02355906,0.01598413,0.47482516,0.39795946,0.13551662,0.02743143,1.10178743
-5.63981991,1.72750780,0.02381343,0.01589514,0.47854091,0.39689151,0.13684314,0.02730509,1.10339102
-5.63381691,1.72952824,0.02401717,0.01592094,0.48280425,0.39633230,0.13830390,0.02719141,1.10574275
-5.62781391,1.73315878,0.02417305,0.01605903,0.48777537,0.39636718,0.13991594,0.02710496,1.10899101
-5.62181091,1.73862493,0.02428422,0.01630509,0.49362024,0.39706871,0.14169279,0.02706088,1.11325187
-5.61580790,1.74610238,0.02435411,0.01665333,0.50051067,0.39849581,0.14364461,0.02707472,1.11860834
-5.60980490,1.75571761,0.02438646,0.01709689,0.50862475,0.40069338,0.14577835,0.02716210,1.12511123
-5.60380190,1.76755099,0.02438539,0.01762832,0.51814727,0.40369234,0.14809824,0.02733853,1.13278146
-5.59779890,1.78164176,0.02435550,0.01823997,0.52927015,0.40751017,0.15060639,0.02761909,1.14161390
-5.59179590,1.79799463,0.02430195,0.01892444,0.54219259,0.41215165,0.15330345,0.02801821,1.15158210
-5.58579290,1.81658742,0.02423068,0.01967493,0.55712056,0.41760994,0.15618942,0.02854933,1.16264382
-5.57978989,1.83737905,0.02414853,0.02048559,0.57426560,0.42386775,0.15926433,0.02922465,1.17474676
-5.57378689,1.86031720,0.02406340,0.02135173,0.59384244,0.43089855,0.16252892,0.03005483,1.18783416
-5.56778389,1.88534480,0.02398435,0.02227002,0.61606540,0.43866768,0.16598511,0.03104865,1.20184959
-5.56178089,1.91240499,0.02392169,0.02323850,0.64114325,0.44713327,0.16963628,0.03221273,1.21674077
-5.55577789,1.94144368,0.02388689,0.02425658,0.66927258,0.45624687,0.17348723,0.03355113,1.23246186
-5.54977489,1.97240961,0.02389254,0.02532488,0.70062970,0.46595380,0.17754392,0.03506513,1.24897407
-5.54377189,2.00525158,0.02395210,0.02644496,0.73536112,0.47619314,0.18181285,0.03675282,1.26624448
-5.53776888,2.03991298,0.02407961,0.02761901,0.77357284,0.48689733,0.18630010,0.03860888,1.28424297
-5.53176588,2.07632380,0.02428925,0.02884942,0.81531903,0.49799165,0.19101021,0.04062429,1.30293766
-5.52576288,2.11439073,0.02459483,0.03013830,0.86059033,0.50939333,0.19594471,0.04278619,1.32228881
-5.51975988,2.15398583,0.02500921,0.03148698,0.90930238,0.52101072,0.20110063,0.04507773,1.34224199
-5.51375688,2.19493467,0.02554365,0.03289548,0.96128537,0.53274245,0.20646887,0.04747810,1.36272060
-5.50775388,2.23700485,0.02620712,0.03436201,1.01627502,0.54447671,0.21203267,0.04996255,1.38361858
-5.50175088,2.27989561,0.02700566,0.03588248,1.07390580,0.55609093,0.21776619,0.05250268,1.40479377
-5.49574787,2.32322964,0.02794172,0.03745015,1.13370692,0.56745180,0.22363335,0.05506671,1.42606244
-5.48974487,2.36654772,0.02901365,0.03905531,1.19510170,0.57841577,0.22958702,0.05761997,1.44719542
-5.48374187,2.40930682,0.03021527,0.04068513,1.25741064,0.58883018,0.23556862,0.06012547,1.46791639
-5.47773887,2.45088231,0.03153557,0.04232357,1.31985856,0.59853491,0.24150818,0.06254460,1.48790243
-5.47173587,2.49057429,0.03295859,0.04395154,1.38158589,0.60736468,0.24732496,0.06483793,1.50678713
-5.46573287,2.52761837,0.03446354,0.04554717,1.44166398,0.61515183,0.25292858,0.06696608,1.52416622
-5.45972986,2.56120049,0.03602509,0.04708617,1.49911437,0.62172963,0.25822068,0.06889064,1.53960564
-5.45372686,2.59047558,0.03761385,0.04854243,1.55293126,0.62693597,0.26309707,0.07057514,1.55265180
-5.44772386,2.61458936,0.03919706,0.04988871,1.60210683,0.63061736,0.26745032,0.07198598,1.56284369
-5.44172086,2.63270260,0.04073951,0.05109740,1.64565843,0.63263297,0.27117270,0.07309335,1.56972653
-5.43571786,2.64401689,0.04220450,0.05214141,1.68265670,0.63285880,0.27415936,0.07387209,1.57286617
-5.42971486,2.64780104,0.04355505,0.05299507,1.71225374,0.63119166,0.27631159,0.07430243,1.57186395
-5.42371186,2.64341695,0.04475503,0.05363504,1.73370995,0.62755285,0.27754018,0.07437062,1.56637135
-5.41770885,2.63034403,0.04577040,0.05404118,1.74641874,0.62189151,0.27776857,0.07406940,1.55610373
-5.41170585,2.60820103,0.04657039,0.05419741,1.74992787,0.61418732,0.27693574,0.07339833,1.54085271
-5.40570285,2.57676444,0.04712856,0.05409233,1.74395645,0.60445270,0.27499873,0.07236394,1.52049674
-5.39969985,2.53598266,0.04742377,0.05371987,1.72840699,0.59273410,0.27193465,0.07097964,1.49500913
-5.39369685,2.48598517,0.04744092,0.05307963,1.70337171,0.57911265,0.26774212,0.06926551,1.46446353
-5.38769385,2.42708638,0.04717147,0.05217714,1.66913278,0.56370383,0.26244200,0.06724788,1.42903628
-5.38169085,2.35978374,0.04661379,0.05102385,1.62615655,0.54665629,0.25607751,0.06495874,1.38900574
-5.37568784,2.28475016,0.04577316,0.04963700,1.57508166,0.52814975,0.24871351,0.06243496,1.34474832
-5.36968484,2.20282096,0.04466157,0.04803921,1.51670171,0.50839211,0.24043519,0.05971746,1.29673147
-5.36368184,2.11497558,0.04329731,0.04625799,1.45194300,0.48761561,0.23134608,0.05685017,1.24550383
-5.35767884,2.02231487,0.04170423,0.04432501,1.38183828,0.46607242,0.22156548,0.05387900,1.19168269
-5.35167584,1.92603454,0.03991096,0.04227535,1.30749760,0.44402947,0.21122542,0.05085070,1.13593936
-5.34567284,1.82739580,0.03794990,0.04014653,1.23007733,0.42176288,0.20046727,0.04781178,1.07898288
-5.33966983,1.72769429,0.03585613,0.03797763,1.15074867,0.39955196,0.18943812,0.04480735,1.02154255
-5.33366683,1.62822813,0.03366629,0.03580827,1.07066676,0.37767319,0.17828707,0.04188010,0.96434998
-5.32766383,1.53026646,0.03141745,0.03367770,0.99094167,0.35639403,0.16716151,0.03906939,0.90812122
-5.32166083,1.43501933,0.02914609,0.03162388,0.91261206,0.33596705,0.15620370,0.03641030,0.85353949
-5.31565783,1.34361004,0.02688707,0.02968271,0.83662261,0.31662438,0.14554748,0.03393301,0.80123925
-5.30965483,1.25705067,0.02467282,0.02788729,0.76380567,0.29857276,0.13531547,0.03166220,0.75179187
-5.30365183,1.17622159,0.02253265,0.02626734,0.69486766,0.28198920,0.12561670,0.02961666,0.70569354
-5.29764882,1.10185540,0.02049222,0.02484874,0.63038040,0.26701754,0.11654473,0.02780910,0.66335562
-5.29164582,1.03452575,0.01857318,0.02365320,0.57077726,0.25376595,0.10817635,0.02624606,0.62509771
-5.28564282,0.97464103,0.01679304,0.02269805,0.51635401,0.24230540,0.10057079,0.02492808,0.59114356
-5.27963982,0.92244300,0.01516514,0.02199615,0.46727390,0.23266916,0.09376951,0.02384997,0.56161990
-5.27363682,0.87801016,0.01369877,0.02155588,0.42357643,0.22485337,0.08779647,0.02300130,0.53655797
-5.26763382,0.84126537,0.01239946,0.02138121,0.38518915,0.21881862,0.08265878,0.02236689,0.51589773
-5.26163082,0.81198729,0.01126933,0.02147192,0.35194174,0.21449236,0.07834786,0.02192757,0.49949439
-5.25562781,0.78982502,0.01030749,0.02182369,0.32358177,0.21177222,0.07484077,0.02166092,0.48712700
-5.24962481,0.77431531,0.00951056,0.02242842,0.29979113,0.21052996,0.07210188,0.02154209,0.47850862
-5.24362181,0.76490145,0.00887309,0.02327438,0.28020281,0.21061595,0.07008464,0.02154471,0.47329777
-5.23761881,0.76095337,0.00838806,0.02434656,0.26441709,0.21186399,0.06873349,0.02164168,0.47111067
-5.23161581,0.76178799,0.00804731,0.02562684,0.25201675,0.21409631,0.06798572,0.02180609,0.47153375
-5.22561281,0.76668938,0.00784193,0.02709428,0.24258096,0.21712860,0.06777334,0.02201196,0.47413622
-5.21960980,0.77492801,0.00776259,0.02872538,0.23569732,0.22077483,0.06802494,0.02223501,0.47848207
-5.21360680,0.78577862,0.00779978,0.03049436,0.23097197,0.22485183,0.06866728,0.02245324,0.48414137
-5.20760380,0.79853645,0.00794403,0.03237344,0.22803770,0.22918336,0.06962693,0.02264744,0.49070042
-5.20160080,0.81253126,0.00818600,0.03433319,0.22655987,0.23360372,0.07083161,0.02280166,0.49777068
-5.19559780,0.82713932,0.00851659,0.03634289,0.22624034,0.23796074,0.07221147,0.02290335,0.50499616
-5.18959480,0.84179294,0.00892691,0.03837096,0.22681954,0.24211807,0.07370014,0.02294357,0.51205934
-5.18359180,0.85598777,0.00940825,0.04038544,0.22807679,0.24595695,0.07523571,0.02291695,0.51868549
-5.17758879,0.86928782,0.00995205,0.04235451,0.22982914,0.24937719,0.07676149,0.02282154,0.52464536
-5.17158579,0.88132837,0.01054979,0.04424707,0.23192905,0.25229771,0.07822663,0.02265857,0.52975655
-5.16558279,0.89181694,0.01119293,0.04603338,0.23426109,0.25465640,0.07958670,0.02243210,0.53388328
-5.15957979,0.90053248,0.01187282,0.04768563,0.23673792,0.25640961,0.08080397,0.02214857,0.53693509
-5.15357679,0.90732292,0.01258066,0.04917863,0.23929596,0.25753116,0.08184773,0.02181636,0.53886433
-5.14757379,0.91210138,0.01330744,0.05049036,0.24189079,0.25801107,0.08269432,0.02144522,0.53966270
-5.14157079,0.91484116,0.01404399,0.05160252,0.24449261,0.25785397,0.08332713,0.02104576,0.53935701
-5.13556778,0.91556958,0.01478093,0.05250097,0.24708196,0.25707739,0.08373640,0.02062891,0.53800424
-5.12956478,0.91436103,0.01550884,0.05317603,0.24964567,0.25570985,0.08391885,0.02020542,0.53568621
-5.12356178,0.91132922,0.01621824,0.05362272,0.25217344,0.25378888,0.08387721,0.01978545,0.53250373
-5.11755878,0.90661887,0.01689979,0.05384071,0.25465481,0.25135901,0.08361958,0.01937808,0.52857075
-5.11155578,0.90039704,0.01754440,0.05383425,0.25707677,0.24846977,0.08315865,0.01899106,0.52400827
-5.10555278,0.89284428,0.01814336,0.05361183,0.25942198,0.24517367,0.08251078,0.01863056,0.51893857
-5.09954977,0.88414587,0.01868849,0.05318575,0.26166756,0.24152438,0.08169508,0.01830092,0.51347958
-5.09354677,0.87448344,0.01917232,0.05257151,0.26378444,0.23757493,0.08073233,0.01800463,0.50773979
-5.08754377,0.86402721,0.01958818,0.05178713,0.26573731,0.23337617,0.07964395,0.01774232,0.50181382
-5.08154077,0.85292927,0.01993033,0.05085241,0.26748505,0.22897539,0.07845101,0.01751273,0.49577881
-5.07553777,0.84131807,0.02019403,0.04978813,0.26898162,0.22441529,0.07717331,0.01731293,0.48969179
-5.06953477,0.82929459,0.02037563,0.04861527,0.27017743,0.21973322,0.07582857,0.01713846,0.48358825
-5.06353177,0.81693021,0.02047261,0.04735432,0.27102099,0.21496079,0.07443184,0.01698354,0.47748188
-5.05752876,0.80426669,0.02048356,0.04602464,0.27146103,0.21012395,0.07299509,0.01684137,0.47136569
-5.05152576,0.79131814,0.02040820,0.04464397,0.27144869,0.20524332,0.07152701,0.01670441,0.46521438
-5.04552276,0.77807499,0.02024732,0.04322810,0.27094007,0.20033512,0.07003313,0.01656472,0.45898800
-5.03951976,0.76450997,0.02000277,0.04179066,0.26989878,0.19541231,0.06851608,0.01641425,0.45263667
-5.03351676,0.75058554,0.01967738,0.04034308,0.26829851,0.19048612,0.06697612,0.01624515,0.44610624
-5.02751376,0.73626263,0.01927487,0.03889476,0.26612549,0.18556786,0.06541188,0.01605012,0.43934453
-5.02151076,0.72151017,0.01879982,0.03745329,0.26338078,0.18067075,0.06382117,0.01582266,0.43230792
-5.01550775,0.70631466,0.01825755,0.03602481,0.26008211,0.17581195,0.06220195,0.01555732,0.42496782
-5.00950475,0.69068952,0.01765405,0.03461450,0.25626536,0.17101435,0.06055327,0.01524990,0.41731685
-5.00350175,0.67468337,0.01699591,0.03322701,0.25198538,0.16630826,0.05887618,0.01489761,0.40937405
-4.99749875,0.65838673,0.01629021,0.03186696,0.24731621,0.16173270,0.05717459,0.01449918,0.40118909
-4.99149575,0.64193679,0.01554444,0.03053935,0.24235044,0.15733623,0.05545591,0.01405493,0.39284500
-4.98549275,0.62551967,0.01476643,0.02924999,0.23719791,0.15317730,0.05373152,0.01356669,0.38445930
-4.97948974,0.60937007,0.01396420,0.02800573,0.23198354,0.14932395,0.05201704,0.01303783,0.37618325
-4.97348674,0.59376811,0.01314590,0.02681463,0.22684433,0.14585290,0.05033226,0.01247307,0.36819941
-4.96748374,0.57903339,0.01231969,0.02568600,0.22192581,0.14284799,0.04870089,0.01187835,0.36071728
-4.96148074,0.56551654,0.01149362,0.02463032,0.21737780,0.14039806,0.04715004,0.01126061,0.35396739
-4.95547774,0.55358849,0.01067551,0.02365902,0.21334976,0.13859421,0.04570942,0.01062758,0.34819390
-4.94947474,0.54362792,0.00987284,0.02278415,0.20998593,0.13752672,0.04441043,0.00998749,0.34364617
-4.94347174,0.53600748,0.00909262,0.02201795,0.20742037,0.13728161,0.04328502,0.00934880,0.34056948
-4.93746873,0.53107932,0.00834132,0.02137240,0.20577215,0.13793699,0.04236450,0.00871999,0.33919540
-4.93146573,0.52916053,0.00762470,0.02085867,0.20514091,0.13955945,0.04167826,0.00810921,0.33973221
-4.92546273,0.53051921,0.00694781,0.02048658,0.20560295,0.14220052,0.04125251,0.00752410,0.34235567
-4.91945973,0.53536164,0.00631482,0.02026408,0.20720809,0.14589345,0.04110912,0.00697158,0.34720073
-4.91345673,0.54382117,0.00572905,0.02019675,0.20997724,0.15065036,0.04126448,0.00645761,0.35435421
-4.90745373,0.55594921,0.00519287,0.02028738,0.21390108,0.15645999,0.04172861,0.00598710,0.36384902
-4.90145073,0.57170874,0.00470774,0.02053563,0.21893956,0.16328608,0.04250440,0.00556379,0.37565996
-4.89544772,0.59097053,0.00427420,0.02093777,0.22502257,0.17106649,0.04358711,0.00519017,0.38970140
-4.88944472,0.61351233,0.00389187,0.02148654,0.23205137,0.17971308,0.04496403,0.00486750,0.40582676
-4.88344172,0.63902092,0.00355959,0.02217117,0.23990110,0.18911251,0.04661454,0.00459576,0.42382992
-4.87743872,0.66709703,0.00327539,0.02297743,0.24842387,0.19912774,0.04851029,0.00437380,0.44344860
-4.87143572,0.69726312,0.00303665,0.02388789,0.25745260,0.20960041,0.05061572,0.00419934,0.46436937
-4.86543272,0.72897352,0.00284019,0.02488223,0.26680528,0.22035399,0.05288883,0.00406914,0.48623434
-4.85942971,0.76162687,0.00268239,0.02593773,0.27628951,0.23119745,0.05528210,0.00397916,0.50864933
-4.85342671,0.79458043,0.00255928,0.02702974,0.28570724,0.24192971,0.05774375,0.00392465,0.53119319
-4.84742371,0.82716586,0.00246672,0.02813235,0.29485949,0.25234433,0.06021902,0.00390040,0.55342801
-4.84142071,0.85870600,0.00240052,0.02921906,0.30355087,0.26223467,0.06265175,0.00390090,0.57491017
-4.83541771,0.88853233,0.00235654,0.03026351,0.31159396,0.27139914,0.06498593,0.00392050,0.59520160
-4.82941471,0.91600252,0.00233087,0.03124019,0.31881323,0.27964646,0.06716735,0.00395365,0.61388123
-4.82341171,0.94051767,0.00231990,0.03212525,0.32504867,0.28680086,0.06914529,0.00399502,0.63055625
-4.81740870,0.96153879,0.00232048,0.03289717,0.33015884,0.29270689,0.07087414,0.00403972,0.64487280
-4.81140570,0.97860203,0.00233000,0.03353749,0.33402362,0.29723383,0.07231488,0.00408343,0.65652599
-4.80540270,0.99133232,0.00234649,0.03403143,0.33654632,0.30027963,0.07343654,0.00412252,0.66526878
-4.79939970,0.99945503,0.00236868,0.03436838,0.33765542,0.30177397,0.07421733,0.00415418,0.67091967
-4.79339670,1.00280522,0.00239606,0.03454239,0.33730581,0.30168079,0.07464569,0.00417651,0.67336884
-4.78739370,1.00133436,0.00242894,0.03455248,0.33547958,0.29999977,0.07472098,0.00418854,0.67258266
-4.78139070,0.99511428,0.00246843,0.03440283,0.33218642,0.29676709,0.07445395,0.00419031,0.66860639
-4.77538769,0.98433810,0.00251646,0.03410286,0.32746351,0.29205525,0.07386689,0.00418282,0.66156497
-4.76938469,0.96931822,0.00257574,0.03366714,0.32137505,0.28597200,0.07299347,0.00416801,0.65166185
-4.76338169,0.95048141,0.00264970,0.03311522,0.31401136,0.27865858,0.07187833,0.00414871,0.63917598
-4.75737869,0.92836101,0.00274242,0.03247129,0.30548755,0.27028711,0.07057627,0.00412852,0.62445684
-4.75137569,0.90358647,0.00285850,0.03176373,0.29594181,0.26105743,0.06915131,0.00411169,0.60791779
-4.74537269,0.87687063,0.00300295,0.03102457,0.28553327,0.25119344,0.06767540,0.00410300,0.59002783
-4.73936968,0.84899491,0.00318105,0.03028884,0.27443953,0.24093900,0.06622696,0.00410755,0.57130200
-4.73336668,0.82079290,0.00339812,0.02959389,0.26285384,0.23055366,0.06488924,0.00413061,0.55229069
-4.72736368,0.79313273,0.00365938,0.02897860,0.25098197,0.22030823,0.06374857,0.00417743,0.53356813
-4.72136068,0.76689879,0.00396972,0.02848260,0.23903886,0.21048032,0.06289252,0.00425300,0.51572034
-4.71535768,0.74297318,0.00433348,0.02814545,0.22724513,0.20135007,0.06240798,0.00436191,0.49933290
-4.70935468,0.72221731,0.00475422,0.02800581,0.21582344,0.19319598,0.06237926,0.00450808,0.48497882
-4.70335168,0.70545428,0.00523454,0.02810070,0.20499486,0.18629098,0.06288629,0.00469468,0.47320683
-4.69734867,0.69345221,0.00577585,0.02846471,0.19497537,0.18089885,0.06400277,0.00492387,0.46453027
-4.69134567,0.68690908,0.00637817,0.02912927,0.18597237,0.17727082,0.06579457,0.00519676,0.45941700
-4.68534267,0.68643922,0.00704003,0.03012204,0.17818150,0.17564249,0.06831819,0.00551324,0.45828037
-4.67933967,0.69256176,0.00775831,0.03146629,0.17178367,0.17623091,0.07161938,0.00587197,0.46147145
-4.67333667,0.70569123,0.00852817,0.03318041,0.16694234,0.17923188,0.07573203,0.00627032,0.46927271
-4.66733367,0.72613028,0.00934306,0.03527744,0.16380117,0.18481730,0.08067721,0.00670444,0.48189309
-4.66133067,0.75406467,0.01019474,0.03776476,0.16248187,0.19313262,0.08646245,0.00716936,0.49946464
-4.65532766,0.78956041,0.01107340,0.04064379,0.16308242,0.20429426,0.09308124,0.00765904,0.52204049
-4.64932466,0.83256308,0.01196778,0.04390982,0.16567549,0.21838694,0.10051287,0.00816666,0.54959430
-4.64332166,0.88289902,0.01286548,0.04755193,0.17030715,0.23546107,0.10872240,0.00868479,0.58202105
-4.63731866,0.94027845,0.01375316,0.05155299,0.17699572,0.25553002,0.11766092,0.00920567,0.61913896
-4.63131566,1.00430020,0.01461691,0.05588973,0.18573087,0.27856748,0.12726616,0.00972154,0.66069258
-4.62531266,1.07445798,0.01544262,0.06053295,0.19647286,0.30450489,0.13746317,0.01022497,0.70635682
-4.61930965,1.15014800,0.01621637,0.06544780,0.20915206,0.33322917,0.14816538,0.01070920,0.75574195
-4.61330665,1.23067783,0.01692482,0.07059412,0.22366858,0.36458081,0.15927585,0.01116852,0.80839931
-4.60730365,1.31527644,0.01755566,0.07592696,0.23989238,0.39835265,0.17068865,0.01159857,0.86382785
-4.60130065,1.40310526,0.01809794,0.08139711,0.25766358,0.43428936,0.18229058,0.01199666,0.92148132
-4.59529765,1.49327036,0.01854249,0.08695180,0.27679336,0.47208801,0.19396299,0.01236207,0.98077617
-4.58929465,1.58483566,0.01888214,0.09253545,0.29706538,0.51139985,0.20558372,0.01269622,1.04110016
-4.58329165,1.67683719,0.01911204,0.09809053,0.31823794,0.55183342,0.21702935,0.01300284,1.10182163
-4.57728864,1.76829844,0.01922978,0.10355859,0.34004682,0.59295929,0.22817736,0.01328801,1.16229954
-4.57128564,1.85824672,0.01923554,0.10888121,0.36220900,0.63431629,0.23890858,0.01356015,1.22189414
-4.56528264,1.94573048,0.01913210,0.11400122,0.38442731,0.67541944,0.24910958,0.01382989,1.27997836
-4.55927964,2.02983741,0.01892478,0.11886383,0.40639580,0.71576937,0.25867516,0.01410987,1.33594972
-4.55327664,2.10971312,0.01862134,0.12341785,0.42780608,0.75486303,0.26751076,0.01441440,1.38924264
-4.54727364,2.18458000,0.01823181,0.12761698,0.44835421,0.79220559,0.27553483,0.01475910,1.43934095
-4.54127064,2.25375575,0.01776824,0.13142091,0.46774812,0.82732303,0.28268108,0.01516038,1.48579021
-4.53526763,2.31667106,0.01724444,0.13479653,0.48571534,0.85977494,0.28890047,0.01563493,1.52820949
-4.52926463,2.37288569,0.01667568,0.13771890,0.50201068,0.88916727,0.29416295,0.01619913,1.56630213
-4.52326163,2.42210219,0.01607836,0.14017213,0.51642359,0.91516417,0.29845878,0.01686837,1.59986502
-4.51725863,2.46417642,0.01546967,0.14214998,0.52878477,0.93749858,0.30179945,0.01765647,1.62879571
-4.51125563,2.49912410,0.01486726,0.14365625,0.53897189,0.95598099,0.30421798,0.01857503,1.65309698
-4.50525263,2.52712268,0.01428891,0.14470490,0.54691387,0.97050576,0.30576866,0.01963282,1.67287824
-4.49924962,2.54850790,0.01375220,0.14531975,0.55259351,0.98105474,0.30652606,0.02083525,1.68835341
-4.49324662,2.56376449,0.01327418,0.14553392,0.55604836,0.98769781,0.30658334,0.02218392,1.69983502
