energy_ev,total_up,B_p_up,B_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.88594297,0.00001456,0.00000000,0.00000000,0.00000000,0.00000004,0.00002036,0.00000713
-5.87993997,0.00000993,0.00000000,0.00000000,0.00000000,0.00000003,0.00001389,0.00000487
-5.87393697,0.00000673,0.00000001,0.00000000,0.00000000,0.00000002,0.00000941,0.00000330
-5.86793397,0.00000454,0.00000001,0.00000000,0.00000000,0.00000002,0.00000633,0.00000222
-5.86193097,0.00000305,0.00000001,0.00000000,0.00000000,0.00000001,0.00000423,0.00000150
-5.85592796,0.00000206,0.00000002,0.00000000,0.00000000,0.00000001,0.00000282,0.00000101
-5.84992496,0.00000141,0.00000003,0.00000000,0.00000000,0.00000001,0.00000188,0.00000069
-5.84392196,0.00000101,0.00000005,0.00000000,0.00000000,0.00000002,0.00000126,0.00000050
-5.83791896,0.00000079,0.00000007,0.00000000,0.00000000,0.00000003,0.00000088,0.00000039
-5.83191596,0.00000072,0.00000011,0.00000000,0.00000000,0.00000004,0.00000065,0.00000035
-5.82591296,0.00000077,0.00000017,0.00000000,0.00000000,0.00000006,0.00000055,0.00000038
-5.81990995,0.00000097,0.00000026,0.00000000,0.00000000,0.00000008,0.00000054,0.00000047
-5.81390695,0.00000132,0.00000038,0.00000000,0.00000000,0.00000012,0.00000064,0.00000065
-5.80790395,0.00000188,0.00000057,0.00000000,0.00000000,0.00000018,0.00000084,0.00000092
-5.80190095,0.00000272,0.00000084,0.00000000,0.00000000,0.00000027,0.00000116,0.00000134
-5.79589795,0.00000396,0.00000123,0.00000000,0.00000001,0.00000039,0.00000166,0.00000195
-5.78989495,0.00000574,0.00000179,0.00000000,0.00000001,0.00000057,0.00000239,0.00000282
-5.78389195,0.00000827,0.00000259,0.00000000,0.00000001,0.00000082,0.00000344,0.00000406
-5.77788894,0.00001184,0.00000371,0.00000000,0.00000002,0.00000118,0.00000491,0.00000582
-5.77188594,0.00001684,0.00000528,0.00000000,0.00000002,0.00000168,0.00000698,0.00000828
-5.76588294,0.00002379,0.00000745,0.00000000,0.00000003,0.00000238,0.00000986,0.00001169
-5.75987994,0.00003335,0.00001045,0.00000000,0.00000005,0.00000333,0.00001383,0.00001640
-5.75387694,0.00004644,0.00001455,0.00000000,0.00000007,0.00000464,0.00001925,0.00002283
-5.74787394,0.00006418,0.00002012,0.00000000,0.00000009,0.00000641,0.00002660,0.00003155
-5.74187094,0.00008808,0.00002760,0.00000000,0.00000013,0.00000880,0.00003651,0.00004330
-5.73586793,0.00012000,0.00003761,0.00000000,0.00000017,0.00001198,0.00004974,0.00005899
-5.72986493,0.00016232,0.00005087,0.00000000,0.00000024,0.00001621,0.00006728,0.00007980
-5.72386193,0.00021800,0.00006832,0.00000000,0.00000032,0.00002177,0.00009035,0.00010716
-5.71785893,0.00029066,0.00009110,0.00000000,0.00000042,0.00002902,0.00012047,0.00014288
-5.71185593,0.00038476,0.00012059,0.00000000,0.00000056,0.00003842,0.00015947,0.00018915
-5.70585293,0.00050568,0.00015849,0.00000000,0.00000074,0.00005049,0.00020958,0.00024859
-5.69984992,0.00065983,0.00020680,0.00000000,0.00000096,0.00006588,0.00027347,0.00032437
-5.69384692,0.00085480,0.00026791,0.00000000,0.00000125,0.00008534,0.00035426,0.00042022
-5.68784392,0.00109944,0.00034458,0.00000000,0.00000160,0.00010976,0.00045564,0.00054049
-5.68184092,0.00140395,0.00044003,0.00000000,0.00000205,0.00014016,0.00058183,0.00069021
-5.67583792,0.00177997,0.00055788,0.00000000,0.00000260,0.00017769,0.00073764,0.00087508
-5.66983492,0.00224053,0.00070224,0.00000000,0.00000327,0.00022365,0.00092847,0.00110153
-5.66383192,0.00280008,0.00087762,0.00000000,0.00000409,0.00027948,0.00116029,0.00137667
-5.65782891,0.00347434,0.00108897,0.00000000,0.00000508,0.00034674,0.00143962,0.00170822
-5.65182591,0.00428015,0.00134156,0.00000000,0.00000626,0.00042712,0.00177340,0.00210450
-5.64582291,0.00523521,0.00164094,0.00000000,0.00000766,0.00052236,0.00216896,0.00257421
-5.63981991,0.00635772,0.00199282,0.00000000,0.00000932,0.00063426,0.00263378,0.00312632
-5.63381691,0.00766591,0.00240293,0.00000000,0.00001125,0.00076464,0.00317538,0.00376985
-5.62781391,0.00917756,0.00287685,0.00000000,0.00001350,0.00091523,0.00380104,0.00451357
-5.62181091,0.01090930,0.00341981,0.00000000,0.00001608,0.00108768,0.00451756,0.00536573
-5.61580790,0.01287598,0.00403648,0.00000000,0.00001902,0.00128341,0.00533096,0.00633370
-5.60980490,0.01508989,0.00473074,0.00000000,0.00002236,0.00150360,0.00624613,0.00742364
-5.60380190,0.01755998,0.00550543,0.00000000,0.00002611,0.00174909,0.00726655,0.00864009
-5.59779890,0.02029113,0.00636213,0.00000000,0.00003030,0.00202028,0.00839392,0.00998564
-5.59179590,0.02328346,0.00730093,0.00000000,0.00003493,0.00231708,0.00962784,0.01146055
-5.58579290,0.02653170,0.00832023,0.00000000,0.00004004,0.00263886,0.01096558,0.01306252
-5.57978989,0.03002476,0.00941667,0.00000000,0.00004562,0.00298438,0.01240183,0.01478647
-5.57378689,0.03374549,0.01058495,0.00000000,0.00005170,0.00335176,0.01392856,0.01662437
-5.56778389,0.03767066,0.01181795,0.00000000,0.00005826,0.00373852,0.01553498,0.01856534
-5.56178089,0.04177123,0.01310669,0.00000000,0.00006533,0.00414156,0.01720760,0.02059572
-5.55577789,0.04601296,0.01444064,0.00000000,0.00007292,0.00455728,0.01893039,0.02269941
-5.54977489,0.05035725,0.01580791,0.00000000,0.00008105,0.00498161,0.02068512,0.02485830
-5.54377189,0.05476239,0.01719568,0.00000000,0.00008974,0.00541020,0.02245176,0.02705289
-5.53776888,0.05918507,0.01859065,0.00000000,0.00009904,0.00583854,0.02420903,0.02926303
-5.53176588,0.06358214,0.01997962,0.00000000,0.00010900,0.00626221,0.02593504,0.03146879
-5.52576288,0.06791257,0.02135009,0.00000000,0.00011972,0.00667706,0.02760805,0.03365140
-5.51975988,0.07213952,0.02269090,0.00000000,0.00013129,0.00707945,0.02920721,0.03579431
-5.51375688,0.07623251,0.02399292,0.00000000,0.00014385,0.00746651,0.03071337,0.03788418
-5.50775388,0.08016939,0.02524965,0.00000000,0.00015758,0.00783639,0.03210988,0.03991186
-5.50175088,0.08393828,0.02645784,0.00000000,0.00017268,0.00818850,0.03338326,0.04187327
-5.49574787,0.08753909,0.02761792,0.00000000,0.00018941,0.00852366,0.03452391,0.04377014
-5.48974487,0.09098481,0.02873443,0.00000000,0.00020806,0.00884436,0.03552653,0.04561052
-5.48374187,0.09430219,0.02981619,0.00000000,0.00022895,0.00915480,0.03639051,0.04740909
-5.47773887,0.09753196,0.03087639,0.00000000,0.00025246,0.00946100,0.03712007,0.04918717
-5.47173587,0.10072851,0.03193241,0.00000000,0.00027898,0.00977080,0.03772429,0.05097245
-5.46573287,0.10395888,0.03300555,0.00000000,0.00030897,0.01009375,0.03821683,0.05279842
-5.45972986,0.10730132,0.03412051,0.00000000,0.00034288,0.01044102,0.03861561,0.05470351
-5.45372686,0.11084318,0.03530474,0.00000000,0.00038120,0.01082515,0.03894222,0.05673001
-5.44772386,0.11467849,0.03658765,0.00000000,0.00042444,0.01125978,0.03922130,0.05892270
-5.44172086,0.11890514,0.03799973,0.00000000,0.00047311,0.01175929,0.03947971,0.06132746
-5.43571786,0.12362183,0.03957157,0.00000000,0.00052773,0.01233847,0.03974581,0.06398962
-5.42971486,0.12892502,0.04133293,0.00000000,0.00058883,0.01301200,0.04004858,0.06695245
-5.42371186,0.13490589,0.04331176,0.00000000,0.00065690,0.01379411,0.04041690,0.07025565
-5.41770885,0.14164757,0.04553338,0.00000000,0.00073245,0.01469805,0.04087885,0.07393394
-5.41170585,0.14922269,0.04801971,0.00000000,0.00081599,0.01573568,0.04146111,0.07801599
-5.40570285,0.15769137,0.05078872,0.00000000,0.00090798,0.01691709,0.04218857,0.08252346
-5.39969985,0.16709988,0.05385400,0.00000000,0.00100891,0.01825024,0.04308396,0.08747049
-5.39369685,0.17747973,0.05722456,0.00000000,0.00111923,0.01974064,0.04416777,0.09286345
-5.38769385,0.18884750,0.06090485,0.00000000,0.00123943,0.02139117,0.04545817,0.09870106
-5.38169085,0.20120518,0.06489490,0.00000000,0.00136994,0.02320194,0.04697108,0.10497484
-5.37568784,0.21454113,0.06919071,0.00000000,0.00151124,0.02517022,0.04872032,0.11166984
-5.36968484,0.22883132,0.07378472,0.00000000,0.00166378,0.02729050,0.05071779,0.11876561
-5.36368184,0.24404098,0.07866635,0.00000000,0.00182800,0.02955463,0.05297357,0.12623732
-5.35767884,0.26012636,0.08382264,0.00000000,0.00200435,0.03195194,0.05549603,0.13405698
-5.35167584,0.27703643,0.08923882,0.00000000,0.00219323,0.03446959,0.05829180,0.14219457
-5.34567284,0.29471451,0.09489884,0.00000000,0.00239499,0.03709276,0.06136566,0.15061918
-5.33966983,0.31309944,0.10078573,0.00000000,0.00260992,0.03980506,0.06472016,0.15929982
-5.33366683,0.33212646,0.10688188,0.00000000,0.00283820,0.04258879,0.06835527,0.16820605
-5.32766383,0.35172745,0.11316903,0.00000000,0.00307988,0.04542527,0.07226773,0.17730828
-5.32166083,0.37183071,0.11962815,0.00000000,0.00333483,0.04829513,0.07645038,0.18657766
-5.31565783,0.39236009,0.12623907,0.00000000,0.00360269,0.05117857,0.08089141,0.19598569
-5.30965483,0.41323369,0.13297991,0.00000000,0.00388286,0.05405555,0.08557360,0.20550341
-5.30365183,0.43436218,0.13982640,0.00000000,0.00417443,0.05690590,0.09047356,0.21510039
-5.29764882,0.45564685,0.14675111,0.00000000,0.00447613,0.05970950,0.09556121,0.22474348
-5.29164582,0.47697768,0.15372263,0.00000000,0.00478637,0.06244627,0.10079932,0.23439538
-5.28564282,0.49823154,0.16070482,0.00000000,0.00510314,0.06509624,0.10614344,0.24401340
-5.27963982,0.51927078,0.16765615,0.00000000,0.00542406,0.06763955,0.11154202,0.25354813
-5.27363682,0.53994249,0.17452931,0.00000000,0.00574636,0.07005647,0.11693692,0.26294258
-5.26763382,0.56007848,0.18127100,0.00000000,0.00606691,0.07232749,0.12226431,0.27213151
-5.26163082,0.57949624,0.18782215,0.00000000,0.00638226,0.07443332,0.12745591,0.28104133
-5.25562781,0.59800092,0.19411840,0.00000000,0.00668873,0.07635509,0.13244047,0.28959050
-5.24962481,0.61538833,0.20009107,0.00000000,0.00698242,0.07807455,0.13714566,0.29769052
-5.24362181,0.63144903,0.20566836,0.00000000,0.00725935,0.07957427,0.14150006,0.30524746
-5.23761881,0.64597319,0.21077708,0.00000000,0.00751555,0.08083804,0.14543532,0.31216406
-5.23161581,0.65875630,0.21534446,0.00000000,0.00774713,0.08185118,0.14888827,0.31834229
-5.22561281,0.66960516,0.21930034,0.00000000,0.00795045,0.08260100,0.15180301,0.32368626
-5.21960980,0.67834425,0.22257936,0.00000000,0.00812217,0.08307721,0.15413274,0.32810532
-5.21360680,0.68482177,0.22512319,0.00000000,0.00825939,0.08327234,0.15584137,0.33151736
-5.20760380,0.68891536,0.22688270,0.00000000,0.00835972,0.08318209,0.15690468,0.33385183
-5.20160080,0.69053697,0.22781983,0.00000000,0.00842138,0.08280570,0.15731107,0.33505265
-5.19559780,0.68963676,0.22790921,0.00000000,0.00844323,0.08214614,0.15706190,0.33508065
-5.18959480,0.68620567,0.22713938,0.00000000,0.00842485,0.08121024,0.15617124,0.33391551
-5.18359180,0.68027665,0.22551349,0.00000000,0.00836650,0.08000871,0.15466519,0.33155700
-5.17758879,0.67192443,0.22304962,0.00000000,0.00826916,0.07855595,0.15258083,0.32802555
-5.17158579,0.66126383,0.21978044,0.00000000,0.00813448,0.07686986,0.14996468,0.32336215
-5.16558279,0.64844666,0.21575253,0.00000000,0.00796472,0.07497145,0.14687100,0.31762744
-5.15957979,0.63365754,0.21102517,0.00000000,0.00776270,0.07288432,0.14335980,0.31090025
-5.15357679,0.61710875,0.20566879,0.00000000,0.00753168,0.07063419,0.13949486,0.30327550
-5.14757379,0.59903440,0.19976312,0.00000000,0.00727529,0.06824826,0.13534168,0.29486173
-5.14157079,0.57968430,0.19339518,0.00000000,0.00699743,0.06575463,0.13096563,0.28577835
-5.13556778,0.55931781,0.18665717,0.00000000,0.00670214,0.06318169,0.12643027,0.27615265
-5.12956478,0.53819797,0.17964439,0.00000000,0.00639349,0.06055763,0.12179597,0.26611695
-5.12356178,0.51658617,0.17245326,0.00000000,0.00607553,0.05790998,0.11711884,0.25580578
-5.11755878,0.49473758,0.16517954,0.00000000,0.00575214,0.05526522,0.11245000,0.24535340
-5.11155578,0.47289751,0.15791680,0.00000000,0.00542702,0.05264860,0.10783529,0.23489155
-5.10555278,0.45129872,0.15075514,0.00000000,0.00510356,0.05008397,0.10331522,0.22454769
-5.09954977,0.43015966,0.14378025,0.00000000,0.00478488,0.04759380,0.09892525,0.21444360
-5.09354677,0.40968374,0.13707271,0.00000000,0.00447373,0.04519928,0.09469630,0.20469436
-5.08754377,0.39005913,0.13070748,0.00000000,0.00417250,0.04292049,0.09065546,0.19540763
-5.08154077,0.37145936,0.12475372,0.00000000,0.00388326,0.04077664,0.08682671,0.18668329
-5.07553777,0.35404408,0.11927456,0.00000000,0.00360771,0.03878636,0.08323169,0.17861314
-5.06953477,0.33796003,0.11432707,0.00000000,0.00334725,0.03696797,0.07989040,0.17128074
-5.06353177,0.32334189,0.10996215,0.00000000,0.00310298,0.03533968,0.07682173,0.16476123
-5.05752876,0.31031278,0.10622438,0.00000000,0.00287573,0.03391981,0.07404385,0.15912103
-5.05152576,0.29898433,0.10315178,0.00000000,0.00266611,0.03272685,0.07157433,0.15441740
-5.04552276,0.28945617,0.10077542,0.00000000,0.00247451,0.03177946,0.06943008,0.15069781
-5.03951976,0.28181478,0.09911892,0.00000000,0.00230114,0.03109627,0.06762702,0.14799908
-5.03351676,0.27613181,0.09819782,0.00000000,0.00214605,0.03069564,0.06617956,0.14634644
-5.02751376,0.27246184,0.09801889,0.00000000,0.00200913,0.03059526,0.06509992,0.14575239
-5.02151076,0.27083978,0.09857941,0.00000000,0.00189013,0.03081157,0.06439740,0.14621558
-5.01550775,0.27127812,0.09986649,0.00000000,0.00178866,0.03135917,0.06407750,0.14771979
-5.00950475,0.27376424,0.10185658,0.00000000,0.00170418,0.03225010,0.06414119,0.15023304
-5.00350175,0.27825789,0.10451507,0.00000000,0.00163602,0.03349306,0.06458420,0.15370712
-4.99749875,0.28468936,0.10779627,0.00000000,0.00158335,0.03509268,0.06539654,0.15807741
-4.99149575,0.29295822,0.11164369,0.00000000,0.00154519,0.03704872,0.06656215,0.16326335
-4.98549275,0.30293310,0.11599073,0.00000000,0.00152042,0.03935544,0.06805892,0.16916940
-4.97948974,0.31445249,0.12076173,0.00000000,0.00150777,0.04200104,0.06985892,0.17568666
-4.97348674,0.32732668,0.12587348,0.00000000,0.00150584,0.04496722,0.07192893,0.18269514
-4.96748374,0.34134095,0.13123709,0.00000000,0.00151312,0.04822897,0.07423128,0.19006654
-4.96148074,0.35625989,0.13676023,0.00000000,0.00152800,0.05175461,0.07672493,0.19766760
-4.95547774,0.37183271,0.14234955,0.00000000,0.00154883,0.05550605,0.07936671,0.20536382
-4.94947474,0.38779962,0.14791335,0.00000000,0.00157391,0.05943928,0.08211278,0.21302342
-4.94347174,0.40389875,0.15336423,0.00000000,0.00160159,0.06350525,0.08492010,0.22052140
-4.93746873,0.41987366,0.15862173,0.00000000,0.00163028,0.06765098,0.08774794,0.22774355
-4.93146573,0.43548094,0.16361476,0.00000000,0.00165850,0.07182088,0.09055931,0.23459010
-4.92546273,0.45049789,0.16828376,0.00000000,0.00168495,0.07595842,0.09332225,0.24097910
-4.91945973,0.46472967,0.17258244,0.00000000,0.00170854,0.08000789,0.09601097,0.24684906
-4.91345673,0.47801594,0.17647914,0.00000000,0.00172845,0.08391639,0.09860661,0.25216107
-4.90745373,0.49023657,0.17995760,0.00000000,0.00174416,0.08763586,0.10109790,0.25690004
-4.90145073,0.50131635,0.18301719,0.00000000,0.00175550,0.09112506,0.10348142,0.26107515
-4.89544772,0.51122834,0.18567273,0.00000000,0.00176267,0.09435155,0.10576154,0.26471954
-4.88944472,0.51999593,0.18795362,0.00000000,0.00176626,0.09729342,0.10795019,0.26788919
-4.88344172,0.52769345,0.18990271,0.00000000,0.00176725,0.09994077,0.11006630,0.27066107
-4.87743872,0.53444526,0.19157468,0.00000000,0.00176702,0.10229685,0.11213506,0.27313072
-4.87143572,0.54042340,0.19303416,0.00000000,0.00176738,0.10437873,0.11418703,0.27540936
-4.86543272,0.54584383,0.19435369,0.00000000,0.00177046,0.10621752,0.11625719,0.27762061
-4.85942971,0.55096136,0.19561155,0.00000000,0.00177878,0.10785798,0.11838383,0.27989700
-4.85342671,0.55606343,0.19688961,0.00000000,0.00179515,0.10935763,0.12060759,0.28237641
-4.84742371,0.56146285,0.19827122,0.00000000,0.00182269,0.11078527,0.12297043,0.28519848
-4.84142071,0.56748968,0.19983927,0.00000000,0.00186472,0.11221894,0.12551470,0.28850120
-4.83541771,0.57448259,0.20167440,0.00000000,0.00192473,0.11374345,0.12828233,0.29241765
-4.82941471,0.58277970,0.20385345,0.00000000,0.00200638,0.11544750,0.13131412,0.29707295
-4.82341171,0.59270941,0.20644807,0.00000000,0.00211337,0.11742051,0.13464907,0.30258157
-4.81740870,0.60458128,0.20952360,0.00000000,0.00224941,0.11974934,0.13832386,0.30904484
-4.81140570,0.61867728,0.21313814,0.00000000,0.00241822,0.12251496,0.14237241,0.31654882
-4.80540270,0.63524372,0.21734176,0.00000000,0.00262339,0.12578931,0.14682546,0.32516239
-4.79939970,0.65448414,0.22217592,0.00000000,0.00286840,0.12963242,0.15171021,0.33493577
-4.79339670,0.67655330,0.22767302,0.00000000,0.00315656,0.13409002,0.15705001,0.34589920
-4.78739370,0.70155258,0.23385599,0.00000000,0.00349096,0.13919167,0.16286397,0.35806199
-4.78139070,0.72952697,0.24073812,0.00000000,0.00387443,0.14494960,0.16916674,0.37141197
-4.77538769,0.76046371,0.24832288,0.00000000,0.00430954,0.15135822,0.17596809,0.38591518
-4.76938469,0.79429273,0.25660393,0.00000000,0.00479855,0.15839448,0.18327268,0.40151601
-4.76338169,0.83088875,0.26556517,0.00000000,0.00534338,0.16601885,0.19107969,0.41813776
-4.75737869,0.87007510,0.27518092,0.00000000,0.00594563,0.17417711,0.19938259,0.43568360
-4.75137569,0.91162889,0.28541628,0.00000000,0.00660649,0.18280264,0.20816877,0.45403792
-4.74537269,0.95528740,0.29622751,0.00000000,0.00732678,0.19181920,0.21741934,0.47306813
-4.73936968,1.00075527,0.30756253,0.00000000,0.00810688,0.20114403,0.22710887,0.49262678
-4.73336668,1.04771212,0.31936152,0.00000000,0.00894672,0.21069102,0.23720514,0.51255404
-4.72736368,1.09582020,0.33155756,0.00000000,0.00984571,0.22037385,0.24766890,0.53268026
-4.72136068,1.14473158,0.34407725,0.00000000,0.01080272,0.23010883,0.25845369,0.55282881
-4.71535768,1.19409450,0.35684133,0.00000000,0.01181600,0.23981739,0.26950558,0.57281877
-4.70935468,1.24355862,0.36976522,0.00000000,0.01288312,0.24942794,0.28076300,0.59246758
-4.70335168,1.29277879,0.38275952,0.00000000,0.01400090,0.25887711,0.29215654,0.61159347
-4.69734867,1.34141731,0.39573035,0.00000000,0.01516533,0.26811030,0.30360881,0.63001762
-4.69134567,1.38914461,0.40857958,0.00000000,0.01637147,0.27708145,0.31503440,0.64756591
-4.68534267,1.43563849,0.42120507,0.00000000,0.01761343,0.28575220,0.32633991,0.66407039
-4.67933967,1.48058221,0.43350073,0.00000000,0.01888426,0.29409043,0.33742425,0.67937037
-4.67333667,1.52366171,0.44535672,0.00000000,0.02017593,0.30206842,0.34817908,0.69331317
-4.66733367,1.56456257,0.45665958,0.00000000,0.02147932,0.30966067,0.35848959,0.70575474
-4.66133067,1.60296704,0.46729270,0.00000000,0.02278419,0.31684175,0.36823565,0.71656007
-4.65532766,1.63855186,0.47713680,0.00000000,0.02407930,0.32358417,0.37729327,0.72560365
-4.64932466,1.67098717,0.48607093,0.00000000,0.02535243,0.32985665,0.38553656,0.73277007
-4.64332166,1.69993713,0.49397367,0.00000000,0.02659056,0.33562286,0.39284002,0.73795475
-4.63731866,1.72506248,0.50072482,0.00000000,0.02778004,0.34084084,0.39908131,0.74106505
-4.63131566,1.74602520,0.50620746,0.00000000,0.02890681,0.34546312,0.40414424,0.74202161
-4.62531266,1.76249536,0.51031039,0.00000000,0.02995667,0.34943762,0.40792206,0.74076014
-4.61930965,1.77416003,0.51293093,0.00000000,0.03091559,0.35270940,0.41032086,0.73723345
-4.61330665,1.78073385,0.51397793,0.00000000,0.03177004,0.35522307,0.41126302,0.73141368
-4.60730365,1.78197089,0.51337493,0.00000000,0.03250733,0.35692583,0.41069040,0.72329470
-4.60130065,1.77767729,0.51106332,0.00000000,0.03311596,0.35777097,0.40856730,0.71289443
-4.59529765,1.76772377,0.50700533,0.00000000,0.03358601,0.35772158,0.40488298,0.70025697
-4.58929465,1.75205764,0.50118672,0.00000000,0.03390938,0.35675436,0.39965351,0.68545436
-4.58329165,1.73071332,0.49361905,0.00000000,0.03408019,0.35486314,0.39292295,0.66858787
-4.57728864,1.70382086,0.48434132,0.00000000,0.03409494,0.35206206,0.38476376,0.64978858
-4.57128564,1.67161176,0.47342096,0.00000000,0.03395272,0.34838804,0.37527629,0.62921721
-4.56528264,1.63442177,0.46095407,0.00000000,0.03365537,0.34390242,0.36458749,0.60706316
-4.55927964,1.59269016,0.44706478,0.00000000,0.03320745,0.33869168,0.35284867,0.58354265
-4.55327664,1.54695550,0.43190388,0.00000000,0.03261629,0.33286701,0.34023261,0.55889609
-4.54727364,1.49784771,0.41564664,0.00000000,0.03189179,0.32656275,0.32692987,0.53338460
-4.54127064,1.44607685,0.39848990,0.00000000,0.03104630,0.31993380,0.31314469,0.50728602
-4.53526763,1.39241876,0.38064856,0.00000000,0.03009431,0.31315187,0.29909034,0.48089022
-4.52926463,1.33769817,0.36235163,0.00000000,0.02905214,0.30640090,0.28498440,0.45449425
-4.52326163,1.28276985,0.34383786,0.00000000,0.02793755,0.29987162,0.27104389,0.42839721
-4.51725863,1.22849859,0.32535123,0.00000000,0.02676928,0.29375569,0.25748058,0.40289514
-4.51125563,1.17573858,0.30713648,0.00000000,0.02556666,0.28823947,0.24449653,0.37827620
-4.50525263,1.12531327,0.28943461,0.00000000,0.02434911,0.28349780,0.23228023,0.35481610
-4.49924962,1.07799629,0.27247887,0.00000000,0.02313566,0.27968805,0.22100315,0.33277415
-4.49324662,1.03449418,0.25649096,0.00000000,0.02194455,0.27694473,0.21081708,0.31238986
-4.48724362,0.99543174,0.24167792,0.00000000,0.02079280,0.27537487,0.20185226,0.29388035
-4.48124062,0.96134036,0.22822945,0.00000000,0.01969591,0.27505443,0.19421626,0.27743843
-4.47523762,0.93264990,0.21631602,0.00000000,0.01866748,0.27602601,0.18799373,0.26323154
-4.46923462,0.90968422,0.20608750,0.00000000,0.01771911,0.27829775,0.18324694,0.25140141
-4.46323162,0.89266060,0.19767255,0.00000000,0.01686016,0.28184380,0.18001703,0.24206443
-4.45722861,0.88169283,0.19117848,0.00000000,0.01609774,0.28660610,0.17832601,0.23531261
-4.45122561,0.87679773,0.18669179,0.00000000,0.01543673,0.29249751,0.17817913,0.23121507
-4.44522261,0.87790475,0.18427895,0.00000000,0.01487985,0.29940620,0.17956781,0.22981984
-4.43921961,0.88486791,0.18398766,0.00000000,0.01442784,0.30720089,0.18247265,0.23115583
-4.43321661,0.89747951,0.18584816,0.00000000,0.01407964,0.31573699,0.18686658,0.23523493
-4.42721361,0.91548478,0.18987468,0.00000000,0.01383269,0.32486299,0.19271781,0.24205385
-4.42121061,0.93859662,0.19606680,0.00000000,0.01368318,0.33442708,0.19999253,0.25159582
-4.41520760,0.96650972,0.20441056,0.00000000,0.01362634,0.34428344,0.20865706,0.26383176
-4.40920460,0.99891312,0.21487933,0.00000000,0.01365679,0.35429807,0.21867951,0.27872104
-4.40320160,1.03550071,0.22743428,0.00000000,0.01376873,0.36435368,0.23003057,0.29621159
-4.39719860,1.07597904,0.24202441,0.00000000,0.01395625,0.37435360,0.24268366,0.31623941
-4.39119560,1.12007213,0.25858620,0.00000000,0.01421352,0.38422432,0.25661413,0.33872753
-4.38519260,1.16752304,0.27704271,0.00000000,0.01453494,0.39391681,0.27179784,0.36358433
-4.37918959,1.21809232,0.29730247,0.00000000,0.01491521,0.40340638,0.28820884,0.39070149
-4.37318659,1.27155356,0.31925792,0.00000000,0.01534944,0.41269125,0.30581657,0.41995156
-4.36718359,1.32768649,0.34278382,0.00000000,0.01583309,0.42179003,0.32458262,0.45118545
-4.36118059,1.38626817,0.36773558,0.00000000,0.01636192,0.43073815,0.34445720,0.48422995
-4.35517759,1.44706314,0.39394772,0.00000000,0.01693195,0.43958365,0.36537559,0.51888544
-4.34917459,1.50981315,0.42123265,0.00000000,0.01753928,0.44838258,0.38725486,0.55492421
-4.34317159,1.57422751,0.44937993,0.00000000,0.01817998,0.45719422,0.40999099,0.59208938
-4.33716858,1.63997468,0.47815615,0.00000000,0.01884996,0.46607657,0.43345659,0.63009463
-4.33116558,1.70667592,0.50730555,0.00000000,0.01954487,0.47508221,0.45749957,0.66862507
-4.32516258,1.77390149,0.53655149,0.00000000,0.02025994,0.48425479,0.48194270,0.70733908
-4.31915958,1.84116983,0.56559885,0.00000000,0.02098997,0.49362641,0.50658431,0.74587139
-4.31315658,1.90794998,0.59413737,0.00000000,0.02172924,0.50321568,0.53120007,0.78383726
-4.30715358,1.97366702,0.62184580,0.00000000,0.02247158,0.51302679,0.55554589,0.82083775
