energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-4.30115058,0.81519076,0.01831789,0.32555433,0.04812173,0.00007549,0.14323471,0.31927172
-4.29514757,0.73392175,0.02163546,0.29437314,0.04300481,0.00006732,0.12579011,0.28462663
-4.28914457,0.66283331,0.02591284,0.26750632,0.03833920,0.00005984,0.11072239,0.25367269
-4.28314157,0.60258721,0.03130688,0.24525150,0.03415797,0.00005310,0.09798675,0.22658594
-4.27713857,0.55377397,0.03799217,0.22788411,0.03048566,0.00004714,0.08753710,0.20350822
-4.27113557,0.51692797,0.04616029,0.21566333,0.02733909,0.00004200,0.07932951,0.18455361
-4.26513257,0.49254174,0.05601829,0.20883748,0.02472838,0.00003769,0.07332506,0.16981498
-4.25912956,0.48107826,0.06778621,0.20764818,0.02265792,0.00003421,0.06949188,0.15937000
-4.25312656,0.48297973,0.08169363,0.21233298,0.02112739,0.00003158,0.06780645,0.15328627
-4.24712356,0.49867168,0.09797511,0.22312567,0.02013279,0.00002978,0.06825384,0.15162503
-4.24112056,0.52856166,0.11686456,0.24025416,0.01966719,0.00002881,0.07082705,0.15444322
-4.23511756,0.57303180,0.13858848,0.26393561,0.01972151,0.00002866,0.07552535,0.16179343
-4.22911456,0.63242508,0.16335833,0.29436870,0.02028509,0.00002931,0.08235166,0.17372181
-4.22311156,0.70702547,0.19136191,0.33172324,0.02134611,0.00003075,0.09130901,0.19026376
-4.21710855,0.79703252,0.22275420,0.37612733,0.02289194,0.00003297,0.10239623,0.21143761
-4.21110555,0.90253139,0.25764787,0.42765250,0.02490940,0.00003593,0.11560307,0.23723652
-4.20510255,1.02345963,0.29610365,0.48629758,0.02738496,0.00003962,0.13090485,0.26761889
-4.19909955,1.15957255,0.33812122,0.55197187,0.03030507,0.00004401,0.14825698,0.30249791
-4.19309655,1.31040891,0.38363069,0.62447869,0.03365645,0.00004904,0.16758959,0.34173081
-4.18709355,1.47525927,0.43248547,0.70350013,0.03742660,0.00005470,0.18880254,0.38510835
-4.18109055,1.65313909,0.48445666,0.78858403,0.04160452,0.00006090,0.21176121,0.43234544
-4.17508754,1.84276879,0.53922953,0.87913424,0.04618154,0.00006761,0.23629322,0.48307349
-4.16908454,2.04256274,0.59640238,0.97440492,0.05115255,0.00007473,0.26218657,0.53683520
-4.16308154,2.25062888,0.65548808,1.07349985,0.05651738,0.00008219,0.28918922,0.59308244
-4.15707854,2.46478036,0.71591843,1.17537712,0.06228241,0.00008989,0.31701048,0.65117761
-4.15107554,2.68255975,0.77705148,1.27885980,0.06846237,0.00009772,0.34532417,0.71039902
-4.14507254,2.90127627,0.83818167,1.38265246,0.07508228,0.00010558,0.37377372,0.76995019
-4.13906953,3.11805533,0.89855264,1.48536362,0.08217932,0.00011335,0.40197906,0.82897328
-4.13306653,3.32989933,0.95737249,1.58553334,0.08980467,0.00012089,0.42954516,0.88656623
-4.12706353,3.53375787,1.01383083,1.68166555,0.09802505,0.00012809,0.45607195,0.94180320
-4.12106053,3.72660508,1.06711739,1.77226367,0.10692390,0.00013482,0.48116535,0.99375762
-4.11505753,3.90552097,1.11644130,1.85586866,0.11660203,0.00014096,0.50444885,1.04152700
-4.10905453,4.06777381,1.16105064,1.93109781,0.12717758,0.00014640,0.52557535,1.08425848
-4.10305153,4.21089988,1.20025130,1.99668283,0.13878521,0.00015103,0.54423855,1.12117411
-4.09704852,4.33277734,1.23342478,2.05150581,0.15157437,0.00015477,0.56018352,1.15159468
-4.09104552,4.43169078,1.26004406,2.09463139,0.16570665,0.00015755,0.57321593,1.17496104
-4.08504252,4.50638366,1.27968711,2.12533398,0.18135205,0.00015930,0.58320942,1.19085201
-4.07903952,4.55609620,1.29204756,2.14311877,0.19868441,0.00016001,0.59011076,1.19899796
-4.07303652,4.58058695,1.29694210,2.14773574,0.21787582,0.00015966,0.59394258,1.19928940
-4.06703352,4.58013706,1.29431453,2.13918611,0.23909030,0.00015826,0.59480339,1.19178039
-4.06103052,4.55553714,1.28423624,2.11772097,0.26247688,0.00015585,0.59286495,1.17668633
-4.05502751,4.50805719,1.26690323,2.08383234,0.28816224,0.00015246,0.58836692,1.15437660
-4.04902451,4.43940115,1.24262984,2.03823698,0.31624319,0.00014817,0.58160918,1.12536214
-4.04302151,4.35164802,1.21183937,1.98185379,0.34677932,0.00014307,0.57294188,1.09027879
-4.03701851,4.24718236,1.17505217,1.91577587,0.37978601,0.00013725,0.56275390,1.04986718
-4.03101551,4.12861703,1.13287148,1.84123838,0.41522816,0.00013082,0.55145996,1.00495005
-4.02501251,3.99871177,1.08596756,1.75958360,0.45301494,0.00012389,0.53948708,0.95640817
-4.01900950,3.86029075,1.03506079,1.67222464,0.49299579,0.00011659,0.52726086,0.90515580
-4.01300650,3.71616260,0.98090410,1.58060912,0.53495787,0.00010903,0.51519228,0.85211696
-4.00700350,3.56904592,0.92426548,1.48618436,0.57862531,0.00010132,0.50366531,0.79820323
-4.00100050,3.42150296,0.86591098,1.39036501,0.62366014,0.00009358,0.49302616,0.74429419
-3.99499750,3.27588360,0.80658862,1.29450445,0.66966518,0.00008591,0.48357431,0.69122088
-3.98899450,3.13428134,0.74701383,1.19987057,0.71618892,0.00007840,0.47555579,0.63975307
-3.98299150,2.99850226,0.68785658,1.10762657,0.76273208,0.00007113,0.46915898,0.59059037
-3.97698849,2.87004730,0.62973050,1.01881713,0.80875607,0.00006418,0.46451295,0.54435732
-3.97098549,2.75010760,0.57318426,0.93436002,0.85369292,0.00005759,0.46168842,0.50160236
-3.96498249,2.63957219,0.51869523,0.85504287,0.89695656,0.00005142,0.46070127,0.46280023
-3.95897949,2.53904662,0.46666546,0.78152478,0.93795514,0.00004569,0.46151821,0.42835743
-3.95297649,2.44888081,0.41741988,0.71434222,0.97610397,0.00004044,0.46406459,0.39861990
-3.94697349,2.36920413,0.37120674,0.65391826,1.01083890,0.00003566,0.46823354,0.37388240
-3.94097049,2.29996531,0.32819980,0.60057446,1.04162956,0.00003137,0.47389632,0.35439862
-3.93496748,2.24097498,0.28850238,0.55454432,1.06799210,0.00002756,0.48091306,0.34039121
-3.92896448,2.19194817,0.25215275,0.51598733,1.08950116,0.00002421,0.48914343,0.33206098
-3.92296148,2.15254468,0.21913057,0.48500264,1.10580048,0.00002131,0.49845662,0.32959440
-3.91695848,2.12240511,0.18936424,0.46164141,1.11661200,0.00001884,0.50874005,0.33316882
-3.91095548,2.10118071,0.16273869,0.44591706,1.12174296,0.00001678,0.51990630,0.34295469
-3.90495248,2.08855554,0.13910331,0.43781267,1.12109091,0.00001509,0.53189777,0.35911453
-3.89894947,2.08426002,0.11827992,0.43728516,1.11464637,0.00001376,0.54468878,0.38179840
-3.89294647,2.08807509,0.10007030,0.44426581,1.10249297,0.00001274,0.55828493,0.41113562
-3.88694347,2.09982719,0.08426337,0.45865719,1.08480528,0.00001203,0.57271954,0.44722332
-3.88094047,2.11937425,0.07064154,0.48032673,1.06184410,0.00001159,0.58804746,0.49011184
-3.87493747,2.14658390,0.05898648,0.50909716,1.03394966,0.00001140,0.60433630,0.53978790
-3.86893447,2.18130527,0.04908384,0.54473473,1.00153278,0.00001143,0.62165572,0.59615618
-3.86293147,2.22333622,0.04072733,0.58693590,0.96506435,0.00001165,0.64006522,0.65902055
-3.85692846,2.27238833,0.03372177,0.63531365,0.92506356,0.00001205,0.65960115,0.72806585
-3.85092546,2.32805202,0.02788542,0.68938443,0.88208518,0.00001261,0.68026379,0.80284169
-3.84492246,2.38976432,0.02305151,0.74855708,0.83670649,0.00001330,0.70200521,0.88274948
-3.83891946,2.45678191,0.01906915,0.81212470,0.78951410,0.00001409,0.72471890,0.96703377
-3.83291646,2.52816156,0.01580354,0.87926076,0.74109120,0.00001498,0.74823168,1.05477932
-3.82691346,2.60275010,0.01313584,0.94902017,0.69200564,0.00001592,0.77229889,1.14491440
-3.82091046,2.67918535,0.01096256,1.02034604,0.64279909,0.00001691,0.79660312,1.23622131
-3.81490745,2.75590894,0.00919464,1.09208254,0.59397764,0.00001792,0.82075688,1.32735411
-3.80890445,2.83119131,0.00775636,1.16299376,0.54600395,0.00001893,0.84430937,1.41686369
-3.80290145,2.90316841,0.00658413,1.23178839,0.49929119,0.00001991,0.86675725,1.50322944
-3.79689845,2.96988896,0.00562514,1.29714940,0.45419871,0.00002084,0.88755890,1.58489692
-3.79089545,3.02937039,0.00483611,1.35776772,0.41102950,0.00002170,0.90615179,1.66031978
-3.78489245,3.07966115,0.00418194,1.41237857,0.37002930,0.00002247,0.92197204,1.72800481
-3.77888944,3.11890636,0.00363453,1.45979892,0.33138730,0.00002314,0.93447532,1.78655776
-3.77288644,3.14541376,0.00317167,1.49896425,0.29523816,0.00002368,0.94315806,1.83472822
-3.76688344,3.15771656,0.00277599,1.52896301,0.26166518,0.00002408,0.94757780,1.87145134
-3.76088044,3.15463009,0.00243408,1.54906696,0.23070444,0.00002433,0.94737185,1.89588436
-3.75487744,3.13529919,0.00213569,1.55875586,0.20234965,0.00002443,0.94227307,1.90743626
-3.74887444,3.09923399,0.00187305,1.55773538,0.17655736,0.00002437,0.93212210,1.90578891
-3.74287144,3.04633216,0.00164035,1.54594704,0.15325258,0.00002414,0.91687538,1.89090874
-3.73686843,2.97688639,0.00143319,1.52356996,0.13233437,0.00002376,0.89660860,1.86304828
-3.73086543,2.89157695,0.00124829,1.49101395,0.11368133,0.00002322,0.87151536,1.82273748
-3.72486243,2.79144950,0.00108313,1.44890457,0.09715692,0.00002254,0.84190129,1.77076514
-3.71885943,2.67787957,0.00093573,1.39806073,0.08261433,0.00002173,0.80817383,1.70815159
-3.71285643,2.55252541,0.00080451,1.33946599,0.06990101,0.00002081,0.77082837,1.63611363
-3.70685343,2.41727177,0.00068813,1.27423489,0.05886262,0.00001979,0.73043146,1.55602378
-3.70085043,2.27416724,0.00058539,1.20357598,0.04934659,0.00001869,0.68760189,1.46936541
-3.69484742,2.12535838,0.00049522,1.12875323,0.04120499,0.00001753,0.64299075,1.37768611
-3.68884442,1.97302347,0.00041660,1.05104747,0.03429703,0.00001633,0.59726121,1.28255116
-3.68284142,1.81930903,0.00034857,0.97171955,0.02849099,0.00001511,0.55106912,1.18549915
-3.67683842,1.66627145,0.00029021,0.89197665,0.02366573,0.00001389,0.50504512,1.08800143
-3.67083542,1.51582614,0.00024067,0.81294283,0.01971172,0.00001269,0.45977903,0.99142690
-3.66483242,1.36970575,0.00019916,0.73563497,0.01653178,0.00001153,0.41580699,0.89701313
-3.65882941,1.22942855,0.00016495,0.66094436,0.01404145,0.00001042,0.37360169,0.80584462
-3.65282641,1.09627752,0.00013745,0.58962451,0.01216909,0.00000939,0.33356595,0.71883847
-3.64682341,0.97129012,0.00011615,0.52228485,0.01085572,0.00000844,0.29602949,0.63673737
-3.64082041,0.85525805,0.00010073,0.45939023,0.01005476,0.00000759,0.26124889,0.56010954
-3.63481741,0.74873627,0.00009101,0.40126552,0.00973149,0.00000686,0.22941031,0.48935496
-3.62881441,0.65205974,0.00008703,0.34810451,0.00986246,0.00000627,0.20063465,0.42471700
-3.62281141,0.56536654,0.00008906,0.29998252,0.01043485,0.00000583,0.17498470,0.36629837
-3.61680840,0.48862572,0.00009763,0.25687144,0.01144565,0.00000556,0.15247371,0.31408035
-3.61080540,0.42166823,0.00011361,0.21865660,0.01290090,0.00000551,0.13307498,0.26794420
-3.60480240,0.36421944,0.00013818,0.18515447,0.01481489,0.00000568,0.11673193,0.22769365
-3.59879940,0.31593178,0.00017297,0.15613036,0.01720927,0.00000614,0.10336823,0.19307757
-3.59279640,0.27641644,0.00022004,0.13131555,0.02011233,0.00000691,0.09289764,0.16381191
-3.58679340,0.24527291,0.00028197,0.11042324,0.02355817,0.00000807,0.08523326,0.13960042
-3.58079040,0.22211589,0.00036193,0.09316296,0.02758597,0.00000968,0.08029589,0.12015336
-3.57478739,0.20659876,0.00046370,0.07925305,0.03223937,0.00001183,0.07802141,0.10520399
-3.56878439,0.19843340,0.00059178,0.06843117,0.03756583,0.00001461,0.07836693,0.09452261
-3.56278139,0.19740616,0.00075137,0.06046274,0.04361610,0.00001813,0.08131587,0.08792783
-3.55677839,0.20338986,0.00094850,0.05514718,0.05044375,0.00002253,0.08688161,0.08529520
-3.55077539,0.21635187,0.00118996,0.05232229,0.05810478,0.00002795,0.09510995,0.08656313
-3.54477239,0.23635834,0.00148337,0.05186664,0.06665726,0.00003455,0.10608028,0.09173613
-3.53876938,0.26357466,0.00183714,0.05370024,0.07616094,0.00004252,0.11990545,0.10088550
-3.53276638,0.29826231,0.00226041,0.05778362,0.08667692,0.00005204,0.13673033,0.11414755
-3.52676338,0.34077209,0.00276297,0.06411550,0.09826714,0.00006331,0.15672910,0.13171944
-3.52076038,0.39153403,0.00335517,0.07272908,0.11099385,0.00007655,0.18010128,0.15385278
-3.51475738,0.45104384,0.00404768,0.08368729,0.12491883,0.00009197,0.20706644,0.18084510
-3.50875438,0.51984631,0.00485136,0.09707695,0.14010244,0.00010979,0.23785772,0.21302937
-3.50275138,0.59851569,0.00577694,0.11300216,0.15660235,0.00013022,0.27271415,0.25076167
-3.49674837,0.68763337,0.00683479,0.13157690,0.17447197,0.00015344,0.31187187,0.29440733
-3.49074537,0.78776323,0.00803453,0.15291712,0.19375857,0.00017962,0.35555445,0.34432576
-3.48474237,0.89942518,0.00938471,0.17713245,0.21450107,0.00020891,0.40396246,0.40085431
-3.47873937,1.02306749,0.01089242,0.20431773,0.23672758,0.00024140,0.45726254,0.46429155
-3.47273637,1.15903855,0.01256289,0.23454460,0.26045260,0.00027716,0.51557632,0.53488047
-3.46673337,1.30755910,0.01439914,0.26785331,0.28567425,0.00031618,0.57896953,0.61279199
-3.46073037,1.46869573,0.01640161,0.30424516,0.31237132,0.00035841,0.64744165,0.69810946
-3.45472736,1.64233666,0.01856783,0.34367564,0.34050056,0.00040371,0.72091662,0.79081461
-3.44872436,1.82817090,0.02089214,0.38604867,0.36999413,0.00045191,0.79923491,0.89077547
-3.44272136,2.02567158,0.02336556,0.43121211,0.40075760,0.00050272,0.88214742,0.99773685
-3.43671836,2.23408448,0.02597558,0.47895472,0.43266844,0.00055582,0.96931145,1.11131373
-3.43071536,2.45242235,0.02870621,0.52900491,0.46557530,0.00061079,1.06028920,1.23098794
-3.42471236,2.67946560,0.03153802,0.58103108,0.49929816,0.00066718,1.15454871,1.35610831
-3.41870935,2.91376951,0.03444832,0.63464398,0.53362939,0.00072444,1.25146756,1.48589446
-3.41270635,3.15367809,0.03741146,0.68940075,0.56833585,0.00078201,1.35033913,1.61944411
-3.40670335,3.39734425,0.04039918,0.74481073,0.60316189,0.00083928,1.45038140,1.75574374
-3.40070035,3.64275576,0.04338113,0.80034287,0.63783345,0.00089561,1.55074786,1.89368228
-3.39469735,3.88776619,0.04632533,0.85543442,0.67206285,0.00095036,1.65054049,2.03206739
-3.38869435,4.13012999,0.04919886,0.90950082,0.70555438,0.00100291,1.74882400,2.16964390
-3.38269135,4.36754053,0.05196843,0.96194623,0.73801041,0.00105264,1.84464136,2.30511367
-3.37668834,4.59766998,0.05460107,1.01217462,0.76913778,0.00109898,1.93702979,2.43715640
-3.37068534,4.81820984,0.05706480,1.05960097,0.79865438,0.00114141,2.02503697,2.56445085
-3.36468234,5.02691114,0.05932925,1.10366223,0.82629554,0.00117946,2.10773707,2.68569572
-3.35867934,5.22162307,0.06136624,1.14382783,0.85182013,0.00121276,2.18424624,2.79962998
-3.35267634,5.40032944,0.06315038,1.17960947,0.87501613,0.00124099,2.25373728,2.90505205
-3.34667334,5.56118213,0.06465950,1.21056984,0.89570555,0.00126394,2.31545337,3.00083768
-3.34067034,5.70253103,0.06587506,1.23633040,0.91374844,0.00128149,2.36872058,3.08595625
-3.33466733,5.82295020,0.06678248,1.25657774,0.92904600,0.00129360,2.41295929,3.15948533
-3.32866433,5.92125994,0.06737136,1.27106878,0.94154273,0.00130032,2.44769422,3.22062361
-3.32266133,5.99654467,0.06763562,1.27963454,0.95122747,0.00130178,2.47256323,3.26870195
-3.31665833,6.04816668,0.06757357,1.28218262,0.95813341,0.00129820,2.48732461,3.30319282
-3.31065533,6.07577555,0.06718788,1.27869832,0.96233709,0.00128986,2.49186297,3.32371787
-3.30465233,6.07931340,0.06648547,1.26924447,0.96395634,0.00127709,2.48619335,3.33005388
-3.29864932,6.05901567,0.06547735,1.25396003,0.96314734,0.00126028,2.47046362,3.32213683
-3.29264632,6.01540762,0.06417837,1.23305742,0.96010068,0.00123986,2.44495460,3.30006408
-3.28664332,5.94929614,0.06260694,1.20681869,0.95503666,0.00121627,2.41007800,3.26409456
-3.28064032,5.86175689,0.06078467,1.17559050,0.94819976,0.00118999,2.36637163,3.21464675
-3.27463732,5.75411657,0.05873597,1.13977809,0.93985246,0.00116147,2.31449184,3.15229434
-3.26863432,5.62793035,0.05648761,1.09983813,0.93026845,0.00113118,2.25520297,3.07775937
-3.26263132,5.48495443,0.05406824,1.05627061,0.91972534,0.00109957,2.18936386,2.99190278
-3.25662831,5.32711402,0.05150791,1.00960998,0.90849709,0.00106707,2.11791138,2.89571226
-3.25062531,5.15646722,0.04883754,0.96041551,0.89684621,0.00103408,2.04184140,2.79028763
-3.24462231,4.97516536,0.04608839,0.90926120,0.88501601,0.00100095,1.96218758,2.67682366
-3.23861931,4.78541088,0.04329155,0.85672531,0.87322316,0.00096802,1.87999857,2.55659084
-3.23261631,4.58941365,0.04047743,0.80337997,0.86165066,0.00093555,1.79631436,2.43091436
-3.22661331,4.38934733,0.03767529,0.74978091,0.85044172,0.00090378,1.71214273,2.30115194
-3.22061031,4.18730696,0.03491279,0.69645776,0.83969466,0.00087290,1.62843670,2.16867097
-3.21460730,3.98526944,0.03221564,0.64390516,0.82945919,0.00084303,1.54607382,2.03482574
-3.20860430,3.78505842,0.02960727,0.59257486,0.81973426,0.00081426,1.46583843,1.90093548
-3.20260130,3.58831476,0.02710861,0.54286924,0.81046781,0.00078663,1.38840750,1.76826374
-3.19659830,3.39647390,0.02473790,0.49513621,0.80155840,0.00076012,1.31434078,1.63799994
-3.19059530,3.21075094,0.02251066,0.44966576,0.79285890,0.00073468,1.24407564,1.51124345
-3.18459230,3.03213377,0.02043967,0.40668828,0.78418215,0.00071023,1.17792680,1.38899078
-3.17858929,2.86138461,0.01853506,0.36637442,0.77530855,0.00068666,1.11609088,1.27212604
-3.17258629,2.69904932,0.01680450,0.32883668,0.76599517,0.00066381,1.05865538,1.16141486
-3.16658329,2.54547392,0.01525335,0.29413244,0.75598621,0.00064153,1.00561150,1.05750162
-3.16058029,2.40082708,0.01388499,0.26226821,0.74502427,0.00061965,0.95687003,0.96090993
-3.15457729,2.26512722,0.01270101,0.23320503,0.73286203,0.00059801,0.91227924,0.87204581
-3.14857429,2.13827241,0.01170158,0.20686452,0.71927375,0.00057644,0.87164388,0.79120322
-3.14257129,2.02007147,0.01088563,0.18313553,0.70406597,0.00055479,0.83474388,0.71857134
-3.13656828,1.91027425,0.01025119,0.16188088,0.68708712,0.00053295,0.80135203,0.65424299
-3.13056528,1.80859960,0.00979548,0.14294417,0.66823531,0.00051080,0.77124937,0.59822350
-3.12456228,1.71475940,0.00951512,0.12615614,0.64746406,0.00048829,0.74423765,0.55043964
-3.11855928,1.62847760,0.00940616,0.11134065,0.62478566,0.00046538,0.72014826,0.51074786
-3.11255628,1.54950338,0.00946413,0.09831990,0.60027207,0.00044206,0.69884726,0.47894169
-3.10655328,1.47761815,0.00968393,0.08691896,0.57405317,0.00041838,0.68023643,0.45475786
-3.10055028,1.41263644,0.01005975,0.07696936,0.54631273,0.00039441,0.66425057,0.43788118
-3.09454727,1.35440117,0.01058493,0.06831198,0.51728210,0.00037023,0.65085165,0.42794816
-3.08854427,1.30277435,0.01125173,0.06079897,0.48723225,0.00034599,0.64002018,0.42454967
-3.08254127,1.25762425,0.01205118,0.05429501,0.45646427,0.00032182,0.63174506,0.42723287
-3.07653827,1.21881076,0.01297291,0.04867792,0.42529921,0.00029788,0.62601258,0.43550304
-3.07053527,1.18617038,0.01400501,0.04383862,0.39406748,0.00027434,0.62279587,0.44882577
-3.06453227,1.15950263,0.01513397,0.03968079,0.36309852,0.00025137,0.62204570,0.46663008
-3.05852926,1.13855937,0.01634472,0.03612009,0.33271114,0.00022914,0.62368362,0.48831308
-3.05252626,1.12303849,0.01762073,0.03308334,0.30320500,0.00020780,0.62759840,0.51324670
-3.04652326,1.11258303,0.01894429,0.03050745,0.27485354,0.00018749,0.63364616,0.54078680
-3.04052026,1.10678643,0.02029685,0.02833849,0.24789854,0.00016835,0.64165495,0.57028500
-3.03451726,1.10520435,0.02165950,0.02653077,0.22254667,0.00015047,0.65143352,0.60110328
-3.02851426,1.10737281,0.02301357,0.02504603,0.19896765,0.00013394,0.66278446,0.63263120
-3.02251126,1.11283213,0.02434133,0.02385286,0.17729440,0.00011883,0.67552108,0.66430536
-3.01650825,1.12115568,0.02562669,0.02292619,0.15762462,0.00010519,0.68948738,0.69563053
-3.01050525,1.13198190,0.02685602,0.02224699,0.14002379,0.00009304,0.70458014,0.72620171
-3.00450225,1.14504814,0.02801890,0.02180209,0.12452922,0.00008239,0.72077195,0.75572611
-2.99849925,1.16022402,0.02910883,0.02158403,0.11115476,0.00007326,0.73813389,0.78404392
-2.99249625,1.17754249,0.03012390,0.02159105,0.09989592,0.00006562,0.75685638,0.81114679
-2.98649325,1.19722631,0.03106721,0.02182699,0.09073499,0.00005948,0.77726678,0.83719267
-2.98049025,1.21970793,0.03194723,0.02230112,0.08364578,0.00005481,0.79984230,0.86251589
-2.97448724,1.24564088,0.03277787,0.02302789,0.07859785,0.00005160,0.82521697,0.88763142
-2.96848424,1.27590109,0.03357836,0.02402654,0.07555985,0.00004985,0.85418142,0.91323224
-2.96248124,1.31157693,0.03437282,0.02532038,0.07450183,0.00004955,0.88767475,0.94017933
-2.95647824,1.35394722,0.03518961,0.02693602,0.07539639,0.00005070,0.92676769,0.96948365
-2.95047524,1.40444704,0.03606040,0.02890221,0.07821873,0.00005330,0.97263710,1.00228011
-2.94447224,1.46462152,0.03701901,0.03124854,0.08294540,0.00005736,1.02653174,1.03979373
-2.93846923,1.53606887,0.03810005,0.03400388,0.08955207,0.00006291,1.08972998,1.08329872
-2.93246623,1.62037389,0.03933740,0.03719465,0.09801034,0.00006994,1.16349062,1.13407127
-2.92646323,1.71903437,0.04076261,0.04084295,0.10828378,0.00007846,1.24899809,1.19333775
-2.92046023,1.83338286,0.04240321,0.04496472,0.12032359,0.00008849,1.34730404,1.26221973
-2.91445723,1.96450711,0.04428113,0.04956777,0.13406402,0.00010000,1.45926763,1.34167817
-2.90845423,2.11317252,0.04641122,0.05465008,0.14941794,0.00011298,1.58549685,1.43245875
-2.90245123,2.27975046,0.04879991,0.06019821,0.16627288,0.00012738,1.72629393,1.53504101
-2.89644822,2.46415608,0.05144419,0.06618608,0.18448794,0.00014313,1.88160746,1.64959366
-2.89044522,2.66579939,0.05433094,0.07257410,0.20389165,0.00016016,2.05099417,1.77593851
-2.88444222,2.88355289,0.05743655,0.07930884,0.22428137,0.00017833,2.23359296,1.91352532
-2.87843922,3.11573859,0.06072705,0.08632322,0.24542407,0.00019752,2.42811348,2.06141939
-2.87243622,3.36013665,0.06415864,0.09353730,0.26705893,0.00021755,2.63284100,2.21830354
-2.86643322,3.61401678,0.06767866,0.10085965,0.28890167,0.00023825,2.84565887,2.38249531
-2.86043022,3.87419274,0.07122698,0.10818942,0.31065050,0.00025940,3.06408871,2.55197974
-2.85442721,4.13709909,0.07473778,0.11541887,0.33199375,0.00028078,3.28534798,2.72445721
-2.84842421,4.39888806,0.07814161,0.12243643,0.35261870,0.00030217,3.50642350,2.89740526
-2.84242121,4.65554336,0.08136770,0.12913016,0.37222149,0.00032334,3.72415845,3.06815228
-2.83641821,4.90300683,0.08434640,0.13539142,0.39051763,0.00034410,3.93534975,3.23396040
-2.83041521,5.13731246,0.08701165,0.14111867,0.40725260,0.00036425,4.13685167,3.39211438
-2.82441221,5.35472230,0.08930337,0.14622121,0.42221219,0.00038362,4.32568133,3.54001244
-2.81840920,5.55185767,0.09116961,0.15062263,0.43523190,0.00040210,4.49912090,3.67525513
-2.81240620,5.72581974,0.09256849,0.15426391,0.44620523,0.00041963,4.65481165,3.79572800
-2.80640320,5.87429321,0.09346968,0.15710592,0.45509003,0.00043619,4.79083499,3.89967389
-2.80040020,5.99562800,0.09385544,0.15913128,0.46191303,0.00045182,4.90577610,3.98575138
-2.79439720,6.08889448,0.09372117,0.16034536,0.46677197,0.00046663,4.99876666,4.05307617
-2.78839420,6.15390939,0.09307543,0.16077649,0.46983541,0.00048083,5.06950423,4.10124339
-2.78239120,6.19123080,0.09193938,0.16047525,0.47134011,0.00049464,5.11824674,4.13032937
-2.77638819,6.20212237,0.09034581,0.15951299,0.47158633,0.00050838,5.14578244,4.14087303
-2.77038519,6.18848867,0.08833765,0.15797945,0.47093101,0.00052244,5.15337650,4.13383757
-2.76438219,6.15278495,0.08596612,0.15597981,0.46977950,0.00053724,5.14269716,4.11055471
-2.75837919,6.09790631,0.08328869,0.15363114,0.46857613,0.00055326,5.11572519,4.07265453
-2.75237619,6.02706195,0.08036679,0.15105849,0.46779421,0.00057102,5.07465185,4.02198457
-2.74637319,5.94364148,0.07726345,0.14839082,0.46792588,0.00059108,5.02177056,3.96052282
-2.74037019,5.85108020,0.07404113,0.14575681,0.46947251,0.00061400,4.95936851,3.89028904
-2.73436718,5.75273034,0.07075953,0.14328097,0.47293599,0.00064039,4.88962385,3.81325939
-2.72836418,5.65174478,0.06747383,0.14107998,0.47881123,0.00067084,4.81451395,3.73128852
-2.72236118,5.55097876,0.06423307,0.13925956,0.48758042,0.00070599,4.73573957,3.64604318
-2.71635818,5.45291394,0.06107909,0.13791190,0.49970881,0.00074645,4.65466844,3.55895034
-2.71035518,5.35960766,0.05804572,0.13711375,0.51564229,0.00079285,4.57230076,3.47116195
-2.70435218,5.27266849,0.05515849,0.13692524,0.53580651,0.00084583,4.48925775,3.38353738
-2.69834917,5.19325775,0.05243464,0.13738937,0.56060714,0.00090603,4.40579268,3.29664359
-2.69234617,5.12211479,0.04988360,0.13853215,0.59043092,0.00097411,4.32182293,3.21077182
-2.68634317,5.05960271,0.04750765,0.14036342,0.62564693,0.00105074,4.23697996,3.12596875
-2.68034017,5.00576975,0.04530293,0.14287802,0.66660737,0.00113661,4.15067337,3.04207943
-2.67433717,4.96042105,0.04326057,0.14605751,0.71364724,0.00123241,4.06216449,2.95879841
-2.66833417,4.92319488,0.04136788,0.14987198,0.76708225,0.00133885,3.97064452,2.87572551
-2.66233117,4.89363759,0.03960967,0.15428208,0.82720438,0.00145662,3.87531225,2.79242236
-2.65632816,4.87127171,0.03796937,0.15924096,0.89427458,0.00158643,3.77544665,2.70846616
-2.65032516,4.85565255,0.03643021,0.16469612,0.96851242,0.00172889,3.67047015,2.62349741
-2.64432216,4.84640961,0.03497611,0.17059096,1.05008247,0.00188461,3.55999938,2.53725912
-2.63831916,4.84327032,0.03359246,0.17686604,1.13907773,0.00205404,3.44388094,2.44962544
-2.63231616,4.84606506,0.03226670,0.18345998,1.23550044,0.00223753,3.32221100,2.36061875
-2.62631316,4.85471381,0.03098865,0.19030992,1.33924108,0.00243524,3.19533845,2.27041484
-2.62031016,4.86919623,0.02975065,0.19735165,1.45005647,0.00264710,3.06385244,2.17933675
-2.61430715,4.88950788,0.02854756,0.20451942,1.56754833,0.00287274,2.92855618,2.08783827
-2.60830415,4.91560676,0.02737653,0.21174542,1.69114353,0.00311152,2.79042928,1.99647910
-2.60230115,4.94735454,0.02623670,0.21895925,1.82007778,0.00336240,2.65058175,1.90589359
