energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.15457729,0.50502299,0.27976279,0.18180662,0.10023552,0.10253767,0.00059155,0.02409638,0.13532099,0.00000000
-3.14857429,0.54498346,0.30070258,0.19857790,0.10973293,0.10576945,0.00067609,0.02620256,0.14611001,0.00000000
-3.14257129,0.59349793,0.32609482,0.21817783,0.12079176,0.11135301,0.00076947,0.02867593,0.15906120,0.00000000
-3.13656828,0.65010920,0.35566232,0.24044644,0.13334071,0.11914858,0.00087136,0.03150238,0.17408430,0.00000000
-3.13056528,0.71423928,0.38905876,0.26517570,0.14728178,0.12900456,0.00098124,0.03466132,0.19105310,0.00000000
-3.12456228,0.78518108,0.42586670,0.29210716,0.16248847,0.14075462,0.00109844,0.03812524,0.20980323,0.00000000
-3.11855928,0.86209331,0.46559719,0.32093104,0.17880472,0.15421510,0.00122207,0.04185950,0.23013090,0.00000000
-3.11255628,0.94399940,0.50769159,0.35128680,0.19604478,0.16918283,0.00135106,0.04582237,0.25179281,0.00000000
-3.10655328,1.02979139,0.55152582,0.38276563,0.21399412,0.18543375,0.00148419,0.04996527,0.27450734,0.00000000
-3.10055028,1.11823940,0.59641735,0.41491502,0.23241147,0.20272258,0.00162006,0.05423326,0.29795739,0.00000000
-3.09454727,1.20800709,0.64163524,0.44724544,0.25103218,0.22078361,0.00175716,0.05856595,0.32179463,0.00000000
-3.08854427,1.29767327,0.68641293,0.47923912,0.26957270,0.23933294,0.00189388,0.06289854,0.34564558,0.00000000
-3.08254127,1.38575920,0.72996376,0.51036088,0.28773634,0.25807201,0.00202862,0.06716323,0.36911905,0.00000000
-3.07653827,1.47076119,0.77149886,0.54007055,0.30521992,0.27669261,0.00215978,0.07129087,0.39181512,0.00000000
-3.07053527,1.55118742,0.81024665,0.56783672,0.32172144,0.29488305,0.00228585,0.07521278,0.41333515,0.00000000
-3.06453227,1.62559770,0.84547354,0.59315140,0.33694814,0.31233540,0.00240551,0.07886268,0.43329261,0.00000000
-3.05852926,1.69264464,0.87650479,0.61554475,0.35062498,0.32875357,0.00251764,0.08217871,0.45132435,0.00000000
-3.05252626,1.75111456,0.90274468,0.63459957,0.36250291,0.34386170,0.00262146,0.08510544,0.46710166,0.00000000
-3.04652326,1.79996607,0.92369522,0.64996462,0.37236681,0.35741265,0.00271652,0.08759572,0.48034093,0.00000000
-3.04052026,1.83836484,0.93897231,0.66136633,0.38004257,0.36919605,0.00280279,0.08961231,0.49081314,0.00000000
-3.03451726,1.86571239,0.94831869,0.66861829,0.38540301,0.37904544,0.00288070,0.09112931,0.49835187,0.00000000
-3.02851426,1.88166772,0.95161287,0.67162788,0.38837239,0.38684426,0.00295116,0.09213314,0.50285934,0.00000000
-3.02251126,1.88616029,0.94887363,0.67039987,0.38892921,0.39253011,0.00301555,0.09262309,0.50431022,0.00000000
-3.01650825,1.87939366,0.94025977,0.66503660,0.38710715,0.39609707,0.00307570,0.09261151,0.50275287,0.00000000
-3.01050525,1.86183922,0.92606488,0.65573478,0.38299412,0.39759598,0.00313389,0.09212337,0.49830797,0.00000000
-3.00450225,1.83422023,0.90670745,0.64277886,0.37672926,0.39713238,0.00319276,0.09119542,0.49116454,0.00000000
-2.99849925,1.79748652,0.88271660,0.62653138,0.36849827,0.39486229,0.00325522,0.08987489,0.48157337,0.00000000
-2.99249625,1.75278097,0.85471402,0.60742051,0.35852700,0.39098591,0.00332436,0.08821774,0.46983828,0.00000000
-2.98649325,1.70139917,0.82339284,0.58592554,0.34707373,0.38573947,0.00340334,0.08628658,0.45630548,0.00000000
-2.98049025,1.64474383,0.78949439,0.56256065,0.33442038,0.37938568,0.00349525,0.08414835,0.44135143,0.00000000
-2.97448724,1.58427617,0.75378374,0.53785797,0.32086312,0.37220312,0.00360295,0.08187183,0.42536986,0.00000000
-2.96848424,1.52146617,0.71702517,0.51235033,0.30670272,0.36447508,0.00372895,0.07952514,0.40875841,0.00000000
-2.96248124,1.45774395,0.67995836,0.48655469,0.29223508,0.35647846,0.00387528,0.07717324,0.39190555,0.00000000
-2.95647824,1.39445437,0.64327650,0.46095675,0.27774235,0.34847320,0.00404330,0.07487563,0.37517820,0.00000000
-2.95047524,1.33281655,0.60760692,0.43599737,0.26348496,0.34069276,0.00423366,0.07268441,0.35891075,0.00000000
-2.94447224,1.27389019,0.57349510,0.41206131,0.24969489,0.33333608,0.00444615,0.07064255,0.34339575,0.00000000
-2.93846923,1.21854961,0.54139244,0.38946868,0.23657047,0.32656142,0.00467966,0.06878273,0.32887676,0.00000000
-2.93246623,1.16746662,0.51164826,0.36846929,0.22427271,0.32048236,0.00493215,0.06712655,0.31554344,0.00000000
-2.92646323,1.12110253,0.48450603,0.34923999,0.21292346,0.31516604,0.00520062,0.06568435,0.30352923,0.00000000
-2.92046023,1.07970916,0.46010389,0.33188502,0.20260516,0.31063370,0.00548120,0.06445540,0.29291136,0.00000000
-2.91445723,1.04333863,0.43847916,0.31643916,0.19336231,0.30686351,0.00576920,0.06342872,0.28371329,0.00000000
-2.90845423,1.01186080,0.41957642,0.30287327,0.18520427,0.30379533,0.00605920,0.06258420,0.27590934,0.00000000
-2.90245123,0.98498744,0.40325871,0.29110212,0.17810939,0.30133715,0.00634526,0.06189418,0.26943098,0.00000000
-2.89644822,0.96230149,0.38932113,0.28099373,0.17203003,0.29937289,0.00662106,0.06132526,0.26417476,0.00000000
-2.89044522,0.94328987,0.37750621,0.27237993,0.16689822,0.29777096,0.00688010,0.06084032,0.26001111,0.00000000
-2.88444222,0.92737810,0.36752021,0.26506746,0.16263166,0.29639320,0.00711592,0.06040066,0.25679366,0.00000000
-2.87843922,0.91396504,0.35904966,0.25884923,0.15913976,0.29510368,0.00732231,0.05996806,0.25436874,0.00000000
-2.87243622,0.90245593,0.35177747,0.25351511,0.15632930,0.29377682,0.00749357,0.05950678,0.25258424,0.00000000
-2.86643322,0.89229242,0.34539782,0.24886180,0.15410959,0.29230449,0.00762462,0.05898538,0.25129784,0.00000000
-2.86043022,0.88297819,0.33962933,0.24470154,0.15239681,0.29060174,0.00771129,0.05837818,0.25038389,0.00000000
-2.85442721,0.87409913,0.33422610,0.24086914,0.15111739,0.28861080,0.00775037,0.05766642,0.24973880,0.00000000
-2.84842421,0.86533747,0.32898608,0.23722726,0.15021027,0.28630328,0.00773979,0.05683906,0.24928475,0.00000000
-2.84242121,0.85647942,0.32375682,0.23366980,0.14962816,0.28368045,0.00767863,0.05589311,0.24897151,0.00000000
-2.83641821,0.84741636,0.31843822,0.23012335,0.14933750,0.28077175,0.00756722,0.05483357,0.24877650,0.00000000
-2.83041521,0.83813987,0.31298254,0.22654676,0.14931757,0.27763152,0.00740702,0.05367293,0.24870301,0.00000000
-2.82441221,0.82873129,0.30739182,0.22292909,0.14955864,0.27433439,0.00720066,0.05243042,0.24877689,0.00000000
-2.81840920,0.81934658,0.30171293,0.21928602,0.15005932,0.27096950,0.00695174,0.05113075,0.24904195,0.00000000
-2.81240620,0.81019770,0.29603062,0.21565520,0.15082357,0.26763400,0.00666476,0.04980282,0.24955425,0.00000000
-2.80640320,0.80153167,0.29045922,0.21209068,0.15185729,0.26442620,0.00634494,0.04847808,0.25037591,0.00000000
-2.80040020,0.79360871,0.28513322,0.20865697,0.15316499,0.26143882,0.00599800,0.04718896,0.25156859,0.00000000
-2.79439720,0.78668064,0.28019761,0.20542294,0.15474659,0.25875274,0.00563001,0.04596715,0.25318717,0.00000000
-2.78839420,0.78097093,0.27579817,0.20245606,0.15659473,0.25643153,0.00524718,0.04484207,0.25527397,0.00000000
-2.78239120,0.77665747,0.27207253,0.19981712,0.15869262,0.25451716,0.00485566,0.04383944,0.25785396,0.00000000
-2.77638819,0.77385891,0.26914226,0.19755588,0.16101273,0.25302714,0.00446138,0.04298013,0.26093103,0.00000000
-2.77038519,0.77262542,0.26710649,0.19570769,0.16351624,0.25195307,0.00406990,0.04227920,0.26448580,0.00000000
-2.76438219,0.77293420,0.26603726,0.19429142,0.16615354,0.25126089,0.00368627,0.04174533,0.26847490,0.00000000
-2.75837919,0.77468986,0.26597692,0.19330852,0.16886548,0.25089265,0.00331495,0.04138058,0.27283193,0.00000000
-2.75237619,0.77772967,0.26693747,0.19274340,0.17158554,0.25076969,0.00295971,0.04118044,0.27746995,0.00000000
-2.74637319,0.78183321,0.26890204,0.19256495,0.17424267,0.25079721,0.00262362,0.04113426,0.28228535,0.00000000
-2.74037019,0.78673574,0.27182810,0.19272911,0.17676478,0.25086966,0.00230904,0.04122597,0.28716303,0.00000000
-2.73436718,0.79214453,0.27565228,0.19318215,0.17908246,0.25087708,0.00201762,0.04143509,0.29198241,0.00000000
-2.72836418,0.79775716,0.28029653,0.19386463,0.18113298,0.25071161,0.00175034,0.04173784,0.29662410,0.00000000
-2.72236118,0.80328065,0.28567495,0.19471558,0.18286419,0.25027422,0.00150758,0.04210853,0.30097677,0.00000000
-2.71635818,0.80845032,0.29170112,0.19567669,0.18423813,0.24948105,0.00128918,0.04252095,0.30494381,0.00000000
-2.71035518,0.81304737,0.29829523,0.19669629,0.18523414,0.24826914,0.00109451,0.04294974,0.30844947,0.00000000
-2.70435218,0.81691404,0.30539067,0.19773270,0.18585135,0.24660134,0.00092256,0.04337171,0.31144412,0.00000000
-2.69834917,0.81996554,0.31293954,0.19875697,0.18611027,0.24447005,0.00077206,0.04376707,0.31390821,0.00000000
-2.69234617,0.82219811,0.32091682,0.19975456,0.18605350,0.24189962,0.00064147,0.04412038,0.31585482,0.00000000
-2.68634317,0.82369266,0.32932275,0.20072616,0.18574545,0.23894744,0.00052915,0.04442131,0.31733059,0.00000000
-2.68034017,0.82461372,0.33818344,0.20168731,0.18527100,0.23570341,0.00043337,0.04466509,0.31841487,0.00000000
-2.67433717,0.82520387,0.34754933,0.20266706,0.18473323,0.23228810,0.00035239,0.04485268,0.31921725,0.00000000
-2.66833417,0.82577369,0.35749190,0.20370559,0.18425023,0.22884942,0.00028450,0.04499064,0.31987338,0.00000000
-2.66233117,0.82668785,0.36809843,0.20485106,0.18395115,0.22555805,0.00022806,0.04509064,0.32053940,0.00000000
-2.65632816,0.82834801,0.37946534,0.20615585,0.18397159,0.22260182,0.00018154,0.04516880,0.32138518,0.00000000
-2.65032516,0.83117332,0.39169033,0.20767231,0.18444864,0.22017922,0.00014351,0.04524472,0.32258673,0.00000000
-2.64432216,0.83557946,0.40486378,0.20944850,0.18551560,0.21849224,0.00011269,0.04534034,0.32431801,0.00000000
-2.63831916,0.84195737,0.41905997,0.21152391,0.18729676,0.21773894,0.00008794,0.04547866,0.32674271,0.00000000
-2.63231616,0.85065263,0.43432850,0.21392571,0.18990239,0.21810594,0.00006824,0.04568248,0.33000627,0.00000000
-2.62631316,0.86194652,0.45068658,0.21666547,0.19342413,0.21976112,0.00005272,0.04597297,0.33422857,0.00000000
-2.62031016,0.87603970,0.46811250,0.21973688,0.19793108,0.22284685,0.00004064,0.04636850,0.33949765,0.00000000
-2.61430715,0.89303942,0.48654087,0.22311430,0.20346660,0.22747407,0.00003136,0.04688344,0.34586477,0.00000000
-2.60830415,0.91295070,0.50585981,0.22675245,0.21004620,0.23371732,0.00002437,0.04752722,0.35334098,0.00000000
-2.60230115,0.93567226,0.52591045,0.23058727,0.21765645,0.24161109,0.00001924,0.04830355,0.36189560,0.00000000
-2.59629815,0.96099714,0.54648874,0.23453779,0.22625502,0.25114760,0.00001564,0.04921001,0.37145641,0.00000000
-2.59029515,0.98861833,0.56734969,0.23850911,0.23577202,0.26227619,0.00001330,0.05023776,0.38191187,0.00000000
-2.58429215,1.01813900,0.58821388,0.24239618,0.24611241,0.27490428,0.00001202,0.05137166,0.39311506,0.00000000
-2.57828914,1.04908716,0.60877591,0.24608831,0.25715968,0.28890010,0.00001166,0.05259066,0.40488935,0.00000000
-2.57228614,1.08093400,0.62871464,0.24947415,0.26878040,0.30409700,0.00001213,0.05386837,0.41703563,0.00000000
-2.56628314,1.11311523,0.64770463,0.25244691,0.28082975,0.32029922,0.00001338,0.05517397,0.42934055,0.00000000
-2.56028014,1.14505454,0.66542831,0.25490950,0.29315766,0.33728905,0.00001537,0.05647331,0.44158578,0.00000000
-2.55427714,1.17618813,0.68158848,0.25677941,0.30561537,0.35483495,0.00001812,0.05773008,0.45355769,0.00000000
-2.54827414,1.20598925,0.69592035,0.25799310,0.31806221,0.37270045,0.00002166,0.05890721,0.46505706,0.00000000
-2.54227114,1.23399172,0.70820273,0.25850958,0.33037207,0.39065333,0.00002604,0.05996821,0.47590848,0.00000000
-2.53626813,1.25981123,0.71826789,0.25831318,0.34243956,0.40847481,0.00003131,0.06087856,0.48596895,0.00000000
-2.53026513,1.28316355,0.72600936,0.25741515,0.35418525,0.42596807,0.00003756,0.06160700,0.49513531,0.00000000
-2.52426213,1.30387859,0.73138757,0.25585425,0.36555991,0.44296601,0.00004484,0.06212672,0.50335009,0.00000000
-2.51825913,1.32190980,0.73443282,0.25369612,0.37654732,0.45933752,0.00005325,0.06241634,0.51060557,0.00000000
-2.51225613,1.33733804,0.73524547,0.25103156,0.38716550,0.47499212,0.00006285,0.06246070,0.51694565,0.00000000
-2.50625313,1.35036985,0.73399323,0.24797365,0.39746619,0.48988255,0.00007370,0.06225139,0.52246549,0.00000000
-2.50025013,1.36132995,0.73090565,0.24465397,0.40753253,0.50400526,0.00008585,0.06178701,0.52730883,0.00000000
-2.49424712,1.37064807,0.72626586,0.24121802,0.41747482,0.51739862,0.00009934,0.06107312,0.53166294,0.00000000
-2.48824412,1.37884065,0.72039997,0.23781995,0.42742467,0.53013894,0.00011418,0.06012197,0.53575146,0.00000000
-2.48224112,1.38648809,0.71366451,0.23461684,0.43752748,0.54233452,0.00013034,0.05895192,0.53982524,0.00000000
-2.47623812,1.39420841,0.70643230,0.23176284,0.44793386,0.55411794,0.00014778,0.05758664,0.54415161,0.00000000
-2.47023512,1.40262855,0.69907756,0.22940327,0.45879003,0.56563704,0.00016643,0.05605413,0.54900248,0.00000000
-2.46423212,1.41235454,0.69196060,0.22766893,0.47022793,0.57704514,0.00018617,0.05438556,0.55464176,0.00000000
-2.45822911,1.42394191,0.68541306,0.22667093,0.48235544,0.58849090,0.00020685,0.05261406,0.56131267,0.00000000
-2.45222611,1.43786780,0.67972415,0.22649611,0.49524722,0.60010856,0.00022828,0.05077343,0.56922551,0.00000000
-2.44622311,1.45450608,0.67512861,0.22720338,0.50893669,0.61200901,0.00025026,0.04889694,0.57854650,0.00000000
-2.44022011,1.47410679,0.67179702,0.22882097,0.52340972,0.62427229,0.00027253,0.04701612,0.58938818,0.00000000
-2.43421711,1.49678100,0.66982883,0.23134484,0.53860040,0.63694196,0.00029483,0.04515979,0.60180199,0.00000000
-2.42821411,1.52249184,0.66924858,0.23473821,0.55438913,0.65002160,0.00031686,0.04335321,0.61577331,0.00000000
-2.42221111,1.55105246,0.67000546,0.23893243,0.57060354,0.66347391,0.00033833,0.04161743,0.63121936,0.00000000
-2.41620810,1.58213096,0.67197639,0.24382890,0.58702189,0.67722218,0.00035893,0.03996893,0.64799012,0.00000000
-2.41020510,1.61526234,0.67497243,0.24930223,0.60337936,0.69115439,0.00037836,0.03841947,0.66587231,0.00000000
-2.40420210,1.64986702,0.67874841,0.25520445,0.61937661,0.70512953,0.00039635,0.03697622,0.68459627,0.00000000
-2.39819910,1.68527515,0.68301520,0.26137008,0.63469060,0.71898593,0.00041264,0.03564208,0.70384560,0.00000000
-2.39219610,1.72075569,0.68745435,0.26762190,0.64898698,0.73255122,0.00042704,0.03441622,0.72326910,0.00000000
-2.38619310,1.75554900,0.69173427,0.27377730,0.66193364,0.74565324,0.00043939,0.03329483,0.74249445,0.00000000
-2.38019010,1.78890148,0.69552730,0.27965479,0.67321469,0.75813160,0.00044958,0.03227196,0.76114321,0.00000000
-2.37418709,1.82010066,0.69852694,0.28508064,0.68254423,0.76984905,0.00045761,0.03134041,0.77884622,0.00000000
-2.36818409,1.84850921,0.70046441,0.28989517,0.68967936,0.78070221,0.00046353,0.03049270,0.79525898,0.00000000
-2.36218109,1.87359628,0.70112383,0.29395862,0.69443159,0.79063120,0.00046749,0.02972200,0.81007602,0.00000000
-2.35617809,1.89496469,0.70035531,0.29715627,0.69667627,0.79962740,0.00046973,0.02902295,0.82304384,0.00000000
-2.35017509,1.91237278,0.69808535,0.29940267,0.69635951,0.80773927,0.00047061,0.02839242,0.83397168,0.00000000
-2.34417209,1.92574986,0.69432402,0.30064477,0.69350231,0.81507562,0.00047057,0.02783005,0.84273964,0.00000000
-2.33816908,1.93520456,0.68916860,0.30086381,0.68820158,0.82180633,0.00047019,0.02733866,0.84930382,0.00000000
-2.33216608,1.94102552,0.68280355,0.30007599,0.68062812,0.82816022,0.00047011,0.02692442,0.85369824,0.00000000
-2.32616308,1.94367449,0.67549653,0.29833178,0.67102171,0.83442033,0.00047114,0.02659683,0.85603333,0.00000000
-2.32016008,1.94377204,0.66759088,0.29571403,0.65968329,0.84091645,0.00047415,0.02636844,0.85649134,0.00000000
-2.31415708,1.94207625,0.65949459,0.29233485,0.64696486,0.84801530,0.00048014,0.02625447,0.85531857,0.00000000
-2.30815408,1.93945548,0.65166624,0.28833147,0.63325745,0.85610861,0.00049022,0.02627209,0.85281503,0.00000000
-2.30215108,1.93685612,0.64459847,0.28386119,0.61897764,0.86559958,0.00050558,0.02643974,0.84932191,0.00000000
-2.29614807,1.93526672,0.63879952,0.27909573,0.60455328,0.87688802,0.00052753,0.02677615,0.84520745,0.00000000
-2.29014507,1.93567991,0.63477365,0.27421507,0.59040900,0.89035489,0.00055743,0.02729942,0.84085187,0.00000000
-2.28414207,1.93905361,0.63300104,0.26940113,0.57695203,0.90634668,0.00059675,0.02802598,0.83663207,0.00000000
-2.27813907,1.94627322,0.63391815,0.26483150,0.56455899,0.92516022,0.00064700,0.02896964,0.83290670,0.00000000
-2.27213607,1.95811614,0.63789908,0.26067347,0.55356401,0.94702865,0.00070976,0.03014060,0.83000237,0.00000000
-2.26613307,1.97522013,0.64523885,0.25707849,0.54424869,0.97210890,0.00078660,0.03154471,0.82820145,0.00000000
-2.26013007,1.99805681,0.65613920,0.25417745,0.53683422,1.00047137,0.00087912,0.03318276,0.82773205,0.00000000
-2.25412706,2.02691116,0.67069745,0.25207669,0.53147572,1.03209220,0.00098886,0.03504997,0.82876054,0.00000000
-2.24812406,2.06186797,0.68889902,0.25085505,0.52825914,1.06684854,0.00111732,0.03713578,0.83138683,0.00000000
-2.24212106,2.10280558,0.71061385,0.25056191,0.52720064,1.10451704,0.00126586,0.03942374,0.83564249,0.00000000
-2.23611806,2.14939716,0.73559687,0.25121640,0.52824821,1.14477572,0.00143568,0.04189179,0.84149177,0.00000000
-2.23011506,2.20111935,0.76349271,0.25280752,0.53128566,1.18720925,0.00162777,0.04451262,0.84883526,0.00000000
-2.22411206,2.25726770,0.79384440,0.25529535,0.53613847,1.23131750,0.00184283,0.04725438,0.85751591,0.00000000
-2.21810905,2.31697838,0.82610571,0.25861317,0.54258132,1.27652702,0.00208123,0.05008156,0.86732707,0.00000000
-2.21210605,2.37925487,0.85965680,0.26267029,0.55034693,1.32220517,0.00234293,0.05295598,0.87802197,0.00000000
-2.20610305,2.44299869,0.89382245,0.26735559,0.55913573,1.36767624,0.00262743,0.05583800,0.88932425,0.00000000
-2.20010005,2.50704267,0.92789231,0.27254145,0.56862620,1.41223904,0.00293371,0.05868772,0.90093884,0.00000000
-2.19409705,2.57018547,0.96114209,0.27808801,0.57848517,1.45518525,0.00326018,0.06146622,0.91256281,0.00000000
-2.18809405,2.63122582,0.99285521,0.28384759,0.58837796,1.49581777,0.00360464,0.06413680,0.92389555,0.00000000
-2.18209105,2.68899528,1.02234366,0.28966895,0.59797797,1.53346845,0.00396429,0.06666608,0.93464798,0.00000000
-2.17608804,2.74238821,1.04896759,0.29540151,0.60697524,1.56751446,0.00433567,0.06902493,0.94455034,0.00000000
-2.17008504,2.79038793,1.07215263,0.30089913,0.61508407,1.59739272,0.00471475,0.07118924,0.95335839,0.00000000
-2.16408204,2.83208842,1.09140444,0.30602352,0.62204918,1.62261198,0.00509691,0.07314048,0.96085784,0.00000000
-2.15807904,2.86671083,1.10631998,0.31064711,0.62765048,1.64276203,0.00547706,0.07486589,0.96686697,0.00000000
-2.15207604,2.89361472,1.11659510,0.31465547,0.63170639,1.65752003,0.00584967,0.07635854,0.97123759,0.00000000
-2.14607304,2.91230388,1.12202849,0.31794899,0.63407559,1.66665377,0.00620897,0.07761704,0.97385439,0.00000000
-2.14007004,2.92242722,1.12252185,0.32044410,0.63465742,1.67002197,0.00654900,0.07864502,0.97463300,0.00000000
-2.13406703,2.92377500,1.11807659,0.32207392,0.63339091,1.66757190,0.00686382,0.07945040,0.97351704,0.00000000
-2.12806403,2.91627116,1.10878745,0.32278841,0.63025267,1.65933459,0.00714766,0.08004449,0.97047447,0.00000000
-2.12206103,2.89996264,1.09483352,0.32255399,0.62525386,1.64541814,0.00739509,0.08044099,0.96549354,0.00000000
-2.11605803,2.87500634,1.07646721,0.32135289,0.61843631,1.62599955,0.00760117,0.08065488,0.95857872,0.00000000
-2.11005503,2.84165481,1.05400192,0.31918212,0.60986826,1.60131564,0.00776164,0.08070140,0.94974690,0.00000000
-2.10405203,2.80024137,1.02779890,0.31605223,0.59963969,1.57165350,0.00787304,0.08059499,0.93902401,0.00000000
-2.09804902,2.75116553,0.99825410,0.31198591,0.58785765,1.53734101,0.00793286,0.08034843,0.92644236,0.00000000
-2.09204602,2.69487923,0.96578547,0.30701646,0.57464174,1.49873775,0.00793960,0.07997213,0.91203875,0.00000000
-2.08604302,2.63187451,0.93082115,0.30118635,0.56011981,1.45622665,0.00789283,0.07947356,0.89585346,0.00000000
-2.08004002,2.56267279,0.89378902,0.29454567,0.54442422,1.41020660,0.00779325,0.07885704,0.87792996,0.00000000
-2.07403702,2.48781616,0.85510783,0.28715070,0.52768857,1.36108613,0.00764261,0.07812362,0.85831552,0.00000000
-2.06803402,2.40786041,0.81517995,0.27906266,0.51004515,1.30927820,0.00744373,0.07727131,0.83706233,0.00000000
-2.06203102,2.32336992,0.77438588,0.27034646,0.49162288,1.25519598,0.00720035,0.07629547,0.81422919,0.00000000
-2.05602801,2.23491402,0.73308039,0.26106972,0.47254604,1.19924958,0.00691703,0.07518938,0.78988340,0.00000000
-2.05002501,2.14306460,0.69159011,0.25130180,0.45293348,1.14184349,0.00659902,0.07394500,0.76410279,0.00000000
-2.04402201,2.04839452,0.65021244,0.24111311,0.43289836,1.08337458,0.00625207,0.07255381,0.73697766,0.00000000
-2.03801901,1.95147648,0.60921542,0.23057441,0.41254830,1.02423041,0.00588225,0.07100768,0.70861238,0.00000000
-2.03201601,1.85288211,0.56883840,0.21975633,0.39198584,0.96478764,0.00549580,0.06929975,0.67912656,0.00000000
-2.02601301,1.75318061,0.52929330,0.20872892,0.37130903,0.90541052,0.00509894,0.06742525,0.64865561,0.00000000
-2.02001001,1.65293713,0.49076604,0.19756121,0.35061217,0.84644917,0.00469766,0.06538221,0.61735070,0.00000000
-2.01400700,1.55271035,0.45341822,0.18632096,0.32998637,0.78823765,0.00429766,0.06317206,0.58537791,0.00000000
-2.00800400,1.45304930,0.41738869,0.17507421,0.30952015,0.73109184,0.00390413,0.06079998,0.55291668,0.00000000
-2.00200100,1.35448943,0.38279506,0.16388504,0.28929970,0.67530715,0.00352170,0.05827513,0.52015759,0.00000000
-1.99599800,1.25754796,0.34973496,0.15281511,0.26940899,0.62115607,0.00315437,0.05561066,0.48729946,0.00000000
-1.98999500,1.16271870,0.31828724,0.14192335,0.24992955,0.56888571,0.00280543,0.05282351,0.45454604,0.00000000
-1.98399200,1.07046639,0.28851281,0.13126547,0.23094003,0.51871552,0.00247747,0.04993400,0.42210222,0.00000000
-1.97798899,0.98122110,0.26045554,0.12089353,0.21251555,0.47083519,0.00217239,0.04696537,0.39017005,0.00000000
-1.97198599,0.89537267,0.23414296,0.11085548,0.19472680,0.42540296,0.00189139,0.04394304,0.35894474,0.00000000
-1.96598299,0.81326561,0.20958694,0.10119465,0.17763908,0.38254444,0.00163507,0.04089394,0.32861077,0.00000000
-1.95997999,0.73519471,0.18678448,0.09194935,0.16131128,0.34235202,0.00140347,0.03784565,0.29933818,0.00000000
-1.95397699,0.66140158,0.16571854,0.08315244,0.14579483,0.30488490,0.00119612,0.03482561,0.27127943,0.00000000
-1.94797399,0.59207229,0.14635897,0.07483099,0.13113284,0.27016985,0.00101216,0.03186037,0.24456663,0.00000000
-1.94197099,0.52733626,0.12866367,0.06700604,0.11735927,0.23820263,0.00085040,0.02897485,0.21930957,0.00000000
-1.93596798,0.46726647,0.11257986,0.05969242,0.10449848,0.20895007,0.00070941,0.02619170,0.19559426,0.00000000
-1.92996498,0.41188099,0.09804552,0.05289879,0.09256488,0.18235272,0.00058758,0.02353085,0.17348239,0.00000000
-1.92396198,0.36114585,0.08499099,0.04662768,0.08156294,0.15832800,0.00048321,0.02100906,0.15301135,0.00000000
-1.91795898,0.31497895,0.07334065,0.04087576,0.07148748,0.13677372,0.00039454,0.01863974,0.13419504,0.00000000
-1.91195598,0.27325511,0.06301472,0.03563419,0.06232422,0.11757188,0.00031985,0.01643279,0.11702523,0.00000000
-1.90595298,0.23581191,0.05393107,0.03088908,0.05405061,0.10059264,0.00025744,0.01439466,0.10147352,0.00000000
-1.89994997,0.20245605,0.04600706,0.02662208,0.04663682,0.08569824,0.00020573,0.01252846,0.08749368,0.00000000
-1.89394697,0.17297018,0.03916123,0.02281099,0.04004699,0.07274691,0.00016324,0.01083421,0.07502436,0.00000000
-1.88794397,0.14711981,0.03331506,0.01943051,0.03424050,0.06159649,0.00012859,0.00930917,0.06399195,0.00000000
-1.88194097,0.12466009,0.02839438,0.01645290,0.02917338,0.05210788,0.00010058,0.00794817,0.05431357,0.00000000
-1.87593797,0.10534235,0.02433083,0.01384876,0.02479971,0.04414795,0.00007810,0.00674406,0.04590001,0.00000000
-1.86993497,0.08892003,0.02106290,0.01158768,0.02107291,0.03759222,0.00006022,0.00568812,0.03865849,0.00000000
-1.86393197,0.07515402,0.01853692,0.00963897,0.01794701,0.03232688,0.00004610,0.00477047,0.03249532,0.00000000
-1.85792896,0.06381718,0.01670763,0.00797218,0.01537775,0.02825039,0.00003503,0.00398049,0.02731816,0.00000000
-1.85192596,0.05469802,0.01553854,0.00655768,0.01332351,0.02527455,0.00002643,0.00330717,0.02303797,0.00000000
-1.84592296,0.04760335,0.01500204,0.00536708,0.01174601,0.02332500,0.00001980,0.00273946,0.01957064,0.00000000
-1.83991996,0.04236004,0.01507905,0.00437359,0.01061086,0.02234119,0.00001473,0.00226653,0.01683813,0.00000000
-1.83391696,0.03881579,0.01575852,0.00355227,0.00988778,0.02227582,0.00001088,0.00187798,0.01476931,0.00000000
-1.82791396,0.03683900,0.01703645,0.00288023,0.00955072,0.02309381,0.00000798,0.00156404,0.01330034,0.00000000
-1.82191096,0.03631770,0.01891475,0.00233672,0.00957761,0.02477073,0.00000581,0.00131567,0.01237475,0.00000000
-1.81590795,0.03715779,0.02139965,0.00190315,0.00995004,0.02729088,0.00000420,0.00112465,0.01194314,0.00000000
-1.80990495,0.03928051,0.02449996,0.00156307,0.01065268,0.03064491,0.00000301,0.00098358,0.01196262,0.00000000
-1.80390195,0.04261942,0.02822506,0.00130208,0.01167254,0.03482723,0.00000214,0.00088590,0.01239603,0.00000000
-1.79789895,0.04711688,0.03258265,0.00110774,0.01299815,0.03983307,0.00000152,0.00082585,0.01321094,0.00000000
-1.79189595,0.05272028,0.03757648,0.00096938,0.01461860,0.04565554,0.00000107,0.00079840,0.01437856,0.00000000
