energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.75987994,1.38568554,0.09569658,0.00000000,0.50276176,0.90309946,0.39389096,0.00000000
-5.75387694,1.41927361,0.10133451,0.00000000,0.51170867,0.92655149,0.39781216,0.00000000
-5.74787394,1.45201769,0.10713864,0.00000000,0.51945731,0.94937904,0.40182116,0.00000000
-5.74187094,1.48344610,0.11307874,0.00000000,0.52578768,0.97129146,0.40579395,0.00000000
-5.73586793,1.51313477,0.11912259,0.00000000,0.53052273,0.99202954,0.40960977,0.00000000
-5.72986493,1.54071342,0.12523610,0.00000000,0.53353065,1.01136971,0.41315291,0.00000000
-5.72386193,1.56587067,0.13138344,0.00000000,0.53472583,1.02912761,0.41631469,0.00000000
-5.71785893,1.58835820,0.13752731,0.00000000,0.53406876,1.04516100,0.41899540,0.00000000
-5.71185593,1.60799411,0.14362942,0.00000000,0.53156486,1.05937210,0.42110633,0.00000000
-5.70585293,1.62466550,0.14965095,0.00000000,0.52726230,1.07170950,0.42257187,0.00000000
-5.69984992,1.63833066,0.15555341,0.00000000,0.52124916,1.08216967,0.42333149,0.00000000
-5.69384692,1.64902077,0.16129946,0.00000000,0.51364983,1.09079823,0.42334179,0.00000000
-5.68784392,1.65684120,0.16685400,0.00000000,0.50462109,1.09769093,0.42257838,0.00000000
-5.68184092,1.66197249,0.17218537,0.00000000,0.49434771,1.10299427,0.42103751,0.00000000
-5.67583792,1.66467078,0.17726662,0.00000000,0.48303803,1.10690585,0.41873746,0.00000000
-5.66983492,1.66526744,0.18207678,0.00000000,0.47091936,1.10967406,0.41571949,0.00000000
-5.66383192,1.66416772,0.18660215,0.00000000,0.45823340,1.11159714,0.41204826,0.00000000
-5.65782891,1.66184802,0.19083745,0.00000000,0.44523178,1.11302116,0.40781158,0.00000000
-5.65182591,1.65885127,0.19478674,0.00000000,0.43217160,1.11433674,0.40311946,0.00000000
-5.64582291,1.65578026,0.19846413,0.00000000,0.41931115,1.11597424,0.39810226,0.00000000
-5.63981991,1.65328842,0.20189412,0.00000000,0.40690568,1.11839722,0.39290801,0.00000000
-5.63381691,1.65206787,0.20511147,0.00000000,0.39520328,1.12209396,0.38769885,0.00000000
-5.62781391,1.65283474,0.20816076,0.00000000,0.38444088,1.12756697,0.38264652,0.00000000
-5.62181091,1.65631169,0.21109536,0.00000000,0.37484035,1.13532066,0.37792723,0.00000000
-5.61580790,1.66320819,0.21397602,0.00000000,0.36660465,1.14584727,0.37371582,0.00000000
-5.60980490,1.67419871,0.21686897,0.00000000,0.35991434,1.15961150,0.37017950,0.00000000
-5.60380190,1.68989993,0.21984374,0.00000000,0.35492420,1.17703429,0.36747149,0.00000000
-5.59779890,1.71084747,0.22297064,0.00000000,0.35176027,1.19847637,0.36572465,0.00000000
-5.59179590,1.73747354,0.22631809,0.00000000,0.35051734,1.22422244,0.36504563,0.00000000
-5.58579290,1.77008630,0.22994996,0.00000000,0.35125708,1.25446656,0.36550960,0.00000000
-5.57978989,1.80885231,0.23392294,0.00000000,0.35400676,1.28929976,0.36715608,0.00000000
-5.57378689,1.85378292,0.23828420,0.00000000,0.35875893,1.32870048,0.36998590,0.00000000
-5.56778389,1.90472582,0.24306939,0.00000000,0.36547186,1.37252867,0.37395970,0.00000000
-5.56178089,1.96136220,0.24830110,0.00000000,0.37407107,1.42052391,0.37899800,0.00000000
-5.55577789,2.02321028,0.25398794,0.00000000,0.38445177,1.47230811,0.38498295,0.00000000
-5.54977489,2.08963521,0.26012418,0.00000000,0.39648231,1.52739280,0.39176168,0.00000000
-5.54377189,2.15986528,0.26669008,0.00000000,0.41000848,1.58519086,0.39915126,0.00000000
-5.53776888,2.23301407,0.27365285,0.00000000,0.42485866,1.64503266,0.40694501,0.00000000
-5.53176588,2.30810747,0.28096820,0.00000000,0.44084959,1.70618561,0.41491990,0.00000000
-5.52576288,2.38411488,0.28858238,0.00000000,0.45779249,1.76787678,0.42284474,0.00000000
-5.51975988,2.45998291,0.29643468,0.00000000,0.47549951,1.82931736,0.43048877,0.00000000
-5.51375688,2.53467042,0.30446014,0.00000000,0.49379010,1.88972809,0.43763030,0.00000000
-5.50775388,2.60718322,0.31259246,0.00000000,0.51249705,1.94836450,0.44406493,0.00000000
-5.50175088,2.67660694,0.32076682,0.00000000,0.53147212,2.00454085,0.44961303,0.00000000
-5.49574787,2.74213664,0.32892260,0.00000000,0.55059084,2.05765183,0.45412609,0.00000000
-5.48974487,2.80310201,0.33700583,0.00000000,0.56975643,2.10719093,0.45749175,0.00000000
-5.48374187,2.85898694,0.34497115,0.00000000,0.58890260,2.15276503,0.45963719,0.00000000
-5.47773887,2.90944298,0.35278341,0.00000000,0.60799517,2.19410436,0.46053081,0.00000000
-5.47173587,2.95429604,0.36041862,0.00000000,0.62703242,2.23106778,0.46018221,0.00000000
-5.46573287,2.99354649,0.36786441,0.00000000,0.64604416,2.26364311,0.45864046,0.00000000
-5.45972986,3.02736268,0.37511986,0.00000000,0.66508954,2.29194283,0.45599079,0.00000000
-5.45372686,3.05606851,0.38219482,0.00000000,0.68425372,2.31619544,0.45235002,0.00000000
-5.44772386,3.08012581,0.38910875,0.00000000,0.70364346,2.33673296,0.44786085,0.00000000
-5.44172086,3.10011258,0.39588907,0.00000000,0.72338182,2.35397550,0.44268543,0.00000000
-5.43571786,3.11669792,0.40256929,0.00000000,0.74360211,2.36841338,0.43699848,0.00000000
-5.42971486,3.13061521,0.40918676,0.00000000,0.76444139,2.38058788,0.43098029,0.00000000
-5.42371186,3.14263441,0.41578036,0.00000000,0.78603357,2.39107148,0.42480997,0.00000000
-5.41770885,3.15353477,0.42238812,0.00000000,0.80850247,2.40044826,0.41865914,0.00000000
-5.41170585,3.16407901,0.42904488,0.00000000,0.83195509,2.40929540,0.41268641,0.00000000
-5.40570285,3.17498986,0.43578008,0.00000000,0.85647520,2.41816642,0.40703274,0.00000000
-5.39969985,3.18692980,0.44261578,0.00000000,0.88211757,2.42757667,0.40181782,0.00000000
-5.39369685,3.20048444,0.44956504,0.00000000,0.90890308,2.43799160,0.39713767,0.00000000
-5.38769385,3.21615032,0.45663058,0.00000000,0.93681490,2.44981807,0.39306324,0.00000000
-5.38169085,3.23432694,0.46380396,0.00000000,0.96579591,2.46339882,0.38964023,0.00000000
-5.37568784,3.25531353,0.47106527,0.00000000,0.99574758,2.47901030,0.38688984,0.00000000
-5.36968484,3.27931007,0.47838329,0.00000000,1.02653043,2.49686357,0.38481050,0.00000000
-5.36368184,3.30642270,0.48571632,0.00000000,1.05796612,2.51710817,0.38338030,0.00000000
-5.35767884,3.33667279,0.49301348,0.00000000,1.08984134,2.53983860,0.38256003,0.00000000
-5.35167584,3.37000936,0.50021672,0.00000000,1.12191325,2.56510303,0.38229674,0.00000000
-5.34567284,3.40632414,0.50726328,0.00000000,1.15391664,2.59291364,0.38252740,0.00000000
-5.33966983,3.44546856,0.51408861,0.00000000,1.18557243,2.62325811,0.38318284,0.00000000
-5.33366683,3.48727174,0.52062980,0.00000000,1.21659738,2.65611161,0.38419150,0.00000000
-5.32766383,3.53155882,0.52682914,0.00000000,1.24671471,2.69144859,0.38548306,0.00000000
-5.32166083,3.57816859,0.53263790,0.00000000,1.27566509,2.72925380,0.38699164,0.00000000
-5.31565783,3.62696950,0.53802004,0.00000000,1.30321782,2.76953190,0.38865868,0.00000000
-5.30965483,3.67787344,0.54295574,0.00000000,1.32918148,2.81231503,0.39043519,0.00000000
-5.30365183,3.73084629,0.54744445,0.00000000,1.35341373,2.85766794,0.39228346,0.00000000
-5.29764882,3.78591488,0.55150748,0.00000000,1.37582976,2.90569028,0.39417809,0.00000000
-5.29164582,3.84316964,0.55518969,0.00000000,1.39640891,2.95651579,0.39610632,0.00000000
-5.28564282,3.90276302,0.55856047,0.00000000,1.41519915,3.01030837,0.39806783,0.00000000
-5.27963982,3.96490343,0.56171359,0.00000000,1.43231913,3.06725509,0.40007372,0.00000000
-5.27363682,4.02984497,0.56476608,0.00000000,1.44795755,3.12755643,0.40214505,0.00000000
-5.26763382,4.09787345,0.56785607,0.00000000,1.46237000,3.19141420,0.40431079,0.00000000
-5.26163082,4.16928936,0.57113959,0.00000000,1.47587301,3.25901762,0.40660543,0.00000000
-5.25562781,4.24438858,0.57478652,0.00000000,1.48883584,3.33052845,0.40906622,0.00000000
-5.24962481,4.32344183,0.57897577,0.00000000,1.50167007,3.40606580,0.41173032,0.00000000
-5.24362181,4.40667394,0.58388983,0.00000000,1.51481754,3.48569137,0.41463187,0.00000000
-5.23761881,4.49424398,0.58970909,0.00000000,1.52873694,3.56939618,0.41779922,0.00000000
-5.23161581,4.58622726,0.59660593,0.00000000,1.54388977,3.65708915,0.42125239,0.00000000
-5.22561281,4.68260013,0.60473893,0.00000000,1.56072600,3.74858841,0.42500085,0.00000000
-5.21960980,4.78322814,0.61424740,0.00000000,1.57967007,3.84361565,0.42904188,0.00000000
-5.21360680,4.88785833,0.62524639,0.00000000,1.60110760,3.94179381,0.43335935,0.00000000
-5.20760380,4.99611554,0.63782242,0.00000000,1.62537333,4.04264811,0.43792323,0.00000000
-5.20160080,5.10750306,0.65202989,0.00000000,1.65274040,4.14561044,0.44268962,0.00000000
-5.19559780,5.22140712,0.66788845,0.00000000,1.68341145,4.25002660,0.44760143,0.00000000
-5.18959480,5.33710492,0.68538113,0.00000000,1.71751149,4.35516601,0.45258962,0.00000000
-5.18359180,5.45377545,0.70445345,0.00000000,1.75508257,4.46023337,0.45757496,0.00000000
-5.17758879,5.57051250,0.72501330,0.00000000,1.79608037,4.56438149,0.46247012,0.00000000
-5.17158579,5.68633899,0.74693162,0.00000000,1.84037253,4.66672480,0.46718218,0.00000000
-5.16558279,5.80022199,0.77004371,0.00000000,1.88773850,4.76635279,0.47161523,0.00000000
-5.15957979,5.91108760,0.79415124,0.00000000,1.93787099,4.86234295,0.47567310,0.00000000
-5.15357679,6.01783549,0.81902469,0.00000000,1.99037868,4.95377285,0.47926199,0.00000000
-5.14757379,6.11935245,0.84440628,0.00000000,2.04479018,5.03973105,0.48229305,0.00000000
-5.14157079,6.21452502,0.87001330,0.00000000,2.10055918,5.11932683,0.48468466,0.00000000
-5.13556778,6.30225113,0.89554177,0.00000000,2.15707061,5.19169878,0.48636443,0.00000000
-5.12956478,6.38145102,0.92067047,0.00000000,2.21364801,5.25602254,0.48727095,0.00000000
-5.12356178,6.45107768,0.94506522,0.00000000,2.26956195,5.31151784,0.48735502,0.00000000
-5.11755878,6.51012732,0.96838355,0.00000000,2.32403955,5.35745539,0.48658069,0.00000000
-5.11155578,6.55765015,0.99027963,0.00000000,2.37627533,5.39316386,0.48492575,0.00000000
-5.10555278,6.59276186,1.01040950,0.00000000,2.42544310,5.41803734,0.48238205,0.00000000
-5.09954977,6.61465618,1.02843658,0.00000000,2.47070910,5.43154342,0.47895534,0.00000000
-5.09354677,6.62261840,1.04403742,0.00000000,2.51124620,5.43323211,0.47466497,0.00000000
-5.08754377,6.61604001,1.05690752,0.00000000,2.54624900,5.42274555,0.46954320,0.00000000
-5.08154077,6.59443407,1.06676730,0.00000000,2.57494969,5.39982825,0.46363439,0.00000000
-5.07553777,6.55745085,1.07336796,0.00000000,2.59663418,5.36433753,0.45699395,0.00000000
-5.06953477,6.50489324,1.07649704,0.00000000,2.61065832,5.31625374,0.44968717,0.00000000
-5.06353177,6.43673108,1.07598373,0.00000000,2.61646360,5.25568964,0.44178788,0.00000000
-5.05752876,6.35311357,1.07170350,0.00000000,2.61359189,5.18289828,0.43337705,0.00000000
-5.05152576,6.25437899,1.06358200,0.00000000,2.60169878,5.09827869,0.42454124,0.00000000
-5.04552276,6.14106087,1.05159810,0.00000000,2.58056482,5.00237886,0.41537107,0.00000000
-5.03951976,6.01388992,1.03578581,0.00000000,2.55010437,4.89589540,0.40595960,0.00000000
-5.03351676,5.87379107,1.01623499,0.00000000,2.51037150,4.77966937,0.39640071,0.00000000
-5.02751376,5.72187544,0.99309082,0.00000000,2.46156269,4.65467832,0.38678749,0.00000000
-5.02151076,5.55942696,0.96655190,0.00000000,2.40401602,4.52202415,0.37721072,0.00000000
-5.01550775,5.38788387,0.93686707,0.00000000,2.33820676,4.38291716,0.36775735,0.00000000
-5.00950475,5.20881543,0.90433087,0.00000000,2.26473942,4.23865660,0.35850916,0.00000000
-5.00350175,5.02389450,0.86927796,0.00000000,2.18433633,4.09060818,0.34954152,0.00000000
-4.99749875,4.83486685,0.83207636,0.00000000,2.09782316,3.94017934,0.34092230,0.00000000
-4.99149575,4.64351814,0.79311998,0.00000000,2.00611167,3.78879303,0.33271104,0.00000000
-4.98549275,4.45163972,0.75282048,0.00000000,1.91018030,3.63786089,0.32495827,0.00000000
-4.97948974,4.26099442,0.71159876,0.00000000,1.81105317,3.48875690,0.31770504,0.00000000
-4.97348674,4.07328351,0.66987644,0.00000000,1.70977820,3.34279222,0.31098277,0.00000000
-4.96748374,3.89011592,0.62806735,0.00000000,1.60740499,3.20119216,0.30481321,0.00000000
-4.96148074,3.71298059,0.58656959,0.00000000,1.50496322,3.06507611,0.29920872,0.00000000
-4.95547774,3.54322304,0.54575819,0.00000000,1.40344219,2.93544077,0.29417270,0.00000000
-4.94947474,3.38202635,0.50597855,0.00000000,1.30377216,2.81314739,0.28970020,0.00000000
-4.94347174,3.23039740,0.46754109,0.00000000,1.20680793,2.69891301,0.28577873,0.00000000
-4.93746873,3.08915806,0.43071686,0.00000000,1.11331517,2.59330586,0.28238909,0.00000000
-4.93146573,2.95894167,0.39573451,0.00000000,1.02395978,2.49674478,0.27950637,0.00000000
-4.92546273,2.84019416,0.36277846,0.00000000,0.93930034,2.40950222,0.27710099,0.00000000
-4.91945973,2.73317962,0.33198835,0.00000000,0.85978392,2.33171056,0.27513964,0.00000000
-4.91345673,2.63798952,0.30345958,0.00000000,0.78574490,2.26337103,0.27358634,0.00000000
-4.90745373,2.55455496,0.27724507,0.00000000,0.71740686,2.20436471,0.27240332,0.00000000
-4.90145073,2.48266114,0.25335778,0.00000000,0.65488705,2.15446486,0.27155184,0.00000000
-4.89544772,2.42196330,0.23177420,0.00000000,0.59820322,2.11335009,0.27099290,0.00000000
-4.88944472,2.37200337,0.21243827,0.00000000,0.54728231,2.08061760,0.27068779,0.00000000
-4.88344172,2.33222657,0.19526592,0.00000000,0.50197060,2.05579608,0.27059852,0.00000000
-4.87743872,2.30199762,0.18014967,0.00000000,0.46204478,2.03835784,0.27068806,0.00000000
-4.87143572,2.28061579,0.16696352,0.00000000,0.42722363,2.02772977,0.27092044,0.00000000
-4.86543272,2.26732868,0.15556755,0.00000000,0.39717974,2.02330306,0.27126072,0.00000000
-4.85942971,2.26134453,0.14581256,0.00000000,0.37155101,2.02444146,0.27167479,0.00000000
-4.85342671,2.26184283,0.13754415,0.00000000,0.34995160,2.03048823,0.27212916,0.00000000
-4.84742371,2.26798347,0.13060658,0.00000000,0.33198197,2.04077184,0.27259055,0.00000000
-4.84142071,2.27891447,0.12484606,0.00000000,0.31723802,2.05461058,0.27302558,0.00000000
-4.83541771,2.29377852,0.12011356,0.00000000,0.30531896,2.07131643,0.27340033,0.00000000
-4.82941471,2.31171861,0.11626706,0.00000000,0.29583412,2.09019835,0.27368006,0.00000000
-4.82341171,2.33188307,0.11317332,0.00000000,0.28840848,2.11056542,0.27382893,0.00000000
-4.81740870,2.35343017,0.11070912,0.00000000,0.28268699,2.13172990,0.27380986,0.00000000
-4.81140570,2.37553283,0.10876197,0.00000000,0.27833795,2.15301071,0.27358453,0.00000000
-4.80540270,2.39738332,0.10723050,0.00000000,0.27505523,2.17373728,0.27311356,0.00000000
-4.79939970,2.41819843,0.10602439,0.00000000,0.27255976,2.19325408,0.27235684,0.00000000
-4.79339670,2.43722506,0.10506404,0.00000000,0.27060022,2.21092584,0.27127411,0.00000000
-4.78739370,2.45374635,0.10427995,0.00000000,0.26895314,2.22614344,0.26982562,0.00000000
-4.78139070,2.46708834,0.10361197,0.00000000,0.26742253,2.23833051,0.26797302,0.00000000
-4.77538769,2.47662704,0.10300841,0.00000000,0.26583914,2.24695051,0.26568038,0.00000000
-4.76938469,2.48179582,0.10242508,0.00000000,0.26405946,2.25151418,0.26291521,0.00000000
-4.76338169,2.48209296,0.10182437,0.00000000,0.26196452,2.25158721,0.25964963,0.00000000
-4.75737869,2.47708903,0.10117434,0.00000000,0.25945858,2.24679768,0.25586142,0.00000000
-4.75137569,2.46643395,0.10044790,0.00000000,0.25646780,2.23684324,0.25153508,0.00000000
-4.74537269,2.44986340,0.09962219,0.00000000,0.25293877,2.22149760,0.24666271,0.00000000
-4.73936968,2.42720431,0.09867791,0.00000000,0.24883717,2.20061603,0.24124474,0.00000000
-4.73336668,2.39837915,0.09759901,0.00000000,0.24414623,2.17413976,0.23529040,0.00000000
-4.72736368,2.36340876,0.09637239,0.00000000,0.23886539,2.14209879,0.22881800,0.00000000
-4.72136068,2.32241349,0.09498772,0.00000000,0.23300879,2.10461320,0.22185487,0.00000000
-4.71535768,2.27561241,0.09343748,0.00000000,0.22660379,2.06189248,0.21443707,0.00000000
-4.70935468,2.22332060,0.09171697,0.00000000,0.21968948,2.01423303,0.20660881,0.00000000
-4.70335168,2.16594420,0.08982446,0.00000000,0.21231512,1.96201354,0.19842158,0.00000000
-4.69734867,2.10397338,0.08776127,0.00000000,0.20453856,1.90568847,0.18993312,0.00000000
-4.69134567,2.03797319,0.08553193,0.00000000,0.19642457,1.84577949,0.18120613,0.00000000
-4.68534267,1.96857245,0.08314425,0.00000000,0.18804325,1.78286512,0.17230692,0.00000000
-4.67933967,1.89645083,0.08060927,0.00000000,0.17946830,1.71756877,0.16330390,0.00000000
-4.67333667,1.82232441,0.07794120,0.00000000,0.17077535,1.65054533,0.15426611,0.00000000
-4.66733367,1.74693001,0.07515722,0.00000000,0.16204034,1.58246682,0.14526171,0.00000000
-4.66133067,1.67100878,0.07227710,0.00000000,0.15333789,1.51400723,0.13635660,0.00000000
-4.65532766,1.59528939,0.06932280,0.00000000,0.14473983,1.44582715,0.12761310,0.00000000
-4.64932466,1.52047139,0.06631794,0.00000000,0.13631377,1.37855858,0.11908883,0.00000000
-4.64332166,1.44720918,0.06328714,0.00000000,0.12812185,1.31279040,0.11083575,0.00000000
-4.63731866,1.37609728,0.06025536,0.00000000,0.12021972,1.24905492,0.10289939,0.00000000
-4.63131566,1.30765714,0.05724717,0.00000000,0.11265568,1.18781612,0.09531835,0.00000000
-4.62531266,1.24232635,0.05428607,0.00000000,0.10547003,1.12945985,0.08812395,0.00000000
-4.61930965,1.18045031,0.05139383,0.00000000,0.09869475,1.07428650,0.08134015,0.00000000
-4.61330665,1.12227700,0.04858984,0.00000000,0.09235342,1.02250648,0.07498369,0.00000000
-4.60730365,1.06795500,0.04589069,0.00000000,0.08646141,0.97423856,0.06906438,0.00000000
-4.60130065,1.01753490,0.04330971,0.00000000,0.08102637,0.92951150,0.06358563,0.00000000
-4.59529765,0.97097418,0.04085682,0.00000000,0.07604896,0.88826869,0.05854510,0.00000000
-4.58929465,0.92814544,0.03853838,0.00000000,0.07152391,0.85037591,0.05393551,0.00000000
-4.58329165,0.88884768,0.03635730,0.00000000,0.06744121,0.81563187,0.04974555,0.00000000
-4.57728864,0.85282033,0.03431322,0.00000000,0.06378759,0.78378122,0.04596091,0.00000000
-4.57128564,0.81975952,0.03240288,0.00000000,0.06054808,0.75452954,0.04256533,0.00000000
-4.56528264,0.78933586,0.03062060,0.00000000,0.05770773,0.72755978,0.03954170,0.00000000
-4.55927964,0.76121331,0.02895879,0.00000000,0.05525338,0.70254959,0.03687314,0.00000000
-4.55327664,0.73506814,0.02740861,0.00000000,0.05317537,0.67918869,0.03454411,0.00000000
-4.54727364,0.71060741,0.02596060,0.00000000,0.05146927,0.65719582,0.03254137,0.00000000
-4.54127064,0.68758623,0.02460537,0.00000000,0.05013743,0.63633447,0.03085492,0.00000000
-4.53526763,0.66582307,0.02333419,0.00000000,0.04919037,0.61642688,0.02947884,0.00000000
-4.52926463,0.64521265,0.02213962,0.00000000,0.04864793,0.59736571,0.02841189,0.00000000
-4.52326163,0.62573582,0.02101602,0.00000000,0.04854016,0.57912299,0.02765813,0.00000000
-4.51725863,0.60746619,0.01995997,0.00000000,0.04890787,0.56175608,0.02722717,0.00000000
-4.51125563,0.59057332,0.01897059,0.00000000,0.04980284,0.54541045,0.02713434,0.00000000
-4.50525263,0.57532231,0.01804982,0.00000000,0.05128763,0.53031922,0.02740068,0.00000000
-4.49924962,0.56206997,0.01720246,0.00000000,0.05343504,0.51679959,0.02805265,0.00000000
-4.49324662,0.55125783,0.01643624,0.00000000,0.05632715,0.50524636,0.02912170,0.00000000
-4.48724362,0.54340210,0.01576174,0.00000000,0.06005403,0.49612281,0.03064359,0.00000000
-4.48124062,0.53908128,0.01519219,0.00000000,0.06471203,0.48994938,0.03265761,0.00000000
-4.47523762,0.53892162,0.01474325,0.00000000,0.07040182,0.48729052,0.03520552,0.00000000
-4.46923462,0.54358106,0.01443269,0.00000000,0.07722609,0.48874023,0.03833047,0.00000000
-4.46323162,0.55373220,0.01428008,0.00000000,0.08528709,0.49490672,0.04207567,0.00000000
-4.45722861,0.57004470,0.01430631,0.00000000,0.09468393,0.50639664,0.04648310,0.00000000
-4.45122561,0.59316763,0.01453329,0.00000000,0.10550990,0.52379937,0.05159203,0.00000000
-4.44522261,0.62371228,0.01498341,0.00000000,0.11784961,0.54767171,0.05743766,0.00000000
-4.43921961,0.66223574,0.01567919,0.00000000,0.13177640,0.57852328,0.06404965,0.00000000
-4.43321661,0.70922572,0.01664277,0.00000000,0.14734971,0.61680312,0.07145083,0.00000000
-4.42721361,0.76508678,0.01789552,0.00000000,0.16461280,0.66288752,0.07965590,0.00000000
-4.42121061,0.83012847,0.01945759,0.00000000,0.18359075,0.71706953,0.08867039,0.00000000
-4.41520760,0.90455548,0.02134751,0.00000000,0.20428884,0.77955016,0.09848972,0.00000000
-4.40920460,0.98845996,0.02358178,0.00000000,0.22669142,0.85043165,0.10909856,0.00000000
-4.40320160,1.08181646,0.02617448,0.00000000,0.25076125,0.92971277,0.12047042,0.00000000
-4.39719860,1.18447941,0.02913695,0.00000000,0.27643944,1.01728643,0.13256756,0.00000000
-4.39119560,1.29618327,0.03247741,0.00000000,0.30364598,1.11293957,0.14534119,0.00000000
-4.38519260,1.41654563,0.03620071,0.00000000,0.33228081,1.21635547,0.15873209,0.00000000
-4.37918959,1.54507301,0.04030804,0.00000000,0.36222552,1.32711850,0.17267146,0.00000000
-4.37318659,1.68116951,0.04479671,0.00000000,0.39334558,1.44472118,0.18708226,0.00000000
-4.36718359,1.82414802,0.04966002,0.00000000,0.42549302,1.56857355,0.20188072,0.00000000
-4.36118059,1.97324387,0.05488709,0.00000000,0.45850954,1.69801458,0.21697828,0.00000000
-4.35517759,2.12763053,0.06046280,0.00000000,0.49222992,1.83232539,0.23228365,0.00000000
-4.34917459,2.28643698,0.06636780,0.00000000,0.52648561,1.97074396,0.24770519,0.00000000
-4.34317159,2.44876617,0.07257854,0.00000000,0.56110838,2.11248084,0.26315328,0.00000000
-4.33716858,2.61371403,0.07906732,0.00000000,0.59593397,2.25673538,0.27854280,0.00000000
-4.33116558,2.78038837,0.08580250,0.00000000,0.63080539,2.40271197,0.29379554,0.00000000
-4.32516258,2.94792690,0.09274862,0.00000000,0.66557609,2.54963566,0.30884246,0.00000000
-4.31915958,3.11551388,0.09986668,0.00000000,0.70011250,2.69676661,0.32362566,0.00000000
-4.31315658,3.28239448,0.10711437,0.00000000,0.73429612,2.84341284,0.33810010,0.00000000
-4.30715358,3.44788649,0.11444639,0.00000000,0.76802493,2.98894073,0.35223482,0.00000000
