energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-6.00000000,1.70271182,0.49668601,1.36896334,0.00170301,0.02433402,0.00600138,0.13682655,0.20576552,0.08800327
-5.99399700,1.66330469,0.47088717,1.33609228,0.00167323,0.02442670,0.00578731,0.13265056,0.19926464,0.08880346
-5.98799400,1.63003953,0.44672521,1.30813717,0.00165081,0.02455424,0.00560556,0.12922837,0.19337139,0.08971903
-5.98199100,1.60330072,0.42439408,1.28541880,0.00163574,0.02471672,0.00546085,0.12661995,0.18809824,0.09074191
-5.97598799,1.58337377,0.40406005,1.26817318,0.00162776,0.02491382,0.00535770,0.12488050,0.18344400,0.09185990
-5.96998499,1.57044711,0.38585941,1.25655332,0.00162640,0.02514489,0.00530037,0.12405981,0.17939435,0.09305719
-5.96398199,1.56461739,0.36989717,1.25063371,0.00163101,0.02540906,0.00529289,0.12420180,0.17592283,0.09431526
-5.95797899,1.56589786,0.35624664,1.25041739,0.00164079,0.02570544,0.00533900,0.12534413,0.17299257,0.09561389
-5.95197599,1.57422903,0.34494992,1.25584481,0.00165482,0.02603329,0.00544211,0.12751805,0.17055849,0.09693250
-5.94597299,1.58949105,0.33601932,1.26680396,0.00167208,0.02639234,0.00560532,0.13074821,0.16856982,0.09825162
-5.93996998,1.61151679,0.32943932,1.28314102,0.00169155,0.02678296,0.00583132,0.13505265,0.16697303,0.09955441
-5.93396698,1.64010464,0.32516931,1.30467061,0.00171220,0.02720655,0.00612240,0.14044266,0.16571484,0.10082821
-5.92796398,1.67503020,0.32314660,1.33118501,0.00173306,0.02766571,0.00648037,0.14692271,0.16474517,0.10206607
-5.92196098,1.71605586,0.32328972,1.36246161,0.00175326,0.02816458,0.00690648,0.15449030,0.16401991,0.10326800
-5.91595798,1.76293775,0.32550187,1.39826809,0.00177208,0.02870900,0.00740143,0.16313567,0.16350340,0.10444207
-5.90995498,1.81542947,0.32967435,1.43836499,0.00178895,0.02930668,0.00796520,0.17284149,0.16317042,0.10560515
-5.90395198,1.87328255,0.33568980,1.48250554,0.00180349,0.02996725,0.00859708,0.18358245,0.16300752,0.10678330
-5.89794897,1.93624351,0.34342530,1.53043288,0.00181552,0.03070229,0.00929555,0.19532477,0.16301388,0.10801167
-5.89194597,2.00404815,0.35275524,1.58187514,0.00182508,0.03152514,0.01005823,0.20802581,0.16320135,0.10933402
-5.88594297,2.07641337,0.36355392,1.63653872,0.00183241,0.03245073,0.01088184,0.22163359,0.16359388,0.11080176
-5.87993997,2.15302762,0.37569782,1.69410078,0.00183793,0.03349520,0.01176221,0.23608653,0.16422633,0.11247251
-5.87393697,2.23354074,0.38906781,1.75420154,0.00184224,0.03467544,0.01269419,0.25131333,0.16514265,0.11440840
-5.86793397,2.31755433,0.40355092,1.81643750,0.00184605,0.03600855,0.01367177,0.26723308,0.16639367,0.11667383
-5.86193097,2.40461357,0.41904215,1.88035623,0.00185020,0.03751113,0.01468807,0.28375565,0.16803447,0.11933316
-5.85592796,2.49420153,0.43544592,1.94545369,0.00185557,0.03919862,0.01573544,0.30078240,0.17012155,0.12244811
-5.84992496,2.58573669,0.45267748,2.01117468,0.00186308,0.04108447,0.01680556,0.31820724,0.17270989,0.12607515
-5.84392196,2.67857420,0.47066409,2.07691670,0.00187361,0.04317931,0.01788962,0.33591797,0.17585005,0.13026285
-5.83791896,2.77201134,0.48934610,2.14203757,0.00188799,0.04549019,0.01897846,0.35379804,0.17958543,0.13504946
-5.83191596,2.86529702,0.50867772,2.20586661,0.00190693,0.04801979,0.02006276,0.37172848,0.18394978,0.14046069
-5.82591296,2.95764526,0.52862769,2.26771920,0.00193104,0.05076570,0.02113329,0.38959009,0.18896515,0.14650783
-5.81990995,3.04825207,0.54917960,2.32691394,0.00196073,0.05371987,0.02218109,0.40726585,0.19464021,0.15318631
-5.81390695,3.13631504,0.57033203,2.38279183,0.00199626,0.05686812,0.02319771,0.42464331,0.20096913,0.16047485
-5.80790395,3.22105481,0.59209837,2.43473647,0.00203768,0.06018991,0.02417546,0.44161707,0.20793105,0.16833506
-5.80190095,3.30173734,0.61450634,2.48219428,0.00208483,0.06365825,0.02510756,0.45809118,0.21549007,0.17671175
-5.79589795,3.37769604,0.63759732,2.52469365,0.00213736,0.06723988,0.02598835,0.47398134,0.22359585,0.18553389
-5.78989495,3.44835256,0.66142535,2.56186219,0.00219470,0.07089565,0.02681344,0.48921699,0.23218476,0.19471609
-5.78389195,3.51323553,0.68605593,2.59344092,0.00225612,0.07458122,0.02757984,0.50374304,0.24118160,0.20416081
-5.77788894,3.57199607,0.71156459,2.61929490,0.00232071,0.07824794,0.02828600,0.51752130,0.25050169,0.21376102
-5.77188594,3.62441970,0.73803525,2.63941946,0.00238740,0.08184398,0.02893187,0.53053156,0.26005341,0.22340329
-5.76588294,3.67043375,0.76555829,2.65394195,0.00245504,0.08531565,0.02951890,0.54277226,0.26974103,0.23297129
-5.75987994,3.71011031,0.79422851,2.66311870,0.00252237,0.08860894,0.03004994,0.55426063,0.27946770,0.24234946
-5.75387694,3.74366426,0.82414262,2.66732726,0.00258808,0.09167107,0.03052916,0.56503249,0.28913852,0.25142669
-5.74787394,3.77144657,0.85539651,2.66705443,0.00265085,0.09445219,0.03096195,0.57514141,0.29866351,0.26009995
-5.74187094,3.79393310,0.88808209,2.66288037,0.00270937,0.09690698,0.03135468,0.58465742,0.30796048,0.26827765
-5.73586793,3.81170911,0.92228357,2.65545957,0.00276238,0.09899623,0.03171452,0.59366519,0.31695747,0.27588257
-5.72986493,3.82545025,0.95807337,2.64549936,0.00280873,0.10068822,0.03204925,0.60226159,0.32559482,0.28285421
-5.72386193,3.83590032,0.99550739,2.63373696,0.00284734,0.10195994,0.03236696,0.61055286,0.33382665,0.28915048
-5.71785893,3.84384681,1.03461983,2.62091574,0.00287733,0.10279792,0.03267585,0.61865112,0.34162177,0.29474862
-5.71185593,3.85009472,1.07541760,2.60776169,0.00289794,0.10319888,0.03298394,0.62667059,0.34896380,0.29964533
-5.70585293,3.85543969,1.11787441,2.59496091,0.00290863,0.10316992,0.03329883,0.63472332,0.35585068,0.30385595
-5.69984992,3.86064106,1.16192485,2.58313879,0.00290904,0.10272839,0.03362745,0.64291470,0.36229340,0.30741299
-5.69384692,3.86639583,1.20745859,2.57284151,0.00289903,0.10190137,0.03397586,0.65133885,0.36831406,0.31036377
-5.68784392,3.87331425,1.25431513,2.56452048,0.00287865,0.10072478,0.03434901,0.66007397,0.37394339,0.31276757
-5.68184092,3.88189774,1.30227938,2.55851989,0.00284817,0.09924226,0.03475056,0.66917788,0.37921780,0.31469217
-5.67583792,3.89251994,1.35107842,2.55506780,0.00280806,0.09750367,0.03518275,0.67868394,0.38417598,0.31621016
-5.66983492,3.90541128,1.40037980,2.55427075,0.00275894,0.09556348,0.03564626,0.68859746,0.38885548,0.31739508
-5.66383192,3.92064781,1.44979173,2.55611189,0.00270161,0.09347899,0.03614009,0.69889286,0.39328922,0.31831759
-5.65782891,3.93814433,1.49886526,2.56045252,0.00263698,0.09130845,0.03666155,0.70951175,0.39750215,0.31904190
-5.65182591,3.95765235,1.54709871,2.56703679,0.00256606,0.08910927,0.03720624,0.72036196,0.40150832,0.31962262
-5.64582291,3.97876270,1.59394439,2.57549930,0.00248993,0.08693623,0.03776803,0.73131774,0.40530843,0.32010209
-5.63981991,4.00091288,1.63881747,2.58537514,0.00240971,0.08483989,0.03833919,0.74222114,0.40888802,0.32050840
-5.63381691,4.02339891,1.68110682,2.59611216,0.00232652,0.08286518,0.03891044,0.75288462,0.41221645,0.32085416
-5.62781391,4.04539129,1.72018759,2.60708496,0.00224143,0.08105015,0.03947117,0.76309472,0.41524661,0.32113594
-5.62181091,4.06595471,1.75543502,2.61761021,0.00215550,0.07942511,0.04000956,0.77261698,0.41791559,0.32133458
-5.61580790,4.08407094,1.78623915,2.62696300,0.00206967,0.07801194,0.04051288,0.78120164,0.42014602,0.32141611
-5.60980490,4.09866423,1.81201976,2.63439383,0.00198481,0.07682373,0.04096773,0.78859020,0.42184836,0.32133336
-5.60380190,4.10862865,1.83224112,2.63914590,0.00190166,0.07586472,0.04136033,0.79452251,0.42292372,0.32102811
-5.59779890,4.11285664,1.84642597,2.64047250,0.00182084,0.07513043,0.04167692,0.79874420,0.42326737,0.32043365
-5.59179590,4.11026801,1.85416826,2.63765405,0.00174287,0.07460811,0.04190402,0.80101419,0.42277257,0.31947766
-5.58579290,4.09983875,1.85514425,2.63001480,0.00166812,0.07427739,0.04202889,0.80111197,0.42133475,0.31808521
-5.57978989,4.08062893,1.84912152,2.61693864,0.00159686,0.07411109,0.04203980,0.79884452,0.41885571,0.31618189
-5.57378689,4.05180901,1.83596575,2.59788405,0.00152924,0.07407624,0.04192646,0.79405257,0.41524776,0.31369676
-5.56778389,4.01268394,1.81564507,2.57239776,0.00146533,0.07413523,0.04168031,0.78661595,0.41043756,0.31056519
-5.56178089,3.96271440,1.78823188,2.54012685,0.00140512,0.07424701,0.04129484,0.77645791,0.40436963,0.30673141
-5.55577789,3.90153480,1.75390217,2.50082919,0.00134853,0.07436839,0.04076581,0.76354830,0.39700919,0.30215069
-5.54977489,3.82896725,1.71293245,2.45438167,0.00129543,0.07445544,0.04009147,0.74790548,0.38834443,0.29679117
-5.54377189,3.74503147,1.66569445,2.40078626,0.00124568,0.07446478,0.03927270,0.72959678,0.37838791,0.29063522
-5.53776888,3.64994994,1.61264778,2.34017331,0.00119910,0.07435490,0.03831302,0.70873782,0.36717727,0.28368034
-5.53176588,3.54414837,1.55433089,2.27280228,0.00115552,0.07408744,0.03721863,0.68549034,0.35477497,0.27593960
-5.52576288,3.42825119,1.49135047,2.19905935,0.00111477,0.07362831,0.03599823,0.66005892,0.34126736,0.26744169
-5.51975988,3.30307225,1.42436978,2.11945218,0.00107669,0.07294874,0.03466292,0.63268661,0.32676281,0.25823038
-5.51375688,3.16960079,1.35409606,2.03460175,0.00104114,0.07202616,0.03322587,0.60364950,0.31138927,0.24836377
-5.50775388,3.02898316,1.28126746,1.94523127,0.00100800,0.07084481,0.03170206,0.57325073,0.29529116,0.23791299
-5.50175088,2.88250070,1.20663983,1.85215276,0.00097714,0.06939629,0.03010788,0.54181374,0.27862580,0.22696069
-5.49574787,2.73154454,1.13097353,1.75625136,0.00094846,0.06767975,0.02846072,0.50967539,0.26155956,0.21559923
-5.48974487,2.57758794,1.05502079,1.65846806,0.00092186,0.06570192,0.02677853,0.47717887,0.24426377,0.20392864
-5.48374187,2.42215727,0.97951370,1.55978121,0.00089723,0.06347687,0.02507939,0.44466684,0.22691065,0.19205447
-5.47773887,2.26680236,0.90515331,1.46118766,0.00087446,0.06102561,0.02338106,0.41247484,0.20966934,0.18008552
-5.47173587,2.11306729,0.83259979,1.36368393,0.00085340,0.05837536,0.02170056,0.38092531,0.19270225,0.16813161
-5.46573287,1.96246242,0.76246413,1.26824809,0.00083391,0.05555882,0.02005385,0.35032227,0.17616175,0.15630133
-5.45972986,1.81643860,0.69530128,1.17582297,0.00081580,0.05261309,0.01845546,0.32094692,0.16018741,0.14470003
-5.45372686,1.67636416,0.63160497,1.08730102,0.00079887,0.04957868,0.01691825,0.29305397,0.14490371,0.13342784
-5.44772386,1.54350514,0.57180411,1.00351129,0.00078287,0.04649832,0.01545327,0.26686911,0.13041851,0.12257804
-5.44172086,1.41900925,0.51626083,0.92520873,0.00076756,0.04341581,0.01406958,0.24258725,0.11682200,0.11223562
-5.43571786,1.30389350,0.46526995,0.85306576,0.00075265,0.04037491,0.01277426,0.22037172,0.10418636,0.10247614
-5.42971486,1.19903557,0.41905983,0.78766632,0.00073787,0.03741820,0.01157245,0.20035422,0.09256594,0.09336491
-5.42371186,1.10516856,0.37779433,0.72950189,0.00072294,0.03458622,0.01046737,0.18263539,0.08199804,0.08495648
-5.41770885,1.02287875,0.34157573,0.67896951,0.00070758,0.03191652,0.00946052,0.16728601,0.07250396,0.07729440
-5.41170585,0.95260594,0.31044818,0.63637128,0.00069156,0.02944306,0.00855187,0.15434844,0.06409060,0.07041126
-5.40570285,0.89464565,0.28440175,0.60191501,0.00067466,0.02719564,0.00774001,0.14383834,0.05675210,0.06432900
-5.39969985,0.84915279,0.26337654,0.57571567,0.00065672,0.02519960,0.00702241,0.13574649,0.05047177,0.05905939
-5.39369685,0.81614618,0.24726682,0.55779732,0.00063763,0.02347558,0.00639566,0.13004051,0.04522401,0.05460475
-5.38769385,0.79551363,0.23592507,0.54809525,0.00061735,0.02203961,0.00585566,0.12666654,0.04097617,0.05095871
-5.38169085,0.78701710,0.22916571,0.54645819,0.00059589,0.02090318,0.00539783,0.12555063,0.03769031,0.04810720
-5.37568784,0.79029810,0.22676858,0.55265058,0.00057336,0.02007360,0.00501732,0.12660009,0.03532483,0.04602936
-5.36968484,0.80488310,0.22848215,0.56635496,0.00054993,0.01955436,0.00470912,0.12970449,0.03383582,0.04469868
-5.36368184,0.83018929,0.23402656,0.58717458,0.00052581,0.01934569,0.00446819,0.13473668,0.03317821,0.04408395
-5.35767884,0.86553092,0.24309653,0.61463671,0.00050132,0.01944515,0.00428955,0.14155366,0.03330668,0.04415042
-5.35167584,0.91012666,0.25536442,0.64819668,0.00047682,0.01984824,0.00416833,0.14999757,0.03417631,0.04486081
-5.34567284,0.96310830,0.27048337,0.68724324,0.00045270,0.02054911,0.00409982,0.15989678,0.03574305,0.04617635
-5.33966983,1.02353126,0.28809099,0.73110542,0.00042941,0.02154123,0.00407942,0.17106728,0.03796396,0.04805784
-5.33366683,1.09038716,0.30781333,0.77906109,0.00040743,0.02281802,0.00410265,0.18331435,0.04079734,0.05046657
-5.32766383,1.16261861,0.32926958,0.83034750,0.00038725,0.02437347,0.00416513,0.19643468,0.04420275,0.05336531
-5.32166083,1.23913629,0.35207722,0.88417366,0.00036937,0.02620265,0.00426253,0.21021898,0.04814093,0.05671913
-5.31565783,1.31883803,0.37585786,0.93973452,0.00035429,0.02830213,0.00439053,0.22445493,0.05257377,0.06049617
-5.30965483,1.40062952,0.40024341,0.99622656,0.00034248,0.03067025,0.00454476,0.23893067,0.05746415,0.06466829
-5.30365183,1.48344602,0.42488257,1.05286432,0.00033443,0.03330728,0.00472085,0.25343850,0.06277601,0.06921156
-5.29764882,1.56627436,0.44944745,1.10889740,0.00033058,0.03621535,0.00491431,0.26777893,0.06847423,0.07410655
-5.29164582,1.64817420,0.47363988,1.16362707,0.00033136,0.03939821,0.00512063,0.28176473,0.07452480,0.07933848
-5.28564282,1.72829774,0.49719735,1.21642183,0.00033715,0.04286087,0.00533523,0.29522497,0.08089487,0.08489698
-5.27963982,1.80590676,0.51989808,1.26673120,0.00034832,0.04660892,0.00555350,0.30800878,0.08755297,0.09077578
-5.27363682,1.88038624,0.54156516,1.31409700,0.00036523,0.05064777,0.00577089,0.31998874,0.09446921,0.09697197
-5.26763382,1.95125379,0.56206934,1.35816148,0.00038820,0.05498171,0.00598292,0.33106368,0.10161553,0.10348510
-5.26163082,2.01816427,0.58133039,1.39867197,0.00041754,0.05961285,0.00618526,0.34116081,0.10896596,0.11031604
-5.25562781,2.08090946,0.59931697,1.43548172,0.00045356,0.06453997,0.00637384,0.35023705,0.11649688,0.11746561
-5.24962481,2.13941277,0.61604489,1.46854690,0.00049657,0.06975737,0.00654488,0.35827954,0.12418720,0.12493312
-5.24362181,2.19371920,0.63157389,1.49791990,0.00054688,0.07525373,0.00669503,0.36530520,0.13201857,0.13271483
-5.23761881,2.24398123,0.64600305,1.52373935,0.00060482,0.08101120,0.00682139,0.37135956,0.13997548,0.14080243
-5.23161581,2.29044137,0.65946510,1.54621748,0.00067073,0.08700446,0.00692161,0.37651469,0.14804527,0.14918164
-5.22561281,2.33341250,0.67211980,1.56562534,0.00074497,0.09320024,0.00699397,0.38086657,0.15621814,0.15783102
-5.21960980,2.37325696,0.68414688,1.58227690,0.00082793,0.09955699,0.00703737,0.38453177,0.16448699,0.16672107
-5.21360680,2.41036561,0.69573863,1.59651281,0.00091999,0.10602497,0.00705141,0.38764384,0.17284725,0.17581361
-5.20760380,2.44513796,0.70709266,1.60868462,0.00102155,0.11254665,0.00703639,0.39034935,0.18129655,0.18506172
-5.20160080,2.47796443,0.71840503,1.61914030,0.00113298,0.11905759,0.00699329,0.39280382,0.18983438,0.19440996
-5.19559780,2.50921134,0.72986409,1.62821167,0.00125463,0.12548755,0.00692375,0.39516772,0.19846166,0.20379513
-5.18959480,2.53920942,0.74164505,1.63620437,0.00138680,0.13176203,0.00683005,0.39760254,0.20718017,0.21314747
-5.18359180,2.56824602,0.75390565,1.64339047,0.00152968,0.13780409,0.00671500,0.40026709,0.21599198,0.22239215
-5.17758879,2.59656109,0.76678279,1.65000409,0.00168337,0.14353637,0.00658189,0.40331411,0.22489886,0.23145119
-5.17158579,2.62434669,0.78039022,1.65623982,0.00184779,0.14888316,0.00643439,0.40688717,0.23390152,0.24024553
-5.16558279,2.65174957,0.79481717,1.66225370,0.00202269,0.15377265,0.00627644,0.41111790,0.24299898,0.24869719
-5.15957979,2.67887623,0.81012787,1.66816645,0.00220757,0.15813900,0.00611213,0.41612362,0.25218782,0.25673153
-5.15357679,2.70579962,0.82636176,1.67406835,0.00240170,0.16192430,0.00594562,0.42200516,0.26146154,0.26427935
-5.14757379,2.73256670,0.84353416,1.68002518,0.00260402,0.16508027,0.00578092,0.42884507,0.27080991,0.27127880
-5.14157079,2.75920603,0.86163740,1.68608472,0.00281321,0.16756964,0.00562190,0.43670606,0.28021849,0.27767698
-5.13556778,2.78573473,0.88064210,1.69228308,0.00302761,0.16936716,0.00547207,0.44562970,0.28966821,0.28343124
-5.12956478,2.81216403,0.90049852,1.69865032,0.00324525,0.17046018,0.00533455,0.45563537,0.29913520,0.28851007
-5.12356178,2.83850315,0.92113792,1.70521506,0.00346385,0.17084882,0.00521194,0.46671952,0.30859077,0.29289348
-5.11755878,2.86476108,0.94247376,1.71200756,0.00368088,0.17054572,0.00510627,0.47885514,0.31800164,0.29657313
-5.11155578,2.89094635,0.96440291,1.71906116,0.00389357,0.16957536,0.00501899,0.49199167,0.32733044,0.29955194
-5.10555278,2.91706481,0.98680666,1.72641206,0.00409900,0.16797310,0.00495087,0.50605528,0.33653646,0.30184347
-5.09954977,2.94311581,1.00955177,1.73409743,0.00429414,0.16578392,0.00490208,0.52094960,0.34557666,0.30347097
-5.09354677,2.96908721,1.03249154,1.74215212,0.00447596,0.16306092,0.00487215,0.53655691,0.35440692,0.30446631
-5.08754377,2.99494968,1.05546703,1.75060428,0.00464150,0.15986377,0.00486008,0.55273998,0.36298342,0.30486870
-5.08154077,3.02065111,1.07830850,1.75947020,0.00478795,0.15625699,0.00486437,0.56934440,0.37126430,0.30472351
-5.07553777,3.04611140,1.10083715,1.76874896,0.00491280,0.15230840,0.00488313,0.58620151,0.37921118,0.30408098
-5.06953477,3.07121853,1.12286722,1.77841720,0.00501386,0.14808754,0.00491417,0.60313187,0.38679088,0.30299507
-5.06353177,3.09582599,1.14420852,1.78842451,0.00508938,0.14366423,0.00495513,0.61994917,0.39397689,0.30152245
-5.05752876,3.11975220,1.16466935,1.79868982,0.00513813,0.13910738,0.00500358,0.63646455,0.40075071,0.29972156
-5.05152576,3.14278193,1.18405975,1.80909908,0.00515942,0.13448385,0.00505717,0.65249112,0.40710293,0.29765177
-5.04552276,3.16466965,1.20219501,1.81950453,0.00515315,0.12985763,0.00511370,0.66784850,0.41303392,0.29537279
-5.03951976,3.18514480,1.21889936,1.82972556,0.00511985,0.12528908,0.00517128,0.68236737,0.41855418,0.29294392
-5.03351676,3.20391854,1.23400957,1.83955117,0.00506062,0.12083438,0.00522831,0.69589355,0.42368410,0.29042358
-5.02751376,3.22069156,1.24737843,1.84874404,0.00497717,0.11654509,0.00528366,0.70829165,0.42845331,0.28786861
-5.02151076,3.23516235,1.25887777,1.85704581,0.00487170,0.11246778,0.00533658,0.71944802,0.43289950,0.28533364
-5.01550775,3.24703542,1.26840088,1.86418336,0.00474690,0.10864375,0.00538682,0.72927279,0.43706667,0.28287034
-5.00950475,3.25602876,1.27586424,1.86987578,0.00460580,0.10510869,0.00543450,0.73770093,0.44100298,0.28052647
-5.00350175,3.26188014,1.28120822,1.87384149,0.00445174,0.10189247,0.00548014,0.74469224,0.44475814,0.27834489
-4.99749875,3.26435160,1.28439691,1.87580531,0.00428822,0.09901876,0.00552454,0.75023025,0.44838046,0.27636236
-4.99149575,3.26323199,1.28541676,1.87550489,0.00411878,0.09650478,0.00556868,0.75432001,0.45191368,0.27460826
-4.98549275,3.25833737,1.28427431,1.87269641,0.00394694,0.09436090,0.00561365,0.75698493,0.45539368,0.27310330
-4.97948974,3.24950926,1.28099296,1.86715922,0.00377605,0.09259039,0.00566050,0.75826284,0.45884526,0.27185814
-4.97348674,3.23661113,1.27560903,1.85869932,0.00360920,0.09118906,0.00571014,0.75820141,0.46227905,0.27087222
-4.96748374,3.21952341,1.26816727,1.84715163,0.00344912,0.09014514,0.00576322,0.75685328,0.46568886,0.27013267
-4.96148074,3.19813772,1.25871625,1.83238117,0.00329816,0.08943913,0.00582002,0.75427115,0.46904947,0.26961357
-4.95547774,3.17235100,1.24730384,1.81428334,0.00315815,0.08904392,0.00588043,0.75050310,0.47231519,0.26927561
-4.94947474,3.14206029,1.23397320,1.79278348,0.00303043,0.08892504,0.00594383,0.74558860,0.47541918,0.26906618
-4.94347174,3.10715887,1.21875954,1.76783605,0.00291582,0.08904118,0.00600914,0.73955529,0.47827372,0.26891997
-4.93746873,3.06753456,1.20168804,1.73942366,0.00281457,0.08934497,0.00607476,0.73241690,0.48077158,0.26876029
-4.93146573,3.02307051,1.18277315,1.70755639,0.00272647,0.08978399,0.00613871,0.72417247,0.48278833,0.26850084
-4.92546273,2.97364909,1.16201928,1.67227140,0.00265080,0.09030205,0.00619863,0.71480691,0.48418578,0.26804815
-4.91945973,2.91915871,1.13942316,1.63363321,0.00258643,0.09084074,0.00625192,0.70429297,0.48481635,0.26730454
-4.91345673,2.85950362,1.11497761,1.59173455,0.00253190,0.09134111,0.00629587,0.69259450,0.48452825,0.26617151
-4.90745373,2.79461621,1.08867663,1.54669787,0.00248545,0.09174553,0.00632776,0.67967088,0.48317139,0.26455342
-4.90145073,2.72447108,1.06052154,1.49867725,0.00244513,0.09199966,0.00634509,0.66548228,0.48060357,0.26236137
-4.89544772,2.64910011,1.03052775,1.44786060,0.00240889,0.09205431,0.00634564,0.64999555,0.47669690,0.25951706
-4.88944472,2.56860752,0.99873176,1.39447177,0.00237468,0.09186732,0.00632766,0.63319028,0.47134401,0.25595646
-4.88344172,2.48318371,0.96519788,1.33877222,0.00234047,0.09140526,0.00628998,0.61506469,0.46446381,0.25163312
-4.87743872,2.39311697,0.93002425,1.28106195,0.00230440,0.09064483,0.00623208,0.59564096,0.45600639,0.24652097
-4.87143572,2.29880190,0.89334764,1.22167928,0.00226480,0.08957405,0.00615418,0.57496967,0.44595697,0.24061638
-4.86543272,2.20074384,0.85534668,1.16099928,0.00222027,0.08819301,0.00605726,0.55313297,0.43433852,0.23393952
-4.85942971,2.09955859,0.81624320,1.09943054,0.00216968,0.08651425,0.00594303,0.53024634,0.42121295,0.22653479
-4.85342671,1.99596712,0.77630150,1.03741029,0.00211225,0.08456275,0.00581393,0.50645872,0.40668075,0.21847037
-4.84742371,1.89078528,0.73582546,0.97539784,0.00204753,0.08237546,0.00567300,0.48195102,0.39087916,0.20983690
-4.84142071,1.78490867,0.69515358,0.91386642,0.00197539,0.08000047,0.00552378,0.45693292,0.37397877,0.20074528
-4.83541771,1.67929326,0.65465204,0.85329380,0.00189605,0.07749576,0.00537020,0.43163833,0.35617886,0.19132381
-4.82941471,1.57493261,0.61470616,0.79415193,0.00180998,0.07492769,0.00521638,0.40631945,0.33770156,0.18171464
-4.82341171,1.47283260,0.57571057,0.73689609,0.00171794,0.07236920,0.00506650,0.38123994,0.31878521,0.17206978
-4.81740870,1.37398485,0.53805859,0.68195401,0.00162088,0.06989779,0.00492458,0.35666733,0.29967715,0.16254683
-4.81140570,1.27933997,0.50213113,0.62971541,0.00151991,0.06759349,0.00479436,0.33286526,0.28062625,0.15330453
-4.80540270,1.18978185,0.46828586,0.58052248,0.00141627,0.06553660,0.00467911,0.31008561,0.26187557,0.14449842
-4.79939970,1.10610411,0.43684688,0.53466181,0.00131123,0.06380562,0.00458154,0.28856119,0.24365547,0.13627658
-4.79339670,1.02898953,0.40809537,0.49235793,0.00120610,0.06247516,0.00450364,0.26849904,0.22617731,0.12877582
-4.78739370,0.95899343,0.38226177,0.45376894,0.00110214,0.06161399,0.00444664,0.25007471,0.20962810,0.12211815
-4.78139070,0.89653145,0.35951944,0.41898432,0.00100054,0.06128327,0.00441098,0.23342778,0.19416633,0.11640792
-4.77538769,0.84187202,0.33998040,0.38802498,0.00090240,0.06153495,0.00439629,0.21865869,0.17991886,0.11172938
-4.76938469,0.79513384,0.32369305,0.36084553,0.00080869,0.06241047,0.00440143,0.20582697,0.16697917,0.10814500
-4.76338169,0.75628805,0.31064190,0.33733865,0.00072025,0.06393962,0.00442459,0.19495091,0.15540684,0.10569422
-4.75737869,0.72516498,0.30074955,0.31734135,0.00063777,0.06613968,0.00446338,0.18600867,0.14522822,0.10439298
-4.75137569,0.70146498,0.29388050,0.30064273,0.00056180,0.06901487,0.00451496,0.17894069,0.13643820,0.10423369
-4.74537269,0.68477272,0.28984689,0.28699303,0.00049277,0.07255602,0.00457623,0.17365327,0.12900287,0.10518585
-4.73936968,0.67457451,0.28841586,0.27611356,0.00043100,0.07674054,0.00464399,0.17002322,0.12286311,0.10719711
-4.73336668,0.67027771,0.28931825,0.26770699,0.00037671,0.08153267,0.00471513,0.16790328,0.11793860,0.11019482
-4.72736368,0.67123171,0.29225852,0.26146782,0.00033006,0.08688404,0.00478682,0.16712831,0.11413234,0.11408801
-4.72136068,0.67674960,0.29692529,0.25709247,0.00029114,0.09273445,0.00485667,0.16752170,0.11133541,0.11876972
-4.71535768,0.68613004,0.30300252,0.25428874,0.00026007,0.09901308,0.00492294,0.16890214,0.10943176,0.12411972
-4.70935468,0.69867846,0.31018059,0.25278438,0.00023696,0.10563983,0.00498461,0.17109027,0.10830282,0.13000742
-4.70335168,0.71372707,0.31816720,0.25233434,0.00022195,0.11252703,0.00504156,0.17391507,0.10783200,0.13629509
-4.69734867,0.73065317,0.32669757,0.25272674,0.00021528,0.11958137,0.00509459,0.17721980,0.10790866,0.14284118
-4.69134567,0.74889508,0.33554357,0.25378714,0.00021723,0.12670603,0.00514546,0.18086721,0.10843175,0.14950379
-4.68534267,0.76796544,0.34452148,0.25538126,0.00022821,0.13380298,0.00519690,0.18474394,0.10931272,0.15614408
-4.67933967,0.78746131,0.35349793,0.25741591,0.00024871,0.14077534,0.00525250,0.18876381,0.11047796,0.16262967
-4.67333667,0.80707084,0.36239391,0.25983826,0.00027937,0.14752981,0.00531667,0.19287003,0.11187047,0.16883780
-4.66733367,0.82657635,0.37118643,0.26263346,0.00032091,0.15397894,0.00539444,0.19703603,0.11345084,0.17465825
-4.66133067,0.84585349,0.37990780,0.26582076,0.00037415,0.16004333,0.00549128,0.20126503,0.11519753,0.17999588
-4.65532766,0.86486673,0.38864237,0.26944819,0.00044000,0.16565351,0.00561290,0.20558822,0.11710648,0.18477260
-4.64932466,0.88366105,0.39752086,0.27358614,0.00051941,0.17075143,0.00576498,0.21006168,0.11918992,0.18892892
-4.64332166,0.90235030,0.40671237,0.27831999,0.00061337,0.17529166,0.00595290,0.21476201,0.12147467,0.19242472
-4.63731866,0.92110237,0.41641422,0.28374214,0.00072284,0.17924197,0.00618151,0.21978093,0.12399975,0.19523938
