energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.00450225,1.26280789,0.00004021,0.04139190,0.35151347,0.63072620,0.28470514,0.00000000,0.41606596,0.26499266
-2.99849925,1.30675425,0.00004784,0.04237043,0.36886823,0.63549821,0.30020133,0.00000000,0.43580141,0.28355031
-2.99249625,1.35308465,0.00005692,0.04342048,0.38727229,0.64211376,0.31686576,0.00000000,0.45508181,0.30255886
-2.98649325,1.40113812,0.00006763,0.04452110,0.40653359,0.65024911,0.33448144,0.00000000,0.47376375,0.32187108
-2.98049025,1.45025349,0.00008010,0.04564963,0.42644309,0.65958159,0.35280839,0.00000000,0.49173042,0.34133569
-2.97448724,1.49978284,0.00009452,0.04678233,0.44677685,0.66979659,0.37158723,0.00000000,0.50889457,0.36080000
-2.96848424,1.54910242,0.00011103,0.04789493,0.46729829,0.68059303,0.39054318,0.00000000,0.52519986,0.38011227
-2.96248124,1.59762120,0.00012978,0.04896322,0.48776055,0.69168723,0.40939051,0.00000000,0.54062050,0.39912387
-2.95647824,1.64478662,0.00015089,0.04996355,0.50790900,0.70281519,0.42783731,0.00000000,0.55515901,0.41769097
-2.95047524,1.69008796,0.00017445,0.05087336,0.52748390,0.71373353,0.44559065,0.00000000,0.56884243,0.43567604
-2.94447224,1.73305754,0.00020052,0.05167160,0.54622344,0.72421929,0.46236191,0.00000000,0.58171707,0.45294878
-2.93846923,1.77327019,0.00022910,0.05233909,0.56386689,0.73406890,0.47787221,0.00000000,0.59384218,0.46938697
-2.93246623,1.81034146,0.00026016,0.05285886,0.58015824,0.74309668,0.49185786,0.00000000,0.60528304,0.48487688
-2.92646323,1.84392530,0.00029358,0.05321637,0.59485004,0.75113316,0.50407568,0.00000000,0.61610378,0.49931365
-2.92046023,1.87371165,0.00032920,0.05339975,0.60770752,0.75802354,0.51430798,0.00000000,0.62636055,0.51260155
-2.91445723,1.89942446,0.00036676,0.05339987,0.61851300,0.76362660,0.52236718,0.00000000,0.63609548,0.52465425
-2.90845423,1.92082076,0.00040595,0.05321047,0.62707032,0.76781416,0.52809983,0.00000000,0.64533184,0.53539522
-2.90245123,1.93769074,0.00044638,0.05282814,0.63320935,0.77047124,0.53138988,0.00000000,0.65407077,0.54475829
-2.89644822,1.94985939,0.00048759,0.05225233,0.63679029,0.77149705,0.53216125,0.00000000,0.66228973,0.55268842
-2.89044522,1.95718931,0.00052905,0.05148528,0.63770764,0.77080652,0.53037937,0.00000000,0.66994297,0.55914265
-2.88444222,1.95958472,0.00057019,0.05053188,0.63589367,0.76833244,0.52605185,0.00000000,0.67696381,0.56409121
-2.87843922,1.95699625,0.00061039,0.04939958,0.63132119,0.76402792,0.51922810,0.00000000,0.68326864,0.56751875
-2.87243622,1.94942606,0.00064901,0.04809821,0.62400550,0.75786892,0.50999795,0.00000000,0.68876237,0.56942558
-2.86643322,1.93693268,0.00068540,0.04663977,0.61400527,0.74985654,0.49848935,0.00000000,0.69334500,0.56982866
-2.86043022,1.91963510,0.00071891,0.04503823,0.60142239,0.74001893,0.48486508,0.00000000,0.69691867,0.56876250
-2.85442721,1.89771538,0.00074893,0.04330927,0.58640063,0.72841243,0.46931874,0.00000000,0.69939489,0.56627949
-2.84842421,1.87141943,0.00077489,0.04147004,0.56912308,0.71512178,0.45207004,0.00000000,0.70070128,0.56244987
-2.84242121,1.84105553,0.00079628,0.03953888,0.54980851,0.70025934,0.43335950,0.00000000,0.70078747,0.55736089
-2.83641821,1.80699023,0.00081269,0.03753504,0.52870666,0.68396317,0.41344283,0.00000000,0.69962963,0.55111554
-2.83041521,1.76964185,0.00082379,0.03547835,0.50609255,0.66639399,0.39258509,0.00000000,0.69723336,0.54383042
-2.82441221,1.72947144,0.00082938,0.03338897,0.48226018,0.64773125,0.37105479,0.00000000,0.69363476,0.53563311
-2.81840920,1.68697182,0.00082934,0.03128702,0.45751565,0.62816831,0.34911820,0.00000000,0.68889965,0.52665900
-2.81240620,1.64265498,0.00082372,0.02919236,0.43217003,0.60790713,0.32703391,0.00000000,0.68312085,0.51704778
-2.80640320,1.59703870,0.00081266,0.02712428,0.40653226,0.58715269,0.30504789,0.00000000,0.67641393,0.50693979
-2.80040020,1.55063306,0.00079643,0.02510122,0.38090231,0.56610746,0.28338915,0.00000000,0.66891167,0.49647243
-2.79439720,1.50392768,0.00077541,0.02314059,0.35556486,0.54496630,0.26226616,0.00000000,0.66075760,0.48577688
-2.78839420,1.45738049,0.00075010,0.02125856,0.33078374,0.52391199,0.24186392,0.00000000,0.65209913,0.47497542
-2.78239120,1.41140878,0.00072107,0.01946993,0.30679723,0.50311175,0.22234212,0.00000000,0.64308092,0.46417945
-2.77638819,1.36638311,0.00068898,0.01778802,0.28381458,0.48271491,0.20383394,0.00000000,0.63383871,0.45348850
-2.77038519,1.32262446,0.00065455,0.01622466,0.26201357,0.46285188,0.18644584,0.00000000,0.62449433,0.44299019
-2.76438219,1.28040500,0.00061853,0.01479017,0.24153935,0.44363437,0.17025818,0.00000000,0.61515221,0.43276135
-2.75837919,1.23995234,0.00058174,0.01349345,0.22250447,0.42515701,0.15532653,0.00000000,0.60589759,0.42287018
-2.75237619,1.20145702,0.00054498,0.01234208,0.20499007,0.40750002,0.14168365,0.00000000,0.59679671,0.41337930
-2.74637319,1.16508289,0.00050909,0.01134247,0.18904805,0.39073296,0.12934205,0.00000000,0.58789899,0.40434966
-2.74037019,1.13097967,0.00047487,0.01050005,0.17470411,0.37491915,0.11829689,0.00000000,0.57924107,0.39584485
-2.73436718,1.09929682,0.00044315,0.00981944,0.16196151,0.36012047,0.10852917,0.00000000,0.57085257,0.38793577
-2.72836418,1.07019798,0.00041472,0.00930467,0.15080522,0.34640230,0.10000901,0.00000000,0.56276310,0.38070514
-2.72236118,1.04387478,0.00039038,0.00895935,0.14120637,0.33383825,0.09269893,0.00000000,0.55501026,0.37425157
-2.71635818,1.02055926,0.00037091,0.00878680,0.13312670,0.32251424,0.08655689,0.00000000,0.54764794,0.36869296
-2.71035518,1.00053381,0.00035708,0.00879022,0.12652279,0.31253186,0.08153911,0.00000000,0.54075449,0.36416870
-2.70435218,0.98413799,0.00034965,0.00897265,0.12134993,0.30401055,0.07760240,0.00000000,0.53444014,0.36084072
-2.69834917,0.97177141,0.00034942,0.00933705,0.11756540,0.29708856,0.07470607,0.00000000,0.52885313,0.35889288
-2.69234617,0.96389240,0.00035716,0.00988614,0.11513108,0.29192256,0.07281327,0.00000000,0.52418401,0.35852877
-2.68634317,0.96101198,0.00037369,0.01062227,0.11401528,0.28868577,0.07189183,0.00000000,0.52066771,0.35996788
-2.68034017,0.96368336,0.00039982,0.01154719,0.11419368,0.28756470,0.07191439,0.00000000,0.51858301,0.36344004
-2.67433717,0.97248696,0.00043639,0.01266175,0.11564946,0.28875459,0.07285820,0.00000000,0.51824921,0.36917839
-2.66833417,0.98801152,0.00048428,0.01396556,0.11837260,0.29245368,0.07470422,0.00000000,0.52001980,0.37741109
-2.66233117,1.01083187,0.00054434,0.01545661,0.12235843,0.29885643,0.07743603,0.00000000,0.52427333,0.38835196
-2.65632816,1.04148410,0.00061745,0.01713090,0.12760555,0.30814611,0.08103824,0.00000000,0.53140144,0.40219050
-2.65032516,1.08043924,0.00070446,0.01898205,0.13411318,0.32048680,0.08549485,0.00000000,0.54179460,0.41908161
-2.64432216,1.12807629,0.00080617,0.02100100,0.14187827,0.33601530,0.09078741,0.00000000,0.55582574,0.43913552
-2.63831916,1.18465588,0.00092333,0.02317575,0.15089230,0.35483310,0.09689329,0.00000000,0.57383264,0.46240827
-2.63231616,1.25029556,0.00105656,0.02549117,0.16113820,0.37699877,0.10378408,0.00000000,0.59609943,0.48889324
-2.62631316,1.32494794,0.00120636,0.02792901,0.17258735,0.40252100,0.11142421,0.00000000,0.62283823,0.51851415
-2.62031016,1.40838253,0.00137305,0.03046791,0.18519700,0.43135271,0.11976995,0.00000000,0.65417151,0.55111982
-2.61430715,1.50017241,0.00155672,0.03308370,0.19890815,0.46338624,0.12876880,0.00000000,0.69011622,0.58648108
-2.60830415,1.59968635,0.00175719,0.03574973,0.21364404,0.49845002,0.13835937,0.00000000,0.73057031,0.62429006
-2.60230115,1.70608696,0.00197397,0.03843739,0.22930937,0.53630684,0.14847168,0.00000000,0.77530251,0.66416189
-2.59629815,1.81833543,0.00220622,0.04111676,0.24579032,0.57665383,0.15902802,0.00000000,0.82394611,0.70563910
-2.59029515,1.93520277,0.00245273,0.04375730,0.26295533,0.61912421,0.16994414,0.00000000,0.87599722,0.74819845
-2.58429215,2.05528769,0.00271187,0.04632871,0.28065671,0.66329097,0.18113091,0.00000000,0.93081791,0.79126019
-2.57828914,2.17704067,0.00298159,0.04880175,0.29873287,0.70867230,0.19249619,0.00000000,0.98764460,0.83419957
-2.57228614,2.29879366,0.00325941,0.05114908,0.31701135,0.75473883,0.20394694,0.00000000,1.04560157,0.87636009
-2.56628314,2.41879474,0.00354245,0.05334605,0.33531219,0.80092249,0.21539137,0.00000000,1.10371938,0.91706837
-2.56028014,2.53524661,0.00382744,0.05537141,0.35345176,0.84662678,0.22674101,0.00000000,1.16095788,0.95564994
-2.55427714,2.64634781,0.00411076,0.05720788,0.37124673,0.89123828,0.23791259,0.00000000,1.21623297,0.99144567
-2.54827414,2.75033542,0.00438852,0.05884259,0.38851802,0.93413905,0.24882970,0.00000000,1.26844643,1.02382813
-2.54227114,2.84552777,0.00465663,0.06026731,0.40509465,0.97471965,0.25942388,0.00000000,1.31651746,1.05221745
-2.53626813,2.93036583,0.00491089,0.06147849,0.42081716,1.01239232,0.26963540,0.00000000,1.35941512,1.07609622
-2.53026513,3.00345178,0.00514708,0.06247710,0.43554054,1.04660400,0.27941342,0.00000000,1.39619000,1.09502267
-2.52426213,3.06358356,0.00536110,0.06326827,0.44913661,1.07684881,0.28871557,0.00000000,1.42600420,1.10864208
-2.51825913,3.10978415,0.00554906,0.06386081,0.46149555,1.10267951,0.29750711,0.00000000,1.44815803,1.11669567
-2.51225613,3.14132456,0.00570742,0.06426647,0.47252687,1.12371767,0.30575950,0.00000000,1.46211257,1.11902693
-2.50625313,3.15773985,0.00583308,0.06449918,0.48215943,1.13966210,0.31344873,0.00000000,1.46750693,1.11558501
-2.50025013,3.15883758,0.00592349,0.06457423,0.49034097,1.15029549,0.32055326,0.00000000,1.46416955,1.10642525
-2.49424712,3.14469861,0.00597677,0.06450737,0.49703687,1.15548873,0.32705196,0.00000000,1.45212307,1.09170673
-2.48824412,3.11567023,0.00599171,0.06431400,0.50222856,1.15520313,0.33292211,0.00000000,1.43158251,1.07168692
-2.48224112,3.07235213,0.00596790,0.06400842,0.50591159,1.14949031,0.33813751,0.00000000,1.40294696,1.04671380
-2.47623812,3.01557588,0.00590571,0.06360319,0.50809363,1.13848985,0.34266714,0.00000000,1.36678510,1.01721562
-2.47023512,2.94637881,0.00580629,0.06310871,0.50879248,1.12242495,0.34647427,0.00000000,1.32381532,0.98368878
-2.46423212,2.86597350,0.00567158,0.06253291,0.50803441,1.10159624,0.34951619,0.00000000,1.27488129,0.94668416
-2.45822911,2.77571413,0.00550423,0.06188119,0.50585290,1.07637407,0.35174474,0.00000000,1.22092406,0.90679252
-2.45222611,2.67706100,0.00530754,0.06115658,0.50228787,1.04718968,0.35310752,0.00000000,1.16295209,0.86462945
-2.44622311,2.57154476,0.00508540,0.06036007,0.49738564,1.01452562,0.35354992,0.00000000,1.10201013,0.82082034
-2.44022011,2.46073145,0.00484213,0.05949111,0.49119947,0.97890572,0.35301774,0.00000000,1.03914864,0.77598591
-2.43421711,2.34618969,0.00458244,0.05854831,0.48379072,0.94088522,0.35146040,0.00000000,0.97539458,0.73072872
-2.42821411,2.22946099,0.00431126,0.05753017,0.47523057,0.90104110,0.34883449,0.00000000,0.91172488,0.68562109
-2.42221111,2.11203394,0.00403368,0.05643592,0.46560216,0.85996318,0.34510757,0.00000000,0.84904338,0.64119475
-2.41620810,1.99532287,0.00375477,0.05526639,0.45500286,0.81824599,0.34026188,0.00000000,0.78816186,0.59793237
-2.41020510,1.88065126,0.00347956,0.05402473,0.44354663,0.77648176,0.33429780,0.00000000,0.72978578,0.55626125
-2.40420210,1.76923983,0.00321289,0.05271720,0.43136614,0.73525429,0.32723684,0.00000000,0.67450480,0.51654904
-2.39819910,1.66219926,0.00295936,0.05135362,0.41861433,0.69513403,0.31912391,0.00000000,0.62278816,0.47910167
-2.39219610,1.56052695,0.00272327,0.04994784,0.40546546,0.65667396,0.31002879,0.00000000,0.57498467,0.44416311
-2.38619310,1.46510722,0.00250858,0.04851788,0.39211511,0.62040626,0.30004656,0.00000000,0.53132690,0.41191698
-2.38019010,1.37671440,0.00231887,0.04708586,0.37877930,0.58683956,0.28929703,0.00000000,0.49193904,0.38248966
-2.37418709,1.29601771,0.00215731,0.04567776,0.36569245,0.55645643,0.27792304,0.00000000,0.45684781,0.35595456
-2.36818409,1.22358744,0.00202667,0.04432287,0.35310422,0.52971098,0.26608780,0.00000000,0.42599556,0.33233736
-2.36218109,1.15990134,0.00192930,0.04305312,0.34127519,0.50702628,0.25397126,0.00000000,0.39925497,0.31162177
-2.35617809,1.10535073,0.00186713,0.04190213,0.33047161,0.48879138,0.24176574,0.00000000,0.37644441,0.29375556
-2.35017509,1.06024564,0.00184166,0.04090421,0.32095919,0.47535786,0.22967086,0.00000000,0.35734335,0.27865662
-2.34417209,1.02481847,0.00185399,0.04009318,0.31299630,0.46703569,0.21788820,0.00000000,0.34170718,0.26621863
-2.33816908,0.99922603,0.00190474,0.03950114,0.30682667,0.46408852,0.20661568,0.00000000,0.32928068,0.25631636
-2.33216608,0.98354969,0.00199411,0.03915729,0.30267196,0.46672832,0.19604205,0.00000000,0.31980993,0.24881030
-2.32616308,0.97779378,0.00212180,0.03908671,0.30072440,0.47510961,0.18634164,0.00000000,0.31305203,0.24355050
-2.32016008,0.98188242,0.00228701,0.03930929,0.30113987,0.48932338,0.17766951,0.00000000,0.30878264,0.24037981
-2.31415708,0.99565503,0.00248841,0.03983875,0.30403159,0.50939094,0.17015727,0.00000000,0.30680098,0.23913621
-2.30815408,1.01886118,0.00272411,0.04068183,0.30946475,0.53525815,0.16390964,0.00000000,0.30693249,0.23965458
-2.30215108,1.05115512,0.00299164,0.04183776,0.31745222,0.56679007,0.15900183,0.00000000,0.30902908,0.24176781
-2.29614807,1.09209065,0.00328790,0.04329785,0.32795159,0.60376671,0.15547783,0.00000000,0.31296729,0.24530756
-2.29014507,1.14111700,0.00360920,0.04504540,0.34086366,0.64587985,0.15334956,0.00000000,0.31864458,0.25010456
-2.28414207,1.19757615,0.00395126,0.04705584,0.35603244,0.69273157,0.15259698,0.00000000,0.32597411,0.25598889
-2.27813907,1.26070225,0.00430920,0.04929711,0.37324664,0.74383454,0.15316897,0.00000000,0.33487844,0.26279007
-2.27213607,1.32962357,0.00467764,0.05173029,0.39224285,0.79861436,0.15498507,0.00000000,0.34528253,0.27033740
-2.26613307,1.40336719,0.00505076,0.05431046,0.41271004,0.85641412,0.15793782,0.00000000,0.35710652,0.27846031
-2.26013007,1.48086685,0.00542238,0.05698772,0.43429555,0.91650127,0.16189575,0.00000000,0.37025875,0.28698902
-2.25412706,1.56097388,0.00578612,0.05970839,0.45661223,0.97807669,0.16670687,0.00000000,0.38462940,0.29575550
-2.24812406,1.64247122,0.00613549,0.06241637,0.47924664,1.04028610,0.17220251,0.00000000,0.40008511,0.30459455
-2.24212106,1.72409033,0.00646407,0.06505447,0.50176807,1.10223334,0.17820150,0.00000000,0.41646495,0.31334525
-2.23611806,1.80453070,0.00676569,0.06756591,0.52373810,1.16299563,0.18451443,0.00000000,0.43357800,0.32185248
-2.23011506,1.88248146,0.00703458,0.06989570,0.54472047,1.22164011,0.19094812,0.00000000,0.45120257,0.32996854
-2.22411206,1.95664462,0.00726552,0.07199204,0.56429106,1.27724169,0.19731000,0.00000000,0.46908733,0.33755478
-2.21810905,2.02575933,0.00745400,0.07380758,0.58204750,1.32890143,0.20341236,0.00000000,0.48695425,0.34448318
-2.21210605,2.08862646,0.00759638,0.07530057,0.59761843,1.37576517,0.20907652,0.00000000,0.50450321,0.35063776
-2.20610305,2.14413290,0.00768996,0.07643585,0.61067188,1.41704187,0.21413662,0.00000000,0.52141823,0.35591575
-2.20010005,2.19127476,0.00773307,0.07718562,0.62092277,1.45202122,0.21844311,0.00000000,0.53737495,0.36022857
-2.19409705,2.22917897,0.00772511,0.07753008,0.62813918,1.48008978,0.22186587,0.00000000,0.55204908,0.36350248
-2.18809405,2.25712250,0.00766658,0.07745771,0.63214726,1.50074554,0.22429672,0.00000000,0.56512560,0.36567907
-2.18209105,2.27454865,0.00755901,0.07696552,0.63283468,1.51361003,0.22565156,0.00000000,0.57630801,0.36671536
-2.17608804,2.28108004,0.00740494,0.07605886,0.63015253,1.51843795,0.22587177,0.00000000,0.58532760,0.36658384
-2.17008504,2.27652764,0.00720776,0.07475123,0.62411557,1.51512372,0.22492506,0.00000000,0.59195205,0.36527229
-2.16408204,2.26089576,0.00697166,0.07306371,0.61480093,1.50370477,0.22280569,0.00000000,0.59599316,0.36278347
-2.15807904,2.23438265,0.00670145,0.07102435,0.60234524,1.48436149,0.21953402,0.00000000,0.59731332,0.35913482
-2.15207604,2.19737670,0.00640238,0.06866731,0.58694033,1.45741361,0.21515538,0.00000000,0.59583042,0.35435800
-2.14607304,2.15044817,0.00608000,0.06603195,0.56882769,1.42331319,0.20973845,0.00000000,0.59152108,0.34849855
-2.14007004,2.09433678,0.00574001,0.06316178,0.54829170,1.38263430,0.20337294,0.00000000,0.58442197,0.34161542
-2.13406703,2.02993525,0.00538806,0.06010335,0.52565209,1.33605971,0.19616690,0.00000000,0.57462920,0.33378052
-2.12806403,1.95826940,0.00502963,0.05690513,0.50125570,1.28436484,0.18824356,0.00000000,0.56229589,0.32507814
-2.12206103,1.88047510,0.00466991,0.05361637,0.47546785,1.22839968,0.17973789,0.00000000,0.54762784,0.31560431
-2.11605803,1.79777295,0.00431369,0.05028600,0.44866354,1.16906896,0.17079291,0.00000000,0.53087767,0.30546591
-2.11005503,1.71144114,0.00396525,0.04696160,0.42121886,1.10731139,0.16155598,0.00000000,0.51233751,0.29477963
-2.10405203,1.62278746,0.00362837,0.04368841,0.39350273,1.04407847,0.15217506,0.00000000,0.49233061,0.28367055
-2.09804902,1.53312113,0.00330623,0.04050847,0.36586927,0.98031372,0.14279509,0.00000000,0.47120219,0.27227054
-2.09204602,1.44372533,0.00300145,0.03745990,0.33865093,0.91693278,0.13355468,0.00000000,0.44930970,0.26071626
-2.08604302,1.35583126,0.00271610,0.03457627,0.31215272,0.85480516,0.12458303,0.00000000,0.42701316,0.24914695
-2.08004002,1.27059441,0.00245172,0.03188612,0.28664741,0.79473811,0.11599736,0.00000000,0.40466557,0.23770188
-2.07403702,1.18907382,0.00220936,0.02941265,0.26237200,0.73746315,0.10790072,0.00000000,0.38260397,0.22651772
-2.06803402,1.11221492,0.00198967,0.02717353,0.23952544,0.68362547,0.10038044,0.00000000,0.36114124,0.21572580
-2.06203102,1.04083627,0.00179295,0.02518091,0.21826750,0.63377673,0.09350698,0.00000000,0.34055911,0.20544940
-2.05602801,0.97562084,0.00161923,0.02344147,0.19871890,0.58837098,0.08733351,0.00000000,0.32110234,0.19580124
-2.05002501,0.91711167,0.00146831,0.02195673,0.18096255,0.54776414,0.08189589,0.00000000,0.30297445,0.18688120
-2.04402201,0.86571211,0.00133988,0.02072335,0.16504573,0.51221645,0.07721326,0.00000000,0.28633489,0.17877454
-2.03801901,0.82169049,0.00123353,0.01973366,0.15098316,0.48189798,0.07328913,0.00000000,0.27129791,0.17155054
-2.03201601,0.78518867,0.00114887,0.01897616,0.13876081,0.45689653,0.07011282,0.00000000,0.25793281,0.16526177
-2.02601301,0.75623419,0.00108552,0.01843622,0.12834014,0.43722765,0.06766133,0.00000000,0.24626583,0.15994403
-2.02001001,0.73475522,0.00104322,0.01809673,0.11966277,0.42284603,0.06590146,0.00000000,0.23628328,0.15561681
-2.01400700,0.72059751,0.00102178,0.01793884,0.11265526,0.41365775,0.06479213,0.00000000,0.22793582,0.15228453
-2.00800400,0.71354255,0.00102119,0.01794267,0.10723381,0.40953267,0.06428686,0.00000000,0.22114369,0.14993808
-2.00200100,0.71332579,0.00104157,0.01808806,0.10330886,0.41031629,0.06433617,0.00000000,0.21580267,0.14855701
-1.99599800,0.71965416,0.00108320,0.01835524,0.10078922,0.41584041,0.06488995,0.00000000,0.21179028,0.14811182
-1.98999500,0.73222173,0.00114651,0.01872544,0.09958567,0.42593211,0.06589970,0.00000000,0.20897225,0.14856643
-1.98399200,0.75072283,0.00123203,0.01918149,0.09961402,0.44042035,0.06732041,0.00000000,0.20720872,0.14988059
-1.97798899,0.77486171,0.00134040,0.01970823,0.10079729,0.45914002,0.06911223,0.00000000,0.20635999,0.15201210
-1.97198599,0.80435829,0.00147229,0.02029286,0.10306713,0.48193301,0.07124162,0.00000000,0.20629162,0.15491856
-1.96598299,0.83894962,0.00162835,0.02092518,0.10636444,0.50864631,0.07368218,0.00000000,0.20687862,0.15855868
-1.95997999,0.87838697,0.00180919,0.02159763,0.11063898,0.53912726,0.07641488,0.00000000,0.20800855,0.16289299
-1.95397699,0.92242876,0.00201524,0.02230526,0.11584837,0.57321618,0.07942793,0.00000000,0.20958359,0.16788387
-1.94797399,0.97082981,0.00224673,0.02304556,0.12195614,0.61073680,0.08271608,0.00000000,0.21152139,0.17349498
-1.94197099,1.02332763,0.00250359,0.02381812,0.12892929,0.65148532,0.08627956,0.00000000,0.21375478,0.17969013
-1.93596798,1.07962677,0.00278539,0.02462427,0.13673529,0.69521862,0.09012259,0.00000000,0.21623053,0.18643162
-1.92996498,1.13938253,0.00309124,0.02546654,0.14533879,0.74164267,0.09425162,0.00000000,0.21890723,0.19367832
-1.92396198,1.20218508,0.00341977,0.02634814,0.15469820,0.79040209,0.09867336,0.00000000,0.22175250,0.20138361
-1.91795898,1.26754569,0.00376903,0.02727241,0.16476233,0.84107164,0.10339273,0.00000000,0.22473987,0.20949344
-1.91195598,1.33488614,0.00413648,0.02824220,0.17546733,0.89315066,0.10841079,0.00000000,0.22784540,0.21794458
-1.90595298,1.40353261,0.00451900,0.02925938,0.18673418,0.94606120,0.11372281,0.00000000,0.23104458,0.22666348
-1.89994997,1.47271506,0.00491282,0.03032439,0.19846673,0.99915033,0.11931664,0.00000000,0.23430942,0.23556576
-1.89394697,1.54157268,0.00531364,0.03143582,0.21055073,1.05169715,0.12517136,0.00000000,0.23760626,0.24455647
-1.88794397,1.60916575,0.00571661,0.03259024,0.22285366,1.10292436,0.13125638,0.00000000,0.24089424,0.25353128
-1.88194097,1.67449390,0.00611644,0.03378199,0.23522565,1.15201446,0.13753104,0.00000000,0.24412467,0.26237850
-1.87593797,1.73652011,0.00650748,0.03500329,0.24750143,1.19812984,0.14394475,0.00000000,0.24724125,0.27098205
-1.86993497,1.79419966,0.00688388,0.03624428,0.25950325,1.24043629,0.15043761,0.00000000,0.25018123,0.27922498
-1.86393197,1.84651268,0.00723967,0.03749342,0.27104469,1.27812863,0.15694164,0.00000000,0.25287730,0.28699368
-1.85792896,1.89249882,0.00756897,0.03873776,0.28193521,1.31045757,0.16338234,0.00000000,0.25526015,0.29418230
-1.85192596,1.93129217,0.00786609,0.03996344,0.29198534,1.33675629,0.16968080,0.00000000,0.25726151,0.30069724
-1.84592296,1.96215465,0.00812573,0.04115624,0.30101210,1.35646559,0.17575593,0.00000000,0.25881734,0.30646136
-1.83991996,1.98450615,0.00834311,0.04230203,0.30884464,1.36915616,0.18152707,0.00000000,0.25987113,0.31141768
-1.83391696,1.99794948,0.00851414,0.04338737,0.31532958,1.37454700,0.18691647,0.00000000,0.26037686,0.31553230
-1.82791396,2.00228908,0.00863549,0.04439990,0.32033612,1.37251875,0.19185185,0.00000000,0.26030158,0.31879633
-1.82191096,1.99754209,0.00870476,0.04532879,0.32376037,1.36312156,0.19626874,0.00000000,0.25962728,0.32122657
-1.81590795,1.98394144,0.00872050,0.04616501,0.32552895,1.34657674,0.20011250,0.00000000,0.25835208,0.32286513
-1.80990495,1.96193049,0.00868232,0.04690152,0.32560155,1.32327239,0.20334007,0.00000000,0.25649055,0.32377764
-1.80390195,1.93214976,0.00859084,0.04753332,0.32397245,1.29375300,0.20592115,0.00000000,0.25407316,0.32405043
-1.79789895,1.89541634,0.00844772,0.04805743,0.32067086,1.25870380,0.20783906,0.00000000,0.25114497,0.32378660
-1.79189595,1.85269712,0.00825559,0.04847269,0.31576015,1.21893044,0.20909102,0.00000000,0.24776361,0.32310144
-1.78589295,1.80507730,0.00801800,0.04877957,0.30933599,1.17533514,0.20968795,0.00000000,0.24399671,0.32211720
-1.77988994,1.75372580,0.00773932,0.04897980,0.30152350,1.12889049,0.20965394,0.00000000,0.23991906,0.32095779
-1.77388694,1.69985940,0.00742460,0.04907610,0.29247365,1.08061202,0.20902525,0.00000000,0.23560948,0.31974349
-1.76788394,1.64470724,0.00707946,0.04907178,0.28235891,1.03153082,0.20784907,0.00000000,0.23114796,0.31858616
-1.76188094,1.58947737,0.00670996,0.04897045,0.27136857,0.98266736,0.20618209,0.00000000,0.22661287,0.31758513
-1.75587794,1.53532682,0.00632240,0.04877577,0.25970373,0.93500746,0.20408891,0.00000000,0.22207880,0.31682396
-1.74987494,1.48333615,0.00592328,0.04849127,0.24757232,0.88948122,0.20164047,0.00000000,0.21761482,0.31636837
-1.74387194,1.43448948,0.00551908,0.04812026,0.23518428,0.84694553,0.19891250,0.00000000,0.21328353,0.31626527
-1.73786893,1.38966011,0.00511617,0.04766587,0.22274701,0.80817039,0.19598409,0.00000000,0.20914067,0.31654300
-1.73186593,1.34960199,0.00472074,0.04713113,0.21046133,0.77382927,0.19293639,0.00000000,0.20523552,0.31721263
-1.72586293,1.31494661,0.00433869,0.04651922,0.19851796,0.74449318,0.18985154,0.00000000,0.20161175,0.31827028
-1.71985993,1.28620460,0.00397558,0.04583376,0.18709463,0.72062828,0.18681168,0.00000000,0.19830881,0.31970013
-1.71385693,1.26377122,0.00363659,0.04507910,0.17635376,0.70259645,0.18389818,0.00000000,0.19536353,0.32147798
-1.70785393,1.24793469,0.00332653,0.04426067,0.16644082,0.69065816,0.18119094,0.00000000,0.19281188,0.32357506
-1.70185093,1.23888620,0.00304984,0.04338535,0.15748314,0.68497708,0.17876775,0.00000000,0.19069052,0.32596180
-1.69584792,1.23673054,0.00281061,0.04246171,0.14958928,0.68562577,0.17670363,0.00000000,0.18903821,0.32861132
-1.68984492,1.24149622,0.00261264,0.04150022,0.14284874,0.69259161,0.17507018,0.00000000,0.18789664,0.33150244
-1.68384192,1.25314435,0.00245946,0.04051331,0.13733190,0.70578279,0.17393468,0.00000000,0.18731070,0.33462201
-1.67783892,1.27157554,0.00235447,0.03951541,0.13309025,0.72503359,0.17335917,0.00000000,0.18732818,0.33796647
-1.67183592,1.29663454,0.00230094,0.03852267,0.13015662,0.75010896,0.17339932,0.00000000,0.18799858,0.34154253
-1.66583292,1.32811236,0.00230210,0.03755276,0.12854549,0.78070807,0.17410311,0.00000000,0.18937149,0.34536705
-1.65982991,1.36574617,0.00236124,0.03662436,0.12825321,0.81646704,0.17550941,0.00000000,0.19149416,0.34946621
-1.65382691,1.40921737,0.00248173,0.03575664,0.12925829,0.85696093,0.17764645,0.00000000,0.19440874,0.35387400
-1.64782391,1.45814835,0.00266710,0.03496867,0.13152155,0.90170535,0.18053037,0.00000000,0.19814922,0.35863027
-1.64182091,1.51209880,0.00292106,0.03427869,0.13498632,0.95015809,0.18416375,0.00000000,0.20273830,0.36377851
