energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.68784392,6.61342696,0.35392204,0.01319821,0.09631200,4.55120630,3.45375405,2.21830226
-5.68184092,6.56949031,0.35355128,0.01327296,0.09537926,4.50673844,3.41901796,2.20383188
-5.67583792,6.54227266,0.35485851,0.01337255,0.09457663,4.47403020,3.39104801,2.19696576
-5.66983492,6.53078201,0.35784678,0.01349762,0.09395543,4.45201192,3.36892717,2.19689469
-5.66383192,6.53406901,0.36251520,0.01364907,0.09356396,4.43964226,3.35181810,2.20280481
-5.65782891,6.55127416,0.36885863,0.01382807,0.09344597,4.43595600,3.33900211,2.21390813
-5.65182591,6.58165969,0.37686653,0.01403607,0.09363916,4.44010107,3.32990816,2.22946784
-5.64582291,6.62462581,0.38652097,0.01427479,0.09417396,4.45136372,3.32413129,2.24881793
-5.63981991,6.67971126,0.39779411,0.01454607,0.09507240,4.46918156,3.32144004,2.27137668
-5.63381691,6.74657914,0.41064507,0.01485182,0.09634734,4.49314475,3.32177317,2.29665410
-5.62781391,6.82498911,0.42501668,0.01519383,0.09800186,4.52298560,3.32522600,2.32425312
-5.62181091,6.91475804,0.44083204,0.01557362,0.10002899,4.55855796,3.33202747,2.35386516
-5.61580790,7.01571128,0.45799135,0.01599222,0.10241166,4.59980744,3.34250885,2.38526031
-5.60980490,7.12762732,0.47636898,0.01645002,0.10512295,4.64673447,3.35706586,2.41827311
-5.60380190,7.25017881,0.49581121,0.01694651,0.10812661,4.69935203,3.37611587,2.45278444
-5.59779890,7.38287330,0.51613472,0.01748011,0.11137781,4.75764047,3.40005235,2.48870095
-5.59179590,7.52499694,0.53712591,0.01804803,0.11482402,4.82150181,3.42919854,2.52593284
-5.58579290,7.67556470,0.55854147,0.01864610,0.11840625,4.89071591,3.46376292,2.56437146
-5.57978989,7.83328013,0.58010995,0.01926868,0.12206027,4.96490126,3.50379848,2.60386786
-5.57378689,7.99650785,0.60153473,0.01990869,0.12571805,5.04348242,3.54916816,2.64421354
-5.56778389,8.16326096,0.62249817,0.02055754,0.12930928,5.12566643,3.59951842,2.68512462
-5.56178089,8.33120550,0.64266710,0.02120530,0.13276294,5.21042975,3.65426234,2.72623033
-5.55577789,8.49768283,0.66169933,0.02184087,0.13600886,5.29651708,3.71257385,2.76706662
-5.54977489,8.65975029,0.67925137,0.02245214,0.13897932,5.38245247,3.77339342,2.80707551
-5.54377189,8.81423939,0.69498673,0.02302635,0.14161056,5.46656309,3.83544566,2.84561022
-5.53776888,8.95782976,0.70858496,0.02355041,0.14384422,5.54701463,3.89726807,2.88194617
-5.53176588,9.08713638,0.71975083,0.02401128,0.14562861,5.62185736,3.95725022,2.91529733
-5.52576288,9.19880655,0.72822337,0.02439638,0.14691996,5.68908069,4.01368142,2.94483710
-5.51975988,9.28962245,0.73378453,0.02469402,0.14768328,5.74667400,4.06480499,2.96972301
-5.51375688,9.35660476,0.73626688,0.02489377,0.14789320,5.79269077,4.10887659,2.98912367
-5.50775388,9.39711246,0.73556012,0.02498688,0.14753440,5.82531311,4.14422385,3.00224686
-5.50175088,9.40893393,0.73161607,0.02496653,0.14660196,5.84291346,4.16930457,3.00836728
-5.49574787,9.39036505,0.72445174,0.02482819,0.14510126,5.84411053,4.18276066,3.00685246
-5.48974487,9.34027020,0.71415037,0.02456971,0.14304773,5.82781676,4.18346530,2.99718563
-5.48374187,9.25812323,0.70086031,0.02419148,0.14046628,5.79327495,4.17056122,2.97898447
-5.47773887,9.14402624,0.68479164,0.02369639,0.13739048,5.74008260,4.14348831,2.95201466
-5.47173587,8.99870536,0.66621063,0.02308979,0.13386153,5.66820266,4.10199953,2.91619789
-5.46573287,8.82348369,0.64543222,0.02237928,0.12992698,5.57796061,4.04616459,2.87161391
-5.45972986,8.62023292,0.62281074,0.02157448,0.12563937,5.47002833,3.97636149,2.81849675
-5.45372686,8.39130619,0.59872930,0.02068671,0.12105470,5.34539574,3.89325680,2.75722542
-5.44772386,8.13945553,0.57358814,0.01972865,0.11623088,5.20533204,3.79777589,2.68830987
-5.44172086,7.86773823,0.54779252,0.01871387,0.11122617,5.05133877,3.69106481,2.61237296
-5.43571786,7.57941655,0.52174057,0.01765650,0.10609770,4.88509720,3.57444604,2.53012956
-5.42971486,7.27785564,0.49581163,0.01657076,0.10090013,4.70841273,3.44937030,2.44236387
-5.42371186,6.96642432,0.47035548,0.01547059,0.09568441,4.52315901,3.31736684,2.34990612
-5.41770885,6.64840291,0.44568301,0.01436930,0.09049680,4.33122431,3.17999439,2.25360979
-5.41170585,6.32690180,0.42205853,0.01327926,0.08537812,4.13446234,3.03879501,2.15433021
-5.40570285,6.00479367,0.39969407,0.01221162,0.08036326,3.93464943,2.89525249,2.05290543
-5.39969985,5.68466116,0.37874585,0.01117617,0.07548095,3.73344919,2.75075691,1.95013998
-5.39369685,5.36876119,0.35931301,0.01018118,0.07075374,3.53238561,2.60657611,1.84679178
-5.38769385,5.05900574,0.34143841,0.00923334,0.06619827,3.33282478,2.46383492,1.74356250
-5.38169085,4.75695844,0.32511171,0.00833778,0.06182572,3.13596498,2.32350212,1.64109117
-5.37568784,4.46384526,0.31027409,0.00749811,0.05764241,2.94283442,2.18638487,1.53995096
-5.36968484,4.18057717,0.29682472,0.00671652,0.05365050,2.75429570,2.05313007,1.44064859
-5.36368184,3.90778211,0.28462838,0.00599391,0.04984882,2.57105562,1.92423170,1.34362604
-5.35767884,3.64584354,0.27352391,0.00533004,0.04623363,2.39367894,1.80004307,1.24926387
-5.35167584,3.39494265,0.26333324,0.00472372,0.04279942,2.22260474,1.68079278,1.15788575
-5.34567284,3.15510167,0.25387032,0.00417295,0.03953966,2.05816391,1.56660315,1.06976360
-5.33966983,2.92622571,0.24494985,0.00367516,0.03644738,1.90059663,1.45750982,0.98512290
-5.33366683,2.70814136,0.23639535,0.00322731,0.03351571,1.75006875,1.35348154,0.90414786
-5.32766383,2.50063039,0.22804624,0.00282608,0.03073825,1.60668638,1.25443911,0.82698606
-5.32166083,2.30345767,0.21976386,0.00246799,0.02810935,1.47050819,1.16027265,0.75375262
-5.31565783,2.11639276,0.21143614,0.00214952,0.02562420,1.34155509,1.07085667,0.68453360
-5.30965483,1.93922513,0.20298090,0.00186718,0.02327891,1.21981739,0.98606259,0.61938877
-5.30365183,1.77177355,0.19434779,0.00161764,0.02107037,1.10525956,0.90576847,0.55835394
-5.29764882,1.61389010,0.18551894,0.00139769,0.01899613,0.99782290,0.82986596,0.50144277
-5.29164582,1.46545994,0.17650832,0.00120438,0.01705423,0.89742673,0.75826476,0.44864844
-5.28564282,1.32639784,0.16736017,0.00103496,0.01524293,0.80396829,0.69089472,0.39994524
-5.27963982,1.19664243,0.15814649,0.00088691,0.01356051,0.71732224,0.62770603,0.35529020
-5.27363682,1.07614947,0.14896399,0.00075798,0.01200509,0.63733984,0.56866796,0.31462503
-5.26763382,0.96488485,0.13993054,0.00064614,0.01057438,0.56384849,0.51376657,0.27787826
-5.26163082,0.86281818,0.13118147,0.00054959,0.00926560,0.49665187,0.46300168,0.24496775
-5.25562781,0.76991763,0.12286582,0.00046675,0.00807537,0.43553079,0.41638382,0.21580350
-5.24962481,0.68614623,0.11514271,0.00039624,0.00699964,0.38024513,0.37393103,0.19029065
-5.24362181,0.61145995,0.10817797,0.00033689,0.00603376,0.33053659,0.33566617,0.16833263
-5.23761881,0.54580739,0.10214105,0.00028770,0.00517243,0.28613251,0.30161455,0.14983427
-5.23161581,0.48913095,0.09720229,0.00024789,0.00440988,0.24675037,0.27180227,0.13470469
-5.22561281,0.44136915,0.09353052,0.00021684,0.00373991,0.21210303,0.24625493,0.12285987
-5.21960980,0.40245961,0.09129086,0.00019411,0.00315605,0.18190434,0.22499693,0.11422466
-5.21360680,0.37234218,0.09064278,0.00017947,0.00265170,0.15587496,0.20805103,0.10873410
-5.20760380,0.35096183,0.09173826,0.00017284,0.00222024,0.13374813,0.19543806,0.10633392
-5.20160080,0.33827063,0.09471988,0.00017438,0.00185521,0.11527518,0.18717664,0.10698018
-5.19559780,0.33422857,0.09971889,0.00018441,0.00155039,0.10023059,0.18328265,0.11063787
-5.18959480,0.33880276,0.10685304,0.00020345,0.00129992,0.08841627,0.18376825,0.11727865
-5.18359180,0.35196477,0.11622422,0.00023225,0.00109839,0.07966501,0.18864051,0.12687763
-5.17758879,0.37368606,0.12791579,0.00027170,0.00094089,0.07384293,0.19789922,0.13940933
-5.17158579,0.40393143,0.14198978,0.00032291,0.00082307,0.07085065,0.21153414,0.15484301
-5.16558279,0.44265065,0.15848375,0.00038713,0.00074115,0.07062329,0.22952161,0.17313747
-5.15957979,0.48976848,0.17740768,0.00046577,0.00069190,0.07312911,0.25182045,0.19423566
-5.15357679,0.54517350,0.19874082,0.00056033,0.00067266,0.07836669,0.27836756,0.21805913
-5.14757379,0.60870608,0.22242874,0.00067238,0.00068124,0.08636082,0.30907308,0.24450289
-5.14157079,0.68014613,0.24838073,0.00080350,0.00071595,0.09715698,0.34381568,0.27343058
-5.13556778,0.75920107,0.27646773,0.00095524,0.00077544,0.11081461,0.38243790,0.30467053
-5.12956478,0.84549468,0.30652094,0.00112900,0.00085872,0.12739928,0.42474202,0.33801266
-5.12356178,0.93855741,0.33833127,0.00132601,0.00096499,0.14697399,0.47048669,0.37320663
-5.11755878,1.03781870,0.37164986,0.00154722,0.00109363,0.16958983,0.51938453,0.40996126
-5.11155578,1.14260187,0.40618965,0.00179321,0.00124407,0.19527640,0.57110100,0.44794540
-5.10555278,1.25212202,0.44162807,0.00206412,0.00141574,0.22403229,0.62525473,0.48679025
-5.09954977,1.36548743,0.47761101,0.00235957,0.00160797,0.25581621,0.68141945,0.52609318
-5.09354677,1.48170462,0.51375786,0.00267858,0.00181994,0.29053894,0.73912761,0.56542298
-5.08754377,1.59968744,0.54966770,0.00301951,0.00205060,0.32805696,0.79787582,0.60432639
-5.08154077,1.71827009,0.58492642,0.00338004,0.00229868,0.36816779,0.85713199,0.64233582
-5.07553777,1.83622419,0.61911467,0.00375714,0.00256261,0.41060783,0.91634401,0.67897808
-5.06953477,1.95227957,0.65181647,0.00414708,0.00284054,0.45505264,0.97495002,0.71378372
-5.06353177,2.06514842,0.68262813,0.00454548,0.00313037,0.50112028,1.03238968,0.74629707
-5.05752876,2.17355240,0.71116751,0.00494735,0.00342974,0.54837744,1.08811640,0.77608625
-5.05152576,2.27625193,0.73708302,0.00534723,0.00373611,0.59634856,1.14160994,0.80275337
-5.04552276,2.37207694,0.76006244,0.00573927,0.00404681,0.64452763,1.19238898,0.82594421
-5.03951976,2.45995802,0.77984106,0.00611744,0.00435914,0.69239224,1.24002320,0.84535740
-5.03351676,2.53895711,0.79620904,0.00647565,0.00467043,0.73941949,1.28414429,0.86075269
-5.02751376,2.60829652,0.80901771,0.00680800,0.00497815,0.78510305,1.32445546,0.87195811
-5.02151076,2.66738510,0.81818454,0.00710891,0.00528002,0.82897057,1.36073885,0.87887580
-5.01550775,2.71584067,0.82369678,0.00737340,0.00557406,0.87060072,1.39286057,0.88148634
-5.00950475,2.75350749,0.82561342,0.00759722,0.00585874,0.90963902,1.42077298,0.87985140
-5.00350175,2.78046803,0.82406554,0.00777708,0.00613297,0.94581166,1.44451400,0.87411455
-4.99749875,2.79704832,0.81925490,0.00791074,0.00639623,0.97893667,1.46420345,0.86450024
-4.99149575,2.80381644,0.81145085,0.00799719,0.00664854,1.00893186,1.48003642,0.85131093
-4.98549275,2.80157397,0.80098552,0.00803671,0.00689049,1.03581906,1.49227406,0.83492224
-4.97948974,2.79134047,0.78824749,0.00803090,0.00712326,1.05972459,1.50123218,0.81577644
-4.97348674,2.77433150,0.77367404,0.00798268,0.00734852,1.08087583,1.50726811,0.79437411
-4.96748374,2.75193062,0.75774222,0.00789627,0.00756839,1.09959412,1.51076662,0.77126445
-4.96148074,2.72565651,0.74095886,0.00777706,0.00778539,1.11628424,1.51212562,0.74703419
-4.95547774,2.69712593,0.72384995,0.00763149,0.00800230,1.13142116,1.51174233,0.72229552
-4.94947474,2.66801406,0.70694946,0.00746689,0.00822204,1.14553435,1.51000062,0.69767323
-4.94347174,2.64001306,0.69078809,0.00729126,0.00844758,1.15919057,1.50726033,0.67379134
-4.93746873,2.61479030,0.67588192,0.00711308,0.00868181,1.17297562,1.50384875,0.65125960
-4.93146573,2.59394722,0.66272144,0.00694104,0.00892737,1.18747576,1.50005488,0.63066002
-4.92546273,2.57897987,0.65176104,0.00678382,0.00918657,1.20325926,1.49612634,0.61253390
-4.91945973,2.57124183,0.64340917,0.00664981,0.00946126,1.22085873,1.49226892,0.59736943
-4.91345673,2.57191041,0.63801928,0.00654692,0.00975271,1.24075438,1.48864844,0.58559025
-4.90745373,2.58195631,0.63588169,0.00648232,0.01006153,1.26335875,1.48539433,0.57754516
-4.90145073,2.60211742,0.63721651,0.00646222,0.01038758,1.28900284,1.48260444,0.57349915
-4.89544772,2.63287678,0.64216760,0.00649174,0.01072993,1.31792399,1.48035017,0.57362608
-4.88944472,2.67444519,0.65079784,0.00657469,0.01108681,1.35025554,1.47868132,0.57800295
-4.88344172,2.72674849,0.66308557,0.00671350,0.01145559,1.38601834,1.47762998,0.58660626
-4.87743872,2.78941988,0.67892256,0.00690908,0.01183279,1.42511429,1.47721282,0.59931022
-4.87143572,2.86179768,0.69811345,0.00716080,0.01221414,1.46732211,1.47743147,0.61588730
-4.86543272,2.94292881,0.72037689,0.00746647,0.01259457,1.51229536,1.47827090,0.63601103
-4.85942971,3.03157846,0.74534858,0.00782237,0.01296836,1.55956328,1.47969577,0.65926114
-4.85342671,3.12624646,0.77258616,0.00822328,0.01332923,1.60853449,1.48164515,0.68513116
-4.84742371,3.22519069,0.80157632,0.00866262,0.01367047,1.65850387,1.48402625,0.71303839
-4.84142071,3.32645781,0.83174401,0.00913259,0.01398511,1.70866303,1.48670772,0.74233622
-4.83541771,3.42792134,0.86246384,0.00962434,0.01426610,1.75811433,1.48951352,0.77232849
-4.82941471,3.52732690,0.89307359,0.01012821,0.01450651,1.80588859,1.49221815,0.80228589
-4.82341171,3.62234409,0.92288957,0.01063396,0.01469973,1.85096638,1.49454412,0.83146378
-4.81740870,3.71062393,0.95122371,0.01113107,0.01483969,1.89230245,1.49616231,0.85912115
-4.81140570,3.78986061,0.97740173,0.01160898,0.01492110,1.92885295,1.49669587,0.88454016
-4.80540270,3.85785578,1.00078213,0.01205749,0.01493960,1.95960449,1.49572774,0.90704565
-4.79939970,3.91258316,1.02077515,0.01246697,0.01489198,1.98360421,1.49281199,0.92602395
-4.79339670,3.95225136,1.03686117,0.01282873,0.01477628,1.99998974,1.48748843,0.94094043
-4.78739370,3.97536217,1.04860780,0.01313525,0.01459199,2.00801788,1.47930019,0.95135495
-4.78139070,3.98076197,1.05568484,0.01338048,0.01434002,2.00709062,1.46781308,0.95693474
-4.77538769,3.96768378,1.05787649,0.01355998,0.01402281,1.99677753,1.45263598,0.95746416
-4.76938469,3.93577793,1.05509025,0.01367114,0.01364425,1.97683318,1.43344092,0.95285079
-4.76338169,3.88512963,1.04736179,0.01371325,0.01320965,1.94720886,1.40998171,0.94312769
-4.75737869,3.81626227,1.03485568,0.01368752,0.01272559,1.90805786,1.38210998,0.92845166
-4.75137569,3.73012588,1.01786165,0.01359708,0.01219976,1.85973391,1.34978751,0.90909738
-4.74537269,3.62807103,0.99678645,0.01344686,0.01164082,1.80278284,1.31309412,0.88544786
-4.73936968,3.51180875,0.97214140,0.01324342,0.01105809,1.73792762,1.27223054,0.85798141
-4.73336668,3.38335814,0.94452625,0.01299471,0.01046137,1.66604746,1.22751588,0.82725561
-4.72736368,3.24498352,0.91460974,0.01270983,0.00986071,1.58815181,1.17937985,0.79388903
-4.72136068,3.09912384,0.88310762,0.01239864,0.00926610,1.50535047,1.12835008,0.75854131
-4.71535768,2.94831698,0.85075907,0.01207146,0.00868732,1.41882098,1.07503509,0.72189248
-4.70935468,2.79512225,0.81830238,0.01173867,0.00813367,1.32977476,1.02010380,0.68462221
-4.70335168,2.64204400,0.78645086,0.01141032,0.00761385,1.23942342,0.96426274,0.64738986
-4.69734867,2.49145954,0.75586998,0.01109580,0.00713578,1.14894654,0.90823191,0.61081605
-4.69134567,2.34555390,0.72715661,0.01080348,0.00670653,1.05946220,0.85272065,0.57546640
-4.68534267,2.20626412,0.70082120,0.01054044,0.00633226,0.97200123,0.79840461,0.54183793
-4.67933967,2.07523469,0.67727353,0.01031219,0.00601818,0.88748611,0.74590488,0.51034857
-4.67333667,1.95378565,0.65681270,0.01012254,0.00576863,0.80671494,0.69577010,0.48133013
-4.66733367,1.84289410,0.63962141,0.00997349,0.00558705,0.73035087,0.64846241,0.45502463
-4.66133067,1.74318922,0.62576503,0.00986517,0.00547615,0.65891695,0.60434750,0.43158418
-4.65532766,1.65496036,0.61519508,0.00979591,0.00543798,0.59279615,0.56368913,0.41107408
-4.64932466,1.57817720,0.60775706,0.00976235,0.00547402,0.53223619,0.52664802,0.39347894
-4.64332166,1.51252056,0.60320209,0.00975964,0.00558534,0.47735841,0.49328489,0.37871130
-4.63731866,1.45742185,0.60120179,0.00978167,0.00577270,0.42817003,0.46356721,0.36662233
-4.63131566,1.41210915,0.60136567,0.00982135,0.00603664,0.38457894,0.43737906,0.35701400
-4.62531266,1.37565740,0.60326014,0.00987098,0.00637753,0.34641006,0.41453339,0.34965213
-4.61930965,1.34704035,0.60642829,0.00992253,0.00679569,0.31342251,0.39478596,0.34427967
-4.61330665,1.32518190,0.61040956,0.00996805,0.00729131,0.28532666,0.37785007,0.34062966
-4.60730365,1.30900449,0.61475837,0.00999996,0.00786450,0.26180045,0.36341140,0.33843728
-4.60130065,1.29747262,0.61906092,0.01001137,0.00851516,0.24250421,0.35114225,0.33745051
-4.59529765,1.28962980,0.62294945,0.00999637,0.00924291,0.22709363,0.34071456,0.33743899
-4.58929465,1.28462758,0.62611348,0.00995021,0.01004697,0.21523049,0.33181120,0.33820080
-4.58329165,1.28174592,0.62830751,0.00986949,0.01092595,0.20659081,0.32413525,0.33956690
-4.57728864,1.28040443,0.62935521,0.00975223,0.01187770,0.20087055,0.31741704,0.34140324
-4.57128564,1.28016465,0.62914974,0.00959790,0.01289908,0.19778883,0.31141884,0.34361057
-4.56528264,1.28072372,0.62765081,0.00940741,0.01398582,0.19708875,0.30593735,0.34612202
-4.55927964,1.28190065,0.62487844,0.00918296,0.01513229,0.19853625,0.30080409,0.34889886
-4.55327664,1.28361617,0.62090421,0.00892790,0.01633137,0.20191726,0.29588403,0.35192467
-4.54727364,1.28586793,0.61584047,0.00864655,0.01757435,0.20703357,0.29107273,0.35519838
-4.54127064,1.28870265,0.60982819,0.00834397,0.01885082,0.21369779,0.28629245,0.35872669
-4.53526763,1.29218708,0.60302441,0.00802564,0.02014874,0.22172804,0.28148757,0.36251626
-4.52926463,1.29637955,0.59558962,0.00769730,0.02145444,0.23094257,0.27661968,0.36656626
-4.52326163,1.30130388,0.58767626,0.00736462,0.02275278,0.24115490,0.27166282,0.37086163
-4.51725863,1.30692696,0.57941843,0.00703296,0.02402736,0.25216979,0.26659901,0.37536754
-4.51125563,1.31314149,0.57092376,0.00670725,0.02526079,0.26378028,0.26141444,0.38002532
-4.50525263,1.31975459,0.56226742,0.00639169,0.02643506,0.27576613,0.25609643,0.38475006
-4.49924962,1.32648290,0.55348877,0.00608974,0.02753189,0.28789370,0.25063126,0.38943013
-4.49324662,1.33295435,0.54459046,0.00580394,0.02853321,0.29991744,0.24500294,0.39392852
-4.48724362,1.33871629,0.53554007,0.00553596,0.02942158,0.31158276,0.23919279,0.39808597
-4.48124062,1.34324956,0.52627395,0.00528655,0.03018074,0.32263035,0.23317988,0.40172580
-4.47523762,1.34598742,0.51670295,0.00505562,0.03079599,0.33280163,0.22694201,0.40465996
-4.46923462,1.34633831,0.50671956,0.00484230,0.03125469,0.34184504,0.22045723,0.40669621
-4.46323162,1.34371115,0.49620607,0.00464512,0.03154665,0.34952289,0.21370560,0.40764587
-4.45722861,1.33754161,0.48504311,0.00446208,0.03166443,0.35561845,0.20667110,0.40733178
-4.45122561,1.32731801,0.47311816,0.00429085,0.03160362,0.35994271,0.19934343,0.40559601
-4.44522261,1.31260539,0.46033348,0.00412888,0.03136301,0.36234067,0.19171961,0.40230704
-4.43921961,1.29306660,0.44661310,0.00397361,0.03094466,0.36269672,0.18380525,0.39736585
-4.43321661,1.26847920,0.43190848,0.00382254,0.03035387,0.36093876,0.17561540,0.39071080
-4.42721361,1.23874751,0.41620266,0.00367342,0.02959907,0.35704089,0.16717489,0.38232089
-4.42121061,1.20390924,0.39951270,0.00352430,0.02869157,0.35102458,0.15851822,0.37221751
-4.41520760,1.16413650,0.38189041,0.00337361,0.02764529,0.34295809,0.14968900,0.36046430
-4.40920460,1.11973136,0.36342141,0.00322025,0.02647637,0.33295432,0.14073894,0.34716547
-4.40320160,1.07111622,0.34422274,0.00306356,0.02520269,0.32116709,0.13172652,0.33246248
-4.39719860,1.01881980,0.32443910,0.00290335,0.02384348,0.30778610,0.12271541,0.31652946
-4.39119560,0.96345954,0.30423816,0.00273988,0.02241872,0.29303077,0.11377280,0.29956745
-4.38519260,0.90572132,0.28380520,0.00257379,0.02094870,0.27714322,0.10496762,0.28179791
-4.37918959,0.84633775,0.26333734,0.00240609,0.01945352,0.26038093,0.09636885,0.26345582
-4.37318659,0.78606611,0.24303786,0.00223806,0.01795260,0.24300905,0.08804407,0.24478259
-4.36718359,0.72566683,0.22311074,0.00207120,0.01646433,0.22529311,0.08005817,0.22601932
-4.36118059,0.66588378,0.20375584,0.00190716,0.01500565,0.20749209,0.07247240,0.20740045
-4.35517759,0.60742697,0.18516489,0.00174769,0.01359184,0.18985230,0.06534378,0.18914828
-4.34917459,0.55095834,0.16751840,0.00159457,0.01223631,0.17260231,0.05872492,0.17146843
-4.34317159,0.49708114,0.15098374,0.00144957,0.01095043,0.15594889,0.05266419,0.15454643
-4.33716858,0.44633315,0.13571418,0.00131442,0.00974356,0.14007427,0.04720625,0.13854549
-4.33116558,0.39918355,0.12184918,0.00119078,0.00862304,0.12513452,0.04239294,0.12360546
-4.32516258,0.35603344,0.10951548,0.00108023,0.00759428,0.11125926,0.03826446,0.10984288
-4.31915958,0.31721960,0.09882914,0.00098429,0.00666095,0.09855226,0.03486065,0.09735218
-4.31315658,0.28302079,0.08989812,0.00090439,0.00582516,0.08709313,0.03222254,0.08620761
-4.30715358,0.25366615,0.08282528,0.00084193,0.00508770,0.07693966,0.03039378,0.07646598
