energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.89194597,1.03958912,0.03379775,0.03444423,0.00765861,0.40706662,0.18369976,0.08547513,0.22657499,0.24314677
-5.88594297,1.04721455,0.03355862,0.03467607,0.00798828,0.41307860,0.18415427,0.08627973,0.22896253,0.24097568
-5.87993997,1.05859484,0.03328163,0.03530119,0.00829144,0.41977967,0.18498968,0.08711789,0.23293611,0.24029523
-5.87393697,1.07265890,0.03294940,0.03626132,0.00856163,0.42681458,0.18605467,0.08792685,0.23822990,0.24080840
-5.86793397,1.08833125,0.03254595,0.03749614,0.00879294,0.43383020,0.18720298,0.08864511,0.24456661,0.24221564
-5.86193097,1.10456063,0.03205747,0.03894445,0.00898013,0.44048545,0.18829756,0.08921441,0.25166350,0.24422259
-5.85592796,1.12034683,0.03147299,0.04054527,0.00911885,0.44646053,0.18921407,0.08958158,0.25923823,0.24654725
-5.84992496,1.13476502,0.03078490,0.04223897,0.00920574,0.45146520,0.18984384,0.08970010,0.26701432,0.24892654
-5.84392196,1.14698707,0.02998932,0.04396825,0.00923861,0.45524583,0.19009614,0.08953140,0.27472643,0.25112207
-5.83791896,1.15629929,0.02908631,0.04567918,0.00921643,0.45759108,0.18989973,0.08904580,0.28212513,0.25292498
-5.83191596,1.16211638,0.02807991,0.04732209,0.00913946,0.45833606,0.18920367,0.08822310,0.28898132,0.25415981
-5.82591296,1.16399122,0.02697796,0.04885240,0.00900916,0.45736496,0.18797755,0.08705283,0.29509009,0.25468733
-5.81990995,1.16162047,0.02579185,0.05023142,0.00882823,0.45461214,0.18621096,0.08553416,0.30027412,0.25440623
-5.81390695,1.15484598,0.02453603,0.05142690,0.00860045,0.45006167,0.18391257,0.08367543,0.30438642,0.25325376
-5.80790395,1.14365216,0.02322747,0.05241360,0.00833061,0.44374558,0.18110863,0.08149348,0.30731243,0.25120527
-5.80190095,1.12815944,0.02188501,0.05317357,0.00802433,0.43574072,0.17784115,0.07901272,0.30897144,0.24827265
-5.79589795,1.10861433,0.02052868,0.05369630,0.00768793,0.42616472,0.17416578,0.07626404,0.30931714,0.24450187
-5.78989495,1.08537625,0.01917901,0.05397869,0.00732818,0.41517085,0.17014949,0.07328357,0.30833754,0.23996952
-5.78389195,1.05890184,0.01785631,0.05402479,0.00695216,0.40294237,0.16586813,0.07011142,0.30605386,0.23477870
-5.77788894,1.02972710,0.01658001,0.05384534,0.00656703,0.38968626,0.16140395,0.06679038,0.30251879,0.22905416
-5.77188594,0.99844805,0.01536811,0.05345715,0.00617983,0.37562670,0.15684306,0.06336466,0.29781380,0.22293708
-5.76588294,0.96570043,0.01423661,0.05288222,0.00579735,0.36099848,0.15227303,0.05987875,0.29204580,0.21657940
-5.75987994,0.93213917,0.01319918,0.05214679,0.00542589,0.34604048,0.14778055,0.05637630,0.28534308,0.21013818
-5.75387694,0.89841809,0.01226675,0.05128025,0.00507122,0.33098943,0.14344917,0.05289924,0.27785079,0.20376991
-5.74787394,0.86517064,0.01144735,0.05031388,0.00473838,0.31607410,0.13935736,0.04948698,0.26972591,0.19762508
-5.74187094,0.83299204,0.01074602,0.04927970,0.00443166,0.30151004,0.13557660,0.04617576,0.26113212,0.19184323
-5.73586793,0.80242359,0.01016474,0.04820922,0.00415457,0.28749512,0.13216993,0.04299826,0.25223453,0.18654846
-5.72986493,0.77393944,0.00970253,0.04713232,0.00390976,0.27420575,0.12919059,0.03998324,0.24319459,0.18184580
-5.72386193,0.74793629,0.00935561,0.04607617,0.00369911,0.26179415,0.12668114,0.03715542,0.23416546,0.17781834
-5.71785893,0.72472637,0.00911761,0.04506436,0.00352373,0.25038648,0.12467288,0.03453549,0.22528776,0.17452527
-5.71185593,0.70453382,0.00897986,0.04411626,0.00338409,0.24008202,0.12318567,0.03214019,0.21668615,0.17200096
-5.70585293,0.68749455,0.00893168,0.04324649,0.00328004,0.23095333,0.12222816,0.02998257,0.20846675,0.17025501
-5.69984992,0.67365953,0.00896079,0.04246469,0.00321101,0.22304739,0.12179842,0.02807228,0.20071546,0.16927327
-5.69384692,0.66300133,0.00905367,0.04177562,0.00317608,0.21638761,0.12188500,0.02641596,0.19349735,0.16901978
-5.68784392,0.65542341,0.00919594,0.04117930,0.00317418,0.21097661,0.12246835,0.02501766,0.18685702,0.16943949
-5.68184092,0.65077192,0.00937282,0.04067161,0.00320414,0.20679965,0.12352247,0.02387925,0.18081993,0.17046163
-5.67583792,0.64884914,0.00956948,0.04024488,0.00326493,0.20382853,0.12501690,0.02300090,0.17539461,0.17200365
-5.66983492,0.64942803,0.00977144,0.03988876,0.00335569,0.20202566,0.12691876,0.02238142,0.17057557,0.17397534
-5.66383192,0.65226712,0.00996497,0.03959118,0.00347590,0.20134824,0.12919485,0.02201868,0.16634676,0.17628312
-5.65782891,0.65712488,0.01013738,0.03933929,0.00362543,0.20175215,0.13181364,0.02190981,0.16268535,0.17883417
-5.65182591,0.66377282,0.01027734,0.03912051,0.00380459,0.20319548,0.13474706,0.02205149,0.15956561,0.18154021
-5.64582291,0.67200672,0.01037511,0.03892342,0.00401416,0.20564134,0.13797191,0.02243994,0.15696266,0.18432082
-5.63981991,0.68165516,0.01042276,0.03873862,0.00425537,0.20905990,0.14147093,0.02307101,0.15485588,0.18710605
-5.63381691,0.69258513,0.01041429,0.03855941,0.00452983,0.21342948,0.14523327,0.02393998,0.15323168,0.18983820
-5.62781391,0.70470427,0.01034568,0.03838225,0.00483942,0.21873656,0.14925447,0.02504137,0.15208568,0.19247283
-5.62181091,0.71795967,0.01021496,0.03820707,0.00518616,0.22497477,0.15353588,0.02636866,0.15142388,0.19497880
-5.61580790,0.73233331,0.01002211,0.03803731,0.00557206,0.23214291,0.15808350,0.02791386,0.15126304,0.19733754
-5.60980490,0.74783464,0.00976897,0.03787973,0.00599888,0.24024199,0.16290638,0.02966712,0.15163002,0.19954147
-5.60380190,0.76449048,0.00945910,0.03774406,0.00646793,0.24927165,0.16801460,0.03161630,0.15256025,0.20159188
-5.59779890,0.78233325,0.00909755,0.03764242,0.00697986,0.25922602,0.17341706,0.03374655,0.15409542,0.20349627
-5.59179590,0.80138811,0.00869064,0.03758860,0.00753439,0.27008944,0.17911909,0.03603996,0.15628038,0.20526546
-5.58579290,0.82166001,0.00824571,0.03759728,0.00813014,0.28183218,0.18512017,0.03847530,0.15915969,0.20691067
-5.57978989,0.84312156,0.00777084,0.03768311,0.00876443,0.29440667,0.19141185,0.04102791,0.16277381,0.20844066
-5.57378689,0.86570255,0.00727461,0.03785994,0.00943317,0.30774433,0.19797605,0.04366976,0.16715529,0.20985929
-5.56778389,0.88928201,0.00676581,0.03813993,0.01013073,0.32175352,0.20478393,0.04636963,0.17232514,0.21116366
-5.56178089,0.91368345,0.00625325,0.03853296,0.01084997,0.33631855,0.21179537,0.04909354,0.17828972,0.21234276
-5.55577789,0.93867375,0.00574551,0.03904601,0.01158226,0.35130027,0.21895919,0.05180541,0.18503821,0.21337699
-5.54977489,0.96396605,0.00525085,0.03968286,0.01231761,0.36653801,0.22621420,0.05446784,0.19254100,0.21423846
-5.54377189,0.98922667,0.00477702,0.04044399,0.01304490,0.38185310,0.23349092,0.05704309,0.20074905,0.21489205
-5.53776888,1.01408581,0.00433125,0.04132659,0.01375211,0.39705387,0.24071420,0.05949427,0.20959439,0.21529715
-5.53176588,1.03815167,0.00392017,0.04232496,0.01442667,0.41194186,0.24780631,0.06178648,0.21899168,0.21541011
-5.52576288,1.06102734,0.00354982,0.04343098,0.01505588,0.42631911,0.25469063,0.06388819,0.22884086,0.21518706
-5.51975988,1.08232956,0.00322575,0.04463483,0.01562726,0.43999618,0.26129572,0.06577244,0.23903086,0.21458706
-5.51375688,1.10170846,0.00295300,0.04592583,0.01612905,0.45280050,0.26755940,0.06741808,0.24944405,0.21357532
-5.50775388,1.11886711,0.00273628,0.04729335,0.01655060,0.46458462,0.27343287,0.06881083,0.25996130,0.21212633
-5.50175088,1.13357992,0.00257998,0.04872774,0.01688277,0.47523400,0.27888448,0.06994418,0.27046749,0.21022663
-5.49574787,1.14570867,0.00248835,0.05022130,0.01711834,0.48467377,0.28390294,0.07082003,0.28085688,0.20787717
-5.48974487,1.15521523,0.00246552,0.05176903,0.01725226,0.49287417,0.28849979,0.07144901,0.29103837,0.20509500
-5.48374187,1.16217022,0.00251560,0.05336934,0.01728192,0.49985420,0.29271096,0.07185053,0.30094011,0.20191418
-5.47773887,1.16675677,0.00264273,0.05502448,0.01720721,0.50568333,0.29659720,0.07205243,0.31051317,0.19838591
-5.47173587,1.16926917,0.00285106,0.05674073,0.01703067,0.51048086,0.30024333,0.07209035,0.31973421,0.19457782
-5.46573287,1.17010606,0.00314473,0.05852836,0.01675732,0.51441305,0.30375620,0.07200666,0.32860663,0.19057238
-5.45972986,1.16975841,0.00352782,0.06040124,0.01639458,0.51768795,0.30726150,0.07184919,0.33716042,0.18646459
-5.45372686,1.16879269,0.00400419,0.06237618,0.01595205,0.52054801,0.31089926,0.07166959,0.34545039,0.18235898
-5.44772386,1.16782980,0.00457739,0.06447203,0.01544111,0.52326092,0.31481847,0.07152157,0.35355296,0.17836603
-5.44172086,1.16752082,0.00525043,0.06670856,0.01487467,0.52610887,0.31917078,0.07145891,0.36156167,0.17459831
-5.43571786,1.16852056,0.00602564,0.06910516,0.01426670,0.52937682,0.32410368,0.07153351,0.36958153,0.17116631
-5.42971486,1.17146029,0.00690437,0.07167948,0.01363182,0.53334028,0.32975343,0.07179339,0.37772261,0.16817442
-5.42371186,1.17692093,0.00788686,0.07444606,0.01298490,0.53825330,0.33623807,0.07228085,0.38609326,0.16571692
-5.41770885,1.18540799,0.00897198,0.07741502,0.01234064,0.54433705,0.34365095,0.07303079,0.39479324,0.16387448
-5.41170585,1.19732977,0.01015708,0.08059100,0.01171321,0.55176990,0.35205494,0.07406939,0.40390733,0.16271117
-5.40570285,1.21297965,0.01143783,0.08397225,0.01111597,0.56067922,0.36147789,0.07541302,0.41349977,0.16227208
-5.39969985,1.23252365,0.01280817,0.08755011,0.01056116,0.57113558,0.37190953,0.07706767,0.42360982,0.16258181
-5.39369685,1.25599384,0.01426024,0.09130885,0.01005973,0.58314957,0.38329988,0.07902869,0.43424884,0.16364371
-5.38769385,1.28328786,0.01578444,0.09522584,0.00962123,0.59667139,0.39555960,0.08128111,0.44539909,0.16544012
-5.38169085,1.31417468,0.01736957,0.09927224,0.00925370,0.61159332,0.40856205,0.08380024,0.45701418,0.16793333
-5.37568784,1.34830601,0.01900294,0.10341389,0.00896368,0.62775488,0.42214715,0.08655279,0.46902132,0.17106738
-5.36968484,1.38523298,0.02067069,0.10761267,0.00875624,0.64495033,0.43612684,0.08949827,0.48132508,0.17477056
-5.36368184,1.42442659,0.02235805,0.11182795,0.00863501,0.66293811,0.45029181,0.09259066,0.49381247,0.17895839
-5.35767884,1.46530116,0.02404969,0.11601832,0.00860227,0.68145164,0.46441926,0.09578025,0.50635886,0.18353703
-5.35167584,1.50723892,0.02573006,0.12014320,0.00865906,0.70021077,0.47828111,0.09901561,0.51883445,0.18840686
-5.34567284,1.54961450,0.02738380,0.12416446,0.00880520,0.71893323,0.49165244,0.10224541,0.53111058,0.19346595
-5.33966983,1.59181765,0.02899603,0.12804778,0.00903940,0.73734533,0.50431939,0.10542024,0.54306570,0.19861350
-5.33366683,1.63327292,0.03055273,0.13176376,0.00935928,0.75519133,0.51608634,0.10849411,0.55459023,0.20375275
-5.32766383,1.67345520,0.03204092,0.13528856,0.00976138,0.77224086,0.52678185,0.11142567,0.56559018,0.20879347
-5.32166083,1.71190020,0.03344894,0.13860419,0.01024120,0.78829404,0.53626303,0.11417907,0.57598915,0.21365374
-5.31565783,1.74820944,0.03476647,0.14169828,0.01079309,0.80318406,0.54441818,0.11672444,0.58572853,0.21826112
-5.30965483,1.78204986,0.03598464,0.14456341,0.01141031,0.81677714,0.55116759,0.11903790,0.59476603,0.22255307
-5.30365183,1.81314821,0.03709598,0.14719608,0.01208491,0.82897009,0.55646254,0.12110128,0.60307252,0.22647671
-5.29764882,1.84128119,0.03809427,0.14959531,0.01280773,0.83968572,0.56028267,0.12290143,0.61062760,0.22998798
-5.29164582,1.86626222,0.03897439,0.15176108,0.01356842,0.84886664,0.56263189,0.12442929,0.61741423,0.23305033
-5.28564282,1.88792648,0.03973215,0.15369267,0.01435543,0.85646807,0.56353341,0.12567884,0.62341290,0.23563316
-5.27963982,1.90611540,0.04036403,0.15538701,0.01515607,0.86245029,0.56302403,0.12664586,0.62859585,0.23771006
-5.27363682,1.92066233,0.04086702,0.15683732,0.01595671,0.86677150,0.56114842,0.12732684,0.63292198,0.23925707
-5.26763382,1.93138076,0.04123839,0.15803200,0.01674288,0.86938174,0.55795366,0.12771796,0.63633281,0.24025124
-5.26163082,1.93805621,0.04147560,0.15895393,0.01749959,0.87021836,0.55348448,0.12781428,0.63875004,0.24066947
-5.25562781,1.94044281,0.04157621,0.15958035,0.01821160,0.86920361,0.54777960,0.12760923,0.64007487,0.24048781
-5.24962481,1.93826511,0.04153791,0.15988319,0.01886378,0.86624461,0.54086942,0.12709447,0.64018946,0.23968140
-5.24362181,1.93122499,0.04135859,0.15982996,0.01944151,0.86123565,0.53277514,0.12625998,0.63896028,0.23822486
-5.23761881,1.91901374,0.04103651,0.15938515,0.01993109,0.85406283,0.52350930,0.12509466,0.63624347,0.23609330
-5.23161581,1.90132812,0.04057048,0.15851205,0.02032018,0.84461078,0.51307778,0.12358705,0.63189170,0.23326378
-5.22561281,1.87788968,0.03996018,0.15717483,0.02059816,0.83277075,0.50148294,0.12172641,0.62576225,0.22971710
-5.21960980,1.84846582,0.03920640,0.15534084,0.02075653,0.81844984,0.48872754,0.11950392,0.61772576,0.22543984
-5.21360680,1.81289099,0.03831134,0.15298287,0.02078920,0.80158036,0.47481934,0.11691395,0.60767502,0.22042643
-5.20760380,1.77108680,0.03727889,0.15008138,0.02069270,0.78212886,0.45977564,0.11395524,0.59553332,0.21468112
-5.20160080,1.72307917,0.03611479,0.14662636,0.02046639,0.76010406,0.44362768,0.11063207,0.58126173,0.20821962
-5.19559780,1.66901157,0.03482683,0.14261883,0.02011243,0.73556308,0.42642438,0.10695509,0.56486486,0.20107036
-5.18959480,1.60915315,0.03342489,0.13807188,0.01963577,0.70861559,0.40823513,0.10294199,0.54639466,0.19327520
-5.18359180,1.54390122,0.03192088,0.13301112,0.01904400,0.67942547,0.38915144,0.09861771,0.52595211,0.18488956
-5.17758879,1.47377775,0.03032863,0.12747450,0.01834710,0.64820990,0.36928736,0.09401442,0.50368660,0.17598183
-5.17158579,1.39942006,0.02866367,0.12151166,0.01755711,0.61523589,0.34877849,0.08917107,0.47979303,0.16663225
-5.16558279,1.32156624,0.02694290,0.11518264,0.01668778,0.58081446,0.32777981,0.08413269,0.45450691,0.15693116
-5.15957979,1.24103615,0.02518422,0.10855621,0.01575410,0.54529282,0.30646241,0.07894930,0.42809760,0.14697685
-5.15357679,1.15870902,0.02340610,0.10170777,0.01477190,0.50904506,0.28500927,0.07367474,0.40086027,0.13687295
-5.14757379,1.07549912,0.02162713,0.09471707,0.01375735,0.47246184,0.26361050,0.06836530,0.37310682,0.12672576
-5.14157079,0.99233070,0.01986558,0.08766581,0.01272658,0.43593977,0.24245826,0.06307833,0.34515650,0.11664140
-5.13556778,0.91011367,0.01813894,0.08063523,0.01169525,0.39987103,0.22174167,0.05787083,0.31732658,0.10672315
-5.12956478,0.82972124,0.01646358,0.07370384,0.01067827,0.36463376,0.20164207,0.05279831,0.28992349,0.09706896
-5.12356178,0.75197064,0.01485438,0.06694543,0.00968947,0.33058378,0.18232882,0.04791367,0.26323500,0.08776940
-5.11755878,0.67760773,0.01332454,0.06042735,0.00874147,0.29804802,0.16395590,0.04326646,0.23752369,0.07890595
-5.11155578,0.60729619,0.01188537,0.05420916,0.00784557,0.26731986,0.14665944,0.03890241,0.21302181,0.07054993
-5.10555278,0.54161150,0.01054626,0.04834179,0.00701170,0.23865664,0.13055632,0.03486323,0.18992790,0.06276183
-5.09954977,0.48103973,0.00931470,0.04286702,0.00624854,0.21227921,0.11574377,0.03118681,0.16840504,0.05559134
-5.09354677,0.42598102,0.00819636,0.03781740,0.00556360,0.18837360,0.10230004,0.02790765,0.14858068,0.04907772
-5.08754377,0.37675709,0.00719532,0.03321658,0.00496344,0.16709444,0.09028598,0.02505766,0.13054792,0.04325075
-5.08154077,0.33362222,0.00631428,0.02907988,0.00445393,0.14856995,0.07974734,0.02266712,0.11436808,0.03813200
-5.07553777,0.29677687,0.00555484,0.02541516,0.00404050,0.13290801,0.07071778,0.02076585,0.10007419,0.03373638
-5.06953477,0.26638297,0.00491788,0.02222388,0.00372848,0.12020307,0.06322217,0.01938448,0.08767517,0.03007384
-5.06353177,0.24257992,0.00440384,0.01950220,0.00352336,0.11054328,0.05728013,0.01855577,0.07716044,0.02715125
-5.05752876,0.22550051,0.00401311,0.01724216,0.00343109,0.10401756,0.05290958,0.01831590,0.06850454,0.02497410
-5.05152576,0.21528554,0.00374629,0.01543278,0.00345833,0.10072200,0.05013000,0.01870560,0.06167165,0.02354820
-5.04552276,0.21209657,0.00360456,0.01406108,0.00361268,0.10076546,0.04896530,0.01977109,0.05661961,0.02288109
-5.03951976,0.21612596,0.00358987,0.01311293,0.00390280,0.10427368,0.04944617,0.02156481,0.05330334,0.02298322
-5.03351676,0.22760349,0.00370515,0.01257374,0.00433846,0.11139196,0.05161168,0.02414575,0.05167752,0.02386871
-5.02751376,0.24679927,0.00395446,0.01242888,0.00493058,0.12228581,0.05551007,0.02757938,0.05169836,0.02555580
-5.02151076,0.27402249,0.00434306,0.01266395,0.00569107,0.13713973,0.06119873,0.03193717,0.05332449,0.02806683
-5.01550775,0.30961577,0.00487737,0.01326479,0.00663262,0.15615384,0.06874327,0.03729556,0.05651688,0.03142779
-5.00950475,0.35394535,0.00556494,0.01421730,0.00776842,0.17953833,0.07821564,0.04373452,0.06123804,0.03566749
-5.00350175,0.40738704,0.00641423,0.01550706,0.00911171,0.20750597,0.08969151,0.05133546,0.06745030,0.04081625
-4.99749875,0.47030836,0.00743444,0.01711888,0.01067528,0.24026268,0.10324681,0.06017875,0.07511359,0.04690433
-4.99149575,0.54304747,0.00863513,0.01903616,0.01247086,0.27799652,0.11895358,0.07034074,0.08418271,0.05395991
-4.98549275,0.62588935,0.01002592,0.02124027,0.01450845,0.32086531,0.13687538,0.08189035,0.09460434,0.06200698
-4.97948974,0.71904030,0.01161599,0.02370989,0.01679561,0.36898355,0.15706223,0.09488539,0.10631397,0.07106292
-4.97348674,0.82260156,0.01341361,0.02642041,0.01933669,0.42240876,0.17954547,0.10936864,0.11923295,0.08113607
-4.96748374,0.93654313,0.01542561,0.02934345,0.02213210,0.48112820,0.20433255,0.12536394,0.13326595,0.09222332
-4.96148074,1.06067913,0.01765683,0.03244650,0.02517759,0.54504628,0.23140216,0.14287224,0.14829883,0.10430777
-4.95547774,1.19464567,0.02010956,0.03569270,0.02846360,0.61397341,0.26069977,0.16186806,0.16419733,0.11735670
-4.94947474,1.33788265,0.02278301,0.03904095,0.03197474,0.68761699,0.29213389,0.18229631,0.18080649,0.13131978
-4.94347174,1.48962053,0.02567275,0.04244613,0.03568943,0.76557491,0.32557324,0.20406974,0.19795111,0.14612777
-4.93746873,1.64887312,0.02877036,0.04585958,0.03957962,0.84733239,0.36084500,0.22706728,0.21543713,0.16169176
-4.93146573,1.81443736,0.03206298,0.04922988,0.04361084,0.93226236,0.39773431,0.25113327,0.23305408,0.17790296
-4.92546273,1.98490058,0.03553311,0.05250375,0.04774244,1.01962987,0.43598518,0.27607782,0.25057841,0.19463315
-4.91945973,2.15865574,0.03915849,0.05562717,0.05192798,1.10860058,0.47530283,0.30167842,0.26777780,0.21173590
-4.91345673,2.33392461,0.04291209,0.05854671,0.05611603,1.19825343,0.51535743,0.32768272,0.28441614,0.22904843
-4.90745373,2.50878851,0.04676235,0.06121078,0.06025107,1.28759715,0.55578930,0.35381263,0.30025905,0.24639414
-4.90145073,2.68122609,0.05067352,0.06357111,0.06427466,1.37559041,0.59621537,0.37976954,0.31507975,0.26358578
-4.89544772,2.84915685,0.05460617,0.06558407,0.06812682,1.46116483,0.63623673,0.40524061,0.32866503,0.28042926
-4.88944472,3.01048924,0.05851793,0.06721194,0.07174751,1.54325027,0.67544705,0.42990599,0.34082097,0.29672770
-4.88344172,3.16317144,0.06236428,0.06842406,0.07507822,1.62080126,0.71344152,0.45344652,0.35137833,0.31228600
-4.87743872,3.30524307,0.06609955,0.06919771,0.07806360,1.69282389,0.74982609,0.47555192,0.36019722,0.32691536
-4.87143572,3.43488574,0.06967795,0.06951884,0.08065305,1.75840171,0.78422647,0.49592890,0.36717083,0.34043793
-4.86543272,3.55047037,0.07305468,0.06938246,0.08280223,1.81671985,0.81629669,0.51430898,0.37222819,0.35269110
-4.85942971,3.65059924,0.07618706,0.06879274,0.08447437,1.86708620,0.84572677,0.53045570,0.37533569,0.36353154
-4.85342671,3.73414115,0.07903564,0.06776280,0.08564143,1.90894871,0.87224918,0.54417080,0.37649732,0.37283865
-4.84742371,3.80025791,0.08156514,0.06631429,0.08628490,1.94190816,0.89564384,0.55529923,0.37575372,0.38051725
-4.84142071,3.84842133,0.08374541,0.06447657,0.08639640,1.96572569,0.91574148,0.56373270,0.37317993,0.38649962
-4.83541771,3.87841983,0.08555211,0.06228580,0.08597789,1.98032504,0.93242515,0.56941158,0.36888206,0.39074653
-4.82941471,3.89035456,0.08696730,0.05978370,0.08504152,1.98578915,0.94562997,0.57232519,0.36299310,0.39324745
-4.82341171,3.88462540,0.08797972,0.05701629,0.08360923,1.98235172,0.95534112,0.57251042,0.35566784,0.39401982
-4.81740870,3.86190775,0.08858496,0.05403250,0.08171200,1.97038389,0.96159025,0.57004879,0.34707745,0.39310749
-4.81140570,3.82312118,0.08878531,0.05088276,0.07938874,1.95037707,0.96445063,0.56506214,0.33740370,0.39057839
-4.80540270,3.76939191,0.08858950,0.04761764,0.07668516,1.92292262,0.96403122,0.55770723,0.32683326,0.38652156
-4.79939970,3.70201077,0.08801215,0.04428655,0.07365222,1.88868959,0.96047022,0.54816941,0.31555222,0.38104379
-4.79339670,3.62238899,0.08707316,0.04093662,0.07034468,1.84840158,0.95392833,0.53665590,0.30374117,0.37426580
-4.78739370,3.53201370,0.08579693,0.03761170,0.06681947,1.80281381,0.94458228,0.52338885,0.29157083,0.36631846
-4.78139070,3.43240542,0.08421151,0.03435156,0.06313418,1.75269154,0.93261878,0.50859858,0.27919865,0.35733894
-4.77538769,3.32507904,0.08234771,0.03119134,0.05934550,1.69879070,0.91822947,0.49251726,0.26676624,0.34746714
-4.76938469,3.21151007,0.08023822,0.02816114,0.05550793,1.64184151,0.90160689,0.47537341,0.25439781,0.33684248
-4.76338169,3.09310708,0.07791676,0.02528591,0.05167257,1.58253552,0.88294172,0.45738721,0.24219958,0.32560106
-4.75737869,2.97119100,0.07541732,0.02258546,0.04788612,1.52151658,0.86242129,0.43876694,0.23026008,0.31387345
-4.75137569,2.84698154,0.07277347,0.02007469,0.04419019,1.45937546,0.84022936,0.41970648,0.21865132,0.30178300
-4.74537269,2.72159052,0.07001775,0.01776396,0.04062068,1.39664827,0.81654702,0.40038392,0.20743059,0.28944471
-4.73936968,2.59602139,0.06718128,0.01565960,0.03720759,1.33381801,0.79155442,0.38096117,0.19664287,0.27696464
-4.73336668,2.47117420,0.06429333,0.01376447,0.03397486,1.27131887,0.76543315,0.36158438,0.18632354,0.26443978
-4.72736368,2.34785471,0.06138114,0.01207864,0.03094053,1.20954254,0.73836886,0.34238520,0.17650134,0.25195831
-4.72136068,2.22678646,0.05846977,0.01060008,0.02811705,1.14884587,0.71055395,0.32348234,0.16720134,0.23960012
-4.71535768,2.10862445,0.05558198,0.00932533,0.02551164,1.08955899,0.68218983,0.30498360,0.15844775,0.22743759
-4.70935468,1.99396922,0.05273834,0.00825022,0.02312692,1.03199346,0.65348862,0.28698788,0.15026656,0.21553634
-4.70335168,1.88338011,0.04995716,0.00737045,0.02096142,0.97644951,0.62467405,0.26958717,0.14268767,0.20395610
-4.69734867,1.77738695,0.04725468,0.00668220,0.01901029,0.92322218,0.59598141,0.25286819,0.13574670,0.19275147
-4.69134567,1.67649920,0.04464508,0.00618263,0.01726593,0.87260574,0.56765639,0.23691383,0.12948617,0.18197251
-4.68534267,1.58121228,0.04214068,0.00587026,0.01571863,0.82489622,0.53995298,0.22180400,0.12395618,0.17166523
-4.67933967,1.49201079,0.03975195,0.00574533,0.01435718,0.78039210,0.51313037,0.20761611,0.11921453,0.16187188
-4.67333667,1.40936852,0.03748768,0.00581000,0.01316941,0.73939284,0.48744889,0.19442502,0.11532623,0.15263109
-4.66733367,1.33374551,0.03535505,0.00606845,0.01214265,0.70219570,0.46316542,0.18230252,0.11236258,0.14397777
-4.66133067,1.26558234,0.03335968,0.00652692,0.01126420,0.66909085,0.44052817,0.17131649,0.11039965,0.13594297
-4.65532766,1.20529220,0.03150574,0.00719354,0.01052160,0.64035506,0.41977119,0.16152965,0.10951641,0.12855352
-4.64932466,1.15325111,0.02979599,0.00807821,0.00990290,0.61624438,0.40110880,0.15299808,0.10979240,0.12183167
-4.64332166,1.10978676,0.02823180,0.00919219,0.00939688,0.59698601,0.38473011,0.14576962,0.11130518,0.11579465
