energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.11855928,4.72062238,-2.40529273,0.00030953,-0.00050514,0.08874573,-0.09827161,0.57365489,-0.48762115,2.22325772,-0.61323741,0.22079936,-0.13951185,2.39184584,-1.54907513,0.46721301,-0.30200242,0.00000000,-0.00000000
-3.11255628,4.80566380,-2.32699076,0.00032209,-0.00051166,0.08600401,-0.09707948,0.57584181,-0.48723321,2.28153106,-0.61539609,0.22580788,-0.13178315,2.42356767,-1.46660769,0.47807667,-0.29344866,0.00000000,-0.00000000
-3.10655328,4.88111158,-2.25277358,0.00033594,-0.00051632,0.08321572,-0.09571611,0.57831546,-0.48595371,2.33784356,-0.61824205,0.22993206,-0.12448947,2.44796548,-1.38827867,0.48780755,-0.28545647,0.00000000,-0.00000000
-3.10055028,4.94623050,-2.18323337,0.00035090,-0.00051891,0.08040199,-0.09417036,0.58104396,-0.48372379,2.39162779,-0.62173506,0.23310997,-0.11769879,2.46488389,-1.31485331,0.49626311,-0.27801660,0.00000000,-0.00000000
-3.09454727,5.00045635,-2.11900232,0.00036674,-0.00051927,0.07758486,-0.09243806,0.58399058,-0.48052727,2.44232473,-0.62589111,0.23529949,-0.11147414,2.47431296,-1.24704833,0.50332494,-0.27112945,0.00000000,-0.00000000
-3.08854427,5.04340088,-2.06076169,0.00038330,-0.00051730,0.07478662,-0.09052273,0.58711342,-0.47639393,2.48939360,-0.63078710,0.23647915,-0.10587377,2.47638234,-1.18553228,0.50890094,-0.26480815,0.00000000,-0.00000000
-3.08254127,5.07485316,-2.00924771,0.00040041,-0.00051294,0.07202918,-0.08843603,0.59036508,-0.47140105,2.53232178,-0.63656270,0.23664840,-0.10095150,2.47135244,-1.13092697,0.51292685,-0.25908097,0.00000000,-0.00000000
-3.07653827,5.09477776,-1.96525328,0.00041794,-0.00050618,0.06933348,-0.08619772,0.59369265,-0.46567283,2.57063488,-0.64341907,0.23582738,-0.09675704,2.45960299,-1.08380926,0.51536709,-0.25399280,0.00000000,-0.00000000
-3.07053527,5.10331001,-1.92962429,0.00043579,-0.00049711,0.06671900,-0.08383538,0.59703803,-0.45937784,2.60390654,-0.65161435,0.23405615,-0.09333632,2.44161965,-1.04471238,0.51621488,-0.24960574,0.00000000,-0.00000000
-3.06453227,5.10074884,-1.90325009,0.00045391,-0.00048584,0.06420339,-0.08138365,0.60033871,-0.45272433,2.63176798,-0.66145578,0.23139339,-0.09073164,2.41797907,-1.01412604,0.51549179,-0.24599862,0.00000000,-0.00000000
-3.05852926,5.08754731,-1.88704760,0.00047224,-0.00047256,0.06180223,-0.07888321,0.60352914,-0.44595357,2.65391693,-0.67328873,0.22791467,-0.08898166,2.38933295,-0.99249491,0.51324651,-0.24326547,0.00000000,-0.00000000
-3.05252626,5.06430133,-1.88193929,0.00049079,-0.00045751,0.05952884,-0.07637933,0.60654242,-0.43933160,2.67012575,-0.68748290,0.22371027,-0.08812107,2.35639153,-0.98021489,0.50955312,-0.24151291,0.00000000,-0.00000000
-3.04652326,5.03173654,-1.88882558,0.00050957,-0.00044097,0.05739435,-0.07392036,0.60931263,-0.43313947,2.68024843,-0.70441621,0.21888268,-0.08818008,2.31990690,-0.97762726,0.50450878,-0.24085670,0.00000000,-0.00000000
-3.04052026,4.99069361,-1.90855235,0.00052861,-0.00042327,0.05540773,-0.07155585,0.61177735,-0.42766256,2.68422617,-0.72445700,0.21354386,-0.08918357,2.28065632,-0.98501043,0.49823090,-0.24141737,0.00000000,-0.00000000
-3.03451726,4.94211193,-1.94187519,0.00054796,-0.00040475,0.05357601,-0.06933475,0.61388051,-0.42317934,2.68209128,-0.74794539,0.20781223,-0.09114995,2.23942598,-1.00256985,0.49085395,-0.24331531,0.00000000,-0.00000000
-3.02851426,4.88701183,-1.98942166,0.00056765,-0.00038578,0.05190450,-0.06730348,0.61557516,-0.41995010,2.67396911,-0.77517449,0.20180970,-0.09408987,2.19699511,-1.03042636,0.48252592,-0.24666546,0.00000000,-0.00000000
-3.02251126,4.82647526,-2.05165353,0.00058771,-0.00036671,0.05039703,-0.06550415,0.61682627,-0.41820612,2.66007782,-0.80637249,0.19565853,-0.09800478,2.15412081,-1.06860367,0.47340452,-0.25157173,0.00000000,-0.00000000
-3.01650825,4.76162521,-2.12883088,0.00060817,-0.00034791,0.04905622,-0.06397294,0.61761297,-0.41813974,2.64072591,-0.84168646,0.18947841,-0.10288543,2.11152354,-1.11701574,0.46365322,-0.25812159,0.00000000,-0.00000000
-3.01050525,4.69360380,-2.22097985,0.00062899,-0.00032972,0.04788365,-0.06273866,0.61793056,-0.41989589,2.61630728,-0.88116870,0.18338354,-0.10871040,2.06987345,-1.17545471,0.45343729,-0.26638091,0.00000000,-0.00000000
-3.00450225,4.62354960,-2.32786595,0.00065013,-0.00031246,0.04688001,-0.06182170,0.61779160,-0.42356529,2.58729416,-0.92476638,0.17748008,-0.11544481,2.02977770,-1.24358053,0.44291981,-0.27638935,0.00000000,-0.00000000
-2.99849925,4.55257443,-2.44897437,0.00067150,-0.00029641,0.04604520,-0.06123319,0.61722648,-0.42917969,2.55422771,-0.97231498,0.17186378,-0.12303928,1.99176888,-1.32091268,0.43225789,-0.28815646,0.00000000,-0.00000000
-2.99249625,4.48174025,-2.58349874,0.00069294,-0.00028182,0.04537826,-0.06097467,0.61628298,-0.43670950,2.51770685,-1.02353617,0.16661794,-0.13142923,1.95629484,-1.40682509,0.42159909,-0.30165863,0.00000000,-0.00000000
-2.98649325,4.41203686,-2.73033903,0.00071426,-0.00026887,0.04487729,-0.06103799,0.61502516,-0.44606359,2.47837557,-1.07804008,0.16181183,-0.14053464,1.92371019,-1.50054447,0.41107817,-0.31683705,0.00000000,-0.00000000
-2.98049025,4.34436113,-2.88810919,0.00073522,-0.00025774,0.04453925,-0.06140571,0.61353137,-0.45709164,2.43690906,-1.13533218,0.15749948,-0.15026025,1.89426966,-1.60115282,0.40081433,-0.33359669,0.00000000,-0.00000000
-2.97448724,4.27949873,-3.05515458,0.00075555,-0.00024852,0.04435974,-0.06205178,0.61189165,-0.46958861,2.39399937,-1.19482440,0.15371890,-0.16049632,1.86812390,-1.70759408,0.39090894,-0.35180633,0.00000000,-0.00000000
-2.96848424,4.21810905,-3.22957875,0.00077491,-0.00024129,0.04433270,-0.06294249,0.61020458,-0.48330134,2.35034099,-1.25585024,0.15049174,-0.17111992,1.84531783,-1.81868517,0.38144380,-0.37129972,0.00000000,-0.00000000
-2.96248124,4.16071435,-3.40927881,0.00079297,-0.00023607,0.04445013,-0.06403778,0.60857380,-0.49793695,2.30661696,-1.31768307,0.14782349,-0.18199673,1.82579194,-1.93313125,0.37248009,-0.39187757,0.00000000,-0.00000000
-2.95647824,4.10769352,-3.59198814,0.00080937,-0.00023285,0.04470184,-0.06529265,0.60710439,-0.51317257,2.26348599,-1.37955704,0.14570399,-0.19298332,1.80938681,-2.04954475,0.36405795,-0.41331057,0.00000000,-0.00000000
-2.95047524,4.05928132,-3.77532507,0.00082375,-0.00023160,0.04507527,-0.06665876,0.60589927,-0.52866614,2.22157108,-1.44068960,0.14410846,-0.20392981,1.79585085,-2.16646798,0.35619675,-0.43534307,0.00000000,-0.00000000
-2.94447224,4.01557300,-3.95684582,0.00083578,-0.00023224,0.04555533,-0.06808603,0.60505598,-0.54406779,2.18144991,-1.50030473,0.14299888,-0.21468293,1.78485136,-2.28239849,0.34889594,-0.45769752,0.00000000,-0.00000000
-2.93846923,3.97653450,-4.13409992,0.00084515,-0.00023471,0.04612445,-0.06952430,0.60466372,-0.55903132,2.14364735,-1.55765599,0.14232573,-0.22508921,1.77598872,-2.39581655,0.34213660,-0.48007931,0.00000000,-0.00000000
-2.93246623,3.94201782,-4.30468614,0.00085161,-0.00023891,0.04676268,-0.07092488,0.60480110,-0.57322534,2.10863011,-1.61204831,0.14202995,-0.23499831,1.76881330,-2.50521416,0.33588345,-0.50218213,0.00000000,-0.00000000
-2.92646323,3.91178093,-4.46630737,0.00085495,-0.00024476,0.04744797,-0.07224198,0.60553446,-0.58634370,2.07680347,-1.66285784,0.14204520,-0.24426636,1.76284465,-2.60912446,0.33008736,-0.52369344,0.00000000,-0.00000000
-2.92046023,3.88551118,-4.61682254,0.00085505,-0.00025215,0.04815661,-0.07343394,0.60691694,-0.59811486,2.04851008,-1.70954909,0.14230023,-0.25275920,1.75759226,-2.70615112,0.32468816,-0.54430030,0.00000000,-0.00000000
-2.91445723,3.86285124,-4.75429432,0.00085189,-0.00026102,0.04886373,-0.07446431,0.60898816,-0.60830975,2.02403032,-1.75168880,0.14272134,-0.26035532,1.75257706,-2.79499666,0.31961769,-0.56369505,0.00000000,-0.00000000
-2.90845423,3.84342594,-4.87703112,0.00084551,-0.00027128,0.04954396,-0.07530266,0.61177456,-0.61674813,2.00358415,-1.78895615,0.14323480,-0.26694854,1.74735279,-2.87448905,0.31480303,-0.58158112,0.00000000,-0.00000000
-2.90245123,3.82686879,-4.98362260,0.00083605,-0.00028289,0.05017221,-0.07592510,0.61529022,-0.62330303,1.98733379,-1.82114921,0.14376922,-0.27245034,1.74152627,-2.94360600,0.31016956,-0.59767862,0.00000000,-0.00000000
-2.89644822,3.81284650,-5.07296791,0.00082375,-0.00029580,0.05072442,-0.07631462,0.61953808,-0.62790345,1.97538694,-1.84818751,0.14425772,-0.27679159,1.73477554,-3.00149608,0.30564405,-0.61172979,0.00000000,-0.00000000
-2.89044522,3.80108029,-5.14429608,0.00080894,-0.00030999,0.05117836,-0.07646118,0.62451138,-0.63053507,1.96780018,-1.87011112,0.14463993,-0.27992393,1.72686508,-3.04749646,0.30115733,-0.62350412,0.00000000,-0.00000000
-2.88444222,3.79136276,-5.19717855,0.00079201,-0.00032545,0.05151445,-0.07636152,0.63019519,-0.63123934,1.96458205,-1.88707625,0.14486358,-0.28182056,1.71765727,-3.08114650,0.29664680,-0.63280319,0.00000000,-0.00000000
-2.87843922,3.78356928,-5.23153364,0.00077344,-0.00034221,0.05171641,-0.07601882,0.63656785,-0.63011078,1.96569578,-1.89934817,0.14488588,-0.28247649,1.70711944,-3.10219701,0.29205835,-0.63946491,0.00000000,-0.00000000
-2.87243622,3.77766353,-5.24762333,0.00075376,-0.00036026,0.05177191,-0.07544222,0.64360230,-0.62729291,1.97106137,-1.90729161,0.14467440,-0.28190828,1.69532621,-3.11061478,0.28734795,-0.64336734,0.00000000,-0.00000000
-2.86643322,3.77369673,-5.24604238,0.00073353,-0.00037967,0.05167301,-0.07464610,0.65126709,-0.62297296,1.98055713,-1.91135946,0.14420759,-0.28015335,1.68245685,-3.10658221,0.28248265,-0.64443173,0.00000000,-0.00000000
-2.86043022,3.77180102,-5.22770049,0.00071333,-0.00040045,0.05141643,-0.07364939,0.65952720,-0.61737553,1.99402064,-1.91208006,0.14347491,-0.27726872,1.66878781,-3.09049193,0.27744115,-0.64262485,0.00000000,-0.00000000
-2.85442721,3.77217719,-5.19379776,0.00069375,-0.00042267,0.05100374,-0.07247472,0.66834440,-0.61075561,2.01124957,-1.91004366,0.14247651,-0.27332940,1.65468071,-3.06293650,0.27221386,-0.63796033,0.00000000,-0.00000000
-2.84842421,3.77507803,-5.14579417,0.00067537,-0.00044635,0.05044120,-0.07114753,0.67767756,-0.60339108,2.03200236,-1.90588836,0.14122258,-0.26842643,1.64056650,-3.02469316,0.26680251,-0.63049907,0.00000000,-0.00000000
-2.84242121,3.78078812,-5.08537351,0.00065874,-0.00047153,0.04973958,-0.06969523,0.68748257,-0.59557494,2.05599937,-1.90028592,0.13973233,-0.26266458,1.62692638,-2.97670402,0.26121935,-0.62034855,0.00000000,-0.00000000
-2.83641821,3.78960166,-5.01440262,0.00064434,-0.00049824,0.04891368,-0.06814630,0.69771232,-0.58760750,2.08292464,-1.89392747,0.13803274,-0.25615976,1.61427066,-2.92005214,0.25548607,-0.60766098,0.00000000,-0.00000000
-2.83041521,3.80179962,-4.93488653,0.00063261,-0.00052648,0.04798178,-0.06652949,0.70831649,-0.57978876,2.11242866,-1.88750933,0.13615708,-0.24903635,1.60311642,-2.85593390,0.24963241,-0.59263029,0.00000000,-0.00000000
-2.82441221,3.81762778,-4.84892042,0.00062390,-0.00055622,0.04696493,-0.06487301,0.71924162,-0.57241094,2.14413238,-1.88171886,0.13414323,-0.24142427,1.59396519,-2.78562856,0.24369459,-0.57548801,0.00000000,-0.00000000
-2.81840920,3.83727691,-4.75863928,0.00061847,-0.00058742,0.04588616,-0.06320381,0.73043120,-0.56575146,2.17763254,-1.87722043,0.13203207,-0.23345610,1.58728178,-2.71046569,0.23771367,-0.55649808,0.00000000,-0.00000000
-2.81240620,3.86086634,-4.66616636,0.00061651,-0.00062000,0.04476966,-0.06154696,0.74182603,-0.56006644,2.21250832,-1.87464127,0.12986571,-0.22526414,1.58347516,-2.63179166,0.23173378,-0.53595069,0.00000000,-0.00000000
-2.80640320,3.88843173,-4.57356156,0.00061808,-0.00065384,0.04363990,-0.05992506,0.75336485,-0.55558456,2.24832931,-1.87455740,0.12768597,-0.21697754,1.58288236,-2.55093593,0.22580048,-0.51415538,0.00000000,-0.00000000
-2.80040020,3.91991773,-4.48277106,0.00062317,-0.00068879,0.04252082,-0.05835782,0.76498519,-0.55250177,2.28466432,-1.87747952,0.12553284,-0.20871958,1.58575614,-2.46917870,0.21995914,-0.49143357,0.00000000,-0.00000000
-2.79439720,3.95517573,-4.39557956,0.00063166,-0.00072463,0.04143511,-0.05686164,0.77662444,-0.55097640,2.32109080,-1.88383904,0.12344328,-0.20060514,1.59225677,-2.38772053,0.21425344,-0.46811074,0.00000000,-0.00000000
-2.78839420,3.99396666,-4.31356657,0.00064334,-0.00076114,0.04040347,-0.05544940,0.78822106,-0.55112522,2.35720443,-1.89397462,0.12145017,-0.19273849,1.60244838,-2.30765551,0.20872410,-0.44450860,0.00000000,-0.00000000
-2.78239120,4.03596846,-4.23806816,0.00065791,-0.00079802,0.03944412,-0.05413031,0.79971583,-0.55302012,2.39262816,-1.90811940,0.11958155,-0.18521123,1.61629968,-2.22994856,0.20340773,-0.42093742,0.00000000,-0.00000000
-2.77638819,4.08078761,-4.17014562,0.00067501,-0.00083495,0.03857234,-0.05290984,0.81105308,-0.55668578,2.42702046,-1.92638956,0.11786016,-0.17810085,1.63368905,-2.15541788,0.19833600,-0.39768890,0.00000000,-0.00000000
-2.77038519,4.12797372,-4.11056228,0.00069420,-0.00087156,0.03780023,-0.05178983,0.82218169,-0.56209828,2.46008208,-1.94877490,0.11630324,-0.17146943,1.65441335,-2.08472316,0.19353492,-0.37502971,0.00000000,-0.00000000
-2.76438219,4.17703637,-4.05976948,0.00071501,-0.00090745,0.03713652,-0.05076864,0.83305593,-0.56918478,2.49156092,-1.97513186,0.11492263,-0.16536302,1.67819998,-2.01835986,0.18902448,-0.35319602,0.00000000,-0.00000000
-2.75837919,4.22746303,-4.01790267,0.00073693,-0.00094222,0.03658664,-0.04984148,0.84363587,-0.57782440,2.52125489,-2.00517996,0.11372504,-0.15981130,1.70472133,-1.95665969,0.18481844,-0.33238914,0.00000000,-0.00000000
-2.75237619,4.27873698,-3.98478790,0.00075944,-0.00097542,0.03615277,-0.04900071,0.85388750,-0.58785037,2.54901242,-2.03850219,0.11271265,-0.15482786,1.73361087,-1.89979714,0.18092435,-0.31277236,0.00000000,-0.00000000
-2.74637319,4.33035438,-3.95995900,0.00078203,-0.00100662,0.03583411,-0.04823637,0.86378237,-0.59905347,2.57473068,-2.07454995,0.11188373,-0.15041077,1.76447988,-1.84780169,0.17734380,-0.29446918,0.00000000,-0.00000000
-2.74037019,4.38183958,-3.94268500,0.00080420,-0.00103539,0.03562719,-0.04753662,0.87329691,-0.61118695,2.59835176,-2.11265299,0.11123347,-0.14654374,1.79693406,-1.80057482,0.17407282,-0.27756278,0.00000000,-0.00000000
-2.73436718,4.43275804,-3.93200704,0.00082547,-0.00106134,0.03552625,-0.04688836,0.88241134,-0.62397264,2.61985693,-2.15203456,0.11075484,-0.14319758,1.83058913,-1.75791118,0.17110249,-0.26209682,0.00000000,-0.00000000
-2.72836418,4.48272642,-3.92678370,0.00084545,-0.00108409,0.03552364,-0.04627778,0.89110844,-0.63710849,2.63925966,-2.19183170,0.11043937,-0.14033201,1.86508483,-1.71952259,0.16841959,-0.24807738,0.00000000,-0.00000000
-2.72236118,4.53141971,-3.92574298,0.00086378,-0.00110332,0.03561024,-0.04569095,0.89937207,-0.65027719,2.65659767,-2.23112042,0.11027804,-0.13789774,1.90009658,-1.68506394,0.16600744,-0.23547605,0.00000000,-0.00000000
-2.71635818,4.57857533,-3.92753921,0.00088020,-0.00111879,0.03577590,-0.04511440,0.90718566,-0.66315569,2.67192474,-2.26894503,0.11026191,-0.13583879,1.93534468,-1.65415953,0.16384672,-0.22423376,0.00000000,-0.00000000
-2.71035518,4.62399441,-3.93081257,0.00089451,-0.00113032,0.03600983,-0.04453567,0.91453090,-0.67542542,2.68530288,-2.30435080,0.11038270,-0.13409484,1.97060060,-1.62642884,0.16191635,-0.21426542,0.00000000,-0.00000000
-2.70435218,4.66754064,-3.93424889,0.00090661,-0.00113782,0.03630092,-0.04394374,0.92138653,-0.68678287,2.69679523,-2.33641874,0.11063321,-0.13260370,2.00569043,-1.60151049,0.16019436,-0.20546505,0.00000000,-0.00000000
-2.69834917,4.70913718,-3.93663732,0.00091649,-0.00114128,0.03663811,-0.04332952,0.92772751,-0.69695005,2.70646046,-2.36430101,0.11100753,-0.13130362,2.04049554,-1.57908329,0.15865866,-0.19771106,0.00000000,-0.00000000
-2.69234617,4.74876207,-3.93692340,0.00092422,-0.00114081,0.03701056,-0.04268610,0.93352460,-0.70568452,2.71434872,-2.38725556,0.11150109,-0.13013556,2.07495081,-1.55888380,0.15728781,-0.19087179,0.00000000,-0.00000000
-2.68634317,4.78644288,-3.93425542,0.00092997,-0.00113659,0.03740790,-0.04200904,0.93874442,-0.71278855,2.72049966,-2.40467826,0.11211051,-0.12904519,2.10904066,-1.54071955,0.15606158,-0.18481079,0.00000000,-0.00000000
-2.68034017,4.82225084,-3.92802192,0.00093398,-0.00112892,0.03782035,-0.04129648,0.94335002,-0.71811695,2.72494247,-2.41613101,0.11283330,-0.12798456,2.14279330,-1.52447751,0.15496147,-0.17939190,0.00000000,-0.00000000
-2.67433717,4.85629525,-3.91787884,0.00093655,-0.00111816,0.03823881,-0.04054916,0.94730199,-0.72158323,2.72769801,-2.42136431,0.11366743,-0.12691353,2.17627374,-1.51012784,0.15397097,-0.17448381,0.00000000,-0.00000000
-2.66833417,4.88871809,-3.90376512,0.00093806,-0.00110477,0.03865492,-0.03977042,0.95056001,-0.72316376,2.72878267,-2.42033307,0.11461085,-0.12580076,2.20957596,-1.49772283,0.15307577,-0.16996415,0.00000000,-0.00000000
-2.66233117,4.91968948,-3.88590611,0.00093890,-0.00108926,0.03906110,-0.03896598,0.95308495,-0.72289971,2.72821392,-2.41320469,0.11566084,-0.12462428,2.24281460,-1.48739131,0.15226370,-0.16572284,0.00000000,-0.00000000
-2.65632816,4.94940363,-3.86480460,0.00093951,-0.00107220,0.03945053,-0.03814375,0.95484116,-0.72089655,2.72601689,-2.40035872,0.11681349,-0.12337169,2.27611653,-1.47932915,0.15152465,-0.16166482,0.00000000,-0.00000000
-2.65032516,4.97807555,-3.84122008,0.00094034,-0.00105417,0.03981718,-0.03731349,0.95579917,-0.71732117,2.72223164,-2.38237805,0.11806313,-0.12203994,2.30961273,-1.47378640,0.15085021,-0.15771188,0.00000000,-0.00000000
-2.64432216,5.00593811,-3.81613708,0.00094185,-0.00103577,0.04015580,-0.03648646,0.95593837,-0.71239661,2.71692047,-2.36003165,0.11940191,-0.12063476,2.34343039,-1.47105184,0.15023332,-0.15380391,0.00000000,-0.00000000
-2.63831916,5.03323935,-3.79072422,0.00094447,-0.00101760,0.04046191,-0.03567501,0.95524977,-0.70639467,2.71017488,-2.33424958,0.12081942,-0.11916969,2.37768572,-1.47143595,0.14966787,-0.14989923,0.00000000,-0.00000000
-2.63231616,5.06023946,-3.76628573,0.00094860,-0.00100020,0.04073187,-0.03489214,0.95373854,-0.69962656,2.70212146,-2.30609132,0.12230256,-0.11766494,2.41247719,-1.47525302,0.14914816,-0.14597437,0.00000000,-0.00000000
-2.62631316,5.08720747,-3.74420788,0.00095463,-0.00098410,0.04096288,-0.03415101,0.95142623,-0.69243215,2.69292627,-2.27670866,0.12383556,-0.11614596,2.44787954,-1.48280350,0.14866852,-0.14202313,0.00000000,-0.00000000
-2.62031016,5.11441693,-3.72590258,0.00096287,-0.00096975,0.04115301,-0.03346456,0.94835254,-0.68516809,2.68279742,-2.24730481,0.12540018,-0.11464191,2.48393839,-1.49435734,0.14822292,-0.13805507,0.00000000,-0.00000000
-2.61430715,5.14214069,-3.71275086,0.00097359,-0.00095751,0.04130131,-0.03284499,0.94457649,-0.67819545,2.67198536,-2.21909155,0.12697613,-0.11318407,2.52066552,-1.51013912,0.14780472,-0.13409366,0.00000000,-0.00000000
-2.60830415,5.17064444,-3.70604860,0.00098703,-0.00094766,0.04140781,-0.03230345,0.94017687,-0.67186728,2.66078080,-2.19324623,0.12854169,-0.11180428,2.55803492,-1.53031570,0.14740656,-0.13017396,0.00000000,-0.00000000
-2.60230115,5.20017917,-3.70695692,0.00100333,-0.00094042,0.04147364,-0.03184959,0.93525192,-0.66651673,2.64951012,-2.17087041,0.13007444,-0.11053348,2.59597971,-1.55498684,0.14702039,-0.12634008,0.00000000,-0.00000000
-2.59629815,5.23097264,-3.71645923,0.00102261,-0.00093587,0.04150104,-0.03149135,0.92991808,-0.66244607,2.63852841,-2.15295204,0.13155223,-0.10940039,2.63438990,-1.58417914,0.14663776,-0.12264262,0.00000000,-0.00000000
-2.59029515,5.26322021,-3.73532656,0.00104492,-0.00093404,0.04149339,-0.03123465,0.92430800,-0.65991713,2.62821025,-2.14033246,0.13295415,-0.10843046,2.67311149,-1.61784347,0.14625023,-0.11913591,0.00000000,-0.00000000
-2.58429215,5.29707548,-3.76409238,0.00107026,-0.00093484,0.04145527,-0.03108324,0.91856755,-0.65914349,2.61893871,-2.13367967,0.13426160,-0.10764497,2.71194672,-1.65585581,0.14585000,-0.11587549,0.00000000,-0.00000000
-2.57828914,5.33264132,-3.80303751,0.00109860,-0.00093814,0.04139236,-0.03103863,0.91285218,-0.66028461,2.61109277,-2.13346868,0.13545935,-0.10706057,2.75065603,-1.69802134,0.14543068,-0.11291567,0.00000000,-0.00000000
-2.57228614,5.36996186,-3.85218537,0.00112986,-0.00094372,0.04131146,-0.03109999,0.90732254,-0.66344212,2.60503399,-2.13996946,0.13653653,-0.10668894,2.78896171,-1.74408128,0.14498816,-0.11030733,0.00000000,-0.00000000
-2.56628314,5.40901601,-3.91130697,0.00116392,-0.00095135,0.04122031,-0.03126428,0.90213958,-0.66865825,2.60109275,-2.15324277,0.13748755,-0.10653680,2.82655344,-1.79372204,0.14452158,-0.10809609,0.00000000,-0.00000000
-2.56028014,5.44971326,-3.97993498,0.00120067,-0.00096074,0.04112754,-0.03152628,0.89745938,-0.67591638,2.59955483,-2.17314357,0.13831282,-0.10660620,2.86309571,-1.84658590,0.14403429,-0.10632071,0.00000000,-0.00000000
-2.55427714,5.49189194,-4.05738550,0.00123994,-0.00097161,0.04104240,-0.03187877,0.89342778,-0.68514353,2.60064889,-2.19933155,0.13901932,-0.10689493,2.89823714,-1.90228262,0.14353480,-0.10501196,0.00000000,-0.00000000
-2.54827414,5.53532049,-4.14278593,0.00128158,-0.00098367,0.04097461,-0.03231274,0.89017521,-0.69621455,2.60453552,-2.23128797,0.13962091,-0.10739712,2.93162136,-1.96040120,0.14303755,-0.10419173,0.00000000,-0.00000000
-2.54227114,5.57970168,-4.23510736,0.00132539,-0.00099665,0.04093405,-0.03281763,0.88781177,-0.70895778,2.61129822,-2.26833769,0.14013838,-0.10810394,2.96289923,-2.02052092,0.14256356,-0.10387262,0.00000000,-0.00000000
-2.53626813,5.62467980,-4.33319938,0.00137119,-0.00101033,0.04093049,-0.03338160,0.88642296,-0.72316177,2.62093688,-2.30967535,0.14059929,-0.10900431,2.99174178,-2.08222129,0.14214090,-0.10405773,0.00000000,-0.00000000
-2.53026513,5.66985037,-4.43582573,0.00141878,-0.00102452,0.04097331,-0.03399184,0.88606613,-0.73858282,2.63336401,-2.35439433,0.14103747,-0.11008561,3.01785333,-2.14509010,0.14180473,-0.10474081,0.00000000,-0.00000000
-2.52426213,5.71477203,-4.54169908,0.00146794,-0.00103909,0.04107115,-0.03463482,0.88676788,-0.75495283,2.64840390,-2.40151721,0.14149228,-0.11133425,3.04098407,-2.20872936,0.14159722,-0.10590663,0.00000000,-0.00000000
-2.51825913,5.75897980,-4.64951350,0.00151846,-0.00105396,0.04123161,-0.03529662,0.88852255,-0.77198743,2.66579474,-2.45002658,0.14200767,-0.11273620,3.06094135,-2.27275890,0.14156699,-0.10753154,0.00000000,-0.00000000
-2.51225613,5.80199895,-4.75797358,0.00157009,-0.00106909,0.04146095,-0.03596322,0.89129184,-0.78939383,2.68519372,-2.49889507,0.14263098,-0.11427730,3.07759901,-2.33681753,0.14176829,-0.10958422,0.00000000,-0.00000000
-2.50625313,5.84335878,-4.86581955,0.00162257,-0.00108452,0.04176380,-0.03662077,0.89500560,-0.80687833,2.70618471,-2.54711362,0.14341161,-0.11594342,3.09090394,-2.40056205,0.14225982,-0.11202648,0.00000000,-0.00000000
-2.50025013,5.88260528,-4.97184794,0.00167565,-0.00110030,0.04214292,-0.03725584,0.89956372,-0.82415330,2.72828843,-2.59371734,0.14439946,-0.11772048,3.10087949,-2.46366441,0.14310324,-0.11481416,0.00000000,-0.00000000
-2.49424712,5.91931213,-5.07492792,0.00172903,-0.00111652,0.04259902,-0.03785568,0.90483916,-0.84094352,2.75097451,-2.63780832,0.14564347,-0.11959432,3.10762525,-2.52580754,0.14436140,-0.11789812,0.00000000,-0.00000000
-2.48824412,5.95308940,-5.17401358,0.00178241,-0.00113331,0.04313060,-0.03840840,0.91068180,-0.85699181,2.77367511,-2.67857510,0.14718989,-0.12155040,3.11131308,-2.58668046,0.14609634,-0.12122519,0.00000000,-0.00000000
-2.48224112,5.98358942,-5.26815290,0.00183546,-0.00115078,0.04373390,-0.03890325,0.91692310,-0.87206392,2.79579957,-2.71530863,0.14908083,-0.12357354,3.11217941,-2.64597340,0.14836715,-0.12473916,0.00000000,-0.00000000
-2.47623812,6.01050988,-5.35649404,0.00188786,-0.00116904,0.04440289,-0.03933069,0.92338125,-0.88595278,2.81674946,-2.74741472,0.15135262,-0.12564751,3.11051412,-2.70337360,0.15122768,-0.12838176,0.00000000,-0.00000000
-2.47023512,6.03359384,-5.43828995,0.00193929,-0.00118816,0.04512936,-0.03968264,0.92986664,-0.89848205,2.83593373,-2.77442308,0.15403451,-0.12775476,3.10664655,-2.75856248,0.15472424,-0.13209371,0.00000000,-0.00000000
-2.46423212,6.05262731,-5.51290210,0.00198942,-0.00120821,0.04590303,-0.03995260,0.93618750,-0.90950906,2.85278331,-2.79599320,0.15714741,-0.12987618,3.10092932,-2.81121478,0.15889339,-0.13581566,0.00000000,-0.00000000
-2.45822911,6.06743448,-5.57980409,0.00203794,-0.00122920,0.04671186,-0.04013572,0.94215527,-0.91892723,2.86676479,-2.81191726,0.16070286,-0.13199100,3.09372080,-2.86100007,0.16375981,-0.13948926,0.00000000,-0.00000000
