energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.75387694,1.80227795,1.55291081,0.54801571,0.01023316,1.14089404,0.10671889,0.00226237
-5.74787394,1.76877193,1.53763887,0.53349793,0.01031195,1.11907611,0.10456193,0.00220226
-5.74187094,1.73071596,1.51744697,0.51854747,0.01033113,1.09470499,0.10201319,0.00213847
-5.73586793,1.68852847,1.49284325,0.50313944,0.01029095,1.06798498,0.09913926,0.00207208
-5.72986493,1.64272738,1.46442551,0.48727483,0.01019287,1.03918268,0.09601274,0.00200418
-5.72386193,1.59391471,1.43285944,0.47098219,0.01003951,1.00861907,0.09271035,0.00193584
-5.71785893,1.54275803,1.39885455,0.45431782,0.00983458,0.97665933,0.08931090,0.00186803
-5.71185593,1.48997000,1.36313884,0.43736468,0.00958277,0.94370116,0.08589345,0.00180165
-5.70585293,1.43628682,1.32643363,0.42023003,0.00928963,0.91016207,0.08253554,0.00173747
-5.69984992,1.38244695,1.28942977,0.40304214,0.00896138,0.87646651,0.07931171,0.00167612
-5.69384692,1.32917097,1.25276653,0.38594625,0.00860479,0.84303341,0.07629223,0.00161808
-5.68784392,1.27714375,1.21701408,0.36910009,0.00822695,0.81026493,0.07354214,0.00156369
-5.68184092,1.22699963,1.18266041,0.35266919,0.00783515,0.77853692,0.07112062,0.00151312
-5.67583792,1.17931126,1.15010329,0.33682235,0.00743664,0.74819147,0.06908066,0.00146638
-5.66983492,1.13458239,1.11964729,0.32172731,0.00703853,0.71953191,0.06746900,0.00142336
-5.66383192,1.09324471,1.09150595,0.30754702,0.00664762,0.69282027,0.06632627,0.00138380
-5.65782891,1.05565851,1.06580852,0.29443637,0.00627028,0.66827726,0.06568729,0.00134736
-5.65182591,1.02211665,1.04261067,0.28253963,0.00591236,0.64608424,0.06558158,0.00131362
-5.64582291,0.99285122,1.02190820,0.27198843,0.00557909,0.62638714,0.06603370,0.00128208
-5.63981991,0.96804199,1.00365266,0.26290039,0.00527504,0.60930150,0.06706369,0.00125224
-5.63381691,0.94782574,0.98776778,0.25537802,0.00500407,0.59491828,0.06868731,0.00122359
-5.62781391,0.93230546,0.97416541,0.24950806,0.00476934,0.58330961,0.07091616,0.00119566
-5.62181091,0.92155850,0.96276001,0.24536089,0.00457327,0.57453404,0.07375751,0.00116800
-5.61580790,0.91564293,0.95348058,0.24298993,0.00441757,0.56864076,0.07721403,0.00114027
-5.60980490,0.91460142,0.94627942,0.24243098,0.00430323,0.56567214,0.08128318,0.00111216
-5.60380190,0.91846214,0.94113708,0.24370134,0.00423057,0.56566457,0.08595653,0.00108349
-5.59779890,0.92723674,0.93806344,0.24679872,0.00419925,0.56864721,0.09121888,0.00105415
-5.59179590,0.94091535,0.93709481,0.25169990,0.00420830,0.57463888,0.09704737,0.00102415
-5.58579290,0.95945897,0.93828755,0.25835932,0.00425613,0.58364307,0.10341063,0.00099354
-5.57978989,0.98278997,0.94170876,0.26670768,0.00434058,0.59564158,0.11026809,0.00096249
-5.57378689,1.01078141,0.94742482,0.27665061,0.00445894,0.61058726,0.11756948,0.00093119
-5.56778389,1.04324613,0.95548879,0.28806779,0.00460801,0.62839631,0.12525469,0.00089990
-5.56178089,1.07992663,0.96592765,0.30081259,0.00478412,0.64894091,0.13325408,0.00086889
-5.55577789,1.12048684,0.97873043,0.31471243,0.00498319,0.67204291,0.14148914,0.00083844
-5.54977489,1.16450651,0.99383829,0.32957014,0.00520083,0.69746897,0.14987371,0.00080882
-5.54377189,1.21147934,1.01113722,0.34516637,0.00543238,0.72492806,0.15831572,0.00078027
-5.53776888,1.26081517,1.03045421,0.36126305,0.00567304,0.75407155,0.16671925,0.00075301
-5.53176588,1.31184688,1.05155722,0.37760813,0.00591795,0.78449628,0.17498704,0.00072718
-5.52576288,1.36384187,1.07415915,0.39394137,0.00616233,0.81575082,0.18302327,0.00070290
-5.51975988,1.41601812,1.09792580,0.41000104,0.00640160,0.84734488,0.19073644,0.00068022
-5.51375688,1.46756431,1.12248744,0.42553147,0.00663151,0.87876155,0.19804228,0.00065916
-5.50775388,1.51766326,1.14745340,0.44029103,0.00684828,0.90947211,0.20486651,0.00063967
-5.50175088,1.56551776,1.17242906,0.45406031,0.00704874,0.93895281,0.21114730,0.00062169
-5.49574787,1.61037771,1.19703421,0.46665011,0.00723042,0.96670287,0.21683733,0.00060514
-5.48974487,1.65156725,1.22092188,0.47790889,0.00739167,0.99226289,0.22190532,0.00058992
-5.48374187,1.68851068,1.24379658,0.48772937,0.00753174,1.01523290,0.22633689,0.00057595
-5.47773887,1.72075586,1.26543095,0.49605377,0.00765081,1.03528906,0.23013486,0.00056320
-5.47173587,1.74799395,1.28567997,0.50287762,0.00775003,1.05219820,0.23331881,0.00055164
-5.46573287,1.77007439,1.30449188,0.50825177,0.00783150,1.06582943,0.23592409,0.00054131
-5.45972986,1.78701442,1.32191518,0.51228235,0.00789816,1.07616212,0.23800015,0.00053234
-5.45372686,1.79900249,1.33810145,0.51512888,0.00795379,1.08328974,0.23960860,0.00052491
-5.44772386,1.80639531,1.35330359,0.51700020,0.00800279,1.08741938,0.24082072,0.00051928
-5.44172086,1.80970853,1.36786962,0.51814857,0.00805005,1.08886661,0.24171499,0.00051582
-5.43571786,1.80960136,1.38223235,0.51886196,0.00810078,1.08804593,0.24237436,0.00051496
-5.42971486,1.80685574,1.39689521,0.51945496,0.00816026,1.08545723,0.24288377,0.00051721
-5.42371186,1.80235082,1.41241493,0.52025842,0.00823362,1.08166848,0.24332776,0.00052317
-5.41770885,1.79703381,1.42938184,0.52160845,0.00832561,1.07729571,0.24378841,0.00053348
-5.41170585,1.79188851,1.44839862,0.52383500,0.00844038,1.07298096,0.24434357,0.00054883
-5.40570285,1.78790253,1.47005839,0.52725071,0.00858127,1.06936911,0.24506555,0.00056991
-5.39969985,1.78603495,1.49492308,0.53214021,0.00875059,1.06708489,0.24602010,0.00059747
-5.39369685,1.78718532,1.52350296,0.53875056,0.00894951,1.06671082,0.24726572,0.00063217
-5.38769385,1.79216557,1.55623821,0.54728316,0.00917794,1.06876735,0.24885329,0.00067469
-5.38169085,1.80167579,1.59348320,0.55788735,0.00943445,1.07369597,0.25082581,0.00072559
-5.37568784,1.81628484,1.63549422,0.57065631,0.00971632,1.08184620,0.25321833,0.00078536
-5.36968484,1.83641662,1.68242105,0.58562510,0.01001953,1.09346694,0.25605778,0.00085439
-5.36368184,1.86234231,1.73430263,0.60277119,0.01033895,1.10870279,0.25936290,0.00093289
-5.35767884,1.89417900,1.79106722,0.62201745,0.01066847,1.12759524,0.26314398,0.00102094
-5.35167584,1.93189450,1.85253675,0.64323742,0.01100125,1.15008884,0.26740251,0.00111844
-5.34567284,1.97531806,1.91843533,0.66626264,0.01133000,1.17604197,0.27213076,0.00122510
-5.33966983,2.02415647,1.98840147,0.69089180,0.01164728,1.20524147,0.27731131,0.00134046
-5.33366683,2.07801450,2.06200349,0.71690123,0.01194584,1.23742050,0.28291661,0.00146385
-5.32766383,2.13641887,2.13875737,0.74405615,0.01221898,1.27227844,0.28890858,0.00159445
-5.32166083,2.19884433,2.21814624,0.77212222,0.01246089,1.30950181,0.29523852,0.00173124
-5.31565783,2.26474052,2.29964052,0.80087668,0.01266699,1.34878489,0.30184728,0.00187310
-5.30965483,2.33355820,2.38271776,0.83011850,0.01283418,1.38984882,0.30866581,0.00201877
-5.30365183,2.40477343,2.46688100,0.85967685,0.01296114,1.43245784,0.31561618,0.00216690
-5.29764882,2.47790818,2.55167463,0.88941745,0.01304849,1.47643179,0.32261307,0.00231610
-5.29164582,2.55254636,2.63669690,0.91924627,0.01309893,1.52165370,0.32956573,0.00246498
-5.28564282,2.62834393,2.72160796,0.94911021,0.01311725,1.56807201,0.33638033,0.00261216
-5.27963982,2.70503264,2.80613302,0.97899465,0.01311034,1.61569685,0.34296262,0.00275632
-5.27363682,2.78241669,2.89005997,1.00891780,0.01308700,1.66459052,0.34922079,0.00289625
-5.26763382,2.86036257,2.97323148,1.03892205,0.01305780,1.71485234,0.35506825,0.00303084
-5.26163082,2.93878216,3.05553160,1.06906274,0.01303477,1.76659866,0.36042635,0.00315915
-5.25562781,3.01761014,3.13686751,1.09939478,0.01303103,1.81993893,0.36522663,0.00328037
-5.24962481,3.09677678,3.21714726,1.12995797,0.01306039,1.87494923,0.36941269,0.00339386
-5.24362181,3.17617772,3.29625460,1.16076179,0.01313686,1.93164478,0.37294129,0.00349914
-5.23761881,3.25564264,3.37402260,1.19177066,0.01327418,1.98995310,0.37578278,0.00359585
-5.23161581,3.33490476,3.45020749,1.22289057,0.01348526,2.04968962,0.37792077,0.00368378
-5.22561281,3.41357348,3.52446474,1.25395807,0.01378165,2.11053737,0.37935101,0.00376280
-5.21960980,3.49111208,3.59632910,1.28473252,0.01417306,2.17203244,0.38007961,0.00383284
-5.21360680,3.56682247,3.66520039,1.31489220,0.01466684,2.23355642,0.38012075,0.00389388
-5.20760380,3.63983854,3.73033641,1.34403497,0.01526757,2.29433677,0.37949392,0.00394589
-5.20160080,3.70912935,3.79085426,1.37168359,0.01597669,2.35345574,0.37822111,0.00398880
-5.19559780,3.77351259,3.84574068,1.39729589,0.01679222,2.40986787,0.37632397,0.00402252
-5.18959480,3.83167850,3.89387157,1.42027934,0.01770859,2.46242563,0.37382125,0.00404688
-5.18359180,3.88222363,3.93404051,1.44000965,0.01871660,2.50991233,0.37072672,0.00406163
-5.17758879,3.92369309,3.96499511,1.45585245,0.01980341,2.55108092,0.36704767,0.00406645
-5.17158579,3.95462965,3.98547989,1.46718719,0.02095279,2.58469706,0.36278421,0.00406097
-5.16558279,3.97362744,3.99428381,1.47343195,0.02214543,2.60958427,0.35792927,0.00404476
-5.15957979,3.97938756,3.99029004,1.47406805,0.02335932,2.62466924,0.35246948,0.00401738
-5.15357679,3.97077297,3.97252573,1.46866316,0.02457035,2.62902489,0.34638674,0.00397842
-5.14757379,3.94685979,3.94020892,1.45689159,0.02575295,2.62190918,0.33966040,0.00392750
-5.14157079,3.90698241,3.89279053,1.43855099,0.02688080,2.60279776,0.33226987,0.00386435
-5.13556778,3.85077006,3.82998884,1.41357429,0.02792762,2.57140883,0.32419761,0.00378883
-5.12956478,3.77817305,3.75181483,1.38203651,0.02886797,2.52771915,0.31543205,0.00370094
-5.12356178,3.68947720,3.65858706,1.34415605,0.02967806,2.47197041,0.30597043,0.00360090
-5.11755878,3.58530598,3.55093506,1.30029041,0.03033652,2.40466577,0.29582130,0.00348909
-5.11155578,3.46661007,3.42979133,1.25092665,0.03082509,2.32655702,0.28500653,0.00336617
-5.10555278,3.33464526,3.29637216,1.19666720,0.03112920,2.23862296,0.27356264,0.00323295
-5.09954977,3.19093960,3.15214826,1.13821170,0.03123849,2.14204026,0.26154146,0.00309051
-5.09354677,3.03725163,2.99880682,1.07633581,0.03114712,2.03814843,0.24901001,0.00294008
-5.08754377,2.87552184,2.83820655,1.01186828,0.03085392,1.92841038,0.23604966,0.00278306
-5.08154077,2.70781953,2.67232813,0.94566702,0.03036247,1.81437063,0.22275462,0.00262101
-5.07553777,2.53628757,2.50322203,0.87859565,0.02968087,1.69761304,0.20922981,0.00245553
-5.06953477,2.36308749,2.33295615,0.81150127,0.02882149,1.57971959,0.19558830,0.00228832
-5.06353177,2.19034710,2.16356523,0.74519447,0.02780048,1.46223212,0.18194849,0.00212105
-5.05752876,2.02011251,1.99700406,0.68043224,0.02663724,1.34661816,0.16843102,0.00195538
-5.05152576,1.85430634,1.83510596,0.61790429,0.02535373,1.23424185,0.15515578,0.00179288
-5.04552276,1.69469300,1.67954786,0.55822312,0.02397377,1.12634084,0.14223906,0.00163503
-5.03951976,1.54285206,1.53182260,0.50191784,0.02252228,1.02400936,0.12979090,0.00148314
-5.03351676,1.40015974,1.39321908,0.44943173,0.02102453,0.92818752,0.11791284,0.00133840
-5.02751376,1.26777858,1.26481012,0.40112313,0.01950542,0.83965666,0.10669613,0.00120181
-5.02151076,1.14665456,1.14744770,0.35726930,0.01798885,0.75904007,0.09622035,0.00107417
-5.01550775,1.03752110,1.04176508,0.31807269,0.01649709,0.68680856,0.08655253,0.00095614
-5.00950475,0.94090860,0.94818478,0.28366891,0.01505032,0.62328984,0.07774675,0.00084816
-5.00350175,0.85715855,0.86693151,0.25413591,0.01366627,0.56868087,0.06984409,0.00075053
-4.99749875,0.78644079,0.79804896,0.22950351,0.01235994,0.52306213,0.06287298,0.00066338
-4.99149575,0.72877261,0.74141919,0.20976282,0.01114342,0.48641294,0.05684982,0.00058673
-4.98549275,0.68403863,0.69678361,0.19487494,0.01002589,0.45862686,0.05177980,0.00052046
-4.97948974,0.65201010,0.66376452,0.18477844,0.00901365,0.43952646,0.04765781,0.00046439
-4.97348674,0.63236297,0.64188619,0.17939532,0.00811022,0.42887672,0.04446949,0.00041823
-4.96748374,0.62469381,0.63059479,0.17863517,0.00731657,0.42639668,0.04219218,0.00038167
-4.96148074,0.62853312,0.62927652,0.18239739,0.00663137,0.43176881,0.04079592,0.00035437
-4.95547774,0.64335575,0.63727338,0.19057151,0.00605126,0.44464614,0.04024430,0.00033597
-4.94947474,0.66858849,0.65389646,0.20303574,0.00557116,0.46465688,0.04049527,0.00032610
-4.94347174,0.70361475,0.67843650,0.21965390,0.00518458,0.49140689,0.04150185,0.00032443
-4.93746873,0.74777697,0.71017177,0.24027117,0.00488395,0.52448005,0.04321277,0.00033064
-4.93146573,0.80037699,0.74837349,0.26470901,0.00466090,0.56343705,0.04557309,0.00034441
-4.92546273,0.86067534,0.79230905,0.29275970,0.00450652,0.60781303,0.04852477,0.00036550
-4.91945973,0.92788985,0.84124352,0.32418115,0.00441166,0.65711459,0.05200730,0.00039366
-4.91345673,1.00119467,0.89443993,0.35869225,0.00436713,0.71081680,0.05595837,0.00042869
-4.90745373,1.07972015,0.95115880,0.39596960,0.00436389,0.76836076,0.06031460,0.00047041
-4.90145073,1.16255461,1.01065771,0.43564578,0.00439327,0.82915234,0.06501246,0.00051865
-4.89544772,1.24874835,1.07219137,0.47730976,0.00444706,0.89256260,0.06998915,0.00057329
-4.88944472,1.33732053,1.13501274,0.52050964,0.00451770,0.95793029,0.07518371,0.00063418
-4.88344172,1.42726909,1.19837583,0.56475786,0.00459832,1.02456680,0.08053815,0.00070120
-4.87743872,1.51758399,1.26154034,0.60953909,0.00468290,1.09176366,0.08599865,0.00077422
-4.87143572,1.60726334,1.32377861,0.65432041,0.00476625,1.15880271,0.09151677,0.00085312
-4.86543272,1.69533236,1.38438470,0.69856369,0.00484415,1.22496857,0.09705060,0.00093776
-4.85942971,1.78086434,1.44268568,0.74173965,0.00491334,1.28956330,0.10256590,0.00102799
-4.85342671,1.86300294,1.49805473,0.78334316,0.00497154,1.35192251,0.10803701,0.00112366
-4.84742371,1.94098487,1.54992552,0.82290883,0.00501745,1.41143244,0.11344768,0.00122463
-4.84142071,2.01416185,1.59780730,0.86002649,0.00505081,1.46754709,0.11879162,0.00133073
-4.83541771,2.08202073,1.64129982,0.89435551,0.00507228,1.51980457,0.12407280,0.00144184
-4.82941471,2.14420066,1.68010729,0.92563724,0.00508351,1.56784188,0.12930550,0.00155781
-4.82341171,2.20050631,1.71405038,0.95370495,0.00508705,1.61140711,0.13451413,0.00167856
-4.81740870,2.25091611,1.74307541,0.97849048,0.00508628,1.65036835,0.13973262,0.00180404
-4.81140570,2.29558495,1.76725995,1.00002723,0.00508543,1.68471871,0.14500373,0.00193423
-4.80540270,2.33484066,1.78681413,1.01844912,0.00508944,1.71457680,0.15037796,0.00206921
-4.79939970,2.36917435,1.80207716,1.03398538,0.00510395,1.74018255,0.15591231,0.00220912
-4.79339670,2.39922443,1.81350895,1.04695139,0.00513518,1.76188832,0.16166887,0.00235418
-4.78739370,2.42575492,1.82167677,1.05773572,0.00518990,1.78014533,0.16771312,0.00250472
-4.78139070,2.44962863,1.82723715,1.06678392,0.00527532,1.79548609,0.17411232,0.00266116
-4.77538769,2.47177630,1.83091388,1.07457990,0.00539899,1.80850336,0.18093362,0.00282400
-4.76938469,2.49316269,1.83347257,1.08162545,0.00556873,1.81982641,0.18824223,0.00299386
-4.76338169,2.51475105,1.83569303,1.08841904,0.00579253,1.83009582,0.19609960,0.00317139
-4.75737869,2.53746742,1.83834046,1.09543477,0.00607839,1.83993756,0.20456160,0.00335731
-4.75137569,2.56216605,1.84213679,1.10310242,0.00643420,1.84993779,0.21367679,0.00355237
-4.74537269,2.58959741,1.84773328,1.11178949,0.00686758,1.86061915,0.22348484,0.00375729
-4.73936968,2.62037997,1.85568571,1.12178608,0.00738573,1.87241984,0.23401513,0.00397274
-4.73336668,2.65497687,1.86643316,1.13329309,0.00799516,1.88567600,0.24528557,0.00419930
-4.72736368,2.69367820,1.88028115,1.14641438,0.00870152,1.90060843,0.25730162,0.00443741
-4.72136068,2.73658960,1.89739009,1.16115299,0.00950931,1.91731378,0.27005572,0.00468731
-4.71535768,2.78362731,1.91776911,1.17741157,0.01042164,1.93576073,0.28352692,0.00494901
-4.70935468,2.83451972,1.94127572,1.19499672,0.01143995,1.95579100,0.29768088,0.00522226
-4.70335168,2.88881512,1.96762092,1.21362711,0.01256371,1.97712505,0.31247020,0.00550648
-4.69734867,2.94589520,1.99637956,1.23294471,0.01379019,1.99937211,0.32783504,0.00580076
-4.69134567,3.00499330,2.02700524,1.25252849,0.01511423,2.02204390,0.34370394,0.00610383
-4.68534267,3.06521683,2.05884899,1.27191006,0.01652800,2.04457140,0.35999490,0.00641404
-4.67933967,3.12557261,2.09118086,1.29059032,0.01802093,2.06632391,0.37661650,0.00672940
-4.67333667,3.18499412,2.12321332,1.30805648,0.01957961,2.08662952,0.39346912,0.00704758
-4.66733367,3.24236971,2.15412558,1.32379864,0.02118784,2.10479630,0.41044603,0.00736589
-4.66133067,3.29657061,2.18308778,1.33732551,0.02282678,2.12013330,0.42743445,0.00768140
-4.65532766,3.34647805,2.20928415,1.34817850,0.02447517,2.13197079,0.44431627,0.00799092
-4.64932466,3.39100858,2.23193440,1.35594394,0.02610969,2.13967911,0.46096872,0.00829110
-4.64332166,3.42913718,2.25031279,1.36026311,0.02770544,2.14268557,0.47726463,0.00857844
-4.63731866,3.45991762,2.26376426,1.36083999,0.02923651,2.14048924,0.49307258,0.00884943
-4.63131566,3.48249998,2.27171761,1.35744658,0.03067662,2.13267319,0.50825689,0.00910054
-4.62531266,3.49614523,2.27369540,1.34992608,0.03199983,2.11891418,0.52267749,0.00932834
-4.61930965,3.50023684,2.26932088,1.33819395,0.03318132,2.09898974,0.53618998,0.00952955
-4.61330665,3.49428986,2.25832195,1.32223715,0.03419817,2.07278272,0.54864577,0.00970112
-4.60730365,3.47795739,2.24053259,1.30211189,0.03503006,2.04028338,0.55989272,0.00984026
-4.60130065,3.45103501,2.21589212,1.27794010,0.03565999,2.00158922,0.56977618,0.00994455
-4.59529765,3.41346312,2.18444257,1.24990494,0.03607491,1.95690273,0.57814069,0.01001193
-4.58929465,3.36532772,2.14632472,1.21824571,0.03626617,1.90652722,0.58483238,0.01004079
-4.58329165,3.30685948,2.10177299,1.18325213,0.03622986,1.85086091,0.58970205,0.01003001
-4.57728864,3.23843136,2.05110959,1.14525851,0.03596706,1.79038947,0.59260896,0.00997895
-4.57128564,3.16055465,1.99473812,1.10463757,0.03548380,1.72567724,0.59342515,0.00988755
-4.56528264,3.07387334,1.93313663,1.06179428,0.03479092,1.65735705,0.59204020,0.00975624
-4.55927964,2.97915672,1.86685039,1.01715954,0.03390379,1.58611911,0.58836616,0.00958605
-4.55327664,2.87728994,1.79648420,0.97118381,0.03284178,1.51269883,0.58234236,0.00937854
-4.54727364,2.76926242,1.72269425,0.92433070,0.03162768,1.43786386,0.57393991,0.00913580
-4.54127064,2.65615392,1.64617947,0.87707034,0.03028699,1.36240054,0.56316549,0.00886043
-4.53526763,2.53911829,1.56767216,0.82987271,0.02884709,1.28709985,0.55006418,0.00855549
-4.52926463,2.41936481,1.48792807,0.78320079,0.02733644,1.21274319,0.53472113,0.00822445
-4.52326163,2.29813746,1.40771561,0.73750371,0.02578368,1.14008819,0.51726184,0.00787114
-4.51725863,2.17669230,1.32780458,0.69320976,0.02421684,1.06985479,0.49785101,0.00749966
-4.51125563,2.05627351,1.24895425,0.65071959,0.02266254,1.00271200,0.47668980,0.00711429
-4.50525263,1.93808872,1.17190110,0.61039957,0.02114531,0.93926552,0.45401169,0.00671943
-4.49924962,1.82328427,1.09734655,0.57257559,0.01968695,0.88004667,0.43007709,0.00631948
-4.49324662,1.71292121,1.02594486,0.53752739,0.01830615,0.82550279,0.40516682,0.00591876
-4.48724362,1.60795301,0.95829164,0.50548366,0.01701802,0.77598955,0.37957479,0.00552141
-4.48124062,1.50920564,0.89491333,0.47661808,0.01583400,0.73176528,0.35360028,0.00513132
-4.47523762,1.41736093,0.83625798,0.45104653,0.01476172,0.69298760,0.32754007,0.00475203
-4.46923462,1.33294380,0.78268776,0.42882547,0.01380507,0.65971242,0.30168081,0.00438668
-4.46323162,1.25631403,0.73447332,0.40995173,0.01296437,0.63189546,0.27629196,0.00403795
-4.45722861,1.18766272,0.69179044,0.39436374,0.01223669,0.60939618,0.25161960,0.00370802
-4.45122561,1.12701389,0.65471884,0.38194413,0.01161615,0.59198402,0.22788128,0.00339857
-4.44522261,1.07423081,0.62324344,0.37252367,0.01109442,0.57934684,0.20526219,0.00311076
-4.43921961,1.02902714,0.59725779,0.36588655,0.01066115,0.57110129,0.18391259,0.00284523
-4.43321661,0.99098217,0.57656969,0.36177666,0.01030452,0.56680471,0.16394665,0.00260218
-4.42721361,0.95955960,0.56090866,0.35990479,0.01001177,0.56596824,0.14544258,0.00238136
-4.42121061,0.93412914,0.54993507,0.35995650,0.00976966,0.56807071,0.12844392,0.00218214
-4.41520760,0.91398988,0.54325045,0.36160029,0.00956501,0.57257290,0.11296196,0.00200358
-4.40920460,0.89839468,0.54040877,0.36449598,0.00938514,0.57893160,0.09897889,0.00184450
-4.40320160,0.88657454,0.54092820,0.36830282,0.00921823,0.58661315,0.08645164,0.00170352
-4.39719860,0.87776202,0.54430295,0.37268727,0.00905369,0.59510603,0.07531609,0.00157915
-4.39119560,0.87121294,0.55001499,0.37733008,0.00888239,0.60393208,0.06549151,0.00146986
-4.38519260,0.86622575,0.55754522,0.38193251,0.00869686,0.61265608,0.05688492,0.00137412
-4.37918959,0.86215778,0.56638379,0.38622159,0.00849140,0.62089349,0.04939531,0.00129044
-4.37318659,0.85843822,0.57603948,0.38995430,0.00826213,0.62831616,0.04291752,0.00121745
-4.36718359,0.85457745,0.58604795,0.39292057,0.00800693,0.63465595,0.03734565,0.00115389
-4.36118059,0.85017274,0.59597864,0.39494518,0.00772537,0.63970626,0.03257600,0.00109863
-4.35517759,0.84491041,0.60544046,0.39588855,0.00741857,0.64332161,0.02850946,0.00105072
-4.34917459,0.83856461,0.61408609,0.39564653,0.00708896,0.64541528,0.02505331,0.00100934
-4.34317159,0.83099322,0.62161501,0.39414931,0.00674013,0.64595543,0.02212248,0.00097383
-4.33716858,0.82213115,0.62777526,0.39135958,0.00637650,0.64495967,0.01964042,0.00094368
-4.33116558,0.81198161,0.63236412,0.38727007,0.00600312,0.64248863,0.01753937,0.00091847
-4.32516258,0.80060592,0.63522758,0.38190069,0.00562539,0.63863863,0.01576037,0.00089789
-4.31915958,0.78811226,0.63625898,0.37529535,0.00524880,0.63353383,0.01425293,0.00088169
-4.31315658,0.77464402,0.63539666,0.36751861,0.00487873,0.62731809,0.01297449,0.00086968
-4.30715358,0.76036810,0.63262097,0.35865235,0.00452021,0.62014692,0.01188969,0.00086168
