energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.97448724,5.66000245,0.01173878,0.28540660,1.59291361,1.48394303,1.16271580,2.47034729,1.92937469,0.00000000
-2.96848424,5.65719472,0.01187862,0.28597571,1.58617768,1.46592034,1.16806240,2.48555720,1.92022328,0.00000000
-2.96248124,5.65404658,0.01202742,0.28607343,1.58124078,1.44759355,1.17277631,2.50082628,1.91193142,0.00000000
-2.95647824,5.65056160,0.01218635,0.28571028,1.57806940,1.42909787,1.17688594,2.51604962,1.90452379,0.00000000
-2.95047524,5.64667125,0.01235602,0.28490337,1.57656736,1.41056154,1.18041913,2.53107678,1.89798546,0.00000000
-2.94447224,5.64221378,0.01253633,0.28367457,1.57657235,1.39209894,1.18339665,2.54570341,1.89225543,0.00000000
-2.93846923,5.63691946,0.01272644,0.28204880,1.57785573,1.37380434,1.18582694,2.55966661,1.88722243,0.00000000
-2.93246623,5.63040328,0.01292467,0.28005259,1.58012568,1.35574674,1.18770255,2.57264454,1.88272343,0.00000000
-2.92646323,5.62216611,0.01312850,0.27771296,1.58303387,1.33796602,1.18899844,2.58426056,1.87854510,0.00000000
-2.92046023,5.61160456,0.01333461,0.27505669,1.58618523,1.32047076,1.18967242,2.59409201,1.87442826,0.00000000
-2.91445723,5.59802944,0.01353889,0.27210993,1.58915070,1.30323792,1.18966756,2.60168321,1.87007528,0.00000000
-2.90845423,5.58069196,0.01373663,0.26889821,1.59148224,1.28621432,1.18891654,2.60656228,1.86516003,0.00000000
-2.90245123,5.55881630,0.01392257,0.26544674,1.59272940,1.26932004,1.18734742,2.60826079,1.85934009,0.00000000
-2.89644822,5.53163704,0.01409114,0.26178095,1.59245674,1.25245344,1.18489058,2.60633529,1.85227038,0.00000000
-2.89044522,5.49843917,0.01423663,0.25792717,1.59026115,1.23549759,1.18148617,2.60038957,1.84361775,0.00000000
-2.88444222,5.45859849,0.01435339,0.25391337,1.58578823,1.21832783,1.17709160,2.59009635,1.83307561,0.00000000
-2.87843922,5.41162017,0.01443609,0.24976981,1.57874679,1.20081989,1.17168836,2.57521723,1.82037777,0.00000000
-2.87243622,5.35717309,0.01447989,0.24552963,1.56892088,1.18285823,1.16528783,2.55561970,1.80531092,0.00000000
-2.86643322,5.29511818,0.01448066,0.24122911,1.55617859,1.16434418,1.15793539,2.53129031,1.78772488,0.00000000
-2.86043022,5.22552888,0.01443517,0.23690771,1.54047723,1.14520326,1.14971278,2.50234315,1.76754016,0.00000000
-2.85442721,5.14870276,0.01434123,0.23260782,1.52186469,1.12539143,1.14073821,2.46902325,1.74475246,0.00000000
-2.84842421,5.06516343,0.01419777,0.22837411,1.50047695,1.10489991,1.13116434,2.43170451,1.71943383,0.00000000
-2.84242121,4.97565278,0.01400496,0.22425264,1.47653185,1.08375832,1.12117425,2.39088239,1.69173059,0.00000000
-2.83641821,4.88111387,0.01376418,0.22028973,1.45031955,1.06203592,1.11097549,2.34716164,1.66185795,0.00000000
-2.83041521,4.78266530,0.01347804,0.21653058,1.42219031,1.03984113,1.10079262,2.30123968,1.63009197,0.00000000
-2.82441221,4.68156859,0.01315028,0.21301783,1.39254009,1.01731909,1.09085880,2.25388642,1.59675906,0.00000000
-2.81840920,4.57919004,0.01278566,0.20979006,1.36179489,0.99464772,1.08140673,2.20592155,1.56222384,0.00000000
-2.81240620,4.47695901,0.01238985,0.20688043,1.33039457,0.97203232,1.07265966,2.15819019,1.52687583,0.00000000
-2.80640320,4.37632465,0.01196921,0.20431539,1.29877686,0.94969908,1.06482290,2.11153824,1.49111586,0.00000000
-2.80040020,4.27871301,0.01153065,0.20211373,1.26736247,0.92788790,1.05807622,2.06678820,1.45534268,0.00000000
-2.79439720,4.18548635,0.01108139,0.20028587,1.23654175,0.90684474,1.05256777,2.02471657,1.41994058,0.00000000
-2.78839420,4.09790629,0.01062878,0.19883348,1.20666352,0.88681401,1.04840961,1.98603364,1.38526837,0.00000000
-2.78239120,4.01710217,0.01018009,0.19774959,1.17802639,0.86803127,1.04567501,1.95136626,1.35165034,0.00000000
-2.77638819,3.94404552,0.00974233,0.19701895,1.15087285,0.85071653,1.04439786,1.92124415,1.31936933,0.00000000
-2.77038519,3.87953126,0.00932209,0.19661878,1.12538601,0.83506836,1.04457372,1.89608987,1.28866208,0.00000000
-2.76438219,3.82416593,0.00892542,0.19651986,1.10168911,0.82125907,1.04616271,1.87621273,1.25971695,0.00000000
-2.75837919,3.77836268,0.00855766,0.19668784,1.07984747,0.80943105,1.04909373,1.86180629,1.23267386,0.00000000
-2.75237619,3.74234262,0.00822346,0.19708471,1.05987248,0.79969415,1.05326971,1.85294939,1.20762612,0.00000000
-2.74637319,3.71614186,0.00792665,0.19767038,1.04172741,0.79212439,1.05857361,1.84961028,1.18462393,0.00000000
-2.74037019,3.69962314,0.00767025,0.19840426,1.02533441,0.78676350,1.06487454,1.85165326,1.16367917,0.00000000
-2.73436718,3.69249114,0.00745649,0.19924671,1.01058229,0.78361955,1.07203385,1.85884746,1.14477093,0.00000000
-2.72836418,3.69431017,0.00728685,0.20016038,0.99733470,0.78266825,1.07991053,1.87087711,1.12785145,0.00000000
-2.72236118,3.70452332,0.00716206,0.20111127,0.98543814,0.78385479,1.08836583,1.88735279,1.11285204,0.00000000
-2.71635818,3.72247173,0.00708222,0.20206948,0.97472948,0.78709602,1.09726667,1.90782313,1.09968855,0.00000000
-2.71035518,3.74741340,0.00704683,0.20300968,0.96504272,0.79228290,1.10648792,1.93178657,1.08826610,0.00000000
-2.70435218,3.77854046,0.00705489,0.20391117,0.95621473,0.79928286,1.11591318,1.95870276,1.07848283,0.00000000
-2.69834917,3.81499464,0.00710492,0.20475767,0.94808981,0.80794205,1.12543439,1.98800332,1.07023257,0.00000000
-2.69234617,3.85588042,0.00719506,0.20553665,0.94052296,0.81808746,1.13495032,2.01910181,1.06340628,0.00000000
-2.68634317,3.90027600,0.00732309,0.20623859,0.93338207,0.82952876,1.14436408,2.05140272,1.05789237,0.00000000
-2.68034017,3.94724198,0.00748649,0.20685586,0.92654881,0.84205988,1.15358011,2.08430962,1.05357604,0.00000000
-2.67433717,3.99582837,0.00768243,0.20738152,0.91991866,0.85546050,1.16250091,2.11723235,1.05033773,0.00000000
-2.66833417,4.04508012,0.00790779,0.20780814,0.91340007,0.86949746,1.17102385,2.14959340,1.04805112,0.00000000
-2.66233117,4.09404209,0.00815919,0.20812661,0.90691305,0.88392619,1.17903854,2.18083381,1.04658079,0.00000000
-2.65632816,4.14176381,0.00843292,0.20832507,0.90038738,0.89849238,1.18642490,2.21041842,1.04578002,0.00000000
-2.65032516,4.18730486,0.00872500,0.20838811,0.89376075,0.91293402,1.19305244,2.23784096,1.04548894,0.00000000
-2.64432216,4.22974128,0.00903114,0.20829624,0.88697693,0.92698384,1.19878066,2.26262894,1.04553334,0.00000000
-2.63831916,4.26817359,0.00934670,0.20802573,0.87998415,0.94037239,1.20346086,2.28434850,1.04572448,0.00000000
-2.63231616,4.30173647,0.00966679,0.20754872,0.87273393,0.95283164,1.20693920,2.30260916,1.04585986,0.00000000
-2.62631316,4.32961029,0.00998622,0.20683385,0.86518035,0.96409929,1.20906090,2.31706868,1.04572527,0.00000000
-2.62031016,4.35103426,0.01029956,0.20584709,0.85727976,0.97392348,1.20967542,2.32743769,1.04509798,0.00000000
-2.61430715,4.36532061,0.01060121,0.20455303,0.84899103,0.98206800,1.20864210,2.33348400,1.04375102,0.00000000
-2.60830415,4.37186950,0.01088550,0.20291628,0.84027609,0.98831766,1.20583607,2.33503652,1.04145835,0.00000000
-2.60230115,4.37018348,0.01114674,0.20090312,0.83110085,0.99248360,1.20115387,2.33198825,1.03800078,0.00000000
-2.59629815,4.35988094,0.01137936,0.19848318,0.82143619,0.99440837,1.19451837,2.32429837,1.03317217,0.00000000
-2.59029515,4.34070736,0.01157806,0.19563112,0.81125894,0.99397032,1.18588275,2.31199284,1.02678566,0.00000000
-2.58429215,4.31254368,0.01173788,0.19232812,0.80055274,0.99108727,1.17523301,2.29516353,1.01867960,0.00000000
-2.57828914,4.27541085,0.01185441,0.18856320,0.78930857,0.98571898,1.16258893,2.27396560,1.00872280,0.00000000
-2.57228614,4.22947011,0.01192386,0.18433427,0.77752493,0.97786834,1.14800336,2.24861299,0.99681875,0.00000000
-2.56628314,4.17501866,0.01194322,0.17964873,0.76520753,0.96758118,1.13155985,2.21937213,0.98290869,0.00000000
-2.56028014,4.11248063,0.01191032,0.17452378,0.75236857,0.95494465,1.11336880,2.18655401,0.96697325,0.00000000
-2.55427714,4.04239381,0.01182395,0.16898626,0.73902559,0.94008411,1.09356234,2.15050489,0.94903270,0.00000000
-2.54827414,3.96539265,0.01168389,0.16307215,0.72520003,0.92315883,1.07228841,2.11159599,0.92914568,0.00000000
-2.54227114,3.88218844,0.01149090,0.15682568,0.71091559,0.90435666,1.04970442,2.07021280,0.90740670,0.00000000
-2.53626813,3.79354793,0.01124680,0.15029816,0.69619660,0.88388789,1.02597097,2.02674447,0.88394247,0.00000000
-2.53026513,3.70027165,0.01095434,0.14354661,0.68106657,0.86197882,1.00124612,1.98157406,0.85890742,0.00000000
-2.52426213,3.60317318,0.01061718,0.13663215,0.66554710,0.83886522,0.97568067,1.93507013,0.83247858,0.00000000
-2.51825913,3.50306099,0.01023978,0.12961850,0.64965730,0.81478626,0.94941477,1.88758043,0.80485035,0.00000000
-2.51225613,3.40072386,0.00982730,0.12257034,0.63341390,0.78997910,0.92257617,1.83942810,0.77622924,0.00000000
-2.50625313,3.29692091,0.00938543,0.11555185,0.61683213,0.76467459,0.89528018,1.79091075,0.74682913,0.00000000
-2.50025013,3.19237710,0.00892032,0.10862548,0.59992730,0.73909428,0.86763149,1.74230272,0.71686711,0.00000000
-2.49424712,3.08778426,0.00843835,0.10185082,0.58271718,0.71344880,0.83972751,1.69386042,0.68656014,0.00000000
-2.48824412,2.98380785,0.00794607,0.09528381,0.56522505,0.68793786,0.81166318,1.64583066,0.65612272,0.00000000
-2.48224112,2.88109876,0.00744998,0.08897624,0.54748317,0.66275166,0.78353675,1.59846140,0.62576548,0.00000000
-2.47623812,2.78030939,0.00695648,0.08297542,0.52953653,0.63807359,0.75545615,1.55201450,0.59569472,0.00000000
-2.47023512,2.68211269,0.00647172,0.07732421,0.51144663,0.61408401,0.72754545,1.50677951,0.56611272,0.00000000
-2.46423212,2.58722265,0.00600154,0.07206115,0.49329501,0.59096473,0.69995078,1.46308762,0.53721869,0.00000000
-2.45822911,2.49641455,0.00555136,0.06722082,0.47518620,0.56890382,0.67284545,1.42132479,0.50921003,0.00000000
-2.45222611,2.41054305,0.00512618,0.06283429,0.45724990,0.54810032,0.64643349,1.38194288,0.48228382,0.00000000
-2.44622311,2.33055645,0.00473050,0.05892953,0.43964206,0.52876829,0.62095148,1.34546790,0.45663797,0.00000000
-2.44022011,2.25750522,0.00436833,0.05553186,0.42254476,0.51113999,0.59666825,1.31250426,0.43247212,0.00000000
-2.43421711,2.19254348,0.00404318,0.05266433,0.40616469,0.49546750,0.57388235,1.28373431,0.40998777,0.00000000
-2.42821411,2.13692230,0.00375807,0.05034788,0.39073021,0.48202274,0.55291716,1.25991260,0.38938762,0.00000000
-2.42221111,2.09197390,0.00351551,0.04860136,0.37648695,0.47109541,0.53411373,1.24185435,0.37087390,0.00000000
-2.41620810,2.05908662,0.00331756,0.04744141,0.36369206,0.46298882,0.51782165,1.23041823,0.35464571,0.00000000
-2.41020510,2.03967089,0.00316579,0.04688203,0.35260729,0.45801354,0.50438810,1.22648353,0.34089535,0.00000000
-2.40420210,2.03511684,0.00306130,0.04693401,0.34349106,0.45647903,0.49414564,1.23092232,0.32980363,0.00000000
-2.39819910,2.04674486,0.00300473,0.04760414,0.33658980,0.45868336,0.48739903,1.24456746,0.32153447,0.00000000
-2.39219610,2.07575088,0.00299624,0.04889434,0.33212899,0.46490144,0.48441194,1.26817750,0.31622890,0.00000000
-2.38619310,2.12314849,0.00303548,0.05080065,0.33030408,0.47537218,0.48539378,1.30239998,0.31399874,0.00000000
-2.38019010,2.18971037,0.00312158,0.05331218,0.33127177,0.49028513,0.49048753,1.34773447,0.31492029,0.00000000
-2.37418709,2.27591186,0.00325311,0.05641020,0.33514204,0.50976720,0.49975898,1.40449734,0.31902832,0.00000000
-2.36818409,2.38187940,0.00342808,0.06006727,0.34197124,0.53387014,0.51318807,1.47278979,0.32631077,0.00000000
-2.36218109,2.50734686,0.00364387,0.06424657,0.35175656,0.56255952,0.53066268,1.55247092,0.33670441,0.00000000
-2.35617809,2.65162229,0.00389724,0.06890159,0.36443222,0.59570572,0.55197538,1.64313766,0.35009185,0.00000000
-2.35017509,2.81356771,0.00418433,0.07397603,0.37986766,0.63307776,0.57682343,1.74411268,0.36630012,0.00000000
-2.34417209,2.99159370,0.00450065,0.07940417,0.39786780,0.67434031,0.60481218,1.85444176,0.38510101,0.00000000
-2.33816908,3.18367041,0.00484113,0.08511160,0.41817554,0.71905451,0.63546192,1.97290119,0.40621336,0.00000000
-2.33216608,3.38735559,0.00520014,0.09101638,0.44047652,0.76668258,0.66821812,2.09801573,0.42930740,0.00000000
-2.32616308,3.59983978,0.00557162,0.09703062,0.46440599,0.81659668,0.70246483,2.22808699,0.45401089,0.00000000
-2.32016008,3.81800767,0.00594913,0.10306239,0.48955774,0.86809154,0.73754072,2.36123164,0.47991719,0.00000000
-2.31415708,4.03851406,0.00632600,0.10901796,0.51549474,0.92040091,0.77275740,2.49542837,0.50659489,0.00000000
-2.30815408,4.25787204,0.00669545,0.11480423,0.54176110,0.97271703,0.80741928,2.62857218,0.53359864,0.00000000
-2.30215108,4.47255009,0.00705079,0.12033137,0.56789507,1.02421272,0.84084414,2.75853378,0.56048090,0.00000000
-2.29614807,4.67907446,0.00738556,0.12551537,0.59344249,1.07406498,0.87238380,2.88322205,0.58680406,0.00000000
-2.29014507,4.87413258,0.00769370,0.13028055,0.61797014,1.12147933,0.90144378,3.00064683,0.61215247,0.00000000
-2.28414207,5.05467310,0.00796974,0.13456183,0.64107854,1.16571378,0.92750130,3.10897953,0.63614380,0.00000000
-2.27813907,5.21799831,0.00820894,0.13830669,0.66241359,1.20610133,0.95012081,3.20660872,0.65843929,0.00000000
-2.27213607,5.36184451,0.00840743,0.14147663,0.68167660,1.24207003,0.96896620,3.29218851,0.67875245,0.00000000
-2.26613307,5.48444693,0.00856234,0.14404824,0.69863215,1.27315964,0.98380934,3.36467724,0.69685563,0.00000000
-2.26013007,5.58458604,0.00867186,0.14601354,0.71311359,1.29903409,0.99453441,3.42336501,0.71258439,0.00000000
-2.25412706,5.66161325,0.00873530,0.14737991,0.72502585,1.31948917,1.00113792,3.46788872,0.72583933,0.00000000
-2.24812406,5.71545487,0.00875308,0.14816926,0.73434538,1.33445517,1.00372435,3.49823399,0.73658527,0.00000000
-2.24212106,5.74659438,0.00872671,0.14841680,0.74111739,1.34399418,1.00249768,3.51472413,0.74484804,0.00000000
-2.23611806,5.75603411,0.00865870,0.14816925,0.74545040,1.34829255,0.99774932,3.51799687,0.75070884,0.00000000
-2.23011506,5.74523851,0.00855247,0.14748265,0.74750848,1.34764868,0.98984289,3.50897004,0.75429669,0.00000000
-2.22411206,5.71606204,0.00841223,0.14641994,0.74750154,1.34245692,0.97919681,3.48879822,0.75577919,0.00000000
-2.21810905,5.67066572,0.00824279,0.14504842,0.74567425,1.33318857,0.96626546,3.45882267,0.75535234,0.00000000
-2.21210605,5.61142643,0.00804938,0.14343710,0.74229407,1.32037080,0.95151989,3.42051693,0.75322974,0.00000000
-2.20610305,5.54084374,0.00783754,0.14165427,0.73763910,1.30456475,0.93542910,3.37543108,0.74963190,0.00000000
-2.20010005,5.46144883,0.00761285,0.13976526,0.73198632,1.28634387,0.91844265,3.32513712,0.74477609,0.00000000
-2.19409705,5.37571966,0.00738085,0.13783058,0.72560076,1.26627350,0.90097562,3.27117817,0.73886736,0.00000000
-2.18809405,5.28600631,0.00714682,0.13590450,0.71872627,1.24489277,0.88339630,3.21502349,0.73209107,0.00000000
-2.18209105,5.19446924,0.00691573,0.13403405,0.71157807,1.22269938,0.86601746,3.15803112,0.72460724,0.00000000
-2.17608804,5.10303265,0.00669207,0.13225860,0.70433755,1.20013801,0.84909109,3.10141941,0.71654703,0.00000000
-2.17008504,5.01335398,0.00647984,0.13060989,0.69714946,1.17759253,0.83280698,3.04624781,0.70801121,0.00000000
-2.16408204,4.92680950,0.00628248,0.12911254,0.69012131,1.15538215,0.81729480,2.99340713,0.69907082,0.00000000
-2.15807904,4.84449505,0.00610287,0.12778489,0.68332512,1.13376128,0.80262936,2.94361853,0.68976962,0.00000000
-2.15207604,4.76724021,0.00594335,0.12664019,0.67680098,1.11292274,0.78883862,2.89744034,0.68012816,0.00000000
-2.14607304,4.69563321,0.00580578,0.12568794,0.67056224,1.09300378,0.77591353,2.85528107,0.67014907,0.00000000
-2.14007004,4.63005382,0.00569154,0.12493525,0.66460175,1.07409407,0.76381924,2.81741703,0.65982313,0.00000000
-2.13406703,4.57071086,0.00560168,0.12438827,0.65889872,1.05624517,0.75250663,2.78401262,0.64913569,0.00000000
-2.12806403,4.51768115,0.00553690,0.12405329,0.65342564,1.03948037,0.74192349,2.75514157,0.63807296,0.00000000
-2.12206103,4.47094696,0.00549770,0.12393774,0.64815481,1.02380444,0.73202454,2.73080728,0.62662785,0.00000000
-2.11605803,4.43042945,0.00548443,0.12405074,0.64306401,1.00921248,0.72277984,2.71096105,0.61480486,0.00000000
-2.11005503,4.39601610,0.00549734,0.12440338,0.63814097,0.99569741,0.71418078,2.69551698,0.60262392,0.00000000
-2.10405203,4.36758104,0.00553662,0.12500856,0.63338648,0.98325578,0.70624371,2.68436300,0.59012284,0.00000000
-2.09804902,4.34499758,0.00560249,0.12588043,0.62881589,0.97189168,0.69901084,2.67736785,0.57735846,0.00000000
-2.09204602,4.32814358,0.00569520,0.12703353,0.62445913,0.96161870,0.69254853,2.67438415,0.56440634,0.00000000
-2.08604302,4.31690015,0.00581505,0.12848168,0.62035930,0.95246026,0.68694326,2.67524831,0.55135929,0.00000000
-2.08004002,4.31114554,0.00596242,0.13023666,0.61657007,0.94444834,0.68229564,2.67977805,0.53832479,0.00000000
-2.07403702,4.31074580,0.00613777,0.13230682,0.61315221,0.93762127,0.67871290,2.68776871,0.52542163,0.00000000
-2.06803402,4.31554433,0.00634163,0.13469573,0.61016955,0.93202081,0.67630066,2.69898957,0.51277601,0.00000000
-2.06203102,4.32535240,0.00657462,0.13740101,0.60768482,0.92768909,0.67515441,2.71318120,0.50051744,0.00000000
-2.05602801,4.33994227,0.00683744,0.14041329,0.60575565,0.92466579,0.67535145,2.73005498,0.48877466,0.00000000
-2.05002501,4.35904456,0.00713087,0.14371565,0.60443113,0.92298596,0.67694386,2.74929549,0.47767195,0.00000000
-2.04402201,4.38235067,0.00745577,0.14728336,0.60374916,0.92267870,0.67995306,2.77056614,0.46732588,0.00000000
-2.03801901,4.40952081,0.00781308,0.15108408,0.60373474,0.92376687,0.68436621,2.79351830,0.45784280,0.00000000
-2.03201601,4.44019721,0.00820384,0.15507846,0.60439936,0.92626787,0.69013485,2.81780337,0.44931704,0.00000000
-2.02601301,4.47402183,0.00862913,0.15922130,0.60574147,0.93019534,0.69717580,2.84308740,0.44182983,0.00000000
-2.02001001,4.51065736,0.00909013,0.16346289,0.60774785,0.93556159,0.70537421,2.86906713,0.43544902,0.00000000
-2.01400700,4.54980955,0.00958803,0.16775085,0.61039585,0.94238049,0.71458866,2.89548633,0.43022925,0.00000000
-2.00800400,4.59124916,0.01012407,0.17203206,0.61365618,0.95067038,0.72465790,2.92215120,0.42621267,0.00000000
-2.00200100,4.63483136,0.01069944,0.17625475,0.61749599,0.96045664,0.73540874,2.94894340,0.42342982,0.00000000
-1.99599800,4.68051073,0.01131525,0.18037054,0.62188194,0.97177358,0.74666465,2.97582957,0.42190066,0.00000000
-1.98999500,4.72835009,0.01197244,0.18433646,0.62678310,0.98466527,0.75825452,3.00286628,0.42163543,0.00000000
-1.98399200,4.77852201,0.01267171,0.18811659,0.63217321,0.99918504,0.77002089,3.03019968,0.42263531,0.00000000
-1.97798899,4.83130205,0.01341340,0.19168349,0.63803234,1.01539354,0.78182726,3.05805938,0.42489267,0.00000000
-1.97198599,4.88705376,0.01419741,0.19501916,0.64434772,1.03335532,0.79356402,3.08674672,0.42839097,0.00000000
-1.96598299,4.94620574,0.01502304,0.19811555,0.65111358,1.05313395,0.80515251,3.11661761,0.43310411,0.00000000
-1.95997999,5.00922179,0.01588890,0.20097459,0.65833023,1.07478599,0.81654712,3.14806093,0.43899557,0.00000000
-1.95397699,5.07656575,0.01679280,0.20360770,0.66600228,1.09835403,0.82773518,3.18147342,0.44601706,0.00000000
-1.94797399,5.14866299,0.01773164,0.20603483,0.67413623,1.12385936,0.83873474,3.21723261,0.45410720,0.00000000
-1.94197099,5.22586082,0.01870133,0.20828307,0.68273757,1.15129455,0.84959037,3.25566916,0.46319008,0.00000000
-1.93596798,5.30839025,0.01969674,0.21038496,0.69180771,1.18061660,0.86036716,3.29704042,0.47317411,0.00000000
-1.92996498,5.39633149,0.02071164,0.21237648,0.70134087,1.21174112,0.87114340,3.34150666,0.48395119,0.00000000
-1.92396198,5.48958554,0.02173875,0.21429488,0.71132119,1.24453802,0.88200233,3.38911149,0.49539645,0.00000000
-1.91795898,5.58785360,0.02276978,0.21617653,0.72172035,1.27882901,0.89302336,3.43976774,0.50736874,0.00000000
-1.91195598,5.69062599,0.02379548,0.21805481,0.73249574,1.31438739,0.90427352,3.49324961,0.51971183,0.00000000
-1.90595298,5.79718146,0.02480581,0.21995812,0.74358944,1.35094013,0.91579937,3.54919175,0.53225658,0.00000000
-1.89994997,5.90659720,0.02579009,0.22190826,0.75492800,1.38817237,0.92762007,3.60709543,0.54482382,0.00000000
-1.89394697,6.01776940,0.02673721,0.22391910,0.76642308,1.42573426,0.93972193,3.66634148,0.55722821,0.00000000
-1.88794397,6.12944343,0.02763586,0.22599576,0.77797284,1.46324979,0.95205483,3.72620944,0.56928260,0.00000000
-1.88194097,6.24025222,0.02847483,0.22813417,0.78946415,1.50032736,0.96453071,3.78590192,0.58080303,0.00000000
-1.87593797,6.34876113,0.02924324,0.23032117,0.80077525,1.53657158,0.97702429,3.84457286,0.59161394,0.00000000
-1.86993497,6.45351674,0.02993090,0.23253511,0.81177893,1.57159567,0.98937604,3.90135829,0.60155354,0.00000000
-1.86393197,6.55309746,0.03052851,0.23474692,0.82234587,1.60503393,1.00139726,3.95540783,0.61047888,0.00000000
-1.85792896,6.64616311,0.03102804,0.23692153,0.83234798,1.63655359,1.01287708,4.00591546,0.61827048,0.00000000
-1.85192596,6.73150112,0.03142290,0.23901965,0.84166167,1.66586545,1.02359100,4.05214785,0.62483628,0.00000000
-1.84592296,6.80806698,0.03170820,0.24099986,0.85017071,1.69273275,1.03331062,4.09346890,0.63011465,0.00000000
-1.83991996,6.87501700,0.03188094,0.24282074,0.85776863,1.71697777,1.04181402,4.12935928,0.63407622,0.00000000
-1.83391696,6.93173179,0.03194007,0.24444314,0.86436059,1.73848588,1.04889636,4.15943012,0.63672458,0.00000000
-1.82791396,6.97782948,0.03188663,0.24583228,0.86986457,1.75720664,1.05438003,4.18343030,0.63809559,0.00000000
-1.82191096,7.01316835,0.03172370,0.24695975,0.87421201,1.77315218,1.05812401,4.20124719,0.63825546,0.00000000
-1.81590795,7.03783880,0.03145637,0.24780526,0.87734776,1.78639266,1.06003183,4.21290116,0.63729758,0.00000000
-1.80990495,7.05214573,0.03109160,0.24835794,0.87922961,1.79704926,1.06005785,4.21853430,0.63533827,0.00000000
-1.80390195,7.05658236,0.03063803,0.24861733,0.87982735,1.80528502,1.05821151,4.21839448,0.63251167,0.00000000
-1.79789895,7.05179746,0.03010576,0.24859388,0.87912167,1.81129406,1.05455929,4.21281574,0.62896395,0.00000000
-1.79189595,7.03855789,0.02950605,0.24830900,0.87710287,1.81528980,1.04922442,4.20219646,0.62484721,0.00000000
-1.78589295,7.01770894,0.02885103,0.24779463,0.87376968,1.81749290,1.04238431,4.18697676,0.62031325,0.00000000
-1.77988994,6.99013475,0.02815336,0.24709237,0.86912828,1.81811944,1.03426582,4.16761661,0.61550764,0.00000000
-1.77388694,6.95672108,0.02742585,0.24625224,0.86319166,1.81737033,1.02513862,4.14457589,0.61056424,0.00000000
-1.76788394,6.91832272,0.02668119,0.24533110,0.85597935,1.81542219,1.01530707,4.11829769,0.60560059,0.00000000
-1.76188094,6.87573702,0.02593161,0.24439077,0.84751771,1.81242049,1.00510080,4.08919579,0.60071418,0.00000000
-1.75587794,6.82968508,0.02518855,0.24349605,0.83784059,1.80847526,0.99486463,4.05764684,0.59597999,0.00000000
-1.74987494,6.78080133,0.02446249,0.24271253,0.82699053,1.80365956,0.98494813,4.02398761,0.59144921,0.00000000
-1.74387194,6.72963163,0.02376271,0.24210448,0.81502024,1.79801087,0.97569525,3.98851720,0.58714929,0.00000000
-1.73786893,6.67663983,0.02309718,0.24173279,0.80199439,1.79153524,0.96743453,3.95150385,0.58308521,0.00000000
-1.73186593,6.62222163,0.02247245,0.24165295,0.78799146,1.78421403,0.96047009,3.91319550,0.57924197,0.00000000
-1.72586293,6.56672469,0.02189364,0.24191337,0.77310550,1.77601270,0.95507380,3.87383334,0.57558798,0.00000000
-1.71985993,6.51047314,0.02136449,0.24255383,0.75744769,1.76689134,0.95147872,3.83366700,0.57207937,0.00000000
-1.71385693,6.45379462,0.02088741,0.24360431,0.74114741,1.75681600,0.94987414,3.79297014,0.56866470,0.00000000
-1.70785393,6.39704762,0.02046362,0.24508407,0.72435280,1.74577043,0.95040203,3.75205528,0.56529000,0.00000000
-1.70185093,6.34064711,0.02009328,0.24700110,0.70723051,1.73376726,0.95315516,3.71128640,0.56190386,0.00000000
-1.69584792,6.28508632,0.01977567,0.24935194,0.68996474,1.72085811,0.95817660,3.67108838,0.55846205,0.00000000
-1.68984492,6.23095295,0.01950939,0.25212179,0.67275530,1.70714171,0.96546065,3.63195220,0.55493171,0.00000000
-1.68384192,6.17893828,0.01929248,0.25528496,0.65581480,1.69276979,0.97495495,3.59443532,0.55129470,0.00000000
-1.67783892,6.12983812,0.01912266,0.25880560,0.63936505,1.67794989,0.98656362,3.55915680,0.54754993,0.00000000
-1.67183592,6.08454490,0.01899742,0.26263877,0.62363249,1.66294514,1.00015123,3.52678699,0.54371457,0.00000000
-1.66583292,6.04403104,0.01891417,0.26673163,0.60884315,1.64807054,1.01554739,3.49803216,0.53982411,0.00000000
-1.65982991,6.00932369,0.01887032,0.27102482,0.59521696,1.63368606,1.03255182,3.47361439,0.53593114,0.00000000
-1.65382691,5.98147195,0.01886335,0.27545408,0.58296177,1.62018642,1.05093958,3.45424764,0.53210307,0.00000000
-1.64782391,5.96150791,0.01889080,0.27995175,0.57226728,1.60798828,1.07046646,3.44061095,0.52841874,0.00000000
-1.64182091,5.95040317,0.01895033,0.28444845,0.56329909,1.59751508,1.09087429,3.43331994,0.52496428,0.00000000
-1.63581791,5.94902302,0.01903965,0.28887467,0.55619313,1.58918034,1.11189607,3.43289807,0.52182830,0.00000000
-1.62981491,5.95808046,0.01915650,0.29316221,0.55105062,1.58337016,1.13326086,3.43974887,0.51909680,0.00000000
-1.62381191,5.97809255,0.01929859,0.29724562,0.54793402,1.58042575,1.15469839,3.45413078,0.51684796,0.00000000
-1.61780890,6.00934151,0.01946352,0.30106344,0.54686385,1.58062686,1.17594332,3.47613572,0.51514733,0.00000000
-1.61180590,6.05184264,0.01964880,0.30455922,0.54781683,1.58417694,1.19673918,3.50567285,0.51404343,0.00000000
