energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-2.98049025,0.44384158,0.11735434,0.17420253,0.01954628,0.06948630,0.01835475,0.10279166,0.00000000
-2.97448724,0.46398331,0.12536421,0.18096862,0.01864781,0.07707751,0.02031014,0.10495886,0.00000000
-2.96848424,0.48802802,0.13604424,0.18886305,0.01772643,0.08590826,0.02279125,0.10815238,0.00000000
-2.96248124,0.51606589,0.14945102,0.19789791,0.01680503,0.09599919,0.02582638,0.11239490,0.00000000
-2.95647824,0.54815426,0.16562829,0.20807460,0.01590581,0.10736092,0.02944148,0.11770421,0.00000000
-2.95047524,0.58431351,0.18460382,0.21938304,0.01504971,0.11999262,0.03365900,0.12409229,0.00000000
-2.94447224,0.62452253,0.20638555,0.23180078,0.01425591,0.13388054,0.03849648,0.13156418,0.00000000
-2.93846923,0.66871410,0.23095688,0.24529217,0.01354134,0.14899636,0.04396501,0.14011650,0.00000000
-2.93246623,0.71677034,0.25827154,0.25980746,0.01292037,0.16529556,0.05006754,0.14973589,0.00000000
-2.92646323,0.76851840,0.28824819,0.27528206,0.01240449,0.18271590,0.05679724,0.16039723,0.00000000
-2.92046023,0.82372670,0.32076511,0.29163578,0.01200218,0.20117595,0.06413587,0.17206193,0.00000000
-2.91445723,0.88210198,0.35565539,0.30877228,0.01171884,0.22057398,0.07205233,0.18467640,0.00000000
-2.90845423,0.94328747,0.39270280,0.32657877,0.01155678,0.24078713,0.08050149,0.19817061,0.00000000
-2.90245123,1.00686252,0.43163895,0.34492596,0.01151533,0.26167102,0.08942339,0.21245721,0.00000000
-2.89644822,1.07234400,0.47214188,0.36366847,0.01159107,0.28305995,0.09874293,0.22743110,0.00000000
-2.89044522,1.13918972,0.51383645,0.38264566,0.01177805,0.30476764,0.10837009,0.24296959,0.00000000
-2.88444222,1.20680422,0.55629688,0.40168308,0.01206813,0.32658875,0.11820084,0.25893345,0.00000000
-2.87843922,1.27454704,0.59905141,0.42059453,0.01245135,0.34830105,0.12811862,0.27516865,0.00000000
-2.87243622,1.34174358,0.64158936,0.43918486,0.01291635,0.36966842,0.13799663,0.29150907,0.00000000
-2.86643322,1.40769853,0.68337049,0.45725340,0.01345082,0.39044455,0.14770068,0.30778007,0.00000000
-2.86043022,1.47171169,0.72383642,0.47459817,0.01404196,0.41037740,0.15709266,0.32380287,0.00000000
-2.85442721,1.53309587,0.76242412,0.49102064,0.01467692,0.42921429,0.16603455,0.33939973,0.00000000
-2.84842421,1.59119637,0.79858083,0.50633101,0.01534331,0.44670750,0.17439271,0.35439963,0.00000000
-2.84242121,1.64541137,0.83178016,0.52035387,0.01602952,0.46262029,0.18204246,0.36864443,0.00000000
-2.83641821,1.69521258,0.86153876,0.53293392,0.01672521,0.47673312,0.18887261,0.38199514,0.00000000
-2.83041521,1.74016508,0.88743290,0.54394168,0.01742155,0.48884990,0.19478983,0.39433807,0.00000000
-2.82441221,1.77994565,0.90911439,0.55327870,0.01811152,0.49880404,0.19972258,0.40559058,0.00000000
-2.81840920,1.81435836,0.92632518,0.56088219,0.01879002,0.50646402,0.20362451,0.41570611,0.00000000
-2.81240620,1.84334669,0.93890995,0.56672867,0.01945401,0.51173840,0.20647707,0.42467820,0.00000000
-2.80640320,1.86700132,0.94682611,0.57083642,0.02010243,0.51457989,0.20829110,0.43254323,0.00000000
-2.80040020,1.88556278,0.95015078,0.57326658,0.02073611,0.51498838,0.20910752,0.43938172,0.00000000
-2.79439720,1.89941867,0.94908416,0.57412260,0.02135753,0.51301271,0.20899683,0.44531790,0.00000000
-2.78839420,1.90909500,0.94394920,0.57354812,0.02197049,0.50875119,0.20805748,0.45051764,0.00000000
-2.78239120,1.91524192,0.93518720,0.57172321,0.02257976,0.50235055,0.20641320,0.45518450,0.00000000
-2.77638819,1.91861388,0.92334948,0.56885896,0.02319058,0.49400359,0.20420929,0.45955414,0.00000000
-2.77038519,1.92004507,0.90908513,0.56519076,0.02380821,0.48394526,0.20160805,0.46388719,0.00000000
-2.76438219,1.92042073,0.89312515,0.56097039,0.02443740,0.47244750,0.19878350,0.46846072,0.00000000
-2.75837919,1.92064567,0.87626339,0.55645717,0.02508194,0.45981286,0.19591569,0.47355868,0.00000000
-2.75237619,1.92161101,0.85933469,0.55190879,0.02574418,0.44636702,0.19318460,0.47946164,0.00000000
-2.74637319,1.92416063,0.84319105,0.54757180,0.02642469,0.43245059,0.19076415,0.48643617,0.00000000
-2.74037019,1.92905872,0.82867632,0.54367264,0.02712198,0.41841029,0.18881633,0.49472427,0.00000000
-2.73436718,1.93695972,0.81660025,0.54040912,0.02783233,0.40458988,0.18748580,0.50453336,0.00000000
-2.72836418,1.94838212,0.80771282,0.53794317,0.02854980,0.39132108,0.18689512,0.51602704,0.00000000
-2.72236118,1.96368701,0.80267951,0.53639484,0.02926631,0.37891483,0.18714073,0.52931716,0.00000000
-2.71635818,1.98306251,0.80205843,0.53583792,0.02997188,0.36765310,0.18828995,0.54445748,0.00000000
-2.71035518,2.00651463,0.80628017,0.53629748,0.03065504,0.35778159,0.19037894,0.56143911,0.00000000
-2.70435218,2.03386494,0.81563097,0.53774920,0.03130331,0.34950355,0.19341178,0.58018802,0.00000000
-2.69834917,2.06475529,0.83024002,0.54012069,0.03190375,0.34297485,0.19736066,0.60056476,0.00000000
-2.69234617,2.09865910,0.85007133,0.54329458,0.03244360,0.33830065,0.20216714,0.62236634,0.00000000
-2.68634317,2.13489906,0.87492079,0.54711345,0.03291094,0.33553355,0.20774437,0.64533032,0.00000000
-2.68034017,2.17267016,0.90441843,0.55138602,0.03329528,0.33467343,0.21398029,0.66914096,0.00000000
-2.67433717,2.21106741,0.93803621,0.55589470,0.03358823,0.33566901,0.22074150,0.69343726,0.00000000
-2.66833417,2.24911690,0.97510113,0.56040395,0.03378388,0.33842088,0.22787785,0.71782257,0.00000000
-2.66233117,2.28580902,1.01481336,0.56466915,0.03387928,0.34278606,0.23522735,0.74187551,0.00000000
-2.65632816,2.32013255,1.05626898,0.56844562,0.03387460,0.34858386,0.24262143,0.76516179,0.00000000
-2.65032516,2.35110826,1.09848643,0.57149746,0.03377326,0.35560267,0.24989019,0.78724653,0.00000000
-2.64432216,2.37782076,1.14043598,0.57360583,0.03358184,0.36360767,0.25686751,0.80770661,0.00000000
-2.63831916,2.39944735,1.18107104,0.57457641,0.03330983,0.37234883,0.26339590,0.82614263,0.00000000
-2.63231616,2.41528295,1.21936026,0.57424570,0.03296922,0.38156920,0.26933075,0.84219010,0.00000000
-2.62631316,2.42476011,1.25431905,0.57248600,0.03257405,0.39101283,0.27454409,0.85552937,0.00000000
-2.62031016,2.42746352,1.28503951,0.56920894,0.03213972,0.40043233,0.27892748,0.86589398,0.00000000
-2.61430715,2.42313873,1.31071739,0.56436743,0.03168236,0.40959554,0.28239414,0.87307724,0.00000000
-2.60830415,2.41169463,1.33067522,0.55795596,0.03121807,0.41829121,0.28488022,0.87693667,0.00000000
-2.60230115,2.39320027,1.34438058,0.55000948,0.03076226,0.42633343,0.28634512,0.87739634,0.00000000
-2.59629815,2.36787593,1.35145897,0.54060075,0.03032894,0.43356482,0.28677110,0.87444697,0.00000000
-2.59029515,2.33607944,1.35170078,0.52983645,0.02993018,0.43985824,0.28616199,0.86814400,0.00000000
-2.58429215,2.29828834,1.34506242,0.51785228,0.02957562,0.44511732,0.28454134,0.85860367,0.00000000
-2.57828914,2.25507896,1.33166153,0.50480727,0.02927211,0.44927569,0.28195002,0.84599749,0.00000000
-2.57228614,2.20710362,1.31176694,0.49087756,0.02902357,0.45229517,0.27844342,0.83054528,0.00000000
-2.56628314,2.15506692,1.28578393,0.47625006,0.02883092,0.45416319,0.27408849,0.81250737,0.00000000
-2.56028014,2.09970251,1.25423568,0.46111617,0.02869222,0.45488961,0.26896070,0.79217615,0.00000000
-2.55427714,2.04175124,1.21774198,0.44566587,0.02860295,0.45450324,0.26314109,0.76986750,0.00000000
-2.54827414,1.98194188,1.17699624,0.43008257,0.02855642,0.45304833,0.25671360,0.74591246,0.00000000
-2.54227114,1.92097498,1.13274190,0.41453872,0.02854433,0.45058126,0.24976273,0.72064946,0.00000000
-2.53626813,1.85951060,1.08574932,0.39919243,0.02855735,0.44716763,0.24237160,0.69441745,0.00000000
-2.53026513,1.79816014,1.03679405,0.38418532,0.02858578,0.44287990,0.23462053,0.66754998,0.00000000
-2.52426213,1.73748229,0.98663725,0.36964134,0.02862030,0.43779566,0.22658603,0.64037056,0.00000000
-2.51825913,1.67798293,0.93600885,0.35566679,0.02865259,0.43199657,0.21834033,0.61318913,0.00000000
-2.51225613,1.62011842,0.88559377,0.34235130,0.02867600,0.42556788,0.20995118,0.58629961,0.00000000
-2.50625313,1.56430147,0.83602143,0.32976956,0.02868609,0.41859848,0.20148209,0.55997850,0.00000000
-2.50025013,1.51090898,0.78785840,0.31798370,0.02868109,0.41118125,0.19299273,0.53448415,0.00000000
-2.49424712,1.46029045,0.74160395,0.30704599,0.02866218,0.40341361,0.18453945,0.51005658,0.00000000
-2.48824412,1.41277631,0.69768821,0.29700163,0.02863372,0.39539794,0.17617583,0.48691751,0.00000000
-2.48224112,1.36868482,0.65647241,0.28789128,0.02860318,0.38724182,0.16795313,0.46527039,0.00000000
-2.47623812,1.32832689,0.61825059,0.27975327,0.02858105,0.37905773,0.15992066,0.44530008,0.00000000
-2.47023512,1.29200791,0.58325242,0.27262501,0.02858043,0.37096219,0.15212579,0.42717218,0.00000000
-2.46423212,1.26002615,0.55164644,0.26654372,0.02861663,0.36307417,0.14461386,0.41103162,0.00000000
-2.45822911,1.23266745,0.52354347,0.26154610,0.02870643,0.35551276,0.13742773,0.39700070,0.00000000
-2.45222611,1.21019628,0.49899972,0.25766716,0.02886742,0.34839407,0.13060714,0.38517645,0.00000000
-2.44622311,1.19284344,0.47801952,0.25493809,0.02911707,0.34182756,0.12418784,0.37562744,0.00000000
-2.44022011,1.18079117,0.46055750,0.25338330,0.02947189,0.33591187,0.11820056,0.36839027,0.00000000
-2.43421711,1.17415631,0.44652028,0.25301689,0.02994641,0.33073036,0.11266995,0.36346597,0.00000000
-2.42821411,1.17297289,0.43576785,0.25383874,0.03055234,0.32634673,0.10761351,0.36081647,0.00000000
-2.42221111,1.17717509,0.42811489,0.25583042,0.03129767,0.32280084,0.10304060,0.36036177,0.00000000
-2.41620810,1.18658210,0.42333214,0.25895143,0.03218592,0.32010519,0.09895166,0.36197770,0.00000000
-2.41020510,1.20088591,0.42114835,0.26313585,0.03321552,0.31824214,0.09533768,0.36549500,0.00000000
-2.40420210,1.21964342,0.42125298,0.26828986,0.03437941,0.31716234,0.09217995,0.37069968,0.00000000
-2.39819910,1.24227367,0.42329987,0.27429030,0.03566476,0.31678434,0.08945023,0.37733501,0.00000000
-2.39219610,1.26806101,0.42691216,0.28098455,0.03705302,0.31699561,0.08711125,0.38510522,0.00000000
-2.38619310,1.29616452,0.43168850,0.28819182,0.03852012,0.31765511,0.08511758,0.39368091,0.00000000
-2.38019010,1.32563395,0.43721055,0.29570590,0.04003699,0.31859711,0.08341689,0.40270616,0.00000000
-2.37418709,1.35543155,0.44305163,0.30329940,0.04157029,0.31963640,0.08195151,0.41180707,0.00000000
-2.36818409,1.38445940,0.44878642,0.31072935,0.04308329,0.32057456,0.08066025,0.42060155,0.00000000
-2.36218109,1.41159111,0.45400122,0.31774387,0.04453705,0.32120706,0.07948031,0.42871001,0.00000000
-2.35617809,1.43570657,0.45830457,0.32408985,0.04589164,0.32133082,0.07834941,0.43576637,0.00000000
-2.35017509,1.45572829,0.46133768,0.32952102,0.04710746,0.32075201,0.07720779,0.44142916,0.00000000
-2.34417209,1.47065772,0.46278425,0.33380634,0.04814664,0.31929353,0.07600021,0.44539210,0.00000000
-2.33816908,1.47960984,0.46237930,0.33673809,0.04897438,0.31680204,0.07467770,0.44739369,0.00000000
-2.33216608,1.48184441,0.45991656,0.33813942,0.04956018,0.31315403,0.07319907,0.44722540,0.00000000
-2.32616308,1.47679249,0.45525402,0.33787094,0.04987895,0.30826077,0.07153213,0.44473819,0.00000000
-2.32016008,1.46407700,0.44831759,0.33583608,0.04991195,0.30207186,0.06965454,0.43984695,0.00000000
-2.31415708,1.44352648,0.43910249,0.33198496,0.04964745,0.29457737,0.06755427,0.43253271,0.00000000
-2.30815408,1.41518144,0.42767252,0.32631662,0.04908116,0.28580837,0.06522967,0.42284272,0.00000000
-2.30215108,1.37929328,0.41415728,0.31887960,0.04821639,0.27583596,0.06268921,0.41088821,0.00000000
-2.29614807,1.33631602,0.39874738,0.30977078,0.04706393,0.26476897,0.05995087,0.39684017,0.00000000
-2.29014507,1.28689141,0.38168816,0.29913270,0.04564165,0.25275045,0.05704124,0.38092335,0.00000000
-2.28414207,1.23182836,0.36327208,0.28714950,0.04397387,0.23995309,0.05399443,0.36340885,0.00000000
-2.27813907,1.17207798,0.34383031,0.27404174,0.04209060,0.22657410,0.05085081,0.34460563,0.00000000
-2.27213607,1.10870546,0.32372386,0.26006043,0.04002650,0.21282955,0.04765569,0.32485144,0.00000000
-2.26613307,1.04286024,0.30333472,0.24548045,0.03781986,0.19894866,0.04445797,0.30450358,0.00000000
-2.26013007,0.97574591,0.28305739,0.23059394,0.03551149,0.18516821,0.04130890,0.28392987,0.00000000
-2.25412706,0.90859112,0.26329107,0.21570366,0.03314357,0.17172732,0.03826084,0.26350025,0.00000000
-2.24812406,0.84262264,0.24443274,0.20111680,0.03075862,0.15886276,0.03536632,0.24357923,0.00000000
-2.24212106,0.77904132,0.22687142,0.18713933,0.02839856,0.14680496,0.03267712,0.22451945,0.00000000
-2.23611806,0.71900172,0.21098338,0.17407110,0.02610386,0.13577470,0.03024365,0.20665652,0.00000000
-2.23011506,0.66359558,0.19712854,0.16220166,0.02391285,0.12598056,0.02811440,0.19030498,0.00000000
-2.22411206,0.61383911,0.18564773,0.15180689,0.02186125,0.11761694,0.02633566,0.17575560,0.00000000
-2.21810905,0.57066376,0.17686061,0.14314628,0.01998178,0.11086265,0.02495128,0.16327357,0.00000000
-2.21210605,0.53491009,0.17106405,0.13646083,0.01830394,0.10587993,0.02400249,0.15309759,0.00000000
-2.20610305,0.50732377,0.16853062,0.13197127,0.01685400,0.10281352,0.02352784,0.14543953,0.00000000
-2.20010005,0.48855309,0.16950681,0.12987648,0.01565497,0.10178989,0.02356302,0.14048435,0.00000000
-2.19409705,0.47914700,0.17421082,0.13035188,0.01472669,0.10291623,0.02414068,0.13838998,0.00000000
-2.18809405,0.47955285,0.18282959,0.13354763,0.01408603,0.10627918,0.02529010,0.13928705,0.00000000
-2.18209105,0.49011323,0.19551490,0.13958639,0.01374691,0.11194315,0.02703669,0.14327797,0.00000000
-2.17608804,0.51106125,0.21237853,0.14856065,0.01372049,0.11994815,0.02940142,0.15043553,0.00000000
-2.17008504,0.54251402,0.23348644,0.16052951,0.01401511,0.13030727,0.03239997,0.16080065,0.00000000
-2.16408204,0.58446445,0.25885219,0.17551500,0.01463635,0.14300367,0.03604175,0.17437950,0.00000000
-2.15807904,0.63677133,0.28842981,0.19349797,0.01558676,0.15798751,0.04032889,0.19113994,0.00000000
-2.15207604,0.69914861,0.32210661,0.21441389,0.01686576,0.17517267,0.04525497,0.21100756,0.00000000
-2.14607304,0.77115435,0.35969615,0.23814863,0.01846923,0.19443384,0.05080396,0.23386159,0.00000000
-2.14007004,0.85218056,0.40093228,0.26453477,0.02038919,0.21560401,0.05694902,0.25953089,0.00000000
-2.13406703,0.94144502,0.44546442,0.29334855,0.02261340,0.23847278,0.06365158,0.28779062,0.00000000
-2.12806403,1.03798634,0.49285497,0.32430809,0.02512492,0.26278577,0.07086066,0.31835973,0.00000000
-2.12206103,1.14066332,0.54257916,0.35707302,0.02790184,0.28824535,0.07851243,0.35089996,0.00000000
-2.11605803,1.24815991,0.59402796,0.39124599,0.03091695,0.31451288,0.08653031,0.38501645,0.00000000
-2.11005503,1.35899649,0.64651417,0.42637624,0.03413767,0.34121272,0.09482550,0.42026047,0.00000000
-2.10405203,1.47154814,0.69928213,0.46196549,0.03752610,0.36793794,0.10329804,0.45613434,0.00000000
-2.09804902,1.58407010,0.75152081,0.49747604,0.04103930,0.39425782,0.11183845,0.49209877,0.00000000
-2.09204602,1.69473031,0.80238018,0.53234122,0.04462981,0.41972687,0.12032998,0.52758250,0.00000000
-2.08604302,1.80164832,0.85099056,0.56597780,0.04824640,0.44389523,0.12865133,0.56199411,0.00000000
-2.08004002,1.90293970,0.89648414,0.59780013,0.05183512,0.46632014,0.13667987,0.59473576,0.00000000
-2.07403702,1.99676437,0.93801814,0.62723554,0.05534050,0.48657790,0.14429526,0.62521829,0.00000000
-2.06803402,2.08137721,0.97479865,0.65374036,0.05870702,0.50427608,0.15138326,0.65287732,0.00000000
-2.06203102,2.15517880,1.00610405,0.67681604,0.06188074,0.51906525,0.15783968,0.67718958,0.00000000
-2.05602801,2.21676435,1.03130716,0.69602460,0.06481090,0.53064986,0.16357423,0.69768876,0.00000000
-2.05002501,2.26496824,1.04989513,0.71100270,0.06745169,0.53879768,0.16851419,0.71398033,0.00000000
-2.04402201,2.29890255,1.06148592,0.72147377,0.06976385,0.54334740,0.17260751,0.72575445,0.00000000
-2.03801901,2.31798719,1.06584084,0.72725751,0.07171616,0.54421398,0.17582548,0.73279652,0.00000000
-2.03201601,2.32197053,1.06287244,0.72827631,0.07328670,0.54139153,0.17816452,0.73499466,0.00000000
-2.02601301,2.31093902,1.05264730,0.72455828,0.07446381,0.53495348,0.17964714,0.73234392,0.00000000
-2.02001001,2.28531549,1.03538362,0.71623666,0.07524669,0.52505017,0.18032194,0.72494679,0.00000000
-2.01400700,2.24584584,1.01144378,0.70354555,0.07564558,0.51190373,0.18026259,0.71301008,0.00000000
-2.00800400,2.19357463,0.98132201,0.68681224,0.07568152,0.49580078,0.17956577,0.69683827,0.00000000
-2.00200100,2.12981071,0.94562803,0.66644633,0.07538563,0.47708292,0.17834816,0.67682347,0.00000000
-1.99599800,2.05608411,0.90506712,0.64292620,0.07479804,0.45613582,0.17674253,0.65343269,0.00000000
-1.98999500,1.97409631,0.86041771,0.61678333,0.07396632,0.43337709,0.17489309,0.62719268,0.00000000
-1.98399200,1.88566582,0.81250750,0.58858526,0.07294369,0.40924364,0.17295033,0.59867329,0.00000000
-1.97798899,1.79267153,0.76218895,0.55891778,0.07178693,0.38417892,0.17106536,0.56846985,0.00000000
-1.97198599,1.69699616,0.71031543,0.52836723,0.07055409,0.35862073,0.16938431,0.53718552,0.00000000
-1.96598299,1.60047195,0.65771862,0.49750352,0.06930220,0.33298989,0.16804266,0.50541411,0.00000000
-1.95997999,1.50483089,0.60518834,0.46686456,0.06808504,0.30768022,0.16716003,0.47372425,0.00000000
-1.95397699,1.41166110,0.55345517,0.43694262,0.06695097,0.28305017,0.16683556,0.44264535,0.00000000
-1.94797399,1.32237086,0.50317644,0.40817321,0.06594107,0.25941626,0.16714401,0.41265580,0.00000000
-1.94197099,1.23816124,0.45492593,0.38092651,0.06508766,0.23704851,0.16813286,0.38417388,0.00000000
-1.93596798,1.16000790,0.40918723,0.35550179,0.06441310,0.21616769,0.16982051,0.35755129,0.00000000
-1.92996498,1.08865213,0.36635076,0.33212473,0.06392911,0.19694458,0.17219568,0.33306964,0.00000000
-1.92396198,1.02460079,0.32671415,0.31094751,0.06363661,0.17950085,0.17521792,0.31093951,0.00000000
-1.91795898,0.96813446,0.29048564,0.29205151,0.06352594,0.16391142,0.17881940,0.29130208,0.00000000
-1.91195598,0.91932270,0.25778987,0.27545224,0.06357760,0.15020808,0.18290768,0.27423283,0.00000000
-1.90595298,0.87804515,0.22867568,0.26110614,0.06376339,0.13838397,0.18736957,0.25974700,0.00000000
-1.89994997,0.84401708,0.20312526,0.24891879,0.06404792,0.12839875,0.19207559,0.24780637,0.00000000
-1.89394697,0.81681771,0.18106404,0.23875407,0.06439036,0.12018400,0.19688513,0.23832680,0.00000000
-1.88794397,0.79591995,0.16237086,0.23044367,0.06474639,0.11364873,0.20165183,0.23118617,0.00000000
-1.88194097,0.78072003,0.14688795,0.22379674,0.06507023,0.10868471,0.20622905,0.22623226,0.00000000
-1.87593797,0.77056563,0.13443019,0.21860902,0.06531666,0.10517141,0.21047516,0.22329018,0.00000000
-1.86993497,0.76478164,0.12479361,0.21467126,0.06544296,0.10298035,0.21425835,0.22216912,0.00000000
-1.86393197,0.76269255,0.11776260,0.21177653,0.06541056,0.10197894,0.21746092,0.22266809,0.00000000
-1.85792896,0.76364088,0.11311600,0.20972644,0.06518657,0.10203357,0.21998259,0.22458068,0.00000000
-1.85192596,0.76700147,0.11063184,0.20833580,0.06474486,0.10301206,0.22174310,0.22769873,0.00000000
-1.84592296,0.77219152,0.11009087,0.20743609,0.06406683,0.10478546,0.22268364,0.23181491,0.00000000
-1.83991996,0.77867658,0.11127899,0.20687747,0.06314182,0.10722927,0.22276742,0.23672447,0.00000000
-1.83391696,0.78597294,0.11398866,0.20652963,0.06196716,0.11022421,0.22197920,0.24222621,0.00000000
-1.82791396,0.79364707,0.11801955,0.20628148,0.06054778,0.11365658,0.22032405,0.24812293,0.00000000
-1.82191096,0.80131264,0.12317861,0.20604006,0.05889565,0.11741832,0.21782533,0.25422167,0.00000000
-1.81590795,0.80862605,0.12927970,0.20572879,0.05702887,0.12140697,0.21452215,0.26033382,0.00000000
-1.80990495,0.81528114,0.13614305,0.20528523,0.05497060,0.12552545,0.21046648,0.26627551,0.00000000
-1.80390195,0.82100374,0.14359470,0.20465877,0.05274787,0.12968193,0.20572003,0.27186821,0.00000000
-1.79789895,0.82554678,0.15146598,0.20380825,0.05039034,0.13378966,0.20035124,0.27693993,0.00000000
-1.79189595,0.82868637,0.15959325,0.20269983,0.04792907,0.13776701,0.19443237,0.28132690,0.00000000
-1.78589295,0.83021917,0.16781788,0.20130513,0.04539537,0.14153755,0.18803692,0.28487570,0.00000000
-1.77988994,0.82996128,0.17598661,0.19959986,0.04281975,0.14503028,0.18123751,0.28744602,0.00000000
-1.77388694,0.82774858,0.18395216,0.19756286,0.04023107,0.14817998,0.17410417,0.28891359,0.00000000
-1.76788394,0.82343854,0.19157422,0.19517567,0.03765586,0.15092762,0.16670321,0.28917341,0.00000000
-1.76188094,0.81691303,0.19872067,0.19242251,0.03511780,0.15322094,0.15909651,0.28814285,0.00000000
-1.75587794,0.80808208,0.20526904,0.18929064,0.03263748,0.15501486,0.15134133,0.28576463,0.00000000
-1.74987494,0.79688793,0.21110817,0.18577104,0.03023226,0.15627212,0.14349039,0.28200924,0.00000000
-1.74387194,0.78330923,0.21613990,0.18185933,0.02791637,0.15696370,0.13559230,0.27687681,0.00000000
-1.73786893,0.76736478,0.22028087,0.17755668,0.02570109,0.15706927,0.12769221,0.27039815,0.00000000
-1.73186593,0.74911674,0.22346422,0.17287086,0.02359512,0.15657755,0.11983244,0.26263498,0.00000000
-1.72586293,0.72867288,0.22564134,0.16781716,0.02160493,0.15548657,0.11205324,0.25367911,0.00000000
-1.71985993,0.70618779,0.22678337,0.16241916,0.01973528,0.15380388,0.10439337,0.24365088,0.00000000
-1.71385693,0.68186303,0.22688268,0.15670935,0.01798967,0.15154658,0.09689066,0.23269664,0.00000000
-1.70785393,0.65594622,0.22595410,0.15072957,0.01637084,0.14874143,0.08958234,0.22098562,0.00000000
-1.70185093,0.62872921,0.22403602,0.14453117,0.01488130,0.14542468,0.08250526,0.20870625,0.00000000
-1.69584792,0.60054547,0.22119127,0.13817506,0.01352371,0.14164205,0.07569593,0.19606216,0.00000000
-1.68984492,0.57176703,0.21750779,0.13173153,0.01230138,0.13744849,0.06919042,0.18326813,0.00000000
-1.68384192,0.54280105,0.21309911,0.12528002,0.01121861,0.13290797,0.06302419,0.17054608,0.00000000
-1.67783892,0.51408640,0.20810455,0.11890870,0.01028108,0.12809320,0.05723183,0.15812147,0.00000000
-1.67183592,0.48609034,0.20268928,0.11271406,0.00949608,0.12308529,0.05184680,0.14622012,0.00000000
-1.66583292,0.45930538,0.19704398,0.10680043,0.00887288,0.11797332,0.04690117,0.13506562,0.00000000
-1.65982991,0.43424652,0.19138430,0.10127949,0.00842282,0.11285385,0.04242542,0.12487744,0.00000000
-1.65382691,0.41144868,0.18594990,0.09626971,0.00815959,0.10783033,0.03844827,0.11586959,0.00000000
-1.64782391,0.39146428,0.18100315,0.09189576,0.00809926,0.10301233,0.03499660,0.10825001,0.00000000
-1.64182091,0.37486071,0.17682736,0.08828785,0.00826035,0.09851472,0.03209542,0.10222032,0.00000000
-1.63581791,0.36221747,0.17372440,0.08558083,0.00866373,0.09445656,0.02976784,0.09797594,0.00000000
-1.62981491,0.35412265,0.17201184,0.08391317,0.00933256,0.09095992,0.02803508,0.09570631,0.00000000
-1.62381191,0.35116829,0.17201929,0.08342563,0.01029193,0.08814836,0.02691642,0.09559500,0.00000000
-1.61780890,0.35394448,0.17408406,0.08425950,0.01156850,0.08614533,0.02642913,0.09781948,0.00000000
-1.61180590,0.36303161,0.17854598,0.08655457,0.01318994,0.08507228,0.02658824,0.10255035,0.00000000
-1.60580290,0.37899082,0.18574137,0.09044647,0.01518419,0.08504649,0.02740618,0.10994985,0.00000000
-1.59979990,0.40235230,0.19599623,0.09606365,0.01757862,0.08617889,0.02889235,0.12016945,0.00000000
-1.59379690,0.43360146,0.20961853,0.10352379,0.02039895,0.08857153,0.03105247,0.13334656,0.00000000
-1.58779390,0.47316321,0.22688992,0.11292981,0.02366807,0.09231510,0.03388778,0.14960027,0.00000000
-1.58179090,0.52138464,0.24805677,0.12436550,0.02740472,0.09748627,0.03739419,0.16902618,0.00000000
-1.57578789,0.57851649,0.27332107,0.13789088,0.03162208,0.10414525,0.04156134,0.19169062,0.00000000
-1.56978489,0.64469429,0.30283110,0.15353754,0.03632635,0.11233331,0.04637164,0.21762431,0.00000000
-1.56378189,0.71991990,0.33667262,0.17130402,0.04151532,0.12207072,0.05179938,0.24681604,0.00000000
-1.55777889,0.80404446,0.37486072,0.19115163,0.04717703,0.13335499,0.05781000,0.27920644,0.00000000
-1.55177589,0.89675384,0.41733283,0.21300081,0.05328861,0.14615964,0.06435959,0.31468261,0.00000000
-1.54577289,0.99755769,0.46394350,0.23672843,0.05981536,0.16043359,0.07139466,0.35307380,0.00000000
-1.53976988,1.10578319,0.51446123,0.26216614,0.06671016,0.17610132,0.07885235,0.39414867,0.00000000
-1.53376688,1.22057444,0.56856785,0.28910019,0.07391322,0.19306377,0.08666097,0.43761463,0.00000000
-1.52776388,1.34089821,0.62586078,0.31727269,0.08135233,0.21120021,0.09474112,0.48311937,0.00000000
-1.52176088,1.46555673,0.68585842,0.34638465,0.08894354,0.23037088,0.10300714,0.53025506,0.00000000
-1.51575788,1.59320754,0.74800869,0.37610073,0.09659245,0.25042055,0.11136908,0.57856505,0.00000000
-1.50975488,1.72239031,0.81170070,0.40605563,0.10419585,0.27118275,0.11973507,0.62755331,0.00000000
-1.50375188,1.85156003,0.87627935,0.43586217,0.11164398,0.29248462,0.12801387,0.67669611,0.00000000
-1.49774887,1.97912559,0.94106224,0.46512064,0.11882311,0.31415219,0.13611770,0.72545576,0.00000000
-1.49174587,2.10349227,1.00535841,0.49342926,0.12561851,0.33601570,0.14396506,0.77329581,0.00000000
-1.48574287,2.22310657,1.06848813,0.52039516,0.13191766,0.35791487,0.15148347,0.81969696,0.00000000
-1.47973987,2.33650124,1.12980265,0.54564570,0.13761346,0.37970368,0.15861183,0.86417311,0.00000000
-1.47373687,2.44233851,1.18870317,0.56883929,0.14260758,0.40125444,0.16530248,0.90628645,0.00000000
-1.46773387,2.53944928,1.24465785,0.58967554,0.14681348,0.42246075,0.17152259,0.94566095,0.00000000
