energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.87993997,2.40994513,0.00130031,1.07614344,1.69577080,1.36363616,0.00504569,0.28347209
-5.87393697,2.59937850,0.00147254,1.16430068,1.83458908,1.47656234,0.00557373,0.30081219
-5.86793397,2.80740083,0.00166407,1.26001023,1.99252124,1.59800833,0.00616999,0.32115673
-5.86193097,3.03326066,0.00187392,1.36292466,2.16886443,1.72761759,0.00682986,0.34442679
-5.85592796,3.27591628,0.00210090,1.47257574,2.36253352,1.86491802,0.00754784,0.37049862
-5.84992496,3.53402799,0.00234361,1.58837001,2.57205988,2.00931535,0.00831739,0.39920387
-5.84392196,3.80595616,0.00260041,1.70958687,2.79559965,2.16008848,0.00913089,0.43033081
-5.83791896,4.08976620,0.00286940,1.83537953,3.03095212,2.31638716,0.00997967,0.46362633
-5.83191596,4.38324077,0.00314845,1.96477930,3.27558875,2.47723244,0.01085403,0.49879877
-5.82591296,4.68389992,0.00343525,2.09670336,3.52669293,2.64152049,0.01174339,0.53552167
-5.81990995,4.98902938,0.00372727,2.22996639,3.78121012,2.80802982,0.01263645,0.57343820
-5.81390695,5.29571709,0.00402190,2.36329599,4.03590776,2.97543257,0.01352136,0.61216639
-5.80790395,5.60089758,0.00431642,2.49535189,4.28744359,3.14230969,0.01438601,0.65130502
-5.80190095,5.90140363,0.00460812,2.62474865,4.53244078,3.30717010,0.01521826,0.69043996
-5.79589795,6.19402407,0.00489432,2.75008146,4.76756769,3.46847372,0.01600627,0.72915109
-5.78989495,6.47556642,0.00517245,2.86995428,4.98961978,3.62465765,0.01673872,0.76701927
-5.78389195,6.74292238,0.00544011,2.98300959,5.19560093,3.77416514,0.01740515,0.80363366
-5.77788894,6.99313449,0.00569509,3.08795875,5.38280144,3.91547637,0.01799620,0.83859883
-5.77188594,7.22346141,0.00593545,3.18361180,5.54886956,4.04714006,0.01850382,0.87154171
-5.76588294,7.43143983,0.00615953,3.26890573,5.69187423,4.16780489,0.01892146,0.90211832
-5.75987994,7.61494062,0.00636597,3.34292990,5.81035634,4.27624952,0.01924421,0.93001989
-5.75387694,7.77221726,0.00655374,3.40494778,5.90336669,4.37141015,0.01946891,0.95497851
-5.74787394,7.90194481,0.00672213,3.45441386,5.97048917,4.45240450,0.01959411,0.97677212
-5.74187094,8.00324785,0.00687075,3.49098528,6.01184832,4.51855139,0.01962014,0.99522876
-5.73586793,8.07571675,0.00699953,3.51452741,6.02810100,4.56938514,0.01954894,1.01023005
-5.72986493,8.11941156,0.00710870,3.52511357,6.02041275,4.60466436,0.01938402,1.02171387
-5.72386193,8.13485371,0.00719878,3.52301850,5.99041958,4.62437490,0.01913025,1.02967613
-5.71785893,8.12300604,0.00727057,3.50870645,5.94017706,4.62872701,0.01879370,1.03417169
-5.71185593,8.08524219,0.00732512,3.48281409,5.87209838,4.61814700,0.01838142,1.03531425
-5.70585293,8.02330664,0.00736373,3.44612933,5.78888389,4.59326391,0.01790125,1.03327538
-5.69984992,7.93926711,0.00738795,3.39956688,5.69344456,4.55489188,0.01736158,1.02828235
-5.69384692,7.83546111,0.00739952,3.34414183,5.58882196,4.50400907,0.01677114,1.02061499
-5.68784392,7.71443851,0.00740043,3.28094203,5.47810729,4.44173396,0.01613884,1.01060145
-5.68184092,7.57890203,0.00739282,3.21110067,5.36436201,4.36929996,0.01547356,0.99861280
-5.67583792,7.43164742,0.00737902,3.13576976,5.25054222,4.28802913,0.01478402,0.98505658
-5.66983492,7.27550491,0.00736152,3.05609547,5.13942885,4.19930580,0.01407867,0.97036939
-5.66383192,7.11328332,0.00734291,2.97319586,5.03356533,4.10455077,0.01336555,0.95500852
-5.65782891,6.94771797,0.00732584,2.88814152,4.93520408,4.00519649,0.01265228,0.93944286
-5.65182591,6.78142322,0.00731301,2.80193924,4.84626291,3.90266363,0.01194594,0.92414338
-5.64582291,6.61685044,0.00730709,2.71551882,4.76829202,3.79833941,0.01125313,0.90957322
-5.63981991,6.45625162,0.00731067,2.62972296,4.70245196,3.69355756,0.01057990,0.89617786
-5.63381691,6.30164917,0.00732618,2.54529994,4.64950281,3.58958026,0.00993177,0.88437566
-5.62781391,6.15481167,0.00735585,2.46289876,4.60980416,3.48758187,0.00931381,0.87454889
-5.62181091,6.01723591,0.00740165,2.38306653,4.58332563,3.38863448,0.00873061,0.86703583
-5.61580790,5.89013487,0.00746521,2.30624772,4.56966719,3.29369543,0.00818639,0.86212386
-5.60980490,5.77443155,0.00754780,2.23278494,4.56808822,3.20359664,0.00768502,0.86004403
-5.60380190,5.67075849,0.00765027,2.16292112,4.57754426,3.11903594,0.00723009,0.86096705
-5.59779890,5.57946258,0.00777305,2.09680288,4.59673006,3.04057051,0.00682500,0.86500086
-5.59179590,5.50061496,0.00791608,2.03448497,4.62412730,2.96861259,0.00647297,0.87218976
-5.58579290,5.43402552,0.00807887,1.97593580,4.65805551,2.90342756,0.00617718,0.88251498
-5.57978989,5.37926170,0.00826048,1.92104409,4.69672428,2.84513468,0.00594075,0.89589667
-5.57378689,5.33567098,0.00845953,1.86962652,4.73828530,2.79371052,0.00576683,0.91219708
-5.56778389,5.30240666,0.00867428,1.82143656,4.78088234,2.74899529,0.00565860,0.93122473
-5.56178089,5.27845622,0.00890260,1.77617440,4.82269790,2.71070191,0.00561931,0.95273942
-5.55577789,5.26267178,0.00914208,1.73349782,4.86199514,2.67842797,0.00565226,0.97645784
-5.54977489,5.25380190,0.00939007,1.69303404,4.89715411,2.65167018,0.00576071,1.00205969
-5.54377189,5.25052415,0.00964370,1.65439218,4.92670166,2.62984116,0.00594791,1.02919408
-5.53776888,5.25147770,0.00989997,1.61717614,4.94933452,2.61228809,0.00621690,1.05748616
-5.53176588,5.25529531,0.01015581,1.58099749,4.96393566,2.59831271,0.00657047,1.08654384
-5.52576288,5.26063410,0.01040812,1.54548809,4.96958414,2.58719213,0.00701093,1.11596460
-5.51975988,5.26620437,0.01065380,1.51031187,4.96555897,2.57819972,0.00754000,1.14534232
-5.51375688,5.27079600,0.01088984,1.47517551,4.95133778,2.57062547,0.00815859,1.17427400
-5.50775388,5.27330174,0.01111334,1.43983746,4.92659109,2.56379500,0.00886656,1.20236644
-5.50175088,5.27273702,0.01132156,1.40411510,4.89117315,2.55708671,0.00966261,1.22924271
-5.49574787,5.26825558,0.01151192,1.36788963,4.84511020,2.54994627,0.01054398,1.25454821
-5.48974487,5.25916082,0.01168209,1.33110853,4.78858703,2.54189818,0.01150637,1.27795642
-5.48374187,5.24491234,0.01182997,1.29378556,4.72193239,2.53255365,0.01254373,1.29917390
-5.47773887,5.22512745,0.01195369,1.25599809,4.64560386,2.52161485,0.01364822,1.31794457
-5.47173587,5.19957783,0.01205170,1.21788213,4.56017246,2.50887525,0.01481012,1.33405295
-5.46573287,5.16818106,0.01212266,1.17962502,4.46630723,2.49421609,0.01601790,1.34732629
-5.45972986,5.13098760,0.01216557,1.14145621,4.36475963,2.47759924,0.01725822,1.35763544
-5.45372686,5.08816338,0.01217963,1.10363643,4.25634805,2.45905687,0.01851617,1.36489436
-5.44772386,5.03996885,0.01216435,1.06644573,4.14194200,2.43867834,0.01977543,1.36905834
-5.44172086,4.98673516,0.01211943,1.03017089,4.02244610,2.41659507,0.02101855,1.37012090
-5.43571786,4.92883852,0.01204483,0.99509252,3.89878386,2.39296411,0.02222734,1.36810966
-5.42971486,4.86667386,0.01194067,0.96147265,3.77188123,2.36795121,0.02338321,1.36308129
-5.42371186,4.80062897,0.01180730,0.92954305,3.64265031,2.34171431,0.02446759,1.35511588
-5.41770885,4.73106036,0.01164520,0.89949483,3.51197331,2.31438820,0.02546242,1.34431108
-5.41170585,4.65827221,0.01145501,0.87146983,3.38068747,2.28607126,0.02635059,1.33077638
-5.40570285,4.58249927,0.01123750,0.84555391,3.24957124,2.25681485,0.02711636,1.31462784
-5.39969985,4.50389490,0.01099362,0.82177270,3.11933249,2.22661604,0.02774582,1.29598366
-5.39369685,4.42252500,0.01072440,0.80008974,2.99059917,2.19541396,0.02822724,1.27496080
-5.38769385,4.33836802,0.01043107,0.78040724,2.86391301,2.16309023,0.02855140,1.25167301
-5.38169085,4.25132162,0.01011497,0.76256941,2.73972671,2.12947317,0.02871184,1.22623016
-5.37568784,4.16121538,0.00977765,0.74636826,2.61840475,2.09434594,0.02870507,1.19873909
-5.36968484,4.06782939,0.00942080,0.73155156,2.50022809,2.05745810,0.02853061,1.16930582
-5.36368184,3.97091767,0.00904632,0.71783288,2.38540241,2.01854008,0.02819103,1.13803896
-5.35767884,3.87023533,0.00865632,0.70490304,2.27406981,1.97731990,0.02769186,1.10505400
-5.35167584,3.76556834,0.00825310,0.69244279,2.16632324,1.93354130,0.02704142,1.07047832
-5.34567284,3.65676411,0.00783916,0.68013600,2.06222302,1.88698247,0.02625056,1.03445637
-5.33966983,3.54376154,0.00741720,0.66768296,1.96181469,1.83747440,0.02533240,0.99715474
-5.33366683,3.42661903,0.00699009,0.65481331,1.86514715,1.78491804,0.02430187,0.95876672
-5.32766383,3.30553871,0.00656083,0.64129783,1.77229025,1.72929935,0.02317541,0.91951603
-5.32166083,3.18088596,0.00613254,0.62695899,1.68335071,1.67070152,0.02197045,0.87965930
-5.31565783,3.05320289,0.00570840,0.61167947,1.59848574,1.60931390,0.02070500,0.83948722
-5.30965483,2.92321515,0.00529162,0.59540863,1.51791342,1.54543701,0.01939720,0.79932409
-5.30365183,2.79183157,0.00488538,0.57816649,1.44191930,1.47948347,0.01806490,0.75952567
-5.29764882,2.66013655,0.00449278,0.56004526,1.37085892,1.41197489,0.01672529,0.72047550
-5.29164582,2.52937543,0.00411677,0.54120822,1.30515598,1.34353465,0.01539449,0.68257956
-5.28564282,2.40093332,0.00376017,0.52188627,1.24529617,1.27487705,0.01408734,0.64625956
-5.27963982,2.27630831,0.00342554,0.50237213,1.19181709,1.20679315,0.01281710,0.61194510
-5.27363682,2.15707993,0.00311521,0.48301268,1.14529451,1.14013399,0.01159530,0.58006486
-5.26763382,2.04487423,0.00283124,0.46419956,1.10632569,1.07579174,0.01043162,0.55103726
-5.26163082,1.94132661,0.00257538,0.44635870,1.07551056,1.01467946,0.00933386,0.52526077
-5.25562781,1.84804379,0.00234904,0.42993898,1.05343147,0.95771036,0.00830793,0.50310437
-5.24962481,1.76656610,0.00215335,0.41540051,1.04063257,0.90577697,0.00735792,0.48489827
-5.24362181,1.69833138,0.00198907,0.40320302,1.03759954,0.85973101,0.00648619,0.47092539
-5.23761881,1.64464139,0.00185666,0.39379456,1.04474059,0.82036454,0.00569353,0.46141370
-5.23161581,1.60663159,0.00175624,0.38760095,1.06236951,0.78839258,0.00497932,0.45652974
-5.22561281,1.58524502,0.00168759,0.38501607,1.09069127,0.76443783,0.00434174,0.45637348
-5.21960980,1.58121066,0.00165022,0.38639331,1.12979075,0.74901753,0.00377795,0.46097463
-5.21360680,1.59502645,0.00164327,0.39203809,1.17962477,0.74253266,0.00328429,0.47029050
-5.20760380,1.62694718,0.00166562,0.40220161,1.24001764,0.74525946,0.00285649,0.48420547
-5.20160080,1.67697701,0.00171581,0.41707565,1.31065999,0.75734335,0.00248989,0.50253198
-5.19559780,1.74486649,0.00179211,0.43678849,1.39111085,0.77879508,0.00217955,0.52501307
-5.18959480,1.83011366,0.00189249,0.46140170,1.48080232,0.80948907,0.00192044,0.55132639
-5.18359180,1.93196903,0.00201463,0.49090774,1.57904660,0.84916378,0.00170760,0.58108940
-5.17758879,2.04944382,0.00215596,0.52522829,1.68504456,0.89742396,0.00153620,0.61386577
-5.17158579,2.18132124,0.00231365,0.56421312,1.79789555,0.95374479,0.00140163,0.64917274
-5.16558279,2.32617046,0.00248467,0.60763962,1.91660759,1.01747769,0.00129962,0.68648915
-5.15957979,2.48236286,0.00266576,0.65521275,2.04010772,1.08785777,0.00122622,0.72526414
-5.15357679,2.64809042,0.00285356,0.70656567,2.16725203,1.16401288,0.00117782,0.76492605
-5.14757379,2.82138615,0.00304457,0.76126106,2.29683516,1.24497427,0.00115121,0.80489160
-5.14157079,3.00014641,0.00323525,0.81879321,2.42759922,1.32968867,0.00114352,0.84457486
-5.13556778,3.18215512,0.00342210,0.87859122,2.55824242,1.41703202,0.00115220,0.88339623
-5.12956478,3.36510996,0.00360167,0.94002331,2.68742745,1.50582448,0.00117501,0.92079084
-5.12356178,3.54665062,0.00377068,1.00240266,2.81379030,1.59484700,0.00120994,0.95621672
-5.11755878,3.72438908,0.00392606,1.06499470,2.93594990,1.68285909,0.00125521,0.98916228
-5.11155578,3.89594204,0.00406503,1.12702630,3.05251925,1.76861779,0.00130922,1.01915333
-5.10555278,4.05896543,0.00418516,1.18769668,3.16211851,1.85089767,0.00137046,1.04575939
-5.09954977,4.21119073,0.00428443,1.24619014,3.26339065,1.92851150,0.00143754,1.06859950
-5.09354677,4.35046296,0.00436129,1.30169058,3.35501980,2.00033145,0.00150911,1.08734732
-5.08754377,4.47477963,0.00441467,1.35339745,3.43575250,2.06531035,0.00158383,1.10173568
-5.08154077,4.58233027,0.00444405,1.40054286,3.50442177,2.12250257,0.00166041,1.11156051
-5.07553777,4.67153533,0.00444942,1.44240950,3.55997326,2.17108415,0.00173752,1.11668415
-5.06953477,4.74108377,0.00443135,1.47834869,3.60149317,2.21037157,0.00181385,1.11703802
-5.06353177,4.78996781,0.00439092,1.50779797,3.62823650,2.23983851,0.00188810,1.11262453
-5.05752876,4.81751385,0.00432974,1.53029762,3.63965477,2.25913026,0.00195898,1.10351833
-5.05152576,4.82340792,0.00424990,1.54550532,3.63542154,2.26807498,0.00202525,1.08986657
-5.04552276,4.80771466,0.00415395,1.55320834,3.61545455,2.26669133,0.00208572,1.07188829
-5.03951976,4.77088826,0.00404480,1.55333254,3.57993278,2.25519210,0.00213933,1.04987276
-5.03351676,4.71377466,0.00392574,1.54594775,3.52930731,2.23398335,0.00218513,1.02417658
-5.02751376,4.63760400,0.00380034,1.53126902,3.46430482,2.20365887,0.00222233,0.99521970
-5.02151076,4.54397304,0.00367239,1.50965360,3.38592295,2.16498981,0.00225034,0.96348008
-5.01550775,4.43481741,0.00354583,1.48159354,3.29541710,2.11890964,0.00226878,0.92948715
-5.00950475,4.31237419,0.00342474,1.44770398,3.19427871,2.06649460,0.00227753,0.89381414
-5.00350175,4.17913550,0.00331321,1.40870765,3.08420539,2.00894016,0.00227671,0.85706921
-4.99749875,4.03779446,0.00321536,1.36541586,2.96706392,1.94753407,0.00226671,0.81988580
-4.99149575,3.89118510,0.00313522,1.31870687,2.84484716,1.88362678,0.00224820,0.78291213
-4.98549275,3.74221807,0.00307673,1.26950230,2.71962660,1.81860015,0.00222212,0.74680038
-4.97948974,3.59381434,0.00304366,1.21874254,2.59350231,1.75383552,0.00218965,0.71219556
-4.97348674,3.44883913,0.00303963,1.16736205,2.46855214,1.69068203,0.00215222,0.67972453
-4.96748374,3.31003820,0.00306800,1.11626558,2.34678220,1.63042633,0.00211146,0.64998539
-4.96148074,3.17997866,0.00313192,1.06630603,2.23008042,1.57426467,0.00206920,0.62353746
-4.95547774,3.06099613,0.00323425,1.01826482,2.12017486,1.52327818,0.00202740,0.60089214
-4.94947474,2.95514970,0.00337757,0.97283540,2.01859816,1.47841198,0.00198810,0.58250480
-4.94347174,2.86418592,0.00356416,0.93061036,1.92665902,1.44045881,0.00195342,0.56876774
-4.93746873,2.78951225,0.00379599,0.89207235,1.84542162,1.41004731,0.00192546,0.56000443
-4.93146573,2.73218041,0.00407470,0.85758902,1.77569292,1.38763505,0.00190630,0.55646488
-4.92546273,2.69287917,0.00440157,0.82741180,1.71801786,1.37350629,0.00189788,0.55832212
-4.91945973,2.67193590,0.00477756,0.80167829,1.67268190,1.36777393,0.00190201,0.56566983
-4.91345673,2.66932603,0.00520320,0.78041783,1.63972006,1.37038525,0.00192028,0.57852075
-4.90745373,2.68468896,0.00567863,0.76355971,1.61893145,1.38113090,0.00195400,0.59680600
-4.90145073,2.71734917,0.00620355,0.75094345,1.60989816,1.39965616,0.00200419,0.62037505
-4.89544772,2.76634110,0.00677712,0.74233051,1.61200711,1.42547408,0.00207150,0.64899635
-4.88944472,2.83043646,0.00739798,0.73741677,1.62447397,1.45797958,0.00215618,0.68235845
-4.88344172,2.90817288,0.00806412,0.73584524,1.64636778,1.49646405,0.00225806,0.72007186
-4.87743872,2.99788304,0.00877286,0.73721845,1.67663553,1.54012998,0.00237650,0.76167157
-4.87143572,3.09772369,0.00952073,0.74111012,1.71412604,1.58810518,0.00251043,0.80662038
-4.86543272,3.20570440,0.01030342,0.74707581,1.75761256,1.63945674,0.00265829,0.85431335
-4.85942971,3.31971603,0.01111574,0.75466247,1.80581411,1.69320438,0.00281809,0.90408351
-4.85342671,3.43755934,0.01195153,0.76341660,1.85741538,1.74833370,0.00298742,0.95520911
-4.84742371,3.55697424,0.01280363,0.77289137,1.91108554,1.80380930,0.00316353,1.00692258
-4.84142071,3.67567021,0.01366394,0.78265262,1.96549616,1.85858835,0.00334334,1.05842139
-4.83541771,3.79135865,0.01452335,0.79228392,2.01933879,1.91163469,0.00352357,1.10888090
-4.82941471,3.90178729,0.01537194,0.80139116,2.07134236,1.96193393,0.00370082,1.15746914
-4.82341171,4.00477726,0.01619898,0.80960654,2.12029086,2.00850955,0.00387167,1.20336335
-4.81740870,4.09826229,0.01699318,0.81659248,2.16504133,2.05044015,0.00403280,1.24576800
-4.81140570,4.18032986,0.01774285,0.82204538,2.20454216,2.08687758,0.00418113,1.28393383
-4.80540270,4.24926329,0.01843618,0.82569941,2.23785154,2.11706571,0.00431390,1.31717721
-4.79939970,4.30358343,0.01906152,0.82733031,2.26415543,2.14035917,0.00442886,1.34489933
-4.79339670,4.34208852,0.01960769,0.82675913,2.28278470,2.15624142,0.00452433,1.36660426
-4.78739370,4.36389039,0.02006433,0.82385577,2.29323043,2.16434141,0.00459932,1.38191506
-4.78139070,4.36844500,0.02042221,0.81854205,2.29515669,2.16444774,0.00465361,1.39058729
-4.77538769,4.35557558,0.02067356,0.81079421,2.28840991,2.15651963,0.00468784,1.39251906
-4.76938469,4.32548659,0.02081238,0.80064439,2.27302404,2.14069372,0.00470351,1.38775699
-4.76338169,4.27876720,0.02083464,0.78818100,2.24922094,2.11728609,0.00470303,1.37649769
-4.75737869,4.21638329,0.02073857,0.77354767,2.21740539,2.08678896,0.00468966,1.35908453
-4.75137569,4.13965755,0.02052470,0.75694066,2.17815483,2.04986178,0.00466750,1.33599948
-4.74537269,4.05023791,0.02019596,0.73860464,2.13220356,2.00731673,0.00464140,1.30785051
-4.73936968,3.95005490,0.01975767,0.71882682,2.08042218,1.96009895,0.00461685,1.27535463
-4.73336668,3.84126950,0.01921744,0.69792956,2.02379266,1.90926198,0.00459988,1.23931745
-4.72736368,3.72621304,0.01858498,0.67626162,1.96338003,1.85593920,0.00459685,1.20060996
-4.72136068,3.60732156,0.01787192,0.65418837,1.90030195,1.80131247,0.00461436,1.16014341
-4.71535768,3.48706703,0.01709147,0.63208119,1.83569712,1.74657882,0.00465900,1.11884333
-4.70935468,3.36788825,0.01625810,0.61030657,1.77069398,1.69291677,0.00473722,1.07762369
-4.70335168,3.25212377,0.01538721,0.58921528,1.70638089,1.64145331,0.00485511,1.03736220
-4.69734867,3.14194973,0.01449471,0.56913199,1.64377886,1.59323297,0.00501826,0.99887758
-4.69134567,3.03932448,0.01359670,0.55034584,1.58381781,1.54918999,0.00523153,0.96290973
-4.68534267,2.94594219,0.01270906,0.53310226,1.52731711,1.51012465,0.00549896,0.93010317
-4.67933967,2.86319661,0.01184716,0.51759633,1.47497083,1.47668450,0.00582361,0.90099450
-4.67333667,2.79215609,0.01102553,0.50396807,1.42733800,1.44935112,0.00620747,0.87600382
-4.66733367,2.73355018,0.01025767,0.49229961,1.38483777,1.42843262,0.00665136,0.85543041
-4.66133067,2.68776775,0.00955574,0.48261445,1.34774925,1.41406211,0.00715492,0.83945248
-4.65532766,2.65486610,0.00893051,0.47487884,1.31621564,1.40620177,0.00771656,0.82813066
-4.64932466,2.63459005,0.00839115,0.46900495,1.29025196,1.40465227,0.00833350,0.82141490
-4.64332166,2.62639964,0.00794522,0.46485599,1.26975576,1.40906692,0.00900182,0.81915426
-4.63731866,2.62950497,0.00759859,0.46225269,1.25452004,1.41896967,0.00971653,0.82110897
-4.63131566,2.64290628,0.00735542,0.46098110,1.24424777,1.43377627,0.01047167,0.82696421
-4.62531266,2.66543745,0.00721817,0.46080123,1.23856708,1.45281743,0.01126040,0.83634491
-4.61930965,2.69581102,0.00718763,0.46145619,1.23704675,1.47536309,0.01207519,0.84883087
-4.61330665,2.73266295,0.00726294,0.46268151,1.23921131,1.50064674,0.01290791,0.86397187
-4.60730365,2.77459538,0.00744162,0.46421421,1.24455549,1.52788888,0.01374997,0.88130192
-4.60130065,2.82021604,0.00771962,0.46580128,1.25255745,1.55631873,0.01459251,0.90035245
-4.59529765,2.86817291,0.00809140,0.46720733,1.26269087,1.58519343,0.01542650,0.92066387
-4.58929465,2.91718347,0.00854993,0.46822112,1.27443555,1.61381430,0.01624285,0.94179545
-4.58329165,2.96605775,0.00908684,0.46866074,1.28728663,1.64153960,0.01703257,0.96333306
-4.57728864,3.01371497,0.00969247,0.46837740,1.30076228,1.66779373,0.01778683,0.98489497
-4.57128564,3.05919395,0.01035603,0.46725763,1.31441010,1.69207277,0.01849709,1.00613548
-4.56528264,3.10165753,0.01106575,0.46522413,1.32781214,1.71394673,0.01915515,1.02674676
-4.55927964,3.14039173,0.01180907,0.46223505,1.34058881,1.73305866,0.01975327,1.04645876
-4.55327664,3.17480052,0.01257288,0.45828208,1.35240155,1.74912132,0.02028420,1.06503774
-4.54727364,3.20439723,0.01334378,0.45338741,1.36295474,1.76191193,0.02074128,1.08228356
-4.54127064,3.22879371,0.01410840,0.44759979,1.37199653,1.77126576,0.02111850,1.09802611
-4.53526763,3.24768850,0.01485370,0.44098996,1.37931907,1.77706915,0.02141062,1.11212127
-4.52926463,3.26085498,0.01556733,0.43364571,1.38475798,1.77925279,0.02161318,1.12444670
-4.52326163,3.26813069,0.01623800,0.42566678,1.38819126,1.77778566,0.02172266,1.13489788
-4.51725863,3.26940845,0.01685575,0.41715985,1.38953778,1.77267032,0.02173654,1.14338456
-4.51125563,3.26463009,0.01741233,0.40823391,1.38875527,1.76393978,0.02165339,1.14982801
-4.50525263,3.25378308,0.01790142,0.39899603,1.38583800,1.75165614,0.02147291,1.15415919
-4.49924962,3.23690016,0.01831888,0.38954784,1.38081418,1.73591107,0.02119608,1.15631788
-4.49324662,3.21406183,0.01866282,0.37998266,1.37374316,1.71682796,0.02082513,1.15625296
-4.48724362,3.18540144,0.01893372,0.37038344,1.36471237,1.69456547,0.02036356,1.15392358
-4.48124062,3.15111209,0.01913438,0.36082141,1.35383416,1.66932207,0.01981621,1.14930139
-4.47523762,3.11145483,0.01926975,0.35135546,1.34124249,1.64134110,0.01918912,1.14237332
-4.46923462,3.06676713,0.01934679,0.34203221,1.32708955,1.61091570,0.01848949,1.13314498
-4.46323162,3.01747087,0.01937410,0.33288659,1.31154229,1.57839318,0.01772557,1.12164429
-4.45722861,2.96407890,0.01936161,0.32394282,1.29477888,1.54417828,0.01690651,1.10792501
-4.45122561,2.90719940,0.01932015,0.31521576,1.27698520,1.50873462,0.01604214,1.09207010
-4.44522261,2.84753737,0.01926100,0.30671243,1.25835134,1.47258425,0.01514281,1.07419436
-4.43921961,2.78589259,0.01919541,0.29843357,1.23906818,1.43630479,0.01421914,1.05444639
-4.43321661,2.72315387,0.01913418,0.29037523,1.21932411,1.40052393,0.01328179,1.03300952
-4.42721361,2.66028922,0.01908723,0.28253017,1.19930202,1.36591145,0.01234126,1.01010163
-4.42121061,2.59833211,0.01906321,0.27488917,1.17917645,1.33316862,0.01140763,0.98597376
-4.41520760,2.53836391,0.01906925,0.26744205,1.15911127,1.30301517,0.01049038,0.96090748
-4.40920460,2.48149296,0.01911071,0.26017850,1.13925766,1.27617422,0.00959820,0.93521113
-4.40320160,2.42883074,0.01919102,0.25308866,1.11975260,1.25335549,0.00873887,0.90921488
-4.39719860,2.38146586,0.01931170,0.24616344,1.10071788,1.23523712,0.00791912,0.88326494
-4.39119560,2.34043653,0.01947236,0.23939470,1.08225956,1.22244690,0.00714460,0.85771687
-4.38519260,2.30670244,0.01967086,0.23277524,1.06446799,1.21554314,0.00641978,0.83292842
-4.37918959,2.28111688,0.01990347,0.22629864,1.04741812,1.21499604,0.00574802,0.80925196
-4.37318659,2.26439993,0.02016512,0.21995903,1.03117018,1.22117003,0.00513156,0.78702677
-4.36718359,2.25711376,0.02044971,0.21375086,1.01577063,1.23430784,0.00457159,0.76657152
-4.36118059,2.25964078,0.02075040,0.20766862,1.00125310,1.25451670,0.00406836,0.74817695
-4.35517759,2.27216558,0.02105988,0.20170654,0.98763936,1.28175755,0.00362129,0.73209919
-4.34917459,2.29466133,0.02137069,0.19585841,0.97494018,1.31583759,0.00322905,0.71855371
-4.34317159,2.32688140,0.02167546,0.19011747,0.96315593,1.35640671,0.00288976,0.70771017
-4.33716858,2.36835673,0.02196713,0.18447626,0.95227701,1.40295829,0.00260107,0.69968833
-4.33116558,2.41839941,0.02223911,0.17892672,0.94228395,1.45483457,0.00236032,0.69455497
-4.32516258,2.47611263,0.02248540,0.17346029,0.93314740,1.51123677,0.00216471,0.69232218
-4.31915958,2.54040732,0.02270068,0.16806811,0.92482792,1.57123997,0.00201134,0.69294678
-4.31315658,2.61002497,0.02288033,0.16274133,0.91727587,1.63381267,0.00189742,0.69633119
-4.30715358,2.68356660,0.02302042,0.15747154,0.91043140,1.69784047,0.00182032,0.70232554
