energy_ev,total_up,As_p_up,As_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.71185593,7.88796257,0.53871887,0.00000000,3.68716308,3.25155670,0.08794830,4.86109205
-5.70585293,7.83590079,0.54013508,0.00000000,3.68482891,3.22061754,0.08697787,4.82399126
-5.69984992,7.76566132,0.54094250,0.00000000,3.67393074,3.18110553,0.08575621,4.77486956
-5.69384692,7.67818705,0.54121352,0.00000000,3.65468631,3.13332652,0.08429020,4.71426684
-5.68784392,7.57489859,0.54104240,0.00000000,3.62752988,3.07781041,0.08259343,4.64302857
-5.68184092,7.45762852,0.54054045,0.00000000,3.59308812,3.01528608,0.08068582,4.56226660
-5.67583792,7.32854342,0.53983045,0.00000000,3.55215035,2.94665046,0.07859291,4.47331227
-5.66983492,7.19005729,0.53904078,0.00000000,3.50563466,2.87293345,0.07634503,4.37766409
-5.66383192,7.04474035,0.53829932,0.00000000,3.45455123,2.79526016,0.07397631,4.27693242
-5.65782891,6.89522714,0.53772747,0.00000000,3.39996428,2.71481211,0.07152364,4.17278328
-5.65182591,6.74412757,0.53743466,0.00000000,3.34295426,2.63278898,0.06902559,4.06688367
-5.64582291,6.59394421,0.53751333,0.00000000,3.28458133,2.55037222,0.06652132,3.96085025
-5.63981991,6.44699860,0.53803487,0.00000000,3.22585156,2.46869174,0.06404957,3.85620313
-5.63381691,6.30536871,0.53904644,0.00000000,3.16768678,2.38879670,0.06164777,3.75432595
-5.62781391,6.17083926,0.54056886,0.00000000,3.11089884,2.31163117,0.05935118,3.65643348
-5.62181091,6.04486556,0.54259571,0.00000000,3.05616899,2.23801489,0.05719228,3.56354698
-5.61580790,5.92855134,0.54509345,0.00000000,3.00403276,2.16862971,0.05520019,3.47647789
-5.60980490,5.82264015,0.54800273,0.00000000,2.95487054,2.10401140,0.05340033,3.39581945
-5.60380190,5.72751955,0.55124069,0.00000000,2.90890379,2.04454672,0.05181413,3.32194609
-5.59779890,5.64323685,0.55470407,0.00000000,2.86619692,1.99047546,0.05045898,3.25501970
-5.59179590,5.56952492,0.55827320,0.00000000,2.82666423,1.94189671,0.04934814,3.19500223
-5.58579290,5.50583618,0.56181643,0.00000000,2.79008169,1.89877897,0.04849090,3.14167338
-5.57978989,5.45138297,0.56519506,0.00000000,2.75610282,1.86097320,0.04789271,3.09465249
-5.57378689,5.40518228,0.56826834,0.00000000,2.72427808,1.82822829,0.04755539,3.05342346
-5.56778389,5.36610307,0.57089859,0.00000000,2.69407692,1.80020804,0.04747737,3.01736162
-5.56178089,5.33291424,0.57295615,0.00000000,2.66491183,1.77650913,0.04765401,2.98576152
-5.55577789,5.30433167,0.57432392,0.00000000,2.63616341,1.75667929,0.04807780,2.95786465
-5.54977489,5.27906302,0.57490156,0.00000000,2.60720573,1.74023520,0.04873865,2.93288624
-5.54377189,5.25584885,0.57460909,0.00000000,2.57743113,1.72667951,0.04962413,2.91004030
-5.53776888,5.23349936,0.57338982,0.00000000,2.54627370,1.71551659,0.05071972,2.88856242
-5.53176588,5.21092586,0.57121265,0.00000000,2.51323077,1.70626668,0.05200895,2.86772970
-5.52576288,5.18716668,0.56807361,0.00000000,2.47788165,1.69847813,0.05347362,2.84687765
-5.51975988,5.16140716,0.56399672,0.00000000,2.43990335,1.69173759,0.05509396,2.82541359
-5.51375688,5.13299376,0.55903415,0.00000000,2.39908265,1.68567804,0.05684877,2.80282683
-5.50775388,5.10144262,0.55326568,0.00000000,2.35532433,1.67998464,0.05871554,2.77869543
-5.50175088,5.06644264,0.54679759,0.00000000,2.30865550,1.67439844,0.06067064,2.75268980
-5.49574787,5.02785379,0.53976096,0.00000000,2.25922581,1.66871805,0.06268946,2.72457353
-5.48974487,4.98570107,0.53230947,0.00000000,2.20730389,1.66279947,0.06474660,2.69420153
-5.48374187,4.94016477,0.52461666,0.00000000,2.15327007,1.65655420,0.06681607,2.66151623
-5.47773887,4.89156754,0.51687281,0.00000000,2.09760580,1.64994588,0.06887155,2.62654189
-5.47173587,4.84035902,0.50928139,0.00000000,2.04088013,1.64298571,0.07088665,2.58937773
-5.46573287,4.78709845,0.50205511,0.00000000,1.98373372,1.63572685,0.07283529,2.55019017
-5.45972986,4.73243573,0.49541160,0.00000000,1.92686092,1.62825802,0.07469198,2.50920444
-5.45372686,4.67709141,0.48956881,0.00000000,1.87099047,1.62069655,0.07643228,2.46669604
-5.44772386,4.62183588,0.48473999,0.00000000,1.81686524,1.61318105,0.07803317,2.42298214
-5.44172086,4.56746801,0.48112852,0.00000000,1.76522168,1.60586382,0.07947349,2.37841306
-5.43571786,4.51479343,0.47892240,0.00000000,1.71676940,1.59890326,0.08073439,2.33336398
-5.42971486,4.46460261,0.47828881,0.00000000,1.67217128,1.59245626,0.08179965,2.28822678
-5.42371186,4.41764892,0.47936844,0.00000000,1.63202476,1.58667089,0.08265610,2.24340197
-5.41770885,4.37462685,0.48227020,0.00000000,1.59684449,1.58167919,0.08329390,2.19929067
-5.41170585,4.33615053,0.48706606,0.00000000,1.56704680,1.57759054,0.08370675,2.15628649
-5.40570285,4.30273304,0.49378655,0.00000000,1.54293640,1.57448539,0.08389200,2.11476717
-5.39969985,4.27476682,0.50241694,0.00000000,1.52469551,1.57240974,0.08385072,2.07508605
-5.39369685,4.25250569,0.51289439,0.00000000,1.51237585,1.57137027,0.08358756,2.03756332
-5.38769385,4.23604919,0.52510635,0.00000000,1.50589360,1.57133054,0.08311057,2.00247705
-5.38169085,4.22532988,0.53889027,0.00000000,1.50502772,1.57220822,0.08243085,1.97005444
-5.37568784,4.22010436,0.55403491,0.00000000,1.50942171,1.57387357,0.08156218,1.94046324
-5.36968484,4.21994871,0.57028328,0.00000000,1.51858896,1.57614947,0.08052048,1.91380397
-5.36368184,4.22425912,0.58733730,0.00000000,1.53192174,1.57881288,0.07932325,1.89010323
-5.35767884,4.23225815,0.60486409,0.00000000,1.54870375,1.58159810,0.07798894,1.86930846
-5.35167584,4.24300703,0.62250377,0.00000000,1.56812613,1.58420160,0.07653639,1.85128487
-5.34567284,4.25542410,0.63987866,0.00000000,1.58930656,1.58628868,0.07498415,1.83581459
-5.33966983,4.26830933,0.65660340,0.00000000,1.61131102,1.58750159,0.07334996,1.82259878
-5.33366683,4.28037421,0.67229586,0.00000000,1.63317777,1.58746902,0.07165025,1.81126251
-5.32766383,4.29027656,0.68658821,0.00000000,1.65394270,1.58581680,0.06989975,1.80136291
-5.32166083,4.29665881,0.69913784,0.00000000,1.67266538,1.58217919,0.06811122,1.79240015
-5.31565783,4.29818874,0.70963762,0.00000000,1.68845492,1.57621064,0.06629523,1.78383127
-5.30965483,4.29360087,0.71782510,0.00000000,1.70049469,1.56759730,0.06446020,1.77508633
-5.30365183,4.28173704,0.72349012,0.00000000,1.70806501,1.55606803,0.06261239,1.76558631
-5.29764882,4.26158430,0.72648072,0.00000000,1.71056305,1.54140418,0.06075618,1.75476206
-5.29164582,4.23230867,0.72670693,0.00000000,1.70751894,1.52344801,0.05889428,1.74207356
-5.28564282,4.19328314,0.72414226,0.00000000,1.69860773,1.50210909,0.05702814,1.72702862
-5.27963982,4.14410881,0.71882312,0.00000000,1.68365651,1.47736856,0.05515832,1.70920013
-5.27363682,4.08462822,0.71084594,0.00000000,1.66264655,1.44928101,0.05328493,1.68824112
-5.26763382,4.01493033,0.70036234,0.00000000,1.63571041,1.41797389,0.05140805,1.66389706
-5.26163082,3.93534711,0.68757267,0.00000000,1.60312411,1.38364458,0.04952809,1.63601456
-5.25562781,3.84644196,0.67271812,0.00000000,1.56529482,1.34655511,0.04764615,1.60454638
-5.24962481,3.74899058,0.65607198,0.00000000,1.52274470,1.30702499,0.04576429,1.56955249
-5.24362181,3.64395546,0.63793033,0.00000000,1.47609139,1.26542235,0.04388564,1.53119707
-5.23761881,3.53245503,0.61860269,0.00000000,1.42602638,1.22215391,0.04201455,1.48974186
-5.23161581,3.41572914,0.59840301,0.00000000,1.37329181,1.17765409,0.04015656,1.44553606
-5.22561281,3.29510226,0.57764132,0.00000000,1.31865696,1.13237391,0.03831831,1.39900355
-5.21960980,3.17194606,0.55661640,0.00000000,1.26289506,1.08676990,0.03650733,1.35062780
-5.21360680,3.04764280,0.53560961,0.00000000,1.20676163,1.04129360,0.03473189,1.30093546
-5.20760380,2.92355094,0.51488006,0.00000000,1.15097472,0.99638193,0.03300066,1.25047925
-5.20160080,2.80097405,0.49466113,0.00000000,1.09619797,0.95244860,0.03132245,1.19982089
-5.19559780,2.68113391,0.47515838,0.00000000,1.04302679,0.90987702,0.02970588,1.14951483
-5.18959480,2.56514850,0.45654863,0.00000000,0.99197790,0.86901447,0.02815915,1.10009334
-5.18359180,2.45401511,0.43898023,0.00000000,0.94348250,0.83016786,0.02668971,1.05205347
-5.17758879,2.34859884,0.42257420,0.00000000,0.89788292,0.79360092,0.02530413,1.00584624
-5.17158579,2.24962616,0.40742612,0.00000000,0.85543259,0.75953274,0.02400791,0.96186835
-5.16558279,2.15768342,0.39360854,0.00000000,0.81629895,0.72813757,0.02280537,0.92045646
-5.15957979,2.07321963,0.38117377,0.00000000,0.78056912,0.69954570,0.02169967,0.88188404
-5.15357679,1.99655311,0.37015676,0.00000000,0.74825754,0.67384529,0.02069278,0.84636073
-5.14757379,1.92788119,0.36057812,0.00000000,0.71931538,0.65108497,0.01978562,0.81403383
-5.14157079,1.86729238,0.35244694,0.00000000,0.69364096,0.63127703,0.01897818,0.78499182
-5.13556778,1.81478036,0.34576354,0.00000000,0.67109085,0.61440107,0.01826966,0.75926944
-5.12956478,1.77025886,0.34052192,0.00000000,0.65149102,0.60040802,0.01765870,0.73685402
-5.12356178,1.73357712,0.33671190,0.00000000,0.63464768,0.58922427,0.01714355,0.71769255
-5.11755878,1.70453503,0.33432100,0.00000000,0.62035737,0.58075602,0.01672227,0.70169929
-5.11155578,1.68289752,0.33333596,0.00000000,0.60841607,0.57489347,0.01639296,0.68876338
-5.10555278,1.66840768,0.33374374,0.00000000,0.59862692,0.57151496,0.01615387,0.67875624
-5.09954977,1.66079809,0.33553228,0.00000000,0.59080648,0.57049085,0.01600353,0.67153836
-5.09354677,1.65979992,0.33869062,0.00000000,0.58478937,0.57168703,0.01594086,0.66696523
-5.08754377,1.66514959,0.34320861,0.00000000,0.58043121,0.57496801,0.01596518,0.66489234
-5.08154077,1.67659262,0.34907606,0.00000000,0.57760993,0.58019933,0.01607620,0.66517888
-5.07553777,1.69388460,0.35628131,0.00000000,0.57622544,0.58724942,0.01627398,0.66769028
-5.06953477,1.71678919,0.36480926,0.00000000,0.57619791,0.59599063,0.01655876,0.67229936
-5.06353177,1.74507333,0.37463895,0.00000000,0.57746469,0.60629951,0.01693089,0.67888629
-5.05752876,1.77849994,0.38574054,0.00000000,0.57997627,0.61805623,0.01739056,0.68733734
-5.05152576,1.81681844,0.39807219,0.00000000,0.58369145,0.63114328,0.01793765,0.69754267
-5.04552276,1.85975378,0.41157654,0.00000000,0.58857200,0.64544349,0.01857144,0.70939325
-5.03951976,1.90699471,0.42617744,0.00000000,0.59457722,0.66083748,0.01929043,0.72277731
-5.03351676,1.95818199,0.44177673,0.00000000,0.60165871,0.67720080,0.02009206,0.73757651
-5.02751376,2.01289764,0.45825175,0.00000000,0.60975553,0.69440092,0.02097256,0.75366216
-5.02151076,2.07065600,0.47545339,0.00000000,0.61879026,0.71229444,0.02192672,0.77089184
-5.01550775,2.13089757,0.49320532,0.00000000,0.62866604,0.73072462,0.02294783,0.78910666
-5.00950475,2.19298644,0.51130429,0.00000000,0.63926484,0.74951972,0.02402760,0.80812951
-5.00350175,2.25621179,0.52952185,0.00000000,0.65044713,0.76849218,0.02515614,0.82776437
-4.99749875,2.31979415,0.54760746,0.00000000,0.66205295,0.78743897,0.02632208,0.84779708
-4.99149575,2.38289622,0.56529305,0.00000000,0.67390435,0.80614319,0.02751273,0.86799732
-4.98549275,2.44463841,0.58229893,0.00000000,0.68580917,0.82437697,0.02871427,0.88812208
-4.97948974,2.50411848,0.59834082,0.00000000,0.69756586,0.84190567,0.02991211,0.90792033
-4.97348674,2.56043470,0.61313783,0.00000000,0.70896916,0.85849317,0.03109123,0.92713876
-4.96748374,2.61271144,0.62642098,0.00000000,0.71981635,0.87390822,0.03223659,0.94552837
-4.96148074,2.66012622,0.63794197,0.00000000,0.72991372,0.88793135,0.03333361,0.96285157
-4.95547774,2.70193679,0.64748169,0.00000000,0.73908282,0.90036225,0.03436861,0.97888938
-4.94947474,2.73750701,0.65485813,0.00000000,0.74716638,0.91102708,0.03532930,0.99344852
-4.94347174,2.76633032,0.65993330,0.00000000,0.75403332,0.91978548,0.03620519,1.00636781
-4.93746873,2.78804959,0.66261884,0.00000000,0.75958285,0.92653680,0.03698803,1.01752384
-4.93146573,2.80247235,0.66287993,0.00000000,0.76374731,0.93122539,0.03767211,1.02683537
-4.92546273,2.80958080,0.66073754,0.00000000,0.76649376,0.93384451,0.03825458,1.03426644
-4.91945973,2.80953604,0.65626871,0.00000000,0.76782412,0.93443877,0.03873555,1.03982789
-4.91345673,2.80267642,0.64960505,0.00000000,0.76777414,0.93310502,0.03911823,1.04357747
-4.90745373,2.78951005,0.64092938,0.00000000,0.76641114,0.92999141,0.03940887,1.04561819
-4.90145073,2.77070180,0.63047083,0.00000000,0.76383069,0.92529488,0.03961663,1.04609536
-4.89544772,2.74705544,0.61849863,0.00000000,0.76015252,0.91925697,0.03975335,1.04519213
-4.88944472,2.71949148,0.60531467,0.00000000,0.75551587,0.91215819,0.03983320,1.04312389
-4.88344172,2.68902149,0.59124548,0.00000000,0.75007436,0.90431094,0.03987227,1.04013156
-4.87743872,2.65671985,0.57663355,0.00000000,0.74399083,0.89605134,0.03988805,1.03647409
-4.87143572,2.62369358,0.56182854,0.00000000,0.73743205,0.88773007,0.03989885,1.03242030
-4.86543272,2.59105119,0.54717852,0.00000000,0.73056375,0.87970239,0.03992321,1.02824020
-4.85942971,2.55987113,0.53302145,0.00000000,0.72354577,0.87231768,0.03997924,1.02419613
-4.85342671,2.53117079,0.51967710,0.00000000,0.71652767,0.86590865,0.04008391,1.02053376
-4.84742371,2.50587637,0.50743951,0.00000000,0.70964466,0.86078046,0.04025250,1.01747328
-4.84142071,2.48479458,0.49657015,0.00000000,0.70301399,0.85720010,0.04049786,1.01520096
-4.83541771,2.46858660,0.48729176,0.00000000,0.69673175,0.85538627,0.04082992,1.01386117
-4.82941471,2.45774506,0.47978300,0.00000000,0.69087009,0.85550002,0.04125517,1.01354945
-4.82341171,2.45257466,0.47417403,0.00000000,0.68547504,0.85763668,0.04177625,1.01430654
-4.81740870,2.45317725,0.47054299,0.00000000,0.68056472,0.86181924,0.04239165,1.01611387
-4.81140570,2.45944196,0.46891352,0.00000000,0.67612826,0.86799365,0.04309558,1.01889087
-4.80540270,2.47104120,0.46925349,0.00000000,0.67212539,0.87602636,0.04387795,1.02249409
-4.79939970,2.48743317,0.47147493,0.00000000,0.66848682,0.88570440,0.04472452,1.02671872
-4.79339670,2.50787126,0.47543540,0.00000000,0.66511550,0.89673831,0.04561719,1.03130239
-4.78739370,2.53142089,0.48094086,0.00000000,0.66188895,0.90876792,0.04653453,1.03593160
-4.78139070,2.55698365,0.48775008,0.00000000,0.65866255,0.92137121,0.04745238,1.04025058
-4.77538769,2.58332868,0.49558068,0.00000000,0.65527399,0.93407601,0.04834461,1.04387248
-4.76938469,2.60913056,0.50411674,0.00000000,0.65154872,0.94637437,0.04918408,1.04639277
-4.76338169,2.63301290,0.51301791,0.00000000,0.64730635,0.95773918,0.04994356,1.04740421
-4.75737869,2.65359618,0.52192974,0.00000000,0.64236790,0.96764252,0.05059681,1.04651303
-4.75137569,2.66954832,0.53049506,0.00000000,0.63656354,0.97557498,0.05111965,1.04335570
-4.74537269,2.67963593,0.53836601,0.00000000,0.62974062,0.98106538,0.05149099,1.03761538
-4.73936968,2.68277426,0.54521629,0.00000000,0.62177167,0.98369985,0.05169374,1.02903755
-4.73336668,2.67807350,0.55075308,0.00000000,0.61256194,0.98313946,0.05171572,1.01744389
-4.72736368,2.66487950,0.55472830,0.00000000,0.60205615,0.97913568,0.05155030,1.00274375
-4.72136068,2.64280659,0.55694850,0.00000000,0.59024403,0.97154278,0.05119691,0.98494262
-4.71535768,2.61176116,0.55728300,0.00000000,0.57716445,0.96032659,0.05066126,0.96414703
-4.70935468,2.57195431,0.55566984,0.00000000,0.56290771,0.94556909,0.04995541,0.94056561
-4.70335168,2.52390297,0.55211920,0.00000000,0.54761594,0.92746859,0.04909752,0.91450610
-4.69734867,2.46841895,0.54671403,0.00000000,0.53148145,0.90633535,0.04811139,0.88636834
-4.69134567,2.40658633,0.53960782,0.00000000,0.51474294,0.88258277,0.04702571,0.85663347
-4.68534267,2.33972780,0.53101955,0.00000000,0.49767993,0.85671453,0.04587322,0.82584978
-4.67933967,2.26936136,0.52122591,0.00000000,0.48060523,0.82930807,0.04468957,0.79461564
-4.67333667,2.19714905,0.51055119,0.00000000,0.46385603,0.80099526,0.04351211,0.76356043
-4.66733367,2.12483985,0.49935526,0.00000000,0.44778385,0.77244088,0.04237863,0.73332392
-4.66133067,2.05420912,0.48801998,0.00000000,0.43274366,0.74431997,0.04132601,0.70453530
-4.65532766,1.98699702,0.47693489,0.00000000,0.41908275,0.71729487,0.04038894,0.67779237
-4.64932466,1.92484843,0.46648258,0.00000000,0.40712969,0.69199284,0.03959867,0.65364195
-4.64332166,1.86925684,0.45702443,0.00000000,0.39718377,0.66898533,0.03898196,0.63256212
-4.63731866,1.82151416,0.44888744,0.00000000,0.38950545,0.64876939,0.03856010,0.61494694
-4.63131566,1.78266862,0.44235242,0.00000000,0.38430798,0.63175213,0.03834822,0.60109429
-4.62531266,1.75349191,0.43764437,0.00000000,0.38175066,0.61823864,0.03835475,0.59119703
-4.61930965,1.73445685,0.43492506,0.00000000,0.38193378,0.60842370,0.03858120,0.58533796
-4.61330665,1.72572603,0.43428827,0.00000000,0.38489548,0.60238757,0.03902212,0.58348840
-4.60730365,1.72715161,0.43575781,0.00000000,0.39061056,0.60009580,0.03966534,0.58551056
-4.60130065,1.73828578,0.43928816,0.00000000,0.39899125,0.60140291,0.04049241,0.59116343
-4.59529765,1.75840142,0.44476779,0.00000000,0.40988977,0.60605978,0.04147931,0.60011174
-4.58929465,1.78652151,0.45202478,0.00000000,0.42310263,0.61372421,0.04259725,0.61193789
-4.58329165,1.82145613,0.46083455,0.00000000,0.43837645,0.62397422,0.04381368,0.62615595
-4.57728864,1.86184524,0.47092915,0.00000000,0.45541502,0.63632349,0.04509333,0.64222759
-4.57128564,1.90620558,0.48200772,0.00000000,0.47388735,0.65023827,0.04639941,0.65957894
-4.56528264,1.95297972,0.49374773,0.00000000,0.49343650,0.66515521,0.04769471,0.67761811
-4.55927964,2.00058547,0.50581627,0.00000000,0.51368867,0.68049927,0.04894273,0.69575258
-4.55327664,2.04746384,0.51788118,0.00000000,0.53426260,0.69570127,0.05010873,0.71340593
-4.54727364,2.09212397,0.52962140,0.00000000,0.55477864,0.71021443,0.05116071,0.73003339
-4.54127064,2.13318352,0.54073625,0.00000000,0.57486746,0.72352925,0.05207016,0.74513581
-4.53526763,2.16940345,0.55095328,0.00000000,0.59417810,0.73518661,0.05281278,0.75827155
-4.52926463,2.19971619,0.56003453,0.00000000,0.61238510,0.74478846,0.05336894,0.76906608
-4.52326163,2.22324673,0.56778102,0.00000000,0.62919461,0.75200596,0.05372402,0.77721917
-4.51725863,2.23932620,0.57403540,0.00000000,0.64434939,0.75658510,0.05386850,0.78250933
-4.51125563,2.24749820,0.57868290,0.00000000,0.65763251,0.75834957,0.05379803,0.78479578
-4.50525263,2.24751791,0.58165059,0.00000000,0.66886981,0.75720106,0.05351317,0.78401790
-4.49924962,2.23934489,0.58290527,0.00000000,0.67793121,0.75311719,0.05301909,0.78019231
-4.49324662,2.22313007,0.58245008,0.00000000,0.68473073,0.74614733,0.05232519,0.77340796
-4.48724362,2.19919815,0.58032032,0.00000000,0.68922555,0.73640657,0.05144457,0.76381945
-4.48124062,2.16802632,0.57657863,0.00000000,0.69141409,0.72406822,0.05039346,0.75163895
-4.47523762,2.13022049,0.57130992,0.00000000,0.69133337,0.70935534,0.04919059,0.73712718
-4.46923462,2.08649032,0.56461638,0.00000000,0.68905580,0.69253153,0.04785665,0.72058374
-4.46323162,2.03762384,0.55661276,0.00000000,0.68468551,0.67389152,0.04641363,0.70233725
-4.45722861,1.98446295,0.54742225,0.00000000,0.67835460,0.65375183,0.04488429,0.68273561
-4.45122561,1.92788047,0.53717305,0.00000000,0.67021919,0.63244185,0.04329161,0.66213675
-4.44522261,1.86875936,0.52599570,0.00000000,0.66045566,0.61029556,0.04165834,0.64090004
-4.43921961,1.80797476,0.51402142,0.00000000,0.64925711,0.58764421,0.04000660,0.61937861
-4.43321661,1.74637891,0.50138113,0.00000000,0.63682996,0.56480988,0.03835750,0.59791278
-4.42721361,1.68478918,0.48820528,0.00000000,0.62339102,0.54210018,0.03673092,0.57682453
-4.42121061,1.62397900,0.47462433,0.00000000,0.60916476,0.51980408,0.03514523,0.55641313
-4.41520760,1.56467150,0.46076956,0.00000000,0.59438087,0.49818864,0.03361717,0.53695182
-4.40920460,1.50753548,0.44677418,0.00000000,0.57927215,0.47749684,0.03216173,0.51868555
-4.40320160,1.45318327,0.43277444,0.00000000,0.56407243,0.45794613,0.03079203,0.50182952
-4.39719860,1.40217009,0.41891056,0.00000000,0.54901463,0.43972771,0.02951937,0.48656852
-4.39119560,1.35499429,0.40532733,0.00000000,0.53432894,0.42300648,0.02835314,0.47305685
-4.38519260,1.31209828,0.39217416,0.00000000,0.52024086,0.40792126,0.02730091,0.46141876
-4.37918959,1.27386965,0.37960466,0.00000000,0.50696925,0.39458549,0.02636843,0.45174917
-4.37318659,1.24064235,0.36777548,0.00000000,0.49472436,0.38308810,0.02555973,0.44411472
-4.36718359,1.21269768,0.35684468,0.00000000,0.48370583,0.37349454,0.02487722,0.43855493
-4.36118059,1.19026517,0.34696947,0.00000000,0.47410073,0.36584797,0.02432175,0.43508355
-4.35517759,1.17352329,0.33830363,0.00000000,0.46608178,0.36017057,0.02389277,0.43368998
-4.34917459,1.16260019,0.33099464,0.00000000,0.45980574,0.35646488,0.02358850,0.43434083
-4.34317159,1.15757458,0.32518075,0.00000000,0.45541221,0.35471534,0.02340601,0.43698154
-4.33716858,1.15847695,0.32098816,0.00000000,0.45302287,0.35488995,0.02334144,0.44153815
-4.33116558,1.16529143,0.31852858,0.00000000,0.45274124,0.35694201,0.02339015,0.44791925
-4.32516258,1.17795829,0.31789720,0.00000000,0.45465314,0.36081208,0.02354688,0.45601805
-4.31915958,1.19637733,0.31917131,0.00000000,0.45882782,0.36643010,0.02380592,0.46571465
-4.31315658,1.22041221,0.32240972,0.00000000,0.46531975,0.37371763,0.02416126,0.47687850
-4.30715358,1.24989577,0.32765290,0.00000000,0.47417116,0.38259021,0.02460670,0.48937104
