energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.66983492,16.60940111,4.06552385,9.78948692,0.09201412,0.76861414,0.05349553,3.84717229,1.76769618,0.95859835
-5.66383192,16.78020682,4.11824473,9.89109691,0.09299374,0.77395058,0.05424496,3.88412300,1.79137646,0.96951202
-5.65782891,16.91775864,4.16260870,9.97428434,0.09375129,0.77778663,0.05493273,3.91285573,1.80896957,0.97850411
-5.65182591,17.01849463,4.19748483,10.03689620,0.09428136,0.77986729,0.05555251,3.93270326,1.82013581,0.98541588
-5.64582291,17.07971444,4.22199677,10.07723479,0.09458483,0.77996963,0.05609986,3.94323280,1.82469515,0.99013801
-5.63981991,17.09973147,4.23555796,10.09415619,0.09466901,0.77791276,0.05657244,3.94427389,1.82264031,0.99261728
-5.63381691,17.07799015,4.23789604,10.08715088,0.09454753,0.77356630,0.05697004,3.93593669,1.81414367,0.99286134
-5.62781391,17.01514178,4.22906535,10.05640165,0.09423991,0.76685680,0.05729463,3.91861942,1.79955758,0.99094133
-5.62181091,16.91307426,4.20944664,10.00281572,0.09377093,0.75777186,0.05755019,3.89300449,1.77940793,0.98699214
-5.61580790,16.77489338,4.17973400,9.92802844,0.09316958,0.74636168,0.05774261,3.86004334,1.75438124,0.98121022
-5.60980490,16.60485569,4.14090960,9.83437811,0.09246801,0.73273804,0.05787936,3.82093059,1.72530567,0.97384912
-5.60380190,16.40825544,4.09420747,9.72485218,0.09170017,0.71707069,0.05796916,3.77706852,1.69312711,0.96521278
-5.59779890,16.19127023,4.04106811,9.60300712,0.09090042,0.69958151,0.05802153,3.73002354,1.65888109,0.95564687
-5.59179590,15.96077222,3.98308613,9.47286515,0.09010210,0.68053660,0.05804634,3.68147647,1.62366199,0.94552856
-5.58579290,15.72411316,3.92195358,9.33879241,0.08933612,0.66023684,0.05805329,3.63316895,1.58859091,0.93525509
-5.57978989,15.48889288,3.85940147,9.20536383,0.08862971,0.63900743,0.05805138,3.58684808,1.55478343,0.92523156
-5.57378689,15.26272132,3.79714246,9.07722085,0.08800526,0.61718677,0.05804848,3.54421195,1.52331885,0.91585848
-5.56778389,15.05298449,3.73681704,8.95892807,0.08747944,0.59511545,0.05805082,3.50685795,1.49521175,0.90751952
-5.56178089,14.86662414,3.67994569,8.85483505,0.08706255,0.57312565,0.05806271,3.47623614,1.47138722,0.90056997
-5.55577789,14.70993991,3.62788871,8.76894915,0.08675814,0.55153151,0.05808620,3.45360927,1.45266024,0.89532631
-5.54977489,14.58842154,3.58181507,8.70482428,0.08656298,0.53062084,0.05812101,3.44002064,1.43971984,0.89205726
-5.54377189,14.50661666,3.54268122,8.66546986,0.08646732,0.51064836,0.05816446,3.43627094,1.43311814,0.89097662
-5.53776888,14.46803781,3.51121976,8.65328282,0.08645537,0.49183080,0.05821160,3.44290417,1.43326432,0.89223813
-5.53176588,14.47511020,3.48793773,8.67000426,0.08650618,0.47434376,0.05825543,3.46020274,1.44042299,0.89593247
-5.52576288,14.52915955,3.47312357,8.71670124,0.08659457,0.45832039,0.05828728,3.48819113,1.45471663,0.90208636
-5.51975988,14.63043722,3.46686124,8.79377247,0.08669239,0.44385176,0.05829723,3.52664735,1.47613128,0.91066378
-5.51375688,14.77817830,3.46904988,8.90097578,0.08676978,0.43098868,0.05827459,3.57512083,1.50452473,0.92156911
-5.50775388,14.97068672,3.47942714,9.03747420,0.08679650,0.41974466,0.05820850,3.63295544,1.53963633,0.93465195
-5.50175088,15.20544051,3.49759402,9.20189636,0.08674333,0.41009979,0.05808843,3.69931605,1.58109775,0.94971331
-5.49574787,15.47920971,3.52303949,9.39240684,0.08658320,0.40200520,0.05790473,3.77321701,1.62844381,0.96651284
-5.48974487,15.78817949,3.55516320,9.60678156,0.08629241,0.39538768,0.05764906,3.85355118,1.68112288,0.98477673
-5.48374187,16.12807144,3.59329481,9.84248349,0.08585147,0.39015437,0.05731482,3.93911803,1.73850654,1.00420587
-5.47773887,16.49425659,3.63670914,10.09673444,0.08524582,0.38619705,0.05689739,4.02864974,1.79989796,1.02448393
-5.47173587,16.88185542,3.68463652,10.36657922,0.08446623,0.38339600,0.05639428,4.12083454,1.86453933,1.04528506
-5.46573287,17.28582105,3.73626850,10.64893939,0.08350899,0.38162333,0.05580520,4.21433672,1.93161823,1.06628080
-5.45972986,17.70100391,3.79075922,10.94065496,0.08237579,0.38074552,0.05513195,4.30781315,2.00027330,1.08714620
-5.45372686,18.12219768,3.84722348,11.23851347,0.08107334,0.38062546,0.05437822,4.39992642,2.06959972,1.10756477
-5.44772386,18.54416803,3.90473252,11.53926695,0.07961283,0.38112379,0.05354933,4.48935507,2.13865491,1.12723243
-5.44172086,18.96166720,3.96230919,11.83963854,0.07800911,0.38209983,0.05265180,4.57480149,2.20646499,1.14586031
-5.43571786,19.36943853,4.01892379,12.13632134,0.07627984,0.38341219,0.05169304,4.65499835,2.27203263,1.16317657
-5.42971486,19.76221627,4.07349229,12.42597278,0.07444449,0.38491919,0.05068083,4.72871436,2.33434652,1.17892744
-5.42371186,20.13472587,4.12487809,12.70520839,0.07252335,0.38647924,0.04962295,4.79476039,2.39239300,1.19287756
-5.41770885,20.48169050,4.17189866,12.97059888,0.07053656,0.38795144,0.04852679,4.85199659,2.44516979,1.20481004
-5.41170585,20.79784864,4.21333751,13.21867418,0.06850325,0.38919639,0.04739901,4.89934126,2.49170197,1.21452630
-5.40570285,21.07798691,4.24796199,13.44593790,0.06644076,0.39007738,0.04624531,4.93578202,2.53105986,1.22184610
-5.39969985,21.31699083,4.27454678,13.64889443,0.06436410,0.39046199,0.04507023,4.96038917,2.56237841,1.22660785
-5.39369685,21.50991484,4.29190224,13.82409039,0.06228553,0.39022403,0.04387714,4.97233146,2.58487752,1.22866939
-5.38769385,21.65207099,4.29890683,13.96817042,0.06021436,0.38924594,0.04266817,4.97089369,2.59788244,1.22790936
-5.38169085,21.73913393,4.29454194,14.07794645,0.05815694,0.38742131,0.04144441,4.95549547,2.60084350,1.22422915
-5.37568784,21.76725839,4.27792753,14.15047814,0.05611686,0.38465769,0.04020602,4.92571033,2.59335410,1.21755536
-5.36968484,21.73320336,4.24835671,14.18316099,0.05409525,0.38087920,0.03895250,4.88128400,2.57516615,1.20784264
-5.36368184,21.63445676,4.20532713,14.17381779,0.05209128,0.37602914,0.03768297,4.82215065,2.54620190,1.19507675
-5.35767884,21.46935286,4.14856748,14.12078845,0.05010264,0.37007209,0.03639645,4.74844598,2.50656159,1.17927750
-5.35167584,21.23717534,4.07805738,14.02301272,0.04812621,0.36299557,0.03509220,4.66051590,2.45652618,1.16050136
-5.34567284,20.93823858,3.99403914,13.88010068,0.04615861,0.35481107,0.03376998,4.55891979,2.39655472,1.13884344
-5.33966983,20.57394115,3.89702063,13.69238596,0.04419675,0.34555422,0.03243027,4.44442779,2.32727639,1.11443851
-5.33366683,20.14678625,3.78776863,13.46095783,0.04223838,0.33528432,0.03107454,4.31801140,2.24947712,1.08746095
-5.32766383,19.66036622,3.66729268,13.18766909,0.04028245,0.32408288,0.02970534,4.18082748,2.16408122,1.05812331
-5.32166083,19.11930966,3.53682007,12.87511800,0.03832942,0.31205145,0.02832640,4.03419593,2.07212873,1.02667357
-5.31565783,18.52919213,3.39776280,12.52660430,0.03638141,0.29930877,0.02694265,3.87957165,1.97474915,0.99339099
-5.30965483,17.89641338,3.25167816,12.14606030,0.03444226,0.28598722,0.02556017,3.71851183,1.87313268,0.95858071
-5.30365183,17.22804591,3.10022460,11.73795981,0.03251746,0.27222893,0.02418613,3.55263986,1.76850013,0.92256731
-5.29764882,16.53166145,2.94511497,11.30720872,0.03061394,0.25818162,0.02282859,3.38360743,1.66207248,0.88568759
-5.29164582,15.81514269,2.78806921,10.85902201,0.02873985,0.24399430,0.02149640,3.21305636,1.55504163,0.84828295
-5.28564282,15.08648885,2.63076869,10.39879248,0.02690416,0.22981322,0.02019899,3.04258188,1.44854302,0.81069171
-5.27963982,14.35362323,2.47481414,9.93195699,0.02511638,0.21577802,0.01894618,2.87369895,1.34363156,0.77324175
-5.27363682,13.62421083,2.32168896,9.46386561,0.02338613,0.20201839,0.01774802,2.70781290,1.24126125,0.73624394
-5.26763382,12.90549319,2.17272919,8.99965887,0.02172282,0.18865137,0.01661466,2.54619566,1.14226950,0.69998657
-5.26163082,12.20414617,2.02910127,8.54415742,0.02013529,0.17577931,0.01555617,2.38996819,1.04736614,0.66473106
-5.25562781,11.52616508,1.89178797,8.10176767,0.01863157,0.16348851,0.01458250,2.24008966,0.95712749,0.63070918
-5.24962481,10.87677943,1.76158263,7.67640560,0.01721868,0.15184876,0.01370343,2.09735326,0.87199522,0.59812173
-5.24362181,10.26039831,1.63909126,7.27144016,0.01590248,0.14091345,0.01292849,1.96238841,0.79227973,0.56713879
-5.23761881,9.68058530,1.52474169,6.88965632,0.01468763,0.13072036,0.01226705,1.83566853,0.71816746,0.53790121
-5.23161581,9.14006050,1.41879861,6.53323714,0.01357761,0.12129307,0.01172823,1.71752348,0.64973147,0.51052333
-5.22561281,8.64072627,1.32138319,6.20376297,0.01257479,0.11264264,0.01132102,1.60815547,0.58694450,0.48509636
-5.21960980,8.18371207,1.23249558,5.90222599,0.01168055,0.10476963,0.01105421,1.50765702,0.52969375,0.46169243
-5.21360680,7.76943380,1.15203878,5.62905720,0.01089546,0.09766623,0.01093640,1.41602982,0.47779642,0.44036853
-5.20760380,7.39766258,1.07984238,5.38416343,0.01021941,0.09131835,0.01097596,1.33320309,0.43101534,0.42117039
-5.20160080,7.06759852,1.01568461,5.16697162,0.00965185,0.08570755,0.01118087,1.25905039,0.38907403,0.40413563
-5.19559780,6.77794530,0.95931168,4.97647807,0.00919190,0.08081267,0.01155858,1.19340389,0.35167043,0.38929614
-5.18959480,6.52698245,0.91045333,4.81130058,0.00883849,0.07661114,0.01211579,1.13606552,0.31848909,0.37667941
-5.18359180,6.31263280,0.86883414,4.66973190,0.00859047,0.07307989,0.01285809,1.08681455,0.28921134,0.36630863
-5.17758879,6.13252363,0.83418023,4.54979327,0.00844666,0.07019578,0.01378967,1.04541159,0.26352334,0.35820172
-5.17158579,5.98404109,0.80622150,4.44928726,0.00840578,0.06793564,0.01491286,1.01159905,0.24112209,0.35236914
-5.16558279,5.86437784,0.78468962,4.36584946,0.00846648,0.06627597,0.01622774,0.98509868,0.22171924,0.34881086
-5.15957979,5.77057479,0.76931261,4.29699879,0.00862716,0.06519218,0.01773164,0.96560664,0.20504326,0.34751253
-5.15357679,5.69955815,0.75980664,4.24018627,0.00888584,0.06465780,0.01941876,0.95278696,0.19083990,0.34844124
-5.14757379,5.64817318,0.75586613,4.19284228,0.00923998,0.06464336,0.02127977,0.94626425,0.17887152,0.35154124
-5.14157079,5.61321601,0.75715322,4.15242220,0.00968632,0.06511537,0.02330148,0.94561648,0.16891545,0.35672977
-5.13556778,5.59146499,0.76328755,4.11645013,0.01022061,0.06603533,0.02546663,0.95036880,0.16076189,0.36389355
-5.12956478,5.57971236,0.77383751,4.08256044,0.01083747,0.06735892,0.02775384,0.95998899,0.15421155,0.37288607
-5.12356178,5.57479723,0.78831370,4.04853648,0.01153025,0.06903542,0.03013759,0.97388531,0.14907339,0.38352605
-5.11755878,5.57363985,0.80616543,4.01234602,0.01229083,0.07100759,0.03258853,0.99140718,0.14516263,0.39559716
-5.11155578,5.57327717,0.82678066,3.97217244,0.01310966,0.07321174,0.03507377,1.01184890,0.14229936,0.40884922
-5.10555278,5.57089916,0.84948980,3.92644106,0.01397564,0.07557840,0.03755752,1.03445658,0.14030765,0.42300083
-5.09954977,5.56388509,0.87357332,3.87383981,0.01487629,0.07803325,0.04000172,1.05843811,0.13901533,0.43774351
-5.09354677,5.54983857,0.89827295,3.81333365,0.01579781,0.08049855,0.04236694,1.08297585,0.13825454,0.45274714
-5.08754377,5.52662045,0.92280621,3.74417227,0.01672531,0.08289478,0.04461328,1.10724169,0.13786275,0.46766653
-5.08154077,5.49237807,0.94638348,3.66589087,0.01764308,0.08514261,0.04670143,1.13041372,0.13768432,0.48214898
-5.07553777,5.44556996,0.96822694,3.57830409,0.01853489,0.08716503,0.04859374,1.15169400,0.13757249,0.49584237
-5.06953477,5.38498488,0.98759057,3.48149340,0.01938438,0.08888950,0.05025524,1.17032658,0.13739149,0.50840369
-5.06353177,5.30975450,1.00378009,3.37578853,0.02017545,0.09025012,0.05165465,1.18561505,0.13701877,0.51950744
-5.05752876,5.21935920,1.01617213,3.26174377,0.02089268,0.09118957,0.05276530,1.19693891,0.13634708,0.52885380
-5.05152576,5.11362673,1.02423158,3.14011023,0.02152173,0.09166089,0.05356589,1.20376810,0.13528635,0.53617611
-5.04552276,4.99272386,1.02752629,3.01180511,0.02204974,0.09162889,0.05404112,1.20567507,0.13376510,0.54124747
-5.03951976,4.85714133,1.02573868,2.87787933,0.02246571,0.09107110,0.05418205,1.20234398,0.13173145,0.54388615
-5.03351676,4.70767276,1.01867352,2.73948470,0.02276081,0.08997840,0.05398636,1.19357671,0.12915354,0.54395976
-5.02751376,4.54538823,1.00626164,2.59784182,0.02292862,0.08835504,0.05345832,1.17929550,0.12601935,0.54138793
-5.02151076,4.37160352,0.98855956,2.45420982,0.02296535,0.08621826,0.05260858,1.15954213,0.12233599,0.53614354
-5.01550775,4.18784615,0.96574505,2.30985873,0.02286994,0.08359746,0.05145375,1.13447389,0.11812831,0.52825240
-5.00950475,3.99581916,0.93810887,2.16604534,0.02264409,0.08053291,0.05001580,1.10435646,0.11343719,0.51779154
-5.00350175,3.79736386,0.90604324,2.02399286,0.02229224,0.07707421,0.04832134,1.06955403,0.10831727,0.50488613
-4.99749875,3.59442257,0.87002751,1.88487478,0.02182145,0.07327839,0.04640078,1.03051727,0.10283445,0.48970526
-4.99149575,3.38900218,0.83061178,1.74980285,0.02124119,0.06920790,0.04428738,0.98776943,0.09706318,0.47245662
-4.98549275,3.18313944,0.78839921,1.61981904,0.02056315,0.06492853,0.04201632,0.94189128,0.09108366,0.45338050
-4.97948974,2.97886863,0.74402762,1.49589110,0.01980089,0.06050730,0.03962370,0.89350530,0.08497911,0.43274311
-4.97348674,2.77819197,0.69815138,1.37891122,0.01896953,0.05601046,0.03714567,0.84325979,0.07883311,0.41082959
-4.96748374,2.58305319,0.65142391,1.26969718,0.01808542,0.05150168,0.03461755,0.79181322,0.07272726,0.38793689
-4.96148074,2.39531430,0.60448172,1.16899520,0.01716571,0.04704051,0.03207305,0.73981947,0.06673909,0.36436675
-4.95547774,2.21673557,0.55793011,1.07748389,0.01622801,0.04268102,0.02954365,0.68791412,0.06094027,0.34041891
-4.94947474,2.04895850,0.51233117,0.99577838,0.01528997,0.03847083,0.02705802,0.63670228,0.05539532,0.31638485
-4.94347174,1.89349152,0.46819405,0.92443414,0.01436900,0.03445049,0.02464171,0.58674806,0.05016060,0.29254207
-4.93746873,1.75169802,0.42596782,0.86394974,0.01348186,0.03065306,0.02231680,0.53856585,0.04528372,0.26914919
-4.93146573,1.62478634,0.38603664,0.81476800,0.01264438,0.02710414,0.02010179,0.49261354,0.04080329,0.24644176
-4.92546273,1.51380127,0.34871737,0.77727527,0.01187117,0.02382201,0.01801159,0.44928758,0.03674897,0.22462901
-4.91945973,1.41961671,0.31425917,0.75179848,0.01117542,0.02081815,0.01605760,0.40891989,0.03314180,0.20389153
-4.91345673,1.34292914,0.28284502,0.73859995,0.01056861,0.01809785,0.01424788,0.37177649,0.02999467,0.18437981
-4.90745373,1.28425177,0.25459472,0.73787006,0.01006043,0.01566100,0.01258738,0.33805771,0.02731302,0.16621364
-4.90145073,1.24390927,0.22956912,0.74971801,0.00965855,0.01350296,0.01107828,0.30789979,0.02509557,0.14948238
-4.89544772,1.22203317,0.20777524,0.77416128,0.00936857,0.01161547,0.00972031,0.28137769,0.02333509,0.13424600
-4.88944472,1.21855821,0.18917195,0.81111422,0.00919393,0.00998763,0.00851115,0.25850897,0.02201923,0.12053671
-4.88344172,1.23322001,0.17367601,0.86037673,0.00913583,0.00860676,0.00744675,0.23925847,0.02113127,0.10836122
-4.87743872,1.26555470,0.16116821,0.92162387,0.00919324,0.00745930,0.00652179,0.22354365,0.02065085,0.09770347
-4.87143572,1.31490097,0.15149943,0.99439726,0.00936290,0.00653158,0.00573001,0.21124050,0.02055464,0.08852768
-4.86543272,1.38040544,0.14449649,1.07809947,0.00963937,0.00581054,0.00506453,0.20218971,0.02081693,0.08078166
-4.85942971,1.46103194,0.13996772,1.17199208,0.01001509,0.00528433,0.00451825,0.19620316,0.02141020,0.07440024
-4.85342671,1.55557530,0.13770819,1.27519845,0.01048050,0.00494282,0.00408405,0.19307046,0.02230563,0.06930875
-4.84742371,1.66268015,0.13750460,1.38671177,0.01102419,0.00477798,0.00375513,0.19256553,0.02347359,0.06542645
-4.84142071,1.78086499,0.13913970,1.50540882,0.01163308,0.00478422,0.00352516,0.19445306,0.02488410,0.06266974
-4.83541771,1.90855149,0.14239656,1.63006951,0.01229263,0.00495855,0.00338850,0.19849477,0.02650728,0.06095518
-4.82941471,2.04409856,0.14706225,1.75940210,0.01298715,0.00530066,0.00334031,0.20445536,0.02831384,0.06020218
-4.82341171,2.18584054,0.15293136,1.89207335,0.01370006,0.00581293,0.00337666,0.21210800,0.03027558,0.06033532
-4.81740870,2.33212836,0.15980907,2.02674280,0.01441426,0.00650029,0.00349457,0.22123933,0.03236584,0.06128619
-4.81140570,2.48137216,0.16751388,2.16209974,0.01511245,0.00736998,0.00369200,0.23165373,0.03456001,0.06299480
-4.80540270,2.63208360,0.17587986,2.29690128,0.01577760,0.00843124,0.00396783,0.24317675,0.03683603,0.06541041
-4.79939970,2.78291584,0.18475851,2.43000967,0.01639326,0.00969484,0.00432177,0.25565762,0.03917477,0.06849186
-4.79339670,2.93269919,0.19401997,2.56042699,0.01694400,0.01117252,0.00475420,0.26897072,0.04156048,0.07220732
-4.78739370,3.08047018,0.20355370,2.68732509,0.01741580,0.01287636,0.00526602,0.28301582,0.04398104,0.07653353
-4.78139070,3.22549238,0.21326845,2.81006897,0.01779636,0.01481803,0.00585838,0.29771717,0.04642815,0.08145446
-4.77538769,3.36726721,0.22309153,2.92823214,0.01807546,0.01700792,0.00653250,0.31302132,0.04889742,0.08695960
-4.76938469,3.50553388,0.23296737,3.04160256,0.01824519,0.01945429,0.00728929,0.32889378,0.05138824,0.09304179
-4.76338169,3.64025781,0.24285536,3.15017872,0.01830015,0.02216235,0.00812909,0.34531463,0.05390356,0.09969479
-4.75737869,3.77160788,0.25272706,3.25415556,0.01823757,0.02513331,0.00905133,0.36227318,0.05644951,0.10691066
-4.75137569,3.89992345,0.26256285,3.35390094,0.01805733,0.02836352,0.01005420,0.37976209,0.05903488,0.11467712
-4.74537269,4.02567282,0.27234823,3.44992379,0.01776196,0.03184368,0.01113434,0.39777108,0.06167047,0.12297502
-4.73936968,4.14940552,0.28206985,3.54283578,0.01735648,0.03555818,0.01228657,0.41628071,0.06436844,0.13177604
-4.73336668,4.27170135,0.29171163,3.63330884,0.01684825,0.03948461,0.01350366,0.43525653,0.06714156,0.14104089
-4.72736368,4.39311943,0.30125105,3.72203121,0.01624665,0.04359353,0.01477617,0.45464410,0.07000254,0.15071801
-4.72136068,4.51415082,0.31065593,3.80966491,0.01556280,0.04784846,0.01609237,0.47436517,0.07296341,0.16074296
-4.71535768,4.63517791,0.31988198,3.89680759,0.01480921,0.05220623,0.01743826,0.49431531,0.07603502,0.17103866
-4.70935468,4.75644392,0.32887117,3.98396142,0.01399937,0.05661757,0.01879770,0.51436341,0.07922679,0.18151642
-4.70335168,4.87803473,0.33755124,4.07151135,0.01314737,0.06102811,0.02015264,0.53435309,0.08254653,0.19207782
-4.69734867,4.99987502,0.34583633,4.15971438,0.01226751,0.06537960,0.02148346,0.55410606,0.08600062,0.20261743
-4.69134567,5.12173931,0.35362882,4.24870086,0.01137393,0.06961146,0.02276940,0.57342750,0.08959437,0.21302619
-4.68534267,5.24327787,0.36082228,4.33848799,0.01048030,0.07366255,0.02398912,0.59211304,0.09333254,0.22319546
-4.67933967,5.36405589,0.36730556,4.42900453,0.00959948,0.07747309,0.02512128,0.60995729,0.09722012,0.23302131
-4.67333667,5.48360385,0.37296758,4.52012534,0.00874336,0.08098669,0.02614521,0.62676317,0.10126315,0.24240904
-4.66733367,5.60147566,0.37770283,4.61171321,0.00792262,0.08415231,0.02704160,0.64235182,0.10546968,0.25127765
-4.66133067,5.71731063,0.38141716,4.70366496,0.00714667,0.08692624,0.02779310,0.65657236,0.10985064,0.25956379
-4.65532766,5.83089493,0.38403345,4.79595838,0.00642358,0.08927377,0.02838502,0.66931090,0.11442062,0.26722528
-4.64932466,5.94221807,0.38549708,4.88869638,0.00576010,0.09117064,0.02880584,0.68049828,0.11919847,0.27424369
-4.64332166,6.05151978,0.38578058,4.98214479,0.00516168,0.09260412,0.02904766,0.69011609,0.12420766,0.28062591
