energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.87993997,2.40493672,0.20157111,1.54501468,0.01296185,0.14423600,0.69013327,0.00000000,0.46695845,0.06076158
-5.87393697,2.37190216,0.20304644,1.51505366,0.01429419,0.14096465,0.69376933,0.00000000,0.45658923,0.05961762
-5.86793397,2.34506157,0.20556751,1.48881189,0.01574508,0.13799617,0.69891315,0.00000000,0.44764229,0.05859779
-5.86193097,2.32426719,0.20913641,1.46593467,0.01730458,0.13539089,0.70555604,0.00000000,0.44036459,0.05772279
-5.85592796,2.30920351,0.21373957,1.44597737,0.01895908,0.13319207,0.71364255,0.00000000,0.43496435,0.05700880
-5.84992496,2.29940943,0.21934833,1.42843181,0.02069131,0.13142491,0.72307319,0.00000000,0.43160613,0.05646713
-5.84392196,2.29430492,0.22591994,1.41275377,0.02248040,0.13009637,0.73370905,0.00000000,0.43040780,0.05610417
-5.83791896,2.29322084,0.23339896,1.39839017,0.02430219,0.12919568,0.74537780,0.00000000,0.43143925,0.05592143
-5.83191596,2.29543013,0.24171888,1.38480467,0.02612964,0.12869561,0.75788080,0.00000000,0.43472272,0.05591590
-5.82591296,2.30017892,0.25080393,1.37150045,0.02793337,0.12855433,0.77100094,0.00000000,0.44023455,0.05608041
-5.81990995,2.30671578,0.26057087,1.35803919,0.02968239,0.12871777,0.78451061,0.00000000,0.44790814,0.05640421
-5.81390695,2.31431785,0.27093071,1.34405549,0.03134488,0.12912238,0.79817941,0.00000000,0.45763771,0.05687355
-5.80790395,2.32231265,0.28179026,1.32926629,0.03288909,0.12969806,0.81178116,0.00000000,0.46928261,0.05747231
-5.80190095,2.33009450,0.29305328,1.31347506,0.03428430,0.13037126,0.82509989,0.00000000,0.48267174,0.05818258
-5.79589795,2.33713529,0.30462135,1.29657088,0.03550177,0.13106784,0.83793433,0.00000000,0.49760790,0.05898526
-5.78989495,2.34298907,0.31639422,1.27852285,0.03651566,0.13171590,0.85010100,0.00000000,0.51387179,0.05986050
-5.78389195,2.34729093,0.32826983,1.25937037,0.03730388,0.13224816,0.86143546,0.00000000,0.53122543,0.06078808
-5.77788894,2.34975051,0.34014385,1.23921007,0.03784885,0.13260397,0.87179218,0.00000000,0.54941501,0.06174764
-5.77188594,2.35014110,0.35190898,1.21818051,0.03813810,0.13273082,0.88104274,0.00000000,0.56817308,0.06271888
-5.76588294,2.34828533,0.36345405,1.19644544,0.03816464,0.13258535,0.88907306,0.00000000,0.58722035,0.06368161
-5.75987994,2.34403885,0.37466308,1.17417695,0.03792727,0.13213389,0.89577963,0.00000000,0.60626704,0.06461573
-5.75387694,2.33727344,0.38541445,1.15153935,0.03743052,0.13135245,0.90106547,0.00000000,0.62501418,0.06550115
-5.74787394,2.32786072,0.39558044,1.12867471,0.03668450,0.13022638,0.90483598,0.00000000,0.64315510,0.06631779
-5.74187094,2.31565821,0.40502719,1.10569106,0.03570449,0.12874958,0.90699545,0.00000000,0.66037731,0.06704547
-5.73586793,2.30049844,0.41361534,1.08265365,0.03451044,0.12692361,0.90744428,0.00000000,0.67636505,0.06766396
-5.72986493,2.28218250,0.42120136,1.05957973,0.03312617,0.12475645,0.90607762,0.00000000,0.69080278,0.06815304
-5.72386193,2.26047824,0.42763971,1.03643716,0.03157864,0.12226137,0.90278531,0.00000000,0.70337957,0.06849271
-5.71785893,2.23512365,0.43278581,1.01314664,0.02989699,0.11945573,0.89745364,0.00000000,0.71379464,0.06866344
-5.71185593,2.20583518,0.43649967,0.98958738,0.02811163,0.11635986,0.88996852,0.00000000,0.72176372,0.06864663
-5.70585293,2.17232060,0.43865024,0.96560580,0.02625336,0.11299617,0.88022035,0.00000000,0.72702625,0.06842504
-5.69984992,2.13429551,0.43912012,0.94102654,0.02435244,0.10938835,0.86810993,0.00000000,0.72935304,0.06798340
-5.69384692,2.09150254,0.43781042,0.91566509,0.02243784,0.10556086,0.85355539,0.00000000,0.72855409,0.06730900
-5.68784392,2.04373176,0.43464565,0.88934123,0.02053654,0.10153856,0.83649943,0.00000000,0.72448606,0.06639231
-5.68184092,1.99084120,0.42957816,0.86189252,0.01867297,0.09734657,0.81691657,0.00000000,0.71705903,0.06522755
-5.67583792,1.93277586,0.42259198,0.83318689,0.01686863,0.09301019,0.79481975,0.00000000,0.70624210,0.06381321
-5.66983492,1.86958395,0.41370576,0.80313373,0.01514176,0.08855504,0.77026590,0.00000000,0.69206736,0.06215244
-5.66383192,1.80142934,0.40297466,0.77169289,0.01350727,0.08400717,0.74336004,0.00000000,0.67463203,0.06025326
-5.65782891,1.72859921,0.39049086,0.73888103,0.01197674,0.07939317,0.71425751,0.00000000,0.65409839,0.05812868
-5.65182591,1.65150650,0.37638291,0.70477519,0.01055852,0.07474036,0.68316424,0.00000000,0.63069154,0.05579656
-5.64582291,1.57068678,0.36081360,0.66951337,0.00925795,0.07007679,0.65033488,0.00000000,0.60469489,0.05327933
-5.63981991,1.48678985,0.34397664,0.63329231,0.00807771,0.06543118,0.61606890,0.00000000,0.57644366,0.05060349
-5.63381691,1.40056634,0.32609221,0.59636261,0.00701814,0.06083286,0.58070481,0.00000000,0.54631647,0.04779901
-5.62781391,1.31285035,0.30740163,0.55902167,0.00607764,0.05631149,0.54461285,0.00000000,0.51472558,0.04489854
-5.62181091,1.22453876,0.28816128,0.52160487,0.00525308,0.05189675,0.50818645,0.00000000,0.48210615,0.04193658
-5.61580790,1.13656865,0.26863631,0.48447559,0.00454022,0.04761800,0.47183301,0.00000000,0.44890494,0.03894860
-5.60980490,1.04989384,0.24909409,0.44801462,0.00393404,0.04350386,0.43596436,0.00000000,0.41556911,0.03597007
-5.60380190,0.96546173,0.22979800,0.41260957,0.00342910,0.03958180,0.40098748,0.00000000,0.38253544,0.03303564
-5.59779890,0.88419158,0.21100164,0.37864470,0.00301986,0.03587779,0.36729580,0.00000000,0.35022057,0.03017831
-5.59179590,0.80695507,0.19294371,0.34649168,0.00270087,0.03241594,0.33526144,0.00000000,0.31901243,0.02742876
-5.58579290,0.73455986,0.17584369,0.31650160,0.00246698,0.02921829,0.30522882,0.00000000,0.28926336,0.02481473
-5.57978989,0.66773656,0.15989852,0.28899841,0.00231347,0.02630466,0.27750952,0.00000000,0.26128481,0.02236067
-5.57378689,0.60712931,0.14528018,0.26427394,0.00223608,0.02369258,0.25237876,0.00000000,0.23534402,0.02008736
-5.56778389,0.55328992,0.13213429,0.24258435,0.00223106,0.02139735,0.23007320,0.00000000,0.21166223,0.01801188
-5.56178089,0.50667527,0.12057950,0.22414809,0.00229509,0.01943219,0.21079016,0.00000000,0.19041465,0.01614755
-5.55577789,0.46764744,0.11070768,0.20914498,0.00242523,0.01780842,0.19468787,0.00000000,0.17173175,0.01450407
-5.54977489,0.43647612,0.10258473,0.19771628,0.00261881,0.01653572,0.18188659,0.00000000,0.15570166,0.01308773
-5.54377189,0.41334247,0.09625179,0.18996537,0.00287324,0.01562236,0.17247032,0.00000000,0.14237344,0.01190171
-5.53776888,0.39834383,0.09172674,0.18595877,0.00318590,0.01507545,0.16648876,0.00000000,0.13176077,0.01094641
-5.53176588,0.39149856,0.08900581,0.18572722,0.00355393,0.01490115,0.16395926,0.00000000,0.12384595,0.01021980
-5.52576288,0.39275056,0.08806522,0.18926666,0.00397410,0.01510472,0.16486855,0.00000000,0.11858368,0.00971772
-5.51975988,0.40197279,0.08886257,0.19653872,0.00444263,0.01569053,0.16917401,0.00000000,0.11590469,0.00943426
-5.51375688,0.41896979,0.09133815,0.20747086,0.00495503,0.01666199,0.17680440,0.00000000,0.11571875,0.00936197
-5.50775388,0.44347880,0.09541592,0.22195590,0.00550606,0.01802119,0.18765997,0.00000000,0.11791719,0.00949210
-5.50175088,0.47516965,0.10100428,0.23985116,0.00608958,0.01976857,0.20161202,0.00000000,0.12237473,0.00981475
-5.49574787,0.51364362,0.10799665,0.26097720,0.00669858,0.02190236,0.21850197,0.00000000,0.12895068,0.01031896
-5.48974487,0.55843150,0.11627186,0.28511637,0.00732517,0.02441793,0.23814001,0.00000000,0.13748959,0.01099274
-5.48374187,0.60899143,0.12569451,0.31201143,0.00796064,0.02730709,0.26030377,0.00000000,0.14782144,0.01182306
-5.47773887,0.66470695,0.13611538,0.34136446,0.00859560,0.03055727,0.28473700,0.00000000,0.15976159,0.01279580
-5.47173587,0.72488585,0.14737195,0.37283632,0.00922011,0.03415077,0.31114870,0.00000000,0.17311056,0.01389568
-5.46573287,0.78876047,0.15928926,0.40604701,0.00982392,0.03806402,0.33921285,0.00000000,0.18765391,0.01510622
-5.45972986,0.85548989,0.17168101,0.44057710,0.01039666,0.04226693,0.36856910,0.00000000,0.20316243,0.01640965
-5.45372686,0.92416451,0.18435114,0.47597043,0.01092816,0.04672242,0.39882458,0.00000000,0.21939269,0.01778689
-5.44772386,0.99381349,0.19709589,0.51173838,0.01140866,0.05138617,0.42955697,0.00000000,0.23608827,0.01921761
-5.44172086,1.06341505,0.20970631,0.54736554,0.01182915,0.05620653,0.46031903,0.00000000,0.25298163,0.02068026
-5.43571786,1.13190996,0.22197129,0.58231707,0.01218159,0.06112487,0.49064452,0.00000000,0.26979682,0.02215229
-5.42971486,1.19821786,0.23368094,0.61604745,0.01245919,0.06607609,0.52005558,0.00000000,0.28625292,0.02361030
-5.42371186,1.26125634,0.24463044,0.64801055,0.01265659,0.07098961,0.54807128,0.00000000,0.30206834,0.02503043
-5.41770885,1.31996222,0.25462404,0.67767078,0.01277004,0.07579054,0.57421739,0.00000000,0.31696566,0.02638868
-5.41170585,1.37331443,0.26347920,0.70451488,0.01279753,0.08040127,0.59803672,0.00000000,0.33067720,0.02766134
-5.40570285,1.42035772,0.27103075,0.72806418,0.01273879,0.08474325,0.61910009,0.00000000,0.34295086,0.02882556
-5.39969985,1.46022645,0.27713478,0.74788662,0.01259537,0.08873899,0.63701718,0.00000000,0.35355612,0.02985978
-5.39369685,1.49216736,0.28167226,0.76360828,0.01237047,0.09231420,0.65144703,0.00000000,0.36229008,0.03074435
-5.38769385,1.51556063,0.28455206,0.77492383,0.01206894,0.09539996,0.66210777,0.00000000,0.36898306,0.03146203
-5.38169085,1.52993810,0.28571346,0.78160547,0.01169699,0.09793488,0.66878497,0.00000000,0.37350370,0.03199847
-5.37568784,1.53499791,0.28512774,0.78351004,0.01126208,0.09986704,0.67133849,0.00000000,0.37576331,0.03234273
-5.36968484,1.53061493,0.28279905,0.78058383,0.01077262,0.10115579,0.66970721,0.00000000,0.37571915,0.03248756
-5.36368184,1.51684626,0.27876431,0.77286487,0.01023771,0.10177317,0.66391168,0.00000000,0.37337656,0.03242976
-5.35767884,1.49393167,0.27309216,0.76048269,0.00966690,0.10170496,0.65405433,0.00000000,0.36878983,0.03217031
-5.35167584,1.46228864,0.26588110,0.74365521,0.00906988,0.10095124,0.64031723,0.00000000,0.36206172,0.03171442
-5.34567284,1.42250233,0.25725669,0.72268323,0.00845626,0.09952659,0.62295756,0.00000000,0.35334157,0.03107146
-5.33966983,1.37531057,0.24736808,0.69794232,0.00783532,0.09745964,0.60230079,0.00000000,0.34282223,0.03025475
-5.33366683,1.32158462,0.23638386,0.66987274,0.00721580,0.09479228,0.57873194,0.00000000,0.33073564,0.02928124
-5.32766383,1.26230634,0.22448756,0.63896751,0.00660575,0.09157834,0.55268525,0.00000000,0.31734750,0.02817110
-5.32166083,1.19854259,0.21187272,0.60575926,0.00601239,0.08788195,0.52463257,0.00000000,0.30295101,0.02694719
-5.31565783,1.13141795,0.19873799,0.57080636,0.00544200,0.08377554,0.49507107,0.00000000,0.28786001,0.02563445
-5.30965483,1.06208659,0.18528220,0.53467872,0.00489991,0.07933767,0.46451060,0.00000000,0.27240174,0.02425929
-5.30365183,0.99170449,0.17169976,0.49794387,0.00439043,0.07465067,0.43346120,0.00000000,0.25690931,0.02284895
-5.29764882,0.92140276,0.15817635,0.46115389,0.00391691,0.06979833,0.40242123,0.00000000,0.24171437,0.02143075
-5.29164582,0.85226301,0.14488527,0.42483337,0.00348176,0.06486359,0.37186642,0.00000000,0.22713985,0.02003153
-5.28564282,0.78529539,0.13198429,0.38946896,0.00308652,0.05992640,0.34224021,0.00000000,0.21349322,0.01867699
-5.27963982,0.72141985,0.11961327,0.35550076,0.00273192,0.05506181,0.31394555,0.00000000,0.20106012,0.01739117
-5.27363682,0.66145101,0.10789244,0.32331553,0.00241800,0.05033834,0.28733840,0.00000000,0.19009879,0.01619591
-5.26763382,0.60608667,0.09692147,0.29324197,0.00214419,0.04581664,0.26272288,0.00000000,0.18083498,0.01511048
-5.26163082,0.55590014,0.08677919,0.26554806,0.00190938,0.04154856,0.24034815,0.00000000,0.17345772,0.01415125
-5.25562781,0.51133612,0.07752393,0.24044014,0.00171205,0.03757648,0.22040685,0.00000000,0.16811575,0.01333139
-5.24962481,0.47270987,0.06919445,0.21806384,0.00155030,0.03393306,0.20303515,0.00000000,0.16491469,0.01266074
-5.24362181,0.44020947,0.06181134,0.19850644,0.00142198,0.03064127,0.18831394,0.00000000,0.16391498,0.01214572
-5.23761881,0.41390055,0.05537872,0.18180045,0.00132471,0.02771471,0.17627130,0.00000000,0.16513057,0.01178927
-5.23161581,0.39373331,0.04988628,0.16792828,0.00125595,0.02515815,0.16688578,0.00000000,0.16852839,0.01159094
-5.22561281,0.37955128,0.04531143,0.15682750,0.00121306,0.02296833,0.16009049,0.00000000,0.17402861,0.01154697
-5.21960980,0.37110156,0.04162152,0.14839669,0.00119329,0.02113487,0.15577770,0.00000000,0.18150584,0.01165048
-5.21360680,0.36804612,0.03877604,0.14250143,0.00119385,0.01964130,0.15380380,0.00000000,0.19079118,0.01189170
-5.20760380,0.36997401,0.03672877,0.13898050,0.00121195,0.01846620,0.15399465,0.00000000,0.20167530,0.01225821
-5.20160080,0.37641420,0.03542975,0.13765183,0.00124475,0.01758435,0.15615097,0.00000000,0.21391256,0.01273532
-5.19559780,0.38684892,0.03482708,0.13831842,0.00128946,0.01696791,0.16005388,0.00000000,0.22722615,0.01330640
-5.18959480,0.40072734,0.03486858,0.14077385,0.00134332,0.01658761,0.16547046,0.00000000,0.24131436,0.01395330
-5.18359180,0.41747942,0.03550318,0.14480753,0.00140364,0.01641389,0.17215930,0.00000000,0.25585784,0.01465682
-5.17758879,0.43652999,0.03668215,0.15020952,0.00146782,0.01641802,0.17987595,0.00000000,0.27052779,0.01539718
-5.17158579,0.45731260,0.03836011,0.15677505,0.00153338,0.01657316,0.18837824,0.00000000,0.28499491,0.01615450
-5.16558279,0.47928330,0.04049592,0.16430855,0.00159802,0.01685538,0.19743153,0.00000000,0.29893895,0.01690938
-5.15957979,0.50193386,0.04305334,0.17262729,0.00165960,0.01724456,0.20681358,0.00000000,0.31205853,0.01764335
-5.15357679,0.52480431,0.04600161,0.18156462,0.00171623,0.01772525,0.21631921,0.00000000,0.32408089,0.01833940
-5.14757379,0.54749453,0.04931592,0.19097275,0.00176629,0.01828740,0.22576452,0.00000000,0.33477137,0.01898247
-5.14157079,0.56967440,0.05297772,0.20072504,0.00180843,0.01892700,0.23499057,0.00000000,0.34394195,0.01955987
-5.13556778,0.59109234,0.05697500,0.21071782,0.00184165,0.01964651,0.24386658,0.00000000,0.35145883,0.02006163
-5.12956478,0.61158186,0.06130243,0.22087160,0.00186530,0.02045521,0.25229229,0.00000000,0.35724840,0.02048083
-5.12356178,0.63106573,0.06596140,0.23113181,0.00187907,0.02136928,0.26019961,0.00000000,0.36130136,0.02081376
-5.11755878,0.64955750,0.07095993,0.24146874,0.00188303,0.02241172,0.26755334,0.00000000,0.36367480,0.02106005
-5.11155578,0.66716026,0.07631249,0.25187700,0.00187762,0.02361200,0.27435108,0.00000000,0.36449196,0.02122266
-5.10555278,0.68406231,0.08203950,0.26237405,0.00186360,0.02500545,0.28062199,0.00000000,0.36393956,0.02130775
-5.09954977,0.70052984,0.08816680,0.27299820,0.00184208,0.02663239,0.28642473,0.00000000,0.36226271,0.02132447
-5.09354677,0.71689653,0.09472468,0.28380573,0.00181441,0.02853698,0.29184435,0.00000000,0.35975753,0.02128458
-5.08754377,0.73355024,0.10174673,0.29486728,0.00178220,0.03076576,0.29698830,0.00000000,0.35676158,0.02120207
-5.08154077,0.75091710,0.10926833,0.30626363,0.00174723,0.03336599,0.30198156,0.00000000,0.35364240,0.02109260
-5.07553777,0.76944330,0.11732483,0.31808070,0.00171137,0.03638367,0.30696113,0.00000000,0.35078459,0.02097293
-5.06953477,0.78957506,0.12594932,0.33040407,0.00167656,0.03986148,0.31206987,0.00000000,0.34857580,0.02086028
-5.06353177,0.81173738,0.13517019,0.34331311,0.00164468,0.04383646,0.31744992,0.00000000,0.34739207,0.02077166
-5.05752876,0.83631220,0.14500837,0.35687473,0.00161755,0.04833776,0.32323589,0.00000000,0.34758318,0.02072320
-5.05152576,0.86361687,0.15547435,0.37113722,0.00159681,0.05338432,0.32954810,0.00000000,0.34945843,0.02072952
-5.04552276,0.89388347,0.16656519,0.38612414,0.00158387,0.05898272,0.33648595,0.00000000,0.35327345,0.02080308
-5.03951976,0.92724017,0.17826157,0.40182870,0.00157987,0.06512525,0.34412178,0.00000000,0.35921854,0.02095369
-5.03351676,0.96369524,0.19052501,0.41820893,0.00158562,0.07178833,0.35249550,0.00000000,0.36740899,0.02118801
-5.02751376,1.00312462,0.20329554,0.43518374,0.00160159,0.07893131,0.36161008,0.00000000,0.37787792,0.02150922
-5.02151076,1.04526396,0.21648991,0.45263034,0.00162786,0.08649593,0.37142835,0.00000000,0.39057180,0.02191677
-5.01550775,1.08970550,0.23000056,0.47038327,0.00166413,0.09440623,0.38187111,0.00000000,0.40534909,0.02240630
-5.00950475,1.13590060,0.24369554,0.48823508,0.00170975,0.10256933,0.39281690,0.00000000,0.42198198,0.02296965
-5.00350175,1.18316800,0.25741946,0.50593900,0.00176370,0.11087678,0.40410347,0.00000000,0.44016144,0.02359506
-4.99749875,1.23070799,0.27099557,0.52321359,0.00182467,0.11920668,0.41553094,0.00000000,0.45950533,0.02426747
-4.99149575,1.27762230,0.28422906,0.53974927,0.00189107,0.12742653,0.42686687,0.00000000,0.47956944,0.02496898
-4.98549275,1.32293919,0.29691153,0.55521676,0.00196115,0.13539663,0.43785286,0.00000000,0.49986117,0.02567940
-4.97948974,1.36564298,0.30882646,0.56927707,0.00203302,0.14297405,0.44821271,0.00000000,0.51985520,0.02637692
-4.97348674,1.40470717,0.31975567,0.58159268,0.00210476,0.15001695,0.45766182,0.00000000,0.53901092,0.02703887
-4.96748374,1.43912963,0.32948640,0.59183956,0.00217451,0.15638914,0.46591748,0.00000000,0.55679060,0.02764247
-4.96148074,1.46796877,0.33781881,0.59971954,0.00224058,0.16196466,0.47270961,0.00000000,0.57267792,0.02816565
-4.95547774,1.49037885,0.34457356,0.60497232,0.00230148,0.16663220,0.47779164,0.00000000,0.58619598,0.02858788
-4.94947474,1.50564312,0.34959909,0.60738673,0.00235610,0.17029916,0.48095091,0.00000000,0.59692404,0.02889087
-4.94347174,1.51320314,0.35277830,0.60681055,0.00240373,0.17289516,0.48201821,0.00000000,0.60451247,0.02905926
-4.93746873,1.51268294,0.35403421,0.60315852,0.00244416,0.17437485,0.48087593,0.00000000,0.60869511,0.02908119
-4.93146573,1.50390685,0.35333438,0.59641794,0.00247774,0.17471980,0.47746457,0.00000000,0.60929866,0.02894877
-4.92546273,1.48691011,0.35069380,0.58665167,0.00250546,0.17393959,0.47178707,0.00000000,0.60624867,0.02865832
-4.91945973,1.46194183,0.34617605,0.57399836,0.00252894,0.17207166,0.46391095,0.00000000,0.59957195,0.02821056
-4.91345673,1.42945988,0.33989264,0.55866970,0.00255047,0.16918041,0.45396797,0.00000000,0.58939525,0.02761059
-4.90745373,1.39011818,0.33200061,0.54094498,0.00257302,0.16535507,0.44215141,0.00000000,0.57594045,0.02686767
-4.90145073,1.34474682,0.32269831,0.52116308,0.00260018,0.16070688,0.42871099,0.00000000,0.55951637,0.02599494
-4.89544772,1.29432586,0.31221963,0.49971227,0.00263616,0.15536534,0.41394571,0.00000000,0.54050766,0.02500893
-4.88944472,1.23995415,0.30082696,0.47701830,0.00268568,0.14947401,0.39819486,0.00000000,0.51936132,0.02392901
-4.88344172,1.18281446,0.28880302,0.45353135,0.00275389,0.14318572,0.38182762,0.00000000,0.49657143,0.02277675
-4.87743872,1.12413632,0.27644208,0.42971238,0.00284626,0.13665769,0.36523167,0.00000000,0.47266266,0.02157516
-4.87143572,1.06515841,0.26404078,0.40601943,0.00296844,0.13004651,0.34880127,0.00000000,0.44817336,0.02034804
-4.86543272,1.00709173,0.25188909,0.38289467,0.00312608,0.12350337,0.33292528,0.00000000,0.42363888,0.01911914
-4.85942971,0.95108516,0.24026154,0.36075239,0.00332469,0.11716958,0.31797563,0.00000000,0.39957564,0.01791158
-4.85342671,0.89819457,0.22940932,0.33996877,0.00356943,0.11117262,0.30429657,0.00000000,0.37646660,0.01674709
-4.84742371,0.84935653,0.21955330,0.32087340,0.00386489,0.10562277,0.29219515,0.00000000,0.35474853,0.01564552
-4.84142071,0.80536744,0.21087835,0.30374324,0.00421492,0.10061055,0.28193320,0.00000000,0.33480150,0.01462429
-4.83541771,0.76686844,0.20352905,0.28879873,0.00462238,0.09620483,0.27372104,0.00000000,0.31694074,0.01369806
-4.82941471,0.73433663,0.19760695,0.27620249,0.00508898,0.09245188,0.26771309,0.00000000,0.30141118,0.01287842
-4.82341171,0.70808229,0.19316937,0.26606025,0.00561505,0.08937511,0.26400549,0.00000000,0.28838447,0.01217370
-4.81740870,0.68825204,0.19022985,0.25842404,0.00619943,0.08697568,0.26263568,0.00000000,0.27795864,0.01158896
-4.81140570,0.67483752,0.18876002,0.25329733,0.00683931,0.08523377,0.26358395,0.00000000,0.27016022,0.01112596
-4.80540270,0.66768893,0.18869286,0.25064175,0.00753013,0.08411051,0.26677679,0.00000000,0.26494852,0.01078335
-4.79939970,0.66653266,0.18992726,0.25038518,0.00826558,0.08355049,0.27209196,0.00000000,0.26222190,0.01055684
-4.79339670,0.67099238,0.19233352,0.25243072,0.00903761,0.08348463,0.27936499,0.00000000,0.26182581,0.01043948
-4.78739370,0.68061247,0.19575975,0.25666612,0.00983650,0.08383347,0.28839688,0.00000000,0.26356211,0.01042204
-4.78139070,0.69488311,0.20003887,0.26297330,0.01065102,0.08451061,0.29896283,0.00000000,0.26719948,0.01049336
-4.77538769,0.71326588,0.20499589,0.27123754,0.01146864,0.08542625,0.31082148,0.00000000,0.27248452,0.01064080
-4.76938469,0.73521916,0.21045531,0.28135600,0.01227581,0.08649077,0.32372458,0.00000000,0.27915311,0.01085070
-4.76338169,0.76022239,0.21624843,0.29324512,0.01305831,0.08761808,0.33742663,0.00000000,0.28694182,0.01110879
-4.75737869,0.78779828,0.22222017,0.30684669,0.01380158,0.08872880,0.35169422,0.00000000,0.29559886,0.01140073
-4.75137569,0.81753234,0.22823527,0.32213233,0.01449119,0.08975317,0.36631459,0.00000000,0.30489428,0.01171246
-4.74537269,0.84908907,0.23418371,0.33910609,0.01511323,0.09063343,0.38110342,0.00000000,0.31462913,0.01203070
-4.73936968,0.88222406,0.23998497,0.35780519,0.01565478,0.09132580,0.39591118,0.00000000,0.32464315,0.01234328
-4.73336668,0.91679182,0.24559121,0.37829869,0.01610429,0.09180195,0.41062811,0.00000000,0.33482078,0.01263950
-4.72736368,0.95274881,0.25098896,0.40068417,0.01645196,0.09204983,0.42518740,0.00000000,0.34509527,0.01291039
-4.72136068,0.99015160,0.25619958,0.42508253,0.01669011,0.09207393,0.43956661,0.00000000,0.35545061,0.01314896
-4.71535768,1.02915021,0.26127806,0.45163098,0.01681338,0.09189495,0.45378706,0.00000000,0.36592120,0.01335027
-4.70935468,1.06997664,0.26631049,0.48047447,0.01681897,0.09154886,0.46791133,0.00000000,0.37658927,0.01351158
-4.70335168,1.11292915,0.27141010,0.51175587,0.01670667,0.09108534,0.48203888,0.00000000,0.38758000,0.01363229
-4.69734867,1.15835258,0.27671197,0.54560517,0.01647889,0.09056578,0.49629994,0.00000000,0.39905449,0.01371388
-4.69134567,1.20661557,0.28236669,0.58212816,0.01614056,0.09006075,0.51084783,0.00000000,0.41120084,0.01375974
-4.68534267,1.25808539,0.28853302,0.62139490,0.01569892,0.08964712,0.52585011,0.00000000,0.42422363,0.01377497
-4.67933967,1.31310135,0.29536995,0.66342849,0.01516328,0.08940489,0.54147882,0.00000000,0.43833214,0.01376608
-4.67333667,1.37194783,0.30302834,0.70819462,0.01454469,0.08941379,0.55790016,0.00000000,0.45372793,0.01374073
-4.66733367,1.43482799,0.31164257,0.75559222,0.01385553,0.08974991,0.57526416,0.00000000,0.47059210,0.01370731
-4.66133067,1.50183935,0.32132235,0.80544577,0.01310913,0.09048228,0.59369460,0.00000000,0.48907290,0.01367464
-4.65532766,1.57295215,0.33214532,0.85749955,0.01231930,0.09166971,0.61327977,0.00000000,0.50927424,0.01365156
-4.64932466,1.64799167,0.34415040,0.91141428,0.01149996,0.09335788,0.63406429,0.00000000,0.53124557,0.01364661
-4.64332166,1.72662535,0.35733252,0.96676636,0.01066468,0.09557685,0.65604252,0.00000000,0.55497372,0.01366765
