energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.84992496,9.49691857,5.40799143,0.00000000,8.58017546,5.46235732,1.65306389,0.00000000
-5.84392196,9.48376828,5.38136542,0.00000000,8.52130292,5.46561137,1.65183668,0.00000000
-5.83791896,9.43254846,5.32915535,0.00000000,8.42716615,5.44453788,1.64573530,0.00000000
-5.83191596,9.34572273,5.25287873,0.00000000,8.30133303,5.40021532,1.63516567,0.00000000
-5.82591296,9.22629001,5.15442915,0.00000000,8.14794162,5.33406792,1.62059482,0.00000000
-5.81990995,9.07768727,5.03601737,0.00000000,7.97156958,5.24781858,1.60253569,0.00000000
-5.81390695,8.90368715,4.90010607,0.00000000,7.77709706,5.14343656,1.58153275,0.00000000
-5.80790395,8.70829453,4.74934104,0.00000000,7.56956840,5.02308226,1.55814887,0.00000000
-5.80190095,8.49564581,4.58648140,0.00000000,7.35405804,4.88905103,1.53295373,0.00000000
-5.79589795,8.26991381,4.41433119,0.00000000,7.13554503,4.74371804,1.50651394,0.00000000
-5.78989495,8.03522081,4.23567456,0.00000000,6.91879978,4.58948589,1.47938472,0.00000000
-5.78389195,7.79556103,4.05321645,0.00000000,6.70828577,4.42873608,1.45210297,0.00000000
-5.77788894,7.55473360,3.86952987,0.00000000,6.50807772,4.26378552,1.42518137,0.00000000
-5.77188594,7.31628591,3.68701109,0.00000000,6.32179697,4.09684839,1.39910309,0.00000000
-5.76588294,7.08346712,3.50784305,0.00000000,6.15256361,3.93000385,1.37431671,0.00000000
-5.75987994,6.85919076,3.33396717,0.00000000,6.00296463,3.76516931,1.35123098,0.00000000
-5.75387694,6.64600562,3.16706350,0.00000000,5.87503620,3.60407923,1.33020921,0.00000000
-5.74787394,6.44607369,3.00853867,0.00000000,5.77025860,3.44826895,1.31156300,0.00000000
-5.74187094,6.26115434,2.85952102,0.00000000,5.68956158,3.29906304,1.29554556,0.00000000
-5.73586793,6.09259398,2.72086224,0.00000000,5.63333852,3.15756801,1.28234466,0.00000000
-5.72986493,5.94132099,2.59314462,0.00000000,5.60146762,3.02466875,1.27207566,0.00000000
-5.72386193,5.80784586,2.47669325,0.00000000,5.59333915,2.90102852,1.26477514,0.00000000
-5.71785893,5.69226697,2.37159232,0.00000000,5.60788771,2.78709249,1.26039571,0.00000000
-5.71185593,5.59428269,2.27770492,0.00000000,5.64362934,2.68309462,1.25880267,0.00000000
-5.70585293,5.51321062,2.19469567,0.00000000,5.69870339,2.58906794,1.25977321,0.00000000
-5.69984992,5.44801465,2.12205581,0.00000000,5.77091946,2.50485846,1.26299862,0.00000000
-5.69384692,5.39734082,2.05913009,0.00000000,5.85780973,2.43014261,1.26808999,0.00000000
-5.68784392,5.35956196,2.00514521,0.00000000,5.95668723,2.36444820,1.27458765,0.00000000
-5.68184092,5.33283148,1.95923919,0.00000000,6.06470995,2.30717894,1.28197431,0.00000000
-5.67583792,5.31514530,1.92049152,0.00000000,6.17895102,2.25764202,1.28969156,0.00000000
-5.66983492,5.30441106,1.88795323,0.00000000,6.29647400,2.21507828,1.29715946,0.00000000
-5.66383192,5.29852257,1.86067664,0.00000000,6.41441239,2.17869431,1.30379820,0.00000000
-5.65782891,5.29543722,1.83774408,0.00000000,6.53005146,2.14769555,1.30905106,0.00000000
-5.65182591,5.29325346,1.81829485,0.00000000,6.64091019,2.12131916,1.31240755,0.00000000
-5.64582291,5.29028504,1.80154982,0.00000000,6.74482037,2.09886549,1.31342547,0.00000000
-5.63981991,5.28512879,1.78683290,0.00000000,6.83999976,2.07972686,1.31175087,0.00000000
-5.63381691,5.27672230,1.77358867,0.00000000,6.92511570,2.06341215,1.30713460,0.00000000
-5.62781391,5.26438857,1.76139549,0.00000000,6.99933580,2.04956618,1.29944468,0.00000000
-5.62181091,5.24786480,1.74997358,0.00000000,7.06236222,2.03798252,1.28867356,0.00000000
-5.61580790,5.22731315,1.73918760,0.00000000,7.11444688,2.02860902,1.27493985,0.00000000
-5.60980490,5.20331239,1.72904351,0.00000000,7.15638523,2.02154552,1.25848426,0.00000000
-5.60380190,5.17682967,1.71967959,0.00000000,7.18948719,2.01703340,1.23965992,0.00000000
-5.59779890,5.14917343,1.71135196,0.00000000,7.21552522,2.01543726,1.21891738,0.00000000
-5.59179590,5.12192855,1.70441489,0.00000000,7.23666002,2.01721932,1.19678504,0.00000000
-5.58579290,5.09687669,1.69929663,0.00000000,7.25534624,2.02290750,1.17384599,0.00000000
-5.57978989,5.07590489,1.69647178,0.00000000,7.27422137,2.03305861,1.15071236,0.00000000
-5.57378689,5.06090672,1.69643119,0.00000000,7.29598211,2.04821823,1.12799843,0.00000000
-5.56778389,5.05368058,1.69965078,0.00000000,7.32325361,2.06887928,1.10629394,0.00000000
-5.56178089,5.05582991,1.70656065,0.00000000,7.35845753,2.09544140,1.08613886,0.00000000
-5.55577789,5.06867052,1.71751590,0.00000000,7.40368524,2.12817304,1.06800087,0.00000000
-5.54977489,5.09314950,1.73277065,0.00000000,7.46058254,2.16717849,1.05225671,0.00000000
-5.54377189,5.12978016,1.75245642,0.00000000,7.53025199,2.21237169,1.03917824,0.00000000
-5.53776888,5.17859640,1.77656616,0.00000000,7.61317813,2.26345825,1.02892384,0.00000000
-5.53176588,5.23912916,1.80494465,0.00000000,7.70918013,2.31992702,1.02153561,0.00000000
-5.52576288,5.31040647,1.83728586,0.00000000,7.81739458,2.38105186,1.01694232,0.00000000
-5.51975988,5.39097754,1.87313761,0.00000000,7.93629034,2.44590388,1.01496791,0.00000000
-5.51375688,5.47895981,1.91191308,0.00000000,8.06371497,2.51337386,1.01534509,0.00000000
-5.50775388,5.57210722,1.95290899,0.00000000,8.19697114,2.58220389,1.01773318,0.00000000
-5.50175088,5.66789629,1.99532924,0.00000000,8.33291958,2.65102718,1.02173928,0.00000000
-5.49574787,5.76362614,2.03831301,0.00000000,8.46810362,2.71841394,1.02694164,0.00000000
-5.48974487,5.85652758,2.08096586,0.00000000,8.59888939,2.78292151,1.03291403,0.00000000
-5.48374187,5.94387606,2.12239212,0.00000000,8.72161473,2.84314625,1.03924978,0.00000000
-5.47773887,6.02310301,2.16172711,0.00000000,8.83273949,2.89777486,1.04558438,0.00000000
-5.47173587,6.09190031,2.19816735,0.00000000,8.92898992,2.94563256,1.05161546,0.00000000
-5.46573287,6.14831287,2.23099737,0.00000000,9.00749004,2.98572604,1.05711921,0.00000000
-5.45972986,6.19081517,2.25961185,0.00000000,9.06587402,3.01727908,1.06196238,0.00000000
-5.45372686,6.21836822,2.28353200,0.00000000,9.10237437,3.03975926,1.06610942,0.00000000
-5.44772386,6.23045476,2.30241574,0.00000000,9.11588247,3.05289468,1.06962439,0.00000000
-5.44172086,6.22709140,2.31606122,0.00000000,9.10597944,3.05668011,1.07266757,0.00000000
-5.43571786,6.20881788,2.32440404,0.00000000,9.07293707,3.05137242,1.07548706,0.00000000
-5.42971486,6.17666461,2.32750867,0.00000000,9.01769034,3.03747597,1.07840577,0.00000000
-5.42371186,6.13210085,2.32555494,0.00000000,8.94178435,3.01571890,1.08180455,0.00000000
-5.41770885,6.07696676,2.31882086,0.00000000,8.84730009,2.98702174,1.08610216,0.00000000
-5.41170585,6.01339336,2.30766310,0.00000000,8.73676433,2.95246032,1.09173326,0.00000000
-5.40570285,5.94371484,2.29249663,0.00000000,8.61304951,2.91322480,1.09912527,0.00000000
-5.39969985,5.87037778,2.27377489,0.00000000,8.47926983,2.87057710,1.10867547,0.00000000
-5.39369685,5.79585199,2.25197194,0.00000000,8.33867953,2.82580881,1.12072906,0.00000000
-5.38769385,5.72254706,2.22756760,0.00000000,8.19457868,2.78020145,1.13555960,0.00000000
-5.38169085,5.65273838,2.20103641,0.00000000,8.05023093,2.73499083,1.15335229,0.00000000
-5.37568784,5.58850540,2.17284084,0.00000000,7.90879639,2.69133679,1.17419123,0.00000000
-5.36968484,5.53168416,2.14342890,0.00000000,7.77328143,2.65029917,1.19805083,0.00000000
-5.36368184,5.48383495,2.11323560,0.00000000,7.64650579,2.61282056,1.22479209,0.00000000
-5.35767884,5.44622527,2.08268787,0.00000000,7.53108569,2.57971562,1.25416350,0.00000000
-5.35167584,5.41982686,2.05221156,0.00000000,7.42943058,2.55166671,1.28580679,0.00000000
-5.34567284,5.40532521,2.02223970,0.00000000,7.34374988,2.52922489,1.31926706,0.00000000
-5.33966983,5.40313902,1.99322023,0.00000000,7.27606552,2.51281522,1.35400675,0.00000000
-5.33366683,5.41344667,1.96562223,0.00000000,7.22822537,2.50274502,1.38942302,0.00000000
-5.32766383,5.43621653,1.93993908,0.00000000,7.20191296,2.49921381,1.42486747,0.00000000
-5.32166083,5.47123812,1.91668762,0.00000000,7.19864929,2.50232351,1.45966757,0.00000000
-5.31565783,5.51815102,1.89640248,0.00000000,7.21978303,2.51208768,1.49314863,0.00000000
-5.30965483,5.57646919,1.87962530,0.00000000,7.26646706,2.52843885,1.52465559,0.00000000
-5.30365183,5.64559880,1.86688871,0.00000000,7.33962012,2.55123321,1.55357355,0.00000000
-5.29764882,5.72484842,1.85869560,0.00000000,7.43987439,2.58025237,1.57934629,0.00000000
-5.29164582,5.81343132,1.85549462,0.00000000,7.56751084,2.61520201,1.60149202,0.00000000
-5.28564282,5.91046017,1.85765314,0.00000000,7.72238622,2.65570806,1.61961588,0.00000000
-5.27963982,6.01493560,1.86542923,0.00000000,7.90385622,2.70131072,1.63341856,0.00000000
-5.27363682,6.12573026,1.87894438,0.00000000,8.11070088,2.75145755,1.64270115,0.00000000
-5.26763382,6.24157093,1.89815899,0.00000000,8.34105836,2.80549657,1.64736585,0.00000000
-5.26163082,6.36102128,1.92285232,0.00000000,8.59237370,2.86267061,1.64741301,0.00000000
-5.25562781,6.48246813,1.95260859,0.00000000,8.86136864,2.92211409,1.64293455,0.00000000
-5.24962481,6.60411387,1.98681074,0.00000000,9.14403778,2.98285343,1.63410455,0.00000000
-5.24362181,6.72397750,2.02464275,0.00000000,9.43567520,3.04381183,1.62116738,0.00000000
-5.23761881,6.83990613,2.06510113,0.00000000,9.73093397,3.10381933,1.60442421,0.00000000
-5.23161581,6.94959816,2.10701574,0.00000000,10.02391913,3.16162825,1.58421869,0.00000000
-5.22561281,7.05063866,2.14907926,0.00000000,10.30831282,3.21593427,1.56092246,0.00000000
-5.21960980,7.14054662,2.18988460,0.00000000,10.57752811,3.26540256,1.53492135,0.00000000
-5.21360680,7.21683281,2.22796863,0.00000000,10.82488623,3.30869843,1.50660282,0.00000000
-5.20760380,7.27706645,2.26186041,0.00000000,11.04381052,3.34452142,1.47634532,0.00000000
-5.20160080,7.31894791,2.29013188,0.00000000,11.22802871,3.37164155,1.44450985,0.00000000
-5.19559780,7.34038453,2.31144873,0.00000000,11.37177481,3.38893632,1.41143411,0.00000000
-5.18959480,7.33956597,2.32461899,0.00000000,11.46998139,3.39542683,1.37742931,0.00000000
-5.18359180,7.31503551,2.32863723,0.00000000,11.51845327,3.39031151,1.34277949,0.00000000
-5.17758879,7.26575392,2.32272234,0.00000000,11.51401453,3.37299591,1.30774329,0.00000000
-5.17158579,7.19115251,2.30634713,0.00000000,11.45462195,3.34311722,1.27255762,0.00000000
-5.16558279,7.09117271,2.27925849,0.00000000,11.33943964,3.30056237,1.23744293,0.00000000
-5.15957979,6.96628994,2.24148733,0.00000000,11.16887139,3.24547878,1.20260939,0.00000000
-5.15357679,6.81752036,2.19334801,0.00000000,10.94454977,3.17827736,1.16826351,0.00000000
-5.14757379,6.64640983,2.13542736,0.00000000,10.66928249,3.09962738,1.13461439,0.00000000
-5.14157079,6.45500508,2.06856408,0.00000000,10.34695913,3.01044339,1.10187926,0.00000000
-5.13556778,6.24580817,1.99381958,0.00000000,9.98242269,2.91186463,1.07028759,0.00000000
-5.12956478,6.02171567,1.91244164,0.00000000,9.58131223,2.80522758,1.04008338,0.00000000
-5.12356178,5.78594480,1.82582268,0.00000000,9.14988359,2.69203266,1.01152542,0.00000000
-5.11755878,5.54194928,1.73545441,0.00000000,8.69481622,2.57390618,0.98488521,0.00000000
-5.11155578,5.29332777,1.64288076,0.00000000,8.22301404,2.45255887,0.96044262,0.00000000
-5.10555278,5.04372833,1.54965095,0.00000000,7.74140836,2.32974228,0.93847931,0.00000000
-5.09954977,4.79675200,1.45727440,0.00000000,7.25677002,2.20720460,0.91927034,0.00000000
-5.09354677,4.55585892,1.36717900,0.00000000,6.77553730,2.08664710,0.90307416,0.00000000
-5.08754377,4.32427991,1.28067405,0.00000000,6.30366480,1.96968265,0.89012175,0.00000000
-5.08154077,4.10493646,1.19891877,0.00000000,5.84649741,1.85779751,0.88060529,0.00000000
-5.07553777,3.90037134,1.12289716,0.00000000,5.40867196,1.75231746,0.87466716,0.00000000
-5.06953477,3.71269211,1.05339962,0.00000000,4.99404806,1.65437922,0.87238987,0.00000000
-5.06353177,3.54352886,0.99101141,0.00000000,4.60566800,1.56490801,0.87378764,0.00000000
-5.05752876,3.39400731,0.93610791,0.00000000,4.24574486,1.48460161,0.87880017,0.00000000
-5.05152576,3.26473791,0.88885634,0.00000000,3.91567670,1.41392154,0.88728911,0.00000000
-5.04552276,3.15582081,0.84922350,0.00000000,3.61608406,1.35309135,0.89903772,0.00000000
-5.03951976,3.06686637,0.81698879,0.00000000,3.34686752,1.30210195,0.91375372,0.00000000
-5.03351676,2.99703016,0.79176194,0.00000000,3.10728142,1.26072378,0.93107572,0.00000000
-5.02751376,2.94506109,0.77300455,0.00000000,2.89601995,1.22852533,0.95058277,0.00000000
-5.02151076,2.90936078,0.76005457,0.00000000,2.71131157,1.20489709,0.97180701,0.00000000
-5.01550775,2.88805198,0.75215299,0.00000000,2.55101806,1.18908039,0.99424882,0.00000000
-5.00950475,2.87905360,0.74847160,0.00000000,2.41273448,1.18019973,1.01739386,0.00000000
-5.00350175,2.88015940,0.74814130,0.00000000,2.29388679,1.17729766,1.04073131,0.00000000
-4.99749875,2.88911777,0.75027973,0.00000000,2.19182439,1.17937077,1.06377244,0.00000000
-4.99149575,2.90370938,0.75401778,0.00000000,2.10390499,1.18540557,1.08606861,0.00000000
-4.98549275,2.92182014,0.75852393,0.00000000,2.02756989,1.19441280,1.10722793,0.00000000
-4.97948974,2.94150669,0.76302601,0.00000000,1.96040838,1.20545914,1.12692956,0.00000000
-4.97348674,2.96105201,0.76682969,0.00000000,1.90020994,1.21769481,1.14493511,0.00000000
-4.96748374,2.97900952,0.76933325,0.00000000,1.84500413,1.23037645,1.16109635,0.00000000
-4.96148074,2.99423386,0.77003840,0.00000000,1.79308782,1.24288418,1.17535889,0.00000000
-4.95547774,3.00589773,0.76855698,0.00000000,1.74304033,1.25473256,1.18776158,0.00000000
-4.94947474,3.01349448,0.76461344,0.00000000,1.69372719,1.26557495,1.19843146,0.00000000
-4.94347174,3.01682674,0.75804338,0.00000000,1.64429370,1.27520154,1.20757466,0.00000000
-4.93746873,3.01598209,0.74878839,0.00000000,1.59414956,1.28353116,1.21546336,0.00000000
-4.93146573,3.01129732,0.73688762,0.00000000,1.54294632,1.29059765,1.22241965,0.00000000
-4.92546273,3.00331325,0.72246671,0.00000000,1.49054936,1.29653139,1.22879674,0.00000000
-4.91945973,2.99272258,0.70572465,0.00000000,1.43700618,1.30153731,1.23495865,0.00000000
-4.91345673,2.98031327,0.68691931,0.00000000,1.38251290,1.30587026,1.24125916,0.00000000
-4.90745373,2.96691048,0.66635245,0.00000000,1.32738060,1.30980925,1.24802099,0.00000000
-4.90145073,2.95331972,0.64435472,0.00000000,1.27200325,1.31363172,1.25551628,0.00000000
-4.89544772,2.94027398,0.62127161,0.00000000,1.21682851,1.31758918,1.26394923,0.00000000
-4.88944472,2.92838720,0.59745066,0.00000000,1.16233260,1.32188531,1.27344176,0.00000000
-4.88344172,2.91811633,0.57323061,0.00000000,1.10900015,1.32665768,1.28402277,0.00000000
-4.87743872,2.90973346,0.54893275,0.00000000,1.05730955,1.33196376,1.29562178,0.00000000
-4.87143572,2.90330930,0.52485477,0.00000000,1.00772420,1.33777207,1.30806703,0.00000000
-4.86543272,2.89870864,0.50126709,0.00000000,0.96068953,1.34395859,1.32108846,0.00000000
-4.85942971,2.89559772,0.47841183,0.00000000,0.91663559,1.35030877,1.33432528,0.00000000
-4.85342671,2.89346327,0.45650395,0.00000000,0.87598465,1.35652484,1.34733820,0.00000000
-4.84742371,2.89164203,0.43573465,0.00000000,0.83916307,1.36223822,1.35962559,0.00000000
-4.84142071,2.88935943,0.41627631,0.00000000,0.80661652,1.36702622,1.37064319,0.00000000
-4.83541771,2.88577553,0.39828887,0.00000000,0.77882740,1.37043241,1.37982657,0.00000000
-4.82941471,2.88003616,0.38192687,0.00000000,0.75633331,1.37198962,1.38661540,0.00000000
-4.82341171,2.87132670,0.36734685,0.00000000,0.73974525,1.37124443,1.39047869,0.00000000
-4.81740870,2.85892619,0.35471455,0.00000000,0.72976424,1.36778219,1.39093978,0.00000000
-4.81140570,2.84225904,0.34421136,0.00000000,0.72719496,1.36125122,1.38760038,0.00000000
-4.80540270,2.82094197,0.33603955,0.00000000,0.73295508,1.35138510,1.38016221,0.00000000
-4.79939970,2.79482379,0.33042594,0.00000000,0.74807911,1.33802201,1.36844573,0.00000000
-4.79339670,2.76401608,0.32762359,0.00000000,0.77371542,1.32112016,1.35240480,0.00000000
-4.78739370,2.72891290,0.32791106,0.00000000,0.81111558,1.30076856,1.33213674,0.00000000
-4.78139070,2.69019853,0.33158937,0.00000000,0.86161516,1.27719244,1.30788723,0.00000000
-4.77538769,2.64884220,0.33897615,0.00000000,0.92660555,1.25075319,1.28004981,0.00000000
-4.76938469,2.60607984,0.35039731,0.00000000,1.00749652,1.22194239,1.24915973,0.00000000
-4.76338169,2.56338303,0.36617603,0.00000000,1.10566996,1.19137047,1.21588248,0.00000000
-4.75737869,2.52241617,0.38661966,0.00000000,1.22242533,1.15975008,1.18099721,0.00000000
-4.75137569,2.48498324,0.41200456,0.00000000,1.35891821,1.12787490,1.14537576,0.00000000
-4.74537269,2.45296619,0.44255967,0.00000000,1.51609372,1.09659481,1.10995791,0.00000000
-4.73936968,2.42825730,0.47844929,0.00000000,1.69461698,1.06678831,1.07572384,0.00000000
-4.73336668,2.41268820,0.51975589,0.00000000,1.89480359,1.03933332,1.04366489,0.00000000
-4.72736368,2.40795847,0.56646380,0.00000000,2.11655318,1.01507766,1.01475360,0.00000000
-4.72136068,2.41556697,0.61844462,0.00000000,2.35928968,0.99481025,0.98991420,0.00000000
-4.71535768,2.43674867,0.67544546,0.00000000,2.62191181,0.97923444,0.96999471,0.00000000
-4.70935468,2.47242012,0.73708062,0.00000000,2.90275751,0.96894431,0.95574153,0.00000000
-4.70335168,2.52313579,0.80282785,0.00000000,3.19958551,0.96440518,0.94777769,0.00000000
-4.69734867,2.58905770,0.87202959,0.00000000,3.50957711,0.96593887,0.94658519,0.00000000
-4.69134567,2.66993968,0.94389988,0.00000000,3.82936000,0.97371457,0.95249244,0.00000000
-4.68534267,2.76512760,1.01753713,0.00000000,4.15505565,0.98774536,0.96566684,0.00000000
-4.67933967,2.87357556,1.09194265,0.00000000,4.48235025,1.00789091,0.98611306,0.00000000
-4.67333667,2.99387799,1.16604479,0.00000000,4.80658819,1.03386585,1.01367676,0.00000000
-4.66733367,3.12431653,1.23872782,0.00000000,5.12288586,1.06525375,1.04805365,0.00000000
-4.66133067,3.26291985,1.30886486,0.00000000,5.42626220,1.10152593,1.08880364,0.00000000
-4.65532766,3.40753426,1.37535347,0.00000000,5.71178145,1.14206449,1.13536913,0.00000000
-4.64932466,3.55590215,1.43715245,0.00000000,5.97470255,1.18618838,1.18709708,0.00000000
-4.64332166,3.70574491,1.49331845,0.00000000,6.21062896,1.23318165,1.24326369,0.00000000
-4.63731866,3.85484692,1.54304042,0.00000000,6.41565245,1.28232248,1.30310070,0.00000000
-4.63131566,4.00113676,1.58567050,0.00000000,6.58648418,1.33291188,1.36582229,0.00000000
-4.62531266,4.14276208,1.62074961,0.00000000,6.72056702,1.38430073,1.43065140,0.00000000
-4.61930965,4.27815458,1.64802639,0.00000000,6.81616352,1.43591397,1.49684419,0.00000000
-4.61330665,4.40608213,1.66746848,0.00000000,6.87241524,1.48727086,1.56371176,0.00000000
-4.60730365,4.52568545,1.67926528,0.00000000,6.88937034,1.53800035,1.63063798,0.00000000
-4.60130065,4.63649740,1.68382191,0.00000000,6.86797785,1.58785077,1.69709267,0.00000000
-4.59529765,4.73844394,1.68174440,0.00000000,6.81004871,1.63669335,1.76263942,0.00000000
-4.58929465,4.83182638,1.67381660,0.00000000,6.71818523,1.68451938,1.82693787,0.00000000
-4.58329165,4.91728578,1.66096978,0.00000000,6.59568234,1.73143089,1.88974009,0.00000000
-4.57728864,4.99575076,1.64424608,0.00000000,6.44640500,1.77762543,1.95088151,0.00000000
-4.57128564,5.06837146,1.62475748,0.00000000,6.27464757,1.82337533,2.01026681,0.00000000
-4.56528264,5.13644251,1.60364203,0.00000000,6.08498159,1.86900270,2.06785163,0.00000000
-4.55927964,5.20131878,1.58201925,0.00000000,5.88209868,1.91485098,2.12362119,0.00000000
-4.55327664,5.26432820,1.56094665,0.00000000,5.67065544,1.96125478,2.17756711,0.00000000
-4.54727364,5.32668575,1.54137920,0.00000000,5.45512706,2.00850917,2.22966399,0.00000000
-4.54127064,5.38941320,1.52413362,0.00000000,5.23967516,2.05684037,2.27984709,0.00000000
-4.53526763,5.45326852,1.50985871,0.00000000,5.02803508,2.10637903,2.32799277,0.00000000
-4.52926463,5.51868880,1.49901314,0.00000000,4.82342629,2.15713786,2.37390300,0.00000000
-4.52326163,5.58574940,1.49185139,0.00000000,4.62848828,2.20899475,2.41729506,0.00000000
-4.51725863,5.65414190,1.48841824,0.00000000,4.44524333,2.26168241,2.45779736,0.00000000
-4.51125563,5.72317167,1.48855204,0.00000000,4.27508569,2.31478537,2.49495184,0.00000000
-4.50525263,5.79177556,1.49189615,0.00000000,4.11879603,2.36774453,2.52822308,0.00000000
-4.49924962,5.85855878,1.49791814,0.00000000,3.97657848,2.41986938,2.55701376,0.00000000
-4.49324662,5.92184913,1.50593551,0.00000000,3.84811706,2.47035743,2.58068574,0.00000000
-4.48724362,5.97976594,1.51514687,0.00000000,3.73264734,2.51831999,2.59858575,0.00000000
-4.48124062,6.03030022,1.52466693,0.00000000,3.62903907,2.56281328,2.61007413,0.00000000
-4.47523762,6.07140200,1.53356392,0.00000000,3.53588516,2.60287334,2.61455525,0.00000000
-4.46923462,6.10107056,1.54089766,0.00000000,3.45159251,2.63755320,2.61150753,0.00000000
-4.46323162,6.11744317,1.54575688,0.00000000,3.37447063,2.66596055,2.60051173,0.00000000
-4.45722861,6.11887789,1.54729402,0.00000000,3.30281421,2.68729413,2.58127558,0.00000000
-4.45122561,6.10402684,1.54475647,0.00000000,3.23497672,2.70087711,2.55365348,0.00000000
-4.44522261,6.07189631,1.53751294,0.00000000,3.16943256,2.70618603,2.51766016,0.00000000
-4.43921961,6.02189152,1.52507414,0.00000000,3.10482632,2.70287388,2.47347751,0.00000000
-4.43321661,5.95384399,1.50710719,0.00000000,3.04000817,2.69078645,2.42145429,0.00000000
-4.42721361,5.86802113,1.48344341,0.00000000,2.97405551,2.66997117,2.36209877,0.00000000
-4.42121061,5.76511801,1.45407964,0.00000000,2.90628136,2.64067836,2.29606476,0.00000000
-4.41520760,5.64623242,1.41917320,0.00000000,2.83623086,2.60335487,2.22413197,0.00000000
-4.40920460,5.51282528,1.37903111,0.00000000,2.76366745,2.55863067,2.14718164,0.00000000
-4.40320160,5.36666864,1.33409437,0.00000000,2.68855085,2.50729913,2.06616905,0.00000000
-4.39719860,5.20978440,1.28491819,0.00000000,2.61100902,2.45029214,1.98209408,0.00000000
-4.39119560,5.04437706,1.23214922,0.00000000,2.53130646,2.38865125,1.89597155,0.00000000
-4.38519260,4.87276361,1.17650089,0.00000000,2.44981099,2.32349627,1.80880257,0.00000000
-4.37918959,4.69730395,1.11872808,0.00000000,2.36696109,2.25599257,1.72154837,0.00000000
-4.37318659,4.52033477,1.05960198,0.00000000,2.28323566,2.18731870,1.63510736,0.00000000
-4.36718359,4.34410917,0.99988643,0.00000000,2.19912737,2.11863526,1.55029658,0.00000000
-4.36118059,4.17074418,0.94031623,0.00000000,2.11512077,2.05105628,1.46783770,0.00000000
-4.35517759,4.00217758,0.88157842,0.00000000,2.03167582,1.98562395,1.38834795,0.00000000
-4.34917459,3.84013449,0.82429681,0.00000000,1.94921667,1.92328712,1.31233591,0.00000000
-4.34317159,3.68610432,0.76902014,0.00000000,1.86812594,1.86488420,1.24020173,0.00000000
-4.33716858,3.54132740,0.71621401,0.00000000,1.78874363,1.81113037,1.17224135,0.00000000
-4.33116558,3.40679074,0.66625646,0.00000000,1.71137001,1.76260920,1.10865398,0.00000000
-4.32516258,3.28323176,0.61943704,0.00000000,1.63627165,1.71976824,1.04955213,0.00000000
-4.31915958,3.17114864,0.57595900,0.00000000,1.56368938,1.68291850,0.99497338,0.00000000
-4.31315658,3.07081612,0.53594416,0.00000000,1.49384730,1.65223709,0.94489313,0.00000000
-4.30715358,2.98230509,0.49944000,0.00000000,1.42696193,1.62777276,0.89923760,0.00000000
