energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.88594297,2.72834598,0.00604650,0.53385847,0.63097886,0.33470815,1.18899865,1.04918748,0.01018916,0.81041660
-5.87993997,2.77128809,0.00569548,0.54282909,0.63860254,0.33938678,1.22527540,1.05790064,0.01085770,0.82158504
-5.87393697,2.82246816,0.00536096,0.55315947,0.64774838,0.34562339,1.26354578,1.06956744,0.01158919,0.83610687
-5.86793397,2.88094430,0.00504518,0.56463316,0.65836322,0.35322415,1.30321766,1.08388271,0.01237919,0.85378464
-5.86193097,2.94561205,0.00475036,0.57698574,0.67038413,0.36198106,1.34364320,1.10044756,0.01322171,0.87439192
-5.85592796,3.01523138,0.00447869,0.58991249,0.68373770,0.37167720,1.38413476,1.11878201,0.01410919,0.89767657
-5.84992496,3.08845830,0.00423221,0.60307791,0.69833944,0.38209187,1.42398329,1.13834059,0.01503252,0.92336406
-5.84392196,3.16388020,0.00401278,0.61612663,0.71409320,0.39300563,1.46247880,1.15853063,0.01598105,0.95116098
-5.83791896,3.24005389,0.00382205,0.62869530,0.73089106,0.40420487,1.49893227,1.17873234,0.01694281,0.98075887
-5.83191596,3.31554533,0.00366130,0.64042521,0.74861345,0.41548616,1.53269828,1.19832012,0.01790464,1.01183822
-5.82591296,3.38896965,0.00353151,0.65097489,0.76712991,0.42666005,1.56319751,1.21668421,0.01885251,1.04407289
-5.81990995,3.45903027,0.00343321,0.66003244,0.78630026,0.43755428,1.58993820,1.23325194,0.01977185,1.07713472
-5.81390695,3.52455571,0.00336652,0.66732697,0.80597634,0.44801651,1.61253569,1.24750773,0.02064799,1.11069842
-5.80790395,3.58453283,0.00333110,0.67263878,0.82600427,0.45791629,1.63072917,1.25901108,0.02146653,1.14444659
-5.80190095,3.63813535,0.00332615,0.67580772,0.84622711,0.46714653,1.64439486,1.26741200,0.02221385,1.17807487
-5.79589795,3.68474652,0.00335042,0.67673958,0.86648794,0.47562420,1.65355477,1.27246310,0.02287754,1.21129692
-5.78989495,3.72397515,0.00340222,0.67541010,0.88663310,0.48329049,1.65838070,1.27402816,0.02344686,1.24384922
-5.78389195,3.75566429,0.00347949,0.67186649,0.90651562,0.49011039,1.65919292,1.27208659,0.02391310,1.27549556
-5.77788894,3.77989225,0.00357980,0.66622625,0.92599852,0.49607168,1.65645341,1.26673379,0.02426995,1.30603081
-5.77188594,3.79696570,0.00370045,0.65867356,0.94495794,0.50118348,1.65075361,1.25817742,0.02451369,1.33528409
-5.76588294,3.80740503,0.00383848,0.64945304,0.96328589,0.50547440,1.64279700,1.24672957,0.02464339,1.36312095
-5.75987994,3.81192228,0.00399079,0.63886136,0.98089242,0.50899033,1.63337676,1.23279516,0.02466092,1.38944442
-5.75387694,3.81139237,0.00415418,0.62723683,0.99770706,0.51179189,1.62334939,1.21685713,0.02457089,1.41419495
-5.74787394,3.80681831,0.00432542,0.61494742,1.01367950,0.51395178,1.61360488,1.19945865,0.02438046,1.43734882
-5.74187094,3.79929157,0.00450133,0.60237767,1.02877918,0.51555183,1.60503455,1.18118323,0.02409907,1.45891538
-5.73586793,3.78994891,0.00467884,0.58991481,1.04299402,0.51668005,1.59849760,1.16263333,0.02373805,1.47893264
-5.72986493,3.77992688,0.00485505,0.57793491,1.05632796,0.51742753,1.59478762,1.14440816,0.02331018,1.49746172
-5.72386193,3.77031580,0.00502728,0.56678917,1.06879764,0.51788543,1.59460041,1.12708155,0.02282918,1.51457996
-5.71785893,3.76211463,0.00519311,0.55679131,1.08042812,0.51814194,1.59850421,1.11118068,0.02230919,1.53037320
-5.71185593,3.75618860,0.00535039,0.54820612,1.09124791,0.51827941,1.60691386,1.09716633,0.02176422,1.54492723
-5.70585293,3.75323109,0.00549730,0.54123997,1.10128353,0.51837165,1.62006988,1.08541561,0.02120765,1.55831915
-5.69984992,3.75373164,0.00563230,0.53603339,1.11055394,0.51848146,1.63802363,1.07620755,0.02065175,1.57060879
-5.69384692,3.75795126,0.00575419,0.53265617,1.11906508,0.51865857,1.66062940,1.06971240,0.02010728,1.58183085
-5.68784392,3.76590665,0.00586201,0.53110523,1.12680503,0.51893798,1.68754411,1.06598491,0.01958316,1.59198823
-5.68184092,3.77736421,0.00595511,0.53130515,1.13374008,0.51933881,1.71823493,1.06496207,0.01908624,1.60104711
-5.67583792,3.79184455,0.00603301,0.53311166,1.13981205,0.51986385,1.75199491,1.06646529,0.01862121,1.60893411
-5.66983492,3.80863789,0.00609545,0.53631779,1.14493738,0.52049974,1.78796642,1.07020722,0.01819050,1.61553608
-5.66383192,3.82683013,0.00614233,0.54066247,1.14900793,0.52121796,1.82517156,1.07580290,0.01779446,1.62070265
-5.65782891,3.84533903,0.00617364,0.54584144,1.15189390,0.52197658,1.86254885,1.08278495,0.01743145,1.62425179
-5.65182591,3.86295939,0.00618946,0.55151977,1.15344885,0.52272284,1.89899465,1.09062217,0.01709817,1.62597820
-5.64582291,3.87841564,0.00618992,0.55734574,1.15351655,0.52339641,1.93340783,1.09874099,0.01678993,1.62566442
-5.63981991,3.89041973,0.00617520,0.56296542,1.15193972,0.52393341,1.96473589,1.10654879,0.01650108,1.62309414
-5.63381691,3.89773209,0.00614549,0.56803731,1.14856997,0.52427080,1.99202052,1.11345826,0.01622536,1.61806726
-5.62781391,3.89922275,0.00610103,0.57224651,1.14327878,0.52435124,2.01444054,1.11891172,0.01595635,1.61041584
-5.62181091,3.89393004,0.00604208,0.57531768,1.13596856,0.52412796,2.03135030,1.12240434,0.01568789,1.60002014
-5.61580790,3.88111386,0.00596898,0.57702645,1.12658351,0.52356959,2.04231156,1.12350530,0.01541439,1.58682388
-5.60980490,3.86030088,0.00588214,0.57720849,1.11511931,0.52266453,2.04711733,1.12187595,0.01513122,1.57084769
-5.60380190,3.83131931,0.00578209,0.57576613,1.10163113,0.52142471,2.04580628,1.11728405,0.01483497,1.55219997
-5.59779890,3.79432120,0.00566947,0.57267200,1.08623932,0.51988841,2.03866678,1.10961358,0.01452363,1.53108433
-5.59179590,3.74979095,0.00554512,0.56796967,1.06913226,0.51812209,2.02623028,1.09886952,0.01419670,1.50780293
-5.58579290,3.69853920,0.00541003,0.56177126,1.05056607,0.51622081,2.00925396,1.08517760,0.01385531,1.48275542
-5.57978989,3.64168222,0.00526540,0.55425209,1.03086103,0.51430741,1.98869325,1.06877873,0.01350213,1.45643325
-5.57378689,3.58060728,0.00511262,0.54564267,1.01039455,0.51253025,1.96566533,1.05001875,0.01314131,1.42940934
-5.56778389,3.51692576,0.00495326,0.53621839,0.98959119,0.51105960,1.94140519,1.02933369,0.01277831,1.40232354
-5.56178089,3.45241582,0.00478904,0.52628748,0.96890987,0.51008287,1.91721601,1.00723156,0.01241970,1.37586450
-5.55577789,3.38895742,0.00462183,0.51617771,0.94882902,0.50979872,1.89441623,0.98427132,0.01207290,1.35074861
-5.54977489,3.32846270,0.00445356,0.50622251,0.92983037,0.51041048,1.87428564,0.96104018,0.01174595,1.32769710
-5.54377189,3.27280505,0.00428621,0.49674721,0.91238210,0.51211901,1.85801295,0.93813039,0.01144715,1.30741233
-5.53776888,3.22375014,0.00412174,0.48805591,0.89692231,0.51511551,1.84664723,0.91611638,0.01118483,1.29055446
-5.53176588,3.18289228,0.00396203,0.48041969,0.88384374,0.51957446,1.84105556,0.89553366,0.01096706,1.27771958
-5.52576288,3.15159889,0.00380881,0.47406661,0.87348033,0.52564707,1.84188871,0.87686009,0.01080137,1.26942038
-5.51975988,3.13096570,0.00366366,0.46917396,0.86609655,0.53345561,1.84955644,0.86050051,0.01069452,1.26607026
-5.51375688,3.12178442,0.00352791,0.46586295,0.86187988,0.54308878,1.86421358,0.84677534,0.01065233,1.26797158
-5.50775388,3.12452419,0.00340262,0.46419615,0.86093692,0.55459839,1.88575734,0.83591342,0.01067948,1.27530851
-5.50175088,3.13932719,0.00328860,0.46417762,0.86329315,0.56799745,1.91383598,0.82804931,0.01077937,1.28814480
-5.49574787,3.16601813,0.00318634,0.46575563,0.86889640,0.58325964,1.94786823,0.82322496,0.01095410,1.30642621
-5.48974487,3.20412662,0.00309605,0.46882773,0.87762369,0.60032029,1.98707246,0.82139540,0.01120432,1.32998756
-5.48374187,3.25292073,0.00301765,0.47324785,0.88929087,0.61907869,2.03050397,0.82243800,0.01152928,1.35856359
-5.47773887,3.31144966,0.00295082,0.47883499,0.90366466,0.63940141,2.07709874,0.82616450,0.01192680,1.39180308
-5.47173587,3.37859270,0.00289502,0.48538304,0.92047609,0.66112678,2.12572115,0.83233523,0.01239331,1.42928524
-5.46573287,3.45311209,0.00284954,0.49267113,0.93943459,0.68406984,2.17521347,0.84067442,0.01292391,1.47053745
-5.45972986,3.53370644,0.00281352,0.50047405,0.96024204,0.70802785,2.22444478,0.85088593,0.01351242,1.51505322
-5.45372686,3.61906235,0.00278601,0.50857220,0.98260562,0.73278584,2.27235669,0.86266845,0.01415150,1.56230956
-5.44772386,3.70790147,0.00276602,0.51676060,1.00624914,0.75812213,2.31800404,0.87572950,0.01483275,1.61178281
-5.44172086,3.79902101,0.00275255,0.52485667,1.03092186,0.78381337,2.36058851,0.88979741,0.01554683,1.66296210
-5.43571786,3.89132602,0.00274463,0.53270631,1.05640468,0.80963925,2.39948366,0.90463108,0.01628357,1.71536010
-5.42971486,3.98385237,0.00274136,0.54018818,1.08251323,0.83538635,2.43425056,0.92002686,0.01703220,1.76852046
-5.42371186,4.07578004,0.00274189,0.54721611,1.10909793,0.86085141,2.46464330,0.93582265,0.01778145,1.82202211
-5.41770885,4.16643671,0.00274550,0.55373959,1.13604114,0.88584381,2.49060460,0.95189908,0.01851978,1.87548027
-5.41170585,4.25529235,0.00275153,0.55974232,1.16325170,0.91018734,2.51225187,0.96817796,0.01923555,1.92854468
-5.40570285,4.34194608,0.00275945,0.56523933,1.19065738,0.93372132,2.52985482,0.98461838,0.01991726,1.98089542
-5.39969985,4.42610657,0.00276883,0.57027244,1.21819593,0.95630125,2.54380605,1.00121073,0.02055374,2.03223703
-5.39369685,4.50756797,0.00277929,0.57490490,1.24580528,0.97779901,2.55458629,1.01796926,0.02113441,2.08229153
-5.38769385,4.58618318,0.00279058,0.57921501,1.27341373,0.99810279,2.56272638,1.03492354,0.02164947,2.13079124
-5.38169085,4.66183632,0.00280249,0.58328953,1.30093088,1.01711686,2.56876797,1.05210957,0.02209010,2.17747193
-5.37568784,4.73441647,0.00281486,0.58721689,1.32823985,1.03476126,2.57322517,1.06956087,0.02244870,2.22206714
-5.36968484,4.80379393,0.00282760,0.59108076,1.35519145,1.05097148,2.57654906,1.08730011,0.02271903,2.26430404
-5.36368184,4.86980062,0.00284065,0.59495402,1.38160069,1.06569812,2.57909698,1.10533171,0.02289632,2.30390130
-5.35767884,4.93221547,0.00285399,0.59889375,1.40724591,1.07890662,2.58110804,1.12363563,0.02297744,2.34056917
-5.35167584,4.99075536,0.00286764,0.60293698,1.43187061,1.09057683,2.58268606,1.14216275,0.02296091,2.37401181
-5.34567284,5.04507190,0.00288166,0.60709779,1.45518796,1.10070258,2.58379063,1.16083187,0.02284694,2.40393171
-5.33966983,5.09475384,0.00289613,0.61136544,1.47688765,1.10929096,2.58423668,1.17952838,0.02263738,2.43003587
-5.33366683,5.13933461,0.00291119,0.61570396,1.49664476,1.11636140,2.58370232,1.19810477,0.02233568,2.45204340
-5.32766383,5.17830429,0.00292700,0.62005272,1.51413017,1.12194430,2.58174448,1.21638255,0.02194678,2.46969387
-5.32166083,5.21112503,0.00294379,0.62432840,1.52902179,1.12607939,2.57782126,1.23415578,0.02147692,2.48275603
-5.31565783,5.23724888,0.00296179,0.62842781,1.54101611,1.12881352,2.57131989,1.25119581,0.02093351,2.49103606
-5.30965483,5.25613687,0.00298126,0.63223168,1.54983931,1.13019819,2.56158856,1.26725697,0.02032493,2.49438496
-5.30365183,5.26727840,0.00300250,0.63560912,1.55525745,1.13028667,2.54797064,1.28208315,0.01966029,2.49270461
-5.29764882,5.27020979,0.00302577,0.63842267,1.55708505,1.12913101,2.52983937,1.29541482,0.01894927,2.48595197
-5.29164582,5.26453130,0.00305130,0.64053355,1.55519174,1.12677890,2.50663136,1.30699635,0.01820186,2.47414134
-5.28564282,5.24992196,0.00307930,0.64180712,1.54950674,1.12327079,2.47787728,1.31658329,0.01742820,2.45734447
-5.27963982,5.22615166,0.00310986,0.64211812,1.54002080,1.11863724,2.44322828,1.32394955,0.01663841,2.43568863
-5.27363682,5.19309047,0.00314297,0.64135579,1.52678590,1.11289690,2.40247705,1.32889412,0.01584240,2.40935278
-5.26763382,5.15071484,0.00317847,0.63942833,1.50991253,1.10605521,2.35557257,1.33124722,0.01504976,2.37856217
-5.26163082,5.09911118,0.00321604,0.63626689,1.48956510,1.09810395,2.30262811,1.33087575,0.01426966,2.34358181
-5.25562781,5.03847664,0.00325519,0.63182872,1.46595570,1.08902184,2.24392231,1.32768792,0.01351075,2.30470916
-5.24962481,4.96911780,0.00329520,0.62609955,1.43933666,1.07877615,2.17989350,1.32163688,0.01278114,2.26226664
-5.24362181,4.89144732,0.00333519,0.61909496,1.40999250,1.06732538,2.11112773,1.31272340,0.01208831,2.21659441
-5.23761881,4.80597910,0.00337406,0.61086082,1.37823163,1.05462282,2.03834131,1.30099743,0.01143911,2.16804368
-5.23161581,4.71332217,0.00341057,0.60147281,1.34437837,1.04062101,1.96235880,1.28655850,0.01083974,2.11697117
-5.22561281,4.61417350,0.00344331,0.59103488,1.30876562,1.02527661,1.88408754,1.26955506,0.01029574,2.06373464
-5.21960980,4.50930994,0.00347079,0.57967685,1.27172850,1.00855574,1.80448993,1.25018250,0.00981195,2.00868976
-5.21360680,4.39957927,0.00349148,0.56755115,1.23359917,0.99043917,1.72455464,1.22868012,0.00939251,1.95218830
-5.20760380,4.28589026,0.00350383,0.55482885,1.19470285,0.97092730,1.64526792,1.20532686,0.00904078,1.89457736
-5.20160080,4.16920174,0.00350639,0.54169499,1.15535513,0.95004441,1.56758607,1.18043589,0.00875937,1.83619952
-5.19559780,4.05051031,0.00349781,0.52834347,1.11586023,0.92784204,1.49240991,1.15434819,0.00855002,1.77739350
-5.18959480,3.93083671,0.00347693,0.51497155,1.07651019,0.90440112,1.42056215,1.12742513,0.00841355,1.71849493
-5.18359180,3.81121065,0.00344285,0.50177424,1.03758453,0.87983284,1.35276798,1.10004023,0.00834983,1.65983683
-5.17758879,3.69265404,0.00339493,0.48893865,0.99935009,0.85427788,1.28963962,1.07257027,0.00835764,1.60174956
-5.17158579,3.57616277,0.00333284,0.47663845,0.96206090,0.82790430,1.23166467,1.04538596,0.00843466,1.54455963
-5.16558279,3.46268722,0.00325663,0.46502883,0.92595745,0.80090383,1.17919858,1.01884233,0.00857742,1.48858746
-5.15957979,3.35311201,0.00316664,0.45424185,0.89126553,0.77348691,1.13246108,0.99326937,0.00878122,1.43414378
-5.15357679,3.24823541,0.00306359,0.44438252,0.85819412,0.74587668,1.09153629,0.96896286,0.00904016,1.38152475
-5.14757379,3.14874923,0.00294850,0.43552571,0.82693265,0.71830209,1.05637644,0.94617603,0.00934715,1.33100593
-5.14157079,3.05521999,0.00282266,0.42771393,0.79764731,0.69099064,1.02680860,0.92511221,0.00969399,1.28283546
-5.13556778,2.96807226,0.00268762,0.42095620,0.77047696,0.66416093,1.00254430,0.90591869,0.01007146,1.23722666
-5.12956478,2.88757503,0.00254509,0.41522790,0.74552855,0.63801562,0.98319140,0.88868228,0.01046948,1.19435079
-5.12356178,2.81383207,0.00239694,0.41047174,0.72287264,0.61273492,0.96826795,0.87342653,0.01087729,1.15433014
-5.11755878,2.74677684,0.00224508,0.40659972,0.70253921,0.58847117,0.95721757,0.86011100,0.01128367,1.11723234
-5.11155578,2.68617280,0.00209144,0.40349608,0.68451425,0.56534465,0.94942588,0.84863239,0.01167722,1.08306605
-5.10555278,2.63161914,0.00193787,0.40102114,0.66873741,0.54344079,0.94423756,0.83882785,0.01204663,1.05177879
-5.09954977,2.58256235,0.00178614,0.39901576,0.65510117,0.52280910,0.94097376,0.83048013,0.01238097,1.02325687
-5.09354677,2.53831328,0.00163787,0.39730649,0.64345162,0.50346368,0.93894926,0.82332454,0.01267000,0.99732803
-5.08754377,2.49806933,0.00149449,0.39571097,0.63359115,0.48538525,0.93748917,0.81705747,0.01290446,0.97376645
-5.08154077,2.46094104,0.00135720,0.39404362,0.62528302,0.46852480,0.93594466,0.81134622,0.01307631,0.95230038
-5.07553777,2.42598222,0.00122700,0.39212126,0.61825775,0.45280836,0.93370753,0.80583970,0.01317901,0.93262191
-5.06953477,2.39222243,0.00110463,0.38976852,0.61222122,0.43814285,0.93022321,0.80017973,0.01320763,0.91439860
-5.06353177,2.35870070,0.00099061,0.38682295,0.60686413,0.42442257,0.92500195,0.79401251,0.01315906,0.89728649
-5.05752876,2.32449904,0.00088526,0.38313954,0.60187243,0.41153609,0.91762804,0.78699984,0.01303201,0.88094391
-5.05152576,2.28877459,0.00078865,0.37859462,0.59693839,0.39937312,0.90776679,0.77882978,0.01282709,0.86504541
-5.04552276,2.25078901,0.00070071,0.37308907,0.59177164,0.38783104,0.89516937,0.76922625,0.01254667,0.84929518
-5.03951976,2.20993412,0.00062121,0.36655060,0.58610990,0.37682084,0.87967520,0.75795751,0.01219486,0.83343943
-5.03351676,2.16575271,0.00054977,0.35893533,0.57972868,0.36627216,0.86121218,0.74484298,0.01177724,0.81727703
-5.02751376,2.11795383,0.00048593,0.35022843,0.57244967,0.35613715,0.83979468,0.72975838,0.01130074,0.80066791
-5.02151076,2.06642196,0.00042917,0.34044393,0.56414738,0.34639311,0.81551956,0.71263901,0.01077333,0.78353904
-5.01550775,2.01121986,0.00037890,0.32962384,0.55475367,0.33704379,0.78856022,0.69348105,0.01020376,0.76588741
-5.00950475,1.95258505,0.00033453,0.31783645,0.54426005,0.32811927,0.75915925,0.67234100,0.00960126,0.74778018
-5.00350175,1.89092012,0.00029546,0.30517406,0.53271761,0.31967448,0.72761958,0.64933313,0.00897529,0.72935179
-4.99749875,1.82677736,0.00026112,0.29175013,0.52023459,0.31178647,0.69429472,0.62462529,0.00833524,0.71079837
-4.99149575,1.76083837,0.00023094,0.27769606,0.50697177,0.30455064,0.65957822,0.59843309,0.00769017,0.69236947
-4.98549275,1.69388958,0.00020442,0.26315756,0.49313580,0.29807600,0.62389282,0.57101282,0.00704860,0.67435770
-4.97948974,1.62679448,0.00018108,0.24829091,0.47897085,0.29247973,0.58767938,0.54265326,0.00641831,0.65708667
-4.97348674,1.56046384,0.00016050,0.23325899,0.46474896,0.28788134,0.55138614,0.51366678,0.00580622,0.64089761
-4.96748374,1.49582494,0.00014231,0.21822749,0.45075945,0.28439665,0.51545829,0.48438008,0.00521826,0.62613547
-4.96148074,1.43379094,0.00012619,0.20336105,0.43729789,0.28213179,0.48032837,0.45512477,0.00465933,0.61313478
-4.95547774,1.37523150,0.00011186,0.18881978,0.42465504,0.28117758,0.44640748,0.42622824,0.00413327,0.60220614
-4.94947474,1.32094573,0.00009909,0.17475595,0.41310621,0.28160436,0.41407753,0.39800514,0.00364286,0.59362347
-4.94347174,1.27163820,0.00008767,0.16131114,0.40290145,0.28345768,0.38368468,0.37074966,0.00318990,0.58761292
-4.93746873,1.22789897,0.00007746,0.14861378,0.39425687,0.28675477,0.35553406,0.34472889,0.00277528,0.58434340
-4.93146573,1.19018809,0.00006830,0.13677720,0.38734747,0.29148217,0.32988576,0.32017749,0.00239906,0.58391944
-4.92546273,1.15882505,0.00006010,0.12589821,0.38230154,0.29759432,0.30695208,0.29729381,0.00206056,0.58637623
-4.91945973,1.13398339,0.00005276,0.11605621,0.37919695,0.30501347,0.28689623,0.27623750,0.00175854,0.59167729
-4.91345673,1.11569050,0.00004621,0.10731286,0.37805924,0.31363070,0.26983214,0.25712865,0.00149125,0.59971460
-4.90745373,1.10383259,0.00004039,0.09971231,0.37886165,0.32330796,0.25582562,0.24004850,0.00125657,0.61031122
-4.90145073,1.09816441,0.00003526,0.09328195,0.38152689,0.33388138,0.24489658,0.22504154,0.00105215,0.62322623
-4.89544772,1.09832337,0.00003079,0.08803368,0.38593062,0.34516526,0.23702239,0.21211897,0.00087544,0.63816187
-4.88944472,1.10384751,0.00002693,0.08396564,0.39190642,0.35695710,0.23214226,0.20126334,0.00072385,0.65477247
-4.88344172,1.11419669,0.00002367,0.08106436,0.39925204,0.36904308,0.23016248,0.19243407,0.00059478,0.67267498
-4.87743872,1.12877623,0.00002101,0.07930731,0.40773669,0.38120409,0.23096253,0.18557383,0.00048570,0.69146065
-4.87143572,1.14696225,0.00001892,0.07866573,0.41710917,0.39322196,0.23440195,0.18061535,0.00039420,0.71070753
-4.86543272,1.16812789,0.00001742,0.07910770,0.42710642,0.40488582,0.24032769,0.17748854,0.00031799,0.72999336
-4.85942971,1.19166958,0.00001652,0.08060139,0.43746231,0.41599821,0.24858208,0.17612763,0.00025498,0.74890840
-4.85342671,1.21703249,0.00001623,0.08311838,0.44791641,0.42638088,0.25901091,0.17647803,0.00020327,0.76706788
-4.84742371,1.24373436,0.00001659,0.08663687,0.45822236,0.43588007,0.27147176,0.17850273,0.00016114,0.78412358
-4.84142071,1.27138683,0.00001763,0.09114489,0.46815569,0.44437099,0.28584199,0.18218798,0.00012708,0.79977419
-4.83541771,1.29971354,0.00001940,0.09664308,0.47752070,0.45176149,0.30202640,0.18754799,0.00009976,0.81377413
-4.82941471,1.32856430,0.00002195,0.10314713,0.48615632,0.45799462,0.31996408,0.19462837,0.00007803,0.82594049
-4.82341171,1.35792456,0.00002536,0.11068975,0.49394067,0.46305009,0.33963414,0.20350833,0.00006090,0.83615782
-4.81740870,1.38791978,0.00002969,0.11932181,0.50079409,0.46694452,0.36105999,0.21430119,0.00004755,0.84438066
-4.81140570,1.41881416,0.00003501,0.12911275,0.50668069,0.46973037,0.38431184,0.22715321,0.00003726,0.85063343
-4.80540270,1.45100345,0.00004142,0.14015006,0.51160814,0.47149369,0.40950700,0.24224071,0.00002947,0.85500803
-4.79939970,1.48500185,0.00004898,0.15253767,0.51562584,0.47235052,0.43680782,0.25976523,0.00002371,0.85765867
-4.79339670,1.52142296,0.00005778,0.16639330,0.51882133,0.47244226,0.46641704,0.27994696,0.00001957,0.85879457
-4.78739370,1.56095522,0.00006788,0.18184461,0.52131527,0.47192999,0.49857042,0.30301642,0.00001677,0.85867027
-4.78139070,1.60433245,0.00007933,0.19902432,0.52325494,0.47098796,0.53352671,0.32920458,0.00001504,0.85757422
-4.77538769,1.65230017,0.00009217,0.21806430,0.52480657,0.46979647,0.57155508,0.35873168,0.00001422,0.85581584
-4.76938469,1.70557902,0.00010642,0.23908876,0.52614684,0.46853442,0.61292045,0.39179505,0.00001414,0.85371158
-4.76338169,1.76482636,0.00012207,0.26220679,0.52745380,0.46737178,0.65786699,0.42855643,0.00001469,0.85157058
-4.75737869,1.83059761,0.00013907,0.28750453,0.52889768,0.46646234,0.70660059,0.46912917,0.00001580,0.84968042
-4.75137569,1.90330900,0.00015734,0.31503716,0.53063190,0.46593691,0.75927089,0.51356585,0.00001739,0.84829362
-4.74537269,1.98320327,0.00017678,0.34482128,0.53278475,0.46589748,0.81595374,0.56184691,0.00001943,0.84761552
-4.73936968,2.07032001,0.00019722,0.37682777,0.53545214,0.46641235,0.87663496,0.61387088,0.00002189,0.84779403
-4.73336668,2.16447222,0.00021847,0.41097578,0.53869171,0.46751273,0.94119632,0.66944663,0.00002473,0.84891176
-4.72736368,2.26523031,0.00024031,0.44712799,0.54251864,0.46919077,1.00940445,0.72828819,0.00002794,0.85098103
-4.72136068,2.37191466,0.00026245,0.48508763,0.54690344,0.47139919,1.08090356,0.79001263,0.00003151,0.85394182
-4.71535768,2.48359749,0.00028461,0.52459739,0.55177168,0.47405267,1.15521249,0.85414098,0.00003541,0.85766307
-4.70935468,2.59911429,0.00030645,0.56534049,0.55700594,0.47703072,1.23172651,0.92010279,0.00003963,0.86194705
-4.70335168,2.71708462,0.00032763,0.60694396,0.56244966,0.48018220,1.30972409,0.98724385,0.00004415,0.86653681
-4.69734867,2.83594187,0.00034779,0.64898414,0.56791291,0.48333102,1.38837858,1.05483725,0.00004894,0.87112635
-4.69134567,2.95397082,0.00036660,0.69099426,0.57317974,0.48628298,1.46677447,1.12209738,0.00005398,0.87537301
-4.68534267,3.06935166,0.00038369,0.73247391,0.57801671,0.48883336,1.54392779,1.18819633,0.00005924,0.87891156
-4.67933967,3.18020878,0.00039876,0.77290005,0.58218235,0.49077488,1.61880980,1.25228220,0.00006466,0.88136933
-4.67333667,3.28466240,0.00041150,0.81173924,0.58543694,0.49190582,1.69037314,1.31349870,0.00007022,0.88238170
-4.66733367,3.38088085,0.00042167,0.84846051,0.58755223,0.49203776,1.75757935,1.37100517,0.00007586,0.88160718
-4.66133067,3.46713159,0.00042907,0.88254846,0.58832066,0.49100273,1.81942658,1.42399647,0.00008153,0.87874154
-4.65532766,3.54182883,0.00043355,0.91351616,0.58756360,0.48865949,1.87497656,1.47172184,0.00008715,0.87353015
-4.64932466,3.60357600,0.00043503,0.94091717,0.58513835,0.48489855,1.92337948,1.51350221,0.00009268,0.86577819
-4.64332166,3.65120149,0.00043348,0.96435644,0.58094348,0.47964595,1.96389606,1.54874533,0.00009805,0.85535828
