energy_ev,total_up,P_s_up,P_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.57378689,2.40259108,0.00778203,0.64912155,2.57247854,1.10801736,0.53093818,0.00000000
-5.56778389,2.47188793,0.00799469,0.67687148,2.65254671,1.13382149,0.54216713,0.00000000
-5.56178089,2.54233069,0.00822365,0.70646032,2.73365845,1.15967393,0.55332405,0.00000000
-5.55577789,2.61239351,0.00846554,0.73734834,2.81415011,1.18493372,0.56408770,0.00000000
-5.54977489,2.68048206,0.00871657,0.76894561,2.89228407,1.20894122,0.57413171,0.00000000
-5.54377189,2.74497319,0.00897262,0.80062492,2.96629103,1.23103534,0.58313340,0.00000000
-5.53776888,2.80425627,0.00922925,0.83173616,3.03441455,1.25057091,0.59078276,0.00000000
-5.53176588,2.85677501,0.00948180,0.86162175,3.09495639,1.26693585,0.59679106,0.00000000
-5.52576288,2.90106883,0.00972538,0.88963285,3.14632177,1.27956767,0.60089917,0.00000000
-5.51975988,2.93581275,0.00995502,0.91514574,3.18706307,1.28796897,0.60288511,0.00000000
-5.51375688,2.95985463,0.01016571,0.93757799,3.21592082,1.29172149,0.60257096,0.00000000
-5.50775388,2.97224873,0.01035250,0.95640392,3.23186075,1.29049840,0.59982858,0.00000000
-5.50175088,2.97228459,0.01051065,0.97116880,3.23410560,1.28407436,0.59458438,0.00000000
-5.49574787,2.95951039,0.01063571,0.98150134,3.22216073,1.27233328,0.58682261,0.00000000
-5.48974487,2.93374977,0.01072369,0.98712402,3.19583252,1.25527329,0.57658746,0.00000000
-5.48374187,2.89511179,0.01077120,0.98786094,3.15523891,1.23300892,0.56398355,0.00000000
-5.47773887,2.84399339,0.01077559,0.98364286,3.10081162,1.20577024,0.54917506,0.00000000
-5.47173587,2.78107430,0.01073507,0.97450920,3.03328972,1.17389912,0.53238333,0.00000000
-5.46573287,2.70730445,0.01064884,0.96060713,2.95370501,1.13784252,0.51388311,0.00000000
-5.45972986,2.62388436,0.01051723,0.94218747,2.86335931,1.09814317,0.49399759,0.00000000
-5.45372686,2.53223891,0.01034172,0.91959797,2.76379467,1.05542770,0.47309223,0.00000000
-5.44772386,2.43398562,0.01012506,0.89327382,2.65675735,1.01039288,0.45156773,0.00000000
-5.44172086,2.33089830,0.00987124,0.86372609,2.54415690,0.96379014,0.42985236,0.00000000
-5.43571786,2.22486725,0.00958552,0.83152831,2.42802174,0.91640898,0.40839366,0.00000000
-5.42971486,2.11785749,0.00927437,0.79730184,2.31045264,0.86905978,0.38765013,0.00000000
-5.42371186,2.01186606,0.00894540,0.76170041,2.19357573,0.82255651,0.36808274,0.00000000
-5.41770885,1.90887981,0.00860727,0.72539444,2.07949647,0.77769987,0.35014672,0.00000000
-5.41170585,1.81083481,0.00826953,0.68905555,1.97025595,0.73526124,0.33428375,0.00000000
-5.40570285,1.71957840,0.00794255,0.65334184,1.86779070,0.69596797,0.32091460,0.00000000
-5.39969985,1.63683477,0.00763726,0.61888424,1.77389707,0.66049020,0.31043246,0.00000000
-5.39369685,1.56417476,0.00736504,0.58627428,1.69020092,0.62942964,0.30319693,0.00000000
-5.38769385,1.50299028,0.00713754,0.55605354,1.61813314,0.60331024,0.29952868,0.00000000
-5.38169085,1.45447370,0.00696644,0.52870504,1.55891125,0.58257110,0.29970494,0.00000000
-5.37568784,1.41960238,0.00686332,0.50464647,1.51352721,0.56756148,0.30395554,0.00000000
-5.36968484,1.39912810,0.00683943,0.48422545,1.48274107,0.55853787,0.31245978,0.00000000
-5.36368184,1.39357134,0.00690550,0.46771670,1.46708021,0.55566306,0.32534379,0.00000000
-5.35767884,1.40322012,0.00707154,0.45532099,1.46684358,0.55900704,0.34267868,0.00000000
-5.35167584,1.42813294,0.00734668,0.44716577,1.48211010,0.56854955,0.36447914,0.00000000
-5.34567284,1.46814552,0.00773892,0.44330716,1.51275065,0.58418406,0.39070282,0.00000000
-5.33966983,1.52288077,0.00825494,0.44373324,1.55844262,0.60572299,0.42125026,0.00000000
-5.33366683,1.59176172,0.00889990,0.44836826,1.61868627,0.63290389,0.45596567,0.00000000
-5.32766383,1.67402679,0.00967724,0.45707761,1.69282192,0.66539645,0.49463836,0.00000000
-5.32166083,1.76874710,0.01058847,0.46967338,1.78004739,0.70281008,0.53700512,0.00000000
-5.31565783,1.87484545,0.01163297,0.48592011,1.87943483,0.74470187,0.58275352,0.00000000
-5.30965483,1.99111650,0.01280783,0.50554080,1.98994651,0.79058470,0.63152610,0.00000000
-5.30365183,2.11624782,0.01410768,0.52822286,2.11044915,0.83993554,0.68292565,0.00000000
-5.29764882,2.24884160,0.01552460,0.55362396,2.23972653,0.89220348,0.73652134,0.00000000
-5.29164582,2.38743654,0.01704805,0.58137769,2.37649045,0.94681768,0.79185581,0.00000000
-5.28564282,2.53052964,0.01866486,0.61109898,2.51939010,1.00319494,0.84845295,0.00000000
-5.27963982,2.67659770,0.02035925,0.64238930,2.66702026,1.06074689,0.90582618,0.00000000
-5.27363682,2.82411799,0.02211303,0.67484155,2.81792865,1.11888676,0.96348709,0.00000000
-5.26763382,2.97158799,0.02390577,0.70804485,2.97062317,1.17703552,1.02095399,0.00000000
-5.26163082,3.11754373,0.02571510,0.74158900,3.12357945,1.23462765,1.07776011,0.00000000
-5.25562781,3.26057648,0.02751709,0.77506893,3.27524949,1.29111616,1.13346101,0.00000000
-5.24962481,3.39934752,0.02928670,0.80808887,3.42407179,1.34597713,1.18764102,0.00000000
-5.24362181,3.53260068,0.03099832,0.84026653,3.56848348,1.39871366,1.23991816,0.00000000
-5.23761881,3.65917247,0.03262629,0.87123699,3.70693481,1.44885913,1.28994750,0.00000000
-5.23161581,3.77799973,0.03414556,0.90065656,3.83790582,1.49598003,1.33742260,0.00000000
-5.22561281,3.88812463,0.03553224,0.92820630,3.95992542,1.53967811,1.38207514,0.00000000
-5.21960980,3.98869717,0.03676426,0.95359537,4.07159217,1.57959208,1.42367265,0.00000000
-5.21360680,4.07897539,0.03782191,0.97656392,4.17159660,1.61539884,1.46201460,0.00000000
-5.20760380,4.15832351,0.03868836,0.99688565,4.25874398,1.64681428,1.49692722,0.00000000
-5.20160080,4.22620838,0.03935008,1.01436985,4.33197710,1.67359382,1.52825729,0.00000000
-5.19559780,4.28219496,0.03979724,1.02886290,4.39039787,1.69553265,1.55586565,0.00000000
-5.18959480,4.32594115,0.04002384,1.04024923,4.43328706,1.71246592,1.57962085,0.00000000
-5.18359180,4.35719275,0.04002795,1.04845172,4.46012130,1.72426890,1.59939356,0.00000000
-5.17758879,4.37577915,0.03981158,1.05343144,4.47058655,1.73085720,1.61505241,0.00000000
-5.17158579,4.38161020,0.03938066,1.05518704,4.46458756,1.73218724,1.62646154,0.00000000
-5.16558279,4.37467477,0.03874476,1.05375344,4.44225289,1.72825685,1.63348050,0.00000000
-5.15957979,4.35504127,0.03791675,1.04920027,4.40393518,1.71910626,1.63596647,0.00000000
-5.15357679,4.32286008,0.03691240,1.04162986,4.35020681,1.70481923,1.63377900,0.00000000
-5.14757379,4.27836794,0.03574991,1.03117488,4.28185080,1.68552441,1.62678711,0.00000000
-5.14157079,4.22189369,0.03444940,1.01799582,4.19984749,1.66139674,1.61487818,0.00000000
-5.13556778,4.15386488,0.03303234,1.00227812,4.10535711,1.63265873,1.59796847,0.00000000
-5.12956478,4.07481452,0.03152103,0.98422916,3.99969878,1.59958140,1.57601424,0.00000000
-5.12356178,3.98538691,0.02993810,0.96407492,3.88432642,1.56248463,1.54902289,0.00000000
-5.11755878,3.88634169,0.02830600,0.94205658,3.76080201,1.52173675,1.51706322,0.00000000
-5.11155578,3.77855516,0.02664659,0.91842674,3.63076677,1.47775297,1.48027409,0.00000000
-5.10555278,3.66301796,0.02498071,0.89344546,3.49591069,1.43099263,1.43887062,0.00000000
-5.09954977,3.54082851,0.02332792,0.86737613,3.35794106,1.38195493,1.39314737,0.00000000
-5.09354677,3.41318177,0.02170622,0.84048110,3.21855045,1.33117318,1.34347816,0.00000000
-5.08754377,3.28135315,0.02013181,0.81301720,3.07938478,1.27920750,1.29031220,0.00000000
-5.08154077,3.14667781,0.01861904,0.78523131,2.94201207,1.22663608,1.23416664,0.00000000
-5.07553777,3.01052592,0.01718023,0.75735594,2.80789256,1.17404514,1.17561569,0.00000000
-5.06953477,2.87427449,0.01582567,0.72960513,2.67835092,1.12201783,1.11527685,0.00000000
-5.06353177,2.73927717,0.01456363,0.70217072,2.55455123,1.07112254,1.05379497,0.00000000
-5.05752876,2.60683293,0.01340033,0.67521921,2.43747553,1.02190080,0.99182472,0.00000000
-5.05152576,2.47815525,0.01234004,0.64888931,2.32790657,0.97485533,0.93001254,0.00000000
-5.04552276,2.35434303,0.01138511,0.62329041,2.22641554,0.93043864,0.86897886,0.00000000
-5.03951976,2.23635464,0.01053607,0.59850189,2.13335510,0.88904262,0.80930156,0.00000000
-5.03351676,2.12498619,0.00979173,0.57457353,2.04885831,0.85098946,0.75150130,0.00000000
-5.02751376,2.02085501,0.00914930,0.55152683,1.97284343,0.81652431,0.69602950,0.00000000
-5.02151076,1.92438905,0.00860449,0.52935733,1.90502479,0.78580991,0.64325937,0.00000000
-5.01550775,1.83582244,0.00815169,0.50803771,1.84492928,0.75892341,0.59348029,0.00000000
-5.00950475,1.75519752,0.00778410,0.48752158,1.79191804,0.73585554,0.54689571,0.00000000
-5.00350175,1.68237288,0.00749392,0.46774775,1.74521278,0.71651213,0.50362431,0.00000000
-4.99749875,1.61703714,0.00727253,0.44864482,1.70392554,0.70071796,0.46370428,0.00000000
-4.99149575,1.55872768,0.00711072,0.43013574,1.66709116,0.68822295,0.42710028,0.00000000
-4.98549275,1.50685346,0.00699889,0.41214231,1.63370110,0.67871036,0.39371254,0.00000000
-4.97948974,1.46072103,0.00692729,0.39458925,1.60273749,0.67180694,0.36338749,0.00000000
-4.97348674,1.41956265,0.00688628,0.37740782,1.57320629,0.66709469,0.33592941,0.00000000
-4.96748374,1.38256553,0.00686655,0.36053874,1.54416838,0.66412400,0.31111231,0.00000000
-4.96148074,1.34890118,0.00685938,0.34393452,1.51476761,0.66242772,0.28869175,0.00000000
-4.95547774,1.31775406,0.00685686,0.32756091,1.48425502,0.66153595,0.26841581,0.00000000
-4.94947474,1.28834858,0.00685213,0.31139774,1.45200867,0.66099107,0.25003512,0.00000000
-4.94347174,1.25997385,0.00683953,0.29543907,1.41754855,0.66036265,0.23331142,0.00000000
-4.93746873,1.23200570,0.00681481,0.27969275,1.38054645,0.65926178,0.21802460,0.00000000
-4.93146573,1.20392537,0.00677521,0.26417954,1.34083090,0.65735451,0.20397809,0.00000000
-4.92546273,1.17533463,0.00671962,0.24893193,1.29838726,0.65437395,0.19100259,0.00000000
-4.91945973,1.14596723,0.00664855,0.23399272,1.25335349,0.65013063,0.17895831,0.00000000
-4.91345673,1.11569640,0.00656420,0.21941358,1.20601207,0.64452092,0.16773573,0.00000000
-4.90745373,1.08453858,0.00647040,0.20525364,1.15677876,0.63753301,0.15725521,0.00000000
-4.90145073,1.05265331,0.00637252,0.19157827,1.10618883,0.62925053,0.14746552,0.00000000
-4.89544772,1.02033956,0.00627736,0.17845804,1.05488153,0.61985336,0.13834159,0.00000000
-4.88944472,0.98802873,0.00619301,0.16596799,1.00358354,0.60961586,0.12988179,0.00000000
-4.88344172,0.95627449,0.00612863,0.15418726,0.95309197,0.59890229,0.12210460,0.00000000
-4.87743872,0.92574001,0.00609424,0.14319896,0.90425759,0.58815984,0.11504529,0.00000000
-4.87143572,0.89718283,0.00610049,0.13309042,0.85796879,0.57790920,0.10875234,0.00000000
-4.86543272,0.87143788,0.00615834,0.12395362,0.81513652,0.56873321,0.10328401,0.00000000
-4.85942971,0.84939912,0.00627884,0.11588593,0.77668071,0.56126378,0.09870494,0.00000000
-4.85342671,0.83200025,0.00647279,0.10899085,0.74351814,0.55616769,0.09508294,0.00000000
-4.84742371,0.82019503,0.00675044,0.10337890,0.71655185,0.55413151,0.09248600,0.00000000
-4.84142071,0.81493757,0.00712118,0.09916838,0.69666203,0.55584631,0.09097946,0.00000000
-4.83541771,0.81716310,0.00759325,0.09648598,0.68469813,0.56199247,0.09062349,0.00000000
-4.82941471,0.82776958,0.00817344,0.09546707,0.68147197,0.57322511,0.09147071,0.00000000
-4.82341171,0.84760033,0.00886682,0.09625559,0.68775142,0.59016043,0.09356410,0.00000000
-4.81740870,0.87742800,0.00967648,0.09900333,0.70425423,0.61336324,0.09693519,0.00000000
-4.81140570,0.91793997,0.01060332,0.10386862,0.73164154,0.64333591,0.10160242,0.00000000
-4.80540270,0.96972515,0.01164585,0.11101410,0.77051059,0.68050884,0.10756983,0.00000000
-4.79939970,1.03326209,0.01280011,0.12060374,0.82138617,0.72523239,0.11482603,0.00000000
-4.79339670,1.10890832,0.01405956,0.13279879,0.88471043,0.77777018,0.12334348,0.00000000
-4.78739370,1.19689066,0.01541508,0.14775282,0.96083068,0.83829361,0.13307806,0.00000000
-4.78139070,1.29729629,0.01685505,0.16560578,1.04998513,0.90687740,0.14396905,0.00000000
-4.77538769,1.41006422,0.01836546,0.18647722,1.15228645,0.98349571,0.15593940,0.00000000
-4.76938469,1.53497729,0.01993016,0.21045876,1.26770356,1.06801882,0.16889633,0.00000000
-4.76338169,1.67165422,0.02153108,0.23760608,1.39604183,1.16020993,0.18273235,0.00000000
-4.75737869,1.81954209,0.02314864,0.26793073,1.53692280,1.25972209,0.19732646,0.00000000
-4.75137569,1.97790925,0.02476209,0.30139213,1.68976398,1.36609507,0.21254575,0.00000000
-4.74537269,2.14583910,0.02635001,0.33789011,1.85376025,1.47875238,0.22824714,0.00000000
-4.73936968,2.32222532,0.02789075,0.37725863,2.02786809,1.59699862,0.24427942,0.00000000
-4.73336668,2.50576930,0.02936292,0.41926094,2.21079423,1.72001750,0.26048531,0.00000000
-4.72736368,2.69498065,0.03074591,0.46358689,2.40099027,1.84687115,0.27670373,0.00000000
-4.72136068,2.88818171,0.03202035,0.50985266,2.59665483,1.97650123,0.29277207,0.00000000
-4.71535768,3.08351713,0.03316850,0.55760339,2.79574448,2.10773268,0.30852850,0.00000000
-4.70935468,3.27896941,0.03417471,0.60631884,2.99599467,2.23928065,0.32381432,0.00000000
-4.70335168,3.47238112,0.03502567,0.65542235,3.19495114,2.36976142,0.33847613,0.00000000
-4.69734867,3.66148436,0.03571071,0.70429294,3.39001205,2.49770776,0.35236817,0.00000000
-4.69134567,3.84393751,0.03622195,0.75228034,3.57848031,2.62158905,0.36535442,0.00000000
-4.68534267,4.01736903,0.03655438,0.79872255,3.75762512,2.73983626,0.37731067,0.00000000
-4.67933967,4.17942749,0.03670588,0.84296525,3.92475074,2.85087159,0.38812654,0.00000000
-4.67333667,4.32783662,0.03667717,0.88438240,4.07727042,2.95314215,0.39770734,0.00000000
-4.66733367,4.46045348,0.03647165,0.92239705,4.21278238,3.04515672,0.40597573,0.00000000
-4.66133067,4.57532774,0.03609525,0.95650129,4.32914462,3.12552446,0.41287325,0.00000000
-4.65532766,4.67075941,0.03555613,0.98627452,4.42454509,3.19299402,0.41836154,0.00000000
-4.64932466,4.74535240,0.03486448,1.01139882,4.49756374,3.24649131,0.42242324,0.00000000
-4.64332166,4.79806126,0.03403216,1.03167066,4.54722300,3.28515413,0.42506247,0.00000000
-4.63731866,4.82822832,0.03307243,1.04700816,4.57302386,3.30836196,0.42630486,0.00000000
-4.63131566,4.83560925,0.03199958,1.05745330,4.57496538,3.31575915,0.42619705,0.00000000
-4.62531266,4.82038506,0.03082868,1.06316894,4.55354587,3.30727017,0.42480556,0.00000000
-4.61930965,4.78315961,0.02957524,1.06443045,4.50974555,3.28310591,0.42221516,0.00000000
-4.61330665,4.72494211,0.02825493,1.06161249,4.44499070,3.24376027,0.41852647,0.00000000
-4.60730365,4.64711518,0.02688331,1.05517128,4.36110110,3.18999720,0.41385324,0.00000000
-4.60130065,4.55138960,0.02547558,1.04562340,4.26022279,3.12282832,0.40831893,0.00000000
-4.59529765,4.43974779,0.02404640,1.03352204,4.14474953,3.04348226,0.40205309,0.00000000
-4.58929465,4.31437857,0.02260963,1.01943206,4.01723663,2.95336704,0.39518751,0.00000000
-4.58329165,4.17760638,0.02117824,1.00390504,3.88031125,2.85402711,0.38785235,0.00000000
-4.57728864,4.03181837,0.01976411,0.98745574,3.73658371,2.74709735,0.38017243,0.00000000
-4.57128564,3.87939270,0.01837797,0.97054107,3.58856378,2.63425589,0.37226399,0.00000000
-4.56528264,3.72263169,0.01702927,0.95354284,3.43858595,2.51717820,0.36423195,0.00000000
-4.55927964,3.56370251,0.01572618,0.93675502,3.28874693,2.39749420,0.35616802,0.00000000
-4.55327664,3.40458824,0.01447550,0.92037614,3.14085775,2.27675048,0.34814961,0.00000000
-4.54727364,3.24705094,0.01328272,0.90450718,2.99641232,2.15637887,0.34023980,0.00000000
-4.54127064,3.09260785,0.01215201,0.88915492,2.85657277,2.03767232,0.33248830,0.00000000
-4.53526763,2.94252109,0.01108632,0.87424041,2.72217156,1.92176886,0.32493331,0.00000000
-4.52926463,2.79780026,0.01008737,0.85961187,2.59372887,1.80964347,0.31760438,0.00000000
-4.52326163,2.65921673,0.00915584,0.84506137,2.47148349,1.70210746,0.31052583,0.00000000
-4.51725863,2.52732777,0.00829143,0.83034404,2.35543434,1.59981471,0.30372079,0.00000000
-4.51125563,2.40250821,0.00749296,0.81519869,2.24538980,1.50327338,0.29721541,0.00000000
-4.50525263,2.28498691,0.00675858,0.79936878,2.14102123,1.41286194,0.29104301,0.00000000
-4.49924962,2.17488548,0.00608583,0.78262234,2.04191765,1.32884781,0.28524798,0.00000000
-4.49324662,2.07225629,0.00547181,0.76476995,1.94763825,1.25140719,0.27988899,0.00000000
-4.48724362,1.97711757,0.00491329,0.74567977,1.85776002,1.18064452,0.27504134,0.00000000
-4.48124062,1.88948332,0.00440687,0.72528883,1.77191809,1.11661046,0.27079824,0.00000000
-4.47523762,1.80938650,0.00394905,0.70361028,1.68983733,1.05931706,0.26727084,0.00000000
-4.46923462,1.73689443,0.00353632,0.68073622,1.61135383,1.00874960,0.26458691,0.00000000
-4.46323162,1.67211577,0.00316532,0.65683613,1.53642616,0.96487449,0.26288817,0.00000000
-4.45722861,1.61519936,0.00283280,0.63215126,1.46513636,0.92764317,0.26232627,0.00000000
-4.45122561,1.56632531,0.00253578,0.60698534,1.39768174,0.89699209,0.26305764,0.00000000
-4.44522261,1.52568953,0.00227152,0.58169225,1.33435849,0.87283930,0.26523732,0.00000000
-4.43921961,1.49348300,0.00203761,0.55666146,1.27553877,0.85507818,0.26901205,0.00000000
-4.43321661,1.46986753,0.00183194,0.53230195,1.22164318,0.84356920,0.27451294,0.00000000
-4.42721361,1.45494976,0.00165280,0.50902557,1.17311042,0.83813056,0.28184809,0.00000000
-4.42121061,1.44875526,0.00149885,0.48723053,1.13036613,0.83852871,0.29109542,0.00000000
-4.41520760,1.45120453,0.00136917,0.46728588,1.09379261,0.84446964,0.30229623,0.00000000
-4.40920460,1.46209246,0.00126328,0.44951746,1.06370121,0.85559173,0.31544973,0.00000000
-4.40320160,1.48107267,0.00118123,0.43419616,1.04030848,0.87146108,0.33050896,0.00000000
-4.39719860,1.50764791,0.00112358,0.42152846,1.02371739,0.89156971,0.34737835,0.00000000
-4.39119560,1.54116712,0.00109154,0.41164994,1.01390421,0.91533720,0.36591317,0.00000000
-4.38519260,1.58082982,0.00108701,0.40462158,1.01071148,0.94211595,0.38592107,0.00000000
-4.37918959,1.62569777,0.00111266,0.40042897,1.01384724,0.97120014,0.40716575,0.00000000
-4.37318659,1.67471369,0.00117205,0.39898437,1.02289044,1.00183816,0.42937278,0.00000000
-4.36718359,1.72672652,0.00126974,0.40013125,1.03730194,1.03324840,0.45223746,0.00000000
-4.36118059,1.78052235,0.00141136,0.40365121,1.05644067,1.06463768,0.47543452,0.00000000
-4.35517759,1.83485985,0.00160373,0.40927277,1.07958419,1.09522187,0.49862938,0.00000000
-4.34917459,1.88850895,0.00185494,0.41668180,1.10595264,1.12424790,0.52149043,0.00000000
-4.34317159,1.94029126,0.00217444,0.42553301,1.13473515,1.15101635,0.54370210,0.00000000
-4.33716858,1.98912053,0.00257303,0.43546215,1.16511768,1.17490367,0.56497789,0.00000000
-4.33116558,2.03404166,0.00306288,0.44609856,1.19631122,1.19538326,0.58507297,0.00000000
-4.32516258,2.07426636,0.00365748,0.45707745,1.22757915,1.21204430,0.60379567,0.00000000
-4.31915958,2.10920417,0.00437151,0.46805169,1.25826286,1.22460766,0.62101722,0.00000000
-4.31315658,2.13848706,0.00522065,0.47870265,1.28780458,1.23293798,0.63667930,0.00000000
-4.30715358,2.16198666,0.00622134,0.48874971,1.31576639,1.23705139,0.65079882,0.00000000
