energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.24462231,13.61119599,0.12903404,0.48750940,0.14218653,5.85566446,9.84413421,0.07568779,2.91249249
-3.23861931,14.16340720,0.13240748,0.50993932,0.14973688,6.03689054,10.28251808,0.07694322,2.99389528
-3.23261631,14.66457479,0.13501562,0.53109059,0.15696504,6.19331578,10.68564359,0.07778591,3.06232880
-3.22661331,15.10874139,0.13680652,0.55072472,0.16381342,6.32302618,11.04886668,0.07819290,3.11683099
-3.22061031,15.49099335,0.13774406,0.56863023,0.17023226,6.42467519,11.36822643,0.07815076,3.15673400
-3.21460730,15.80756206,0.13780900,0.58462708,0.17618004,6.49751208,11.64052852,0.07765571,3.18167682
-3.20860430,16.05589002,0.13699956,0.59857031,0.18162352,6.54139233,11.86340479,0.07671355,3.19160877
-3.20260130,16.23465987,0.13533141,0.61035296,0.18653741,6.55676931,12.03534718,0.07533920,3.18678360
-3.19659830,16.34378593,0.13283718,0.61990787,0.19090355,6.54466811,12.15571549,0.07355608,3.16774450
-3.19059530,16.38436959,0.12956541,0.62720852,0.19471004,6.50664219,12.22471948,0.07139520,3.13530071
-3.18459230,16.35862134,0.12557903,0.63226872,0.19794996,6.44471471,12.24337704,0.06889413,3.09049665
-3.17858929,16.26975348,0.12095354,0.63514118,0.20062019,6.36130668,12.21345107,0.06609568,3.03457472
-3.17258629,16.12184880,0.11577471,0.63591495,0.20272016,6.25915457,12.13736853,0.06304667,2.96893345
-3.16658329,15.91971104,0.11013621,0.63471178,0.20425087,6.14122035,12.01812560,0.05979646,2.89508242
-3.16058029,15.66870359,0.10413698,0.63168145,0.20521410,6.01059716,11.85918347,0.05639563,2.81459577
-3.15457729,15.37458315,0.09787868,0.62699634,0.20561198,5.87041383,11.66435901,0.05289462,2.72906599
-3.14857429,15.04333446,0.09146314,0.62084521,0.20544705,5.72374157,11.43771483,0.04934249,2.64005970
-3.14257129,14.68101232,0.08498996,0.61342657,0.20472268,5.57350593,11.18345262,0.04578585,2.54907691
-3.13656828,14.29359592,0.07855436,0.60494178,0.20344397,5.42240698,10.90581344,0.04226789,2.45751506
-3.13056528,13.88685998,0.07224533,0.59558819,0.20161905,5.27285013,10.60898766,0.03882766,2.36663910
-3.12456228,13.46626593,0.06614400,0.58555265,0.19926068,5.12688999,10.29703697,0.03549952,2.27755814
-3.11855928,13.03687562,0.06032251,0.57500553,0.19638807,4.98618871,9.97382989,0.03231282,2.19120956
-3.11255628,12.60328841,0.05484307,0.56409568,0.19302880,4.85199017,9.64299149,0.02929171,2.10835045
-3.10655328,12.16960209,0.04975749,0.55294647,0.18922067,4.72511045,9.30786754,0.02645525,2.02955643
-3.10055028,11.73939656,0.04510692,0.54165314,0.18501331,4.60594465,8.97150256,0.02381754,1.95522747
-3.09454727,11.31573865,0.04092198,0.53028158,0.18046955,4.49448933,8.63663075,0.02138813,1.88559995
-3.08854427,10.90120548,0.03722301,0.51886858,0.17566614,4.39037952,8.30567835,0.01917240,1.82076406
-3.08254127,10.49792347,0.03402063,0.50742372,0.17069405,4.29293821,7.98077580,0.01717212,1.76068553
-3.07653827,10.10761937,0.03131638,0.49593243,0.16565796,4.20123638,7.66377760,0.01538599,1.70523035
-3.07053527,9.73167965,0.02910347,0.48436055,0.16067510,4.11416061,7.35628798,0.01381021,1.65419117
-3.06453227,9.37121442,0.02736763,0.47265968,0.15587331,4.03048533,7.05969025,0.01243903,1.60731413
-3.05852926,9.02712213,0.02608797,0.46077336,0.15138843,3.94894662,6.77517785,0.01126528,1.56432469
-3.05252626,8.70015162,0.02523787,0.44864363,0.14736094,3.86831425,6.50378532,0.01028080,1.52495135
-3.04652326,8.39095830,0.02478582,0.43621751,0.14393214,3.78745888,6.24641752,0.00947686,1.48894614
-3.04052026,8.10015202,0.02469626,0.42345323,0.14123984,3.70541175,6.00387584,0.00884443,1.45610102
-3.03451726,7.82833452,0.02493040,0.41032578,0.13941369,3.62141419,5.77688028,0.00837445,1.42625961
-3.02851426,7.57612536,0.02544702,0.39683145,0.13857054,3.53495539,5.56608682,0.00805794,1.39932387
-3.02251126,7.34417549,0.02620317,0.38299116,0.13880967,3.44579693,5.37209956,0.00788610,1.37525564
-3.01650825,7.13316906,0.02715495,0.36885253,0.14020843,3.35398366,5.19547781,0.00785035,1.35407330
-3.01050525,6.94381394,0.02825819,0.35449034,0.14281817,3.25984094,5.03673828,0.00794225,1.33584387
-3.00450225,6.77682278,0.02946917,0.34000570,0.14666087,3.16395903,4.89635306,0.00815350,1.32067153
-2.99849925,6.63288645,0.03074527,0.32552378,0.15172654,3.06716603,4.77474405,0.00847583,1.30868318
-2.99249625,6.51264239,0.03204561,0.31119031,0.15797150,2.97049114,4.67227490,0.00890098,1.30001224
-2.98649325,6.41664031,0.03333173,0.29716713,0.16531777,2.87512055,4.58924147,0.00942057,1.29478176
-2.98049025,6.34530799,0.03456813,0.28362697,0.17365349,2.78234826,4.52586175,0.01002617,1.29308797
-2.97448724,6.29891956,0.03572286,0.27074770,0.18283464,2.69352441,4.48226620,0.01070928,1.29498528
-2.96848424,6.27756848,0.03676794,0.25870640,0.19268785,2.61000342,4.45848932,0.01146142,1.30047372
-2.96248124,6.28114679,0.03767984,0.24767354,0.20301433,2.53309426,4.45446303,0.01227429,1.30948957
-2.95647824,6.30933191,0.03843975,0.23780741,0.21359486,2.46401459,4.47001214,0.01313991,1.32189958
-2.95047524,6.36158149,0.03903380,0.22924903,0.22419568,2.40385029,4.50485203,0.01405092,1.33749928
-2.94447224,6.43713611,0.03945319,0.22211781,0.23457503,2.35352154,4.55858842,0.01500088,1.35601520
-2.93846923,6.53502949,0.03969414,0.21650793,0.24449019,2.31375592,4.63071895,0.01598453,1.37711087
-2.93246623,6.65410485,0.03975781,0.21248563,0.25370467,2.28506892,4.72063596,0.01699821,1.40039613
-2.92646323,6.79303622,0.03965004,0.21008732,0.26199542,2.26775173,4.82763017,0.01804017,1.42543914
-2.92046023,6.95035299,0.03938098,0.20931869,0.26915959,2.26186590,4.95089454,0.01911091,1.45178030
-2.91445723,7.12446626,0.03896467,0.21015456,0.27502070,2.26724447,5.08952816,0.02021345,1.47894728
-2.90845423,7.31369531,0.03841853,0.21253968,0.27943391,2.28349886,5.24253971,0.02135357,1.50647030
-2.90245123,7.51629329,0.03776274,0.21639015,0.28229018,2.31003086,5.40885070,0.02253993,1.53389691
-2.89644822,7.73047115,0.03701966,0.22159570,0.28351916,2.34604930,5.58729855,0.02378413,1.56080560
-2.89044522,7.95441940,0.03621312,0.22802255,0.28309067,2.39059060,5.77664003,0.02510063,1.58681760
-2.88444222,8.18632786,0.03536784,0.23551685,0.28101476,2.44254301,5.97555569,0.02650656,1.61160658
-2.87843922,8.42440356,0.03450873,0.24390870,0.27734037,2.50067394,6.18265590,0.02802136,1.63490603
-2.87243622,8.66688754,0.03366034,0.25301664,0.27215261,2.56366021,6.39648937,0.02966633,1.65651416
-2.86643322,8.91207114,0.03284626,0.26265252,0.26556894,2.63012073,6.61555467,0.03146404,1.67629654
-2.86043022,9.15831250,0.03208866,0.27262670,0.25773432,2.69865121,6.83831516,0.03343761,1.69418657
-2.85442721,9.40405371,0.03140783,0.28275346,0.24881562,2.76786040,7.06321747,0.03560989,1.71018410
-2.84842421,9.64783867,0.03082184,0.29285645,0.23899561,2.83640701,7.28871330,0.03800257,1.72435243
-2.84242121,9.88833154,0.03034628,0.30277409,0.22846674,2.90303664,7.51328367,0.04063523,1.73681405
-2.83641821,10.12433481,0.02999397,0.31236469,0.21742492,2.96661730,7.73546474,0.04352433,1.74774535
-2.83041521,10.35480607,0.02977491,0.32151114,0.20606375,3.02617269,7.95387354,0.04668226,1.75737037
-2.82441221,10.57887173,0.02969617,0.33012489,0.19456916,3.08091150,8.16723199,0.05011642,1.76595393
-2.81840920,10.79583610,0.02976185,0.33814913,0.18311485,3.13025156,8.37438738,0.05382837,1.77379399
-2.81240620,11.00518395,0.02997316,0.34556088,0.17185856,3.17383754,8.57432733,0.05781308,1.78121332
-2.80640320,11.20657509,0.03032848,0.35237190,0.16093914,3.21155084,8.76618796,0.06205839,1.78855048
-2.80040020,11.39982959,0.03082351,0.35862827,0.15047470,3.24351093,8.94925368,0.06654459,1.79615003
-2.79439720,11.58490313,0.03145140,0.36440859,0.14056155,3.27006752,9.12294828,0.07124425,1.80435206
-2.78839420,11.76185253,0.03220295,0.36982078,0.13127406,3.29178339,9.28681707,0.07612228,1.81348095
-2.78239120,11.93079237,0.03306685,0.37499760,0.12266513,3.30940824,9.44050090,0.08113624,1.82383376
-2.77638819,12.09184453,0.03402984,0.38009099,0.11476746,3.32384440,9.58370343,0.08623685,1.83566831
-2.77038519,12.24508300,0.03507703,0.38526534,0.10759514,3.33610562,9.71615365,0.09136880,1.84919133
-2.76438219,12.39047747,0.03619210,0.39069020,0.10114566,3.34727068,9.83756626,0.09647178,1.86454734
-2.75837919,12.52783906,0.03735758,0.39653246,0.09540214,3.35843388,9.94760290,0.10148168,1.88180845
-2.75237619,12.65677216,0.03855513,0.40294848,0.09033565,3.37065453,10.04583709,0.10633195,1.90096600
-2.74637319,12.77663618,0.03976582,0.41007654,0.08590746,3.38490797,10.13172607,0.11095516,1.92192430
-2.74037019,12.88652049,0.04097041,0.41802986,0.08207128,3.40204026,10.20459204,0.11528451,1.94449723
-2.73436718,12.98523538,0.04214961,0.42689062,0.07877530,3.42272871,10.26361498,0.11925552,1.96840795
-2.72836418,13.07132097,0.04328442,0.43670515,0.07596400,3.44745019,10.30783846,0.12280753,1.99329212
-2.72236118,13.14307476,0.04435636,0.44748058,0.07357982,3.47645846,10.33618900,0.12588520,2.01870475
-2.71635818,13.19859777,0.04534779,0.45918312,0.07156453,3.50977165,10.34750887,0.12843989,2.04413062
-2.71035518,13.23585776,0.04624216,0.47173798,0.06986043,3.54717028,10.34060100,0.13043080,2.06899800
-2.70435218,13.25276708,0.04702429,0.48503094,0.06841132,3.58820558,10.31428421,0.13182597,2.09269535
-2.69834917,13.24727186,0.04768060,0.49891159,0.06716333,3.63221776,10.26745616,0.13260291,2.11459030
-2.69234617,13.21744841,0.04819938,0.51319790,0.06606558,3.67836285,10.19916084,0.13274913,2.13405016
-2.68634317,13.16160231,0.04857095,0.52768203,0.06507075,3.72564680,10.10865721,0.13226231,2.15046330
-2.68034017,13.07836543,0.04878786,0.54213713,0.06413549,3.77296491,9.99548558,0.13115019,2.16326025
-2.67433717,12.96678621,0.04884506,0.55632468,0.06322088,3.81914465,9.85952815,0.12943024,2.17193379
-2.66833417,12.82640884,0.04873997,0.57000214,0.06229266,3.86298973,9.70106073,0.12712916,2.17605718
-2.66233117,12.65733757,0.04847260,0.58293056,0.06132159,3.90332333,9.52079288,0.12428208,2.17529960
-2.65632816,12.46028290,0.04804552,0.59488180,0.06028361,3.93902856,9.31989439,0.12093163,2.16943832
-2.65032516,12.23658761,0.04746387,0.60564506,0.05916001,3.96908435,9.10000665,0.11712693,2.15836703
-2.64432216,11.98823113,0.04673526,0.61503250,0.05793760,3.99259549,8.86323807,0.11292244,2.14210003
-2.63831916,11.71781180,0.04586966,0.62288377,0.05660869,4.00881565,8.61214343,0.10837672,2.12077215
-2.63231616,11.42850763,0.04487921,0.62906914,0.05517109,4.01716279,8.34968765,0.10355127,2.09463452
-2.62631316,11.12401666,0.04377799,0.63349152,0.05362801,4.01722680,8.07919493,0.09850932,2.06404639
-2.62031016,10.80847897,0.04258176,0.63608693,0.05198779,4.00876947,7.80428486,0.09331460,2.02946344
-2.61430715,10.48638285,0.04130760,0.63682392,0.05026364,3.99171755,7.52879720,0.08803033,1.99142311
-2.60830415,10.16245807,0.03997364,0.63570169,0.04847319,3.96614968,7.25670747,0.08271815,1.95052766
-2.60230115,9.84155957,0.03859862,0.63274743,0.04663793,3.93227847,6.99203573,0.07743719,1.90742557
-2.59629815,9.52854494,0.03720156,0.62801283,0.04478263,3.89042916,6.73875071,0.07224326,1.86279209
-2.59029515,9.22814918,0.03580134,0.62157015,0.04293455,3.84101615,6.50067197,0.06718816,1.81730963
-2.58429215,8.94486026,0.03441635,0.61350805,0.04112267,3.78451913,6.28137225,0.06231907,1.77164877
-2.57828914,8.68279872,0.03306409,0.60392746,0.03937676,3.72145991,6.08408268,0.05767805,1.72645030
-2.57228614,8.44560458,0.03176088,0.59293763,0.03772652,3.65238140,5.91160302,0.05330170,1.68230902
-2.56628314,8.23633461,0.03052151,0.58065260,0.03620058,3.57782945,5.76621943,0.04922087,1.63975966
-2.56028014,8.05737253,0.02935898,0.56718822,0.03482560,3.49833841,5.64963193,0.04546052,1.59926506
-2.55427714,7.91035501,0.02828430,0.55265983,0.03362533,3.41442074,5.56289389,0.04203960,1.56120708
-2.54827414,7.79611547,0.02730624,0.53718048,0.03261984,3.32656056,5.50636555,0.03897110,1.52588016
-2.54227114,7.71464783,0.02643125,0.52085994,0.03182472,3.23521118,5.47968372,0.03626214,1.49348746
-2.53626813,7.66509183,0.02566336,0.50380415,0.03125049,3.14079590,5.48174927,0.03391411,1.46413981
-2.53026513,7.64574119,0.02500409,0.48611528,0.03090209,3.04371148,5.51073402,0.03192292,1.43785702
-2.52426213,7.65407543,0.02445250,0.46789199,0.03077861,2.94433360,5.56410795,0.03027931,1.41457165
-2.51825913,7.68681553,0.02400522,0.44923004,0.03087316,2.84302334,5.63868751,0.02896919,1.39413488
-2.51225613,7.74000304,0.02365653,0.43022294,0.03117289,2.74013400,5.73070469,0.02797408,1.37632442
-2.50625313,7.80910149,0.02339852,0.41096251,0.03165929,2.63601745,5.83589629,0.02727158,1.36085420
-2.50025013,7.88911818,0.02322126,0.39153936,0.03230863,2.53102948,5.94961156,0.02683589,1.34738559
-2.49424712,7.97474335,0.02311304,0.37204313,0.03309262,2.42553372,6.06693594,0.02663843,1.33553994
-2.48824412,8.06050323,0.02306065,0.35256249,0.03397916,2.31990394,6.18282737,0.02664842,1.32491223
-2.48224112,8.14092230,0.02304965,0.33318481,0.03493336,2.21452450,6.29226124,0.02683358,1.31508532
-2.47623812,8.21068957,0.02306478,0.31399567,0.03591853,2.10978925,6.39037893,0.02716085,1.30564471
-2.47023512,8.26482314,0.02309033,0.29507807,0.03689736,2.00609887,6.47263484,0.02759702,1.29619311
-2.46423212,8.29882668,0.02311049,0.27651154,0.03783303,1.90385710,6.53493612,0.02810955,1.28636464
-2.45822911,8.30883194,0.02310984,0.25837116,0.03869042,1.80346603,6.57376948,0.02866717,1.27583785
-2.45222611,8.29172100,0.02307375,0.24072662,0.03943715,1.70532097,6.58630979,0.02924062,1.26434726
-2.44622311,8.24522311,0.02298873,0.22364125,0.04004458,1.60980489,6.57050546,0.02980319,1.25169274
-2.44022011,8.16798145,0.02284291,0.20717129,0.04048870,1.51728301,6.52513693,0.03033123,1.23774636
-2.43421711,8.05958647,0.02262629,0.19136526,0.04075075,1.42809743,6.44984504,0.03080463,1.22245606
-2.42821411,7.92057406,0.02233105,0.17626354,0.04081773,1.34256213,6.34512819,0.03120703,1.20584606
-2.42221111,7.75238792,0.02195177,0.16189818,0.04068264,1.26095816,6.21230773,0.03152603,1.18801368
-2.41620810,7.55730783,0.02148557,0.14829292,0.04034449,1.18352930,6.05346336,0.03175319,1.16912252
-2.41020510,7.33834644,0.02093213,0.13546337,0.03980814,1.11047795,5.87134109,0.03188389,1.14939240
-2.40420210,7.09911948,0.02029365,0.12341737,0.03908381,1.04196145,5.66923805,0.03191707,1.12908610
-2.39819910,6.84369491,0.01957472,0.11215546,0.03818655,0.97808867,5.45086923,0.03185487,1.10849385
-2.39219610,6.57642813,0.01878216,0.10167148,0.03713539,0.91891716,5.22022242,0.03170209,1.08791602
-2.38619310,6.30179063,0.01792463,0.09195316,0.03595251,0.86445075,4.98140764,0.03146561,1.06764502
-2.38019010,6.02419993,0.01701238,0.08298281,0.03466225,0.81463792,4.73850790,0.03115381,1.04794745
-2.37418709,5.74785838,0.01605684,0.07473793,0.03329009,0.76937107,4.49543773,0.03077588,1.02904727
-2.36818409,5.47660786,0.01507016,0.06719193,0.03186169,0.72848684,4.25581531,0.03034124,1.01111127
-2.36218109,5.21380646,0.01406485,0.06031468,0.03040194,0.69176779,4.02285331,0.02985890,0.99423740
-2.35617809,4.96223191,0.01305336,0.05407316,0.02893410,0.65894554,3.79927242,0.02933703,0.97844690
-2.35017509,4.72401517,0.01204766,0.04843204,0.02747918,0.62970543,3.58724019,0.02878255,0.96368062
-2.34417209,4.50060576,0.01105896,0.04335421,0.02605528,0.60369286,3.38833659,0.02820083,0.94979984
-2.33816908,4.29276904,0.01009740,0.03880137,0.02467729,0.58052115,3.20354632,0.02759556,0.93659156
-2.33216608,4.10061374,0.00917182,0.03473457,0.02335664,0.55978077,3.03327644,0.02696877,0.92377802
-2.32616308,3.92364691,0.00828963,0.03111472,0.02210127,0.54104973,2.87739708,0.02632088,0.91102995
-2.32016008,3.76085201,0.00745672,0.02790319,0.02091576,0.52390477,2.73530165,0.02565099,0.89798279
-2.31415708,3.61078509,0.00667741,0.02506229,0.01980162,0.50793295,2.60598257,0.02495713,0.88425495
-2.30815408,3.47168328,0.00595454,0.02255586,0.01875762,0.49274318,2.48811784,0.02423666,0.86946716
-2.30215108,3.34157971,0.00528953,0.02034980,0.01778031,0.47797717,2.38016386,0.02348665,0.85326180
-2.29614807,3.21841897,0.00468250,0.01841252,0.01686454,0.46331949,2.28044951,0.02270432,0.83532123
-2.29014507,3.10016760,0.00413246,0.01671553,0.01600402,0.44850619,2.18726743,0.02188742,0.81538401
-2.28414207,2.98491475,0.00363748,0.01523380,0.01519186,0.43333177,2.09895837,0.02103455,0.79325843
-2.27813907,2.87095917,0.00319488,0.01394625,0.01442114,0.41765416,2.01398555,0.02014546,0.76883253
-2.27213607,2.75687945,0.00280144,0.01283615,0.01368536,0.40139768,1.93099645,0.01922123,0.74208027
-2.26613307,2.64158585,0.00245355,0.01189144,0.01297884,0.38455390,1.84887061,0.01826436,0.71306373
-2.26013007,2.52435277,0.00214740,0.01110507,0.01229711,0.36718055,1.76675249,0.01727880,0.68193132
-2.25412706,2.40483246,0.00187915,0.01047529,0.01163709,0.34939866,1.68406959,0.01626989,0.64891231
-2.24812406,2.28305087,0.00164502,0.01000590,0.01099731,0.33138815,1.60053652,0.01524415,0.61430826
-2.24212106,2.15938803,0.00144141,0.00970652,0.01037792,0.31338236,1.51614635,0.01420911,0.57848172
-2.23611806,2.03454533,0.00126498,0.00959275,0.00978075,0.29566175,1.43115126,0.01317302,0.54184320
-2.23011506,1.90950277,0.00111270,0.00968639,0.00920920,0.27854714,1.34603446,0.01214455,0.50483699
-2.22411206,1.78546931,0.00098188,0.01001558,0.00866811,0.26239303,1.26147580,0.01113249,0.46792665
-2.21810905,1.66382954,0.00087021,0.01061495,0.00816360,0.24758104,1.17831347,0.01014547,0.43158090
-2.21210605,1.54608946,0.00077570,0.01152566,0.00770285,0.23451394,1.09750394,0.00919162,0.39626056
-2.20610305,1.43382401,0.00069676,0.01279545,0.00729385,0.22361031,1.02008220,0.00827841,0.36240692
-2.20010005,1.32862844,0.00063207,0.01447858,0.00694518,0.21530000,0.94712404,0.00741240,0.33043212
-2.19409705,1.23207503,0.00058064,0.01663566,0.00666573,0.21002029,0.87971163,0.00659912,0.30071154
-2.18809405,1.14567639,0.00054172,0.01933340,0.00646445,0.20821284,0.81890339,0.00584297,0.27357848
-2.18209105,1.07085552,0.00051480,0.02264420,0.00635008,0.21032118,0.76570876,0.00514721,0.24932088
-2.17608804,1.00892295,0.00049953,0.02664562,0.00633091,0.21678860,0.72106803,0.00451395,0.22818007
-2.17008504,0.96106039,0.00049574,0.03141969,0.00641455,0.22805633,0.68583703,0.00394426,0.21035124
-2.16408204,0.92831024,0.00050337,0.03705199,0.00660763,0.24456167,0.66077645,0.00343820,0.19598519
-2.15807904,0.91157003,0.00052242,0.04363066,0.00691565,0.26673601,0.64654524,0.00299501,0.18519124
-2.15207604,0.91159073,0.00055297,0.05124522,0.00734270,0.29500247,0.64369716,0.00261321,0.17804070
-2.14607304,0.92897787,0.00059510,0.05998521,0.00789126,0.32977307,0.65268010,0.00229078,0.17457075
-2.14007004,0.96419450,0.00064891,0.06993874,0.00856205,0.37144533,0.67383723,0.00202530,0.17478822
-2.13406703,1.01756499,0.00071445,0.08119093,0.00935383,0.42039807,0.70740924,0.00181412,0.17867331
-2.12806403,1.08927891,0.00079174,0.09382223,0.01026329,0.47698661,0.75353727,0.00165444,0.18618266
-2.12206103,1.17939440,0.00088073,0.10790674,0.01128495,0.54153707,0.81226590,0.00154350,0.19725202
-2.11605803,1.28784056,0.00098127,0.12351037,0.01241115,0.61433990,0.88354565,0.00147861,0.21179818
-2.11005503,1.41441854,0.00109313,0.14068909,0.01363202,0.69564249,0.96723500,0.00145723,0.22972025
-2.10405203,1.55880095,0.00121598,0.15948697,0.01493561,0.78564094,1.06310133,0.00147705,0.25090025
-2.09804902,1.72052984,0.00134935,0.17993431,0.01630804,0.88447086,1.17082085,0.00153598,0.27520308
-2.09204602,1.89901278,0.00149266,0.20204566,0.01773372,0.99219714,1.28997736,0.00163214,0.30247603
-2.08604302,2.09351742,0.00164521,0.22581774,0.01919568,1.10880282,1.42005969,0.00176387,0.33254773
-2.08004002,2.30316444,0.00180616,0.25122736,0.02067592,1.23417692,1.56045805,0.00192963,0.36522678
-2.07403702,2.52691913,0.00197455,0.27822917,0.02215588,1.36810148,1.71045916,0.00212801,0.40030022
-2.06803402,2.76358204,0.00214930,0.30675352,0.02361694,1.51023795,1.86924048,0.00235760,0.43753175
-2.06203102,3.01177889,0.00232922,0.33670419,0.02504093,1.66011331,2.03586384,0.00261698,0.47666005
-2.05602801,3.26995066,0.00251301,0.36795626,0.02641072,1.81710641,2.20926880,0.00290456,0.51739719
-2.05002501,3.53634452,0.00269925,0.40035426,0.02771077,1.98043525,2.38826642,0.00321860,0.55942730
-2.04402201,3.80900678,0.00288648,0.43371053,0.02892770,2.14914609,2.57153421,0.00355707,0.60240574
-2.03801901,4.08577903,0.00307313,0.46780425,0.03005078,2.32210527,2.75761296,0.00391765,0.64595885
-2.03201601,4.36429890,0.00325760,0.50238110,0.03107244,2.49799502,2.94490666,0.00429767,0.68968456
-2.02601301,4.64200709,0.00343826,0.53715391,0.03198869,2.67531435,3.13168651,0.00469411,0.73315389
-2.02001001,4.91616196,0.00361349,0.57180452,0.03279943,2.85238612,3.31609994,0.00510362,0.77591380
-2.01400700,5.18386314,0.00378167,0.60598682,0.03350870,3.02737142,3.49618584,0.00552257,0.81749122
-2.00800400,5.44208531,0.00394127,0.63933147,0.03412490,3.19829189,3.66989659,0.00594709,0.85739868
-2.00200100,5.68772258,0.00409082,0.67145202,0.03466083,3.36306047,3.83512735,0.00637321,0.89514135
-1.99599800,5.91764378,0.00422903,0.70195266,0.03513366,3.51952059,3.98975289,0.00679696,0.93022562
-1.98999500,6.12875778,0.00435475,0.73043738,0.03556485,3.66549329,4.13167124,0.00721454,0.96216912
-1.98399200,6.31808770,0.00446708,0.75652044,0.03597991,3.79883116,4.25885358,0.00762246,0.99051179
-1.97798899,6.48285160,0.00456534,0.77983765,0.03640813,3.91747756,4.36939863,0.00801777,1.01482792
-1.97198599,6.62054699,0.00464920,0.80005823,0.03688217,4.01952899,4.46158981,0.00839817,1.03473858
-1.96598299,6.72903543,0.00471863,0.81689670,0.03743759,4.10329802,4.53395252,0.00876223,1.04992396
-1.95997999,6.80662332,0.00477396,0.83012415,0.03811226,4.16737398,4.58530913,0.00910957,1.06013515
-1.95397699,6.85213467,0.00481592,0.83957842,0.03894573,4.21067843,4.61482854,0.00944093,1.06520465
-1.94797399,6.86497165,0.00484558,0.84517258,0.03997847,4.23251241,4.62206758,0.00975836,1.06505512
-1.94197099,6.84515905,0.00486443,0.84690115,0.04125107,4.23259277,4.60700166,0.01006525,1.05970577
-1.93596798,6.79336942,0.00487427,0.84484374,0.04280335,4.21107539,4.57004229,0.01036636,1.04927598
-1.92996498,6.71092659,0.00487724,0.83916557,0.04467346,4.16856340,4.51203999,0.01066783,1.03398588
-1.92396198,6.59978612,0.00487575,0.83011503,0.04689692,4.10609973,4.43427162,0.01097715,1.01415348
-1.91795898,6.46249288,0.00487241,0.81801803,0.04950570,4.02514360,4.33841207,0.01130306,0.99018872
-1.91195598,6.30211667,0.00486997,0.80326938,0.05252736,3.92753185,4.22649106,0.01165543,0.96258428
-1.90595298,6.12216869,0.00487125,0.78632168,0.05598422,3.81542674,4.10083679,0.01204518,0.93190363
-1.89994997,5.92650216,0.00487905,0.76767211,0.05989275,3.69125231,3.96400880,0.01248407,0.89876688
-1.89394697,5.71920181,0.00489611,0.74784772,0.06426309,3.55762258,3.81872303,0.01298465,0.86383494
-1.88794397,5.50446732,0.00492499,0.72739007,0.06909880,3.41726465,3.66777268,0.01356002,0.82779279
-1.88194097,5.28649614,0.00496806,0.70683989,0.07439688,3.27294048,3.51394842,0.01422381,0.79133253
-1.87593797,5.06937111,0.00502742,0.68672239,0.08014809,3.12737091,3.35996176,0.01499004,0.75513704
-1.86993497,4.85695791,0.00510488,0.66753421,0.08633754,2.98316518,3.20837493,0.01587304,0.71986483
-1.86393197,4.65281670,0.00520196,0.64973218,0.09294551,2.84275894,3.06154022,0.01688742,0.68613673
-1.85792896,4.46013117,0.00531984,0.63372469,0.09994863,2.70836299,2.92155116,0.01804804,0.65452484
-1.85192596,4.28165726,0.00545942,0.61986572,0.10732110,2.58192440,2.79020712,0.01936996,0.62554396
-1.84592296,4.11969245,0.00562134,0.60845170,0.11503616,2.46510072,2.66899192,0.02086840,0.59964568
-1.83991996,3.97606527,0.00580597,0.59972110,0.12306742,2.35924730,2.55906643,0.02255868,0.57721501
-1.83391696,3.85214347,0.00601348,0.59385651,0.13139023,2.26541701,2.46127417,0.02445608,0.55856935
-1.82791396,3.74885832,0.00624383,0.59098876,0.13998275,2.18437085,2.37615834,0.02657562,0.54395944
-1.82191096,3.66674171,0.00649682,0.59120266,0.14882668,2.11659766,2.30398796,0.02893181,0.53357182
-1.81590795,3.60597222,0.00677212,0.59454369,0.15790766,2.06234069,2.24479079,0.03153826,0.52753248
-1.80990495,3.56642613,0.00706918,0.60102514,0.16721502,2.02162856,2.19839016,0.03440713,0.52591092
-1.80390195,3.54772949,0.00738730,0.61063499,0.17674110,1.99430843,2.16444314,0.03754858,0.52872454
-1.79789895,3.54930774,0.00772553,0.62334222,0.18647989,1.98007918,2.14247751,0.04097002,0.53594271
-1.79189595,3.57043007,0.00808261,0.63910200,0.19642524,1.97852280,2.13192568,0.04467535,0.54749045
-1.78589295,3.61024639,0.00845696,0.65785947,0.20656852,1.98913277,2.13215367,0.04866411,0.56325159
-1.77988994,3.66781584,0.00884652,0.67955215,0.21689601,2.01133849,2.14248450,0.05293067,0.58307135
-1.77388694,3.74212666,0.00924874,0.70411079,0.22738609,2.04452552,2.16221535,0.05746341,0.60675857
-1.76788394,3.83210794,0.00966047,0.73145893,0.23800648,2.08805177,2.19062884,0.06224412,0.63408779
-1.76188094,3.93663487,0.01007796,0.76151137,0.24871171,2.14126006,2.22699889,0.06724741,0.66480153
-1.75587794,4.05452916,0.01049674,0.79417196,0.25944110,2.20348796,2.27059249,0.07244047,0.69861302
-1.74987494,4.18455710,0.01091173,0.82933106,0.27011738,2.27407584,2.32066851,0.07778308,0.73520987
-1.74387194,4.32542750,0.01131721,0.86686303,0.28064624,2.35237390,2.37647510,0.08322784,0.77425873
-1.73786893,4.47579162,0.01170693,0.90662423,0.29091683,2.43774913,2.43724701,0.08872089,0.81541124
-1.73186593,4.63424696,0.01207421,0.94845177,0.30080341,2.52959270,2.50220418,0.09420288,0.85831118
