energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.78389195,2.95615512,0.31783514,2.39787554,0.01229675,0.23405934,0.23012335,0.00000000
-5.77788894,2.97423923,0.31064321,2.42116359,0.01244790,0.22924367,0.22904006,0.00000000
-5.77188594,2.99530190,0.30311381,2.44760061,0.01257060,0.22427235,0.22830741,0.00000000
-5.76588294,3.01931006,0.29531056,2.47714906,0.01266458,0.21918404,0.22796221,0.00000000
-5.75987994,3.04622544,0.28730303,2.50975809,0.01273071,0.21402469,0.22804020,0.00000000
-5.75387694,3.07601248,0.27916596,2.54537072,0.01277097,0.20884699,0.22857572,0.00000000
-5.74787394,3.10864414,0.27097813,2.58392956,0.01278831,0.20370927,0.22960125,0.00000000
-5.74187094,3.14410520,0.26282106,2.62538045,0.01278658,0.19867429,0.23114673,0.00000000
-5.73586793,3.18239289,0.25477756,2.66967397,0.01277035,0.19380770,0.23323872,0.00000000
-5.72986493,3.22351469,0.24693010,2.71676445,0.01274467,0.18917628,0.23589948,0.00000000
-5.72386193,3.26748338,0.23935924,2.76660669,0.01271491,0.18484610,0.23914586,0.00000000
-5.71785893,3.31430975,0.23214199,2.81915061,0.01268651,0.18088055,0.24298827,0.00000000
-5.71185593,3.36399323,0.22535027,2.87433396,0.01266478,0.17733849,0.24742960,0.00000000
-5.70585293,3.41651107,0.21904949,2.93207378,0.01265471,0.17427232,0.25246422,0.00000000
-5.69984992,3.47180680,0.21329732,2.99225707,0.01266079,0.17172638,0.25807722,0.00000000
-5.69384692,3.52977849,0.20814257,3.05473115,0.01268694,0.16973541,0.26424370,0.00000000
-5.68784392,3.59026769,0.20362435,3.11929455,0.01273636,0.16832343,0.27092846,0.00000000
-5.68184092,3.65304957,0.19977144,3.18568889,0.01281159,0.16750278,0.27808582,0.00000000
-5.67583792,3.71782504,0.19660183,3.25359229,0.01291447,0.16727362,0.28565987,0.00000000
-5.66983492,3.78421520,0.19412249,3.32261490,0.01304624,0.16762369,0.29358494,0.00000000
-5.66383192,3.85175860,0.19232931,3.39229681,0.01320766,0.16852845,0.30178645,0.00000000
-5.65782891,3.91991157,0.19120724,3.46210857,0.01339915,0.16995155,0.31018194,0.00000000
-5.65182591,3.98805163,0.19073050,3.53145455,0.01362095,0.17184561,0.31868246,0.00000000
-5.64582291,4.05548402,0.19086302,3.59967897,0.01387328,0.17415322,0.32719407,0.00000000
-5.63981991,4.12145109,0.19155893,3.66607448,0.01415654,0.17680821,0.33561953,0.00000000
-5.63381691,4.18514430,0.19276314,3.72989307,0.01447141,0.17973709,0.34386007,0.00000000
-5.62781391,4.24571833,0.19441211,3.79035889,0.01481900,0.18286065,0.35181716,0.00000000
-5.62181091,4.30230683,0.19643464,3.84668247,0.01520089,0.18609557,0.35939423,0.00000000
-5.61580790,4.35403938,0.19875285,3.89807597,0.01561915,0.18935617,0.36649832,0.00000000
-5.60980490,4.40005888,0.20128326,3.94376886,0.01607628,0.19255608,0.37304153,0.00000000
-5.60380190,4.43953903,0.20393798,3.98302358,0.01657514,0.19560998,0.37894227,0.00000000
-5.59779890,4.47170137,0.20662611,4.01515066,0.01711874,0.19843515,0.38412635,0.00000000
-5.59179590,4.49583127,0.20925521,4.03952301,0.01771007,0.20095304,0.38852773,0.00000000
-5.58579290,4.51129282,0.21173298,4.05558891,0.01835180,0.20309066,0.39208907,0.00000000
-5.57978989,4.51754214,0.21396899,4.06288369,0.01904602,0.20478190,0.39476208,0.00000000
-5.57378689,4.51413899,0.21587655,4.06103964,0.01979395,0.20596864,0.39650754,0.00000000
-5.56778389,4.50075667,0.21737460,4.04979447,0.02059566,0.20660173,0.39729531,0.00000000
-5.56178089,4.47719023,0.21838959,4.02899796,0.02144979,0.20664186,0.39710404,0.00000000
-5.55577789,4.44336295,0.21885738,3.99861725,0.02235342,0.20606014,0.39592087,0.00000000
-5.54977489,4.39933133,0.21872488,3.95874054,0.02330185,0.20483865,0.39374109,0.00000000
-5.54377189,4.34528869,0.21795165,3.90957959,0.02428868,0.20297067,0.39056774,0.00000000
-5.53776888,4.28156741,0.21651113,3.85147105,0.02530578,0.20046086,0.38641125,0.00000000
-5.53176588,4.20864014,0.21439165,3.78487665,0.02634358,0.19732520,0.38128922,0.00000000
-5.52576288,4.12711970,0.21159704,3.71038248,0.02739130,0.19359075,0.37522614,0.00000000
-5.51975988,4.03775798,0.20814686,3.62869720,0.02843744,0.18929530,0.36825330,0.00000000
-5.51375688,3.94144358,0.20407624,3.54064916,0.02947028,0.18448684,0.36040873,0.00000000
-5.50775388,3.83919801,0.19943525,3.44718238,0.03047854,0.17922288,0.35173720,0.00000000
-5.50175088,3.73217043,0.19428796,3.34935108,0.03145206,0.17356966,0.34229028,0.00000000
-5.49574787,3.62163039,0.18871106,3.24831264,0.03238255,0.16760125,0.33212636,0.00000000
-5.48974487,3.50895857,0.18279217,3.14531865,0.03326431,0.16139847,0.32131067,0.00000000
-5.48374187,3.39563498,0.17662795,3.04170394,0.03409494,0.15504783,0.30991519,0.00000000
-5.47773887,3.28322450,0.17032189,2.93887317,0.03487596,0.14864027,0.29801843,0.00000000
-5.47173587,3.17335949,0.16398209,2.83828500,0.03561329,0.14226991,0.28570509,0.00000000
-5.46573287,3.06771931,0.15771891,2.74143364,0.03631761,0.13603268,0.27306551,0.00000000
-5.45972986,2.96800687,0.15164269,2.64982781,0.03700449,0.13002494,0.26019492,0.00000000
-5.45372686,2.87592216,0.14586152,2.56496734,0.03769432,0.12434200,0.24719246,0.00000000
-5.44772386,2.79313314,0.14047916,2.48831753,0.03841198,0.11907665,0.23416004,0.00000000
-5.44172086,2.72124449,0.13559311,2.42128187,0.03918632,0.11431766,0.22120095,0.00000000
-5.43571786,2.66176473,0.13129301,2.36517352,0.04004935,0.11014830,0.20841836,0.00000000
-5.42971486,2.61607263,0.12765913,2.32118648,0.04103521,0.10664478,0.19591368,0.00000000
-5.42371186,2.58538371,0.12476127,2.29036698,0.04217901,0.10387490,0.18378483,0.00000000
-5.41770885,2.57071810,0.12265776,2.27358639,0.04351550,0.10189661,0.17212455,0.00000000
-5.41170585,2.57287063,0.12139490,2.27151632,0.04507762,0.10075677,0.16101868,0.00000000
-5.40570285,2.59238467,0.12100645,2.28460707,0.04689504,0.10049003,0.15054458,0.00000000
-5.39969985,2.62953063,0.12151346,2.31307049,0.04899282,0.10111785,0.14076974,0.00000000
-5.39369685,2.68429037,0.12292429,2.35686795,0.05139006,0.10264783,0.13175054,0.00000000
-5.38769385,2.75634843,0.12523481,2.41570442,0.05409883,0.10507319,0.12353131,0.00000000
-5.38169085,2.84509091,0.12842876,2.48902917,0.05712325,0.10837261,0.11614365,0.00000000
-5.37568784,2.94961246,0.13247830,2.57604343,0.06045897,0.11251037,0.10960611,0.00000000
-5.36968484,3.06873164,0.13734469,2.67571517,0.06409292,0.11743682,0.10392413,0.00000000
-5.36368184,3.20101449,0.14297912,2.78680087,0.06800340,0.12308918,0.09909035,0.00000000
-5.35767884,3.34480592,0.14932370,2.90787364,0.07216058,0.12939272,0.09508524,0.00000000
-5.35167584,3.49826790,0.15631254,3.03735704,0.07652731,0.13626220,0.09187794,0.00000000
-5.34567284,3.65942343,0.16387293,3.17356342,0.08106028,0.14360366,0.08942747,0.00000000
-5.33966983,3.82620471,0.17192671,3.31473553,0.08571141,0.15131640,0.08768399,0.00000000
-5.33366683,3.99650375,0.18039163,3.45908980,0.09042944,0.15929517,0.08659036,0.00000000
-5.32766383,4.16822359,0.18918282,3.60485966,0.09516161,0.16743242,0.08608372,0.00000000
-5.32166083,4.33932802,0.19821431,3.75033727,0.09985544,0.17562068,0.08609711,0.00000000
-5.31565783,4.50788805,0.20740051,3.89391200,0.10446034,0.18375476,0.08656113,0.00000000
-5.30965483,4.67212311,0.21665768,4.03410411,0.10892914,0.19173393,0.08740549,0.00000000
-5.30365183,4.83043557,0.22590537,4.16959252,0.11321936,0.19946385,0.08856048,0.00000000
-5.29764882,4.98143735,0.23506769,4.29923549,0.11729417,0.20685824,0.08995832,0.00000000
-5.29164582,5.12396762,0.24407444,4.42208379,0.12112304,0.21384018,0.09153430,0.00000000
-5.28564282,5.25710152,0.25286217,4.53738613,0.12468197,0.22034314,0.09322769,0.00000000
-5.27963982,5.38014967,0.26137485,4.64458688,0.12795343,0.22631154,0.09498260,0.00000000
-5.27363682,5.49264934,0.26956452,4.74331690,0.13092588,0.23170097,0.09674841,0.00000000
-5.26763382,5.59434802,0.27739156,4.83337818,0.13359300,0.23647801,0.09848019,0.00000000
-5.26163082,5.68518091,0.28482479,4.91472370,0.13595276,0.24061978,0.10013881,0.00000000
-5.25562781,5.76524378,0.29184132,4.98743375,0.13800621,0.24411313,0.10169094,0.00000000
-5.24962481,5.83476306,0.29842622,5.05169032,0.13975634,0.24695368,0.10310887,0.00000000
-5.24362181,5.89406493,0.30457192,5.10775112,0.14120684,0.24914463,0.10437019,0.00000000
-5.23761881,5.94354504,0.31027755,5.15592450,0.14236104,0.25069561,0.10545743,0.00000000
-5.23161581,5.98364050,0.31554806,5.19654669,0.14322101,0.25162135,0.10635755,0.00000000
-5.22561281,6.01480534,0.32039324,5.22996228,0.14378692,0.25194059,0.10706148,0.00000000
-5.21960980,6.03749037,0.32482674,5.25650861,0.14405666,0.25167495,0.10756352,0.00000000
-5.21360680,6.05212801,0.32886499,5.27650453,0.14402578,0.25084802,0.10786087,0.00000000
-5.20760380,6.05912226,0.33252612,5.29024353,0.14368772,0.24948463,0.10795308,0.00000000
-5.20160080,6.05884373,0.33582896,5.29799103,0.14303438,0.24761030,0.10784159,0.00000000
-5.19559780,6.05162911,0.33879202,5.29998537,0.14205678,0.24525087,0.10752926,0.00000000
-5.18959480,6.03778445,0.34143259,5.29644173,0.14074605,0.24243231,0.10702006,0.00000000
-5.18359180,6.01759150,0.34376596,5.28755841,0.13909445,0.23918072,0.10631867,0.00000000
-5.17758879,5.99131592,0.34580470,5.27352436,0.13709637,0.23552239,0.10543029,0.00000000
-5.17158579,5.95921669,0.34755818,5.25452752,0.13474939,0.23148400,0.10436042,0.00000000
-5.16558279,5.92155576,0.34903214,5.23076300,0.13205516,0.22709285,0.10311475,0.00000000
-5.15957979,5.87860722,0.35022854,5.20244071,0.12902012,0.22237710,0.10169908,0.00000000
-5.15357679,5.83066553,0.35114554,5.16979198,0.12565603,0.21736598,0.10011934,0.00000000
-5.14757379,5.77805243,0.35177772,5.13307494,0.12198026,0.21208999,0.09838158,0.00000000
-5.14157079,5.72112239,0.35211650,5.09257873,0.11801580,0.20658101,0.09649213,0.00000000
-5.13556778,5.66026652,0.35215081,5.04862627,0.11379108,0.20087239,0.09445764,0.00000000
-5.12956478,5.59591515,0.35186787,5.00157608,0.10933956,0.19499886,0.09228527,0.00000000
-5.12356178,5.52853904,0.35125430,4.95182306,0.10469914,0.18899650,0.08998286,0.00000000
-5.11755878,5.45864964,0.35029728,4.89979841,0.09991140,0.18290252,0.08755902,0.00000000
-5.11155578,5.38679815,0.34898589,4.84596882,0.09502082,0.17675510,0.08502333,0.00000000
-5.10555278,5.31357381,0.34731251,4.79083492,0.09007388,0.17059305,0.08238646,0.00000000
-5.09954977,5.23960094,0.34527425,4.73492880,0.08511827,0.16445557,0.07966021,0.00000000
-5.09354677,5.16553495,0.34287427,4.67881048,0.08020200,0.15838183,0.07685761,0.00000000
-5.08754377,5.09205670,0.34012307,4.62306295,0.07537277,0.15241068,0.07399288,0.00000000
-5.08154077,5.01986519,0.33703949,4.56828560,0.07067728,0.14658022,0.07108139,0.00000000
-5.07553777,4.94966809,0.33365147,4.51508549,0.06616075,0.14092736,0.06813950,0.00000000
-5.06953477,4.88216997,0.32999644,4.46406654,0.06186652,0.13548747,0.06518441,0.00000000
-5.06353177,4.81805796,0.32612136,4.41581612,0.05783580,0.13029384,0.06223391,0.00000000
-5.05752876,4.75798516,0.32208230,4.37088949,0.05410741,0.12537731,0.05930610,0.00000000
-5.05152576,4.70255164,0.31794354,4.32979202,0.05071775,0.12076572,0.05641906,0.00000000
-5.04552276,4.65228402,0.31377629,4.29295996,0.04770062,0.11648351,0.05359054,0.00000000
-5.03951976,4.60761398,0.30965699,4.26074037,0.04508720,0.11255120,0.05083754,0.00000000
-5.03351676,4.56885699,0.30566526,4.23337125,0.04290596,0.10898501,0.04817602,0.00000000
-5.02751376,4.53619229,0.30188160,4.21096295,0.04118248,0.10579648,0.04562054,0.00000000
-5.02151076,4.50964552,0.29838498,4.19348235,0.03993927,0.10299214,0.04318398,0.00000000
-5.01550775,4.48907534,0.29525030,4.18074077,0.03919549,0.10057333,0.04087733,0.00000000
-5.00950475,4.47416531,0.29254609,4.17238715,0.03896657,0.09853611,0.03870946,0.00000000
-5.00350175,4.46442224,0.29033234,4.16790741,0.03926374,0.09687132,0.03668704,0.00000000
-4.99749875,4.45918184,0.28865870,4.16663083,0.04009355,0.09556480,0.03481455,0.00000000
-4.99149575,4.45762215,0.28756316,4.16774394,0.04145726,0.09459778,0.03309428,0.00000000
-4.98549275,4.45878499,0.28707117,4.17031185,0.04335027,0.09394739,0.03152646,0.00000000
-4.97948974,4.46160486,0.28719548,4.17330680,0.04576155,0.09358745,0.03010947,0.00000000
-4.97348674,4.46494465,0.28793640,4.17564293,0.04867315,0.09348925,0.02884008,0.00000000
-4.96748374,4.46763663,0.28928273,4.17621598,0.05205978,0.09362254,0.02771372,0.00000000
-4.96148074,4.46852715,0.29121314,4.17394626,0.05588858,0.09395656,0.02672481,0.00000000
-4.95547774,4.46652292,0.29369799,4.16782296,0.06011907,0.09446112,0.02586709,0.00000000
-4.94947474,4.46063662,0.29670131,4.15694748,0.06470330,0.09510760,0.02513392,0.00000000
-4.94347174,4.45002944,0.30018307,4.14057370,0.06958624,0.09586995,0.02451857,0.00000000
-4.93746873,4.43404834,0.30410126,4.11814289,0.07470651,0.09672551,0.02401450,0.00000000
-4.93146573,4.41225585,0.30841388,4.08931133,0.07999725,0.09765566,0.02361556,0.00000000
-4.92546273,4.38445064,0.31308052,4.05396908,0.08538729,0.09864628,0.02331610,0.00000000
-4.91945973,4.35067765,0.31806353,4.01224853,0.09080255,0.09968793,0.02311111,0.00000000
-4.91345673,4.31122689,0.32332856,3.96452220,0.09616751,0.10077576,0.02299620,0.00000000
-4.90745373,4.26662072,0.32884457,3.91138960,0.10140689,0.10190922,0.02296756,0.00000000
-4.90145073,4.21759024,0.33458314,3.85365361,0.10644733,0.10309138,0.02302185,0.00000000
-4.89544772,4.16504158,0.34051727,3.79228749,0.11121897,0.10432817,0.02315609,0.00000000
-4.88944472,4.11001400,0.34661964,3.72839400,0.11565703,0.10562733,0.02336741,0.00000000
-4.88344172,4.05363158,0.35286059,3.66315866,0.11970319,0.10699723,0.02365294,0.00000000
-4.87743872,3.99705128,0.35920590,3.59779948,0.12330671,0.10844570,0.02400951,0.00000000
-4.87143572,3.94140968,0.36561455,3.53351560,0.12642530,0.10997882,0.02443356,0.00000000
-4.86543272,3.88777154,0.37203686,3.47143748,0.12902575,0.11159973,0.02492090,0.00000000
-4.85942971,3.83708243,0.37841296,3.41258106,0.13108414,0.11330774,0.02546667,0.00000000
-4.85342671,3.79012825,0.38467199,3.35780818,0.13258581,0.11509757,0.02606523,0.00000000
-4.84742371,3.74750336,0.39073206,3.30779505,0.13352507,0.11695885,0.02671021,0.00000000
-4.84142071,3.70958912,0.39650119,3.26301036,0.13390461,0.11887607,0.02739459,0.00000000
-4.83541771,3.67654377,0.40187916,3.22370387,0.13373474,0.12082879,0.02811082,0.00000000
-4.82941471,3.64830393,0.40676042,3.18990575,0.13303245,0.12279219,0.02885107,0.00000000
-4.82341171,3.62459754,0.41103773,3.16143661,0.13182052,0.12473807,0.02960749,0.00000000
-4.81740870,3.60496726,0.41460671,3.13792710,0.13012642,0.12663609,0.03037253,0.00000000
-4.81140570,3.58880278,0.41737070,3.11884613,0.12798141,0.12845520,0.03113929,0.00000000
-4.80540270,3.57538015,0.41924602,3.10353551,0.12541966,0.13016537,0.03190184,0.00000000
-4.79939970,3.56390561,0.42016706,3.09124925,0.12247745,0.13173927,0.03265558,0.00000000
-4.79339670,3.55356141,0.42009103,3.08119496,0.11919257,0.13315398,0.03339753,0.00000000
-4.78739370,3.54355095,0.41900201,3.07257519,0.11560381,0.13439260,0.03412657,0.00000000
-4.78139070,3.53314047,0.41691391,3.06462613,0.11175062,0.13544553,0.03484359,0.00000000
-4.77538769,3.52169513,0.41387229,3.05665182,0.10767284,0.13631155,0.03555155,0.00000000
-4.76938469,3.50870733,0.40995467,3.04805190,0.10341054,0.13699839,0.03625544,0.00000000
-4.76338169,3.49381579,0.40526928,3.03834162,0.09900393,0.13752292,0.03696210,0.00000000
-4.75737869,3.47681452,0.39995225,3.02716330,0.09449325,0.13791079,0.03768001,0.00000000
-4.75137569,3.45765137,0.39416325,3.01428876,0.08991864,0.13819568,0.03841880,0.00000000
-4.74537269,3.43641651,0.38807985,2.99961320,0.08532005,0.13841794,0.03918886,0.00000000
-4.73936968,3.41332175,0.38189068,2.98314111,0.08073696,0.13862300,0.04000077,0.00000000
-4.73336668,3.38867243,0.37578778,2.96496553,0.07620818,0.13885926,0.04086464,0.00000000
-4.72736368,3.36283360,0.36995865,2.94524231,0.07177142,0.13917594,0.04178954,0.00000000
-4.72136068,3.33619291,0.36457802,2.92416124,0.06746293,0.13962064,0.04278287,0.00000000
-4.71535768,3.30912274,0.35980025,2.90191615,0.06331704,0.14023703,0.04384973,0.00000000
-4.70935468,3.28194385,0.35575224,2.87867595,0.05936568,0.14106264,0.04499250,0.00000000
-4.70335168,3.25489307,0.35252766,2.85455865,0.05563791,0.14212684,0.04621037,0.00000000
-4.69734867,3.22809696,0.35018249,2.82961012,0.05215950,0.14344930,0.04749914,0.00000000
-4.69134567,3.20155312,0.34873221,2.80378878,0.04895254,0.14503871,0.04885102,0.00000000
-4.68534267,3.17512022,0.34815089,2.77695740,0.04603522,0.14689218,0.05025474,0.00000000
-4.67933967,3.14851748,0.34837199,2.74888227,0.04342159,0.14899506,0.05169573,0.00000000
-4.67333667,3.12133337,0.34929107,2.71924002,0.04112156,0.15132127,0.05315648,0.00000000
-4.66733367,3.09304314,0.35077016,2.68763127,0.03914094,0.15383425,0.05461704,0.00000000
-4.66133067,3.06303398,0.35264357,2.65360061,0.03748160,0.15648826,0.05605568,0.00000000
-4.65532766,3.03063637,0.35472490,2.61666127,0.03614176,0.15923008,0.05744956,0.00000000
-4.64932466,2.99515970,0.35681489,2.57632335,0.03511634,0.16200100,0.05877555,0.00000000
-4.64332166,2.95593020,0.35870974,2.53212355,0.03439733,0.16473903,0.06001103,0.00000000
-4.63731866,2.91232900,0.36020957,2.48365505,0.03397423,0.16738112,0.06113466,0.00000000
-4.63131566,2.86382837,0.36112654,2.43059552,0.03383444,0.16986537,0.06212713,0.00000000
-4.62531266,2.81002410,0.36129240,2.37273203,0.03396370,0.17213316,0.06297184,0.00000000
-4.61930965,2.75066269,0.36056505,2.30998142,0.03434632,0.17413096,0.06365542,0.00000000
-4.61330665,2.68566190,0.35883397,2.24240512,0.03496556,0.17581203,0.06416818,0.00000000
-4.60730365,2.61512387,0.35602431,2.17021797,0.03580368,0.17713762,0.06450438,0.00000000
-4.60130065,2.53934064,0.35209938,2.09379052,0.03684212,0.17807795,0.06466239,0.00000000
-4.59529765,2.45879182,0.34706183,2.01364513,0.03806150,0.17861277,0.06464467,0.00000000
-4.58929465,2.37413508,0.34095316,1.93044602,0.03944155,0.17873165,0.06445768,0.00000000
-4.58329165,2.28619015,0.33385201,1.84498422,0.04096102,0.17843390,0.06411161,0.00000000
-4.57728864,2.19591735,0.32587113,1.75815810,0.04259760,0.17772824,0.06362007,0.00000000
-4.57128564,2.10439204,0.31715340,1.67095069,0.04432777,0.17663228,0.06299971,0.00000000
-4.56528264,2.01277617,0.30786699,1.58440483,0.04612681,0.17517178,0.06226973,0.00000000
-4.55927964,1.92228836,0.29819995,1.49959736,0.04796872,0.17337981,0.06145147,0.00000000
-4.55327664,1.83417388,0.28835458,1.41761341,0.04982639,0.17129584,0.06056792,0.00000000
-4.54727364,1.74967549,0.27854151,1.33952179,0.05167176,0.16896473,0.05964326,0.00000000
-4.54127064,1.67000631,0.26897404,1.26635226,0.05347620,0.16643575,0.05870243,0.00000000
-4.53526763,1.59632532,0.25986261,1.19907535,0.05521093,0.16376154,0.05777069,0.00000000
-4.52926463,1.52971615,0.25140976,1.13858518,0.05684766,0.16099711,0.05687327,0.00000000
-4.52326163,1.47116919,0.24380549,1.08568542,0.05835923,0.15819879,0.05603497,0.00000000
-4.51725863,1.42156737,0.23722318,1.04107862,0.05972043,0.15542325,0.05527983,0.00000000
-4.51125563,1.38167524,0.23181611,1.00535858,0.06090883,0.15272643,0.05463073,0.00000000
-4.50525263,1.35213114,0.22771448,0.97900572,0.06190562,0.15016255,0.05410905,0.00000000
-4.49924962,1.33344217,0.22502302,0.96238493,0.06269641,0.14778301,0.05373430,0.00000000
-4.49324662,1.32598143,0.22381911,0.95574566,0.06327198,0.14563539,0.05352371,0.00000000
-4.48724362,1.32998704,0.22415136,0.95922371,0.06362891,0.14376242,0.05349183,0.00000000
-4.48124062,1.34556276,0.22603867,0.97284440,0.06376998,0.14220097,0.05365009,0.00000000
-4.47523762,1.37267964,0.22946981,0.99652670,0.06370448,0.14098116,0.05400642,0.00000000
-4.46923462,1.41117857,0.23440330,1.03008793,0.06344815,0.14012555,0.05456482,0.00000000
-4.46323162,1.46077356,0.24076798,1.07324900,0.06302302,0.13964847,0.05532503,0.00000000
-4.45722861,1.52105561,0.24846387,1.12563964,0.06245690,0.13955556,0.05628224,0.00000000
-4.45122561,1.59149727,0.25736375,1.18680383,0.06178260,0.13984348,0.05742689,0.00000000
-4.44522261,1.67145784,0.26731520,1.25620511,0.06103704,0.14049995,0.05874466,0.00000000
-4.43921961,1.76018940,0.27814331,1.33323186,0.06026005,0.14150397,0.06021649,0.00000000
-4.43321661,1.85684365,0.28965401,1.41720245,0.05949300,0.14282643,0.06181889,0.00000000
-4.42721361,1.96047974,0.30163798,1.50737036,0.05877747,0.14443094,0.06352433,0.00000000
-4.42121061,2.07007317,0.31387520,1.60292922,0.05815365,0.14627489,0.06530188,0.00000000
-4.41520760,2.18452559,0.32613988,1.70301791,0.05765896,0.14831085,0.06711794,0.00000000
-4.40920460,2.30267569,0.33820596,1.80672562,0.05732655,0.15048804,0.06893721,0.00000000
-4.40320160,2.42331097,0.34985262,1.91309719,0.05718413,0.15275406,0.07072370,0.00000000
-4.39719860,2.54518029,0.36087006,2.02113853,0.05725279,0.15505659,0.07244185,0.00000000
-4.39119560,2.66700718,0.37106495,2.12982253,0.05754621,0.15734516,0.07405768,0.00000000
-4.38519260,2.78750366,0.38026564,2.23809541,0.05807011,0.15957287,0.07553995,0.00000000
-4.37918959,2.90538452,0.38832673,2.34488379,0.05882200,0.16169800,0.07686114,0.00000000
-4.37318659,3.01938194,0.39513282,2.44910272,0.05979125,0.16368539,0.07799848,0.00000000
-4.36718359,3.12826046,0.40060136,2.54966471,0.06095955,0.16550772,0.07893462,0.00000000
-4.36118059,3.23083208,0.40468440,2.64549019,0.06230165,0.16714647,0.07965826,0.00000000
-4.35517759,3.32597162,0.40736906,2.73551940,0.06378643,0.16859260,0.08016440,0.00000000
-4.34917459,3.41263219,0.40867690,2.81872579,0.06537821,0.16984703,0.08045448,0.00000000
-4.34317159,3.48986068,0.40866199,2.89413103,0.06703826,0.17092074,0.08053611,0.00000000
-4.33716858,3.55681315,0.40740804,2.96082142,0.06872649,0.17183469,0.08042274,0.00000000
-4.33116558,3.61276987,0.40502437,3.01796538,0.07040317,0.17261940,0.08013292,0.00000000
-4.32516258,3.65714977,0.40164134,3.06483169,0.07203070,0.17331436,0.07968955,0.00000000
-4.31915958,3.68952376,0.39740506,3.10080786,0.07357521,0.17396715,0.07911892,0.00000000
-4.31315658,3.70962657,0.39247196,3.12541788,0.07500809,0.17463246,0.07844962,0.00000000
-4.30715358,3.71736638,0.38700327,3.13833855,0.07630721,0.17537083,0.07771151,0.00000000
