energy_ev,total_up,Ge_p_up,Ge_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.63381691,1.63834735,1.18105415,0.00000000,0.67052868,1.27646255,0.23919760,0.00000000
-5.62781391,1.55785048,1.13491486,0.00000000,0.63924465,1.21978386,0.21992775,0.00000000
-5.62181091,1.47555687,1.08607176,0.00000000,0.60722878,1.16079756,0.20124095,0.00000000
-5.61580790,1.39239164,1.03503930,0.00000000,0.57482397,1.10014816,0.18336530,0.00000000
-5.60980490,1.30926514,0.98234018,0.00000000,0.54237732,1.03847117,0.16651408,0.00000000
-5.60380190,1.22706031,0.92849802,0.00000000,0.51023560,0.97638436,0.15088274,0.00000000
-5.59779890,1.14662258,0.87403056,0.00000000,0.47874170,0.91448046,0.13664707,0.00000000
-5.59179590,1.06875224,0.81944355,0.00000000,0.44823194,0.85332119,0.12396257,0.00000000
-5.58579290,0.99419884,0.76522505,0.00000000,0.41903411,0.79343247,0.11296455,0.00000000
-5.57978989,0.92365743,0.71184046,0.00000000,0.39146612,0.73530074,0.10376912,0.00000000
-5.57378689,0.85776602,0.65972785,0.00000000,0.36583495,0.67937019,0.09647463,0.00000000
-5.56778389,0.79710385,0.60929384,0.00000000,0.34243586,0.62604067,0.09116330,0.00000000
-5.56178089,0.74219033,0.56090991,0.00000000,0.32155156,0.57566623,0.08790305,0.00000000
-5.55577789,0.69348390,0.51490914,0.00000000,0.30345132,0.52855419,0.08674905,0.00000000
-5.54977489,0.65138096,0.47158338,0.00000000,0.28838983,0.48496443,0.08774501,0.00000000
-5.54377189,0.61621450,0.43118094,0.00000000,0.27660579,0.44510924,0.09092405,0.00000000
-5.53776888,0.58825244,0.39390487,0.00000000,0.26832023,0.40915333,0.09630898,0.00000000
-5.53176588,0.56769585,0.35991182,0.00000000,0.26373453,0.37721431,0.10391218,0.00000000
-5.52576288,0.55467705,0.32931155,0.00000000,0.26302827,0.34936355,0.11373494,0.00000000
-5.51975988,0.54925794,0.30216719,0.00000000,0.26635698,0.32562744,0.12576643,0.00000000
-5.51375688,0.55142884,0.27849633,0.00000000,0.27384990,0.30598934,0.13998247,0.00000000
-5.50775388,0.56110808,0.25827274,0.00000000,0.28560792,0.29039190,0.15634412,0.00000000
-5.50175088,0.57814267,0.24142905,0.00000000,0.30170180,0.27874020,0.17479645,0.00000000
-5.49574787,0.60231037,0.22785999,0.00000000,0.32217081,0.27090529,0.19526757,0.00000000
-5.48974487,0.63332319,0.21742647,0.00000000,0.34702188,0.26672850,0.21766800,0.00000000
-5.48374187,0.67083259,0.20996005,0.00000000,0.37622935,0.26602607,0.24189066,0.00000000
-5.47773887,0.71443619,0.20526807,0.00000000,0.40973520,0.26859426,0.26781149,0.00000000
-5.47173587,0.76368590,0.20313890,0.00000000,0.44744990,0.27421466,0.29529063,0.00000000
-5.46573287,0.81809724,0.20334746,0.00000000,0.48925364,0.28265949,0.32417435,0.00000000
-5.45972986,0.87715928,0.20566065,0.00000000,0.53499775,0.29369674,0.35429731,0.00000000
-5.45372686,0.94034484,0.20984260,0.00000000,0.58450631,0.30709488,0.38548538,0.00000000
-5.44772386,1.00712030,0.21565953,0.00000000,0.63757746,0.32262694,0.41755847,0.00000000
-5.44172086,1.07695447,0.22288405,0.00000000,0.69398442,0.34007372,0.45033332,0.00000000
-5.43571786,1.14932586,0.23129885,0.00000000,0.75347578,0.35922602,0.48362609,0.00000000
-5.42971486,1.22372795,0.24069955,0.00000000,0.81577517,0.37988568,0.51725426,0.00000000
-5.42371186,1.29967209,0.25089673,0.00000000,0.88057994,0.40186546,0.55103801,0.00000000
-5.41770885,1.37668778,0.26171715,0.00000000,0.94755913,0.42498778,0.58480061,0.00000000
-5.41170585,1.45432043,0.27300402,0.00000000,1.01635064,0.44908244,0.61836807,0.00000000
-5.40570285,1.53212690,0.28461667,0.00000000,1.08655811,0.47398339,0.65156789,0.00000000
-5.39969985,1.60966925,0.29642950,0.00000000,1.15774768,0.49952511,0.68422722,0.00000000
-5.39369685,1.68650749,0.30833052,0.00000000,1.22944526,0.52553869,0.71617048,0.00000000
-5.38769385,1.76219223,0.32021961,0.00000000,1.30113490,0.55184816,0.74721700,0.00000000
-5.38169085,1.83625825,0.33200678,0.00000000,1.37225881,0.57826739,0.77717878,0.00000000
-5.37568784,1.90821995,0.34361059,0.00000000,1.44221971,0.60459810,0.80585898,0.00000000
-5.36968484,1.97756985,0.35495697,0.00000000,1.51038595,0.63062922,0.83305144,0.00000000
-5.36368184,2.04378075,0.36597861,0.00000000,1.57609988,0.65613797,0.85854155,0.00000000
-5.35767884,2.10631230,0.37661495,0.00000000,1.63868960,0.68089272,0.88210878,0.00000000
-5.35167584,2.16462208,0.38681302,0.00000000,1.69748405,0.70465789,0.90353091,0.00000000
-5.34567284,2.21818123,0.39652889,0.00000000,1.75183112,0.72720049,0.92259008,0.00000000
-5.33966983,2.26649385,0.40572973,0.00000000,1.80111819,0.74829824,0.93908039,0.00000000
-5.33366683,2.30911945,0.41439634,0.00000000,1.84479409,0.76774880,0.95281672,0.00000000
-5.32766383,2.34569692,0.42252584,0.00000000,1.88239161,0.78537950,0.96364437,0.00000000
-5.32166083,2.37596855,0.43013423,0.00000000,1.91354891,0.80105694,0.97144883,0.00000000
-5.31565783,2.39980220,0.43725854,0.00000000,1.93802878,0.81469582,0.97616508,0.00000000
-5.30965483,2.41720982,0.44395824,0.00000000,1.95573414,0.82626615,0.97778564,0.00000000
-5.30365183,2.42836053,0.45031548,0.00000000,1.96671857,0.83579834,0.97636671,0.00000000
-5.29764882,2.43358676,0.45643417,0.00000000,1.97119089,0.84338538,0.97203177,0.00000000
-5.29164582,2.43338223,0.46243746,0.00000000,1.96951289,0.84918199,0.96497218,0.00000000
-5.28564282,2.42839122,0.46846374,0.00000000,1.96219002,0.85340020,0.95544437,0.00000000
-5.27963982,2.41938898,0.47466120,0.00000000,1.94985504,0.85630166,0.94376370,0.00000000
-5.27363682,2.40725382,0.48118101,0.00000000,1.93324526,0.85818668,0.93029489,0.00000000
-5.26763382,2.39293206,0.48816964,0.00000000,1.91317433,0.85938067,0.91543959,0.00000000
-5.26163082,2.37739757,0.49576053,0.00000000,1.89050004,0.86021855,0.89962149,0.00000000
-5.25562781,2.36160812,0.50406580,0.00000000,1.86608996,0.86102807,0.88326993,0.00000000
-5.24962481,2.34646103,0.51316839,0.00000000,1.84078669,0.86211297,0.86680264,0.00000000
-5.24362181,2.33275089,0.52311540,0.00000000,1.81537507,0.86373709,0.85060890,0.00000000
-5.23761881,2.32113202,0.53391304,0.00000000,1.79055306,0.86611042,0.83503388,0.00000000
-5.23161581,2.31208819,0.54552370,0.00000000,1.76690831,0.86937807,0.82036521,0.00000000
-5.22561281,2.30591168,0.55786561,0.00000000,1.74490182,0.87361294,0.80682261,0.00000000
-5.21960980,2.30269326,0.57081518,0.00000000,1.72485972,0.87881266,0.79455112,0.00000000
-5.21360680,2.30232400,0.58421222,0.00000000,1.70697369,0.88490113,0.78361854,0.00000000
-5.20760380,2.30450905,0.59786778,0.00000000,1.69130998,0.89173472,0.77401701,0.00000000
-5.20160080,2.30879265,0.61157435,0.00000000,1.67782643,0.89911269,0.76566890,0.00000000
-5.19559780,2.31459317,0.62511793,0.00000000,1.66639615,0.90679153,0.75843633,0.00000000
-5.18959480,2.32124586,0.63829127,0.00000000,1.65683641,0.91450203,0.75213400,0.00000000
-5.18359180,2.32805089,0.65090745,0.00000000,1.64894051,0.92196833,0.74654432,0.00000000
-5.17758879,2.33432349,0.66281307,0.00000000,1.64251054,0.92892758,0.74143397,0.00000000
-5.17158579,2.33944306,0.67390002,0.00000000,1.63738841,0.93514893,0.73657081,0.00000000
-5.16558279,2.34289806,0.68411507,0.00000000,1.63348320,0.94045070,0.73174009,0.00000000
-5.15957979,2.34432368,0.69346654,0.00000000,1.63079241,0.94471446,0.72675893,0.00000000
-5.15357679,2.34352968,0.70202735,0.00000000,1.62941570,0.94789504,0.72148815,0.00000000
-5.14757379,2.34051671,0.70993423,0.00000000,1.62955975,0.95002581,0.71584081,0.00000000
-5.14157079,2.33547959,0.71738269,0.00000000,1.63153370,0.95121869,0.70978687,0.00000000
-5.13556778,2.32879743,0.72461814,0.00000000,1.63573514,0.95165882,0.70335379,0.00000000
-5.12956478,2.32101101,0.73192312,0.00000000,1.64262740,0.95159418,0.69662299,0.00000000
-5.12356178,2.31278870,0.73960164,0.00000000,1.65270928,0.95132058,0.68972268,0.00000000
-5.11755878,2.30488300,0.74796121,0.00000000,1.66647917,0.95116311,0.68281721,0.00000000
-5.11155578,2.29808050,0.75729349,0.00000000,1.68439577,0.95145500,0.67609410,0.00000000
-5.10555278,2.29314830,0.76785502,0.00000000,1.70683794,0.95251527,0.66974930,0.00000000
-5.09954977,2.29078040,0.77984876,0.00000000,1.73406642,0.95462665,0.66397184,0.00000000
-5.09354677,2.29154745,0.79340794,0.00000000,1.76619011,0.95801509,0.65892883,0.00000000
-5.08754377,2.29585321,0.80858314,0.00000000,1.80313927,0.96283219,0.65475184,0.00000000
-5.08154077,2.30390051,0.82533347,0.00000000,1.84464780,0.96914184,0.65152551,0.00000000
-5.07553777,2.31566908,0.84352265,0.00000000,1.89024629,0.97691196,0.64927910,0.00000000
-5.06953477,2.33090677,0.86292029,0.00000000,1.93926650,0.98601179,0.64798167,0.00000000
-5.06353177,2.34913488,0.88320855,0.00000000,1.99085786,0.99621527,0.64754100,0.00000000
-5.05752876,2.36966750,0.90399397,0.00000000,2.04401526,1.00721021,0.64780646,0.00000000
-5.05152576,2.39164375,0.92482384,0.00000000,2.09761707,1.01861282,0.64857560,0.00000000
-5.04552276,2.41407111,0.94520642,0.00000000,2.15047137,1.02998688,0.64960405,0.00000000
-5.03951976,2.43587724,0.96463390,0.00000000,2.20136806,1.04086622,0.65061808,0.00000000
-5.03351676,2.45596727,0.98260680,0.00000000,2.24913396,1.05077955,0.65132907,0.00000000
-5.02751376,2.47328304,0.99865850,0.00000000,2.29268766,1.05927571,0.65144900,0.00000000
-5.02151076,2.48686074,1.01237845,0.00000000,2.33109105,1.06594827,0.65070597,0.00000000
-5.01550775,2.49588346,1.02343280,0.00000000,2.36359442,1.07045764,0.64885891,0.00000000
-5.00950475,2.49972562,1.03158113,0.00000000,2.38967234,1.07254969,0.64571052,0.00000000
-5.00350175,2.49798641,1.03668840,0.00000000,2.40904817,1.07206948,0.64111771,0.00000000
-4.99749875,2.49051058,1.03873133,0.00000000,2.42170558,1.06896951,0.63499908,0.00000000
-4.99149575,2.47739516,1.03779890,0.00000000,2.42788622,1.06331193,0.62733891,0.00000000
-4.98549275,2.45898207,1.03408684,0.00000000,2.42807364,1.05526470,0.61818764,0.00000000
-4.97948974,2.43583711,1.02788656,0.00000000,2.42296422,1.04509187,0.60765888,0.00000000
-4.97348674,2.40871685,1.01956907,0.00000000,2.41342680,1.03313877,0.59592315,0.00000000
-4.96748374,2.37852563,1.00956493,0.00000000,2.40045333,1.01981308,0.58319906,0.00000000
-4.96148074,2.34626544,0.99834142,0.00000000,2.38510336,1.00556285,0.56974232,0.00000000
-4.95547774,2.31298199,0.98637827,0.00000000,2.36844576,0.99085305,0.55583357,0.00000000
-4.94947474,2.27971028,0.97414337,0.00000000,2.35150104,0.97614205,0.54176562,0.00000000
-4.94347174,2.24742325,0.96207001,0.00000000,2.33518760,0.96185954,0.52783115,0.00000000
-4.93746873,2.21698644,0.95053678,0.00000000,2.32027520,0.94838714,0.51431147,0.00000000
-4.93146573,2.18912171,0.93985149,0.00000000,2.30734824,0.93604308,0.50146713,0.00000000
-4.92546273,2.16438187,0.93023984,0.00000000,2.29678091,0.92507164,0.48953085,0.00000000
-4.91945973,2.14313779,0.92183940,0.00000000,2.28872563,0.91563810,0.47870317,0.00000000
-4.91345673,2.12557852,0.91469932,0.00000000,2.28311510,0.90782936,0.46915101,0.00000000
-4.90745373,2.11172412,0.90878542,0.00000000,2.27967773,0.90166010,0.46100906,0.00000000
-4.90145073,2.10145009,0.90399033,0.00000000,2.27796528,0.89708403,0.45438384,0.00000000
-4.89544772,2.09452164,0.90014791,0.00000000,2.27739054,0.89400932,0.44935991,0.00000000
-4.88944472,2.09063525,0.89705084,0.00000000,2.27727283,0.89231728,0.44600790,0.00000000
-4.88344172,2.08946454,0.89447032,0.00000000,2.27688813,0.89188281,0.44439334,0.00000000
-4.87743872,2.09070743,0.89217638,0.00000000,2.27552058,0.89259545,0.44458595,0.00000000
-4.87143572,2.09413107,0.88995767,0.00000000,2.27251227,0.89437932,0.44666824,0.00000000
-4.86543272,2.09961162,0.88763931,0.00000000,2.26730809,0.89721079,0.45074287,0.00000000
-4.85942971,2.10716584,0.88509778,0.00000000,2.25949295,0.90113255,0.45693813,0.00000000
-4.85342671,2.11697240,0.88227192,0.00000000,2.24881920,0.90626304,0.46541077,0.00000000
-4.84742371,2.12938102,0.87916940,0.00000000,2.23522281,0.91280046,0.47634590,0.00000000
-4.84142071,2.14490865,0.87586838,0.00000000,2.21882738,0.92102109,0.48995364,0.00000000
-4.83541771,2.16422245,0.87251433,0.00000000,2.19993619,0.93127159,0.50646252,0.00000000
-4.82941471,2.18811026,0.86931226,0.00000000,2.17901295,0.94395573,0.52610964,0.00000000
-4.82341171,2.21743991,0.86651509,0.00000000,2.15665275,0.95951614,0.54912802,0.00000000
-4.81740870,2.25310957,0.86440886,0.00000000,2.13354532,0.97841189,0.57573159,0.00000000
-4.81140570,2.29599156,0.86329591,0.00000000,2.11043292,1.00109308,0.60609859,0.00000000
-4.80540270,2.34687297,0.86347698,0.00000000,2.08806587,1.02797393,0.64035398,0.00000000
-4.79939970,2.40639597,0.86523361,0.00000000,2.06715820,1.05940556,0.67855206,0.00000000
-4.79339670,2.47500155,0.86881172,0.00000000,2.04834641,1.09565018,0.72065993,0.00000000
-4.78739370,2.55287953,0.87440757,0.00000000,2.03215361,1.13685800,0.76654300,0.00000000
-4.78139070,2.63992793,0.88215672,0.00000000,2.01896103,1.18304813,0.81595335,0.00000000
-4.77538769,2.73572406,0.89212668,0.00000000,2.00898846,1.23409470,0.86852177,0.00000000
-4.76938469,2.83950921,0.90431354,0.00000000,2.00228437,1.28971889,0.92375418,0.00000000
-4.76338169,2.95018798,0.91864269,0.00000000,1.99872605,1.34948747,0.98103295,0.00000000
-4.75737869,3.06634289,0.93497320,0.00000000,1.99802918,1.41281808,1.03962347,0.00000000
-4.75137569,3.18626362,0.95310574,0.00000000,1.99976607,1.47899097,1.09868594,0.00000000
-4.74537269,3.30799012,0.97279298,0.00000000,2.00339102,1.54716683,1.15729226,0.00000000
-4.73936968,3.42936750,0.99375198,0.00000000,2.00827093,1.61640989,1.21444762,0.00000000
-4.73336668,3.54811064,1.01567747,0.00000000,2.01371931,1.68571517,1.26911608,0.00000000
-4.72736368,3.66187545,1.03825521,0.00000000,2.01903140,1.75403870,1.32024924,0.00000000
-4.72136068,3.76833387,1.06117452,0.00000000,2.02351850,1.82032927,1.36681697,0.00000000
-4.71535768,3.86524912,1.08413921,0.00000000,2.02653958,1.88356030,1.40783890,0.00000000
-4.70935468,3.95054821,1.10687649,0.00000000,2.02752865,1.94276041,1.44241560,0.00000000
-4.70335168,4.02238842,1.12914319,0.00000000,2.02601673,1.99704141,1.46975780,0.00000000
-4.69734867,4.07921513,1.15072946,0.00000000,2.02164766,2.04562262,1.48921275,0.00000000
-4.69134567,4.11980888,1.17145983,0.00000000,2.01418749,2.08785059,1.50028635,0.00000000
-4.68534267,4.14331980,1.19119197,0.00000000,2.00352769,2.12321365,1.50266014,0.00000000
-4.67933967,4.14928859,1.20981363,0.00000000,1.98968248,2.15135104,1.49620251,0.00000000
-4.67333667,4.13765370,1.22723836,0.00000000,1.97278146,2.17205655,1.48097356,0.00000000
-4.66733367,4.10874494,1.24340069,0.00000000,1.95305836,2.18527700,1.45722342,0.00000000
-4.66133067,4.06326462,1.25825140,0.00000000,1.93083724,2.19110614,1.42538428,0.00000000
-4.65532766,4.00225766,1.27175360,0.00000000,1.90651732,2.18977457,1.38605651,0.00000000
-4.64932466,3.92707247,1.28388003,0.00000000,1.88055765,2.18163663,1.33998943,0.00000000
-4.64332166,3.83931490,1.29461200,0.00000000,1.85346251,2.16715515,1.28805789,0.00000000
-4.63731866,3.74079744,1.30394017,0.00000000,1.82576827,2.14688487,1.23123548,0.00000000
-4.63131566,3.63348603,1.31186698,0.00000000,1.79803234,2.12145547,1.17056574,0.00000000
-4.62531266,3.51944657,1.31841064,0.00000000,1.77082418,2.09155479,1.10713250,0.00000000
-4.61930965,3.40079300,1.32361016,0.00000000,1.74471844,2.05791279,1.04203053,0.00000000
-4.61330665,3.27963865,1.32753076,0.00000000,1.72028970,2.02128671,0.97633764,0.00000000
-4.60730365,3.15805176,1.33026925,0.00000000,1.69810851,1.98244736,0.91108914,0.00000000
-4.60130065,3.03801629,1.33195832,0.00000000,1.67873781,1.94216684,0.84725537,0.00000000
-4.59529765,2.92139810,1.33276939,0.00000000,1.66272929,1.90120730,0.78572290,0.00000000
-4.58929465,2.80991675,1.33291328,0.00000000,1.65061883,1.86031077,0.72727975,0.00000000
-4.58329165,2.70512267,1.33263832,0.00000000,1.64292059,1.82018965,0.67260451,0.00000000
-4.57728864,2.60837924,1.33222574,0.00000000,1.64011939,1.78151772,0.62225961,0.00000000
-4.57128564,2.52084938,1.33198227,0.00000000,1.64266121,1.74492148,0.57668808,0.00000000
-4.56528264,2.44348601,1.33223030,0.00000000,1.65094200,1.71097175,0.53621370,0.00000000
-4.55927964,2.37702595,1.33329586,0.00000000,1.66529500,1.68017554,0.50104393,0.00000000
-4.55327664,2.32198691,1.33549528,0.00000000,1.68597734,1.65296831,0.47127503,0.00000000
-4.54727364,2.27866721,1.33912117,0.00000000,1.71315651,1.62970697,0.44689902,0.00000000
-4.54127064,2.24714823,1.34442851,0.00000000,1.74689769,1.61066374,0.42781184,0.00000000
-4.53526763,2.22729943,1.35162188,0.00000000,1.78715270,1.59602147,0.41382235,0.00000000
-4.52926463,2.21878623,1.36084445,0.00000000,1.83375161,1.58587059,0.40466182,0.00000000
-4.52326163,2.22108063,1.37216948,0.00000000,1.88639764,1.58020806,0.39999371,0.00000000
-4.51725863,2.23347494,1.38559484,0.00000000,1.94466598,1.57893865,0.39942348,0.00000000
-4.51125563,2.25509849,1.40104087,0.00000000,2.00800695,1.58187856,0.40250844,0.00000000
-4.50525263,2.28493741,1.41835158,0.00000000,2.07575352,1.58876132,0.40876752,0.00000000
-4.49924962,2.32185717,1.43729912,0.00000000,2.14713318,1.59924601,0.41769106,0.00000000
-4.49324662,2.36462767,1.45759119,0.00000000,2.22128360,1.61292726,0.42875057,0.00000000
-4.48724362,2.41195026,1.47888080,0.00000000,2.29727163,1.62934679,0.44140851,0.00000000
-4.48124062,2.46248611,1.50077783,0.00000000,2.37411472,1.64800584,0.45512808,0.00000000
-4.47523762,2.51488513,1.52286165,0.00000000,2.45080398,1.66837809,0.46938288,0.00000000
-4.46923462,2.56781459,1.54469412,0.00000000,2.52632777,1.68992241,0.48366650,0.00000000
-4.46323162,2.61998658,1.56583228,0.00000000,2.59969509,1.71209492,0.49750168,0.00000000
-4.45722861,2.67018357,1.58584016,0.00000000,2.66995765,1.73436009,0.51044906,0.00000000
-4.45122561,2.71728111,1.60429941,0.00000000,2.73623008,1.75620033,0.52211503,0.00000000
-4.44522261,2.76026725,1.62081813,0.00000000,2.79770754,1.77712399,0.53215865,0.00000000
-4.43921961,2.79825807,1.63503817,0.00000000,2.85368030,1.79667183,0.54029734,0.00000000
-4.43321661,2.83050911,1.64664054,0.00000000,2.90354510,1.81442170,0.54631095,0.00000000
-4.42721361,2.85642246,1.65534927,0.00000000,2.94681301,1.82999185,0.55004431,0.00000000
-4.42121061,2.87554964,1.66093377,0.00000000,2.98311395,1.84304304,0.55140783,0.00000000
-4.41520760,2.88759046,1.66321010,0.00000000,3.01219793,1.85327957,0.55037638,0.00000000
-4.40920460,2.89238809,1.66204125,0.00000000,3.03393318,1.86044967,0.54698621,0.00000000
-4.40320160,2.88992092,1.65733677,0.00000000,3.04830139,1.86434537,0.54133026,0.00000000
-4.39719860,2.88029146,1.64905193,0.00000000,3.05539049,1.86480208,0.53355181,0.00000000
-4.39119560,2.86371301,1.63718651,0.00000000,3.05538505,1.86169797,0.52383695,0.00000000
-4.38519260,2.84049454,1.62178329,0.00000000,3.04855473,1.85495321,0.51240596,0.00000000
-4.37918959,2.81102430,1.60292625,0.00000000,3.03524112,1.84452910,0.49950416,0.00000000
-4.37318659,2.77575273,1.58073837,0.00000000,3.01584322,1.83042688,0.48539242,0.00000000
-4.36718359,2.73517521,1.55537903,0.00000000,2.99080214,1.81268630,0.47033779,0.00000000
-4.36118059,2.68981509,1.52704084,0.00000000,2.96058534,1.79138375,0.45460465,0.00000000
-4.35517759,2.64020761,1.49594590,0.00000000,2.92567101,1.76662994,0.43844654,0.00000000
-4.34917459,2.58688514,1.46234153,0.00000000,2.88653325,1.73856707,0.42209920,0.00000000
-4.34317159,2.53036417,1.42649539,0.00000000,2.84362869,1.70736563,0.40577472,0.00000000
-4.33716858,2.47113470,1.38869038,0.00000000,2.79738516,1.67322085,0.38965731,0.00000000
-4.33116558,2.40965227,1.34921933,0.00000000,2.74819338,1.63634914,0.37390043,0.00000000
-4.32516258,2.34633301,1.30837987,0.00000000,2.69640190,1.59698461,0.35862558,0.00000000
-4.31915958,2.28155214,1.26646986,0.00000000,2.64231633,1.55537611,0.34392252,0.00000000
-4.31315658,2.21564586,1.22378357,0.00000000,2.58620272,1.51178498,0.32985092,0.00000000
-4.30715358,2.14891676,1.18060913,0.00000000,2.52829568,1.46648384,0.31644323,0.00000000
