energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.19659830,3.04807886,0.41442510,0.13812198,0.08051990,0.02564380,0.80145901,2.08886400,0.72998994,0.00000000
-3.19059530,2.93542354,0.43648776,0.14388604,0.07963863,0.02535223,0.79163894,1.95773507,0.74008327,0.00000000
-3.18459230,2.84700433,0.46223633,0.15116033,0.07869205,0.02572406,0.78630254,1.84393425,0.75405512,0.00000000
-3.17858929,2.78310353,0.49180266,0.16005244,0.07774363,0.02676546,0.78569879,1.74738362,0.77211180,0.00000000
-3.17258629,2.74390806,0.52530810,0.17066156,0.07686757,0.02848175,0.79009823,1.66791534,0.79446987,0.00000000
-3.16658329,2.72949680,0.56285652,0.18307543,0.07614721,0.03087688,0.79978234,1.60527282,0.82134688,0.00000000
-3.16058029,2.73982084,0.60452627,0.19736679,0.07567303,0.03395270,0.81502926,1.55910798,0.85294982,0.00000000
-3.15457729,2.77467767,0.65036122,0.21358934,0.07554014,0.03770788,0.83609646,1.52897521,0.88946165,0.00000000
-3.14857429,2.83368081,0.70036120,0.23177342,0.07584553,0.04213666,0.86320109,1.51432283,0.93102652,0.00000000
-3.14257129,2.91622642,0.75447209,0.25192144,0.07668486,0.04722739,0.89649897,1.51448286,0.97773399,0.00000000
-3.13656828,3.02145909,0.81257601,0.27400333,0.07814918,0.05296110,0.93606310,1.52866033,1.02960310,0.00000000
-3.13056528,3.14823869,0.87448181,0.29795210,0.08032141,0.05930997,0.98186285,1.55592320,1.08656668,0.00000000
-3.12456228,3.29511074,0.93991649,0.32365987,0.08327291,0.06623590,1.03374488,1.59519407,1.14845672,0.00000000
-3.11855928,3.46028238,1.00851781,0.35097448,0.08706004,0.07368936,1.09141679,1.64524498,1.21499146,0.00000000
-3.11255628,3.64160633,1.07982867,0.37969708,0.09172104,0.08160841,1.15443459,1.70469612,1.28576476,0.00000000
-3.10655328,3.83657473,1.15329365,0.40958088,0.09727312,0.08991819,1.22219480,1.77201962,1.36023857,0.00000000
-3.10055028,4.04232463,1.22825825,0.44033125,0.10371014,0.09853079,1.29393203,1.84554898,1.43773901,0.00000000
-3.09454727,4.25565664,1.30397114,0.47160753,0.11100073,0.10734569,1.36872251,1.92349461,1.51745668,0.00000000
-3.08854427,4.47306742,1.37958988,0.50302651,0.11908723,0.11625071,1.44549385,2.00396581,1.59845163,0.00000000
-3.08254127,4.69079658,1.45419029,0.53416776,0.12788528,0.12512357,1.52304138,2.08499879,1.67966329,0.00000000
-3.07653827,4.90488745,1.52677965,0.56458085,0.13728438,0.13383395,1.60005049,2.16459039,1.75992560,0.00000000
-3.07053527,5.11126085,1.59631368,0.59379424,0.14714926,0.14224614,1.67512479,2.24073665,1.83798722,0.00000000
-3.06453227,5.30580012,1.66171712,0.62132578,0.15732230,0.15022205,1.74681922,2.31147507,1.91253655,0.00000000
-3.05852926,5.48444496,1.72190745,0.64669445,0.16762669,0.15762467,1.81367704,2.37492905,1.98223115,0.00000000
-3.05252626,5.64329110,1.77582115,0.66943302,0.17787061,0.16432164,1.87426947,2.42935298,2.04573066,0.00000000
-3.04652326,5.77869214,1.82244182,0.68910115,0.18785206,0.17018901,1.92723650,2.47317618,2.10173229,0.00000000
-3.04052026,5.88735988,1.86082899,0.70529845,0.19736430,0.17511483,1.97132738,2.50504377,2.14900767,0.00000000
-3.03451726,5.96645878,1.89014664,0.71767690,0.20620178,0.17900262,2.00543896,2.52385273,2.18643967,0.00000000
-3.02851426,6.01369066,1.90969023,0.72595224,0.21416617,0.18177437,2.02865050,2.52878153,2.21305767,0.00000000
-3.02251126,6.02736569,1.91891108,0.72991359,0.22107251,0.18337308,2.04025320,2.51931184,2.22806989,0.00000000
-3.01650825,6.00645647,1.91743677,0.72943106,0.22675496,0.18376463,2.03977343,2.49524131,2.23089106,0.00000000
-3.01050525,5.95063224,1.90508675,0.72446074,0.23107213,0.18293896,2.02698831,2.45668667,2.22116445,0.00000000
-3.00450225,5.86027163,1.88188217,0.71504710,0.23391160,0.18091045,2.00193318,2.40407685,2.19877682,0.00000000
-2.99849925,5.73645288,1.84804939,0.70132230,0.23519354,0.17771750,1.96490043,2.33813651,2.16386569,0.00000000
-2.99249625,5.58092168,1.80401670,0.68350273,0.23487319,0.17342129,1.91642988,2.25986030,2.11681832,0.00000000
-2.98649325,5.39603791,1.75040457,0.66188271,0.23294212,0.16810392,1.85729103,2.17047929,2.05826244,0.00000000
-2.98049025,5.18470333,1.68800930,0.63682562,0.22942826,0.16186576,1.78845807,2.07142066,1.98904892,0.00000000
-2.97448724,4.95027332,1.61778113,0.60875300,0.22439455,0.15482244,1.71107880,1.96426263,1.91022717,0.00000000
-2.96848424,4.69645641,1.54079740,0.57813191,0.21793649,0.14710132,1.62643882,1.85068637,1.82301420,0.00000000
-2.96248124,4.42720587,1.45823207,0.54546119,0.21017857,0.13883783,1.53592254,1.73242684,1.72875888,0.00000000
-2.95647824,4.14660787,1.37132277,0.51125722,0.20126974,0.13017172,1.44097288,1.61122472,1.62890272,0.00000000
-2.95047524,3.85877068,1.28133686,0.47603974,0.19137831,0.12124340,1.34305110,1.48878094,1.52493907,0.00000000
-2.94447224,3.56771935,1.18953785,0.44031825,0.18068625,0.11219050,1.24359858,1.36671573,1.41837223,0.00000000
-2.93846923,3.27729956,1.09715343,0.40457958,0.16938339,0.10314487,1.14400188,1.24653329,1.31067840,0.00000000
-2.93246623,2.99109407,1.00534647,0.36927704,0.15766162,0.09422999,1.04556241,1.12959314,1.20326967,0.00000000
-2.92646323,2.71235408,0.91518978,0.33482139,0.14570939,0.08555897,0.94947148,1.01708879,1.09746256,0.00000000
-2.92046023,2.44394731,0.82764554,0.30157396,0.13370670,0.07723309,0.85679157,0.91003389,0.99445202,0.00000000
-2.91445723,2.18832334,0.74354985,0.26984202,0.12182074,0.06934111,0.76844400,0.80925582,0.89529152,0.00000000
-2.90845423,1.94749634,0.66360259,0.23987625,0.11020235,0.06195896,0.68520299,0.71539617,0.80087965,0.00000000
-2.90245123,1.72304415,0.58836263,0.21187043,0.09898328,0.05515021,0.60769588,0.62891744,0.71195324,0.00000000
-2.89644822,1.51612225,0.51824797,0.18596300,0.08827445,0.04896692,0.53640892,0.55011501,0.62908665,0.00000000
-2.89044522,1.32749033,0.45354055,0.16224023,0.07816502,0.04345092,0.47169785,0.47913334,0.55269670,0.00000000
-2.88444222,1.15754934,0.39439484,0.14074077,0.06872231,0.03863546,0.41380232,0.41598507,0.48305251,0.00000000
-2.87843922,1.00638584,0.34084968,0.12146124,0.05999250,0.03454702,0.36286324,0.36057203,0.42028929,0.00000000
-2.87243622,0.87382126,0.29284235,0.10436243,0.05200189,0.03120726,0.31894188,0.31270693,0.36442498,0.00000000
-2.86643322,0.75946317,0.25022422,0.08937584,0.04475877,0.02863500,0.28203966,0.27213475,0.31537894,0.00000000
-2.86043022,0.66275607,0.21277714,0.07641025,0.03825554,0.02684797,0.25211767,0.23855277,0.27299129,0.00000000
-2.85442721,0.58302959,0.18022971,0.06535802,0.03247117,0.02586453,0.22911499,0.21162881,0.23704232,0.00000000
-2.84842421,0.51954212,0.15227308,0.05610098,0.02737369,0.02570493,0.21296490,0.19101687,0.20727083,0.00000000
-2.84242121,0.47151873,0.12857547,0.04851559,0.02292268,0.02639230,0.20360846,0.17636994,0.18339084,0.00000000
-2.83641821,0.43818208,0.10879523,0.04247740,0.01907172,0.02795326,0.20100476,0.16734978,0.16510614,0.00000000
-2.83041521,0.41877617,0.09259214,0.03786464,0.01577056,0.03041795,0.20513759,0.16363379,0.15212208,0.00000000
-2.82441221,0.41258259,0.07963670,0.03456103,0.01296712,0.03381969,0.21601832,0.16491895,0.14415466,0.00000000
-2.81840920,0.41892970,0.06961755,0.03245766,0.01060918,0.03819413,0.23368493,0.17092341,0.14093663,0.00000000
-2.81240620,0.43719537,0.06224695,0.03145421,0.00864583,0.04357797,0.25819732,0.18138589,0.14222076,0.00000000
-2.80640320,0.46680418,0.05726454,0.03145944,0.00702854,0.05000726,0.28962918,0.19606366,0.14778042,0.00000000
-2.80040020,0.50722022,0.05443946,0.03239110,0.00571205,0.05751535,0.32805690,0.21472937,0.15740793,0.00000000
-2.79439720,0.55793674,0.05357123,0.03417540,0.00465495,0.06613061,0.37354606,0.23716765,0.17091077,0.00000000
-2.78839420,0.61846408,0.05448947,0.03674622,0.00382005,0.07587400,0.42613616,0.26317165,0.18810651,0.00000000
-2.78239120,0.68831710,0.05705279,0.04004401,0.00317456,0.08675657,0.48582443,0.29254038,0.20881655,0.00000000
-2.77638819,0.76700340,0.06114708,0.04401471,0.00269012,0.09877703,0.55254953,0.32507696,0.23285950,0.00000000
-2.77038519,0.85401357,0.06668338,0.04860870,0.00234271,0.11191963,0.62617615,0.36058830,0.26004455,0.00000000
-2.76438219,0.94881419,0.07359551,0.05377982,0.00211245,0.12615224,0.70648117,0.39888624,0.29016538,0.00000000
-2.75837919,1.05084438,0.08183767,0.05948463,0.00198342,0.14142498,0.79314254,0.43979028,0.32299502,0.00000000
-2.75237619,1.15951623,0.09138194,0.06568198,0.00194332,0.15766943,0.88573140,0.48313165,0.35828210,0.00000000
-2.74637319,1.27421917,0.10221595,0.07233279,0.00198318,0.17479833,0.98370823,0.52875848,0.39574872,0.00000000
-2.74037019,1.39432790,0.11434054,0.07940012,0.00209709,0.19270617,1.08642337,0.57654165,0.43509023,0.00000000
-2.73436718,1.51921344,0.12776751,0.08684960,0.00228182,0.21127030,1.19312226,0.62638070,0.47597684,0.00000000
-2.72836418,1.64825634,0.14251735,0.09464995,0.00253658,0.23035283,1.30295534,0.67820914,0.51805729,0.00000000
-2.72236118,1.78086080,0.15861694,0.10277381,0.00286263,0.24980308,1.41499232,0.73199852,0.56096417,0.00000000
-2.71635818,1.91646867,0.17609699,0.11119849,0.00326302,0.26946058,1.52824038,0.78776051,0.60432080,0.00000000
-2.71035518,2.05457182,0.19498942,0.11990685,0.00374222,0.28915844,1.64166545,0.84554636,0.64774927,0.00000000
-2.70435218,2.19472148,0.21532426,0.12888797,0.00430579,0.30872691,1.75421565,0.90544322,0.69087915,0.00000000
-2.69834917,2.33653363,0.23712633,0.13813764,0.00496001,0.32799711,1.86484579,0.96756704,0.73335645,0.00000000
-2.69234617,2.47968918,0.26041154,0.14765858,0.00571152,0.34680444,1.97254167,1.03205184,0.77485225,0.00000000
-2.68634317,2.62392854,0.28518287,0.15746020,0.00656691,0.36499190,2.07634299,1.09903548,0.81507049,0.00000000
-2.68034017,2.76904029,0.31142609,0.16755806,0.00753229,0.38241284,2.17536371,1.16864249,0.85375446,0.00000000
-2.67433717,2.91484418,0.33910551,0.17797276,0.00861291,0.39893316,2.26880898,1.24096442,0.89069159,0.00000000
-2.66833417,3.06116924,0.36815966,0.18872845,0.00981270,0.41443293,2.35598766,1.31603886,0.92571617,0.00000000
-2.66233117,3.20782817,0.39849742,0.19985089,0.01113387,0.42880728,2.43632029,1.39382818,0.95870998,0.00000000
-2.65632816,3.35458959,0.42999464,0.21136521,0.01257659,0.44196666,2.50934199,1.47419926,0.98960062,0.00000000
-2.65032516,3.50114999,0.46249162,0.22329343,0.01413861,0.45383653,2.57470073,1.55690580,1.01835778,0.00000000
-2.64432216,3.64710767,0.49579168,0.23565180,0.01581503,0.46435655,2.63215148,1.64157428,1.04498768,0.00000000
-2.63831916,3.79194052,0.52966106,0.24844825,0.01759817,0.47347947,2.68154676,1.72769516,1.06952600,0.00000000
-2.63231616,3.93498997,0.56383032,0.26168000,0.01947749,0.48116982,2.72282497,1.81462005,1.09202987,0.00000000
-2.62631316,4.07545255,0.59799742,0.27533145,0.02143964,0.48740259,2.75599728,1.90156595,1.11256941,0.00000000
-2.62031016,4.21238070,0.63183238,0.28937261,0.02346869,0.49216215,2.78113444,1.98762657,1.13121937,0.00000000
-2.61430715,4.34469338,0.66498364,0.30375810,0.02554643,0.49544136,2.79835460,2.07179107,1.14805151,0.00000000
-2.60830415,4.47119674,0.69708586,0.31842683,0.02765282,0.49724112,2.80781302,2.15296944,1.16312808,0.00000000
-2.60230115,4.59061430,0.72776886,0.33330238,0.02976656,0.49757038,2.80969437,2.23002381,1.17649701,0.00000000
-2.59629815,4.70162555,0.75666752,0.34829423,0.03186576,0.49644651,2.80420815,2.30180426,1.18818885,0.00000000
-2.59029515,4.80291093,0.78343199,0.36329961,0.03392865,0.49389613,2.79158719,2.36718756,1.19821586,0.00000000
-2.58429215,4.89320125,0.80773806,0.37820608,0.03593438,0.48995618,2.77208912,2.42511683,1.20657305,0.00000000
-2.57828914,4.97132846,0.82929683,0.39289456,0.03786376,0.48467507,2.74600014,2.47464033,1.21324124,0.00000000
-2.57228614,5.03627529,0.84786360,0.40724292,0.03970007,0.47811388,2.71364041,2.51494705,1.21819168,0.00000000
-2.56628314,5.08722065,0.86324520,0.42112961,0.04142970,0.47034724,2.67537011,2.54539755,1.22139199,0.00000000
-2.56028014,5.12357834,0.87530568,0.43443751,0.04304274,0.46146382,2.63159512,2.56554813,1.22281296,0.00000000
-2.55427714,5.14502661,0.88396994,0.44705762,0.04453346,0.45156633,2.58277133,2.57516720,1.22243573,0.00000000
-2.54827414,5.15152716,0.88922517,0.45889245,0.04590063,0.44077074,2.52940668,2.57424299,1.22025878,0.00000000
-2.54227114,5.14333218,0.89112018,0.46985901,0.04714762,0.42920480,2.47206042,2.56298225,1.21630449,0.00000000
-2.53626813,5.12097945,0.88976256,0.47989124,0.04828245,0.41700588,2.41133887,2.54180007,1.21062465,0.00000000
-2.53026513,5.08527572,0.88531401,0.48894182,0.04931754,0.40431802,2.34788800,2.51130159,1.20330477,0.00000000
-2.52426213,5.03726959,0.87798409,0.49698333,0.05026947,0.39128847,2.28238262,2.47225665,1.19446687,0.00000000
-2.51825913,4.97821567,0.86802284,0.50400863,0.05115844,0.37806383,2.21551310,2.42556896,1.18427080,0.00000000
-2.51225613,4.90953212,0.85571257,0.51003069,0.05200778,0.36478600,2.14797006,2.37224149,1.17291387,0.00000000
-2.50625313,4.83275431,0.84135938,0.51508174,0.05284328,0.35158820,2.08042816,2.31334016,1.16062911,0.00000000
-2.50025013,4.74948703,0.82528484,0.51921191,0.05369254,0.33859123,2.01353007,2.24995755,1.14768204,0.00000000
-2.49424712,4.66135810,0.80781805,0.52248738,0.05458423,0.32590034,1.94787147,2.18317881,1.13436641,0.00000000
-2.48824412,4.56997543,0.78928856,0.52498834,0.05554742,0.31360279,1.88398829,2.11405113,1.12099895,0.00000000
-2.48224112,4.47688987,0.77002019,0.52680650,0.05661090,0.30176630,1.82234684,2.04355825,1.10791344,0.00000000
-2.47623812,4.38356482,0.75032602,0.52804268,0.05780250,0.29043853,1.76333743,1.97260099,1.09545423,0.00000000
-2.47023512,4.29135397,0.73050446,0.52880413,0.05914847,0.27964761,1.70727187,1.90198422,1.08396951,0.00000000
-2.46423212,4.20148690,0.71083626,0.52920197,0.06067286,0.26940363,1.65438465,1.83241046,1.07380431,0.00000000
-2.45822911,4.11506260,0.69158248,0.52934861,0.06239690,0.25970115,1.60483778,1.76447974,1.06529350,0.00000000
-2.45222611,4.03304972,0.67298309,0.52935521,0.06433847,0.25052238,1.55872853,1.69869504,1.05875473,0.00000000
-2.44622311,3.95629245,0.65525601,0.52932927,0.06651143,0.24184104,1.51609943,1.63547227,1.05448140,0.00000000
-2.44022011,3.88552035,0.63859632,0.52937218,0.06892504,0.23362648,1.47694964,1.57515367,1.05273576,0.00000000
-2.43421711,3.82136028,0.62317556,0.52957691,0.07158339,0.22584791,1.44124674,1.51802313,1.05374214,0.00000000
-2.42821411,3.76434901,0.60914085,0.53002582,0.07448471,0.21847852,1.40893807,1.46432217,1.05768035,0.00000000
-2.42221111,3.71494449,0.59661378,0.53078848,0.07762087,0.21149905,1.37996065,1.41426526,1.06467950,0.00000000
-2.41620810,3.67353494,0.58568910,0.53191967,0.08097682,0.20490087,1.35424920,1.36805323,1.07481228,0.00000000
-2.41020510,3.64044434,0.57643327,0.53345762,0.08453019,0.19868815,1.33174166,1.32588395,1.08808998,0.00000000
-2.40420210,3.61593412,0.56888295,0.53542247,0.08825101,0.19287913,1.31238196,1.28795938,1.10445842,0.00000000
-2.39819910,3.60020073,0.56304362,0.53781510,0.09210162,0.18750635,1.29612010,1.25448882,1.12379520,0.00000000
-2.39219610,3.59336955,0.55888871,0.54061645,0.09603689,0.18261586,1.28290974,1.22568802,1.14590840,0.00000000
-2.38619310,3.59548560,0.55635920,0.54378730,0.10000461,0.17826545,1.27270358,1.20177450,1.17053708,0.00000000
-2.38019010,3.60650220,0.55536411,0.54726877,0.10394633,0.17452201,1.26544735,1.18295934,1.19735373,0.00000000
-2.37418709,3.62626868,0.55578204,0.55098349,0.10779844,0.17145810,1.26107276,1.16943615,1.22596892,0.00000000
-2.36818409,3.65451831,0.55746375,0.55483739,0.11149361,0.16914797,1.25949035,1.16136806,1.25593806,0.00000000
-2.36218109,3.69085783,0.56023595,0.55872233,0.11496256,0.16766327,1.26058286,1.15887352,1.28677030,0.00000000
-2.35617809,3.73475967,0.56390620,0.56251930,0.11813605,0.16706864,1.26419963,1.16201199,1.31793942,0.00000000
-2.35017509,3.78555789,0.56826877,0.56610220,0.12094706,0.16741733,1.27015276,1.17077039,1.34889627,0.00000000
-2.34417209,3.84244860,0.57311125,0.56934209,0.12333311,0.16874726,1.27821526,1.18505124,1.37908258,0.00000000
-2.33816908,3.90449545,0.57822166,0.57211165,0.12523850,0.17107760,1.28812149,1.20466345,1.40794550,0.00000000
-2.33216608,3.97064032,0.58339567,0.57428981,0.12661651,0.17440606,1.29957000,1.22931617,1.43495232,0.00000000
-2.32616308,4.03971943,0.58844353,0.57576623,0.12743137,0.17870711,1.31222861,1.25861655,1.45960498,0.00000000
-2.32016008,4.11048439,0.59319650,0.57644551,0.12765979,0.18393118,1.32574165,1.29207156,1.48145360,0.00000000
-2.31415708,4.18162798,0.59751224,0.57625102,0.12729225,0.19000489,1.33973900,1.32909408,1.50010873,0.00000000
-2.30815408,4.25181383,0.60127903,0.57512807,0.12633361,0.19683240,1.35384651,1.36901335,1.51525170,0.00000000
-2.30215108,4.31970943,0.60441852,0.57304651,0.12480336,0.20429782,1.36769739,1.41108939,1.52664288,0.00000000
-2.29614807,4.38402148,0.60688690,0.57000254,0.12273511,0.21226845,1.38094414,1.45453112,1.53412766,0.00000000
-2.29014507,4.44353259,0.60867452,0.56601986,0.12017574,0.22059905,1.39327049,1.49851750,1.53763985,0.00000000
-2.28414207,4.49713840,0.60980388,0.56115014,0.11718390,0.22913660,1.40440287,1.54222103,1.53720286,0.00000000
-2.27813907,4.54388399,0.61032638,0.55547283,0.11382811,0.23772563,1.41412111,1.58483269,1.53292847,0.00000000
-2.27213607,4.58299827,0.61031784,0.54909447,0.11018457,0.24621375,1.42226784,1.62558739,1.52501363,0.00000000
-2.26613307,4.61392546,0.60987324,0.54214755,0.10633465,0.25445721,1.42875637,1.66378882,1.51373546,0.00000000
-2.26013007,4.63635212,0.60910095,0.53478902,0.10236232,0.26232625,1.43357665,1.69883279,1.49944473,0.00000000
-2.25412706,4.65022873,0.60811689,0.52719846,0.09835155,0.26970986,1.43679920,1.73022786,1.48255823,0.00000000
-2.24812406,4.65578461,0.60703882,0.51957601,0.09438385,0.27652003,1.43857666,1.75761240,1.46355017,0.00000000
-2.24212106,4.65353486,0.60598123,0.51213997,0.09053595,0.28269494,1.43914285,1.78076721,1.44294286,0.00000000
-2.23611806,4.64427868,0.60505090,0.50512419,0.08687789,0.28820120,1.43880935,1.79962290,1.42129686,0.00000000
-2.23011506,4.62908792,0.60434350,0.49877491,0.08347140,0.29303489,1.43795927,1.81426164,1.39920070,0.00000000
-2.22411206,4.60928552,0.60394115,0.49334725,0.08036865,0.29722135,1.43703843,1.82491290,1.37726014,0.00000000
-2.21810905,4.58641360,0.60391104,0.48910106,0.07761154,0.30081377,1.43654381,1.83194314,1.35608699,0.00000000
-2.21210605,4.56219129,0.60430499,0.48629604,0.07523124,0.30389042,1.43700950,1.83583970,1.33628749,0.00000000
-2.20610305,4.53846300,0.60515979,0.48518619,0.07324822,0.30655093,1.43899024,1.83718930,1.31845016,0.00000000
-2.20010005,4.51713808,0.60649813,0.48601348,0.07167259,0.30891138,1.44304288,1.83665198,1.30313313,0.00000000
-2.19409705,4.50012363,0.60832987,0.48900069,0.07050469,0.31109868,1.44970614,1.83493133,1.29085103,0.00000000
-2.18809405,4.48925229,0.61065339,0.49434381,0.06973589,0.31324435,1.45947907,1.83274219,1.28206146,0.00000000
-2.18209105,4.48620762,0.61345669,0.50220379,0.06934959,0.31547787,1.47279900,1.83077727,1.27715143,0.00000000
-2.17608804,4.49244985,0.61671818,0.51269837,0.06932221,0.31792003,1.49001945,1.82967388,1.27642393,0.00000000
-2.17008504,4.50914507,0.62040686,0.52589390,0.06962433,0.32067647,1.51138905,1.82998251,1.28008516,0.00000000
-2.16408204,4.53710112,0.62448193,0.54179784,0.07022167,0.32383171,1.53703213,1.83213840,1.28823293,0.00000000
-2.15807904,4.57671333,0.62889170,0.56035233,0.07107614,0.32744395,1.56693209,1.83643779,1.30084677,0.00000000
-2.15207604,4.62792311,0.63357205,0.58142912,0.07214676,0.33154089,1.60091833,1.84301974,1.31778049,0.00000000
-2.14607304,4.69019213,0.63844452,0.60482657,0.07339050,0.33611687,1.63865778,1.85185478,1.33875768,0.00000000
-2.14007004,4.76249404,0.64341423,0.63026880,0.07476304,0.34113126,1.67965165,1.86274092,1.36337094,0.00000000
-2.13406703,4.84332541,0.64836813,0.65740757,0.07621948,0.34650857,1.72323816,1.87530750,1.39108514,0.00000000
-2.12806403,4.93073634,0.65317361,0.68582693,0.07771495,0.35214002,1.76860165,1.88902688,1.42124513,0.00000000
-2.12206103,5.02238059,0.65767808,0.71505072,0.07920523,0.35788672,1.81478822,1.90323374,1.45308820,0.00000000
-2.11605803,5.11558408,0.66170963,0.74455289,0.08064731,0.36358435,1.86072784,1.91715117,1.48576100,0.00000000
-2.11005503,5.20742954,0.66507896,0.77377039,0.08199991,0.36904916,1.90526241,1.92992264,1.51834088,0.00000000
-2.10405203,5.29485444,0.66758297,0.80211824,0.08322409,0.37408505,1.94717917,1.94064843,1.54986095,0.00000000
-2.09804902,5.37475834,0.66900965,0.82900622,0.08428372,0.37849156,1.98524825,1.94842495,1.57933826,0.00000000
-2.09204602,5.44411540,0.66914463,0.85385665,0.08514605,0.38207224,2.01826311,1.95238524,1.60580393,0.00000000
-2.08604302,5.50008725,0.66777880,0.87612244,0.08578222,0.38464329,2.04508234,1.95173876,1.62833434,0.00000000
-2.08004002,5.54013137,0.66471693,0.89530464,0.08616768,0.38604190,2.06467111,1.94580861,1.64608194,0.00000000
-2.07403702,5.56210018,0.65978689,0.91096885,0.08628265,0.38613398,2.07614047,1.93406454,1.65830447,0.00000000
-2.06803402,5.56432645,0.65284880,0.92275957,0.08611242,0.38482099,2.07878291,1.91615015,1.66439138,0.00000000
-2.06203102,5.54569115,0.64380388,0.93041198,0.08564758,0.38204547,2.07210241,1.89190296,1.66388616,0.00000000
-2.05602801,5.50567083,0.63260234,0.93376058,0.08488415,0.37779511,2.05583777,1.86136663,1.65650365,0.00000000
-2.05002501,5.44436239,0.61924981,0.93274428,0.08382354,0.37210507,2.02997804,1.82479464,1.64214152,0.00000000
-2.04402201,5.36248432,0.60381205,0.92740771,0.08247239,0.36505856,1.99476934,1.78264536,1.62088546,0.00000000
-2.03801901,5.26135463,0.58641739,0.91789876,0.08084232,0.35678553,1.95071271,1.73556889,1.59300767,0.00000000
-2.03201601,5.14284652,0.56725695,0.90446250,0.07894949,0.34745972,1.89855307,1.68438631,1.55895896,0.00000000
-2.02601301,5.00932421,0.54658229,0.88743170,0.07681408,0.33729391,1.83925975,1.63006244,1.51935457,0.00000000
-2.02001001,4.86356184,0.52470070,0.86721449,0.07445969,0.32653391,1.77399934,1.57367327,1.47495457,0.00000000
-2.01400700,4.70864926,0.50196812,0.84427978,0.07191260,0.31545126,1.70410206,1.51636975,1.42663950,0.00000000
-2.00800400,4.54788868,0.47878015,0.81914094,0.06920111,0.30433508,1.63102288,1.45933943,1.37538240,0.00000000
-2.00200100,4.38468673,0.45556124,0.79233867,0.06635473,0.29348336,1.55629901,1.40376754,1.32221829,0.00000000
-1.99599800,4.22244598,0.43275267,0.76442353,0.06340348,0.28319393,1.48150526,1.35079916,1.26821228,0.00000000
-1.98999500,4.06446015,0.41079966,0.73593904,0.06037717,0.27375556,1.40820881,1.30150367,1.21442761,0.00000000
-1.98399200,3.91381640,0.39013814,0.70740584,0.05730478,0.26543932,1.33792494,1.25684290,1.16189455,0.00000000
-1.97798899,3.77330799,0.37118156,0.67930750,0.05421388,0.25849051,1.27207511,1.21764371,1.11158124,0.00000000
-1.97198599,3.64535942,0.35430834,0.65207833,0.05113019,0.25312145,1.21194844,1.18457584,1.06436739,0.00000000
-1.96598299,3.53196599,0.33985011,0.62609361,0.04807716,0.24950516,1.15866772,1.15813526,1.02102141,0.00000000
-1.95997999,3.43464866,0.32808143,0.60166228,0.04507573,0.24777020,1.11316069,1.13863334,0.98218159,0.00000000
-1.95397699,3.35442460,0.31921097,0.57902232,0.04214414,0.24799668,1.07613710,1.12619167,0.94834162,0.00000000
-1.94797399,3.29179337,0.31337460,0.55833857,0.03929788,0.25021355,1.04807211,1.12074232,0.91984068,0.00000000
-1.94197099,3.24673807,0.31063051,0.53970307,0.03654969,0.25439721,1.02919603,1.12203321,0.89685812,0.00000000
-1.93596798,3.21874044,0.31095651,0.52313744,0.03390962,0.26047144,1.01949073,1.12963795,0.87941269,0.00000000
-1.92996498,3.20680886,0.31424955,0.50859735,0.03138524,0.26830872,1.01869250,1.14296990,0.86736611,0.00000000
-1.92396198,3.20951772,0.32032754,0.49597850,0.02898179,0.27773279,1.02630127,1.16129968,0.86043078,0.00000000
-1.91795898,3.22505693,0.32893344,0.48512391,0.02670247,0.28852258,1.04159595,1.18377567,0.85818127,0.00000000
-1.91195598,3.25128984,0.33974147,0.47583225,0.02454864,0.30041738,1.06365549,1.20944709,0.86006924,0.00000000
-1.90595298,3.28581826,0.35236543,0.46786673,0.02252016,0.31312315,1.09138527,1.23728898,0.86544139,0.00000000
-1.89994997,3.32605294,0.36636880,0.46096449,0.02061560,0.32631992,1.12354815,1.26622872,0.87355986,0.00000000
-1.89394697,3.36928797,0.38127652,0.45484601,0.01883254,0.33967016,1.15879952,1.29517360,0.88362475,0.00000000
-1.88794397,3.41277746,0.39658803,0.44922442,0.01716782,0.35282784,1.19572553,1.32303887,0.89479805,0.00000000
-1.88194097,3.45381282,0.41179120,0.44381448,0.01561770,0.36544808,1.23288346,1.34877571,0.90622838,0.00000000
-1.87593797,3.48979873,0.42637689,0.43834101,0.01417811,0.37719711,1.26884320,1.37139863,0.91707596,0.00000000
-1.86993497,3.51832616,0.43985345,0.43254656,0.01284478,0.38776212,1.30222857,1.39001152,0.92653709,0.00000000
-1.86393197,3.53724016,0.45176091,0.42619835,0.01161337,0.39686091,1.33175726,1.40383184,0.93386735,0.00000000
-1.85792896,3.54470080,0.46168424,0.41909404,0.01047958,0.40425078,1.35627805,1.41221206,0.93840299,0.00000000
-1.85192596,3.53923512,0.46926524,0.41106658,0.00943920,0.40973650,1.37480406,1.41465771,0.93957964,0.00000000
-1.84592296,3.51977847,0.47421265,0.40198771,0.00848818,0.41317686,1.38654084,1.41084149,0.93694791,0.00000000
-1.83991996,3.48570366,0.47631010,0.39177032,0.00762263,0.41448975,1.39090822,1.40061267,0.93018526,0.00000000
-1.83391696,3.43683686,0.47542161,0.38036946,0.00683886,0.41365531,1.38755531,1.38400139,0.91910372,0.00000000
