energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.57378689,1.70577172,0.05080288,0.22868483,0.98306513,0.19016531,0.08292367,0.44365692,0.58057578,0.00000000
-5.56778389,1.78989827,0.05373777,0.23839915,1.02727916,0.19946384,0.08718556,0.46748707,0.61027948,0.00000000
-5.56178089,1.86771414,0.05665534,0.24679619,1.06655843,0.20806993,0.09128207,0.49020174,0.63810941,0.00000000
-5.55577789,1.93846592,0.05954609,0.25371191,1.10028728,0.21588631,0.09518291,0.51170887,0.66386113,0.00000000
-5.54977489,2.00164502,0.06240852,0.25901174,1.12797944,0.22284121,0.09887162,0.53198883,0.68741689,0.00000000
-5.54377189,2.05701188,0.06524908,0.26259517,1.14929546,0.22889062,0.10234620,0.55110015,0.70875350,0.00000000
-5.53776888,2.10461001,0.06808184,0.26439926,1.16405487,0.23401948,0.10561920,0.56918231,0.72794646,0.00000000
-5.53176588,2.14476822,0.07092781,0.26440082,1.17224251,0.23824160,0.10871721,0.58645477,0.74516981,0.00000000
-5.52576288,2.17809036,0.07381377,0.26261719,1.17400839,0.24159841,0.11167980,0.60321228,0.76069153,0.00000000
-5.51975988,2.20543243,0.07677076,0.25910550,1.16966102,0.24415633,0.11455773,0.61981617,0.77486427,0.00000000
-5.51375688,2.22786747,0.07983225,0.25396059,1.15965439,0.24600303,0.11741063,0.63668191,0.78811166,0.00000000
-5.50775388,2.24663946,0.08303198,0.24731145,1.14456922,0.24724265,0.12030418,0.65426310,0.80091068,0.00000000
-5.50175088,2.26310818,0.08640167,0.23931661,1.12508918,0.24799021,0.12330684,0.67303253,0.81377065,0.00000000
-5.49574787,2.27868724,0.08996862,0.23015850,1.10197343,0.24836548,0.12648638,0.69346092,0.82720975,0.00000000
-5.48974487,2.29477830,0.09375330,0.22003713,1.07602658,0.24848671,0.12990633,0.71599435,0.84173017,0.00000000
-5.48374187,2.31270451,0.09776727,0.20916337,1.04806767,0.24846441,0.13362246,0.74103121,0.85779289,0.00000000
-5.47773887,2.33364648,0.10201115,0.19775221,1.01889969,0.24839567,0.13767964,0.76889980,0.87579356,0.00000000
-5.47173587,2.35858395,0.10647327,0.18601611,0.98928093,0.24835918,0.14210913,0.79983775,0.89604037,0.00000000
-5.46573287,2.38824623,0.11112859,0.17415898,0.95989967,0.24841139,0.14692656,0.83397409,0.91873532,0.00000000
-5.45972986,2.42307380,0.11593842,0.16237074,0.93135320,0.24858389,0.15213069,0.87131518,0.94395981,0.00000000
-5.45372686,2.46319339,0.12085064,0.15082292,0.90413214,0.24888230,0.15770312,0.91173516,0.97166527,0.00000000
-5.44772386,2.50840772,0.12580070,0.13966527,0.87861056,0.24928650,0.16360900,0.95497164,1.00166958,0.00000000
-5.44172086,2.55820059,0.13071316,0.12902347,0.85504221,0.24975253,0.16979868,1.00062701,1.03365951,0.00000000
-5.43571786,2.61175737,0.13550394,0.11899801,0.83356278,0.25021571,0.17621050,1.04817557,1.06719915,0.00000000
-5.42971486,2.66799984,0.14008302,0.10966420,0.81419772,0.25059502,0.18277429,1.09697639,1.10174426,0.00000000
-5.42371186,2.72563394,0.14435755,0.10107314,0.79687521,0.25079846,0.18941581,1.14629150,1.13666177,0.00000000
-5.41770885,2.78320817,0.14823522,0.09325362,0.78144308,0.25072902,0.19606159,1.19530884,1.17125376,0.00000000
-5.41170585,2.83917994,0.15162779,0.08621471,0.76768900,0.25029097,0.20264429,1.24316907,1.20478490,0.00000000
-5.40570285,2.89198666,0.15445448,0.07994894,0.75536241,0.24939620,0.20910795,1.28899521,1.23651208,0.00000000
-5.39969985,2.94011847,0.15664521,0.07443570,0.74419741,0.24797016,0.21541319,1.33192395,1.26571494,0.00000000
-5.39369685,2.98218894,0.15814344,0.06964500,0.73393504,0.24595710,0.22154185,1.37113712,1.29172600,0.00000000
-5.38769385,3.01700069,0.15890856,0.06554100,0.72434419,0.24332444,0.22750077,1.40589232,1.31395898,0.00000000
-5.38169085,3.04360273,0.15891756,0.06208549,0.71523991,0.24006593,0.23332469,1.43555093,1.33193397,0.00000000
-5.37568784,3.06133701,0.15816616,0.05924104,0.70649858,0.23620352,0.23907766,1.45960270,1.34529849,0.00000000
-5.36968484,3.06987203,0.15666909,0.05697359,0.69806907,0.23178780,0.24485315,1.47768545,1.35384333,0.00000000
-5.36368184,3.06922197,0.15445964,0.05525470,0.68997969,0.22689709,0.25077246,1.48959920,1.35751242,0.00000000
-5.35767884,3.05975057,0.15158858,0.05406311,0.68234061,0.22163512,0.25698151,1.49531399,1.35640654,0.00000000
-5.35167584,3.04215965,0.14812231,0.05338572,0.67534190,0.21612753,0.26364605,1.49497100,1.35078033,0.00000000
-5.34567284,3.01746280,0.14414054,0.05321802,0.66924729,0.21051732,0.27094528,1.48887693,1.34103306,0.00000000
-5.33966983,2.98694549,0.13973343,0.05356389,0.66438410,0.20495949,0.27906420,1.47749185,1.32769338,0.00000000
-5.33366683,2.95211352,0.13499849,0.05443494,0.66112985,0.19961512,0.28818489,1.46141102,1.31139880,0.00000000
-5.32766383,2.91463211,0.13003725,0.05584935,0.65989627,0.19464517,0.29847711,1.44134165,1.29287081,0.00000000
-5.32166083,2.87625850,0.12495191,0.05783034,0.66111141,0.19020425,0.31008851,1.41807534,1.27288682,0.00000000
-5.31565783,2.83877104,0.11984209,0.06040434,0.66520059,0.18643476,0.32313514,1.39245785,1.25225004,0.00000000
-5.30965483,2.80389800,0.11480188,0.06359896,0.67256713,0.18346142,0.33769246,1.36535724,1.23175886,0.00000000
-5.30365183,2.77324938,0.10991714,0.06744086,0.68357362,0.18138664,0.35378754,1.33763206,1.21217679,0.00000000
-5.29764882,2.74825464,0.10526335,0.07195360,0.69852446,0.18028678,0.37139283,1.31010083,1.19420471,0.00000000
-5.29164582,2.73010932,0.10090396,0.07715558,0.71765044,0.18020952,0.39042192,1.28351441,1.17845621,0.00000000
-5.28564282,2.71973264,0.09688926,0.08305811,0.74109599,0.18117233,0.41072769,1.25853232,1.16543747,0.00000000
-5.27963982,2.71773816,0.09325589,0.08966380,0.76890957,0.18316215,0.43210304,1.23570403,1.15553233,0.00000000
-5.27363682,2.72441869,0.09002693,0.09696520,0.80103762,0.18613634,0.45428438,1.21545613,1.14899320,0.00000000
-5.26763382,2.73974586,0.08721243,0.10494387,0.83732232,0.19002462,0.47695794,1.19808566,1.14593829,0.00000000
-5.26163082,2.76338446,0.08481057,0.11356979,0.87750328,0.19473214,0.49976870,1.18375998,1.14635505,0.00000000
-5.25562781,2.79472067,0.08280905,0.12280129,0.92122310,0.20014339,0.52233175,1.17252279,1.15010971,0.00000000
-5.24962481,2.83290269,0.08118688,0.13258538,0.96803663,0.20612680,0.54424560,1.16430613,1.15696229,0.00000000
-5.24362181,2.87689193,0.07991635,0.14285855,1.01742350,0.21253984,0.56510709,1.15894731,1.16658655,0.00000000
-5.23761881,2.92552218,0.07896500,0.15354795,1.06880362,0.21923442,0.58452710,1.15621016,1.17859358,0.00000000
-5.23161581,2.97756395,0.07829765,0.16457298,1.12155487,0.22606231,0.60214654,1.15580912,1.19255821,0.00000000
-5.22561281,3.03179112,0.07787827,0.17584716,1.17503236,0.23288042,0.61765178,1.15743523,1.20804677,0.00000000
-5.21960980,3.08704661,0.07767161,0.18728021,1.22858860,0.23955568,0.63078888,1.16078252,1.22464503,0.00000000
-5.21360680,3.14230428,0.07764454,0.19878038,1.28159352,0.24596939,0.64137593,1.16557355,1.24198499,0.00000000
-5.20760380,3.19672420,0.07776708,0.21025667,1.33345387,0.25202087,0.64931276,1.17158306,1.25976924,0.00000000
-5.20160080,3.24969893,0.07801301,0.22162116,1.38363083,0.25763021,0.65458776,1.17865846,1.27779195,0.00000000
-5.19559780,3.30088886,0.07836019,0.23279111,1.43165552,0.26274023,0.65728109,1.18673648,1.29595541,0.00000000
-5.18959480,3.35024529,0.07879043,0.24369086,1.47714134,0.26731742,0.65756440,1.19585513,1.31428151,0.00000000
-5.18359180,3.39802031,0.07928914,0.25425340,1.51979305,0.27135202,0.65569674,1.20616081,1.33291765,0.00000000
-5.17758879,3.44476345,0.07984468,0.26442156,1.55941193,0.27485719,0.65201684,1.21791010,1.35213679,0.00000000
-5.17158579,3.49130523,0.08044759,0.27414880,1.59589700,0.27786748,0.64693212,1.23146646,1.37233177,0.00000000
-5.16558279,3.53872877,0.08108973,0.28339951,1.62924219,0.28043655,0.64090477,1.24729205,1.39400403,0.00000000
-5.15957979,3.58833067,0.08176335,0.29214885,1.65952975,0.28263443,0.63443539,1.26593501,1.41774722,0.00000000
-5.15357679,3.64157281,0.08246035,0.30038220,1.68692008,0.28454444,0.62804502,1.28801285,1.44422648,0.00000000
-5.14757379,3.70002735,0.08317163,0.30809411,1.71163871,0.28625975,0.62225619,1.31419253,1.47415391,0.00000000
-5.14157079,3.76531673,0.08388662,0.31528699,1.73396078,0.28788002,0.61757370,1.34516802,1.50826146,0.00000000
-5.13556778,3.83905125,0.08459313,0.32196953,1.75419405,0.28950795,0.61446609,1.38163597,1.54727199,0.00000000
-5.12956478,3.92276605,0.08527739,0.32815488,1.77266107,0.29124604,0.61334830,1.42427038,1.59186967,0.00000000
-5.12356178,4.01785991,0.08592434,0.33385881,1.78968131,0.29319353,0.61456645,1.47369685,1.64267057,0.00000000
-5.11755878,4.12553755,0.08651817,0.33909784,1.80555426,0.29544365,0.61838512,1.53046717,1.70019465,0.00000000
-5.11155578,4.24675714,0.08704300,0.34388755,1.82054404,0.29808114,0.62497775,1.59503490,1.76483984,0.00000000
-5.10555278,4.38218459,0.08748367,0.34824099,1.83486625,0.30118008,0.63442039,1.66773255,1.83685919,0.00000000
-5.09954977,4.53215569,0.08782656,0.35216742,1.84867777,0.30480208,0.64668908,1.74875091,1.91634178,0.00000000
-5.09354677,4.69664711,0.08806039,0.35567139,1.86206953,0.30899466,0.66166088,1.83812115,2.00319798,0.00000000
-5.08754377,4.87525695,0.08817690,0.35875208,1.87506287,0.31379003,0.67911838,1.93570019,2.09714958,0.00000000
-5.08154077,5.06719539,0.08817136,0.36140317,1.88760928,0.31920404,0.69875761,2.04115986,2.19772519,0.00000000
-5.07553777,5.27128567,0.08804285,0.36361294,1.89959346,0.32523541,0.72019881,2.15398039,2.30426107,0.00000000
-5.06953477,5.48597552,0.08779438,0.36536479,1.91083957,0.33186523,0.74299967,2.27344856,2.41590753,0.00000000
-5.06353177,5.70935888,0.08743262,0.36663806,1.92111997,0.33905676,0.76667047,2.39866108,2.53164080,0.00000000
-5.05752876,5.93920768,0.08696753,0.36740911,1.93016628,0.34675551,0.79069050,2.52853327,2.65028023,0.00000000
-5.05152576,6.17301294,0.08641169,0.36765259,1.93768189,0.35488974,0.81452499,2.66181339,2.77051039,0.00000000
-5.04552276,6.40803450,0.08577950,0.36734281,1.94335539,0.36337124,0.83764208,2.79710241,2.89090758,0.00000000
-5.03951976,6.64135826,0.08508626,0.36645522,1.94687421,0.37209668,0.85952900,2.93287921,3.00997015,0.00000000
-5.03351676,6.86995950,0.08434724,0.36496777,1.94793794,0.38094932,0.87970694,3.06753047,3.12615163,0.00000000
-5.02751376,7.09077062,0.08357674,0.36286227,1.94627055,0.38980122,0.89774406,3.19938488,3.23789592,0.00000000
-5.02151076,7.30075138,0.08278727,0.36012553,1.94163117,0.39851587,0.91326627,3.32675040,3.34367338,0.00000000
-5.01550775,7.49695941,0.08198885,0.35675033,1.93382285,0.40695123,0.92596539,3.44795356,3.44201657,0.00000000
-5.00950475,7.67661871,0.08118848,0.35273609,1.92269916,0.41496311,0.93560445,3.56137946,3.53155461,0.00000000
-5.00350175,7.83718368,0.08038989,0.34808933,1.90816826,0.42240866,0.94202029,3.66551071,3.61104482,0.00000000
-4.99749875,7.97639636,0.07959344,0.34282378,1.89019447,0.42915002,0.94512314,3.75896411,3.67940060,0.00000000
-4.99149575,8.09233463,0.07879625,0.33696023,1.86879746,0.43505787,0.94489381,3.84052323,3.73571436,0.00000000
-4.98549275,8.18344957,0.07799256,0.33052608,1.84404907,0.44001470,0.94137835,3.90916562,3.77927489,0.00000000
-4.97948974,8.24859044,0.07717419,0.32355469,1.81606820,0.44391771,0.93468089,3.96408354,3.80957829,0.00000000
-4.97348674,8.28701645,0.07633116,0.31608448,1.78501409,0.44668122,0.92495490,4.00469714,3.82633231,0.00000000
-4.96748374,8.29839511,0.07545235,0.30815789,1.75107842,0.44823836,0.91239355,4.03065981,3.82945397,0.00000000
-4.96148074,8.28278749,0.07452618,0.29982030,1.71447672,0.44854214,0.89721949,4.04185554,3.81906081,0.00000000
-4.95547774,8.24062165,0.07354126,0.29111884,1.67543966,0.44756566,0.87967472,4.03838858,3.79545625,0.00000000
-4.94947474,8.17265591,0.07248698,0.28210126,1.63420468,0.44530174,0.86001105,4.02056642,3.75911013,0.00000000
-4.94347174,8.07993434,0.07135399,0.27281501,1.59100841,0.44176171,0.83848134,3.98887698,3.71063547,0.00000000
-4.93746873,7.96373720,0.07013457,0.26330627,1.54608040,0.43697381,0.81533223,3.94396168,3.65076274,0.00000000
-4.93146573,7.82552912,0.06882286,0.25361941,1.49963833,0.43098099,0.79079827,3.88658608,3.58031308,0.00000000
-4.92546273,7.66690828,0.06741501,0.24379651,1.45188515,0.42383862,0.76509784,3.81760962,3.50017189,0.00000000
-4.91945973,7.48955897,0.06590917,0.23387725,1.40300805,0.41561194,0.73843084,3.73795643,3.41126406,0.00000000
-4.91345673,7.29521034,0.06430543,0.22389898,1.35317942,0.40637365,0.71097801,3.64858863,3.31453198,0.00000000
-4.90745373,7.08560289,0.06260573,0.21389713,1.30255956,0.39620180,0.68290189,3.55048344,3.21091724,0.00000000
-4.90145073,6.86246409,0.06081362,0.20390571,1.25130101,0.38517782,0.65434905,3.44461501,3.10134665,0.00000000
-4.89544772,6.62749350,0.05893415,0.19395809,1.19955410,0.37338518,0.62545338,3.33194154,2.98672266,0.00000000
-4.88944472,6.38235713,0.05697370,0.18408784,1.14747325,0.36090841,0.59634006,3.21339779,2.86791840,0.00000000
-4.88344172,6.12869008,0.05493980,0.17432960,1.09522373,0.34783257,0.56712985,3.08989261,2.74577660,0.00000000
-4.87743872,5.86810578,0.05284110,0.16471995,1.04298813,0.33424324,0.53794341,2.96231091,2.62111197,0.00000000
-4.87143572,5.60220989,0.05068722,0.15529822,0.99097232,0.32022676,0.50890515,2.83151888,2.49471607,0.00000000
-4.86543272,5.33261633,0.04848880,0.14610707,0.93941021,0.30587071,0.48014658,2.69837148,2.36736353,0.00000000
-4.85942971,5.06096316,0.04625744,0.13719292,0.88856707,0.29126459,0.45180862,2.56372073,2.23981884,0.00000000
-4.85342671,4.78892587,0.04400570,0.12860611,0.83874101,0.27650033,0.42404302,2.42842351,2.11284231,0.00000000
-4.84742371,4.51822589,0.04174711,0.12040075,0.79026246,0.26167278,0.39701249,2.29334773,1.98719458,0.00000000
-4.84142071,4.25063289,0.03949611,0.11263427,0.74349151,0.24687981,0.37088975,2.15937571,1.86363873,0.00000000
-4.83541771,3.98795944,0.03726796,0.10536671,0.69881301,0.23222218,0.34585540,2.02740419,1.74293947,0.00000000
-4.82941471,3.73204762,0.03507864,0.09865962,0.65662973,0.21780291,0.32209483,1.89834034,1.62585927,0.00000000
-4.82341171,3.48474765,0.03294461,0.09257477,0.61735357,0.20372623,0.29979418,1.77309374,1.51315117,0.00000000
-4.81740870,3.24788900,0.03088257,0.08717258,0.58139525,0.19009617,0.27913568,1.65256447,1.40554870,0.00000000
-4.81140570,3.02324528,0.02890914,0.08251037,0.54915262,0.17701469,0.26029251,1.53762784,1.30375312,0.00000000
-4.80540270,2.81249442,0.02704047,0.07864048,0.52099830,0.16457958,0.24342338,1.42911645,1.20841884,0.00000000
-4.79939970,2.61717596,0.02529185,0.07560827,0.49726671,0.15288215,0.22866713,1.32780046,1.12013754,0.00000000
-4.79339670,2.43864761,0.02367722,0.07345018,0.47824126,0.14200479,0.21613749,1.23436719,1.03942199,0.00000000
-4.78739370,2.27804314,0.02220880,0.07219179,0.46414196,0.13201860,0.20591829,1.14940108,0.96669029,0.00000000
-4.78139070,2.13623375,0.02089661,0.07184602,0.45511404,0.12298120,0.19805918,1.07336507,0.90225151,0.00000000
-4.77538769,2.01379480,0.01974810,0.07241156,0.45121792,0.11493473,0.19257216,1.00658458,0.84629335,0.00000000
-4.76938469,1.91097968,0.01876784,0.07387152,0.45242107,0.10790432,0.18942892,0.94923469,0.79887264,0.00000000
-4.76338169,1.82770219,0.01795724,0.07619248,0.45859207,0.10189690,0.18855927,0.90133155,0.75990922,0.00000000
-4.75737869,1.76352856,0.01731438,0.07932390,0.46949725,0.09690065,0.18985055,0.86272850,0.72918356,0.00000000
-4.75137569,1.71767972,0.01683400,0.08319806,0.48480021,0.09288491,0.19314830,0.83311710,0.70633843,0.00000000
-4.74537269,1.68904435,0.01650747,0.08773040,0.50406444,0.08980074,0.19825803,0.81203355,0.69088484,0.00000000
-4.73936968,1.67620236,0.01632301,0.09282057,0.52675914,0.08758199,0.20494823,0.79887010,0.68221195,0.00000000
-4.73336668,1.67745858,0.01626592,0.09835389,0.55226836,0.08614695,0.21295460,0.79289145,0.67960113,0.00000000
-4.72736368,1.69088570,0.01631892,0.10420348,0.57990320,0.08540052,0.22198532,0.79325561,0.68224347,0.00000000
-4.72136068,1.71437531,0.01646264,0.11023283,0.60891706,0.08523673,0.23172740,0.79903853,0.68926046,0.00000000
-4.71535768,1.74569556,0.01667614,0.11629897,0.63852346,0.08554166,0.24185390,0.80926182,0.69972722,0.00000000
-4.70935468,1.78255350,0.01693747,0.12225589,0.66791592,0.08619661,0.25203181,0.82292260,0.71269744,0.00000000
-4.70335168,1.82266027,0.01722431,0.12795837,0.69628943,0.08708140,0.26193049,0.83902439,0.72722943,0.00000000
-4.69734867,1.86379682,0.01751460,0.13326589,0.72286266,0.08807768,0.27123025,0.85660805,0.74241213,0.00000000
-4.69134567,1.90387781,0.01778719,0.13804666,0.74690013,0.08907220,0.27963097,0.87478162,0.75739045,0.00000000
-4.68534267,1.94101156,0.01802244,0.14218139,0.76773359,0.08995984,0.28686025,0.89274784,0.77138889,0.00000000
-4.67933967,1.97355376,0.01820275,0.14556688,0.78478162,0.09064643,0.29268108,0.90982841,0.78373253,0.00000000
-4.67333667,2.00015287,0.01831307,0.14811911,0.79756672,0.09105107,0.29689845,0.92548404,0.79386474,0.00000000
-4.66733367,2.01978562,0.01834131,0.14977578,0.80572915,0.09110807,0.29936481,0.93932939,0.80136090,0.00000000
-4.66133067,2.03178127,0.01827862,0.15049812,0.80903689,0.09076835,0.29998423,0.95114244,0.80593749,0.00000000
-4.65532766,2.03583374,0.01811961,0.15027193,0.80739129,0.09000028,0.29871491,0.96086786,0.80745640,0.00000000
-4.64932466,2.03200122,0.01786241,0.14910782,0.80082819,0.08878990,0.29557007,0.96861433,0.80592429,0.00000000
-4.64332166,2.02069369,0.01750867,0.14704062,0.78951443,0.08714069,0.29061725,0.97464595,0.80148700,0.00000000
