energy_ev,total_up,Bi_p_up,Bi_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.62181091,0.81939632,0.15634896,0.00106612,0.23779148,0.15042439,0.44870526,0.00000000
-5.61580790,0.84151224,0.15598681,0.00109746,0.24165735,0.15377642,0.46496547,0.00000000
-5.60980490,0.86456561,0.15542860,0.00113211,0.24532794,0.15725782,0.48214526,0.00000000
-5.60380190,0.88875260,0.15478920,0.00117040,0.24882623,0.16092675,0.50028017,0.00000000
-5.59779890,0.91423347,0.15418199,0.00121258,0.25218050,0.16483385,0.51938002,0.00000000
-5.59179590,0.94111641,0.15371425,0.00125880,0.25542237,0.16901850,0.53942149,0.00000000
-5.58579290,0.96944310,0.15348273,0.00130907,0.25858500,0.17350549,0.56034161,0.00000000
-5.57978989,0.99917698,0.15356981,0.00136331,0.26170151,0.17830223,0.58203289,0.00000000
-5.57378689,1.03019519,0.15404033,0.00142128,0.26480389,0.18339674,0.60434043,0.00000000
-5.56778389,1.06228474,0.15493933,0.00148262,0.26792249,0.18875649,0.62706141,0.00000000
-5.56178089,1.09514359,0.15629070,0.00154685,0.27108614,0.19432832,0.64994724,0.00000000
-5.55577789,1.12838678,0.15809697,0.00161339,0.27432298,0.20003928,0.67270853,0.00000000
-5.54977489,1.16155763,0.16034008,0.00168161,0.27766189,0.20579870,0.69502272,0.00000000
-5.54377189,1.19414356,0.16298323,0.00175085,0.28113458,0.21150111,0.71654429,0.00000000
-5.53776888,1.22559609,0.16597357,0.00182043,0.28477802,0.21703008,0.73691701,0.00000000
-5.53176588,1.25535394,0.16924579,0.00188976,0.28863720,0.22226286,0.75578790,0.00000000
-5.52576288,1.28286831,0.17272614,0.00195831,0.29276782,0.22707542,0.77282215,0.00000000
-5.51975988,1.30762884,0.17633697,0.00202569,0.29723886,0.23134783,0.78771815,0.00000000
-5.51375688,1.32918921,0.18000129,0.00209168,0.30213453,0.23496961,0.80022216,0.00000000
-5.50775388,1.34719077,0.18364728,0.00215626,0.30755555,0.23784491,0.81014150,0.00000000
-5.50175088,1.36138295,0.18721246,0.00221961,0.31361945,0.23989712,0.81735580,0.00000000
-5.49574787,1.37163955,0.19064727,0.00228214,0.32045972,0.24107282,0.82182553,0.00000000
-5.48974487,1.37796968,0.19391792,0.00234448,0.32822368,0.24134479,0.82359735,0.00000000
-5.48374187,1.38052298,0.19700838,0.00240748,0.33706906,0.24071402,0.82280603,0.00000000
-5.47773887,1.37958870,0.19992136,0.00247215,0.34715936,0.23921054,0.81967262,0.00000000
-5.47173587,1.37558864,0.20267832,0.00253967,0.35865805,0.23689319,0.81449922,0.00000000
-5.46573287,1.36906445,0.20531841,0.00261131,0.37172187,0.23384820,0.80766025,0.00000000
-5.45972986,1.36065972,0.20789652,0.00268841,0.38649350,0.23018675,0.79959095,0.00000000
-5.45372686,1.35109803,0.21048057,0.00277229,0.40309401,0.22604172,0.79077352,0.00000000
-5.44772386,1.34115782,0.21314796,0.00286421,0.42161532,0.22156356,0.78172155,0.00000000
-5.44172086,1.33164546,0.21598179,0.00296534,0.44211329,0.21691581,0.77296361,0.00000000
-5.43571786,1.32336773,0.21906653,0.00307664,0.46460163,0.21227014,0.76502653,0.00000000
-5.42971486,1.31710484,0.22248385,0.00319887,0.48904714,0.20780134,0.75841930,0.00000000
-5.42371186,1.31358527,0.22630848,0.00333252,0.51536643,0.20368234,0.75361800,0.00000000
-5.41770885,1.31346316,0.23060436,0.00347778,0.54342453,0.20007946,0.75105239,0.00000000
-5.41170585,1.31729902,0.23542136,0.00363451,0.57303534,0.19714804,0.75109452,0.00000000
-5.40570285,1.32554436,0.24079258,0.00380225,0.60396405,0.19502848,0.75404950,0.00000000
-5.39969985,1.33853024,0.24673235,0.00398016,0.63593142,0.19384283,0.76014864,0.00000000
-5.39369685,1.35645990,0.25323499,0.00416711,0.66861968,0.19369197,0.76954481,0.00000000
-5.38769385,1.37940526,0.26027444,0.00436161,0.70167997,0.19465330,0.78230994,0.00000000
-5.38169085,1.40730688,0.26780453,0.00456190,0.73474076,0.19677905,0.79843435,0.00000000
-5.37568784,1.43997708,0.27576010,0.00476595,0.76741705,0.20009511,0.81782779,0.00000000
-5.36968484,1.47710563,0.28405872,0.00497151,0.79931989,0.20460038,0.84032179,0.00000000
-5.36368184,1.51826766,0.29260305,0.00517616,0.83006584,0.21026662,0.86567318,0.00000000
-5.35767884,1.56293343,0.30128362,0.00537738,0.85928613,0.21703877,0.89356858,0.00000000
-5.35167584,1.61047958,0.30998209,0.00557256,0.88663501,0.22483582,0.92362978,0.00000000
-5.34567284,1.66020175,0.31857473,0.00575915,0.91179735,0.23355207,0.95541992,0.00000000
-5.33966983,1.71132851,0.32693617,0.00593463,0.93449516,0.24305903,0.98845064,0.00000000
-5.33366683,1.76303649,0.33494321,0.00609664,0.95449300,0.25320773,1.02219009,0.00000000
-5.32766383,1.81446688,0.34247873,0.00624303,0.97160234,0.26383169,1.05607221,0.00000000
-5.32166083,1.86474319,0.34943544,0.00637194,0.98568488,0.27475034,1.08950702,0.00000000
-5.31565783,1.91299041,0.35571960,0.00648185,0.99665502,0.28577307,1.12189234,0.00000000
-5.30965483,1.95835534,0.36125442,0.00657162,1.00448142,0.29670371,1.15262664,0.00000000
-5.30365183,2.00002796,0.36598323,0.00664062,1.00918807,0.30734540,1.18112316,0.00000000
-5.29764882,2.03726336,0.36987215,0.00668866,1.01085464,0.31750586,1.20682476,0.00000000
-5.29164582,2.06940372,0.37291241,0.00671611,1.00961646,0.32700271,1.22921949,0.00000000
-5.28564282,2.09589966,0.37512194,0.00672388,1.00566395,0.33566875,1.24785608,0.00000000
-5.27963982,2.11633006,0.37654635,0.00671341,0.99924159,0.34335713,1.26235892,0.00000000
-5.27363682,2.13041944,0.37725919,0.00668667,0.99064623,0.34994593,1.27244192,0.00000000
-5.26763382,2.13805201,0.37736130,0.00664610,0.98022474,0.35534216,1.27792040,0.00000000
-5.26163082,2.13928138,0.37697933,0.00659456,0.96837072,0.35948486,1.27872044,0.00000000
-5.25562781,2.13433525,0.37626331,0.00653527,0.95552016,0.36234720,1.27488511,0.00000000
-5.24962481,2.12361439,0.37538339,0.00647170,0.94214589,0.36393735,1.26657700,0.00000000
-5.24362181,2.10768554,0.37452561,0.00640746,0.92875066,0.36429822,1.25407672,0.00000000
-5.23761881,2.08726816,0.37388692,0.00634620,0.91585875,0.36350575,1.23777730,0.00000000
-5.23161581,2.06321514,0.37366950,0.00629148,0.90400620,0.36166619,1.21817437,0.00000000
-5.22561281,2.03648814,0.37407454,0.00624666,0.89372952,0.35891205,1.19585248,0.00000000
-5.21960980,2.00812816,0.37529564,0.00621476,0.88555332,0.35539727,1.17146799,0.00000000
-5.21360680,1.97922249,0.37751205,0.00619839,0.87997674,0.35129147,1.14572905,0.00000000
-5.20760380,1.95086929,0.38088203,0.00619961,0.87745940,0.34677386,1.11937359,0.00000000
-5.20160080,1.92414108,0.38553643,0.00621988,0.87840693,0.34202671,1.09314604,0.00000000
-5.19559780,1.90004874,0.39157292,0.00626001,0.88315680,0.33722907,1.06777368,0.00000000
-5.18959480,1.87950725,0.39905095,0.00632009,0.89196479,0.33255058,1.04394371,0.00000000
-5.18359180,1.86330469,0.40798780,0.00639952,0.90499280,0.32814599,1.02228168,0.00000000
-5.17758879,1.85207552,0.41835580,0.00649702,0.92229844,0.32415030,1.00333231,0.00000000
-5.17158579,1.84627936,0.43008091,0.00661065,0.94382700,0.32067489,0.98754310,0.00000000
-5.16558279,1.84618574,0.44304287,0.00673786,0.96940628,0.31780466,0.97525159,0.00000000
-5.15957979,1.85186566,0.45707683,0.00687564,0.99874465,0.31559624,0.96667637,0.00000000
-5.15357679,1.86318982,0.47197660,0.00702052,1.03143282,0.31407735,0.96191222,0.00000000
-5.14757379,1.87983383,0.48749942,0.00716877,1.06694935,0.31324713,0.96092932,0.00000000
-5.14157079,1.90128982,0.50337212,0.00731647,1.10467016,0.31307759,0.96357661,0.00000000
-5.13556778,1.92688412,0.51929853,0.00745962,1.14388189,0.31351579,0.96958877,0.00000000
-5.12956478,1.95580019,0.53496797,0.00759431,1.18379885,0.31448689,0.97859681,0.00000000
-5.12356178,1.98710596,0.55006438,0.00771678,1.22358332,0.31589764,0.99014155,0.00000000
-5.11755878,2.01978453,0.56427602,0.00782356,1.26236850,0.31764041,1.00368956,0.00000000
-5.11155578,2.05276722,0.57730519,0.00791155,1.29928349,0.31959738,1.01865103,0.00000000
-5.10555278,2.08496776,0.58887780,0.00797810,1.33347946,0.32164489,1.03439881,0.00000000
-5.09954977,2.11531651,0.59875221,0.00802107,1.36415610,0.32365774,1.05028817,0.00000000
-5.09354677,2.14279364,0.60672730,0.00803887,1.39058732,0.32551328,1.06567652,0.00000000
-5.08754377,2.16646018,0.61264922,0.00803049,1.41214521,0.32709529,1.07994258,0.00000000
-5.08154077,2.18548601,0.61641664,0.00799548,1.42832130,0.32829747,1.09250435,0.00000000
-5.07553777,2.19917407,0.61798438,0.00793398,1.43874426,0.32902650,1.10283549,0.00000000
-5.06953477,2.20697994,0.61736514,0.00784667,1.44319312,0.32920466,1.11047966,0.00000000
-5.06353177,2.20852654,0.61462936,0.00773471,1.44160571,0.32877187,1.11506233,0.00000000
-5.05752876,2.20361341,0.60990327,0.00759972,1.43408155,0.32768725,1.11629998,0.00000000
-5.05152576,2.19222059,0.60336503,0.00744372,1.42087949,0.32593014,1.11400640,0.00000000
-5.04552276,2.17450714,0.59523943,0.00726905,1.40240981,0.32350054,1.10809607,0.00000000
-5.03951976,2.15080444,0.58579099,0.00707831,1.37922139,0.32041904,1.09858453,0.00000000
-5.03351676,2.12160479,0.57531613,0.00687430,1.35198444,0.31672626,1.08558604,0.00000000
-5.02751376,2.08754570,0.56413441,0.00665998,1.32146948,0.31248175,1.06930843,0.00000000
-5.02151076,2.04939064,0.55257932,0.00643836,1.28852369,0.30776243,1.05004574,0.00000000
-5.01550775,2.00800678,0.54098894,0.00621253,1.25404542,0.30266066,1.02816863,0.00000000
-5.00950475,1.96434069,0.52969676,0.00598554,1.21895809,0.29728180,1.00411309,0.00000000
-5.00350175,1.91939252,0.51902297,0.00576040,1.18418446,0.29174158,0.97836787,0.00000000
-4.99749875,1.87418964,0.50926647,0.00554007,1.15062224,0.28616300,0.95146081,0.00000000
-4.99149575,1.82976031,0.50069787,0.00532737,1.11912187,0.28067317,0.92394467,0.00000000
-4.98549275,1.78710800,0.49355357,0.00512505,1.09046724,0.27539986,0.89638274,0.00000000
-4.97948974,1.74718719,0.48803105,0.00493569,1.06535967,0.27046804,0.86933453,0.00000000
-4.97348674,1.71088076,0.48428551,0.00476172,1.04440561,0.26599636,0.84334194,0.00000000
-4.96748374,1.67897980,0.48242766,0.00460541,1.02810800,0.26209378,0.81891614,0.00000000
-4.96148074,1.65216583,0.48252292,0.00446883,1.01686119,0.25885630,0.79652542,0.00000000
-4.95547774,1.63099594,0.48459164,0.00435385,1.01094914,0.25636409,0.77658428,0.00000000
-4.94947474,1.61589085,0.48861042,0.00426207,1.01054638,0.25467879,0.75944385,0.00000000
-4.94347174,1.60712615,0.49451430,0.00419486,1.01572127,0.25384148,0.74538382,0.00000000
-4.93746873,1.60482667,0.50219972,0.00415327,1.02644090,0.25387100,0.73460615,0.00000000
-4.93146573,1.60896401,0.51152799,0.00413801,1.04257701,0.25476295,0.72723040,0.00000000
-4.92546273,1.61935729,0.52232919,0.00414945,1.06391243,0.25648928,0.72329105,0.00000000
-4.91945973,1.63567688,0.53440632,0.00418754,1.09014754,0.25899857,0.72273663,0.00000000
-4.91345673,1.65745108,0.54753948,0.00425178,1.12090631,0.26221693,0.72543082,0.00000000
-4.90745373,1.68407562,0.56149004,0.00434123,1.15574191,0.26604956,0.73115547,0.00000000
-4.90145073,1.71482567,0.57600471,0.00445448,1.19414153,0.27038291,0.73961555,0.00000000
-4.89544772,1.74887033,0.59081938,0.00458961,1.23553077,0.27508734,0.75044583,0.00000000
-4.88944472,1.78528914,0.60566267,0.00474420,1.27927772,0.28002024,0.76321933,0.00000000
-4.88344172,1.82309045,0.62025938,0.00491539,1.32469703,0.28502954,0.77745729,0.00000000
-4.87743872,1.86123142,0.63433363,0.00509983,1.37105451,0.28995741,0.79264046,0.00000000
-4.87143572,1.89863905,0.64761189,0.00529380,1.41757265,0.29464414,0.80822145,0.00000000
-4.86543272,1.93423221,0.65982594,0.00549320,1.46343754,0.29893202,0.82363797,0.00000000
-4.85942971,1.96694403,0.67071583,0.00569367,1.50780765,0.30266913,0.83832646,0.00000000
-4.85342671,1.99574435,0.68003289,0.00589066,1.54982462,0.30571298,0.85173592,0.00000000
-4.84742371,2.01966185,0.68754299,0.00607953,1.58862645,0.30793384,0.86334150,0.00000000
-4.84142071,2.03780522,0.69302980,0.00625566,1.62336278,0.30921772,0.87265751,0.00000000
-4.83541771,2.04938310,0.69629845,0.00641457,1.65321223,0.30946898,0.87924946,0.00000000
-4.82941471,2.05372222,0.69717914,0.00655201,1.67740136,0.30861237,0.88274485,0.00000000
-4.82341171,2.05028318,0.69553096,0.00666413,1.69522451,0.30659468,0.88284226,0.00000000
-4.81740870,2.03867355,0.69124559,0.00674754,1.70606388,0.30338575,0.87931863,0.00000000
-4.81140570,2.01865775,0.68425078,0.00679944,1.70940890,0.29897900,0.87203433,0.00000000
-4.80540270,1.99016333,0.67451349,0.00681768,1.70487390,0.29339135,0.86093597,0.00000000
-4.79939970,1.95328337,0.66204235,0.00680086,1.69221317,0.28666264,0.84605685,0.00000000
-4.79339670,1.90827476,0.64688934,0.00674835,1.67133254,0.27885450,0.82751491,0.00000000
-4.78739370,1.85555219,0.62915052,0.00666032,1.64229657,0.27004869,0.80550838,0.00000000
-4.78139070,1.79567805,0.60896556,0.00653775,1.60533093,0.26034500,0.78030920,0.00000000
-4.77538769,1.72934824,0.58651607,0.00638238,1.56081953,0.24985873,0.75225436,0.00000000
-4.76938469,1.65737433,0.56202255,0.00619664,1.50929628,0.23871779,0.72173562,0.00000000
-4.76338169,1.58066254,0.53574024,0.00598362,1.45143171,0.22705955,0.68918771,0.00000000
-4.75737869,1.50019014,0.50795361,0.00574691,1.38801495,0.21502743,0.65507565,0.00000000
-4.75137569,1.41698015,0.47896999,0.00549055,1.31993163,0.20276745,0.61988150,0.00000000
-4.74537269,1.33207496,0.44911236,0.00521885,1.24813873,0.19042471,0.58409093,0.00000000
-4.73936968,1.24651007,0.41871159,0.00493625,1.17363743,0.17813998,0.54818027,0.00000000
-4.73336668,1.16128860,0.38809860,0.00464725,1.09744507,0.16604650,0.51260425,0.00000000
-4.72736368,1.07735767,0.35759646,0.00435621,1.02056750,0.15426708,0.47778500,0.00000000
-4.72136068,0.99558733,0.32751309,0.00406727,0.94397281,0.14291156,0.44410259,0.00000000
-4.71535768,0.91675283,0.29813450,0.00378424,0.86856767,0.13207478,0.41188744,0.00000000
-4.70935468,0.84152084,0.26971913,0.00351049,0.79517700,0.12183506,0.38141475,0.00000000
-4.70335168,0.77043978,0.24249322,0.00324891,0.72452772,0.11225326,0.35290114,0.00000000
-4.69734867,0.70393480,0.21664757,0.00300185,0.65723705,0.10337247,0.32650352,0.00000000
-4.69134567,0.64230708,0.19233549,0.00277112,0.59380549,0.09521821,0.30232012,0.00000000
-4.68534267,0.58573752,0.16967223,0.00255796,0.53461449,0.08779931,0.28039353,0.00000000
-4.67933967,0.53429420,0.14873559,0.00236309,0.47992860,0.08110922,0.26071563,0.00000000
-4.67333667,0.48794340,0.12956765,0.00218676,0.42990156,0.07512779,0.24323392,0.00000000
-4.66733367,0.44656313,0.11217754,0.00202876,0.38458578,0.06982342,0.22785920,0.00000000
-4.66133067,0.40995885,0.09654491,0.00188854,0.34394446,0.06515541,0.21447389,0.00000000
-4.65532766,0.37788021,0.08262402,0.00176526,0.30786568,0.06107656,0.20294093,0.00000000
-4.64932466,0.35003831,0.07034808,0.00165787,0.27617741,0.05753567,0.19311254,0.00000000
-4.64332166,0.32612251,0.05963378,0.00156523,0.24866296,0.05448004,0.18483872,0.00000000
-4.63731866,0.30581614,0.05038574,0.00148610,0.22507584,0.05185781,0.17797490,0.00000000
-4.63131566,0.28881050,0.04250065,0.00141931,0.20515367,0.04961993,0.17238865,0.00000000
-4.62531266,0.27481657,0.03587107,0.00136373,0.18863035,0.04772191,0.16796493,0.00000000
-4.61930965,0.26357411,0.03038878,0.00131839,0.17524630,0.04612504,0.16460992,0.00000000
-4.61330665,0.25485786,0.02594750,0.00128243,0.16475634,0.04479728,0.16225317,0.00000000
-4.60730365,0.24848075,0.02244502,0.00125520,0.15693518,0.04371362,0.16084807,0.00000000
-4.60130065,0.24429416,0.01978484,0.00123620,0.15158047,0.04285602,0.16037066,0.00000000
-4.59529765,0.24218536,0.01787711,0.00122512,0.14851346,0.04221293,0.16081684,0.00000000
-4.58929465,0.24207256,0.01663914,0.00122177,0.14757760,0.04177844,0.16219831,0.00000000
-4.58329165,0.24389782,0.01599542,0.00122607,0.14863532,0.04155110,0.16453729,0.00000000
-4.57728864,0.24761834,0.01587725,0.00123801,0.15156332,0.04153252,0.16786040,0.00000000
-4.57128564,0.25319685,0.01622215,0.00125762,0.15624683,0.04172582,0.17219212,0.00000000
-4.56528264,0.26059142,0.01697296,0.00128487,0.16257339,0.04213396,0.17754801,0.00000000
-4.55927964,0.26974552,0.01807696,0.00131968,0.17042634,0.04275825,0.18392822,0.00000000
-4.55327664,0.28057887,0.01948485,0.00136186,0.17967879,0.04359676,0.19131158,0.00000000
-4.54727364,0.29297949,0.02114985,0.00141104,0.19018819,0.04464318,0.19965057,0.00000000
-4.54127064,0.30679768,0.02302693,0.00146669,0.20179212,0.04588572,0.20886764,0.00000000
-4.53526763,0.32184212,0.02507217,0.00152806,0.21430540,0.04730655,0.21885287,0.00000000
-4.52926463,0.33787849,0.02724243,0.00159421,0.22751885,0.04888146,0.22946339,0.00000000
-4.52326163,0.35463074,0.02949519,0.00166399,0.24119985,0.05058005,0.24052454,0.00000000
-4.51725863,0.37178511,0.03178876,0.00173606,0.25509467,0.05236619,0.25183274,0.00000000
-4.51125563,0.38899668,0.03408273,0.00180895,0.26893259,0.05419905,0.26316014,0.00000000
-4.50525263,0.40589836,0.03633866,0.00188107,0.28243165,0.05603432,0.27426074,0.00000000
-4.49924962,0.42211196,0.03852113,0.00195079,0.29530576,0.05782587,0.28487790,0.00000000
-4.49324662,0.43726070,0.04059892,0.00201646,0.30727289,0.05952755,0.29475269,0.00000000
-4.48724362,0.45098290,0.04254634,0.00207654,0.31806400,0.06109528,0.30363303,0.00000000
-4.48124062,0.46294600,0.04434479,0.00212962,0.32743221,0.06248909,0.31128287,0.00000000
-4.47523762,0.47286047,0.04598424,0.00217448,0.33516191,0.06367526,0.31749135,0.00000000
-4.46923462,0.48049275,0.04746477,0.00221019,0.34107720,0.06462828,0.32208118,0.00000000
-4.46323162,0.48567696,0.04879802,0.00223617,0.34504939,0.06533269,0.32491609,0.00000000
-4.45722861,0.48832443,0.05000846,0.00225218,0.34700319,0.06578457,0.32590696,0.00000000
-4.45122561,0.48843093,0.05113444,0.00225841,0.34692117,0.06599276,0.32501620,0.00000000
-4.44522261,0.48608115,0.05222895,0.00225550,0.34484640,0.06597964,0.32226047,0.00000000
-4.43921961,0.48145010,0.05336003,0.00224450,0.34088304,0.06578149,0.31771133,0.00000000
-4.43321661,0.47480151,0.05461074,0.00222693,0.33519496,0.06544836,0.31149397,0.00000000
-4.42721361,0.46648315,0.05607872,0.00220471,0.32800228,0.06504346,0.30378410,0.00000000
-4.42121061,0.45691920,0.05787518,0.00218011,0.31957609,0.06464209,0.29480303,0.00000000
-4.41520760,0.44660002,0.06012343,0.00215575,0.31023154,0.06433005,0.28481126,0.00000000
-4.40920460,0.43606961,0.06295676,0.00213449,0.30031949,0.06420174,0.27410086,0.00000000
-4.40320160,0.42591104,0.06651587,0.00211939,0.29021720,0.06435769,0.26298686,0.00000000
-4.39719860,0.41673062,0.07094564,0.00211356,0.28031821,0.06490194,0.25179807,0.00000000
-4.39119560,0.40914085,0.07639142,0.00212017,0.27102184,0.06593897,0.24086774,0.00000000
-4.38519260,0.40374309,0.08299485,0.00214225,0.26272275,0.06757056,0.23052413,0.00000000
-4.37918959,0.40111005,0.09088923,0.00218268,0.25580063,0.06989246,0.22108158,0.00000000
-4.37318659,0.40176884,0.10019460,0.00224404,0.25061055,0.07299097,0.21283218,0.00000000
-4.36718359,0.40618482,0.11101265,0.00232854,0.24747400,0.07693966,0.20603826,0.00000000
-4.36118059,0.41474682,0.12342153,0.00243795,0.24667102,0.08179619,0.20092591,0.00000000
-4.35517759,0.42775399,0.13747093,0.00257352,0.24843342,0.08759936,0.19767969,0.00000000
-4.34917459,0.44540478,0.15317737,0.00273590,0.25293920,0.09436654,0.19643848,0.00000000
-4.34317159,0.46778819,0.17052022,0.00292512,0.26030841,0.10209159,0.19729265,0.00000000
-4.33716858,0.49487777,0.18943841,0.00314055,0.27060033,0.11074333,0.20028245,0.00000000
-4.33116558,0.52652845,0.20982824,0.00338090,0.28381208,0.12026469,0.20539768,0.00000000
-4.32516258,0.56247661,0.23154246,0.00364420,0.29987862,0.13057268,0.21257852,0.00000000
-4.31915958,0.60234327,0.25439075,0.00392786,0.31867414,0.14155908,0.22171752,0.00000000
-4.31315658,0.64564075,0.27814180,0.00422870,0.34001488,0.15309219,0.23266266,0.00000000
-4.30715358,0.69178258,0.30252707,0.00454301,0.36366312,0.16501932,0.24522131,0.00000000
