energy_ev,total_up,Bi_p_up,Bi_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.54377189,2.76565663,0.79496890,0.00959129,1.64828413,1.63752239,0.00269237,0.28982859
-5.53776888,2.76115094,0.81233145,0.00948021,1.66462107,1.61202118,0.00260932,0.29547191
-5.53176588,2.74848197,0.82631128,0.00934583,1.67433582,1.58307293,0.00252309,0.29973669
-5.52576288,2.72692404,0.83653353,0.00918559,1.67685573,1.55044780,0.00243542,0.30250461
-5.51975988,2.69597140,0.84269376,0.00899802,1.67175654,1.51403684,0.00234813,0.30368587
-5.51375688,2.65535696,0.84456727,0.00878279,1.65877624,1.47385819,0.00226317,0.30322179
-5.50775388,2.60506263,0.84201595,0.00854066,1.63782375,1.43005833,0.00218255,0.30108641
-5.50175088,2.54532101,0.83499267,0.00827348,1.60898196,1.38290847,0.00210830,0.29728713
-5.49574787,2.47660835,0.82354269,0.00798406,1.57250505,1.33279616,0.00204245,0.29186431
-5.48974487,2.39962921,0.80780235,0.00767604,1.52881030,1.28021250,0.00198695,0.28488990
-5.48374187,2.31529338,0.78799490,0.00735375,1.47846465,1.22573567,0.00194367,0.27646518
-5.47773887,2.22468609,0.76442362,0.00702201,1.42216651,1.17001137,0.00191430,0.26671762
-5.47173587,2.12903287,0.73746265,0.00668595,1.36072383,1.11373105,0.00190033,0.25579705
-5.46573287,2.02966039,0.70754573,0.00635085,1.29502908,1.05760891,0.00190302,0.24387133
-5.45972986,1.92795508,0.67515340,0.00602188,1.22603224,1.00235865,0.00192329,0.23112156
-5.45372686,1.82532109,0.64079916,0.00570398,1.15471303,0.94867089,0.00196174,0.21773715
-5.44772386,1.72313948,0.60501508,0.00540168,1.08205325,0.89719231,0.00201860,0.20391084
-5.44172086,1.62273014,0.56833752,0.00511895,1.00901038,0.84850723,0.00209367,0.18983386
-5.43571786,1.52531799,0.53129344,0.00485915,0.93649339,0.80312256,0.00218635,0.17569149
-5.42971486,1.43200470,0.49438780,0.00462489,0.86534165,0.76145648,0.00229559,0.16165897
-5.42371186,1.34374698,0.45809253,0.00441805,0.79630737,0.72383142,0.00241994,0.14789810
-5.41770885,1.26134191,0.42283742,0.00423974,0.73004227,0.69047150,0.00255757,0.13455441
-5.41170585,1.18541983,0.38900307,0.00409035,0.66708862,0.66150430,0.00270627,0.12175518
-5.40570285,1.11644448,0.35691620,0.00396959,0.60787466,0.63696697,0.00286357,0.10960806
-5.39969985,1.05472024,0.32684717,0.00387663,0.55271436,0.61681601,0.00302674,0.09820053
-5.39369685,1.00040535,0.29900974,0.00381011,0.50181107,0.60094031,0.00319294,0.08760000
-5.38769385,0.95353038,0.27356280,0.00376836,0.45526473,0.58917658,0.00335925,0.07785452
-5.38169085,0.91402050,0.25061382,0.00374949,0.41308182,0.58132628,0.00352280,0.06899403
-5.37568784,0.88172009,0.23022365,0.00375149,0.37518770,0.57717319,0.00368088,0.06103205
-5.36968484,0.85641823,0.21241229,0.00377242,0.34144027,0.57650052,0.00383099,0.05396761
-5.36368184,0.83787344,0.19716519,0.00381049,0.31164451,0.57910660,0.00397098,0.04778746
-5.35767884,0.82583637,0.18443977,0.00386415,0.28556709,0.58481830,0.00409906,0.04246826
-5.35167584,0.82006890,0.17417164,0.00393220,0.26295043,0.59350131,0.00421392,0.03797882
-5.34567284,0.82035880,0.16628032,0.00401381,0.24352572,0.60506667,0.00431475,0.03428219
-5.33966983,0.82652908,0.16067409,0.00410858,0.22702444,0.61947311,0.00440122,0.03133756
-5.33366683,0.83844156,0.15725399,0.00421647,0.21318813,0.63672504,0.00447351,0.02910193
-5.32766383,0.85599463,0.15591654,0.00433784,0.20177611,0.65686610,0.00453227,0.02753155
-5.32166083,0.87911543,0.15655554,0.00447334,0.19257124,0.67996877,0.00457856,0.02658301
-5.31565783,0.90774716,0.15906282,0.00462385,0.18538360,0.70612037,0.00461377,0.02621409
-5.30965483,0.94183241,0.16332804,0.00479035,0.18005240,0.73540637,0.00463950,0.02638441
-5.30365183,0.98129373,0.16923797,0.00497384,0.17644621,0.76789187,0.00465755,0.02705577
-5.29764882,1.02601289,0.17667532,0.00517519,0.17446182,0.80360240,0.00466969,0.02819240
-5.29164582,1.07581040,0.18551741,0.00539506,0.17402211,0.84250520,0.00467766,0.02976109
-5.28564282,1.13042677,0.19563516,0.00563376,0.17507320,0.88449216,0.00468300,0.03173115
-5.27963982,1.18950698,0.20689231,0.00589116,0.17758121,0.92936563,0.00468701,0.03407452
-5.27363682,1.25258968,0.21914556,0.00616666,0.18152901,0.97682803,0.00469067,0.03676576
-5.26763382,1.31910196,0.23224535,0.00645909,0.18691313,1.02647616,0.00469461,0.03978214
-5.26163082,1.38836057,0.24603775,0.00676675,0.19374113,1.07780096,0.00469909,0.04310387
-5.25562781,1.45958012,0.26036734,0.00708741,0.20202960,1.13019278,0.00470402,0.04671433
-5.24962481,1.53188806,0.27508102,0.00741836,0.21180280,1.18295244,0.00470903,0.05060047
-5.24362181,1.60434619,0.29003279,0.00775650,0.22309212,1.23530779,0.00471352,0.05475323
-5.23761881,1.67597797,0.30508912,0.00809846,0.23593631,1.28643510,0.00471677,0.05916810
-5.23161581,1.74580040,0.32013486,0.00844071,0.25038230,1.33548449,0.00471805,0.06384563
-5.22561281,1.81285913,0.33507927,0.00877974,0.26648673,1.38160841,0.00471680,0.06879198
-5.21960980,1.87626523,0.34986192,0.00911219,0.28431778,1.42399181,0.00471270,0.07401945
-5.21360680,1.93523189,0.36445810,0.00943506,0.30395733,1.46188274,0.00470587,0.07954687
-5.20760380,1.98910913,0.37888345,0.00974579,0.32550316,1.49462189,0.00469696,0.08539990
-5.20160080,2.03741508,0.39319752,0.01004249,0.34907094,1.52166984,0.00468730,0.09161117
-5.19559780,2.07986206,0.40750587,0.01032398,0.37479583,1.54263058,0.00467897,0.09822017
-5.18959480,2.11637608,0.42196073,0.01058998,0.40283341,1.55727040,0.00467488,0.10527293
-5.18359180,2.14710895,0.43675977,0.01084110,0.43335978,1.56553109,0.00467877,0.11282147
-5.17758879,2.17244187,0.45214319,0.01107895,0.46657047,1.56753684,0.00469526,0.12092287
-5.17158579,2.19298037,0.46838876,0.01130609,0.50267806,1.56359458,0.00472976,0.12963809
-5.16558279,2.20954032,0.48580511,0.01152601,0.54190828,1.55418750,0.00478839,0.13903044
-5.15957979,2.22312549,0.50472320,0.01174309,0.58449438,1.53996201,0.00487787,0.14916371
-5.15357679,2.23489692,0.52548619,0.01196246,0.63066982,1.52170861,0.00500536,0.16009997
-5.14757379,2.24613542,0.54843780,0.01218986,0.68065904,1.50033731,0.00517822,0.17189707
-5.14157079,2.25819786,0.57390959,0.01243151,0.73466656,1.47684839,0.00540385,0.18460581
-5.13556778,2.27246905,0.60220730,0.01269383,0.79286443,1.45229969,0.00568938,0.19826689
-5.12956478,2.29031048,0.63359671,0.01298330,0.85537842,1.42777146,0.00604145,0.21290769
-5.12356178,2.31300768,0.66828949,0.01330616,0.92227325,1.40432999,0.00646592,0.22853896
-5.11755878,2.34171807,0.70642929,0.01366815,0.99353748,1.38299142,0.00696761,0.24515150
-5.11155578,2.37742107,0.74807893,0.01407427,1.06906874,1.36468673,0.00755007,0.26271307
-5.10555278,2.42087233,0.79320888,0.01452850,1.14865998,1.35022947,0.00821531,0.28116554
-5.09954977,2.47256395,0.84168784,0.01503355,1.23198774,1.34028703,0.00896366,0.30042267
-5.09354677,2.53269235,0.89327593,0.01559063,1.31860318,1.33535675,0.00979360,0.32036843
-5.08754377,2.60113535,0.94762091,0.01619926,1.40792688,1.33574758,0.01070167,0.34085627
-5.08154077,2.67743976,1.00425807,0.01685710,1.49924818,1.34156814,0.01168247,0.36170941
-5.07553777,2.76082045,1.06261403,0.01755985,1.59172964,1.35272152,0.01272868,0.38272230
-5.06953477,2.85017157,1.12201472,0.01830122,1.68441718,1.36890733,0.01383116,0.40366327
-5.06353177,2.94408996,1.18169768,0.01907294,1.77625610,1.38963084,0.01497919,0.42427859
-5.05752876,3.04091050,1.24082839,0.01986491,1.86611267,1.41421910,0.01616065,0.44429767
-5.05152576,3.13875251,1.29852053,0.02066532,1.95280112,1.44184345,0.01736237,0.46343955
-5.04552276,3.23557565,1.35385928,0.02146099,2.03511498,1.47154775,0.01857047,0.48142020
-5.03951976,3.32924365,1.40592730,0.02223763,2.11186175,1.50228127,0.01977073,0.49796074
-5.03351676,3.41759324,1.45383197,0.02298026,2.18189943,1.53293504,0.02094903,0.51279590
-5.02751376,3.49850565,1.49673324,0.02367367,2.24417330,1.56238019,0.02209172,0.52568260
-5.02151076,3.56997773,1.53387048,0.02430288,2.29775123,1.58950692,0.02318599,0.53640821
-5.01550775,3.63018968,1.56458748,0.02485362,2.34185564,1.61326241,0.02422025,0.54479795
-5.00950475,3.67756624,1.58835413,0.02531282,2.37589056,1.63268616,0.02518436,0.55072128
-5.00350175,3.71082887,1.60478389,0.02566904,2.39946224,1.64694148,0.02606987,0.55409672
-4.99749875,3.72903645,1.61364616,0.02591292,2.41239219,1.65534163,0.02687016,0.55489501
-4.99149575,3.73161287,1.61487298,0.02603743,2.41472202,1.65736991,0.02758043,0.55314032
-4.98549275,3.71836034,1.60855957,0.02603818,2.40670960,1.65269278,0.02819773,0.54890946
-4.97948974,3.68945825,1.59495901,0.02591355,2.38881700,1.64116574,0.02872077,0.54232919
-4.97348674,3.64544782,1.57447113,0.02566472,2.36169070,1.62283209,0.02914978,0.53357169
-4.96748374,3.58720391,1.54762640,0.02529564,2.32613542,1.59791465,0.02948621,0.52284849
-4.96148074,3.51589561,1.51506567,0.02481285,2.28308286,1.56680145,0.02973251,0.51040310
-4.95547774,3.43293815,1.47751687,0.02422522,2.23355730,1.53002613,0.02989180,0.49650294
-4.94947474,3.33993871,1.43576987,0.02354370,2.17863986,1.48824428,0.02996761,0.48143066
-4.94347174,3.23863903,1.39065090,0.02278082,2.11943337,1.44220707,0.02996363,0.46547564
-4.93746873,3.13085787,1.34299763,0.02195040,2.05702961,1.39273356,0.02988347,0.44892584
-4.93146573,3.01843588,1.29363606,0.02106698,1.99248045,1.34068298,0.02973061,0.43206041
-4.92546273,2.90318536,1.24336034,0.02014550,1.92677416,1.28692819,0.02950827,0.41514345
-4.91945973,2.78684682,1.19291596,0.01920078,1.86081761,1.23233154,0.02921948,0.39841895
-4.91345673,2.67105362,1.14298696,0.01824720,1.79542468,1.17772386,0.02886713,0.38210725
-4.90745373,2.55730547,1.09418725,0.01729835,1.73131097,1.12388715,0.02845424,0.36640274
-4.90145073,2.44695101,1.04705597,0.01636674,1.66909402,1.07154150,0.02798406,0.35147307
-4.89544772,2.34117881,1.00205645,0.01546363,1.60929848,1.02133601,0.02746045,0.33745939
-4.88944472,2.24101626,0.95957837,0.01459884,1.55236484,0.97384393,0.02688809,0.32447759
-4.88344172,2.14733476,0.91994241,0.01378073,1.49866075,0.92956129,0.02627279,0.31262031
-4.87743872,2.06085992,0.88340657,0.01301614,1.44849329,0.88890879,0.02562174,0.30195933
-4.87143572,1.98218523,0.85017351,0.01231044,1.40212118,0.85223626,0.02494369,0.29254810
-4.86543272,1.91178751,0.82039822,0.01166765,1.35976576,0.81982901,0.02424913,0.28442430
-4.85942971,1.85004295,0.79419527,0.01109052,1.32161969,0.79191544,0.02355028,0.27761206
-4.85342671,1.79724239,0.77164537,0.01058071,1.28785308,0.76867537,0.02286113,0.27212376
-4.84742371,1.75360508,0.75280077,0.01013895,1.25861644,0.75024849,0.02219725,0.26796142
-4.84142071,1.71929031,0.73768942,0.00976521,1.23404067,0.73674245,0.02157567,0.26511742
-4.83541771,1.69440662,0.72631790,0.00945891,1.21423433,0.72824036,0.02101451,0.26357486
-4.82941471,1.67901859,0.71867316,0.00921908,1.19927864,0.72480729,0.02053266,0.26330736
-4.82341171,1.67315138,0.71472337,0.00904454,1.18922101,0.72649573,0.02014942,0.26427860
-4.81740870,1.67679346,0.71441817,0.00893407,1.18406785,0.73334981,0.01988400,0.26644168
-4.81140570,1.68989776,0.71768853,0.00888653,1.18377748,0.74540824,0.01975511,0.26973835
-4.80540270,1.71238185,0.72444666,0.00890101,1.18825388,0.76270593,0.01978051,0.27409843
-4.79939970,1.74412746,0.73458601,0.00897692,1.19734203,0.78527435,0.01997657,0.27943929
-4.79339670,1.78497955,0.74798171,0.00911406,1.21082529,0.81314055,0.02035789,0.28566579
-4.78739370,1.83474521,0.76449148,0.00931266,1.22842508,0.84632487,0.02093694,0.29267047
-4.78139070,1.89319226,0.78395690,0.00957343,1.24980316,0.88483738,0.02172375,0.30033423
-4.77538769,1.96004773,0.80620506,0.00989749,1.27456617,0.92867307,0.02272569,0.30852740
-4.76938469,2.03499572,0.83105040,0.01028634,1.30227237,0.97780589,0.02394723,0.31711120
-4.76338169,2.11767475,0.85829649,0.01074175,1.33244010,1.03218156,0.02538983,0.32593965
-4.75737869,2.20767418,0.88773750,0.01126565,1.36455735,1.09170962,0.02705183,0.33486164
-4.75137569,2.30452963,0.91915917,0.01185994,1.39809203,1.15625455,0.02892836,0.34372333
-4.74537269,2.40771736,0.95233912,0.01252630,1.43250215,1.22562656,0.03101137,0.35237063
-4.73936968,2.51664754,0.98704619,0.01326596,1.46724557,1.29957215,0.03328958,0.36065177
-4.73336668,2.63065685,1.02303903,0.01407948,1.50178870,1.37776505,0.03574854,0.36841983
-4.72736368,2.74900062,1.06006377,0.01496647,1.53561382,1.45979780,0.03837065,0.37553513
-4.72136068,2.87084508,1.09785095,0.01592536,1.56822486,1.54517476,0.04113529,0.38186750
-4.71535768,2.99526055,1.13611211,0.01695313,1.59915151,1.63330673,0.04401887,0.38729831
-4.70935468,3.12121616,1.17453617,0.01804516,1.62795177,1.72350810,0.04699499,0.39172221
-4.70335168,3.24757721,1.21278612,0.01919503,1.65421302,1.81499668,0.05003465,0.39504861
-4.69734867,3.37310574,1.25049640,0.02039439,1.67755211,1.90689692,0.05310644,0.39720280
-4.69134567,3.49646537,1.28727148,0.02163295,1.69761463,1.99824671,0.05617684,0.39812678
-4.68534267,3.61623093,1.32268592,0.02289846,1.71407397,2.08800800,0.05921060,0.39777973
-4.67933967,3.73090338,1.35628639,0.02417686,1.72663040,2.17508147,0.06217115,0.39613817
-4.67333667,3.83893037,1.38759574,0.02545243,1.73501073,2.25832492,0.06502110,0.39319582
-4.66733367,3.93873218,1.41611950,0.02670807,1.73896873,2.33657540,0.06772283,0.38896314
-4.66133067,4.02873292,1.44135440,0.02792564,1.73828659,2.40867433,0.07023912,0.38346668
-4.65532766,4.10739613,1.46279916,0.02908639,1.73277751,2.47349532,0.07253383,0.37674810
-4.64932466,4.17326380,1.47996692,0.03017141,1.72228938,2.52997354,0.07457266,0.36886307
-4.64332166,4.22499762,1.49239901,0.03116216,1.70670942,2.57713601,0.07632387,0.35988001
-4.63731866,4.26142078,1.49967940,0.03204097,1.68596954,2.61413151,0.07775904,0.34987863
-4.63131566,4.28155872,1.50144922,0.03279162,1.66005192,2.64025916,0.07885375,0.33894848
-4.62531266,4.28467702,1.49742068,0.03339981,1.62899464,2.65499440,0.07958821,0.32718731
-4.61930965,4.27031466,1.48738951,0.03385366,1.59289662,2.65801125,0.07994783,0.31469954
-4.61330665,4.23831090,1.47124545,0.03414409,1.55192157,2.64919994,0.07992364,0.30159461
-4.60730365,4.18882438,1.44898009,0.03426519,1.50630054,2.62867874,0.07951256,0.28798543
-4.60130065,4.12234323,1.42069155,0.03421441,1.45633253,2.59679961,0.07871754,0.27398676
-4.59529765,4.03968522,1.38658579,0.03399273,1.40238313,2.55414681,0.07754755,0.25971376
-4.58929465,3.94198775,1.34697434,0.03360462,1.34488086,2.50152855,0.07601739,0.24528055
-4.58329165,3.83068740,1.30226841,0.03305799,1.28431124,2.43996154,0.07414731,0.23079876
-4.57728864,3.70748976,1.25296972,0.03236397,1.22120877,2.37064879,0.07196251,0.21637633
-4.57128564,3.57433019,1.19965830,0.03153656,1.15614696,2.29495136,0.06949255,0.20211623
-4.56528264,3.43332710,1.14297791,0.03059225,1.08972676,2.21435483,0.06677058,0.18811537
-4.55927964,3.28672899,1.08361946,0.02954955,1.02256395,2.13043160,0.06383255,0.17446361
-4.55327664,3.13685746,1.02230345,0.02842841,0.95527577,2.04480036,0.06071632,0.16124283
-4.54727364,2.98604811,0.95976185,0.02724967,0.88846756,1.95908390,0.05746083,0.14852619
-4.54127064,2.83659130,0.89672035,0.02603447,0.82271972,1.87486702,0.05410520,0.13637752
-4.53526763,2.69067515,0.83388147,0.02480366,0.75857558,1.79365566,0.05068793,0.12485080
-4.52926463,2.55033243,0.77190934,0.02357725,0.69653073,1.71683884,0.04724617,0.11398986
-4.52326163,2.41739334,0.71141637,0.02237388,0.63702392,1.64565465,0.04381500,0.10382825
-4.51725863,2.29344555,0.65295240,0.02121041,0.58042999,1.58116125,0.04042691,0.09438921
-4.51125563,2.17980257,0.59699643,0.02010153,0.52705505,1.52421394,0.03711134,0.08568593
-4.50525263,2.07748154,0.54395103,0.01905947,0.47713368,1.47544883,0.03389434,0.07772185
-4.49924962,1.98719043,0.49413949,0.01809385,0.43082852,1.43527351,0.03079831,0.07049124
-4.49324662,1.90932501,0.44780538,0.01721152,0.38823179,1.40386481,0.02784195,0.06397982
-4.48724362,1.84397511,0.40511454,0.01641664,0.34936870,1.38117355,0.02504021,0.05816558
-4.48124062,1.79093938,0.36615891,0.01571069,0.31420248,1.36693567,0.02240437,0.05301969
-4.47523762,1.74974778,0.33096203,0.01509267,0.28264067,1.36068932,0.01994222,0.04850747
-4.46923462,1.71969037,0.29948577,0.01455933,0.25454244,1.36179683,0.01765827,0.04458939
-4.46323162,1.69985114,0.27163786,0.01410544,0.22972647,1.36947066,0.01555403,0.04122219
-4.45722861,1.68914532,0.24727986,0.01372414,0.20797917,1.38280217,0.01362833,0.03835985
-4.45122561,1.68635866,0.22623530,0.01340728,0.18906291,1.40079205,0.01187764,0.03595464
-4.44522261,1.69018714,0.20829762,0.01314577,0.17272403,1.42238124,0.01029645,0.03395803
-4.43921961,1.69927577,0.19323765,0.01292996,0.15870024,1.44648120,0.00887759,0.03232159
-4.43321661,1.71225527,0.18081054,0.01274995,0.14672748,1.47200258,0.00761259,0.03099776
-4.42721361,1.72777550,0.17076200,0.01259596,0.13654590,1.49788142,0.00649197,0.02994049
-4.42121061,1.74453494,0.16283365,0.01245856,0.12790496,1.52310224,0.00550563,0.02910580
-4.41520760,1.76130571,0.15676769,0.01232891,0.12056760,1.54671748,0.00464301,0.02845223
-4.40920460,1.77695377,0.15231075,0.01219898,0.11431352,1.56786321,0.00389344,0.02794122
-4.40320160,1.79045442,0.14921700,0.01206166,0.10894147,1.58577087,0.00324629,0.02753727
-4.39719860,1.80090320,0.14725070,0.01191088,0.10427084,1.59977537,0.00269119,0.02720819
-4.39119560,1.80752264,0.14618819,0.01174164,0.10014239,1.60931976,0.00221816,0.02692513
-4.38519260,1.80966539,0.14581946,0.01155004,0.09641837,1.61395690,0.00181774,0.02666266
-4.37918959,1.80681434,0.14594941,0.01133323,0.09298221,1.61334873,0.00148108,0.02639872
-4.37318659,1.79858037,0.14639887,0.01108941,0.08973760,1.60726352,0.00120001,0.02611463
-4.36718359,1.78469836,0.14700543,0.01081772,0.08660748,1.59557180,0.00096706,0.02579504
-4.36118059,1.76502208,0.14762422,0.01051817,0.08353261,1.57824131,0.00077549,0.02542785
-4.35517759,1.73951828,0.14812850,0.01019154,0.08047024,1.55533145,0.00061932,0.02500414
-4.34917459,1.70826056,0.14841034,0.00983931,0.07739253,1.52698749,0.00049326,0.02451816
-4.34317159,1.67142304,0.14838108,0.00946353,0.07428516,1.49343481,0.00039274,0.02396721
-4.33716858,1.62927408,0.14797176,0.00906678,0.07114595,1.45497312,0.00031385,0.02335163
-4.33116558,1.58216999,0.14713351,0.00865201,0.06798355,1.41197083,0.00025331,0.02267469
-4.32516258,1.53054871,0.14583766,0.00822252,0.06481629,1.36485944,0.00020844,0.02194252
-4.31915958,1.47492322,0.14407574,0.00778186,0.06167119,1.31412779,0.00017709,0.02116404
-4.31315658,1.41587479,0.14185931,0.00733378,0.05858300,1.26031611,0.00015763,0.02035079
-4.30715358,1.35404554,0.13921945,0.00688213,0.05559343,1.20400973,0.00014889,0.01951687
