energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.52676338,2.49933085,0.27565194,1.65427009,0.31544143,0.16160972,0.03392588,0.20121071,0.03922302,0.09773278
-3.52076038,2.47575904,0.26852102,1.65527146,0.30733751,0.15596461,0.03292972,0.19455078,0.03747646,0.09502627
-3.51475738,2.45321778,0.26192759,1.65627853,0.29928156,0.15063202,0.03204325,0.18802901,0.03581677,0.09254335
-3.50875438,2.43186012,0.25579643,1.65745833,0.29125036,0.14559752,0.03127464,0.18165343,0.03424187,0.09025416
-3.50275138,2.41192870,0.25006068,1.65904833,0.28323805,0.14085040,0.03063045,0.17543713,0.03274984,0.08813330
-3.49674837,2.39374584,0.24466402,1.66134685,0.27525558,0.13638366,0.03011530,0.16939778,0.03133911,0.08616050
-3.49074537,2.37769980,0.23956226,1.66470161,0.26732936,0.13219373,0.02973156,0.16355683,0.03000851,0.08432099
-3.48474237,2.36422839,0.23472432,1.66949669,0.25949885,0.12827988,0.02947920,0.15793821,0.02875740,0.08260551
-3.47873937,2.35380085,0.23013258,1.67613888,0.25181365,0.12464335,0.02935554,0.15256694,0.02758568,0.08101016
-3.47273637,2.34689926,0.22578285,1.68504386,0.24433002,0.12128645,0.02935523,0.14746751,0.02649380,0.07953599
-3.46673337,2.34400048,0.22168388,1.69662305,0.23710736,0.11821159,0.02947021,0.14266237,0.02548275,0.07818848
-3.46073037,2.34555983,0.21785666,1.71127169,0.23020465,0.11542042,0.02968991,0.13817051,0.02455400,0.07697690
-3.45472736,2.35199732,0.21433348,1.72935876,0.22367717,0.11291307,0.03000138,0.13400628,0.02370951,0.07591376
-3.44872436,2.36368713,0.21115693,1.75121910,0.21757378,0.11068762,0.03038975,0.13017855,0.02295159,0.07501414
-3.44272136,2.38095090,0.20837883,1.77714804,0.21193470,0.10873988,0.03083858,0.12669023,0.02228290,0.07429518
-3.43671836,2.40405495,0.20605920,1.80739874,0.20679004,0.10706330,0.03133046,0.12353820,0.02170635,0.07377561
-3.43071536,2.43321132,0.20426527,1.84218202,0.20215914,0.10564927,0.03184753,0.12071370,0.02122501,0.07347537
-3.42471236,2.46858228,0.20307038,1.88166848,0.19805059,0.10448758,0.03237219,0.11820295,0.02084207,0.07341533
-3.41870935,2.51028767,0.20255308,1.92599256,0.19446306,0.10356704,0.03288767,0.11598829,0.02056071,0.07361708
-3.41270635,2.55841404,0.20279599,1.97525777,0.19138665,0.10287631,0.03337865,0.11404944,0.02038408,0.07410275
-3.40670335,2.61302475,0.20388463,2.02954257,0.18880482,0.10240464,0.03383181,0.11236500,0.02031518,0.07489488
-3.40070035,2.67416968,0.20590607,2.08890597,0.18669666,0.10214276,0.03423632,0.11091397,0.02035680,0.07601625
-3.39469735,2.74189352,0.20894729,2.15339211,0.18503929,0.10208352,0.03458413,0.10967736,0.02051142,0.07748968
-3.38869435,2.81624151,0.21309327,2.22303319,0.18381039,0.10222243,0.03487027,0.10863958,0.02078110,0.07933770
-3.38269135,2.89726160,0.21842471,2.29784985,0.18299055,0.10255803,0.03509283,0.10778969,0.02116743,0.08158216
-3.37668834,2.98500261,0.22501541,2.37784886,0.18256530,0.10309194,0.03525297,0.10712244,0.02167137,0.08424367
-3.37068534,3.07950768,0.23292933,2.46301756,0.18252685,0.10382865,0.03535464,0.10663888,0.02229314,0.08734093
-3.36468234,3.18080323,0.24221736,2.55331533,0.18287524,0.10477508,0.03540427,0.10634675,0.02303212,0.09088989
-3.35867934,3.28888371,0.25291393,2.64866220,0.18361898,0.10593986,0.03541027,0.10626039,0.02388668,0.09490281
-3.35267634,3.40369287,0.26503359,2.74892527,0.18477509,0.10733239,0.03538247,0.10640031,0.02485407,0.09938727
-3.34667334,3.52510257,0.27856772,2.85390373,0.18636850,0.10896175,0.03533153,0.10679247,0.02593031,0.10434507
-3.34067034,3.65289068,0.29348152,2.96331352,0.18843086,0.11083557,0.03526826,0.10746715,0.02711001,0.10977114
-3.33466733,3.78671944,0.30971157,3.07677288,0.19099893,0.11295876,0.03520303,0.10845758,0.02838631,0.11565261
-3.32866433,3.92611604,0.32716410,3.19379004,0.19411230,0.11533243,0.03514515,0.10979837,0.02975079,0.12196784
-3.32266133,4.07045716,0.34571416,3.31375425,0.19781095,0.11795284,0.03510240,0.11152374,0.03119343,0.12868581
-3.31665833,4.21895888,0.36520586,3.43593139,0.20213240,0.12081058,0.03508063,0.11366571,0.03270258,0.13576559
-3.31065533,4.37067325,0.38545382,3.55946506,0.20710880,0.12389005,0.03508349,0.11625224,0.03426500,0.14315622
-3.30465233,4.52449257,0.40624580,3.68338366,0.21276392,0.12716912,0.03511230,0.11930542,0.03586597,0.15079686
-3.29864932,4.67916168,0.42734666,3.80661401,0.21911036,0.13061923,0.03516611,0.12283983,0.03748939,0.15861727
-3.29264632,4.83329837,0.44850339,3.92800103,0.22614686,0.13420568,0.03524186,0.12686107,0.03911803,0.16653873
-3.28664332,4.98542138,0.46945119,4.04633328,0.23385609,0.13788837,0.03533469,0.13136450,0.04073372,0.17447520
-3.28064032,5.13398498,0.48992038,4.16037314,0.24220283,0.14162272,0.03543837,0.13633438,0.04231771,0.18233491
-3.27463732,5.27741856,0.50964380,4.26889041,0.25113282,0.14536085,0.03554588,0.14174330,0.04385097,0.19002215
-3.26863432,5.41416968,0.52836446,4.37069787,0.26057215,0.14905300,0.03564994,0.14755210,0.04531457,0.19743935
-3.26263132,5.54274834,0.54584301,4.46468680,0.27042754,0.15264900,0.03574369,0.15371009,0.04669014,0.20448929
-3.25662831,5.66177035,0.56186482,4.54986085,0.28058727,0.15609985,0.03582129,0.16015588,0.04796025,0.21107739
-3.25062531,5.76999787,0.57624619,4.62536639,0.29092301,0.15935931,0.03587857,0.16681853,0.04910884,0.21711410
-3.24462231,5.86637495,0.58883948,4.69051773,0.30129240,0.16238537,0.03591355,0.17361927,0.05012167,0.22251704
-3.23861931,5.95005669,0.59953688,4.74481606,0.31154238,0.16514166,0.03592688,0.18047353,0.05098673,0.22721323
-3.23261631,6.02043053,0.60827266,4.78796103,0.32151323,0.16759868,0.03592225,0.18729342,0.05169459,0.23114088
-3.22661331,6.07712914,0.61502380,4.81985461,0.33104318,0.16973480,0.03590656,0.19399046,0.05223875,0.23425108
-3.22061031,6.12003452,0.61980898,4.84059715,0.33997337,0.17153706,0.03589002,0.20047860,0.05261596,0.23650904
-3.21460730,6.14927345,0.62268602,4.85047613,0.34815322,0.17300175,0.03588613,0.20667726,0.05282640,0.23789500
-3.20860430,6.16520518,0.62374796,4.84994842,0.35544566,0.17413465,0.03591144,0.21251451,0.05287387,0.23840482
-3.20260130,6.16840218,0.62311795,4.83961726,0.36173240,0.17495110,0.03598524,0.21793001,0.05276591,0.23805003
-3.19659830,6.15962542,0.62094327,4.82020538,0.36691870,0.17547581,0.03612906,0.22287776,0.05251378,0.23685760
-3.19059530,6.13979567,0.61738886,4.79252591,0.37093755,0.17574236,0.03636612,0.22732847,0.05213241,0.23486926
-3.18459230,6.10996234,0.61263054,4.75745262,0.37375309,0.17579256,0.03672059,0.23127139,0.05164028,0.23214050
-3.17858929,6.07127137,0.60684848,4.71589107,0.37536300,0.17567555,0.03721682,0.23471554,0.05105918,0.22873919
-3.17258629,6.02493364,0.60022099,4.66875196,0.37579971,0.17544672,0.03787852,0.23769025,0.05041387,0.22474402
-3.16658329,5.97219489,0.59291906,4.61692780,0.37513042,0.17516644,0.03872779,0.24024488,0.04973177,0.22024257
-3.16058029,5.91430814,0.58510176,4.56127371,0.37345572,0.17489864,0.03978427,0.24244774,0.04904242,0.21532936
-3.15457729,5.85250904,0.57691271,4.50259261,0.37090700,0.17470929,0.04106417,0.24438422,0.04837698,0.21010367
-3.14857429,5.78799461,0.56847763,4.44162503,0.36764249,0.17466472,0.04257939,0.24615417,0.04776763,0.20466734
-3.14257129,5.72190512,0.55990296,4.37904325,0.36384234,0.17482989,0.04433673,0.24786850,0.04724690,0.19912258
-3.13656828,5.65530914,0.55127555,4.31544915,0.35970261,0.17526664,0.04633711,0.24964530,0.04684700,0.19356980
-3.13056528,5.58919120,0.54266325,4.25137524,0.35542869,0.17603193,0.04857497,0.25160549,0.04659907,0.18810561
-3.12456228,5.52444171,0.53411629,4.18728784,0.35122822,0.17717611,0.05103783,0.25386819,0.04653247,0.18282091
-3.11855928,5.46184859,0.52566922,4.12359164,0.34730394,0.17874131,0.05370600,0.25654603,0.04667404,0.17779918
-3.11255628,5.40209030,0.51734326,4.06063475,0.34384669,0.18075999,0.05655251,0.25974061,0.04704739,0.17311510
-3.10655328,5.34572974,0.50914885,3.99871346,0.34102893,0.18325367,0.05954330,0.26353821,0.04767224,0.16883332
-3.10055028,5.29320909,0.50108831,3.93807614,0.33899904,0.18623187,0.06263761,0.26800606,0.04856380,0.16500759
-3.09454727,5.24484532,0.49315834,3.87892583,0.33787665,0.18969147,0.06578867,0.27318926,0.04973227,0.16168020
-3.08854427,5.20082660,0.48535238,3.82142145,0.33774917,0.19361624,0.06894458,0.27910848,0.05118244,0.15888167
-3.08254127,5.16120993,0.47766274,3.76567753,0.33866976,0.19797687,0.07204944,0.28575856,0.05291330,0.15663084
-3.07653827,5.12592015,0.47008231,3.71176269,0.34065667,0.20273130,0.07504475,0.29310811,0.05491797,0.15493523
-3.07053527,5.09475100,0.46260613,3.65969736,0.34369408,0.20782542,0.07787088,0.30110002,0.05718356,0.15379160
-3.06453227,5.06736854,0.45523257,3.60945124,0.34773425,0.21319422,0.08046869,0.30965295,0.05969138,0.15318689
-3.05852926,5.04331727,0.44796429,3.56094091,0.35270097,0.21876317,0.08278124,0.31866370,0.06241713,0.15309931
-3.05252626,5.02202950,0.44080898,3.51402845,0.35849405,0.22444999,0.08475549,0.32801033,0.06533136,0.15349960
-3.04652326,5.00283782,0.43377995,3.46852140,0.36499451,0.23016662,0.08634389,0.33755597,0.06840002,0.15435243
-3.04052026,4.98499096,0.42689653,3.42417461,0.37207043,0.23582140,0.08750586,0.34715301,0.07158517,0.15561786
-3.03451726,4.96767271,0.42018434,3.38069431,0.37958294,0.24132136,0.08820913,0.35664765,0.07484578,0.15725285
-3.02851426,4.95002344,0.41367546,3.33774451,0.38739206,0.24657455,0.08843069,0.36588460,0.07813868,0.15921267
-3.02251126,4.93116380,0.40740839,3.29495572,0.39536230,0.25149230,0.08815760,0.37471160,0.08141955,0.16145226
-3.01650825,4.91021968,0.40142779,3.25193578,0.40336751,0.25599142,0.08738731,0.38298377,0.08464393,0.16392742
-3.01050525,4.88634754,0.39578404,3.20828237,0.41129483,0.25999619,0.08612778,0.39056756,0.08776827,0.16659579
-3.00450225,4.85875918,0.39053236,3.16359674,0.41904771,0.26344004,0.08439713,0.39734409,0.09075098,0.16941763
-2.99849925,4.82674484,0.38573171,3.11749793,0.42654761,0.26626698,0.08222304,0.40321191,0.09355336,0.17235629
-2.99249625,4.78969354,0.38144317,3.06963678,0.43373457,0.26843265,0.07964175,0.40808898,0.09614047,0.17537842
-2.98649325,4.74710998,0.37772794,3.01970899,0.44056653,0.26990497,0.07669687,0.41191391,0.09848185,0.17845389
-2.98049025,4.69862686,0.37464493,2.96746660,0.44701755,0.27066440,0.07343799,0.41464641,0.10055211,0.18155546
-2.97448724,4.64401247,0.37224798,2.91272711,0.45307502,0.27070377,0.06991907,0.41626696,0.10233132,0.18465814
-2.96848424,4.58317279,0.37058273,2.85537988,0.45873607,0.27002777,0.06619680,0.41677577,0.10380520,0.18773843
-2.96248124,4.51614847,0.36968341,2.79538947,0.46400346,0.26865206,0.06232896,0.41619120,0.10496518,0.19077334
-2.95647824,4.44310660,0.36956949,2.73279564,0.46888120,0.26660206,0.05837280,0.41454759,0.10580813,0.19373938
-2.95047524,4.36432807,0.37024256,2.66771028,0.47337015,0.26391159,0.05438356,0.41189272,0.10633608,0.19661148
-2.94447224,4.28019108,0.37168349,2.60031134,0.47746391,0.26062124,0.05041316,0.40828510,0.10655569,0.19936204
-2.93846923,4.19115198,0.37385022,2.53083419,0.48114537,0.25677672,0.04650905,0.40379113,0.10647760,0.20196015
-2.93246623,4.09772454,0.37667617,2.45956115,0.48438396,0.25242724,0.04271336,0.39848232,0.10611573,0.20437091
-2.92646323,4.00045875,0.38006971,2.38680966,0.48713405,0.24762389,0.03906225,0.39243275,0.10548655,0.20655524
-2.92046023,3.89992069,0.38391454,2.31291988,0.48933438,0.24241826,0.03558554,0.38571688,0.10460832,0.20846985
-2.91445723,3.79667426,0.38807137,2.23824260,0.49090885,0.23686124,0.03230658,0.37840774,0.10350041,0.21006775
-2.90845423,3.69126604,0.39238068,2.16312794,0.49176853,0.23100212,0.02924236,0.37057572,0.10218270,0.21129904
-2.90245123,3.58421392,0.39666672,2.08791557,0.49181479,0.22488794,0.02640374,0.36228781,0.10067508,0.21211220
-2.89644822,3.47600002,0.40074253,2.01292693,0.49094358,0.21856325,0.02379601,0.35360751,0.09899711,0.21245561
-2.89044522,3.36706802,0.40441594,1.93845972,0.48905049,0.21207008,0.02141940,0.34459522,0.09716783,0.21227951
-2.88444222,3.25782486,0.40749619,1.86478477,0.48603640,0.20544824,0.01926978,0.33530904,0.09520569,0.21153807
-2.87843922,3.14864623,0.40980103,1.79214534,0.48181342,0.19873582,0.01733944,0.32580606,0.09312868,0.21019163
-2.87243622,3.03988526,0.41116394,1.72075853,0.47631082,0.19196983,0.01561781,0.31614377,0.09095445,0.20820897
-2.86643322,2.93188331,0.41144110,1.65081855,0.46948056,0.18518701,0.01409218,0.30638162,0.08870068,0.20556944
-2.86043022,2.82498197,0.41051788,1.58250129,0.46130213,0.17842447,0.01274846,0.29658258,0.08638536,0.20226489
-2.85442721,2.71953498,0.40831444,1.51596974,0.45178651,0.17172047,0.01157180,0.28681441,0.08402708,0.19830127
-2.84842421,2.61591907,0.40479032,1.45137965,0.44097882,0.16511482,0.01054712,0.27715068,0.08164539,0.19369985
-2.84242121,2.51454272,0.39994757,1.38888490,0.42895967,0.15864926,0.00965968,0.26767133,0.07926096,0.18849785
-2.83641821,2.41585189,0.39383246,1.32864214,0.41584511,0.15236741,0.00889535,0.25846276,0.07689572,0.18274863
-2.83041521,2.32033240,0.38653564,1.27081425,0.40178501,0.14631462,0.00824105,0.24961727,0.07457281,0.17652125
-2.82441221,2.22850843,0.37819062,1.21557236,0.38696007,0.14053734,0.00768485,0.24123205,0.07231647,0.16989946
-2.81840920,2.14093714,0.36897079,1.16309636,0.37157755,0.13508236,0.00721618,0.23340751,0.07015170,0.16298016
-2.81240620,2.05819978,0.35908497,1.11357375,0.35586598,0.12999583,0.00682589,0.22624529,0.06810387,0.15587144
-2.80640320,1.98088959,0.34877173,1.06719694,0.34006890,0.12532197,0.00650623,0.21984576,0.06619819,0.14869011
-2.80040020,1.90959721,0.33829271,1.02415938,0.32443818,0.12110189,0.00625089,0.21430536,0.06445911,0.14155898
-2.79439720,1.84489446,0.32792513,0.98465043,0.30922697,0.11737217,0.00605483,0.20971375,0.06290962,0.13460395
-2.78839420,1.78731719,0.31795381,0.94884965,0.29468280,0.11416371,0.00591425,0.20615105,0.06157065,0.12795094
-2.78239120,1.73734815,0.30866287,0.91692056,0.28104085,0.11150051,0.00582644,0.20368514,0.06046041,0.12172284
-2.77638819,1.69540064,0.30032756,0.88900436,0.26851783,0.10939879,0.00578966,0.20236929,0.05959377,0.11603657
-2.77038519,1.66180361,0.29320619,0.86521383,0.25730664,0.10786628,0.00580297,0.20224010,0.05898185,0.11100028
-2.76438219,1.63678883,0.28753258,0.84562770,0.24757183,0.10690179,0.00586609,0.20331590,0.05863154,0.10671085
-2.75837919,1.62048048,0.28350915,0.83028567,0.23944612,0.10649508,0.00597928,0.20559559,0.05854532,0.10325167
-2.75237619,1.61288743,0.28130076,0.81918426,0.23302791,0.10662701,0.00614314,0.20905807,0.05872110,0.10069075
-2.74637319,1.61389843,0.28102955,0.81227367,0.22837983,0.10727000,0.00635854,0.21366203,0.05915225,0.09907931
-2.74037019,1.62328014,0.28277076,0.80945553,0.22552829,0.10838864,0.00662648,0.21934635,0.05982768,0.09845068
-2.73436718,1.64067799,0.28654977,0.81058191,0.22446394,0.10994061,0.00694796,0.22603088,0.06073215,0.09881965
-2.72836418,1.66561984,0.29234032,0.81545528,0.22514297,0.11187768,0.00732391,0.23361762,0.06184657,0.10018229
-2.72236118,1.69752214,0.30006410,0.82382972,0.22748909,0.11414682,0.00775516,0.24199232,0.06314848,0.10251608
-2.71635818,1.73569866,0.30959164,0.83541325,0.23139623,0.11669142,0.00824240,0.25102633,0.06461250,0.10578058
-2.71035518,1.77937147,0.32074462,0.84987133,0.23673163,0.11945248,0.00878616,0.26057875,0.06621094,0.10991836
-2.70435218,1.82768412,0.33329962,0.86683154,0.24333944,0.12236979,0.00938691,0.27049890,0.06791435,0.11485641
-2.69834917,1.87971692,0.34699316,0.88588938,0.25104460,0.12538311,0.01004511,0.28062882,0.06969217,0.12050782
-2.69234617,1.93450398,0.36152816,0.90661522,0.25965696,0.12843324,0.01076132,0.29080620,0.07151338,0.12677383
-2.68634317,1.99105192,0.37658151,0.92856223,0.26897562,0.13146301,0.01153641,0.30086721,0.07334712,0.13354607
-2.68034017,2.04835987,0.39181276,0.95127520,0.27879327,0.13441828,0.01237167,0.31064966,0.07516334,0.14070914
-2.67433717,2.10544035,0.40687355,0.97429999,0.28890062,0.13724870,0.01326907,0.31999607,0.07693346,0.14814322
-2.66833417,2.16134068,0.42141768,0.99719355,0.29909071,0.13990850,0.01423146,0.32875687,0.07863095,0.15572682
-2.66233117,2.21516408,0.43511140,1.01953392,0.30916317,0.14235715,0.01526271,0.33679342,0.08023191,0.16333958
-2.65632816,2.26609010,0.44764362,1.04093014,0.31892814,0.14455988,0.01636794,0.34398103,0.08171557,0.17086492
-2.65032516,2.31339346,0.45873562,1.06103161,0.32821000,0.14648815,0.01755360,0.35021162,0.08306477,0.17819260
-2.64432216,2.35646064,0.46815003,1.07953647,0.33685060,0.14811991,0.01882754,0.35539611,0.08426629,0.18522101
-2.63831916,2.39480358,0.47569853,1.09619875,0.34471214,0.14943983,0.02019895,0.35946640,0.08531112,0.19185920
-2.63231616,2.42806980,0.48124814,1.11083398,0.35167944,0.15043928,0.02167825,0.36237676,0.08619459,0.19802849
-2.62631316,2.45604849,0.48472567,1.12332293,0.35766161,0.15111624,0.02327682,0.36410465,0.08691640,0.20366372
-2.62031016,2.47867225,0.48612033,1.13361339,0.36259309,0.15147493,0.02500662,0.36465096,0.08748046,0.20871408
-2.61430715,2.49601425,0.48548413,1.14171983,0.36643414,0.15152544,0.02687972,0.36403943,0.08789463,0.21314345
-2.60830415,2.50828097,0.48293027,1.14772107,0.36917051,0.15128299,0.02890768,0.36231551,0.08817032,0.21693037
-2.60230115,2.51580064,0.47862944,1.15175586,0.37081264,0.15076726,0.03110082,0.35954450,0.08832194,0.22006755
-2.59629815,2.51900799,0.47280426,1.15401671,0.37139419,0.15000144,0.03346745,0.35580916,0.08836627,0.22256112
-2.59029515,2.51842571,0.46572192,1.15474208,0.37097009,0.14901122,0.03601304,0.35120680,0.08832172,0.22442948
-2.58429215,2.51464349,0.45768559,1.15420729,0.36961415,0.14782384,0.03873936,0.34584602,0.08820756,0.22570202
-2.57828914,2.50829534,0.44902459,1.15271441,0.36741627,0.14646693,0.04164368,0.33984319,0.08804309,0.22641760
-2.57228614,2.50003610,0.44008402,1.15058143,0.36447944,0.14496760,0.04471804,0.33331888,0.08784689,0.22662297
-2.56628314,2.49051792,0.43121389,1.14813113,0.36091645,0.14335140,0.04794865,0.32639431,0.08763597,0.22637117
-2.56028014,2.48036749,0.42275848,1.14567977,0.35684656,0.14164159,0.05131545,0.31918793,0.08742519,0.22571989
-2.55427714,2.47016480,0.41504597,1.14352616,0.35239207,0.13985840,0.05479195,0.31181239,0.08722659,0.22472997
-2.54827414,2.46042399,0.40837893,1.14194109,0.34767499,0.13801859,0.05834526,0.30437185,0.08704899,0.22346396
-2.54227114,2.45157690,0.40302579,1.14115760,0.34281373,0.13613512,0.06193643,0.29695970,0.08689761,0.22198479
-2.53626813,2.44395976,0.39921356,1.14136225,0.33791994,0.13421709,0.06552111,0.28965691,0.08677398,0.22035468
-2.53026513,2.43780328,0.39712213,1.14268770,0.33309566,0.13226987,0.06905048,0.28253081,0.08667587,0.21863407
-2.52426213,2.43322657,0.39688005,1.14520666,0.32843064,0.13029539,0.07247248,0.27563447,0.08659748,0.21688088
-2.51825913,2.43023493,0.39856216,1.14892777,0.32400011,0.12829270,0.07573329,0.26900658,0.08652978,0.21514988
-2.51225613,2.42872174,0.40218883,1.15379330,0.31986287,0.12625855,0.07877903,0.26267182,0.08646092,0.21349219
-2.50625313,2.42847434,0.40772696,1.15967908,0.31605997,0.12418821,0.08155761,0.25664169,0.08637686,0.21195512
-2.50025013,2.42918397,0.41509265,1.16639683,0.31261391,0.12207633,0.08402058,0.25091569,0.08626209,0.21058202
-2.49424712,2.43045945,0.42415536,1.17369879,0.30952843,0.11991784,0.08612515,0.24548291,0.08610037,0.20941243
-2.48824412,2.43184437,0.43474339,1.18128500,0.30678900,0.11770884,0.08783591,0.24032379,0.08587564,0.20848236
-2.48224112,2.43283729,0.44665055,1.18881286,0.30436401,0.11544751,0.08912650,0.23541217,0.08557289,0.20782466
-2.47623812,2.43291439,0.45964364,1.19590888,0.30220659,0.11313490,0.08998104,0.23071739,0.08517901,0.20746958
-2.47023512,2.43155369,0.47347057,1.20218239,0.30025712,0.11077562,0.09039509,0.22620653,0.08468367,0.20744530
-2.46423212,2.42826002,0.48786870,1.20724055,0.29844626,0.10837836,0.09037639,0.22184654,0.08408006,0.20777851
-2.45822911,2.42258967,0.50257315,1.21070429,0.29669851,0.10595631,0.08994498,0.21760633,0.08336555,0.20849498
-2.45222611,2.41417349,0.51732468,1.21222431,0.29493598,0.10352726,0.08913302,0.21345870,0.08254220,0.20961987
-2.44622311,2.40273747,0.53187687,1.21149654,0.29308238,0.10111357,0.08798396,0.20938192,0.08161704,0.21117799
-2.44022011,2.38811943,0.54600234,1.20827615,0.29106691,0.09874189,0.08655144,0.20536109,0.08060224,0.21319373
-2.43421711,2.37028099,0.55949772,1.20238950,0.28882792,0.09644261,0.08489755,0.20138904,0.07951492,0.21569071
-2.42821411,2.34931387,0.57218718,1.19374321,0.28631608,0.09424914,0.08309093,0.19746680,0.07837683,0.21869107
-2.42221111,2.32543996,0.58392460,1.18232985,0.28349697,0.09219691,0.08120439,0.19360358,0.07721373,0.22221446
-2.41620810,2.29900491,0.59459414,1.16822985,0.28035283,0.09032227,0.07931249,0.18981629,0.07605452,0.22627668
-2.41020510,2.27046530,0.60410941,1.15160944,0.27688354,0.08866119,0.07748883,0.18612853,0.07493026,0.23088810
-2.40420210,2.24036983,0.61241151,1.13271461,0.27310657,0.08724787,0.07580348,0.18256918,0.07387288,0.23605179
-2.39819910,2.20933542,0.61946595,1.11186142,0.26905608,0.08611336,0.07432046,0.17917056,0.07291386,0.24176174
-2.39219610,2.17801939,0.62525893,1.08942302,0.26478119,0.08528416,0.07309535,0.17596642,0.07208284,0.24800092
-2.38619310,2.14708910,0.62979332,1.06581425,0.26034347,0.08478095,0.07217329,0.17298965,0.07140617,0.25473975
-2.38019010,2.11719081,0.63308450,1.04147440,0.25581393,0.08461742,0.07158735,0.17027003,0.07090559,0.26193476
-2.37418709,2.08891947,0.63515673,1.01684925,0.25126966,0.08479938,0.07135724,0.16783214,0.07059700,0.26952782
-2.36818409,2.06279115,0.63604005,0.99237336,0.24679032,0.08532415,0.07148864,0.16569343,0.07048950,0.27744591
-2.36218109,2.03921979,0.63576809,0.96845342,0.24245476,0.08618023,0.07197301,0.16386281,0.07058461,0.28560171
-2.35617809,2.01849953,0.63437702,0.94545368,0.23833800,0.08734733,0.07278789,0.16233969,0.07087587,0.29389481
-2.35017509,2.00079387,0.63190557,0.92368410,0.23450866,0.08879685,0.07389780,0.16111363,0.07134877,0.30221378
-2.34417209,1.98613209,0.62839615,0.90339191,0.23102708,0.09049261,0.07525557,0.16016473,0.07198097,0.31043896
-2.33816908,1.97441320,0.62389704,0.88475666,0.22794428,0.09239198,0.07680411,0.15946456,0.07274300,0.31844589
-2.33216608,1.96541721,0.61846528,0.86788915,0.22530160,0.09444735,0.07847857,0.15897785,0.07359920,0.32610925
-2.32616308,1.95882291,0.61217012,0.85283389,0.22313118,0.09660781,0.08020872,0.15866468,0.07450895,0.33330713
-2.32016008,1.95423104,0.60509657,0.83957491,0.22145711,0.09882093,0.08192158,0.15848308,0.07542819,0.33992547
-2.31415708,1.95119150,0.59734887,0.82804419,0.22029717,0.10103477,0.08354401,0.15839202,0.07631108,0.34586242
-2.30815408,1.94923272,0.58905334,0.81813228,0.21966490,0.10319978,0.08500537,0.15835437,0.07711169,0.35103236
-2.30215108,1.94789166,0.58036048,0.80970006,0.21957186,0.10527062,0.08623997,0.15833988,0.07778579,0.35536943
-2.29614807,1.94674238,0.57144590,0.80259115,0.22002986,0.10720781,0.08718931,0.15832781,0.07829247,0.35883043
-2.29014507,1.94542170,0.56250999,0.79664383,0.22105289,0.10897914,0.08780399,0.15830912,0.07859565,0.36139674
-2.28414207,1.94365041,0.55377618,0.79170204,0.22265866,0.11056071,0.08804523,0.15828799,0.07866534,0.36307543
-2.27813907,1.94124887,0.54548788,0.78762473,0.22486950,0.11193761,0.08788595,0.15828267,0.07847862,0.36389929
-2.27213607,1.93814638,0.53790397,0.78429308,0.22771257,0.11310421,0.08731142,0.15832540,0.07802028,0.36392590
-2.26613307,1.93438376,0.53129325,0.78161532,0.23121925,0.11406403,0.08631939,0.15846147,0.07728322,0.36323579
-2.26013007,1.93010942,0.52592793,0.77952910,0.23542385,0.11482924,0.08491982,0.15874754,0.07626835,0.36192977
-2.25412706,1.92556935,0.52207659,0.77800138,0.24036160,0.11541980,0.08313416,0.15924904,0.07498434,0.36012560
-2.24812406,1.92109183,0.51999673,0.77702613,0.24606604,0.11586228,0.08099426,0.16003706,0.07344695,0.35795419
-2.24212106,1.91706805,0.51992756,0.77662017,0.25256606,0.11618854,0.07854101,0.16118470,0.07167821,0.35555552
-2.23611806,1.91393001,0.52208310,0.77681763,0.25988277,0.11643417,0.07582276,0.16276319,0.06970541,0.35307448
-2.23011506,1.91212710,0.52664605,0.77766356,0.26802633,0.11663690,0.07289353,0.16483794,0.06755991,0.35065689
-2.22411206,1.91210285,0.53376267,0.77920717,0.27699319,0.11683507,0.06981121,0.16746480,0.06527601,0.34844577
-2.21810905,1.91427330,0.54353883,0.78149535,0.28676372,0.11706618,0.06663574,0.17068670,0.06288971,0.34657813
-2.21210605,1.91900806,0.55603746,0.78456681,0.29730067,0.11736554,0.06342735,0.17453096,0.06043764,0.34518225
-2.20610305,1.92661519,0.57127737,0.78844738,0.30854841,0.11776528,0.06024493,0.17900725,0.05795602,0.34437569
-2.20010005,1.93733046,0.58923347,0.79314666,0.32043326,0.11829343,0.05714453,0.18410662,0.05547983,0.34426389
-2.19409705,1.95131145,0.60983834,0.79865613,0.33286475,0.11897348,0.05417811,0.18980131,0.05304212,0.34493943
-2.18809405,1.96863641,0.63298498,0.80494902,0.34573800,0.11982401,0.05139245,0.19604570,0.05067350,0.34648191
-2.18209105,1.98930772,0.65853047,0.81198152,0.35893701,0.12085873,0.04882827,0.20277808,0.04840180,0.34895823
-2.17608804,2.01325925,0.68630052,0.81969545,0.37233872,0.12208668,0.04651961,0.20992329,0.04625195,0.35242332
-2.17008504,2.04036693,0.71609437,0.82802183,0.38581768,0.12351261,0.04449337,0.21739607,0.04424591,0.35692106
-2.16408204,2.07046153,0.74769006,0.83688534,0.39925109,0.12513752,0.04276902,0.22510489,0.04240280,0.36248531
