energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.87993997,0.00022189,0.00000030,0.00002558,0.00001158,0.00001929,0.00000128,0.00009839
-5.87393697,0.00031433,0.00000042,0.00003617,0.00001639,0.00002733,0.00000181,0.00013951
-5.86793397,0.00044211,0.00000059,0.00005079,0.00002304,0.00003846,0.00000255,0.00019640
-5.86193097,0.00061739,0.00000082,0.00007079,0.00003214,0.00005373,0.00000356,0.00027452
-5.85592796,0.00085602,0.00000112,0.00009797,0.00004451,0.00007452,0.00000493,0.00038096
-5.84992496,0.00117840,0.00000153,0.00013463,0.00006122,0.00010263,0.00000679,0.00052491
-5.84392196,0.00161061,0.00000208,0.00018367,0.00008359,0.00014033,0.00000928,0.00071808
-5.83791896,0.00218563,0.00000280,0.00024879,0.00011333,0.00019050,0.00001260,0.00097533
-5.83191596,0.00294479,0.00000374,0.00033461,0.00015254,0.00025677,0.00001697,0.00131526
-5.82591296,0.00393931,0.00000496,0.00044680,0.00020387,0.00034362,0.00002271,0.00176101
-5.81990995,0.00523209,0.00000653,0.00059237,0.00027051,0.00045656,0.00003017,0.00234099
-5.81390695,0.00689954,0.00000853,0.00077975,0.00035638,0.00060230,0.00003979,0.00308976
-5.80790395,0.00903348,0.00001107,0.00101910,0.00046616,0.00078888,0.00005211,0.00404890
-5.80190095,0.01174301,0.00001427,0.00132242,0.00060540,0.00102590,0.00006775,0.00526790
-5.79589795,0.01515635,0.00001825,0.00170379,0.00078063,0.00132460,0.00008745,0.00680496
-5.78989495,0.01942228,0.00002319,0.00217949,0.00099939,0.00169808,0.00011209,0.00872775
-5.78389195,0.02471138,0.00002924,0.00276816,0.00127034,0.00216134,0.00014263,0.01111391
-5.77788894,0.03121657,0.00003661,0.00349078,0.00160323,0.00273135,0.00018020,0.01405143
-5.77188594,0.03915304,0.00004550,0.00437069,0.00200893,0.00342709,0.00022604,0.01763856
-5.76588294,0.04875718,0.00005615,0.00543347,0.00249935,0.00426940,0.00028152,0.02198343
-5.75987994,0.06028446,0.00006880,0.00670662,0.00308732,0.00528084,0.00034811,0.02720309
-5.75387694,0.07400599,0.00008369,0.00821924,0.00378643,0.00648536,0.00042738,0.03342196
-5.74787394,0.09020365,0.00010106,0.01000146,0.00461078,0.00790793,0.00052095,0.04076970
-5.74187094,0.10916378,0.00012118,0.01208374,0.00557462,0.00957393,0.00063047,0.04937830
-5.73586793,0.13116919,0.00014425,0.01449600,0.00669196,0.01150850,0.00075757,0.05937845
-5.72986493,0.15648975,0.00017048,0.01726663,0.00797610,0.01373569,0.00090380,0.07089527
-5.72386193,0.18537150,0.00020003,0.02042128,0.00943905,0.01627753,0.00107056,0.08404329
-5.71785893,0.21802473,0.00023302,0.02398166,0.01109097,0.01915296,0.00125903,0.09892093
-5.71185593,0.25461113,0.00026951,0.02796416,0.01293945,0.02237674,0.00147010,0.11560461
-5.70585293,0.29523074,0.00030946,0.03237851,0.01498893,0.02595827,0.00170432,0.13414261
-5.69984992,0.33990899,0.00035279,0.03722646,0.01724000,0.02990047,0.00196175,0.15454905
-5.69384692,0.38858473,0.00039930,0.04250063,0.01968882,0.03419874,0.00224195,0.17679820
-5.68784392,0.44109972,0.00044869,0.04818341,0.02232662,0.03884000,0.00254389,0.20081948
-5.68184092,0.49719051,0.00050058,0.05424632,0.02513929,0.04380202,0.00286591,0.22649353
-5.67583792,0.55648325,0.00055445,0.06064951,0.02810712,0.04905292,0.00320566,0.25364956
-5.66983492,0.61849218,0.00060971,0.06734180,0.03120479,0.05455107,0.00356014,0.28206437
-5.66383192,0.68262229,0.00066566,0.07426109,0.03440150,0.06024530,0.00392564,0.31146339
-5.65782891,0.74817647,0.00072153,0.08133526,0.03766136,0.06607552,0.00429783,0.34152361
-5.65182591,0.81436742,0.00077648,0.08848361,0.04094407,0.07197378,0.00467182,0.37187891
-5.64582291,0.88033416,0.00082961,0.09561866,0.04420573,0.07786570,0.00504223,0.40212744
-5.63981991,0.94516274,0.00088001,0.10264847,0.04739996,0.08367226,0.00540331,0.43184102
-5.63381691,1.00791079,0.00092678,0.10947922,0.05047919,0.08931199,0.00574914,0.46057642
-5.62781391,1.06763477,0.00096903,0.11601811,0.05339610,0.09470331,0.00607371,0.48788796
-5.62181091,1.12341911,0.00100594,0.12217634,0.05610512,0.09976704,0.00637115,0.51334109
-5.61580790,1.17440576,0.00103677,0.12787200,0.05856404,0.10442903,0.00663588,0.53652634
-5.60980490,1.21982304,0.00106088,0.13303293,0.06073553,0.10862256,0.00686282,0.55707303
-5.60380190,1.25901228,0.00107778,0.13759918,0.06258860,0.11229068,0.00704752,0.57466209
-5.59779890,1.29145086,0.00108712,0.14152499,0.06409985,0.11538816,0.00718637,0.58903743
-5.59179590,1.31677070,0.00108870,0.14478025,0.06525458,0.11788298,0.00727664,0.60001527
-5.58579290,1.33477089,0.00108250,0.14735133,0.06604757,0.11975741,0.00731668,0.60749085
-5.57978989,1.34542407,0.00106868,0.14924109,0.06648354,0.12100838,0.00730587,0.61144240
-5.57378689,1.34887598,0.00104755,0.15046820,0.06657731,0.12164741,0.00724476,0.61193188
-5.56778389,1.34543824,0.00101957,0.15106585,0.06635361,0.12169979,0.00713495,0.60910270
-5.56178089,1.33557472,0.00098537,0.15107960,0.06584660,0.12120331,0.00697909,0.60317435
-5.55577789,1.31988222,0.00094567,0.15056495,0.06509898,0.12020640,0.00678077,0.59443429
-5.54977489,1.29906634,0.00090130,0.14958428,0.06416094,0.11876601,0.00654442,0.58322746
-5.54377189,1.27391395,0.00085315,0.14820372,0.06308883,0.11694504,0.00627511,0.56994404
-5.53776888,1.24526356,0.00080216,0.14648992,0.06194369,0.11480977,0.00597844,0.55500595
-5.53176588,1.21397505,0.00074929,0.14450686,0.06078962,0.11242718,0.00566033,0.53885271
-5.52576288,1.18090026,0.00069548,0.14231312,0.05969217,0.10986247,0.00532682,0.52192740
-5.51975988,1.14685576,0.00064164,0.13995945,0.05871667,0.10717676,0.00498396,0.50466335
-5.51375688,1.11259895,0.00058862,0.13748697,0.05792658,0.10442519,0.00463756,0.48747183
-5.50775388,1.07880839,0.00053720,0.13492607,0.05738200,0.10165543,0.00429311,0.47073151
-5.50175088,1.04606889,0.00048806,0.13229595,0.05713822,0.09890671,0.00395564,0.45477979
-5.49574787,1.01486185,0.00044180,0.12960491,0.05724437,0.09620924,0.00362958,0.43990615
-5.48974487,0.98556054,0.00039889,0.12685125,0.05774233,0.09358431,0.00331876,0.42634775
-5.48374187,0.95843033,0.00035973,0.12402486,0.05866563,0.09104464,0.00302629,0.41428707
-5.47773887,0.93363307,0.00032458,0.12110914,0.06003860,0.08859526,0.00275460,0.40385145
-5.47173587,0.91123507,0.00029362,0.11808338,0.06187567,0.08623464,0.00250542,0.39511438
-5.46573287,0.89121778,0.00026694,0.11492528,0.06418079,0.08395604,0.00227983,0.38809815
-5.45972986,0.87349034,0.00024454,0.11161346,0.06694708,0.08174899,0.00207826,0.38277765
-5.45372686,0.85790315,0.00022637,0.10812997,0.07015662,0.07960078,0.00190061,0.37908495
-5.44772386,0.84426170,0.00021232,0.10446239,0.07378054,0.07749793,0.00174627,0.37691454
-5.44172086,0.83234009,0.00020221,0.10060575,0.07777929,0.07542747,0.00161425,0.37612878
-5.43571786,0.82189364,0.00019589,0.09656389,0.08210323,0.07337806,0.00150318,0.37656370
-5.42971486,0.81267045,0.00019315,0.09235041,0.08669356,0.07134094,0.00141148,0.37803473
-5.42371186,0.80442172,0.00019382,0.08798908,0.09148348,0.06931058,0.00133737,0.38034259
-5.41770885,0.79691075,0.00019774,0.08351380,0.09639987,0.06728514,0.00127898,0.38327914
-5.41170585,0.78992083,0.00020478,0.07896810,0.10136514,0.06526665,0.00123440,0.38663318
-5.40570285,0.78326214,0.00021487,0.07440427,0.10629956,0.06326116,0.00120174,0.39019641
-5.39969985,0.77677784,0.00022801,0.06988218,0.11112375,0.06127853,0.00117919,0.39376926
-5.39369685,0.77034958,0.00024426,0.06546792,0.11576148,0.05933231,0.00116509,0.39716682
-5.38769385,0.76390241,0.00026378,0.06123226,0.12014254,0.05743938,0.00115791,0.40022459
-5.38169085,0.75740928,0.00028681,0.05724906,0.12420570,0.05561967,0.00115635,0.40280407
-5.37568784,0.75089494,0.00031372,0.05359376,0.12790151,0.05389580,0.00115933,0.40479795
-5.36968484,0.74443909,0.00034494,0.05034187,0.13119490,0.05229269,0.00116602,0.40613473
-5.36368184,0.73817856,0.00038105,0.04756760,0.13406741,0.05083724,0.00117582,0.40678244
-5.35767884,0.73230821,0.00042270,0.04534259,0.13651895,0.04955791,0.00118845,0.40675145
-5.35167584,0.72708011,0.00047064,0.04373480,0.13856891,0.04848436,0.00120384,0.40609583
-5.34567284,0.72280087,0.00052569,0.04280751,0.14025659,0.04764701,0.00122220,0.40491331
-5.33966983,0.71982666,0.00058873,0.04261836,0.14164088,0.04707652,0.00124400,0.40334360
-5.33366683,0.71855585,0.00066068,0.04321857,0.14279912,0.04680328,0.00126990,0.40156496
-5.32766383,0.71941921,0.00074245,0.04465209,0.14382518,0.04685673,0.00130078,0.39978911
-5.32166083,0.72286782,0.00083493,0.04695484,0.14482680,0.04726465,0.00133769,0.39825459
-5.31565783,0.72935883,0.00093896,0.05015399,0.14592230,0.04805241,0.00138179,0.39721863
-5.30965483,0.73933976,0.00105526,0.05426716,0.14723669,0.04924206,0.00143439,0.39694809
-5.30365183,0.75323160,0.00118444,0.05930172,0.14889747,0.05085148,0.00149682,0.39770957
-5.29764882,0.77141179,0.00132690,0.06525413,0.15103011,0.05289356,0.00157048,0.39975927
-5.29164582,0.79419757,0.00148285,0.07210933,0.15375359,0.05537537,0.00165677,0.40333308
-5.28564282,0.82183076,0.00165226,0.07984031,0.15717598,0.05829747,0.00175707,0.40863728
-5.27963982,0.85446467,0.00183484,0.08840785,0.16139043,0.06165343,0.00187275,0.41584041
-5.27363682,0.89215400,0.00202998,0.09776054,0.16647150,0.06542952,0.00200511,0.42506664
-5.26763382,0.93484840,0.00223680,0.10783502,0.17247230,0.06960465,0.00215547,0.43639106
-5.26163082,0.98239009,0.00245413,0.11855670,0.17942218,0.07415065,0.00232511,0.44983714
-5.25562781,1.03451603,0.00268049,0.12984078,0.18732534,0.07903284,0.00251532,0.46537646
-5.24962481,1.09086468,0.00291416,0.14159368,0.19616032,0.08421091,0.00272747,0.48293083
-5.24362181,1.15098718,0.00315315,0.15371492,0.20588028,0.08964013,0.00296302,0.50237666
-5.23761881,1.21436276,0.00339531,0.16609933,0.21641425,0.09527280,0.00322361,0.52355151
-5.23161581,1.28041768,0.00363833,0.17863965,0.22766919,0.10106000,0.00351109,0.54626237
-5.22561281,1.34854712,0.00387981,0.19122931,0.23953270,0.10695345,0.00382764,0.57029543
-5.21960980,1.41813907,0.00411732,0.20376553,0.25187655,0.11290747,0.00417578,0.59542689
-5.21360680,1.48859912,0.00434848,0.21615233,0.26456066,0.11888097,0.00455846,0.62143425
-5.20760380,1.55937532,0.00457101,0.22830366,0.27743752,0.12483938,0.00497913,0.64810761
-5.20160080,1.62998188,0.00478283,0.24014623,0.29035695,0.13075636,0.00544173,0.67526048
-5.19559780,1.70002064,0.00498207,0.25162217,0.30317097,0.13661528,0.00595075,0.70273962
-5.18959480,1.76919951,0.00516717,0.26269125,0.31573874,0.14241037,0.00651119,0.73043344
-5.18359180,1.83734687,0.00533694,0.27333253,0.32793134,0.14814747,0.00712855,0.75827857
-5.17758879,1.90442140,0.00549054,0.28354551,0.33963635,0.15384430,0.00780878,0.78626442
-5.17158579,1.97051678,0.00562760,0.29335056,0.35076199,0.15953027,0.00855812,0.81443534
-5.16558279,2.03586093,0.00574815,0.30278859,0.36124079,0.16524576,0.00938305,0.84289047
-5.15957979,2.10080998,0.00585271,0.31192005,0.37103266,0.17104095,0.01029008,0.87178118
-5.15357679,2.16583675,0.00594220,0.32082312,0.38012717,0.17697419,0.01128562,0.90130620
-5.14757379,2.23151461,0.00601799,0.32959123,0.38854514,0.18310988,0.01237573,0.93170474
-5.14157079,2.29849683,0.00608181,0.33832995,0.39633921,0.18951616,0.01356593,0.96324773
-5.13556778,2.36749258,0.00613577,0.34715328,0.40359360,0.19626224,0.01486099,0.99622775
-5.12956478,2.43924027,0.00618221,0.35617956,0.41042289,0.20341562,0.01626473,1.03094787
-5.12356178,2.51447922,0.00622371,0.36552703,0.41696978,0.21103929,0.01777980,1.06770993
-5.11755878,2.59392090,0.00626301,0.37530924,0.42340205,0.21918898,0.01940752,1.10680279
-5.11155578,2.67822058,0.00630286,0.38563053,0.42990846,0.22791061,0.02114778,1.14849083
-5.10555278,2.76795053,0.00634602,0.39658155,0.43669404,0.23723800,0.02299891,1.19300326
-5.09954977,2.86357566,0.00639512,0.40823522,0.44397451,0.24719093,0.02495763,1.24052447
-5.09354677,2.96543236,0.00645260,0.42064315,0.45197019,0.25777374,0.02701912,1.29118578
-5.08754377,3.07371114,0.00652063,0.43383263,0.46089944,0.26897429,0.02917700,1.34505870
-5.08154077,3.18844357,0.00660103,0.44780439,0.47097179,0.28076352,0.03142347,1.40214984
-5.07553777,3.30949357,0.00669520,0.46253116,0.48238096,0.29309553,0.03374943,1.46239748
-5.06953477,3.43655330,0.00680411,0.47795716,0.49529792,0.30590816,0.03614465,1.52566964
-5.06353177,3.56914327,0.00692822,0.49399844,0.50986414,0.31912402,0.03859796,1.59176363
-5.05752876,3.70661653,0.00706750,0.51054415,0.52618530,0.33265200,0.04109742,1.66040675
-5.05152576,3.84816649,0.00722140,0.52745872,0.54432557,0.34638906,0.04363050,1.73125811
-5.04552276,3.99283781,0.00738887,0.54458477,0.56430266,0.36022236,0.04618426,1.80391121
-5.03951976,4.13954012,0.00756842,0.56174684,0.58608390,0.37403153,0.04874542,1.87789722
-5.03351676,4.28706386,0.00775815,0.57875559,0.60958336,0.38769108,0.05130052,1.95268889
-5.02751376,4.43409808,0.00795581,0.59541258,0.63466042,0.40107288,0.05383594,2.02770498
-5.02151076,4.57924985,0.00815890,0.61151522,0.66111969,0.41404856,0.05633793,2.10231545
-5.01550775,4.72106508,0.00836473,0.62686204,0.68871257,0.42649187,0.05879259,2.17584732
-5.00950475,4.85805081,0.00857057,0.64125776,0.71714051,0.43828095,0.06118590,2.24759169
-5.00350175,4.98869876,0.00877369,0.65451827,0.74605998,0.44930039,0.06350362,2.31681193
-4.99749875,5.11151040,0.00897150,0.66647526,0.77508919,0.45944320,0.06573135,2.38275352
-4.99149575,5.22502337,0.00916165,0.67698036,0.80381651,0.46861258,0.06785455,2.44465564
-4.98549275,5.32783937,0.00934212,0.68590862,0.83181045,0.47672355,0.06985856,2.50176460
-4.97948974,5.41865312,0.00951131,0.69316130,0.85863088,0.48370433,0.07172879,2.55334941
-4.97348674,5.49628236,0.00966808,0.69866782,0.88384147,0.48949764,0.07345091,2.59871909
-4.96748374,5.55969805,0.00981187,0.70238692,0.90702274,0.49406181,0.07501113,2.63724155
-4.96148074,5.60805426,0.00994269,0.70430679,0.92778534,0.49737161,0.07639655,2.66836361
-4.95547774,5.64071675,0.01006118,0.70444452,0.94578324,0.49941901,0.07759557,2.69163139
-4.94947474,5.65728906,0.01016862,0.70284452,0.96072611,0.50021359,0.07859838,2.70671029
-4.94347174,5.65763500,0.01026692,0.69957638,0.97239046,0.49978280,0.07939741,2.71340364
-4.93746873,5.64189623,0.01035859,0.69473200,0.98062902,0.49817184,0.07998784,2.71166884
-4.93146573,5.61050371,0.01044677,0.68842227,0.98537785,0.49544332,0.08036798,2.70163017
-4.92546273,5.56418180,0.01053512,0.68077343,0.98666083,0.49167651,0.08053973,2.68358702
-4.91945973,5.50394430,0.01062782,0.67192331,0.98459109,0.48696631,0.08050875,2.65801685
-4.91345673,5.43108159,0.01072954,0.66201753,0.97936933,0.48142179,0.08028466,2.62557211
-4.90745373,5.34713884,0.01084532,0.65120603,0.97127892,0.47516446,0.07988102,2.58707074
-4.90145073,5.25388522,0.01098057,0.63963989,0.96067781,0.46832614,0.07931511,2.54348005
-4.89544772,5.15327484,0.01114098,0.62746866,0.94798757,0.46104659,0.07860761,2.49589426
-4.88944472,5.04740038,0.01133246,0.61483835,0.93367989,0.45347085,0.07778206,2.44550621
-4.88344172,4.93844085,0.01156105,0.60189002,0.91826115,0.44574650,0.07686422,2.39357405
-4.87743872,4.82860529,0.01183285,0.58875916,0.90225557,0.43802068,0.07588122,2.34138422
-4.87143572,4.72007437,0.01215390,0.57557566,0.88618768,0.43043727,0.07486075,2.29021200
-4.86543272,4.61494230,0.01253010,0.56246446,0.87056505,0.42313400,0.07383010,2.24128136
-4.85942971,4.51516131,0.01296706,0.54954672,0.85586172,0.41623990,0.07281524,2.19572570
-4.85342671,4.42249108,0.01346997,0.53694144,0.84250345,0.40987289,0.07183996,2.15455142
-4.84742371,4.33845526,0.01404344,0.52476727,0.83085519,0.40413788,0.07092515,2.11860578
-4.84142071,4.26430704,0.01469135,0.51314461,0.82121146,0.39912522,0.07008815,2.08855077
-4.83541771,4.20100543,0.01541669,0.50219757,0.81379017,0.39490977,0.06934237,2.06484410
-4.82941471,4.14920325,0.01622138,0.49205588,0.80873003,0.39155047,0.06869708,2.04772843
-4.82341171,4.10924759,0.01710612,0.48285650,0.80609166,0.38909060,0.06815746,2.03722933
-4.81740870,4.08119268,0.01807026,0.47474490,0.80586254,0.38755857,0.06772491,2.03316230
-4.81140570,4.06482472,0.01911171,0.46787583,0.80796523,0.38696935,0.06739750,2.03514842
-4.80540270,4.05969756,0.02022681,0.46241361,0.81226870,0.38732637,0.06717073,2.04263820
-4.79939970,4.06517741,0.02141040,0.45853180,0.81860198,0.38862394,0.06703840,2.05494238
-4.79339670,4.08049463,0.02265574,0.45641235,0.82676960,0.39084990,0.06699354,2.07126849
-4.78739370,4.10479988,0.02395466,0.45624396,0.83656780,0.39398849,0.06702949,2.09076122
-4.78139070,4.13722187,0.02529769,0.45821988,0.84780089,0.39802326,0.06714085,2.11254491
-4.77538769,4.17692361,0.02667419,0.46253502,0.86029669,0.40293977,0.06732444,2.13576613
-4.76938469,4.22315441,0.02807263,0.46938233,0.87392035,0.40872800,0.06758002,2.15963418
-4.76338169,4.27529452,0.02948082,0.47894850,0.88858582,0.41538423,0.06791084,2.18345782
-4.75737869,4.33289012,0.03088620,0.49140907,0.90426417,0.42291222,0.06832395,2.20667632
-4.75137569,4.39567658,0.03227613,0.50692279,0.92098858,0.43132370,0.06883010,2.22888345
-4.74537269,4.46358845,0.03363817,0.52562552,0.93885545,0.44063784,0.06944350,2.24984336
-4.73936968,4.53675556,0.03496034,0.54762363,0.95802163,0.45087994,0.07018109,2.26949762
-4.73336668,4.61548504,0.03623133,0.57298704,0.97869790,0.46207904,0.07106164,2.28796309
-4.72736368,4.70023012,0.03744071,0.60174225,1.00113891,0.47426486,0.07210455,2.30552106
-4.72136068,4.79154711,0.03857901,0.63386535,1.02563006,0.48746385,0.07332847,2.32259802
-4.71535768,4.89004263,0.03963784,0.66927550,1.05247191,0.50169477,0.07474979,2.33973926
-4.70935468,4.99631388,0.04060986,0.70782909,1.08196282,0.51696390,0.07638112,2.35757653
-4.70335168,5.11088489,0.04148876,0.74931498,1.11438057,0.53326020,0.07822980,2.37679142
-4.69734867,5.23414219,0.04226921,0.79345111,1.14996388,0.55055054,0.08029661,2.39807617
-4.69134567,5.36627325,0.04294668,0.83988284,1.18889441,0.56877552,0.08257459,2.42209372
-4.68534267,5.50721093,0.04351740,0.88818336,1.23128029,0.58784592,0.08504834,2.44943885
-4.67933967,5.65658705,0.04397817,0.93785639,1.27714168,0.60764020,0.08769353,2.48060203
-4.67333667,5.81369749,0.04432628,0.98834130,1.32639893,0.62800304,0.09047693,2.51593756
-4.66733367,5.97748093,0.04455937,1.03902073,1.37886407,0.64874537,0.09335680,2.55563723
-4.66133067,6.14651248,0.04467544,1.08923075,1.43423567,0.66964567,0.09628371,2.59971056
-4.65532766,6.31901297,0.04467276,1.13827328,1.49209754,0.69045278,0.09920185,2.64797234
-4.64932466,6.49287366,0.04454992,1.18543049,1.55192128,0.71089008,0.10205054,2.70003778
-4.64332166,6.66569580,0.04430590,1.22998088,1.61307266,0.73066096,0.10476614,2.75532557
-4.63731866,6.83484355,0.04394011,1.27121643,1.67482174,0.74945541,0.10728415,2.81306848
-4.63131566,6.99750839,0.04345259,1.30846024,1.73635651,0.76695750,0.10954136,2.87233132
-4.62531266,7.15078277,0.04284408,1.34108412,1.79679966,0.78285346,0.11147807,2.93203539
-4.61930965,7.29174023,0.04211618,1.36852531,1.85522821,0.79684019,0.11304026,2.99098883
-4.61330665,7.41751933,0.04127149,1.39030190,1.91069536,0.80863374,0.11418151,3.04792170
-4.60730365,7.52540830,0.04031372,1.40602609,1.96225421,0.81797755,0.11486471,3.10152485
-4.60130065,7.61292773,0.03924778,1.41541499,2.00898255,0.82465018,0.11506352,3.15049130
-4.59529765,7.67790841,0.03807978,1.41829838,2.05000829,0.82847213,0.11476338,3.19355880
-4.58929465,7.71856188,0.03681709,1.41462327,2.08453452,0.82931174,0.11396221,3.22955241
-4.58329165,7.73354130,0.03546826,1.40445491,2.11186378,0.82708972,0.11267064,3.25742558
-4.57728864,7.72199075,0.03404294,1.38797439,2.13142051,0.82178234,0.11091193,3.27629834
-4.57128564,7.68358130,0.03255176,1.36547294,2.14277104,0.81342311,0.10872146,3.28549152
-4.56528264,7.61853267,0.03100613,1.33734304,2.14564030,0.80210292,0.10614595,3.28455542
-4.55927964,7.52761959,0.02941807,1.30406689,2.13992463,0.78796856,0.10324229,3.27329202
-4.55327664,7.41216253,0.02779998,1.26620258,2.12569998,0.77121979,0.10007626,3.25176958
-4.54727364,7.27400285,0.02616444,1.22436855,2.10322497,0.75210497,0.09672093,3.22032893
-4.54127064,7.11546289,0.02452394,1.17922701,2.07293867,0.73091541,0.09325500,3.17958096
-4.53526763,6.93929201,0.02289069,1.13146670,2.03545270,0.70797853,0.08976103,3.13039485
-4.52926463,6.74860002,0.02127639,1.08178593,1.99153778,0.68365024,0.08632357,3.07387749
-4.52326163,6.54677980,0.01969205,1.03087614,1.94210513,0.65830653,0.08302736,3.01134418
-4.51725863,6.33742158,0.01814783,0.97940674,1.88818294,0.63233468,0.07995544,2.94428166
-4.51125563,6.12422123,0.01665292,0.92801158,1.83088897,0.60612432,0.07718735,2.87430453
-4.50525263,5.91088559,0.01521539,0.87727745,1.77139987,0.58005853,0.07479742,2.80310646
-4.49924962,5.70103789,0.01384216,0.82773487,1.71091855,0.55450544,0.07285311,2.73240804
-4.49324662,5.49812617,0.01253894,0.77985127,1.65064057,0.52981030,0.07141343,2.66390307
-4.48724362,5.30533788,0.01131022,0.73402685,1.59172100,0.50628855,0.07052756,2.59920534
-4.48124062,5.12552339,0.01015926,0.69059273,1.53524285,0.48421982,0.07023357,2.53979792
-4.47523762,4.96113091,0.00908817,0.64981163,1.48218829,0.46384319,0.07055735,2.48698694
-4.46923462,4.81415488,0.00809789,0.61188051,1.43341383,0.44535377,0.07151179,2.44186166
-4.46323162,4.68609950,0.00718835,0.57693515,1.38963017,0.42890063,0.07309612,2.40526227
-4.45722861,4.57795810,0.00635849,0.54505614,1.35138763,0.41458612,0.07529567,2.37775673
-4.45122561,4.49020895,0.00560640,0.51627590,1.31906737,0.40246652,0.07808183,2.35962750
-4.44522261,4.42282700,0.00492940,0.49058638,1.29287877,0.39255391,0.08141240,2.35086833
-4.43921961,4.37531070,0.00432418,0.46794698,1.27286282,0.38481924,0.08523229,2.35119148
-4.43321661,4.34672237,0.00378688,0.44829224,1.25890115,0.37919614,0.08947460,2.36004445
-4.42721361,4.33574007,0.00331324,0.43153903,1.25073017,0.37558564,0.09406200,2.37663576
-4.42121061,4.34071867,0.00289871,0.41759285,1.24795967,0.37386126,0.09890849,2.39996831
-4.41520760,4.35975747,0.00253852,0.40635315,1.25009480,0.37387448,0.10392140,2.42887892
-4.40920460,4.39077155,0.00222786,0.39771732,1.25656065,0.37546011,0.10900365,2.46208231
-4.40320160,4.43156416,0.00196189,0.39158352,1.26672828,0.37844172,0.11405613,2.49821767
-4.39719860,4.47989742,0.00173588,0.38785226,1.27994123,0.38263654,0.11898021,2.53589592
-4.39119560,4.53355909,0.00154527,0.38642683,1.29554159,0.38786003,0.12368020,2.57374577
-4.38519260,4.59042326,0.00138574,0.38721293,1.31289464,0.39392983,0.12806574,2.61045700
-4.37918959,4.64850338,0.00125326,0.39011755,1.33141154,0.40066906,0.13205395,2.64481921
-4.37318659,4.70599652,0.00114413,0.39504760,1.35056922,0.40790898,0.13557143,2.67575507
-4.36718359,4.76131819,0.00105500,0.40190837,1.36992724,0.41549106,0.13855577,2.70234686
-4.36118059,4.81312740,0.00098293,0.41060239,1.38914120,0.42326844,0.14095683,2.72385587
-4.35517759,4.86034250,0.00092535,0.42102874,1.40797261,0.43110687,0.14273752,2.73973439
-4.34917459,4.90214807,0.00088009,0.43308311,1.42629517,0.43888534,0.14387416,2.74963030
-4.34317159,4.93799404,0.00084535,0.44665875,1.44409751,0.44649642,0.14435645,2.75338467
-4.33716858,4.96758797,0.00081974,0.46164842,1.46148256,0.45384635,0.14418706,2.75102306
-4.33116558,4.99088169,0.00080217,0.47794716,1.47866372,0.46085517,0.14338082,2.74274138
-4.32516258,5.00805361,0.00079193,0.49545591,1.49595798,0.46745680,0.14196367,2.72888726
-4.31915958,5.01948759,0.00078857,0.51408560,1.51377632,0.47359916,0.13997138,2.70993804
-4.31315658,5.02574941,0.00079193,0.53376158,1.53261137,0.47924436,0.13744812,2.68647651
-4.30715358,5.02756155,0.00080209,0.55442784,1.55302283,0.48436896,0.13444494,2.65916532
