energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.63981991,0.40654642,0.00058620,0.02481253,0.11242965,0.03472493,0.00732912,0.19452822
-5.63381691,0.39039903,0.00054600,0.02349860,0.10607866,0.03273288,0.00859955,0.18756606
-5.62781391,0.37618113,0.00053701,0.02221404,0.10000639,0.03083041,0.01008047,0.18177860
-5.62181091,0.36431648,0.00055985,0.02098615,0.09432851,0.02905354,0.01178147,0.17736315
-5.61580790,0.35520748,0.00061609,0.01984026,0.08915695,0.02743719,0.01370996,0.17450937
-5.60980490,0.34922287,0.00070833,0.01879908,0.08459722,0.02601438,0.01587038,0.17339312
-5.60380190,0.34668682,0.00084018,0.01788216,0.08074622,0.02481541,0.01826342,0.17417089
-5.59779890,0.34786977,0.00101625,0.01710554,0.07769055,0.02386737,0.02088533,0.17697502
-5.59179590,0.35298116,0.00124216,0.01648151,0.07550538,0.02319364,0.02372721,0.18190962
-5.58579290,0.36216427,0.00152446,0.01601854,0.07425382,0.02281366,0.02677451,0.18904748
-5.57978989,0.37549319,0.00187054,0.01572132,0.07398683,0.02274281,0.03000663,0.19842801
-5.57378689,0.39297184,0.00228854,0.01559098,0.07474346,0.02299235,0.03339673,0.21005601
-5.56778389,0.41453513,0.00278712,0.01562539,0.07655147,0.02356954,0.03691179,0.22390158
-5.56178089,0.44005202,0.00337528,0.01581959,0.07942819,0.02447783,0.04051286,0.23990090
-5.55577789,0.46933022,0.00406210,0.01616627,0.08338150,0.02571703,0.04415563,0.25795786
-5.54977489,0.50212249,0.00485635,0.01665639,0.08841089,0.02728364,0.04779124,0.27794648
-5.54377189,0.53813410,0.00576621,0.01727969,0.09450846,0.02917105,0.05136734,0.29971406
-5.53776888,0.57703113,0.00679880,0.01802538,0.10165979,0.03136985,0.05482940,0.32308471
-5.53176588,0.61844935,0.00795973,0.01888268,0.10984463,0.03386810,0.05812213,0.34786335
-5.52576288,0.66200319,0.00925268,0.01984136,0.11903733,0.03665146,0.06119110,0.37383987
-5.51975988,0.70729455,0.01067891,0.02089226,0.12920697,0.03970344,0.06398439,0.40079327
-5.51375688,0.75392094,0.01223683,0.02202764,0.14031718,0.04300545,0.06645423,0.42849568
-5.50775388,0.80148276,0.01392158,0.02324142,0.15232567,0.04653692,0.06855854,0.45671611
-5.50175088,0.84958931,0.01572474,0.02452938,0.16518348,0.05027527,0.07026232,0.48522362
-5.49574787,0.89786345,0.01763403,0.02588907,0.17883396,0.05419592,0.07153884,0.51379014
-5.48974487,0.94594459,0.01963325,0.02731969,0.19321160,0.05827221,0.07237051,0.54219244
-5.48374187,0.99349023,0.02170225,0.02882179,0.20824085,0.06247536,0.07274942,0.57021370
-5.47773887,1.04017585,0.02381710,0.03039677,0.22383482,0.06677435,0.07267754,0.59764428
-5.47173587,1.08569355,0.02595042,0.03204634,0.23989425,0.07113592,0.07216657,0.62428203
-5.46573287,1.12974961,0.02807187,0.03377188,0.25630669,0.07552453,0.07123739,0.64993222
-5.45972986,1.17206128,0.03014878,0.03557365,0.27294596,0.07990241,0.06991920,0.67440713
-5.45372686,1.21235338,0.03214694,0.03745011,0.28967226,0.08422975,0.06824843,0.69752559
-5.44772386,1.25035499,0.03403150,0.03939718,0.30633265,0.08846490,0.06626733,0.71911261
-5.44172086,1.28579679,0.03576796,0.04140760,0.32276232,0.09256473,0.06402248,0.73899933
-5.43571786,1.31840945,0.03732321,0.04347039,0.33878642,0.09648518,0.06156325,0.75702335
-5.42971486,1.34792336,0.03866658,0.04557050,0.35422266,0.10018183,0.05894011,0.77302973
-5.42371186,1.37407008,0.03977081,0.04768862,0.36888445,0.10361067,0.05620320,0.78687259
-5.41770885,1.39658545,0.04061303,0.04980125,0.38258475,0.10672897,0.05340088,0.79841739
-5.41170585,1.41521460,0.04117548,0.05188097,0.39514021,0.10949622,0.05057855,0.80754386
-5.40570285,1.42971843,0.04144619,0.05389694,0.40637585,0.11187513,0.04777765,0.81414945
-5.39969985,1.43988150,0.04141934,0.05581569,0.41612967,0.11383267,0.04503490,0.81815308
-5.39369685,1.44552072,0.04109555,0.05760203,0.42425737,0.11534108,0.04238184,0.81949907
-5.38769385,1.44649441,0.04048179,0.05922017,0.43063676,0.11637875,0.03984458,0.81816086
-5.38169085,1.44271117,0.03959116,0.06063492,0.43517170,0.11693104,0.03744375,0.81414430
-5.37568784,1.43413780,0.03844242,0.06181298,0.43779542,0.11699093,0.03519471,0.80749025
-5.36968484,1.42080581,0.03705935,0.06272417,0.43847299,0.11655940,0.03310788,0.79827613
-5.36368184,1.40281589,0.03546990,0.06334265,0.43720279,0.11564562,0.03118918,0.78661636
-5.35767884,1.38034001,0.03370530,0.06364792,0.43401697,0.11426685,0.02944057,0.77266139
-5.35167584,1.35362067,0.03179902,0.06362574,0.42898073,0.11244810,0.02786061,0.75659532
-5.34567284,1.32296743,0.02978573,0.06326870,0.42219052,0.11022142,0.02644505,0.73863213
-5.33966983,1.28875059,0.02770027,0.06257659,0.41377120,0.10762511,0.02518736,0.71901062
-5.33366683,1.25139224,0.02557672,0.06155652,0.40387222,0.10470254,0.02407923,0.69798830
-5.32766383,1.21135529,0.02344747,0.06022264,0.39266311,0.10150093,0.02311104,0.67583436
-5.32166083,1.16913082,0.02134250,0.05859574,0.38032839,0.09807000,0.02227223,0.65282232
-5.31565783,1.12522449,0.01928881,0.05670250,0.36706210,0.09446050,0.02155164,0.62922247
-5.30965483,1.08014281,0.01730989,0.05457456,0.35306240,0.09072289,0.02093782,0.60529476
-5.30365183,1.03437992,0.01542555,0.05224750,0.33852627,0.08690602,0.02041929,0.58128231
-5.29764882,0.98840568,0.01365172,0.04975968,0.32364471,0.08305603,0.01998475,0.55740606
-5.29164582,0.94265560,0.01200053,0.04715106,0.30859853,0.07921538,0.01962339,0.53386076
-5.28564282,0.89752333,0.01048047,0.04446204,0.29355506,0.07542225,0.01932510,0.51081261
-5.27963982,0.85335578,0.00909668,0.04173240,0.27866573,0.07171009,0.01908078,0.48839858
-5.27363682,0.81045139,0.00785132,0.03900034,0.26406473,0.06810756,0.01888261,0.46672747
-5.26763382,0.76906119,0.00674399,0.03630172,0.24986868,0.06463866,0.01872444,0.44588265
-5.26163082,0.72939277,0.00577223,0.03366944,0.23617722,0.06132317,0.01860206,0.42592623
-5.25562781,0.69161653,0.00493199,0.03113302,0.22307456,0.05817733,0.01851362,0.40690439
-5.24962481,0.65587391,0.00421814,0.02871836,0.21063162,0.05521455,0.01845993,0.38885359
-5.24362181,0.62228675,0.00362488,0.02644776,0.19890878,0.05244639,0.01844478,0.37180711
-5.23761881,0.59096728,0.00314622,0.02433995,0.18795879,0.04988344,0.01847518,0.35580165
-5.23161581,0.56202785,0.00277629,0.02241037,0.17782988,0.04753628,0.01856154,0.34088342
-5.22561281,0.53558987,0.00250964,0.02067146,0.16856855,0.04541620,0.01871772,0.32711339
-5.21960980,0.51179104,0.00234152,0.01913305,0.16022203,0.04353589,0.01896100,0.31457137
-5.21360680,0.49079059,0.00226803,0.01780273,0.15284022,0.04190991,0.01931181,0.30335850
-5.20760380,0.47277199,0.00228616,0.01668617,0.14647676,0.04055479,0.01979343,0.29359809
-5.20160080,0.45794278,0.00239393,0.01578747,0.14118942,0.03948905,0.02043145,0.28543464
-5.19559780,0.44653155,0.00259025,0.01510937,0.13703954,0.03873278,0.02125306,0.27903093
-5.18959480,0.43878203,0.00287490,0.01465334,0.13409058,0.03830706,0.02228620,0.27456348
-5.18359180,0.43494452,0.00324840,0.01441964,0.13240589,0.03823308,0.02355862,0.27221630
-5.17758879,0.43526508,0.00371180,0.01440722,0.13204575,0.03853110,0.02509675,0.27217340
-5.17158579,0.43997288,0.00426649,0.01461356,0.13306380,0.03921921,0.02692455,0.27461023
-5.16558279,0.44926642,0.00491399,0.01503441,0.13550315,0.04031199,0.02906226,0.27968455
-5.15957979,0.46329920,0.00565571,0.01566349,0.13939220,0.04181925,0.03152525,0.28752708
-5.15357679,0.48216568,0.00649269,0.01649212,0.14474060,0.04374462,0.03432277,0.29823238
-5.14757379,0.50588807,0.00742541,0.01750897,0.15153542,0.04608449,0.03745700,0.31185039
-5.14157079,0.53440498,0.00845357,0.01869968,0.15973783,0.04882696,0.04092205,0.32837909
-5.13556778,0.56756217,0.00957589,0.02004669,0.16928053,0.05195113,0.04470338,0.34775861
-5.12956478,0.60510637,0.01079003,0.02152909,0.18006601,0.05542671,0.04877727,0.36986706
-5.12356178,0.64668229,0.01209242,0.02312264,0.19196589,0.05921396,0.05311073,0.39451847
-5.11755878,0.69183339,0.01347829,0.02479988,0.20482139,0.06326400,0.05766165,0.42146288
-5.11155578,0.74000632,0.01494161,0.02653046,0.21844500,0.06751958,0.06237929,0.45038864
-5.10555278,0.79055915,0.01647518,0.02828157,0.23262338,0.07191616,0.06720512,0.48092710
-5.09954977,0.84277319,0.01807069,0.03001856,0.24712128,0.07638338,0.07207398,0.51265920
-5.09354677,0.89586791,0.01971889,0.03170567,0.26168664,0.08084684,0.07691549,0.54512416
-5.08754377,0.94901854,0.02140974,0.03330689,0.27605639,0.08523012,0.08165571,0.57782963
-5.08154077,1.00137570,0.02313256,0.03478691,0.28996296,0.08945689,0.08621906,0.61026311
-5.07553777,1.05208617,0.02487628,0.03611208,0.30314115,0.09345322,0.09053024,0.64190423
-5.06953477,1.10031419,0.02662958,0.03725141,0.31533513,0.09714969,0.09451625,0.67223723
-5.06353177,1.14526222,0.02838107,0.03817747,0.32630526,0.10048349,0.09810844,0.70076345
-5.05752876,1.18619053,0.03011941,0.03886729,0.33583450,0.10340020,0.10124430,0.72701317
-5.05152576,1.22243480,0.03183348,0.03930301,0.34373404,0.10585533,0.10386919,0.75055645
-5.04552276,1.25342106,0.03351238,0.03947251,0.34984814,0.10781538,0.10593778,0.77101261
-5.03951976,1.27867753,0.03514548,0.03936971,0.35405778,0.10925856,0.10741515,0.78805804
-5.03351676,1.29784297,0.03672241,0.03899477,0.35628313,0.11017494,0.10827763,0.80143220
-5.02751376,1.31067140,0.03823303,0.03835400,0.35648475,0.11056620,0.10851317,0.81094154
-5.02151076,1.31703319,0.03966733,0.03745962,0.35466350,0.11044498,0.10812144,0.81646152
-5.01550775,1.31691274,0.04101539,0.03632923,0.35085922,0.10983370,0.10711355,0.81793664
-5.00950475,1.31040304,0.04226727,0.03498523,0.34514827,0.10876319,0.10551136,0.81537868
-5.00350175,1.29769751,0.04341297,0.03345400,0.33764018,0.10727102,0.10334667,0.80886338
-4.99749875,1.27907984,0.04444242,0.03176499,0.32847344,0.10539970,0.10066000,0.79852577
-4.99149575,1.25491221,0.04534550,0.02994983,0.31781075,0.10319482,0.09749926,0.78455443
-4.98549275,1.22562261,0.04611209,0.02804130,0.30583397,0.10070327,0.09391837,0.76718503
-4.97948974,1.19169189,0.04673226,0.02607245,0.29273890,0.09797163,0.08997567,0.74669335
-4.97348674,1.15364090,0.04719645,0.02407568,0.27873012,0.09504473,0.08573245,0.72338816
-4.96748374,1.11201837,0.04749572,0.02208203,0.26401617,0.09196455,0.08125150,0.69760409
-4.96148074,1.06738979,0.04762212,0.02012050,0.24880508,0.08876943,0.07659570,0.66969474
-4.95547774,1.02032756,0.04756899,0.01821758,0.23330046,0.08549364,0.07182682,0.64002623
-4.94947474,0.97140263,0.04733137,0.01639696,0.21769825,0.08216730,0.06700441,0.60897126
-4.94347174,0.92117762,0.04690637,0.01467933,0.20218409,0.07881656,0.06218492,0.57690371
-4.93746873,0.87020148,0.04629354,0.01308239,0.18693141,0.07546418,0.05742093,0.54419403
-4.93146573,0.81900557,0.04549515,0.01162104,0.17210022,0.07213021,0.05276069,0.51120516
-4.92546273,0.76810096,0.04451648,0.01030758,0.15783648,0.06883289,0.04824767,0.47828919
-4.91945973,0.71797687,0.04336599,0.00915218,0.14427207,0.06558965,0.04392045,0.44578461
-4.91345673,0.66909991,0.04205534,0.00816324,0.13152528,0.06241802,0.03981260,0.41401419
-4.90745373,0.62191408,0.04059941,0.00734796,0.11970158,0.05933664,0.03595286,0.38328333
-4.90145073,0.57684100,0.03901614,0.00671278,0.10889480,0.05636600,0.03236529,0.35387888
-4.89544772,0.53428047,0.03732627,0.00626394,0.09918840,0.05352910,0.02906956,0.32606833
-4.88944472,0.49461091,0.03555295,0.00600788,0.09065681,0.05085184,0.02608134,0.30009931
-4.88344172,0.45818959,0.03372134,0.00595164,0.08336674,0.04836321,0.02341270,0.27619918
-4.87743872,0.42535242,0.03185804,0.00610308,0.07737830,0.04609520,0.02107248,0.25457474
-4.87143572,0.39641314,0.02999049,0.00647112,0.07274588,0.04408244,0.01906675,0.23541195
-4.86543272,0.37166182,0.02814637,0.00706569,0.06951865,0.04236160,0.01739915,0.21887540
-4.85942971,0.35136250,0.02635292,0.00789768,0.06774067,0.04097054,0.01607131,0.20510759
-4.85342671,0.33575001,0.02463629,0.00897863,0.06745054,0.03994729,0.01508303,0.19422793
-4.84742371,0.32502581,0.02302096,0.01032038,0.06868052,0.03932879,0.01443261,0.18633123
-4.84142071,0.31935309,0.02152912,0.01193454,0.07145519,0.03914961,0.01411693,0.18148592
-4.83541771,0.31885110,0.02018013,0.01383187,0.07578963,0.03944044,0.01413158,0.17973173
-4.82941471,0.32358895,0.01899015,0.01602158,0.08168724,0.04022670,0.01447082,0.18107712
-4.82341171,0.33357917,0.01797168,0.01851055,0.08913731,0.04152710,0.01512765,0.18549645
-4.81740870,0.34877130,0.01713334,0.02130263,0.09811234,0.04335226,0.01609363,0.19292697
-4.81140570,0.36904597,0.01647967,0.02439788,0.10856552,0.04570357,0.01735887,0.20326604
-4.80540270,0.39420987,0.01601105,0.02779194,0.12042828,0.04857214,0.01891193,0.21636857
-4.79939970,0.42399211,0.01572371,0.03147555,0.13360839,0.05193815,0.02073979,0.23204518
-4.79339670,0.45804239,0.01560985,0.03543420,0.14798851,0.05577035,0.02282786,0.25006116
-4.78739370,0.49593152,0.01565783,0.03964801,0.16342568,0.06002607,0.02516006,0.27013656
-4.78139070,0.53715450,0.01585250,0.04409194,0.17975166,0.06465153,0.02771903,0.29194773
-4.77538769,0.58113661,0.01617557,0.04873608,0.19677436,0.06958262,0.03048642,0.31513037
-4.76938469,0.62724244,0.01660606,0.05354642,0.21428052,0.07474606,0.03344328,0.33928427
-4.76338169,0.67478800,0.01712085,0.05848574,0.23203939,0.08006097,0.03657051,0.36397982
-4.75737869,0.72305552,0.01769528,0.06351473,0.24980763,0.08544085,0.03984949,0.38876612
-4.75137569,0.77131073,0.01830376,0.06859339,0.26733511,0.09079580,0.04326260,0.41318059
-4.74537269,0.81882178,0.01892045,0.07368239,0.28437149,0.09603503,0.04679385,0.43675978
-4.73936968,0.86487925,0.01951990,0.07874461,0.30067328,0.10106953,0.05042943,0.45905104
-4.73336668,0.90881628,0.02007777,0.08374649,0.31601101,0.10581469,0.05415812,0.47962456
-4.72736368,0.95002779,0.02057140,0.08865936,0.33017635,0.11019289,0.05797160,0.49808525
-4.72136068,0.98798796,0.02098044,0.09346041,0.34298850,0.11413591,0.06186449,0.51408398
-4.71535768,1.02226484,0.02128732,0.09813342,0.35429984,0.11758699,0.06583425,0.52732761
-4.70935468,1.05253141,0.02147772,0.10266907,0.36400016,0.12050243,0.06988070,0.53758727
-4.70335168,1.07857230,0.02154084,0.10706486,0.37201959,0.12285278,0.07400534,0.54470459
-4.69734867,1.10028583,0.02146963,0.11132448,0.37832963,0.12462341,0.07821037,0.54859533
-4.69134567,1.11768109,0.02126087,0.11545688,0.38294262,0.12581443,0.08249750,0.54925045
-4.68534267,1.13087027,0.02091513,0.11947485,0.38590920,0.12644018,0.08686656,0.54673440
-4.67933967,1.14005655,0.02043657,0.12339329,0.38731431,0.12652798,0.09131406,0.54118072
-4.67333667,1.14551837,0.01983274,0.12722733,0.38727162,0.12611652,0.09583164,0.53278525
-4.66733367,1.14759076,0.01911414,0.13099024,0.38591689,0.12525382,0.10040471,0.52179721
-4.66133067,1.14664508,0.01829380,0.13469148,0.38340050,0.12399490,0.10501126,0.50850877
-4.65532766,1.14306822,0.01738675,0.13833485,0.37987971,0.12239929,0.10962091,0.49324341
-4.64932466,1.13724248,0.01640953,0.14191701,0.37551100,0.12052857,0.11419448,0.47634389
-4.64332166,1.12952737,0.01537958,0.14542637,0.37044292,0.11844403,0.11868389,0.45816030
-4.63731866,1.12024437,0.01431475,0.14884254,0.36480991,0.11620447,0.12303271,0.43903883
-4.63131566,1.10966535,0.01323278,0.15213633,0.35872741,0.11386450,0.12717717,0.41931166
-4.62531266,1.09800543,0.01215089,0.15527040,0.35228841,0.11147311,0.13104773,0.39928853
-4.61930965,1.08542037,0.01108540,0.15820045,0.34556176,0.10907279,0.13457117,0.37925014
-4.61330665,1.07200856,0.01005147,0.16087694,0.33859209,0.10669909,0.13767305,0.35944373
-4.60730365,1.05781723,0.00906294,0.16324729,0.33140146,0.10438066,0.14028047,0.34008076
-4.60130065,1.04285242,0.00813223,0.16525833,0.32399245,0.10213964,0.14232500,0.32133665
-4.59529765,1.02709167,0.00727037,0.16685895,0.31635244,0.09999250,0.14374568,0.30335251
-4.58929465,1.01049872,0.00648713,0.16800271,0.30845889,0.09795108,0.14449180,0.28623847
-4.58329165,0.99303905,0.00579119,0.16865031,0.30028507,0.09602380,0.14452548,0.27007829
-4.57728864,0.97469525,0.00519043,0.16877180,0.29180609,0.09421695,0.14382377,0.25493506
-4.57128564,0.95548128,0.00469222,0.16834821,0.28300463,0.09253603,0.14238023,0.24085733
-4.56528264,0.93545483,0.00430378,0.16737283,0.27387626,0.09098685,0.14020594,0.22788552
-4.55927964,0.91472703,0.00403257,0.16585171,0.26443390,0.08957663,0.13732977,0.21605819
-4.55327664,0.89346913,0.00388660,0.16380373,0.25471131,0.08831478,0.13379802,0.20541780
-4.54727364,0.87191595,0.00387482,0.16125990,0.24476540,0.08721347,0.12967337,0.19601587
-4.54127064,0.85036613,0.00400738,0.15826230,0.23467737,0.08628800,0.12503323,0.18791717
-4.53526763,0.82917915,0.00429588,0.15486242,0.22455256,0.08555686,0.11996758,0.18120294
-4.52926463,0.80876979,0.00475350,0.15111930,0.21451927,0.08504164,0.11457644,0.17597301
-4.52326163,0.78960022,0.00539506,0.14709739,0.20472646,0.08476666,0.10896696,0.17234677
-4.51725863,0.77217026,0.00623696,0.14286440,0.19534064,0.08475855,0.10325048,0.17046297
-4.51125563,0.75700648,0.00729697,0.13848918,0.18654210,0.08504563,0.09753949,0.17047850
-4.50525263,0.74465031,0.00859396,0.13403978,0.17852064,0.08565720,0.09194470,0.17256596
-4.49924962,0.73564593,0.01014739,0.12958177,0.17147091,0.08662280,0.08657232,0.17691029
-4.49324662,0.73052785,0.01197676,0.12517691,0.16558775,0.08797136,0.08152166,0.18370442
-4.48724362,0.72980871,0.01410092,0.12088211,0.16106133,0.08973034,0.07688302,0.19314397
-4.48124062,0.73396724,0.01653718,0.11674878,0.15807250,0.09192482,0.07273597,0.20542116
-4.47523762,0.74343648,0.01930050,0.11282247,0.15678824,0.09457653,0.06914806,0.22071795
-4.46923462,0.75859215,0.02240244,0.10914282,0.15735727,0.09770290,0.06617392,0.23919857
-4.46323162,0.77974141,0.02585020,0.10574362,0.15990599,0.10131597,0.06385464,0.26100153
-4.45722861,0.80711161,0.02964563,0.10265306,0.16453455,0.10542141,0.06221759,0.28623136
-4.45122561,0.84083953,0.03378431,0.09989401,0.17131329,0.11001743,0.06127648,0.31495017
-4.44522261,0.88096091,0.03825469,0.09748419,0.18027940,0.11509375,0.06103160,0.34716943
-4.43921961,0.92740068,0.04303748,0.09543642,0.19143397,0.12063069,0.06147035,0.38284218
-4.43321661,0.97996425,0.04810508,0.09375854,0.20473942,0.12659832,0.06256789,0.42185600
-4.42721361,1.03833020,0.05342142,0.09245337,0.22011745,0.13295577,0.06428790,0.46402711
-4.42121061,1.10204500,0.05894192,0.09151843,0.23744758,0.13965089,0.06658346,0.50909594
-4.41520760,1.17052022,0.06461380,0.09094561,0.25656637,0.14662006,0.06939801,0.55672452
-4.40920460,1.24303290,0.07037675,0.09072076,0.27726762,0.15378844,0.07266642,0.60649607
-4.40320160,1.31872949,0.07616378,0.09082330,0.29930346,0.16107058,0.07631607,0.65791687
-4.39719860,1.39663382,0.08190249,0.09122592,0.32238656,0.16837145,0.08026812,0.71042078
-4.39119560,1.47565938,0.08751646,0.09189439,0.34619360,0.17558788,0.08443873,0.76337644
-4.38519260,1.55462603,0.09292703,0.09278758,0.37036994,0.18261038,0.08874046,0.81609710
-4.37918959,1.63228086,0.09805504,0.09385776,0.39453551,0.18932539,0.09308372,0.86785295
-4.37318659,1.70732312,0.10282287,0.09505121,0.41829197,0.19561773,0.09737826,0.91788581
-4.36718359,1.77843236,0.10715636,0.09630910,0.44123082,0.20137337,0.10153476,0.96542557
-4.36118059,1.84429922,0.11098674,0.09756869,0.46294246,0.20648227,0.10546641,1.00970823
-4.35517759,1.90365772,0.11425249,0.09876482,0.48302580,0.21084124,0.10909051,1.04999462
-4.34917459,1.95531806,0.11690094,0.09983163,0.50109821,0.21435678,0.11233002,1.08558945
-4.34317159,1.99819863,0.11888967,0.10070441,0.51680545,0.21694761,0.11511505,1.11585980
-4.33716858,2.03135607,0.12018761,0.10132155,0.52983118,0.21854704,0.11738425,1.14025251
-4.33116558,2.05401209,0.12077577,0.10162648,0.53990565,0.21910479,0.11908598,1.15830972
-4.32516258,2.06557605,0.12064770,0.10156954,0.54681332,0.21858851,0.12017938,1.16968194
-4.31915958,2.06566227,0.11980947,0.10110954,0.55039902,0.21698469,0.12063506,1.17413818
-4.31315658,2.05410135,0.11827939,0.10021519,0.55057230,0.21429901,0.12043573,1.17157271
-4.30715358,2.03094507,0.11608732,0.09886610,0.54730995,0.21055618,0.11957634,1.16200811
