energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.29264632,0.06165737,0.00000092,0.00680053,0.00036179,0.00045732,0.04824909,0.01989674,0.00807085
-3.28664332,0.05171584,0.00000077,0.00569897,0.00030221,0.00038309,0.04049285,0.01662126,0.00679569
-3.28064032,0.04327726,0.00000064,0.00474620,0.00025072,0.00031861,0.03393197,0.01382016,0.00573645
-3.27463732,0.03622561,0.00000053,0.00393055,0.00020658,0.00026308,0.02847618,0.01145125,0.00487861
-3.26863432,0.03045516,0.00000044,0.00324011,0.00016903,0.00021567,0.02404493,0.00947468,0.00421057
-3.26263132,0.02587395,0.00000035,0.00266319,0.00013734,0.00017553,0.02057008,0.00785396,0.00372414
-3.25662831,0.02240714,0.00000029,0.00218875,0.00011082,0.00014184,0.01799865,0.00655685,0.00341503
-3.25062531,0.02000006,0.00000023,0.00180672,0.00008879,0.00011379,0.01629527,0.00555617,0.00328333
-3.24462231,0.01862100,0.00000018,0.00150829,0.00007064,0.00009063,0.01544451,0.00483062,0.00333397
-3.23861931,0.01826368,0.00000014,0.00128617,0.00005581,0.00007167,0.01545297,0.00436537,0.00357715
-3.23261631,0.01894939,0.00000011,0.00113478,0.00004378,0.00005627,0.01635116,0.00415276,0.00402876
-3.22661331,0.02072880,0.00000009,0.00105041,0.00003410,0.00004386,0.01819500,0.00419280,0.00471066
-3.22061031,0.02368320,0.00000007,0.00103138,0.00002638,0.00003394,0.02106705,0.00449369,0.00565096
-3.21460730,0.02792537,0.00000005,0.00107811,0.00002026,0.00002608,0.02507718,0.00507224,0.00688411
-3.20860430,0.03359972,0.00000004,0.00119323,0.00001546,0.00001989,0.03036283,0.00595427,0.00845084
-3.20260130,0.04088176,0.00000003,0.00138165,0.00001173,0.00001506,0.03708848,0.00717484,0.01039794
-3.19659830,0.04997664,0.00000002,0.00165057,0.00000885,0.00001133,0.04544437,0.00877844,0.01277775
-3.19059530,0.06111663,0.00000002,0.00200950,0.00000666,0.00000846,0.05564429,0.01081895,0.01564745
-3.18459230,0.07455753,0.00000001,0.00247020,0.00000501,0.00000627,0.06792224,0.01335950,0.01906798
-3.17858929,0.09057361,0.00000001,0.00304664,0.00000381,0.00000461,0.08252798,0.01647193,0.02310263
-3.17258629,0.10945128,0.00000001,0.00375483,0.00000297,0.00000337,0.09972119,0.02023615,0.02781531
-3.16658329,0.13148122,0.00000001,0.00461262,0.00000243,0.00000245,0.11976437,0.02473896,0.03326849
-3.16058029,0.15694905,0.00000001,0.00563939,0.00000216,0.00000177,0.14291442,0.03007264,0.03952071
-3.15457729,0.18612472,0.00000001,0.00685569,0.00000215,0.00000128,0.16941297,0.03633302,0.04662392
-3.14857429,0.21925062,0.00000001,0.00828275,0.00000241,0.00000092,0.19947566,0.04361720,0.05462051
-3.14257129,0.25652898,0.00000002,0.00994194,0.00000298,0.00000067,0.23328074,0.05202081,0.06354030
-3.13656828,0.29810861,0.00000002,0.01185403,0.00000392,0.00000050,0.27095714,0.06163490,0.07339738
-3.13056528,0.34407184,0.00000003,0.01403853,0.00000534,0.00000039,0.31257266,0.07254255,0.08418723
-3.12456228,0.39442195,0.00000005,0.01651279,0.00000740,0.00000033,0.35812281,0.08481522,0.09588400
-3.11855928,0.44907198,0.00000006,0.01929118,0.00001028,0.00000031,0.40752070,0.09850904,0.10843829
-3.11255628,0.50783542,0.00000009,0.02238424,0.00001428,0.00000032,0.46058888,0.11366119,0.12177558
-3.10655328,0.57041966,0.00000012,0.02579779,0.00001974,0.00000038,0.51705355,0.13028651,0.13579535
-3.10055028,0.63642267,0.00000017,0.02953217,0.00002713,0.00000047,0.57654180,0.14837457,0.15037120
-3.09454727,0.70533365,0.00000023,0.03358159,0.00003705,0.00000062,0.63858243,0.16788735,0.16535197
-3.08854427,0.77653795,0.00000031,0.03793364,0.00005025,0.00000082,0.70261055,0.18875784,0.18056395
-3.08254127,0.84932660,0.00000042,0.04256896,0.00006766,0.00000109,0.76797642,0.21088953,0.19581424
-3.07653827,0.92291040,0.00000056,0.04746125,0.00009047,0.00000145,0.83395834,0.23415713,0.21089523
-3.07053527,0.99643844,0.00000075,0.05257741,0.00012010,0.00000191,0.89977938,0.25840845,0.22558996
-3.06453227,1.06902046,0.00000099,0.05787809,0.00015829,0.00000252,0.96462769,0.28346748,0.23967846
-3.05852926,1.13975249,0.00000129,0.06331845,0.00020713,0.00000329,1.02767948,0.30913871,0.25294458
-3.05252626,1.20774460,0.00000168,0.06884920,0.00026910,0.00000428,1.08812394,0.33521240,0.26518329
-3.04652326,1.27214973,0.00000216,0.07441790,0.00034710,0.00000552,1.14518895,0.36147070,0.27620789
-3.04052026,1.33219225,0.00000277,0.07997042,0.00044449,0.00000706,1.19816645,0.38769431,0.28585706
-3.03451726,1.38719474,0.00000352,0.08545245,0.00056512,0.00000898,1.24643622,0.41366931,0.29400121
-3.02851426,1.43660180,0.00000444,0.09081120,0.00071334,0.00001134,1.28948676,0.43919385,0.30054791
-3.02251126,1.47999939,0.00000557,0.09599689,0.00089396,0.00001421,1.32693222,0.46408415,0.30544609
-3.01650825,1.51712864,0.00000693,0.10096420,0.00111228,0.00001769,1.35852434,0.48817968,0.30868872
-3.01050525,1.54789321,0.00000856,0.10567346,0.00137400,0.00002186,1.38415866,0.51134687,0.31031388
-3.00450225,1.57235971,0.00001050,0.11009159,0.00168511,0.00002681,1.40387454,0.53348132,0.31040402
-2.99849925,1.59075085,0.00001279,0.11419261,0.00205184,0.00003266,1.41784887,0.55450821,0.30908345
-2.99249625,1.60343161,0.00001546,0.11795784,0.00248047,0.00003950,1.42638367,0.57438076,0.30651415
-2.98649325,1.61088895,0.00001857,0.12137568,0.00297715,0.00004743,1.42988820,0.59307695,0.30289003
-2.98049025,1.61370609,0.00002213,0.12444098,0.00354765,0.00005655,1.42885642,0.61059455,0.29842984
-2.97448724,1.61253267,0.00002619,0.12715409,0.00419720,0.00006694,1.42384107,0.62694481,0.29336911
-2.96848424,1.60805218,0.00003078,0.12951963,0.00493009,0.00007869,1.41542565,0.64214520,0.28795150
-2.96248124,1.60094863,0.00003591,0.13154504,0.00574950,0.00009184,1.40419592,0.65621169,0.28241978
-2.95647824,1.59187404,0.00004160,0.13323910,0.00665712,0.00010644,1.39071243,0.66915114,0.27700712
-2.95047524,1.58141862,0.00004785,0.13461037,0.00765289,0.00012249,1.37548556,0.68095432,0.27192881
-2.94447224,1.57008519,0.00005466,0.13566588,0.00873474,0.00013998,1.35895445,0.69159021,0.26737494
-2.93846923,1.55826917,0.00006199,0.13640992,0.00989834,0.00015886,1.34147090,0.70100183,0.26350441
-2.93246623,1.54624525,0.00006981,0.13684326,0.01113696,0.00017904,1.32328903,0.70910423,0.26044031
-2.92646323,1.53416129,0.00007808,0.13696267,0.01244131,0.00020040,1.30456117,0.71578475,0.25826709
-2.92046023,1.52203968,0.00008671,0.13676089,0.01379958,0.00022278,1.28533999,0.72090558,0.25702947
-2.91445723,1.50978597,0.00009564,0.13622699,0.01519750,0.00024598,1.26558667,0.72430876,0.25673316
-2.90845423,1.49720407,0.00010476,0.13534720,0.01661851,0.00026978,1.24518429,0.72582310,0.25734732
-2.90245123,1.48401708,0.00011398,0.13410600,0.01804406,0.00029393,1.22395562,0.72527295,0.25880851
-2.89644822,1.46989231,0.00012317,0.13248752,0.01945404,0.00031815,1.20168402,0.72248804,0.26102607
-2.89044522,1.45446902,0.00013222,0.13047716,0.02082725,0.00034215,1.17813611,0.71731398,0.26388846
-2.88444222,1.43738729,0.00014100,0.12806318,0.02214202,0.00036564,1.15308483,0.70962274,0.26727029
-2.87843922,1.41831612,0.00014940,0.12523829,0.02337685,0.00038833,1.12633140,0.69932239,0.27103970
-2.87243622,1.39697937,0.00015729,0.12200111,0.02451116,0.00040994,1.09772505,0.68636563,0.27506570
-2.86643322,1.37317803,0.00016458,0.11835734,0.02552601,0.00043021,1.06717920,0.67075639,0.27922503
-2.86043022,1.34680760,0.00017118,0.11432058,0.02640480,0.00044893,1.03468340,0.65255433,0.28340834
-2.85442721,1.31786985,0.00017701,0.10991281,0.02713401,0.00046592,1.00031045,0.63187674,0.28752527
-2.84842421,1.28647829,0.00018203,0.10516442,0.02770380,0.00048103,0.96421838,0.60889784,0.29150829
-2.84242121,1.25285746,0.00018620,0.10011380,0.02810856,0.00049419,0.92664732,0.58384548,0.29531509
-2.83641821,1.21733604,0.00018954,0.09480659,0.02834731,0.00050536,0.88791177,0.55699545,0.29892957
-2.83041521,1.18033455,0.00019208,0.08929452,0.02842401,0.00051457,0.84838869,0.52866373,0.30236122
-2.82441221,1.14234839,0.00019386,0.08363398,0.02834769,0.00052190,0.80850233,0.49919699,0.30564325
-2.81840920,1.10392732,0.00019498,0.07788444,0.02813244,0.00052748,0.76870670,0.46896208,0.30882942
-2.81240620,1.06565274,0.00019555,0.07210670,0.02779725,0.00053148,0.72946681,0.43833484,0.31198994
-2.80640320,1.02811384,0.00019571,0.06636112,0.02736570,0.00053412,0.69123961,0.40768888,0.31520671
-2.80040020,0.99188417,0.00019561,0.06070598,0.02686552,0.00053563,0.65445571,0.37738489,0.31856805
-2.79439720,0.95749953,0.00019543,0.05519591,0.02632803,0.00053627,0.61950279,0.34776090,0.32216350
-2.78839420,0.92543858,0.00019535,0.04988057,0.02578747,0.00053631,0.58671145,0.31912383,0.32607874
-2.78239120,0.89610670,0.00019559,0.04480359,0.02528024,0.00053602,0.55634404,0.29174283,0.33039109
-2.77638819,0.86982382,0.00019634,0.04000177,0.02484406,0.00053567,0.52858695,0.26584425,0.33516559
-2.77038519,0.84681661,0.00019781,0.03550461,0.02451715,0.00053551,0.50354646,0.24160867,0.34045212
-2.76438219,0.82721505,0.00020019,0.03133409,0.02433725,0.00053576,0.48124818,0.21916976,0.34628329
-2.75837919,0.81105314,0.00020369,0.02750481,0.02434076,0.00053662,0.46163992,0.19861481,0.35267341
-2.75237619,0.79827353,0.00020846,0.02402424,0.02456174,0.00053827,0.44459762,0.17998691,0.35961833
-2.74637319,0.78873536,0.00021469,0.02089333,0.02503104,0.00054086,0.42993390,0.16328840,0.36709600
-2.74037019,0.78222473,0.00022249,0.01810714,0.02577533,0.00054447,0.41740865,0.14848532,0.37506776
-2.73436718,0.77846693,0.00023197,0.01565568,0.02681628,0.00054919,0.40674120,0.13551261,0.38347997
-2.72836418,0.77713983,0.00024321,0.01352474,0.02816967,0.00055506,0.39762332,0.12427969,0.39226596
-2.72236118,0.77788761,0.00025624,0.01169681,0.02984467,0.00056208,0.38973250,0.11467624,0.40134795
-2.71635818,0.78033412,0.00027105,0.01015197,0.03184317,0.00057022,0.38274509,0.10657786,0.41063897
-2.71035518,0.78409552,0.00028760,0.00886868,0.03415922,0.00057943,0.37634862,0.09985147,0.42004456
-2.70435218,0.78879169,0.00030579,0.00782461,0.03677862,0.00058961,0.37025308,0.09436025,0.42946415
-2.69834917,0.79405623,0.00032547,0.00699730,0.03967873,0.00060067,0.36420079,0.08996811,0.43879237
-2.69234617,0.79954496,0.00034644,0.00636479,0.04282846,0.00061244,0.35797458,0.08654354,0.44792003
-2.68634317,0.80494296,0.00036847,0.00590617,0.04618846,0.00062478,0.35140426,0.08396290,0.45673515
-2.68034017,0.80997039,0.00039125,0.00560199,0.04971170,0.00063748,0.34437130,0.08211309,0.46512408
-2.67433717,0.81438714,0.00041445,0.00543465,0.05334417,0.00065036,0.33681165,0.08089380,0.47297287
-2.66833417,0.81799682,0.00043771,0.00538871,0.05702596,0.00066318,0.32871695,0.08021921,0.48016906
-2.66233117,0.82065013,0.00046061,0.00545112,0.06069261,0.00067574,0.32013410,0.08001926,0.48660401
-2.65632816,0.82224788,0.00048275,0.00561141,0.06427670,0.00068780,0.31116349,0.08024069,0.49217587
-2.65032516,0.82274394,0.00050369,0.00586182,0.06770958,0.00069915,0.30195583,0.08084763,0.49679320
-2.64432216,0.82214785,0.00052300,0.00619739,0.07092336,0.00070959,0.29270805,0.08182196,0.50037908
-2.63831916,0.82052734,0.00054027,0.00661600,0.07385294,0.00071898,0.28365811,0.08316337,0.50287575
-2.63231616,0.81801024,0.00055512,0.00711833,0.07643805,0.00072717,0.27507910,0.08488909,0.50424936
-2.62631316,0.81478577,0.00056721,0.00770779,0.07862517,0.00073409,0.26727255,0.08703331,0.50449463
-2.62031016,0.81110454,0.00057624,0.00839036,0.08036939,0.00073975,0.26056113,0.08964609,0.50363909
-2.61430715,0.80727703,0.00058200,0.00917435,0.08163594,0.00074418,0.25528085,0.09279194,0.50174649
-2.60830415,0.80367003,0.00058432,0.01007005,0.08240138,0.00074753,0.25177262,0.09654773,0.49891898
-2.60230115,0.80070061,0.00058314,0.01108936,0.08265448,0.00075000,0.25037340,0.10100009,0.49529782
-2.59629815,0.79882733,0.00057846,0.01224519,0.08239660,0.00075187,0.25140694,0.10624223,0.49106223
-2.59029515,0.79853852,0.00057037,0.01355089,0.08164162,0.00075350,0.25517405,0.11237002,0.48642622
-2.58429215,0.80033761,0.00055904,0.01501949,0.08041539,0.00075530,0.26194272,0.11947762,0.48163339
-2.57828914,0.80472563,0.00054470,0.01666294,0.07875477,0.00075773,0.27193807,0.12765252,0.47694959
-2.57228614,0.81218137,0.00052766,0.01849122,0.07670622,0.00076129,0.28533236,0.13697022,0.47265378
-2.56628314,0.82313975,0.00050828,0.02051146,0.07432404,0.00076648,0.30223541,0.14748869,0.46902723
-2.56028014,0.83796925,0.00048695,0.02272708,0.07166839,0.00077379,0.32268566,0.15924281,0.46634162
-2.55427714,0.85694930,0.00046412,0.02513691,0.06880305,0.00078366,0.34664223,0.17223907,0.46484649
-2.54827414,0.88024886,0.00044020,0.02773449,0.06579322,0.00079649,0.37397850,0.18645078,0.46475660
-2.54227114,0.90790721,0.00041565,0.03050741,0.06270321,0.00081257,0.40447750,0.20181401,0.46623998
-2.53626813,0.93981832,0.00039088,0.03343686,0.05959435,0.00083209,0.43782966,0.21822467,0.46940719
-2.53026513,0.97571969,0.00036630,0.03649744,0.05652305,0.00085511,0.47363313,0.23553692,0.47430246
-2.52426213,1.01518672,0.00034225,0.03965718,0.05353919,0.00088155,0.51139721,0.25356302,0.48089725
-2.51825913,1.05763337,0.00031905,0.04287776,0.05068482,0.00091117,0.55054894,0.27207500,0.48908671
-2.51225613,1.10231953,0.00029696,0.04611521,0.04799324,0.00094357,0.59044294,0.29080800,0.49868933
-2.50625313,1.14836528,0.00027616,0.04932067,0.04548854,0.00097821,0.63037456,0.30946549,0.50944992
-2.50025013,1.19477173,0.00025681,0.05244156,0.04318545,0.00101441,0.66959597,0.32772605,0.52104595
-2.49424712,1.24044802,0.00023898,0.05542294,0.04108968,0.00105136,0.70733485,0.34525179,0.53309706
-2.48824412,1.28424349,0.00022270,0.05820908,0.03919852,0.00108813,0.74281512,0.36169783,0.54517735
-2.48224112,1.32498375,0.00020796,0.06074511,0.03750179,0.00112377,0.77527892,0.37672272,0.55682999
-2.47623812,1.36150925,0.00019467,0.06297878,0.03598301,0.00115724,0.80400914,0.38999932,0.56758354
-2.47023512,1.39271464,0.00018275,0.06486218,0.03462076,0.00118752,0.82835138,0.40122552,0.57696917
-2.46423212,1.41758719,0.00017207,0.06635337,0.03339006,0.00121363,0.84773461,0.41013459,0.58453803
-2.45822911,1.43524251,0.00016247,0.06741789,0.03226391,0.00123464,0.86168948,0.41650438,0.58987807
-2.45222611,1.44495593,0.00015381,0.06802991,0.03121461,0.00124974,0.86986345,0.42016525,0.59262935
-2.44622311,1.44618808,0.00014592,0.06817325,0.03021516,0.00125823,0.87203210,0.42100605,0.59249737
-2.44022011,1.43860353,0.00013865,0.06784190,0.02924038,0.00125960,0.86810598,0.41897807,0.58926360
-2.43421711,1.42208172,0.00013186,0.06704026,0.02826787,0.00125349,0.85813276,0.41409676,0.58279297
-2.42821411,1.39671957,0.00012541,0.06578301,0.02727877,0.00123975,0.84229452,0.40644097,0.57303792
-2.42221111,1.36282605,0.00011919,0.06409454,0.02625828,0.00121839,0.82090039,0.39615005,0.56003890
-2.41620810,1.32090884,0.00011312,0.06200808,0.02519595,0.00118964,0.79437481,0.38341863,0.54392149
-2.41020510,1.27165401,0.00010712,0.05956455,0.02408569,0.00115389,0.76324206,0.36848971,0.52489023
-2.40420210,1.21589976,0.00010115,0.05681113,0.02292568,0.00111172,0.72810779,0.35164606,0.50321972
-2.39819910,1.15460565,0.00009517,0.05379969,0.02171799,0.00106381,0.68963842,0.33320063,0.47924335
-2.39219610,1.08881867,0.00008918,0.05058509,0.02046814,0.00101097,0.64853930,0.31348622,0.45334034
-2.38619310,1.01963799,0.00008319,0.04722349,0.01918449,0.00095412,0.60553273,0.29284503,0.42592179
-2.38019010,0.94817975,0.00007722,0.04377069,0.01787763,0.00089418,0.56133659,0.27161843,0.39741625
-2.37418709,0.87554355,0.00007129,0.04028063,0.01655967,0.00083214,0.51664454,0.25013740,0.36825565
-2.36818409,0.80278179,0.00006545,0.03680395,0.01524357,0.00076896,0.47210848,0.22871403,0.33886203
-2.36218109,0.73087304,0.00005972,0.03338691,0.01394250,0.00070555,0.42832378,0.20763429,0.30963567
-2.35617809,0.66070022,0.00005417,0.03007048,0.01266930,0.00064279,0.38581774,0.18715234,0.28094493
-2.35017509,0.59303405,0.00004882,0.02688969,0.01143592,0.00058145,0.34504136,0.16748640,0.25311815
-2.34417209,0.52852194,0.00004372,0.02387325,0.01025308,0.00052221,0.30636461,0.14881629,0.22643775
-2.33816908,0.46768233,0.00003889,0.02104344,0.00912993,0.00046568,0.27007481,0.13128250,0.20113649
-2.33216608,0.41090407,0.00003436,0.01841623,0.00807387,0.00041229,0.23637814,0.11498671,0.17739595
-2.32616308,0.35845035,0.00003015,0.01600159,0.00709046,0.00036242,0.20540360,0.09999358,0.15534690
-2.32016008,0.31046645,0.00002628,0.01380396,0.00618338,0.00031631,0.17720913,0.08633355,0.13507151
-2.31415708,0.26699051,0.00002275,0.01182285,0.00535453,0.00027409,0.15178937,0.07400646,0.11660684
-2.30815408,0.22796659,0.00001955,0.01005352,0.00460415,0.00023580,0.12908438,0.06298567,0.09994957
-2.30215108,0.19325909,0.00001669,0.00848774,0.00393100,0.00020142,0.10898910,0.05322256,0.08506142
-2.29614807,0.16266775,0.00001414,0.00711449,0.00333256,0.00017082,0.09136284,0.04465102,0.07187499
-2.29014507,0.13594269,0.00001190,0.00592073,0.00280529,0.00014384,0.07603845,0.03719194,0.06029982
-2.28414207,0.11279864,0.00000994,0.00489200,0.00234484,0.00012028,0.06283105,0.03075730,0.05022823
-2.27813907,0.09292819,0.00000825,0.00401312,0.00194632,0.00009988,0.05154580,0.02525401,0.04154088
-2.27213607,0.07601354,0.00000680,0.00326865,0.00160447,0.00008238,0.04198469,0.02058715,0.03411182
-2.26613307,0.06173655,0.00000556,0.00264336,0.00131392,0.00006752,0.03395227,0.01666283,0.02781287
-2.26013007,0.04978710,0.00000451,0.00212259,0.00106934,0.00005502,0.02726025,0.01339036,0.02251740
-2.25412706,0.03986963,0.00000364,0.00169252,0.00086558,0.00004465,0.02173098,0.01068404,0.01810334
-2.24812406,0.03170802,0.00000291,0.00134040,0.00069783,0.00003614,0.01719992,0.00846437,0.01445552
-2.24212106,0.02504900,0.00000231,0.00105460,0.00056172,0.00002930,0.01351727,0.00665882,0.01146737
-2.23611806,0.01966412,0.00000183,0.00082475,0.00045340,0.00002395,0.01054869,0.00520232,0.00904209
-2.23011506,0.01535064,0.00000143,0.00064175,0.00036963,0.00001993,0.00817549,0.00403728,0.00709320
-2.22411206,0.01193153,0.00000111,0.00049769,0.00030781,0.00001715,0.00629419,0.00311350,0.00554486
-2.21810905,0.00925473,0.00000086,0.00038588,0.00026609,0.00001555,0.00481584,0.00238778,0.00433170
-2.21210605,0.00719198,0.00000066,0.00030071,0.00024342,0.00001512,0.00366489,0.00182346,0.00339858
-2.20610305,0.00563731,0.00000050,0.00023765,0.00023958,0.00001592,0.00277807,0.00138990,0.00270008
-2.20010005,0.00450537,0.00000038,0.00019309,0.00025533,0.00001806,0.00210308,0.00106184,0.00219998
-2.19409705,0.00372983,0.00000028,0.00016434,0.00029245,0.00002174,0.00159729,0.00081882,0.00187072
-2.18809405,0.00326174,0.00000021,0.00014949,0.00035385,0.00002724,0.00122655,0.00064459,0.00169283
-2.18209105,0.00306817,0.00000016,0.00014740,0.00044374,0.00003492,0.00096401,0.00052662,0.00165449
-2.17608804,0.00313094,0.00000011,0.00015764,0.00056776,0.00004529,0.00078906,0.00045554,0.00175114
-2.17008504,0.00344567,0.00000008,0.00018042,0.00073311,0.00005893,0.00068644,0.00042479,0.00198518
-2.16408204,0.00402095,0.00000006,0.00021661,0.00094875,0.00007660,0.00064541,0.00043019,0.00236575
-2.15807904,0.00487774,0.00000004,0.00026770,0.00122557,0.00009920,0.00065907,0.00046969,0.00290858
-2.15207604,0.00604893,0.00000003,0.00033578,0.00157652,0.00012778,0.00072380,0.00054307,0.00363596
-2.14607304,0.00757896,0.00000002,0.00042352,0.00201679,0.00016359,0.00083879,0.00065174,0.00457657
-2.14007004,0.00952344,0.00000002,0.00053421,0.00256386,0.00020805,0.00100562,0.00079855,0.00576550
-2.13406703,0.01194873,0.00000001,0.00067171,0.00323760,0.00026278,0.00122793,0.00098766,0.00724397
-2.12806403,0.01493131,0.00000001,0.00084039,0.00406018,0.00032959,0.00151115,0.00122437,0.00905915
-2.12206103,0.01855700,0.00000001,0.00104516,0.00505598,0.00041045,0.00186220,0.00151496,0.01126365
-2.11605803,0.02291967,0.00000000,0.00129135,0.00625135,0.00050751,0.00228925,0.00186659,0.01391485
-2.11005503,0.02811970,0.00000000,0.00158466,0.00767420,0.00062304,0.00280143,0.00228703,0.01707396
-2.10405203,0.03426181,0.00000000,0.00193102,0.00935348,0.00075938,0.00340854,0.00278455,0.02080477
-2.09804902,0.04145243,0.00000000,0.00233644,0.01131854,0.00091893,0.00412073,0.00336762,0.02517202
-2.09204602,0.04979641,0.00000000,0.00280684,0.01359818,0.00110401,0.00494812,0.00404461,0.03023951
-2.08604302,0.05939327,0.00000000,0.00334785,0.01621972,0.00131685,0.00590038,0.00482352,0.03606770
-2.08004002,0.07033283,0.00000000,0.00396453,0.01920776,0.00155945,0.00698630,0.00571160,0.04271120
-2.07403702,0.08269045,0.00000000,0.00466113,0.02258296,0.00183348,0.00821325,0.00671490,0.05021581
-2.06803402,0.09652199,0.00000000,0.00544081,0.02636060,0.00214018,0.00958672,0.00783796,0.05861545
-2.06203102,0.11185857,0.00000000,0.00630533,0.03054922,0.00248024,0.01110977,0.00908327,0.06792906
-2.05602801,0.12870150,0.00000000,0.00725475,0.03514918,0.00285370,0.01278248,0.01045093,0.07815742
-2.05002501,0.14701745,0.00000000,0.00828721,0.04015138,0.00325982,0.01460155,0.01193825,0.08928032
-2.04402201,0.16673433,0.00000000,0.00939863,0.04553613,0.00369700,0.01655981,0.01353936,0.10125399
-2.03801901,0.18773796,0.00000001,0.01058259,0.05127223,0.00416269,0.01864591,0.01524500,0.11400909
-2.03201601,0.20986996,0.00000001,0.01183016,0.05731641,0.00465339,0.02084415,0.01704234,0.12744946
-2.02601301,0.23292704,0.00000002,0.01312988,0.06361311,0.00516459,0.02313436,0.01891490,0.14145167
-2.02001001,0.25666196,0.00000002,0.01446781,0.07009473,0.00569079,0.02549201,0.02084263,0.15586560
-2.01400700,0.28078618,0.00000004,0.01582770,0.07668242,0.00622559,0.02788851,0.02280218,0.17051607
-2.00800400,0.30497451,0.00000005,0.01719122,0.08328723,0.00676175,0.03029163,0.02476720,0.18520564
-2.00200100,0.32887148,0.00000008,0.01853833,0.08981194,0.00729138,0.03266619,0.02670897,0.19971852
-1.99599800,0.35209956,0.00000011,0.01984778,0.09615321,0.00780608,0.03497483,0.02859698,0.21382554
-1.98999500,0.37426887,0.00000016,0.02109758,0.10220427,0.00829715,0.03717903,0.03039979,0.22729008
-1.98399200,0.39498818,0.00000023,0.02226571,0.10785788,0.00875587,0.03924024,0.03208592,0.23987470
-1.97798899,0.41387669,0.00000033,0.02333073,0.11300950,0.00917372,0.04112100,0.03362487,0.25134841
-1.97198599,0.43057639,0.00000047,0.02427248,0.11756063,0.00954266,0.04278627,0.03498807,0.26149409
-1.96598299,0.44476414,0.00000065,0.02507279,0.12142208,0.00985540,0.04420465,0.03614999,0.27011591
-1.95997999,0.45616336,0.00000091,0.02571612,0.12451708,0.01010564,0.04534956,0.03708908,0.27704643
-1.95397699,0.46455454,0.00000125,0.02619018,0.12678409,0.01028828,0.04620038,0.03778870,0.28215298
-1.94797399,0.46978424,0.00000171,0.02648641,0.12817913,0.01039965,0.04674340,0.03823790,0.28534322
-1.94197099,0.47177215,0.00000232,0.02660040,0.12867768,0.01043760,0.04697262,0.03843209,0.28656940
-1.93596798,0.47051599,0.00000313,0.02653217,0.12827583,0.01040163,0.04689033,0.03837349,0.28583140
-1.92996498,0.46609397,0.00000420,0.02628634,0.12699083,0.01029292,0.04650748,0.03807150,0.28317825
-1.92396198,0.45866473,0.00000559,0.02587208,0.12486094,0.01011430,0.04584381,0.03754273,0.27870813
-1.91795898,0.44846493,0.00000738,0.02530304,0.12194458,0.00987016,0.04492782,0.03681096,0.27256695
-1.91195598,0.43580453,0.00000967,0.02459708,0.11831890,0.00956636,0.04379642,0.03590690,0.26494549
-1.90595298,0.42106003,0.00001259,0.02377587,0.11407771,0.00921003,0.04249450,0.03486777,0.25607531
-1.89994997,0.40466611,0.00001627,0.02286448,0.10932901,0.00880936,0.04107432,0.03373672,0.24622369
-1.89394697,0.38710593,0.00002088,0.02189081,0.10419218,0.00837339,0.03959478,0.03256223,0.23568768
-1.88794397,0.36890053,0.00002660,0.02088504,0.09879494,0.00791172,0.03812063,0.03139732,0.22478766
-1.88194097,0.35059783,0.00003365,0.01987899,0.09327015,0.00743427,0.03672160,0.03029877,0.21386054
-1.87593797,0.33276147,0.00004227,0.01890554,0.08775271,0.00695103,0.03547155,0.02932628,0.20325285
-1.86993497,0.31595989,0.00005271,0.01799800,0.08237651,0.00647182,0.03444764,0.02854160,0.19331395
-1.86393197,0.30075583,0.00006527,0.01718956,0.07727157,0.00600605,0.03372948,0.02800765,0.18438945
-1.85792896,0.28769656,0.00008025,0.01651271,0.07256148,0.00556254,0.03339829,0.02778763,0.17681493
-1.85192596,0.27730477,0.00009796,0.01599877,0.06836109,0.00514938,0.03353619,0.02794418,0.17091014
-1.84592296,0.27007025,0.00011874,0.01567740,0.06477449,0.00477372,0.03422534,0.02853838,0.16697355
-1.83991996,0.26644231,0.00014292,0.01557617,0.06189332,0.00444177,0.03554719,0.02962891,0.16527727
-1.83391696,0.26682293,0.00017081,0.01572016,0.05979535,0.00415867,0.03758164,0.03127105,0.16606248
-1.82791396,0.27156041,0.00020271,0.01613159,0.05854332,0.00392843,0.04040620,0.03351577,0.16953512
-1.82191096,0.28094379,0.00023889,0.01682946,0.05818399,0.00375398,0.04409502,0.03640867,0.17586194
-1.81590795,0.29519761,0.00027958,0.01782923,0.05874747,0.00363710,0.04871792,0.03998906,0.18516699
-1.80990495,0.31447744,0.00032493,0.01914252,0.06024661,0.00357849,0.05433928,0.04428895,0.19752851
-1.80390195,0.33886603,0.00037506,0.02077681,0.06267669,0.00357777,0.06101692,0.04933216,0.21297628
-1.79789895,0.36837030,0.00042996,0.02273522,0.06601528,0.00363357,0.06880094,0.05513348,0.23148978
-1.79189595,0.40291950,0.00048957,0.02501637,0.07022226,0.00374353,0.07773252,0.06169804,0.25299703
-1.78589295,0.44236469,0.00055369,0.02761418,0.07524015,0.00390442,0.08784282,0.06902076,0.27737452
-1.77988994,0.48647977,0.00062206,0.03051793,0.08099474,0.00411217,0.09915195,0.07708618,0.30444841
