energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.11755878,2.33849269,0.05656090,0.13950049,0.02189848,0.00000000,1.50949787,0.00000000,0.81180118,0.49845326
-5.11155578,2.28199675,0.05417946,0.12955283,0.02133445,0.00000000,1.48229478,0.00000000,0.80284570,0.47774357
-5.10555278,2.22232074,0.05155928,0.12015345,0.02072948,0.00000000,1.45215522,0.00000000,0.79317704,0.45678103
-5.09954977,2.16059814,0.04874715,0.11132627,0.02009869,0.00000000,1.41985933,0.00000000,0.78320378,0.43576147
-5.09354677,2.09793402,0.04579093,0.10309202,0.01945672,0.00000000,1.38617123,0.00000000,0.77330865,0.41488100
-5.08754377,2.03536706,0.04273824,0.09546728,0.01881729,0.00000000,1.35181308,0.00000000,0.76383413,0.39432958
-5.08154077,1.97383642,0.03963528,0.08846354,0.01819288,0.00000000,1.31744251,0.00000000,0.75507055,0.37428495
-5.07553777,1.91415500,0.03652574,0.08208652,0.01759437,0.00000000,1.28363448,0.00000000,0.74724723,0.35490753
-5.06953477,1.85699024,0.03344985,0.07633560,0.01703089,0.00000000,1.25086822,0.00000000,0.74052710,0.33633618
-5.06353177,1.80285293,0.03044373,0.07120367,0.01650968,0.00000000,1.21951964,0.00000000,0.73500495,0.31868532
-5.05752876,1.75209436,0.02753879,0.06667721,0.01603607,0.00000000,1.18985924,0.00000000,0.73070932,0.30204321
-5.05152576,1.70491128,0.02476144,0.06273664,0.01561358,0.00000000,1.16205542,0.00000000,0.72760775,0.28647159
-5.04552276,1.66135811,0.02213298,0.05935701,0.01524400,0.00000000,1.13618247,0.00000000,0.72561505,0.27200646
-5.03951976,1.62136515,0.01966961,0.05650882,0.01492765,0.00000000,1.11223273,0.00000000,0.72460390,0.25866001
-5.03351676,1.58476146,0.01738265,0.05415907,0.01466359,0.00000000,1.09013176,0.00000000,0.72441712,0.24642336
-5.02751376,1.55130078,0.01527886,0.05227230,0.01444987,0.00000000,1.06975563,0.00000000,0.72488089,0.23527002
-5.02151076,1.52068883,0.01336088,0.05081177,0.01428383,0.00000000,1.05094909,0.00000000,0.72581801,0.22515976
-5.01550775,1.49261036,0.01162772,0.04974047,0.01416237,0.00000000,1.03354362,0.00000000,0.72706052,0.21604259
-5.00950475,1.46675452,0.01007533,0.04902205,0.01408219,0.00000000,1.01737428,0.00000000,0.72846090,0.20786276
-5.00350175,1.44283708,0.00869712,0.04862165,0.01403996,0.00000000,1.00229455,0.00000000,0.72990143,0.20056242
-4.99749875,1.42061869,0.00748458,0.04850642,0.01403257,0.00000000,0.98818844,0.00000000,0.73130114,0.19408490
-4.99149575,1.39991840,0.00642776,0.04864597,0.01405718,0.00000000,0.97497949,0.00000000,0.73262021,0.18837738
-4.98549275,1.38062212,0.00551582,0.04901247,0.01411133,0.00000000,0.96263630,0.00000000,0.73386172,0.18339289
-4.97948974,1.36268612,0.00473744,0.04958073,0.01419297,0.00000000,0.95117476,0.00000000,0.73507094,0.17909176
-4.97348674,1.34613582,0.00408122,0.05032793,0.01430047,0.00000000,0.94065711,0.00000000,0.73633230,0.17544226
-4.96748374,1.33106049,0.00353602,0.05123343,0.01443255,0.00000000,0.93118819,0.00000000,0.73776452,0.17242074
-4.96148074,1.31760472,0.00309122,0.05227833,0.01458830,0.00000000,0.92290945,0.00000000,0.73951436,0.17001121
-4.95547774,1.30595738,0.00273695,0.05344512,0.01476703,0.00000000,0.91599139,0.00000000,0.74174944,0.16820452
-4.94947474,1.29633921,0.00246418,0.05471728,0.01496828,0.00000000,0.91062476,0.00000000,0.74465071,0.16699719
-4.94347174,1.28898975,0.00226485,0.05607899,0.01519172,0.00000000,0.90701151,0.00000000,0.74840482,0.16639011
-4.93746873,1.28415445,0.00213194,0.05751482,0.01543711,0.00000000,0.90535559,0.00000000,0.75319707,0.16638703
-4.93146573,1.28207245,0.00205940,0.05900961,0.01570426,0.00000000,0.90585423,0.00000000,0.75920481,0.16699311
-4.92546273,1.28296566,0.00204216,0.06054839,0.01599302,0.00000000,0.90868992,0.00000000,0.76659172,0.16821341
-4.91945973,1.28702894,0.00207603,0.06211640,0.01630324,0.00000000,0.91402308,0.00000000,0.77550283,0.17005152
-4.91345673,1.29442182,0.00215760,0.06369915,0.01663479,0.00000000,0.92198568,0.00000000,0.78606018,0.17250814
-4.90745373,1.30526123,0.00228412,0.06528256,0.01698748,0.00000000,0.93267542,0.00000000,0.79835908,0.17557989
-4.90145073,1.31961527,0.00245336,0.06685309,0.01736114,0.00000000,0.94615054,0.00000000,0.81246465,0.17925800
-4.89544772,1.33749753,0.00266340,0.06839787,0.01775546,0.00000000,0.96242504,0.00000000,0.82840846,0.18352713
-4.88944472,1.35886182,0.00291252,0.06990473,0.01817003,0.00000000,0.98146410,0.00000000,0.84618512,0.18836427
-4.88344172,1.38359704,0.00319901,0.07136222,0.01860423,0.00000000,1.00317966,0.00000000,0.86574880,0.19373749
-4.87743872,1.41152224,0.00352100,0.07275950,0.01905708,0.00000000,1.02742632,0.00000000,0.88700954,0.19960500
-4.87143572,1.44238185,0.00387630,0.07408620,0.01952719,0.00000000,1.05399741,0.00000000,0.90982959,0.20591405
-4.86543272,1.47584150,0.00426225,0.07533214,0.02001259,0.00000000,1.08262179,0.00000000,0.93401999,0.21260020
-4.85942971,1.51148471,0.00467564,0.07648706,0.02051058,0.00000000,1.11296152,0.00000000,0.95933782,0.21958675
-4.85342671,1.54881126,0.00511259,0.07754028,0.02101762,0.00000000,1.14461105,0.00000000,0.98548432,0.22678445
-4.84742371,1.58723767,0.00556850,0.07848039,0.02152924,0.00000000,1.17709820,0.00000000,1.01210472,0.23409179
-4.84142071,1.62610052,0.00603805,0.07929503,0.02203992,0.00000000,1.20988758,0.00000000,1.03878984,0.24139569
-4.83541771,1.66466325,0.00651522,0.07997068,0.02254309,0.00000000,1.24238677,0.00000000,1.06508023,0.24857287
-4.82941471,1.70212686,0.00699333,0.08049266,0.02303119,0.00000000,1.27395554,0.00000000,1.09047287,0.25549182
-4.82341171,1.73764465,0.00746524,0.08084528,0.02349570,0.00000000,1.30391831,0.00000000,1.11443081,0.26201551
-4.81740870,1.77034110,0.00792341,0.08101207,0.02392738,0.00000000,1.33157963,0.00000000,1.13639549,0.26800462
-4.81140570,1.79933449,0.00836017,0.08097633,0.02431645,0.00000000,1.35624244,0.00000000,1.15580176,0.27332144
-4.80540270,1.82376262,0.00876790,0.08072173,0.02465290,0.00000000,1.37722860,0.00000000,1.17209490,0.27783411
-4.79939970,1.84281070,0.00913929,0.08023311,0.02492685,0.00000000,1.39390077,0.00000000,1.18474918,0.28142120
-4.79339670,1.85574025,0.00946762,0.07949736,0.02512888,0.00000000,1.40568490,0.00000000,1.19328711,0.28397629
-4.78739370,1.86191768,0.00974699,0.07850443,0.02525049,0.00000000,1.41209214,0.00000000,1.19729843,0.28541246
-4.78139070,1.86084102,0.00997257,0.07724826,0.02528442,0.00000000,1.41273904,0.00000000,1.19645791,0.28566644
-4.77538769,1.85216353,0.01014085,0.07572774,0.02522504,0.00000000,1.40736510,0.00000000,1.19054093,0.28470204
-4.76938469,1.83571265,0.01024982,0.07394758,0.02506866,0.00000000,1.39584642,0.00000000,1.17943609,0.28251298
-4.76338169,1.81150329,0.01029909,0.07191907,0.02481379,0.00000000,1.37820489,0.00000000,1.16315385,0.27912469
-4.75737869,1.77974458,0.01029004,0.06966062,0.02446124,0.00000000,1.35461199,0.00000000,1.14183086,0.27459505
-4.75137569,1.74083952,0.01022580,0.06719819,0.02401428,0.00000000,1.32538716,0.00000000,1.11572950,0.26901410
-4.74537269,1.69537743,0.01011126,0.06456552,0.02347852,0.00000000,1.29099045,0.00000000,1.08523251,0.26250265
-4.73936968,1.64411945,0.00995298,0.06180415,0.02286184,0.00000000,1.25200987,0.00000000,1.05083300,0.25520988
-4.73336668,1.58797770,0.00975901,0.05896330,0.02217413,0.00000000,1.20914377,0.00000000,1.01312013,0.24731003
-4.72736368,1.52798910,0.00953873,0.05609959,0.02142697,0.00000000,1.16317933,0.00000000,0.97276114,0.23899842
-4.72136068,1.46528505,0.00930256,0.05327665,0.02063330,0.00000000,1.11496791,0.00000000,0.93048056,0.23048696
-4.71535768,1.40105845,0.00906167,0.05056465,0.01980695,0.00000000,1.06539853,0.00000000,0.88703750,0.22199935
-4.70935468,1.33652947,0.00882766,0.04803978,0.01896218,0.00000000,1.01537063,0.00000000,0.84320212,0.21376624
-4.70335168,1.27291179,0.00861217,0.04578370,0.01811325,0.00000000,0.96576735,0.00000000,0.79973216,0.20602060
-4.69734867,1.21138046,0.00842657,0.04388293,0.01727393,0.00000000,0.91743055,0.00000000,0.75735068,0.19899337
-4.69134567,1.15304294,0.00828153,0.04242830,0.01645712,0.00000000,0.87113835,0.00000000,0.71672578,0.19290963
-4.68534267,1.09891414,0.00818674,0.04151430,0.01567448,0.00000000,0.82758629,0.00000000,0.67845307,0.18798543
-4.67933967,1.04989625,0.00815050,0.04123839,0.01493613,0.00000000,0.78737249,0.00000000,0.64304146,0.18442514
-4.67333667,1.00676380,0.00817950,0.04170024,0.01425043,0.00000000,0.75098727,0.00000000,0.61090264,0.18241948
-4.66733367,0.97015401,0.00827851,0.04300080,0.01362387,0.00000000,0.71880728,0.00000000,0.58234449,0.18214406
-4.66133067,0.94056229,0.00845022,0.04524119,0.01306099,0.00000000,0.69109411,0.00000000,0.55756831,0.18375837
-4.65532766,0.91834231,0.00869507,0.04852131,0.01256442,0.00000000,0.66799680,0.00000000,0.53666978,0.18740496
-4.64932466,0.90371010,0.00901117,0.05293823,0.01213497,0.00000000,0.64955804,0.00000000,0.51964332,0.19320879
-4.64332166,0.89675122,0.00939433,0.05858413,0.01177177,0.00000000,0.63572310,0.00000000,0.50638932,0.20127640
