energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.14257129,1.45080386,0.18370216,1.01132156,0.05275312,0.00104443,0.07257608,0.00465273,0.24055384
-3.13656828,1.39883011,0.17371461,0.97230984,0.04867621,0.00114580,0.07219650,0.00436417,0.23041652
-3.13056528,1.35597602,0.16526624,0.93925497,0.04490204,0.00125523,0.07248891,0.00410349,0.22198329
-3.12456228,1.32258793,0.15842645,0.91239084,0.04147497,0.00137170,0.07344065,0.00387344,0.21536230
-3.11855928,1.29879455,0.15323987,0.89180041,0.03843210,0.00149405,0.07502923,0.00367598,0.21062472
-3.11255628,1.28451168,0.14972561,0.87742018,0.03580321,0.00162099,0.07722246,0.00351237,0.20780423
-3.10655328,1.27945480,0.14787716,0.86905039,0.03361088,0.00175112,0.07997899,0.00338313,0.20689762
-3.10055028,1.28315848,0.14766304,0.86637006,0.03187083,0.00188298,0.08324908,0.00328819,0.20786635
-3.09454727,1.29500112,0.14902790,0.86895583,0.03059238,0.00201507,0.08697568,0.00322689,0.21063898
-3.08854427,1.31423372,0.15189410,0.87630358,0.02977901,0.00214588,0.09109562,0.00319812,0.21511427
-3.08254127,1.34001089,0.15616371,0.88785142,0.02942890,0.00227397,0.09554100,0.00320036,0.22116473
-3.07653827,1.37142270,0.16172079,0.90300299,0.02953543,0.00239795,0.10024074,0.00323177,0.22864050
-3.07053527,1.40752568,0.16843382,0.92114980,0.03008764,0.00251657,0.10512203,0.00329027,0.23737344
-3.06453227,1.44737193,0.17615837,0.94169175,0.03107059,0.00262875,0.11011195,0.00337359,0.24718122
-3.05852926,1.49003495,0.18473990,0.96405492,0.03246558,0.00273355,0.11513890,0.00347929,0.25787133
-3.05252626,1.53463178,0.19401657,0.98770609,0.03425029,0.00283028,0.12013406,0.00360486,0.26924508
-3.04652326,1.58034066,0.20382223,1.01216361,0.03639885,0.00291844,0.12503263,0.00374767,0.28110125
-3.04052026,1.62641426,0.21398941,1.03700462,0.03888183,0.00299777,0.12977503,0.00390503,0.29323974
-3.03451726,1.67218848,0.22435238,1.06186859,0.04166621,0.00306820,0.13430793,0.00407417,0.30546486
-3.02851426,1.71708733,0.23475023,1.08645778,0.04471540,0.00312989,0.13858510,0.00425225,0.31758858
-3.02251126,1.76062436,0.24503002,1.11053484,0.04798930,0.00318318,0.14256817,0.00443635,0.32943347
-3.01650825,1.80240135,0.25504978,1.13391844,0.05144452,0.00322856,0.14622720,0.00462348,0.34083560
-3.01050525,1.84210522,0.26468158,1.15647751,0.05503471,0.00326668,0.14954117,0.00481059,0.35164721
-3.00450225,1.87950358,0.27381428,1.17812474,0.05871105,0.00329827,0.15249830,0.00499454,0.36173916
-2.99849925,1.91443995,0.28235621,1.19881002,0.06242299,0.00332417,0.15509626,0.00517220,0.37100325
-2.99249625,1.94682888,0.29023733,1.21851438,0.06611911,0.00334527,0.15734228,0.00534041,0.37935421
-2.98649325,1.97665156,0.29741112,1.23724473,0.06974818,0.00336249,0.15925309,0.00549609,0.38673130
-2.98049025,2.00395188,0.30385583,1.25502965,0.07326034,0.00337678,0.16085478,0.00563626,0.39309959
-2.97448724,2.02883303,0.30957512,1.27191628,0.07660833,0.00338914,0.16218243,0.00575812,0.39845064
-2.96848424,2.05145438,0.31459798,1.28796822,0.07974882,0.00340052,0.16327965,0.00585912,0.40280260
-2.96248124,2.07202815,0.31897794,1.30326407,0.08264358,0.00341195,0.16419785,0.00593703,0.40619963
-2.95647824,2.09081562,0.32279142,1.31789642,0.08526066,0.00342442,0.16499541,0.00599002,0.40871063
-2.95047524,2.10812222,0.32613530,1.33197070,0.08757522,0.00343899,0.16573656,0.00601673,0.41042714
-2.94447224,2.12429110,0.32912386,1.34560372,0.08957030,0.00345671,0.16649008,0.00601628,0.41146056
-2.93846923,2.13969495,0.33188488,1.35892119,0.09123711,0.00347869,0.16732778,0.00598838,0.41193865
-2.93246623,2.15472568,0.33455544,1.37205437,0.09257512,0.00350605,0.16832283,0.00593326,0.41200140
-2.92646323,2.16978214,0.33727712,1.38513533,0.09359174,0.00353994,0.16954791,0.00585174,0.41179641
-2.92046023,2.18525596,0.34019116,1.39829105,0.09430165,0.00358152,0.17107325,0.00574519,0.41147403
-2.91445723,2.20151607,0.34343354,1.41163646,0.09472580,0.00363192,0.17296462,0.00561544,0.41118223
-2.90845423,2.21889231,0.34713023,1.42526661,0.09489024,0.00369225,0.17528132,0.00546480,0.41106162
-2.90245123,2.23765913,0.35139282,1.43924862,0.09482455,0.00376353,0.17807423,0.00529591,0.41124072
-2.89644822,2.25801991,0.35631473,1.45361361,0.09456034,0.00384664,0.18138399,0.00511170,0.41183162
-2.89044522,2.28009306,0.36196804,1.46834948,0.09412954,0.00394231,0.18523943,0.00491524,0.41292639
-2.88444222,2.30390055,0.36840119,1.48339475,0.09356281,0.00405101,0.18965619,0.00470970,0.41459418
-2.87843922,2.32935967,0.37563744,1.49863429,0.09288803,0.00417296,0.19463567,0.00449822,0.41687924
-2.87243622,2.35627850,0.38367436,1.51389704,0.09212904,0.00430802,0.20016441,0.00428381,0.41979982
-2.86643322,2.38435566,0.39248406,1.52895623,0.09130458,0.00445571,0.20621375,0.00406927,0.42334815
-2.86043022,2.41318424,0.40201429,1.54353215,0.09042761,0.00461510,0.21273999,0.00385714,0.42749116
-2.85442721,2.44226003,0.41219025,1.55729740,0.08950493,0.00478484,0.21968485,0.00364961,0.43217220
-2.84842421,2.47099363,0.42291698,1.56988463,0.08853718,0.00496310,0.22697645,0.00344852,0.43731332
-2.84242121,2.49872602,0.43408214,1.58089626,0.08751918,0.00514763,0.23453052,0.00325532,0.44281824
-2.83641821,2.52474689,0.44555916,1.58991597,0.08644062,0.00533572,0.24225202,0.00307107,0.44857562
-2.83041521,2.54831491,0.45721040,1.59652132,0.08528696,0.00552428,0.25003706,0.00289646,0.45446264
-2.82441221,2.56867924,0.46889036,1.60029703,0.08404064,0.00570987,0.25777495,0.00273182,0.46034855
-2.81840920,2.58510120,0.48044872,1.60084834,0.08268234,0.00588880,0.26535055,0.00257718,0.46609826
-2.81240620,2.59687557,0.49173308,1.59781392,0.08119237,0.00605718,0.27264659,0.00243231,0.47157553
-2.80640320,2.60335046,0.50259144,1.59087779,0.07955206,0.00621106,0.27954617,0.00229677,0.47664604
-2.80040020,2.60394537,0.51287430,1.57977988,0.07774505,0.00634653,0.28593516,0.00216996,0.48117989
-2.79439720,2.59816672,0.52243634,1.56432484,0.07575848,0.00645981,0.29170457,0.00205120,0.48505385
-2.78839420,2.58562068,0.53113787,1.54438883,0.07358394,0.00654743,0.29675280,0.00193977,0.48815302
-2.78239120,2.56602281,0.53884596,1.51992420,0.07121821,0.00660630,0.30098777,0.00183496,0.49037226
-2.77638819,2.53920469,0.54543535,1.49096188,0.06866381,0.00663381,0.30432873,0.00173615,0.49161716
-2.77038519,2.50511744,0.55078934,1.45761170,0.06592916,0.00662798,0.30670803,0.00164280,0.49180485
-2.76438219,2.46383219,0.55480058,1.42006043,0.06302860,0.00658750,0.30807252,0.00155455,0.49086451
-2.75837919,2.41553802,0.55737206,1.37856809,0.05998209,0.00651177,0.30838470,0.00147120,0.48873788
-2.75237619,2.36053734,0.55841812,1.33346248,0.05681474,0.00640099,0.30762367,0.00139279,0.48537968
-2.74637319,2.29923938,0.55786583,1.28513225,0.05355616,0.00625611,0.30578575,0.00131958,0.48075808
-2.74037019,2.23215191,0.55565641,1.23401891,0.05023972,0.00607887,0.30288490,0.00125211,0.47485521
-2.73436718,2.15987176,0.55174705,1.18060795,0.04690165,0.00587171,0.29895278,0.00119122,0.46766783
-2.72836418,2.08307439,0.54611276,1.12541952,0.04358025,0.00563774,0.29403870,0.00113804,0.45920803
-2.72236118,2.00250291,0.53874839,1.06899876,0.04031501,0.00538063,0.28820914,0.00109404,0.44950397
-2.71635818,1.91895676,0.52967056,1.01190628,0.03714590,0.00510453,0.28154718,0.00106105,0.43860073
-2.71035518,1.83328029,0.51891950,0.95470889,0.03411267,0.00481398,0.27415157,0.00104128,0.42656097
-2.70435218,1.74635152,0.50656053,0.89797077,0.03125438,0.00451374,0.26613555,0.00103735,0.41346552
-2.69834917,1.65907092,0.49268512,0.84224534,0.02860899,0.00420874,0.25762551,0.00105228,0.39941373
-2.69234617,1.57235055,0.47741133,0.78806777,0.02621314,0.00390393,0.24875922,0.00108957,0.38452344
-2.68634317,1.48710328,0.46088357,0.73594840,0.02410204,0.00360418,0.23968390,0.00115314,0.36893057
-2.68034017,1.40423226,0.44327147,0.68636686,0.02230950,0.00331422,0.23055401,0.00124741,0.35278825
-2.67433717,1.32462038,0.42476799,0.63976704,0.02086800,0.00303857,0.22152870,0.00137722,0.33626534
-2.66833417,1.24911980,0.40558650,0.59655267,0.01980885,0.00278146,0.21276910,0.00154790,0.31954444
-2.66233117,1.17854135,0.38595719,0.55708364,0.01916229,0.00254681,0.20443534,0.00176512,0.30281931
-2.65632816,1.11364388,0.36612255,0.52167278,0.01895763,0.00233825,0.19668339,0.00203494,0.28629175
-2.65032516,1.05512348,0.34633228,0.49058311,0.01922319,0.00215905,0.18966186,0.00236365,0.27016802
-2.64432216,1.00360273,0.32683776,0.46402546,0.01998623,0.00201223,0.18350863,0.00275766,0.25465478
-2.63831916,0.95962002,0.30788615,0.44215641,0.02127258,0.00190049,0.17834766,0.00322339,0.23995481
-2.63231616,0.92361918,0.28971446,0.42507649,0.02310621,0.00182635,0.17428584,0.00376708,0.22626253
-2.62631316,0.89593985,0.27254382,0.41282879,0.02550852,0.00179211,0.17141014,0.00439458,0.21375943
-2.62031016,0.87680859,0.25657402,0.40539785,0.02849747,0.00179994,0.16978511,0.00511111,0.20260961
-2.61430715,0.86633149,0.24197874,0.40270906,0.03208650,0.00185193,0.16945086,0.00592105,0.19295563
-2.60830415,0.86448840,0.22890142,0.40462870,0.03628335,0.00195012,0.17042155,0.00682766,0.18491465
-2.60230115,0.87112937,0.21745214,0.41096464,0.04108879,0.00209653,0.17268459,0.00783283,0.17857515
-2.59629815,0.88597354,0.20770543,0.42146795,0.04649529,0.00229319,0.17620051,0.00893684,0.17399428
-2.59029515,0.90861100,0.19969924,0.43583561,0.05248578,0.00254217,0.18090361,0.01013809,0.17119592
-2.58429215,0.93850765,0.19343495,0.45371429,0.05903252,0.00284560,0.18670335,0.01143300,0.17016967
-2.57828914,0.97501340,0.18887853,0.47470539,0.06609627,0.00320561,0.19348650,0.01281579,0.17087066
-2.57228614,1.01737367,0.18596266,0.49837141,0.07362564,0.00362437,0.20111999,0.01427845,0.17322034
-2.56628314,1.06474403,0.18458986,0.52424345,0.08155698,0.00410403,0.20945435,0.01581073,0.17710828
-2.56028014,1.11620781,0.18463638,0.55182994,0.08981458,0.00464666,0.21832766,0.01740019,0.18239480
-2.55427714,1.17079614,0.18595674,0.58062628,0.09831146,0.00525422,0.22756984,0.01903243,0.18891462
-2.54827414,1.22751005,0.18838879,0.61012517,0.10695065,0.00592843,0.23700721,0.02069127,0.19648128
-2.54227114,1.28534368,0.19175903,0.63982740,0.11562691,0.00667075,0.24646697,0.02235912,0.20489222
-2.53626813,1.34330817,0.19588806,0.66925265,0.12422900,0.00748218,0.25578167,0.02401738,0.21393451
-2.53026513,1.40045500,0.20059596,0.69794988,0.13264228,0.00836322,0.26479328,0.02564687,0.22339092
-2.52426213,1.45589827,0.20570741,0.72550707,0.14075161,0.00931368,0.27335688,0.02722839,0.23304616
-2.51825913,1.50883489,0.21105638,0.75155967,0.14844450,0.01033255,0.28134371,0.02874320,0.24269323
-2.51225613,1.55856189,0.21649027,0.77579768,0.15561420,0.01141788,0.28864355,0.03017353,0.25213936
-2.50625313,1.60449037,0.22187340,0.79797077,0.16216276,0.01256657,0.29516640,0.03150311,0.26121170
-2.50025013,1.64615544,0.22708970,0.81789150,0.16800383,0.01377430,0.30084333,0.03271759,0.26976226
-2.49424712,1.68322194,0.23204461,0.83543631,0.17306504,0.01503539,0.30562656,0.03380491,0.27767199
-2.48824412,1.71548575,0.23666612,0.85054437,0.17728994,0.01634267,0.30948893,0.03475559,0.28485405
-2.48224112,1.74287094,0.24090503,0.86321440,0.18063931,0.01768747,0.31242258,0.03556289,0.29125579
-2.47623812,1.76542287,0.24473439,0.87349958,0.18309178,0.01905958,0.31443731,0.03622294,0.29685979
-2.47023512,1.78329805,0.24814826,0.88150095,0.18464383,0.02044731,0.31555838,0.03673463,0.30168358
-2.46423212,1.79675103,0.25115991,0.88735959,0.18530906,0.02183757,0.31582423,0.03709950,0.30577833
-2.45822911,1.80611943,0.25379949,0.89124802,0.18511686,0.02321605,0.31528399,0.03732154,0.30922650
-2.45222611,1.81180767,0.25611138,0.89336142,0.18411055,0.02456745,0.31399510,0.03740682,0.31213846
-2.44622311,1.81427026,0.25815130,0.89390881,0.18234507,0.02587575,0.31202105,0.03736317,0.31464848
-2.44022011,1.81399552,0.25998340,0.89310487,0.17988438,0.02712460,0.30942942,0.03719972,0.31690998
-2.43421711,1.81149003,0.26167726,0.89116268,0.17679872,0.02829769,0.30629011,0.03692655,0.31909037
-2.42821411,1.80726469,0.26330514,0.88828747,0.17316186,0.02937917,0.30267403,0.03655425,0.32136566
-2.42221111,1.80182228,0.26493928,0.88467180,0.16904848,0.03035413,0.29865202,0.03609351,0.32391489
-2.41620810,1.79564699,0.26664960,0.88049200,0.16453184,0.03120898,0.29429408,0.03555486,0.32691466
-2.41020510,1.78919563,0.26850148,0.87590594,0.15968175,0.03193193,0.28966879,0.03494836,0.33053371
-2.40420210,1.78289040,0.27055396,0.87105193,0.15456306,0.03251333,0.28484291,0.03428339,0.33492787
-2.39819910,1.77711294,0.27285811,0.86604857,0.14923453,0.03294595,0.27988105,0.03356858,0.34023519
-2.39219610,1.77219928,0.27545560,0.86099527,0.14374823,0.03322523,0.27484523,0.03281165,0.34657154
-2.38619310,1.76843529,0.27837750,0.85597309,0.13814945,0.03334944,0.26979448,0.03201952,0.35402659
-2.38019010,1.76605240,0.28164325,0.85104579,0.13247688,0.03331965,0.26478419,0.03119826,0.36266025
-2.37418709,1.76522331,0.28525973,0.84626061,0.12676329,0.03313969,0.25986542,0.03035327,0.37249972
-2.36818409,1.76605762,0.28922054,0.84164890,0.12103635,0.03281599,0.25508396,0.02948933,0.38353705
-2.36218109,1.76859762,0.29350538,0.83722622,0.11531968,0.03235732,0.25047941,0.02861078,0.39572745
-2.35617809,1.77281433,0.29807977,0.83299209,0.10963396,0.03177442,0.24608413,0.02772162,0.40898835
-2.35017509,1.77860425,0.30289491,0.82892943,0.10399801,0.03107969,0.24192233,0.02682568,0.42319946
-2.34417209,1.78578753,0.30788803,0.82500379,0.09842985,0.03028669,0.23800928,0.02592668,0.43820381
-2.33816908,1.79410786,0.31298311,0.82116274,0.09294753,0.02940975,0.23435090,0.02502839,0.45380995
-2.33216608,1.80323506,0.31809215,0.81733552,0.08756988,0.02846357,0.23094362,0.02413466,0.46979547
-2.32616308,1.81277059,0.32311705,0.81343333,0.08231698,0.02746279,0.22777480,0.02324953,0.48591176
-2.32016008,1.82225666,0.32795214,0.80935051,0.07721048,0.02642170,0.22482371,0.02237723,0.50189021
-2.31415708,1.83118899,0.33248731,0.80496675,0.07227372,0.02535396,0.22206302,0.02152223,0.51744960
-2.30815408,1.83903339,0.33661183,0.80015060,0.06753168,0.02427239,0.21946094,0.02068928,0.53230466
-2.30215108,1.84524572,0.34021867,0.79476409,0.06301075,0.02318892,0.21698379,0.01988344,0.54617564
-2.29614807,1.84929473,0.34320927,0.78866860,0.05873849,0.02211449,0.21459904,0.01911010,0.55879837
-2.29014507,1.85068701,0.34549852,0.78173171,0.05474321,0.02105913,0.21227865,0.01837498,0.56993476
-2.28414207,1.84899283,0.34701988,0.77383474,0.05105365,0.02003207,0.21000251,0.01768420,0.57938306
-2.27813907,1.84387180,0.34773019,0.76488059,0.04769848,0.01904185,0.20776181,0.01704427,0.58698749
-2.27213607,1.83509683,0.34761411,0.75480153,0.04470594,0.01809649,0.20556222,0.01646213,0.59264682
-2.26613307,1.82257517,0.34668790,0.74356645,0.04210341,0.01720372,0.20342655,0.01594509,0.59632137
-2.26013007,1.80636512,0.34500218,0.73118701,0.03991703,0.01637108,0.20139685,0.01550088,0.59803800
-2.25412706,1.78668736,0.34264366,0.71772254,0.03817130,0.01560612,0.19953564,0.01513750,0.59789276
-2.24812406,1.76392990,0.33973548,0.70328295,0.03688865,0.01491648,0.19792638,0.01486321,0.59605099
-2.24212106,1.73864622,0.33643624,0.68802983,0.03608903,0.01430991,0.19667276,0.01468633,0.59274454
-2.23611806,1.71154619,0.33293750,0.67217517,0.03578945,0.01379432,0.19589716,0.01461506,0.58826637
-2.23011506,1.68347997,0.32945993,0.65597802,0.03600342,0.01337764,0.19573798,0.01465728,0.58296241
-2.22411206,1.65541540,0.32624812,0.63973894,0.03674048,0.01306772,0.19634611,0.01482026,0.57722106
-2.21810905,1.62840970,0.32356418,0.62379261,0.03800555,0.01287210,0.19788051,0.01511038,0.57146065
-2.21210605,1.60357656,0.32168047,0.60849875,0.03979838,0.01279778,0.20050322,0.01553277,0.56611541
-2.20610305,1.58205003,0.32087153,0.59423193,0.04211292,0.01285088,0.20437381,0.01609106,0.56162043
-2.20010005,1.56494678,0.32140576,0.58137053,0.04493689,0.01303638,0.20964360,0.01678704,0.55839627
-2.19409705,1.55332817,0.32353687,0.57028537,0.04825124,0.01335774,0.21644987,0.01762039,0.55683391
-2.18809405,1.54816386,0.32749567,0.56132855,0.05202999,0.01381657,0.22491026,0.01858849,0.55728058
-2.18209105,1.55029834,0.33348234,0.55482280,0.05624008,0.01441236,0.23511757,0.01968630,0.56002709
-2.17608804,1.56042182,0.34165957,0.55105185,0.06084154,0.01514218,0.24713526,0.02090628,0.56529732
-2.17008504,1.57904646,0.35214668,0.55025203,0.06578800,0.01600047,0.26099374,0.02223850,0.57324007
-2.16408204,1.60648886,0.36501517,0.55260544,0.07102736,0.01697893,0.27668767,0.02367078,0.58392380
-2.15807904,1.64285931,0.38028547,0.55823478,0.07650287,0.01806642,0.29417428,0.02518901,0.59733431
-2.15207604,1.68805808,0.39792538,0.56720000,0.08215451,0.01924901,0.31337301,0.02677754,0.61337554
-2.14607304,1.74177865,0.41784994,0.57949665,0.08792060,0.02051012,0.33416610,0.02841968,0.63187334
-2.14007004,1.80351744,0.43992283,0.59505607,0.09373963,0.02183070,0.35640058,0.03009831,0.65258198
-2.13406703,1.87258965,0.46395920,0.61374704,0.09955226,0.02318959,0.37989114,0.03179648,0.67519325
-2.12806403,1.94815008,0.48972977,0.63537900,0.10530334,0.02456392,0.40442408,0.03349810,0.69934748
-2.12206103,2.02921819,0.51696606,0.65970645,0.11094396,0.02592955,0.42976204,0.03518858,0.72464622
-2.11605803,2.11470617,0.54536657,0.68643437,0.11643326,0.02726169,0.45564935,0.03685548,0.75066586
-2.11005503,2.20344879,0.57460358,0.71522454,0.12174003,0.02853543,0.48181780,0.03848904,0.77697175
-2.10405203,2.29423404,0.60433048,0.74570236,0.12684400,0.02972640,0.50799269,0.04008257,0.80313206
-2.09804902,2.38583328,0.63418928,0.77746420,0.13173655,0.03081138,0.53389880,0.04163282,0.82873104
-2.09204602,2.47702986,0.66381815,0.81008482,0.13642104,0.03176892,0.55926624,0.04314000,0.85338104
-2.08604302,2.56664550,0.69285872,0.84312497,0.14091245,0.03257990,0.58383582,0.04460783,0.87673282
-2.08004002,2.65356342,0.72096302,0.87613884,0.14523651,0.03322803,0.60736400,0.04604322,0.89848395
-2.07403702,2.73674792,0.74779983,0.90868127,0.14942820,0.03370028,0.62962699,0.04745586,0.91838502
-2.06803402,2.81525988,0.77306044,0.94031465,0.15352965,0.03398720,0.65042425,0.04885760,0.93624332
-2.06203102,2.88826814,0.79646360,0.97061550,0.15758772,0.03408314,0.66958102,0.05026173,0.95192435
-2.05602801,2.95505661,0.81775960,0.99918041,0.16165103,0.03398631,0.68695004,0.05168202,0.96535086
-2.05002501,3.01502752,0.83673360,1.02563160,0.16576684,0.03369883,0.70241240,0.05313181,0.97649983
-2.04402201,3.06770092,0.85320800,1.04962180,0.16997779,0.03322648,0.71587762,0.05462296,0.98539755
-2.03801901,3.11271092,0.86704398,1.07083855,0.17431867,0.03257852,0.72728290,0.05616485,0.99211316
-2.03201601,3.14979934,0.87814215,1.08900780,0.17881348,0.03176729,0.73659180,0.05776343,0.99675089
-2.02601301,3.17880702,0.88644239,1.10389685,0.18347272,0.03080781,0.74379226,0.05942039,0.99944166
-2.02001001,3.19966366,0.89192289,1.11531654,0.18829127,0.02971723,0.74889430,0.06113246,1.00033403
-2.01400700,3.21237666,0.89459838,1.12312269,0.19324694,0.02851431,0.75192725,0.06289095,0.99958535
-2.00800400,3.21701940,0.89451776,1.12721680,0.19829966,0.02721885,0.75293687,0.06468146,0.99735301
-2.00200100,3.21371971,0.89176093,1.12754599,0.20339153,0.02585112,0.75198228,0.06648388,0.99378654
-1.99599800,3.20264875,0.88643519,1.12410219,0.20844768,0.02443133,0.74913306,0.06827269,0.98902047
-1.98999500,3.18401083,0.87867103,1.11692060,0.21337799,0.02297914,0.74446626,0.07001745,0.98316852
-1.98399200,3.15803450,0.86861771,1.10607757,0.21807952,0.02151319,0.73806383,0.07168362,0.97631904
-1.97798899,3.12496513,0.85643844,1.09168779,0.22243970,0.02005076,0.73001023,0.07323357,0.96853196
-1.97198599,3.08505920,0.84230565,1.07390111,0.22634004,0.01860748,0.72039051,0.07462775,0.95983729
-1.96598299,3.03858039,0.82639621,1.05289884,0.22966027,0.01719709,0.70928881,0.07582611,0.95023526
-1.95997999,2.98579767,0.80888709,1.02888990,0.23228274,0.01583135,0.69678737,0.07678945,0.93969788
-1.95397699,2.92698516,0.78995132,1.00210676,0.23409684,0.01451998,0.68296609,0.07748098,0.92817208
-1.94797399,2.86242382,0.76975464,0.97280143,0.23500331,0.01327067,0.66790259,0.07786768,0.91558409
-1.94197099,2.79240473,0.74845298,0.94124150,0.23491818,0.01208919,0.65167280,0.07792166,0.90184499
-1.93596798,2.71723378,0.72619065,0.90770642,0.23377627,0.01097954,0.63435206,0.07762132,0.88685716
-1.92996498,2.63723732,0.70309961,0.87248409,0.23153396,0.00994414,0.61601653,0.07695229,0.87052138
-1.92396198,2.55276854,0.67929964,0.83586781,0.22817117,0.00898400,0.59674499,0.07590817,0.85274429
-1.91795898,2.46421401,0.65489932,0.79815361,0.22369257,0.00809903,0.57662071,0.07449089,0.83344586
-1.91195598,2.37200003,0.62999795,0.75963801,0.21812776,0.00728824,0.55573347,0.07271088,0.81256657
-1.90595298,2.27659821,0.60468799,0.72061619,0.21153059,0.00654999,0.53418136,0.07058682,0.79007398
-1.89994997,2.17852986,0.57905803,0.68138040,0.20397763,0.00588224,0.51207243,0.06814521,0.76596841
-1.89394697,2.07836879,0.55319589,0.64221881,0.19556581,0.00528274,0.48952587,0.06541958,0.74028736
-1.88794397,1.97674213,0.52719181,0.60341442,0.18640941,0.00474930,0.46667271,0.06244949,0.71310855
-1.88194097,1.87432887,0.50114129,0.56524418,0.17663653,0.00427986,0.44365588,0.05927943,0.68455141
-1.87593797,1.77185602,0.47514748,0.52797807,0.16638518,0.00387275,0.42062966,0.05595743,0.65477686
-1.86993497,1.67009226,0.44932294,0.49187824,0.15579917,0.00352671,0.39775835,0.05253376,0.62398541
-1.86393197,1.56983919,0.42379050,0.45719789,0.14502403,0.00324106,0.37521426,0.04905952,0.59241365
-1.85792896,1.47192039,0.39868327,0.42418009,0.13420304,0.00301574,0.35317511,0.04558525,0.56032922
-1.85192596,1.37716842,0.37414369,0.39305631,0.12347355,0.00285130,0.33182076,0.04215972,0.52802456
-1.84592296,1.28641034,0.35032166,0.36404468,0.11296375,0.00274900,0.31132962,0.03882876,0.49580950
-1.83991996,1.20045203,0.32737181,0.33734803,0.10278991,0.00271068,0.29187463,0.03563426,0.46400330
-1.83391696,1.12006183,0.30545004,0.31315161,0.09305428,0.00273881,0.27361914,0.03261343,0.43292615
-1.82791396,1.04595400,0.28470960,0.29162064,0.08384349,0.00283633,0.25671280,0.02979814,0.40289065
-1.82191096,0.97877247,0.26529667,0.27289753,0.07522764,0.00300659,0.24128753,0.02721453,0.37419355
-1.81590795,0.91907542,0.24734589,0.25709904,0.06726001,0.00325320,0.22745392,0.02488279,0.34710806
-1.80990495,0.86732095,0.23097592,0.24431328,0.05997719,0.00357986,0.21529797,0.02281711,0.32187691
-1.80390195,0.82385446,0.21628526,0.23459674,0.05339979,0.00399017,0.20487841,0.02102575,0.29870649
-1.79789895,0.78889795,0.20334848,0.22797138,0.04753347,0.00448744,0.19622468,0.01951130,0.27776216
-1.79189595,0.76254147,0.19221314,0.22442190,0.04237036,0.00507441,0.18933565,0.01827102,0.25916483
-1.78589295,0.74473725,0.18289734,0.22389337,0.03789060,0.00575305,0.18417903,0.01729723,0.24298886
-1.77988994,0.73529636,0.17538819,0.22628930,0.03406403,0.00652430,0.18069158,0.01657780,0.22926134
-1.77388694,0.73388841,0.16964118,0.23147039,0.03085204,0.00738781,0.17878015,0.01609666,0.21796264
-1.76788394,0.74004431,0.16558040,0.23925396,0.02820926,0.00834168,0.17832336,0.01583434,0.20902814
-1.76188094,0.75316210,0.16309983,0.24941443,0.02608533,0.00938231,0.17917415,0.01576853,0.20235115
-1.75587794,0.77251616,0.16206549,0.26168476,0.02442645,0.01050416,0.18116283,0.01587461,0.19778680
-1.74987494,0.79726961,0.16231842,0.27575917,0.02317689,0.01169966,0.18410090,0.01612623,0.19515677
-1.74387194,0.82648992,0.16367857,0.29129709,0.02228035,0.01295911,0.18778529,0.01649584,0.19425480
-1.73786893,0.85916763,0.16594930,0.30792842,0.02168111,0.01427072,0.19200310,0.01695524,0.19485285
-1.73186593,0.89423789,0.16892248,0.32526007,0.02132511,0.01562063,0.19653665,0.01747612,0.19670761
-1.72586293,0.93060449,0.17238412,0.34288377,0.02116084,0.01699310,0.20116882,0.01803058,0.19956749
-1.71985993,0.96716593,0.17612023,0.36038493,0.02114013,0.01837076,0.20568850,0.01859165,0.20317976
-1.71385693,1.00284289,0.17992287,0.37735229,0.02121879,0.01973491,0.20989594,0.01913376,0.20729777
-1.70785393,1.03660652,0.18359615,0.39338830,0.02135715,0.02106597,0.21360808,0.01963328,0.21168815
-1.70185093,1.06750662,0.18696209,0.40811967,0.02152054,0.02234391,0.21666347,0.02006889,0.21613782
-1.69584792,1.09469901,0.18986603,0.42120787,0.02167956,0.02354881,0.21892684,0.02042200,0.22046066
-1.68984492,1.11747101,0.19218157,0.43235920,0.02181039,0.02466142,0.22029304,0.02067711,0.22450377
-1.68384192,1.13526438,0.19381477,0.44133389,0.02189493,0.02566379,0.22069027,0.02082204,0.22815312
-1.67783892,1.14769466,0.19470747,0.44795410,0.02192078,0.02653985,0.22008255,0.02084818,0.23133837
-1.67183592,1.15456632,0.19483977,0.45211025,0.02188129,0.02727595,0.21847120,0.02075052,0.23403700
-1.66583292,1.15588297,0.19423130,0.45376556,0.02177532,0.02786147,0.21589548,0.02052775,0.23627720
-1.65982991,1.15185227,0.19294152,0.45295844,0.02160704,0.02828920,0.21243209,0.02018213,0.23813986
-1.65382691,1.14288516,0.19106878,0.44980277,0.02138553,0.02855580,0.20819381,0.01971930,0.23975915
-1.64782391,1.12958930,0.18874838,0.44448584,0.02112434,0.02866198,0.20332705,0.01914806,0.24132188
-1.64182091,1.11275692,0.18614941,0.43726408,0.02084093,0.02861273,0.19800865,0.01848002,0.24306544
-1.63581791,1.09334715,0.18347069,0.42845673,0.02055603,0.02841730,0.19244172,0.01772912,0.24527429
-1.62981491,1.07246346,0.18093582,0.41843753,0.02029288,0.02808911,0.18685089,0.01691127,0.24827500
