energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.39969985,1.93967150,0.42228582,0.00000000,1.15101113,0.97208928,0.01384992,0.56465810
-5.39369685,2.05350626,0.45506990,0.00000000,1.24293079,1.03379389,0.01343095,0.59147022
-5.38769385,2.17678274,0.49080202,0.00000000,1.34327801,1.10007968,0.01299536,0.62040906
-5.38169085,2.30810849,0.52909271,0.00000000,1.45091542,1.17024707,0.01254940,0.65115136
-5.37568784,2.44588455,0.56950141,0.00000000,1.56455842,1.24348958,0.01209945,0.68331667
-5.36968484,2.58832920,0.61154359,0.00000000,1.68279661,1.31890611,0.01165174,0.71647225
-5.36368184,2.73351015,0.65469957,0.00000000,1.80411938,1.39551793,0.01121209,0.75014038
-5.35767884,2.87938467,0.69842483,0.00000000,1.92694504,1.47229006,0.01078569,0.78380824
-5.35167584,3.02384686,0.74216157,0.00000000,2.04965273,1.54815661,0.01037695,0.81693996
-5.34567284,3.16478053,0.78535136,0.00000000,2.17061649,1.62204922,0.00998937,0.84899054
-5.33966983,3.30011596,0.82744821,0.00000000,2.28824012,1.69292778,0.00962551,0.87942106
-5.33366683,3.42788838,0.86793198,0.00000000,2.40099214,1.75981205,0.00928697,0.90771471
-5.32766383,3.54629584,0.90632138,0.00000000,2.50743931,1.82181316,0.00897444,0.93339282
-5.32166083,3.65375415,0.94218635,0.00000000,2.60627805,1.87816335,0.00868779,0.95603020
-5.31565783,3.74894644,0.97515911,0.00000000,2.69636236,1.92824297,0.00842616,0.97526917
-5.30965483,3.83086522,1.00494378,0.00000000,2.77672775,1.97160324,0.00818812,0.99083157
-5.30365183,3.89884525,1.03132394,0.00000000,2.84661033,2.00798382,0.00797177,1.00252819
-5.29764882,3.95258550,1.05416815,0.00000000,2.90546065,2.03732442,0.00777495,1.01026524
-5.29164582,3.99215960,1.07343296,0.00000000,2.95295220,2.05976968,0.00759532,1.01404747
-5.28564282,4.01801406,1.08916359,0.00000000,2.98898445,2.07566725,0.00743053,1.01397792
-5.27963982,4.03095460,1.10149209,0.00000000,3.01368073,2.08555889,0.00727834,1.01025431
-5.27363682,4.03212112,1.11063323,0.00000000,3.02738136,2.09016504,0.00713672,1.00316214
-5.26763382,4.02295240,1.11687811,0.00000000,3.03063249,2.09036342,0.00700391,0.99306501
-5.26163082,4.00514219,1.12058603,0.00000000,3.02417128,2.08716253,0.00687852,0.98039248
-5.25562781,3.98058840,1.12217454,0.00000000,3.00890819,2.08167106,0.00675956,0.96562615
-5.24962481,3.95133757,1.12210842,0.00000000,2.98590688,2.07506462,0.00664645,0.94928436
-5.24362181,3.91952679,1.12088765,0.00000000,2.95636259,2.06855084,0.00653905,0.93190638
-5.23761881,3.88732531,1.11903499,0.00000000,2.92157936,2.06333458,0.00643763,0.91403665
-5.23161581,3.85687802,1.11708345,0.00000000,2.88294694,2.06058426,0.00634285,0.89620961
-5.22561281,3.83025287,1.11556408,0.00000000,2.84191760,2.06140081,0.00625575,0.87893580
-5.21960980,3.80939384,1.11499447,0.00000000,2.79998338,2.06679033,0.00617768,0.86268962
-5.21360680,3.79608105,1.11586817,0.00000000,2.75865400,2.07764133,0.00611022,0.84789919
-5.20760380,3.79189894,1.11864549,0.00000000,2.71943572,2.09470739,0.00605518,0.83493852
-5.20160080,3.79821330,1.12374564,0.00000000,2.68381115,2.11859555,0.00601451,0.82412222
-5.19559780,3.81615715,1.13154056,0.00000000,2.65322017,2.14976073,0.00599021,0.81570271
-5.18959480,3.84662538,1.14235035,0.00000000,2.62904181,2.18850591,0.00598429,0.80986982
-5.18359180,3.89027729,1.15644023,0.00000000,2.61257700,2.23498764,0.00599868,0.80675271
-5.17758879,3.94754607,1.17401903,0.00000000,2.60503196,2.28922628,0.00603517,0.80642365
-5.17158579,4.01865367,1.19523890,0.00000000,2.60750208,2.35111985,0.00609534,0.80890327
-5.16558279,4.10362932,1.22019600,0.00000000,2.62095589,2.42046046,0.00618048,0.81416708
-5.15957979,4.20233003,1.24893189,0.00000000,2.64621902,2.49695201,0.00629155,0.82215233
-5.15357679,4.31446102,1.28143523,0.00000000,2.68395787,2.58022792,0.00642910,0.83276518
-5.14757379,4.43959429,1.31764354,0.00000000,2.73466293,2.66986757,0.00659321,0.84588731
-5.14157079,4.57718392,1.35744474,0.00000000,2.79863186,2.76541033,0.00678346,0.86138181
-5.13556778,4.72657670,1.40067813,0.00000000,2.87595243,2.86636634,0.00699889,0.87909783
-5.12956478,4.88701743,1.44713494,0.00000000,2.96648599,2.97222331,0.00723795,0.89887376
-5.12356178,5.05764861,1.49655809,0.00000000,3.06985184,3.08244904,0.00749849,0.92053888
-5.11755878,5.23750487,1.54864164,0.00000000,3.18541373,3.19648985,0.00777774,0.94391337
-5.11155578,5.42550302,1.60302988,0.00000000,3.31226930,3.31376513,0.00807235,0.96880683
-5.10555278,5.62042914,1.65931640,0.00000000,3.44924382,3.43365904,0.00837838,0.99501564
-5.09954977,5.82092458,1.71704382,0.00000000,3.59488950,3.55551024,0.00869133,1.02231936
-5.09354677,6.02547313,1.77570424,0.00000000,3.74749161,3.67860107,0.00900625,1.05047687
-5.08754377,6.23239155,1.83474122,0.00000000,3.90508254,3.80214763,0.00931775,1.07922252
-5.08154077,6.43982588,1.89355354,0.00000000,4.06546481,3.92529221,0.00962016,1.10826302
-5.07553777,6.64575560,1.95150117,0.00000000,4.22624327,4.04709939,0.00990758,1.13727553
-5.06953477,6.84800722,2.00791365,0.00000000,4.38486701,4.16655713,0.01017406,1.16590742
-5.06353177,7.04427861,2.06210098,0.00000000,4.53868012,4.28258353,0.01041371,1.19377806
-5.05752876,7.23217423,2.11336696,0.00000000,4.68498066,4.39403988,0.01062087,1.22048294
-5.05152576,7.40925114,2.16102454,0.00000000,4.82108613,4.49974990,0.01079022,1.24560018
-5.04552276,7.57307445,2.20441291,0.00000000,4.94440344,4.59852485,0.01091699,1.26869937
-5.03951976,7.72128036,2.24291545,0.00000000,5.05250092,4.68919344,0.01099707,1.28935248
-5.03351676,7.85164422,2.27597794,0.00000000,5.14317948,4.77063539,0.01102715,1.30714646
-5.02751376,7.96215046,2.30312604,0.00000000,5.21454012,4.84181685,0.01100483,1.32169700
-5.02151076,8.05106098,2.32398117,0.00000000,5.26504462,4.90182598,0.01092872,1.33266278
-5.01550775,8.11697848,2.33827392,0.00000000,5.29356680,4.94990658,0.01079851,1.33975956
-5.00950475,8.15890141,2.34585420,0.00000000,5.29943182,4.98548800,0.01061501,1.34277329
-5.00350175,8.17626741,2.34669748,0.00000000,5.28244169,5.00820955,0.01038013,1.34157165
-4.99749875,8.16898298,2.34090680,0.00000000,5.24288558,5.01793796,0.01009689,1.33611330
-4.99149575,8.13743753,2.32871014,0.00000000,5.18153460,5.01477697,0.00976935,1.32645448
-4.98549275,8.08250108,2.31045343,0.00000000,5.09962112,4.99906842,0.00940249,1.31275234
-4.97948974,8.00550568,2.28658940,0.00000000,4.99880363,4.97138476,0.00900219,1.29526505
-4.97348674,7.90821139,2.25766276,0.00000000,4.88111886,4.93251350,0.00857501,1.27434851
-4.96748374,7.79275869,2.22429259,0.00000000,4.74892343,4.88343448,0.00812808,1.25044977
-4.96148074,7.66160961,2.18715270,0.00000000,4.60482761,4.82529111,0.00766899,1.22409754
-4.95547774,7.51748054,2.14695103,0.00000000,4.45162421,4.75935729,0.00720556,1.19589009
-4.94947474,7.36326977,2.10440898,0.00000000,4.29221564,4.68700157,0.00674575,1.16648101
-4.94347174,7.20198301,2.06024183,0.00000000,4.12954184,4.60965034,0.00629746,1.13656351
-4.93746873,7.03665987,2.01514079,0.00000000,3.96651192,4.52875169,0.00586844,1.10685361
-4.93146573,6.87030399,1.96975773,0.00000000,3.80594149,4.44574127,0.00546615,1.07807294
-4.92546273,6.70581890,1.92469285,0.00000000,3.65049734,4.36201156,0.00509764,1.05093152
-4.91945973,6.54595127,1.88048561,0.00000000,3.50265052,4.27888505,0.00476948,1.02611100
-4.91345673,6.39324245,1.83760910,0.00000000,3.36463826,4.19759209,0.00448765,1.00424875
-4.90745373,6.24998853,1.79646757,0.00000000,3.23843455,4.11925325,0.00425751,0.98592296
-4.90145073,6.11820881,1.75739674,0.00000000,3.12572877,4.04486620,0.00408376,0.97163910
-4.89544772,5.99962187,1.72066657,0.00000000,3.02791146,3.97529649,0.00397033,0.96181775
-4.88944472,5.89562829,1.68648559,0.00000000,2.94606592,3.91127158,0.00392043,0.95678408
-4.88344172,5.80729892,1.65500648,0.00000000,2.88096449,3.85337746,0.00393648,0.95675887
-4.87743872,5.73536751,1.62633183,0.00000000,2.83306821,3.80205691,0.00402005,0.96185141
-4.87143572,5.68022676,1.60051983,0.00000000,2.80252883,3.75760895,0.00417191,0.97205413
-4.86543272,5.64192708,1.57758913,0.00000000,2.78919263,3.72018874,0.00439195,0.98723941
-4.85942971,5.62017761,1.55752260,0.00000000,2.79260542,3.68980768,0.00467918,1.00715843
-4.85342671,5.61434970,1.54026966,0.00000000,2.81201900,3.66633364,0.00503168,1.03144255
-4.84742371,5.62348299,1.52574727,0.00000000,2.84639932,3.64949132,0.00544663,1.05960724
-4.84142071,5.64629492,1.51383946,0.00000000,2.89443707,3.63886320,0.00592029,1.09105877
-4.83541771,5.68119470,1.50439589,0.00000000,2.95456158,3.63389157,0.00644799,1.12510393
-4.82941471,5.72630246,1.49722959,0.00000000,3.02495912,3.63388218,0.00702415,1.16096271
-4.82341171,5.77947500,1.49211455,0.00000000,3.10359642,3.63801042,0.00764235,1.19778403
-4.81740870,5.83833871,1.48878353,0.00000000,3.18825034,3.64533045,0.00829537,1.23466432
-4.81140570,5.90033036,1.48692675,0.00000000,3.27654414,3.65478813,0.00897528,1.27066867
-4.80540270,5.96274601,1.48619185,0.00000000,3.36599046,3.66523798,0.00967358,1.30485413
-4.79939970,6.02279763,1.48618571,0.00000000,3.45404079,3.67546452,0.01038129,1.33629457
-4.79339670,6.07767675,1.48647832,0.00000000,3.53814046,3.68420796,0.01108917,1.36410638
-4.78739370,6.12462370,1.48660901,0.00000000,3.61578801,3.69019377,0.01178790,1.38747413
-4.78139070,6.16100075,1.48609501,0.00000000,3.68459716,3.69216585,0.01246828,1.40567536
-4.77538769,6.18436680,1.48444228,0.00000000,3.74235923,3.68892202,0.01312145,1.41810356
-4.76938469,6.19255104,1.48115835,0.00000000,3.78710391,3.67935115,0.01373914,1.42428839
-4.76338169,6.18372292,1.47576667,0.00000000,3.81715569,3.66247028,0.01431390,1.42391225
-4.75737869,6.15645560,1.46782204,0.00000000,3.83118384,3.63746055,0.01483932,1.41682262
-4.75137569,6.10978004,1.45692636,0.00000000,3.82824352,3.60370031,0.01531023,1.40303947
-4.74537269,6.04322755,1.44274402,0.00000000,3.80780632,3.56079402,0.01572286,1.38275736
-4.73936968,5.95685841,1.42501630,0.00000000,3.76977860,3.50859552,0.01607502,1.35634219
-4.73336668,5.85127527,1.40357383,0.00000000,3.71450682,3.44722453,0.01636617,1.32432250
-4.72736368,5.72762016,1.37834676,0.00000000,3.64276930,3.37707531,0.01659745,1.28737568
-4.72136068,5.58755483,1.34937172,0.00000000,3.55575476,3.29881688,0.01677168,1.24630956
-4.71535768,5.43322464,1.31679552,0.00000000,3.45502815,3.21338436,0.01689331,1.20204006
-4.70935468,5.26720698,1.28087495,0.00000000,3.34248524,3.12196147,0.01696823,1.15556555
-4.70335168,5.09244578,1.24197283,0.00000000,3.22029741,3.02595447,0.01700365,1.10793903
-4.69734867,4.91217395,1.20055021,0.00000000,3.09084880,2.92695831,0.01700780,1.06023888
-4.69134567,4.72982653,1.15715508,0.00000000,2.95666796,2.82671580,0.01698963,1.01353923
-4.68534267,4.54894701,1.11240790,0.00000000,2.82035645,2.72707134,0.01695856,0.96888086
-4.67933967,4.37309017,1.06698449,0.00000000,2.68451668,2.62992048,0.01692405,0.92724349
-4.67333667,4.20572424,1.02159701,0.00000000,2.55168136,2.53715706,0.01689526,0.88952027
-4.66733367,4.05013567,0.97697370,0.00000000,2.42424673,2.45061982,0.01688070,0.85649502
-4.66133067,3.90933948,0.93383812,0.00000000,2.30441142,2.37204002,0.01688790,0.82882293
-4.65532766,3.78599782,0.89288874,0.00000000,2.19412269,2.30299209,0.01692310,0.80701510
-4.64932466,3.68234924,0.85477965,0.00000000,2.09503131,2.24484880,0.01699096,0.79142706
-4.64332166,3.60015085,0.82010294,0.00000000,2.00845614,2.19874249,0.01709442,0.78225173
-4.63731866,3.54063488,0.78937351,0.00000000,1.93535924,2.16553363,0.01723456,0.77951667
-4.63131566,3.50448088,0.76301670,0.00000000,1.87633162,2.14578767,0.01741053,0.78308567
-4.62531266,3.49180423,0.74135913,0.00000000,1.83159003,2.13976098,0.01761959,0.79266466
-4.61930965,3.50216128,0.72462294,0.00000000,1.80098435,2.14739616,0.01785724,0.80781155
-4.61330665,3.53457053,0.71292356,0.00000000,1.78401526,2.16832690,0.01811740,0.82794987
-4.60730365,3.58754947,0.70627092,0.00000000,1.77986135,2.20189205,0.01839262,0.85238580
-4.60130065,3.65916538,0.70457395,0.00000000,1.78741488,2.24715846,0.01867443,0.88032816
-4.59529765,3.74709886,0.70764804,0.00000000,1.80532484,2.30295167,0.01895363,0.91091087
-4.58929465,3.84871784,0.71522516,0.00000000,1.83204628,2.36789351,0.01922068,0.94321733
-4.58329165,3.96115980,0.72696621,0.00000000,1.86589411,2.44044528,0.01946604,0.97630607
-4.57728864,4.08141980,0.74247500,0.00000000,1.90510009,2.51895508,0.01968054,1.00923704
-4.57128564,4.20644153,0.76131354,0.00000000,1.94787112,2.60170790,0.01985570,1.04109775
-4.56528264,4.33320868,0.78301797,0.00000000,1.99244728,2.68697688,0.01998397,1.07102866
-4.55927964,4.45883402,0.80711471,0.00000000,2.03715791,2.77307410,0.02005903,1.09824695
-4.55327664,4.58064339,0.83313640,0.00000000,2.08047399,2.85839956,0.02007592,1.12206806
-4.54727364,4.69625237,0.86063714,0.00000000,2.12105543,2.94148681,0.02003118,1.14192428
-4.54127064,4.80363330,0.88920659,0.00000000,2.15779187,3.02104402,0.01992287,1.15737978
-4.53526763,4.90117085,0.91848277,0.00000000,2.18983575,3.09598928,0.01975060,1.16814172
-4.52926463,4.98770453,0.94816304,0.00000000,2.21662681,3.16547932,0.01951547,1.17406685
-4.52326163,5.06255715,0.97801318,0.00000000,2.23790730,3.22893069,0.01921997,1.17516359
-4.51725863,5.12554820,1.00787426,0.00000000,2.25372755,3.28603301,0.01886785,1.17158930
-4.51125563,5.17699222,1.03766714,0.00000000,2.26444173,3.33675388,0.01846397,1.16364300
-4.50525263,5.21768195,1.06739452,0.00000000,2.27069409,3.38133526,0.01801413,1.15175364
-4.49924962,5.24885681,1.09714033,0.00000000,2.27339606,3.42028147,0.01752489,1.13646442
-4.49324662,5.27215775,1.12706647,0.00000000,2.27369489,3.45433910,0.01700343,1.11841353
-4.48724362,5.28956949,1.15740678,0.00000000,2.27293487,3.48446916,0.01645733,1.09831216
-4.48124062,5.30335184,1.18845836,0.00000000,2.27261205,3.51181234,0.01589447,1.07692039
-4.47523762,5.31596190,1.22057019,0.00000000,2.27432387,3.53764803,0.01532285,1.05502181
-4.46923462,5.32996923,1.25412923,0.00000000,2.27971503,3.56334831,0.01475046,1.03339775
-4.46323162,5.34796632,1.28954426,0.00000000,2.29042094,3.59032800,0.01418514,1.01280193
-4.45722861,5.37247683,1.32722765,0.00000000,2.30801048,3.61999214,0.01363447,0.99393650
-4.45122561,5.40586420,1.36757555,0.00000000,2.33392949,3.65368240,0.01310568,0.97743003
-4.44522261,5.45024344,1.41094707,0.00000000,2.36944649,3.69262403,0.01260546,0.96381840
-4.43921961,5.50739858,1.45764282,0.00000000,2.41560243,3.73787492,0.01213990,0.95352904
-4.43321661,5.57870866,1.50788393,0.00000000,2.47316570,3.79027863,0.01171438,0.94686906
-4.42721361,5.66508464,1.56179192,0.00000000,2.54259396,3.85042286,0.01133339,0.94401754
-4.42121061,5.76691965,1.61937062,0.00000000,2.62400418,3.91860512,0.01100051,0.94502227
-4.41520760,5.88405450,1.68049082,0.00000000,2.71715191,3.99480697,0.01071823,0.94980087
-4.40920460,6.01576015,1.74487859,0.00000000,2.82142085,4.07867806,0.01048791,0.95814620
-4.40320160,6.16073815,1.81210809,0.00000000,2.93582336,4.16953098,0.01030972,0.96973582
-4.39719860,6.31713978,1.88159937,0.00000000,3.05901245,4.26634741,0.01018255,0.98414500
-4.39119560,6.48260362,1.95262194,0.00000000,3.18930514,4.36779591,0.01010405,1.00086284
-4.38519260,6.65431092,2.02430411,0.00000000,3.32471703,4.47226101,0.01007063,1.01931075
-4.37918959,6.82905718,2.09564835,0.00000000,3.46300718,4.57788291,0.01007754,1.03886266
-4.37318659,7.00333798,2.16555226,0.00000000,3.60173237,4.68260669,0.01011895,1.05886615
-4.36718359,7.17344608,2.23283481,0.00000000,3.73830898,4.78423938,0.01018810,1.07866372
-4.36118059,7.33557662,2.29626687,0.00000000,3.87008071,4.88051293,0.01027750,1.09761344
-4.35517759,7.48593664,2.35460510,0.00000000,3.99438984,4.96915076,0.01037909,1.11510817
-4.34917459,7.62085504,2.40662785,0.00000000,4.10864980,5.04793559,0.01048452,1.13059286
-4.34317159,7.73688887,2.45117182,0.00000000,4.21041617,5.11477574,0.01058537,1.14357921
-4.33716858,7.83092206,2.48716784,0.00000000,4.29745396,5.16776756,0.01067343,1.15365731
-4.33116558,7.90025309,2.51367434,0.00000000,4.36779847,5.20525161,0.01074090,1.16050406
-4.32516258,7.94266831,2.52990724,0.00000000,4.41980766,5.22586042,0.01078072,1.16388806
-4.31915958,7.95649865,2.53526484,0.00000000,4.45220426,5.22855623,0.01078671,1.16367107
-4.31315658,7.94065787,2.52934681,0.00000000,4.46410609,5.21265754,0.01075376,1.15980628
-4.30715358,7.89466145,2.51196650,0.00000000,4.45504376,5.17785356,0.01067806,1.15233341
