energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
5.90995498,2.08274405,1.54521799,0.00316624,0.09059506,0.56924769,0.18666515,0.00000000
5.91595798,2.10323411,1.55865443,0.00321826,0.09548473,0.60063760,0.18855521,0.00000000
5.92196098,2.12248995,1.57215966,0.00327068,0.10013062,0.63106428,0.19007159,0.00000000
5.92796398,2.14002777,1.58503305,0.00332271,0.10444574,0.66003185,0.19114660,0.00000000
5.93396698,2.15538821,1.59663085,0.00337359,0.10834817,0.68705583,0.19172024,0.00000000
5.93996998,2.16814015,1.60637012,0.00342258,0.11176305,0.71167424,0.19174165,0.00000000
5.94597299,2.17788563,1.61373245,0.00346891,0.11462459,0.73345844,0.19117035,0.00000000
5.95197599,2.18426567,1.61826765,0.00351185,0.11687766,0.75202339,0.18997751,0.00000000
5.95797899,2.18696666,1.61959713,0.00355066,0.11847923,0.76703696,0.18814691,0.00000000
5.96398199,2.18572663,1.61741680,0.00358463,0.11939940,0.77822786,0.18567568,0.00000000
5.96998499,2.18034113,1.61149932,0.00361305,0.11962202,0.78539202,0.18257475,0.00000000
5.97598799,2.17066807,1.60169557,0.00363526,0.11914490,0.78839706,0.17886880,0.00000000
5.98199100,2.15663124,1.58793505,0.00365066,0.11797962,0.78718490,0.17459588,0.00000000
5.98799400,2.13822211,1.57022523,0.00365870,0.11615089,0.78177219,0.16980660,0.00000000
5.99399700,2.11549980,1.54864972,0.00365889,0.11369552,0.77224888,0.16456287,0.00000000
6.00000000,2.08858915,1.52336528,0.00365085,0.11066114,0.75877483,0.15893629,0.00000000
