energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-3.26863432,0.23958207,0.05327876,0.19739387,0.00058356,0.00104012,0.00177700,0.04105483,0.00000000
-3.26263132,0.22492092,0.05242819,0.18436111,0.00048204,0.00119777,0.00153991,0.03950054,0.00000000
-3.25662831,0.21337051,0.05288668,0.17364227,0.00039702,0.00139953,0.00133593,0.03897936,0.00000000
-3.25062531,0.20483806,0.05466252,0.16513967,0.00032641,0.00164871,0.00116490,0.03948562,0.00000000
-3.24462231,0.19925647,0.05776687,0.15877915,0.00026837,0.00194906,0.00102681,0.04101629,0.00000000
-3.23861931,0.19658165,0.06221134,0.15450848,0.00022125,0.00230463,0.00092196,0.04356944,0.00000000
-3.23261631,0.19678865,0.06800510,0.15229497,0.00018365,0.00271974,0.00085109,0.04714237,0.00000000
-3.22661331,0.19986689,0.07515162,0.15212217,0.00015439,0.00319886,0.00081550,0.05172950,0.00000000
-3.22061031,0.20581478,0.08364516,0.15398621,0.00013250,0.00374649,0.00081723,0.05732008,0.00000000
-3.21460730,0.21463394,0.09346722,0.15789178,0.00011724,0.00436709,0.00085911,0.06389587,0.00000000
-3.20860430,0.22632349,0.10458307,0.16384800,0.00010805,0.00506498,0.00094493,0.07142890,0.00000000
-3.20260130,0.24087458,0.11693860,0.17186462,0.00010456,0.00584425,0.00107946,0.07987943,0.00000000
-3.19659830,0.25826557,0.13045768,0.18194837,0.00010659,0.00670868,0.00126857,0.08919416,0.00000000
-3.19059530,0.27845790,0.14504020,0.19409992,0.00011411,0.00766172,0.00151923,0.09930498,0.00000000
-3.18459230,0.30139319,0.16056092,0.20831150,0.00012726,0.00870639,0.00183951,0.11012822,0.00000000
-3.17858929,0.32699126,0.17686934,0.22456511,0.00014629,0.00984532,0.00223849,0.12156451,0.00000000
-3.17258629,0.35514962,0.19379073,0.24283159,0.00017162,0.01108067,0.00272621,0.13349941,0.00000000
-3.16658329,0.38574398,0.21112816,0.26307028,0.00020374,0.01241421,0.00331345,0.14580471,0.00000000
-3.16058029,0.41863001,0.22866587,0.28522937,0.00024326,0.01384723,0.00401154,0.15834051,0.00000000
-3.15457729,0.45364603,0.24617355,0.30924677,0.00029084,0.01538064,0.00483200,0.17095800,0.00000000
-3.14857429,0.49061647,0.26341174,0.33505126,0.00034721,0.01701488,0.00578625,0.18350274,0.00000000
-3.14257129,0.52935580,0.28013786,0.36256390,0.00041313,0.01874998,0.00688511,0.19581860,0.00000000
-3.13656828,0.56967266,0.29611293,0.39169943,0.00048937,0.02058547,0.00813832,0.20775186,0.00000000
-3.13056528,0.61137387,0.31110849,0.42236745,0.00057665,0.02252039,0.00955406,0.21915561,0.00000000
-3.12456228,0.65426808,0.32491348,0.45447335,0.00067568,0.02455312,0.01113829,0.22989396,0.00000000
-3.11855928,0.69816880,0.33734080,0.48791880,0.00078707,0.02668136,0.01289425,0.23984618,0.00000000
-3.11255628,0.74289666,0.34823325,0.52260184,0.00091133,0.02890195,0.01482186,0.24891029,0.00000000
-3.10655328,0.78828087,0.35746854,0.55841650,0.00104886,0.03121077,0.01691720,0.25700609,0.00000000
-3.10055028,0.83415973,0.36496313,0.59525209,0.00119989,0.03360260,0.01917208,0.26407753,0.00000000
-3.09454727,0.88038059,0.37067477,0.63299233,0.00136448,0.03607096,0.02157371,0.27009413,0.00000000
-3.08854427,0.92679907,0.37460365,0.67151440,0.00154252,0.03860807,0.02410445,0.27505165,0.00000000
-3.08254127,0.97327812,0.37679203,0.71068825,0.00173370,0.04120479,0.02674184,0.27897175,0.00000000
-3.07653827,1.01968700,0.37732255,0.75037634,0.00193752,0.04385060,0.02945868,0.28190092,0.00000000
-3.07053527,1.06590050,0.37631519,0.79043398,0.00215328,0.04653371,0.03222342,0.28390854,0.00000000
-3.06453227,1.11179875,0.37392312,0.83071051,0.00238009,0.04924122,0.03500068,0.28508437,0.00000000
-3.05852926,1.15726761,0.37032769,0.87105129,0.00261691,0.05195938,0.03775201,0.28553549,0.00000000
-3.05252626,1.20220000,0.36573271,0.91130070,0.00286251,0.05467386,0.04043683,0.28538288,0.00000000
-3.04652326,1.24649793,0.36035842,0.95130577,0.00311554,0.05737021,0.04301351,0.28475783,0.00000000
-3.04052026,1.29007526,0.35443526,0.99092057,0.00337454,0.06003425,0.04544060,0.28379828,0.00000000
-3.03451726,1.33286084,0.34819778,1.03001082,0.00363793,0.06265252,0.04767806,0.28264520,0.00000000
-3.02851426,1.37480177,0.34187883,1.06845847,0.00390405,0.06521281,0.04968865,0.28143923,0.00000000
-3.02251126,1.41586629,0.33570427,1.10616582,0.00417118,0.06770450,0.05143912,0.28031748,0.00000000
-3.01650825,1.45604586,0.32988816,1.14305877,0.00443753,0.07011894,0.05290141,0.27941068,0.00000000
-3.01050525,1.49535604,0.32462864,1.17908874,0.00470127,0.07244973,0.05405366,0.27884061,0.00000000
-3.00450225,1.53383567,0.32010446,1.21423299,0.00496050,0.07469280,0.05488099,0.27871789,0.00000000
-2.99849925,1.57154411,0.31647210,1.24849304,0.00521329,0.07684644,0.05537610,0.27913993,0.00000000
-2.99249625,1.60855639,0.31386347,1.28189105,0.00545762,0.07891110,0.05553950,0.28018930,0.00000000
-2.98649325,1.64495618,0.31238416,1.31446427,0.00569145,0.08088906,0.05537953,0.28193211,0.00000000
-2.98049025,1.68082685,0.31211207,1.34625764,0.00591265,0.08278402,0.05491201,0.28441673,0.00000000
-2.97448724,1.71624093,0.31309642,1.37731489,0.00611904,0.08460044,0.05415965,0.28767260,0.00000000
-2.96848424,1.75124849,0.31535714,1.40766871,0.00630842,0.08634296,0.05315124,0.29170918,0.00000000
-2.96248124,1.78586511,0.31888442,1.43733041,0.00647856,0.08801560,0.05192051,0.29651514,0.00000000
-2.95647824,1.82006024,0.32363870,1.46627985,0.00662722,0.08962110,0.05050499,0.30205777,0.00000000
-2.95047524,1.85374659,0.32955083,1.49445628,0.00675224,0.09116022,0.04894465,0.30828259,0.00000000
-2.94447224,1.88677163,0.33652267,1.52175078,0.00685156,0.09263115,0.04728057,0.31511341,0.00000000
-2.93846923,1.91891166,0.34442806,1.54800084,0.00692327,0.09402908,0.04555364,0.32245274,0.00000000
-2.93246623,1.94986921,0.35311430,1.57298777,0.00696574,0.09534591,0.04380333,0.33018271,0.00000000
-2.92646323,1.97927429,0.36240411,1.59643712,0.00697762,0.09657016,0.04206665,0.33816657,0.00000000
-2.92046023,2.00668955,0.37209834,1.61802245,0.00695796,0.09768711,0.04037730,0.34625078,0.00000000
-2.91445723,2.03161972,0.38197924,1.63737242,0.00690627,0.09867915,0.03876500,0.35426769,0.00000000
-2.90845423,2.05352479,0.39181444,1.65408112,0.00682258,0.09952635,0.03725518,0.36203892,0.00000000
-2.90245123,2.07183689,0.40136163,1.66772122,0.00670749,0.10020719,0.03586878,0.36937927,0.00000000
-2.89644822,2.08598004,0.41037378,1.67785944,0.00656220,0.10069952,0.03462241,0.37610117,0.00000000
-2.89044522,2.09539201,0.41860496,1.68407389,0.00638854,0.10098155,0.03352866,0.38201953,0.00000000
-2.88444222,2.09954753,0.42581642,1.68597219,0.00618892,0.10103295,0.03259664,0.38695683,0.00000000
-2.87843922,2.09798158,0.43178297,1.68320988,0.00596637,0.10083604,0.03183257,0.39074835,0.00000000
-2.87243622,2.09031195,0.43629925,1.67550806,0.00572440,0.10037680,0.03124058,0.39324730,0.00000000
-2.86643322,2.07625976,0.43918579,1.66266945,0.00546699,0.09964589,0.03082339,0.39432963,0.00000000
-2.86043022,2.05566709,0.44029451,1.64459215,0.00519849,0.09863951,0.03058306,0.39389833,0.00000000
-2.85442721,2.02851074,0.43951360,1.62128025,0.00492347,0.09736000,0.03052159,0.39188713,0.00000000
-2.84842421,1.99491131,0.43677127,1.59285080,0.00464667,0.09581629,0.03064143,0.38826319,0.00000000
-2.84242121,1.95513715,0.43203844,1.55953669,0.00437279,0.09402405,0.03094576,0.38302886,0.00000000
-2.83641821,1.90960269,0.42533009,1.52168509,0.00410646,0.09200551,0.03143861,0.37622228,0.00000000
-2.83041521,1.85886110,0.41670514,1.47975149,0.00385205,0.08978909,0.03212476,0.36791676,0.00000000
-2.82441221,1.80359143,0.40626496,1.43428940,0.00361357,0.08740864,0.03300937,0.35821898,0.00000000
-2.81840920,1.74458065,0.39415037,1.38593603,0.00339460,0.08490254,0.03409749,0.34726599,0.00000000
-2.81240620,1.68270118,0.38053733,1.33539458,0.00319817,0.08231250,0.03539330,0.33522120,0.00000000
-2.80640320,1.61888480,0.36563151,1.28341358,0.00302672,0.07968219,0.03689932,0.32226937,0.00000000
-2.80040020,1.55409411,0.34966181,1.23076446,0.00288205,0.07705579,0.03861548,0.30861095,0.00000000
-2.79439720,1.48929251,0.33287326,1.17821797,0.00276527,0.07447648,0.04053817,0.29445592,0.00000000
-2.78839420,1.42541422,0.31551956,1.12652057,0.00267685,0.07198492,0.04265939,0.28001733,0.00000000
-2.78239120,1.36333546,0.29785543,1.07637192,0.00261661,0.06961786,0.04496600,0.26550501,0.00000000
-2.77638819,1.30384814,0.28012931,1.02840417,0.00258375,0.06740682,0.04743910,0.25111945,0.00000000
-2.77038519,1.24763715,0.26257651,0.98316420,0.00257696,0.06537711,0.05005374,0.23704630,0.00000000
-2.76438219,1.19526232,0.24541324,0.94109946,0.00259443,0.06354695,0.05277890,0.22345164,0.00000000
-2.75837919,1.14714566,0.22883161,0.90254793,0.00263402,0.06192706,0.05557769,0.21047819,0.00000000
-2.75237619,1.10356451,0.21299580,0.86773278,0.00269330,0.06052043,0.05840804,0.19824258,0.00000000
-2.74637319,1.06465075,0.19803955,0.83676168,0.00276968,0.05932251,0.06122355,0.18683378,0.00000000
-2.74037019,1.03039599,0.18406496,0.80963084,0.00286055,0.05832166,0.06397477,0.17631271,0.00000000
-2.73436718,1.00066237,0.17114256,0.78623345,0.00296337,0.05749996,0.06661067,0.16671292,0.00000000
-2.72836418,0.97519828,0.15931261,0.76637197,0.00307578,0.05683422,0.06908030,0.15804235,0.00000000
-2.72236118,0.95365815,0.14858741,0.74977368,0.00319570,0.05629722,0.07133455,0.15028592,0.00000000
-2.71635818,0.93562525,0.13895450,0.73610855,0.00332144,0.05585905,0.07332799,0.14340885,0.00000000
-2.71035518,0.92063621,0.13038054,0.72500853,0.00345173,0.05548858,0.07502058,0.13736043,0.00000000
-2.70435218,0.90820614,0.12281556,0.71608739,0.00358578,0.05515489,0.07637925,0.13207814,0.00000000
-2.69834917,0.89785289,0.11619742,0.70895990,0.00372335,0.05482858,0.07737921,0.12749174,0.00000000
-2.69234617,0.88911957,0.11045624,0.70325962,0.00386465,0.05448302,0.07800501,0.12352729,0.00000000
-2.68634317,0.88159393,0.10551858,0.69865441,0.00401042,0.05409535,0.07825108,0.12011082,0.00000000
-2.68034017,0.87492413,0.10131118,0.69485897,0.00416180,0.05364727,0.07812205,0.11717145,0.00000000
-2.67433717,0.86882994,0.09776414,0.69164393,0.00432029,0.05312551,0.07763244,0.11464400,0.00000000
-2.66833417,0.86310928,0.09481347,0.68884118,0.00448764,0.05252205,0.07680609,0.11247088,0.00000000
-2.66233117,0.85763983,0.09240285,0.68634536,0.00466574,0.05183410,0.07567510,0.11060323,0.00000000
-2.65632816,0.85237608,0.09048474,0.68411167,0.00485653,0.05106367,0.07427851,0.10900151,0.00000000
-2.65032516,0.84734205,0.08902068,0.68215031,0.00506184,0.05021710,0.07266071,0.10763524,0.00000000
-2.64432216,0.84262057,0.08798101,0.68051798,0.00528333,0.04930426,0.07086964,0.10648237,0.00000000
-2.63831916,0.83833974,0.08734398,0.67930727,0.00552235,0.04833766,0.06895496,0.10552809,0.00000000
-2.63231616,0.83465770,0.08709441,0.67863451,0.00577992,0.04733148,0.06696631,0.10476338,0.00000000
-2.62631316,0.83174667,0.08722206,0.67862700,0.00605666,0.04630064,0.06495154,0.10418337,0.00000000
-2.62031016,0.82977726,0.08771975,0.67941043,0.00635283,0.04525978,0.06295535,0.10378566,0.00000000
-2.61430715,0.82890413,0.08858143,0.68109725,0.00666835,0.04422250,0.06101806,0.10356874,0.00000000
-2.60830415,0.82925373,0.08980036,0.68377673,0.00700290,0.04320064,0.05917481,0.10353070,0.00000000
-2.60230115,0.83091500,0.09136743,0.68750733,0.00735602,0.04220375,0.05745507,0.10366811,0.00000000
-2.59629815,0.83393342,0.09326977,0.69231171,0.00772735,0.04123879,0.05588260,0.10397546,0.00000000
-2.59029515,0.83830878,0.09548977,0.69817487,0.00811673,0.04031004,0.05447568,0.10444485,0.00000000
-2.58429215,0.84399675,0.09800444,0.70504528,0.00852452,0.03941916,0.05324773,0.10506625,0.00000000
-2.57828914,0.85091414,0.10078526,0.71283911,0.00895171,0.03856549,0.05220819,0.10582802,0.00000000
-2.57228614,0.85894736,0.10379848,0.72144718,0.00940024,0.03774652,0.05136351,0.10671791,0.00000000
-2.56628314,0.86796376,0.10700581,0.73074431,0.00987311,0.03695840,0.05071837,0.10772420,0.00000000
-2.56028014,0.87782497,0.11036551,0.74060051,0.01037455,0.03619665,0.05027679,0.10883711,0.00000000
-2.55427714,0.88840154,0.11383379,0.75089332,0.01091016,0.03545674,0.05004327,0.11005014,0.00000000
-2.54827414,0.89958806,0.11736641,0.76152075,0.01148683,0.03473485,0.05002367,0.11136152,0.00000000
-2.54227114,0.91131783,0.12092045,0.77241404,0.01211277,0.03402837,0.05022596,0.11277532,0.00000000
-2.53626813,0.92357632,0.12445611,0.78354956,0.01279732,0.03333648,0.05066062,0.11430241,0.00000000
-2.53026513,0.93641269,0.12793842,0.79495931,0.01355071,0.03266046,0.05134073,0.11596101,0.00000000
-2.52426213,0.94994873,0.13133882,0.80673935,0.01438371,0.03200396,0.05228173,0.11777687,0.00000000
-2.51825913,0.96438477,0.13463649,0.81905589,0.01530726,0.03137301,0.05350088,0.11978296,0.00000000
-2.51225613,0.98000224,0.13781934,0.83214865,0.01633191,0.03077598,0.05501635,0.12201877,0.00000000
-2.50625313,0.99716274,0.14088465,0.84633126,0.01746737,0.03022325,0.05684611,0.12452907,0.00000000
-2.50025013,1.01630363,0.14383933,0.86198876,0.01872187,0.02972689,0.05900661,0.12736241,0.00000000
-2.49424712,1.03793031,0.14669966,0.87957219,0.02010163,0.02930011,0.06151138,0.13056924,0.00000000
-2.48824412,1.06260546,0.14949076,0.89959039,0.02161030,0.02895671,0.06436956,0.13419979,0.00000000
-2.48224112,1.09093562,0.15224554,0.92259944,0.02324850,0.02871042,0.06758453,0.13830186,0.00000000
-2.47623812,1.12355556,0.15500338,0.94918970,0.02501337,0.02857431,0.07115268,0.14291860,0.00000000
-2.47023512,1.16111089,0.15780857,0.97997118,0.02689836,0.02856011,0.07506244,0.14808634,0.00000000
-2.46423212,1.20423939,0.16070843,1.01555721,0.02889301,0.02867771,0.07929356,0.15383267,0.00000000
-2.45822911,1.25355151,0.16375146,1.05654707,0.03098297,0.02893465,0.08381679,0.16017474,0.00000000
-2.45222611,1.30961051,0.16698528,1.10350768,0.03315016,0.02933574,0.08859385,0.16711797,0.00000000
-2.44622311,1.37291245,0.17045477,1.15695482,0.03537309,0.02988281,0.09357791,0.17465504,0.00000000
-2.44022011,1.44386663,0.17420017,1.21733408,0.03762732,0.03057455,0.09871434,0.18276547,0.00000000
-2.43421711,1.52277651,0.17825542,1.28500194,0.03988607,0.03140648,0.10394180,0.19141544,0.00000000
-2.42821411,1.60982157,0.18264670,1.36020723,0.04212095,0.03237104,0.10919369,0.20055810,0.00000000
-2.42221111,1.70504036,0.18739117,1.44307339,0.04430276,0.03345778,0.11439968,0.21013420,0.00000000
-2.41620810,1.80831509,0.19249606,1.53358184,0.04640234,0.03465364,0.11948756,0.22007303,0.00000000
-2.41020510,1.91935809,0.19795789,1.63155700,0.04839143,0.03594322,0.12438494,0.23029355,0.00000000
-2.40420210,2.03770068,0.20376207,1.73665348,0.05024351,0.03730924,0.12902109,0.24070575,0.00000000
-2.39819910,2.16268486,0.20988274,1.84834591,0.05193455,0.03873287,0.13332859,0.25121204,0.00000000
-2.39219610,2.29345855,0.21628278,1.96592226,0.05344368,0.04019417,0.13724487,0.26170874,0.00000000
-2.38619310,2.42897480,0.22291414,2.08848113,0.05475371,0.04167245,0.14071344,0.27208756,0.00000000
-2.38019010,2.56799582,0.22971829,2.21493368,0.05585149,0.04314668,0.14368498,0.28223705,0.00000000
-2.37418709,2.70910213,0.23662700,2.34401092,0.05672814,0.04459579,0.14611809,0.29204401,0.00000000
-2.36818409,2.85070764,0.24356316,2.47427666,0.05737904,0.04599900,0.14797977,0.30139490,0.00000000
-2.36218109,2.99108064,0.25044194,2.60414647,0.05780376,0.04733610,0.14924566,0.31017716,0.00000000
-2.35617809,3.12837099,0.25717204,2.73191283,0.05800572,0.04858767,0.14990004,0.31828065,0.00000000
-2.35017509,3.26064328,0.26365717,2.85577609,0.05799178,0.04973527,0.14993567,0.32559897,0.00000000
-2.34417209,3.38591545,0.26979770,2.97388083,0.05777177,0.05076170,0.14935340,0.33203093,0.00000000
-2.33816908,3.50220205,0.27549248,3.08435692,0.05735788,0.05165112,0.14816173,0.33748201,0.00000000
-2.33216608,3.60756102,0.28064083,3.18536387,0.05676404,0.05238924,0.14637633,0.34186595,0.00000000
-2.32616308,3.70014258,0.28514461,3.27513748,0.05600534,0.05296347,0.14401946,0.34510630,0.00000000
-2.32016008,3.77823851,0.28891041,3.35203680,0.05509738,0.05336312,0.14111943,0.34713805,0.00000000
-2.31415708,3.84033008,0.29185178,3.41458998,0.05405579,0.05357950,0.13771007,0.34790918,0.00000000
-2.30815408,3.88513269,0.29389138,3.46153704,0.05289578,0.05360611,0.13383021,0.34738220,0.00000000
-2.30215108,3.91163542,0.29496309,3.49186784,0.05163176,0.05343875,0.12952322,0.34553546,0.00000000
-2.29614807,3.91913380,0.29501397,3.50485372,0.05027711,0.05307569,0.12483653,0.34236426,0.00000000
-2.29014507,3.90725433,0.29400596,3.50007145,0.04884399,0.05251769,0.11982118,0.33788169,0.00000000
-2.28414207,3.87596977,0.29191733,3.47741830,0.04734336,0.05176813,0.11453135,0.33211911,0.00000000
-2.27813907,3.82560428,0.28874373,3.43711789,0.04578495,0.05083298,0.10902390,0.32512622,0.00000000
-2.27213607,3.75682841,0.28449888,3.37971620,0.04417740,0.04972078,0.10335783,0.31697068,0.00000000
-2.26613307,3.67064402,0.27921487,3.30606831,0.04252844,0.04844258,0.09759372,0.30773729,0.00000000
-2.26013007,3.56835975,0.27294196,3.21731612,0.04084508,0.04701178,0.09179313,0.29752676,0.00000000
-2.25412706,3.45155809,0.26574794,3.11485832,0.03913386,0.04544395,0.08601796,0.28645400,0.00000000
-2.24812406,3.32205551,0.25771710,3.00031363,0.03740103,0.04375659,0.08032973,0.27464606,0.00000000
-2.24212106,3.18185698,0.24894874,2.87547897,0.03565282,0.04196885,0.07478889,0.26223981,0.00000000
-2.23611806,3.03310685,0.23955531,2.74228404,0.03389559,0.04010119,0.06945410,0.24937931,0.00000000
-2.23011506,2.87803775,0.22966029,2.60274405,0.03213594,0.03817504,0.06438144,0.23621308,0.00000000
-2.22411206,2.71891912,0.21939569,2.45891222,0.03038087,0.03621241,0.05962379,0.22289124,0.00000000
-2.21810905,2.55800710,0.20889942,2.31283347,0.02863776,0.03423550,0.05523001,0.20956271,0.00000000
-2.21210605,2.39749710,0.19831247,2.16650065,0.02691436,0.03226631,0.05124442,0.19637249,0.00000000
-2.20610305,2.23948009,0.18777600,2.02181441,0.02521876,0.03032626,0.04770607,0.18345901,0.00000000
-2.20010005,2.08590363,0.17742841,1.88054753,0.02355925,0.02843578,0.04464824,0.17095173,0.00000000
-2.19409705,1.93853821,0.16740241,1.74431430,0.02194417,0.02661398,0.04209789,0.15896905,0.00000000
-2.18809405,1.79894924,0.15782227,1.61454539,0.02038176,0.02487832,0.04007519,0.14761633,0.00000000
-2.18209105,1.66847487,0.14880111,1.49246815,0.01887993,0.02324428,0.03859306,0.13698438,0.00000000
-2.17608804,1.54820972,0.14043850,1.37909263,0.01744609,0.02172516,0.03765686,0.12714814,0.00000000
-2.17008504,1.43899424,0.13281828,1.27520281,0.01608691,0.02033179,0.03726400,0.11816579,0.00000000
-2.16408204,1.34140963,0.12600675,1.18135312,0.01480814,0.01907242,0.03740374,0.11007805,0.00000000
-2.15807904,1.25577792,0.12005122,1.09786962,0.01361449,0.01795259,0.03805699,0.10290802,0.00000000
-2.15207604,1.18216709,0.11497903,1.02485576,0.01250939,0.01697504,0.03919628,0.09666112,0.00000000
-2.14607304,1.12040078,0.11079701,0.96220218,0.01149500,0.01613978,0.04078581,0.09132557,0.00000000
-2.14007004,1.07007244,0.10749153,0.90960029,0.01057204,0.01544408,0.04278170,0.08687306,0.00000000
-2.13406703,1.03056353,0.10502901,0.86655926,0.00973984,0.01488266,0.04513237,0.08325985,0.00000000
-2.12806403,1.00106561,0.10335711,0.83242601,0.00899634,0.01444788,0.04777920,0.08042811,0.00000000
-2.12206103,0.98060589,0.10240631,0.80640798,0.00833815,0.01413000,0.05065733,0.07830762,0.00000000
-2.11605803,0.96807582,0.10209221,0.78759807,0.00776067,0.01391752,0.05369679,0.07681772,0.00000000
-2.11005503,0.96226240,0.10231816,0.77500151,0.00725823,0.01379760,0.05682374,0.07586951,0.00000000
-2.10405203,0.96188152,0.10297840,0.76756401,0.00682428,0.01375645,0.05996207,0.07536827,0.00000000
-2.09804902,0.96561265,0.10396153,0.76420077,0.00645156,0.01377987,0.06303501,0.07521602,0.00000000
-2.09204602,0.97213418,0.10515420,0.76382556,0.00613234,0.01385373,0.06596707,0.07531416,0.00000000
-2.08604302,0.98015849,0.10644491,0.76537931,0.00585865,0.01396453,0.06868589,0.07556613,0.00000000
-2.08004002,0.98846576,0.10772782,0.76785743,0.00562249,0.01409988,0.07112424,0.07588005,0.00000000
-2.07403702,0.99593564,0.10890643,0.77033517,0.00541605,0.01424904,0.07322185,0.07617115,0.00000000
-2.06803402,1.00157566,0.10989693,0.77199015,0.00523194,0.01440336,0.07492719,0.07636400,0.00000000
-2.06203102,1.00454565,0.11063122,0.77212161,0.00506331,0.01455671,0.07619895,0.07639451,0.00000000
-2.05602801,1.00417713,0.11105930,0.77016558,0.00490405,0.01470575,0.07700732,0.07621145,0.00000000
-2.05002501,0.99998727,0.11115117,0.76570563,0.00474891,0.01485022,0.07733480,0.07577767,0.00000000
-2.04402201,0.99168670,0.11089795,0.75847881,0.00459356,0.01499306,0.07717673,0.07507080,0.00000000
-2.03801901,0.97918118,0.11031230,0.74837666,0.00443465,0.01514041,0.07654134,0.07408345,0.00000000
-2.03201601,0.96256699,0.10942810,0.73544143,0.00426983,0.01530155,0.07544932,0.07282305,0.00000000
-2.02601301,0.94212037,0.10829939,0.71985754,0.00409774,0.01548867,0.07393310,0.07131111,0.00000000
-2.02001001,0.91828162,0.10699860,0.70193889,0.00391795,0.01571654,0.07203556,0.06958215,0.00000000
-2.01400700,0.89163442,0.10561427,0.68211259,0.00373089,0.01600211,0.06980863,0.06768221,0.00000000
-2.00800400,0.86288144,0.10424813,0.66089967,0.00353779,0.01636398,0.06731141,0.06566712,0.00000000
-2.00200100,0.83281731,0.10301185,0.63889378,0.00334054,0.01682181,0.06460830,0.06360051,0.00000000
-1.99599800,0.80229990,0.10202356,0.61673871,0.00314161,0.01739565,0.06176689,0.06155174,0.00000000
-1.98999500,0.77222128,0.10140416,0.59510543,0.00294394,0.01810530,0.05885601,0.05959370,0.00000000
-1.98399200,0.74347923,0.10127370,0.57466985,0.00275078,0.01896956,0.05594375,0.05780071,0.00000000
-1.97798899,0.71695056,0.10174782,0.55609169,0.00256566,0.02000557,0.05309570,0.05624652,0.00000000
-1.97198599,0.69346677,0.10293450,0.53999542,0.00239224,0.02122816,0.05037353,0.05500242,0.00000000
-1.96598299,0.67379307,0.10493105,0.52695364,0.00223428,0.02264924,0.04783372,0.05413560,0.00000000
-1.95997999,0.65861095,0.10782163,0.51747331,0.00209551,0.02427727,0.04552677,0.05370775,0.00000000
-1.95397699,0.64850469,0.11167514,0.51198503,0.00197961,0.02611684,0.04349669,0.05377386,0.00000000
-1.94797399,0.64395189,0.11654361,0.51083547,0.00189017,0.02816835,0.04178092,0.05438137,0.00000000
-1.94197099,0.64531775,0.12246117,0.51428281,0.00183061,0.03042781,0.04041048,0.05556946,0.00000000
-1.93596798,0.65285297,0.12944338,0.52249490,0.00180421,0.03288674,0.03941053,0.05736860,0.00000000
-1.92996498,0.66669462,0.13748716,0.53555001,0.00181399,0.03553225,0.03880106,0.05980033,0.00000000
-1.92396198,0.68686972,0.14657098,0.55343947,0.00186274,0.03834723,0.03859784,0.06287709,0.00000000
-1.91795898,0.71330063,0.15665555,0.57607211,0.00195299,0.04131060,0.03881334,0.06660227,0.00000000
-1.91195598,0.74581204,0.16768471,0.60327971,0.00208690,0.04439775,0.03945776,0.07097023,0.00000000
-1.90595298,0.78413866,0.17958663,0.63482333,0.00226627,0.04758107,0.04053994,0.07596647,0.00000000
-1.89994997,0.82793341,0.19227510,0.67039989,0.00249242,0.05083049,0.04206809,0.08156778,0.00000000
-1.89394697,0.87677560,0.20565103,0.70964891,0.00276618,0.05411418,0.04405034,0.08774242,0.00000000
-1.88794397,0.93017881,0.21960400,0.75215908,0.00308775,0.05739919,0.04649500,0.09445030,0.00000000
-1.88194097,0.98759844,0.23401389,0.79747447,0.00345667,0.06065223,0.04941049,0.10164326,0.00000000
-1.87593797,1.04843881,0.24875250,0.84510050,0.00387171,0.06384036,0.05280498,0.10926532,0.00000000
-1.86993497,1.11205987,0.26368522,0.89450962,0.00433079,0.06693167,0.05668566,0.11725309,0.00000000
-1.86393197,1.17778382,0.27867275,0.94514682,0.00483094,0.06989600,0.06105778,0.12553625,0.00000000
-1.85792896,1.24490172,0.29357280,0.99643510,0.00536822,0.07270552,0.06592338,0.13403818,0.00000000
-1.85192596,1.31268045,0.30824187,1.04778124,0.00593773,0.07533531,0.07127986,0.14267679,0.00000000
-1.84592296,1.38037022,0.32253702,1.09858190,0.00653359,0.07776387,0.07711846,0.15136557,0.00000000
-1.83991996,1.44721289,0.33631777,1.14823026,0.00714899,0.07997348,0.08342274,0.16001479,0.00000000
-1.83391696,1.51245119,0.34944799,1.19612338,0.00777623,0.08195057,0.09016716,0.16853301,0.00000000
-1.82791396,1.57533897,0.36179782,1.24167029,0.00840688,0.08368597,0.09731583,0.17682871,0.00000000
-1.82191096,1.63515240,0.37324562,1.28430074,0.00903189,0.08517508,0.10482165,0.18481220,0.00000000
-1.81590795,1.69120192,0.38367989,1.32347455,0.00964176,0.08641794,0.11262572,0.19239756,0.00000000
-1.80990495,1.74284467,0.39300108,1.35869130,0.01022679,0.08741930,0.12065734,0.19950477,0.00000000
-1.80390195,1.78949714,0.40112334,1.38950015,0.01077726,0.08818858,0.12883445,0.20606177,0.00000000
-1.79789895,1.83064740,0.40797594,1.41550930,0.01128371,0.08873978,0.13706462,0.21200650,0.00000000
-1.79189595,1.86586652,0.41350461,1.43639484,0.01173721,0.08909137,0.14524660,0.21728884,0.00000000
-1.78589295,1.89481868,0.41767239,1.45190851,0.01212954,0.08926615,0.15327237,0.22187227,0.00000000
-1.77988994,1.91726949,0.42046025,1.46188406,0.01245351,0.08929107,0.16102962,0.22573534,0.00000000
-1.77388694,1.93309203,0.42186724,1.46624167,0.01270310,0.08919708,0.16840460,0.22887274,0.00000000
-1.76788394,1.94227038,0.42191029,1.46499051,0.01287372,0.08901892,0.17528524,0.23129600,0.00000000
-1.76188094,1.94490040,0.42062357,1.45822891,0.01296223,0.08879495,0.18156441,0.23303388,0.00000000
-1.75587794,1.94118774,0.41805753,1.44614233,0.01296716,0.08856698,0.18714315,0.23413216,0.00000000
