energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.95647824,3.27520786,0.00231304,1.43577745,0.07365217,0.02191102,0.61512744,3.15812789,0.96536554
-2.95047524,3.29885860,0.00235108,1.44833511,0.07308033,0.02158057,0.62005355,3.18581570,0.97067165
-2.94447224,3.31079751,0.00239073,1.45422761,0.07244247,0.02125282,0.62518263,3.19919950,0.97208017
-2.93846923,3.31043630,0.00242990,1.45327503,0.07170807,0.02091825,0.63024562,3.19797593,0.96945019
-2.93246623,3.29746907,0.00246645,1.44542625,0.07084885,0.02056738,0.63501986,3.18212133,0.96272816
-2.92646323,3.27187206,0.00249829,1.43075722,0.06983988,0.02019117,0.63933227,3.15188162,0.95194741
-2.92046023,3.23389321,0.00252342,1.40946535,0.06866059,0.01978150,0.64305957,3.10775415,0.93722463
-2.91445723,3.18403264,0.00253999,1.38186042,0.06729549,0.01933149,0.64612591,3.05046262,0.91875364
-2.90845423,3.12301500,0.00254643,1.34835257,0.06573472,0.01883583,0.64849803,2.98092663,0.89679681
-2.90245123,3.05175557,0.00254143,1.30943794,0.06397429,0.01829092,0.65017827,2.90022723,0.87167461
-2.89644822,2.97132169,0.00252401,1.26568266,0.06201610,0.01769504,0.65119610,2.80957038,0.84375374
-2.89044522,2.88289140,0.00249354,1.21770594,0.05986772,0.01704836,0.65159850,2.71024970,0.81343447
-2.88444222,2.78771140,0.00244978,1.16616278,0.05754204,0.01635285,0.65144006,2.60361008,0.78113777
-2.87843922,2.68705596,0.00239284,1.11172713,0.05505660,0.01561224,0.65077323,2.49101349,0.74729263
-2.87243622,2.58218853,0.00232320,1.05507596,0.05243295,0.01483173,0.64963937,2.37380793,0.71232420
-2.86643322,2.47432751,0.00224166,0.99687464,0.04969579,0.01401783,0.64806127,2.25330042,0.67664307
-2.86043022,2.36461724,0.00214932,0.93776416,0.04687212,0.01317805,0.64603743,2.13073456,0.64063610
-2.85442721,2.25410500,0.00204751,0.87835025,0.04399035,0.01232061,0.64353854,2.00727273,0.60465889
-2.84842421,2.14372447,0.00193776,0.81919463,0.04107942,0.01145416,0.64050636,1.88398314,0.56903027
-2.84242121,2.03428575,0.00182176,0.76080841,0.03816796,0.01058744,0.63685493,1.76183126,0.53402851
-2.83641821,1.92647155,0.00170124,0.70364752,0.03528360,0.00972904,0.63247418,1.64167540,0.49988955
-2.83041521,1.82083916,0.00157796,0.64811012,0.03245226,0.00888712,0.62723551,1.52426574,0.46680684
-2.82441221,1.71782731,0.00145367,0.59453568,0.02969762,0.00806922,0.62099909,1.41024627,0.43493273
-2.81840920,1.61776697,0.00133000,0.54320561,0.02704073,0.00728205,0.61362231,1.30015898,0.40438114
-2.81240620,1.52089500,0.00120849,0.49434508,0.02449965,0.00653140,0.60496882,1.19444962,0.37523116
-2.80640320,1.42736967,0.00109051,0.44812580,0.02208933,0.00582200,0.59491765,1.09347450,0.34753138
-2.80040020,1.33728672,0.00097723,0.40466962,0.01982151,0.00515752,0.58337179,0.99750774,0.32130465
-2.79439720,1.25069526,0.00086964,0.36405247,0.01770474,0.00454056,0.57026561,0.90674870,0.29655288
-2.78839420,1.16761241,0.00076853,0.32630878,0.01574454,0.00397265,0.55557081,0.82132916,0.27326185
-2.78239120,1.08803626,0.00067446,0.29143586,0.01394357,0.00345436,0.53930048,0.74132006,0.25140563
-2.77638819,1.01195638,0.00058780,0.25939838,0.01230191,0.00298535,0.52151095,0.66673779,0.23095063
-2.77038519,0.93936196,0.00050875,0.23013273,0.01081732,0.00256450,0.50230157,0.59754993,0.21185906
-2.76438219,0.87024724,0.00043733,0.20355123,0.00948566,0.00219002,0.48181227,0.53368046,0.19409184
-2.75837919,0.80461454,0.00037341,0.17954604,0.00830112,0.00185958,0.46021918,0.47501461,0.17761089
-2.75237619,0.74247505,0.00031675,0.15799302,0.00725670,0.00157044,0.43772861,0.42140337,0.16238093
-2.74637319,0.68384786,0.00026701,0.13875515,0.00634447,0.00131954,0.41456976,0.37266782,0.14837073
-2.74037019,0.62875777,0.00022378,0.12168587,0.00555593,0.00110367,0.39098664,0.32860335,0.13555397
-2.73436718,0.57723216,0.00018660,0.10663215,0.00488235,0.00091951,0.36722964,0.28898394,0.12390980
-2.72836418,0.52929769,0.00015499,0.09343731,0.00431503,0.00076376,0.34354725,0.25356638,0.11342319
-2.72236118,0.48497718,0.00012845,0.08194369,0.00384556,0.00063322,0.32017842,0.22209469,0.10408510
-2.71635818,0.44428691,0.00010649,0.07199510,0.00346608,0.00052481,0.29734582,0.19430448,0.09589258
-2.71035518,0.40723492,0.00008865,0.06343902,0.00316943,0.00043565,0.27525044,0.16992744,0.08884882
-2.70435218,0.37382016,0.00007451,0.05612869,0.00294936,0.00036308,0.25406765,0.14869569,0.08296322
-2.69834917,0.34403274,0.00006367,0.04992490,0.00280059,0.00030470,0.23394486,0.13034602,0.07825132
-2.69234617,0.31785515,0.00005579,0.04469757,0.00271895,0.00025835,0.21500076,0.11462395,0.07473474
-2.68634317,0.29526424,0.00005056,0.04032711,0.00270140,0.00022212,0.19732612,0.10128738,0.07244093
-2.68034017,0.27623374,0.00004773,0.03670549,0.00274603,0.00019437,0.18098591,0.09010985,0.07140275
-2.67433717,0.26073714,0.00004709,0.03373706,0.00285203,0.00017367,0.16602255,0.08088323,0.07165772
-2.66833417,0.24875027,0.00004847,0.03133909,0.00301960,0.00015883,0.15246003,0.07341984,0.07324696
-2.66233117,0.24025372,0.00005174,0.02944198,0.00324983,0.00014885,0.14030858,0.06755391,0.07621369
-2.65632816,0.23523433,0.00005679,0.02798927,0.00354454,0.00014290,0.12956958,0.06314231,0.08060129
-2.65032516,0.23368584,0.00006353,0.02693721,0.00390606,0.00014033,0.12024046,0.06006460,0.08645085
-2.64432216,0.23560835,0.00007191,0.02625419,0.00433701,0.00014058,0.11231929,0.05822235,0.09379831
-2.63831916,0.24100657,0.00008186,0.02591986,0.00483998,0.00014323,0.10580880,0.05753776,0.10267117
-2.63231616,0.24988677,0.00009333,0.02592394,0.00541725,0.00014794,0.10071973,0.05795178,0.11308494
-2.62631316,0.26225264,0.00010625,0.02626489,0.00607049,0.00015443,0.09707328,0.05942154,0.12503938
-2.62031016,0.27810012,0.00012053,0.02694836,0.00680039,0.00016246,0.09490259,0.06191742,0.13851478
-2.61430715,0.29741158,0.00013609,0.02798548,0.00760637,0.00017183,0.09425324,0.06541976,0.15346840
-2.60830415,0.32014949,0.00015281,0.02939108,0.00848629,0.00018237,0.09518273,0.06991535,0.16983129
-2.60230115,0.34625015,0.00017053,0.03118182,0.00943617,0.00019388,0.09775892,0.07539384,0.18750584
-2.59629815,0.37561766,0.00018907,0.03337434,0.01045001,0.00020620,0.10205768,0.08184421,0.20636396
-2.59029515,0.40811863,0.00020824,0.03598349,0.01151962,0.00021913,0.10815961,0.08925137,0.22624639
-2.58429215,0.44357796,0.00022778,0.03902063,0.01263459,0.00023246,0.11614611,0.09759319,0.24696314
-2.57828914,0.48177593,0.00024744,0.04249212,0.01378229,0.00024597,0.12609490,0.10683789,0.26829507
-2.57228614,0.52244691,0.00026693,0.04639808,0.01494805,0.00025943,0.13807519,0.11694204,0.28999685
-2.56628314,0.56527986,0.00028595,0.05073139,0.01611534,0.00027258,0.15214253,0.12784921,0.31180109
-2.56028014,0.60992054,0.00030417,0.05547700,0.01726611,0.00028516,0.16833382,0.13948930,0.33342370
-2.55427714,0.65597570,0.00032128,0.06061162,0.01838121,0.00029692,0.18666230,0.15177872,0.35457017
-2.54827414,0.70301880,0.00033696,0.06610379,0.01944090,0.00030759,0.20711311,0.16462121,0.37494268
-2.54227114,0.75059734,0.00035092,0.07191426,0.02042536,0.00031692,0.22963927,0.17790944,0.39424772
-2.53626813,0.79824134,0.00036289,0.07799677,0.02131534,0.00032470,0.25415854,0.19152726,0.41220385
-2.53026513,0.84547273,0.00037262,0.08429911,0.02209271,0.00033071,0.28055118,0.20535242,0.42854940
-2.52426213,0.89181525,0.00037991,0.09076449,0.02274108,0.00033480,0.30865881,0.21925974,0.44304973
-2.51825913,0.93680437,0.00038462,0.09733300,0.02324638,0.00033684,0.33828443,0.23312437,0.45550363
-2.51225613,0.97999695,0.00038664,0.10394329,0.02359728,0.00033673,0.36919379,0.24682522,0.46574874
-2.50625313,1.02098015,0.00038594,0.11053417,0.02378564,0.00033445,0.40111794,0.26024798,0.47366566
-2.50025013,1.05937924,0.00038251,0.11704620,0.02380679,0.00033001,0.43375709,0.27328801,0.47918063
-2.49424712,1.09486405,0.00037645,0.12342307,0.02365971,0.00032347,0.46678560,0.28585241,0.48226656
-2.48824412,1.12715377,0.00036787,0.12961275,0.02334702,0.00031493,0.49985797,0.29786161,0.48294264
-2.48224112,1.15601999,0.00035695,0.13556831,0.02287493,0.00030455,0.53261559,0.30924998,0.48127227
-2.47623812,1.18128792,0.00034392,0.14124839,0.02225300,0.00029250,0.56469407,0.31996570,0.47735963
-2.47023512,1.20283577,0.00032902,0.14661732,0.02149381,0.00027901,0.59573079,0.32996975,0.47134510
-2.46423212,1.22059244,0.00031256,0.15164487,0.02061249,0.00026431,0.62537252,0.33923418,0.46339963
-2.45822911,1.23453379,0.00029482,0.15630562,0.01962627,0.00024866,0.65328262,0.34773963,0.45371840
-2.45222611,1.24467764,0.00027614,0.16057816,0.01855385,0.00023231,0.67914778,0.35547261,0.44251409
-2.44622311,1.25107794,0.00025682,0.16444407,0.01741484,0.00021553,0.70268386,0.36242239,0.43001007
-2.44022011,1.25381840,0.00023718,0.16788684,0.01622916,0.00019857,0.72364086,0.36857803,0.41643371
-2.43421711,1.25300612,0.00021751,0.17089083,0.01501649,0.00018167,0.74180668,0.37392572,0.40201015
-2.42821411,1.24876542,0.00019808,0.17344046,0.01379572,0.00016506,0.75700981,0.37844659,0.38695678
-2.42221111,1.24123244,0.00017914,0.17551951,0.01258455,0.00014892,0.76912087,0.38211541,0.37147848
-2.41620810,1.23055064,0.00016091,0.17711094,0.01139909,0.00013342,0.77805308,0.38490018,0.35576396
-2.41020510,1.21686769,0.00014356,0.17819700,0.01025356,0.00011871,0.78376181,0.38676275,0.33998309
-2.40420210,1.20033366,0.00012726,0.17875980,0.00916019,0.00010490,0.78624335,0.38766059,0.32428532
-2.39819910,1.18110089,0.00011210,0.17878232,0.00812908,0.00009207,0.78553320,0.38754958,0.30879925
-2.39219610,1.15932527,0.00009819,0.17824979,0.00716820,0.00008027,0.78170385,0.38638768,0.29363310
-2.38619310,1.13516898,0.00008558,0.17715139,0.00628352,0.00006954,0.77486257,0.38413938,0.27887615
-2.38019010,1.10880444,0.00007431,0.17548213,0.00547917,0.00005987,0.76514898,0.38078058,0.26460096
-2.37418709,1.08041909,0.00006438,0.17324485,0.00475762,0.00005127,0.75273287,0.37630363,0.25086610
-2.36818409,1.05022087,0.00005580,0.17045210,0.00411998,0.00004369,0.73781211,0.37072222,0.23771942
-2.36218109,1.01844363,0.00004856,0.16712787,0.00356629,0.00003711,0.72061072,0.36407577,0.22520149
-2.35617809,0.98535236,0.00004264,0.16330898,0.00309581,0.00003147,0.70137716,0.35643300,0.21334915
-2.35017509,0.95124767,0.00003803,0.15904600,0.00270729,0.00002672,0.68038255,0.34789442,0.20219892
-2.34417209,0.91646895,0.00003473,0.15440361,0.00239932,0.00002281,0.65791893,0.33859350,0.19179010
-2.33816908,0.88139616,0.00003272,0.14946034,0.00217053,0.00001968,0.63429730,0.32869643,0.18216754
-2.33216608,0.84644961,0.00003202,0.14430773,0.00201985,0.00001729,0.60984522,0.31840026,0.17338371
-2.32616308,0.81208773,0.00003265,0.13904873,0.00194665,0.00001558,0.58490409,0.30792955,0.16550021
-2.32016008,0.77880257,0.00003465,0.13379555,0.00195088,0.00001452,0.55982571,0.29753161,0.15858846
-2.31415708,0.74711316,0.00003806,0.12866701,0.00203315,0.00001408,0.53496822,0.28747031,0.15272958
-2.30815408,0.71755659,0.00004295,0.12378534,0.00219472,0.00001424,0.51069148,0.27801897,0.14801343
-2.30215108,0.69067728,0.00004940,0.11927277,0.00243747,0.00001496,0.48735167,0.26945231,0.14453684
-2.29614807,0.66701444,0.00005749,0.11524785,0.00276374,0.00001625,0.46529548,0.26203795,0.14240093
-2.29014507,0.64708838,0.00006731,0.11182179,0.00317625,0.00001810,0.44485386,0.25602774,0.14170781
-2.28414207,0.63138594,0.00007895,0.10909484,0.00367780,0.00002049,0.42633564,0.25164927,0.14255649
-2.27813907,0.62034558,0.00009249,0.10715294,0.00427105,0.00002344,0.41002111,0.24909779,0.14503836
-2.27213607,0.61434271,0.00010800,0.10606477,0.00495820,0.00002694,0.39615601,0.24852904,0.14923225
-2.26613307,0.61367590,0.00012553,0.10587926,0.00574067,0.00003099,0.38494600,0.25005315,0.15519927
-2.26013007,0.61855432,0.00014511,0.10662367,0.00661878,0.00003559,0.37655188,0.25372982,0.16297776
-2.25412706,0.62908716,0.00016670,0.10830235,0.00759137,0.00004071,0.37108596,0.25956510,0.17257836
-2.24812406,0.64527540,0.00019027,0.11089623,0.00865554,0.00004635,0.36860948,0.26750981,0.18397967
-2.24212106,0.66700643,0.00021572,0.11436300,0.00980631,0.00005247,0.36913141,0.27745975,0.19712454
-2.23611806,0.69405171,0.00024288,0.11863805,0.01103644,0.00005903,0.37260861,0.28925764,0.21191737
-2.23011506,0.72606791,0.00027154,0.12363616,0.01233624,0.00006598,0.37894737,0.30269687,0.22822253
-2.22411206,0.76260144,0.00030145,0.12925373,0.01369354,0.00007327,0.38800622,0.31752684,0.24586415
-2.21810905,0.80309645,0.00033228,0.13537173,0.01509368,0.00008081,0.39960000,0.33345978,0.26462735
-2.21210605,0.84690623,0.00036365,0.14185906,0.01651969,0.00008852,0.41350482,0.35017888,0.28426103
-2.20610305,0.89330751,0.00039513,0.14857633,0.01795252,0.00009631,0.42946388,0.36734733,0.30448227
-2.20010005,0.94151747,0.00042627,0.15537982,0.01937142,0.00010408,0.44719381,0.38461809,0.32498219
-2.19409705,0.99071278,0.00045657,0.16212564,0.02075441,0.00011173,0.46639121,0.40164395,0.34543322
-2.18809405,1.04005024,0.00048552,0.16867377,0.02207885,0.00011916,0.48673927,0.41808765,0.36549754
-2.18209105,1.08868804,0.00051261,0.17489201,0.02332212,0.00012627,0.50791412,0.43363147,0.38483645
-2.17608804,1.13580728,0.00053734,0.18065954,0.02446224,0.00013297,0.52959076,0.44798619,0.40312025
-2.17008504,1.18063262,0.00055922,0.18587010,0.02547869,0.00013919,0.55144841,0.46089899,0.42003843
-2.16408204,1.22245174,0.00057783,0.19043459,0.02635306,0.00014487,0.57317512,0.47215989,0.43530956
-2.15807904,1.26063258,0.00059279,0.19428306,0.02706974,0.00014999,0.59447164,0.48160677,0.44869056
-2.15207604,1.29463804,0.00060380,0.19736606,0.02761654,0.00015454,0.61505457,0.48912850,0.45998502
-2.14607304,1.32403754,0.00061063,0.19965512,0.02798522,0.00015853,0.63465872,0.49466639,0.46905006
-2.14007004,1.34851512,0.00061313,0.20114271,0.02817183,0.00016203,0.65303896,0.49821369,0.47580151
-2.13406703,1.36787388,0.00061128,0.20184134,0.02817695,0.00016514,0.66997143,0.49981334,0.48021708
-2.12806403,1.38203663,0.00060511,0.20178208,0.02800579,0.00016797,0.68525447,0.49955408,0.48233749
-2.12206103,1.39104297,0.00059479,0.20101250,0.02766807,0.00017068,0.69870918,0.49756508,0.48226529
-2.11605803,1.39504273,0.00058053,0.19959415,0.02717778,0.00017347,0.71017995,0.49400936,0.48016155
-2.11005503,1.39428637,0.00056266,0.19759959,0.02655273,0.00017654,0.71953477,0.48907626,0.47624041
-2.10405203,1.38911255,0.00054157,0.19510932,0.02581400,0.00018013,0.72666565,0.48297332,0.47076180
-2.09804902,1.37993340,0.00051769,0.19220841,0.02498526,0.00018450,0.73148896,0.47591784,0.46402243
-2.09204602,1.36721814,0.00049151,0.18898325,0.02409199,0.00018990,0.73394574,0.46812848,0.45634557
-2.08604302,1.35147541,0.00046354,0.18551840,0.02316063,0.00019658,0.73400207,0.45981723,0.44806986
-2.08004002,1.33323510,0.00043430,0.18189361,0.02221771,0.00020477,0.73164912,0.45118196,0.43953758
-2.07403702,1.31303022,0.00040432,0.17818125,0.02128900,0.00021471,0.72690318,0.44239989,0.43108289
-2.06803402,1.29137927,0.00037408,0.17444406,0.02039870,0.00022656,0.71980529,0.43362223,0.42302033
-2.06203102,1.26876984,0.00034406,0.17073349,0.01956864,0.00024048,0.71042056,0.42496994,0.41563407
-2.05602801,1.24564379,0.00031468,0.16708849,0.01881765,0.00025654,0.69883704,0.41653103,0.40916826
-2.05002501,1.22238452,0.00028631,0.16353484,0.01816101,0.00027477,0.68516428,0.40835924,0.40381883
-2.04402201,1.19930677,0.00025926,0.16008514,0.01761004,0.00029514,0.66953128,0.40047417,0.39972693
-2.03801901,1.17664910,0.00023380,0.15673923,0.01717185,0.00031753,0.65208427,0.39286284,0.39697444
-2.03201601,1.15456951,0.00021010,0.15348522,0.01684919,0.00034174,0.63298399,0.38548255,0.39558138
-2.02601301,1.13314403,0.00018829,0.15030090,0.01664053,0.00036753,0.61240290,0.37826489,0.39550573
-2.02001001,1.11236868,0.00016846,0.14715562,0.01654024,0.00039455,0.59052215,0.37112073,0.39664521
-2.01400700,1.09216434,0.00015061,0.14401242,0.01653888,0.00042240,0.56752864,0.36394588,0.39884139
-2.00800400,1.07238462,0.00013471,0.14083037,0.01662368,0.00045062,0.54361215,0.35662733,0.40188571
-2.00200100,1.05282629,0.00012069,0.13756702,0.01677908,0.00047872,0.51896267,0.34904959,0.40552728
-1.99599800,1.03324184,0.00010845,0.13418088,0.01698730,0.00050614,0.49376803,0.34110104,0.40948223
-1.98999500,1.01335382,0.00009785,0.13063370,0.01722912,0.00053234,0.46821192,0.33267983,0.41344430
-1.98399200,0.99287013,0.00008873,0.12689260,0.01748449,0.00055675,0.44247226,0.32369930,0.41709606
-1.97798899,0.97149988,0.00008094,0.12293193,0.01773332,0.00057883,0.41671993,0.31409251,0.42012072
-1.97198599,0.94896901,0.00007431,0.11873466,0.01795614,0.00059806,0.39111799,0.30381583,0.42221364
-1.96598299,0.92503505,0.00006866,0.11429343,0.01813476,0.00061399,0.36582112,0.29285140,0.42309352
-1.95997999,0.89950037,0.00006385,0.10961115,0.01825287,0.00062621,0.34097548,0.28120842,0.42251247
-1.95397699,0.87222355,0.00005971,0.10470105,0.01829648,0.00063442,0.31671871,0.26892326,0.42026485
-1.94797399,0.84312811,0.00005611,0.09958641,0.01825437,0.00063838,0.29318022,0.25605846,0.41619435
-1.94197099,0.81220864,0.00005292,0.09429983,0.01811834,0.00063795,0.27048156,0.24270067,0.41019917
-1.93596798,0.77953378,0.00005004,0.08888209,0.01788336,0.00063310,0.24873689,0.22895774,0.40223505
-1.92996498,0.74524634,0.00004738,0.08338086,0.01754761,0.00062391,0.22805351,0.21495511,0.39231614
-1.92396198,0.70956036,0.00004486,0.07784911,0.01711239,0.00061053,0.20853240,0.20083169,0.38051361
-1.91795898,0.67275554,0.00004244,0.07234348,0.01658195,0.00059322,0.19026870,0.18673550,0.36695229
-1.91195598,0.63516931,0.00004006,0.06692250,0.01596315,0.00057232,0.17335225,0.17281919,0.35180541
-1.90595298,0.59718690,0.00003771,0.06164500,0.01526513,0.00054824,0.15786795,0.15923578,0.33528782
-1.89994997,0.55923005,0.00003536,0.05656855,0.01449888,0.00052143,0.14389612,0.14613458,0.31764791
-1.89394697,0.52174469,0.00003302,0.05174802,0.01367674,0.00049239,0.13151264,0.13365763,0.29915881
-1.88794397,0.48518829,0.00003068,0.04723444,0.01281195,0.00046165,0.12078905,0.12193661,0.28010911
-1.88194097,0.45001716,0.00002835,0.04307399,0.01191815,0.00042973,0.11179229,0.11109036,0.26079350
-1.87593797,0.41667436,0.00002605,0.03930725,0.01100890,0.00039716,0.10458431,0.10122295,0.24150384
-1.86993497,0.38557829,0.00002380,0.03596863,0.01009732,0.00036443,0.09922132,0.09242231,0.22252084
-1.86393197,0.35711252,0.00002160,0.03308605,0.00919566,0.00033200,0.09575265,0.08475939,0.20410668
-1.85792896,0.33161683,0.00001948,0.03068072,0.00831506,0.00030029,0.09421927,0.07828772,0.18649877
-1.85192596,0.30937963,0.00001745,0.02876703,0.00746529,0.00026965,0.09465187,0.07304328,0.16990475
-1.84592296,0.29063187,0.00001553,0.02735261,0.00665456,0.00024041,0.09706860,0.06904469,0.15449887
-1.83991996,0.27554232,0.00001373,0.02643837,0.00588953,0.00021280,0.10147232,0.06629348,0.14041959
-1.83391696,0.26421417,0.00001205,0.02601862,0.00517517,0.00018701,0.10784771,0.06477451,0.12776852
-1.82791396,0.25668299,0.00001051,0.02608112,0.00451493,0.00016316,0.11615809,0.06445637,0.11661047
-1.82191096,0.25291579,0.00000909,0.02660727,0.00391070,0.00014134,0.12634227,0.06529183,0.10697449
-1.81590795,0.25281137,0.00000782,0.02757219,0.00336307,0.00012155,0.13831152,0.06721830,0.09885579
-1.80990495,0.25620160,0.00000667,0.02894482,0.00287139,0.00010378,0.15194689,0.07015829,0.09221833
-1.80390195,0.26285399,0.00000565,0.03068819,0.00243402,0.00008798,0.16709716,0.07401999,0.08699794
-1.79789895,0.27247521,0.00000476,0.03275956,0.00204846,0.00007404,0.18357755,0.07869795,0.08310577
-1.79189595,0.28471584,0.00000397,0.03511080,0.00171161,0.00006187,0.20116945,0.08407396,0.08043206
-1.78589295,0.29917628,0.00000330,0.03768886,0.00141989,0.00005133,0.21962140,0.09001827,0.07884999
-1.77988994,0.31541386,0.00000271,0.04043632,0.00116943,0.00004227,0.23865134,0.09639102,0.07821956
-1.77388694,0.33295109,0.00000222,0.04329223,0.00095624,0.00003457,0.25795035,0.10304415,0.07839148
-1.76788394,0.35128506,0.00000180,0.04619297,0.00077630,0.00002806,0.27718782,0.10982367,0.07921095
-1.76188094,0.36989795,0.00000145,0.04907344,0.00062570,0.00002262,0.29601788,0.11657231,0.08052130
-1.75587794,0.38826821,0.00000116,0.05186828,0.00050069,0.00001810,0.31408717,0.12313253,0.08216744
-1.74987494,0.40588249,0.00000092,0.05451328,0.00039778,0.00001438,0.33104348,0.12934983,0.08399918
-1.74387194,0.42224775,0.00000073,0.05694686,0.00031375,0.00001134,0.34654508,0.13507621,0.08587418
-1.73786893,0.43690329,0.00000057,0.05911156,0.00024570,0.00000888,0.36027033,0.14017373,0.08766072
-1.73186593,0.44943226,0.00000044,0.06095551,0.00019102,0.00000691,0.37192714,0.14451799,0.08924010
-1.72586293,0.45947220,0.00000034,0.06243384,0.00014745,0.00000533,0.38126196,0.14800134,0.09050862
-1.71985993,0.46672422,0.00000026,0.06350985,0.00011300,0.00000408,0.38806770,0.15053577,0.09137925
-1.71385693,0.47096033,0.00000020,0.06415606,0.00008597,0.00000311,0.39219039,0.15205526,0.09178278
-1.70785393,0.47202872,0.00000015,0.06435489,0.00006494,0.00000235,0.39353405,0.15251743,0.09166847
-1.70185093,0.46985659,0.00000011,0.06409913,0.00004870,0.00000176,0.39206372,0.15190457,0.09100424
-1.69584792,0.46445052,0.00000008,0.06339196,0.00003626,0.00000131,0.38780635,0.15022378,0.08977636
-1.68984492,0.45589419,0.00000006,0.06224676,0.00002681,0.00000097,0.38084946,0.14750632,0.08798861
-1.68384192,0.44434373,0.00000005,0.06068643,0.00001967,0.00000071,0.37133788,0.14380620,0.08566099
-1.67783892,0.43002071,0.00000003,0.05874255,0.00001434,0.00000052,0.35946832,0.13919800,0.08282804
-1.67183592,0.41320321,0.00000002,0.05645417,0.00001037,0.00000038,0.34548247,0.13377405,0.07953680
-1.66583292,0.39421534,0.00000002,0.05386642,0.00000745,0.00000027,0.32965855,0.12764114,0.07584452
-1.65982991,0.37341563,0.00000001,0.05102895,0.00000531,0.00000019,0.31230204,0.12091683,0.07181615
-1.65382691,0.35118491,0.00000001,0.04799433,0.00000376,0.00000014,0.29373581,0.11372560,0.06752183
-1.64782391,0.32791405,0.00000001,0.04481638,0.00000265,0.00000010,0.27429011,0.10619490,0.06303433
-1.64182091,0.30399217,0.00000000,0.04154858,0.00000185,0.00000007,0.25429293,0.09845143,0.05842665
-1.63581791,0.27979570,0.00000000,0.03824263,0.00000129,0.00000005,0.23406103,0.09061760,0.05376980
-1.62981491,0.25567872,0.00000000,0.03494708,0.00000090,0.00000004,0.21389199,0.08280848,0.04913083
-1.62381191,0.23196485,0.00000000,0.03170630,0.00000063,0.00000003,0.19405754,0.07512915,0.04457121
-1.61780890,0.20894089,0.00000000,0.02855958,0.00000045,0.00000003,0.17479829,0.06767268,0.04014552
-1.61180590,0.18685233,0.00000000,0.02554055,0.00000033,0.00000003,0.15632007,0.06051872,0.03590060
-1.60580290,0.16590074,0.00000000,0.02267679,0.00000027,0.00000004,0.13879178,0.05373259,0.03187497
-1.59979990,0.14624292,0.00000000,0.01998976,0.00000026,0.00000005,0.12234466,0.04736509,0.02809864
-1.59379690,0.12799171,0.00000000,0.01749489,0.00000029,0.00000007,0.10707303,0.04145272,0.02459331
-1.58779390,0.11121824,0.00000001,0.01520190,0.00000036,0.00000010,0.09303613,0.03601840,0.02137275
-1.58179090,0.09595529,0.00000001,0.01311525,0.00000049,0.00000014,0.08026091,0.03107257,0.01844350
-1.57578789,0.08220166,0.00000001,0.01123474,0.00000069,0.00000021,0.06874561,0.02661454,0.01580569
-1.56978489,0.06992705,0.00000002,0.00955616,0.00000099,0.00000031,0.05846382,0.02263412,0.01345405
-1.56378189,0.05907739,0.00000003,0.00807203,0.00000143,0.00000044,0.04936880,0.01911321,0.01137897
-1.55777889,0.04958024,0.00000004,0.00677232,0.00000204,0.00000064,0.04139788,0.01602761,0.00956763
-1.55177589,0.04135017,0.00000006,0.00564519,0.00000291,0.00000091,0.03447676,0.01334859,0.00800505
-1.54577289,0.03429380,0.00000009,0.00467764,0.00000412,0.00000129,0.02852354,0.01104452,0.00667530
-1.53976988,0.02831458,0.00000013,0.00385616,0.00000580,0.00000181,0.02345245,0.00908231,0.00556243
-1.53376688,0.02331708,0.00000018,0.00316731,0.00000810,0.00000253,0.01917705,0.00742865,0.00465159
-1.52776388,0.01921084,0.00000024,0.00259820,0.00001124,0.00000351,0.01561306,0.00605111,0.00392990
-1.52176088,0.01591370,0.00000033,0.00213689,0.00001547,0.00000483,0.01268065,0.00491907,0.00338741
-1.51575788,0.01335471,0.00000046,0.00177282,0.00002115,0.00000660,0.01030629,0.00400445,0.00301795
-1.50975488,0.01147669,0.00000062,0.00149705,0.00002871,0.00000896,0.00842417,0.00328228,0.00282001
-1.50375188,0.01023832,0.00000084,0.00130253,0.00003869,0.00001208,0.00697721,0.00273112,0.00279751
-1.49774887,0.00961609,0.00000112,0.00118429,0.00005176,0.00001616,0.00591781,0.00233340,0.00296071
-1.49174587,0.00960587,0.00000149,0.00113962,0.00006876,0.00002146,0.00520818,0.00207559,0.00332694
-1.48574287,0.01022439,0.00000196,0.00116819,0.00009067,0.00002830,0.00482059,0.00194835,0.00392150
-1.47973987,0.01151045,0.00000257,0.00127212,0.00011872,0.00003706,0.00473733,0.00194656,0.00477842
-1.47373687,0.01352597,0.00000333,0.00145613,0.00015432,0.00004817,0.00495058,0.00206935,0.00594124
-1.46773387,0.01635680,0.00000430,0.00172749,0.00019917,0.00006216,0.00546204,0.00231999,0.00746364
-1.46173087,0.02011320,0.00000551,0.00209611,0.00025520,0.00007965,0.00628258,0.00270585,0.00941009
-1.45572786,0.02492988,0.00000701,0.00257446,0.00032467,0.00010132,0.00743160,0.00323820,0.01185610
-1.44972486,0.03096562,0.00000886,0.00317748,0.00041009,0.00012797,0.00893640,0.00393200,0.01488841
-1.44372186,0.03840204,0.00001110,0.00392247,0.00051428,0.00016048,0.01083126,0.00480562,0.01860469
