energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.77188594,6.57105045,0.03498671,1.14033621,3.11442486,3.51861125,0.04873336,2.54947890
-5.76588294,6.56944359,0.03410716,1.14038286,3.10507384,3.51994582,0.04937086,2.56129523
-5.75987994,6.57667990,0.03334545,1.14159203,3.09823972,3.52449471,0.05028197,2.57687680
-5.75387694,6.59296118,0.03271287,1.14388810,3.09409154,3.53222767,0.05147299,2.59639131
-5.74787394,6.61826785,0.03221828,1.14715936,3.09270900,3.54302656,0.05294565,2.61992365
-5.74187094,6.65234988,0.03186788,1.15126137,3.09407701,3.55668605,0.05469658,2.64746414
-5.73586793,6.69471954,0.03166502,1.15602062,3.09808142,3.57291461,0.05671685,2.67889726
-5.72986493,6.74464710,0.03161004,1.16123871,3.10450628,3.59133595,0.05899158,2.71399166
-5.72386193,6.80116030,0.03170009,1.16669660,3.11303286,3.61149113,0.06149975,2.75239237
-5.71785893,6.86304910,0.03192911,1.17215918,3.12324112,3.63284212,0.06421408,2.79361620
-5.71185593,6.92887683,0.03228776,1.17738008,3.13461414,3.65477714,0.06710122,2.83705116
-5.70585293,6.99699906,0.03276355,1.18210676,3.14654586,3.67661857,0.07012208,2.88196082
-5.69984992,7.06559125,0.03334100,1.18608606,3.15835276,3.69763373,0.07323235,2.92749416
-5.69384692,7.13268555,0.03400190,1.18907008,3.16928963,3.71704909,0.07638337,2.97270133
-5.68784392,7.19621701,0.03472574,1.19082273,3.17856943,3.73406787,0.07952309,3.01655518
-5.68184092,7.25407853,0.03549016,1.19112656,3.18538713,3.74789106,0.08259738,3.05797842
-5.67583792,7.30418325,0.03627158,1.18979009,3.18894695,3.75774135,0.08555134,3.09587556
-5.66983492,7.34453258,0.03704580,1.18665527,3.18849215,3.76288922,0.08833096,3.12916854
-5.66383192,7.37328722,0.03778880,1.18160496,3.18333637,3.76268039,0.09088464,3.15683468
-5.65782891,7.38883827,0.03847739,1.17456995,3.17289508,3.75656323,0.09316488,3.17794535
-5.65182591,7.38987497,0.03909003,1.16553533,3.15671574,3.74411482,0.09512984,3.19170335
-5.64582291,7.37544568,0.03960750,1.15454568,3.13450501,3.72506429,0.09674480,3.19747734
-5.63981991,7.34500882,0.04001357,1.14170871,3.10615147,3.69931206,0.09798343,3.19483140
-5.63381691,7.29847054,0.04029550,1.12719706,3.07174247,3.66694358,0.09882878,3.18354815
-5.62781391,7.23620695,0.04044453,1.11124783,3.03157381,3.62823678,0.09927397,3.16364403
-5.62181091,7.15906894,0.04045612,1.09415969,2.98615147,3.58366229,0.09932259,3.13537588
-5.61580790,7.06836883,0.04033011,1.07628760,2.93618474,3.53387629,0.09898859,3.09923832
-5.60980490,6.96584892,0.04007066,1.05803488,2.88257088,3.47970582,0.09829597,3.05595180
-5.60380190,6.85363289,0.03968609,1.03984311,2.82637146,3.42212721,0.09727796,3.00644189
-5.59779890,6.73416194,0.03918851,1.02217991,2.76878137,3.36223822,0.09597599,2.95181064
-5.59179590,6.61011839,0.03859334,1.00552517,2.71109162,3.30122523,0.09443825,2.89330142
-5.58579290,6.48433985,0.03791875,0.99035607,2.65464747,3.24032659,0.09271819,2.83225866
-5.57978989,6.35972769,0.03718494,0.97713162,2.60080361,3.18079390,0.09087270,2.77008443
-5.57378689,6.23915356,0.03641343,0.96627711,2.55087832,3.12385250,0.08896036,2.70819374
-5.56778389,6.12536775,0.03562627,0.95816930,2.50610851,3.07066302,0.08703961,2.64797033
-5.56178089,6.02091291,0.03484533,0.95312266,2.46760741,3.02228511,0.08516700,2.59072485
-5.55577789,5.92804621,0.03409156,0.95137737,2.43632674,2.97964481,0.08339564,2.53765682
-5.54977489,5.84867264,0.03338433,0.95308948,2.41302461,2.94350655,0.08177376,2.48982180
-5.54377189,5.78429127,0.03274088,0.95832347,2.39824039,2.91445049,0.08034358,2.44810460
-5.53776888,5.73595596,0.03217585,0.96704758,2.39227736,2.89285581,0.07914043,2.41319928
-5.53176588,5.70425122,0.03170091,0.97913211,2.39519355,2.87889031,0.07819214,2.38559610
-5.52576288,5.68928321,0.03132456,0.99435057,2.40680104,2.87250622,0.07751872,2.36557571
-5.51975988,5.69068581,0.03105197,1.01238387,2.42667338,2.87344242,0.07713230,2.35320997
-5.51375688,5.70764064,0.03088505,1.03282723,2.45416077,2.88123256,0.07703738,2.34836929
-5.50775388,5.73891016,0.03082250,1.05519980,2.48841240,2.89521895,0.07723117,2.35073565
-5.50175088,5.78288232,0.03086005,1.07895663,2.52840487,2.91457159,0.07770427,2.35982072
-5.49574787,5.83762523,0.03099074,1.10350273,2.57297586,2.93831201,0.07844137,2.37498807
-5.48974487,5.90095003,0.03120532,1.12820876,2.62086173,2.96534107,0.07942208,2.39547889
-5.48374187,5.97048017,0.03149261,1.15242802,2.67073794,2.99447033,0.08062187,2.42044005
-5.47773887,6.04372503,0.03183998,1.17551427,2.72126088,3.02445589,0.08201299,2.44895387
-5.47173587,6.11815581,0.03223384,1.19683973,2.77110988,3.05403409,0.08356537,2.48006849
-5.46573287,6.19128151,0.03266009,1.21581289,2.81902795,3.08195793,0.08524751,2.51282812
-5.45972986,6.26072276,0.03310457,1.23189549,2.86386006,3.10703325,0.08702734,2.54630216
-5.45372686,6.32428117,0.03355357,1.24461804,2.90458758,3.12815344,0.08887292,2.57961240
-5.44772386,6.38000197,0.03399415,1.25359348,2.94035777,3.14433162,0.09075310,2.61195748
-5.44172086,6.42622778,0.03441456,1.25852827,2.97050726,3.15472894,0.09263810,2.64263377
-5.43571786,6.46164159,0.03480448,1.25923071,2.99457862,3.15867812,0.09449993,2.67105204
-5.42971486,6.48529723,0.03515529,1.25561587,3.01232940,3.15570108,0.09631272,2.69674932
-5.42371186,6.49663618,0.03546019,1.24770710,3.02373327,3.14551994,0.09805296,2.71939557
-5.41770885,6.49549003,0.03571432,1.23563389,3.02897309,3.12806086,0.09969961,2.73879495
-5.41170585,6.48206844,0.03591469,1.21962621,3.02842630,3.10345059,0.10123415,2.75488171
-5.40570285,6.45693320,0.03606019,1.20000551,3.02264308,3.07200570,0.10264053,2.76771084
-5.39969985,6.42095966,0.03615135,1.17717268,3.01231829,3.03421514,0.10390506,2.77744426
-5.39369685,6.37528739,0.03619020,1.15159369,2.99825841,2.99071692,0.10501622,2.78433296
-5.38769385,6.32126250,0.03618001,1.12378322,2.98134495,2.94227006,0.10596452,2.78869628
-5.38169085,6.26037455,0.03612495,1.09428735,2.96249605,2.88972313,0.10674226,2.79089935
-5.37568784,6.19419114,0.03602980,1.06366586,2.94262796,2.83398115,0.10734338,2.79132984
-5.36968484,6.12429353,0.03589963,1.03247502,2.92261835,2.77597222,0.10776325,2.79037534
-5.36368184,6.05221631,0.03573948,1.00125161,2.90327292,2.71661572,0.10799857,2.78840249
-5.35767884,5.97939404,0.03555409,0.97049889,2.88529702,2.65679342,0.10804730,2.78573890
-5.35167584,5.90711724,0.03534760,0.94067498,2.86927334,2.59732477,0.10790863,2.78265876
-5.34567284,5.83649935,0.03512342,0.91218420,2.85564663,2.53894744,0.10758303,2.77937262
-5.33966983,5.76845582,0.03488405,0.88537152,2.84471576,2.48230350,0.10707235,2.77602186
-5.33366683,5.70369541,0.03463101,0.86052016,2.83663341,2.42793174,0.10637992,2.77267768
-5.32766383,5.64272334,0.03436483,0.83785229,2.83141263,2.37626578,0.10551077,2.76934436
-5.32166083,5.58585487,0.03408511,0.81753254,2.82893983,2.32763755,0.10447176,2.76596638
-5.31565783,5.53323776,0.03379062,0.79967375,2.82899287,2.28228538,0.10327177,2.76243851
-5.30965483,5.48488097,0.03347944,0.78434453,2.83126302,2.24036562,0.10192180,2.75861795
-5.30365183,5.44068748,0.03314915,0.77157798,2.83537916,2.20196662,0.10043506,2.75433770
-5.29764882,5.40048830,0.03279703,0.76138080,2.84093274,2.16712386,0.09882698,2.74941991
-5.29164582,5.36407523,0.03242029,0.75374220,2.84750201,2.13583502,0.09711513,2.74368851
-5.28564282,5.33123027,0.03201625,0.74864198,2.85467399,2.10807385,0.09531899,2.73698018
-5.27963982,5.30174955,0.03158254,0.74605722,2.86206321,2.08380194,0.09345974,2.72915308
-5.27363682,5.27546070,0.03111726,0.74596711,2.86932620,2.06297764,0.09155987,2.72009290
-5.26763382,5.25223265,0.03061910,0.74835570,2.87617129,2.04556177,0.08964268,2.70971612
-5.26163082,5.23197789,0.03008741,0.75321242,2.88236339,2.03151980,0.08773184,2.69797043
-5.25562781,5.21464731,0.02952230,0.76053027,2.88772396,2.02082076,0.08585075,2.68483257
-5.24962481,5.20021870,0.02892455,0.77030203,2.89212657,2.01343298,0.08402200,2.67030410
-5.24362181,5.18868006,0.02829569,0.78251456,2.89548870,2.00931742,0.08226676,2.65440546
-5.23761881,5.18000933,0.02763782,0.79714182,2.89776068,2.00841907,0.08060422,2.63716920
-5.23161581,5.17415236,0.02695363,0.81413692,2.89891278,2.01065735,0.07905112,2.61863271
-5.22561281,5.17100083,0.02624623,0.83342390,2.89892159,2.01591622,0.07762127,2.59883145
-5.21960980,5.17037212,0.02551906,0.85488978,2.89775662,2.02403492,0.07632525,2.57779294
-5.21360680,5.17199245,0.02477581,0.87837740,2.89536834,2.03480007,0.07517019,2.55553217
-5.20760380,5.17548502,0.02402031,0.90367977,2.89167843,2.04793979,0.07415965,2.53204882
-5.20160080,5.18036386,0.02325643,0.93053620,2.88657291,2.06312040,0.07329361,2.50732636
-5.19559780,5.18603439,0.02248804,0.95863076,2.87989891,2.07994613,0.07256862,2.48133325
-5.18959480,5.19180081,0.02171901,0.98759325,2.87146504,2.09796199,0.07197805,2.45402623
-5.18359180,5.19688036,0.02095310,1.01700287,2.86104584,2.11665980,0.07151236,2.42535542
-5.17758879,5.20042393,0.02019407,1.04639462,2.84838977,2.13548744,0.07115963,2.39527095
-5.17158579,5.20154219,0.01944563,1.07526817,2.83323059,2.15386078,0.07090593,2.36373089
-5.16558279,5.19933628,0.01871153,1.10309911,2.81530161,2.17117797,0.07073596,2.33070988
-5.15957979,5.19293150,0.01799558,1.12935205,2.79435177,2.18683553,0.07063353,2.29620802
-5.15357679,5.18151262,0.01730169,1.15349509,2.77016314,2.20024547,0.07058222,2.26025953
-5.14757379,5.16435905,0.01663397,1.17501516,2.74256844,2.21085286,0.07056584,2.22294065
-5.14157079,5.14087830,0.01599671,1.19343351,2.71146798,2.21815296,0.07056906,2.18437625
-5.13556778,5.11063606,0.01539442,1.20832068,2.67684479,2.22170724,0.07057780,2.14474484
-5.12956478,5.07338138,0.01483185,1.21931045,2.63877719,2.22115756,0.07057969,2.10428143
-5.12356178,5.02906572,0.01431394,1.22611198,2.59744793,2.21623803,0.07056439,2.06327810
-5.11755878,4.97785482,0.01384579,1.22851972,2.55314926,2.20678379,0.07052382,2.02208206
-5.11155578,4.92013263,0.01343255,1.22642068,2.50628354,2.19273664,0.07045228,1.98109108
-5.10555278,4.85649711,0.01307936,1.21979864,2.45735897,2.17414713,0.07034653,1.94074640
-5.09954977,4.78774772,0.01279115,1.20873528,2.40698062,2.15117308,0.07020570,1.90152327
-5.09354677,4.71486514,0.01257254,1.19340807,2.35583680,2.12407477,0.07003115,1.86391938
-5.08754377,4.63898393,0.01242763,1.17408509,2.30468133,2.09320684,0.06982621,1.82844159
-5.08154077,4.56135913,0.01235983,1.15111704,2.25431226,2.05900753,0.06959586,1.79559143
-5.07553777,4.48332832,0.01237167,1.12492677,2.20554790,2.02198559,0.06934640,1.76584985
-5.06953477,4.40627038,0.01246460,1.09599677,2.15920115,1.98270555,0.06908495,1.73966194
-5.06353177,4.33156287,0.01263885,1.06485526,2.11605314,1.94177185,0.06881910,1.71742206
-5.05752876,4.26053962,0.01289326,1.03206128,2.07682727,1.89981262,0.06855642,1.69946012
-5.05152576,4.19445010,0.01322518,0.99818956,2.04216482,1.85746354,0.06830403,1.68602944
-5.04552276,4.13442224,0.01363037,0.96381550,2.01260300,1.81535247,0.06806828,1.67729680
-5.03951976,4.08143005,0.01410302,0.92950110,1.98855662,1.77408524,0.06785433,1.67333510
-5.03351676,4.03626706,0.01463574,0.89578191,1.97030378,1.73423303,0.06766601,1.67411883
-5.02751376,3.99952657,0.01521966,0.86315574,1.95797654,1.69632158,0.06750554,1.67952275
-5.02151076,3.97158925,0.01584456,0.83207316,1.95155667,1.66082238,0.06737349,1.68932376
-5.01550775,3.95261819,0.01649906,0.80293002,1.95087674,1.62814603,0.06726876,1.70320600
-5.00950475,3.94256159,0.01717090,0.77606221,1.95562650,1.59863754,0.06718866,1.72076898
-5.00350175,3.94116254,0.01784719,0.75174236,1.96536423,1.57257371,0.06712906,1.74153862
-4.99749875,3.94797539,0.01851480,0.73017865,1.97953248,1.55016221,0.06708460,1.76498071
-4.99149575,3.96238791,0.01916066,0.71151539,1.99747777,1.53154236,0.06704897,1.79051643
-4.98549275,3.98364808,0.01977219,0.69583521,2.01847320,1.51678723,0.06701517,1.81753938
-4.97948974,4.01089467,0.02033766,0.68316258,2.04174320,1.50590698,0.06697591,1.84543359
-4.97348674,4.04319001,0.02084655,0.67346837,2.06648951,1.49885310,0.06692384,1.87359183
-4.96748374,4.07955411,0.02128991,0.66667514,2.09191721,1.49552346,0.06685191,1.90143371
-4.96148074,4.11899853,0.02166067,0.66266303,2.11726003,1.49576792,0.06675361,1.92842275
-4.95547774,4.16055905,0.02195387,0.66127575,2.14180395,1.49939431,0.06662326,1.95408208
-4.94947474,4.20332593,0.02216685,0.66232673,2.16490826,1.50617482,0.06645612,1.97800795
-4.94347174,4.24647085,0.02229941,0.66560504,2.18602336,1.51585245,0.06624861,1.99988085
-4.93746873,4.28926962,0.02235379,0.67088106,2.20470487,1.52814756,0.06599832,2.01947355
-4.93146573,4.33112007,0.02233466,0.67791175,2.22062340,1.54276435,0.06570410,2.03665602
-4.92546273,4.37155460,0.02224899,0.68644544,2.23357005,1.55939720,0.06536600,2.05139686
-4.91945973,4.41024707,0.02210585,0.69622620,2.24345726,1.57773672,0.06498525,2.06376131
-4.91345673,4.44701401,0.02191613,0.70699763,2.25031533,1.59747537,0.06456412,2.07390576
-4.90745373,4.48181005,0.02169221,0.71850621,2.25428468,1.61831262,0.06410589,2.08206906
-4.90145073,4.51471799,0.02144755,0.73050420,2.25560444,1.63995934,0.06361461,2.08856083
-4.89544772,4.54593384,0.02119626,0.74275204,2.25459756,1.66214149,0.06309507,2.09374722
-4.88944472,4.57574735,0.02095266,0.75502044,2.25165340,1.68460283,0.06255257,2.09803458
-4.88344172,4.60451882,0.02073081,0.76709202,2.24720818,1.70710667,0.06199280,2.10185162
-4.87743872,4.63265299,0.02054400,0.77876277,2.24172423,1.72943650,0.06142171,2.10563062
-4.87143572,4.66057080,0.02040439,0.78984305,2.23566865,1.75139562,0.06084533,2.10978843
-4.86543272,4.68868030,0.02032252,0.80015847,2.22949229,1.77280568,0.06026966,2.11470787
-4.85942971,4.71734748,0.02030700,0.80955052,2.22360973,1.79350428,0.05970048,2.12072019
-4.85342671,4.74686831,0.02036420,0.81787699,2.21838088,1.81334183,0.05914324,2.12808930
-4.84742371,4.77744306,0.02049803,0.82501228,2.21409508,1.83217780,0.05860287,2.13699817
-4.84142071,4.80915391,0.02070978,0.83084754,2.21095801,1.84987674,0.05808363,2.14753815
-4.83541771,4.84194696,0.02099805,0.83529075,2.20908207,1.86630430,0.05758897,2.15970148
-4.82941471,4.87561950,0.02135880,0.83826680,2.20848041,1.88132358,0.05712136,2.17337737
-4.82341171,4.90981333,0.02178542,0.83971745,2.20906501,1.89479221,0.05668214,2.18835188
-4.81740870,4.94401466,0.02226895,0.83960139,2.21064872,1.90656043,0.05627139,2.20431164
-4.81140570,4.97756103,0.02279833,0.83789426,2.21295132,1.91647037,0.05588784,2.22085144
-4.80540270,5.00965514,0.02336074,0.83458877,2.21560932,1.92435690,0.05552876,2.23748538
-4.79939970,5.03938560,0.02394197,0.82969482,2.21818923,1.93004996,0.05519000,2.25366145
-4.79339670,5.06575390,0.02452690,0.82323968,2.22020369,1.93337852,0.05486597,2.26877883
-4.78739370,5.08770674,0.02509994,0.81526810,2.22113003,1.93417600,0.05454977,2.28220756
-4.78139070,5.10417269,0.02564552,0.80584249,2.22043040,1.93228692,0.05423330,2.29330972
-4.77538769,5.11410163,0.02614854,0.79504285,2.21757288,1.92757454,0.05390752,2.30146144
-4.76938469,5.11650543,0.02659490,0.78296666,2.21205249,1.91992892,0.05356273,2.30607487
-4.76338169,5.11049806,0.02697187,0.76972847,2.20341161,1.90927506,0.05318890,2.30661932
-4.75737869,5.09533326,0.02726849,0.75545913,2.19125867,1.89558047,0.05277606,2.30264053
-4.75137569,5.07043811,0.02747588,0.74030471,2.17528455,1.87886172,0.05231470,2.29377763
-4.74537269,5.03544067,0.02758748,0.72442496,2.15527598,1.85918938,0.05179621,2.27977673
-4.73936968,4.99019047,0.02759922,0.70799124,2.13112540,1.83669104,0.05121328,2.26050087
-4.73336668,4.93477056,0.02750955,0.69118403,2.10283677,1.81155186,0.05056030,2.23593564
-4.72736368,4.86950062,0.02731948,0.67418993,2.07052735,1.78401266,0.04983370,2.20619058
-4.72136068,4.79493077,0.02703243,0.65719827,2.03442516,1.75436531,0.04903222,2.17149601
-4.71535768,4.71182636,0.02665408,0.64039740,1.99486236,1.72294574,0.04815709,2.13219568
-4.70935468,4.62114448,0.02619207,0.62397072,1.95226490,1.69012452,0.04721218,2.08873551
-4.70335168,4.52400328,0.02565574,0.60809267,1.90713897,1.65629579,0.04620396,2.04164910
-4.69734867,4.42164580,0.02505575,0.59292490,1.86005469,1.62186481,0.04514144,1.99154052
-4.69134567,4.31539995,0.02440372,0.57861255,1.81162807,1.58723496,0.04403598,1.93906538
-4.68534267,4.20663682,0.02371182,0.56528116,1.76250185,1.55279477,0.04290102,1.88491105
-4.67933967,4.09672934,0.02299243,0.55303403,1.71332614,1.51890584,0.04175173,1.82977679
-4.67333667,3.98701331,0.02225778,0.54195050,1.66473973,1.48589220,0.04060464,1.77435486
-4.66733367,3.87875268,0.02151963,0.53208492,1.61735277,1.45403188,0.03947719,1.71931326
-4.66133067,3.77311059,0.02078901,0.52346665,1.57173159,1.42355097,0.03838729,1.66528089
-4.65532766,3.67112729,0.02007608,0.51610097,1.52838606,1.39462070,0.03735287,1.61283553
-4.64932466,3.57370572,0.01938992,0.50997079,1.48776006,1.36735757,0.03639148,1.56249501
-4.64332166,3.48160482,0.01873850,0.50503924,1.45022504,1.34182651,0.03551989,1.51471178
-4.63731866,3.39544041,0.01812867,0.50125281,1.41607688,1.31804678,0.03475374,1.46987064
-4.63131566,3.31569279,0.01756620,0.49854495,1.38553577,1.29600027,0.03410729,1.42828956
-4.62531266,3.24271997,0.01705586,0.49683993,1.35874890,1.27564151,0.03359320,1.39022302
-4.61930965,3.17677500,0.01660157,0.49605661,1.33579540,1.25690877,0.03322236,1.35586749
-4.61330665,3.11802587,0.01620649,0.49611204,1.31669313,1.23973545,0.03300381,1.32536826
-4.60730365,3.06657606,0.01587322,0.49692455,1.30140667,1.22406093,0.03294466,1.29882704
-4.60130065,3.02248422,0.01560388,0.49841627,1.28985584,1.20984018,0.03305009,1.27630973
-4.59529765,2.98578129,0.01540029,0.50051477,1.28192432,1.19705149,0.03332338,1.25785356
-4.58929465,2.95648395,0.01526404,0.50315404,1.27746772,1.18570164,0.03376588,1.24347328
-4.58329165,2.93460321,0.01519651,0.50627442,1.27632075,1.17582829,0.03437712,1.23316583
-4.57728864,2.92014788,0.01519892,0.50982189,1.27830313,1.16749931,0.03515478,1.22691329
-4.57128564,2.91312260,0.01527232,0.51374658,1.28322402,1.16080915,0.03609472,1.22468400
-4.56528264,2.91352081,0.01541747,0.51800077,1.29088497,1.15587238,0.03719101,1.22643175
-4.55927964,2.92131333,0.01563476,0.52253665,1.30108136,1.15281496,0.03843591,1.23209335
-4.55327664,2.93643359,0.01592408,0.52730386,1.31360249,1.15176364,0.03981988,1.24158480
-4.54727364,2.95876072,0.01628466,0.53224731,1.32823062,1.15283438,0.04133157,1.25479640
-4.54127064,2.98810194,0.01671489,0.53730526,1.34473911,1.15612042,0.04295779,1.27158726
-4.53526763,3.02417582,0.01721217,0.54240805,1.36289018,1.16168087,0.04468361,1.29177979
-4.52926463,3.06659759,0.01777274,0.54747752,1.38243246,1.16953060,0.04649232,1.31515454
-4.52326163,3.11486817,0.01839158,0.55242728,1.40309875,1.17963210,0.04836561,1.34144587
-4.51725863,3.16836764,0.01906229,0.55716380,1.42460429,1.19188995,0.05028367,1.37033900
-4.51125563,3.22635412,0.01977705,0.56158844,1.44664580,1.20614821,0.05222539,1.40146862
-4.50525263,3.28796858,0.02052665,0.56560011,1.46890146,1.22219111,0.05416864,1.43441947
-4.49924962,3.35224559,0.02130051,0.56909869,1.49103199,1.23974700,0.05609057,1.46872894
-4.49324662,3.41812982,0.02208687,0.57198874,1.51268296,1.25849539,0.05796802,1.50389191
-4.48724362,3.48449780,0.02287292,0.57418351,1.53348828,1.27807684,0.05977788,1.53936761
-4.48124062,3.55018413,0.02364510,0.57560886,1.55307488,1.29810511,0.06149763,1.57458859
-4.47523762,3.61401095,0.02438933,0.57620694,1.57106849,1.31818099,0.06310579,1.60897139
-4.46923462,3.67481965,0.02509146,0.57593934,1.58710034,1.33790707,0.06458240,1.64192874
-4.46323162,3.73150327,0.02573753,0.57478951,1.60081464,1.35690273,0.06590956,1.67288285
-4.45722861,3.78303843,0.02631424,0.57276435,1.61187661,1.37481855,0.06707189,1.70127943
-4.45122561,3.82851542,0.02680933,0.56989485,1.61998081,1.39134944,0.06805693,1.72660191
-4.44522261,3.86716512,0.02721192,0.56623559,1.62485946,1.40624583,0.06885555,1.74838540
-4.43921961,3.89838195,0.02751292,0.56186336,1.62629049,1.41932254,0.06946222,1.76622997
-4.43321661,3.92174171,0.02770525,0.55687466,1.62410500,1.43046480,0.06987522,1.77981261
-4.42721361,3.93701398,0.02778415,0.55138250,1.61819383,1.43963127,0.07009677,1.78889762
-4.42121061,3.94416853,0.02774731,0.54551240,1.60851302,1.44685422,0.07013305,1.79334485
-4.41520760,3.94337576,0.02759492,0.53939796,1.59508773,1.45223664,0.06999409,1.79311564
-4.40920460,3.93500134,0.02732973,0.53317611,1.57801463,1.45594698,0.06969359,1.78827606
-4.40320160,3.91959536,0.02695687,0.52698237,1.55746246,1.45821155,0.06924865,1.77899738
-4.39719860,3.89787678,0.02648374,0.52094631,1.53367075,1.45930535,0.06867938,1.76555379
-4.39119560,3.87071374,0.02591970,0.51518737,1.50694660,1.45954176,0.06800848,1.74831727
-4.38519260,3.83910081,0.02527577,0.50981139,1.47765969,1.45926166,0.06726075,1.72774991
-4.37918959,3.80413397,0.02456426,0.50490785,1.44623559,1.45882255,0.06646255,1.70439388
-4.37318659,3.76698434,0.02379835,0.50054801,1.41314761,1.45858820,0.06564125,1.67885940
-4.36718359,3.72887144,0.02299169,0.49678405,1.37890746,1.45891907,0.06482466,1.65181103
-4.36118059,3.69103686,0.02215798,0.49364913,1.34405490,1.46016396,0.06404050,1.62395278
-4.35517759,3.65471878,0.02131058,0.49115836,1.30914695,1.46265292,0.06331584,1.59601246
-4.34917459,3.62112792,0.02046216,0.48931065,1.27474664,1.46669148,0.06267658,1.56872561
-4.34317159,3.59142509,0.01962442,0.48809110,1.24141193,1.47255606,0.06214704,1.54281945
-4.33716858,3.56670045,0.01880782,0.48747393,1.20968481,1.48049040,0.06174944,1.51899727
-4.33116558,3.54795440,0.01802145,0.48742570,1.18008090,1.49070269,0.06150354,1.49792336
-4.32516258,3.53607996,0.01727290,0.48790842,1.15307976,1.50336314,0.06142627,1.48020888
-4.31915958,3.53184640,0.01656824,0.48888258,1.12911590,1.51860159,0.06153138,1.46639884
-4.31315658,3.53588401,0.01591203,0.49030973,1.10857072,1.53650497,0.06182911,1.45696021
-4.30715358,3.54866977,0.01530745,0.49215440,1.09176531,1.55711447,0.06232596,1.45227143
