energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.21960980,0.61490351,0.36386220,0.00502117,0.34966959,0.32284171,0.07158022,0.00000000
-5.21360680,0.61538521,0.36000031,0.00531774,0.35380210,0.32233762,0.07199104,0.00000000
-5.20760380,0.61990694,0.35816743,0.00567000,0.36056830,0.32387044,0.07298844,0.00000000
-5.20160080,0.62907994,0.35873410,0.00608158,0.37031583,0.32775990,0.07465880,0.00000000
-5.19559780,0.64341056,0.36201378,0.00655477,0.38332888,0.33427115,0.07707881,0.00000000
-5.18959480,0.66327736,0.36825000,0.00709029,0.39981386,0.34360281,0.08031255,0.00000000
-5.18359180,0.68891159,0.37760539,0.00768708,0.41988709,0.35587700,0.08440898,0.00000000
-5.17758879,0.72038188,0.39015329,0.00834218,0.44356485,0.37113150,0.08939968,0.00000000
-5.17158579,0.75758365,0.40587180,0.00905065,0.47075633,0.38931435,0.09529706,0.00000000
-5.16558279,0.80023375,0.42464090,0.00980552,0.50125969,0.41028133,0.10209292,0.00000000
-5.15957979,0.84787068,0.44624249,0.01059789,0.53476171,0.43379615,0.10975760,0.00000000
-5.15357679,0.89986048,0.47036358,0.01141701,0.57084097,0.45953378,0.11823955,0.00000000
-5.14757379,0.95540847,0.49660248,0.01225049,0.60897485,0.48708663,0.12746545,0.00000000
-5.14157079,1.01357640,0.52447804,0.01308459,0.64855018,0.51597361,0.13734098,0.00000000
-5.13556778,1.07330487,0.55344156,0.01390452,0.68887728,0.54565190,0.14775199,0.00000000
-5.12956478,1.13344021,0.58289106,0.01469487,0.72920723,0.57553096,0.15856636,0.00000000
-5.12356178,1.19276529,0.61218762,0.01544003,0.76875163,0.60498849,0.16963630,0.00000000
-5.11755878,1.25003297,0.64067318,0.01612462,0.80670457,0.63338782,0.18080120,0.00000000
-5.11155578,1.30400150,0.66768919,0.01673403,0.84226569,0.66009606,0.19189091,0.00000000
-5.10555278,1.35347023,0.69259566,0.01725482,0.87466392,0.68450261,0.20272943,0.00000000
-5.09954977,1.39731475,0.71478974,0.01767516,0.90318073,0.70603702,0.21313890,0.00000000
-5.09354677,1.43451992,0.73372327,0.01798527,0.92717225,0.72418594,0.22294381,0.00000000
-5.08754377,1.46420974,0.74891871,0.01817767,0.94608925,0.73850824,0.23197537,0.00000000
-5.08154077,1.48567291,0.75998281,0.01824745,0.95949440,0.74864788,0.24007583,0.00000000
-5.07553777,1.49838313,0.76661747,0.01819243,0.96707593,0.75434403,0.24710280,0.00000000
-5.06953477,1.50201350,0.76862760,0.01801321,0.96865743,0.75543813,0.25293324,0.00000000
-5.06353177,1.49644455,0.76592550,0.01771312,0.96420332,0.75187754,0.25746718,0.00000000
-5.05752876,1.48176561,0.75853183,0.01729809,0.95381984,0.74371593,0.26063097,0.00000000
-5.05152576,1.45826987,0.74657311,0.01677642,0.93775170,0.73111019,0.26237996,0.00000000
-5.04552276,1.42644318,0.73027591,0.01615849,0.91637457,0.71431438,0.26270055,0.00000000
-5.03951976,1.38694748,0.70995821,0.01545637,0.89018376,0.69367075,0.26161149,0.00000000
-5.03351676,1.34059952,0.68601810,0.01468346,0.85977984,0.66959853,0.25916440,0.00000000
-5.02751376,1.28834588,0.65892058,0.01385402,0.82585158,0.64258087,0.25544349,0.00000000
-5.02151076,1.23123536,0.62918280,0.01298279,0.78915713,0.61315044,0.25056439,0.00000000
-5.01550775,1.17038985,0.59735859,0.01208449,0.75050411,0.58187453,0.24467224,0.00000000
-5.00950475,1.10697479,0.56402266,0.01117350,0.71072929,0.54933987,0.23793885,0.00000000
-5.00350175,1.04217018,0.52975514,0.01026348,0.67067863,0.51613801,0.23055925,0.00000000
-4.99749875,0.97714312,0.49512700,0.00936708,0.63118819,0.48285156,0.22274748,0.00000000
-4.99149575,0.91302252,0.46068668,0.00849572,0.59306636,0.45004172,0.21473180,0.00000000
-4.98549275,0.85087671,0.42694838,0.00765942,0.55707790,0.41823742,0.20674947,0.00000000
-4.97948974,0.79169430,0.39438223,0.00686672,0.52392988,0.38792624,0.19904110,0.00000000
-4.97348674,0.73636839,0.36340643,0.00612461,0.49425985,0.35954718,0.19184484,0.00000000
-4.96748374,0.68568446,0.33438150,0.00543864,0.46862602,0.33348546,0.18539038,0.00000000
-4.96148074,0.64031170,0.30760660,0.00481290,0.44749967,0.31006903,0.17989309,0.00000000
-4.95547774,0.60079758,0.28331781,0.00425024,0.43125957,0.28956692,0.17554826,0.00000000
-4.94947474,0.56756554,0.26168817,0.00375236,0.42018828,0.27218912,0.17252573,0.00000000
-4.94347174,0.54091542,0.24282938,0.00332004,0.41447020,0.25808782,0.17096499,0.00000000
-4.93746873,0.52102628,0.22679491,0.00295328,0.41419133,0.24735981,0.17097084,0.00000000
-4.93146573,0.50796131,0.21358421,0.00265152,0.41934052,0.24004981,0.17260993,0.00000000
-4.92546273,0.50167445,0.20314787,0.00241385,0.42981223,0.23615455,0.17590805,0.00000000
-4.91945973,0.50201854,0.19539351,0.00223911,0.44541063,0.23562735,0.18084853,0.00000000
-4.91345673,0.50875462,0.19019205,0.00212608,0.46585515,0.23838300,0.18737168,0.00000000
-4.90745373,0.52156213,0.18738434,0.00207360,0.49078730,0.24430288,0.19537542,0.00000000
-4.90145073,0.54004986,0.18678781,0.00208064,0.51977888,0.25324005,0.20471714,0.00000000
-4.89544772,0.56376741,0.18820305,0.00214632,0.55234136,0.26502424,0.21521673,0.00000000
-4.88944472,0.59221688,0.19142014,0.00227000,0.58793640,0.27946661,0.22666091,0.00000000
-4.88344172,0.62486466,0.19622461,0.00245121,0.62598744,0.29636417,0.23880853,0.00000000
-4.87743872,0.66115309,0.20240293,0.00268959,0.66589199,0.31550382,0.25139700,0.00000000
-4.87143572,0.70051173,0.20974740,0.00298487,0.70703444,0.33666582,0.26414945,0.00000000
-4.86543272,0.74236810,0.21806036,0.00333670,0.74879913,0.35962685,0.27678253,0.00000000
-4.85942971,0.78615765,0.22715775,0.00374460,0.79058324,0.38416240,0.28901463,0.00000000
-4.85342671,0.83133283,0.23687189,0.00420776,0.83180911,0.41004876,0.30057408,0.00000000
-4.84742371,0.87737106,0.24705355,0.00472499,0.87193574,0.43706435,0.31120729,0.00000000
-4.84142071,0.92378169,0.25757338,0.00529451,0.91046909,0.46499087,0.32068629,0.00000000
-4.83541771,0.97011175,0.26832265,0.00591389,0.94697081,0.49361398,0.32881560,0.00000000
-4.82941471,1.01595075,0.27921354,0.00657995,0.98106534,0.52272395,0.33543804,0.00000000
-4.82341171,1.06093449,0.29017893,0.00728871,1.01244515,0.55211641,0.34043934,0.00000000
-4.81740870,1.10474824,0.30117204,0.00803534,1.04087413,0.58159324,0.34375141,0.00000000
-4.81140570,1.14712929,0.31216579,0.00881425,1.06618928,0.61096396,0.34535411,0.00000000
-4.80540270,1.18786938,0.32315220,0.00961911,1.08830069,0.64004775,0.34527555,0.00000000
-4.79939970,1.22681695,0.33414193,0.01044301,1.10719017,0.66867605,0.34359092,0.00000000
-4.79339670,1.26387949,0.34516388,0.01127864,1.12290869,0.69669602,0.34041996,0.00000000
-4.78739370,1.29902613,0.35626503,0.01211851,1.13557306,0.72397467,0.33592320,0.00000000
-4.78139070,1.33229021,0.36751042,0.01295523,1.14536178,0.75040357,0.33029716,0.00000000
-4.77538769,1.36377188,0.37898320,0.01378178,1.15251071,0.77590398,0.32376869,0.00000000
-4.76938469,1.39364022,0.39078465,0.01459181,1.15730822,0.80043186,0.31658874,0.00000000
-4.76338169,1.42213464,0.40303389,0.01537997,1.16009034,0.82398270,0.30902572,0.00000000
-4.75737869,1.44956482,0.41586716,0.01614215,1.16123553,0.84659537,0.30135866,0.00000000
-4.75137569,1.47630874,0.42943638,0.01687574,1.16115920,0.86835467,0.29387040,0.00000000
-4.74537269,1.50280815,0.44390675,0.01757978,1.16030770,0.88939206,0.28684095,0.00000000
-4.73936968,1.52956086,0.45945315,0.01825508,1.15915172,0.90988415,0.28054112,0.00000000
-4.73336668,1.55710958,0.47625532,0.01890424,1.15817880,0.93004854,0.27522662,0.00000000
-4.72736368,1.58602688,0.49449152,0.01953153,1.15788490,0.95013693,0.27113256,0.00000000
-4.72136068,1.61689640,0.51433092,0.02014273,1.15876492,0.97042529,0.26846860,0.00000000
-4.71535768,1.65029061,0.53592473,0.02074486,1.16130219,0.99120151,0.26741461,0.00000000
-4.70935468,1.68674556,0.55939634,0.02134578,1.16595715,1.01275057,0.26811708,0.00000000
-4.70335168,1.72673370,0.58483089,0.02195376,1.17315542,1.03533817,0.27068620,0.00000000
-4.69734867,1.77063589,0.61226477,0.02257698,1.18327575,1.05919325,0.27519366,0.00000000
-4.69134567,1.81871392,0.64167558,0.02322301,1.19663829,1.08449050,0.28167135,0.00000000
-4.68534267,1.87108533,0.67297321,0.02389827,1.21349388,1.11133384,0.29011095,0.00000000
-4.67933967,1.92770188,0.70599271,0.02460753,1.23401494,1.13974181,0.30046442,0.00000000
-4.67333667,1.98833348,0.74048950,0.02535348,1.25828854,1.16963604,0.31264554,0.00000000
-4.66733367,2.05255878,0.77613762,0.02613637,1.28631233,1.20083353,0.32653243,0.00000000
-4.66133067,2.11976375,0.81253122,0.02695378,1.31799357,1.23304362,0.34197113,0.00000000
-4.65532766,2.18914871,0.84918980,0.02780051,1.35315167,1.26587005,0.35878009,0.00000000
-4.64932466,2.25974438,0.88556719,0.02866859,1.39152419,1.29881845,0.37675554,0.00000000
-4.64332166,2.33043646,0.92106403,0.02954748,1.43277609,1.33130899,0.39567747,0.00000000
-4.63731866,2.39999817,0.95504364,0.03042437,1.47651182,1.36269403,0.41531618,0.00000000
-4.63131566,2.46712931,0.98685055,0.03128462,1.52228966,1.39227988,0.43543893,0.00000000
-4.62531266,2.53050030,1.01583100,0.03211231,1.56963739,1.41935173,0.45581654,0.00000000
-4.61930965,2.58879903,1.04135464,0.03289085,1.61806831,1.44320072,0.47622959,0.00000000
-4.61330665,2.64077824,1.06283623,0.03360365,1.66709679,1.46315156,0.49647386,0.00000000
-4.60730365,2.68530111,1.07975648,0.03423480,1.71625214,1.47858948,0.51636478,0.00000000
-4.60130065,2.72138279,1.09168106,0.03476972,1.76509012,1.48898519,0.53574064,0.00000000
-4.59529765,2.74822562,1.09827663,0.03519571,1.81320132,1.49391638,0.55446439,0.00000000
-4.58929465,2.76524652,1.09932338,0.03550250,1.86021593,1.49308497,0.57242401,0.00000000
-4.58329165,2.77209520,1.09472328,0.03568261,1.90580487,1.48632903,0.58953138,0.00000000
-4.57728864,2.76866250,1.08450373,0.03573159,1.94967735,1.47362914,0.60571981,0.00000000
-4.57128564,2.75507867,1.06881657,0.03564816,1.99157542,1.45510884,0.62094060,0.00000000
-4.56528264,2.73170226,1.04793242,0.03543417,2.03126615,1.43102945,0.63515862,0.00000000
-4.55927964,2.69910041,1.02223087,0.03509448,2.06853249,1.40177963,0.64834768,0.00000000
-4.55327664,2.65802211,0.99218700,0.03463662,2.10316392,1.36786063,0.66048571,0.00000000
-4.54727364,2.60936629,0.95835505,0.03407054,2.13494792,1.32986795,0.67155041,0.00000000
-4.54127064,2.55414657,0.92135000,0.03340807,2.16366343,1.28847076,0.68151568,0.00000000
-4.53526763,2.49345489,0.88182822,0.03266253,2.18907718,1.24439000,0.69034909,0.00000000
-4.52926463,2.42842590,0.84046779,0.03184823,2.21094355,1.19837648,0.69801060,0.00000000
-4.52326163,2.36020384,0.79794969,0.03097999,2.22900830,1.15118988,0.70445280,0.00000000
-4.51725863,2.28991326,0.75494035,0.03007270,2.24301609,1.10357958,0.70962245,0.00000000
-4.51125563,2.21863461,0.71207644,0.02914098,2.25272163,1.05626795,0.71346333,0.00000000
-4.50525263,2.14738525,0.66995208,0.02819881,2.25790344,1.00993650,0.71592015,0.00000000
-4.49924962,2.07710584,0.62910890,0.02725932,2.25837950,0.96521511,0.71694311,0.00000000
-4.49324662,2.00865187,0.59002900,0.02633459,2.25402343,0.92267421,0.71649285,0.00000000
-4.48724362,1.94278970,0.55313071,0.02543551,2.24477994,0.88281978,0.71454525,0.00000000
-4.48124062,1.88019604,0.51876677,0.02457176,2.23067839,0.84609063,0.71109574,0.00000000
-4.47523762,1.82146003,0.48722493,0.02375176,2.21184310,0.81285756,0.70616278,0.00000000
-4.46923462,1.76708671,0.45873013,0.02298267,2.18849970,0.78342389,0.69979011,0.00000000
-4.46323162,1.71750108,0.43344821,0.02227043,2.16097673,0.75802674,0.69204772,0.00000000
-4.45722861,1.67305176,0.41149039,0.02161981,2.12970244,0.73683877,0.68303130,0.00000000
-4.45122561,1.63401397,0.39291848,0.02103441,2.09519668,0.71996994,0.67286044,0.00000000
-4.44522261,1.60059134,0.37775008,0.02051672,2.05805857,0.70746920,0.66167545,0.00000000
-4.43921961,1.57291681,0.36596395,0.02006817,2.01895072,0.69932598,0.64963329,0.00000000
-4.43321661,1.55105271,0.35750504,0.01968909,1.97858095,0.69547170,0.63690282,0.00000000
-4.42721361,1.53499066,0.35228934,0.01937882,1.93768288,0.69578136,0.62365974,0.00000000
-4.42121061,1.52465187,0.35020837,0.01913568,1.89699650,0.70007564,0.61008162,0.00000000
-4.41520760,1.51988841,0.35113342,0.01895706,1.85724992,0.70812371,0.59634331,0.00000000
-4.40920460,1.52048628,0.35491960,0.01883951,1.81914337,0.71964718,0.58261310,0.00000000
-4.40320160,1.52617040,0.36140974,0.01877878,1.78333598,0.73432534,0.56904968,0.00000000
-4.39719860,1.53661215,0.37043808,0.01877002,1.75043594,0.75180186,0.55580019,0.00000000
-4.39119560,1.55143919,0.38183399,0.01880792,1.72099405,0.77169299,0.54299919,0.00000000
-4.38519260,1.57024733,0.39542535,0.01888687,1.69550025,0.79359708,0.53076853,0.00000000
-4.37918959,1.59261401,0.41104180,0.01900123,1.67438276,0.81710506,0.51921792,0.00000000
-4.37318659,1.61811245,0.42851750,0.01914547,1.65800887,0.84181160,0.50844593,0.00000000
-4.36718359,1.64632556,0.44769335,0.01931445,1.64668646,0.86732619,0.49854110,0.00000000
-4.36118059,1.67685858,0.46841841,0.01950360,1.64066541,0.89328357,0.48958292,0.00000000
-4.35517759,1.70934938,0.49055035,0.01970907,1.64013770,0.91935290,0.48164239,0.00000000
-4.34917459,1.74347544,0.51395492,0.01992786,1.64523581,0.94524498,0.47478186,0.00000000
-4.34317159,1.77895689,0.53850411,0.02015790,1.65602872,0.97071692,0.46905412,0.00000000
-4.33716858,1.81555504,0.56407327,0.02039807,1.67251544,0.99557403,0.46450071,0.00000000
-4.33116558,1.85306634,0.59053711,0.02064810,1.69461632,1.01966849,0.46114931,0.00000000
-4.32516258,1.89131218,0.61776483,0.02090849,1.72216269,1.04289508,0.45901063,0.00000000
-4.31915958,1.93012498,0.64561479,0.02118034,1.75488567,1.06518390,0.45807489,0.00000000
-4.31315658,1.96933172,0.67392888,0.02146508,1.79240539,1.08649082,0.45830819,0.00000000
-4.30715358,2.00873620,0.70252731,0.02176425,1.83422187,1.10678616,0.45964930,0.00000000
