energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.53176588,0.02568762,0.00705180,0.00000000,0.01190201,0.01049832,0.00010268,0.00351438
-5.52576288,0.02297159,0.00633085,0.00000000,0.01060173,0.00944654,0.00009943,0.00310888
-5.51975988,0.02059612,0.00570722,0.00000000,0.00945163,0.00854289,0.00009871,0.00274526
-5.51375688,0.01858976,0.00518963,0.00000000,0.00846283,0.00780112,0.00010091,0.00242641
-5.50775388,0.01697958,0.00478658,0.00000000,0.00764535,0.00723473,0.00010647,0.00215495
-5.50175088,0.01579263,0.00450667,0.00000000,0.00700865,0.00685753,0.00011585,0.00193338
-5.49574787,0.01505723,0.00435904,0.00000000,0.00656226,0.00668420,0.00012959,0.00176434
-5.48974487,0.01480442,0.00435370,0.00000000,0.00631633,0.00673085,0.00014824,0.00165076
-5.48374187,0.01506921,0.00450189,0.00000000,0.00628218,0.00701549,0.00017246,0.00159618
-5.47773887,0.01589180,0.00481639,0.00000000,0.00647281,0.00755849,0.00020292,0.00160489
-5.47173587,0.01731845,0.00531174,0.00000000,0.00690327,0.00838289,0.00024037,0.00168216
-5.46573287,0.01940223,0.00600440,0.00000000,0.00759103,0.00951461,0.00028558,0.00183441
-5.45972986,0.02220333,0.00691282,0.00000000,0.00855603,0.01098249,0.00033937,0.00206935
-5.45372686,0.02578906,0.00805738,0.00000000,0.00982083,0.01281815,0.00040257,0.00239603
-5.44772386,0.03023342,0.00946019,0.00000000,0.01141035,0.01505570,0.00047601,0.00282491
-5.44172086,0.03561616,0.01114482,0.00000000,0.01335162,0.01773122,0.00056049,0.00336781
-5.43571786,0.04202139,0.01313581,0.00000000,0.01567324,0.02088201,0.00065676,0.00403780
-5.42971486,0.04953565,0.01545808,0.00000000,0.01840467,0.02454563,0.00076549,0.00484901
-5.42371186,0.05824546,0.01813620,0.00000000,0.02157536,0.02875876,0.00088724,0.00581633
-5.41770885,0.06823434,0.02119346,0.00000000,0.02521364,0.03355579,0.00102242,0.00695504
-5.41170585,0.07957939,0.02465092,0.00000000,0.02934546,0.03896730,0.00117127,0.00828034
-5.40570285,0.09234745,0.02852621,0.00000000,0.03399302,0.04501832,0.00133379,0.00980678
-5.39969985,0.10659088,0.03283240,0.00000000,0.03917326,0.05172652,0.00150977,0.01154760
-5.39369685,0.12234323,0.03757671,0.00000000,0.04489622,0.05910039,0.00169869,0.01351402
-5.38769385,0.13961474,0.04275927,0.00000000,0.05116352,0.06713732,0.00189975,0.01571447
-5.38169085,0.15838807,0.04837196,0.00000000,0.05796673,0.07582190,0.00211184,0.01815384
-5.37568784,0.17861426,0.05439726,0.00000000,0.06528599,0.08512429,0.00233352,0.02083265
-5.36968484,0.20020930,0.06080740,0.00000000,0.07308876,0.09499896,0.00256303,0.02374636
-5.36368184,0.22305145,0.06756361,0.00000000,0.08132885,0.10538374,0.00279829,0.02688478
-5.35767884,0.24697953,0.07461581,0.00000000,0.08994580,0.11619930,0.00303693,0.03023151
-5.35167584,0.27179253,0.08190250,0.00000000,0.09886473,0.12734925,0.00327631,0.03376372
-5.34567284,0.29725053,0.08935120,0.00000000,0.10799666,0.13872080,0.00351358,0.03745201
-5.33966983,0.32307726,0.09687927,0.00000000,0.11723933,0.15018610,0.00374571,0.04126060
-5.33366683,0.34896428,0.10439515,0.00000000,0.12647868,0.16160426,0.00396958,0.04514782
-5.32766383,0.37457683,0.11180017,0.00000000,0.13559087,0.17282412,0.00418202,0.04906685
-5.32166083,0.39956138,0.11899076,0.00000000,0.14444479,0.18368763,0.00437993,0.05296678
-5.31565783,0.42355458,0.12586105,0.00000000,0.15290522,0.19403386,0.00456031,0.05679395
-5.30965483,0.44619356,0.13230584,0.00000000,0.16083629,0.20370351,0.00472042,0.06049355
-5.30365183,0.46712707,0.13822385,0.00000000,0.16810533,0.21254377,0.00485778,0.06401140
-5.29764882,0.48602736,0.14352107,0.00000000,0.17458688,0.22041341,0.00497034,0.06729591
-5.29164582,0.50260201,0.14811415,0.00000000,0.18016676,0.22718785,0.00505651,0.07030005
-5.28564282,0.51660554,0.15193372,0.00000000,0.18474599,0.23276414,0.00511523,0.07298335
-5.27963982,0.52785008,0.15492736,0.00000000,0.18824445,0.23706541,0.00514606,0.07531371
-5.27363682,0.53621466,0.15706227,0.00000000,0.19060401,0.24004486,0.00514921,0.07726910
-5.26763382,0.54165269,0.15832740,0.00000000,0.19179115,0.24168891,0.00512557,0.07883886
-5.26163082,0.54419718,0.15873488,0.00000000,0.19179873,0.24201939,0.00507672,0.08002467
-5.25562781,0.54396335,0.15832083,0.00000000,0.19064702,0.24109467,0.00500496,0.08084111
-5.24962481,0.54114838,0.15714526,0.00000000,0.18838374,0.23900959,0.00491324,0.08131562
-5.24362181,0.53602828,0.15529128,0.00000000,0.18508319,0.23589420,0.00480515,0.08148801
-5.23761881,0.52895176,0.15286331,0.00000000,0.18084451,0.23191121,0.00468485,0.08140946
-5.23161581,0.52033129,0.14998469,0.00000000,0.17578896,0.22725232,0.00455699,0.08114092
-5.22561281,0.51063162,0.14679443,0.00000000,0.17005661,0.22213337,0.00442662,0.08075115
-5.21960980,0.50035606,0.14344337,0.00000000,0.16380217,0.21678864,0.00429909,0.08031432
-5.21360680,0.49003110,0.14008985,0.00000000,0.15719052,0.21146430,0.00417992,0.07990727
-5.20760380,0.48018978,0.13689502,0.00000000,0.15039183,0.20641128,0.00407467,0.07960664
-5.20160080,0.47135445,0.13401788,0.00000000,0.14357653,0.20187781,0.00398882,0.07948589
-5.19559780,0.46401965,0.13161040,0.00000000,0.13691040,0.19810186,0.00392764,0.07961234
-5.18959480,0.45863557,0.12981267,0.00000000,0.13054984,0.19530369,0.00389605,0.08004439
-5.18359180,0.45559289,0.12874838,0.00000000,0.12463751,0.19367880,0.00389850,0.08082908
-5.17758879,0.45520943,0.12852083,0.00000000,0.11929859,0.19339149,0.00393887,0.08200000
-5.17158579,0.45771922,0.12920948,0.00000000,0.11463762,0.19456934,0.00402035,0.08357568
-5.16558279,0.46326442,0.13086727,0.00000000,0.11073608,0.19729860,0.00414539,0.08555866
-5.15957979,0.47189038,0.13351880,0.00000000,0.10765089,0.20162099,0.00431565,0.08793509
-5.15357679,0.48354413,0.13715944,0.00000000,0.10541366,0.20753171,0.00453194,0.09067503
-5.14757379,0.49807643,0.14175547,0.00000000,0.10403079,0.21497903,0.00479429,0.09373344
-5.14157079,0.51524730,0.14724515,0.00000000,0.10348449,0.22386539,0.00510191,0.09705181
-5.13556778,0.53473497,0.15354089,0.00000000,0.10373451,0.23405008,0.00545333,0.10056027
-5.12956478,0.55614791,0.16053232,0.00000000,0.10472059,0.24535336,0.00584645,0.10418037
-5.12356178,0.57903960,0.16809025,0.00000000,0.10636553,0.25756213,0.00627874,0.10782809
-5.11755878,0.60292554,0.17607137,0.00000000,0.10857880,0.27043674,0.00674732,0.11141724
-5.11155578,0.62730177,0.18432352,0.00000000,0.11126042,0.28371900,0.00724923,0.11486291
-5.10555278,0.65166435,0.19269143,0.00000000,0.11430519,0.29714083,0.00778154,0.11808492
-5.09954977,0.67552887,0.20102256,0.00000000,0.11760690,0.31043356,0.00834163,0.12101116
-5.09354677,0.69844932,0.20917296,0.00000000,0.12106249,0.32333724,0.00892730,0.12358047
-5.08754377,0.72003543,0.21701273,0.00000000,0.12457596,0.33560982,0.00953702,0.12574524
-5.08154077,0.73996770,0.22443108,0.00000000,0.12806193,0.34703559,0.01017002,0.12747332
-5.07553777,0.75800946,0.23134042,0.00000000,0.13144858,0.35743273,0.01082638,0.12874932
-5.06953477,0.77401534,0.23767964,0.00000000,0.13467998,0.36665945,0.01150711,0.12957516
-5.06353177,0.78793571,0.24341606,0.00000000,0.13771770,0.37461845,0.01221413,0.12996989
-5.05752876,0.79981672,0.24854618,0.00000000,0.14054149,0.38125959,0.01295012,0.12996877
-5.05152576,0.80979605,0.25309504,0.00000000,0.14314919,0.38658037,0.01371843,0.12962160
-5.04552276,0.81809424,0.25711418,0.00000000,0.14555568,0.39062447,0.01452282,0.12899045
-5.03951976,0.82500216,0.26067834,0.00000000,0.14779110,0.39347810,0.01536717,0.12814684
-5.03351676,0.83086500,0.26388094,0.00000000,0.14989821,0.39526450,0.01625514,0.12716851
-5.02751376,0.83606362,0.26682863,0.00000000,0.15192925,0.39613683,0.01718977,0.12613597
-5.02151076,0.84099400,0.26963510,0.00000000,0.15394214,0.39626964,0.01817310,0.12512891
-5.01550775,0.84604590,0.27241449,0.00000000,0.15599657,0.39584953,0.01920578,0.12422273
-5.00950475,0.85158167,0.27527463,0.00000000,0.15814985,0.39506535,0.02028664,0.12348524
-5.00350175,0.85791629,0.27831067,0.00000000,0.16045287,0.39409842,0.02141243,0.12297380
-4.99749875,0.86529972,0.28159913,0.00000000,0.16294641,0.39311335,0.02257754,0.12273295
-4.99149575,0.87390224,0.28519296,0.00000000,0.16565788,0.39224984,0.02377379,0.12279264
-4.98549275,0.88380378,0.28911768,0.00000000,0.16859875,0.39161586,0.02499048,0.12316717
-4.97948974,0.89498754,0.29336889,0.00000000,0.17176279,0.39128265,0.02621432,0.12385482
-4.97348674,0.90733840,0.29791133,0.00000000,0.17512512,0.39128162,0.02742973,0.12483824
-4.96748374,0.92064613,0.30267937,0.00000000,0.17864229,0.39160341,0.02861910,0.12608550
-4.96148074,0.93461310,0.30757916,0.00000000,0.18225328,0.39219896,0.02976319,0.12755181
-4.95547774,0.94886635,0.31249208,0.00000000,0.18588133,0.39298271,0.03084171,0.12918172
-4.94947474,0.96297312,0.31727952,0.00000000,0.18943669,0.39383750,0.03183390,0.13091174
-4.94347174,0.97645915,0.32178858,0.00000000,0.19281997,0.39462103,0.03271919,0.13267325
-4.93746873,0.98882888,0.32585857,0.00000000,0.19592602,0.39517336,0.03347788,0.13439551
-4.93146573,0.99958641,0.32932771,0.00000000,0.19864811,0.39532524,0.03409185,0.13600866
-4.92546273,1.00825620,0.33204011,0.00000000,0.20088226,0.39490658,0.03454518,0.13744651
-4.91945973,1.01440264,0.33385218,0.00000000,0.20253149,0.39375486,0.03482476,0.13864912
-4.91345673,1.01764743,0.33463866,0.00000000,0.20350971,0.39172287,0.03492072,0.13956484
-4.90745373,1.01768407,0.33429765,0.00000000,0.20374522,0.38868556,0.03482689,0.14015204
-4.90145073,1.01428892,0.33275452,0.00000000,0.20318360,0.38454562,0.03454096,0.14038011
-4.89544772,1.00732838,0.32996469,0.00000000,0.20178982,0.37923766,0.03406463,0.14023008
-4.88944472,0.99676205,0.32591501,0.00000000,0.19954961,0.37273075,0.03340352,0.13969458
-4.88344172,0.98264206,0.32062382,0.00000000,0.19647002,0.36502948,0.03256706,0.13877738
-4.87743872,0.96510866,0.31413981,0.00000000,0.19257912,0.35617336,0.03156809,0.13749246
-4.87143572,0.94438269,0.30653973,0.00000000,0.18792508,0.34623495,0.03042248,0.13586279
-4.86543272,0.92075552,0.29792514,0.00000000,0.18257446,0.33531673,0.02914864,0.13391883
-4.85942971,0.89457709,0.28841851,0.00000000,0.17661010,0.32354710,0.02776686,0.13169702
-4.85342671,0.86624297,0.27815879,0.00000000,0.17012861,0.31107571,0.02629878,0.12923820
-4.84742371,0.83618111,0.26729688,0.00000000,0.16323758,0.29806850,0.02476670,0.12658615
-4.84142071,0.80483897,0.25599098,0.00000000,0.15605281,0.28470266,0.02319298,0.12378640
-4.83541771,0.77267186,0.24440236,0.00000000,0.14869552,0.27116181,0.02159947,0.12088520
-4.82941471,0.74013275,0.23269150,0.00000000,0.14128984,0.25763166,0.02000698,0.11792896
-4.82341171,0.70766405,0.22101478,0.00000000,0.13396051,0.24429620,0.01843488,0.11496387
-4.81740870,0.67569153,0.20952192,0.00000000,0.12683097,0.23133468,0.01690067,0.11203592
-4.81140570,0.64462023,0.19835403,0.00000000,0.12002182,0.21891921,0.01541981,0.10919116
-4.80540270,0.61483243,0.18764247,0.00000000,0.11364964,0.20721321,0.01400547,0.10647617
-4.79939970,0.58668714,0.17750811,0.00000000,0.10782615,0.19637036,0.01266850,0.10393862
-4.79339670,0.56052078,0.16806128,0.00000000,0.10265764,0.18653411,0.01141745,0.10162786
-4.78739370,0.53664855,0.15940199,0.00000000,0.09824453,0.17783750,0.01025860,0.09959538
-4.78139070,0.51536594,0.15162026,0.00000000,0.09468102,0.17040309,0.00919614,0.09789504
-4.77538769,0.49694973,0.14479666,0.00000000,0.09205471,0.16434292,0.00823232,0.09658308
-4.76938469,0.48165822,0.13900257,0.00000000,0.09044603,0.15975811,0.00736771,0.09571761
-4.76338169,0.46973004,0.13430026,0.00000000,0.08992750,0.15673821,0.00660137,0.09535779
-4.75737869,0.46138150,0.13074265,0.00000000,0.09056259,0.15536004,0.00593114,0.09556246
-4.75137569,0.45680220,0.12837257,0.00000000,0.09240430,0.15568591,0.00535382,0.09638832
-4.74537269,0.45614897,0.12722173,0.00000000,0.09549343,0.15776145,0.00486541,0.09788777
-4.73936968,0.45953849,0.12730919,0.00000000,0.09985648,0.16161289,0.00446125,0.10010633
-4.73336668,0.46703875,0.12863961,0.00000000,0.10550339,0.16724401,0.00413624,0.10307994
-4.72736368,0.47866000,0.13120132,0.00000000,0.11242514,0.17463303,0.00388492,0.10683206
-4.72136068,0.49434579,0.13496427,0.00000000,0.12059146,0.18372942,0.00370159,0.11137100
-4.71535768,0.51396475,0.13987832,0.00000000,0.12994872,0.19445124,0.00358039,0.11668741
-4.70935468,0.53730391,0.14587166,0.00000000,0.14041827,0.20668292,0.00351535,0.12275224
-4.70335168,0.56406424,0.15284997,0.00000000,0.15189541,0.22027403,0.00350046,0.12951530
-4.69734867,0.59385900,0.16069617,0.00000000,0.16424908,0.23503916,0.00352968,0.13690458
-4.69134567,0.62621561,0.16927108,0.00000000,0.17732266,0.25075908,0.00359698,0.14482647
-4.68534267,0.66058119,0.17841500,0.00000000,0.19093568,0.26718344,0.00369641,0.15316691
-4.67933967,0.69633229,0.18795039,0.00000000,0.20488684,0.28403504,0.00382214,0.16179360
-4.67333667,0.73278841,0.19768551,0.00000000,0.21895811,0.30101557,0.00396849,0.17055917
-4.66733367,0.76922945,0.20741905,0.00000000,0.23291994,0.31781292,0.00413006,0.17930538
-4.66133067,0.80491637,0.21694561,0.00000000,0.24653759,0.33410958,0.00430179,0.18786802
-4.65532766,0.83911454,0.22606181,0.00000000,0.25957810,0.34959222,0.00447908,0.19608267
-4.64932466,0.87111874,0.23457289,0.00000000,0.27181802,0.36396169,0.00465790,0.20379072
-4.64332166,0.90027902,0.24229938,0.00000000,0.28305121,0.37694339,0.00483493,0.21084581
-4.63731866,0.92602608,0.24908375,0.00000000,0.29309676,0.38829725,0.00500765,0.21712007
-4.63131566,0.94789509,0.25479652,0.00000000,0.30180634,0.39782714,0.00517449,0.22251013
-4.62531266,0.96554680,0.25934165,0.00000000,0.30907079,0.40538892,0.00533493,0.22694247
-4.61930965,0.97878486,0.26266090,0.00000000,0.31482558,0.41089701,0.00548956,0.23037789
-4.61330665,0.98756824,0.26473692,0.00000000,0.31905477,0.41432886,0.00564016,0.23281489
-4.60730365,0.99201819,0.26559483,0.00000000,0.32179330,0.41572721,0.00578971,0.23429168
-4.60130065,0.99241906,0.26530220,0.00000000,0.32312724,0.41519982,0.00594233,0.23488675
-4.59529765,0.98921267,0.26396740,0.00000000,0.32319217,0.41291664,0.00610327,0.23471784
-4.58929465,0.98298628,0.26173621,0.00000000,0.32216935,0.40910451,0.00627875,0.23393931
-4.58329165,0.97445440,0.25878698,0.00000000,0.32028008,0.40403937,0.00647582,0.23273798
-4.57728864,0.96443503,0.25532429,0.00000000,0.31777809,0.39803655,0.00670209,0.23132744
-4.57128564,0.95382101,0.25157147,0.00000000,0.31494054,0.39143918,0.00696554,0.22994114
-4.56528264,0.94354768,0.24776231,0.00000000,0.31205769,0.38460536,0.00727417,0.22882431
-4.55927964,0.93455789,0.24413210,0.00000000,0.30942180,0.37789469,0.00763568,0.22822517
-4.55327664,0.92776578,0.24090859,0.00000000,0.30731572,0.37165446,0.00805712,0.22838552
-4.54727364,0.92402076,0.23830310,0.00000000,0.30600144,0.36620635,0.00854455,0.22953130
-4.54127064,0.92407303,0.23650211,0.00000000,0.30570939,0.36183403,0.00910265,0.23186321
-4.53526763,0.92854211,0.23565991,0.00000000,0.30662861,0.35877225,0.00973441,0.23554799
-4.52926463,0.93788972,0.23589232,0.00000000,0.30889854,0.35719793,0.01044085,0.24071051
-4.52326163,0.95239797,0.23727202,0.00000000,0.31260251,0.35722352,0.01122072,0.24742718
-4.51725863,0.97215419,0.23982556,0.00000000,0.31776355,0.35889312,0.01207039,0.25572077
-4.51125563,0.99704276,0.24353217,0.00000000,0.32434236,0.36218136,0.01298371,0.26555715
-4.50525263,1.02674477,0.24832464,0.00000000,0.33223799,0.36699522,0.01395202,0.27684391
-4.49924962,1.06074541,0.25409203,0.00000000,0.34129089,0.37317869,0.01496423,0.28943108
-4.49324662,1.09834928,0.26068428,0.00000000,0.35128849,0.38052025,0.01600703,0.30311408
-4.48724362,1.13870302,0.26791854,0.00000000,0.36197301,0.38876260,0.01706518,0.31763876
-4.48124062,1.18082460,0.27558695,0.00000000,0.37305130,0.39761464,0.01812190,0.33270844
-4.47523762,1.22363838,0.28346566,0.00000000,0.38420627,0.40676489,0.01915938,0.34799284
-4.46923462,1.26601451,0.29132466,0.00000000,0.39510952,0.41589604,0.02015932,0.36313852
-4.46323162,1.30681147,0.29893806,0.00000000,0.40543467,0.42469995,0.02110357,0.37778050
-4.45722861,1.34491988,0.30609451,0.00000000,0.41487087,0.43289254,0.02197477,0.39155470
-4.45122561,1.37930599,0.31260714,0.00000000,0.42313585,0.44022783,0.02275704,0.40411066
-4.44522261,1.40905320,0.31832278,0.00000000,0.42998815,0.44651073,0.02343660,0.41512405
-4.43921961,1.43339963,0.32313000,0.00000000,0.43523780,0.45160789,0.02400240,0.42430859
-4.43321661,1.45177054,0.32696557,0.00000000,0.43875520,0.45545612,0.02444669,0.43142663
-4.42721361,1.46380384,0.32981910,0.00000000,0.44047769,0.45806811,0.02476540,0.43629827
-4.42121061,1.46936784,0.33173564,0.00000000,0.44041361,0.45953505,0.02495852,0.43880835
-4.41520760,1.46857033,0.33281605,0.00000000,0.43864357,0.46002605,0.02503031,0.43891114
-4.40920460,1.46175855,0.33321498,0.00000000,0.43531898,0.45978429,0.02498930,0.43663257
-4.40320160,1.44950992,0.33313680,0.00000000,0.43065781,0.45911994,0.02484826,0.43206972
-4.39719860,1.43261402,0.33282916,0.00000000,0.42493782,0.45840021,0.02462392,0.42538785
-4.39119560,1.41204635,0.33257480,0.00000000,0.41848741,0.45803672,0.02433659,0.41681484
-4.38519260,1.38893499,0.33268163,0.00000000,0.41167463,0.45847063,0.02400966,0.40663352
-4.37918959,1.36452155,0.33347151,0.00000000,0.40489460,0.46015623,0.02366896,0.39517205
-4.37318659,1.34011783,0.33526829,0.00000000,0.39855606,0.46354340,0.02334205,0.38279289
-4.36718359,1.31706015,0.33838529,0.00000000,0.39306733,0.46905967,0.02305743,0.36988079
-4.36118059,1.29666299,0.34311298,0.00000000,0.38882249,0.47709266,0.02284373,0.35683028
-4.35517759,1.28017380,0.34970719,0.00000000,0.38618807,0.48797337,0.02272890,0.34403322
-4.34917459,1.26873080,0.35837831,0.00000000,0.38549094,0.50196122,0.02273937,0.33186684
-4.34317159,1.26332523,0.36928206,0.00000000,0.38700768,0.51923126,0.02289932,0.32068280
-4.33716858,1.26476950,0.38251200,0.00000000,0.39095598,0.53986413,0.02322997,0.31079755
-4.33116558,1.27367224,0.39809425,0.00000000,0.39748808,0.56383933,0.02374902,0.30248430
-4.32516258,1.29042104,0.41598456,0.00000000,0.40668673,0.59103183,0.02447014,0.29596695
-4.31915958,1.31517331,0.43606791,0.00000000,0.41856353,0.62121255,0.02540260,0.29141590
-4.31315658,1.34785521,0.45816054,0.00000000,0.43305968,0.65405239,0.02655105,0.28894586
-4.30715358,1.38816849,0.48201450,0.00000000,0.45004900,0.68912997,0.02791538,0.28861559
