energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.63381691,0.93089422,0.03366157,0.04899870,0.43075720,0.12201685,0.24899748,0.08099164,0.00302103,0.47997627
-5.62781391,0.87616221,0.03007584,0.04543692,0.39424133,0.11908565,0.23821514,0.07671899,0.00264087,0.44948347
-5.62181091,0.82397391,0.02669449,0.04195956,0.35929659,0.11620036,0.22820163,0.07280214,0.00229732,0.42058065
-5.61580790,0.77457877,0.02353715,0.03860305,0.32618454,0.11336710,0.21895082,0.06922350,0.00198893,0.39338814
-5.60980490,0.72811979,0.02061731,0.03539757,0.29510339,0.11058284,0.21042866,0.06595760,0.00171393,0.36796803
-5.60380190,0.68464361,0.01794264,0.03236706,0.26619060,0.10783690,0.20257821,0.06297283,0.00147034,0.34433016
-5.59779890,0.64411393,0.01551559,0.02952941,0.23952737,0.10511268,0.19532526,0.06023343,0.00125605,0.32243960
-5.59179590,0.60642731,0.01333400,0.02689695,0.21514484,0.10238975,0.18858456,0.05770141,0.00106888,0.30222535
-5.58579290,0.57143055,0.01139179,0.02447713,0.19303130,0.09964608,0.18226615,0.05533849,0.00090665,0.28358975
-5.57978989,0.53893856,0.00967971,0.02227322,0.17314033,0.09686036,0.17628154,0.05310780,0.00076723,0.26641808
-5.57378689,0.50875209,0.00818612,0.02028523,0.15539917,0.09401413,0.17054957,0.05097552,0.00064859,0.25058801
-5.56778389,0.48067428,0.00689767,0.01851078,0.13971709,0.09109377,0.16500152,0.04891217,0.00054883,0.23597831
-5.56178089,0.45452545,0.00579996,0.01694597,0.12599345,0.08809221,0.15958546,0.04689368,0.00046621,0.22247671
-5.55577789,0.43015560,0.00487819,0.01558623,0.11412502,0.08501016,0.15426956,0.04490213,0.00039914,0.20998644
-5.54977489,0.40745408,0.00411763,0.01442709,0.10401245,0.08185699,0.14904436,0.04292616,0.00034625,0.19843135
-5.54377189,0.38635631,0.00350403,0.01346476,0.09556569,0.07865105,0.14392381,0.04096108,0.00030633,0.18775947
-5.53776888,0.36684741,0.00302403,0.01269668,0.08870823,0.07541957,0.13894530,0.03900869,0.00027835,0.17794502
-5.53176588,0.34896275,0.00266529,0.01212186,0.08338009,0.07219807,0.13416851,0.03707683,0.00026150,0.16898887
-5.52576288,0.33278568,0.00241671,0.01174107,0.07953960,0.06902936,0.12967335,0.03517868,0.00025511,0.16091751
-5.51975988,0.31844267,0.00226847,0.01155687,0.07716394,0.06596210,0.12555693,0.03333194,0.00025867,0.15378073
-5.51375688,0.30609618,0.00221198,0.01157352,0.07624859,0.06304919,0.12192993,0.03155783,0.00027185,0.14764828
-5.50775388,0.29593583,0.00223984,0.01179670,0.07680566,0.06034582,0.11891231,0.02987997,0.00029440,0.14260550
-5.50175088,0.28816816,0.00234568,0.01223314,0.07886138,0.05790747,0.11662867,0.02832333,0.00032622,0.13874837
-5.49574787,0.28300554,0.00252397,0.01289014,0.08245268,0.05578782,0.11520336,0.02691311,0.00036726,0.13617808
-5.48974487,0.28065473,0.00276983,0.01377494,0.08762319,0.05403672,0.11475554,0.02567367,0.00041755,0.13499541
-5.48374187,0.28130538,0.00307877,0.01489413,0.09441872,0.05269821,0.11539434,0.02462761,0.00047717,0.13529510
-5.47773887,0.28511913,0.00344645,0.01625289,0.10288235,0.05180886,0.11721424,0.02379486,0.00054622,0.13716039
-5.47173587,0.29221942,0.00386849,0.01785436,0.11304933,0.05139620,0.12029083,0.02319203,0.00062481,0.14065800
-5.46573287,0.30268266,0.00434016,0.01969893,0.12494204,0.05147750,0.12467706,0.02283178,0.00071304,0.14583360
-5.45972986,0.31653075,0.00485627,0.02178358,0.13856505,0.05205893,0.13040018,0.02272246,0.00081102,0.15270797
-5.45372686,0.33372549,0.00541097,0.02410138,0.15390050,0.05313499,0.13745919,0.02286780,0.00091883,0.16127402
-5.44772386,0.35416485,0.00599763,0.02664098,0.17090410,0.05468840,0.14582328,0.02326687,0.00103655,0.17149462
-5.44172086,0.37768149,0.00660880,0.02938635,0.18950172,0.05669026,0.15543101,0.02391410,0.00116426,0.18330148
-5.43571786,0.40404336,0.00723617,0.03231661,0.20958688,0.05910073,0.16619033,0.02479951,0.00130208,0.19659506
-5.42971486,0.43295671,0.00787065,0.03540599,0.23101934,0.06186992,0.17797968,0.02590902,0.00145015,0.21124547
-5.42371186,0.46407119,0.00850244,0.03862412,0.25362466,0.06493925,0.19064981,0.02722491,0.00160867,0.22709452
-5.41770885,0.49698709,0.00912122,0.04193637,0.27719519,0.06824296,0.20402670,0.02872639,0.00177797,0.24395869
-5.41170585,0.53126459,0.00971637,0.04530445,0.30149220,0.07170998,0.21791516,0.03039021,0.00195847,0.26163311
-5.40570285,0.56643450,0.01027716,0.04868719,0.32624943,0.07526595,0.23210334,0.03219137,0.00215075,0.27989634
-5.39969985,0.60201042,0.01079311,0.05204149,0.35117782,0.07883532,0.24636780,0.03410386,0.00235557,0.29851583
-5.39369685,0.63750172,0.01125421,0.05532333,0.37597149,0.08234351,0.26047916,0.03610142,0.00257384,0.31725399
-5.38769385,0.67242706,0.01165129,0.05848900,0.40031472,0.08571910,0.27420813,0.03815825,0.00280667,0.33587442
-5.38169085,0.70632766,0.01197629,0.06149632,0.42388972,0.08889581,0.28733164,0.04024973,0.00305530,0.35414840
-5.37568784,0.73878017,0.01222251,0.06430587,0.44638508,0.09181433,0.29963903,0.04235312,0.00332112,0.37186110
-5.36968484,0.76940836,0.01238486,0.06688224,0.46750442,0.09442393,0.31093796,0.04444802,0.00360557,0.38881753
-5.36368184,0.79789322,0.01246005,0.06919515,0.48697511,0.09668368,0.32105990,0.04651697,0.00391008,0.40484778
-5.35767884,0.82398126,0.01244670,0.07122048,0.50455663,0.09856334,0.32986496,0.04854567,0.00423599,0.41981155
-5.35167584,0.84749034,0.01234539,0.07294117,0.52004830,0.10004388,0.33724596,0.05052333,0.00458445,0.43360164
-5.34567284,0.86831320,0.01215869,0.07434781,0.53329603,0.10111750,0.34313153,0.05244266,0.00495626,0.44614638
-5.33966983,0.88641830,0.01189104,0.07543919,0.54419787,0.10178733,0.34748810,0.05429992,0.00535180,0.45741085
-5.33366683,0.90184817,0.01154862,0.07622241,0.55270815,0.10206675,0.35032087,0.05609472,0.00577085,0.46739694
-5.32766383,0.91471532,0.01113918,0.07671292,0.55883985,0.10197827,0.35167350,0.05782977,0.00621253,0.47614225
-5.32166083,0.92519607,0.01067177,0.07693419,0.56266543,0.10155226,0.35162679,0.05951054,0.00667515,0.48371783
-5.31565783,0.93352250,0.01015644,0.07691721,0.56431568,0.10082542,0.35029618,0.06114483,0.00715616,0.49022506
-5.30965483,0.93997305,0.00960397,0.07669976,0.56397686,0.09983909,0.34782835,0.06274230,0.00765207,0.49579172
-5.30365183,0.94486216,0.00902553,0.07632546,0.56188616,0.09863755,0.34439692,0.06431400,0.00815847,0.50056733
-5.29764882,0.94852939,0.00843238,0.07584271,0.55832554,0.09726635,0.34019752,0.06587187,0.00867005,0.50471820
-5.29164582,0.95132846,0.00783553,0.07530340,0.55361419,0.09577074,0.33544221,0.06742825,0.00918066,0.50842214
-5.28564282,0.95361651,0.00724554,0.07476163,0.54809977,0.09419419,0.33035364,0.06899547,0.00968344,0.51186309
-5.27963982,0.95574401,0.00667217,0.07427229,0.54214881,0.09257729,0.32515894,0.07058540,0.01017096,0.51522579
-5.27363682,0.95804542,0.00612429,0.07388956,0.53613633,0.09095666,0.32008357,0.07220910,0.01063545,0.51869066
-5.26763382,0.96083071,0.00560962,0.07366552,0.53043515,0.08936433,0.31534529,0.07387648,0.01106901,0.52242881
-5.26163082,0.96437797,0.00513468,0.07364867,0.52540509,0.08782721,0.31114831,0.07559598,0.01146383,0.52659746
-5.25562781,0.96892684,0.00470467,0.07388253,0.52138232,0.08636690,0.30767786,0.07737426,0.01181252,0.53133551
-5.24962481,0.97467303,0.00432349,0.07440433,0.51866923,0.08499964,0.30509515,0.07921596,0.01210826,0.53675961
-5.24362181,0.98176350,0.00399368,0.07524382,0.51752498,0.08373648,0.30353294,0.08112335,0.01234515,0.54296047
-5.23761881,0.99029266,0.00371653,0.07642217,0.51815717,0.08258352,0.30309168,0.08309611,0.01251835,0.54999957
-5.23161581,1.00029920,0.00349209,0.07795109,0.52071476,0.08154233,0.30383652,0.08513099,0.01262426,0.55790639
-5.22561281,1.01176388,0.00331930,0.07983215,0.52528250,0.08061036,0.30579501,0.08722161,0.01266068,0.56667604
-5.21960980,1.02460823,0.00319608,0.08205631,0.53187727,0.07978138,0.30895583,0.08935815,0.01262685,0.57626768
-5.21360680,1.03869439,0.00311945,0.08460384,0.54044630,0.07904595,0.31326845,0.09152727,0.01252351,0.58660366
-5.20760380,1.05382630,0.00308567,0.08744444,0.55086773,0.07839190,0.31864392,0.09371196,0.01235280,0.59756966
-5.20160080,1.06975251,0.00309039,0.09053779,0.56295336,0.07780473,0.32495675,0.09589164,0.01211823,0.60901593
-5.19559780,1.08617090,0.00312875,0.09383443,0.57645388,0.07726809,0.33204804,0.09804237,0.01182451,0.62075994
-5.18959480,1.10273537,0.00319560,0.09727702,0.59106643,0.07676420,0.33972968,0.10013726,0.01147736,0.63259033
-5.18359180,1.11906488,0.00328556,0.10080203,0.60644445,0.07627434,0.34778977,0.10214707,0.01108335,0.64427248
-5.17758879,1.13475463,0.00339322,0.10434162,0.62220955,0.07577936,0.35599901,0.10404110,0.01064959,0.65555544
-5.17158579,1.14938942,0.00351326,0.10782599,0.63796512,0.07526016,0.36411806,0.10578820,0.01018359,0.66618038
-5.16558279,1.16255877,0.00364058,0.11118577,0.65331117,0.07469837,0.37190546,0.10735803,0.00969296,0.67589005
-5.15957979,1.17387333,0.00377045,0.11435469,0.66785993,0.07407691,0.37912605,0.10872245,0.00918523,0.68443920
-5.15357679,1.18298206,0.00389857,0.11727213,0.68125152,0.07338064,0.38555944,0.10985696,0.00866764,0.69160535
-5.14757379,1.18958919,0.00402124,0.11988571,0.69316900,0.07259709,0.39100822,0.11074220,0.00814698,0.69719943
-5.14157079,1.19347010,0.00413538,0.12215349,0.70335212,0.07171700,0.39530559,0.11136530,0.00762947,0.70107582
-5.13556778,1.19448536,0.00423863,0.12404597,0.71160895,0.07073493,0.39832187,0.11172113,0.00712066,0.70314109
-5.12956478,1.19259157,0.00432938,0.12554752,0.71782488,0.06964971,0.39996982,0.11181316,0.00662536,0.70336086
-5.12356178,1.18784862,0.00440677,0.12665729,0.72196821,0.06846474,0.40020813,0.11165411,0.00614766,0.70176431
-5.11755878,1.18042217,0.00447070,0.12738941,0.72409216,0.06718811,0.39904316,0.11126605,0.00569086,0.69844590
-5.11155578,1.17058128,0.00452177,0.12777254,0.72433279,0.06583252,0.39652859,0.11068009,0.00525756,0.69356389
-5.10555278,1.15869057,0.00456121,0.12784871,0.72290290,0.06441498,0.39276290,0.10993555,0.00484970,0.68733573
-5.09954977,1.14519724,0.00459079,0.12767142,0.72008203,0.06295619,0.38788493,0.10907864,0.00446859,0.68003016
-5.09354677,1.13061320,0.00461273,0.12730321,0.71620295,0.06147984,0.38206750,0.10816065,0.00411500,0.67195636
-5.08754377,1.11549298,0.00462950,0.12681260,0.71163509,0.06001160,0.37550946,0.10723581,0.00378923,0.66345059
-5.08154077,1.10040847,0.00464373,0.12627071,0.70676590,0.05857797,0.36842648,0.10635876,0.00349117,0.65486083
-5.07553777,1.08592162,0.00465804,0.12574769,0.70198078,0.05720505,0.36104108,0.10558195,0.00322035,0.64653027
-5.06953477,1.07255652,0.00467486,0.12530899,0.69764275,0.05591729,0.35357233,0.10495289,0.00297603,0.63878034
-5.06353177,1.06077233,0.00469634,0.12501192,0.69407284,0.05473617,0.34622580,0.10451158,0.00275719,0.63189429
-5.05752876,1.05093848,0.00472417,0.12490241,0.69153223,0.05367908,0.33918412,0.10428816,0.00256264,0.62610220
-5.05152576,1.04331358,0.00475948,0.12501235,0.69020713,0.05275828,0.33259891,0.10430090,0.00239098,0.62156812
-5.04552276,1.03802927,0.00480278,0.12535754,0.69019716,0.05198017,0.32658410,0.10455478,0.00224069,0.61838025
-5.03951976,1.03507990,0.00485392,0.12593643,0.69150800,0.05134469,0.32121128,0.10504058,0.00211011,0.61654464
-5.03351676,1.03431876,0.00491201,0.12672968,0.69404853,0.05084518,0.31650720,0.10573472,0.00199746,0.61598277
-5.02751376,1.03546123,0.00497551,0.12770064,0.69763294,0.05046844,0.31245343,0.10659970,0.00190091,0.61653331
-5.02151076,1.03809460,0.00504226,0.12879662,0.70198743,0.05019520,0.30898827,0.10758532,0.00181853,0.61795791
-5.01550775,1.04169434,0.00510955,0.12995102,0.70676137,0.05000080,0.30601078,0.10863047,0.00174840,0.61995085
-5.00950475,1.04564587,0.00517425,0.13108613,0.71154238,0.04985618,0.30338663,0.10966552,0.00168855,0.62215193
-5.00350175,1.04927085,0.00523293,0.13211652,0.71587433,0.04972916,0.30095541,0.11061510,0.00163708,0.62416218
-4.99749875,1.05185663,0.00528203,0.13295276,0.71927769,0.04958571,0.29853908,0.11140128,0.00159211,0.62556136
-4.99149575,1.05268734,0.00531801,0.13350538,0.72127086,0.04939148,0.29595109,0.11194686,0.00155190,0.62592655
-4.98549275,1.05107517,0.00533749,0.13368887,0.72139163,0.04911320,0.29300560,0.11217860,0.00151481,0.62485078
-4.97948974,1.04639021,0.00533743,0.13342535,0.71921760,0.04872013,0.28952646,0.11203044,0.00147940,0.62196085
-4.97348674,1.03808744,0.00531523,0.13264804,0.71438463,0.04818532,0.28535541,0.11144624,0.00144443,0.61693347
-4.96748374,1.02572969,0.00526887,0.13130408,0.70660243,0.04748668,0.28035918,0.11038224,0.00140891,0.60950895
-4.96148074,1.00900546,0.00519698,0.12935672,0.69566660,0.04660788,0.27443520,0.10880889,0.00137211,0.59950191
-4.95547774,0.98774103,0.00509889,0.12678678,0.68146664,0.04553889,0.26751563,0.10671215,0.00133362,0.58680850
-4.94947474,0.96190643,0.00497468,0.12359331,0.66398971,0.04427632,0.25956966,0.10409407,0.00129334,0.57141004
-4.94347174,0.93161524,0.00482514,0.11979344,0.64332009,0.04282340,0.25060406,0.10097284,0.00125150,0.55337292
-4.93746873,0.89711852,0.00465177,0.11542151,0.61963456,0.04118977,0.24066196,0.09738217,0.00120871,0.53284509
-4.93146573,0.85879356,0.00445668,0.11052748,0.59319405,0.03939093,0.22982014,0.09337018,0.00116596,0.51004935
-4.92546273,0.81712814,0.00424250,0.10517481,0.56433225,0.03744756,0.21818505,0.08899782,0.00112461,0.48527402
-4.91945973,0.77270145,0.00401231,0.09943781,0.53344176,0.03538464,0.20588765,0.08433701,0.00108643,0.45886167
-4.91345673,0.72616270,0.00376951,0.09339883,0.50095866,0.03323045,0.19307774,0.07946855,0.00105365,0.43119636
-4.90745373,0.67820876,0.00351767,0.08714518,0.46734627,0.03101558,0.17991771,0.07447994,0.00102894,0.40269034
-4.90145073,0.62956177,0.00326044,0.08076611,0.43307885,0.02877187,0.16657638,0.06946329,0.00101544,0.37377080
-4.89544772,0.58094790,0.00300142,0.07434993,0.39862615,0.02653145,0.15322297,0.06451327,0.00101685,0.34486719
-4.88944472,0.53307824,0.00274405,0.06798137,0.36443927,0.02432581,0.14002166,0.05972547,0.00103742,0.31639983
-4.88344172,0.48663226,0.00249153,0.06173930,0.33093841,0.02218511,0.12712684,0.05519484,0.00108199,0.28877011
-4.87743872,0.44224460,0.00224674,0.05569491,0.29850294,0.02013751,0.11467919,0.05101462,0.00115609,0.26235261
-4.87143572,0.40049532,0.00201218,0.04991029,0.26746400,0.01820878,0.10280279,0.04727553,0.00126591,0.23748929
-4.86543272,0.36190359,0.00178995,0.04443755,0.23809959,0.01642194,0.09160322,0.04406528,0.00141836,0.21448576
-4.85942971,0.32692474,0.00158172,0.03931838,0.21063231,0.01479722,0.08116665,0.04146833,0.00162110,0.19360951
-4.85342671,0.29595022,0.00138873,0.03458405,0.18522931,0.01335202,0.07155983,0.03956587,0.00188251,0.17508998
-4.84742371,0.26930997,0.00121182,0.03025581,0.16200446,0.01210108,0.06283097,0.03843584,0.00221167,0.15911993
-4.84142071,0.24727659,0.00105146,0.02634558,0.14102209,0.01105668,0.05501123,0.03815304,0.00261827,0.14585810
-4.83541771,0.23007068,0.00090778,0.02285691,0.12230219,0.01022895,0.04811681,0.03878902,0.00311251,0.13543241
-4.82941471,0.21786654,0.00078065,0.01978612,0.10582643,0.00962617,0.04215137,0.04041191,0.00370496,0.12794351
-4.82341171,0.21079778,0.00066973,0.01712349,0.09154482,0.00925509,0.03710870,0.04308585,0.00440630,0.12346829
-4.81740870,0.20896213,0.00057449,0.01485454,0.07938243,0.00912125,0.03297545,0.04687014,0.00522710,0.12206291
-4.81140570,0.21242506,0.00049436,0.01296122,0.06924600,0.00922913,0.02973378,0.05181802,0.00617748,0.12376517
-4.80540270,0.22122190,0.00042871,0.01142308,0.06103008,0.00958244,0.02736386,0.05797498,0.00726674,0.12859601
-4.79939970,0.23535823,0.00037697,0.01021828,0.05462254,0.01018410,0.02584603,0.06537682,0.00850297,0.13656000
-4.79339670,0.25480864,0.00033868,0.00932445,0.04990926,0.01103631,0.02516268,0.07404724,0.00989259,0.14764483
-4.78739370,0.27951389,0.00031355,0.00871939,0.04677798,0.01214049,0.02529970,0.08399539,0.01143988,0.16181986
-4.78139070,0.30937678,0.00030155,0.00838163,0.04512114,0.01349709,0.02624748,0.09521319,0.01314658,0.17903388
-4.77538769,0.34425722,0.00030293,0.00829081,0.04483791,0.01510544,0.02800156,0.10767276,0.01501140,0.19921228
-4.76938469,0.38396678,0.00031836,0.00842784,0.04583537,0.01696347,0.03056272,0.12132411,0.01702966,0.22225396
-4.76338169,0.42826355,0.00034895,0.00877506,0.04802882,0.01906751,0.03393680,0.13609315,0.01919298,0.24802822
-4.75737869,0.47684767,0.00039635,0.00931615,0.05134161,0.02141201,0.03813411,0.15188040,0.02148902,0.27637200
-4.75137569,0.52935815,0.00046287,0.01003599,0.05570432,0.02398938,0.04316847,0.16856033,0.02390140,0.30708778
-4.74537269,0.58537159,0.00055150,0.01092048,0.06105357,0.02678977,0.04905607,0.18598169,0.02640972,0.33994242
-4.73936968,0.64440308,0.00066609,0.01195625,0.06733059,0.02980108,0.05581409,0.20396875,0.02898971,0.37466723
-4.73336668,0.70590977,0.00081142,0.01313040,0.07447961,0.03300896,0.06345920,0.22232373,0.03161353,0.41095946
-4.72736368,0.76929710,0.00099329,0.01443017,0.08244623,0.03639694,0.07200601,0.24083013,0.03425029,0.44848522
-4.72136068,0.83392787,0.00121868,0.01584266,0.09117584,0.03994670,0.08146555,0.25925725,0.03686662,0.48688404
-4.71535768,0.89913397,0.00149581,0.01735458,0.10061219,0.04363847,0.09184388,0.27736547,0.03942744,0.52577486
-4.70935468,0.96423034,0.00183429,0.01895199,0.11069621,0.04745151,0.10314081,0.29491238,0.04189685,0.56476340
-4.70335168,1.02853098,0.00224516,0.02062016,0.12136506,0.05136469,0.11534903,0.31165940,0.04423901,0.60345066
-4.69734867,1.09136614,0.00274099,0.02234340,0.13255155,0.05535720,0.12845344,0.32737864,0.04641916,0.64144219
-4.69134567,1.15210023,0.00333590,0.02410506,0.14418384,0.05940925,0.14243092,0.34185980,0.04840464,0.67835793
-4.68534267,1.21014966,0.00404557,0.02588747,0.15618557,0.06350287,0.15725062,0.35491669,0.05016582,0.71384211
-4.67933967,1.26499973,0.00488721,0.02767206,0.16847632,0.06762262,0.17287462,0.36639317,0.05167700,0.74757280
-4.67333667,1.31622009,0.00587947,0.02943948,0.18097234,0.07175634,0.18925909,0.37616818,0.05291717,0.77927086
-4.66733367,1.36347775,0.00704226,0.03116979,0.19358770,0.07589576,0.20635596,0.38415963,0.05387071,0.80870777
-4.66133067,1.40654741,0.00839656,0.03284274,0.20623563,0.08003709,0.22411488,0.39032694,0.05452779,0.83571204
-4.65532766,1.44531829,0.00996410,0.03443808,0.21883006,0.08418131,0.24248563,0.39467223,0.05488468,0.86017403
-4.64932466,1.47979742,0.01176704,0.03593586,0.23128741,0.08833446,0.26142060,0.39723986,0.05494382,0.88204886
-4.64332166,1.51010895,0.01382745,0.03731686,0.24352831,0.09250763,0.28087740,0.39811456,0.05471367,0.90135729
