energy_ev,total_up,Ge_p_up,Ge_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.23161581,3.35364697,0.18071925,0.00000000,0.64676172,0.79694250,0.32523354,0.59534080
-5.22561281,3.32835285,0.18381276,0.00000000,0.64419936,0.78416293,0.32629843,0.58578585
-5.21960980,3.29926836,0.18650412,0.00000000,0.64042383,0.76976034,0.32870774,0.57586019
-5.21360680,3.26740846,0.18878367,0.00000000,0.63558265,0.75403035,0.33260027,0.56581829
-5.20760380,3.23380630,0.19064507,0.00000000,0.62983343,0.73728864,0.33808610,0.55591047
-5.20160080,3.19947437,0.19208475,0.00000000,0.62333751,0.71985881,0.34524243,0.54637418
-5.19559780,3.16536808,0.19310155,0.00000000,0.61625400,0.70206051,0.35411031,0.53742601
-5.18959480,3.13235320,0.19369630,0.00000000,0.60873433,0.68419834,0.36469251,0.52925459
-5.18359180,3.10117832,0.19387162,0.00000000,0.60091766,0.66655202,0.37695263,0.52201481
-5.17758879,3.07245327,0.19363170,0.00000000,0.59292723,0.64936797,0.39081545,0.51582346
-5.17158579,3.04663401,0.19298227,0.00000000,0.58486765,0.63285280,0.40616847,0.51075639
-5.16558279,3.02401424,0.19193062,0.00000000,0.57682337,0.61716858,0.42286458,0.50684731
-5.15957979,3.00472342,0.19048573,0.00000000,0.56885806,0.60243028,0.44072578,0.50408810
-5.15357679,2.98873099,0.18865836,0.00000000,0.56101494,0.58870509,0.45954757,0.50243061
-5.14757379,2.97585577,0.18646128,0.00000000,0.55331791,0.57601360,0.47910402,0.50178971
-5.14157079,2.96577988,0.18390939,0.00000000,0.54577327,0.56433272,0.49915317,0.50204741
-5.13556778,2.95806595,0.18101982,0.00000000,0.53837191,0.55359996,0.51944241,0.50305787
-5.12956478,2.95217668,0.17781194,0.00000000,0.53109171,0.54371895,0.53971380,0.50465293
-5.12356178,2.94749554,0.17430733,0.00000000,0.52390002,0.53456566,0.55970898,0.50664797
-5.11755878,2.94334779,0.17052958,0.00000000,0.51675610,0.52599529,0.57917352,0.50884787
-5.11155578,2.93902098,0.16650400,0.00000000,0.50961333,0.51784922,0.59786062,0.51105282
-5.10555278,2.93378417,0.16225726,0.00000000,0.50242116,0.50996201,0.61553408,0.51306381
-5.09954977,2.92690566,0.15781692,0.00000000,0.49512680,0.50216792,0.63197055,0.51468766
-5.09354677,2.91766886,0.15321089,0.00000000,0.48767656,0.49430701,0.64696110,0.51574151
-5.08754377,2.90538631,0.14846689,0.00000000,0.48001694,0.48623048,0.66031223,0.51605677
-5.08154077,2.88941205,0.14361190,0.00000000,0.47209557,0.47780518,0.67184650,0.51548234
-5.07553777,2.86915246,0.13867167,0.00000000,0.46386195,0.46891727,0.68140290,0.51388737
-5.06953477,2.84407594,0.13367026,0.00000000,0.45526829,0.45947500,0.68883716,0.51116340
-5.06353177,2.81372178,0.12862972,0.00000000,0.44627028,0.44941057,0.69402227,0.50722605
-5.05752876,2.77770828,0.12356994,0.00000000,0.43682807,0.43868121,0.69684916,0.50201622
-5.05152576,2.73574056,0.11850849,0.00000000,0.42690739,0.42726950,0.69722778,0.49550099
-5.04552276,2.68761782,0.11346081,0.00000000,0.41648082,0.41518302,0.69508856,0.48767411
-5.03951976,2.63324012,0.10844033,0.00000000,0.40552924,0.40245345,0.69038430,0.47855614
-5.03351676,2.57261447,0.10345884,0.00000000,0.39404338,0.38913514,0.68309229,0.46819435
-5.02751376,2.50585970,0.09852695,0.00000000,0.38202536,0.37530334,0.67321657,0.45666218
-5.02151076,2.43320990,0.09365450,0.00000000,0.36949013,0.36105202,0.66079021,0.44405839
-5.01550775,2.35501576,0.08885113,0.00000000,0.35646678,0.34649149,0.64587724,0.43050568
-5.00950475,2.27174347,0.08412681,0.00000000,0.34299942,0.33174573,0.62857420,0.41614898
-5.00350175,2.18397067,0.07949222,0.00000000,0.32914771,0.31694957,0.60901087,0.40115312
-4.99749875,2.09237923,0.07495922,0.00000000,0.31498680,0.30224573,0.58735017,0.38570002
-4.99149575,1.99774472,0.07054113,0.00000000,0.30060678,0.28778170,0.56378702,0.36998533
-4.98549275,1.90092241,0.06625288,0.00000000,0.28611142,0.27370655,0.53854604,0.35421462
-4.97948974,1.80283042,0.06211111,0.00000000,0.27161643,0.26016770,0.51187814,0.33859907
-4.97348674,1.70443003,0.05813408,0.00000000,0.25724707,0.24730766,0.48405605,0.32335087
-4.96748374,1.60670405,0.05434157,0.00000000,0.24313541,0.23526088,0.45536892,0.30867837
-4.96148074,1.51063402,0.05075458,0.00000000,0.22941724,0.22415069,0.42611614,0.29478116
-4.95547774,1.41717686,0.04739508,0.00000000,0.21622878,0.21408638,0.39660079,0.28184524
-4.94947474,1.32724230,0.04428566,0.00000000,0.20370343,0.20516068,0.36712274,0.27003850
-4.94347174,1.24167164,0.04144923,0.00000000,0.19196860,0.19744750,0.33797196,0.25950660
-4.93746873,1.16121898,0.03890869,0.00000000,0.18114288,0.19100013,0.30942218,0.25036943
-4.93146573,1.08653559,0.03668674,0.00000000,0.17133367,0.18584999,0.28172516,0.24271843
-4.92546273,1.01815795,0.03480568,0.00000000,0.16263527,0.18200587,0.25510592,0.23661464
-4.91945973,0.95650002,0.03328734,0.00000000,0.15512765,0.17945388,0.22975894,0.23208781
-4.91345673,0.90184980,0.03215307,0.00000000,0.14887585,0.17815793,0.20584560,0.22913635
-4.90745373,0.85437022,0.03142381,0.00000000,0.14392995,0.17806091,0.18349275,0.22772841
-4.90145073,0.81410414,0.03112023,0.00000000,0.14032572,0.17908640,0.16279254,0.22780371
-4.89544772,0.78098298,0.03126283,0.00000000,0.13808568,0.18114101,0.14380336,0.22927632
-4.88944472,0.75483849,0.03187213,0.00000000,0.13722062,0.18411710,0.12655175,0.23203804
-4.88344172,0.73541679,0.03296875,0.00000000,0.13773130,0.18789591,0.11103518,0.23596241
-4.87743872,0.72239410,0.03457338,0.00000000,0.13961032,0.19235097,0.09722541,0.24090899
-4.87143572,0.71539325,0.03670674,0.00000000,0.14284392,0.19735162,0.08507238,0.24672796
-4.86543272,0.71400007,0.03938925,0.00000000,0.14741357,0.20276657,0.07450825,0.25326460
-4.85942971,0.71777920,0.04264062,0.00000000,0.15329729,0.20846732,0.06545153,0.26036369
-4.85342671,0.72628835,0.04647920,0.00000000,0.16047048,0.21433143,0.05781102,0.26787357
-4.84742371,0.73909071,0.05092115,0.00000000,0.16890640,0.22024539,0.05148951,0.27564975
-4.84142071,0.75576501,0.05597939,0.00000000,0.17857591,0.22610710,0.04638707,0.28355796
-4.83541771,0.77591301,0.06166240,0.00000000,0.18944690,0.23182787,0.04240385,0.29147662
-4.82941471,0.79916428,0.06797292,0.00000000,0.20148304,0.23733389,0.03944232,0.29929852
-4.82341171,0.82517839,0.07490650,0.00000000,0.21464221,0.24256708,0.03740903,0.30693200
-4.81740870,0.85364461,0.08245010,0.00000000,0.22887456,0.24748543,0.03621580,0.31430130
-4.81140570,0.88427939,0.09058069,0.00000000,0.24412032,0.25206264,0.03578039,0.32134639
-4.80540270,0.91682208,0.09926403,0.00000000,0.26030768,0.25628735,0.03602683,0.32802222
-4.79939970,0.95102929,0.10845360,0.00000000,0.27735061,0.26016177,0.03688534,0.33429750
-4.79339670,0.98666836,0.11808987,0.00000000,0.29514708,0.26369988,0.03829196,0.34015308
-4.78739370,1.02351053,0.12809990,0.00000000,0.31357765,0.26692529,0.04018810,0.34558017
-4.78139070,1.06132430,0.13839738,0.00000000,0.33250462,0.26986874,0.04251988,0.35057826
-4.77538769,1.09986946,0.14888316,0.00000000,0.35177191,0.27256552,0.04523757,0.35515313
-4.76938469,1.13889235,0.15944625,0.00000000,0.37120578,0.27505271,0.04829504,0.35931487
-4.76338169,1.17812266,0.16996539,0.00000000,0.39061635,0.27736651,0.05164932,0.36307608
-4.75737869,1.21727212,0.18031110,0.00000000,0.40980008,0.27953974,0.05526036,0.36645040
-4.75137569,1.25603537,0.19034823,0.00000000,0.42854313,0.28159954,0.05909098,0.36945127
-4.74537269,1.29409302,0.19993894,0.00000000,0.44662553,0.28356553,0.06310696,0.37209125
-4.73936968,1.33111706,0.20894600,0.00000000,0.46382616,0.28544840,0.06727740,0.37438169
-4.73336668,1.36677827,0.21723631,0.00000000,0.47992817,0.28724909,0.07157513,0.37633292
-4.72736368,1.40075562,0.22468464,0.00000000,0.49472495,0.28895860,0.07597727,0.37795486
-4.72136068,1.43274705,0.23117723,0.00000000,0.50802619,0.29055844,0.08046584,0.37925806
-4.71535768,1.46248127,0.23661531,0.00000000,0.51966388,0.29202181,0.08502831,0.38025514
-4.70935468,1.48972985,0.24091829,0.00000000,0.52949801,0.29331531,0.08965797,0.38096237
-4.70335168,1.51431910,0.24402652,0.00000000,0.53742165,0.29440134,0.09435426,0.38140154
-4.69734867,1.53614083,0.24590347,0.00000000,0.54336521,0.29524090,0.09912265,0.38160162
-4.69134567,1.55516136,0.24653724,0.00000000,0.54729963,0.29579673,0.10397431,0.38160050
-4.68534267,1.57142814,0.24594131,0.00000000,0.54923825,0.29603662,0.10892537,0.38144621
-4.67933967,1.58507330,0.24415449,0.00000000,0.54923731,0.29593678,0.11399573,0.38119784
-4.67333667,1.59631370,0.24123997,0.00000000,0.54739498,0.29548490,0.11920762,0.38092583
-4.66733367,1.60544721,0.23728364,0.00000000,0.54384878,0.29468295,0.12458359,0.38071153
-4.66133067,1.61284507,0.23239158,0.00000000,0.53877159,0.29354929,0.13014445,0.38064616
-4.65532766,1.61894038,0.22668687,0.00000000,0.53236632,0.29212016,0.13590681,0.38082885
-4.64932466,1.62421319,0.22030590,0.00000000,0.52485938,0.29045026,0.14188065,0.38136404
-4.64332166,1.62917255,0.21339417,0.00000000,0.51649329,0.28861241,0.14806700,0.38235818
-4.63731866,1.63433636,0.20610193,0.00000000,0.50751859,0.28669619,0.15445571,0.38391589
-4.63131566,1.64020986,0.19857964,0.00000000,0.49818558,0.28480568,0.16102370,0.38613564
-4.62531266,1.64726363,0.19097358,0.00000000,0.48873604,0.28305621,0.16773373,0.38910539
-4.61930965,1.65591237,0.18342177,0.00000000,0.47939537,0.28157029,0.17453380,0.39289799
-4.61330665,1.66649520,0.17605015,0.00000000,0.47036551,0.28047295,0.18135733,0.39756703
-4.60730365,1.67925864,0.16896949,0.00000000,0.46181882,0.27988650,0.18812413,0.40314292
-4.60130065,1.69434303,0.16227280,0.00000000,0.45389323,0.27992513,0.19474229,0.40962972
-4.59529765,1.71177302,0.15603356,0.00000000,0.44668887,0.28068939,0.20111079,0.41700271
-4.58929465,1.73145268,0.15030469,0.00000000,0.44026620,0.28226098,0.20712291,0.42520692
-4.58329165,1.75316538,0.14511822,0.00000000,0.43464566,0.28469792,0.21267014,0.43415671
-4.57728864,1.77657846,0.14048578,0.00000000,0.42980893,0.28803050,0.21764664,0.44373639
-4.57128564,1.80125252,0.13639973,0.00000000,0.42570153,0.29225810,0.22195370,0.45380202
-4.56528264,1.82665477,0.13283487,0.00000000,0.42223673,0.29734706,0.22550434,0.46418411
-4.55927964,1.85217599,0.12975067,0.00000000,0.41930042,0.30322982,0.22822745,0.47469146
-4.55327664,1.87715014,0.12709388,0.00000000,0.41675682,0.30980532,0.23007151,0.48511569
-4.54727364,1.90087605,0.12480136,0.00000000,0.41445470,0.31694073,0.23100747,0.49523656
-4.54127064,1.92263999,0.12280311,0.00000000,0.41223385,0.32447450,0.23103067,0.50482769
-4.53526763,1.94173851,0.12102527,0.00000000,0.40993154,0.33222063,0.23016171,0.51366271
-4.52926463,1.95750054,0.11939310,0.00000000,0.40738878,0.33997399,0.22844610,0.52152147
-4.52326163,1.96930807,0.11783374,0.00000000,0.40445605,0.34751664,0.22595277,0.52819616
-4.51725863,1.97661469,0.11627876,0.00000000,0.40099848,0.35462467,0.22277134,0.53349716
-4.51125563,1.97896148,0.11466632,0.00000000,0.39690023,0.36107562,0.21900856,0.53725845
-4.50525263,1.97598985,0.11294313,0.00000000,0.39206799,0.36665589,0.21478368,0.53934241
-4.49924962,1.96745104,0.11106584,0.00000000,0.38643363,0.37116805,0.21022341,0.53964379
-4.49324662,1.95321215,0.10900219,0.00000000,0.37995582,0.37443765,0.20545639,0.53809288
-4.48724362,1.93325862,0.10673162,0.00000000,0.37262082,0.37631928,0.20060773,0.53465761
-4.48124062,1.90769342,0.10424561,0.00000000,0.36444231,0.37670166,0.19579361,0.52934474
-4.47523762,1.87673297,0.10154757,0.00000000,0.35546044,0.37551149,0.19111657,0.52219982
-4.46923462,1.84070013,0.09865235,0.00000000,0.34574014,0.37271597,0.18666137,0.51330625
-4.46323162,1.80001470,0.09558558,0.00000000,0.33536878,0.36832386,0.18249191,0.50278323
-4.45722861,1.75518173,0.09238256,0.00000000,0.32445332,0.36238503,0.17864922,0.49078280
-4.45122561,1.70677808,0.08908701,0.00000000,0.31311706,0.35498863,0.17515057,0.47748606
-4.44522261,1.65543786,0.08574968,0.00000000,0.30149608,0.34625988,0.17198989,0.46309866
-4.43921961,1.60183705,0.08242667,0.00000000,0.28973555,0.33635568,0.16913923,0.44784575
-4.43321661,1.54667788,0.07917787,0.00000000,0.27798599,0.32545930,0.16655134,0.43196665
-4.42721361,1.49067338,0.07606516,0.00000000,0.26639957,0.31377426,0.16416307,0.41570919
-4.42121061,1.43453261,0.07315080,0.00000000,0.25512663,0.30151783,0.16189956,0.39932417
-4.41520760,1.37894679,0.07049576,0.00000000,0.24431246,0.28891436,0.15967871,0.38306001
-4.40920460,1.32457684,0.06815819,0.00000000,0.23409443,0.27618863,0.15741604,0.36715760
-4.40320160,1.27204236,0.06619209,0.00000000,0.22459947,0.26355959,0.15502930,0.35184584
-4.39719860,1.22191240,0.06464604,0.00000000,0.21594211,0.25123468,0.15244295,0.33733757
-4.39119560,1.17469798,0.06356228,0.00000000,0.20822288,0.23940483,0.14959202,0.32382625
-4.38519260,1.13084654,0.06297583,0.00000000,0.20152722,0.22824038,0.14642537,0.31148336
-4.37918959,1.09073799,0.06291400,0.00000000,0.19592491,0.21788792,0.14290810,0.30045646
-4.37318659,1.05468262,0.06339605,0.00000000,0.19146977,0.20846814,0.13902310,0.29086791
-4.36718359,1.02292040,0.06443309,0.00000000,0.18819984,0.20007456,0.13477163,0.28281423
-4.36118059,0.99562164,0.06602818,0.00000000,0.18613791,0.19277327,0.13017315,0.27636604
-4.35517759,0.97288887,0.06817672,0.00000000,0.18529215,0.18660339,0.12526417,0.27156841
-4.34917459,0.95475962,0.07086690,0.00000000,0.18565710,0.18157833,0.12009653,0.26844161
-4.34317159,0.94121006,0.07408040,0.00000000,0.18721470,0.17768752,0.11473509,0.26698219
-4.33716858,0.93215932,0.07779328,0.00000000,0.18993551,0.17489865,0.10925507,0.26716425
-4.33116558,0.92747449,0.08197684,0.00000000,0.19377991,0.17316021,0.10373909,0.26894096
-4.32516258,0.92697610,0.08659879,0.00000000,0.19869944,0.17240429,0.09827433,0.27224621
-4.31915958,0.93044433,0.09162435,0.00000000,0.20463819,0.17254936,0.09294972,0.27699651
-4.31315658,0.93762573,0.09701749,0.00000000,0.21153424,0.17350328,0.08785347,0.28309303
-4.30715358,0.94824076,0.10274220,0.00000000,0.21932125,0.17516610,0.08307099,0.29042393
