energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.31065533,1.49407558,0.00005436,0.07697909,0.62991468,0.09239003,0.38696207,0.29541328,0.00070782,1.13387642
-3.30465233,1.54884940,0.00004190,0.08033255,0.64244214,0.09560557,0.39776232,0.31172415,0.00080778,1.17215851
-3.29864932,1.61086877,0.00003206,0.08424370,0.65811286,0.09915584,0.41103479,0.32942017,0.00091694,1.21582087
-3.29264632,1.67933364,0.00002437,0.08867086,0.67677338,0.10298463,0.42663018,0.34821587,0.00103467,1.26436529
-3.28664332,1.75320338,0.00001839,0.09355984,0.69816312,0.10702154,0.44433720,0.36778721,0.00116013,1.31709972
-3.28064032,1.83120729,0.00001379,0.09884365,0.72191579,0.11118328,0.46388163,0.38777512,0.00129223,1.37314581
-3.27463732,1.91186669,0.00001027,0.10444288,0.74756536,0.11537575,0.48492830,0.40779176,0.00142965,1.43145514
-3.26863432,1.99352812,0.00000762,0.11026660,0.77455658,0.11949662,0.50708586,0.42742915,0.00157082,1.49083348
-3.26263132,2.07440647,0.00000563,0.11621395,0.80225945,0.12343864,0.52991429,0.44626994,0.00171399,1.54997244
-3.25662831,2.15263636,0.00000416,0.12217611,0.82998735,0.12709326,0.55293492,0.46389987,0.00185723,1.60748722
-3.25062531,2.22632984,0.00000310,0.12803896,0.85701787,0.13035452,0.57564256,0.47992150,0.00199849,1.66195898
-3.24462231,2.29363784,0.00000235,0.13368596,0.88261569,0.13312312,0.59751931,0.49396847,0.00213563,1.71198011
-3.23861931,2.35281300,0.00000185,0.13900143,0.90605644,0.13531033,0.61804951,0.50571986,0.00226652,1.75620043
-3.23261631,2.40227111,0.00000154,0.14387393,0.92665068,0.13684165,0.63673521,0.51491388,0.00238909,1.79337245
-3.22661331,2.44064858,0.00000140,0.14819973,0.94376696,0.13766013,0.65311165,0.52136038,0.00250145,1.82239377
-3.22061031,2.46685368,0.00000140,0.15188617,0.95685311,0.13772906,0.66676207,0.52495173,0.00260189,1.84234474
-3.21460730,2.48010923,0.00000153,0.15485477,0.96545481,0.13703401,0.67733128,0.52567136,0.00268906,1.85252004
-3.20860430,2.47998532,0.00000179,0.15704408,0.96923099,0.13558413,0.68453746,0.52359993,0.00276196,1.85245278
-3.20260130,2.46642059,0.00000219,0.15841193,0.96796519,0.13341266,0.68818180,0.51891867,0.00282007,1.84193022
-3.19659830,2.43973152,0.00000274,0.15893732,0.96157277,0.13057659,0.68815558,0.51190978,0.00286338,1.82100071
-3.19059530,2.40060941,0.00000345,0.15862151,0.95010366,0.12715563,0.68444432,0.50295394,0.00289242,1.78997172
-3.18459230,2.35010547,0.00000436,0.15748857,0.93374062,0.12325037,0.67712914,0.49252506,0.00290831,1.74939911
-3.17858929,2.28960463,0.00000551,0.15558513,0.91279329,0.11897985,0.66638496,0.48118218,0.00291277,1.70006852
-3.17258629,2.22078933,0.00000691,0.15297955,0.88768820,0.11447862,0.65247585,0.46955911,0.00290810,1.64296963
-3.16658329,2.14559467,0.00000863,0.14976031,0.85895536,0.10989334,0.63574765,0.45835177,0.00289713,1.57926459
-3.16058029,2.06615656,0.00001071,0.14603382,0.82721185,0.10537909,0.61661805,0.44830370,0.00288320,1.51025198
-3.15457729,1.98475477,0.00001320,0.14192168,0.79314320,0.10109553,0.59556467,0.44018995,0.00287008,1.43732781
-3.14857429,1.90375248,0.00001615,0.13755741,0.75748310,0.09720297,0.57311134,0.43479981,0.00286187,1.36194494
-3.14257129,1.82553434,0.00001962,0.13308286,0.72099226,0.09385844,0.54981315,0.43291840,0.00286290,1.28557252
-3.13656828,1.75244462,0.00002367,0.12864433,0.68443706,0.09121194,0.52624074,0.43530774,0.00287762,1.20965667
-3.13056528,1.68672697,0.00002835,0.12438847,0.64856861,0.08940283,0.50296431,0.44268732,0.00291047,1.13558366
-3.12456228,1.63046737,0.00003372,0.12045824,0.61410289,0.08855645,0.48053784,0.45571469,0.00296574,1.06464650
-3.11855928,1.58554132,0.00003981,0.11698889,0.58170244,0.08878114,0.45948388,0.47496629,0.00304745,0.99801585
-3.11255628,1.55356664,0.00004668,0.11410415,0.55196000,0.09016546,0.44027958,0.50091904,0.00315918,0.93671574
-3.10655328,1.53586276,0.00005434,0.11191275,0.52538463,0.09277598,0.42334401,0.53393308,0.00330400,0.88160456
-3.10055028,1.53341745,0.00006281,0.11050539,0.50239042,0.09665539,0.40902750,0.57423632,0.00348432,0.83336144
-3.09454727,1.54686190,0.00007209,0.10995220,0.48328815,0.10182120,0.39760294,0.62191126,0.00370180,0.79247818
-3.08854427,1.57645495,0.00008216,0.11030088,0.46827991,0.10826496,0.38925954,0.67688500,0.00395726,0.75925654
-3.08254127,1.62207702,0.00009298,0.11157551,0.45745689,0.11595215,0.38409910,0.73892291,0.00425066,0.73381075
-3.07653827,1.68323447,0.00010450,0.11377612,0.45080028,0.12482274,0.38213498,0.80762682,0.00458108,0.71607502
-3.07053527,1.75907484,0.00011662,0.11687911,0.44818523,0.13479253,0.38329373,0.88243841,0.00494670,0.70581548
-3.06453227,1.84841292,0.00012926,0.12083844,0.44938776,0.14575521,0.38741952,0.96264808,0.00534489,0.70264640
-3.05852926,1.94976786,0.00014230,0.12558770,0.45409447,0.15758538,0.39428110,1.04740998,0.00577225,0.70604997
-3.05252626,2.06141071,0.00015560,0.13104286,0.46191476,0.17014216,0.40358121,1.13576304,0.00622478,0.71539919
-3.04652326,2.18142142,0.00016901,0.13710583,0.47239526,0.18327376,0.41496823,1.22665791,0.00669800,0.72998322
-3.04052026,2.30775412,0.00018237,0.14366851,0.48503603,0.19682253,0.42804955,1.31898928,0.00718714,0.74903450
-3.03451726,2.43830874,0.00019554,0.15061736,0.49930818,0.21063060,0.44240644,1.41163275,0.00768734,0.77175678
-3.02851426,2.57100658,0.00020835,0.15783824,0.51467215,0.22454581,0.45760980,1.50348485,0.00819389,0.79735337
-3.02251126,2.70386721,0.00022067,0.16522132,0.53059629,0.23842767,0.47323624,1.59350493,0.00870242,0.82505448
-3.01650825,2.83508346,0.00023237,0.17266591,0.54657502,0.25215323,0.48888397,1.68075694,0.00920913,0.85414295
-3.01050525,2.96309135,0.00024336,0.18008491,0.56214577,0.26562229,0.50418775,1.76444917,0.00971100,0.88397725
-3.00450225,3.08663157,0.00025357,0.18740870,0.57690436,0.27876200,0.51883244,1.84397001,0.01020596,0.91401088
-2.99849925,3.20479935,0.00026298,0.19458836,0.59051790,0.29153024,0.53256446,1.91891761,0.01069304,0.94380750
-2.99249625,3.31707997,0.00027164,0.20159781,0.60273489,0.30391773,0.54520067,1.98912185,0.01117242,0.97305087
-2.98649325,3.42336756,0.00027961,0.20843503,0.61339200,0.31594866,0.55663431,2.05465690,0.01164553,1.00154931
-2.98049025,3.52396588,0.00028706,0.21512197,0.62241722,0.32767955,0.56683765,2.11584348,0.01211498,1.02923426
-2.97448724,3.61957013,0.00029420,0.22170338,0.62982927,0.33919647,0.57586125,2.17324021,0.01258452,1.05615310
-2.96848424,3.71123040,0.00030130,0.22824438,0.63573320,0.35061064,0.58382973,2.22762402,0.01305891,1.08245631
-2.96248124,3.80029785,0.00030873,0.23482698,0.64031251,0.36205241,0.59093441,2.27996024,0.01354371,1.10837969
-2.95647824,3.88835596,0.00031691,0.24154570,0.64381796,0.37366401,0.59742296,2.33136361,0.01404510,1.13422243
-2.95047524,3.97713999,0.00032632,0.24850233,0.64655376,0.38559138,0.60358660,2.38305175,0.01456960,1.16032201
-2.94447224,4.06844840,0.00033752,0.25580033,0.64886166,0.39797533,0.60974548,2.43629343,0.01512382,1.18702739
-2.93846923,4.16405050,0.00035111,0.26353893,0.65110371,0.41094266,0.61623287,2.49235383,0.01571417,1.21467161
-2.93246623,4.26559499,0.00036776,0.27180726,0.65364451,0.42459754,0.62337883,2.55243956,0.01634659,1.24354545
-2.92646323,4.37452366,0.00038815,0.28067894,0.65683370,0.43901368,0.63149430,2.61764595,0.01702631,1.27387337
-2.92046023,4.49199461,0.00041301,0.29020715,0.66098952,0.45422776,0.64085608,2.68890902,0.01775762,1.30579310
-2.91445723,4.61881845,0.00044307,0.30042065,0.66638421,0.47023430,0.65169353,2.76696431,0.01854374,1.33933978
-2.90845423,4.75541042,0.00047905,0.31132074,0.67323159,0.48698249,0.66417747,2.85231420,0.01938660,1.37443569
-2.90245123,4.90176024,0.00052164,0.32287941,0.68167767,0.50437500,0.67841171,2.94520495,0.02028684,1.41088571
-2.89644822,5.05742060,0.00057148,0.33503873,0.69179428,0.52226889,0.69442743,3.04561404,0.02124373,1.44837899
-2.89044522,5.22151407,0.00062916,0.34771140,0.70357596,0.54047858,0.71218073,3.15324780,0.02225514,1.48649638
-2.88444222,5.39275728,0.00069514,0.36078253,0.71694019,0.55878074,0.73155304,3.26754884,0.02331764,1.52472321
-2.87843922,5.56950031,0.00076976,0.37411235,0.73173059,0.57692085,0.75235445,3.38771226,0.02442651,1.56246657
-2.87243622,5.74977857,0.00085321,0.38753991,0.74772291,0.59462102,0.77432958,3.51270913,0.02557581,1.59907606
-2.86643322,5.93137377,0.00094551,0.40088738,0.76463334,0.61158885,0.79716560,3.64131572,0.02675850,1.63386689
-2.86043022,6.11188077,0.00104645,0.41396485,0.78212865,0.62752669,0.82050190,3.77214658,0.02796651,1.66614391
-2.85442721,6.28877658,0.00115564,0.42657537,0.79983763,0.64214103,0.84394110,3.90368975,0.02919079,1.69522552
-2.84842421,6.45948850,0.00127241,0.43852006,0.81736316,0.65515152,0.86706057,4.03434239,0.03042141,1.72046614
-2.84242121,6.62145838,0.00139585,0.44960301,0.83429460,0.66629923,0.88942440,4.16244557,0.03164762,1.74127635
-2.83641821,6.77220102,0.00152480,0.45963593,0.85021984,0.67535393,0.91059495,4.28631702,0.03285789,1.75713986
-2.83041521,6.90935499,0.00165788,0.46844234,0.86473663,0.68212003,0.93014399,4.40428115,0.03403998,1.76762670
-2.82441221,7.03072511,0.00179342,0.47586125,0.87746295,0.68644103,0.94766285,4.51469613,0.03518102,1.77240251
-2.81840920,7.13431650,0.00192960,0.48175025,0.88804605,0.68820256,0.96277156,4.61597792,0.03626756,1.77123370
-2.81240620,7.21836051,0.00206441,0.48598800,0.89617010,0.68733381,0.97512671,4.70662162,0.03728572,1.76398879
-2.80640320,7.28133365,0.00219568,0.48847621,0.90156240,0.68380757,0.98442800,4.78522060,0.03822131,1.75063635
-2.80040020,7.32197055,0.00232121,0.48914094,0.90399801,0.67763898,0.99042352,4.85048408,0.03906002,1.73123996
-2.79439720,7.33927250,0.00243875,0.48793353,0.90330304,0.66888322,0.99291371,4.90125381,0.03978770,1.70595094
-2.78839420,7.33251280,0.00254610,0.48483091,0.89935657,0.65763223,0.99175410,4.93652026,0.04039058,1.67499946
-2.78239120,7.30124027,0.00264118,0.47983568,0.89209135,0.64401093,0.98685694,4.95543879,0.04085561,1.63868470
-2.77638819,7.24528157,0.00272208,0.47297560,0.88149346,0.62817285,0.97819175,4.95734591,0.04117084,1.59736466
-2.77038519,7.16474317,0.00278710,0.46430295,0.86760101,0.61029571,0.96578489,4.94177546,0.04132572,1.55144606
-2.76438219,7.06001281,0.00283486,0.45389336,0.85050201,0.59057680,0.94971829,4.90847420,0.04131156,1.50137484
-2.75837919,6.93176033,0.00286431,0.44184452,0.83033151,0.56922863,0.93012727,4.85741635,0.04112180,1.44762733
-2.75237619,6.78093719,0.00287476,0.42827446,0.80726815,0.54647467,0.90719760,4.78881592,0.04075236,1.39070238
-2.74637319,6.60877383,0.00286592,0.41331959,0.78153013,0.52254543,0.88116180,4.70313607,0.04020192,1.33111438
-2.74037019,6.41677380,0.00283791,0.39713249,0.75337072,0.49767490,0.85229470,4.60109423,0.03947206,1.26938709
-2.73436718,6.20670359,0.00279125,0.37987939,0.72307337,0.47209729,0.82090842,4.48366216,0.03856743,1.20604819
-2.72836418,5.98057729,0.00272683,0.36173743,0.69094639,0.44604409,0.78734658,4.35205994,0.03749569,1.14162437
-2.72236118,5.74063520,0.00264591,0.34289174,0.65731747,0.41974152,0.75197809,4.20774338,0.03626747,1.07663673
-2.71635818,5.48931602,0.00255003,0.32353239,0.62252790,0.39340823,0.71519038,4.05238435,0.03489614,1.01159640
-2.71035518,5.22922259,0.00244103,0.30385120,0.58692676,0.36725322,0.67738239,3.88784417,0.03339755,0.94700020
-2.70435218,4.96308141,0.00232090,0.28403861,0.55086507,0.34147407,0.63895720,3.71614040,0.03178962,0.88332635
-2.69834917,4.69369674,0.00219178,0.26428061,0.51469011,0.31625538,0.60031477,3.53940762,0.03009193,0.82103010
-2.69234617,4.42390041,0.00205588,0.24475584,0.47873994,0.29176740,0.56184458,3.35985336,0.02832520,0.76053941
-2.68634317,4.15649879,0.00191543,0.22563293,0.44333834,0.26816490,0.52391875,3.17971055,0.02651079,0.70225074
-2.68034017,3.89421845,0.00177257,0.20706810,0.40879022,0.24558623,0.48688547,3.00118783,0.02467013,0.64652506
-2.67433717,3.63965257,0.00162936,0.18920326,0.37537759,0.22415269,0.45106313,2.82641970,0.02282426,0.59368423
-2.66833417,3.39520974,0.00148770,0.17216442,0.34335625,0.20396800,0.41673520,2.65741796,0.02099328,0.54400797
-2.66233117,3.16306700,0.00134927,0.15606056,0.31295319,0.18511813,0.38414599,2.49602637,0.01919594,0.49773134
-2.65632816,2.94512885,0.00121558,0.14098298,0.28436471,0.16767131,0.35349750,2.34388004,0.01744930,0.45504324
-2.65032516,2.74299341,0.00108786,0.12700510,0.25775535,0.15167826,0.32494725,2.20237088,0.01576839,0.41608554
-2.64432216,2.55792708,0.00096711,0.11418254,0.23325751,0.13717267,0.29860736,2.07262040,0.01416601,0.38095337
-2.63831916,2.39084818,0.00085409,0.10255367,0.21097168,0.12417182,0.27454460,1.95546066,0.01265264,0.34969616
-2.63231616,2.24232014,0.00074932,0.09214042,0.19096735,0.11267737,0.25278166,1.85142388,0.01123632,0.32231967
-2.62631316,2.11255408,0.00065309,0.08294921,0.17328426,0.10267630,0.23329938,1.76074087,0.00992277,0.29878883
-2.62031016,2.00142050,0.00056550,0.07497215,0.15793411,0.09414187,0.21603991,1.68334816,0.00871540,0.27903122
-2.61430715,1.90846928,0.00048647,0.06818823,0.14490251,0.08703466,0.20091069,1.61890342,0.00761551,0.26294115
-2.60830415,1.83295716,0.00041577,0.06256459,0.13415100,0.08130359,0.18778906,1.56680811,0.00662249,0.25038417
-2.60230115,1.77388127,0.00035306,0.05805769,0.12561922,0.07688695,0.17652736,1.52623667,0.00573404,0.24120172
-2.59629815,1.73001752,0.00029787,0.05461448,0.11922701,0.07371337,0.16695841,1.49617080,0.00494640,0.23521591
-2.59029515,1.69996234,0.00024970,0.05217342,0.11487641,0.07170274,0.15890107,1.47543742,0.00425466,0.23223415
-2.58429215,1.68217613,0.00020799,0.05066550,0.11245357,0.07076707,0.15216579,1.46274904,0.00365296,0.23205353
-2.57828914,1.67502717,0.00017214,0.05001503,0.11183058,0.07081137,0.14656004,1.45674493,0.00313478,0.23446486
-2.57228614,1.67683446,0.00014157,0.05014053,0.11286708,0.07173446,0.14189330,1.45603160,0.00269315,0.23925611
-2.56628314,1.68590826,0.00011570,0.05095548,0.11541192,0.07342984,0.13798167,1.45922152,0.00232086,0.24621541
-2.56028014,1.70058739,0.00009396,0.05236911,0.11930465,0.07578659,0.13465179,1.46496862,0.00201065,0.25513330
-2.55427714,1.71927230,0.00007583,0.05428723,0.12437712,0.07869032,0.13174425,1.47199982,0.00175535,0.26580439
-2.54827414,1.74045332,0.00006081,0.05661312,0.13045503,0.08202432,0.12911613,1.47914169,0.00154800,0.27802840
-2.54227114,1.76273380,0.00004847,0.05924858,0.13735968,0.08567075,0.12664287,1.48534183,0.00138198,0.29161048
-2.53626813,1.78484778,0.00003839,0.06209500,0.14490968,0.08951198,0.12421935,1.48968463,0.00125107,0.30636100
-2.53026513,1.80567240,0.00003023,0.06505464,0.15292293,0.09343213,0.12176034,1.49140151,0.00114949,0.32209488
-2.52426213,1.82423517,0.00002366,0.06803202,0.16121868,0.09731870,0.11920013,1.48987560,0.00107195,0.33863036
-2.51825913,1.83971653,0.00001840,0.07093531,0.16961962,0.10106421,0.11649172,1.48464158,0.00101369,0.35578766
-2.51225613,1.85144820,0.00001424,0.07367789,0.17795414,0.10456804,0.11360543,1.47538090,0.00097044,0.37338722
-2.50625313,1.85890797,0.00001096,0.07617984,0.18605850,0.10773813,0.11052717,1.46191334,0.00093844,0.39124810
-2.50025013,1.86171153,0.00000840,0.07836936,0.19377900,0.11049268,0.10725633,1.44418541,0.00091445,0.40918631
-2.49424712,1.85960216,0.00000643,0.08018415,0.20097402,0.11276170,0.10380362,1.42225672,0.00089569,0.42701346
-2.48824412,1.85243887,0.00000492,0.08157252,0.20751581,0.11448834,0.10018878,1.39628468,0.00087984,0.44453577
-2.48224112,1.84018373,0.00000380,0.08249430,0.21329212,0.11562999,0.09643834,1.36650877,0.00086502,0.46155361
-2.47623812,1.82288908,0.00000298,0.08292147,0.21820741,0.11615909,0.09258350,1.33323473,0.00084971,0.47786169
-2.47023512,1.80068505,0.00000242,0.08283844,0.22218379,0.11606351,0.08865825,1.29681951,0.00083281,0.49324999
-2.46423212,1.77376804,0.00000209,0.08224199,0.22516161,0.11534673,0.08469769,1.25765730,0.00081352,0.50750554
-2.45822911,1.74239042,0.00000195,0.08114086,0.22709966,0.11402750,0.08073668,1.21616735,0.00079134,0.52041501
-2.45222611,1.70685185,0.00000200,0.07955498,0.22797499,0.11213926,0.07680883,1.17278352,0.00076604,0.53176820
-2.44622311,1.66749234,0.00000224,0.07751443,0.22778255,0.10972927,0.07294575,1.12794594,0.00073761,0.54136223
-2.44022011,1.62468708,0.00000270,0.07505809,0.22653440,0.10685739,0.06917668,1.08209484,0.00070623,0.54900650
-2.43421711,1.57884319,0.00000340,0.07223211,0.22425887,0.10359475,0.06552829,1.03566637,0.00067225,0.55452797
-2.42821411,1.53039794,0.00000439,0.06908823,0.22099946,0.10002227,0.06202487,0.98909034,0.00063613,0.55777688
-2.42221111,1.47981855,0.00000575,0.06568202,0.21681369,0.09622909,0.05868858,0.94278966,0.00059842,0.55863237
-2.41620810,1.42760283,0.00000755,0.06207112,0.21177186,0.09231101,0.05553993,0.89718111,0.00055974,0.55700784
-2.41020510,1.37428072,0.00000990,0.05831359,0.20595580,0.08836898,0.05259830,0.85267714,0.00052073,0.55285580
-2.40420210,1.32041577,0.00001294,0.05446631,0.19945765,0.08450766,0.04988250,0.80968827,0.00048206,0.54617179
-2.39819910,1.26660655,0.00001683,0.05058362,0.19237864,0.08083409,0.04741130,0.76862570,0.00044437,0.53699723
-2.39219610,1.21348715,0.00002176,0.04671614,0.18482783,0.07745652,0.04520395,0.72990373,0.00040828,0.52542087
-2.38619310,1.16172651,0.00002796,0.04290986,0.17692101,0.07448330,0.04328046,0.69394160,0.00037436,0.51157883
-2.38019010,1.11202615,0.00003569,0.03920545,0.16877941,0.07202191,0.04166190,0.66116439,0.00034316,0.49565293
-2.37418709,1.06511594,0.00004527,0.03563781,0.16052850,0.07017804,0.04037038,0.63200275,0.00031512,0.47786748
-2.36818409,1.02174781,0.00005703,0.03223593,0.15229673,0.06905467,0.03942894,0.60689119,0.00029068,0.45848451
-2.36218109,0.98268719,0.00007139,0.02902284,0.14421419,0.06875118,0.03886127,0.58626488,0.00027017,0.43779763
-2.35617809,0.94870239,0.00008876,0.02601585,0.13641114,0.06936243,0.03869119,0.57055488,0.00025389,0.41612466
-2.35017509,0.92055205,0.00010962,0.02322690,0.12901654,0.07097766,0.03894210,0.56018188,0.00024206,0.39379953
-2.34417209,0.89897097,0.00013448,0.02066301,0.12215642,0.07367942,0.03963621,0.55554875,0.00023486,0.37116350
-2.33816908,0.88465482,0.00016387,0.01832684,0.11595217,0.07754226,0.04079382,0.55703196,0.00023243,0.34855633
-2.33216608,0.87824440,0.00019836,0.01621727,0.11051882,0.08263146,0.04243247,0.56497242,0.00023484,0.32630756
-2.32616308,0.88030981,0.00023850,0.01432998,0.10596321,0.08900158,0.04456628,0.57966604,0.00024214,0.30472839
-2.32016008,0.89133553,0.00028484,0.01265811,0.10238216,0.09669503,0.04720525,0.60135457,0.00025433,0.28410441
-2.31415708,0.91170689,0.00033791,0.01119275,0.09986071,0.10574069,0.05035480,0.63021711,0.00027140,0.26468948
-2.30815408,0.94169852,0.00039819,0.00992353,0.09847035,0.11615262,0.05401546,0.66636277,0.00029329,0.24670094
-2.30215108,0.98146562,0.00046609,0.00883902,0.09826741,0.12792893,0.05818282,0.70982491,0.00031992,0.23031629
-2.29614807,1.03103811,0.00054192,0.00792717,0.09929161,0.14105094,0.06284774,0.76055740,0.00035119,0.21567135
-2.29014507,1.09031823,0.00062588,0.00717564,0.10156478,0.15548260,0.06799677,0.81843288,0.00038698,0.20286002
-2.28414207,1.15908166,0.00071805,0.00657210,0.10508988,0.17117041,0.07361288,0.88324341,0.00042714,0.19193533
-2.27813907,1.23698201,0.00081832,0.00610440,0.10985026,0.18804362,0.07967632,0.95470330,0.00047153,0.18291182
-2.27213607,1.32355841,0.00092642,0.00576078,0.11580930,0.20601496,0.08616573,1.03245405,0.00051996,0.17576891
-2.26613307,1.41824599,0.00104188,0.00552996,0.12291045,0.22498179,0.09305922,1.11607100,0.00057227,0.17045512
-2.26013007,1.52038830,0.00116401,0.00540124,0.13107764,0.24482761,0.10033556,1.20507131,0.00062826,0.16689278
-2.25412706,1.62925125,0.00129194,0.00536454,0.14021608,0.26542401,0.10797515,1.29892272,0.00068774,0.16498306
-2.24812406,1.74403762,0.00142459,0.00541040,0.15021363,0.28663278,0.11596092,1.39705241,0.00075054,0.16461093
-2.24212106,1.86390141,0.00156067,0.00552998,0.16094242,0.30830832,0.12427883,1.49885554,0.00081647,0.16564998
-2.23611806,1.98796112,0.00169874,0.00571505,0.17226106,0.33030006,0.13291806,1.60370269,0.00088537,0.16796675
-2.23011506,2.11531153,0.00183719,0.00595797,0.18401702,0.35245494,0.14187077,1.71094579,0.00095710,0.17142445
-2.22411206,2.24503328,0.00197432,0.00625164,0.19604951,0.37461978,0.15113139,1.81992230,0.00103156,0.17588603
-2.21810905,2.37620008,0.00210835,0.00658950,0.20819249,0.39664352,0.16069551,1.92995737,0.00110865,0.18121643
-2.21210605,2.50788355,0.00223747,0.00696547,0.22027790,0.41837928,0.17055828,2.04036404,0.00118837,0.18728410
-2.20610305,2.63915588,0.00235989,0.00737401,0.23213891,0.43968627,0.18071263,2.15044193,0.00127074,0.19396175
-2.20010005,2.76909104,0.00247392,0.00781008,0.24361327,0.46043152,0.19114717,2.25947478,0.00135586,0.20112658
-2.19409705,2.89676504,0.00257797,0.00826921,0.25454641,0.48049155,0.20184417,2.36672764,0.00144394,0.20865989
-2.18809405,3.02125656,0.00267063,0.00874755,0.26479450,0.49975411,0.21277767,2.47144462,0.00153527,0.21644648
-2.18209105,3.14164874,0.00275072,0.00924198,0.27422715,0.51811999,0.22391187,2.57284812,0.00163028,0.22437383
-2.17608804,3.25703351,0.00281732,0.00975020,0.28272981,0.53550511,0.23520017,2.67014054,0.00172954,0.23233138
-2.17008504,3.36651923,0.00286979,0.01027091,0.29020578,0.55184304,0.24658489,2.76250932,0.00183380,0.24021000
-2.16408204,3.46924274,0.00290781,0.01080397,0.29657786,0.56708792,0.25799781,2.84913608,0.00194401,0.24790177
-2.15807904,3.56438609,0.00293139,0.01135055,0.30178951,0.58121793,0.26936175,2.92921013,0.00206135,0.25530036
-2.15207604,3.65119811,0.00294089,0.01191335,0.30580562,0.59423930,0.28059313,3.00194667,0.00218726,0.26230184
-2.14607304,3.72902060,0.00293696,0.01249675,0.30861282,0.60619072,0.29160542,3.06660907,0.00232346,0.26880615
-2.14007004,3.79731808,0.00292061,0.01310699,0.31021942,0.61714807,0.30231354,3.12253474,0.00247193,0.27471904
-2.13406703,3.85570982,0.00289311,0.01375225,0.31065493,0.62722918,0.31263888,3.16916324,0.00263502,0.27995447
-2.12806403,3.90400232,0.00285602,0.01444273,0.30996920,0.63659843,0.32251476,3.20606523,0.00281532,0.28443736
-2.12206103,3.94222014,0.00281109,0.01519062,0.30823118,0.64547071,0.33189193,3.23297037,0.00301573,0.28810641
-2.11605803,3.97063252,0.00276028,0.01601001,0.30552739,0.65411437,0.34074393,3.24979231,0.00323941,0.29091687
-2.11005503,3.98977355,0.00270569,0.01691662,0.30195995,0.66285280,0.34907174,3.25664855,0.00348970,0.29284299
-2.10405203,4.00045338,0.00264949,0.01792756,0.29764435,0.67206422,0.35690750,3.25387354,0.00377004,0.29388000
-2.09804902,4.00375860,0.00259390,0.01906077,0.29270685,0.68217918,0.36431688,3.24202317,0.00408391,0.29404529
-2.09204602,4.00104019,0.00254112,0.02033457,0.28728155,0.69367575,0.37139984,3.22186960,0.00443465,0.29337879
-2.08604302,3.99388809,0.00249328,0.02176688,0.28150723,0.70707196,0.37828965,3.19438562,0.00482536,0.29194236
-2.08004002,3.98409255,0.00245240,0.02337450,0.27552388,0.72291556,0.38514988,3.16071869,0.00525872,0.28981804
-2.07403702,3.97359265,0.00242034,0.02517227,0.26946906,0.74177127,0.39216958,3.12215502,0.00573683,0.28710540
-2.06803402,3.96441390,0.00239876,0.02717216,0.26347419,0.76420560,0.39955658,3.08007523,0.00626101,0.28391790
-2.06203102,3.95859708,0.00238905,0.02938241,0.25766083,0.79076978,0.40752926,3.03590339,0.00683168,0.28037843
-2.05602801,3.95812162,0.00239235,0.03180672,0.25213709,0.82198145,0.41630705,2.99105194,0.00744816,0.27661432
-2.05002501,3.96482696,0.00240947,0.03444348,0.24699432,0.85830549,0.42610020,2.94686523,0.00810856,0.27275205
-2.04402201,3.98033598,0.00244090,0.03728517,0.24230426,0.90013515,0.43709912,2.90456486,0.00880971,0.26891182
-2.03801901,4.00598450,0.00248680,0.04031797,0.23811674,0.94777402,0.44946401,2.86519977,0.00954707,0.26520250
-2.03201601,4.04276069,0.00254696,0.04352158,0.23445815,1.00141981,0.46331528,2.82960400,0.01031479,0.26171705
-2.02601301,4.09125775,0.00262086,0.04686928,0.23133066,1.06115067,0.47872521,2.79836456,0.01110574,0.25852875
-2.02001001,4.15164289,0.00270764,0.05032831,0.22871251,1.12691479,0.49571139,2.77180147,0.01191164,0.25568851
-2.01400700,4.22364418,0.00280614,0.05386053,0.22655913,1.19852389,0.51423233,2.74996105,0.01272327,0.25322324
-2.00800400,4.30655651,0.00291495,0.05742334,0.22480530,1.27565084,0.53418549,2.73262305,0.01353073,0.25113558
-2.00200100,4.39926640,0.00303245,0.06097090,0.22336819,1.35783183,0.55540788,2.71932125,0.01432371,0.24940481
-1.99599800,4.50029453,0.00315682,0.06445554,0.22215118,1.44447292,0.57767930,2.70937633,0.01509183,0.24798902
-1.98999500,4.60785377,0.00328616,0.06782940,0.22104835,1.53486091,0.60072805,2.70193914,0.01582503,0.24682825
-1.98399200,4.71991982,0.00341851,0.07104603,0.21994933,1.62817797,0.62423897,2.69604186,0.01651394,0.24584857
-1.97798899,4.83431052,0.00355192,0.07406221,0.21874441,1.72351961,0.64786323,2.69065412,0.01715021,0.24496674
-1.97198599,4.94877003,0.00368449,0.07683952,0.21732956,1.81991519,0.67122969,2.68474083,0.01772690,0.24409512
-1.96598299,5.06105319,0.00381446,0.07934588,0.21561114,1.91635019,0.69395712,2.67731844,0.01823870,0.24314676
-1.95997999,5.16900614,0.00394023,0.08155682,0.21351006,2.01178936,0.71566673,2.66750646,0.01868221,0.24204013
-1.95397699,5.27063916,0.00406044,0.08345645,0.21096524,2.10519998,0.73599452,2.65457158,0.01905605,0.24070343
-1.94797399,5.36418838,0.00417392,0.08503805,0.20793610,2.19557423,0.75460284,2.63796193,0.01936095,0.23907811
